Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
4f5b5e07db34fe79fae529146659e898858e79ccacec75c44a98ce43da932b81,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,,,No location,,,Investigation complete; no suspect identified
86e789ede94fe47aa53bc848be3cc2f46d1607be12310a44f55a3b3e8080dcee,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.427728,52.497192,On or near BLACK BRIDGE LANE,W01000453,Powys 010B,Offender given a drugs possession warning
5b8474361f7c03f0c0e2d7dab4aeb5728400aed838816da14880c0efe6304caa,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.332341,52.508743,On or near LON GWERN,W01000478,Powys 009A,Offender given a drugs possession warning
bdb0f605b804ea113721da51e0d265efeaaab6095118ebc0c60592a611c3a535,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.275095,52.536660,On or near B4568,W01000439,Powys 007B,Offender given a drugs possession warning
97a26474ba0d234560a6275d87b7eaf6f94c3945faead468ee36704916fffc41,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.342768,52.506638,On or near HERONS WAY,W01000478,Powys 009A,Offender given a drugs possession warning
cb5bc2e689b519b626ef88d2a48deeb0b94c994e169bf2691f72b459a2e39597,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.782056,51.774903,On or near CWMPHIL ROAD,W01001899,Powys 021F,Offender given a drugs possession warning
27a64516b004ed8d1afe58e88caf0154e4acf546047ba27d6730bbd13874f867,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.138660,51.857445,On or near Police Station,W01001903,Powys 018F,Offender given a drugs possession warning
1c0986bc7f9e1271c23daf83f9fd5e115bd121be4658f98e016dc30e9aede0f2,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.138660,51.857445,On or near Police Station,W01001903,Powys 018F,Offender given a drugs possession warning
fab0119104dd882767f2b26d3fb6bffade1b0ce795cf454cea8a921ba16c51cc,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.138660,51.857445,On or near Police Station,W01001903,Powys 018F,Offender given a drugs possession warning
351bb7a5db4f2a8b2e96ad98d96aebe69bd67b1074776d6367a8f71ad9dce5b2,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.323976,52.509376,On or near LON HELYG,W01000479,Powys 009B,Suspect charged
ba647140693fee41f6b943e00ec7f5dfe6ab6ba3a52252d941e33357e992d322,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.138660,51.857445,On or near Police Station,W01001903,Powys 018F,Offender given a drugs possession warning
b6f7c9c1a6843caddf839ed691adb73422f78f6183dec209cf74f74008225d4f,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.151276,51.848825,On or near MAESY CAPEL,W01001904,Powys 018G,Offender given a drugs possession warning
61de37f2a9bf703f8e3ef535ab4edbbd13fd67dc3598073b3febbc9c4015e8d3,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.137836,51.858154,On or near HIGH STREET,W01001903,Powys 018F,Offender given a drugs possession warning
aa0b0c7621ab03586b9b632710ffebe7de68950dd111e9cce9a9e7e89342a427,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.146688,51.850525,On or near BEECHWOOD ROAD,W01001904,Powys 018G,Offender given a drugs possession warning
80ba9a43c7d401065d980b14f2988b00705c175c236fde4047253ff2c6d73de5,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.035746,51.944343,On or near Parking Area,W01001548,Monmouthshire 001B,Offender given a drugs possession warning
0e16cee33e11edd55d2e769334c239bc9d41ad7b3d554aeb7c04c078398528b8,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.183153,51.884079,On or near ST JOHN'S CLOSE,W01001905,Powys 018H,Offender given a drugs possession warning
9f7cee6a008d9faf16512d712abebda30bcb6da4bbda5ec36e01e201a2241ada,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.183153,51.884079,On or near ST JOHN'S CLOSE,W01001905,Powys 018H,Offender given a drugs possession warning
0d4db163197d0c2086b60d2c18a38e24805d8b76af25856ad583e534da47f516,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.133428,51.851480,On or near A4077,W01001904,Powys 018G,Offender given a drugs possession warning
71e8876a16dd99e51974dc7cd8ccd5e643fba074529513a45fac7eec718180dd,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.208237,51.815453,On or near LLANGYNIDR ROAD,W01000465,Powys 018E,Offender given a drugs possession warning
ea196d6ee29b2bb5747a844b76319686fe114551d6f98babfc8ab88ea71ea273,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.208237,51.815453,On or near LLANGYNIDR ROAD,W01000465,Powys 018E,Offender given a drugs possession warning
853667772c4bfe8b7c47fb39516af499a0808035fccdf5de2fb2919f66f8b2fb,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.135931,51.856339,On or near CASTLE ROAD,W01001903,Powys 018F,Offender given a drugs possession warning
040fb6a6219136cb6433280975cda8fb9df187aca612d29ad376e854e16209b2,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.133428,51.851480,On or near A4077,W01001904,Powys 018G,Offender given a drugs possession warning
f472bd44a06b01f16f28281a336fc5463ff139f25de9309b6467210cca523d27,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.151276,51.848825,On or near MAESY CAPEL,W01001904,Powys 018G,Offender given a drugs possession warning
023640032f5c7c2014cbae1ccfb062fa094856aea8100f45cb6266e3bbd60505,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.151276,51.848825,On or near MAESY CAPEL,W01001904,Powys 018G,Offender given a drugs possession warning
5f6d24b8e14622c940dd1bdb35600ec030a81bc48cdc1dc66e5b430eae817f9c,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.134230,51.859124,On or near STANDARD STREET,W01001903,Powys 018F,Offender given a drugs possession warning
ddc5c9a8d27d0cea519e5f38c621bdb69c9004480911c0e01f948d44388ababd,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.463417,51.922629,On or near MOUNTAIN VIEW CLOSE,W01001897,Powys 020D,Offender given a drugs possession warning
fb31a7dc2284de120b10409dead098497ecd171b5d5a17e665d36c8a124bdedf,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.707818,51.675022,On or near HEYWOOD LANE,W01000619,Pembrokeshire 016B,Offender given a drugs possession warning
135894fd7e3ca1340b33bcaefc9e821d52b03961f2ff07f031f844a116d2d7a5,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.704308,51.676560,On or near MERLINS GARDENS,W01000619,Pembrokeshire 016B,Offender given a drugs possession warning
eea2386ba73b676a47108367d806b09d8433694a9034f1d56987c927003f0355,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.933470,51.675507,On or near RAMSDEN COURT,W01000606,Pembrokeshire 015B,Offender given a drugs possession warning
961c4ee696ff4a37717e67d24e294e7aa6e792b12769d17960afe37948a4c2d2,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.705710,51.713167,On or near RIDGEWAY MEADOW,W01000616,Pembrokeshire 011F,Offender given a drugs possession warning
fd9a3e4fb9f97e07f1c2d69e97505a67e0063b95669307704ad5bfd1bc2ad959,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.707967,51.714581,On or near RIDGEWAY CLOSE,W01000615,Pembrokeshire 011E,Offender given a drugs possession warning
83ae834e353f7f79166ff238aadb4b1afded7ee58cc3ff9f0e0ff61cbf8cb7f3,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.952458,51.694071,On or near ADMIRALTY WAY,W01000603,Pembrokeshire 013D,Offender given a drugs possession warning
0da5b9bc62fbcced151c18b7982c89c90a2e47df29f442a7b16abd7ce7b94405,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-5.021512,51.717416,On or near CHESTNUT WAY,W01000588,Pembrokeshire 010B,Offender given a drugs possession warning
54ab61a4ab9b63a8c76d086f4caa65fa3a7ec8ce53cce02282698fb9af8cb91f,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-5.051684,51.715845,On or near COURT RISE,W01000591,Pembrokeshire 012C,Offender given a drugs possession warning
3ca46c8a5b0b8fbff7e7a34de9dc90eae0b213dc9a6447c7354692151058f66b,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.587951,51.782065,On or near A477,W01000672,Carmarthenshire 027E,Offender given a drugs possession warning
32af30fd39d2e959edc3ffc0f26690107d70b188e78eaac52c2c70b6da6e826a,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-5.263018,51.880883,On or near Police Station,W01000612,Pembrokeshire 003C,Offender given a drugs possession warning
c5ec63b0f0becd5756b232e45ab833aaba0d3d42f5bea06fe3a7300620f049b0,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.264037,51.997506,On or near MAES CADER,W01000685,Carmarthenshire 001A,Offender given a drugs possession warning
a6e3be9329362d8899d0d48b0c78703091f747e0904268507257d2ea474a7511,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.079104,52.114451,On or near BRYN ROAD,W01000527,Ceredigion 008A,Offender given a drugs possession warning
532dfdd4d0701558d8081ec3c9ff475905cd79b479a81bf1dbe78274f386958f,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.077852,52.113915,On or near Shopping Area,W01000527,Ceredigion 008A,Offender given a drugs possession warning
7f0c5de226fecdaf926eb476f3501d65f63f6783516723c500876a515e007844,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.978689,51.996401,On or near Police Station,W01000565,Pembrokeshire 002B,Offender given a drugs possession warning
ac64881b150bcdfeb0756b13adf219a9fd1131b0e0f906411cec8ca5612d0ce4,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.403292,52.021103,On or near GER Y LLAN,W01000688,Carmarthenshire 003B,Offender given a drugs possession warning
2253d0f3cbe139d8c891a1224c456a3bb433a823615581862000191573cb63ca,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.661125,52.084497,On or near UPPER MWLDAN,W01000511,Ceredigion 009E,Offender given a drugs possession warning
9a3ceb4f6c6ccc697c8e8687c872243097cce72ab1f543d4aeddb04d8541ac9f,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.088744,52.412762,On or near STRYD Y RO,W01000517,Ceredigion 002D,Offender given a drugs possession warning
4e82688a29e722340a6f9b2178383a9a4541f516f9e29c5fcb133671082100aa,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.083621,52.413563,On or near Petrol Station,W01000513,Ceredigion 002B,Offender given a drugs possession warning
0f3aa9478c8717422b1a691fdc3cbf4f2c4a2583f2cd2c50ff888f948c7ba54e,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.064500,52.420058,On or near LON CLEDDAU,W01001934,Ceredigion 002F,Offender given a drugs possession warning
869858c3e7e8fc682d37c6aa4ae056f50f4948977401b6d54912d2aeca6c98bc,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.083621,52.413563,On or near Petrol Station,W01000513,Ceredigion 002B,Offender given a drugs possession warning
ed25d397a12f78443202c8c1b6fafdb6fd4d4b17f6abb53841aa236e8ca3faec,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.918110,52.412220,On or near Parking Area,W01000543,Ceredigion 011C,Offender given a drugs possession warning
97becf1c2258ba2dc12154bea4f821286ff1e64bfe9209498ea9e17cddbf0da3,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.834879,52.394292,On or near A4120,W01000543,Ceredigion 011C,Offender given a drugs possession warning
25354623c62ef7fc7e0a851ff4b185022301874878c3cedf6dbca0e89d6742cc,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.834879,52.394292,On or near A4120,W01000543,Ceredigion 011C,Offender given a drugs possession warning
949333fa238a1d56737ad1430aa163917e15c2fd7ac1ffeb69f3467ed4183c10,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.161437,51.674843,On or near CLOS GATHEN,W01000734,Carmarthenshire 026F,Offender given a drugs possession warning
d298dcb1110e0d60467d365463cf304eb60df517a560e1e7bdc2fa7c029e847b,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.147825,51.683384,On or near Sports/Recreation Area,W01000628,Carmarthenshire 024A,Offender given a drugs possession warning
5b47a85f4102ba98519d4f902ab49525b95809c40b6749dd62c5361832b7136b,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.156854,51.683110,On or near ISLAND PLACE,W01000703,Carmarthenshire 022A,Offender given a drugs possession warning
381f0c52084e66ac499232dcfd183069c63140e06a1e8448ba2759f6f8a64aba,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.163304,51.680024,On or near STATION ROAD,W01000654,Carmarthenshire 023B,Offender given a drugs possession warning
8e5bc8f788793b24bed71e7db57ba506f4f68adda7fe79c53036bcaaf1be1980,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.332443,51.857181,On or near Hospital,W01000644,Carmarthenshire 006B,Offender given a drugs possession warning
03d699f3af5d710d1137d133f7ca1987c56b65d63c74621095a6706f8ae5a605,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.315803,51.864308,On or near CORONATION ROAD,W01000637,Carmarthenshire 007A,Offender given a drugs possession warning
6d85dd986b91e16ad4d75d6f1e772568492a0b97e39f91b55c1c3e61fc16029c,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.614708,51.819505,On or near LLANGAN ROAD,W01000735,Carmarthenshire 027D,Offender given a drugs possession warning
617ce3782fcc8c048ea2f848f04fdde55580e558774f2c395c98e4199b812ecc,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.613980,51.818703,On or near ST JOHN'S STREET,W01000735,Carmarthenshire 027D,Offender given a drugs possession warning
8d956125e4ae7fb55537413d253d142e9e0303f01dea616584dbb78cda4c2dca,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.072916,51.772569,On or near A48,W01000699,Carmarthenshire 015C,Offender given a drugs possession warning
466622bb914d8e200d87e6b6007aa0b4e310f753b8077e51f71da7b5f26db2e0,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.072916,51.772569,On or near A48,W01000699,Carmarthenshire 015C,Offender given a drugs possession warning
692434c2eba1df34a9659b8381032087825db352d6410a1bd94422ac761437ef,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.020172,51.781077,On or near HEOL RHYDAMAN,W01000731,Carmarthenshire 017C,Offender given a drugs possession warning
a7a6a66dae7b087d866ec2c11d3dbff1d9fda37262cf6949bb7cb4f140999a7a,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.985295,51.791068,On or near FOUNDRY ROW,W01000626,Carmarthenshire 013B,Offender given a drugs possession warning
e6c45a9162514799ba6b80fe8e3fd2d8d364e78d5a775871b37d2ae67421df6c,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.877056,51.811514,On or near LLANDEILO ROAD,W01000718,Carmarthenshire 010D,Offender given a drugs possession warning
4449655f0ed0f473aaf5e85afe2acd295132be68e25b88bc0a856d48b86dac3c,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.988841,51.789291,On or near CARREGAMMAN ISAF,W01000625,Carmarthenshire 013A,Offender given a drugs possession warning
aad54d7ead624255e8356bfff5c47c65ca4c838cfc2f4670e8857143532367a6,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.988724,51.793213,On or near STRYD FAWR,W01000626,Carmarthenshire 013B,Offender given a drugs possession warning
5422d8ebb6269bf0824f3c657a6eac9cc0b9ddb6a673fbc5ee4ee7e23979a8dd,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.471564,51.837332,On or near A4059,W01001897,Powys 020D,Offender given penalty notice
d23d77f36b72a0402857ec18db93ebe1fd4aaa296911ce1f4d15d806058c8b24,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.659193,52.083434,On or near PRIORY STREET,W01000510,Ceredigion 009D,Offender given penalty notice
9978c9e000bf100ae90a9c1c861b9ec41d1ebd7e3e18f35eb17eb2c4a8b1e1ca,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.834879,52.394292,On or near A4120,W01000543,Ceredigion 011C,Offender given penalty notice
3b58958b78af08229dead536468aea5335d141acc7102d7aa1fc10b228f426dd,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.173461,51.683703,On or near PEMBREY ROAD,W01001925,Carmarthenshire 023F,Offender given penalty notice
044f9e978de7561a8861aae1f3797110424c32391516e9a2344d9812607f6e69,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.298984,51.678714,On or near Parking Area,W01000711,Carmarthenshire 021E,Offender given penalty notice
1348896723b085a6400254eb590b1d1d4cf368fbe3910f93b09b98e146e285e8,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.406661,51.843968,On or near Parking Area,W01000649,Carmarthenshire 006E,Offender given penalty notice
83a58cb8a304b147d2eb0ec8e19ad519c46ab6973ce676beef62e0712dbfe700,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.397342,52.182147,On or near Bus/Coach Station,W01000438,Powys 012A,Offender given a caution
09553c8d76ce17a29e4a5799fd7aff2a73e6c1c2cde51a9bd1727dcc6ca122f3,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.380266,52.242372,On or near LLANERCH LANE,W01000454,Powys 013A,Offender given a caution
aefa52183d28cbbfdbd045081603dab42b29668460efd58a924d227eadbdc4c0,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.021881,52.295495,On or near MILBANK ESTATE,W01000485,Powys 011F,Offender given a caution
9a913c8b6b5553ce53d1c5d44485ebf8cb7b54479088a7b62b28f6f2402e885c,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.147979,52.659986,On or near BROAD STREET,W01000498,Powys 003A,Offender given a caution
bc976c8c46203a030a8c998fa17100b798ce476cc3d1845389331eab119de8fd,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.700964,51.672158,On or near UPPER FROG STREET,W01000620,Pembrokeshire 016C,Offender given a caution
6d0f73c5bc35580386f636247b04ace3afabda94a0ec79399af8da600009369a,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.933470,51.675507,On or near RAMSDEN COURT,W01000606,Pembrokeshire 015B,Offender given a caution
822704ee63d2b4f20782d8f92c30d793681ea08b965ed0af81db215eb9b415b3,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.952458,51.694071,On or near ADMIRALTY WAY,W01000603,Pembrokeshire 013D,Offender given a caution
14f2a8f6d57a050d06c13d4fb5e2787d66255d1b903db303586a5047bcdc463e,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.940972,51.694378,On or near GORDON STREET,W01000600,Pembrokeshire 013A,Offender given a caution
2a87b8024087df3d2e98176f4617020c3fe9437333b09738f473ad577a54f43c,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.931015,51.695265,On or near Sports/Recreation Area,W01000601,Pembrokeshire 013B,Offender given a caution
b617f0e1d881f073bff99d9682a4ba63943d718e63f544d2b9e566aadcefba56,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.939163,51.691473,On or near GWYTHER STREET,W01000603,Pembrokeshire 013D,Offender given a caution
ba3bacc7902b50957397d582d71be900ec9b7837f02e225cb8f36fd4709138ed,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.939163,51.691473,On or near GWYTHER STREET,W01000603,Pembrokeshire 013D,Offender given a caution
647819981b82d6d14668ce80b8cc78fa96abee87181583b7a4e31e3ef178986e,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-5.030421,51.712276,On or near Police Station,W01000587,Pembrokeshire 010A,Offender given a caution
e2757ee70f6c1e61ffd09e0e861df071d2cacf1111b5ffc642d2919ab1df1190,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-5.050907,51.714848,On or near GLEBELANDS,W01000591,Pembrokeshire 012C,Offender given a caution
e33057875a4026e711071141eddcc1533055a3f8ec60f10e744a0de5bc95a86f,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.988363,51.775691,On or near A4076,W01000586,Pembrokeshire 006C,Offender given a caution
0bfa44dec6bf78222e5310791e395958afba708cce955dfb5edd673366b7cfde,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.965248,51.797934,On or near UNION HILL,W01000573,Pembrokeshire 006B,Offender given a caution
ffcce1d08dc4544ce43668be43a5656870c0f4a88757799681756af86887d363,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.968019,51.804124,On or near Further/Higher Educational Building,W01000568,Pembrokeshire 005A,Offender given a caution
35477b670e9e95cd9a64788ead53e71527ae57c34d97ba7bc4c8c7b0c45b9529,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.977928,51.797757,On or near Supermarket,W01000571,Pembrokeshire 006A,Offender given a caution
4373dced451c76a8ae69a1b5b12085a86c576b4b3964b1dbe5a428cfb40cae7f,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-5.044102,51.893654,On or near Y GLYN,W01000579,Pembrokeshire 003A,Offender given a caution
1aa5612603883260d684fe41df26ac9bc5f251a5d2091d9bdfa59f6f7436d4db,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.829989,52.016636,On or near BROMEDDYG,W01000597,Pembrokeshire 002E,Offender given a caution
6276ec39490818498c1913d72955b5192f3f56356ff9e4b80282a39e82bbbbd2,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.161241,51.674064,On or near GREAT WESTERN CRESCENT,W01000733,Carmarthenshire 026E,Offender given a caution
576e0665efce801bf26274128c77302a53e9f2686873bcec3fecb6bfe220a8b4,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.613980,51.818703,On or near ST JOHN'S STREET,W01000735,Carmarthenshire 027D,Offender given a caution
f4dd5036e0449b3afd4a0a12da10d2385f171a45bf878bf0c5cac206f030f484,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.612793,51.818756,On or near PARK STREET,W01000735,Carmarthenshire 027D,Offender given a caution
088fc8a761387a2ec12333115a2d5a82c8aab1a9865778fb028546bc6cf8cd03,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.316723,52.516649,On or near Nightclub,W01000480,Powys 008A,Offender given a caution
38219f16f7f084a057a8f1748efaaf75047d1b920d7a6bfc0043669ebc8ab2a7,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.193321,52.614757,On or near BRITHDIR LANE,W01000428,Powys 005A,Suspect charged
38219f16f7f084a057a8f1748efaaf75047d1b920d7a6bfc0043669ebc8ab2a7,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.193321,52.614757,On or near BRITHDIR LANE,W01000428,Powys 005A,Suspect charged
be98ee5d4df9df03fde05356a3fafb35018fb3ed27d6d1b287bf18cb321d5f57,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.152442,52.644165,On or near Petrol Station,W01000498,Powys 003A,Suspect charged
1971b4f197d241db7406eb5ca906efd80447ab262526209d0d89cdfa90be0808,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.338598,52.501767,On or near LON DULAS,W01000483,Powys 009C,Suspect charged
3403d2fd4d9476f68e2c802cb6be3b656ec6456a0a6cc9ce12ac865a8e269ff1,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.089693,52.780418,On or near ASHFIELD DRIVE,W01000458,Powys 002C,Suspect charged
d8c2561bf733066b14f5c113a1f4219b0d1612d4991659931416a01682c7105b,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.325798,52.504788,On or near PINE COURT,W01000483,Powys 009C,Suspect charged
225a97ca5316a6c52f20e5173787de7b5f7ba650e22fdff3c2a2546c8e5b8ccc,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.316723,52.516649,On or near Nightclub,W01000480,Powys 008A,Offender given a caution
efcefe7c6536d2f5b1d8df81ebe59e67da49802e963bcd7fa29ad87c9b02d79e,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.464660,52.683123,On or near FFORDD NANT GOCH,W01000452,Powys 004B,Suspect charged
dbc05b3aa2347a38d9c832f85dee2df658a05710f73c85be9b0b9199de307078,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.163304,51.680024,On or near STATION ROAD,W01000654,Carmarthenshire 023B,Suspect charged
867dca92658bde692b25e4d16ea4e2cdf0f9fdc11d3a84b6687d8248d2ef5fe2,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.247663,51.684608,On or near BRIDGE STREET,W01000633,Carmarthenshire 021B,Offender given a caution
f1601ad4f9059b0068e079caff96b3155f662d3270291e08b160d0ebb26918fc,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.323976,52.509376,On or near LON HELYG,W01000479,Powys 009B,Suspect charged
f1601ad4f9059b0068e079caff96b3155f662d3270291e08b160d0ebb26918fc,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.323976,52.509376,On or near LON HELYG,W01000479,Powys 009B,Suspect charged
563039b363a04f9aaeacc948f76a2b95541b006531efebc4c5cdf573232b8a35,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.155274,51.680612,On or near CWRT ELUSENDY,W01000629,Carmarthenshire 024B,Suspect charged
769538094465ca3699221ba06b040e33c4c27f627d2d1ceb926778e9e914bf0a,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.165014,51.684345,On or near WEST END,W01000653,Carmarthenshire 023A,Offender given a caution
174cb727608e5fe9436976f2838cc3e219a16cb0111cc0b0995042fee27b5a28,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.169228,51.679573,On or near MIN Y MOR,W01000654,Carmarthenshire 023B,Offender given a caution
142f095b1fa460e6057816ba9be247ee6b7fa12ea34f77a0e9fdb6abfa3da348,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-3.988724,51.793213,On or near STRYD FAWR,W01000626,Carmarthenshire 013B,Suspect charged
babd17f3e811e192263109b7593142d527349e92cbbe0ac601d1af76770056e8,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.307526,51.855550,On or near QUAY STREET,W01000641,Carmarthenshire 008A,Suspect charged
dd97ac43d34ffb2cef605ef58298149a9d2bbc7d7ed4e6435c35d149f7c7fb3c,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.169228,51.679573,On or near MIN Y MOR,W01000654,Carmarthenshire 023B,Offender given a caution
7ca605f0e255f93217c74fbf5a3ae77193eec13497fbfb2c7ac29a79bf7fe483,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.311448,51.856427,On or near LAMMAS STREET,W01000641,Carmarthenshire 008A,Suspect charged
78d38a0096c09c1b153a2e7200544f19d2c007cdfc008cc440475137cc7ee3c8,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.242450,51.683035,On or near MORLAN TERRACE,W01000633,Carmarthenshire 021B,Offender given a caution
69f18e5998243fdf506e69226f1f32b27f7b7a7469b2112a4bc293d27b8fc311,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.159377,51.676239,On or near CLOS SANT PAUL,W01000733,Carmarthenshire 026E,Offender given a caution
b494b32966d2224f671a55f6b146e817dceeb6a2a4f9db6da1e5f75a96eb9353,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.161529,51.676478,On or near STATION ROAD,W01000733,Carmarthenshire 026E,Suspect charged
b494b32966d2224f671a55f6b146e817dceeb6a2a4f9db6da1e5f75a96eb9353,2013-04,Dyfed-Powys Police,Dyfed-Powys Police,-4.161529,51.676478,On or near STATION ROAD,W01000733,Carmarthenshire 026E,Suspect charged
