Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e9d1fbfaea263f76e137c4c33e5737954cdee81b4903df3a766e41976dde87b8,2013-04,Dorset Police,Dorset Police,-2.439564,50.712159,On or near Parking Area,E01032644,West Dorset 009H,Suspect charged
beae761d0957985f97c0f3e140af6f89da8ce41dad2b1006a5a61fe36f13db37,2013-04,Dorset Police,Dorset Police,-2.439564,50.712159,On or near Parking Area,E01032644,West Dorset 009H,Suspect charged
beae761d0957985f97c0f3e140af6f89da8ce41dad2b1006a5a61fe36f13db37,2013-04,Dorset Police,Dorset Police,-2.439564,50.712159,On or near Parking Area,E01032644,West Dorset 009H,Suspect charged
98cf49ccf0d57190c4f8345bffe168852536774b174eb121251fb061465eb0de,2013-04,Dorset Police,Dorset Police,-2.433510,50.713054,On or near LINDEN AVENUE,E01032645,West Dorset 009I,Investigation complete; no suspect identified
14bea4e0e4b520877bd709fd761d8ddc18c3bc53c93a3339e48f4a4db814fe6b,2013-04,Dorset Police,Dorset Police,-2.439577,50.710522,On or near Parking Area,E01032645,West Dorset 009I,Investigation complete; no suspect identified
192a39aa0c997c12a57ddef20584010a2e3db1fff97b1f6e2b4b2ac1f5c69ce4,2013-04,Dorset Police,Dorset Police,-2.439988,50.709082,On or near Police Station,E01032645,West Dorset 009I,Investigation complete; no suspect identified
42f33d77dc91ff40e55f87dc599c90fbfc1578c8c214295fe6d5c3eb75227b67,2013-04,Dorset Police,Dorset Police,-2.431974,50.710839,On or near CULLIFORD ROAD NORTH,E01032645,West Dorset 009I,Investigation complete; no suspect identified
76c57452e4454e216c76599d704e7281eb191fb2b8181662d429b04c2ae5b76c,2013-04,Dorset Police,Dorset Police,-2.439542,50.711377,On or near GREAT WESTERN ROAD,E01032645,West Dorset 009I,Investigation complete; no suspect identified
36403b368fc8e31bec2aee06a9a748f24a63acad3b7a613cccf6490f1099a6e3,2013-04,Dorset Police,Dorset Police,-1.981037,50.718320,On or near Shopping Area,E01032659,Poole 015F,Investigation complete; no suspect identified
67cc86e0922ec33bdaf3b7fe1a284c6da88ba5de3822c5421d05521d0b2dec3c,2013-04,Dorset Police,Dorset Police,-1.981917,50.714336,On or near SOUTH ROAD,E01032659,Poole 015F,Investigation complete; no suspect identified
dd35af68df5c4d4c90a6c8091b97e5ea5bfdf721a59b655c2f91b5defe273453,2013-04,Dorset Police,Dorset Police,-1.986406,50.717862,On or near Supermarket,E01032659,Poole 015F,Investigation complete; no suspect identified
173444b8eb8e1971d272d81f5c14eed57dfa5cc7f80f4e9c75065f7dfc8c7ecd,2013-04,Dorset Police,Dorset Police,-1.985161,50.714265,On or near Parking Area,E01032659,Poole 015F,Investigation complete; no suspect identified
587cd86d12702ced2237caa7ac0e9f0332db34ef4edd94769608599f540f4c6f,2013-04,Dorset Police,Dorset Police,-1.985161,50.714265,On or near Parking Area,E01032659,Poole 015F,Investigation complete; no suspect identified
80e69eb3b3db4238aacba5919b8b2e91b10dafbb7879477ae5f1c912695e7b0e,2013-04,Dorset Police,Dorset Police,-1.980060,50.717510,On or near Shopping Area,E01032659,Poole 015F,Investigation complete; no suspect identified
1d12c3b5ea78e829dff0d5bcac85fcd251acfa55560e05b1c4bf125b427d6f85,2013-04,Dorset Police,Dorset Police,-1.983899,50.716432,On or near Supermarket,E01032659,Poole 015F,Investigation complete; no suspect identified
b864f693d1905d45c1f98210664599c00ab84a99b08fbcbbb8dc52d46a3f7c2c,2013-04,Dorset Police,Dorset Police,-1.982539,50.718095,On or near Parking Area,E01032659,Poole 015F,Investigation complete; no suspect identified
76f3a14160b43c298f1f1b1cc571e4a1f97f946558d7395f6b2a79785233b31b,2013-04,Dorset Police,Dorset Police,-1.981363,50.718572,On or near Parking Area,E01032659,Poole 015F,Investigation complete; no suspect identified
6cc2ad0cdd836dce205e17252006a61931516f811f2d36ce4759e75a86656741,2013-04,Dorset Police,Dorset Police,-1.981747,50.713383,On or near PERRY GARDENS,E01032659,Poole 015F,Investigation complete; no suspect identified
59cf844825cc19202237dc5d1c70dda2b117400e25b6cc84f4080d3b48db1f93,2013-04,Dorset Police,Dorset Police,-1.983899,50.716432,On or near Supermarket,E01032659,Poole 015F,Investigation complete; no suspect identified
551593678ff670056db194851b1eb80a2da831e1db397bd6d46ffd3bc9ba20d9,2013-04,Dorset Police,Dorset Police,-1.981363,50.718572,On or near Parking Area,E01032659,Poole 015F,Investigation complete; no suspect identified
0a38faf23f4f63b0666ee370b5cb7106a641eb0de93b17d295b2972f8968411c,2013-04,Dorset Police,Dorset Police,-1.980074,50.718428,On or near Shopping Area,E01032659,Poole 015F,Investigation complete; no suspect identified
dabde8902de951dc1b3478d7c69f0747367ad4cb1c63f91444eeebe2860e9be8,2013-04,Dorset Police,Dorset Police,-1.978049,50.717816,On or near Bus/Coach Station,E01032659,Poole 015F,Investigation complete; no suspect identified
ecf17727260de0f05c3632f1bc1eb12c0494dcae22950427063847bc12ee0bdc,2013-04,Dorset Police,Dorset Police,-1.986406,50.717862,On or near Supermarket,E01032659,Poole 015F,Investigation complete; no suspect identified
38cc438d491f4ae50fbacfcd6593791295f45e50ec76bd983a35a20d949dbde8,2013-04,Dorset Police,Dorset Police,-1.980060,50.717510,On or near Shopping Area,E01032659,Poole 015F,Investigation complete; no suspect identified
b0d603d49ac4be45b00046a37026243f096e539ed930a026a7c7d32a8e9ab67d,2013-04,Dorset Police,Dorset Police,-1.983899,50.716432,On or near Supermarket,E01032659,Poole 015F,Investigation complete; no suspect identified
1b23ab7d0dd31a7704d01e58cf61360634c5fde5310f46d4f811eebd6467173c,2013-04,Dorset Police,Dorset Police,-1.981491,50.718527,On or near Shopping Area,E01032659,Poole 015F,Investigation complete; no suspect identified
00233d1454e7e55d7a7109e7bec2e3fe976ba8575790679ebb29cced1b887200,2013-04,Dorset Police,Dorset Police,-1.981363,50.718572,On or near Parking Area,E01032659,Poole 015F,Investigation complete; no suspect identified
d8a2512871dfd280e3e199256c5f6a06808cdd235adb40bf46fe9cd006e4f98a,2013-04,Dorset Police,Dorset Police,-1.982539,50.718095,On or near Parking Area,E01032659,Poole 015F,Investigation complete; no suspect identified
9057f5e113eea656516244b627ec402ae524852d4324e7e81c7dfc23032b34fe,2013-04,Dorset Police,Dorset Police,-1.981037,50.718320,On or near Shopping Area,E01032659,Poole 015F,Investigation complete; no suspect identified
f213ddf8d45ce6b7f7cb8ea372701a5f8890b3703419a5ac5ba2ced2d7385904,2013-04,Dorset Police,Dorset Police,-1.983899,50.716432,On or near Supermarket,E01032659,Poole 015F,Investigation complete; no suspect identified
be688b3088b09fb2d1e7e1e784c9f20bc4dd0ef5304aa32e2fabbb94bc33ad8b,2013-04,Dorset Police,Dorset Police,-1.982921,50.718707,On or near TOWNGATE BRIDGE,E01032659,Poole 015F,Investigation complete; no suspect identified
4cd4939f6bc490bad12c58346dd5c5c4bb704883e8ee168b8f3c80d3d5bc9978,2013-04,Dorset Police,Dorset Police,-1.986406,50.717862,On or near Supermarket,E01032659,Poole 015F,Investigation complete; no suspect identified
f0181766aa5f3a651090d8d41294346807f57de39609654d6415d7c41aa6f2d1,2013-04,Dorset Police,Dorset Police,-1.983899,50.716432,On or near Supermarket,E01032659,Poole 015F,Suspect charged
f0181766aa5f3a651090d8d41294346807f57de39609654d6415d7c41aa6f2d1,2013-04,Dorset Police,Dorset Police,-1.983899,50.716432,On or near Supermarket,E01032659,Poole 015F,Suspect charged
8da14983ce92527351c977688bfd4ed23a4b7a46399e0e2843f25652719cfbdd,2013-04,Dorset Police,Dorset Police,-1.985161,50.714265,On or near Parking Area,E01032659,Poole 015F,Suspect charged
a41f6175f93b6862578f59eb448e9d760699d69be14e8de66d85672a9fdff853,2013-04,Dorset Police,Dorset Police,-1.984409,50.716594,On or near Parking Area,E01032659,Poole 015F,Suspect charged
a41f6175f93b6862578f59eb448e9d760699d69be14e8de66d85672a9fdff853,2013-04,Dorset Police,Dorset Police,-1.984409,50.716594,On or near Parking Area,E01032659,Poole 015F,Suspect charged
bb723e5a40982ffcdffa755e542dbd31d1f09c969e872c1fd26ccdad695ad431,2013-04,Dorset Police,Dorset Police,-1.981037,50.718320,On or near Shopping Area,E01032659,Poole 015F,Suspect charged
d368adcc5fa5ca998f3dd5e4282ed52f45d2a6a12a62c0a7350c9422ac50fde9,2013-04,Dorset Police,Dorset Police,-1.980060,50.717510,On or near Shopping Area,E01032659,Poole 015F,Suspect charged
e9aac197b7eaa7b96a7ac96f9f91eb9a76b0cbb32844f662f28ad72ac9bf1879,2013-04,Dorset Police,Dorset Police,-1.985840,50.714813,On or near CARTER'S LANE,E01032659,Poole 015F,Suspect charged
53acbd1be7ebd14b5e7ff28cebeaa5c628236927247ae907a463fac6e2e7a677,2013-04,Dorset Police,Dorset Police,-1.985161,50.714265,On or near Parking Area,E01032659,Poole 015F,Suspect charged
f61594dce849ae4243fc5555ed7ee7df9313e5a5c5d7347be4bcd5b86cfeb5e0,2013-04,Dorset Police,Dorset Police,-1.981037,50.718320,On or near Shopping Area,E01032659,Poole 015F,Suspect charged
ea082fe556b1d7392c2fade54794a6aeef2744307921c40306008c42f376b2b8,2013-04,Dorset Police,Dorset Police,-1.985161,50.714265,On or near Parking Area,E01032659,Poole 015F,Suspect charged
d6d3d1843d01b635a4c389832990b37eeca722cd8b44cb969fd3c4176c90451a,2013-04,Dorset Police,Dorset Police,-1.976917,50.714245,On or near PHIPPARD WAY,E01032660,Poole 015G,Suspect charged
cb12ae312ed76a3f5fca88c1f98cc75714f892c2d757ba6f3cf6a060e3134098,2013-04,Dorset Police,Dorset Police,-1.980302,50.716404,On or near Parking Area,E01032660,Poole 015G,Suspect charged
cb12ae312ed76a3f5fca88c1f98cc75714f892c2d757ba6f3cf6a060e3134098,2013-04,Dorset Police,Dorset Police,-1.980302,50.716404,On or near Parking Area,E01032660,Poole 015G,Suspect charged
d2483700e63cca7210a18b7b101616032c57816d5eaeb508618e16711e51fcfc,2013-04,Dorset Police,Dorset Police,-1.980302,50.716404,On or near Parking Area,E01032660,Poole 015G,Suspect charged
d2483700e63cca7210a18b7b101616032c57816d5eaeb508618e16711e51fcfc,2013-04,Dorset Police,Dorset Police,-1.980302,50.716404,On or near Parking Area,E01032660,Poole 015G,Suspect charged
69565d9c371611c45da925c6d2004479c35406b1c58370cc515585d7df521325,2013-04,Dorset Police,Dorset Police,-1.976803,50.715882,On or near SELDOWN BRIDGE,E01032660,Poole 015G,Investigation complete; no suspect identified
c38b05710ecdbfe4af87ea00d4f28215e87e1ea79879f44d5fc580d4df4119d2,2013-04,Dorset Police,Dorset Police,-1.983064,50.715586,On or near GLOBE LANE,E01032660,Poole 015G,Suspect charged
04308bdd5edbc57fd05354eccf0707b4d588ee826a332e6bb23a613d57057d69,2013-04,Dorset Police,Dorset Police,-1.981095,50.715694,On or near EMERSON CLOSE,E01032660,Poole 015G,Suspect charged
2a249fc062a83e98901010023b193f17d4bdb13984a19b0960ac9405730a2e44,2013-04,Dorset Police,Dorset Police,-1.980019,50.715208,On or near EMERSON ROAD,E01032660,Poole 015G,Suspect charged
9dfd578120376120645081978a0b4339d2489ce82fd7ac8627b4eea988e2b997,2013-04,Dorset Police,Dorset Police,-1.986705,50.712107,On or near THE QUAY,E01032661,Poole 015H,Investigation complete; no suspect identified
6179f1f54ac06e5bc0e758f5469c8edd0064b9291909885a98afdbe0b71b7e3d,2013-04,Dorset Police,Dorset Police,-1.988716,50.712467,On or near PARADISE STREET,E01032661,Poole 015H,Investigation complete; no suspect identified
0a8aa7cb2947c91d4771812dabb53f2331b9c37ab7015c5251d19a4a403971e8,2013-04,Dorset Police,Dorset Police,-1.987569,50.713276,On or near HIGH STREET,E01032661,Poole 015H,Investigation complete; no suspect identified
93e4b42b4086b4a7e6f076898a8f98ec2ac77e5b4a01485de3c0868977beae41,2013-04,Dorset Police,Dorset Police,-1.973675,50.711088,On or near Parking Area,E01032661,Poole 015H,Investigation complete; no suspect identified
289a07c450e3e7f42e74e631d37568aeafcdd58374864dd60e386e7f016ff55d,2013-04,Dorset Police,Dorset Police,-1.987569,50.713276,On or near HIGH STREET,E01032661,Poole 015H,Investigation complete; no suspect identified
86955af151fc42f18ac48dedadbe9377084251c42985a19d36cb4634f53adcba,2013-04,Dorset Police,Dorset Police,-1.986450,50.712826,On or near STRAND STREET,E01032661,Poole 015H,Investigation complete; no suspect identified
2a76ef991099e531b6193b896a556b906bd243ee2ca42a5bcd8ac4766afd85fc,2013-04,Dorset Police,Dorset Police,-1.986705,50.712107,On or near THE QUAY,E01032661,Poole 015H,Investigation complete; no suspect identified
74c683c701c8695cfdc7fc5503c77ca80965b937d9e77a5435b6a0fb9c7af1b7,2013-04,Dorset Police,Dorset Police,-1.973675,50.711088,On or near Parking Area,E01032661,Poole 015H,Investigation complete; no suspect identified
c73f3b7f54e3ad0aae6dfffda31423b66a6f753f3f57eeefcc1c94603d3caeae,2013-04,Dorset Police,Dorset Police,-1.987484,50.713797,On or near NEW STREET,E01032662,Poole 015I,Suspect charged
5ec48100f9353e4c4055eb53ad1454705d604feed6c5935a03abff521cdf762e,2013-04,Dorset Police,Dorset Police,-1.986266,50.713644,On or near Supermarket,E01032662,Poole 015I,Suspect charged
d775c14f95b4cb5329720924e24636c522ac1d139404d15e52435067172b9af9,2013-04,Dorset Police,Dorset Police,-1.987484,50.713797,On or near NEW STREET,E01032662,Poole 015I,Suspect charged
d775c14f95b4cb5329720924e24636c522ac1d139404d15e52435067172b9af9,2013-04,Dorset Police,Dorset Police,-1.987484,50.713797,On or near NEW STREET,E01032662,Poole 015I,Suspect charged
1d81507d00f6fdb67e584b842c1778e6bd28583831b1dc8d3bb5c8d29264b29b,2013-04,Dorset Police,Dorset Police,-1.983731,50.712385,On or near FISHERMANS ROAD,E01032662,Poole 015I,Investigation complete; no suspect identified
3d9a4352371509e5a8908c7e82b3d1f2373a69dbae51fc8b91d1d1b0b6eb660f,2013-04,Dorset Police,Dorset Police,-1.983731,50.712385,On or near FISHERMANS ROAD,E01032662,Poole 015I,Investigation complete; no suspect identified
bd7ddd83bc64b1563dbb859eccf2fd3fd4163d1b8719b551424d7f32c5fceb6a,2013-04,Dorset Police,Dorset Police,-2.444766,50.559890,On or near KING STREET,E01033200,Weymouth and Portland 008E,Investigation complete; no suspect identified
0fc36971773eab162d6365f1503b1574decbfe1b7a784f54b14e525c2643b6da,2013-04,Dorset Police,Dorset Police,-2.441265,50.558384,On or near BELLE VUE TERRACE,E01033200,Weymouth and Portland 008E,Investigation complete; no suspect identified
127d88c63c4989613cc21dcb173cf52cbdf40e0afc4f106529c1b06c026ae2a5,2013-04,Dorset Police,Dorset Police,-2.449627,50.563253,On or near VICTORIA SQUARE,E01033200,Weymouth and Portland 008E,Investigation complete; no suspect identified
a81fcd503868ec7c615d2f958f190d06e5b0148e22b1be9022599e24dc2cad6b,2013-04,Dorset Police,Dorset Police,-2.447976,50.563358,On or near VICTORY ROAD,E01033200,Weymouth and Portland 008E,Suspect charged
a81fcd503868ec7c615d2f958f190d06e5b0148e22b1be9022599e24dc2cad6b,2013-04,Dorset Police,Dorset Police,-2.447976,50.563358,On or near VICTORY ROAD,E01033200,Weymouth and Portland 008E,Suspect charged
5d2f57f9cf2c48196996839f4fb7359737ad994048a90bbe4c8656e88c5f6ae9,2013-04,Dorset Police,Dorset Police,-2.443550,50.558186,On or near ST MARTIN'S ROAD,E01033200,Weymouth and Portland 008E,Suspect charged
5d2f57f9cf2c48196996839f4fb7359737ad994048a90bbe4c8656e88c5f6ae9,2013-04,Dorset Police,Dorset Police,-2.443550,50.558186,On or near ST MARTIN'S ROAD,E01033200,Weymouth and Portland 008E,Suspect charged
53eaa509f99bbe1e7d751c875c30c9a2ee40fbbea290ce60fdf0d6e88b0a531a,2013-04,Dorset Police,Dorset Police,-2.446885,50.567508,On or near LIBERTY ROAD,E01033200,Weymouth and Portland 008E,Suspect charged
53eaa509f99bbe1e7d751c875c30c9a2ee40fbbea290ce60fdf0d6e88b0a531a,2013-04,Dorset Police,Dorset Police,-2.446885,50.567508,On or near LIBERTY ROAD,E01033200,Weymouth and Portland 008E,Suspect charged
75f3ba43590f27a70738ce0ae50236f58e4fd3601e66320b7051ff81fab32247,2013-04,Dorset Police,Dorset Police,-1.836481,50.722587,On or near WOLLSTONECRAFT ROAD,E01033241,Bournemouth 019F,Investigation complete; no suspect identified
5044458221a7f056052bb4cb4c6c721900b6d3818974940596dc39b81974b32c,2013-04,Dorset Police,Dorset Police,-1.843365,50.722848,On or near OWLS ROAD,E01033241,Bournemouth 019F,Investigation complete; no suspect identified
76c5a5b534c70610279ee743259465b5b4a414c1d5c485c687ed1f0d84f162b1,2013-04,Dorset Police,Dorset Police,-1.843365,50.722848,On or near OWLS ROAD,E01033241,Bournemouth 019F,Investigation complete; no suspect identified
0a086ee9a95e3043d5617dcf9808526d34d48dda999e60ac4a9c4d019463afb3,2013-04,Dorset Police,Dorset Police,-1.843365,50.722848,On or near OWLS ROAD,E01033241,Bournemouth 019F,Investigation complete; no suspect identified
8b5e490739864d33005879005038e2c5ebc1f62c8735e36255094a761cdafc7d,2013-04,Dorset Police,Dorset Police,-1.885027,50.723553,On or near WESSEX WAY,E01033242,Bournemouth 017F,Investigation complete; no suspect identified
b356d1a7684e45ed64096da9b4c822812cc2b0df91d25f1093179c38ac1288ed,2013-04,Dorset Police,Dorset Police,-1.889338,50.721884,On or near Pedestrian Subway,E01033242,Bournemouth 017F,Investigation complete; no suspect identified
9178fdd875393d68d60acbfd368d6eb8412b25010896167cbe9bee2298676da9,2013-04,Dorset Police,Dorset Police,-1.885027,50.723553,On or near WESSEX WAY,E01033242,Bournemouth 017F,Investigation complete; no suspect identified
4eb9f5e13cf4931063dbee09354e6f0549a894830dcb5d5703cf2878e3a90953,2013-04,Dorset Police,Dorset Police,-1.885027,50.723553,On or near WESSEX WAY,E01033242,Bournemouth 017F,Investigation complete; no suspect identified
d6e42b33fb640cd8e0a559ddd6c0e19a2805ab75e8be559f1ba9e95bf65a5250,2013-04,Dorset Police,Dorset Police,-1.880903,50.724205,On or near Parking Area,E01033242,Bournemouth 017F,Investigation complete; no suspect identified
3252cfacd8f8c71ac0f9efb9d142545735eecc95306e228e691269271a191707,2013-04,Dorset Police,Dorset Police,-1.885027,50.723553,On or near WESSEX WAY,E01033242,Bournemouth 017F,Investigation complete; no suspect identified
90f3863b683bdced1329ac8259f2aaab317cc97c2a00ce23d8e38ed2b5f71365,2013-04,Dorset Police,Dorset Police,-1.883129,50.723308,On or near DURRANT ROAD,E01033242,Bournemouth 017F,Investigation complete; no suspect identified
36b7da1da2db284dc7ea289553b874b0147c593dcd2d1f260adadb400db6c6ef,2013-04,Dorset Police,Dorset Police,-1.889338,50.721884,On or near Pedestrian Subway,E01033242,Bournemouth 017F,Suspect charged
8b4a1c7e9ca892fd7eb91a63b62b447914dfdb68233074768f7cfcd7fce4eb10,2013-04,Dorset Police,Dorset Police,-1.842240,50.720472,On or near Parking Area,E01033283,Bournemouth 019G,Investigation complete; no suspect identified
771cc29f6d1bfcf09b571c7aab238104c88d5d8b80ff02e7a8edbe5ccf21bae3,2013-04,Dorset Police,Dorset Police,-1.878288,50.721981,On or near RICHMOND HILL,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
2e411a18ff9bf5033f060fb1847bcd39805e3141de71ec15e2974cad5db2edb7,2013-04,Dorset Police,Dorset Police,-1.885532,50.719695,On or near COMMERCIAL ROAD,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
46b2125917351a0e7a0047793b1995b73aabdd37e44c301fd479fd9cd0cc0b57,2013-04,Dorset Police,Dorset Police,-1.879962,50.721120,On or near Parking Area,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
d969dcf09c6a2068b7f447d645dbfa3d4acbf8fabd77bdb287080078a2819ac3,2013-04,Dorset Police,Dorset Police,-1.885191,50.720190,On or near THE TRIANGLE,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
474a550a3566ee414b291e55d2253bd17d0b913dba237211c05f7487c6e3a8d4,2013-04,Dorset Police,Dorset Police,-1.883533,50.720557,On or near AVENUE LANE,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
25033f5d5742c92c98fb65c1cf21e9c3fdac0f14887d065e288a85e01fb456dd,2013-04,Dorset Police,Dorset Police,-1.879962,50.721120,On or near Parking Area,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
851db6ec30fd05fa09add33794e59ddf2b3fcd109b4199085f88bacf193ee618,2013-04,Dorset Police,Dorset Police,-1.885716,50.720019,On or near Supermarket,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
408556d50a345df998fca8f1219a7fc278c0743d6a054b6ee5aba6c941583c9b,2013-04,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
a63f052184ca915df2fc5254b0f8e7c48ab8c5bded1503a24ea2ea7749f383f9,2013-04,Dorset Police,Dorset Police,-1.885191,50.720190,On or near THE TRIANGLE,E01033285,Bournemouth 017G,Suspect charged
710ef3c8689828f938698d399ee6fc7356193aeac9d19a366f874829a9aa48e9,2013-04,Dorset Police,Dorset Police,-1.882457,50.720322,On or near Shopping Area,E01033285,Bournemouth 017G,Suspect charged
8cdaa120e0c0232972c162d9f344b85bb5f4f7b40496a07653a15912bd22620d,2013-04,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Offender given a caution
25a212cd7da97885b2a6c95e113f3d7953577a7bf45f09dd5e458c261d9a1c85,2013-04,Dorset Police,Dorset Police,-1.882457,50.720322,On or near Shopping Area,E01033285,Bournemouth 017G,Suspect charged
0d49b6dea9c9314480c26823e92fb87b69eb277b41bc1ed449f4a803b68191a3,2013-04,Dorset Police,Dorset Police,-1.879962,50.721120,On or near Parking Area,E01033285,Bournemouth 017G,Suspect charged
0d49b6dea9c9314480c26823e92fb87b69eb277b41bc1ed449f4a803b68191a3,2013-04,Dorset Police,Dorset Police,-1.879962,50.721120,On or near Parking Area,E01033285,Bournemouth 017G,Suspect charged
526414cc6598c869d60f26884c7ca943b12798c571206655c9ae9f22e9c42d79,2013-04,Dorset Police,Dorset Police,-1.879962,50.721120,On or near Parking Area,E01033285,Bournemouth 017G,Suspect charged
526414cc6598c869d60f26884c7ca943b12798c571206655c9ae9f22e9c42d79,2013-04,Dorset Police,Dorset Police,-1.879962,50.721120,On or near Parking Area,E01033285,Bournemouth 017G,Suspect charged
b82a6d085aca8bb98859db687372393f541291e9a095d9a0ae1dab9bf49cbbf4,2013-04,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Suspect charged
d36ac3797639280f33eb4ff59791b0885aa0178017821cc10a85edebe663be50,2013-04,Dorset Police,Dorset Police,-1.884611,50.720072,On or near Bus/Coach Station,E01033285,Bournemouth 017G,Offender given a caution
e91f0cfc54661de1e71c4276d9eefe34ac2c7826b1c8fe419e1edc53e4e44f21,2013-04,Dorset Police,Dorset Police,-1.883533,50.720557,On or near AVENUE LANE,E01033285,Bournemouth 017G,Suspect charged
e91f0cfc54661de1e71c4276d9eefe34ac2c7826b1c8fe419e1edc53e4e44f21,2013-04,Dorset Police,Dorset Police,-1.883533,50.720557,On or near AVENUE LANE,E01033285,Bournemouth 017G,Suspect charged
a87bf4dc433cd54be7552bffe84beb55d5a66eeaabbd97c7752afc88dad384a9,2013-04,Dorset Police,Dorset Police,-1.885532,50.719695,On or near COMMERCIAL ROAD,E01033285,Bournemouth 017G,Suspect charged
480ffdc70dd951be2786edc18d28c42fc86963e8a9b113c41e69df10a12446d0,2013-04,Dorset Police,Dorset Police,-1.885716,50.720019,On or near Supermarket,E01033285,Bournemouth 017G,Suspect charged
82036534378c78281390589fb50091bf4b4b12fb436ec7c2d93c878ac0e20b7f,2013-04,Dorset Police,Dorset Police,-1.885716,50.720019,On or near Supermarket,E01033285,Bournemouth 017G,Suspect charged
48e0e8409c1f25f903f28e1ba5d7dcfadd437d642150d09480b761850726597e,2013-04,Dorset Police,Dorset Police,-1.885532,50.719695,On or near COMMERCIAL ROAD,E01033285,Bournemouth 017G,Offender given a caution
93296bc5c0b2e5354552da51c4c44c3555d91f4a33b5a31552613fb14df303cd,2013-04,Dorset Police,Dorset Police,-1.892054,50.723272,On or near QUEEN'S ROAD,E01033286,Bournemouth 023C,Investigation complete; no suspect identified
607ba7b3b7f7e7128b0d7069613bc5c5bca72929a40428726dac74f0f080d9b8,2013-04,Dorset Police,Dorset Police,-1.903766,50.725260,On or near NELSON ROAD,E01033288,Bournemouth 023D,Investigation complete; no suspect identified
e807bb344d102d7d6dc556e3cb5ac5f19eb1a1089fe3d9e6d2301b14e52593be,2013-04,Dorset Police,Dorset Police,-1.837050,50.721823,On or near BOSCOMBE CLIFF ROAD,E01015272,Bournemouth 016A,Investigation complete; no suspect identified
03683b2d99bc7d191fc7a6c94d1876d8ad3f4f479f6cc5d32f9fdef553448534,2013-04,Dorset Police,Dorset Police,-1.832338,50.724460,On or near CHESSEL AVENUE,E01015272,Bournemouth 016A,Investigation complete; no suspect identified
4c493677a6ebfdfa6f2eb98dce62192b194784aac72a4c41b9d2e67ad6da505e,2013-04,Dorset Police,Dorset Police,-1.832744,50.721637,On or near BOSCOMBE OVERCLIFF DRIVE,E01015272,Bournemouth 016A,Investigation complete; no suspect identified
f14a77128d0eebe7dc8ab659bd5d23a42db197b3885229ec16046d4e0fb29094,2013-04,Dorset Police,Dorset Police,-1.829203,50.725409,On or near BROWNING AVENUE,E01015272,Bournemouth 016A,Investigation complete; no suspect identified
dfc158f5b8c1a449aedc4b84b7683355c6c7038ff9a88ea0b6a97c86232e4884,2013-04,Dorset Police,Dorset Police,-1.824992,50.730232,On or near MORLEY CLOSE,E01015273,Bournemouth 016B,Investigation complete; no suspect identified
144005aea3b5debc5cfda6e5328b9ac274e287ce954296ebb4787a4818ffabd6,2013-04,Dorset Police,Dorset Police,-1.827231,50.730055,On or near CHRISTCHURCH ROAD,E01015273,Bournemouth 016B,Investigation complete; no suspect identified
b0f75b0eb049d1900d53bad125ca392a8f7289a0fb244f2c05d9ea017bf78057,2013-04,Dorset Police,Dorset Police,-1.827231,50.730055,On or near CHRISTCHURCH ROAD,E01015273,Bournemouth 016B,Investigation complete; no suspect identified
5af39f34aba75ff8bb58c602be5d5c6b0c2ab743f39fde85425d56b65862b139,2013-04,Dorset Police,Dorset Police,-1.821262,50.727366,On or near STOURFIELD ROAD,E01015273,Bournemouth 016B,Investigation complete; no suspect identified
bb5650050b6f4faec722f0f25d3cabf273deac37f46d578a2e8614fcf81074d6,2013-04,Dorset Police,Dorset Police,-1.821262,50.727366,On or near STOURFIELD ROAD,E01015273,Bournemouth 016B,Investigation complete; no suspect identified
b03b1ea91d76738f2a96ed8af64d0d11abc8b3de5526676a87f0bd766947e720,2013-04,Dorset Police,Dorset Police,-1.821262,50.727366,On or near STOURFIELD ROAD,E01015273,Bournemouth 016B,Investigation complete; no suspect identified
852849977669213e52532eb71dbd1b90de56d31627b12ab2bcb3496d5300325b,2013-04,Dorset Police,Dorset Police,-1.821262,50.727366,On or near STOURFIELD ROAD,E01015273,Bournemouth 016B,Investigation complete; no suspect identified
790d6eb762328ba9e6398854679379b9da1c80436ea88fb4c30a659c9fca306b,2013-04,Dorset Police,Dorset Police,-1.820589,50.729299,On or near ASHBOURNE ROAD,E01015273,Bournemouth 016B,Investigation complete; no suspect identified
b86293c5f4fcd33c3770378f60dff807bd325342979dd6ca6ba42cc7f53065e9,2013-04,Dorset Police,Dorset Police,-1.818738,50.727992,On or near DEAN'S ROAD,E01015274,Bournemouth 018A,Investigation complete; no suspect identified
