Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
4d779840fbe51beaee453faef62ed4f56e85ad88085adf7a234be2db001be8fd,2014-10,Dorset Police,Dorset Police,-1.858558,50.725394,On or near FRANCES ROAD,E01015290,Bournemouth 021D,Investigation complete; no suspect identified
054532d8ac1ea6be046f66a1e30472b35ed7ce315c3ac1d7c0a05b7d92703a14,2014-10,Dorset Police,Dorset Police,-1.880910,50.749618,On or near MORDEN ROAD,E01015356,Bournemouth 009B,Investigation complete; no suspect identified
2af9ca5f9ed520579e6063f994aa4f792bd2aba1337499941a79ce8810c3928f,2014-10,Dorset Police,Dorset Police,-1.954911,50.739077,On or near Theatre/Concert Hall,E01015440,Poole 011A,Investigation complete; no suspect identified
3ca2aa89f6f9447e67ce5c6349dbf5ebd193458b323b95d80adbb5b7c197d3a7,2014-10,Dorset Police,Dorset Police,-1.924017,50.765751,On or near DALEWOOD AVENUE,E01015311,Bournemouth 002D,Investigation complete; no suspect identified
b65d06f1fb914a722fd2120da9bc934c7165039e1d26545e9fa197972d4e9716,2014-10,Dorset Police,Dorset Police,-1.931521,50.753984,On or near Petrol Station,E01015308,Bournemouth 002C,Investigation complete; no suspect identified
da6640210b7afd984ca568ea3d7b16d72c0b1715a1072128483ed5065569d4ee,2014-10,Dorset Police,Dorset Police,-1.876574,50.743661,On or near CRANMER ROAD,E01015375,Bournemouth 009D,Investigation complete; no suspect identified
6131ee11971347935e7eac7fc23dc044f2fd47b0e6165a167217e6cd787655fa,2014-10,Dorset Police,Dorset Police,-1.935617,50.733384,On or near BRIDGEWATER ROAD,E01015393,Poole 010D,Investigation complete; no suspect identified
d260454b1004a09ee5d08fd1fc9f043ce9e6572d8fae4bec257448e436088c1f,2014-10,Dorset Police,Dorset Police,-1.866151,50.720637,On or near MEYRICK ROAD,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
4b0a742ae3d92802ca9736ffd7e85afa11c0136d5c019f3b9608ce5e74786293,2014-10,Dorset Police,Dorset Police,-1.873306,50.746652,On or near ALEXANDER GARDENS,E01015377,Bournemouth 009E,Investigation complete; no suspect identified
9478649bd10b2ac84182868269d1e85be58ca5119686c5a42e4c2c8f2b6f3129,2014-10,Dorset Police,Dorset Police,-1.862194,50.751234,On or near CLAREMONT ROAD,E01015322,Bournemouth 010A,Investigation complete; no suspect identified
214ff899031979c539c36d05787ff96e1526d3bfa8747027afc2c2c0c9b70396,2014-10,Dorset Police,Dorset Police,-1.824134,50.751192,On or near WILKINSON DRIVE,E01015341,Bournemouth 008D,Investigation complete; no suspect identified
551fd7b6a9976ed5046eb4ca5ce25979b23ec795905e7fdc8c2b47187a2aa1f5,2014-10,Dorset Police,Dorset Police,-1.868896,50.721782,On or near WOOTTON MOUNT,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
2cf199b6a0b68a2d4150877b0b4f1a17a8032260774fce8088b2e9ebc750cc80,2014-10,Dorset Police,Dorset Police,-1.876734,50.742069,On or near WYCLIFFE ROAD,E01015375,Bournemouth 009D,Investigation complete; no suspect identified
e768d8dd900889ddaba1d549cd42801b19ea964daf1b12da0da220546f776c7f,2014-10,Dorset Police,Dorset Police,-1.875668,50.716097,On or near Theatre/Concert Hall,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
c9fead6f881e0c984cb756a51b88e56c73fc4b462a48bb9e5522dbf529aa85b7,2014-10,Dorset Police,Dorset Police,-1.862785,50.743016,On or near FIRBANK ROAD,E01015373,Bournemouth 010D,Investigation complete; no suspect identified
7d5b824e3bbf611d754a2e7861b5e46b81ea3f87303a231f537c160fdcc07ff4,2014-10,Dorset Police,Dorset Police,-1.811564,50.725723,On or near CARBERY LANE,E01015365,Bournemouth 018D,Investigation complete; no suspect identified
10ce1dd833ea6f7da6bb7f9840e8592ae30693841c2a77e9e069ae35eee1063b,2014-10,Dorset Police,Dorset Police,-1.862785,50.743016,On or near FIRBANK ROAD,E01015373,Bournemouth 010D,Investigation complete; no suspect identified
9b5773863759b48e9a8148458b5af44b661242a356f32c55809d9df63b4206dd,2014-10,Dorset Police,Dorset Police,-1.864972,50.726912,On or near Bus/Coach Station,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
f2d2969142c3b7f6fa2c1a41a63c29c6c1b805553d83f7bb766939963dafb166,2014-10,Dorset Police,Dorset Police,-1.826438,50.745252,On or near Sports/Recreation Area,E01015319,Bournemouth 011D,Investigation complete; no suspect identified
65806a95f600b38c9148b432b024475f2763da8b6287497ace15b2881817cf2d,2014-10,Dorset Police,Dorset Police,-1.953431,50.745641,On or near YARROW ROAD,E01015443,Poole 008E,Investigation complete; no suspect identified
ead913b1b7020cb38a9a0245ee7b9052e319624fa8f05d265d4372aab6d07109,2014-10,Dorset Police,Dorset Police,-1.858292,50.729072,On or near HOLDENHURST ROAD,E01015288,Bournemouth 021B,Investigation complete; no suspect identified
5ef5cd833d30cf9e9711a4414c03acfadc9f09d9dfcf0f4e6a006dc1adf9df0e,2014-10,Dorset Police,Dorset Police,-1.886200,50.719012,On or near Parking Area,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
ae274522ecc9c76579d61eec43c0f8890e19e3941170692e7f599bca7afd24af,2014-10,Dorset Police,Dorset Police,-1.920707,50.769112,On or near MARPET CLOSE,E01015311,Bournemouth 002D,Investigation complete; no suspect identified
7000f465c90cc74eb4c11094acfb1af2be3ead47cc0836f3b3ea02f512e39779,2014-10,Dorset Police,Dorset Police,-1.855467,50.730867,On or near STEWART CLOSE,E01015288,Bournemouth 021B,Investigation complete; no suspect identified
0a0f71a7fe7bed832e3b86ba5a4af370ce9514de6e9f095268d9ccfaafeacb2d,2014-10,Dorset Police,Dorset Police,-1.945068,50.685027,On or near BANKS ROAD,E01015406,Poole 018E,Investigation complete; no suspect identified
c84281b1a8e58ddf5013aaf38903c6648adc3d2682660665d90ea6ad5164bb1e,2014-10,Dorset Police,Dorset Police,-1.926131,50.701815,On or near HAVEN ROAD,E01015406,Poole 018E,Investigation complete; no suspect identified
5efec501bdbb4dfa26a7af8291310e4dfdc5a470e2e71e043e30489d8c794550,2014-10,Dorset Police,Dorset Police,-1.888906,50.718880,On or near SOMERVILLE ROAD,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
7d8f63ff7b73e9476ea8efa48d35fe74ee159d7f4c3520f55c4c666b7c52164f,2014-10,Dorset Police,Dorset Police,-1.901909,50.760141,On or near SOUTH KINSON DRIVE,E01015310,Bournemouth 007A,Investigation complete; no suspect identified
da5bfab39f12449b18efc830e74abc9a672c57b38a17afc91b1013c6bbce943a,2014-10,Dorset Police,Dorset Police,-1.866642,50.722292,On or near LANSDOWNE CRESCENT,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
b2e7c532ad588ddae610e27f1a1d00e2bf212bc6905b9ec9cc9235a3911d0368,2014-10,Dorset Police,Dorset Police,-1.997623,50.762259,On or near CLARENDON CLOSE,E01015401,Poole 003G,Investigation complete; no suspect identified
1b9b3ccdfd0d30b7ed2bcf264b51668a1df2835265df56a43b10b18556abffe7,2014-10,Dorset Police,Dorset Police,-1.876634,50.720496,On or near Shopping Area,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
f4e7b3278efa64c370936727526c321f584231bfd16a4c53458bf4f8fa14d55c,2014-10,Dorset Police,Dorset Police,-1.922847,50.726542,On or near LANGLEY ROAD,E01015402,Poole 018A,Investigation complete; no suspect identified
1665fdca5a55eda5e5c61e745fa24ab544a4e4db20295a0eadb632502af6e417,2014-10,Dorset Police,Dorset Police,-1.912142,50.746750,On or near BRYANT ROAD,E01015359,Bournemouth 005E,Investigation complete; no suspect identified
237b05ee673baed8aac8a57e21c461443a1f18d36e3f88a68cd993dfae477c80,2014-10,Dorset Police,Dorset Police,-1.896182,50.740253,On or near MANSEL CLOSE,E01015388,Poole 009C,Investigation complete; no suspect identified
6be6ad900e5e40a732e2c00976a453c3af1b4ae7efe390dd127de952592cf51b,2014-10,Dorset Police,Dorset Police,-1.851017,50.726644,On or near MOORLAND ROAD,E01015289,Bournemouth 021C,Investigation complete; no suspect identified
34654b5f932533ed6a4b7853bc31aa9e3d01311c1b8ec56896028ec44948f033,2014-10,Dorset Police,Dorset Police,-1.918293,50.738733,On or near ALDER CRESCENT,E01015382,Poole 007C,Investigation complete; no suspect identified
14d262c019a470a8915c1467c496d0373acea79e5b253e230ddc337f7a7a63ee,2014-10,Dorset Police,Dorset Police,-1.886163,50.751926,On or near REDHILL DRIVE,E01015337,Bournemouth 003E,Investigation complete; no suspect identified
f1fca0ae1ccf0a735ba208afe5db99aa89a1e661def8ba69521673e88703ec4d,2014-10,Dorset Police,Dorset Police,-1.867853,50.719874,On or near GERVIS ROAD,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
0f3d3fb1942b90893255f3d4d0fbcd43048859508636ee2fc63aad9256676577,2014-10,Dorset Police,Dorset Police,-1.855467,50.730867,On or near STEWART CLOSE,E01015288,Bournemouth 021B,Investigation complete; no suspect identified
4eba682e73ffb64237a48f410e63387856a88b829d1318a58407fd75e227f867,2014-10,Dorset Police,Dorset Police,-1.855467,50.730867,On or near STEWART CLOSE,E01015288,Bournemouth 021B,Investigation complete; no suspect identified
d776b08fd14934b47f20feb3a9184b30a3e4f6c3be4a01021143f9c42efc8ba3,2014-10,Dorset Police,Dorset Police,-1.930504,50.741700,On or near TURBARY ROAD,E01015384,Poole 007E,Investigation complete; no suspect identified
518e4c65c6a30ecaaeff405db13ddb2c133e2748add9aaaaf28d6e2bc3834521,2014-10,Dorset Police,Dorset Police,-1.855467,50.730867,On or near STEWART CLOSE,E01015288,Bournemouth 021B,Investigation complete; no suspect identified
1bf2189711e9ad82a795e451d7541419c529f403260c0643faa9154efb5acd45,2014-10,Dorset Police,Dorset Police,-1.978475,50.714569,On or near LIBERTY WAY,E01032660,Poole 015G,Investigation complete; no suspect identified
bea1ffb1c70c468abf6cddeb93db0f3b8f71564c61c13b829f118aa3fecf181b,2014-10,Dorset Police,Dorset Police,-1.885055,50.770350,On or near BRECON CLOSE,E01015306,Bournemouth 001D,Investigation complete; no suspect identified
27ed916dcee63197f0d539cfa1716f8aa7b305a6e7a5441237f8ac8b84a622cf,2014-10,Dorset Police,Dorset Police,-1.844770,50.752094,On or near Supermarket,E01015339,Bournemouth 008B,Investigation complete; no suspect identified
a79b55ca5d88828079a38f13f634cb01777a9bc20ce671d87907f9cbeac52f07,2014-10,Dorset Police,Dorset Police,-1.883057,50.718281,On or near TREGONWELL ROAD,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
1b6f94ec6c19b507f2410308af3e35da57ee90f6ea6779c1de7b8dedb387f828,2014-10,Dorset Police,Dorset Police,-1.979380,50.751458,On or near HASLER ROAD,E01015414,Poole 004C,Investigation complete; no suspect identified
16afef83f9997b2dd328313f5489cd97add690fc0997de3d5ca71ec775f3d7d0,2014-10,Dorset Police,Dorset Police,-1.878678,50.740803,On or near Supermarket,E01015375,Bournemouth 009D,Investigation complete; no suspect identified
2052687ac56eef284ad2c043f652aeb1ad24db248395a4c79fe802f0fb6dad87,2014-10,Dorset Police,Dorset Police,-1.955630,50.712576,On or near PEARCE AVENUE,E01015452,Poole 017A,Investigation complete; no suspect identified
1dae5b88bab93b1d15d6a596e1cd061a3ef59111f4f04dd0b2912df1125a8202,2014-10,Dorset Police,Dorset Police,-2.007314,50.718933,On or near WOODLANDS CRESCENT,E01015425,Poole 016C,Investigation complete; no suspect identified
d3c2aa697512e3755d56c3b7ffda61b55263a62a2983fb493fc9a065507450bb,2014-10,Dorset Police,Dorset Police,-1.818883,50.730825,On or near HAMPDEN LANE,E01015274,Bournemouth 018A,Investigation complete; no suspect identified
4858052fc9f0f153b4e05c0ff29437132584b4cc44464920b641320fa3865663,2014-10,Dorset Police,Dorset Police,-1.954616,50.722027,On or near BRITANNIA ROAD,E01015452,Poole 017A,Investigation complete; no suspect identified
05c3ace5448a855dac7869e3fc81ebe397a45210850f3a9c5c3b23ea180236c5,2014-10,Dorset Police,Dorset Police,-1.930049,50.761537,On or near HULL WAY,E01015437,Poole 002D,Investigation complete; no suspect identified
886e0af50dec774e86e38ccdd39cdbd3635d8c95eb901a02a8dd788ed523f4f3,2014-10,Dorset Police,Dorset Police,-1.898224,50.733367,On or near ROTHESAY ROAD,E01015344,Bournemouth 012A,Investigation complete; no suspect identified
b2d16f41b24aed5e693dcf0a0f941236f0253bd53d0f0885380695356982413f,2014-10,Dorset Police,Dorset Police,-1.856653,50.732289,On or near WILKINS GARDENS,E01015327,Bournemouth 015D,Investigation complete; no suspect identified
620cb081bdc83aa76869ea29af42d75607e1e5b478784fa91f18a808a34b3612,2014-10,Dorset Police,Dorset Police,-1.833691,50.730451,On or near Police Station,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
3c7ca358b3915f1d0f2bc43c75d10f2440c38f65612c378412a1681b43faa045,2014-10,Dorset Police,Dorset Police,-1.872862,50.722173,On or near Nightclub,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
eace444a3dcb76ed598a9b6116c5d094717445cce70d09925c971ad49bca36d2,2014-10,Dorset Police,Dorset Police,-1.905793,50.717690,On or near GROVELEY ROAD,E01015369,Bournemouth 024C,Investigation complete; no suspect identified
e50b0b3137ea357f3743f065986973e3f43aec5b87d51c3e562322c8acc8bf71,2014-10,Dorset Police,Dorset Police,-1.894945,50.767338,On or near GRAYCOT CLOSE,E01015301,Bournemouth 001A,Investigation complete; no suspect identified
a55f09f80fd3bd4cf7feea7bfd642e4c0f162500a68ced58000bb5c368764bee,2014-10,Dorset Police,Dorset Police,-1.854200,50.755505,On or near MAGPIE CLOSE,E01015349,Bournemouth 004B,Investigation complete; no suspect identified
4c22adc677ffe82541970776612a57d71dff5455b200e1fca2f6c36ed2f7af96,2014-10,Dorset Police,Dorset Police,-1.977806,50.720855,On or near DENMARK ROAD,E01015468,Poole 015D,Investigation complete; no suspect identified
e7c30cbed467c1c6a9a61e9b74690c3fdd868817c49016fb822671510490e8f2,2014-10,Dorset Police,Dorset Police,-1.902163,50.767272,On or near FRYER CLOSE,E01015303,Bournemouth 001B,Investigation complete; no suspect identified
afa992ad2f16aa7a152703158270a803d2e08a20258fb289339dab7ea08623f9,2014-10,Dorset Police,Dorset Police,-1.892868,50.764018,On or near GILLAM ROAD,E01015334,Bournemouth 003C,Investigation complete; no suspect identified
69b8fb8ecde0fe4e002d79561cdfd9ae1bfcf937a76390cfdaf83d2623297356,2014-10,Dorset Police,Dorset Police,-1.855712,50.729617,On or near STANLEY ROAD,E01015294,Bournemouth 015C,Investigation complete; no suspect identified
e616d3ec603a6fca49153435bd220ffc20935eabe7e7e2cf4099b915cda95da0,2014-10,Dorset Police,Dorset Police,-1.988951,50.801458,On or near Theatre/Concert Hall,E01020428,East Dorset 010C,Local resolution
8394b10459693dabc44452932481c0892e82bf124f74f8afa3e7ee595b86c9fe,2014-10,Dorset Police,Dorset Police,-2.267752,51.032479,On or near LODDEN VIEW,E01020443,North Dorset 001A,Unable to prosecute suspect
4b17d8edbdf8e6f4b6cefb374a751f2ec7a2be61697fe838d93e68a6b711129a,2014-10,Dorset Police,Dorset Police,-2.469464,50.591727,On or near DOUGLAS ROAD,E01020585,Weymouth and Portland 006C,Formal action is not in the public interest
3a2241afbe0f57cf067cbc49f346b88fb3c718e6c812f4faa95dcb1b87b68d89,2014-10,Dorset Police,Dorset Police,-2.523158,50.944632,On or near HALF ACRES,E01032642,West Dorset 001H,Offender given a drugs possession warning
7d3f5afe16aae3f49be333af6bdc95f3ed142a6fb5d3b5bbd54644b7a196568e,2014-10,Dorset Police,Dorset Police,-1.984141,50.799209,On or near Sports/Recreation Area,E01020428,East Dorset 010C,Suspect charged
1bf65b34adaed307258b22bce5d15daa8a03a1e07da7dc51caf5e8fc8769d9c5,2014-10,Dorset Police,Dorset Police,-2.160708,50.858584,On or near OAKFIELD STREET,E01020439,North Dorset 007E,Unable to prosecute suspect
54a1f13d79bf7545e6a895e070c357a7d08b86b7990d905a4433023ffab09dac,2014-10,Dorset Police,Dorset Police,-2.027241,50.760781,On or near HILLSIDE GARDENS,E01020388,East Dorset 012G,Offender given a caution
147708286d18955ae7afe01ab990311c82dfa95993211ee7925fee66113fdd76,2014-10,Dorset Police,Dorset Police,-1.756906,50.739318,On or near DRAPER ROAD,E01020348,Christchurch 005C,Unable to prosecute suspect
f8af5cdf9da6153ab44ea893423e0672d30a12751614180e9c379d549c9542c3,2014-10,Dorset Police,Dorset Police,-2.732820,50.809335,On or near WILLOW GROVE,E01020496,West Dorset 003C,Offender given a caution
8a240ff325ecd7da75ce584c416ac22394184cc3252d6b7282b25a337403214d,2014-10,Dorset Police,Dorset Police,-2.107223,50.688236,On or near BELL'S ORCHARD LANE,E01020485,Purbeck 003C,Unable to prosecute suspect
09d801c54243187dcc698f5fdc7853ac61e6b9b0a429901bc7cdcce0c1e52835,2014-10,Dorset Police,Dorset Police,-2.455111,50.609330,On or near Supermarket,E01020554,Weymouth and Portland 004B,Local resolution
42c9ac5c9df15d8365217dc245a5282f6acf012281fb645a2a32f4b6f5bc32b3,2014-10,Dorset Police,Dorset Police,-1.904208,50.807363,On or near BATSTONE WAY,E01020375,East Dorset 009A,Local resolution
0a72083fc8f987b72c2f7fb041c5438e9e086038238eedb59ee9e656831813b7,2014-10,Dorset Police,Dorset Police,-1.927728,50.805249,On or near CHESTNUT GROVE,E01020408,East Dorset 009E,Offender given a drugs possession warning
5fc7bd421b013670577e93c87a3e67f95945120ac06756d71216bbb8beff8771,2014-10,Dorset Police,Dorset Police,-2.455111,50.609330,On or near Supermarket,E01020554,Weymouth and Portland 004B,Local resolution
ee7a743e0773f31fdac8690a96c797ad1eea5f73e6f703c334dc598f6080bc6e,2014-10,Dorset Police,Dorset Police,-2.196293,51.006013,On or near HIGH STREET,E01020454,North Dorset 003A,Offender given penalty notice
bbccdbaa2d4cbe8c2888be639c3e769821153f41d5e81be68aef5362fd2d218a,2014-10,Dorset Police,Dorset Police,-1.973458,50.795214,On or near HARDY CRESCENT,E01020427,East Dorset 010B,Offender given a drugs possession warning
f1861d66b8de888a8c68a04c2b24fa502e25f5ab90bbc6feb48b30f0fdd31162,2014-10,Dorset Police,Dorset Police,-2.438683,50.713358,On or near Supermarket,E01032644,West Dorset 009H,Suspect charged
ba856348c59563f866473a10f6be6f17dcd59503b38ff62ac4cf4e734a4ac7f6,2014-10,Dorset Police,Dorset Police,-1.892288,50.800716,On or near SPINNEYS LANE,E01020392,East Dorset 008C,Offender given a drugs possession warning
a8f96858e5b3dfe31855d0712c7df43ac3b5a42280093267763756c1388d5011,2014-10,Dorset Police,Dorset Police,-2.608252,50.941665,On or near A30,E01020497,West Dorset 002A,Suspect charged
757981f46f31bdddf2fca8a4341fc9743094f03419b5ac5968c60e41ab8017e8,2014-10,Dorset Police,Dorset Police,-2.215000,51.032184,On or near SHORTS GREEN LANE,E01033158,North Dorset 002F,Unable to prosecute suspect
78d2c609a7e432412fafc3a0886a812b710ff28f731a7461d2063e1da5ae2b53,2014-10,Dorset Police,Dorset Police,-1.982522,50.802482,On or near MINSTER VIEW,E01020426,East Dorset 010A,Formal action is not in the public interest
b15e4c55e60658429efc83093eb3afb2796555cdc7fd0eb4eebc3fcf7e95ebe9,2014-10,Dorset Police,Dorset Police,-1.878131,50.880888,On or near Parking Area,E01020414,East Dorset 003D,Offender given a drugs possession warning
b1b5c349c896093a76486f2de0501ad8dc877666ffd2fe9bdf23a461ec3facfe,2014-10,Dorset Police,Dorset Police,-2.438488,50.715293,On or near HIGH WEST STREET,E01032644,West Dorset 009H,Offender given a caution
24b916f3e037990ffcea3e7ba7a68447ef005c72dcdc56aea7743905f4188104,2014-10,Dorset Police,Dorset Police,-2.466645,50.609527,On or near BARCLAY ROAD,E01020573,Weymouth and Portland 005B,Unable to prosecute suspect
196ccdcd322f87a1a89ef91ae800dec846e2bc793345b60f01ee536d04f14e4c,2014-10,Dorset Police,Dorset Police,-2.469815,50.605701,On or near EMERSON ROAD,E01020584,Weymouth and Portland 006B,Unable to prosecute suspect
ad5c7b2ae01ff29fed21f6bf844722e7ab6e83136e791656aab352c92f01e6ad,2014-10,Dorset Police,Dorset Police,-2.461636,50.607388,On or near Supermarket,E01020573,Weymouth and Portland 005B,Unable to prosecute suspect
e068b80c01df03b6e61d6a60c05cc82779ad913a15c69dc68b35a28d473666fb,2014-10,Dorset Police,Dorset Police,-1.981120,50.794784,On or near POOLE ROAD,E01020429,East Dorset 010D,Unable to prosecute suspect
d42882874199dba1a47bd8974cd9a072ba48e5e2cfdba045d376fb1972d74d54,2014-10,Dorset Police,Dorset Police,-2.433810,50.713359,On or near WOLLASTON ROAD,E01032645,West Dorset 009I,Unable to prosecute suspect
962af503a450d6df7c3d9a0dc1b2b67954496a8d87e21aec703a243c90243577,2014-10,Dorset Police,Dorset Police,-1.760172,50.738075,On or near LADYSMITH CLOSE,E01020363,Christchurch 005D,Formal action is not in the public interest
c6c5c8ca144f3c94cd90ac30e55f994eaf6f1da272942c886befa2d578cea66d,2014-10,Dorset Police,Dorset Police,-2.438488,50.715293,On or near HIGH WEST STREET,E01032644,West Dorset 009H,Offender given a caution
de182148bd5b6fa12117a86ae8f78e3a8d4777df58f5636be61af607e6eafc4d,2014-10,Dorset Police,Dorset Police,-1.878051,50.878865,On or near MONTROSE DRIVE,E01020414,East Dorset 003D,Formal action is not in the public interest
1b4d3a1b416a42a4b7a3d00b029c0ff51632a4a0a5d45d935f8bebd6cf123cc1,2014-10,Dorset Police,Dorset Police,-2.463281,50.632472,On or near Petrol Station,E01020579,Weymouth and Portland 003D,Unable to prosecute suspect
3e542fcf4dfa33b666b04505792451b92e14375c155b01a73c9386f0faf3c07c,2014-10,Dorset Police,Dorset Police,-2.431414,50.550975,On or near Sports/Recreation Area,E01020563,Weymouth and Portland 008A,Suspect charged
4002c3433e7c2f6c7a23323dd02ea57b1007af0b415dfea7eac8eaed42ac3dd2,2014-10,Dorset Police,Dorset Police,-2.785932,50.740104,On or near MILL LANE,E01020517,West Dorset 007B,Local resolution
aa67f6bce691c7b9503a9ce6dbc22a2c2a249cf3a8f760b93fac137025693492,2014-10,Dorset Police,Dorset Police,-2.092829,50.789785,On or near A31,E01020410,East Dorset 005D,Unable to prosecute suspect
a6c0991c0a6b55e736b2e3aed66d96b73d02d59a07e897ebda533e741de3ac91,2014-10,Dorset Police,Dorset Police,-1.752186,50.736862,On or near DENNISTOUN AVENUE,E01020346,Christchurch 005A,Local resolution
999a38bef9c709157118e34eef4d24566b97269301cb20d319b17116f4cf7f39,2014-10,Dorset Police,Dorset Police,-1.989831,50.799776,On or near WEST STREET,E01020428,East Dorset 010C,Offender given a caution
4979ab43a0b99eb7070fbc63f571f927ec68779c7f2df280cda5888a40a62fd5,2014-10,Dorset Police,Dorset Police,-2.429065,50.643502,On or near CHALBURY LODGE,E01020558,Weymouth and Portland 002B,Suspect charged
770e5e5ad711c7bd72b8e0df7e25587a2287cd7d2e8fb266d6f6ef4ee65a256f,2014-10,Dorset Police,Dorset Police,-2.407206,50.932963,On or near GOLDEN HILL,E01020433,North Dorset 004A,Offender given penalty notice
45a70b1b6ef296e4aec99f9382e5c98f1fec0a732b097824befc999b19e6c767,2014-10,Dorset Police,Dorset Police,-1.990213,50.804893,On or near COWDRYS FIELD,E01020426,East Dorset 010A,Formal action is not in the public interest
3039b759bb5ad4060c410d22f3a388bb0c4412d2b58d0e2fcdb7bdc6da914f36,2014-10,Dorset Police,Dorset Police,-2.452110,50.617642,On or near VICTORIA STREET,E01020555,Weymouth and Portland 004C,Local resolution
bd1d1179899f4f5e2e2372f4adcede6411a7afb1cdb1cf341088739aa5ed6ee5,2014-10,Dorset Police,Dorset Police,-2.485181,50.619919,On or near Sports/Recreation Area,E01020514,West Dorset 012C,Suspect charged
cbd159751fbe51f1721b4572afd7ff3ec8a925b5e80c79e32b1f15e74582d2fb,2014-10,Dorset Police,Dorset Police,-2.436633,50.713798,On or near Shopping Area,E01032644,West Dorset 009H,Suspect charged
9b53e8816902955dfb5c25d6bea59ab97d08b18bb56048d4513dec1695f4c603,2014-10,Dorset Police,Dorset Police,-2.451553,50.645054,On or near GLADSTONE CLOSE,E01020552,Weymouth and Portland 001B,Formal action is not in the public interest
4b2e7cf5123611e654670adeb14a5245fc86d68e6529ddee22d0ef642a670dd5,2014-10,Dorset Police,Dorset Police,-1.768256,50.748379,On or near SHORTS CLOSE,E01020343,Christchurch 001A,Suspect charged
4d661a1a7f5ed3ea7688625154cb779c47004f1a7368824816ad0b68b38afc19,2014-10,Dorset Police,Dorset Police,-2.240037,50.680295,On or near THE ALISONS,E01020491,Purbeck 004C,Unable to prosecute suspect
f41671cf4b094a5703693531596486266d8b8a7225d8984ba58576840bb88b3f,2014-10,Dorset Police,Dorset Police,-2.429065,50.643502,On or near CHALBURY LODGE,E01020558,Weymouth and Portland 002B,Suspect charged
7c83469f2b3d37e16bf3e179a1e41a81788b83523c415fd62aaf1c2d4cb4a970,2014-10,Dorset Police,Dorset Police,-1.987262,50.802563,On or near EAST BOROUGH,E01020428,East Dorset 010C,Formal action is not in the public interest
20f63fb43369692a8767a8f6bb641d410f16b102cd3b66ff5420340a7973dec2,2014-10,Dorset Police,Dorset Police,-2.447139,50.713452,On or near Hospital,E01032643,West Dorset 009G,Formal action is not in the public interest
8d9603e23bfc8ea1b381abb9986e8a6f55dae274ae497d63905a3cc0aced8c4c,2014-10,Dorset Police,Dorset Police,-2.453620,50.615963,On or near STANLEY STREET,E01020555,Weymouth and Portland 004C,Unable to prosecute suspect
47f8d194411f4f2f5fcd15d7c6021dca602ef5bff1a9c20496192b8dc268da1a,2014-10,Dorset Police,Dorset Police,-2.281338,50.781919,On or near HUNTLEY DOWN,E01020430,North Dorset 008A,Unable to prosecute suspect
6e9d1f9216f79c8bc1c501a4c517f06d12642b508f4e6fd66557617edfe20e66,2014-10,Dorset Police,Dorset Police,-2.754969,50.733232,On or near EAST STREET,E01020503,West Dorset 008B,Unable to prosecute suspect
251e71a0a91c0d4a369090eff8114b114745049ca087055bdb786f626606c284,2014-10,Dorset Police,Dorset Police,-2.471448,50.623401,On or near BELGRAVE,E01020574,Weymouth and Portland 003A,Unable to prosecute suspect
920741c4a6167ef311dddace0fc437fb4dc27bc08ed2c8f21df7cda6966ab99f,2014-10,Dorset Police,Dorset Police,-1.748136,50.739012,On or near PENNANT WAY,E01020347,Christchurch 005B,Formal action is not in the public interest
740f53bf626677dd911d2e6a50104a7e5cf864dd4af18da036348ef370af0b9d,2014-10,Dorset Police,Dorset Police,-2.446327,50.709948,On or near MAUD ROAD,E01020527,West Dorset 009D,Suspect charged
37df093bc7ba882b4d777ac9ee88f3555f20530a42c43c12dba7ace62070ae25,2014-10,Dorset Police,Dorset Police,-2.483487,50.606328,On or near LINCOLN ROAD,E01020578,Weymouth and Portland 005D,Formal action is not in the public interest
4e213524febce21321c4120dd4578ab8dffaff7787f73cc5a251d8d6fcb84a62,2014-10,Dorset Police,Dorset Police,-2.438488,50.715293,On or near HIGH WEST STREET,E01032644,West Dorset 009H,Offender given a caution
c2de4de49b8e6fb16c63fd8028837b368c9249aa42bdea834fa147025b5289be,2014-10,Dorset Police,Dorset Police,-2.441789,50.712367,On or near CORNWALL ROAD,E01032645,West Dorset 009I,Suspect charged
512de765ba7f3285e1ea8d89d797b45c2e94897a3bd256bf9d9e49bdd5f74ee7,2014-10,Dorset Police,Dorset Police,-2.454829,50.610859,On or near SCHOOL STREET,E01020554,Weymouth and Portland 004B,Formal action is not in the public interest
