Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
705a38f41d1a661d01a0ffb152b84cffbecd168e36d37ac1c1c1f13cbafcea94,2014-10,Humberside Police,Humberside Police,-0.069031,53.567372,On or near Supermarket,E01013140,North East Lincolnshire 006B,Investigation complete; no suspect identified
3e193ee16bd2fd6967c11662725e2d769c66c0fec5d6bf416c4f40fcbc0bc0c0,2014-10,Humberside Police,Humberside Police,-0.069031,53.567372,On or near Supermarket,E01013140,North East Lincolnshire 006B,Investigation complete; no suspect identified
e9b5589f8b4b0210ebbef23ab8bd49269280b28f9d57cae061d62c2798630450,2014-10,Humberside Police,Humberside Police,-0.078346,53.565104,On or near SHEEPFOLD STREET,E01013165,North East Lincolnshire 011D,Investigation complete; no suspect identified
b284596e805efb7ffa362daa02862a6f9245ab6f9be42d59df263a9fbccc95cb,2014-10,Humberside Police,Humberside Police,-0.072634,53.570496,On or near DUNCOMBE STREET,E01013137,North East Lincolnshire 002B,Investigation complete; no suspect identified
d2fcf0852e7b6320a23037ef75d2b86b9c02201ea938a30f0f8bc131147a2d89,2014-10,Humberside Police,Humberside Police,-0.072184,53.569779,On or near HARLECH WAY,E01013139,North East Lincolnshire 002C,Investigation complete; no suspect identified
4ff0d9b54ac2d36774dc1256e5dae6dac0edea1d62b0334a2f191c49864a62b7,2014-10,Humberside Police,Humberside Police,-0.053387,53.570301,On or near GRIMSBY ROAD,E01013203,North East Lincolnshire 005E,Investigation complete; no suspect identified
e1a922f9aa862da80b0b45a7e6213c5407359fa415ad2fb8d4c059ead765e304,2014-10,Humberside Police,Humberside Police,-0.068592,53.562763,On or near LADYSMITH ROAD,E01013159,North East Lincolnshire 011A,Investigation complete; no suspect identified
6771738557412b16755f3273ff06299e2dddb10f56e3a376caec91b441cdd859,2014-10,Humberside Police,Humberside Police,-0.070244,53.570260,On or near ALBION STREET,E01013139,North East Lincolnshire 002C,Investigation complete; no suspect identified
89a001d9a99bda89085730d1d4bbb5c064e9a852357703afdeed965446bceec5,2014-10,Humberside Police,Humberside Police,-0.075286,53.562987,On or near MARGARET STREET,E01013165,North East Lincolnshire 011D,Investigation complete; no suspect identified
140471888b807436dfdd62cacc969d5bcaaa28c60560bc02fea933e3c0f33838,2014-10,Humberside Police,Humberside Police,-0.046742,53.557535,On or near BESTALL ROAD,E01013160,North East Lincolnshire 012B,Investigation complete; no suspect identified
dd4b97b8d8acdad521f557e0fcd0bb4bb51df1d7d468e64da07ee286d10abe7c,2014-10,Humberside Police,Humberside Police,-0.051144,53.555378,On or near CLEE CRESCENT,E01013160,North East Lincolnshire 012B,Investigation complete; no suspect identified
e1d2bc9b0174d81aad26729c16b74a880d918f5ebb1db8e8f8f651e5347deec6,2014-10,Humberside Police,Humberside Police,-0.058402,53.550830,On or near HUNSLEY CRESCENT,E01013163,North East Lincolnshire 012C,Investigation complete; no suspect identified
1912f9f9567567ad0b45c0b9f39ff3aab2f4b432a9db0f43109cf42400ae48ae,2014-10,Humberside Police,Humberside Police,-0.052987,53.569153,On or near BARCROFT STREET,E01013203,North East Lincolnshire 005E,Investigation complete; no suspect identified
5bc520075cd24e6633e82009af228053ae29c6d06e0318a7028fa033fbf63a5c,2014-10,Humberside Police,Humberside Police,-0.073473,53.559362,On or near HENEAGE ROAD,E01013159,North East Lincolnshire 011A,Investigation complete; no suspect identified
f4741088bd028d239e6b4ddcb923b6ce953f99f64450f643bebf8afa3b343596,2014-10,Humberside Police,Humberside Police,-0.075028,53.568018,On or near FREEMAN STREET,E01013137,North East Lincolnshire 002B,Investigation complete; no suspect identified
5011790bf542fd7d1ec51b4c04ac2fae4c42eeeda06bccd690ac67ad46f73fbd,2014-10,Humberside Police,Humberside Police,-0.054353,53.569013,On or near DAUBNEY STREET,E01013203,North East Lincolnshire 005E,Investigation complete; no suspect identified
c7d358d73a2e613e58b6e77123df14cb46b6316d169c1197074ab368f98736d9,2014-10,Humberside Police,Humberside Police,-0.074049,53.568280,On or near Shopping Area,E01013142,North East Lincolnshire 002D,Investigation complete; no suspect identified
32de185218969b5d17d0e38b29c859d45cb3d0ce3f16107b0e00ea7200299bac,2014-10,Humberside Police,Humberside Police,-0.075028,53.568018,On or near FREEMAN STREET,E01013137,North East Lincolnshire 002B,Investigation complete; no suspect identified
045692960649158bf461578a7f8b0c1fa5fd72fe57979fe21a5e56093120e68c,2014-10,Humberside Police,Humberside Police,-0.062211,53.571218,On or near DUKE STREET,E01013138,North East Lincolnshire 006A,Investigation complete; no suspect identified
903d10bcf6cf02b5b16a312c9975eeaf80c5dafb1329dbad6c53d551d7f85716,2014-10,Humberside Police,Humberside Police,-0.062211,53.571218,On or near DUKE STREET,E01013138,North East Lincolnshire 006A,Investigation complete; no suspect identified
5aa5082871ad8aa8ababb075920bacfefd96451e6f8257c0e43af052c61c64e4,2014-10,Humberside Police,Humberside Police,-0.069031,53.567372,On or near Supermarket,E01013140,North East Lincolnshire 006B,Investigation complete; no suspect identified
60eda8b8b8c478942f318fb04ba7ad29f87e6e149c91b18c9f8a5c0a0b3f883c,2014-10,Humberside Police,Humberside Police,-0.067215,53.559855,On or near Parking Area,E01013161,North East Lincolnshire 011B,Investigation complete; no suspect identified
2bfc2531296f7ffaff57808af8fe96d80448e40a280113d43f8ba4dcd3c07ebe,2014-10,Humberside Police,Humberside Police,-0.069031,53.567372,On or near Supermarket,E01013140,North East Lincolnshire 006B,Investigation complete; no suspect identified
16ada62c26620a85c5b672b65c609ab3e24d4b6ea046fc55919c4b666a15293a,2014-10,Humberside Police,Humberside Police,-0.040734,53.567622,On or near LAURIER STREET,E01013198,North East Lincolnshire 010B,Investigation complete; no suspect identified
60a4926ae01c4808545d04cf27a8875f609d398d8603cc94a64aa8510e90b978,2014-10,Humberside Police,Humberside Police,-0.042194,53.563817,On or near ROBSON ROAD,E01013200,North East Lincolnshire 010D,Investigation complete; no suspect identified
c0a7903adbf2cb81973a655555b37bfb495f9a63809fb43d11ac936a9e7e0301,2014-10,Humberside Police,Humberside Police,-0.037126,53.562718,On or near Petrol Station,E01013199,North East Lincolnshire 010C,Investigation complete; no suspect identified
b602615687c711481f42de46c99db0901ca9bc3aa0796e5445fb54c9db362620,2014-10,Humberside Police,Humberside Police,-0.056072,53.570390,On or near SIDNEY WAY,E01013203,North East Lincolnshire 005E,Investigation complete; no suspect identified
cc7a0f466938d624b0300138e3afdd1cfec75b64987f4db64ad04ebb9eb4fdee,2014-10,Humberside Police,Humberside Police,-0.074997,53.565356,On or near PASTURE STREET,E01013142,North East Lincolnshire 002D,Investigation complete; no suspect identified
ae4d98386cf1eeee61a353743781b054749bc101b90976f8dcc3f7cdac770a77,2014-10,Humberside Police,Humberside Police,-0.068592,53.562763,On or near LADYSMITH ROAD,E01013159,North East Lincolnshire 011A,Investigation complete; no suspect identified
a1e096d75931a36ba44bbe58991b9404ca55022d2c01b8d0dcecd4a9d70c56e1,2014-10,Humberside Police,Humberside Police,-0.071346,53.558977,On or near GRANVILLE STREET,E01013161,North East Lincolnshire 011B,Investigation complete; no suspect identified
ef509aa3ef120add5233bde531d2479f8c23649ac386ccc0c8812f41009bc60d,2014-10,Humberside Police,Humberside Police,-0.074052,53.572865,On or near Parking Area,E01013137,North East Lincolnshire 002B,Investigation complete; no suspect identified
7893f833e2f83b1a742077acbd5db4890360ceada5cb549006608ee7a34787f2,2014-10,Humberside Police,Humberside Police,-0.063215,53.556841,On or near Parking Area,E01013164,North East Lincolnshire 012D,Investigation complete; no suspect identified
677384ee409e345c5b24d5c178528b7b1da29b9de8979d085ab4879c816b16d4,2014-10,Humberside Police,Humberside Police,-0.048242,53.566595,On or near BRERETON AVENUE,E01013195,North East Lincolnshire 005A,Investigation complete; no suspect identified
474006e6dbe3df812bb7b5924d0f053d41d41a73e12267ed8798c1758568962e,2014-10,Humberside Police,Humberside Police,-0.058253,53.567935,On or near PARK STREET,E01013197,North East Lincolnshire 012E,Investigation complete; no suspect identified
55faec60c204c6e92df2a5d966f9cd3a4233c060b5c2627e845c31ccbbb158aa,2014-10,Humberside Police,Humberside Police,-0.068592,53.562763,On or near LADYSMITH ROAD,E01013159,North East Lincolnshire 011A,Investigation complete; no suspect identified
016f275e6c36519b59661f541f750cac258a63673810f463ee8ffc78b1840b29,2014-10,Humberside Police,Humberside Police,-0.057002,53.572158,On or near Shopping Area,E01013136,North East Lincolnshire 002A,Investigation complete; no suspect identified
0b504235a40443f117da3eb0018edaa61c0bfa87a9a9ebbe032f885ff40a693c,2014-10,Humberside Police,Humberside Police,-0.053523,53.561422,On or near GROVE CRESCENT,E01013160,North East Lincolnshire 012B,Investigation complete; no suspect identified
33a145a060d1571706b4efbb38de4f96d79495f1b5f12347873f73f986262f8e,2014-10,Humberside Police,Humberside Police,-0.063755,53.570811,On or near OXFORD STREET,E01013136,North East Lincolnshire 002A,Investigation complete; no suspect identified
03e48f2791f19900804871291d47840d9bdcf70f09535c844c9d99a4719c55bf,2014-10,Humberside Police,Humberside Police,-0.053523,53.561422,On or near GROVE CRESCENT,E01013160,North East Lincolnshire 012B,Investigation complete; no suspect identified
053624f0118cfad1f3c66ea3a343f96339b8f29fb15d153e5f00c69ba35048da,2014-10,Humberside Police,Humberside Police,-0.052315,53.570634,On or near Supermarket,E01013201,North East Lincolnshire 005C,Investigation complete; no suspect identified
ae8f48ee2edf90d170a4e1d1bc56a91405fad5c3a4ed89761920cec07779f306,2014-10,Humberside Police,Humberside Police,-0.057416,53.563130,On or near ARISTON STREET,E01013158,North East Lincolnshire 012A,Investigation complete; no suspect identified
2df2fc66a05425375afc5303f7e8305270c3180ae4331939f5b7c7d5b936565f,2014-10,Humberside Police,Humberside Police,-0.074977,53.570795,On or near DUNCOMBE GARDENS,E01013137,North East Lincolnshire 002B,Investigation complete; no suspect identified
69b0a8abfc92636ce43c9715d4a55b6bcda0442f8fa663603ab16bb24cfaaf63,2014-10,Humberside Police,Humberside Police,-0.048242,53.566595,On or near BRERETON AVENUE,E01013195,North East Lincolnshire 005A,Investigation complete; no suspect identified
12df3256ab5ec7188303c96dde9e51e38445c7cb0def2b5bca09349f305d5338,2014-10,Humberside Police,Humberside Police,-0.067584,53.564994,On or near BULLER STREET,E01013142,North East Lincolnshire 002D,Investigation complete; no suspect identified
5e5b181c4ecf21a5bbc80c407c83686cf4e113ae06ba23cba293e28b094d4cc2,2014-10,Humberside Police,Humberside Police,-0.076594,53.559457,On or near HAINTON AVENUE,E01013162,North East Lincolnshire 011C,Investigation complete; no suspect identified
cd1fbc3c58933ed60aacbb349f91013c653bcc972fc9f0d6c00a765cc158c577,2014-10,Humberside Police,Humberside Police,-0.124078,53.569714,On or near SERVICE ROAD 3,E01013147,North East Lincolnshire 009A,Investigation complete; no suspect identified
a73fbef55e9d6ac16e2de6e3557a73c04006c3a17db7f09fd469d4ef3d1ca87a,2014-10,Humberside Police,Humberside Police,-0.077760,53.554730,On or near BRATTON COURT,E01013183,North East Lincolnshire 016C,Investigation complete; no suspect identified
b35f07532e6a42d3501207cec365631dfb4c205b2909354421764619b3afc8f5,2014-10,Humberside Police,Humberside Police,-0.123106,53.572917,On or near RAVENSCAR ROAD,E01013146,North East Lincolnshire 004C,Investigation complete; no suspect identified
ffbf1bd3895316be4c6388c76130cec2d2185f453aa34f36ee296147e90ee958,2014-10,Humberside Police,Humberside Police,-0.110864,53.546663,On or near RAITHBY GROVE,E01013209,North East Lincolnshire 019D,Investigation complete; no suspect identified
a1ac1963e3898eb42546881c97f1f7dcb5ea08d3312a2e4a654d23c0fed40f5f,2014-10,Humberside Police,Humberside Police,-0.110595,53.556440,On or near COVENTRY AVENUE,E01013212,North East Lincolnshire 015D,Investigation complete; no suspect identified
0672c8503990dd81eeed3a476f371417685d51047ad33c1d2423db738d05d16a,2014-10,Humberside Police,Humberside Police,-0.087347,53.570445,On or near Supermarket,E01013222,North East Lincolnshire 003E,Investigation complete; no suspect identified
581fc52136cefa2f8693a39b05e11da130e3cfb7ddf1c7b4518481111937b698,2014-10,Humberside Police,Humberside Police,-0.092378,53.571073,On or near AYSCOUGH STREET,E01013220,North East Lincolnshire 003C,Investigation complete; no suspect identified
fce8cc11d7c3f6b43cdd33f820f859eb2a7dffc45367474a8f2487c2d367c455,2014-10,Humberside Police,Humberside Police,-0.105372,53.581079,On or near Sports/Recreation Area,E01013146,North East Lincolnshire 004C,Investigation complete; no suspect identified
700367c726b377cbd6bce7c9ae5bfa35193df477748cdd5bbfda267233805585,2014-10,Humberside Police,Humberside Police,-0.115590,53.554451,On or near Parking Area,E01013206,North East Lincolnshire 015A,Investigation complete; no suspect identified
bedb608dfb3153bfb466ef5ec28e71b09861592383c515b64f738faf69c93f3b,2014-10,Humberside Police,Humberside Police,-0.106220,53.575617,On or near Sports/Recreation Area,E01013218,North East Lincolnshire 003A,Investigation complete; no suspect identified
a69a8b835dbc8c9f3057d2414e2cf771d1f89dc16359ca364f8ca606c691c550,2014-10,Humberside Police,Humberside Police,-0.099941,53.543865,On or near ODIN COURT,E01013190,North East Lincolnshire 021B,Investigation complete; no suspect identified
5492547f9a4280565e492a9b5b0233ca398eadfb23828141c427a61d741488ae,2014-10,Humberside Police,Humberside Police,-0.127482,53.569578,On or near WINGATE ROAD,E01013147,North East Lincolnshire 009A,Investigation complete; no suspect identified
808374336fcaed494154b89c202c8dcbd3e71773f31df94650fc8c39b4545267,2014-10,Humberside Police,Humberside Police,-0.093463,53.570461,On or near JACKSON STREET,E01013220,North East Lincolnshire 003C,Investigation complete; no suspect identified
685caf17be6742361d8dccab1fd1a8037c7eadfa634b8f6fe09747a8010e2f3b,2014-10,Humberside Police,Humberside Police,-0.085719,53.565025,On or near EAST ST MARY'S GATE,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
066dbfaec97c8b75b404f297af73afecec9e28e50a0347c6edbf6750060450e9,2014-10,Humberside Police,Humberside Police,-0.088345,53.561705,On or near MANOR AVENUE,E01013187,North East Lincolnshire 008A,Investigation complete; no suspect identified
67e46f93f85555d9830668bd241743197585a0f524eaad2de1dd035a00469e86,2014-10,Humberside Police,Humberside Police,-0.096268,53.553066,On or near Sports/Recreation Area,E01013182,North East Lincolnshire 016B,Investigation complete; no suspect identified
d9c0195f86c4f2716e1627e956fe7a11271c7d40383b6705c4a1eda69aa6e67d,2014-10,Humberside Police,Humberside Police,-0.083874,53.565427,On or near GEORGE STREET,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
1e6f37a7c26db743c44e42a08177821bf9c9efc9beeee4ba3f8471e5cfca20bb,2014-10,Humberside Police,Humberside Police,-0.085719,53.565025,On or near EAST ST MARY'S GATE,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
4ea6480f9a4c1f94ab4e730249dd124e805f8e50b1892d2d75523662ebe40931,2014-10,Humberside Police,Humberside Police,-0.128834,53.571119,On or near SERVICE ROAD 21,E01013144,North East Lincolnshire 004A,Investigation complete; no suspect identified
5b71f78812092879fecd1ff16eb7983ee195bed47292415aeefec42a78e11eb6,2014-10,Humberside Police,Humberside Police,-0.090478,53.562296,On or near GROSVENOR CRESCENT,E01013187,North East Lincolnshire 008A,Investigation complete; no suspect identified
a3b828153cc77755a1349ed47387ca52f7266bf680fc7d547b8d1af9229474da,2014-10,Humberside Police,Humberside Police,-0.089261,53.542715,On or near ANTRIM WAY,E01013185,North East Lincolnshire 016E,Investigation complete; no suspect identified
1531b1ebee1c256eadeb9dbfc4518834ba2fec682c951c7810bcfce6b416c07d,2014-10,Humberside Police,Humberside Police,-0.088561,53.542524,On or near ULSTER AVENUE,E01013185,North East Lincolnshire 016E,Investigation complete; no suspect identified
d3aecaa5f29e89f78ea6e9a60dc805d09316e1bbbc961cd9fd79c3876eb75115,2014-10,Humberside Police,Humberside Police,-0.127826,53.575823,On or near NEWBURY TERRACE,E01013146,North East Lincolnshire 004C,Investigation complete; no suspect identified
60ae14483477433b56b3bbae235c8784267bade677499ba1553336246a8c8b6f,2014-10,Humberside Police,Humberside Police,-0.111973,53.563473,On or near SILVER BIRCH PLACE,E01033414,North East Lincolnshire 009E,Investigation complete; no suspect identified
ce548eaf2fa572ffdb646e4446d929efdc98cb7a062653c65858ae42efa490cc,2014-10,Humberside Police,Humberside Police,-0.090528,53.548111,On or near HOMEFIELD AVENUE,E01013186,North East Lincolnshire 016F,Investigation complete; no suspect identified
49cea1835b6640a2d5aa924d9f581236aff8996b68d28b6f8aeac14d833b6809,2014-10,Humberside Police,Humberside Police,-0.086189,53.564313,On or near Supermarket,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
b0bc99d5c6a0f9024b89fc1f4e3521c50aefdd888085613e99d19c0ce5d34496,2014-10,Humberside Police,Humberside Police,-0.109495,53.546911,On or near LANGTON DRIVE,E01013210,North East Lincolnshire 019E,Investigation complete; no suspect identified
1de183fbb826b9a7dde10787bc4df5f3bd81ba5c93a76494bfb39987dd123df1,2014-10,Humberside Police,Humberside Police,-0.125152,53.573785,On or near SERVICE ROAD 14,E01013146,North East Lincolnshire 004C,Investigation complete; no suspect identified
9023c9a3eb8c789fc7224d5f471ea18c28f9a8c1045e043f0019617f0794cc02,2014-10,Humberside Police,Humberside Police,-0.102138,53.573341,On or near CLAVERING STREET,E01013218,North East Lincolnshire 003A,Investigation complete; no suspect identified
15d72e8d671524d6b125342ded9bf7c01833277afde529f84038b66dc8c8e8a7,2014-10,Humberside Police,Humberside Police,-0.107940,53.552316,On or near HALTON WAY,E01013211,North East Lincolnshire 015C,Investigation complete; no suspect identified
c7cdf4c0c3562327b982fbb389604f6f1ca0dc349a98c6d9371a27de54e890a8,2014-10,Humberside Police,Humberside Police,-0.099083,53.575459,On or near BIRCHIN WAY,E01013218,North East Lincolnshire 003A,Investigation complete; no suspect identified
731fadd622ebd20d7b5f12b5d64e76cb07cec721e46df90d40c7a02d0564588a,2014-10,Humberside Police,Humberside Police,-0.099083,53.575459,On or near BIRCHIN WAY,E01013218,North East Lincolnshire 003A,Investigation complete; no suspect identified
6037608c2102e6d0e2650c9d762920634eb9ae6cc89616d52657b615b1499e44,2014-10,Humberside Police,Humberside Police,-0.086886,53.572280,On or near RENDEL STREET,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
e98847215e37b89b4199c42a1b551b351b7cac848b8d362feabac0709b472cb0,2014-10,Humberside Police,Humberside Police,-0.135043,53.553236,On or near MOULTON CLOSE,E01013228,North East Lincolnshire 013D,Investigation complete; no suspect identified
c0e4ac41b8ede8d87cd7fca1a538af81ff7edf15af4088048ddfc9ccb40d72de,2014-10,Humberside Police,Humberside Police,-0.106328,53.549881,On or near WALMSGATE PLACE,E01013204,North East Lincolnshire 019A,Investigation complete; no suspect identified
80e2dda56c3125b1452aab7b9cb7bdbfde97a8e573d222eeb8ccbd1ce81db012,2014-10,Humberside Police,Humberside Police,-0.100319,53.572818,On or near HARGRAVE STREET,E01013218,North East Lincolnshire 003A,Investigation complete; no suspect identified
d396ba6e61b024561b68ae67fafd71e78c7f84edd94879dd2686fa246958aada,2014-10,Humberside Police,Humberside Police,-0.111973,53.563473,On or near SILVER BIRCH PLACE,E01033414,North East Lincolnshire 009E,Investigation complete; no suspect identified
6b36dc55a37be9909d7f9d3517ba46b113fdc1e0935e1b20bc5f22caaedf90d0,2014-10,Humberside Police,Humberside Police,-0.084060,53.561978,On or near Sports/Recreation Area,E01013187,North East Lincolnshire 008A,Investigation complete; no suspect identified
0b9347e8b2a67cb994001da5d6e8ac20bdf59b1ee7646e207dba204a397afd44,2014-10,Humberside Police,Humberside Police,-0.105031,53.554922,On or near Further/Higher Educational Building,E01013211,North East Lincolnshire 015C,Investigation complete; no suspect identified
5b44eb471495c2146b5724b6da601960a6eb5cded3360755955343dafc123288,2014-10,Humberside Police,Humberside Police,-0.076041,53.550351,On or near DREW AVENUE,E01013183,North East Lincolnshire 016C,Investigation complete; no suspect identified
f7ff392ac4d080ddb2914787e6a6c38bb10750c04321999b15b5a648130d72a7,2014-10,Humberside Police,Humberside Police,-0.090527,53.566576,On or near ANDERSON STREET,E01013222,North East Lincolnshire 003E,Investigation complete; no suspect identified
1fcf524c3849ad199a787970ced918b930eb80051f8e23e94ff18f559cf90f41,2014-10,Humberside Police,Humberside Police,-0.079521,53.555513,On or near ST AUGUSTINE AVENUE,E01013181,North East Lincolnshire 016A,Investigation complete; no suspect identified
8f95e9ac8e20454467ccc2f2688bb0575de21fc092b362703d493f272b50aeec,2014-10,Humberside Police,Humberside Police,-0.098970,53.550718,On or near BYRON GROVE,E01013205,North East Lincolnshire 019B,Investigation complete; no suspect identified
8b1a7b6e299651b6dd332a2160f94946397be9cfa9fa888baa127e4828e7e481,2014-10,Humberside Police,Humberside Police,-0.135491,53.550250,On or near COLLINGWOOD CRESCENT,E01013227,North East Lincolnshire 013C,Investigation complete; no suspect identified
9f10fad6cf67503ebe847a2624529c533981114a2ab5783da1ca52c6363ee8ed,2014-10,Humberside Police,Humberside Police,-0.109882,53.554810,On or near WADDINGTON PLACE,E01013212,North East Lincolnshire 015D,Investigation complete; no suspect identified
cd27170e15a779a101d701b2b1dcc74e022e0017408c6e855f550b18982735e1,2014-10,Humberside Police,Humberside Police,-0.121440,53.581530,On or near SARGON WAY,E01013146,North East Lincolnshire 004C,Investigation complete; no suspect identified
32c1c1bf2d2e9e08af6b3ebf021d10585e86f79bc9e4ac3ecc58a0679bf263ab,2014-10,Humberside Police,Humberside Police,-0.107550,53.563439,On or near ETHELSTONE ROAD,E01013233,North East Lincolnshire 008D,Investigation complete; no suspect identified
f68c7b63199577bbd68db0b3a8ab36b038769788bdc5366109d80ad90e3a6f81,2014-10,Humberside Police,Humberside Police,-0.118191,53.561144,On or near STROYKINS CLOSE,E01033414,North East Lincolnshire 009E,Investigation complete; no suspect identified
85bf05ed8ff9f476b892b29125038572dd6235dc5ad9b0bf146db5749a1ae382,2014-10,Humberside Police,Humberside Police,-0.097980,53.560995,On or near WESTMINSTER DRIVE,E01013188,North East Lincolnshire 008B,Investigation complete; no suspect identified
bc6425c64a81b35a25134b25eb5003ae59fff5aa2d19564be0d1b342186a1861,2014-10,Humberside Police,Humberside Police,-0.094835,53.555389,On or near THE CRESTA,E01013182,North East Lincolnshire 016B,Investigation complete; no suspect identified
00c652fc2051f6c00b9d2a1afc3c742ba120680e86232b29534e30ef184d0dd8,2014-10,Humberside Police,Humberside Police,-0.105031,53.554922,On or near Further/Higher Educational Building,E01013211,North East Lincolnshire 015C,Investigation complete; no suspect identified
813209a53fb5749909830dee89c73a0347bd3217649fe7334b70937ff655a8c5,2014-10,Humberside Police,Humberside Police,-0.085719,53.565025,On or near EAST ST MARY'S GATE,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
81b1e306c538c2c2ea45af756333a4fb9841911a63ca209fdf10a590a09094c0,2014-10,Humberside Police,Humberside Police,-0.087001,53.564713,On or near WEST ST MARY'S GATE,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
ed2fc89d397bc6ed697c650aeba004e4f7ff960c9cbbf96440e69146f0312051,2014-10,Humberside Police,Humberside Police,-0.098866,53.571887,On or near SANDFORD STREET,E01013218,North East Lincolnshire 003A,Investigation complete; no suspect identified
5cdcb1700316488fef8ecba6a84eb9e80d8439a10810b7aef3f29bbce9e82b25,2014-10,Humberside Police,Humberside Police,-0.113966,53.557688,On or near PEMBROKE ROAD,E01013234,North East Lincolnshire 009D,Investigation complete; no suspect identified
de3ef02388ebdf86002301e83200d21651da0200b1c7ee9bfcbe0cb6efb9111a,2014-10,Humberside Police,Humberside Police,-0.092378,53.571073,On or near AYSCOUGH STREET,E01013220,North East Lincolnshire 003C,Investigation complete; no suspect identified
0f359475d24a66c8868091df2f3d1f6505b81ef3e4f23bc65af5f271496f8724,2014-10,Humberside Police,Humberside Police,-0.083874,53.565427,On or near GEORGE STREET,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
3aa062144f6af0230c9edd0f75a6736562dfaa755d3e737a4ca62d7a06e948b5,2014-10,Humberside Police,Humberside Police,-0.100365,53.561357,On or near CARLTON ROAD,E01013188,North East Lincolnshire 008B,Investigation complete; no suspect identified
7594f94ef89c16397db85807cee13d57f82a83ee8bf35a311086520086bf7330,2014-10,Humberside Police,Humberside Police,-0.113966,53.557688,On or near PEMBROKE ROAD,E01013234,North East Lincolnshire 009D,Investigation complete; no suspect identified
e55b7d18d6e97076d4a4ccd961f0bb218acc5fafc1cf67ab436895ab325df4b3,2014-10,Humberside Police,Humberside Police,-0.100365,53.561357,On or near CARLTON ROAD,E01013188,North East Lincolnshire 008B,Investigation complete; no suspect identified
559cd3941a811b13e03d7f5f1d72fe75266e4acc5ce969a456577c04794775d1,2014-10,Humberside Police,Humberside Police,-0.107940,53.552316,On or near HALTON WAY,E01013211,North East Lincolnshire 015C,Investigation complete; no suspect identified
74b4a099773dae4283cf039546669472a23fd7ae8eebd9fdb3557f0f7928c004,2014-10,Humberside Police,Humberside Police,-0.090528,53.548111,On or near HOMEFIELD AVENUE,E01013186,North East Lincolnshire 016F,Investigation complete; no suspect identified
a3d095e12e85a9ecb47a72a47c850f7da0d19eff30846c980b1eaf6322b51916,2014-10,Humberside Police,Humberside Police,-0.096748,53.551437,On or near MILTON ROAD,E01013205,North East Lincolnshire 019B,Investigation complete; no suspect identified
e171194199f015d71d8d8f0f0fbbb2ec9e110687c35cc4f2e29ba465010f190b,2014-10,Humberside Police,Humberside Police,-0.087038,53.552532,On or near CONNAUGHT AVENUE,E01013186,North East Lincolnshire 016F,Investigation complete; no suspect identified
1eb6d871bda3f060080685bff178886fe48df965f706d5e345cd6fc0056d5b3e,2014-10,Humberside Police,Humberside Police,-0.087847,53.564052,On or near BETHLEHEM STREET,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
1105896cd496f90a1e4c9f0116c72cf8a01a94c23ce53cc81b300812d281a527,2014-10,Humberside Police,Humberside Police,-0.111819,53.553366,On or near WORCESTER AVENUE,E01013212,North East Lincolnshire 015D,Investigation complete; no suspect identified
afaa469e6d4c90acfefb68cac4f5a579517eb858bdfa84b82db04a6078357d0b,2014-10,Humberside Police,Humberside Police,-0.094373,53.568696,On or near RICHARD STREET,E01013222,North East Lincolnshire 003E,Investigation complete; no suspect identified
787b56a0b2f07d3c5fd93b4da14831d7d9d51bfc85a462b238f05bfe7bbcde8b,2014-10,Humberside Police,Humberside Police,-0.114352,53.580250,On or near ESTATE ROAD NO 1,E01013146,North East Lincolnshire 004C,Investigation complete; no suspect identified
822e1500b7f24c25f247d2e33b97c665de0ed8304a27265dcede454ea08d7dbc,2014-10,Humberside Police,Humberside Police,-0.089537,53.555700,On or near BARGATE AVENUE,E01013182,North East Lincolnshire 016B,Investigation complete; no suspect identified
46121c82020e21fae50aec4918ce1bfa3ccda1873de913e2c0fc10d3030f559e,2014-10,Humberside Police,Humberside Police,-0.101888,53.564779,On or near FAIRFAX ROAD,E01013233,North East Lincolnshire 008D,Investigation complete; no suspect identified
464253b7bfd2b7328b525466f2ec0d9501b751fad2a86da91e71d6774c9edd8f,2014-10,Humberside Police,Humberside Police,-0.116348,53.557771,On or near MAGDALENE ROAD,E01013234,North East Lincolnshire 009D,Investigation complete; no suspect identified
ea350e070b57aa9d4264d81344ba8304e65caae197c6733cb25cfe94dca4432f,2014-10,Humberside Police,Humberside Police,-0.104196,53.546926,On or near FULSTOW GROVE,E01013208,North East Lincolnshire 019C,Investigation complete; no suspect identified
cf8552b321f21925a50fe18695cef902f9cce980eb43ff580e3193cd51c18453,2014-10,Humberside Police,Humberside Police,-0.083874,53.565427,On or near GEORGE STREET,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
