Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c0f45f51349b74ee7dc5c72534590ba5fca7c4926f42fea8ba323153fc847bab,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.148242,52.227769,On or near GAINSBOROUGH CLOSE,E01017971,Cambridge 003B,Investigation complete; no suspect identified
1865f3f9a527546a9b17181389bcb7e66be439bf02544de6271e3bdea5fc335a,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.176855,52.347430,On or near DOVER CLOSE,E01018146,Huntingdonshire 008D,Investigation complete; no suspect identified
ee0db5e813355dca6e218c73e0b585faf29f6933772d6c2937659f01024a7e23,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.140233,52.204347,On or near STURTON STREET,E01017989,Cambridge 008C,Investigation complete; no suspect identified
5371ac5f25fb73ab31865bcbf02a0f3ef720a1f33d158de2d0af3aac396ed7d3,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.145632,52.206146,On or near Supermarket,E01017990,Cambridge 008D,Investigation complete; no suspect identified
5419a1f2c36b9a9daca3d641b14ff1586472c173e774a25ac8cba9de078b80cc,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.189167,52.336434,On or near CHERRY TREE CLOSE,E01018150,Huntingdonshire 012D,Investigation complete; no suspect identified
e7266144c572d5b63f37c0b7c2d91e5836f3a0d5ab8fb185ea11ee7fb2b116d0,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.189167,52.336434,On or near CHERRY TREE CLOSE,E01018150,Huntingdonshire 012D,Investigation complete; no suspect identified
f6be9de5cee3de76592856057af8acd9b8038dcd012948cb7101f6a92316d9da,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.165584,52.104720,On or near Parking Area,E01018303,South Cambridgeshire 017F,Investigation complete; no suspect identified
2683ab7ba85b877a6428c1de488c65dd8d79ba3476bf30143287e703bdc66f27,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.080324,52.507169,On or near DOBSON WALK,E01018111,Fenland 010C,Investigation complete; no suspect identified
18d4f00641545186aad0fd5c6e1ba667843181372eaa87428c0079fb25f9110f,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.108342,52.448962,On or near Parking Area,E01018158,Huntingdonshire 003C,Investigation complete; no suspect identified
07446f3f0badd0879250c9538247f4421c8d25a1220117cab2aca33e65690427,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.108342,52.448962,On or near Parking Area,E01018158,Huntingdonshire 003C,Investigation complete; no suspect identified
29dd489cc017f2a39e63226cbd8a675e9229595328de07777f6605ccbb9ce0fe,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.106517,52.449661,On or near Parking Area,E01018158,Huntingdonshire 003C,Investigation complete; no suspect identified
5dc6fc1545b1e34cb4760aaa831dffa46787065580f904725f094d6e0615d562,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.104690,52.448679,On or near HIGH STREET,E01018158,Huntingdonshire 003C,Investigation complete; no suspect identified
17b15e2844a08357af34be1ee9449a05dd30318aca3272033142e7649d860153,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.105000,52.449016,On or near LITTLE WHYTE,E01018158,Huntingdonshire 003C,Investigation complete; no suspect identified
b0bd599c0490e067196e0e7fe950ce0a56615d716363e2165fc4067e2588f9ec,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.108342,52.448962,On or near Parking Area,E01018158,Huntingdonshire 003C,Investigation complete; no suspect identified
6a298ebf1f4e4343f97ccc6327aad766c50424401e43001d5b412e341355652d,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.104690,52.448679,On or near HIGH STREET,E01018158,Huntingdonshire 003C,Investigation complete; no suspect identified
fd29944c1f9303cc070848c175f684213c829369976a31fce477016e9cbcf4f9,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.188788,52.334576,On or near ERMINE STREET,E01018151,Huntingdonshire 012E,Investigation complete; no suspect identified
feba236a1013c828b42fbe9d049d6c78a113a78e6f7657c1a822f48c6997e225,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.180234,52.341647,On or near ELM CLOSE,E01018145,Huntingdonshire 008C,Investigation complete; no suspect identified
b627f7ebd9729ebf1baddd69548f294d7b2f0117a0d68f9fa4d2a548553edaa2,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.234703,52.578103,On or near EASTFIELD ROAD,E01015602,Peterborough 014C,Investigation complete; no suspect identified
c5bd8b9a8f21bded4bbf6384b263f75b7dcd2373bd230d7e4f108f06ba82f1d8,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.246899,52.586843,On or near Supermarket,E01015601,Peterborough 012A,Investigation complete; no suspect identified
6dc2b4ffa20764aba2b3fac712953636d2d85bd1213b455ef08094c208978a82,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.246899,52.586843,On or near Supermarket,E01015601,Peterborough 012A,Investigation complete; no suspect identified
1e59583138b146e867bace47aef71c1b843c479116e40d2e9d25cf1be48f9b9c,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.246899,52.586843,On or near Supermarket,E01015601,Peterborough 012A,Investigation complete; no suspect identified
1a5ae97ac3004cb0f567017cde65d90320265fe4bbc07dc41efaa47955331d85,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.265700,52.400484,On or near NEWNHAM STREET,E01018025,East Cambridgeshire 004B,Investigation complete; no suspect identified
8cb3e10fd932ec170e6ace490685fd9726451fc95dfac61eb915f3552fd1750a,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.097067,52.546535,On or near GREEN STREET,E01018077,Fenland 007A,Investigation complete; no suspect identified
d05badb3528a25e1c215d6190f6f34bc5be1ce13aada013894ecd3cc0765479a,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.111991,52.214315,On or near Parking Area,E01017958,Cambridge 005D,Investigation complete; no suspect identified
0304fc4e1bb81dd1eaac6487c35c1d88fc21e6e89512cb821076eeccbdfd289f,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241243,52.228003,On or near THE RUNNELLS,E01018135,Huntingdonshire 018A,Investigation complete; no suspect identified
cad9c637b5f73e8acbff2531f9e330adf393947cc3f3fb0bd2511d7bc015d829,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241137,52.574809,On or near Supermarket,E01015599,Peterborough 014A,Investigation complete; no suspect identified
26f6b42e6412e5b83a56098945a52c820caef231775bcf79e9350f3af505804f,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.143104,52.659775,On or near MAGAZINE CLOSE,E01018093,Fenland 003E,Investigation complete; no suspect identified
4bca6cb7449514061083bb8f666423ff58c89633eeb5dfd1872db7c8dd41557f,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.053495,52.147674,On or near Park/Open Space,E01018275,South Cambridgeshire 013D,Investigation complete; no suspect identified
233ee9537c6839e920dd186fa43cf9caae9485863781419376a8cdb74d7d34e6,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117831,52.204455,On or near Conference/Exhibition Centre,E01032797,Cambridge 007G,Investigation complete; no suspect identified
0919c2a79e7f29f0450e202da7887576864aa0f2aa27fb9ef8bb0177eb2eefcd,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.126932,52.213894,On or near TRAFALGAR ROAD,E01018009,Cambridge 004D,Investigation complete; no suspect identified
93c1f556024364b3e5b30211d1cb8092ae67e274f713cdf7a761e7a74945e5b5,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.291158,52.492187,On or near QUEEN ELEANOR CLOSE,E01018201,Huntingdonshire 002D,Investigation complete; no suspect identified
935887981a3cbe607af5133c97c042106b89fc4ba150a42847e524c218591d99,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.136273,52.225226,On or near ALICE BELL CLOSE,E01017977,Cambridge 001C,Investigation complete; no suspect identified
b1335e9d8e67d8c81150c5f94c52480af535e92f75ae2935a2aa99d958d8282c,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.272325,52.284172,On or near SPLIT DROVE,E01018057,East Cambridgeshire 009C,Investigation complete; no suspect identified
6d339567590ccf85880f00775c90b8fd6c2eed97706777514c4836e01719c5bf,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.284979,52.581305,On or near GREENHAM,E01015597,Peterborough 011E,Investigation complete; no suspect identified
6e1ae7a444fe085d3137c366de58e74e7c1294ba4e3225be13544e6a148710f0,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.083266,52.238933,On or near ORCHARD CLOSE,E01018250,South Cambridgeshire 009E,Investigation complete; no suspect identified
a7d91ea12391bc6971eba808822cd29f54cc8565b9aa7e8f5b762da3720ee302,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.238603,52.575418,On or near Nightclub,E01015599,Peterborough 014A,Investigation complete; no suspect identified
9fc0f5242de1f404b41b311802381e2b4d9137e7ca96b932231b9cb22b677795,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.219683,52.317063,On or near ST GEORGES CLOSE,E01018116,Huntingdonshire 010D,Investigation complete; no suspect identified
1285eb8b8ce19f125ed43457a1b43fbec5d8a60a47c4f565915ee852ec9e27e1,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.193232,52.263548,On or near ST JOHN'S CLOSE,E01018301,South Cambridgeshire 004D,Investigation complete; no suspect identified
f217cd7bd34b457a668ac17ad472a31b90f6ac6ed71bfcd8b1bc86f40120008d,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.144033,52.193299,On or near DAVY ROAD,E01017965,Cambridge 010A,Investigation complete; no suspect identified
7be3a962eb01127da6acadd54749ad30c158ae361bbb5013f0f0bee57fdbd120,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.109092,52.200385,On or near SIDGWICK AVENUE,E01017986,Cambridge 007F,Investigation complete; no suspect identified
f4cfc69b6fc28e783625b364732f7ca8ea3432f382d4014981b4309254680a59,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.245173,52.577935,On or near CRAIG STREET,E01015599,Peterborough 014A,Investigation complete; no suspect identified
627397fc462074a6e9418eab81a8714941b2c718392352f5bcd5c866cfad4ef0,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.058897,52.082240,On or near WALNUT TREE CLOSE,E01018227,South Cambridgeshire 019B,Investigation complete; no suspect identified
40a2470b10c72c9577730b10865a70f6db1b17323b63c05e685da59ffaa5fc5e,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.145357,52.225637,On or near Sports/Recreation Area,E01017971,Cambridge 003B,Investigation complete; no suspect identified
3d50835097182192ba25d7e7a59f09f7db80ad1906e3c3563c606751ddafa904,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.130711,52.208449,On or near BRUNSWICK TERRACE,E01017983,Cambridge 007C,Investigation complete; no suspect identified
18dd4cdae9f409bc4f952506b8b294866402831542e8f057e60444c5e8897664,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.117877,52.552117,On or near SYCAMORE ROAD,E01018075,Fenland 006D,Investigation complete; no suspect identified
b5a1fbd4fe3b323bc0616fe16e285673a78a8a7d276a3f49c48974454a115118,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.113671,52.446170,On or near Sports/Recreation Area,E01018159,Huntingdonshire 003D,Investigation complete; no suspect identified
a5f357a6e64226870226552453a3d5ccb7448e7cc924e3fb6b998e920a34b696,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.289598,52.220991,On or near COUNTESS CLOSE,E01018179,Huntingdonshire 022C,Investigation complete; no suspect identified
399c18c1b65f7a1269a691a70b732c9e37219ac64d001e9f291747cf400d0796,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.271917,52.607180,On or near RICHMOND AVENUE,E01015674,Peterborough 006A,Investigation complete; no suspect identified
0f68ad1f0558bab0e396642e33ac2119859990035960186d88f9287e18856995,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.230244,52.573738,On or near NENE STREET,E01015611,Peterborough 013B,Investigation complete; no suspect identified
a99b83748ddab9fe427e39d83c53235237177307716cfe3e622d2b1a2015a0fe,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241137,52.574809,On or near Supermarket,E01015599,Peterborough 014A,Investigation complete; no suspect identified
7f54bc742e0d1e076473aeea96cd4f824744ed0267a6a5404ae0f211a8884296,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.011544,52.088549,On or near A10,E01018271,South Cambridgeshire 018F,Investigation complete; no suspect identified
28002d0cc0797db9194a9ba60d1e77c503d15899e98e40dc7dab65f8948177d2,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123160,52.202956,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Investigation complete; no suspect identified
6c005d22cd6767d63df2afa020795513caf2cf6fcf3d66e039c4cb06717fbf1c,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117572,52.223315,On or near BARNARD WAY,E01017953,Cambridge 002E,Investigation complete; no suspect identified
9f9038d0a3831ad58808fbd1859650bf3743b442b6d49ba9d546f34b0aa0ff27,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.136952,52.229908,On or near Supermarket,E01017977,Cambridge 001C,Investigation complete; no suspect identified
a6897d2ebffce9d9b9b3383dead5baf61c12002ef579d6758c26bc8e117ac5db,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123160,52.202956,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Investigation complete; no suspect identified
594088af31c8c9aa886601d8977194475f53469533046ec3a36ac17bbb639fbb,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.149209,52.220198,On or near FALLOWFIELD,E01017972,Cambridge 003C,Investigation complete; no suspect identified
241733bde7d88bf2251604414ed40a6dd7f1bd8e156a697bf80a99c187317036,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.120360,52.209921,On or near LOWER PARK STREET,E01032797,Cambridge 007G,Investigation complete; no suspect identified
2916bb09b6f0964bd2ab4b389d0d53debbf65ff96eb1a01ab898b758a7978f5c,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.125700,52.213844,On or near VICTORIA AVENUE,E01018009,Cambridge 004D,Investigation complete; no suspect identified
288b583cf036c8962f34d5b6ec8d7265a4f69f59f43cb4873fbd9d1b85449756,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.118189,52.208890,On or near BLACKMOOR HEAD YARD,E01032797,Cambridge 007G,Investigation complete; no suspect identified
21d77ee51ac5c2390724183a4fba4bf12460a270470dd4481c0e2d7c577b7c4c,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.134260,52.200337,On or near COVENT GARDEN,E01017988,Cambridge 008B,Investigation complete; no suspect identified
421d1e018d0325631ed59dc19fdad35f97cc47f7cd8cf3545fc2226f25891db0,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.235242,52.572752,On or near GRANBY STREET,E01015611,Peterborough 013B,Investigation complete; no suspect identified
a9eeb9f38d40491f3285fe5081d87f31e796244a739fa48981588218af1c2794,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.267656,52.403369,On or near DEACON'S LANE,E01018029,East Cambridgeshire 003C,Investigation complete; no suspect identified
2a2f03949a28ab28824c82c54cd40cd326e0e39cfe2287d676eaf14c6decfe5e,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.180537,52.331761,On or near Petrol Station,E01018151,Huntingdonshire 012E,Investigation complete; no suspect identified
931aebf0a2438b5ec9c0fd6518d3e13859a3b5f712fbf5dece035ef337b8d147,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.252917,52.519006,On or near BROADWAY,E01018214,Huntingdonshire 001C,Investigation complete; no suspect identified
0a65829c8bc6740d0bec3a75980342369fecb748baa4af2d269abfe10a0bd764,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.084123,52.233145,On or near WEAVERS FIELD,E01018250,South Cambridgeshire 009E,Investigation complete; no suspect identified
eab520054391f7e4f7fffe7c2a5b0e20e65643d183a9946debdffd835c6dede8,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.243649,52.575080,On or near Shopping Area,E01015602,Peterborough 014C,Investigation complete; no suspect identified
72dad3d64d2bf7772a46f392a9672168d6877b204aeb72039055c256ec29184f,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.258946,52.571916,On or near FAIRMEAD WAY,E01015690,Peterborough 015D,Investigation complete; no suspect identified
97e0c58fb5182a2337b4fa8c20b8976b396d454fe88e045721802ba4acf53a62,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.247123,52.612300,On or near SQUIRES GATE,E01015659,Peterborough 003C,Investigation complete; no suspect identified
152796a7d8ec9deb2fafc1c34ce92bab86695bad4d7a28832e5e17eb4e8d8bb1,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.205001,52.549361,On or near PECKOVER CLOSE,E01015672,Peterborough 019E,Investigation complete; no suspect identified
3d81a0adc1b45359bc1d9b15f2cf57e5adb1ac5915161992ebb970e516e083b7,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.225353,52.587421,On or near TAIT CLOSE,E01015653,Peterborough 012D,Investigation complete; no suspect identified
a4e48c27ddac853a66ba8c319b55a031fb300ee62896e00e8ebeeca12df91f61,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241092,52.580338,On or near BURGHLEY ROAD,E01015602,Peterborough 014C,Investigation complete; no suspect identified
501e3d76f2f22234b2bfe00c8aa35872830b82f9cc25e3b245ecead8ca3ffd0b,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.251404,52.588249,On or near SEARJEANT STREET,E01015604,Peterborough 010B,Investigation complete; no suspect identified
18cc9daa9f3d53cb2eac4546fb553510b6b1e8f6618df6280ce7b159564a9078,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.129749,52.201183,On or near GONVILLE PLACE,E01032797,Cambridge 007G,Investigation complete; no suspect identified
25102d3acee0407d2463318a3c005417a9dd2766b3d42d751416248245524760,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.134366,52.194922,On or near Further/Higher Educational Building,E01017987,Cambridge 008A,Investigation complete; no suspect identified
ff575548e104c42cf7eca363db6b8b829bff82d85f69e87bf3736f80842173e8,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.131835,52.208680,On or near PARSONAGE STREET,E01017983,Cambridge 007C,Investigation complete; no suspect identified
e0aa0382867bb8105de5bf3cb1d8ba8c045697ebcd9b978e21bb9d6815867a52,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.265700,52.400484,On or near NEWNHAM STREET,E01018025,East Cambridgeshire 004B,Investigation complete; no suspect identified
e931bcf19eddc53e019df10e8f2c5c03251e53e032ddf2490335520bf74caba5,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.110451,52.316023,On or near THE THORPE,E01018204,Huntingdonshire 016E,Investigation complete; no suspect identified
ccc855b2356769ff86989f58691a1c78659de0c3ce5f901c993174a87eccf692,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.179832,52.336417,On or near HORSE COMMON CLOSE,E01018143,Huntingdonshire 008A,Investigation complete; no suspect identified
eb7f30c9c01378c50eeb04049b78e38a40df53ea235fd48561e8196128a0a1d7,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.124027,52.205179,On or near DRUMMER STREET,E01032797,Cambridge 007G,Investigation complete; no suspect identified
fcf28d3c3384692bd3bc0c783127a37b141185027b0655098bd99aef6138607e,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.257327,52.245524,On or near CRANNEY DROVEWAY,E01018011,East Cambridgeshire 009A,Investigation complete; no suspect identified
f5d3e159b37608684b6770e8cc84b49375cc05a969f6feed369fbfb0153f39bb,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.243741,52.370133,On or near Parking Area,E01018054,East Cambridgeshire 005F,Investigation complete; no suspect identified
6721c997159ec3c45adf02c9bb9c7ce2925aa0a0c09bb131e23e067d3e9dafd3,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.105486,52.215745,On or near Further/Higher Educational Building,E01017956,Cambridge 005B,Investigation complete; no suspect identified
d44fce50e1ecbb5d99f66cb6e5bb49b2db18d4fc21138fd03febadd7c3ad7529,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.122706,52.196499,On or near BROOKSIDE,E01018005,Cambridge 012D,Investigation complete; no suspect identified
57409db5e282d1a96694009e9aa79a65c9d07ecf8180a9c598af94734532fc1e,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.271947,52.228043,On or near THE PRIORY,E01018187,Huntingdonshire 019A,Investigation complete; no suspect identified
31976cc73b19b7efcb9e7222716c170dfcba33a8031cc96e232f5929080d60ba,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.046941,52.452463,On or near Petrol Station,E01018105,Fenland 011C,Investigation complete; no suspect identified
35031f06c908785c30af7f6be86e0041544115d13acdcd22e2b912f7a2de0398,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.048584,52.460266,On or near GULL WAY,E01018102,Fenland 011B,Investigation complete; no suspect identified
30ef0702ae568ba84abf96b1bd6dbc082be5a15257b49a97f61ae21c6fdb25f5,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.109781,52.314537,On or near HALEY CLOSE,E01018204,Huntingdonshire 016E,Investigation complete; no suspect identified
a3e1b531d130051a85ae3365200a3332fbadd2defb601d6d08a18dc76e595941,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.131739,52.230209,On or near CADWIN FIELD,E01017975,Cambridge 001A,Investigation complete; no suspect identified
7449dd1b9f7b31692e97538f402e7790798ecf526732d9e0bbeda5d143ff62e1,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.116771,52.213555,On or near ALPHA ROAD,E01017950,Cambridge 002B,Investigation complete; no suspect identified
db81ff58c89added03acf416072056ac7b163db7c5770e9fdc6a1f5be36b7425,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.137106,52.210851,On or near WALNUT TREE AVENUE,E01017943,Cambridge 006A,Investigation complete; no suspect identified
0df11b895ffae6405c9a4ac06c8da34fde709e5444568fb8cf0ff0c4c6ba5ac8,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.058291,52.312582,On or near SAXON WAY,E01018307,South Cambridgeshire 001D,Investigation complete; no suspect identified
57f17205cc13c1aaa6bca7e3061296b39af59d65569bfa00be5e29f67623e7a6,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.134790,52.202243,On or near COLLIER ROAD,E01017988,Cambridge 008B,Investigation complete; no suspect identified
5080bcf3f842f442cbafe957f5b2f42bb21537d2d0d3531c8ef371457a125c5b,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.148348,52.188724,On or near COWPER ROAD,E01017966,Cambridge 010B,Investigation complete; no suspect identified
63f00049810d435fa20d74434081ba41197022f48ad4921ea3ed16b9e1680076,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.143623,52.197236,On or near COCKBURN STREET,E01018001,Cambridge 009E,Investigation complete; no suspect identified
add3ccaace0cea183e754135f19cc7de859eb6ec2ed1cca6cfb6c1d8e1b3468b,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.157590,52.211593,On or near ELFLEDA ROAD,E01017945,Cambridge 006C,Investigation complete; no suspect identified
b5aeb52ea052ffcac3e17f18b017d49b1e169bd472d199b1ce6d2aeddc4b29e4,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.154025,52.190842,On or near PERNE ROAD,E01017968,Cambridge 010D,Investigation complete; no suspect identified
3f4eac26142d8c8e442038307face099bdcc76cd707af87caf771dac1db989ee,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.064381,52.257114,On or near THE BROADWAY,E01018237,South Cambridgeshire 003A,Investigation complete; no suspect identified
675468411fbc6b8ddaba7881d74ed805728be3ef671ce23b71df8ad70e7f8c69,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.394730,52.308729,On or near COLLIN'S HILL,E01018034,East Cambridgeshire 007A,Investigation complete; no suspect identified
bde055b63e3974a2afa2b8beae51c4ef66bbe21b92cec1be01edd02a58097c0b,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.129296,52.212206,On or near BANHAMS CLOSE,E01018010,Cambridge 004E,Investigation complete; no suspect identified
8ee9e2925a7a817b95eec3c5f55cb724dfc057ec7214e8997c779f031de7b15d,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.156467,52.342708,On or near SPARROWHAWK WAY,E01018141,Huntingdonshire 009C,Investigation complete; no suspect identified
5baa78a60bad31684dd7e00118b767549289a026005cacbc429f93da71750deb,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.157961,52.188996,On or near MEADOW ROAD,E01018136,Huntingdonshire 018B,Investigation complete; no suspect identified
53c6f889e0c9abbaf3089d2dbadef2432ed506b6c3acf5e032ba116e798f1507,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.147713,52.220765,On or near ENNISKILLEN ROAD,E01017974,Cambridge 003E,Investigation complete; no suspect identified
c81aa14a835b1dc62bb7f2b4be5aa66e6251bbf7b6ad6a9404f25be253581d93,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.157922,52.665495,On or near OLD MARKET,E01018093,Fenland 003E,Investigation complete; no suspect identified
6cf5ed0e105a1df56fb3e88c8eab8e70750c0165b71ee1ee8a81e55ecd5b9843,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.150072,52.197757,On or near BELGRAVE ROAD,E01018000,Cambridge 009D,Investigation complete; no suspect identified
7734ef520a882f030f8da2786aa1d7bc61b423d3aa0076dfe37f9f1241950373,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.236050,52.574688,On or near ST JOHN'S STREET,E01015612,Peterborough 014D,Investigation complete; no suspect identified
f86af57c01e3c5b1901544217c098a3bd9c80e0a38b7facbd4a419efe291b0f7,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.230743,52.602391,On or near FURZE RIDE,E01015607,Peterborough 007A,Investigation complete; no suspect identified
ccf22068ceeaac64111aaa4b3808287e2fde6b82cce1f3475c132a5fcbfd930f,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.299858,52.541591,On or near RISEHOLME,E01015647,Peterborough 021F,Investigation complete; no suspect identified
06c35b2a552f46299c6fdb57fcac0d435e3f70fdf9ee0e9acb8cc6275a28e083,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.160578,52.336325,On or near CHURCH LANE,E01018142,Huntingdonshire 009D,Investigation complete; no suspect identified
