Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
cb41af7b922316b959ac986c32d64a946b642c929ecae4a7d22e3a8a7ee2320e,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.134443,51.874854,On or near Petrol Station,E01023454,East Hertfordshire 003C,Investigation complete; no suspect identified
99d7c08229ae86e93ea882b76bbcc99598bbd38f9abdfe0e2c7a2a81374e809b,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160804,51.869238,On or near Shopping Area,E01023450,East Hertfordshire 004B,Investigation complete; no suspect identified
3fed7fbac855d9019af57effbe788348f7d5770a0b8200eed93ad4530bc627dd,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.157638,51.865618,On or near SIDNEY TERRACE,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
ace62cbcdee39bf3b067bc156cfc1e606e0325493d000aab855b028b4ebf16d7,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.134443,51.874854,On or near Petrol Station,E01023454,East Hertfordshire 003C,Investigation complete; no suspect identified
1dee7a7f8fb27fb268a032f7a2ab2e1fc906277f01bff69017b4a74bbff825dd,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.175437,51.869040,On or near EAST ROAD,E01023438,East Hertfordshire 005A,Investigation complete; no suspect identified
1802cc8ca018c33b2c19e7d524d9143ffa60c58a5efdea13f167e42d36506525,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.161263,51.867916,On or near STATION ROAD,E01023450,East Hertfordshire 004B,Investigation complete; no suspect identified
34ad6a129146bcc6fd38faa80dbcbd299a6cce984da374ac0bd10d4a2b22ad0c,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.159879,51.870846,On or near Shopping Area,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
8c0c158440d9b43e0ba8bd385181e1eda66a84103e1b15fc5d50e710f4f8e6f3,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160120,51.871328,On or near BRIDGE STREET,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
be9d9c700ea6c51cdf060c5f17b8f6e5b5cb817a061c62bb6fc8feac078ac802,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.155784,51.864195,On or near CEMETERY ROAD,E01023447,East Hertfordshire 007E,Investigation complete; no suspect identified
4d62fd5e53fff38bcf13f398f40e8dfee8a4587820997acc9b3b985fb34eaa72,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.154436,51.871261,On or near REGENCY CLOSE,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
4e113c15fa86c948bd9944fc0dc8b49c0c302cb5980bebd0617ccfcb8f44f386,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.166095,51.862666,On or near THE MOORINGS,E01023444,East Hertfordshire 007B,Investigation complete; no suspect identified
6293385cded2e026d0c6646cddb17014e87c9059d78057899ffaeaaa1477ab73,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.159521,51.870664,On or near POTTER STREET,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
510497a4d150c1f4cb60743ddc84928c13891a1be02539563ee7884219492f3c,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.134443,51.874854,On or near Petrol Station,E01023454,East Hertfordshire 003C,Investigation complete; no suspect identified
37a49e222464e70ae08b59f2e286bc69e80d19e61dfb927cfaafd2527a18c7cc,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.159030,51.874045,On or near NORTHGATE END,E01023450,East Hertfordshire 004B,Investigation complete; no suspect identified
96b15a867c6256eff9629bb1a617bd6fa04a556899f8130e94642d531f027067,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.153191,51.871653,On or near JEANS LANE,E01023453,East Hertfordshire 003B,Investigation complete; no suspect identified
ab929f0827fbc24802aaf114cdaab76a1f0835835ec23db8d95f5eb6bff74fe0,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.159581,51.863424,On or near WRENBROOK ROAD,E01023444,East Hertfordshire 007B,Investigation complete; no suspect identified
04e3e0e5d1a2bc38918a3d0d0cf062e7fa3f3f81ac610e4b2fc0588a0f65b555,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160804,51.869238,On or near Shopping Area,E01023450,East Hertfordshire 004B,Investigation complete; no suspect identified
f2956d042b56dc6ffe1b3e853e97635623390826ce8fcdb927e4f3e2793ea291,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.158581,51.878028,On or near LINDSEY CLOSE,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
26a1838e6d7c9c94f772ced21f5da2433c5ee095797823f992ea898dfd96d0ae,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.152123,51.854443,On or near DALTON GARDENS,E01023459,East Hertfordshire 008D,Investigation complete; no suspect identified
60b6adccec4575dbe690019468dd24d209485bb1b952edea1007ddc00d68918b,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.148797,51.853218,On or near ABBOTTS WAY,E01023459,East Hertfordshire 008D,Investigation complete; no suspect identified
010f7ab8a8dcfa277b0e3475afbe8ed6d03d229ad20754aa0e8a372b62572350,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160145,51.868827,On or near NAILS LANE,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
42e6a6841865f8f22db6872fa73d7d76ca30d00ee209bc329c71883dc9c268c1,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.017167,51.815784,On or near JUBILEE AVENUE,E01023518,East Hertfordshire 012D,Investigation complete; no suspect identified
c35e35b3fc931f147b1e7c4ad9ac8758f2876e42e27039faef6cfa50ec6b9cb0,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.097083,51.799534,On or near ALEXANDER ROAD,E01023489,East Hertfordshire 015C,Investigation complete; no suspect identified
58c3b1f98f51922c7b8faaf80c5d77bca2b40e3d2d98a8182a61d8d9ee4c4999,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.001544,51.789793,On or near DURHAM CLOSE,E01023469,East Hertfordshire 018B,Investigation complete; no suspect identified
07b91099d6a9e7eb81a156662be6904128441c5495e4914837055df91970f211,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.089529,51.795006,On or near Petrol Station,E01023479,East Hertfordshire 017E,Investigation complete; no suspect identified
89e69ebc54e1dcac41589b89a824bf46b51a82580dfc8817a1a3833a0922ce80,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.104556,51.801157,On or near CALTON AVENUE,E01023489,East Hertfordshire 015C,Investigation complete; no suspect identified
7909fac4d0bdf7ce4d1d24a8b22aa254b38608d0778f63be950dda94ccf00b1b,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.047625,51.801583,On or near EAGLE COURT,E01023484,East Hertfordshire 016C,Investigation complete; no suspect identified
817552a4953c18e2849ee8eb47ab707c5dbd4a38a404a2fc7b692e6f5124148c,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.030000,51.809957,On or near Parking Area,E01023514,East Hertfordshire 012C,Investigation complete; no suspect identified
254c3c4c8441e43b2d5b289c15d3abe412dd7ef600fe14ba3ccd082a784bb7f3,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.088213,51.794921,On or near RIVERSMEET,E01023479,East Hertfordshire 017E,Investigation complete; no suspect identified
5c852b48ae6803c9230f45a8250238cbee6cab0a0ed92a661c86441307e60aac,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.074367,51.798931,On or near ST JOHN'S STREET,E01023478,East Hertfordshire 017D,Investigation complete; no suspect identified
e15e9311d34be9656b4337a036546316c31fcef48c3716eb28db0095208e75bc,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.071448,51.800726,On or near SPENCER STREET,E01023478,East Hertfordshire 017D,Investigation complete; no suspect identified
4f8103b346c7669be2753c4209190138d9e71d5cea29c39941ea5627f441dbcb,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.032008,51.815153,On or near BOURNE CLOSE,E01023514,East Hertfordshire 012C,Investigation complete; no suspect identified
ec095de6e3293fc6a514e23fcde9a510e5b2c71f65de64f738324493875a99f6,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.001613,51.788067,On or near Parking Area,E01023469,East Hertfordshire 018B,Investigation complete; no suspect identified
5aa255aea61e7aa8a0c78c666a149d18ddaa8f003d9dd2f311cca7d9c10f581b,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.078285,51.799229,On or near HARTHAM LANE,E01023470,East Hertfordshire 014A,Investigation complete; no suspect identified
a8a0297e21466321e1706193c95aa4eec80f4b29ba324dfa85f934e1a3f70299,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.017258,51.812045,On or near LOWER CLABDENS,E01023513,East Hertfordshire 012B,Investigation complete; no suspect identified
969b0c93315cdede913236e5def65e443aa76dbb9c7cfa766e2d8c270132c05e,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.030000,51.809957,On or near Parking Area,E01023514,East Hertfordshire 012C,Investigation complete; no suspect identified
355ca5de5f92cf34ed8ab9400c4a3e3ba2158c9d9ab0b73c9cf26d4e73dfba08,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.046810,51.800634,On or near THE KNOLL,E01023484,East Hertfordshire 016C,Investigation complete; no suspect identified
9a525115da8d67bb7b4dec20bcafeb1a67d086839425c3a525d94f93de345527,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.031973,51.821276,On or near CHILTERN CLOSE,E01023520,East Hertfordshire 012F,Investigation complete; no suspect identified
2d11998fd827f568355c9de9753a1bed00b9b408a151cb2157a285f42669fafb,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.042210,51.820781,On or near THE HAWTHORNS,E01023516,East Hertfordshire 013D,Investigation complete; no suspect identified
db385417763dbfb026c638ea1e342b581754db181af1ebd7cfa0434295abc5ce,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.035396,51.816981,On or near WADESMILL ROAD,E01023517,East Hertfordshire 013E,Investigation complete; no suspect identified
95a12d9ae3a4f5016e90e32cd1b5dfb96f647727ba4cb4ee20126d3236f8644b,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.063100,51.800580,On or near TAMWORTH ROAD,E01023483,East Hertfordshire 016B,Investigation complete; no suspect identified
9fa3c69e76460809a7b9df11f8552395616cf852680303abe43dd320d134f525,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.050614,51.802217,On or near COCKBUSH AVENUE,E01023484,East Hertfordshire 016C,Investigation complete; no suspect identified
c407307bda053cc2f3fd05bf245bae885d96e92cbd449cfe72c81847d13ac1a2,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.071448,51.800726,On or near SPENCER STREET,E01023478,East Hertfordshire 017D,Investigation complete; no suspect identified
58ecdf99b695461bbd3e51ae18a64df98872c313f6b4b582334252435accc05f,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.022906,51.811943,On or near GARLAND ROAD,E01023512,East Hertfordshire 012A,Investigation complete; no suspect identified
fadce35d2587d01dd0c69b2cb536f300d618e7d2f11a2a941385403687796d13,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.025305,51.781906,On or near A414,E01023504,East Hertfordshire 018E,Investigation complete; no suspect identified
cbb33042db72d69656443330f57e0a7b5312dc3223dd99bae456b75ca2fbfdd5,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.104545,51.804538,On or near Pedestrian Subway,E01023488,East Hertfordshire 015B,Investigation complete; no suspect identified
2a8376d77ce93fafe1cc5710d8197452d2df2d4c1fc739fcf15d4971a7ec0653,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.077637,51.795711,On or near BELL LANE,E01023478,East Hertfordshire 017D,Investigation complete; no suspect identified
977a70fb8e41ee03806fcf07ffcd972be0018235f7d0140ef173fd600fd9493f,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.079165,51.796267,On or near THE WASH,E01023478,East Hertfordshire 017D,Investigation complete; no suspect identified
deb3790a929893fbf137573da0bcd3d017a7b7595dd91a4c373cf200ae3a58c5,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.081957,51.799855,On or near YOUNGS MEWS,E01023474,East Hertfordshire 014E,Investigation complete; no suspect identified
5b2cb973e537b89168f68b9dd16ce19c1ffd79e08d5d7fade734629e5e21ce07,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.029105,51.810527,On or near Parking Area,E01023514,East Hertfordshire 012C,Investigation complete; no suspect identified
ab4e4cecd9166aa5fa451b9d59beb1b2d913d168ca3b266d82b7ad6c37541642,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.079165,51.796267,On or near THE WASH,E01023478,East Hertfordshire 017D,Investigation complete; no suspect identified
036742db4fadb3ad4343b2cfcb94d6d7d976c3ee4a227b7fbd422af989685f16,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.035740,51.812068,On or near MILL CLOSE,E01023517,East Hertfordshire 013E,Investigation complete; no suspect identified
16156039875ef8560775a9e3b174c6dacaef1d397259f02a339d29d519651c4c,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.077872,51.806541,On or near PARKER AVENUE,E01023472,East Hertfordshire 014C,Investigation complete; no suspect identified
110a1d347c0ae9dfacef95ea85b539e367753f03078df7666ced11dd0cdf3cfc,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.109297,51.801898,On or near LAWRENCE CLOSE,E01023488,East Hertfordshire 015B,Investigation complete; no suspect identified
6c8c99e74c37c5afbbb3f16c25796a56516557cc1b29f7646a22fccc27912e99,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.229302,51.978254,On or near Parking Area,E01023645,North Hertfordshire 008B,Local resolution
ad659ac752eed13a8125d35edf17c149c4625439c264210b2608dd397a9d2bd4,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.239630,51.748243,On or near BROOM CLOSE,E01023934,Welwyn Hatfield 013B,Investigation complete; no suspect identified
c27d9e5cae8cd2f1bef34a3692d405a706a5c72924231f9debca99ea2fbca582,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.468307,51.761652,On or near CHURCH STREET,E01023399,Dacorum 010C,Investigation complete; no suspect identified
4970e873ebb02b54c1fea1a9f2ec0552a489f2e4787d9496b87ea20ca62edf79,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.076597,51.796629,On or near MARKET STREET,E01023478,East Hertfordshire 017D,Suspect charged
3c73f4a002928b9c1df465bd4a775dab37a39b352193be8bd411d99d328163ee,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.400520,51.659491,On or near Nightclub,E01023861,Watford 009C,Offender given a drugs possession warning
8f5ec6de2692cfcf4ff18e52948f8b7b7b596eccde436e029733588d4bd3387a,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.410626,51.662388,On or near STRATFORD WAY,E01023889,Watford 008D,Investigation complete; no suspect identified
f38fd008cfe00930c14ba44db78cc451709753e0eec4c2fba5d8b1321670cb3b,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.403020,51.671844,On or near ACME ROAD,E01023856,Watford 006B,Local resolution
adac618ec5c4d7435d84bb3809e868cfb6f598967c9c7225a77b31dbd71446e2,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.035114,51.699303,On or near WALNUT TREE CLOSE,E01023334,Broxbourne 012C,Suspect charged
0db2c71decf7473d844ad8d433ebbd6ed184cafd4d659ba5754d5dff407239f1,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.466345,51.755422,On or near THORN MEAD,E01023400,Dacorum 015E,Suspect charged
b673fca0f10447c3f0df9ba4b142146d0df672402fe6776dbd22bcfc2c4215c5,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.187813,51.977677,On or near ASHTON'S LANE,E01023593,North Hertfordshire 004G,Suspect charged
65b88f5045af8806b4af8cb999cbe2db9e19a2d0f051c3ad08429e20ba42ff30,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.048548,51.708942,On or near Supermarket,E01023295,Broxbourne 011C,Suspect charged
31be52e14a7b91ee1a975b7cbcc48e950054ed506519bd664756e273b096d287,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.171185,51.907212,On or near HARVEY ROAD,E01023761,Stevenage 007C,Offender given a caution
2f27af0e2e7ccdf37d6ae26c56b268c45316e90bdf174f74bcaafaf25e3922e8,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.473102,51.750106,On or near Nightclub,E01023398,Dacorum 015D,Local resolution
14ca4ca0d69dc17376695c0bae6a8d2438c8a9b143f5c5f07758c974bf5b103d,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.197168,51.797740,On or near PEARTREE CLOSE,E01023954,Welwyn Hatfield 007A,Investigation complete; no suspect identified
461ab2927c07110241a42dc7a11ec46e86f96bc3575ad98fb8a75a8088103c31,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.021188,51.686129,On or near ELEANOR WAY,E01023338,Broxbourne 013C,Investigation complete; no suspect identified
2256256514cfeb071be1344ce2f36f4ee3039d83dfc36ff7a2d8be1e6972953b,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.321820,51.682698,On or near SCRUBBITTS SQUARE,E01023525,Hertsmere 005C,Suspect charged
9b5ef556793ee2d188490470965af82881f9766a183b217be3f3ee881aacd265,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.021587,51.736034,On or near VIRGIL DRIVE,E01023340,Broxbourne 005A,Suspect charged
e1a08b2146b42b55c774f3420572248a28854c9e23ee382cce069c17b5cba587,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.004176,51.765657,On or near RIVER AVENUE,E01023331,Broxbourne 002E,Suspect charged
f91d94c282e1d53bab8968c6b025bd758cb1de6eabe11b15202e4925642faa63,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.404010,51.683187,On or near NORTH WESTERN AVENUE,E01023872,Watford 004E,Suspect charged
5499350b0abd4364337dcdadaffb20db5611e4b5cf0b808808cd0fc1b42c42c3,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.101513,51.800406,On or near Supermarket,E01023487,East Hertfordshire 015A,Suspect charged
4dd50a6373d11daeb3486e1cb2ce18dc9bfecb0be631dea4ac672acd3bd3346a,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.274204,51.648332,On or near BYRON AVENUE,E01023539,Hertsmere 011A,Offender given a caution
e1bc691f815477954a88fd0a9fdd9307e7c7ae8b745ede2c0c27a7abe3d9fc78,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.396655,51.672728,On or near Parking Area,E01023857,Watford 006C,Suspect charged
b18126e1dc01798c3155061944e18e265be1b85fbf14a99699045853ce1bc43d,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.395474,51.670941,On or near YARMOUTH ROAD,E01023858,Watford 006D,Suspect charged
2fe1cb077ad0f0fd7a3e9f53ae95a558a0b1fafd9b62c26ac45f213864b77c35,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.395474,51.670941,On or near YARMOUTH ROAD,E01023858,Watford 006D,Suspect charged
9ff3e62a8d63508461554beb2ba4469c1b4627714bc4ec569a2d98dc8bcc279e,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394657,51.653970,On or near ST. MARYS VIEW,E01023862,Watford 009D,Suspect charged
d9c699e9b2df949f89732ffd92924902da5422e5cf4f3ab23262401aa7f0e53f,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.227035,51.763934,On or near ROBIN HOOD LANE,E01023920,Welwyn Hatfield 012A,Investigation complete; no suspect identified
d21e5e1c6cb5cf756af35197e40c803f8e83fc58d310cb916c81d8c80e952151,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.034230,51.691312,On or near MONARCH'S WAY,E01023332,Broxbourne 012A,Suspect charged
ea846502e1a481b0054798d8d28275502e9e5ee489e60670960fa00294606410,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.034230,51.691312,On or near MONARCH'S WAY,E01023332,Broxbourne 012A,Suspect charged
9a0de3ae3c2e1496e041831ac391b572622280da2a8f7dfa725d9d05969e1792,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.034356,51.688068,On or near STURLAS WAY,E01023336,Broxbourne 013A,Suspect charged
db4ac5596097edd5c35f1f961b98f098affdc3a4d69c8ce26a0500633f391920,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.043279,51.712307,On or near CHADWELL AVENUE,E01023310,Broxbourne 006D,Investigation complete; no suspect identified
f36a2fa79a7a9c034b7cf70a167e990c0ec4e3068d63255f25ba2e5dfaeb0e84,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.218324,51.772444,On or near HILLFIELD,E01033311,Welwyn Hatfield 010F,Investigation complete; no suspect identified
b48f39515bdd07710fdbc102e66105757cf987c7764f8d952af9d638ca0dcade,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202790,51.901746,On or near Bus/Coach Station,E01023758,Stevenage 008D,Offender given a caution
168450d383ce1c70c1b9aba3b4eaba35f69764cdbfb476d656a04586fd27a836,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339064,51.767216,On or near FRANCIS AVENUE,E01023672,St Albans 009D,Suspect charged
c6d9f32be7ac3baedeb7f19ac0dde6c057ad418361ba7721a732ad5650163406,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236436,51.765892,On or near COMET WAY,E01023921,Welwyn Hatfield 012B,Suspect charged
067b16f1315dc758053b56da1c0a001ac3854caee87779aaa84b18e8f74298d0,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.036275,51.716920,On or near Parking Area,E01023305,Broxbourne 008D,Investigation complete; no suspect identified
78e21db70f946a472aa1dddf3b5e42b413b7c3fdc5e37737c8c6eb24f387f0e9,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.386876,51.627607,On or near PRESTWICK ROAD,E01023805,Three Rivers 010A,Suspect charged
cbedb1792068d48c8e4ddaf1595753865cbdcd59e64ddde26dc7311bf7a227ab,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208676,51.899579,On or near KINGS WAY,E01023758,Stevenage 008D,Investigation complete; no suspect identified
61ec12978e8f13cae0fb3c776fe953f45df982cad99f2d8f5c0bb330ab156130,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.351760,51.652927,On or near FORD CLOSE,E01023560,Hertsmere 012C,Investigation complete; no suspect identified
7465b7058d8278bc0e75c5dc9eaa0ed055637d178d747cf583ace7ca00b6c9a2,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.016613,51.747407,On or near MC KENZIE ROAD,E01023291,Broxbourne 004C,Offender given penalty notice
6892c85c349599d855e700c28b18334fbbb456cafc119ea2d17a1a67369131be,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200675,51.901929,On or near MARKET SQUARE,E01023758,Stevenage 008D,Investigation complete; no suspect identified
20a3aa5833810f10bf114cb700d2139b114fddb4408752bc6cdf661d0851e555,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.245536,51.980530,On or near MONKLANDS,E01023650,North Hertfordshire 007B,Suspect charged
000f098a126fbdedec69d62130feab3e79e3b8af4290323fdbddcdd441fcb248,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.055197,51.811197,On or near SHEARES HOPPIT,E01023491,East Hertfordshire 009A,Suspect charged
26fc69a1dd46aa117f0255ec10e72963a8bbba88e9165a4bfbd9e3d865ac94fe,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.215343,51.764584,On or near Parking Area,E01023926,Welwyn Hatfield 011C,Suspect charged
baf30ccd2ab92e8a85bb3022ad17d975686d9ca9b0809efb720f758bfb52c154,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.303082,51.705664,On or near Sports/Recreation Area,E01023720,St Albans 019C,Investigation complete; no suspect identified
47f6c130559ce423479cdc0dc652d1cdbc8dcfbc968bb3960e2811122980dd3b,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.353821,51.751193,On or near Sports/Recreation Area,E01023745,St Albans 014D,Investigation complete; no suspect identified
b1c52be562409684543370d05759f204397fca98bf56f985231784a3e69db25e,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.441537,51.712141,On or near OVALTINE DRIVE,E01023808,Three Rivers 001E,Suspect charged
1a7c6f568acc6a662e59073f73de546cc23c957aeda3dfa03dafbfa8ed3f2537,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.400722,51.699310,On or near BLACKTHORN CLOSE,E01023904,Watford 001A,Suspect charged
2e19c9bfb2cd6f8f2d1ecc043698e77d88ede290594861c266b79ee4c22dab38,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.203048,51.904016,On or near Shopping Area,E01023758,Stevenage 008D,Offender given penalty notice
f619f73819b830e7e69f834c4671011cf8e803e1c027fd6573cc7250bfb44d1c,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.662846,51.793815,On or near PARSONAGE PLACE,E01023420,Dacorum 003C,Offender given a caution
4c14c7b5276260f05ad52308a5ebd27e13996aa089a7a7705280c8d5acf364ca,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.023566,52.058714,On or near ELIOT ROAD,E01023661,North Hertfordshire 001B,Suspect charged
119e0770d293f93dee0a92e88d0ad48c12869bde284abe177ed07a089c9255b8,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.332396,51.758211,On or near STONECROSS,E01023676,St Albans 011D,Investigation complete; no suspect identified
139241642f9115e4ed62814837dc1a5ffc91263856b5fea15bd754c1f7e69e9b,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394657,51.653970,On or near ST. MARYS VIEW,E01023862,Watford 009D,Suspect charged
82788ee2eb2697100c75ed8688d2d051d0e20f06e87e4e5a08ae8032e52f6307,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.400207,51.658506,On or near Nightclub,E01023861,Watford 009C,Suspect charged
19b33af98bcd1041ef18475e292e194393bd2ca15c5a8c35b618dbae5127c9ba,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.425953,51.646508,On or near Parking Area,E01023866,Watford 011D,Suspect charged
b5d7bfdf81c3e6cd676947fe33e606c19de052b8ebdcafd6e349c6c0362e13c2,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394857,51.655268,On or near Shopping Area,E01023860,Watford 009B,Suspect charged
dae9d3f30421b0ffd59ad47906a698189d4fa30e116098c1138fd1831a655304,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.265276,51.747357,On or near SMALLFORD LANE,E01023680,St Albans 015D,Investigation complete; no suspect identified
fa2e132525052f40567d0bfeee9a8bc35dfedd18ca29077311efc6d8b4256a57,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.307773,51.740144,On or near SWALLOW LANE,E01023683,St Albans 016C,Suspect charged
df0f4914d2a4d9967ef0a62e4e6884e79c4402727da0ad7b838e1d683160fa89,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.011362,51.762740,On or near Shopping Area,E01023323,Broxbourne 003D,Suspect charged
