Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
425c6b9865a7dccaa86d1d96ecf87ee6de94e3419769142b55daba70b3d995ac,2015-05,Humberside Police,Humberside Police,-0.343263,53.755100,On or near ST CLEMENTS PLACE,E01012856,Kingston upon Hull 024C,Unable to prosecute suspect
d9a8dec2de7bfa43a1be47856a9f5ec5fdfdd008657fe66474c0084ef1510978,2015-05,Humberside Police,Humberside Police,-0.363464,53.743854,On or near Bus/Coach Station,E01012855,Kingston upon Hull 029D,Unable to prosecute suspect
fe1c034836f6ec6908ddea831320bd7e97b386771fa144a42df3a63e5e2808c5,2015-05,Humberside Police,Humberside Police,-0.278113,53.749220,On or near FRODSHAM STREET,E01012848,Kingston upon Hull 020B,Unable to prosecute suspect
e276d759fef349c7904156ab52765b26b78d81cac5348c71e719456cbca403a9,2015-05,Humberside Police,Humberside Police,-0.676266,53.577108,On or near PLYMOUTH ROAD,E01013285,North Lincolnshire 012B,Unable to prosecute suspect
60e2ace72a558f08f49e7255049913aabdbad01952d4bbd0520dda39220b18fa,2015-05,Humberside Police,Humberside Police,-0.664523,53.595530,On or near ROBINSON CLOSE,E01013298,North Lincolnshire 008B,Unable to prosecute suspect
2d5016adc30d24aa07de2b484af8cdcd19616c8db64a078a33dabccae83e7427,2015-05,Humberside Police,Humberside Police,-0.311200,53.752369,On or near ARUNDEL CLOSE,E01012805,Kingston upon Hull 026A,Unable to prosecute suspect
c0f137c468a99f6aad5bc3c2fbe69a3e21cd03bc590c948fbac843abe5471f78,2015-05,Humberside Police,Humberside Police,-0.675093,53.560986,On or near WRAGBY ROAD,E01013283,North Lincolnshire 016D,Unable to prosecute suspect
1087590ca3b8a0cd3b2b9302cfb72023a2fb770c523e3491158bf343f43a2fc8,2015-05,Humberside Police,Humberside Police,-0.356212,53.748222,On or near WEST PARADE,E01012852,Kingston upon Hull 024B,Unable to prosecute suspect
68b8bf1663298ae172324843dfbaaf39d02ea3b35ae3c40ccd0f289f3284ae5d,2015-05,Humberside Police,Humberside Police,-0.325119,53.780332,On or near TENTERDEN CLOSE,E01012905,Kingston upon Hull 006C,Unable to prosecute suspect
1c91ed3788bf50ddd586ee4291a90604023cbe657ba63bcbf377ab148f098d54,2015-05,Humberside Police,Humberside Police,-0.078519,53.560954,On or near MALLARD MEWS,E01013165,North East Lincolnshire 011D,Unable to prosecute suspect
e400e520a06ffcac232473f99732b8e4935c8701a24ded772a1cd27da29bfba9,2015-05,Humberside Police,Humberside Police,-0.363464,53.743854,On or near Bus/Coach Station,E01012855,Kingston upon Hull 029D,Unable to prosecute suspect
8fadc5aed52269be471a151baeb3de3115733ce99e8f5f6e99dae65eb5fbd454,2015-05,Humberside Police,Humberside Police,-0.363464,53.743854,On or near Bus/Coach Station,E01012855,Kingston upon Hull 029D,Unable to prosecute suspect
d747e100a36b91c6dea4141824a2887a630cc344925fc977166e0ac98b85e77a,2015-05,Humberside Police,Humberside Police,-0.356031,53.742359,On or near CONVENT LANE,E01012851,Kingston upon Hull 029A,Unable to prosecute suspect
2cb07299b351d73116624b365111caf1233786ad2083f8a1aaa3414e0e3561fb,2015-05,Humberside Police,Humberside Police,-0.365702,53.760433,On or near NUNNINGTON CLOSE,E01012762,Kingston upon Hull 018B,Unable to prosecute suspect
b15e18ef8d75ac965e80c22213f9adee30788233cfff7b358f770df9e4ba1527,2015-05,Humberside Police,Humberside Police,-0.071346,53.558977,On or near GRANVILLE STREET,E01013161,North East Lincolnshire 011B,Unable to prosecute suspect
425c6b9865a7dccaa86d1d96ecf87ee6de94e3419769142b55daba70b3d995ac,2015-05,Humberside Police,Humberside Police,-0.343263,53.755100,On or near ST CLEMENTS PLACE,E01012856,Kingston upon Hull 024C,Unable to prosecute suspect
34d5b5c6ce583684a9775913f01d65eb9ba319b6ac27f82a434a7b5347b3c599,2015-05,Humberside Police,Humberside Police,-0.346274,53.747555,On or near SPENCER STREET,E01012851,Kingston upon Hull 029A,Unable to prosecute suspect
0f62ac362f1bd8f15e6143c984f3bf099b265ca6241d4334d5db0e6345e1f556,2015-05,Humberside Police,Humberside Police,-0.318742,53.753797,On or near COURTNEY STREET,E01012808,Kingston upon Hull 026B,Unable to prosecute suspect
ab1d5a9a74a16320798343bf586caf679f3f2ff158e31767154f06ccb01ee63b,2015-05,Humberside Police,Humberside Police,-0.336626,53.742253,On or near POSTERNGATE,E01033104,Kingston upon Hull 029E,Unable to prosecute suspect
9fcd583479723b7fbb2ca4cae30ebbc0bbc4f0f07af4f05c0af2028807900f0f,2015-05,Humberside Police,Humberside Police,-0.088345,53.561705,On or near MANOR AVENUE,E01013187,North East Lincolnshire 008A,Unable to prosecute suspect
981267ce7bec57327bcd4678a2e878777b21bfb79cacb5a9f113ec13439394e3,2015-05,Humberside Police,Humberside Police,-0.880292,53.705914,On or near Conference/Exhibition Centre,E01012999,East Riding of Yorkshire 040C,Unable to prosecute suspect
bb83fd98f9ba1481ce8440d38a3feae276dc6a565db43f45c89f87db4b1b8732,2015-05,Humberside Police,Humberside Police,-0.371072,53.743184,On or near RUSKIN STREET,E01012859,Kingston upon Hull 030A,Unable to prosecute suspect
4d6089c63bb9b351fa1c8c57c3880829cf7fcef2816469aefffd7a1ba365fa6d,2015-05,Humberside Police,Humberside Police,-0.055817,53.566727,On or near FREESTON STREET,E01013196,North East Lincolnshire 005B,Unable to prosecute suspect
2bcc69e40dd758d2c3681e3710721cdb58877edc47e3b56f3d0379ba93736f95,2015-05,Humberside Police,Humberside Police,-0.070244,53.570260,On or near ALBION STREET,E01013139,North East Lincolnshire 002C,Unable to prosecute suspect
6d884c3ac86f6513288419c693627f47d91f6b6e8848fdcedcf4ae7d15d575ae,2015-05,Humberside Police,Humberside Police,-0.214941,53.741077,On or near THE WOODLANDS,E01013096,East Riding of Yorkshire 029C,Unable to prosecute suspect
69af595417591d785eccd2c01299e15ce34244518a8ec7dec4a57edd1ad5e632,2015-05,Humberside Police,Humberside Police,-0.062891,53.567561,On or near CASTLE STREET,E01013140,North East Lincolnshire 006B,Unable to prosecute suspect
ebc39d820e6a31459fb761e96721cf302caf4b187bc356a3525b388342cbbddd,2015-05,Humberside Police,Humberside Police,-0.062891,53.567561,On or near CASTLE STREET,E01013140,North East Lincolnshire 006B,Unable to prosecute suspect
bda48db484e244804c87e2c92e75859bbdc2f7ec28fe1a3bc44c5f58cc7614aa,2015-05,Humberside Police,Humberside Police,-0.062033,53.568167,On or near HAROLD STREET,E01013138,North East Lincolnshire 006A,Unable to prosecute suspect
b074992f95aab4e16bd38458312995eecbca80c1156d04ea7e0c9d885e483c11,2015-05,Humberside Police,Humberside Police,-0.031268,53.558801,On or near Shopping Area,E01013129,North East Lincolnshire 017A,Unable to prosecute suspect
cc74721ed495c20613fef8d9c2ab60b12aed23e84ad1f9d48c80c9933b8ace77,2015-05,Humberside Police,Humberside Police,-0.102476,53.565463,On or near Supermarket,E01013233,North East Lincolnshire 008D,Unable to prosecute suspect
c6614f9b36b5b1a951d8e9e1ed87853e824664721cc6dbb1429c4da645d2246e,2015-05,Humberside Police,Humberside Police,-0.087347,53.570445,On or near Supermarket,E01013222,North East Lincolnshire 003E,Unable to prosecute suspect
85c14316326d4e1d7a629130e87d98c719dae7eff1702b1601d0ba8c4e733f9c,2015-05,Humberside Police,Humberside Police,-0.100291,53.547493,On or near BURNS GROVE,E01013208,North East Lincolnshire 019C,Unable to prosecute suspect
36469b303a2baef81b48960a9d2f83dda0fec2749ca73a9a0007828d356817e7,2015-05,Humberside Police,Humberside Police,-0.375569,53.736683,On or near WOODCOCK STREET,E01033110,Kingston upon Hull 031G,Unable to prosecute suspect
cb9e169fb8cef568f1ebaea3ac72b3bd60dbc5d9afe9d767c85d2f4c6d7d394e,2015-05,Humberside Police,Humberside Police,-0.187930,54.082646,On or near MARLBOROUGH TERRACE,E01012948,East Riding of Yorkshire 005C,Unable to prosecute suspect
093dc993647ebf2dafed97b652e116bf6be814575a847d7f2d7cad0aceac5424,2015-05,Humberside Police,Humberside Police,-0.190520,54.081454,On or near Nightclub,E01012948,East Riding of Yorkshire 005C,Unable to prosecute suspect
d6b1e0a7dc790b14fcd83b3eef09066faea30e07fb7c0bd39cae01efe92f02bc,2015-05,Humberside Police,Humberside Police,-0.503643,53.551027,On or near MILL CLOSE,E01013274,North Lincolnshire 013A,Unable to prosecute suspect
433e5ccc63375658635cfdc5969fd19ee0946dacd69a9be8041a2361f459f81b,2015-05,Humberside Police,Humberside Police,-0.352506,53.751075,On or near MORPETH STREET,E01012850,Kingston upon Hull 024A,Unable to prosecute suspect
5b63b5cbac292faafee830603e17d2ce2e385375ab0d7fe385d71975aa95f703,2015-05,Humberside Police,Humberside Police,-0.352506,53.751075,On or near MORPETH STREET,E01012850,Kingston upon Hull 024A,Unable to prosecute suspect
b8622d7413a09173207dd2d86d3b2f497515228865faeda199c06eb3d2af67e3,2015-05,Humberside Police,Humberside Police,-0.633056,53.566725,On or near NORTH PARADE,E01013238,North Lincolnshire 015A,Unable to prosecute suspect
06b71f463f828cf52095895cebc3757b7e4c5673aee92264cb15269d102853e6,2015-05,Humberside Police,Humberside Police,-0.633056,53.566725,On or near NORTH PARADE,E01013238,North Lincolnshire 015A,Unable to prosecute suspect
3b6cf9265d6ba9a60f346fbc8704b6156f2de1fec2d31facd9a0d62ef5598bdf,2015-05,Humberside Police,Humberside Police,-0.036546,53.548495,On or near LYNTON RISE,E01013134,North East Lincolnshire 014D,Unable to prosecute suspect
ae36e097ece6732d56e4c1122839753c8737faf94df3770fdd170f8d9f884752,2015-05,Humberside Police,Humberside Police,-0.396447,53.752992,On or near CALVERT ROAD,E01012775,Kingston upon Hull 028D,Unable to prosecute suspect
d04a78fb1ad630f500e2cecde2d9dfa1b2651ace99c2e2f6e670fd92a422be75,2015-05,Humberside Police,Humberside Police,-0.328986,53.745248,On or near CLARENCE STREET,E01033109,Kingston upon Hull 029F,Unable to prosecute suspect
433e5ccc63375658635cfdc5969fd19ee0946dacd69a9be8041a2361f459f81b,2015-05,Humberside Police,Humberside Police,-0.352506,53.751075,On or near MORPETH STREET,E01012850,Kingston upon Hull 024A,Unable to prosecute suspect
5b63b5cbac292faafee830603e17d2ce2e385375ab0d7fe385d71975aa95f703,2015-05,Humberside Police,Humberside Police,-0.352506,53.751075,On or near MORPETH STREET,E01012850,Kingston upon Hull 024A,Unable to prosecute suspect
0b1ebaae1d7b5e6fc018bc2af44c9a362a944966e6c2fd3e092f71ce3c246de5,2015-05,Humberside Police,Humberside Police,-0.432130,53.753131,On or near LINTHORPE GROVE,E01013111,East Riding of Yorkshire 027C,Unable to prosecute suspect
14d658e43cec0d483ef07d5f031afa2030cb2b8f1c8199d7d35c1608fe0560db,2015-05,Humberside Police,Humberside Police,-0.088002,53.565286,On or near Shopping Area,E01013221,North East Lincolnshire 003D,Unable to prosecute suspect
3e551f9700d305f39d3b6ed4919b4802439b1dfd05e176ecf4cfa336b0d43157,2015-05,Humberside Police,Humberside Police,-0.345375,53.746904,On or near NORTH STREET,E01012851,Kingston upon Hull 029A,Unable to prosecute suspect
7e83479853f942b5f2ebe6092c6c7215efd93b626b2fa132181c8fe1cdf64ad4,2015-05,Humberside Police,Humberside Police,-0.071860,53.573918,On or near KENT STREET,E01013137,North East Lincolnshire 002B,Unable to prosecute suspect
c1ee135b63e3b4255b0ace077924adbfd563772aaa3dc53b3bff2e3061c2c315,2015-05,Humberside Police,Humberside Police,-0.313436,53.749183,On or near RIPON WAY,E01012810,Kingston upon Hull 026D,Unable to prosecute suspect
d1d51b280e440b81037223e3e7edd95cb66642cd34e2cc3722049d208be2b2f8,2015-05,Humberside Police,Humberside Police,-0.419235,53.845252,On or near THOMPSON AVENUE,E01013038,East Riding of Yorkshire 017A,Unable to prosecute suspect
92325e442d76335c785ef9f33d8bd8fe5e7565ad60534d399779631089d77acb,2015-05,Humberside Police,Humberside Police,-0.380617,53.774946,On or near SKIDBY GROVE,E01012918,Kingston upon Hull 008G,Unable to prosecute suspect
a6479aee69dba3d78e048e4419277da78eba6498f5d80c5d3507dc293dfb8877,2015-05,Humberside Police,Humberside Police,-0.368975,53.782052,On or near GREENWOOD AVENUE,E01012880,Kingston upon Hull 008C,Unable to prosecute suspect
a2f3b069c699fc49dc5c71b974d8136e3a4203813a8fd28ee002a6b366565288,2015-05,Humberside Police,Humberside Police,-0.350173,53.739006,On or near BATHURST STREET,E01012854,Kingston upon Hull 029C,Unable to prosecute suspect
39a95aa550a6ef3565ee0d6736e497d27cfcee104b042380baa720872e73f6e0,2015-05,Humberside Police,Humberside Police,-0.285392,53.755940,On or near ST JOHN'S GROVE,E01012895,Kingston upon Hull 017D,Unable to prosecute suspect
6a45242ffa01d819fb0cccbaa1b4b629361185210ba08b5db1a9eaf06269a45f,2015-05,Humberside Police,Humberside Police,-0.239354,53.757763,On or near TITHE ROAD,E01013094,East Riding of Yorkshire 029A,Unable to prosecute suspect
fa5447f5429ec73f3de1a608a22baf2e85d22546e16d067bf915a0a240af7f64,2015-05,Humberside Police,Humberside Police,-0.078750,53.571511,On or near FOTHERBY STREET,E01013221,North East Lincolnshire 003D,Unable to prosecute suspect
eafaac17ee165c132a14ef1f2302b8c42bf68e14f17af6624d26706da60f15fa,2015-05,Humberside Police,Humberside Police,-0.296483,53.747990,On or near Prison,E01012848,Kingston upon Hull 020B,Unable to prosecute suspect
b9b17b4aa7e68f411a23f6c7f33def93e728d2fe5999c3a72d5c61e2984c69bf,2015-05,Humberside Police,Humberside Police,-0.067201,53.573726,On or near BATH STREET,E01013136,North East Lincolnshire 002A,Unable to prosecute suspect
3320d43f9ae818e7b27ebf2a6df4d7b47dc8ec3309118596b4ce70b66b1b977d,2015-05,Humberside Police,Humberside Police,-0.197520,54.083617,On or near Petrol Station,E01012948,East Riding of Yorkshire 005C,Unable to prosecute suspect
6483274188dcd62e5257c1fb66034d79ddf9d77b50f5077cd232d264f571fdd0,2015-05,Humberside Police,Humberside Police,-0.210721,54.078097,On or near STUART CLOSE,E01012950,East Riding of Yorkshire 006A,Unable to prosecute suspect
0e3d62e2cc27da334721e7c35b42bc33a033267cf4a010fb5785e8b41fa27936,2015-05,Humberside Police,Humberside Police,-0.210721,54.078097,On or near STUART CLOSE,E01012950,East Riding of Yorkshire 006A,Unable to prosecute suspect
1fa023b5ff28477d02eda3d18ccf329d4560e3b06d89e34cf8e62c5aa7e3e4fd,2015-05,Humberside Police,Humberside Police,-0.871189,53.703006,On or near CALDER STREET,E01013000,East Riding of Yorkshire 041C,Unable to prosecute suspect
c0f4e2a55e6778a60756f6ccab3e330e4a92f18fe22d38efa18d70e7d086beef,2015-05,Humberside Police,Humberside Police,-0.360185,53.747845,On or near WYNDHAM STREET,E01012852,Kingston upon Hull 024B,Unable to prosecute suspect
1c30f1fde4f9da5aaad390d8bbd55dc0f2ac661ea84e88c7f71be069ac25a936,2015-05,Humberside Police,Humberside Police,-0.387235,53.732526,On or near DORSET STREET,E01012858,Kingston upon Hull 031A,Unable to prosecute suspect
88d6a1eccdc8b2ca8e3e8afe3d5c68c7e501aa3964974f72fced02183892358f,2015-05,Humberside Police,Humberside Police,-0.369107,53.734016,On or near Parking Area,E01012889,Kingston upon Hull 030B,Unable to prosecute suspect
c49e4dbbd233b4b934bb47fad08c1d4409939e30fde51868ae75baf2d71d7805,2015-05,Humberside Police,Humberside Police,-0.345812,53.743494,On or near Theatre/Concert Hall,E01033104,Kingston upon Hull 029E,Unable to prosecute suspect
5a3e85e01a189e9744e26acf811298cac658aea03740e7025c19aad38a3ba2b7,2015-05,Humberside Police,Humberside Police,-0.296483,53.747990,On or near Prison,E01012848,Kingston upon Hull 020B,Unable to prosecute suspect
7dc4cbae3da0e279e90a32559bdb74716b15f94a59b90dc1bc5a986a35e7618b,2015-05,Humberside Police,Humberside Police,-0.085161,53.566688,On or near Parking Area,E01013221,North East Lincolnshire 003D,Unable to prosecute suspect
81a7377597c89f61e67932cc00b2958b14caf4a723083ea236321db3afb23cdf,2015-05,Humberside Police,Humberside Police,-0.383114,53.737199,On or near NEWINGTON STREET,E01012858,Kingston upon Hull 031A,Unable to prosecute suspect
d2305f4c29c63633d911d98e4e6254c6bc6372baf41cd75acad6dbbd40638266,2015-05,Humberside Police,Humberside Police,-0.386576,53.731537,On or near DORSET STREET,E01012888,Kingston upon Hull 031E,Unable to prosecute suspect
7840b4e57587a1cefc5541d9dde83517b30cf2a9b5e9fd1db772e062d4bf19fa,2015-05,Humberside Police,Humberside Police,-0.219987,54.089111,On or near Sports/Recreation Area,E01012946,East Riding of Yorkshire 003D,Unable to prosecute suspect
5900b3ebbeded41f6b67bd867a5f7457f3279faca79cacab118ea04aaee39dc2,2015-05,Humberside Police,Humberside Police,-0.389987,53.770407,On or near SHERBROOKE AVENUE,E01012964,East Riding of Yorkshire 023E,Unable to prosecute suspect
8c4f0d3410b277da6430409683c3a070d323113826a7744de2fa0fe02f077551,2015-05,Humberside Police,Humberside Police,-0.364424,53.742177,On or near SANER STREET,E01012892,Kingston upon Hull 030D,Unable to prosecute suspect
f49ddc0ed5e8bf698c8c09f67e308922ac086d453c4669120d2ccde4b4259d13,2015-05,Humberside Police,Humberside Police,-0.330481,53.617935,On or near Supermarket,E01013309,North Lincolnshire 004D,Unable to prosecute suspect
e22f5838eb524d560e4cb5e3bbe931251191d11d4aef24a7790483433fc7bb35,2015-05,Humberside Police,Humberside Police,-0.334519,53.743778,On or near MANOR STREET,E01033104,Kingston upon Hull 029E,Unable to prosecute suspect
7e83479853f942b5f2ebe6092c6c7215efd93b626b2fa132181c8fe1cdf64ad4,2015-05,Humberside Police,Humberside Police,-0.071860,53.573918,On or near KENT STREET,E01013137,North East Lincolnshire 002B,Unable to prosecute suspect
e3f26c2dd1ffdc34e7d1e99b2610b391181c58009b7dc1b97356a7d318b69a1d,2015-05,Humberside Police,Humberside Police,-0.211713,54.090589,On or near GYPSEY ROAD,E01012932,East Riding of Yorkshire 003C,Unable to prosecute suspect
5070a0c770e952b94a91cc21c6f9341baf45a8227f443fed6341098ec2352713,2015-05,Humberside Police,Humberside Police,-0.304589,53.751961,On or near BELMONT STREET,E01012900,Kingston upon Hull 022C,Unable to prosecute suspect
e2d2bcd608effee09ea41d2b463a65db3d34a566ae9315bd0dc743033f98b645,2015-05,Humberside Police,Humberside Police,-0.344433,53.739224,On or near Parking Area,E01012854,Kingston upon Hull 029C,Unable to prosecute suspect
aea1628946e11ac7ec7904b1352dbc22d44aec6f3c6c38058bfbfa865d7f2c17,2015-05,Humberside Police,Humberside Police,-0.360394,53.742868,On or near KINGS LEIGH,E01012891,Kingston upon Hull 030C,Unable to prosecute suspect
f12769a623c7638d13d29ed981c3f6eaf861388dc3aa47f8702ee137a300db22,2015-05,Humberside Police,Humberside Police,-0.360394,53.742868,On or near KINGS LEIGH,E01012891,Kingston upon Hull 030C,Unable to prosecute suspect
2f47cf9517b1e53d7baa29ff50e60164a169d5ce119ec6eab5118a37b94a3089,2015-05,Humberside Police,Humberside Police,-0.634215,53.579511,On or near LILAC AVENUE,E01013310,North Lincolnshire 010A,Unable to prosecute suspect
4c4ce2e4b9204287135563532937c035747dc40ec6e580a979e959c8bf16451e,2015-05,Humberside Police,Humberside Police,-0.087847,53.564052,On or near BETHLEHEM STREET,E01013221,North East Lincolnshire 003D,Unable to prosecute suspect
8a640a7bfdfac9afaa9301e05c5e81dee8de7f1361f7a4625527ead2752629b0,2015-05,Humberside Police,Humberside Police,-0.087847,53.564052,On or near BETHLEHEM STREET,E01013221,North East Lincolnshire 003D,Unable to prosecute suspect
9790b0a4b4457226fe98020e5609c24895cbb30f4d49b88b5870ad0eb124a138,2015-05,Humberside Police,Humberside Police,-0.681914,53.573727,On or near ROCHESTER CLOSE,E01013279,North Lincolnshire 012A,Unable to prosecute suspect
a4d88f520dd54d879c6a1b458b417e0dde4ce273588875dd5c90324c19f3fcef,2015-05,Humberside Police,Humberside Police,-0.075344,53.560723,On or near TASBURGH STREET,E01013161,North East Lincolnshire 011B,Unable to prosecute suspect
c780d5b50f6474786ead15934931d1568d5866e6cba6a0ff09eb45629f2f4b42,2015-05,Humberside Police,Humberside Police,-0.062033,53.568167,On or near HAROLD STREET,E01013138,North East Lincolnshire 006A,Unable to prosecute suspect
b5d5d06bdf28c59e2428810951673f875973fb263d993626b7525036b2b2e255,2015-05,Humberside Police,Humberside Police,-0.065221,53.569801,On or near WEELSBY STREET,E01013139,North East Lincolnshire 002C,Unable to prosecute suspect
1e573bd0df64501b847fc63a031bbf64bfb8d089e159b2d889a02fa9cfcf71c3,2015-05,Humberside Police,Humberside Police,-0.377006,53.749755,On or near MAYTHORPE CLOSE,E01012862,Kingston upon Hull 025E,Unable to prosecute suspect
b1f78a85e569c5c3d4089803bbdbfcfea5eebf35de10a168cc3641cae997383d,2015-05,Humberside Police,Humberside Police,-0.373773,53.739203,On or near COLENSO STREET,E01012893,Kingston upon Hull 030E,Unable to prosecute suspect
890a030148514740bfb6405226809e211145a80ce5ec93b13f31e20c70d4c7f3,2015-05,Humberside Police,Humberside Police,-0.034613,53.551133,On or near BLENHEIM PLACE,E01013132,North East Lincolnshire 014B,Unable to prosecute suspect
53e04ad035913a9c55f9dcb44911ae918579798ee679042cc00e64c46b1d58db,2015-05,Humberside Police,Humberside Police,-0.188400,54.085206,On or near LANSDOWNE ROAD,E01012944,East Riding of Yorkshire 005A,Unable to prosecute suspect
3fa1690b7ec6ab948ce35d4244e017b12e4963d0f79da95740fb0ad4b81fb491,2015-05,Humberside Police,Humberside Police,-0.190400,54.084203,On or near MARSHALL AVENUE,E01012948,East Riding of Yorkshire 005C,Unable to prosecute suspect
de2208d4fbcceb681bb86be0da5daf4aa71c37d1db621d2a40984f444e239fb1,2015-05,Humberside Police,Humberside Police,-0.491466,53.553022,On or near Parking Area,E01013272,North Lincolnshire 011E,Unable to prosecute suspect
b728d4b58beec484bdfc6c34977777f813f0d6ed379add488a84dd430e82fd7b,2015-05,Humberside Police,Humberside Police,-0.067060,53.564230,On or near JULIAN STREET,E01013142,North East Lincolnshire 002D,Unable to prosecute suspect
e015a460d520ef7191692548525a646b16c3600ba2857c91209e89819571e0f9,2015-05,Humberside Police,Humberside Police,-0.067060,53.564230,On or near JULIAN STREET,E01013142,North East Lincolnshire 002D,Unable to prosecute suspect
cc324f8cdb00007110a44eda9e4fa89d986ac211ad13012d680a0144ec115ad3,2015-05,Humberside Police,Humberside Police,-0.078927,53.572602,On or near CRESSEY STREET,E01013221,North East Lincolnshire 003D,Unable to prosecute suspect
708c50eaf67593eedb1bb559470a7b5070918346058e7e648063d753d1043e4a,2015-05,Humberside Police,Humberside Police,-0.298591,53.749117,On or near NEWTOWN SQUARE,E01012848,Kingston upon Hull 020B,Unable to prosecute suspect
cff731fe490e9a57751dd871bca351e73efaf0a8608ce801e719fa83a79f410b,2015-05,Humberside Police,Humberside Police,-0.823942,53.526155,On or near HIGH STREET,E01013244,North Lincolnshire 020D,Unable to prosecute suspect
c1e3f3f7fde4e2428519473ec4abec9040fcda2add58c608d652ade8f7197e75,2015-05,Humberside Police,Humberside Police,-0.262469,53.769975,On or near VALIANT DRIVE,E01012836,Kingston upon Hull 009C,Unable to prosecute suspect
8b158f36561ff724c6d2a6ddae4bfa080bd7d3cd77d811861babaa669a649f49,2015-05,Humberside Police,Humberside Police,-0.380434,53.779699,On or near 29TH AVENUE,E01012873,Kingston upon Hull 008A,Unable to prosecute suspect
a41ce29377e76f9838c1bb99e1cc1113f8bb0ec0e4b1c1b9ad2caa64d11c4b2f,2015-05,Humberside Police,Humberside Police,-0.352506,53.751075,On or near MORPETH STREET,E01012850,Kingston upon Hull 024A,Unable to prosecute suspect
490f06bb1c92c7f1cd1063c38d886c5294ec6540a45f2cc185ddc67c2939dd48,2015-05,Humberside Police,Humberside Police,-0.431330,53.749372,On or near RAYWELL CLOSE,E01013105,East Riding of Yorkshire 027A,Unable to prosecute suspect
df4972ef0340314ce059b4baf72bd7fd94bd2de3e3c11f9dac008aaefd499e68,2015-05,Humberside Police,Humberside Police,-0.080492,53.566406,On or near Parking Area,E01013221,North East Lincolnshire 003D,Unable to prosecute suspect
734af7efb93b2f239c94183c206393a8b75ef0275cefb0c3d65f10f8c4b35a01,2015-05,Humberside Police,Humberside Police,-0.111218,53.518045,On or near SWEET BRIAR CLOSE,E01013216,North East Lincolnshire 023D,Unable to prosecute suspect
ec27c4cdb11a6c11e1b06af1d74b50efe80907c7b6764a7f24797ad33f8c5992,2015-05,Humberside Police,Humberside Police,-0.093705,53.537203,On or near Parking Area,E01013192,North East Lincolnshire 021D,Unable to prosecute suspect
8ae4a8e92744590b4419b618455bd746d07c64f8391ffbd5c2cf34fa12c4f926,2015-05,Humberside Police,Humberside Police,-0.072750,53.574921,On or near RIBY SQUARE,E01013136,North East Lincolnshire 002A,Unable to prosecute suspect
c90a6e6d8c6d50d835663f2e92fd34d32aa222ea39624eff7bea861a7c2ea7ec,2015-05,Humberside Police,Humberside Police,-0.087781,53.568177,On or near SOUTH PARADE,E01013222,North East Lincolnshire 003E,Unable to prosecute suspect
54ef3456bb919feba06fcbf549ef430511b4157650b82df3167c2c623813c1ad,2015-05,Humberside Police,Humberside Police,-0.268837,53.776728,On or near SHANNON ROAD,E01012840,Kingston upon Hull 009E,Unable to prosecute suspect
c5566412dc78d68a0f467eec814709c6efb846b83b6620ba7b8ca80d2c2f85b6,2015-05,Humberside Police,Humberside Police,-0.269870,53.630091,On or near TOP ROAD,E01013308,North Lincolnshire 004C,Unable to prosecute suspect
a969aed8720e6ba2888b547a397f64a403c5287e6edc63ab01743b5f8ef17d97,2015-05,Humberside Police,Humberside Police,-0.200330,54.090042,On or near POSTILL SQUARE,E01012929,East Riding of Yorkshire 002A,Unable to prosecute suspect
79e17efa2040117241e3e092178b2cf2c34092dce5c5cb8cb99e1c4b06eee202,2015-05,Humberside Police,Humberside Police,-0.643937,53.797890,On or near MAIN STREET,E01013019,East Riding of Yorkshire 026B,Unable to prosecute suspect
9941b3777e8380ff452c10209ffa242c7ae86ce7f87c561d201f05ddef186864,2015-05,Humberside Police,Humberside Police,-0.079042,53.558085,On or near GARNER STREET,E01013181,North East Lincolnshire 016A,Unable to prosecute suspect
60cf5f98c1ec0204390fe28ebf4b5072e9550e873709edf604964d9ab11514c3,2015-05,Humberside Police,Humberside Police,-0.293019,53.779196,On or near SINCLAIR CRESCENT,E01012821,Kingston upon Hull 011A,Unable to prosecute suspect
f6642c192ee16418fa738e2b8a55f64470c8b44380034e94a4cdce8c3ca7d3fc,2015-05,Humberside Police,Humberside Police,-0.350263,53.756437,On or near Supermarket,E01012857,Kingston upon Hull 024D,Unable to prosecute suspect
8f84e16bd1aaf29a662d23826b6b3ba7381c717505ba40b26bdc690ce6630ea9,2015-05,Humberside Police,Humberside Police,-0.316255,53.754553,On or near NORNABELL STREET,E01012808,Kingston upon Hull 026B,Unable to prosecute suspect
e8ea5ce487fb1ce714b017b7ef3f69f1339389c151087e0078cec285681093d0,2015-05,Humberside Police,Humberside Police,-0.373347,53.734136,On or near CANOPIAS CLOSE,E01012889,Kingston upon Hull 030B,Unable to prosecute suspect
72223bc1e52131d587b95a2363f468f7345a360d44bee5270c12ae6604baeadf,2015-05,Humberside Police,Humberside Police,-0.093463,53.570461,On or near JACKSON STREET,E01013220,North East Lincolnshire 003C,Unable to prosecute suspect
a535f77bf4e3675abaabaa80683dfaf149bb36e6ff95bd62f53768b60cf53473,2015-05,Humberside Police,Humberside Police,-0.426763,53.725474,On or near SPRINGVILLE AVENUE,E01013006,East Riding of Yorkshire 043A,Unable to prosecute suspect
