Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e7d210516515928154d7c00b3565d9848d89110f0ac7702289ffab369258ef99,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228305,51.766642,On or near BURFIELD CLOSE,E01033311,Welwyn Hatfield 010F,Investigation complete; no suspect identified
776ac1f8b5f1f3230fed3bef558d9c8899e9d04bf28243b20132da8a75bed8cd,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.219309,51.772827,On or near GREAT HEATH,E01023930,Welwyn Hatfield 010B,Investigation complete; no suspect identified
0da2427089b8f32c56f981358b3dac7a4709c5e1ff47bd2ea42663a25ae54560,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.219309,51.772827,On or near GREAT HEATH,E01023930,Welwyn Hatfield 010B,Investigation complete; no suspect identified
e941effbcf1ab0befd42f5187dee3cfe8f5ee82036654078f70355ed9aea218f,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220894,51.777482,On or near OLDINGS CORNER,E01033311,Welwyn Hatfield 010F,Investigation complete; no suspect identified
ec81d1caf4f779f7c583db8e6892cbbaf78f9c775bb9da38cf6f1540413365a3,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.212331,51.761967,On or near FORE STREET,E01023925,Welwyn Hatfield 011B,Investigation complete; no suspect identified
8665286dafacba61e868bead42be490cb000360b672a87789b14c160f6d75618,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.232273,51.746335,On or near THE WADES,E01023933,Welwyn Hatfield 014A,Investigation complete; no suspect identified
d271d9b5d2d759ae8d87af6247da69b360b6ee8cf2fe8859de2667cdfb10c468,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.211682,51.793061,On or near STANBOROUGH CLOSE,E01023917,Welwyn Hatfield 006B,Investigation complete; no suspect identified
18f930b58e58090986e1a35365fc36bdd4e9f9a851a02c6ee2d84ed457abe0fd,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.194224,51.795554,On or near BASSINGBURN WALK,E01023957,Welwyn Hatfield 007D,Investigation complete; no suspect identified
7be58db2ccb96cc871a9b601f62d8397303d5c23aa413889c53c36fddb98a99b,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.172175,51.802524,On or near HARDINGS,E01023913,Welwyn Hatfield 004B,Investigation complete; no suspect identified
d6036c58fab6c765d362ce0fdf5bbb6ece1bf13149815dc3bf3351a626e42fae,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.207412,51.796502,On or near LONGCROFT GARDENS,E01023917,Welwyn Hatfield 006B,Investigation complete; no suspect identified
2e3b3306d0ee12cc536b88531b34293ecc8659f02f2bb3c538e33b3443839e63,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.475203,51.767280,On or near PICCOTTS END ROAD,E01023399,Dacorum 010C,Investigation complete; no suspect identified
fcc4810b41eeb8ab11d9eddb8822196711c79af0db82ded7c89be2f0cbf52507,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.342917,51.635762,On or near BELLE VUE LANE,E01023549,Hertsmere 013B,Investigation complete; no suspect identified
78ad988d2e69d87d74ffffcbd49dfede96018184529fa8a39f5deb213cf0a3cb,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.351760,51.652927,On or near FORD CLOSE,E01023560,Hertsmere 012C,Investigation complete; no suspect identified
f01eedb93f262e9a829c520555b2280dbc4a04feff4866896add4efdf7c91b7c,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.022906,51.811943,On or near GARLAND ROAD,E01023512,East Hertfordshire 012A,Investigation complete; no suspect identified
57f081e0b7b23232935642e17d2d1a5122d85004556a5521c26928e3e8ff03b7,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.357968,51.639939,On or near CHESTNUT RISE,E01023558,Hertsmere 012A,Investigation complete; no suspect identified
5b5b64a4fd1d906882e90f63c8bc7b809aac5a16faee1928014329c6521c15dd,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.560436,51.758033,On or near THREE CLOSE LANE,E01023365,Dacorum 014A,Investigation complete; no suspect identified
30c17a7cd447b794e2ed18eed68817abf293ed7f3a5e3b337d9a474e5ce5b5b3,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.581128,51.764461,On or near DOUGLAS GARDENS,E01023369,Dacorum 012A,Investigation complete; no suspect identified
267bd19cce099627cc8a190db998fbcb0b5d09233d53e39d30a67ecb3c61362d,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.561548,51.754971,On or near LORING ROAD,E01023366,Dacorum 014B,Investigation complete; no suspect identified
981f70c7ab4a3ff6ae02c3cd50f604fb4ab25d8ca799279e8486566bc7044439,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.603725,51.779325,On or near WHARF LANE,E01023416,Dacorum 006C,Investigation complete; no suspect identified
7748481dc46227d475e137046effb34bafdf0a614a6a5e55d4710b71c54e99d7,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.559113,51.760921,On or near BRIDGE STREET,E01023361,Dacorum 009A,Investigation complete; no suspect identified
cf99a9155b9c0ded153ddcc1e67f3b70995a9b648bb1eefc4dff53d4b4094a86,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.575029,51.752447,On or near OLD MEADOW CLOSE,E01023372,Dacorum 012D,Investigation complete; no suspect identified
884f6327ae0921adf4ce611c15f7347c07f1d8fbe908d096f3a2b18f0100ded4,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.392859,51.654117,On or near Shopping Area,E01023860,Watford 009B,Investigation complete; no suspect identified
91a018f4b1c0eff80ab56e95891aae25223b25da2e28da5b60255091d2f070e9,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394657,51.653970,On or near ST. MARYS VIEW,E01023862,Watford 009D,Investigation complete; no suspect identified
8e9edb36ac5ee5f6c0afa8a38bebf087771d34548fe2d9224a0eb669f811a072,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.400866,51.658281,On or near Nightclub,E01023861,Watford 009C,Investigation complete; no suspect identified
bdc64342dd1af571ecf55c9d1abe4a43a86c3f67d5ca2c6c36d12b4690a8ef03,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394857,51.655268,On or near Shopping Area,E01023860,Watford 009B,Investigation complete; no suspect identified
e5177c26fc34affc4508b59fdf4911d3b0c08aa5ba38d586adbb9a0cbcaf8982,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.386917,51.648433,On or near BRIDGE PLACE,E01023862,Watford 009D,Investigation complete; no suspect identified
d165c5d8de71ba875ef20947f8136ac9162fbab60e3fe039c581f87bce080393,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.395123,51.652646,On or near CAMBRIDGE ROAD,E01023862,Watford 009D,Investigation complete; no suspect identified
69b08cd4aa7868dc104e47f28c2122cc2e75ad6f548a5f1abaf2b9de2e0a837a,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.421631,51.650685,On or near THE GATEWAY,E01023867,Watford 011E,Investigation complete; no suspect identified
2f178740cc44709fca8c7e15082514d5e650d49e7c696849d86326c3c0680218,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394657,51.653970,On or near ST. MARYS VIEW,E01023862,Watford 009D,Investigation complete; no suspect identified
9eadccf1b632f5983ed702475b0137b694521f9b6c7b27ce1524c08896e48934,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.407600,51.651782,On or near CHRISTIE COURT,E01023903,Watford 010E,Investigation complete; no suspect identified
e8374f9cafa2ca483ba64d47208b84c262941b07a38ffa6b261769f04b0d07f7,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.400520,51.659491,On or near Nightclub,E01023861,Watford 009C,Investigation complete; no suspect identified
cd3b32b46082dc31c8bc26ce465b9140edecc1f1f15c5348424b609519db2266,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.400970,51.659856,On or near Parking Area,E01023861,Watford 009C,Investigation complete; no suspect identified
6cfb78e877019287fb4018661bd288e775b355866154ba90a76d447650629107,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.391547,51.651581,On or near WELLSPRING WAY,E01023862,Watford 009D,Investigation complete; no suspect identified
620f10d6e4ebb88cd192d19b17c4e7ea0ed346c9055af9934f12ec003a94282b,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.391547,51.651581,On or near WELLSPRING WAY,E01023862,Watford 009D,Investigation complete; no suspect identified
cfc44dff9bbfd2d1858be0ce0e7cd21586a7849095445d7eecb6f0462f0002fc,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.239756,51.755430,On or near FERN DELLS,E01023935,Welwyn Hatfield 013C,Investigation complete; no suspect identified
abcb298861f0863548f91f234c42aeb4a682d8d07c2525265b5b159610667b34,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.354186,51.815634,On or near VAUGHAN ROAD,E01023701,St Albans 003C,Investigation complete; no suspect identified
5134805c802a04ace9bf592f342e5f10aaf12bc6bec3d83dda8a68d1d92dc296,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.345712,51.806182,On or near COSNE MEWS,E01023697,St Albans 005C,Investigation complete; no suspect identified
ab93a7fce079166c466bcbf441cd297a4da5624b8c16763b2665ad93420b85d3,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.186293,51.987194,On or near HIGH STREET,E01023592,North Hertfordshire 004F,Investigation complete; no suspect identified
61aaec47c25ab2e14ca1372748d621e3941afabdffe5722cf25bb2ca08a2e757,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.285172,51.717732,On or near HALSEY PARK,E01023704,St Albans 018A,Investigation complete; no suspect identified
20247fb53ff4541d4ea9d26b56758e2fe1614363881e691070d65f1d4f02933f,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.333009,51.713223,On or near HAMPDEN PLACE,E01023720,St Albans 019C,Investigation complete; no suspect identified
7041688fe62ba905d972f125e6b56957f6a7539f778ff950f5c6eead7251c950,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.298688,51.742171,On or near TILLAGE CLOSE,E01023678,St Albans 015B,Investigation complete; no suspect identified
7a4764e4dc8662ae03536f99f0b58d2f3a3f6ea959fb88b7934623c827fb2ecb,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.382785,51.645931,On or near ALDENHAM ROAD,E01023884,Watford 012C,Investigation complete; no suspect identified
3e5f27e81957ed4089c21de82a64d6bf405245873d20bd675f7760a759ba92d0,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.413116,51.670146,On or near FAIRLAWNS,E01023878,Watford 007A,Investigation complete; no suspect identified
ec49624c6398d4b0c8bd7ffff2620f9c4720f383ea01c1b40c831a756d702536,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.413116,51.670146,On or near FAIRLAWNS,E01023878,Watford 007A,Investigation complete; no suspect identified
7b775bdcb01f371ba2f38706091a04760190b54a7d06b8fc99b8cae675823b20,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.385190,51.652285,On or near WATERFIELDS WAY,E01023860,Watford 009B,Investigation complete; no suspect identified
2f318f03ccc103140e2f407586ad0f8a473e69a7f159ad1b0f5502044779d1e1,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.414953,51.663094,On or near GARDEN CLOSE,E01023889,Watford 008D,Investigation complete; no suspect identified
f4a451ee2d2244fa66ead20336cfca500986ab03b6517776cdce94c9a1770eeb,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.195823,51.811459,On or near LODGE FIELD,E01023914,Welwyn Hatfield 004C,Investigation complete; no suspect identified
a3d08991a88b312d86cdea1c905d303c1ed705425652a0a083ed45b550e6251b,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.195823,51.811459,On or near LODGE FIELD,E01023914,Welwyn Hatfield 004C,Investigation complete; no suspect identified
5c6950ca47be97f4a3d8c96758c2ebae4494191794b1e8ca6fb6195560ab0743,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.198305,51.899402,On or near Pedestrian Subway,E01023758,Stevenage 008D,Investigation complete; no suspect identified
ff29b84cea00c338ff8b28ba3846fc7f2872f2fb35102004706ec90470d39a8d,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.288939,51.955434,On or near SOUTH PLACE,E01023613,North Hertfordshire 012C,Investigation complete; no suspect identified
60024f64ed56b3b3a21cf223a3d593cc79bb3552490a7d08f5fbbde6f56e33c5,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.266795,51.938655,On or near BLACKHORSE LANE,E01023614,North Hertfordshire 012D,Investigation complete; no suspect identified
eae66aa8a2a812944c0a883068c3b4e9847ed3c7d82800ce0c7fb2a480f10aeb,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.062675,51.707251,On or near WOLSEY AVENUE,E01023314,Broxbourne 009A,Investigation complete; no suspect identified
3045d19b02572e82d4b166b2de4edfe92f8384e62163b1c85765008ac803bada,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.045771,51.702169,On or near COLLEGE ROAD,E01023294,Broxbourne 011B,Investigation complete; no suspect identified
d5e66e6273ea8733b125177599fdbdc41d6ad6c8944449e152f3d09fb8e998b3,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.029555,51.717662,On or near PERRYSFIELD ROAD,E01023306,Broxbourne 008E,Investigation complete; no suspect identified
78cf9df8f01560e307b773e29b1ec154fdd1d0c8158d7bd5b267867741c5a4fe,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.038501,51.683209,On or near CAMERON DRIVE,E01023337,Broxbourne 013B,Investigation complete; no suspect identified
c086148c86f2d0ba30ddec6f1c5fac7da23a60badadf2902f9be159ce5b70dd9,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.036760,51.710751,On or near WARWICK DRIVE,E01023303,Broxbourne 008B,Investigation complete; no suspect identified
3693ac90fdb1a2e87fb1354f712fed232aeaf23758b741971debf85a6c963992,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.036003,51.712186,On or near COLLET CLOSE,E01023303,Broxbourne 008B,Investigation complete; no suspect identified
76a71cfd655b8ec955d240ea4729526a3492ec11880fec698fcd53a6d83d74a4,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.011724,51.766694,On or near Petrol Station,E01023327,Broxbourne 002A,Investigation complete; no suspect identified
4098bee31cbcefc8fbbe36da49c6a2726f06c60cabdcccd3b20c521af7b5f593,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.390773,51.660769,On or near TRINITY HALL CLOSE,E01023860,Watford 009B,Investigation complete; no suspect identified
0d0491f2bfa683c9e47fe08d935c8431da1cfaf9ce7a4979e956eb6700f31597,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.029339,51.693990,On or near NORTHFIELD ROAD,E01023335,Broxbourne 012D,Investigation complete; no suspect identified
b043d45ce47cf4c8a215ae30230efceaf20c1de4b8dd99bc2bb835cb9ec2ef71,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339740,51.641238,On or near WOODFIELD RISE,E01023551,Hertsmere 013D,Investigation complete; no suspect identified
80579e795889f16d210199249ea0ccf30f0a680c023521f9e36f334209f3c0ea,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.341190,51.634389,On or near Parking Area,E01023550,Hertsmere 013C,Investigation complete; no suspect identified
c27d283042a79469484a4d89df9d01b0c9d3ca68150f4692d828aedbf8002e44,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.337053,51.750966,On or near Shopping Area,E01023727,St Albans 012B,Investigation complete; no suspect identified
1500c54c8e9a59a76fe7ae1daac647061551a1634f4e5c7cbcca74863c8588c9,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.297999,51.769344,On or near ST BRELADES PLACE,E01023735,St Albans 007C,Investigation complete; no suspect identified
283a222ab8431f4a8d46a9927793d27a19e28639df6827ac2d989e1344cf850d,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.296671,51.768812,On or near THE LARCHES,E01023735,St Albans 007C,Investigation complete; no suspect identified
cd966f0cc4b6055ce55398bef745b794732f736781aa9849b6b0d6c97eb50d5f,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.320946,51.740729,On or near ABBOTS PARK,E01023682,St Albans 016B,Investigation complete; no suspect identified
692bc8f1e3b508fd39467d3fa15a1e4a0013f7aca0e3b7a499a9ad9cbc082e98,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.341027,51.751229,On or near HIGH STREET,E01023743,St Albans 014B,Investigation complete; no suspect identified
d5a355f35651315db6a232b4b57628b1684afe464f7e0a96ff9ba359de4a48ec,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.360388,51.742662,On or near ROWLATT DRIVE,E01023742,St Albans 014A,Investigation complete; no suspect identified
431a09a6a68658a64cbc0fdb9b26f4c7dc533e69e4a1277013abac5dcb8e19ab,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.335621,51.735920,On or near LECTERN LANE,E01023738,St Albans 017B,Investigation complete; no suspect identified
9dbe1552ab8f8f956333d512f390564f2af90bd2041a8b75472ce2c27c962460,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.303510,51.747609,On or near BRICK KNOLL PARK,E01023665,St Albans 013B,Investigation complete; no suspect identified
aeac84b57008f3abb037c7e00f89513f8dba23c3001109e20b2391f200cee0f1,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.341012,51.760742,On or near CHENE DRIVE,E01023670,St Albans 009B,Investigation complete; no suspect identified
e798c4fee2df803491b9fc6a458dbcee0183295f52ef1fa379995da24cf2ddd8,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.338216,51.759534,On or near WAVERLEY ROAD,E01023728,St Albans 012C,Investigation complete; no suspect identified
02fddb6e5ccb4bdae1c50213ab3a33fc76ee45a76507ba4938af8c8b3cf0ab58,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201690,51.998733,On or near Park/Open Space,E01023636,North Hertfordshire 003B,Investigation complete; no suspect identified
8517e09221d8831b442a3f427de47164c41e40c568cdb3ac90d4a0300f6c8327,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.561548,51.754971,On or near LORING ROAD,E01023366,Dacorum 014B,Investigation complete; no suspect identified
e6964db5cc64be9c480679c1b7c56a7dbb967d66e46481731fd3cf41305c06d2,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.558413,51.754222,On or near HAZEL ROAD,E01023366,Dacorum 014B,Investigation complete; no suspect identified
7d7e1e16e79dccfab74f106a6b60bb7b7af5b19d071a508bb8b235bc399f67d5,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.400129,51.668540,On or near NEVILL GROVE,E01023855,Watford 006A,Investigation complete; no suspect identified
e3ed7cae187f79455ece45bb55a8e83dd3b811bd0728204fcad08b549e0322a2,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.500355,51.652805,On or near HAYWOOD DRIVE,E01023814,Three Rivers 004C,Investigation complete; no suspect identified
b2c1bd733afedaf0e06bc19b705023223f90b4ca92b3ca9b2548975e7e16792f,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.041100,51.708449,On or near CHURCH LANE,E01023303,Broxbourne 008B,Investigation complete; no suspect identified
3831358b7f80b43e0a539d1be42e06cbeff8544cecf503fe97142e547b8110da,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.241922,51.755984,On or near ROE GREEN CLOSE,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
32403a3d55170b1e7834db17d776eae4b8b8ce2fded31184dab985d5efb452c7,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.014222,51.759308,On or near Supermarket,E01023320,Broxbourne 003A,Investigation complete; no suspect identified
bf4152e6c0fbdebcc90a89cee957bc36f46246e91239726d2d1c443ac592a4ed,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.496970,51.655945,On or near HIGH VIEW,E01023813,Three Rivers 004B,Investigation complete; no suspect identified
35e96c048024d3eca72e853e9b3ed1eaf4112d70b3ec3c042c5a1d4a4f218ed1,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.509951,51.660840,On or near CHORLEYWOOD HOUSE DRIVE,E01023814,Three Rivers 004C,Investigation complete; no suspect identified
61618c860ba377cc8ebe231a575060dbe46b776fc08cbcee33cf11dd2fa6645c,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.409799,51.703740,On or near TYLERSFIELD,E01023802,Three Rivers 001A,Investigation complete; no suspect identified
36fb1f8a93da7a5cf6404be1c35b31559c0d9747f4f0cd5e49bbfa2caf75d621,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.468056,51.639233,On or near Theatre/Concert Hall,E01023851,Three Rivers 004D,Investigation complete; no suspect identified
9404d12dc5c43db8225e5c97dad69eb5f96fd33d216848a24d1c4751a144e609,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.520612,51.650005,On or near CAPELL AVENUE,E01023816,Three Rivers 005B,Investigation complete; no suspect identified
7bf7c86b0a3bd8235e7d5f696373e7dbe9a27cc26c44e42158cfa1583a84ca7a,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.489369,51.645399,On or near UPPER HILL RISE,E01023853,Three Rivers 007E,Investigation complete; no suspect identified
2fc22a042c642a751ca322e42c60a02a38f55608e5870c403d34653bb8974ca9,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.507543,51.624536,On or near FRANKLINS,E01023837,Three Rivers 009C,Investigation complete; no suspect identified
a0ba784f1ed9aa16d75edcb756f398195f44d208d35a43831254709d43c0e675,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.250782,51.765917,On or near WALKER GROVE,E01033314,Welwyn Hatfield 010G,Investigation complete; no suspect identified
b2100e8965a2fdf16fa650fecd88e568c16ec4d872ad8a1dfcbb18b3dc9797f6,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.222809,51.765255,On or near HEDGES CLOSE,E01023927,Welwyn Hatfield 011D,Investigation complete; no suspect identified
0ba1a3d5e36f669bb9bd69c4de0a50d12783066d746ac56ef8ad4854f4110d9d,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.234689,51.744555,On or near FURZEN CRESCENT,E01023932,Welwyn Hatfield 013A,Investigation complete; no suspect identified
77a95b11d32384457f3c42085883fb916acca700d982ced29c89320cbd1ff55c,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.234689,51.744555,On or near FURZEN CRESCENT,E01023932,Welwyn Hatfield 013A,Investigation complete; no suspect identified
195e4348d1299a437887b5610cf13ec5078592903e00278eca4448cc41511dd5,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.117342,51.704111,On or near COLESDALE,E01023947,Welwyn Hatfield 016A,Investigation complete; no suspect identified
ef05ac3bf295302498acb5c1e8a6dcbda758fddfe0892c179d8a4cce916fc14e,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.222300,51.766425,On or near HARVEST MEAD,E01023927,Welwyn Hatfield 011D,Investigation complete; no suspect identified
179e6ccfaedc007be871fe3d4f2b2ed88f6bf8bfdbe7358141a13b9eda88f113,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.159532,51.849409,On or near ABBOTS CLOSE,E01023467,East Hertfordshire 002A,Investigation complete; no suspect identified
a92b89c0cf413f5d37a797ddc947b1a2dfb27b48526b2dfaca5f4c7f92b7f7a8,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.045704,51.744010,On or near WHITE STUBBS LANE,E01023289,Broxbourne 004A,Investigation complete; no suspect identified
3aad420bb893fb6b2c1e646375dd06896493d3f6a89471af913c223de1395bfa,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.038989,51.827112,On or near Park/Open Space,E01023506,East Hertfordshire 006B,Investigation complete; no suspect identified
d170a6fafa9124b36a63ca120e985465a7c4309efd3fc7ac949d9e71f2febd74,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.038989,51.827112,On or near Park/Open Space,E01023506,East Hertfordshire 006B,Investigation complete; no suspect identified
bf5d03c543f0811c4d5a0d424e73c6acb498b0d4bb7ac2dfbbe31a900c4c7e8b,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.152461,51.818008,On or near RIVERFIELD LANE,E01023499,East Hertfordshire 011A,Investigation complete; no suspect identified
6fdb9f5ff129262a3d0995b8a7dad4f1444cdccc6cd16009ce55b677605c8aa1,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.148683,51.807844,On or near EAST DRIVE,E01023503,East Hertfordshire 011E,Investigation complete; no suspect identified
d6874674eeefe92b2aaec200beecf49a0de99e27f73f46e694cc05d0e5ac694e,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.154672,51.819343,On or near REEDINGS WAY,E01023499,East Hertfordshire 011A,Investigation complete; no suspect identified
d3c4b47c8b25e4fc87b03002f46947088f755bb63fddbaf0d0273c4f5654bb2e,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.154672,51.819343,On or near REEDINGS WAY,E01023499,East Hertfordshire 011A,Investigation complete; no suspect identified
53054a10ec34dd38b3a772c4bd2295c4914bc1796ddc2adb1cecb6285f6e0737,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.166122,51.867153,On or near LONDON ROAD,E01023441,East Hertfordshire 005D,Investigation complete; no suspect identified
fd286948834078e903b4180fb1cccfd9dbd1bbe3d5a47e007775ff794c0e635c,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.176608,51.867732,On or near NIGHTINGLES,E01023442,East Hertfordshire 005E,Investigation complete; no suspect identified
888963199bd8145d5700b2f7c18bd4237a7263f56222e12c99b0134f79b7552f,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.161263,51.867916,On or near STATION ROAD,E01023450,East Hertfordshire 004B,Investigation complete; no suspect identified
3dbb62f55f616e0b7e8b361e7d5855ada6c79025a7a0a52d7fcd88a54db84c60,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.174568,51.885656,On or near THE ASPENS,E01023450,East Hertfordshire 004B,Investigation complete; no suspect identified
a7e780337ec9399cf0712233d6f5284cf16d545ecfdde57a1007a70b4741e1ec,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.174038,51.870460,On or near EDENS CLOSE,E01023441,East Hertfordshire 005D,Investigation complete; no suspect identified
32fbfb86c4d9ccae49f88ab3d53a90c78e5752c7425bbd1a6e8ccbb6d16a8447,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.162966,51.866455,On or near JOHN DYDE CLOSE,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
51f1aa14697f43d683c2a5c8ac06be5e1d60feed34c5048ef9578ac284a7dd77,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160145,51.868827,On or near NAILS LANE,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
59873c1f572360f6e4ff54a108c6593a73ce7d7922d0f8d0ede3b9ee61b2d88b,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160145,51.868827,On or near NAILS LANE,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
