Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
5658098c0de61ecc9a8404dc6fc671558ab9aca729a1c9f7677ef5ee8a868b72,2013-10,Lincolnshire Police,Lincolnshire Police,-0.011421,52.981547,On or near ORCHARD GROVE,E01026022,Boston 008C,Investigation complete; no suspect identified
eee29b8cb88c8ee87076ec9be38125497d2a91e5e7cb1ec00d4c8531aca2c817,2013-10,Lincolnshire Police,Lincolnshire Police,-0.747367,53.402362,On or near LONG WOOD ROAD,E01026374,West Lindsey 006A,Investigation complete; no suspect identified
1ca60908ed0b31e57f6be61855d919116568346f1bac76d63eb2fedb578fd65e,2013-10,Lincolnshire Police,Lincolnshire Police,-0.557148,53.179297,On or near FIR TREE AVENUE,E01026238,North Kesteven 004F,Investigation complete; no suspect identified
14838e16313312f2a033065eee5a535bc13472e63f27ca43036cc50f9021affe,2013-10,Lincolnshire Police,Lincolnshire Police,0.319982,53.157979,On or near BEACON PARK CLOSE,E01026085,East Lindsey 012B,Investigation complete; no suspect identified
8c7b203cbec48d4105e84feb6faf7cba709347d909796219f548f268fb8e87da,2013-10,Lincolnshire Police,Lincolnshire Police,-0.558819,53.178562,On or near PINE CLOSE,E01026238,North Kesteven 004F,Investigation complete; no suspect identified
20cec605a7691b09f84a891238d47c1ce684f851f8b1326a22c8b4d8fb53ad56,2013-10,Lincolnshire Police,Lincolnshire Police,-0.584588,53.178970,On or near DELPH ROAD,E01026220,North Kesteven 013A,Investigation complete; no suspect identified
1c8b654ab647cf127f463de62f2465b403a1d369eab29374a68b58d015166856,2013-10,Lincolnshire Police,Lincolnshire Police,-0.537338,53.221901,On or near RIPON STREET,E01026177,Lincoln 006C,Investigation complete; no suspect identified
6754b570dc5f9ad49995720910af04ef9f88fd4b8b5a382c3e147b6719ad2b55,2013-10,Lincolnshire Police,Lincolnshire Police,0.334164,53.212826,On or near TRUNCH LANE,E01026048,East Lindsey 010A,Investigation complete; no suspect identified
5e593bfcbfc726b4407b0667db943e34aa6449c6660c8e1c9db9a8564846ab66,2013-10,Lincolnshire Police,Lincolnshire Police,-0.546827,53.215922,On or near Supermarket,E01026134,Lincoln 006A,Investigation complete; no suspect identified
e670a2002a35d5a6b1ebcc8d39bac5295d49bba580cb6d14f3d96b180f284f4b,2013-10,Lincolnshire Police,Lincolnshire Police,0.335620,53.143485,On or near LUMLEY SQUARE,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
f88655cb09c3aee53d489a9786a2303a743374ed2427742195390fc60539e97b,2013-10,Lincolnshire Police,Lincolnshire Police,0.239880,53.107114,On or near MAWSON GARDENS,E01026112,East Lindsey 017D,Investigation complete; no suspect identified
1989c81b85783cbe95e6101147a53e6bedf961ecbc938d2d46fe8279956657fa,2013-10,Lincolnshire Police,Lincolnshire Police,0.237904,53.108473,On or near MOUNT PLEASANT,E01026112,East Lindsey 017D,Investigation complete; no suspect identified
dde890a49c5ac9e2650e3ab0fc229aa8fb35e2ca3e53fee1552d75690754a6c9,2013-10,Lincolnshire Police,Lincolnshire Police,-0.027840,52.976256,On or near WEST STREET,E01026006,Boston 003A,Investigation complete; no suspect identified
b81b5f9ebd93b4820cb4658c9ac9d40bfbbf7697fb569120338c6749291d1f6b,2013-10,Lincolnshire Police,Lincolnshire Police,-0.273262,53.398892,On or near SPRINGFIELDS,E01026391,West Lindsey 003C,Investigation complete; no suspect identified
727783f9ceb6953a2a31051abeab27434a8d2d49d43004f9ad71398c831d53f2,2013-10,Lincolnshire Police,Lincolnshire Police,-0.408296,52.997763,On or near Shopping Area,E01026227,North Kesteven 010A,Investigation complete; no suspect identified
2ce11cac510e4c5f98bfe9de6a5704d24c98fd9d7188c4cfc8df0871754215a2,2013-10,Lincolnshire Police,Lincolnshire Police,-0.771461,53.397758,On or near Supermarket,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
07688a0c2ec378dca9524f27cd097a6e417ce81b70c78076d6a3793d6701e503,2013-10,Lincolnshire Police,Lincolnshire Police,-0.473629,52.649869,On or near PHILLIPS COURT,E01026350,South Kesteven 016B,Investigation complete; no suspect identified
61e9affc75ef6e145c9705ba7410d912320d7b8309ac5e93854816ee1abdd9ee,2013-10,Lincolnshire Police,Lincolnshire Police,-0.539242,53.166368,On or near Supermarket,E01026185,North Kesteven 004B,Investigation complete; no suspect identified
ccbd36018482e176efde771f15ebbc4a06ddc77cce48256ee5b14ad58adb9f78,2013-10,Lincolnshire Police,Lincolnshire Police,-0.687263,52.860343,On or near HEATH LANE,E01026315,South Kesteven 009A,Investigation complete; no suspect identified
b2343f455fc95689ee84a3c3b7b8927b8cc1acdb96eabf0c23f6cc1fec7af2d2,2013-10,Lincolnshire Police,Lincolnshire Police,-0.151299,52.786920,On or near MARKET PLACE,E01026266,South Holland 006B,Investigation complete; no suspect identified
865125f5c0ca50bdf32afd9a6ce1ffc5234782d0edc2786292505582d1d7fb39,2013-10,Lincolnshire Police,Lincolnshire Police,-0.316291,52.687369,On or near PEACOCK SQUARE,E01026336,South Kesteven 013C,Investigation complete; no suspect identified
23fba5f7990d08e59211ca5fb782dfdf6142be30820116b6d37752104c833f1c,2013-10,Lincolnshire Police,Lincolnshire Police,0.335338,53.192564,On or near Parking Area,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
7846dc62b7afd2fe04f7770f39402bc18cbd89563fd8065e0ece2472c307924b,2013-10,Lincolnshire Police,Lincolnshire Police,-0.169552,52.819821,On or near HERRING LANE,E01026260,South Holland 005D,Investigation complete; no suspect identified
3e342fdd6182d42dd96d8423de65bb02bbe225d64c615a0615e17b737528487f,2013-10,Lincolnshire Police,Lincolnshire Police,-0.031812,52.979963,On or near Supermarket,E01026032,Boston 002D,Investigation complete; no suspect identified
ce0540cda14b762dc59f0a1664b0750d8dc67ec34665b9b96d19d320e33c41e7,2013-10,Lincolnshire Police,Lincolnshire Police,0.315770,53.225017,On or near SEA ROAD,E01026049,East Lindsey 010B,Investigation complete; no suspect identified
0af6979f0d89e50d1cc1de0bf17015729576a15632081bbd67e888d7471e9a50,2013-10,Lincolnshire Police,Lincolnshire Police,-0.758927,53.388154,On or near THE PINES,E01026375,West Lindsey 006B,Investigation complete; no suspect identified
1a88fe75e2fa35953bc89feb73c72ac87ce8c2cbaea7de2be8dd0bddcc6d0cd6,2013-10,Lincolnshire Police,Lincolnshire Police,-0.342635,52.879130,On or near POINTON ROAD,E01026290,South Kesteven 008A,Investigation complete; no suspect identified
0bca2ca86959561bd65e7f1fc5a83ee414558307fb6cc2c1099610d91d097388,2013-10,Lincolnshire Police,Lincolnshire Police,0.340390,53.150360,On or near Petrol Station,E01026114,East Lindsey 014D,Investigation complete; no suspect identified
11003edbf5b497f7b1f37df432cdc01e8693b95e5b0b235cdd3e436ebd2bbbb7,2013-10,Lincolnshire Police,Lincolnshire Police,-0.357841,52.710095,On or near CLARE COURT,E01026364,South Kesteven 012E,Investigation complete; no suspect identified
c5a76b91c2887375c4211f5bf9b37a85a4ea4cfbeab0483080499f2da3f164be,2013-10,Lincolnshire Police,Lincolnshire Police,0.262624,53.341308,On or near Bus/Coach Station,E01026073,East Lindsey 005B,Investigation complete; no suspect identified
416c5719ec72edbc48e33b6dd0beedb9de6911e58cae78fcdec85676d2201c31,2013-10,Lincolnshire Police,Lincolnshire Police,-0.005042,53.254006,On or near NORTH ROAD,E01026105,East Lindsey 009D,Investigation complete; no suspect identified
d857423195e9b6f0141936a3ff25fd56fb2d47d4bf48e9b9d6408a88156b588d,2013-10,Lincolnshire Police,Lincolnshire Police,-0.538115,53.240860,On or near NEWPORT,E01026151,Lincoln 003E,Investigation complete; no suspect identified
2ad751cb987b9df2269920585363b3a8c0faccacbb387c566ec1451f37d6bd99,2013-10,Lincolnshire Police,Lincolnshire Police,-0.606326,53.180009,On or near ARVINA CLOSE,E01032988,North Kesteven 013B,Investigation complete; no suspect identified
e6701361d0028ff383c1ed004cc2c338ca30a052c77a115edef6e40c9ddfe870,2013-10,Lincolnshire Police,Lincolnshire Police,-0.604595,53.180771,On or near TIBER ROAD,E01032989,North Kesteven 013C,Investigation complete; no suspect identified
08cadde9c51e06675e5908fcf77af84478d106b917e8ae1bd0d7d4aaecac2d5f,2013-10,Lincolnshire Police,Lincolnshire Police,-0.606326,53.180009,On or near ARVINA CLOSE,E01032988,North Kesteven 013B,Investigation complete; no suspect identified
c3ee9470b8a73e55d87cd05d1374e828da305fc9384198a320e3d946942dd9c8,2013-10,Lincolnshire Police,Lincolnshire Police,-0.638297,52.912797,On or near AGNES STREET,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
4ed7c9b58871a6a16601f588f3754cefa245ad3ae70cc59af64a58cf48cad709,2013-10,Lincolnshire Police,Lincolnshire Police,-0.478003,52.649925,On or near STATION ROAD,E01026350,South Kesteven 016B,Investigation complete; no suspect identified
06ed94af23cff31297de6f66d53cda7bb8cce9d945a7895670cd49d94968f978,2013-10,Lincolnshire Police,Lincolnshire Police,-0.089322,53.193075,On or near HIGH LANE,E01026105,East Lindsey 009D,Investigation complete; no suspect identified
1b4cd17240525997b0b496f305b624d6435d2ec0af54191d7e400217c3d4cb22,2013-10,Lincolnshire Police,Lincolnshire Police,0.266717,53.262687,On or near Petrol Station,E01026044,East Lindsey 008C,Investigation complete; no suspect identified
650a980affae7a7b2ad59431130f0d35665d09351514e83ef7072fb0430a214a,2013-10,Lincolnshire Police,Lincolnshire Police,-0.660423,52.903717,On or near STOUR COURT,E01026312,South Kesteven 005E,Investigation complete; no suspect identified
becd00ac1e07be8f13877a47ac3a15e7f65fbde5e6ba11853b15ceb051e3b921,2013-10,Lincolnshire Police,Lincolnshire Police,-0.022219,52.684876,On or near LINCOLN AVENUE,E01026280,South Holland 010C,Investigation complete; no suspect identified
bbf4919ffe4e5e2174fd5c4206996ad67728225d2beb0f4f1262dcc2753712a8,2013-10,Lincolnshire Police,Lincolnshire Police,0.064712,52.823871,On or near Sports/Recreation Area,E01026248,South Holland 002B,Investigation complete; no suspect identified
4d06116073425e773aaa8925fcc351b111cc540e4da6195c97bf7a1cf42883c5,2013-10,Lincolnshire Police,Lincolnshire Police,-0.033348,52.991388,On or near GREEN LANE,E01026038,Boston 008D,Investigation complete; no suspect identified
0e38a6fe3a3be26457df487df5a839386c7f02aae9d6fe33e55ed230a1ec5303,2013-10,Lincolnshire Police,Lincolnshire Police,0.073877,52.745120,On or near BETTE CAMPLINGS CLOSE,E01026280,South Holland 010C,Investigation complete; no suspect identified
4e8c7630b9daed1bf4e83caf44afd5923140b607ec71d180cc024bbc32d98851,2013-10,Lincolnshire Police,Lincolnshire Police,0.064712,52.823871,On or near Sports/Recreation Area,E01026248,South Holland 002B,Investigation complete; no suspect identified
7fcb09db599784061827c683026a9ad2e3171a27b3c926a9123c1a4286eb1604,2013-10,Lincolnshire Police,Lincolnshire Police,-0.754192,53.392716,On or near LINWOOD CLOSE,E01026375,West Lindsey 006B,Investigation complete; no suspect identified
d078e66ba01a20c3bb2cd1ba5eb5e09f00898a6589a15eb46c28ded91032f098,2013-10,Lincolnshire Police,Lincolnshire Police,-0.461436,52.655681,On or near UFFINGTON ROAD,E01026350,South Kesteven 016B,Investigation complete; no suspect identified
b2318f05e1b7620a7773103b15b4224477f0699817aeee74fd610a6fc78a832d,2013-10,Lincolnshire Police,Lincolnshire Police,0.197945,52.767458,On or near NENELANDS,E01026277,South Holland 008D,Investigation complete; no suspect identified
61c2fd7837e287c294bbd36c149739fa95eca0702f2efc9a24fba491d2d4d0bc,2013-10,Lincolnshire Police,Lincolnshire Police,-0.326248,53.497049,On or near VARLOW ROAD,E01026368,West Lindsey 001B,Investigation complete; no suspect identified
a3713a894217cf4bc42650df03258c161fdd8aaaf740729b085ad98d361185ec,2013-10,Lincolnshire Police,Lincolnshire Police,-0.032377,52.962926,On or near LONDON ROAD,E01026029,Boston 009A,Investigation complete; no suspect identified
1aeb5b5172a7c98354090941bd2704c6e666d560a040617eb7023b8423c4ea06,2013-10,Lincolnshire Police,Lincolnshire Police,-0.540080,53.226735,On or near ST MARY'S STREET,E01026176,Lincoln 006B,Investigation complete; no suspect identified
a2967a41b32dd1b19c125f3f3abbaedd0bb5f3730c77fe06100dd73227b73f5d,2013-10,Lincolnshire Police,Lincolnshire Police,0.319491,53.260863,On or near OCCUPATION LANE,E01026049,East Lindsey 010B,Investigation complete; no suspect identified
3f0a11c0de055e8bbdb97bdb0cfb9407c69f6a9da5962114752638d02ad2f132,2013-10,Lincolnshire Police,Lincolnshire Police,0.038916,52.985064,On or near HALTOFT END ESTATE,E01026008,Boston 001B,Investigation complete; no suspect identified
3c7a4a7375b58b058ffa9f24f64969d8da98289607d99065ce97376a75071fd2,2013-10,Lincolnshire Police,Lincolnshire Police,0.001970,52.865782,On or near Parking Area,E01026248,South Holland 002B,Investigation complete; no suspect identified
19622d0840722083c12a7f3e7315e4dc80d03079683ca0dedb6c84c036eb008a,2013-10,Lincolnshire Police,Lincolnshire Police,-0.554759,53.245468,On or near BENDIGO CLOSE,E01026147,Lincoln 003C,Investigation complete; no suspect identified
1ab7976efbe697af193613b07a7eb1c6dc4ca91d4e552aafc40856ab1e0d69d7,2013-10,Lincolnshire Police,Lincolnshire Police,0.237161,53.356236,On or near KENT AVENUE,E01026074,East Lindsey 005C,Investigation complete; no suspect identified
cfa073c3218d74350acc01ae7fe0b9bc9d4d9faf6c327803af41fc6b85fcf5e0,2013-10,Lincolnshire Police,Lincolnshire Police,-0.163651,52.778849,On or near BURTON ROAD,E01026267,South Holland 009E,Investigation complete; no suspect identified
f858d7521896eb2beae77f4a72c5405adb0000f701ed5f4266308bc26157a0ec,2013-10,Lincolnshire Police,Lincolnshire Police,-0.367729,53.530228,On or near VICARAGE LANE,E01026387,West Lindsey 001C,Investigation complete; no suspect identified
a2bc6beaf4c7d5abf274f550ff2a0394b23d6c9a3786c9e395cdc70c0f48e0ec,2013-10,Lincolnshire Police,Lincolnshire Police,0.079781,52.779488,On or near HARFORD GATE,E01026246,South Holland 002A,Investigation complete; no suspect identified
cf928d2bf2bf1d1941a297d83085f50e397d362dbc16802e96141dc88fc76e94,2013-10,Lincolnshire Police,Lincolnshire Police,-0.363449,53.529702,On or near VICARAGE LANE,E01026387,West Lindsey 001C,Investigation complete; no suspect identified
f640346712ad56c63d3d036af50a527b0bcb2145daa3581be11cdc748d35a5cd,2013-10,Lincolnshire Police,Lincolnshire Police,-0.453894,53.246378,On or near ST MATTHEW'S CLOSE,E01026371,West Lindsey 011D,Investigation complete; no suspect identified
abe0181ea7259964559f9adb91645c0fc94d63b6e3419bd1434ee2fa118aeb4f,2013-10,Lincolnshire Police,Lincolnshire Police,-0.531311,53.231688,On or near NOTTINGHAM TERRACE,E01026122,Lincoln 004A,Investigation complete; no suspect identified
c84198c27925fd4e79c76751a49ad946f6a06717495a1dad82f83fc8c7622963,2013-10,Lincolnshire Police,Lincolnshire Police,-0.032377,52.962926,On or near LONDON ROAD,E01026029,Boston 009A,Investigation complete; no suspect identified
98046663921e408fa5cd7b832fe3d10e7821762370502637e0408a9ecc22cbfa,2013-10,Lincolnshire Police,Lincolnshire Police,-0.538414,53.250582,On or near Pedestrian Subway,E01026150,Lincoln 001B,Investigation complete; no suspect identified
a614b968cbfbb57a9550dbd60d93139ec5bca624e0d2093dda4b5ba8b60bed15,2013-10,Lincolnshire Police,Lincolnshire Police,-0.612754,52.918165,On or near BURNS CLOSE,E01026328,South Kesteven 003D,Investigation complete; no suspect identified
b57c6a305c7c03b25fd2ff9c03b42abbe1ab6c2dcaa374841738d2eca9549b87,2013-10,Lincolnshire Police,Lincolnshire Police,0.343575,53.141837,On or near B1451,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
e322de7a95498f3df0f0d322153251dcabdbc0c3b95319a4bfdcd78cbd1e4665,2013-10,Lincolnshire Police,Lincolnshire Police,0.344202,53.166792,On or near LABURNUM DRIVE,E01026115,East Lindsey 012C,Investigation complete; no suspect identified
08946650fa8a0e0d1ebef1d8e9f4ca9a5910692a2a11786c033d06e812f2ccdf,2013-10,Lincolnshire Police,Lincolnshire Police,-0.022526,52.979764,On or near Supermarket,E01026036,Boston 003D,Investigation complete; no suspect identified
a1bde400d0f7b08d40375bd1b763f2d859bf5826a718f5c822ba090b1e16cfb9,2013-10,Lincolnshire Police,Lincolnshire Police,0.200155,53.367146,On or near GROVE ROAD,E01026099,East Lindsey 005D,Investigation complete; no suspect identified
8a55f1170726ed94f40aa05f5baff6fd561def5c56d39160422d9b93c404454b,2013-10,Lincolnshire Police,Lincolnshire Police,-0.541657,53.227042,On or near Pedestrian Subway,E01026132,Lincoln 005A,Investigation complete; no suspect identified
62ae988e5200ed35e3c6f32f943ccdd648e75ba0ba6c32f3b2fdceb8e90777a8,2013-10,Lincolnshire Police,Lincolnshire Police,-0.160998,52.866692,On or near FIELD CLOSE,E01026247,South Holland 001D,Investigation complete; no suspect identified
3e60f6dd44ae23abaffc38c5dfe6cc2fa1675a64cb76c0de53a91ee0c457150f,2013-10,Lincolnshire Police,Lincolnshire Police,-0.637164,52.911463,On or near STONEBRIDGE ROAD,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
4e340e0a95d74b95ee925fbde411876a3c4be858d2ecc1dc4898c535c64a29ed,2013-10,Lincolnshire Police,Lincolnshire Police,-0.564158,53.206881,On or near PRIAL CLOSE,E01026173,Lincoln 010D,Investigation complete; no suspect identified
1213955178f5cc3a69230966f62a4bce0df448360cdcdc25ef31e43ab91fd67f,2013-10,Lincolnshire Police,Lincolnshire Police,-0.548697,53.243462,On or near WINGRAVE STREET,E01026147,Lincoln 003C,Investigation complete; no suspect identified
24908a8fb9239521b0e824962745bc2ef7ea27467d4b85b14400c4e73202700a,2013-10,Lincolnshire Police,Lincolnshire Police,-0.517363,53.247310,On or near COLERIDGE GARDENS,E01026157,Lincoln 002C,Investigation complete; no suspect identified
dc5cd64857b05dbe7084f191561afd3e54611822d0b5ee2ef29cc72357375d14,2013-10,Lincolnshire Police,Lincolnshire Police,-0.760116,53.398953,On or near Supermarket,E01026374,West Lindsey 006A,Investigation complete; no suspect identified
67230e5e2876adb53517cc762c798b8b6620b05aa9965c57968667ab8becab7e,2013-10,Lincolnshire Police,Lincolnshire Police,-0.342635,52.879130,On or near POINTON ROAD,E01026290,South Kesteven 008A,Investigation complete; no suspect identified
f05cd465b33db7a2b0a1a15552f9bb3aabb54fcf8fda1fb8985c211ab9b65f20,2013-10,Lincolnshire Police,Lincolnshire Police,-0.343877,53.040225,On or near GOLDEN CLOSE,E01026207,North Kesteven 012D,Investigation complete; no suspect identified
c0349d1d9eb564327bf15a2a7503d4bf9862a82bddd6f6ac9803709a07c0ade1,2013-10,Lincolnshire Police,Lincolnshire Police,-0.463455,53.299496,On or near MANOR WAY,E01026372,West Lindsey 008A,Investigation complete; no suspect identified
95adf8fa1d6a03fadebe28cdf426742c1d35486acb33e21a53a0149702588382,2013-10,Lincolnshire Police,Lincolnshire Police,-0.484127,53.306449,On or near Supermarket,E01026413,West Lindsey 008C,Investigation complete; no suspect identified
21612b4e6ab7d010c303592dd81c21c2c08f3d7ffc0653e64de8cea34ab44ad3,2013-10,Lincolnshire Police,Lincolnshire Police,-0.523848,53.223910,On or near GEORGE STREET,E01026176,Lincoln 006B,Investigation complete; no suspect identified
629e63dd2182a0abbc8d85e0dd0b4dde3a02497e01826ca2f43e045ddc396a83,2013-10,Lincolnshire Police,Lincolnshire Police,-0.542592,53.237454,On or near CHESTNUT STREET,E01026148,Lincoln 003D,Investigation complete; no suspect identified
9382a75b44650240997dd38fef1dd5c0f6dcc016ff83c4aff5a1e4b78b17a6a6,2013-10,Lincolnshire Police,Lincolnshire Police,-0.639946,52.909517,On or near WHARF ROAD,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
3cd9002a76111c1465b289f2768869dd8773a47339228738c7b9cd700a6dd528,2013-10,Lincolnshire Police,Lincolnshire Police,-0.623096,52.919418,On or near HARROWBY LANE,E01026326,South Kesteven 003B,Investigation complete; no suspect identified
f9f7b9106c4956c7f971327b8c2c1d06ab7dda43bc5586e25d56c60dfab28d53,2013-10,Lincolnshire Police,Lincolnshire Police,-0.540958,53.251584,On or near TETNEY CLOSE,E01026150,Lincoln 001B,Investigation complete; no suspect identified
10e6d29f7557e3fdf335c678c59f2db69f1129db19562148db2c78b081b9f678,2013-10,Lincolnshire Police,Lincolnshire Police,0.349771,53.165478,On or near KINGS AVENUE,E01026115,East Lindsey 012C,Investigation complete; no suspect identified
02dd57bb1c5dae82a859c89df4459e30667841fb99ea9d803249aa4d38908894,2013-10,Lincolnshire Police,Lincolnshire Police,-0.137212,52.795924,On or near HARVEYS CLOSE,E01026270,South Holland 007C,Investigation complete; no suspect identified
7ada1b37355fd154aed0a62da16e7ddd09f7be73d6c4ea53e1b714169c4be8d0,2013-10,Lincolnshire Police,Lincolnshire Police,0.342221,53.143886,On or near RUTLAND ROAD,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
b188ed501292af028865f4495eebbb99f12113022bc1242a0d1e2f1e67ef651a,2013-10,Lincolnshire Police,Lincolnshire Police,-0.119607,53.211510,On or near PROSPECT STREET,E01026067,East Lindsey 011D,Investigation complete; no suspect identified
8d43206f2e7127e4f4201f4b98f4cc456c775e0e6dbefd74eb6e4a2815e27b0a,2013-10,Lincolnshire Police,Lincolnshire Police,-0.517363,53.247310,On or near COLERIDGE GARDENS,E01026157,Lincoln 002C,Investigation complete; no suspect identified
ed81d4768432d8c92fb64628a76d7a0f09044b981857177b148f6922dc363062,2013-10,Lincolnshire Police,Lincolnshire Police,-0.538975,53.222658,On or near WALNUT PLACE,E01026176,Lincoln 006B,Investigation complete; no suspect identified
c4671db9a57d5ca2f2235bcf644eda3898be20fba3a9d5d187b34cc806fe02b4,2013-10,Lincolnshire Police,Lincolnshire Police,-0.279167,53.501118,On or near GRIMSBY ROAD,E01026367,West Lindsey 001A,Investigation complete; no suspect identified
cd26c9e83d38b0bff3e3caba834df2beda3f4ab690b4a9b9e02c912591026776,2013-10,Lincolnshire Police,Lincolnshire Police,-0.662322,52.927013,On or near COTSWOLD DRIVE,E01026340,South Kesteven 002B,Investigation complete; no suspect identified
6809511e0a4ddb81dd0811c09d657f54dee296bbcda76bba9231934f862a265d,2013-10,Lincolnshire Police,Lincolnshire Police,0.284941,53.297646,On or near HUTTOFT ROAD,E01026104,East Lindsey 006B,Investigation complete; no suspect identified
5f10650ba036e329b7c3c0539fcb22063673641d7ef66105bec32e0f229e3c76,2013-10,Lincolnshire Police,Lincolnshire Police,-0.678842,52.949277,On or near Petrol Station,E01026340,South Kesteven 002B,Investigation complete; no suspect identified
c3d006c9390560a5d47fb8d0409a8643aff06a1cfdd229434cdc9efdd0ba4a6c,2013-10,Lincolnshire Police,Lincolnshire Police,-0.540944,53.220695,On or near SINCIL BANK,E01026177,Lincoln 006C,Investigation complete; no suspect identified
85c1eafa563b957662681263e84baca913c3d58b7315ddb866cb4aaeebd841a9,2013-10,Lincolnshire Police,Lincolnshire Police,-0.541657,53.227042,On or near Pedestrian Subway,E01026132,Lincoln 005A,Investigation complete; no suspect identified
4014d3d15cc64621dcb53806475502bc7802259aca70bff37bb117442714e9fc,2013-10,Lincolnshire Police,Lincolnshire Police,-0.528597,53.227825,On or near STAMP END,E01026126,Lincoln 004D,Investigation complete; no suspect identified
2227423fc4358fada810d811716f72161ab2ded406ea8b76a1ad7baed2e82cee,2013-10,Lincolnshire Police,Lincolnshire Police,0.234741,53.108263,On or near MAGDALEN ROAD,E01026110,East Lindsey 017B,Investigation complete; no suspect identified
6a65b8dfe56559704a04c3eb8ef2787cf36fb3d835a6bf6222457565562122db,2013-10,Lincolnshire Police,Lincolnshire Police,-0.530878,53.232096,On or near LINDUM AVENUE,E01026122,Lincoln 004A,Investigation complete; no suspect identified
9ac8fe05135380cf29945aee6f9d86a1c0fcc02b615ecde21ad2228c44c9ef60,2013-10,Lincolnshire Police,Lincolnshire Police,-0.027516,52.980737,On or near WITHAM PLACE,E01026036,Boston 003D,Investigation complete; no suspect identified
3eeb5f61eed2d5a7846aac64c6b2630e45116bbb4ee82fa03d9260fa6a73c2ea,2013-10,Lincolnshire Police,Lincolnshire Police,-0.524125,53.247655,On or near CABOURNE COURT,E01026165,Lincoln 002D,Investigation complete; no suspect identified
0105d7d1742191e8bd39ec9f83693acf79b8f394948173672fc0ea8efcbbcb44,2013-10,Lincolnshire Police,Lincolnshire Police,-0.059852,52.782079,On or near HALL GATE,E01026283,South Holland 004C,Investigation complete; no suspect identified
69fa2bb5bbebf0c0c36e731a2e118f6d833adf01d32b5fc74888548a3a187464,2013-10,Lincolnshire Police,Lincolnshire Police,0.080599,52.755917,On or near SUTTON ROAD,E01026280,South Holland 010C,Investigation complete; no suspect identified
5ed9070226400dffcc67be464a3c65f3c50934979c4607b2758b70889a9bae48,2013-10,Lincolnshire Police,Lincolnshire Police,-0.551048,53.208889,On or near BOUNDARY STREET,E01026175,Lincoln 010E,Investigation complete; no suspect identified
9bc131d3ada233df5382363ae199c8ea0c010964c976f95985fc04e00be23870,2013-10,Lincolnshire Police,Lincolnshire Police,-0.411187,52.998980,On or near WATER GATE,E01026227,North Kesteven 010A,Investigation complete; no suspect identified
31623ab5076d420cd3b2b7427ee13a359778b4f7c493396fd1cb4c9bccd069a1,2013-10,Lincolnshire Police,Lincolnshire Police,-0.760112,53.390836,On or near SARACEN CLOSE,E01026375,West Lindsey 006B,Investigation complete; no suspect identified
722c0007597fa7b4de1694b5c5ddcee690930510430b023b0fab2cd6bbc53569,2013-10,Lincolnshire Police,Lincolnshire Police,-0.042522,52.985561,On or near FRANKLIN CLOSE,E01026010,Boston 002A,Investigation complete; no suspect identified
fd42717a178129baa9b07c3bdc0b9eaebe597df537e390bf3542619b3b74fea3,2013-10,Lincolnshire Police,Lincolnshire Police,-0.779717,53.405169,On or near LOVE LANE,E01026378,West Lindsey 004A,Investigation complete; no suspect identified
31f837276bf51adc11a7c1fd20d0cd2f6bc29ea54951dff7486d0164f0d22c0e,2013-10,Lincolnshire Police,Lincolnshire Police,-0.779497,53.407081,On or near ROWSTON CLOSE,E01026378,West Lindsey 004A,Investigation complete; no suspect identified
6ba7d76bab0d77a13c54f2b142584d7a6fc9ce53e3dc04e5a9d2ed39174f3014,2013-10,Lincolnshire Police,Lincolnshire Police,-0.031812,52.979963,On or near Supermarket,E01026032,Boston 002D,Investigation complete; no suspect identified
c73e06dbbea694ad1638246d75e40da8565456b9ff17a0cea0839989e148d872,2013-10,Lincolnshire Police,Lincolnshire Police,0.010110,52.808202,On or near CECIL PYWELL AVENUE,E01026252,South Holland 003C,Investigation complete; no suspect identified
bef1e631b45ac6548c06a4b3b90495d647e657e3c6cd964f6089021e3296770c,2013-10,Lincolnshire Police,Lincolnshire Police,0.252575,53.337632,On or near PARKLANDS,E01026072,East Lindsey 005A,Investigation complete; no suspect identified
ad3bf95469552358d5ad6b4f34538cdb55caaf43bd003dcb545884c3a592198d,2013-10,Lincolnshire Police,Lincolnshire Police,-0.779831,53.016378,On or near FEN LANE,E01026355,South Kesteven 002C,Investigation complete; no suspect identified
f615d0456cf49a7fdcbdb8fa25c140ce2a98ecc4d8a6186426c38d5a132b139a,2013-10,Lincolnshire Police,Lincolnshire Police,0.249615,53.112999,On or near CROFT BANK,E01026056,East Lindsey 017A,Investigation complete; no suspect identified
da9abb11f379fbb5b98bcf637a23aef96856069dfedf1445a8de579bc7a8e997,2013-10,Lincolnshire Police,Lincolnshire Police,-0.557617,53.234437,On or near FLEET STREET,E01026144,Lincoln 003B,Investigation complete; no suspect identified
