Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
38e15d7c98fe58409bd672eb955ede9bb1b37c03753397877292722854a5f10e,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.195632,51.801349,On or near Petrol Station,E01023954,Welwyn Hatfield 007A,Investigation complete; no suspect identified
aa9846e7fdc772e474ca86ce896fbf3cd9255488113479d4b46cb346745cc360,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.221906,51.787506,On or near Parking Area,E01023916,Welwyn Hatfield 006A,Investigation complete; no suspect identified
236805f123741b04597d80b497c2180895d4390d35dd652f385058c721944f36,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.195190,51.791712,On or near Supermarket,E01023957,Welwyn Hatfield 007D,Investigation complete; no suspect identified
f267625f57b02c3c610426fe8e793f22dc6ab94b1c1ce44dcab7eab4ba9e20f9,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.210672,51.793297,On or near Petrol Station,E01023917,Welwyn Hatfield 006B,Investigation complete; no suspect identified
4d0dd709fa442f4c88801f29b8a2d671dfa9086c132ebd349642bb971d04580a,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.187395,51.792266,On or near WHEATLEY CLOSE,E01023955,Welwyn Hatfield 007B,Investigation complete; no suspect identified
77756738580f843a21e04cce2b22a310b5d91ff62e36f6ce235e9262fdd6b326,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.172829,51.788875,On or near THISTLE GROVE,E01023945,Welwyn Hatfield 008C,Investigation complete; no suspect identified
b75f14448a5f19622dfa668d88bdf538b11cbb5c6835065a725cd2d0808e8e6e,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208263,51.801029,On or near Supermarket,E01023918,Welwyn Hatfield 006C,Investigation complete; no suspect identified
9562d96d489eaaa1c67476cc8a1b2e3c027bed0266c37caf6d9b0b28bb9e5575,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.187861,51.808513,On or near MUNDELLS,E01023912,Welwyn Hatfield 004A,Investigation complete; no suspect identified
ff6404e2f6af1ffa345f4c3b128971dd7104986dbf963b01dd0855a6189494d9,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.199565,51.791077,On or near SANDPIT ROAD,E01023940,Welwyn Hatfield 009B,Investigation complete; no suspect identified
e65566f446f74b8dbe411a7831ccc253acdfac54c9b067a601cb13139dfa4bc7,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.203206,51.786664,On or near LAWRENCE HALL END,E01023941,Welwyn Hatfield 009C,Investigation complete; no suspect identified
c0866724b5541329581554070f8cbee304ab9974defa1d535d1da067a17844f4,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.199065,51.783624,On or near LADY GROVE,E01023941,Welwyn Hatfield 009C,Investigation complete; no suspect identified
bae171ce8217f576ed95df2f7fce03600931573903748695c9e7947414861f1b,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.195291,51.797162,On or near ESSENDON GARDENS,E01023954,Welwyn Hatfield 007A,Investigation complete; no suspect identified
ba4b5cbbe1e8b3b9386653795d37a59d02cbfe04b08c2afcaf237e6dc808312f,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.176914,51.803695,On or near WATERFIELD,E01023951,Welwyn Hatfield 005B,Investigation complete; no suspect identified
a2b718a3015cbef48620a2bb2de0930707e132f7f7bc95d7a55323feccf18245,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.195190,51.791712,On or near Supermarket,E01023957,Welwyn Hatfield 007D,Investigation complete; no suspect identified
6cb05c186233ccd65d8b608e434aeed1ac6ad4c04f9503b3e8496f805ac5c6cf,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.197809,51.791500,On or near SANDPIT ROAD,E01023956,Welwyn Hatfield 007C,Investigation complete; no suspect identified
e28e5ac9021958c1a1d59089e518b4cb83d49c712af7bee04524a4ea9974c758,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.180722,51.799554,On or near HALL BARNS,E01023944,Welwyn Hatfield 008B,Investigation complete; no suspect identified
617fe60e16e2b785a1e7267dc48bf02577918755aab9ca9fcc2fe00e2fb6e2f0,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.184224,51.810579,On or near POND FIELD,E01023914,Welwyn Hatfield 004C,Investigation complete; no suspect identified
0ba0f5328e6f12f4e1a36757e3037bebd204e9ab49abd7411f585a9ecca29e35,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.178240,51.849952,On or near BIRCH ROAD,E01023967,Welwyn Hatfield 001C,Investigation complete; no suspect identified
e5110ae2ab3b88758c2dbb34720d9736df66872c17e5f7d4d2f605e1698c2940,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.206640,51.803549,On or near Shopping Area,E01023918,Welwyn Hatfield 006C,Investigation complete; no suspect identified
2d09bc2884c63169e0ba0a17a2fdd026b55378edb95ddfbcb5403f59a290d4fa,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.170644,51.803085,On or near JORDANS,E01023913,Welwyn Hatfield 004B,Investigation complete; no suspect identified
63cbc25df1b352d45803a00fe6f04f5454cca2eb4138d7cb21faa6655d44ea8c,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205956,51.800320,On or near Supermarket,E01023918,Welwyn Hatfield 006C,Investigation complete; no suspect identified
012f3765f8f3c953541dc0b3082d851925993857b723e45f6aa471e62ddf57a2,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.187271,51.812002,On or near SLOANSWAY,E01023914,Welwyn Hatfield 004C,Investigation complete; no suspect identified
8fbd981a3dc05ef6c0453e083adce5b8d7b645ec6109572863c69886f2877281,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.190928,51.812337,On or near HALDENS,E01023915,Welwyn Hatfield 004D,Investigation complete; no suspect identified
a6d2509a9a9df6b7b6a7745cf3c5c8c52bfaa14e536a3d2f73b751b48523d560,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208263,51.801029,On or near Supermarket,E01023918,Welwyn Hatfield 006C,Investigation complete; no suspect identified
c9cceec8af92852ced8e3cb13bbd02bf1f937af6b93229ae03fcd1a26b691d90,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.180521,51.789058,On or near Supermarket,E01023946,Welwyn Hatfield 008D,Investigation complete; no suspect identified
6b2b5a6ffefd185ca399fde717ac7d03c04f5d34375c312787e250d973c2a511,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.180722,51.799554,On or near HALL BARNS,E01023944,Welwyn Hatfield 008B,Investigation complete; no suspect identified
ee02a67147da2d1a8ce112e81def0da6d58d5f69611496c7b16a1624d94d9c51,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.207010,51.801901,On or near HOWARDSGATE,E01023918,Welwyn Hatfield 006C,Investigation complete; no suspect identified
5bc767d2e09ee0e2d8897c472bb6f978ccc3f6e17fe2557fba131ac36242f907,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.178043,51.799081,On or near LATIMER GARDENS,E01023951,Welwyn Hatfield 005B,Investigation complete; no suspect identified
76fc48246e0c49964b12999cbbca536a80ec96ca14164749decca62bc8584ef5,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.179217,51.791906,On or near JONQUIL CLOSE,E01023943,Welwyn Hatfield 008A,Investigation complete; no suspect identified
ad7df9814a61e5f1b7765fa9a3729794a469cdedc74910678efd394f0a4b76f9,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.187520,51.800361,On or near WATCHMEAD,E01023958,Welwyn Hatfield 007E,Investigation complete; no suspect identified
643a48b27cf4e263e620e7b1caa6f48f33c533443f84fc304f03ec0b48022c7a,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.173063,51.804246,On or near NEW WOOD,E01023913,Welwyn Hatfield 004B,Investigation complete; no suspect identified
85f19fdab5678d55654c5d3dd68120242f0122911e41ba7094aa67955ee65806,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205344,51.802208,On or near STONEHILLS,E01023918,Welwyn Hatfield 006C,Investigation complete; no suspect identified
1317c467acd854c51799ff365873e45fb4a2ed04c7cbc33347be2ede297384ed,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.187180,51.788954,On or near MARLEY ROAD,E01023939,Welwyn Hatfield 009A,Investigation complete; no suspect identified
14ca4ca0d69dc17376695c0bae6a8d2438c8a9b143f5c5f07758c974bf5b103d,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.197168,51.797740,On or near PEARTREE CLOSE,E01023954,Welwyn Hatfield 007A,Investigation complete; no suspect identified
453c2627db2bcfe06ef0cec4eb26bf1308c1df159e9888ce65bd913c9f752307,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.250782,51.765917,On or near WALKER GROVE,E01033314,Welwyn Hatfield 010G,Investigation complete; no suspect identified
bec79bc5f2a8423c308d6023f654735f83f68b3166848a3741389b989e94e6c9,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.217507,51.736868,On or near PUTTOCKS DRIVE,E01023963,Welwyn Hatfield 014B,Investigation complete; no suspect identified
10311c99732e941a2770f1157431af9511b1b3d9a8b6e98ac31479988725a3fc,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.213918,51.769859,On or near FAWN COURT,E01023926,Welwyn Hatfield 011C,Investigation complete; no suspect identified
be70cc50499108a6d3083ba9cf6d70a0b25a04335213138b57ce1fdcddd58b19,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201726,51.722150,On or near Supermarket,E01023908,Welwyn Hatfield 015A,Investigation complete; no suspect identified
9f91543201b7f7b177dd22bb30200ac3518f912b290eda74fbdf6bb8f04eccdc,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.237901,51.770329,On or near Sports/Recreation Area,E01033308,Welwyn Hatfield 010E,Investigation complete; no suspect identified
02f5ce7fab1b166ee43e6fc1414fcdde30b6b5ce7eacb0b6f43f0d21a4bacd0f,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220894,51.777482,On or near OLDINGS CORNER,E01033311,Welwyn Hatfield 010F,Investigation complete; no suspect identified
dfb712182eea9da7b837d20c01d0d8da41059e152508e3df1dc198df6d2d3bd2,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.247430,51.756300,On or near HALTSIDE,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
70e79b64921a427f77ef401fe1e9967372abcebfc205cdaf9f02a061f79c4695,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.119255,51.714168,On or near HILL RISE,E01023949,Welwyn Hatfield 016C,Investigation complete; no suspect identified
f760676b73700ac801497c843498edb798fc2e7642719ca8e3c0610007f21e37,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.243712,51.755417,On or near TOMS FIELD,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
9c806796e5168782a2b04253e40b21b91eb267f59187b14319558c8fb8443e36,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.119652,51.712277,On or near SUTHERLAND WAY,E01023948,Welwyn Hatfield 016B,Investigation complete; no suspect identified
c401d992d68e5ae4f84e92e3affe23744c0e0b9deae3028447c32b2bc7802cc0,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.238284,51.762350,On or near COMET ROAD,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
4a52da09e7b06de8d53362a5192188f5cda871838929aae3b5bce3ce3902e71d,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.155445,51.762895,On or near CHURCH STREET,E01023925,Welwyn Hatfield 011B,Investigation complete; no suspect identified
af23830dcd5dc60bf43f33a8a011bd9982dbaf997d18dded77a08e905239a952,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.116475,51.708621,On or near KING JAMES AVENUE,E01023948,Welwyn Hatfield 016B,Investigation complete; no suspect identified
382415ff37944977e15a7fbf2797277fe911633e90e09fd99c45802f776b8290,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220525,51.764007,On or near Sports/Recreation Area,E01023927,Welwyn Hatfield 011D,Investigation complete; no suspect identified
04ff930d13ca8468ec322d892fca5676eb2f5473e96cf58eca7b47bbf9e15ecc,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.240381,51.761347,On or near Shopping Area,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
602dc972e2bd1a94b78a493c1b78c9fc5f64111f6cd72d99f226ba15bc5a0dc4,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.240381,51.761347,On or near Shopping Area,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
923b51c29fbec66cfdccaa83f15b8abcdaf3215ca96633b4a693234e68852518,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.237901,51.770329,On or near Sports/Recreation Area,E01033308,Welwyn Hatfield 010E,Investigation complete; no suspect identified
67a196b3cd3dfca9bfb68bea5675c06de233c1ad9824cb7ed5589b9e94261b20,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.115560,51.733416,On or near Park/Open Space,E01023910,Welwyn Hatfield 015C,Investigation complete; no suspect identified
8029e4484e3478ce64687507d9cae0039192d8eb935c1b381c1d68147226ba2a,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.198612,51.719620,On or near BLUEBRIDGE AVENUE,E01023909,Welwyn Hatfield 015B,Investigation complete; no suspect identified
6c35f691d9d2d14e1674de2501e1a635ad06d0ffee9a6fdc4557f3406d508e9d,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.238045,51.774818,On or near CLOVER WALK,E01033310,Welwyn Hatfield 002E,Investigation complete; no suspect identified
60435108c02c67fd613709d4607331311000be775964c1bba624eac6d0e0ea4e,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220871,51.734185,On or near KNOLLES CRESCENT,E01023963,Welwyn Hatfield 014B,Investigation complete; no suspect identified
d9eafd6efda9499d0ef9640b444bf203ded68594177dbe01f1a9339cf73b8bae,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.164123,51.799018,On or near WYTON,E01023950,Welwyn Hatfield 005A,Investigation complete; no suspect identified
3dfd7369fb7e8648683e041196c8a1c6bd9d16190ec915ba82af615d2414d9b2,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.213298,51.824440,On or near NODE WAY GARDENS,E01023970,Welwyn Hatfield 002D,Investigation complete; no suspect identified
b1ca1e56da837260b6c12344f3c4cf0a86aca776cdb448c79032bd8f00f79cde,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.180521,51.789058,On or near Supermarket,E01023946,Welwyn Hatfield 008D,Investigation complete; no suspect identified
59da93cd57b797567d337547e1eea640aec68f861cca350f8022ce181ec623b9,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.179611,51.794007,On or near HERONSWOOD ROAD,E01023944,Welwyn Hatfield 008B,Investigation complete; no suspect identified
ad87fefb43bce357e1f28c22cd1812ceeb814a4fd7e7f9d04e1882a723071cc0,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.207795,51.789054,On or near EAST BURROWFIELD,E01023940,Welwyn Hatfield 009B,Investigation complete; no suspect identified
c3b9c870737fc12c0cc0d4411189426677817e67ab633e46099956d372a3dd72,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.060171,51.744447,On or near WOOD HOUSE LANE,E01023481,East Hertfordshire 018D,Investigation complete; no suspect identified
65cdac3dcbb216263a4af69dc49831f60616edb0e5a34ea3c9cd9b1c7b040a8d,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.063000,51.836061,On or near BARLEYCROFT,E01023485,East Hertfordshire 010A,Investigation complete; no suspect identified
57677866084d7613eb151adf98becc0c792bcc86395c55513944f90ff82de8ee,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.133691,51.782973,On or near CHAPEL LANE,E01023486,East Hertfordshire 010B,Investigation complete; no suspect identified
7f259d020c8b13c314a728026b0d475b85ae0911d3c17492fed467d4ee97bba7,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.022109,51.849364,On or near Petrol Station,E01023506,East Hertfordshire 006B,Investigation complete; no suspect identified
0c3cfcb391799444859df3c4ccb00977ea69c2037670e67be8358635ed8f081b,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.148460,51.888881,On or near NEW PARK LANE,E01023467,East Hertfordshire 002A,Investigation complete; no suspect identified
c549659f699b29bb2636918eb18f3d244efdb2aad00f4b56c82fa38ce663809a,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.063990,51.837696,On or near CHAPPELL COURT,E01023485,East Hertfordshire 010A,Investigation complete; no suspect identified
6ede95e7db1ad19bb122afb3dba68638ce818a162bb1bc5e1f3416907845654d,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.064975,51.837065,On or near BOURNE HONOUR,E01023485,East Hertfordshire 010A,Investigation complete; no suspect identified
13e67e30d2bb4460bb321e49a239bdf9bdd38f3fa0a63fe85963da14c696d5bc,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.044342,51.784605,On or near PRIORS CLOSE,E01023480,East Hertfordshire 018C,Investigation complete; no suspect identified
a9bd33c6e36dc1bf50b54b6d9540fcb47e8bd61eae35709331c952358bae0039,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.085124,51.756240,On or near FANSHAWS LANE,E01023481,East Hertfordshire 018D,Investigation complete; no suspect identified
ff2fe8fd59e839c8171c00f959516a95476f939f435f3a7c4f60b04529540fb8,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.054993,51.825840,On or near WESTMILL ROAD,E01023471,East Hertfordshire 014B,Investigation complete; no suspect identified
6625eeafb68794743bd101fcc008696b3b43a74eeaf6653082e85d8206372fdd,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.156858,51.858000,On or near RAFFIN CLOSE,E01023467,East Hertfordshire 002A,Investigation complete; no suspect identified
62378bfab26e901cdebb4f07da9238e973e0c0ecbf86e792acb94f3dd8bcb830,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.156562,51.852096,On or near NUTCROFT,E01023467,East Hertfordshire 002A,Investigation complete; no suspect identified
62b0a1d20cd4c853b354b586d9505ba12c6756bfc5300039895b2b6119e49ffc,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.113303,51.858092,On or near HIGH STREET,E01033609,East Hertfordshire 010E,Investigation complete; no suspect identified
aecdba3c5766b408611e4f8b39edcefd4696ac87ef1cc557ec895ec4f7708ff4,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,0.028185,51.883874,On or near STORTFORD ROAD,E01023507,East Hertfordshire 006C,Investigation complete; no suspect identified
734e74f42c9d3a21045ac746ddfd5cce12f11942108738306e9263428a550603,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.114469,51.856249,On or near RECTORY LANE,E01033609,East Hertfordshire 010E,Investigation complete; no suspect identified
d7f93a023f0a167541bafb4c41dfc42ba72e6fbaea222393ca7e338d0912c79b,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,0.006942,51.838539,On or near Park/Open Space,E01023506,East Hertfordshire 006B,Investigation complete; no suspect identified
e0087aea040fa78da4adc2579a42e6dde17fa40984b7c4c4e069fcd353f330ce,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.080496,51.767990,On or near BRICKENDON LANE,E01023481,East Hertfordshire 018D,Investigation complete; no suspect identified
74c8a82c1b100d8edc20ccd89a16a37b04b71d6d14be9baeec4891bdb2c91844,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.019138,51.848558,On or near POPLAR CLOSE,E01023506,East Hertfordshire 006B,Investigation complete; no suspect identified
461d322a1cdec374da633bd2fd40b03a10a04c1ee4f3522e2b380bfca6809b89,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.039689,51.780238,On or near THE HARLINGS,E01023481,East Hertfordshire 018D,Investigation complete; no suspect identified
ed92e3657cf1477825928d9104d4932b49955cc9f51fa9bd0ba963f09c22d097,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.118052,51.858770,On or near GREAT INNINGS SOUTH,E01033609,East Hertfordshire 010E,Investigation complete; no suspect identified
ef673490b9772135b2e2be741e92d883f14ffc37d3222d127bfa2301dd145006,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.060171,51.744447,On or near WOOD HOUSE LANE,E01023481,East Hertfordshire 018D,Investigation complete; no suspect identified
6436b5c594afd451fea263db3c922c9109769b8887aab5ac083ef4a59fdd2014,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.033875,51.822908,On or near Sports/Recreation Area,E01023491,East Hertfordshire 009A,Investigation complete; no suspect identified
3414fcfd514ca3af293e3afa8b1d4aff5bba91c396700a0abdcdb4c294cb0f55,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.064552,51.736840,On or near WEST END ROAD,E01023481,East Hertfordshire 018D,Investigation complete; no suspect identified
c8d6741661057c358f2fab68af05a8fcf2e1a5126fc589428867b02d04f62ce7,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.042232,51.784435,On or near TRINITY ROAD,E01023480,East Hertfordshire 018C,Investigation complete; no suspect identified
1b46c4c649f9e65ea92dcfcbab7a40cb9aee389b2a233198680d21286cf8e0ac,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.144807,51.869941,On or near A602,E01023467,East Hertfordshire 002A,Investigation complete; no suspect identified
11c463da408ec7bb6ca6121a296d7eb475360f437292d8c150cb8547764897ad,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.114831,51.859411,On or near THE BEANESIDE,E01033609,East Hertfordshire 010E,Investigation complete; no suspect identified
a8daddec063ae8aa12cdc33410c7a5f1ac9b9ce5eb6c07e33765b2afbe9f39a7,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.126815,51.826107,On or near WINDING SHOTT,E01023485,East Hertfordshire 010A,Investigation complete; no suspect identified
209124e30a3043dcafdf9045dbc0c871185fd44c15be6319d26a0851485f91b5,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.141002,51.780751,On or near DEADFIELD LANE,E01023486,East Hertfordshire 010B,Investigation complete; no suspect identified
36833eb9635988b7bb9e0718ffed11f143b52894f451b1b37a5d10a3f3ceff85,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.159532,51.849409,On or near ABBOTS CLOSE,E01023467,East Hertfordshire 002A,Investigation complete; no suspect identified
40a82c23841ceea638396a0ced8c8497a10529e9ef701e0ca6a25c9010be8005,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,0.063037,51.874824,On or near Park/Open Space,E01023493,East Hertfordshire 003F,Investigation complete; no suspect identified
78b444519cff082c6e46ef64a31d85a943d392dcd2cdf948fedb8d450e2e0ecf,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.125481,51.822246,On or near HOLLY GROVE ROAD,E01023485,East Hertfordshire 010A,Investigation complete; no suspect identified
5f6f847a7db6d8a0ecc4853d72915aef3e44c52f7c327fcbb9d00d02388f89e8,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.165654,51.831323,On or near TEWIN CLOSE,E01023485,East Hertfordshire 010A,Investigation complete; no suspect identified
746fa9317d13c1aa77e1492cb264551233aa3a3bd26a5fd7505afda1ca8813ae,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.133691,51.782973,On or near CHAPEL LANE,E01023486,East Hertfordshire 010B,Investigation complete; no suspect identified
dd67ee483f758b13ca07aac3147594807149f94efa2eb4ce70b560706b86e240,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.072785,51.741121,On or near Parking Area,E01023481,East Hertfordshire 018D,Investigation complete; no suspect identified
b28b2f09dc825700ee48c3e12832a8d88214cc5d1d68e6cae555e1cc3acdd8f5,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.165826,51.827450,On or near ORCHARD ROAD,E01023485,East Hertfordshire 010A,Investigation complete; no suspect identified
e877bb1048b17fa8c9da49db388f7114b0baa0cdb4f791689988ca4607bc7f13,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.130012,51.739051,On or near TYLERS CAUSEWAY,E01023910,Welwyn Hatfield 015C,Investigation complete; no suspect identified
4b7897ce68bd9bd1dbd12a5ecc88b50a3ec2f96413d5249cd4ec02839e02b6ce,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.157500,51.835898,On or near PURCELL CLOSE,E01023467,East Hertfordshire 002A,Investigation complete; no suspect identified
06eadf1ca73ae967231ed79c1cf1ce9dd985b2d1e6af805081bec34679e6a3f3,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.138437,51.801159,On or near Park/Open Space,E01023486,East Hertfordshire 010B,Investigation complete; no suspect identified
33776ff98bb079b7c4faa236daa152bc4f3234d6daa29cec7e8d14edbf2ae9a4,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.085124,51.756240,On or near FANSHAWS LANE,E01023481,East Hertfordshire 018D,Investigation complete; no suspect identified
6f4925fa2358477ad05b86fe3b7edabd76b95ee822d8947524ae476fc15d68e2,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.085124,51.756240,On or near FANSHAWS LANE,E01023481,East Hertfordshire 018D,Investigation complete; no suspect identified
8cc4075f8bb015cfb1cc027197a81c99e3100b929568133f3d400cb9000f2115,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.085124,51.756240,On or near FANSHAWS LANE,E01023481,East Hertfordshire 018D,Investigation complete; no suspect identified
91e1ca48889ff9c9f4004b429896bb3c71f262a85b1d1829ce5fa3414dbcb31c,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.039951,51.784883,On or near OAK TREE CLOSE,E01023480,East Hertfordshire 018C,Investigation complete; no suspect identified
5ae0a1a34c5bac2eb28e829f5a96fb9084e0ada6a84791aec65848b4b04e519c,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.080496,51.767990,On or near BRICKENDON LANE,E01023481,East Hertfordshire 018D,Investigation complete; no suspect identified
3ed050eeca825bde4d681f7ee3b97a26da0836be213d7e14c42bcc6310f108bc,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.072785,51.741121,On or near Parking Area,E01023481,East Hertfordshire 018D,Investigation complete; no suspect identified
319dc3bd4bbbc6ff96693a3f00bf2fc66159e4fcb17f09cb23987bb9c13e3db6,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.072785,51.741121,On or near Parking Area,E01023481,East Hertfordshire 018D,Investigation complete; no suspect identified
e7af754da53c21ad5658a7edffe8e420cd04dd1c69fed22c25239d2c5666907d,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.065720,51.858955,On or near SACOMBE GREEN ROAD,E01023485,East Hertfordshire 010A,Investigation complete; no suspect identified
fc01e2b7cf307168c1e369e035ec16ee80eea9b827a93abd9615a5a880dc4d87,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.166073,51.813858,On or near CHURCHFIELD ROAD,E01023486,East Hertfordshire 010B,Investigation complete; no suspect identified
