Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
0d18c52792a42cb891209bc8c767a09d5204f787d85f9d6ceae105c698cbc02b,2014-01,Northamptonshire Police,Northamptonshire Police,-0.867828,52.257164,On or near ASHCROFT GARDENS,E01027173,Northampton 012D,Investigation complete; no suspect identified
800c7b56d762555bea68f5ecb778af630646f3800ffbbac4b00a1786150ae1af,2014-01,Northamptonshire Police,Northamptonshire Police,-0.599163,52.295074,On or near HIGHAM ROAD,E01027062,East Northamptonshire 008B,Investigation complete; no suspect identified
bdad396e70bc75d78f689634c14b4ebcafceb8490e7b1dfb1a734a70f905939d,2014-01,Northamptonshire Police,Northamptonshire Police,-0.912671,52.254313,On or near HEATHFIELD WAY,E01027242,Northampton 017C,Investigation complete; no suspect identified
136687e5157cb325c62ea51bc0c8bacd3773b5a4b0c00642ab1a68f3f129f992,2014-01,Northamptonshire Police,Northamptonshire Police,-0.684883,52.496966,On or near FRANKLIN FIELDS,E01026958,Corby 003B,Investigation complete; no suspect identified
82df9f714c0f2d4b06029b27b2e4cfc0512ef81e32f838e03f7711c54a068178,2014-01,Northamptonshire Police,Northamptonshire Police,-0.879624,52.243152,On or near BILLINGTON STREET,E01027226,Northampton 025C,Investigation complete; no suspect identified
d1c14a4772a8d4c0bc757d26f128af79075025926ae51fbde81c03f86bd9436b,2014-01,Northamptonshire Police,Northamptonshire Police,-0.684883,52.496966,On or near FRANKLIN FIELDS,E01026958,Corby 003B,Investigation complete; no suspect identified
b08e943e01b78766150c8b58af7096a048f2feca727b3b38a25faaa9a7c1cc01,2014-01,Northamptonshire Police,Northamptonshire Police,-0.779899,52.279359,On or near Park/Open Space,E01027353,Wellingborough 009F,Investigation complete; no suspect identified
1cd1e767160b75e928ac4b52f85a98b93c88e3b7ca625e1f8149149b23cd0339,2014-01,Northamptonshire Police,Northamptonshire Police,-0.883513,52.257430,On or near GREENVIEW DRIVE,E01027189,Northampton 015D,Investigation complete; no suspect identified
70cc063473208452fd2f2f0fb34ce9597568bc5d02aa2ea2e717640ef4019532,2014-01,Northamptonshire Police,Northamptonshire Police,-1.026461,52.405879,On or near Park/Open Space,E01027005,Daventry 001A,Investigation complete; no suspect identified
b705223333925504e9f28ebfb9594447fa3d030d7d9abb7392f4972d31131e68,2014-01,Northamptonshire Police,Northamptonshire Police,-0.913369,52.215560,On or near Petrol Station,E01027162,Northampton 030A,Investigation complete; no suspect identified
2b16fc27d9d977c5c93b1ff272051aa42ada9547293cef4543ddcadcc33ab3cd,2014-01,Northamptonshire Police,Northamptonshire Police,-0.872450,52.255725,On or near TUDOR ROAD,E01027186,Northampton 013B,Investigation complete; no suspect identified
447c801c706e59b61b54a6aab8d97ff04ec151c12baf5408e785b282d1b22362,2014-01,Northamptonshire Police,Northamptonshire Police,-0.787803,52.264210,On or near CHURCH WAY,E01027353,Wellingborough 009F,Investigation complete; no suspect identified
4fac9932bfe3e5c0910bc0e1e9a64151e6546d28673e2901acb4560f49897562,2014-01,Northamptonshire Police,Northamptonshire Police,-0.892625,52.230958,On or near LION COURT,E01032980,Northampton 028E,Investigation complete; no suspect identified
d8822bf7c548e06b7324f377ee3301d98ba703ed72a41970afb3f0a0764872b7,2014-01,Northamptonshire Police,Northamptonshire Police,-0.701370,52.486350,On or near Shopping Area,E01026949,Corby 005A,Investigation complete; no suspect identified
4a5fc79f1b9d3e54ab1c4cb37ea50c8129de1300143d1ff1a2da9ac57424dd0f,2014-01,Northamptonshire Police,Northamptonshire Police,-0.679444,52.364167,On or near ORBIT MEWS,E01027092,Kettering 011B,Investigation complete; no suspect identified
175a39ef6d9e6a05ff42e7575d30ef6e8f886a6db61dde71568c3ad68e6a2cc6,2014-01,Northamptonshire Police,Northamptonshire Police,-0.888647,52.270048,On or near EASTERN CLOSE,E01027232,Northampton 001D,Investigation complete; no suspect identified
956682e7fa2d395e874a0e3d7513bfe329a2c205eeb0c5df0273128293b49b53,2014-01,Northamptonshire Police,Northamptonshire Police,-0.717213,52.305478,On or near Supermarket,E01027342,Wellingborough 005D,Investigation complete; no suspect identified
c7ba672b18360b768123b9f564ef6202eac2cac9fae2044596ff523f7f258ccc,2014-01,Northamptonshire Police,Northamptonshire Police,-0.464223,52.483564,On or near EASTWOOD ROAD,E01027049,East Northamptonshire 002F,Investigation complete; no suspect identified
ca2432c2b6d366878c1f62697613c8b00bd5a1169f76497d5c0bd1dea232f2f0,2014-01,Northamptonshire Police,Northamptonshire Police,-0.715444,52.404069,On or near CLARENCE ROAD,E01027112,Kettering 006D,Investigation complete; no suspect identified
13e3078f3d880080e6600c84c66754c62f9e4a5f44433c3e595f83ff0120ba9d,2014-01,Northamptonshire Police,Northamptonshire Police,-0.872354,52.251427,On or near CEDAR ROAD,E01027186,Northampton 013B,Investigation complete; no suspect identified
176d9b147ca4eb7091adfdf8e01dc9188a40d3701862e94b2596194c013b384b,2014-01,Northamptonshire Police,Northamptonshire Police,-0.824560,52.178000,On or near GRAFTON COURT,E01027274,South Northamptonshire 002B,Investigation complete; no suspect identified
01b52000ad80a440eabedee8271a851142c1b74422e167018ce6d6a41edf3932,2014-01,Northamptonshire Police,Northamptonshire Police,-0.879022,52.247264,On or near ABINGTON AVENUE,E01027132,Northampton 022A,Investigation complete; no suspect identified
ccd91b52d7feb17efc26aab7386c6671a1526f8d2a54699d1e737f1f53d99adc,2014-01,Northamptonshire Police,Northamptonshire Police,-0.727953,52.425548,On or near CHERRY HALL ROAD,E01027090,Kettering 001A,Investigation complete; no suspect identified
e18b1185df115e3ffe1eef3bca9df1f61b7f0ddb5399fc54d85d1ded4b2e32a1,2014-01,Northamptonshire Police,Northamptonshire Police,-0.962991,52.254397,On or near Supermarket,E01027212,Northampton 014D,Investigation complete; no suspect identified
979e3d5ab1c6c23d60726f33298e48ca54e2a477ab2b3ae8a8459498397c1dcf,2014-01,Northamptonshire Police,Northamptonshire Police,-0.942345,52.232412,On or near SCRIBERS MEWS,E01032977,Northampton 029G,Investigation complete; no suspect identified
0b8e2aa70542e91983f4cd2adf0b8bcf232683356dfd31e04b37b275256f3135,2014-01,Northamptonshire Police,Northamptonshire Police,-0.960319,52.244025,On or near ACORN CLOSE,E01032976,Northampton 029F,Investigation complete; no suspect identified
a23ac0237d0647f8662cc2124684f2bf8844cffe46edf95630803a35aabc34af,2014-01,Northamptonshire Police,Northamptonshire Police,-0.724193,52.410601,On or near RESERVOIR ROAD,E01027080,Kettering 004B,Investigation complete; no suspect identified
c6c24cd57e5bf319a9af2e24c8a856b9a34256623e600ebfb043abea000272b8,2014-01,Northamptonshire Police,Northamptonshire Police,-0.879248,52.198150,On or near ROMULUS CLOSE,E01027206,Northampton 031D,Investigation complete; no suspect identified
af6239dc1d51ad3ea88e04f55092fcbd219d854cedcbcea1f0342675a972247c,2014-01,Northamptonshire Police,Northamptonshire Police,-1.159548,52.265975,On or near OSPREY DRIVE,E01026987,Daventry 006A,Investigation complete; no suspect identified
53a145bde96667fd07cb85af96b06fa52699008a894517cdc1fb2220ea87a807,2014-01,Northamptonshire Police,Northamptonshire Police,-0.855995,52.239338,On or near PRIMULA CLOSE,E01027258,Northampton 020C,Investigation complete; no suspect identified
d2f67233361becdc192564ee47b121b3e13454f412c29d51bed4badac125df4a,2014-01,Northamptonshire Police,Northamptonshire Police,-0.849040,52.263600,On or near Further/Higher Educational Building,E01027182,Northampton 006C,Investigation complete; no suspect identified
8b9d621664ca1ea2fbede5b2edad4fba5132078e7bf9fcc0abe35b744b45359a,2014-01,Northamptonshire Police,Northamptonshire Police,-0.861351,52.288120,On or near CAREY CLOSE,E01027019,Daventry 005C,Investigation complete; no suspect identified
f9a8c7ec9fe41177181b3010896fa77cd69cd3e09ffd02033dbf38b4af7d6183,2014-01,Northamptonshire Police,Northamptonshire Police,-0.696957,52.310022,On or near THE PYGHTLE,E01027332,Wellingborough 002C,Investigation complete; no suspect identified
d6436b90b0e7132515a21c2bcc6ea24c18d77dee94436bd9259e8d260ac57238,2014-01,Northamptonshire Police,Northamptonshire Police,-0.898168,52.267305,On or near LOCKWOOD CLOSE,E01027147,Northampton 003D,Investigation complete; no suspect identified
f42ca8fc68a670ff9fd56937fc0a7bb117b0b18fcbf5cac7303456b47d74046a,2014-01,Northamptonshire Police,Northamptonshire Police,-0.917220,52.227518,On or near THORN HILL,E01027235,Northampton 026C,Investigation complete; no suspect identified
a5870b1e6cb2ccd86fe65fb300757bf54f0fd86022f30bf27f8487fc48877e51,2014-01,Northamptonshire Police,Northamptonshire Police,-1.164724,52.256446,On or near ST JAMES STREET,E01026992,Daventry 007D,Investigation complete; no suspect identified
d27f18f1bedc6e2edafe33bcb099c30f460cadbf80d14f01d9b9b0554b42d905,2014-01,Northamptonshire Police,Northamptonshire Police,-0.867340,52.059774,On or near DEANSHANGER ROAD,E01027276,South Northamptonshire 008A,Investigation complete; no suspect identified
d54ec7594bf2bae6ac5d15be01c37b9390adef54b639d12d0471b2960fd83fd8,2014-01,Northamptonshire Police,Northamptonshire Police,-0.941688,52.245271,On or near Sports/Recreation Area,E01027217,Northampton 019D,Investigation complete; no suspect identified
3c6112fa87e3a514d14954f2cbb53691519ce7a2f5f699847078de12de0512c5,2014-01,Northamptonshire Police,Northamptonshire Police,-0.707559,52.473642,On or near BUTLAND ROAD,E01032964,Corby 009C,Investigation complete; no suspect identified
44ed98228377a4914dfd1e60a56f8f27e4eb5f3fa67dbc5bb86eb5ca26b7d57c,2014-01,Northamptonshire Police,Northamptonshire Police,-0.700898,52.407327,On or near CHARLOTTE PLACE,E01027127,Kettering 005D,Investigation complete; no suspect identified
ade21d467af73a28dc33af87609831e4e31d55eb81f8543988ec2ab60f1d396b,2014-01,Northamptonshire Police,Northamptonshire Police,-0.718168,52.398848,On or near GORDON STREET,E01027111,Kettering 006C,Investigation complete; no suspect identified
7600360e73e021d6bb9ded921e2e031644edcace84e7da365f377f35d0ad7418,2014-01,Northamptonshire Police,Northamptonshire Police,-0.715532,52.394954,On or near LINDEN AVENUE,E01027100,Kettering 009A,Investigation complete; no suspect identified
a576846e448df956c4017769224c3a9dc7a44b807c2476a769a31d2cc4093184,2014-01,Northamptonshire Police,Northamptonshire Police,-0.924322,52.256551,On or near WITHAM GREEN,E01027243,Northampton 017D,Investigation complete; no suspect identified
dca45d7a37e514bc54c337edffc2125e20a410e29e1d69368bd8e734688dcb9a,2014-01,Northamptonshire Police,Northamptonshire Police,-0.718168,52.398848,On or near GORDON STREET,E01027111,Kettering 006C,Investigation complete; no suspect identified
7f7ff3c15048d4675422906fcd1506ba52747a404768e692f3d59ccc6eaa7af7,2014-01,Northamptonshire Police,Northamptonshire Police,-0.985933,52.239627,On or near CARR'S WAY,E01027286,South Northamptonshire 001D,Investigation complete; no suspect identified
0f169b124ae008503de2d1566b41b7e957c7decc957d36a2f63d1a1714bcae8c,2014-01,Northamptonshire Police,Northamptonshire Police,-0.716586,52.303341,On or near KILNWAY,E01027310,Wellingborough 007B,Investigation complete; no suspect identified
510e7d4a9d44e778a340de525089a74c4781ad7fe9c980bf66ca8f4f0ae92964,2014-01,Northamptonshire Police,Northamptonshire Police,-0.869360,52.256855,On or near BEECHCROFT GARDENS,E01027173,Northampton 012D,Investigation complete; no suspect identified
cb2329ebc88d09ec4b9113846b494e43e595c02618f542da47937b5495a27dbf,2014-01,Northamptonshire Police,Northamptonshire Police,-0.891266,52.264363,On or near HASTINGS ROAD,E01027230,Northampton 009C,Investigation complete; no suspect identified
69c217c1c927e6a6d7c4180ef7faeb2468b55d0962b7a51ae04bc5468d99afb8,2014-01,Northamptonshire Police,Northamptonshire Police,-0.773819,52.373195,On or near CHURCH STREET,E01027119,Kettering 011F,Investigation complete; no suspect identified
91abb1f7b11c8a7352765ed18e77623016a9ed459335e757c596c5fea17c87ee,2014-01,Northamptonshire Police,Northamptonshire Police,-0.602154,52.295101,On or near BRIDGE COURT,E01027062,East Northamptonshire 008B,Investigation complete; no suspect identified
8ef8f424eb83b1dff17ecbc8a559f9bad761dfdfcace071071a997b4ebc15d27,2014-01,Northamptonshire Police,Northamptonshire Police,-0.836125,52.271673,On or near WATERPUMP COURT,E01027249,Northampton 004E,Investigation complete; no suspect identified
d4294d699befbe074be77eb0cb86d301218e118b8b9a2fab1865f5232d0933c5,2014-01,Northamptonshire Police,Northamptonshire Police,-1.162058,52.257982,On or near Parking Area,E01026992,Daventry 007D,Investigation complete; no suspect identified
40974d600b782b90f6172ad54f4f94a6b0c3cebe7d928fe5f98f6f31ecdc747d,2014-01,Northamptonshire Police,Northamptonshire Police,-0.958151,52.251531,On or near EATON ROAD,E01027211,Northampton 014C,Investigation complete; no suspect identified
0d2c7aab38729f38e71f2a3a8432210c8c459de496623668e392fcd9ec6bd07f,2014-01,Northamptonshire Police,Northamptonshire Police,-0.817350,52.268384,On or near HAREFIELD ROAD,E01027199,Northampton 007D,Investigation complete; no suspect identified
9ea78c14702b6f41513b263a7f1c5174dc2616a9a28c182b7fd719dbd0781bd5,2014-01,Northamptonshire Police,Northamptonshire Police,-0.690320,52.460713,On or near Park/Open Space,E01027103,Kettering 001B,Investigation complete; no suspect identified
762dfec397a201b35a5064f4d622e65c0a4b4cad6d4f85db64dec71940cd5e63,2014-01,Northamptonshire Police,Northamptonshire Police,-0.670939,52.367156,On or near WOODCOCK STREET,E01027101,Kettering 011C,Investigation complete; no suspect identified
1ceb5d6e5a377d7dc968ce4f785dbfd6e9485998b0c7490b05736604e5034a19,2014-01,Northamptonshire Police,Northamptonshire Police,-0.772512,52.371617,On or near GLEBE AVENUE,E01027119,Kettering 011F,Investigation complete; no suspect identified
d0af406011cdf6b90c077b53acb6b52bcf7fe78401d8d8cf95b681d9cd2bcf8a,2014-01,Northamptonshire Police,Northamptonshire Police,-0.724514,52.488112,On or near BEANFIELD AVENUE,E01026962,Corby 004A,Investigation complete; no suspect identified
15483b125bb696e9fa63027b66738cc16a2a23594bb4f60469c5313615f3d934,2014-01,Northamptonshire Police,Northamptonshire Police,-0.882768,52.239829,On or near ETHEL STREET,E01027228,Northampton 023D,Investigation complete; no suspect identified
b69d1f7c9867be9e5b627d2a54affc44746b9990faa8fa47a98f0320489acaeb,2014-01,Northamptonshire Police,Northamptonshire Police,-0.722408,52.498797,On or near WILBY CLOSE,E01026975,Corby 004D,Investigation complete; no suspect identified
0aa3a648362c08fea0c4278184980ac2bfdfc8562f0fc5dba97afb6d6a1c7d8d,2014-01,Northamptonshire Police,Northamptonshire Police,-0.591228,52.295591,On or near WINDSOR ROAD,E01027061,East Northamptonshire 008A,Investigation complete; no suspect identified
976f5a1a215355d4d77de42ca18a854b69d79704bd8b9e63c1e200b7464d387f,2014-01,Northamptonshire Police,Northamptonshire Police,-0.886553,52.245430,On or near SHAKESPEARE ROAD,E01027225,Northampton 023B,Investigation complete; no suspect identified
f1b5f658a3a3b961f8c4e74135ff416a3b400087404c778545f410d126e00a20,2014-01,Northamptonshire Police,Northamptonshire Police,-0.938101,52.232922,On or near EDISON DRIVE,E01032977,Northampton 029G,Investigation complete; no suspect identified
b810f9bb7e258c5f85e0a11f1dfe434cbca89dc031ba95fc67f3d092596f95bd,2014-01,Northamptonshire Police,Northamptonshire Police,-0.826817,52.275042,On or near MERRYDALE SQUARE,E01027246,Northampton 005E,Investigation complete; no suspect identified
e47cdf79c26af45d69396f35cfa5bacc35645c98a1bcb20213e2efe215e621e3,2014-01,Northamptonshire Police,Northamptonshire Police,-0.716695,52.405530,On or near LANCASTER ROAD,E01027112,Kettering 006D,Investigation complete; no suspect identified
52063fd7672b815ef2ddab85b7cd06aa871b661244a2574c45e692f5e46823b3,2014-01,Northamptonshire Police,Northamptonshire Police,-0.684441,52.290849,On or near Supermarket,E01027320,Wellingborough 008D,Investigation complete; no suspect identified
3b4a32d3d81c028acbfa02d97fd42d994a7aee1be3f20c37dc5854b3c3881482,2014-01,Northamptonshire Police,Northamptonshire Police,-1.080374,52.304287,On or near LAWRENCE COURT,E01027016,Daventry 004C,Investigation complete; no suspect identified
0ce087220367a6309a54acbcb89b51169ca8efe4449508853d4d52384d3ace36,2014-01,Northamptonshire Police,Northamptonshire Police,-0.910066,52.248247,On or near PEMBROKE CRESCENT,E01027242,Northampton 017C,Investigation complete; no suspect identified
c0bf949668247ba33c5436d35c118eda7d7d8a34c02c383a4e8da156afceb2c8,2014-01,Northamptonshire Police,Northamptonshire Police,-0.683603,52.362128,On or near CHURCHILL WAY,E01027092,Kettering 011B,Investigation complete; no suspect identified
17bacbb29f42c7af173aee51c10c7bd9004b4b043ed17f031d2d01124901974c,2014-01,Northamptonshire Police,Northamptonshire Police,-0.691290,52.316666,On or near NEST FARM CRESCENT,E01027334,Wellingborough 002E,Investigation complete; no suspect identified
876af94afd8f1919fafff723f5e8de8969125a30ce9f5c3217ffed0b86df4f77,2014-01,Northamptonshire Police,Northamptonshire Police,-0.593082,52.305117,On or near CARLTON MEWS,E01033245,East Northamptonshire 007F,Investigation complete; no suspect identified
71dac31724dd145e3691a2ba3388e44aa0040c1e7445c9ed79d1290478a45f62,2014-01,Northamptonshire Police,Northamptonshire Police,-0.710590,52.295166,On or near KILBY CLOSE,E01027351,Wellingborough 006C,Investigation complete; no suspect identified
660c1e7a897427c51e44bb349b1ae27b5ef391681d6101954dc19c988e3baf5f,2014-01,Northamptonshire Police,Northamptonshire Police,-1.164569,52.256939,On or near NEWLANDS,E01026992,Daventry 007D,Investigation complete; no suspect identified
643c462796345f97a7342de84283c0d3b516586514f697fd6ca809ce1cab9cc2,2014-01,Northamptonshire Police,Northamptonshire Police,-1.160689,52.257577,On or near WEST COURT,E01026992,Daventry 007D,Investigation complete; no suspect identified
cd9762b8b3b872d301e8d5c658024f8eab32cd92952b30a7d47c014cd0c67c21,2014-01,Northamptonshire Police,Northamptonshire Police,-0.831507,52.275610,On or near MIDDLEMORE,E01027247,Northampton 004C,Investigation complete; no suspect identified
5417e95f82305cec9b7249810d46f22e272b688698f03919f4b35f3aaf2c079a,2014-01,Northamptonshire Police,Northamptonshire Police,-0.878773,52.250157,On or near ABINGTON GROVE,E01027184,Northampton 015A,Investigation complete; no suspect identified
8c3b2803f3874752077833f54316e2806cb570c901f3ec0ae30ac95eb27379a3,2014-01,Northamptonshire Police,Northamptonshire Police,-0.931771,52.240426,On or near MANSARD CLOSE,E01027237,Northampton 024C,Investigation complete; no suspect identified
7d22e81f5b8cf77cebdf58a88a000c8ff3d0a8cceb486ac5547fbb41b1face31,2014-01,Northamptonshire Police,Northamptonshire Police,-0.973863,52.185722,On or near HIGH STREET,E01027283,South Northamptonshire 001B,Investigation complete; no suspect identified
9fda19bebcca3276d22625901f69759fd27012c53a379e32f1f31eee8e8b681e,2014-01,Northamptonshire Police,Northamptonshire Police,-0.853712,52.286419,On or near WELLS COURT,E01027019,Daventry 005C,Investigation complete; no suspect identified
ea9907f7e4d961a2205dab2939ad9553f412400aa4004bee4b9a7e796704b02e,2014-01,Northamptonshire Police,Northamptonshire Police,-0.723501,52.479336,On or near HIGHBROOK,E01026966,Corby 006E,Investigation complete; no suspect identified
36893e96af36fdb1028dbde8b43e02fdb26cdc814888efed23e26d360a2e9c96,2014-01,Northamptonshire Police,Northamptonshire Police,-0.723467,52.494763,On or near CHELVESTON DRIVE,E01026975,Corby 004D,Investigation complete; no suspect identified
52addf61e068a8c27910f54916e978c82640e0e2fc53cdcbc6e39759da11e406,2014-01,Northamptonshire Police,Northamptonshire Police,-1.167411,52.263190,On or near SEXTON CLOSE,E01026988,Daventry 007B,Investigation complete; no suspect identified
5fd3ffe277cbef517b2ff0e1d89d07cc49062a8266b9923cfb4e2e37f84a7fe2,2014-01,Northamptonshire Police,Northamptonshire Police,-0.588778,52.288271,On or near OSWALD ROAD,E01027059,East Northamptonshire 009B,Investigation complete; no suspect identified
04a96bd3ab5325b710e01fe7724b979d46df9cfd0cb6e7533345ba5ccda8379b,2014-01,Northamptonshire Police,Northamptonshire Police,-1.167411,52.263190,On or near SEXTON CLOSE,E01026988,Daventry 007B,Investigation complete; no suspect identified
92d90c205ce3f198231c4606ada3b7892b22219d844b954d5414f3db3a3d10b8,2014-01,Northamptonshire Police,Northamptonshire Police,-0.880437,52.238782,On or near ALFRED STREET,E01027224,Northampton 025B,Investigation complete; no suspect identified
3327cfb6eca0be2d9815d46ca195696911fd148ec38eee232f3df768ea2cdde2,2014-01,Northamptonshire Police,Northamptonshire Police,-0.724242,52.393600,On or near SOUTHLANDS,E01027113,Kettering 007C,Investigation complete; no suspect identified
e7d712ba103bad8922ff77f96315e3dde08050498eda3bb19a80e073f57f9069,2014-01,Northamptonshire Police,Northamptonshire Police,-0.835483,52.257030,On or near Shopping Area,E01027198,Northampton 007C,Investigation complete; no suspect identified
984b263a09cf69454d177439d11a02bae85f1a8d9f6eff72cece40e88230304c,2014-01,Northamptonshire Police,Northamptonshire Police,-0.721782,52.477186,On or near KINGSBROOK,E01026966,Corby 006E,Investigation complete; no suspect identified
7932fc98c00d7d7b1786d4ca30e2182241dbee927de72626e167deced5fbd46f,2014-01,Northamptonshire Police,Northamptonshire Police,-0.717354,52.400053,On or near MILL ROAD,E01027111,Kettering 006C,Investigation complete; no suspect identified
7126e523558c4dc23345c26ec36a0f0b06ad2a148ed1a713b5491f1e111eb3ea,2014-01,Northamptonshire Police,Northamptonshire Police,-0.711307,52.294220,On or near DUNCAN COURT,E01027351,Wellingborough 006C,Investigation complete; no suspect identified
2b8456251241ca574e537119d2a949a789194a7002728aecf207713fe34e7e14,2014-01,Northamptonshire Police,Northamptonshire Police,-0.598546,52.289996,On or near ALFRED STREET,E01027065,East Northamptonshire 009D,Investigation complete; no suspect identified
f06060182e3b2c953499d25e067d4b26ccdff2943c12a575e6a5c591a5e66cc2,2014-01,Northamptonshire Police,Northamptonshire Police,-0.868837,52.249775,On or near PARK AVENUE NORTH,E01027169,Northampton 012B,Investigation complete; no suspect identified
8bf1d14fa92cd7455c521f24e20bab8a8b3b4a089b8528e460b83de6d086f9db,2014-01,Northamptonshire Police,Northamptonshire Police,-0.713779,52.385503,On or near SPINNEY DRIVE,E01027130,Kettering 009C,Investigation complete; no suspect identified
6a539d153dd3e1e604ae626a5a583dadbc5028fee81da42faf6f6ad45cfce798,2014-01,Northamptonshire Police,Northamptonshire Police,-0.809131,52.331174,On or near MAIN STREET,E01027023,Daventry 005E,Investigation complete; no suspect identified
d051b76ffa7d9e603174067b09f72ea37203cac845fc68b8c889e3096a3b43f4,2014-01,Northamptonshire Police,Northamptonshire Police,-0.729424,52.471569,On or near TROMSO CLOSE,E01026954,Corby 008B,Investigation complete; no suspect identified
89d4a3851a9bfc2c3d5cac89b6e013b2b9c199b4952f94400058d33070c26a41,2014-01,Northamptonshire Police,Northamptonshire Police,-0.877856,52.254581,On or near MOORE STREET,E01027189,Northampton 015D,Investigation complete; no suspect identified
e2e05f039b6a9b1dc0d9becada1c403bf2c87fe6802174ed50689b5ec3984d70,2014-01,Northamptonshire Police,Northamptonshire Police,-1.069989,52.304359,On or near ORCHARD RISE,E01027015,Daventry 004B,Investigation complete; no suspect identified
1e2c3bc6165e91428301731b536bbeccefc743fa66063756695eaf2f7ac70c94,2014-01,Northamptonshire Police,Northamptonshire Police,-0.694545,52.301750,On or near ANGEL LANE,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
da23884eb20d1be3d3b6af4a99fe2c29957d72920a9c54aa3a939e99a102848f,2014-01,Northamptonshire Police,Northamptonshire Police,-0.720001,52.483757,On or near HALIFAX SQUARE,E01026961,Corby 006C,Investigation complete; no suspect identified
a6f896ae402bbf551dcc89e8c3b3cc4cfd220de281ced2ab9f4851ee75336536,2014-01,Northamptonshire Police,Northamptonshire Police,-0.892127,52.192131,On or near A45,E01027206,Northampton 031D,Investigation complete; no suspect identified
b00903101099d1c8bdcdac5358e7ab00da61b1707b270a1bacabe9fecf4eb47c,2014-01,Northamptonshire Police,Northamptonshire Police,-0.899555,52.223102,On or near SALCEY STREET,E01027156,Northampton 027A,Investigation complete; no suspect identified
f97686c5136486b17a865b48d702130403596c89793106674d57b57e453132bb,2014-01,Northamptonshire Police,Northamptonshire Police,-0.608164,52.292367,On or near Petrol Station,E01027073,East Northamptonshire 008F,Investigation complete; no suspect identified
588a0c5747aac3e0b7a6ab32df24feb8fbafc6bc79f4385deb8402e035536a8a,2014-01,Northamptonshire Police,Northamptonshire Police,-1.144732,52.028766,On or near DOVEHOUSE CLOSE,E01027264,South Northamptonshire 010A,Investigation complete; no suspect identified
28f84fd312c3642b2410b6f9cd5ecee211f5d164adbada6325562d0a3248cc36,2014-01,Northamptonshire Police,Northamptonshire Police,-0.849520,52.272811,On or near BURFORD AVENUE,E01027183,Northampton 006D,Investigation complete; no suspect identified
c2843a43484d8432b4b017d3f473b98699b848d5ec9e465f4937a66bbd2db394,2014-01,Northamptonshire Police,Northamptonshire Police,-0.902000,52.243866,On or near HARDING TERRACE,E01027154,Northampton 021D,Investigation complete; no suspect identified
1fe1bc34d61ef6051ff9266b4435602e424804eef95deb5deb58c7a4b9026e65,2014-01,Northamptonshire Police,Northamptonshire Police,-0.558004,52.364501,On or near KINEWELL CLOSE,E01027057,East Northamptonshire 004A,Investigation complete; no suspect identified
b40637ba6122a36884b46dc9da70b6413ad73f77ad176d00c2b14bbe0d76db38,2014-01,Northamptonshire Police,Northamptonshire Police,-0.751735,52.265992,On or near Supermarket,E01027322,Wellingborough 009A,Investigation complete; no suspect identified
4d7a73119bbdc980a0899ba2b0482bab394d648f9d29d997dfb7fc70bb153155,2014-01,Northamptonshire Police,Northamptonshire Police,-0.854855,52.285890,On or near BRUNTING ROAD,E01027019,Daventry 005C,Investigation complete; no suspect identified
5a82a2ae7f956ba48dfba9ad143eaf4b2b65756e4e3daed99c124650c35c918b,2014-01,Northamptonshire Police,Northamptonshire Police,-0.713706,52.504196,On or near SHIRE ROAD,E01026981,Corby 002E,Investigation complete; no suspect identified
743c385ff214498489c833830ccfb3545c5d64b68fd6cf23960f1b8feda7bf6a,2014-01,Northamptonshire Police,Northamptonshire Police,-1.172640,52.262480,On or near Petrol Station,E01026988,Daventry 007B,Investigation complete; no suspect identified
facd20a2c7f6e05257fcb3a8166e215daf65c02f90f537357584b3405f11e32a,2014-01,Northamptonshire Police,Northamptonshire Police,-0.842338,52.269450,On or near SOUTH HOLME COURT,E01027249,Northampton 004E,Investigation complete; no suspect identified
e1b17bd9a0844fb95b993ab6a7f4e5213450be28f37cb282bdf60bed23802cf2,2014-01,Northamptonshire Police,Northamptonshire Police,-0.686596,52.300772,On or near CASTLE MEWS,E01027350,Wellingborough 006B,Investigation complete; no suspect identified
37ac7ea8efddf9c2ae0f2a866cc68447aeb63be5e717c2682cd51a8bdbaca40f,2014-01,Northamptonshire Police,Northamptonshire Police,-0.915094,52.242656,On or near NEWCOMBE ROAD,E01027241,Northampton 017B,Investigation complete; no suspect identified
c52f817ad020a35bf47715aa4b50c600092b0b4be636816afc38cd261f89f363,2014-01,Northamptonshire Police,Northamptonshire Police,-0.670939,52.367156,On or near WOODCOCK STREET,E01027101,Kettering 011C,Investigation complete; no suspect identified
91488f509c4057482718a394ac4bd9c82a14aed1cbe86337a7fabd7a18b83f04,2014-01,Northamptonshire Police,Northamptonshire Police,-0.590969,52.296820,On or near VICARAGE ROAD,E01027061,East Northamptonshire 008A,Investigation complete; no suspect identified
f9f249a22701fffa81afe2619f2378bdefb122b4dd76d43f922aa44432fd05c1,2014-01,Northamptonshire Police,Northamptonshire Police,-0.896942,52.235781,On or near Nightclub,E01027223,Northampton 025A,Investigation complete; no suspect identified
