Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
4f253e538391c512d727eab7af99f388af8038caab7b7abda6b85579ccc801b1,2014-01,Surrey Police,Surrey Police,-0.080440,51.309054,On or near ST LUKE'S ROAD,E01030860,Tandridge 002D,Investigation complete; no suspect identified
82b0d0fba1f82acc3a4155b75b7d470f4f173838cb2a721857f67eed8108f742,2014-01,Surrey Police,Surrey Police,-0.082726,51.309290,On or near HORNCHURCH HILL,E01030860,Tandridge 002D,Investigation complete; no suspect identified
da054b08940a04f02b2eadf520babdc33f847d8f1bb856a0307a32f77c2b098e,2014-01,Surrey Police,Surrey Police,-0.069209,51.244687,On or near IVY MILL CLOSE,E01030825,Tandridge 009B,Investigation complete; no suspect identified
c2e6c4e731025dd8dba3bfb514bb3effffec411560ab7e698cbe65b640ac5681,2014-01,Surrey Police,Surrey Police,-0.058202,51.203587,On or near Park/Open Space,E01030827,Tandridge 009D,Investigation complete; no suspect identified
f6e4edea5830b10aa0d3a61c401e53113cf72cc5c733e7b3c33a35bf566b2d6f,2014-01,Surrey Police,Surrey Police,-0.080694,51.287485,On or near HIGH TREES CLOSE,E01030850,Tandridge 004D,Investigation complete; no suspect identified
dda0c357a447e2d5150e4e69905b0e23054ba3e88a4c7de500f418e6e054215f,2014-01,Surrey Police,Surrey Police,-0.120522,51.240703,On or near BLETCHINGLEY ROAD,E01030813,Tandridge 008B,Investigation complete; no suspect identified
b0cd9c0c5690bcb6bfbabf21e0a6133f3f6bab69d7d27759e8aa59c41749d5c1,2014-01,Surrey Police,Surrey Police,-0.722400,51.283404,On or near GRAYSWOOD DRIVE,E01030785,Surrey Heath 012D,Investigation complete; no suspect identified
0c394733233255ecaf8e9fd32204e28522dad90fbe91d532bc8122cae788348b,2014-01,Surrey Police,Surrey Police,-0.715837,51.351619,On or near MITCHAM COURT,E01030788,Surrey Heath 004C,Investigation complete; no suspect identified
b1e24322ca1304e650a4a6d18aa23f3d19c07909d840dd5c7cd1921f97d8c865,2014-01,Surrey Police,Surrey Police,-0.744390,51.336714,On or near Pedestrian Subway,E01030800,Surrey Heath 005E,Investigation complete; no suspect identified
0b565437de30d9e1d226fff1fd4a422f0a922cd4a99273590f4c872c1c49ec3d,2014-01,Surrey Police,Surrey Police,-0.691964,51.361903,On or near HIGH STREET,E01030759,Surrey Heath 002C,Investigation complete; no suspect identified
373621024aa4b79fcbe338af47c6835bcf1b6a27179d8bf44cbf08fac9fd4952,2014-01,Surrey Police,Surrey Police,-0.472716,51.445639,On or near Supermarket,E01030711,Spelthorne 002C,Investigation complete; no suspect identified
4638cdf50b069d1444aa83c5c98dfc7565b9e817d85e05118d82726f5122dc5a,2014-01,Surrey Police,Surrey Police,-0.480215,51.449478,On or near BUTTERCUP SQUARE,E01030745,Spelthorne 001C,Investigation complete; no suspect identified
68519317bdc86585f4625f33e841e9ae4de89876c1e00a423aae0dc7908ac65f,2014-01,Surrey Police,Surrey Police,-0.480486,51.453438,On or near ST MARY'S CRESCENT,E01030746,Spelthorne 002D,Investigation complete; no suspect identified
a31c72bbc3c5dbacc0d79a188232010c1dba0c8748f37272fc59c668ddf1f925,2014-01,Surrey Police,Surrey Police,-0.472199,51.441721,On or near SEATON DRIVE,E01030707,Spelthorne 003A,Investigation complete; no suspect identified
528da9550ef236d86caf891a10895ed2361c88f6c0cda4797ee4be1f98776e6d,2014-01,Surrey Police,Surrey Police,-0.474864,51.425201,On or near ASHFORD ROAD,E01030721,Spelthorne 012A,Investigation complete; no suspect identified
5862d04be7ce130541eed9e281b20e22965a62e1536f1c8041221dab1f001ab7,2014-01,Surrey Police,Surrey Police,-0.422231,51.419010,On or near CROSSWAYS,E01030752,Spelthorne 008E,Investigation complete; no suspect identified
3a02caae76eb92da5c6a20836abeb1f2caf83bc2d8ec9eb5c9e24041315926be,2014-01,Surrey Police,Surrey Police,-0.454375,51.430526,On or near CONVENT ROAD,E01030702,Spelthorne 005B,Investigation complete; no suspect identified
e65ed20907c90bc37e1d498e96c8b7a96b9bc047cd43a75bcbbe03736eb35c06,2014-01,Surrey Police,Surrey Police,-0.480418,51.432521,On or near RUGGLES-BRISE ROAD,E01030714,Spelthorne 003E,Investigation complete; no suspect identified
c21c37343cb07b8a4543b2080fb4a9aa068b5c481c39339fd59876a0abca45e8,2014-01,Surrey Police,Surrey Police,-0.548504,51.431261,On or near STATION ROAD NORTH,E01030667,Runnymede 001A,Investigation complete; no suspect identified
fc421118106c29d0cdba60ff390882d985edf7f4d1133d6e97df46572f82601f,2014-01,Surrey Police,Surrey Police,-0.540771,51.433773,On or near ALBANY PLACE,E01030668,Runnymede 001B,Investigation complete; no suspect identified
8e9f4d9a5c6426b13a3c1d3f343da5480fe97b24dc9cc55583b6af751d886ff1,2014-01,Surrey Police,Surrey Police,-0.510030,51.389873,On or near COWLEY AVENUE,E01030657,Runnymede 006D,Investigation complete; no suspect identified
5f3800c31c5ec08e82fa6e4a1cd377c714ba2803f0a31761511e7c96393f6ad1,2014-01,Surrey Police,Surrey Police,-0.510244,51.389489,On or near COWLEY LANE,E01030657,Runnymede 006D,Investigation complete; no suspect identified
a7378985ab65e2aabf7067aeda0c222e70bd7e75523deb5ab9c7c2e503b6f54d,2014-01,Surrey Police,Surrey Police,-0.506482,51.392912,On or near WILLATS CLOSE,E01030659,Runnymede 006E,Investigation complete; no suspect identified
1252909d69f205b0933563a11de7e1d3864529b70e569c893bc4fd8b6f766ca8,2014-01,Surrey Police,Surrey Police,-0.497069,51.374420,On or near Supermarket,E01030648,Runnymede 007B,Investigation complete; no suspect identified
9ef160b9989268e1111b8b4c3c85e25299220a6c1a9f196c57791c3df8ebb216,2014-01,Surrey Police,Surrey Police,-0.492602,51.376575,On or near Petrol Station,E01030649,Runnymede 007C,Investigation complete; no suspect identified
7e9e330fd4b589eda59ed21f450e518b20ba159dab4a625396cc9f4eff51c0ef,2014-01,Surrey Police,Surrey Police,-0.494434,51.375484,On or near DOUGLAS ROAD,E01030650,Runnymede 007D,Investigation complete; no suspect identified
cede97e443912a6051018beba2ffa1bae36119f468eb63428ab45934427b4b15,2014-01,Surrey Police,Surrey Police,-0.176141,51.178650,On or near PRIESTLANDS CLOSE,E01030586,Reigate and Banstead 016C,Investigation complete; no suspect identified
b95135a7fff61299ea18ba162473aa0a26a4adca91cefd3ddb7ae5066ae58d24,2014-01,Surrey Police,Surrey Police,-0.251876,51.279024,On or near HOWARD CLOSE,E01030635,Reigate and Banstead 006A,Investigation complete; no suspect identified
801e195bbde2e90836c0b910ce2fb88c3b481f7ed2c5264c78117f1a555ecc03,2014-01,Surrey Police,Surrey Police,-0.233332,51.293332,On or near CROSS ROAD,E01030637,Reigate and Banstead 006C,Investigation complete; no suspect identified
a385c9be025ead8f90b1c3192a8229498c79749916799d04204c6d4a52e90056,2014-01,Surrey Police,Surrey Police,-0.238105,51.297927,On or near ALLUM GROVE,E01030608,Reigate and Banstead 005A,Investigation complete; no suspect identified
30f30abe9d25ac63675cdbe59e7c139efb408a9ee253e76d680e2bd5ba284e89,2014-01,Surrey Police,Surrey Police,-0.171159,51.227530,On or near STATION APPROACH WEST,E01030574,Reigate and Banstead 014E,Investigation complete; no suspect identified
6b744f35060047105d49b1077490c8fa59673f31838b06d6e58c1b332cd50965,2014-01,Surrey Police,Surrey Police,-0.171685,51.238114,On or near UPPER BRIDGE ROAD,E01030615,Reigate and Banstead 010A,Investigation complete; no suspect identified
d873bae9ca8d33d4e73167b33f83c759ebe0921f4d5b0cf9a6147ff97e2c5607,2014-01,Surrey Police,Surrey Police,-0.186716,51.240928,On or near DOODS WAY,E01030624,Reigate and Banstead 009C,Investigation complete; no suspect identified
628ca5247d685f7b39590e0e5d31f4a06e646a546f746c85196344f85a23391d,2014-01,Surrey Police,Surrey Police,-0.205550,51.235922,On or near Parking Area,E01030620,Reigate and Banstead 012D,Investigation complete; no suspect identified
42f683dec38dbc694a7bbab6801ea3cc6d5f59e7ab5361e48a918243dded5609,2014-01,Surrey Police,Surrey Police,-0.188710,51.336732,On or near Prison,E01030563,Reigate and Banstead 002E,Investigation complete; no suspect identified
a3df4c8e83b55c14b85fe1425d96e8f9b914a7bea2db79ddbe5724a8075ef874,2014-01,Surrey Police,Surrey Police,-0.150131,51.259016,On or near MANOR ROAD,E01030602,Reigate and Banstead 008D,Investigation complete; no suspect identified
2ced5d3471fd73a86bb349583b1f14133637fc019c053401ee0a8523f33cf7f8,2014-01,Surrey Police,Surrey Police,-0.162144,51.185608,On or near SKIPTON WAY,E01030576,Reigate and Banstead 018B,Investigation complete; no suspect identified
7b9d153bfb823c97f62551e3d48f3ff6cbba32bdff339ac744a949a93d9eb57a,2014-01,Surrey Police,Surrey Police,-0.166796,51.314206,On or near WATER MEAD,E01030568,Reigate and Banstead 004D,Investigation complete; no suspect identified
4e4606c82eeaae34a0d05d82634bd21a6a0c6c72b2343aa5287fdaa315199ae0,2014-01,Surrey Police,Surrey Police,-0.328391,51.194288,On or near FOLLY LANE,E01030544,Mole Valley 011A,Investigation complete; no suspect identified
ac99a09ee8e4fe7573a6b64d2409666fc07b5bd23c79f63595ee3d3a756c06d9,2014-01,Surrey Police,Surrey Police,-0.279371,51.239656,On or near BARLEY MOW COURT,E01030527,Mole Valley 008D,Investigation complete; no suspect identified
eb7c6721513b6ca833e024e11a2b0fa75b25a7960cd863724913a4974efc7a70,2014-01,Surrey Police,Surrey Police,-0.266207,51.240352,On or near OLD ROAD,E01030527,Mole Valley 008D,Investigation complete; no suspect identified
b4ed0bc3c62ec2010c8ec0ad74a4a37211908688772c8a5eeb289c70470b3aee,2014-01,Surrey Police,Surrey Police,-0.307483,51.196182,On or near Parking Area,E01030544,Mole Valley 011A,Investigation complete; no suspect identified
ca733d38e0040290e1e1b87408ac0ac87059f9929cbf94f864059a564d64b2f6,2014-01,Surrey Police,Surrey Police,-0.593989,51.258633,On or near THORNTON CLOSE,E01030486,Guildford 009A,Investigation complete; no suspect identified
990cf3e3f130221f0a7d9ac4e28fc1afffd9dea482efbca806dc79f4334bca95,2014-01,Surrey Police,Surrey Police,-0.605145,51.244693,On or near CHAPELHOUSE CLOSE,E01030496,Guildford 012C,Investigation complete; no suspect identified
8a79dee2e26f2bc2921844166722d3bbe3e11d6c8fba06e88adb5a6e57705dc8,2014-01,Surrey Police,Surrey Police,-0.590849,51.235251,On or near SCILLONIAN ROAD,E01030469,Guildford 015D,Investigation complete; no suspect identified
453e7391142f1b1749e789f96ebd5a9ac9922ee48b83c26e4f9d3a5e80f7ae21,2014-01,Surrey Police,Surrey Police,-0.572285,51.235242,On or near Parking Area,E01030455,Guildford 013E,Investigation complete; no suspect identified
eeceb79135219b75b809979b492131a7588d33159d7192be168ac303562906b3,2014-01,Surrey Police,Surrey Police,-0.608919,51.239757,On or near GILL AVENUE,E01030470,Guildford 012A,Investigation complete; no suspect identified
634ee333511a5a0b5aad4b2298137737c82bbb3c7390ccd9f92eccf5e4284ee9,2014-01,Surrey Police,Surrey Police,-0.732002,51.242962,On or near THE GARTH,E01030424,Guildford 010A,Investigation complete; no suspect identified
b754dd3e15152d64c1be61f049dcf006cd8fc146d86debd2991548499d24235d,2014-01,Surrey Police,Surrey Police,-0.576676,51.236824,On or near Shopping Area,E01030452,Guildford 015A,Investigation complete; no suspect identified
e9c76b87322a4434061a6d78542d81e1a8c4c7ea309ef95eba60c94370627756,2014-01,Surrey Police,Surrey Police,-0.719255,51.252121,On or near MURRELL ROAD,E01030432,Guildford 010C,Investigation complete; no suspect identified
81c4bb2382d1bea160af9f92d6625ae7e44ca51414ffc74eec71026c62e69998,2014-01,Surrey Police,Surrey Police,-0.281409,51.325611,On or near CASTLE ROAD,E01030420,Epsom and Ewell 009F,Investigation complete; no suspect identified
c69ad4b61604067ad78d93c65928488f20af0995682bcfb4fde8c8c597dec91c,2014-01,Surrey Police,Surrey Police,-0.265483,51.368056,On or near RUXLEY LANE,E01030393,Epsom and Ewell 001E,Investigation complete; no suspect identified
d135509b6a1033edb82e02fde55bb8a6232b52200f481e3d35a8edd523cb3f06,2014-01,Surrey Police,Surrey Police,-0.266394,51.362934,On or near PAMS WAY,E01030394,Epsom and Ewell 002A,Investigation complete; no suspect identified
9b76c7b0f1ba59bc2915e44ba5aa6a56c76e9ae44e092369e211acff85d7be49,2014-01,Surrey Police,Surrey Police,-0.261519,51.366135,On or near KINGSTON ROAD,E01030395,Epsom and Ewell 004A,Investigation complete; no suspect identified
4a8dd4a889fd606b3f64dee89ecea80b53204ba5542f3d000f41dd46abe51183,2014-01,Surrey Police,Surrey Police,-0.111589,51.174038,On or near CLOVER WAY,E01030818,Tandridge 011C,Investigation complete; no suspect identified
c869d0f280be7e67670b0560ede2c9e7ef8e168990fba1d62c34cf08d57312aa,2014-01,Surrey Police,Surrey Police,-0.057974,51.309997,On or near SHELTON AVENUE,E01030856,Tandridge 002B,Investigation complete; no suspect identified
a52bada58184341a058593b4cb475bf4f2932961a1f6d11c5836adc06d6b65a3,2014-01,Surrey Police,Surrey Police,0.033228,51.294501,On or near BARNFIELD ROAD,E01032571,Tandridge 012D,Investigation complete; no suspect identified
53359418aa9f68935897d739a9e715a3d98920dd9e1d956e1215de14824b1c89,2014-01,Surrey Police,Surrey Police,-0.113337,51.198149,On or near BRICKFIELD ROAD,E01030817,Tandridge 011B,Investigation complete; no suspect identified
396edff416faa2c703b3020331f128712b5592971adfb78112c55176ef0449eb,2014-01,Surrey Police,Surrey Police,-0.150022,51.214958,On or near KINGS MILL LANE,E01030571,Reigate and Banstead 014B,Investigation complete; no suspect identified
5473097dcc7936d76601d7734a43621b11f63583e8e5786bff94cc9385590669,2014-01,Surrey Police,Surrey Police,-0.150022,51.214958,On or near KINGS MILL LANE,E01030571,Reigate and Banstead 014B,Investigation complete; no suspect identified
d85d27847de6c412ea01eb225944753f0558d1b75d68631d6238756b6f33bbb7,2014-01,Surrey Police,Surrey Police,-0.693673,51.360915,On or near HIGH STREET,E01030759,Surrey Heath 002C,Investigation complete; no suspect identified
60bac07d32817d21d162e55891b30e13327e23d699b7d0bb4187a566e9a46402,2014-01,Surrey Police,Surrey Police,-0.693673,51.360915,On or near HIGH STREET,E01030759,Surrey Heath 002C,Investigation complete; no suspect identified
1daa2fd648fce7d586ce620511ef387aea4bad070b35f7e48240a446b9f54aac,2014-01,Surrey Police,Surrey Police,-0.747873,51.336382,On or near Shopping Area,E01030795,Surrey Heath 008C,Investigation complete; no suspect identified
e0a613a456da1328e7f8f1e6df0580015565fb60b06d1285428011999707f39d,2014-01,Surrey Police,Surrey Police,-0.744394,51.339196,On or near ST GEORGE'S ROAD,E01030800,Surrey Heath 005E,Investigation complete; no suspect identified
5f73949d9377fea6ff60902916f824e98332335f707423c1c104b1228f081668,2014-01,Surrey Police,Surrey Police,-0.717673,51.345525,On or near HIGHBURY CRESCENT,E01030797,Surrey Heath 005B,Investigation complete; no suspect identified
6d21f9e6d8dc7c0f9b47e87a7b4590e35991b7bd420b6fbcf41a90b101e26fbe,2014-01,Surrey Police,Surrey Police,-0.746304,51.319182,On or near GILBERT ROAD,E01030766,Surrey Heath 010A,Investigation complete; no suspect identified
9e8f1ff0d0b53d2396822d477fd916631c31a9a84d204a3848563fb93e54164a,2014-01,Surrey Police,Surrey Police,-0.468888,51.449492,On or near RAVENSBOURNE AVENUE,E01030710,Spelthorne 002B,Investigation complete; no suspect identified
05d425e5e6229d090e2dc88774c4ed67d65ca3201bdecabab044da0cceba70cd,2014-01,Surrey Police,Surrey Police,-0.448152,51.395077,On or near Supermarket,E01030733,Spelthorne 013D,Investigation complete; no suspect identified
cc9bb26340e12c631d23f82ff6666fb564f2b61440f72e40c78c794437a15d8a,2014-01,Surrey Police,Surrey Police,-0.438410,51.397501,On or near GASTON WAY,E01030732,Spelthorne 013C,Investigation complete; no suspect identified
96f54fd72f85d9ebc9c95a1bcb3c658855491c2c09111725f0ea0f0c7b00f9ca,2014-01,Surrey Police,Surrey Police,-0.428547,51.421046,On or near CADBURY CLOSE,E01030752,Spelthorne 008E,Investigation complete; no suspect identified
6bc4611c358443f5fd3fa37edfffeb6351d468dd1da97efd4df060b5349e64f3,2014-01,Surrey Police,Surrey Police,-0.411595,51.413426,On or near Sports/Recreation Area,E01030754,Spelthorne 010B,Investigation complete; no suspect identified
0687b210eb352380b369bda63314d56af10cb0d77c01ce4c465ec6aa72f52974,2014-01,Surrey Police,Surrey Police,-0.411595,51.413426,On or near Sports/Recreation Area,E01030754,Spelthorne 010B,Investigation complete; no suspect identified
c3e5a702c04c0e0b904c375e3cd2d5ad254aefcc9a2727f15a414a2315290729,2014-01,Surrey Police,Surrey Police,-0.428915,51.422903,On or near SCOTTS WAY,E01030699,Spelthorne 006C,Investigation complete; no suspect identified
2d801ce8fe4634c9259e28270cd93e7ce42030fa7be13de55d3f123ea801d82b,2014-01,Surrey Police,Surrey Police,-0.440917,51.421436,On or near ROWLAND WAY,E01030725,Spelthorne 006E,Investigation complete; no suspect identified
41b02a71dfad65ce05dd9bc377b99e6f1fb4d740e7fc9424defe2aec01b9417c,2014-01,Surrey Police,Surrey Police,-0.446293,51.426606,On or near GARDEN CLOSE,E01030701,Spelthorne 005A,Investigation complete; no suspect identified
459d9533dd8a146a9756ac864da441d5e00212cfd7828f6922f9949ebaaae76c,2014-01,Surrey Police,Surrey Police,-0.467075,51.431016,On or near SPRINGFIELD ROAD,E01030716,Spelthorne 003G,Investigation complete; no suspect identified
66e602957ebfb508e7fed52ad446be59a588589d8b282a2ac6a4123fb0f5ffad,2014-01,Surrey Police,Surrey Police,-0.458672,51.398561,On or near ACACIA AVENUE,E01030724,Spelthorne 012D,Investigation complete; no suspect identified
2afc9736b6bfc3f7bf64f4804cc54d22a0e30a02c382915ad296795c94c855bf,2014-01,Surrey Police,Surrey Police,-0.501931,51.409031,On or near THE LANE,E01030658,Runnymede 004B,Investigation complete; no suspect identified
194c15ae2be5a566247aea29bbd3423a975847107233ca1a8bcd8c3c7d0583c2,2014-01,Surrey Police,Surrey Police,-0.535500,51.432125,On or near POOLEY AVENUE,E01030664,Runnymede 003B,Investigation complete; no suspect identified
0691370aa63ea8dc917b4c426fdaa81cb317d4a4f8d4ca4e3d4837d3643774f0,2014-01,Surrey Police,Surrey Police,-0.227520,51.301985,On or near HAWES ROAD,E01030609,Reigate and Banstead 005B,Investigation complete; no suspect identified
5a547759c34f013638f32189e3c3cd283089d130e8346f469bfe68b033ee9814,2014-01,Surrey Police,Surrey Police,-0.181734,51.239026,On or near CABERFEIGH CLOSE,E01030622,Reigate and Banstead 010F,Investigation complete; no suspect identified
b6f3cb053c13ac6da63f80fcba8d5c67936afc2ac47da01a612a3eeaa1eb2037,2014-01,Surrey Police,Surrey Police,-0.169705,51.239612,On or near Parking Area,E01030615,Reigate and Banstead 010A,Investigation complete; no suspect identified
3f21d77baf47f7cdb2cb0a18a0de9939d4d48e215c0ec10af65bd931b3524d97,2014-01,Surrey Police,Surrey Police,-0.162008,51.236119,On or near OAKWOOD CLOSE,E01030614,Reigate and Banstead 011E,Investigation complete; no suspect identified
844b35a208ba22381c6f344ce3d9164a8fc402aa9d96aa5632bce769904d035c,2014-01,Surrey Police,Surrey Police,-0.208032,51.237678,On or near HIGH STREET,E01030620,Reigate and Banstead 012D,Investigation complete; no suspect identified
66ca85d01c4fd0d1e4c1017d7b729f4abbc7553cbcb27ca96ed5e83f332fdbc1,2014-01,Surrey Police,Surrey Police,-0.205550,51.235922,On or near Parking Area,E01030620,Reigate and Banstead 012D,Investigation complete; no suspect identified
2bbc497d53844adcec4657e5747bdc093aa934e4283c6e3bd5b8f4d4beb4f9d2,2014-01,Surrey Police,Surrey Police,-0.157981,51.203510,On or near DUNRAVEN AVENUE,E01030629,Reigate and Banstead 015B,Investigation complete; no suspect identified
0bce4de10b45044e3512ce1b8811629c62c9cc6ede343c21f3f9cbb999ac46f2,2014-01,Surrey Police,Surrey Police,-0.142917,51.260907,On or near NAILSWORTH CRESCENT,E01030599,Reigate and Banstead 008A,Investigation complete; no suspect identified
1a45783a0212f2e3db2b81a9d0f05907239fdb4fdb2afc634ad69e5ee725e905,2014-01,Surrey Police,Surrey Police,-0.305058,51.316775,On or near Supermarket,E01030507,Mole Valley 002B,Investigation complete; no suspect identified
def59742a390547976b736d1d8e8ebb1f13ef65d3657a6fc0f7466b8d89360e2,2014-01,Surrey Police,Surrey Police,-0.333269,51.309266,On or near OAK ROAD,E01030551,Mole Valley 003D,Investigation complete; no suspect identified
956fa4f0ba83d38599c2e052072a26ebdd00ec671b2287014d2a63bbbe6eb8b1,2014-01,Surrey Police,Surrey Police,-0.324356,51.219905,On or near OLIVIER CRESCENT,E01030547,Mole Valley 011D,Investigation complete; no suspect identified
5771de169a4659e9ed29588f9c5c61e6800d78d85963146e7e81550106a11cbe,2014-01,Surrey Police,Surrey Police,-0.332955,51.236331,On or near Sports/Recreation Area,E01030532,Mole Valley 009A,Investigation complete; no suspect identified
280bd95f6325a63e417fc38ba5fee0e51eef320e68aa1e2a4280049c98f45b5d,2014-01,Surrey Police,Surrey Police,-0.599815,51.261679,On or near CRANSTOUN CLOSE,E01030501,Guildford 005C,Investigation complete; no suspect identified
1fa03b556216185b87001ae4e14bcd1f764d59803a1228c471df5d0314289e12,2014-01,Surrey Police,Surrey Police,-0.586195,51.237047,On or near DUNSDON AVENUE,E01030452,Guildford 015A,Investigation complete; no suspect identified
796f2c6a683d08e00c24f8c60f416f0173bf355c3f46dcffae749423fe814f2c,2014-01,Surrey Police,Surrey Police,-0.543101,51.252184,On or near GREAT GOODWIN DRIVE,E01030460,Guildford 011D,Investigation complete; no suspect identified
75a6c729bafe10089e6a30394051b8f738ca3fbf81af8a4f7d8be26877d07881,2014-01,Surrey Police,Surrey Police,-0.554605,51.246796,On or near ST MILDRED'S ROAD,E01030439,Guildford 011C,Investigation complete; no suspect identified
4ffb4348b990540e227df6ec4102ef4ac246d942f8ad54ddda3d4a043c98efc0,2014-01,Surrey Police,Surrey Police,-0.573760,51.254702,On or near WOKING ROAD,E01030482,Guildford 007B,Investigation complete; no suspect identified
35da3193abdcf9cd5eb6ca38993e5a6c4be55a000290c9a31f266e522fd7e6ac,2014-01,Surrey Police,Surrey Police,-0.616512,51.260277,On or near SANDPIT HEATH,E01030499,Guildford 005A,Investigation complete; no suspect identified
94d96abb47671c35dc3411435e92eba33d8677bff5737e62165f6ce5a6629912,2014-01,Surrey Police,Surrey Police,-0.580184,51.237352,On or near Parking Area,E01030452,Guildford 015A,Investigation complete; no suspect identified
52a61ba011087f7e7636b5f0ddb1143a0dda4bfa512b2c5958f2fdaaac0b1aa3,2014-01,Surrey Police,Surrey Police,-0.549401,51.236858,On or near ROSETREES,E01030454,Guildford 016C,Investigation complete; no suspect identified
a76bc4571b7721b20062f255ac7865c17bcdb095242bc5ed6a3bac077b6a5375,2014-01,Surrey Police,Surrey Police,-0.628367,51.224051,On or near DOWN LANE,E01030478,Guildford 017C,Investigation complete; no suspect identified
b96ee108f3b8ba280ded0c6159b2c128c58d0c34c216cd516a8443c7703883a9,2014-01,Surrey Police,Surrey Police,-0.572703,51.236542,On or near Shopping Area,E01030455,Guildford 013E,Investigation complete; no suspect identified
8e2bb6071b89dc1421a9395b3b606907c8796903d3163b7d023e5794a7646973,2014-01,Surrey Police,Surrey Police,-0.573228,51.235757,On or near Shopping Area,E01030455,Guildford 013E,Investigation complete; no suspect identified
652344ffba56f319543553c2e64b02c7051cfc7482c7d6ab946627bc0db1bf0a,2014-01,Surrey Police,Surrey Police,-0.272057,51.362092,On or near SCOTTS FARM ROAD,E01030414,Epsom and Ewell 002D,Investigation complete; no suspect identified
41d225b745b087030a39227f0a380ca1bfe89f435845ea91bc117045a1a17824,2014-01,Surrey Police,Surrey Police,-0.272927,51.363795,On or near SILVERGATE,E01030399,Epsom and Ewell 002B,Investigation complete; no suspect identified
4b59681271230963433d8d981353c4dc47e639f0f1ba091193f53792969feb0f,2014-01,Surrey Police,Surrey Police,-0.260739,51.368120,On or near CHESTNUT AVENUE,E01030393,Epsom and Ewell 001E,Investigation complete; no suspect identified
04a7a5a059ae200ebfa8f6b7c23390b4e959189f836a79a20c92846ab1e72de5,2014-01,Surrey Police,Surrey Police,-0.253775,51.350670,On or near CHESSINGTON ROAD,E01030390,Epsom and Ewell 010B,Investigation complete; no suspect identified
468f85e739fa20bb9cd21ef8e2e16958c3d132028ead9d8539f59f2d4aa577eb,2014-01,Surrey Police,Surrey Police,-0.270202,51.341543,On or near HURST ROAD,E01030385,Epsom and Ewell 007A,Investigation complete; no suspect identified
daa2813c3188c009615c2a9235b168d5b321be70c1553cff3a328ebfca7cf2e4,2014-01,Surrey Police,Surrey Police,-0.360762,51.408571,On or near RIVERMEAD,E01030333,Elmbridge 001D,Investigation complete; no suspect identified
391463f01ae2634c0c9fc29c78927df8060e48d0da9f69828f9d4921adc8a2eb,2014-01,Surrey Police,Surrey Police,-0.458449,51.375277,On or near ST ALBANS AVENUE,E01030372,Elmbridge 012B,Investigation complete; no suspect identified
c325ef7a02e5e90e4b327a096b797b3f80ac12e05245850d0d3957ac8ab43ed5,2014-01,Surrey Police,Surrey Police,-0.458904,51.374554,On or near OAKDALE ROAD,E01030372,Elmbridge 012B,Investigation complete; no suspect identified
ee774922c1e6ace1a2c7148fef7f858df0acb7eb4ed60d48b1bd2bd2bde78abd,2014-01,Surrey Police,Surrey Police,-0.451190,51.371107,On or near HANGER HILL,E01030375,Elmbridge 012E,Investigation complete; no suspect identified
4aad4d8abe429f1613c244fb339a291e4353d01092b5c2b519dbfad7006a8ecb,2014-01,Surrey Police,Surrey Police,-0.423664,51.371504,On or near ASHLEY ROAD,E01030341,Elmbridge 011D,Investigation complete; no suspect identified
4befb67ffdb7aae2ec8a45696fef56adfae83cfbb30c7463b65dd330624a9356,2014-01,Surrey Police,Surrey Police,-0.384287,51.388557,On or near HOMEFIELD ROAD,E01030362,Elmbridge 004B,Investigation complete; no suspect identified
065dbd4c23c38c3b057cba68fa4f59828ffc350b4d934daccfa39484048abeba,2014-01,Surrey Police,Surrey Police,-0.378067,51.363643,On or near HOWITTS CLOSE,E01030309,Elmbridge 013C,Investigation complete; no suspect identified
f7608e08bc1f30da3579666dda9bcd8f53ca3356a449c08cf0cb854b5a758aa0,2014-01,Surrey Police,Surrey Police,-0.337353,51.360609,On or near ST LEONARD'S ROAD,E01030298,Elmbridge 015C,Investigation complete; no suspect identified
ac7b21415b2054939a15438b62a1a9a68032feb10f207058c9307c5160bdab59,2014-01,Surrey Police,Surrey Police,-0.335612,51.395960,On or near ALEXANDRA ROAD,E01030351,Elmbridge 005B,Investigation complete; no suspect identified
9a39a6ec08f3a1f3aab8ffcb270479b5266c29cbf898c551dc0b02f511e00d1e,2014-01,Surrey Police,Surrey Police,-0.373644,51.398500,On or near DOWN STREET,E01030337,Elmbridge 003D,Investigation complete; no suspect identified
2745c3ae511e9adfebef45f725cd1c785ca7ba08be83931dd23d09db962111e1,2014-01,Surrey Police,Surrey Police,-0.462626,51.372823,On or near DEVONSHIRE ROAD,E01030372,Elmbridge 012B,Investigation complete; no suspect identified
f5bdd83aae04714621366871d9cfcd742436fbbdea44b07cebd34dc4718d6d39,2014-01,Surrey Police,Surrey Police,-0.324471,51.383761,On or near SCOTT FARM CLOSE,E01030325,Elmbridge 006D,Investigation complete; no suspect identified
2223688b64f10beae0ffb19c221fa081caa8e00b0e928c6e493420a890f3a800,2014-01,Surrey Police,Surrey Police,-0.559109,51.303459,On or near GRANVILLE ROAD,E01030971,Woking 011A,Investigation complete; no suspect identified
