Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
bdebffc92d079e84e425d9852b1e5e40afbb7c9ad36911307da9f2a24d65a8c9,2014-01,Lincolnshire Police,Lincolnshire Police,0.343521,53.144958,On or near Parking Area,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
bdbd331a636cac41c998879ece4a9710250b008f62ba45a0f8558a0baa2e1205,2014-01,Lincolnshire Police,Lincolnshire Police,0.339800,53.145004,On or near IDA ROAD,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
bf7dc5e9705d237369036e0c3966106f68460633b4c917c9f4201a891a0a18db,2014-01,Lincolnshire Police,Lincolnshire Police,-0.478488,52.653393,On or near BROAD STREET,E01026351,South Kesteven 016C,Investigation complete; no suspect identified
7e2d29400f3e6f65feba2fa083305669c04016ab8644ad1848490b06b6caa5a0,2014-01,Lincolnshire Police,Lincolnshire Police,-0.783501,53.402745,On or near BOWLING GREEN ROAD,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
5a6e85fe18fecb7e5526c2d2f24a7d22430e07b33233bcd7c7daf9bc82a088b9,2014-01,Lincolnshire Police,Lincolnshire Police,-0.377883,52.767200,On or near Parking Area,E01026301,South Kesteven 010C,Investigation complete; no suspect identified
ee919bd3e777dceef39502952a474bd3ed723e1e5d4ce795acfacd1c8dfbc0a3,2014-01,Lincolnshire Police,Lincolnshire Police,0.280069,53.305058,On or near CADES FIELD ROAD,E01026104,East Lindsey 006B,Investigation complete; no suspect identified
e0c09a2851da248c86d44038ae806c2506a23e29f3b476caff0a22a725d22bed,2014-01,Lincolnshire Police,Lincolnshire Police,-0.756000,52.996983,On or near ALEXANDRA CLOSE,E01026355,South Kesteven 002C,Investigation complete; no suspect identified
2caa36fd0a12c2eff52470aa209fb25dc485f4196fdf2194e71a034fc3dd510d,2014-01,Lincolnshire Police,Lincolnshire Police,0.097573,53.173685,On or near Parking Area,E01026100,East Lindsey 013E,Investigation complete; no suspect identified
e60afdfab0370ca42e0743a6ed2bc542c067845b6d2709888cc547e42ee5c93f,2014-01,Lincolnshire Police,Lincolnshire Police,-0.550310,53.230770,On or near FOSS STREET,E01026146,Lincoln 005D,Investigation complete; no suspect identified
5b303fa019e287b81f728d07cd5f53de3cd56f8296d3913ced4e886ee8a1ba42,2014-01,Lincolnshire Police,Lincolnshire Police,-0.662575,52.936186,On or near MANOR DRIVE,E01026340,South Kesteven 002B,Investigation complete; no suspect identified
dc091f406fefd3a6c27925f7d1340ef3df6be4cec7210b99954a1d2505f394e8,2014-01,Lincolnshire Police,Lincolnshire Police,0.334164,53.212826,On or near TRUNCH LANE,E01026048,East Lindsey 010A,Investigation complete; no suspect identified
4feea8801ad4267f1d73d323c8f9657a36c26a7bff641089b14aa7a3f530fad0,2014-01,Lincolnshire Police,Lincolnshire Police,0.343049,53.139042,On or near SERENA ROAD,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
02a940ca3ee2c479c0baaf40492907d50ee77ae8c0db407c330d8cf849bd90fe,2014-01,Lincolnshire Police,Lincolnshire Police,0.170917,52.840632,On or near PIT LANE,E01026246,South Holland 002A,Investigation complete; no suspect identified
8e3316f02b7ae24b7af112356cac0ded7ce477ce06baddec5e8e3d133428e955,2014-01,Lincolnshire Police,Lincolnshire Police,-0.414319,52.998500,On or near WEST BANKS,E01026227,North Kesteven 010A,Investigation complete; no suspect identified
50dca153ee38c7aa45e438930a9c925fea65413e7432628a400010480b7a5c92,2014-01,Lincolnshire Police,Lincolnshire Police,-0.012214,53.375017,On or near GRIMSBY ROAD,E01026077,East Lindsey 003A,Investigation complete; no suspect identified
f1c8d7f1e20840ac3a39796a2a19b2c43116cc5198d1e451b183144482ad4118,2014-01,Lincolnshire Police,Lincolnshire Police,-0.477246,52.653835,On or near NEWGATES,E01026351,South Kesteven 016C,Investigation complete; no suspect identified
c82795aa204dc96016536af4e832c3d51c475600d38c2c1fdd66883f4b24551a,2014-01,Lincolnshire Police,Lincolnshire Police,-0.532069,53.229693,On or near ABBEY PLACE,E01026122,Lincoln 004A,Investigation complete; no suspect identified
d3d83200f0f7e171e01db8b0fe5c73b9be40e7513e07c2a1a7737485b0b06c9a,2014-01,Lincolnshire Police,Lincolnshire Police,-0.610004,52.762343,On or near MORKERY LANE,E01026339,South Kesteven 009D,Investigation complete; no suspect identified
93de54b2921b1488f6162bbf78cf21276ec48092f00c9cd35afdfceb3e764f9b,2014-01,Lincolnshire Police,Lincolnshire Police,-0.641439,52.921212,On or near Hospital,E01026352,South Kesteven 003E,Investigation complete; no suspect identified
ae41f208c648ab6c88385b550608f436a4435af930581a5801c2709946397a6d,2014-01,Lincolnshire Police,Lincolnshire Police,-0.560736,53.187449,On or near ORCHID ROAD,E01026138,Lincoln 011B,Investigation complete; no suspect identified
d562a7fcd6a372c654b43125b05605714e82287f5f0915ca2cdfde25dfd969ac,2014-01,Lincolnshire Police,Lincolnshire Police,-0.368893,52.765405,On or near VICTORIA PLACE,E01026298,South Kesteven 011D,Investigation complete; no suspect identified
5e5a313874935cb9960ea2b58bf9e15064a3d8140af422268fbea5d9afef49c3,2014-01,Lincolnshire Police,Lincolnshire Police,0.284941,53.297646,On or near HUTTOFT ROAD,E01026104,East Lindsey 006B,Investigation complete; no suspect identified
dfa38422954af3897a74979e18954d89e9b4ba927a2e31968510a36614024881,2014-01,Lincolnshire Police,Lincolnshire Police,-0.617586,52.804641,On or near COLSTER WAY,E01026331,South Kesteven 009B,Investigation complete; no suspect identified
3e14798c75ff67a1e600bc84ee2148dfdf8ca35c011521292eb52f094c3c861c,2014-01,Lincolnshire Police,Lincolnshire Police,-0.568467,53.211482,On or near SKELLINGTHORPE ROAD,E01026136,Lincoln 008C,Investigation complete; no suspect identified
97b7a72e969e27bdf7a317293221b20a834367507f882738a8956c4e0f39661e,2014-01,Lincolnshire Police,Lincolnshire Police,-0.329948,53.392076,On or near WALESBY ROAD,E01026392,West Lindsey 003D,Investigation complete; no suspect identified
2f9471585b04fe2acda0ac0eb71024461631ce707e49a9ecb80dc450ae7bcba9,2014-01,Lincolnshire Police,Lincolnshire Police,-0.552721,53.226341,On or near GREEN LANE,E01026133,Lincoln 008A,Investigation complete; no suspect identified
274f809ca465ad228ec7e811746fd98e9f351aa5a41515bb48fa9d1bb837ae40,2014-01,Lincolnshire Police,Lincolnshire Police,-0.019687,52.980274,On or near WIDE BARGATE,E01026025,Boston 003C,Investigation complete; no suspect identified
4b97462a5777c80c4b9589d9bd690a3878a68a6da159349275d30978b6cc8a0e,2014-01,Lincolnshire Police,Lincolnshire Police,-0.563352,53.393701,On or near CREAMPOKE CRESCENT,E01026386,West Lindsey 005B,Investigation complete; no suspect identified
e77e6f0d30b3a2e2e714b92a599730e0802ca08e79aa321b7937bf69c0bd98b8,2014-01,Lincolnshire Police,Lincolnshire Police,-0.143991,52.783362,On or near STONEGATE,E01026269,South Holland 007B,Investigation complete; no suspect identified
417f0757ff01997ea8c3d2eb31f99d476fa2d1ec838221c3f4726a7d944b7eb2,2014-01,Lincolnshire Police,Lincolnshire Police,-0.147201,52.789823,On or near THE GREEN,E01032995,South Holland 006F,Investigation complete; no suspect identified
377f3da4d5ddf7f398ab5947ffca190ad3bc6efc8d5c14370adc854788d5fec6,2014-01,Lincolnshire Police,Lincolnshire Police,-0.016821,52.691035,On or near Park/Open Space,E01026280,South Holland 010C,Investigation complete; no suspect identified
30e4bf1f53b93452347acd6d11c7d55169c4bd0d480ed678b2cc7250a65e508d,2014-01,Lincolnshire Police,Lincolnshire Police,-0.535670,53.233917,On or near MINSTER YARD,E01026167,Lincoln 003G,Investigation complete; no suspect identified
83d7d833fea95996a67372fb702548bf6b51a60571f3e98ccf6c4d66018bc661,2014-01,Lincolnshire Police,Lincolnshire Police,-0.364480,52.766090,On or near WAKES CLOSE,E01026298,South Kesteven 011D,Investigation complete; no suspect identified
e8444849fbc03709d0e8739db09c00bcdc1b946f1fba80256ff0d5062b775b6e,2014-01,Lincolnshire Police,Lincolnshire Police,-0.569962,53.210637,On or near LAWRENCE CLOSE,E01026172,Lincoln 010C,Investigation complete; no suspect identified
51e924fa500d44767c2d320a4652753c8ac8dd847982d474c91aaae5f123b903,2014-01,Lincolnshire Police,Lincolnshire Police,0.341538,53.133803,On or near OCEAN AVENUE,E01026095,East Lindsey 014C,Investigation complete; no suspect identified
acc52896f9f02615a98be33113086bcbebea45d55647f318cefefbca70b95559,2014-01,Lincolnshire Police,Lincolnshire Police,-0.035475,52.800505,On or near CHAPEL GARDENS,E01026286,South Holland 004E,Investigation complete; no suspect identified
bff5667d540493aaa7a17032f19919d9b022073188af69f2c2e4d2cc516a9085,2014-01,Lincolnshire Police,Lincolnshire Police,-0.642762,52.909819,On or near Bus/Coach Station,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
63d22929e3f569164d549657c14871c0a6939d16057b850414e21c49b8c97e13,2014-01,Lincolnshire Police,Lincolnshire Police,-0.377507,52.770926,On or near Bus/Coach Station,E01026299,South Kesteven 010A,Investigation complete; no suspect identified
89ee305072dcb2a596c1410fee2674b7cfafef9d29fa71f13b586d1af0ae9385,2014-01,Lincolnshire Police,Lincolnshire Police,-0.531028,53.233393,On or near UPPER LINDUM STREET,E01026122,Lincoln 004A,Investigation complete; no suspect identified
21e02198be7957cac6025b8c6c5f8345dd071e5ee8894fdc8eaafe624316a2a0,2014-01,Lincolnshire Police,Lincolnshire Police,-0.005232,53.367421,On or near CANNON STREET,E01032986,East Lindsey 004D,Investigation complete; no suspect identified
57d8d3882f2bbc15dcb49cf96f8c6326611e97e764fb7a6cf8d6405bec563d5d,2014-01,Lincolnshire Police,Lincolnshire Police,-0.293747,52.673578,On or near MANOR WAY,E01026306,South Kesteven 014D,Investigation complete; no suspect identified
b01d540bba30ebac58c5ea7ff4aac807ca1e25cc912bf6ee3f04786e74b64c3a,2014-01,Lincolnshire Police,Lincolnshire Police,-0.520840,53.243398,On or near MARLOWE DRIVE,E01026156,Lincoln 004G,Investigation complete; no suspect identified
dc183e3c04583cd900a61790395b2b6de16cc9d9f7640a03569d2c56eca9c0b8,2014-01,Lincolnshire Police,Lincolnshire Police,0.342502,53.152611,On or near HOYLAKE DRIVE,E01026116,East Lindsey 012D,Investigation complete; no suspect identified
16addd9afc6a098391f90ba3647c61bb06c3e4fd97652bf9171abd494e289dde,2014-01,Lincolnshire Police,Lincolnshire Police,-0.143896,52.773057,On or near SPALDING DROVE,E01026268,South Holland 007A,Investigation complete; no suspect identified
b48111d8e64052e96e1f0c31642ca9fb4dbc3d8d3e817053b1f8a03026b4f07a,2014-01,Lincolnshire Police,Lincolnshire Police,-0.189759,53.105452,On or near WILLOWS COURT,E01026054,East Lindsey 016D,Investigation complete; no suspect identified
7692eb92c3046323048542405e2804f09bb03fc128c24740db67c9a21a6870e5,2014-01,Lincolnshire Police,Lincolnshire Police,-0.537318,53.220282,On or near GRACE STREET,E01026177,Lincoln 006C,Investigation complete; no suspect identified
e63f8c04b6a7d8a81dd6bae8eef3f1a7cc00080786f10a3b6cce3f3adeb5b3c5,2014-01,Lincolnshire Police,Lincolnshire Police,-0.133570,52.795750,On or near DAWSON AVENUE,E01026270,South Holland 007C,Investigation complete; no suspect identified
89816a163310f658c637487262bc8cd9e44154bde88164b721710e77300195ca,2014-01,Lincolnshire Police,Lincolnshire Police,-0.682584,52.914753,On or near REEDINGS CLOSE,E01026291,South Kesteven 002A,Investigation complete; no suspect identified
70035528b685b70e1a54036c18af526dccf18824cd9f243d357dd53142b51a26,2014-01,Lincolnshire Police,Lincolnshire Police,0.100541,53.029718,On or near MEADOW WAY,E01026024,Boston 001E,Investigation complete; no suspect identified
64d0bc756f1b6843d1fc48b4ddf677bd6c69c1049d891e813d106d50708c39d4,2014-01,Lincolnshire Police,Lincolnshire Police,-0.474290,52.652961,On or near CORNSTALL BUILDINGS,E01026351,South Kesteven 016C,Investigation complete; no suspect identified
70417b1580c2b317902866e93b636a719112d2c17365f6133ab397421f2157e9,2014-01,Lincolnshire Police,Lincolnshire Police,-0.773781,53.391355,On or near WATERWORKS STREET,E01026383,West Lindsey 004E,Investigation complete; no suspect identified
9333aff2145feeacfa33a51db976f90f8900f9cef7458a0f13d629125ea4f2d1,2014-01,Lincolnshire Police,Lincolnshire Police,0.251870,53.352471,On or near POPLAR AVENUE,E01026074,East Lindsey 005C,Investigation complete; no suspect identified
94d237046ed9357f588f70e1610f08dab00f62f2ed7679c19f3080692ff78ff5,2014-01,Lincolnshire Police,Lincolnshire Police,-0.087979,53.158666,On or near Park/Open Space,E01026075,East Lindsey 018B,Investigation complete; no suspect identified
93f6c940e4705f53adc5143ff431de3c18d1c5c397e3b8d2cdbcbc15a19f02bb,2014-01,Lincolnshire Police,Lincolnshire Police,-0.688865,53.414274,On or near NICHOLAS WAY,E01026385,West Lindsey 005A,Investigation complete; no suspect identified
91b52ea1d1eace14e1c41046ac98672e5c0992f0433b009f70a84319e76ce8b8,2014-01,Lincolnshire Police,Lincolnshire Police,-0.534791,53.235102,On or near PRIORYGATE,E01026167,Lincoln 003G,Investigation complete; no suspect identified
eaed12e69b111d08920b3c6ce75c9ddc4dd5d987ae3240d92a50e1903d051fc7,2014-01,Lincolnshire Police,Lincolnshire Police,-0.330614,53.385819,On or near Petrol Station,E01026389,West Lindsey 003A,Investigation complete; no suspect identified
d20ea9c3887e45a67b73e5f1b5009264119fe279dc01be9c3873bcf4ea3a70ef,2014-01,Lincolnshire Police,Lincolnshire Police,0.139395,53.443536,On or near Sports/Recreation Area,E01026079,East Lindsey 002C,Investigation complete; no suspect identified
8f5c6b4809f7e94f563758efc9ca963798e14fb4402e130ffafc0c1fdf0aeb9b,2014-01,Lincolnshire Police,Lincolnshire Police,-0.494468,53.245001,On or near THE BEE FIELD,E01026394,West Lindsey 010B,Investigation complete; no suspect identified
90309a381d1310aa1ab831e282ffa4668fefa72a18c339cc42d12586dff20a4d,2014-01,Lincolnshire Police,Lincolnshire Police,-0.383872,52.804395,On or near Sports/Recreation Area,E01026341,South Kesteven 008B,Investigation complete; no suspect identified
e185670a22019307bcddc0a0ed17992dfc37745682b2eb28bedcc5a7048fef18,2014-01,Lincolnshire Police,Lincolnshire Police,-0.597953,53.186239,On or near Sports/Recreation Area,E01026218,North Kesteven 014C,Investigation complete; no suspect identified
4da7f7a28e0eb26b057231563fed7187f928d92e3db89feaffead34b6fe21afb,2014-01,Lincolnshire Police,Lincolnshire Police,-0.773962,53.391842,On or near TRENT STREET,E01026383,West Lindsey 004E,Investigation complete; no suspect identified
e3c8e7bc97fbb8422d7dc5832e04846f60aefd71f3ef669cf2f32fe9428fa197,2014-01,Lincolnshire Police,Lincolnshire Police,0.332489,53.151378,On or near Sports/Recreation Area,E01026084,East Lindsey 012A,Investigation complete; no suspect identified
be37bbaa45b9e583d863685483199981469adcfbdb7305d5449d2ec7a9479d10,2014-01,Lincolnshire Police,Lincolnshire Police,-0.623056,53.085551,On or near LINCOLN ROAD,E01026192,North Kesteven 006A,Investigation complete; no suspect identified
0ea718722356170d01012eb1dc06e237d68f008582c405628a4e0201b1c9637c,2014-01,Lincolnshire Police,Lincolnshire Police,-0.556120,53.201885,On or near Petrol Station,E01026141,Lincoln 011E,Investigation complete; no suspect identified
36a89d69a0434b060f04ef2498c2a85ff27a90ee27e8b03ca1260e7735847050,2014-01,Lincolnshire Police,Lincolnshire Police,-0.534981,53.228650,On or near Parking Area,E01026126,Lincoln 004D,Investigation complete; no suspect identified
16177f85fee7a48c04cf661e2a2e2371eaf6194b60555071876d7d1ad293b2e2,2014-01,Lincolnshire Police,Lincolnshire Police,-0.022761,52.978851,On or near Shopping Area,E01026025,Boston 003C,Investigation complete; no suspect identified
f10fbd318a88ba1d5ec0476214d9e1bcd6c77869bb42159b85275eca6228d9d3,2014-01,Lincolnshire Police,Lincolnshire Police,-0.223746,52.919217,On or near MIDDLE FEN DROVE,E01026242,South Holland 001A,Investigation complete; no suspect identified
ebacbc7ebae569e55e813fe75c072e5b82ae5b4c82e6f431440b077e24bfd71b,2014-01,Lincolnshire Police,Lincolnshire Police,-0.013917,52.980393,On or near COMER CLOSE,E01026028,Boston 004E,Investigation complete; no suspect identified
f76918e9f9bbc8bbf56313dd4ca3c65f217ee81c14a0b7d3be9b616b4dbcd63c,2014-01,Lincolnshire Police,Lincolnshire Police,0.339866,53.141829,On or near Shopping Area,E01026097,East Lindsey 015D,Investigation complete; no suspect identified
6103b27df0eb8b675e6e6cf7f87720ec7977a805a004b05aa496ff2b0fcdb2dd,2014-01,Lincolnshire Police,Lincolnshire Police,-0.621080,53.177681,On or near NEWARK ROAD,E01032994,North Kesteven 003H,Investigation complete; no suspect identified
8a23320c8d3474f3ac2ee48b9e0f44a8d24ab10a63848e9405d1eca2012c14b0,2014-01,Lincolnshire Police,Lincolnshire Police,-0.340016,52.892857,On or near CHAPEL STREET,E01026361,South Kesteven 008D,Investigation complete; no suspect identified
e2d7aba8607bc820f625766652b3a87994e034265ad4cbde2d3759db65594984,2014-01,Lincolnshire Police,Lincolnshire Police,-0.639358,52.918806,On or near BELTON LANE,E01026352,South Kesteven 003E,Investigation complete; no suspect identified
597104a4bf652d247068e00ba8f6a2d23fc9cd509ba6dd33e9396b165bfd9c1f,2014-01,Lincolnshire Police,Lincolnshire Police,0.305644,53.279392,On or near ROMAN BANK,E01026044,East Lindsey 008C,Investigation complete; no suspect identified
990f2b3355400cc4b2a8ccf2ada0484fc4b6575fe9bb60fe9ef0611b5216a61f,2014-01,Lincolnshire Police,Lincolnshire Police,-0.371083,52.773859,On or near EDINBURGH CRESCENT,E01026297,South Kesteven 011C,Investigation complete; no suspect identified
a53fde4728ea183c0aa012a4c808567b75ff5373c0f2dc2e9eb220e9ef6415a8,2014-01,Lincolnshire Police,Lincolnshire Police,-0.621148,52.927846,On or near TROON CLOSE,E01026294,South Kesteven 007C,Investigation complete; no suspect identified
eeb8615fd72a1410de5c030d9089932ed1b9a7f06662e63b6e3624c429f334bd,2014-01,Lincolnshire Police,Lincolnshire Police,-0.596010,53.201723,On or near PYKE ROAD,E01032991,North Kesteven 014E,Investigation complete; no suspect identified
d5d63e698ed0c58a253c88188ad38beae6ba88760ec6bfed582c735639bc7680,2014-01,Lincolnshire Police,Lincolnshire Police,-0.544467,53.229431,On or near LUCY TOWER STREET,E01026143,Lincoln 005B,Investigation complete; no suspect identified
fdceef186f1b5404c52df7a77d5596c308f766244a3d0f059cb11646b4935277,2014-01,Lincolnshire Police,Lincolnshire Police,-0.038378,52.980692,On or near GRANVILLE STREET,E01026032,Boston 002D,Investigation complete; no suspect identified
db9a6566a530dd9bcc34a9e18aae0cfe35ddf54b2b9fbb42ae80e17d55481f39,2014-01,Lincolnshire Police,Lincolnshire Police,0.348841,53.193099,On or near Parking Area,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
f010adeb600f9a9e9cbab8ceb7ebc6bb47568b3da298f14dca6fd09eec6c364b,2014-01,Lincolnshire Police,Lincolnshire Police,-0.174126,53.105609,On or near Supermarket,E01026054,East Lindsey 016D,Investigation complete; no suspect identified
7b97a94d4aa49626ee5d4b33acb5c7c1338d10c4822f6af611b11a00a0b41078,2014-01,Lincolnshire Police,Lincolnshire Police,-0.657025,52.903031,On or near FALCON COURT,E01026312,South Kesteven 005E,Investigation complete; no suspect identified
1a59cf3d6bf5c598a25ce16f38b4150243547f28de36b4b30bf047efc8bba25b,2014-01,Lincolnshire Police,Lincolnshire Police,-0.773560,53.393815,On or near PORTLAND TERRACE,E01026383,West Lindsey 004E,Investigation complete; no suspect identified
0fc4d95d63682ae966089943fd3221f2714a01ae18f4fd115540b60412ab173e,2014-01,Lincolnshire Police,Lincolnshire Police,-0.592721,53.199761,On or near EXCHANGE CLOSE,E01032991,North Kesteven 014E,Investigation complete; no suspect identified
9fb4b70191e1592d9b267c2df3f9588cf57a3b2a7aa4e8878bd8dc34b281848b,2014-01,Lincolnshire Police,Lincolnshire Police,-0.315812,52.682884,On or near GLEBE VIEW,E01026337,South Kesteven 013D,Investigation complete; no suspect identified
ec27b641082d9227643ad40106c0bc22fed75728271991fd26f52a1b4914ec0b,2014-01,Lincolnshire Police,Lincolnshire Police,-0.593222,53.200441,On or near EXCHANGE ROAD,E01032991,North Kesteven 014E,Investigation complete; no suspect identified
0ca0a08a9a4baa74ba2325ba4d54b8735de141c972b2bf568282acf38497f753,2014-01,Lincolnshire Police,Lincolnshire Police,0.229488,53.100018,On or near Sports/Recreation Area,E01026110,East Lindsey 017B,Investigation complete; no suspect identified
f0b8658d4f7418890b2ca430588b3590423051550f8f5024150d897d5964129e,2014-01,Lincolnshire Police,Lincolnshire Police,-0.295037,52.673893,On or near EXETER CLOSE,E01026306,South Kesteven 014D,Investigation complete; no suspect identified
9bae84692a007f2608aa65e56b58b16af8da74cc777ffbd26af3fa4b7266ce7f,2014-01,Lincolnshire Police,Lincolnshire Police,-0.517716,53.231016,On or near FREDERICK STREET,E01026125,Lincoln 003A,Investigation complete; no suspect identified
3a10bd5329be8fd1d2c95531c9f9ca71d08ee8d07ceaddb451f586fd3b3552e5,2014-01,Lincolnshire Police,Lincolnshire Police,0.122469,52.785269,On or near HIGH STREET,E01026255,South Holland 008B,Investigation complete; no suspect identified
a1b42f4eec4a136a302730ed354d7fe85f778c12da497393ed5c0bc61e73ac30,2014-01,Lincolnshire Police,Lincolnshire Police,-0.160894,52.767910,On or near BARRIER BANK,E01026268,South Holland 007A,Investigation complete; no suspect identified
55c58cbab3fc8eb09614a6277a3950d470d2b29bb3edd81e11800f044bfd12bc,2014-01,Lincolnshire Police,Lincolnshire Police,-0.133184,52.793002,On or near NENE COURT,E01026271,South Holland 007D,Investigation complete; no suspect identified
cc90c177f4f5d9889d5fde33618d39a9028655060042429c9ef17ebbcbd53a73,2014-01,Lincolnshire Police,Lincolnshire Police,-0.541689,53.230512,On or near PARK STREET,E01026143,Lincoln 005B,Investigation complete; no suspect identified
4ce17fca7ef3ec65e598d701b4d8ddb5b81382e1f339782d9ca956ccb21c61a2,2014-01,Lincolnshire Police,Lincolnshire Police,-0.340635,52.696972,On or near HYDE GARDENS,E01026362,South Kesteven 012C,Investigation complete; no suspect identified
26af64212246ce93ed3f2c0766f6ea9d3df99ac41a272d840f0b1a3333f0a3ba,2014-01,Lincolnshire Police,Lincolnshire Police,-0.531057,53.229941,On or near ST HUGH STREET,E01026122,Lincoln 004A,Investigation complete; no suspect identified
d4c656bec8b1fa9bef3f3b8ad856632f31b19ae4211ef7bb4c448b0c5989967d,2014-01,Lincolnshire Police,Lincolnshire Police,-0.610360,52.921410,On or near FIRST AVENUE,E01026293,South Kesteven 007B,Investigation complete; no suspect identified
f466e1dd7b05c64a6477f0e71295e662210aec45443702de3fc7f2d98a2c1f4d,2014-01,Lincolnshire Police,Lincolnshire Police,-0.635761,52.880368,On or near A1,E01026315,South Kesteven 009A,Investigation complete; no suspect identified
ca4fe0b33bec3341b2e8ca9e9a9e24e49debef90cb8db7c1b1fbaa9235a717d4,2014-01,Lincolnshire Police,Lincolnshire Police,-0.540495,53.219800,On or near HENRY STREET,E01026178,Lincoln 006D,Investigation complete; no suspect identified
9ea16693a188dba5cf7fa8ffb02345a701148b0bda560d341d68b790fc4584f0,2014-01,Lincolnshire Police,Lincolnshire Police,-0.596305,53.188099,On or near NEWARK ROAD,E01032992,North Kesteven 014F,Investigation complete; no suspect identified
2f936d1c2720792a30f74ec28badbf8b2fea4f6f6deba8aaf234e62f2a0de358,2014-01,Lincolnshire Police,Lincolnshire Police,-0.538337,53.237429,On or near NEWPORT COURT,E01026148,Lincoln 003D,Investigation complete; no suspect identified
087ba2352f9d36e09e8bd131ff3f3e4b8a5b7477aec654a71f193d5226750316,2014-01,Lincolnshire Police,Lincolnshire Police,-0.543607,53.223865,On or near Further/Higher Educational Building,E01026132,Lincoln 005A,Investigation complete; no suspect identified
2323deff94471e5359eb9f380b4576f7d6953157aa8d9aa75ab9693cb811eeb5,2014-01,Lincolnshire Police,Lincolnshire Police,-0.557318,53.190294,On or near RENFREW ROAD,E01026140,Lincoln 011D,Investigation complete; no suspect identified
0ef1871e550e844477e334cf13078420aaf0d89fbd3597bad02b7a7a76619227,2014-01,Lincolnshire Police,Lincolnshire Police,-0.412315,53.001135,On or near Supermarket,E01026235,North Kesteven 010E,Investigation complete; no suspect identified
3ada9eb3168e9bd920a9d5a9e7580839db4a0acdcf1e7cb67b8621ccceb11311,2014-01,Lincolnshire Police,Lincolnshire Police,-0.783597,53.413101,On or near WOODLAND AVENUE,E01026381,West Lindsey 004C,Investigation complete; no suspect identified
071318811c04d85ca6055ee384ab72d8fe5336a7f65e5b3523612096865e963b,2014-01,Lincolnshire Police,Lincolnshire Police,-0.027792,52.985794,On or near ROBIN HOOD'S WALK,E01026037,Boston 002E,Investigation complete; no suspect identified
f4374b5e8a8bbcc62862f3291c11789670d8d064b6cecdf87c9346d18d9262cd,2014-01,Lincolnshire Police,Lincolnshire Police,0.335620,53.143485,On or near LUMLEY SQUARE,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
a6d537079f6951ce21e262fece996b1c6839a29c27b3908914aedca6f7dc4e62,2014-01,Lincolnshire Police,Lincolnshire Police,-0.524356,53.230056,On or near FLORENCE STREET,E01026124,Lincoln 004C,Investigation complete; no suspect identified
f1bf704bc902dd8e74a72507f901636f78668637dedc2013be24931c2bf0b9bd,2014-01,Lincolnshire Police,Lincolnshire Police,-0.341131,52.892073,On or near ALLEN CLOSE,E01026361,South Kesteven 008D,Investigation complete; no suspect identified
558a2988a35b40a2d758d97ab99835ec5905e2fe440e1f43ce2e6b1c69a7eae2,2014-01,Lincolnshire Police,Lincolnshire Police,0.014816,53.206355,On or near HIGH STREET,E01026105,East Lindsey 009D,Investigation complete; no suspect identified
a7bee13587524d206da2504d08b9b4938e2ff3bcae17cfd06f6fc9b160867a0d,2014-01,Lincolnshire Police,Lincolnshire Police,0.334429,53.151025,On or near THOMPSON CLOSE,E01026084,East Lindsey 012A,Investigation complete; no suspect identified
d567a8cf02714a80f2f414299a07ad829c7c3cc7deb1aff4fde70219529af645,2014-01,Lincolnshire Police,Lincolnshire Police,-0.031505,52.976550,On or near SLEAFORD ROAD,E01026006,Boston 003A,Investigation complete; no suspect identified
9cfa0330a68a87d7c94ff469f361c8125dbcff04e0ba7bbf60d7f8b1d67216ac,2014-01,Lincolnshire Police,Lincolnshire Police,0.118592,52.784817,On or near Sports/Recreation Area,E01026255,South Holland 008B,Investigation complete; no suspect identified
03e3863dfe95d82d1e7285b831be0352d14136211c000b821846d0265f90dc6a,2014-01,Lincolnshire Police,Lincolnshire Police,-0.786262,53.415681,On or near CROOKED BILLET STREET,E01026408,West Lindsey 002F,Investigation complete; no suspect identified
d3f5dc7c3f9b2494273314ec3400df96938b53ccf1feeedd2216fccb49724d71,2014-01,Lincolnshire Police,Lincolnshire Police,-0.549742,53.215202,On or near WEBB STREET,E01026134,Lincoln 006A,Investigation complete; no suspect identified
8935b189f5903870529f822fa3346bc381389a50667edd618e18be520bff7f8c,2014-01,Lincolnshire Police,Lincolnshire Police,-0.382298,52.768052,On or near Police Station,E01026299,South Kesteven 010A,Investigation complete; no suspect identified
430fa14e2d254a4b491fc90880572ab1d89614baf866720bfdc15f0a0c42b074,2014-01,Lincolnshire Police,Lincolnshire Police,-0.538337,53.237429,On or near NEWPORT COURT,E01026148,Lincoln 003D,Investigation complete; no suspect identified
0dd6c8648c3b930a5cb40ca0e53ed2c93802c38a9302353f2b7e9e8d7adc8942,2014-01,Lincolnshire Police,Lincolnshire Police,-0.531086,53.228638,On or near CONNINGSBY STREET,E01026126,Lincoln 004D,Investigation complete; no suspect identified
