Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
8d5d51244be499e137a243a0f872e31e30bf72491b165c3fc327d1985bc99386,2014-01,Dorset Police,Dorset Police,-1.890474,50.757262,On or near DOVESHILL CRESCENT,E01015335,Bournemouth 003D,Investigation complete; no suspect identified
6707798833e6cfdfb6691aff2e8b9d6eb9c3f7fc8931fb12b718d3fd2fd52da1,2014-01,Dorset Police,Dorset Police,-1.907928,50.770308,On or near BERRANS AVENUE,E01015302,Bournemouth 002A,Investigation complete; no suspect identified
ed238dd9d792b8e8a80e8769134411b6fc037f28f3174b182bd1342d4da4ce28,2014-01,Dorset Police,Dorset Police,-1.926917,50.724189,On or near NORTH LODGE ROAD,E01015462,Poole 013D,Investigation complete; no suspect identified
197562b4f0c47d5d22dbea7ea25bac6449a0378582b0d049c37b972c3a2084ac,2014-01,Dorset Police,Dorset Police,-1.909216,50.757341,On or near CUNNINGHAM CRESCENT,E01015309,Bournemouth 005B,Investigation complete; no suspect identified
e959122519a3d2cdd8ceb180f8b9e4d59cbb780ca068f12cde2e6393cfedd559,2014-01,Dorset Police,Dorset Police,-1.874138,50.721824,On or near FIR VALE ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
0cffba9f07c5daedbca3be5510ba216f223402c90f0de30b61d1752091c2f441,2014-01,Dorset Police,Dorset Police,-1.816863,50.729131,On or near OXFORD AVENUE,E01015274,Bournemouth 018A,Investigation complete; no suspect identified
dbd0ae9fe123d39aa9a00e1ab7fe087d6088d748e66e766394d22acb45408021,2014-01,Dorset Police,Dorset Police,-1.926917,50.724189,On or near NORTH LODGE ROAD,E01015462,Poole 013D,Investigation complete; no suspect identified
f11e2527999be1fbbf2d78d713bbd61e9f83a96181876a8b53f7bf8b8749e03a,2014-01,Dorset Police,Dorset Police,-1.872950,50.720788,On or near ST PETER'S ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
0ec8aac3ac9ca1d869352fd0ac85c360fe17ac0d77b47ecc6ce9b883b09c761c,2014-01,Dorset Police,Dorset Police,-1.891379,50.721517,On or near NORWICH AVENUE WEST,E01015372,Bournemouth 023B,Investigation complete; no suspect identified
ab79f590f464d78dd94231eeb567bcd7d24ceda5a6ab753cdb10082582808f15,2014-01,Dorset Police,Dorset Police,-1.843861,50.726958,On or near GROSVENOR GARDENS,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
d1a6b87fd036cd1dcc9155419c6f4e212a23a990d3574747be7aebc049159f27,2014-01,Dorset Police,Dorset Police,-1.897236,50.711918,On or near Parking Area,E01015370,Bournemouth 024D,Investigation complete; no suspect identified
155223e2f58916408ac81c908ed4ccc1c9abb8d52200629df916ec0dbd2789ec,2014-01,Dorset Police,Dorset Police,-1.874330,50.739944,On or near TRAFALGAR ROAD,E01015375,Bournemouth 009D,Investigation complete; no suspect identified
da7040f46f8ac68bec9eec756f653be13def635511f21a05eba305455a3ced6c,2014-01,Dorset Police,Dorset Police,-1.864726,50.723612,On or near HOLDENHURST ROAD,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
5f858da03da66c5991185565a296cd611472a9307dac431094dd016b8c416a4c,2014-01,Dorset Police,Dorset Police,-2.425462,50.712715,On or near LITTLE BRITAIN,E01020518,West Dorset 010A,Investigation complete; no suspect identified
18432f1f2cc7b7b9eca9a735a6ea0c51b6980d84f1560044eda04d28e12a3b53,2014-01,Dorset Police,Dorset Police,-1.981120,50.794784,On or near POOLE ROAD,E01020429,East Dorset 010D,Investigation complete; no suspect identified
34ddd4dafcc366786894dd4f315a9eb3bf763b46eb3344a06246daaf9a638862,2014-01,Dorset Police,Dorset Police,-2.023794,50.813362,On or near BLANDFORD ROAD,E01020410,East Dorset 005D,Investigation complete; no suspect identified
0d8bb73aff5e325d964c8fc3301d77e64df33609dc13e5f6a9e69858ad6c5cc6,2014-01,Dorset Police,Dorset Police,-2.126883,50.823483,On or near BEECH CLOSE,E01020453,North Dorset 006C,Investigation complete; no suspect identified
bc2cfeaa2ec0c24dbe7ba3dd856862ac890e475a4be30863a2b4e5a53933c673,2014-01,Dorset Police,Dorset Police,-2.739691,50.743869,On or near FISHWEIR LANE,E01020498,West Dorset 006A,Investigation complete; no suspect identified
0131e7cae67e2117af9e46e22579cbf99d76fc81406ec9d870bcd50fae6f2de4,2014-01,Dorset Police,Dorset Police,-2.457888,50.647862,On or near BEVERLEY ROAD,E01020552,Weymouth and Portland 001B,Investigation complete; no suspect identified
512b5e0f7b76c047d5d7913050222677f7d1475a338e298e210205050c471ac5,2014-01,Dorset Police,Dorset Police,-2.023794,50.813362,On or near BLANDFORD ROAD,E01020410,East Dorset 005D,Investigation complete; no suspect identified
5ff339913d2361d36bbdaafe3eb71b137d42274fff3b92fdefd5215fdf2cd5df,2014-01,Dorset Police,Dorset Police,-2.453699,50.610936,On or near Shopping Area,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
f5afaf5e197522851e1ae38c5fdfcc519d36648cb99dab5ea643516b046b7d74,2014-01,Dorset Police,Dorset Police,-2.469464,50.591727,On or near DOUGLAS ROAD,E01020585,Weymouth and Portland 006C,Investigation complete; no suspect identified
b066886b9f44e0b31163bc66456c59e2987333c7856e3497ff66cdcc1e0de1e2,2014-01,Dorset Police,Dorset Police,-2.455844,50.709893,On or near CASTLE CLOSE,E01020526,West Dorset 009C,Investigation complete; no suspect identified
69ceb4f148481f511deee912bf65422f77261ed88c57b8e1930e7a52b5889b7f,2014-01,Dorset Police,Dorset Police,-2.488864,50.607016,On or near LYNCH LANE,E01020516,West Dorset 012E,Investigation complete; no suspect identified
c7d36e38ca41757839252f61c16415d2fbf5b6965450dc97c3dca15201684872,2014-01,Dorset Police,Dorset Police,-2.437560,50.714505,On or near Supermarket,E01032644,West Dorset 009H,Investigation complete; no suspect identified
88f99a9755954ea71646ae8f1e61d56ad504593d46fe5fa471702f42f20592b8,2014-01,Dorset Police,Dorset Police,-2.471940,50.616124,On or near Sports/Recreation Area,E01020574,Weymouth and Portland 003A,Investigation complete; no suspect identified
cebd4e523e5f77f1dbb8c5ab1105d452dc519bd71f63076fbba9392a97f7440a,2014-01,Dorset Police,Dorset Police,-2.513025,50.951286,On or near NORTH ROAD,E01020544,West Dorset 001C,Investigation complete; no suspect identified
ebafd9f3a9e03ba042edf3f677e9ca7127ccc5731c0cbe8c8cb1458c5b769e14,2014-01,Dorset Police,Dorset Police,-2.458105,50.625118,On or near ARGYLE ROAD,E01020561,Weymouth and Portland 002E,Investigation complete; no suspect identified
3e4aa3a081697bc29b7834fa413e4d6f9bd2c84d50bf54d1d830bfde03e10b84,2014-01,Dorset Police,Dorset Police,-2.192734,51.010399,On or near Petrol Station,E01020454,North Dorset 003A,Investigation complete; no suspect identified
79613a4ab4bc1e4a9a7f1950a16b303832f935a02d74c7eff142a0509f2cabfe,2014-01,Dorset Police,Dorset Police,-2.027977,50.736276,On or near GWENLYN ROAD,E01020473,Purbeck 002C,Investigation complete; no suspect identified
95b60c02978079369b92a1c0883b99317220b2308870fc478218eefbcd776772,2014-01,Dorset Police,Dorset Police,-2.271998,51.034304,On or near Parking Area,E01020443,North Dorset 001A,Investigation complete; no suspect identified
81be467cd1f5090159bfbc771a248d0acea8ecbcbc9ae46c05ccfb5eb830000f,2014-01,Dorset Police,Dorset Police,-2.443300,50.543520,On or near POUND PIECE,E01020564,Weymouth and Portland 009B,Investigation complete; no suspect identified
eb30a8c5cbe5a5912fc410c618eb42ebc9dc21666b11c97354716870644c414e,2014-01,Dorset Police,Dorset Police,-2.441059,50.558996,On or near Parking Area,E01033200,Weymouth and Portland 008E,Investigation complete; no suspect identified
1de4a2863b0c0eaab570c39b60f6c337732352239f7c892e63c5e5c64547b998,2014-01,Dorset Police,Dorset Police,-1.816890,50.838544,On or near ST IVES WOOD,E01020403,East Dorset 004A,Investigation complete; no suspect identified
e612b3dab9bf5659ced165e2ee0cd0fe6415e63bb7a09373b5b22e646a178f26,2014-01,Dorset Police,Dorset Police,-1.757904,50.741047,On or near BONINGTON CLOSE,E01020348,Christchurch 005C,Investigation complete; no suspect identified
8fd0caf68e75f683d4f7d8ff3eb6e8d5de3ee7e1f2c7d7caa0e9fe9160c6b8b6,2014-01,Dorset Police,Dorset Police,-2.454726,50.613351,On or near TURTON STREET,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
525b728f334b38dca9f66242314540c981a05945f59644f75a5dff912f73bdc8,2014-01,Dorset Police,Dorset Police,-2.452211,50.710618,On or near WINDSOR ROAD,E01020528,West Dorset 009E,Investigation complete; no suspect identified
cc30ca96e34cf6a167b453384c4142fb6f8cdabd9207e42dfab4e306d3743dc7,2014-01,Dorset Police,Dorset Police,-1.816890,50.838544,On or near ST IVES WOOD,E01020403,East Dorset 004A,Investigation complete; no suspect identified
08c370cac3e8e8ce8da526679622002510ebc6544efcce272802c2265746e8fb,2014-01,Dorset Police,Dorset Police,-2.455228,50.713547,On or near LISCOMBE CLOSE,E01020528,West Dorset 009E,Investigation complete; no suspect identified
2ccf986870dcb9e2ced7b74453422d8b713952b8ea598a5e55099f677742d2cc,2014-01,Dorset Police,Dorset Police,-2.453614,50.713661,On or near WESSEX ROAD,E01032641,West Dorset 009F,Investigation complete; no suspect identified
b97f5eea89d3be65a30c494ff3e43c95b8ea727963f976ff96f019fca2b9a0e5,2014-01,Dorset Police,Dorset Police,-2.451730,50.619307,On or near GRANGE ROAD,E01020553,Weymouth and Portland 004A,Investigation complete; no suspect identified
7923a2c2ba583f5592d3344d723bff76198a58eb6336e4d87aea74ed03853296,2014-01,Dorset Police,Dorset Police,-2.454616,50.607767,On or near ST EDMUND STREET,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
6535ccedfbf8c62c3a236eb9a4148297ff71afd248bbfa79f7c294fbe17738b2,2014-01,Dorset Police,Dorset Police,-2.517484,50.947687,On or near ABBEY ROAD,E01032642,West Dorset 001H,Investigation complete; no suspect identified
a2f03d52509bc80c645dbdc80425774276047937380018844f2d873c728b5f4e,2014-01,Dorset Police,Dorset Police,-2.023794,50.813362,On or near BLANDFORD ROAD,E01020410,East Dorset 005D,Investigation complete; no suspect identified
e5db5c8356cf244f7bff65810f923296de872b2f1d418b6d8d2ee3c99969db23,2014-01,Dorset Police,Dorset Police,-1.885055,50.770350,On or near BRECON CLOSE,E01015306,Bournemouth 001D,Investigation complete; no suspect identified
3b9fda448b2999c3276ceba604f356d5572b494a42ce78e47f0aecb7d91f76b2,2014-01,Dorset Police,Dorset Police,-2.243512,50.918825,On or near COOPER GARDENS,E01020446,North Dorset 005C,Investigation complete; no suspect identified
e72d7329db64a074e670347700f9ff67a8200b9d50923e20a5123098f3edc70b,2014-01,Dorset Police,Dorset Police,-2.461545,50.605401,On or near PORTMORE GARDENS,E01020582,Weymouth and Portland 004F,Investigation complete; no suspect identified
5c9cc208e3fae207ebb618d61665f41703e2d97ce949575fc8a9b770b8080b06,2014-01,Dorset Police,Dorset Police,-1.723218,50.742175,On or near PRESTON WAY,E01020369,Christchurch 004A,Investigation complete; no suspect identified
53b7a236f598e78f3fcd338e603d2df055e9afc5747e8804560a0a2df1b19229,2014-01,Dorset Police,Dorset Police,-2.500673,50.618504,On or near ELZIVER CLOSE,E01020515,West Dorset 012D,Investigation complete; no suspect identified
32c95a8c6f6fb7946ee722b72c575ac805628fe9b883bac67c36377076a8d7cf,2014-01,Dorset Police,Dorset Police,-1.749841,50.743422,On or near CHARLES ROAD,E01020347,Christchurch 005B,Investigation complete; no suspect identified
da4ab3557f5467aa5ef2c08b13aa84c621ab579060a9747a30824d59d3aef69a,2014-01,Dorset Police,Dorset Police,-1.774103,50.758642,On or near MORLEY CLOSE,E01020345,Christchurch 001C,Investigation complete; no suspect identified
35b1224f7e2bdfac481c2d054675b3e001e233d2d7e0f275d74ad61208dd779c,2014-01,Dorset Police,Dorset Police,-1.838026,50.829277,On or near Motorway Service Area,E01020406,East Dorset 004D,Investigation complete; no suspect identified
66359dc0a692ef0f1206a30311461f32e039ee688c048ca5b5eaf53a10b0d143,2014-01,Dorset Police,Dorset Police,-2.164070,50.857033,On or near THE PLOCKS,E01020438,North Dorset 007D,Investigation complete; no suspect identified
c462efbdc79aa4a0679deb5c6b1121e7ad63954f5be04e8b73d9c5b43e52daf2,2014-01,Dorset Police,Dorset Police,-2.461636,50.607388,On or near Supermarket,E01020573,Weymouth and Portland 005B,Investigation complete; no suspect identified
127724bbc336212d14ce76510ac3f5a4154fc2c23bd2427dfdbe03b3fe31e9da,2014-01,Dorset Police,Dorset Police,-1.883362,50.777992,On or near DUDSBURY GARDENS,E01020400,East Dorset 011C,Investigation complete; no suspect identified
bf997de06734cf28dc01fc718060769d9f1717eba7571da9e682477e4c5015fc,2014-01,Dorset Police,Dorset Police,-2.186273,51.009330,On or near TEN ACRES,E01020454,North Dorset 003A,Investigation complete; no suspect identified
ae3262b40c4716852bf2ab2f669a75508a9140c99e13652223fb88182ced47d8,2014-01,Dorset Police,Dorset Police,-2.757216,50.733730,On or near Shopping Area,E01020500,West Dorset 006C,Investigation complete; no suspect identified
c676821c5c3e81bcfb1d6dd76dd37953ec8265e3e52437b99198b8933e6c6a33,2014-01,Dorset Police,Dorset Police,-1.776348,50.733755,On or near Shopping Area,E01020367,Christchurch 006D,Investigation complete; no suspect identified
b341a2d4d92e37557e561d75dbb970ddb472f0c1f9a3f0f43366b9b669131dab,2014-01,Dorset Police,Dorset Police,-2.464144,50.714258,On or near KINGSTHORN ROAD,E01032641,West Dorset 009F,Investigation complete; no suspect identified
197bf41ccc6ce440eba20a5bc748be8549493edb778d2ae5ef8509af8372389a,2014-01,Dorset Police,Dorset Police,-2.462282,50.650291,On or near THE FINCHES,E01020571,Weymouth and Portland 001D,Investigation complete; no suspect identified
68f341dbf18071823a7507762f0c8087d628f8707f80281a14f78ec0214e5874,2014-01,Dorset Police,Dorset Police,-2.086205,50.759655,On or near HOPMANS CLOSE,E01020470,Purbeck 001C,Investigation complete; no suspect identified
a7a6d834c71919a886f2389e7db83cbe1f3798d5c2454dbbae9a95af5752a3d2,2014-01,Dorset Police,Dorset Police,-2.267034,51.036689,On or near Sports/Recreation Area,E01020443,North Dorset 001A,Investigation complete; no suspect identified
354f61c2df4f1e31f900ff0e74ca4f47abffea92d2eae355d677f735fafea46b,2014-01,Dorset Police,Dorset Police,-2.939430,50.725974,On or near OLD VICARAGE GARDEN,E01020532,West Dorset 005B,Investigation complete; no suspect identified
a9b87aa6c16a3240420b7c8a4fcce1df0ec9a586259232cfbe25521bb5ee800e,2014-01,Dorset Police,Dorset Police,-1.956560,50.810712,On or near GLYNVILLE ROAD,E01020379,East Dorset 007B,Investigation complete; no suspect identified
a4bf9843cebb65b8269824637a57225ba5d634b61bb9cdaf820ba80facd7b299,2014-01,Dorset Police,Dorset Police,-2.760544,50.733645,On or near Supermarket,E01020503,West Dorset 008B,Investigation complete; no suspect identified
593f7962a4c471d62c8edcbb625ec8797e212fade00566838b53929f3f3322cf,2014-01,Dorset Police,Dorset Police,-1.956560,50.810712,On or near GLYNVILLE ROAD,E01020379,East Dorset 007B,Investigation complete; no suspect identified
5b0001e3f2db2dc7a1593bf480ff4fb1b74e9a5f2e1b936e52cbf5b5fc9a0d5c,2014-01,Dorset Police,Dorset Police,-2.529022,50.752560,On or near DORCHESTER ROAD,E01020529,West Dorset 004C,Investigation complete; no suspect identified
34387babbb2e2c9d1b3ba30f886d8e9664d440c08b03e835900bde4b555bf745,2014-01,Dorset Police,Dorset Police,-2.023794,50.813362,On or near BLANDFORD ROAD,E01020410,East Dorset 005D,Investigation complete; no suspect identified
abc4f03c415c4b487e3a7052b3319eb8851a0110fa222c208514d06b0f6f3f6d,2014-01,Dorset Police,Dorset Police,-1.956560,50.810712,On or near GLYNVILLE ROAD,E01020379,East Dorset 007B,Investigation complete; no suspect identified
4e284b78815bd86ee27b0bf15cc84034fd2909a89cdf2f98ba58e729bc7174d9,2014-01,Dorset Police,Dorset Police,-1.707066,50.739213,On or near MAPLE CLOSE,E01020350,Christchurch 003B,Investigation complete; no suspect identified
9e4e80fc1715ff26643bac18a72477592dcfae90f0bbf9c8cfc079145ffa71a8,2014-01,Dorset Police,Dorset Police,-1.699955,50.738619,On or near WHARNCLIFFE ROAD,E01020350,Christchurch 003B,Investigation complete; no suspect identified
ee817bfcd9bdfd65f7bccd40b9e8f5a57dd77cf1e4d78c9de1858fe465087a04,2014-01,Dorset Police,Dorset Police,-2.282794,51.046076,On or near WEATHERBURY ROAD,E01020450,North Dorset 002B,Investigation complete; no suspect identified
d04991149b4375c0e45966cfb29eb8680aa261d724dfd03b17233a2ef0c65a38,2014-01,Dorset Police,Dorset Police,-2.456469,50.711510,On or near BLAGDON ROAD,E01020528,West Dorset 009E,Investigation complete; no suspect identified
0844d8abe2f489ffafa1051477d67c868007fec8549efbfef0be5b5436c38b19,2014-01,Dorset Police,Dorset Police,-2.455317,50.618978,On or near CASSIOBURY ROAD,E01020555,Weymouth and Portland 004C,Investigation complete; no suspect identified
66bc6bb4ab7b9e1308257b3c7738424c69a9078970463840a488113cf360d0f8,2014-01,Dorset Police,Dorset Police,-1.956560,50.810712,On or near GLYNVILLE ROAD,E01020379,East Dorset 007B,Investigation complete; no suspect identified
b3a8dcd4f4463b131d71684fbc5c1146822891287ccbda39402342d99b7f7a6e,2014-01,Dorset Police,Dorset Police,-2.431614,50.634644,On or near PRESTON ROAD,E01020557,Weymouth and Portland 002A,Investigation complete; no suspect identified
e9532ccb49273e24efc8358d5499eb998822fdbaaf84e6869bb3b944a5fc0146,2014-01,Dorset Police,Dorset Police,-1.864874,50.869327,On or near MONMOUTH CLOSE,E01020412,East Dorset 003B,Investigation complete; no suspect identified
888b9294f6bc8bbced07803ede0180f6d6d0a230844a3eccf619797b02085468,2014-01,Dorset Police,Dorset Police,-1.837139,50.831227,On or near KING CLOSE,E01020405,East Dorset 004C,Investigation complete; no suspect identified
1e95fde0ee40bfbc2b6a8d4e31b2c55feb9b4f2a5422849910ddd00d646dcaad,2014-01,Dorset Police,Dorset Police,-2.470874,50.615472,On or near DEVON ROAD,E01020574,Weymouth and Portland 003A,Investigation complete; no suspect identified
9cee9872f0b2c161ab3b4ea6b7e14df5f5f52e13ee6753b30e2b1a1b491efe82,2014-01,Dorset Police,Dorset Police,-1.884806,50.796348,On or near OLD PINES CLOSE,E01020395,East Dorset 011A,Investigation complete; no suspect identified
40e13d5136dc53b1519913890dd3651f646daa2eec87edc7bcb46f2b2d6a62e1,2014-01,Dorset Police,Dorset Police,-1.873338,50.871486,On or near FIRS GLEN ROAD,E01020412,East Dorset 003B,Investigation complete; no suspect identified
107ecc3358504ef2d3691b82b6f419e62df0a79ece3081108157f93a56f055a6,2014-01,Dorset Police,Dorset Police,-1.956560,50.810712,On or near GLYNVILLE ROAD,E01020379,East Dorset 007B,Investigation complete; no suspect identified
845afb9b39d0e98e7cd26da736ac82aa314868c4ed33f96ae75f847abf7f1c15,2014-01,Dorset Police,Dorset Police,-2.067325,50.615074,On or near Parking Area,E01020466,Purbeck 005A,Investigation complete; no suspect identified
5899acd8cf9136b1bebd5828bfb3d39545939976fbf8fa08c10a3ed94a262fff,2014-01,Dorset Police,Dorset Police,-2.049345,50.761583,On or near RUSHALL LANE,E01020472,Purbeck 002B,Investigation complete; no suspect identified
ebccba3856e54bf3f1fa2500f2d87ac22a7a3d7679e005bbe33c210ed4c302ea,2014-01,Dorset Police,Dorset Police,-2.110432,50.686606,On or near Supermarket,E01020485,Purbeck 003C,Investigation complete; no suspect identified
f821d2e05d48ba15d70986b3697fa522908343a45a27542ea86d93f2ddd5db22,2014-01,Dorset Police,Dorset Police,-2.470330,50.613379,On or near SHORT ROAD,E01020574,Weymouth and Portland 003A,Investigation complete; no suspect identified
6725e1ae6f0087f160c91e0e42619730036dd25545309fc5a559b1f36974f86b,2014-01,Dorset Police,Dorset Police,-1.816439,50.812375,On or near MATCHAMS CLOSE,E01020405,East Dorset 004C,Investigation complete; no suspect identified
311c7e9bc06a7b798c39fedd0747310cdc77e30ec405557c211cb81333aaa522,2014-01,Dorset Police,Dorset Police,-2.155927,50.860839,On or near WILVERLY GARDENS,E01020439,North Dorset 007E,Investigation complete; no suspect identified
81ac1a585ba801922f6220be17740403e5ae46c9a8252c951f1837af61456c23,2014-01,Dorset Police,Dorset Police,-2.469082,50.614409,On or near LINKS ROAD,E01020574,Weymouth and Portland 003A,Investigation complete; no suspect identified
6af173f295f5afb7d4434841faeef8d551a50dc8b1ce9096c459717a701502eb,2014-01,Dorset Police,Dorset Police,-2.193295,51.001235,On or near FRENCH MILL RISE,E01020457,North Dorset 003D,Investigation complete; no suspect identified
f2992a1ebb94b9e07c438d8893aa4d317ef6e13e95323da5eddeae4a0740b4e7,2014-01,Dorset Police,Dorset Police,-2.444865,50.561329,On or near GREENHILL TERRACE,E01033200,Weymouth and Portland 008E,Investigation complete; no suspect identified
8419c56ba61d522f1295def052ec50ef319b1d312f965e510a67f47d3f137b7a,2014-01,Dorset Police,Dorset Police,-2.293807,50.958293,On or near HINTON LANE,E01020449,North Dorset 004C,Investigation complete; no suspect identified
ad2d6607c0dd8c6199e612a5319ba6a32fc1dea60c33b76f1cce8a677bfe72ad,2014-01,Dorset Police,Dorset Police,-2.461636,50.607388,On or near Supermarket,E01020573,Weymouth and Portland 005B,Investigation complete; no suspect identified
54930c5528b1938d6c0e5e40c916f83274010f611a5383dcf99b82ff4e3e9e0d,2014-01,Dorset Police,Dorset Police,-1.840900,50.911265,On or near CHURCHILL CLOSE,E01020373,East Dorset 001A,Investigation complete; no suspect identified
f4660c6ba05eda8e3ccdd000b55be844c06492752db1a0e8cb23ee53761499fa,2014-01,Dorset Police,Dorset Police,-2.189344,50.674705,On or near BINDON LANE,E01020489,Purbeck 004A,Investigation complete; no suspect identified
9e69640585a2f16889221854da30aed08c8b9de8594a0772cb219ae61a4ad371,2014-01,Dorset Police,Dorset Police,-2.457938,50.708266,On or near Sports/Recreation Area,E01020528,West Dorset 009E,Investigation complete; no suspect identified
9f877e9cbe7d3df3dfdf9b4efc745e6e89cbafad74a34d20e357ec2454bdc839,2014-01,Dorset Police,Dorset Police,-2.076741,50.755112,On or near LOCKYER'S WAY,E01020469,Purbeck 001B,Investigation complete; no suspect identified
848f0c9cf33906be1559b06d2238af25616b6fed7247c663e0853dc5f8530733,2014-01,Dorset Police,Dorset Police,-2.444635,50.563911,On or near HARBOUR VIEW ROAD,E01020569,Weymouth and Portland 008D,Investigation complete; no suspect identified
01866adb300b68401b68a3a3e384ab0891a2ce8ddb707c1f843dbfd4ce1a5382,2014-01,Dorset Police,Dorset Police,-1.915181,50.813990,On or near TELFORD ROAD,E01020408,East Dorset 009E,Investigation complete; no suspect identified
146b0e5a6f8b5d5bcb941019f769b0b4f886634d2b20c63b7e85de96f0557ac3,2014-01,Dorset Police,Dorset Police,-2.456264,50.608695,On or near WEST STREET,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
123ec0c862d7cdbba0500da9ce853b13d34eb6c8ff26d6034c0c81de4e35b9a9,2014-01,Dorset Police,Dorset Police,-2.760737,50.741135,On or near YARN MILL CLOSE,E01020499,West Dorset 006B,Investigation complete; no suspect identified
b14a681c25dbf3155857be50f954e562e8b04019c9dfbb68bfe6d61f73379dc7,2014-01,Dorset Police,Dorset Police,-2.816440,50.835092,On or near B3162,E01020506,West Dorset 003D,Investigation complete; no suspect identified
be27ba6cde8937b41bd9c83b36582542498de258d4c793bb12c9c0aea17141d1,2014-01,Dorset Police,Dorset Police,-2.445544,50.700581,On or near Sports/Recreation Area,E01020524,West Dorset 010E,Investigation complete; no suspect identified
f76e85d37296a33d5b3468f21fa1a528cee6eaae9b00b849f8f3aca508a11c18,2014-01,Dorset Police,Dorset Police,-2.114910,50.699811,On or near GREAT OVENS DRIVE,E01020487,Purbeck 003E,Investigation complete; no suspect identified
0eb3cc237c84d918aead174f75ebb43b1715e913719db3b5b6ed1694c11dcbe6,2014-01,Dorset Police,Dorset Police,-2.472854,50.614205,On or near QUEENSLAND ROAD,E01020575,Weymouth and Portland 003B,Investigation complete; no suspect identified
6cab4435c9fe4326959680e757ce4742c98aaac9bbc6d8571b342f936aa59cc9,2014-01,Dorset Police,Dorset Police,-2.762359,50.733678,On or near TANNERY ROAD,E01020503,West Dorset 008B,Investigation complete; no suspect identified
82de1e5965d3c283200d2731412fc01908c3e6dc04d4017b4787716b97c1e6e2,2014-01,Dorset Police,Dorset Police,-1.960023,50.609952,On or near Bus/Coach Station,E01020479,Purbeck 006B,Investigation complete; no suspect identified
160282904a6d1beeda831e0a2265c1a0b330a161445c290ab8af661d19b55be6,2014-01,Dorset Police,Dorset Police,-2.454616,50.607767,On or near ST EDMUND STREET,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
c92d6a5e3e3049f21fc818efdb056ff2185fcdc0d2c02df492031aaf78e09dd0,2014-01,Dorset Police,Dorset Police,-1.872134,50.807341,On or near BOLTON CRESCENT,E01020394,East Dorset 008E,Investigation complete; no suspect identified
751c4579640779ee08dc911c6e885ca442c6ec71607d021d67afe739b39bb262,2014-01,Dorset Police,Dorset Police,-1.941392,50.806992,On or near HALTER RISE,E01020378,East Dorset 009C,Investigation complete; no suspect identified
5104b353ba4e2e5b5497586a5dcc9487fabf0c8496ca48c9a5fe0141756e5bc9,2014-01,Dorset Police,Dorset Police,-2.445889,50.624905,On or near Parking Area,E01020560,Weymouth and Portland 002D,Investigation complete; no suspect identified
5010ef0b6e0e033a18fcd9c3df5bd041f2ee326c65808c2e64d1da1cf1309044,2014-01,Dorset Police,Dorset Police,-1.954913,50.751990,On or near HOOKE CLOSE,E01015409,Poole 005C,Investigation complete; no suspect identified
94e77a6263c68c77e3f4b023f9d7620d89923a88bd2663237d04e3dcc0b27e04,2014-01,Dorset Police,Dorset Police,-1.842558,50.731210,On or near GRANTHAM ROAD,E01015293,Bournemouth 015B,Investigation complete; no suspect identified
f7fde2a4366812e5e4a30a9e1ab17beeb376829abc37acd86ead4d4edaafb820,2014-01,Dorset Police,Dorset Police,-1.874712,50.756203,On or near REDHILL CRESCENT,E01015323,Bournemouth 006B,Investigation complete; no suspect identified
0a58792f8e8d741cd606f70e08e781312e7994d2725ee9db60183faa9d663307,2014-01,Dorset Police,Dorset Police,-1.800496,50.733205,On or near NORTHEY ROAD,E01015362,Bournemouth 014D,Investigation complete; no suspect identified
8f6dde8987d513ffb92b3f23d702d4aa32f365455ba9c2fa1bf8de0c4ca5380c,2014-01,Dorset Police,Dorset Police,-1.915059,50.748164,On or near BASCOTT ROAD,E01015359,Bournemouth 005E,Investigation complete; no suspect identified
827b117268adb689b364fd8e1c4ba5423c64514b28ad2e4cd268d782646296b5,2014-01,Dorset Police,Dorset Police,-1.905360,50.714515,On or near BRANKSOME DENE ROAD,E01015370,Bournemouth 024D,Investigation complete; no suspect identified
bda7844a88988d36359477dd577b2df8f276b358684278c254c9213fb2b20601,2014-01,Dorset Police,Dorset Police,-2.018335,50.719534,On or near HERCULES ROAD,E01015428,Poole 014B,Investigation complete; no suspect identified
b0319941424a709aa76a39c1a179611137c9ff27dd0f741ac352f73e2d8f6aa0,2014-01,Dorset Police,Dorset Police,-1.805104,50.732340,On or near Supermarket,E01015361,Bournemouth 014C,Investigation complete; no suspect identified
45584cbcec301f9a448a5ff2f50464d8352d9c770961a15e8828f30eb6d3caad,2014-01,Dorset Police,Dorset Police,-1.910453,50.762468,On or near WEST HOWE CLOSE,E01015304,Bournemouth 002B,Investigation complete; no suspect identified
