Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
0bf27269212622851d21296af3526be134ff1e5ed053eb5ca90410b5991c4162,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.891110,52.222190,On or near ABBOTTS MEADOW,E01030089,Mid Suffolk 006E,Suspect charged
d1cc249589e8d966d75ba823ee7a3c675aa78cc69479557535260fae0d3650a9,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.331342,52.051935,On or near Parking Area,E01030198,Suffolk Coastal 010F,Investigation complete; no suspect identified
26427aedd94d9766de4f7f96b163cbbc1449a88a7156ae1ccec81c82ecbbf4b8,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.679185,52.326359,On or near Supermarket,E01030282,Waveney 014A,Investigation complete; no suspect identified
6ca469e2e8e37acca0237e9b7519f83b57d967b862f9feff299f95b50f186d07,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.708294,52.247015,On or near NELSON ROAD,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
c0b0331c699c701c978677a389f4c33ac42f3898f0b4889baeefde6776dd6be1,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.995010,52.187455,On or near CROWE STREET,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
2334bdc5a66388e7b371cd4eeb75a8dcbddc5c98454cdb7ce05c75a5dfcc0a04,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.346323,52.368240,On or near GROVE LANE,E01030053,Mid Suffolk 003A,Suspect charged
ab2dcb6603355559d8ce21c9d181d4c40e5cb5ace899d236e263ab546acbc4e5,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.406276,52.243534,On or near SUN LANE,E01029925,Forest Heath 008A,Offender given a caution
045c13b78d8862c2e03af73a66e991479dea3f526e14fdf3bff9dcf9cf27a618,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.186724,52.062180,On or near SCHREIBER ROAD,E01029964,Ipswich 009B,Investigation complete; no suspect identified
f36a27c7f2ec4b24c2acd0932e445955aef75f63865afff3ec1d77330a6163e9,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.140002,52.065297,On or near NORWICH ROAD,E01030022,Ipswich 006A,Investigation complete; no suspect identified
9aa4c475f6fef37ae4c6e4469a8f33e218f49e3baa765bb1aa653f05682858c1,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.711492,52.244918,On or near WOOLHALL STREET,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
900e217345f58dcf0e55e147a93787609a4441d5615fd204218958f4bea29225,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.150811,52.054683,On or near CARDINAL STREET,E01033124,Ipswich 007F,Investigation complete; no suspect identified
5753fb4a6b9f6ce7223f7e8e7ab0e7f00968d89adcdd019505a3957a8f546ac8,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.150811,52.054683,On or near CARDINAL STREET,E01033124,Ipswich 007F,Investigation complete; no suspect identified
f5e920dcc015b934163b858e73180361b6a4338aa63b85a4505528956fff2d03,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.150811,52.054683,On or near CARDINAL STREET,E01033124,Ipswich 007F,Investigation complete; no suspect identified
261e3de9af18bac1c2bf26e02bba70cd59881e593abed3535764481c50a0e38c,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.761060,52.025076,On or near DAVIDSON CLOSE,E01029890,Babergh 008E,Investigation complete; no suspect identified
bb4c229c4267b9b0562f4845202aed407f1c3612a098d897629a394224ff0faa,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.753698,52.021993,On or near Sports/Recreation Area,E01029891,Babergh 008F,Investigation complete; no suspect identified
d233c2f059d8627d35af807d1d84f6c26f549f71f4e900c13ff9a3b388a5fdaa,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.710177,52.243051,On or near OLD CONVENT ORCHARD,E01030091,St Edmundsbury 006A,Offender given a caution
00e1538535d5da27db96e47eb4f4aa7676ddccc88caff0d1233a141161d365fa,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.518574,52.247629,On or near CARPENTERS CLOSE,E01029941,Forest Heath 005A,Investigation complete; no suspect identified
7678a9641b0c6caefd8cd8134a50ce9565adfd25414ac8b5164f0d44f2da050c,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.476126,52.250164,On or near MILBURN DROVE,E01029957,Forest Heath 005C,Investigation complete; no suspect identified
7f2a3e14d3fe38722a6aa2b7ffed906bc39488e4008fbed6eb9e7496b6dbcfd5,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.747177,52.475164,On or near FLENSBURGH STREET,E01030250,Waveney 004D,Suspect charged
951f5c1c98d2f14d235a5ea45d954dd316bbeb0b1851db88ede00c282e2f7660,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.736509,52.483633,On or near ROSE COURT,E01030261,Waveney 002A,Suspect charged
eff44c6e19b48f282b73c2fe524dfdfbf1358e04fec479de51433361bceaab8d,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.957512,52.046800,On or near ANGEL STREET,E01029892,Babergh 004A,Investigation complete; no suspect identified
c59a1c58e39761d05afeb9543f5c9dac8240cd0e9d1550bb57423d53d30c07ec,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.955996,52.045480,On or near INKERMAN CLOSE,E01029892,Babergh 004A,Investigation complete; no suspect identified
09f7d897d56b62af0dfd3f94e5871a935d3ef293b975b4ae44e57f088b07675a,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.955272,52.047989,On or near PYKENHAM WAY,E01029892,Babergh 004A,Suspect charged
4d602bd63f4d902b2d3e8ee2314ee996fd446c37cfdc22eea4cfae506482e126,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.955272,52.047989,On or near PYKENHAM WAY,E01029892,Babergh 004A,Suspect charged
ecfa47a6df5bc9dd110a5aaf05019b90a02f96d0d736218dedb3665b768a40f7,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.955959,52.042927,On or near Police Station,E01029896,Babergh 004E,Suspect charged
d6e0ccd1927ea18fe68532f6b4ecd712a2ef4dfb98c10c1ef69a3abf7b2c6387,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.748158,52.378630,On or near THE STREET,E01030094,St Edmundsbury 002A,Offender given a drugs possession warning
39d1971fe0b58c4254333ed686ce4df89941663440f135015c48c4240c6986ec,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.717559,52.456716,On or near ASPINALL CLOSE,E01030274,Waveney 008B,Suspect charged
5d01d9f65e71263c65dff5ef8355c54834f6c9d67fba2e7888b8346042aedafc,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.748533,52.209448,On or near A134,E01030119,St Edmundsbury 008C,Suspect charged
8e16ec74d1e3ffa8e22f598c583427b2a90021dd3a0a8eda043cc5fce9343db8,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.748533,52.209448,On or near A134,E01030119,St Edmundsbury 008C,Suspect charged
607dd9ce0007df3279d02065ec27257e5cacf041fd4ae6b8e60260690a514d12,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.748533,52.209448,On or near A134,E01030119,St Edmundsbury 008C,Suspect charged
09f298343710f227d2b7386e7c4feb760e7008f852d4f1be72176d8c8e44eb50,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.669504,52.214896,On or near CHEVINGTON ROAD,E01030119,St Edmundsbury 008C,Suspect charged
2be6f0257ec3a2c78f9a66e7fc53390e1d67c468103746623fdc2f269561f321,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.198664,52.061613,On or near Supermarket,E01029963,Ipswich 009A,Investigation complete; no suspect identified
2cbd0fd94720631a7ca80247bdc73ae807894d70b41767fecb3b38ba44478fe6,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.686799,52.243091,On or near ROSBROOK CLOSE,E01030124,St Edmundsbury 007C,Offender given a caution
edd368739696110f61efc651b8c7c1241eab3b6197f8afeb30ca3e36eb9063f8,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.755584,52.483919,On or near ALBANY ROAD,E01030247,Waveney 007A,Investigation complete; no suspect identified
acbc9a9feb227d6119e3bba1264a628a2b8f001f5506d5eb41336c7460823db9,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.565247,52.447703,On or near FIRFIELD CLOSE,E01030228,Waveney 010E,Investigation complete; no suspect identified
cde372ab6217c6bd6abff55695275597a5c760cc1b37ed72d5d5437c89c09249,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.748217,52.481328,On or near BERESFORD ROAD,E01030249,Waveney 004C,Investigation complete; no suspect identified
be1ad4b843b1fee985cb566c70dced8b7adff4b3d7bb30ddae635cb2ea3ff60c,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.135095,52.083775,On or near PARNELL CLOSE,E01030036,Ipswich 001E,Investigation complete; no suspect identified
67a0bf63aeef293c417bd915ea609a3cdefcf613b9c6dc39bf5aebe0517cb19d,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.187022,52.033994,On or near BOYTON ROAD,E01029978,Ipswich 016A,Investigation complete; no suspect identified
b4adc34657a8c5b8c1df3a6965051e91311e0aacd20640a9e212984fed43f198,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.160326,52.057396,On or near Theatre/Concert Hall,E01033129,Ipswich 007H,Investigation complete; no suspect identified
86156daa23ede295e9ade60229a0d580ca7cf5894d0116722c2b72d3580c7c0d,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.155437,52.055728,On or near Bus/Coach Station,E01033125,Ipswich 007G,Offender given a caution
026f0f38bbca93e72c76d50f81932b210e68cdd460b223fd6edf596a1be38530,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.251140,51.968049,On or near Sports/Recreation Area,E01029873,Babergh 011B,Investigation complete; no suspect identified
8bffbcad2692e4366083ad398f8535fc666e92d0f9cf17a4801557f6dfa89393,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.704419,52.238453,On or near Supermarket,E01030147,St Edmundsbury 009E,Suspect charged
e94c946eab83c52abef4edd302211bf79b5aff38f1286e15c5e9f42d9494896b,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.732313,52.039443,On or near Supermarket,E01029920,Babergh 007H,Investigation complete; no suspect identified
fc9cea472a9bfb308bc1bed4ebd6f57aa7ec7fedf87a6a6ead37f32b6ffcd158,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.687639,52.452481,On or near CHAPEL ROAD,E01030237,Waveney 009C,Investigation complete; no suspect identified
feeca77e44e3f812c3fa5795b885229cb8475a8f3413052eb691acac3ff50104,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.700663,52.260787,On or near BALDWIN AVENUE,E01030139,St Edmundsbury 003C,Investigation complete; no suspect identified
f21fe9cd5656ceb0c88cedbdf234df3297412dc727cf7eb51b7059cb62a55a0b,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.521596,52.345789,On or near NURSERY CLOSE,E01029946,Forest Heath 004D,Investigation complete; no suspect identified
a4f2c830e07dc037fdc91dcaed6fc21d078e3d4ceece071a3d9a7e11e13ec22a,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.157446,51.982850,On or near JERVIS CLOSE,E01029897,Babergh 011D,Investigation complete; no suspect identified
a194543ca04914b4cc308ae835d9b55dc1697aafea15140214c97f7edf36462c,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.624275,52.449043,On or near WHITEHART LANE,E01029927,Forest Heath 001B,Investigation complete; no suspect identified
27897aa5ba7fcb02353dc1db503a6a6a7024bb2251b13f4ca5f1827f5d7b6187,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.153147,52.058641,On or near LLOYDS AVENUE,E01033125,Ipswich 007G,Local resolution
8b5b765682260c0b21f4e1810be19e4be09c5c7dfb082dba632f11769bf8ab23,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.745859,52.510934,On or near CORTON LONG LANE,E01030241,Waveney 001B,Investigation complete; no suspect identified
aef721e9f461debe07e2051b43129f6411a1c24f0b6753bfd9639a55c7690cdc,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.152097,52.053668,On or near GREYFRIARS ROAD,E01033124,Ipswich 007F,Suspect charged
765652fe168ba49901d1b545437b7050560c90751dff34817484a52f45a4cafc,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.152097,52.053668,On or near GREYFRIARS ROAD,E01033124,Ipswich 007F,Suspect charged
ae5dac8809288823c33b5c974ed9393a85532f5f12562ae2852bee7d3415ba9b,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.363319,52.248917,On or near Petrol Station,E01029951,Forest Heath 008D,Local resolution
fcf6f94aec85287f11e2153a4e6a0ce7ec20a8c36ee2cce5cb19a0dcc7aa1425,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.143667,52.053705,On or near RUSSELL ROAD,E01029985,Ipswich 010B,Investigation complete; no suspect identified
d52b62ab7d2a327e96a78079e728a95a0035409d8eec504b4c5ef9e9d323d3aa,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.864094,51.971811,On or near BEAR STREET,E01029906,Babergh 009D,Suspect charged
a085a89c5d38cabb9297513a6cd7f5049839ff18fe908b870b27195248899be8,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.864094,51.971811,On or near BEAR STREET,E01029906,Babergh 009D,Suspect charged
28982072734c4c565eca0ed6bf44167413ae785f7d48dc2da035fdc1d4c72552,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.735527,52.482648,On or near GARDEN CLOSE,E01030263,Waveney 005B,Investigation complete; no suspect identified
d834b44381d144abe6423ff468b49b50ed389dc1b7677a1511b39e21e2174cd8,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.146865,52.053952,On or near PRINCES STREET,E01029988,Ipswich 010E,Offender given a caution
ad43e59e024d46be9e751932895056d7d182f5887876c1306b751445c36ec9b4,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.703182,52.451384,On or near POPLAR ROAD,E01030236,Waveney 009B,Suspect charged
1e83cebfa0cf14876fbafa1fdcab506cbd29898f34f60c28c291170ac8add8e4,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.160365,52.071587,On or near PICTON AVENUE,E01030008,Ipswich 005B,Local resolution
23edd05bf87837dee9ced23f0e4ee7cbdc44eb234c0f87aac2708a8caec1e038,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.706963,52.468859,On or near BECCLES ROAD,E01030235,Waveney 006B,Offender given a drugs possession warning
0d82d53157d1572f2b75e69591ad904ae893b44c4b59e9f52bd87c4f340d4f07,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.187847,52.044144,On or near LOCARNO ROAD,E01029995,Ipswich 014C,Investigation complete; no suspect identified
a58482f16ff15549cd42ae4d39d270d75e38f65ce0125cf84dc06598224be05f,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.164003,52.052045,On or near COPROLITE STREET,E01033126,Ipswich 011F,Investigation complete; no suspect identified
9242a14a750934c7a0adeeca06d6602c1a66c64d7384ea2130062c536d10e2aa,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.408367,52.245884,On or near EXETER ROAD,E01029954,Forest Heath 006C,Suspect charged
47767c3c265584cd329ec5f73f32abf925f854f446f2909eb3462878b7dc8456,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.705521,52.249354,On or near SPRINGFIELD ROAD,E01033043,St Edmundsbury 006E,Investigation complete; no suspect identified
99ddf89c55025c565c0173b5e73650c003ff3622a2b35dba112036a418354b19,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.189782,52.040799,On or near Race Track,E01029996,Ipswich 014D,Suspect charged
8ec165b751ee007a65e523113cd0da85155cfd6176952ce68bd1629209352ddc,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.728185,52.451254,On or near WEST GROVE,E01030272,Waveney 012E,Suspect charged
fc5687f43c5fc35cc28f3af7d66464310a33ee2f8f42b5ce02ab71a88f1c64d7,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.710780,52.244773,On or near Nightclub,E01030091,St Edmundsbury 006A,Suspect charged
911396a3fa55646c6b239f259aa253ad31225515cb941cd852dc6af109aca4d7,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.751268,52.476329,On or near Supermarket,E01030249,Waveney 004C,Suspect charged
d027f017fdde9386f20ff51702ec4fe4e9ff3a440ca92bca96f13e27be8682e9,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.985272,52.192361,On or near SILVERDALE AVENUE,E01030077,Mid Suffolk 008B,Suspect charged
5b51679d8e90a31641e4eb8841480cf7f0a8fc3635bd5b100344d5d6e9087d2d,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.754126,52.477876,On or near LONDON ROAD NORTH,E01030247,Waveney 007A,Investigation complete; no suspect identified
918b3c96a7b0f4c82af466623bef5bd75d946bca14dcdb56cdcbe35ca67c55c9,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.122249,52.065805,On or near LIME TREE PLACE,E01030027,Ipswich 003A,Local resolution
70fd13f36df3548c2b93d969f7a975bec1de6a8beb60760a785928fe265e585b,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.733968,52.041949,On or near UPPER EAST STREET,E01029912,Babergh 007A,Suspect charged
4792989e52342bec4d209f6b944283bdf0b10bf20524817825b2726617593c5e,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.194280,52.069080,On or near SELKIRK ROAD,E01029998,Ipswich 004B,Offender given a caution
ae5dac8809288823c33b5c974ed9393a85532f5f12562ae2852bee7d3415ba9b,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.363319,52.248917,On or near Petrol Station,E01029951,Forest Heath 008D,Investigation complete; no suspect identified
a89840a13996fbc6af8eb4eb8b2a118f5a63a2c9ef55ea2bf88b0e6be066a339,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.164741,52.052574,On or near A1156,E01033123,Ipswich 011E,Suspect charged
d83d21a216b0c2296a3d770a2d92e1c9029eb9a8f63eb76b5960c93bcc8f0df6,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.164741,52.052574,On or near A1156,E01033123,Ipswich 011E,Suspect charged
24eee33c194906cf0e34a83774b98b07da8e029e11c6edbe5a2c01117fd31df6,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.111354,52.042385,On or near THE CHESTNUTS,E01030015,Ipswich 013D,Suspect charged
e64c374bfb82dbbe4d33572d0b90b17825ea9b30ef8a2268d032f6e7b3019b57,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.711864,52.255090,On or near THINGOE HILL,E01030137,St Edmundsbury 006D,Local resolution
2cbd0fd94720631a7ca80247bdc73ae807894d70b41767fecb3b38ba44478fe6,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.686799,52.243091,On or near ROSBROOK CLOSE,E01030124,St Edmundsbury 007C,Investigation complete; no suspect identified
621a4f61c68934157e7d76c0eae648b388ddc16b6ae853ad9723924762d3fabf,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.267932,52.346504,On or near VICARAGE ROAD,E01030058,Mid Suffolk 001B,Investigation complete; no suspect identified
2bc73051d84f3d0d51927bdd39b1c54a8bf185f0ff6ac803f763786cdbfbc269,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.315857,52.090229,On or near Parking Area,E01030203,Suffolk Coastal 008C,Investigation complete; no suspect identified
d861294fb30a07b1c814e0d22a215aee82a24ebc2ad0f3891ef2c53b9bcaadbd,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.522024,52.414643,On or near BACK STREET,E01029942,Forest Heath 002C,Suspect charged
bd8a9982ff454a3ed9328318e13825e897cc5e6ab833875d53ced01bb2ee4011,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.397752,52.255506,On or near DOUG SMITH CLOSE,E01029953,Forest Heath 006B,Investigation complete; no suspect identified
3867e658a31bd4d2c748bce29b14a12c91f9e456b89fa00788cf2332dded9ff9,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.215536,52.061666,On or near LINKSFIELD GARDENS,E01030204,Suffolk Coastal 011C,Local resolution
987d314198f1d35dbfb6e82f89bb7caa8dd268316fefee3b2ed1bffde0518658,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.382831,52.230279,On or near THE LINKS,E01018023,East Cambridgeshire 011C,Suspect charged
987d314198f1d35dbfb6e82f89bb7caa8dd268316fefee3b2ed1bffde0518658,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.382831,52.230279,On or near THE LINKS,E01018023,East Cambridgeshire 011C,Suspect charged
22977f0093ddb27bf9735dae1680e6f58e80d80aff54729f64ef80b21b8b016f,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.754544,52.482963,On or near WHITE HORSE STREET,E01030247,Waveney 007A,Investigation complete; no suspect identified
8c46cccfaf51fc2e0834a0c6da9c74e6cf32d27340b76f4cfca3b5cb5e13d7ba,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.155467,52.059883,On or near NEALE STREET,E01030025,Ipswich 006D,Offender given a drugs possession warning
800514f0a6b8dc73cd15af85760440843eb1576d9d1a08c1794ab93eb1c8a6bc,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.123728,52.047490,On or near DAFFODIL CLOSE,E01029987,Ipswich 010D,Local resolution
9e3609a1ef51e929436bc8afff93bc9a126ba63abf02f4effcb58cacd010f267,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.743495,52.466673,On or near Supermarket,E01030258,Waveney 007D,Suspect charged
450f7b87723d28c95d9ecb224a6f83e628c1c8e345be987afc648a830e1438d5,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.711568,52.240879,On or near A1302,E01030091,St Edmundsbury 006A,Suspect charged
23fff51b28bddd6920ddf3b32786de16dae4d6c461cd0d5e386393489402ea73,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.603826,52.451614,On or near SCHOOL LANE,E01030293,Waveney 011D,Investigation complete; no suspect identified
e19b6a8ab9d54c34bc3fd1cc37e6bac809d01504dc995afb594d9131167458cb,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.624275,52.449043,On or near WHITEHART LANE,E01029927,Forest Heath 001B,Investigation complete; no suspect identified
a3e5ae8314e6d5c30070bf2673372400f41eb6756186de3a6f71ec0e993426b9,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.623892,52.447811,On or near Police Station,E01029927,Forest Heath 001B,Investigation complete; no suspect identified
1584bfb2dbfdde5874080b968f642246c584685e0500251c1f37338eab82f759,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.622571,52.453811,On or near HIGH STREET,E01026493,Breckland 012D,Local resolution
deea46cb2bd350f0a9e064b2f50ed8ad6b031340c9f64dfd0240d63fba125ea6,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.739686,52.491376,On or near GODETIA COURT,E01030277,Waveney 002C,Local resolution
fee1b48deec1352b00f5ec025156ee834b082bc210b9fc8a170070b6cca96e99,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.427775,52.080915,On or near HORSESHOE LANE,E01030115,St Edmundsbury 013A,Offender given a drugs possession warning
00bf8e2eea3cab52855bf87c07451e96f0d29c0f2999a4efd512e2b7d370dfe0,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.277346,52.066033,On or near Petrol Station,E01030190,Suffolk Coastal 010C,Suspect charged
56aae891c76bbeee8cdc0688d4aa0993901d33a1b945811573587ee8bf66049a,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.747560,52.476897,On or near STANLEY STREET,E01030250,Waveney 004D,Investigation complete; no suspect identified
972bebc9da9e465149f5a5af2d69009d35c0d9f16da16da6db025c0f10950a66,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.732313,52.039443,On or near Supermarket,E01029920,Babergh 007H,Suspect charged
e12ca4af382d7122c44cecf9787da66e5fc82ec21722ddde61ec1a96769260ec,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.269102,52.003330,On or near STRATTONHALL DRIFT,E01030197,Suffolk Coastal 011B,Investigation complete; no suspect identified
7f66a283d8052208c14ae7746e33fce60c58c1770a4a4cc0e3ddcfbe65bcab71,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.703984,52.264299,On or near ANSELM AVENUE,E01030131,St Edmundsbury 003B,Investigation complete; no suspect identified
e49129770c0ebc444d8d26f4a074096beaa6350c91463959c8ffcd00e8b34827,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.754916,52.484039,On or near JUBILEE WAY,E01030247,Waveney 007A,Investigation complete; no suspect identified
6eb7961292ba9393bb19475c8d79de69b07d785aa48ead7f199978ef9b4a2729,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.335767,51.970537,On or near MAIDSTONE ROAD,E01030161,Suffolk Coastal 014B,Local resolution
0739a8deb2eb572d0a82a1e5c4af230af6cde892e4ed34bfc73f2a77279dda8e,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.024293,52.200872,On or near BARLEY CLOSE,E01030081,Mid Suffolk 005D,Investigation complete; no suspect identified
63ddadf311697982418661e4ecdc89eae66b2811ea49334efa9fa17be9fb5ff2,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.137761,52.043124,On or near CROWLAND CLOSE,E01030019,Ipswich 015C,Investigation complete; no suspect identified
6bbf825297f7826035de6b0075bb381c387f6a3c9797b35a0533145047569bec,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.438501,52.082771,On or near MARKET HILL,E01030113,St Edmundsbury 014E,Suspect charged
d1870db4f4f4d7f2bbaab47d9bd9774e64cf81ebf54f8b7adb23a824b385bc92,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.755555,52.483407,On or near MARINERS STREET,E01030247,Waveney 007A,Investigation complete; no suspect identified
6646637f70d2125a46b455e6ece4ab32db02437117332f5f9bc0ce3a76c1f51e,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.866684,52.254667,On or near Petrol Station,E01030049,Mid Suffolk 004B,Offender given a caution
c2e8668e47343fc8b05b2883ee674d07a081acdecdcffa2b21bbdee757e53dbc,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.960557,52.217248,On or near THE FOLLY,E01030063,Mid Suffolk 009A,Offender given a caution
0f21b0cb149357dd4d978674a9595d7a7f47e42eae3a26d6f29ba8864bc982fa,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.102697,52.060161,On or near GIPPING WAY,E01029878,Babergh 005B,Investigation complete; no suspect identified
d5fc05f5f7f3f07f5162c7f003adaca424431cbdb6e2cfe4567f6ba29a94f759,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.666441,52.104056,On or near SCHOOLFIELD,E01029884,Babergh 002B,Offender given a caution
1ef01f662cee2e5aabe3510263ddffbfd9f61fbbf6b1ed45b4863d1936ca9346,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.556542,52.169018,On or near COLTSFOOT CLOSE,E01030150,St Edmundsbury 010C,Investigation complete; no suspect identified
590945162069530dad6026fadf6904045c2092272d386ce90b77376398b7c9a1,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.110296,52.038501,On or near PIN MILL CLOSE,E01029910,Babergh 005F,Investigation complete; no suspect identified
f7114a63da7ebf719a120feab6ff98ebf5ac93fd98e56bcc957804f60b1b2d04,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.110296,52.038501,On or near PIN MILL CLOSE,E01029910,Babergh 005F,Investigation complete; no suspect identified
d91a7a6059b97864bae5ff7e5abdbaa0203f69415a6c9693530a379b9ba55775,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.129265,52.042810,On or near FITZWILLIAM CLOSE,E01030018,Ipswich 015B,Local resolution
a3171b7ff78c707118f3ba8014bc088bc8b4f6818767a7731871b805ffc8c947,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.127092,52.074976,On or near RAVENSFIELD ROAD,E01029976,Ipswich 002D,Investigation complete; no suspect identified
