Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
41174f44efe56b36f38fa066f76ab7368978da32c6da29491d92e60d970f7775,2014-01,Warwickshire Police,Warwickshire Police,,,No location,,,Investigation complete; no suspect identified
6af3cc58dd044a68025a72f51b26016b2a39644383204c6964aaf84b0b171b04,2014-01,Warwickshire Police,Warwickshire Police,-1.281760,52.360111,On or near DEEPMORE ROAD,E01031178,Rugby 011G,Suspect charged
e1b9dad45cb629bb85dfe4d96a7d157ff917e4fe58436d0a2e31ea8b3f4fc97d,2014-01,Warwickshire Police,Warwickshire Police,-1.281760,52.360111,On or near DEEPMORE ROAD,E01031178,Rugby 011G,Suspect charged
88387d8490f90bdc2a994e873cb5d549a4315bc3b5607e8eb7272a91e6f78e46,2014-01,Warwickshire Police,Warwickshire Police,-1.474326,52.507797,On or near BUCKINGHAM CLOSE,E01031116,Nuneaton and Bedworth 009B,Suspect charged
cc8dc9e997a9adc6bd65c9d3057657fe1af2138fc7273224d37e34dfb5207281,2014-01,Warwickshire Police,Warwickshire Police,-1.501914,52.469367,On or near MELROSE AVENUE,E01031086,Nuneaton and Bedworth 016A,Suspect charged
a51791bf3965c41fcf28164d6d99051b4dda7c9f2e9726b848d160bcb56a29c0,2014-01,Warwickshire Police,Warwickshire Police,-1.262052,52.371704,On or near Shopping Area,E01031144,Rugby 009B,Suspect charged
eb7d3e06f981427b7215761473bc723fb4a897d397e18c0943f6abba2ebcdca4,2014-01,Warwickshire Police,Warwickshire Police,-1.256067,52.387804,On or near Supermarket,E01031141,Rugby 002E,Suspect charged
1892b63a6c28380cd7c0395de32ba6eca38b2b39150b4b2fe2b10ca08d363700,2014-01,Warwickshire Police,Warwickshire Police,-1.487668,52.477973,On or near QUEENSLAND GARDENS,E01031062,Nuneaton and Bedworth 013A,Suspect charged
e08c968b7db484c8125dd4902902b45ee527d99e2021a34c0b91b7432b4d9d7c,2014-01,Warwickshire Police,Warwickshire Police,-1.466001,52.523691,On or near Further/Higher Educational Building,E01031043,Nuneaton and Bedworth 005A,Suspect charged
c429d95d3c0d6d2eea81b04d64f8c19b2f623d92dc3bb5d770bfd5ae08d70bfe,2014-01,Warwickshire Police,Warwickshire Police,-1.469043,52.525592,On or near NEWTOWN ROAD,E01031043,Nuneaton and Bedworth 005A,Suspect charged
bf5c04c5f25040cadc843ad2411567505dc4be435b34d77b9f52be250508222f,2014-01,Warwickshire Police,Warwickshire Police,-1.255287,52.374808,On or near SPRING STREET,E01031132,Rugby 005C,Suspect charged
201f28663efd2612767cf33319d112c7cad0608117edc9314310e3f7a2cbbe9f,2014-01,Warwickshire Police,Warwickshire Police,-1.281760,52.360111,On or near DEEPMORE ROAD,E01031178,Rugby 011G,Suspect charged
2ac48c3e9c313b37f3ba442a79ba9327a4a77fdabe6815efaab4a4f9b92d77c6,2014-01,Warwickshire Police,Warwickshire Police,-1.474326,52.507797,On or near BUCKINGHAM CLOSE,E01031116,Nuneaton and Bedworth 009B,Suspect charged
5be288a23e34d0590ba3369568ca7b9d4d305b33402ce7d242cf291c531b67e2,2014-01,Warwickshire Police,Warwickshire Police,-1.501014,52.533391,On or near CYPRESS WAY,E01031073,Nuneaton and Bedworth 002C,Suspect charged
a94368e7606a8c5684c3bae479e0dc5078d376b7275928e63fd73dd61af66c86,2014-01,Warwickshire Police,Warwickshire Police,-1.491652,52.529629,On or near MOUNT PLEASANT TERRACE,E01031075,Nuneaton and Bedworth 002E,Suspect charged
9918f197b755e2ce10cf852ab433499abb06bd94bfc92576a2e66f46ae7dc689,2014-01,Warwickshire Police,Warwickshire Police,-1.468355,52.517921,On or near ROSE LANE,E01031119,Nuneaton and Bedworth 009E,Offender given a drugs possession warning
072b1b7460b1a8beb143d123e9db28a8daa2deeb0cb7dc28493776d90b2a23ca,2014-01,Warwickshire Police,Warwickshire Police,-1.452745,52.506324,On or near ABBOTSFORD ROAD,E01031117,Nuneaton and Bedworth 009C,Offender given a drugs possession warning
2fc5460db72975c99b5e2e95ced01621a54aace10c4d94bb33ecac0c9bcfc51b,2014-01,Warwickshire Police,Warwickshire Police,-1.466263,52.523898,On or near Parking Area,E01031043,Nuneaton and Bedworth 005A,Suspect charged
c3f9ba9ff9c8b8248816f0e899ba0b888596c203856065b2e47085de6125c874,2014-01,Warwickshire Police,Warwickshire Police,-1.281760,52.360111,On or near DEEPMORE ROAD,E01031178,Rugby 011G,Suspect charged
db2158502f74c896d528401e7a9b6a8f941c40c9bd8355c2d45ac23b20f68f30,2014-01,Warwickshire Police,Warwickshire Police,-1.248581,52.393429,On or near BORROWDALE,E01031142,Rugby 002F,Suspect charged
86de2fc6e056287204e002ad6bbd334bbd2355f5b228bf56bf42e5da7353748c,2014-01,Warwickshire Police,Warwickshire Police,-1.505122,52.474739,On or near Petrol Station,E01031088,Nuneaton and Bedworth 016C,Suspect charged
0b5cfe67d690b05c5e4e885ec7e98076834f2e73380a45e34da335cb7e89ff3a,2014-01,Warwickshire Police,Warwickshire Police,-1.247312,52.392855,On or near ENNERDALE,E01031142,Rugby 002F,Suspect charged
a8a7d37b93ae657f705e0acbb20e37da0ceee6ce48050e9f042d4736ad6b4a3d,2014-01,Warwickshire Police,Warwickshire Police,-1.505122,52.474739,On or near Petrol Station,E01031088,Nuneaton and Bedworth 016C,Suspect charged
1feafbf9a13ab213f788076df259717a1a31f5af787b01aa47d7e88f244e8bd0,2014-01,Warwickshire Police,Warwickshire Police,-1.477466,52.527571,On or near WILLINGTON STREET,E01031044,Nuneaton and Bedworth 005B,Suspect charged
bdae8d73578a1fdc9a5de4fd0ebbb4939f725a862bf9afad8400cfa219bf7b3b,2014-01,Warwickshire Police,Warwickshire Police,-1.470585,52.522399,On or near Supermarket,E01031043,Nuneaton and Bedworth 005A,Suspect charged
90c3edd225d0421694db68a81c8ad37a227340d29a3ee957b84ab1cb7d8a8add,2014-01,Warwickshire Police,Warwickshire Police,-1.479423,52.471671,On or near MANSE CLOSE,E01031080,Nuneaton and Bedworth 018D,Suspect charged
291cdc94aedd5ecd7f23e9d68f0b5b7df3b9f0b42272bdc6d3c2fbd42418cc45,2014-01,Warwickshire Police,Warwickshire Police,-1.477905,52.524076,On or near LITTLE DUKE STREET,E01031046,Nuneaton and Bedworth 005D,Suspect charged
c891f36e8427f03a90ea7e3ce747a7d43ee98ad9be8242a18ac2fa984378b78b,2014-01,Warwickshire Police,Warwickshire Police,-1.478756,52.523208,On or near FIFE STREET,E01031046,Nuneaton and Bedworth 005D,Suspect charged
869aba1c61c767097ab0e37fb8a57a7cd74b152e3faa7309ddc8d9c958d49efe,2014-01,Warwickshire Police,Warwickshire Police,-1.501820,52.468603,On or near GOODYERS END LANE,E01031089,Nuneaton and Bedworth 016D,Suspect charged
96bb2a22ad99dbd633095d7c75116ecd83ebed4b947a3ca91108b9b2e66e3a1a,2014-01,Warwickshire Police,Warwickshire Police,-1.474199,52.513560,On or near HARMONY COURT,E01031049,Nuneaton and Bedworth 008B,Suspect charged
a28feca41b737541b543db30f79a3ddc86a951e802c30cd2809b1d870eb272f4,2014-01,Warwickshire Police,Warwickshire Police,-1.599734,52.579596,On or near HUNTERS PARK,E01031016,North Warwickshire 002A,Suspect charged
13d3c9cd51652f6925df804da4a30b3e920f09e7b3c2212b5f09336dce7b225c,2014-01,Warwickshire Police,Warwickshire Police,-1.565008,52.505118,On or near HAWTHORNE AVENUE,E01031005,North Warwickshire 005A,Suspect charged
78d83ca209f36efd2e93fbab60b30d12a23e3fdee1cb5d54c9b274858b9265ad,2014-01,Warwickshire Police,Warwickshire Police,-1.526550,52.517979,On or near BRENDON WAY,E01031090,Nuneaton and Bedworth 007A,Suspect charged
dbfc52d2ccf0156f9c4adba9f8e63ed8003755a6477b023ff30b708a9cd11157,2014-01,Warwickshire Police,Warwickshire Police,-1.443684,52.507514,On or near MILL CLOSE,E01031054,Nuneaton and Bedworth 010C,Suspect charged
9c6f478323bb2b6c51ba6a0bc448f211623dd66c8c6dd94a7e84b9fb0f5fb404,2014-01,Warwickshire Police,Warwickshire Police,-1.471303,52.533846,On or near Sports/Recreation Area,E01031114,Nuneaton and Bedworth 001E,Suspect charged
2f7311fea59e9ebd36be2967068993ccfd6ca087592263a0fc499e039f7b1df1,2014-01,Warwickshire Police,Warwickshire Police,-1.495462,52.532837,On or near Sports/Recreation Area,E01031075,Nuneaton and Bedworth 002E,Suspect charged
1d949d49f82111e16b51c55683d989b77a0c4df06ae7122fa094b2ee818e9659,2014-01,Warwickshire Police,Warwickshire Police,-1.495462,52.532837,On or near Sports/Recreation Area,E01031075,Nuneaton and Bedworth 002E,Suspect charged
191671ca323c5d59eb99403c4e0b1b7513cc6e1c3efbe7acb3b3d3f7106e8c9e,2014-01,Warwickshire Police,Warwickshire Police,-1.470585,52.522399,On or near Supermarket,E01031043,Nuneaton and Bedworth 005A,Suspect charged
7c833830ddab9aaff636fcb52f5984db296d08c235b57322bae40232836450f6,2014-01,Warwickshire Police,Warwickshire Police,-1.471621,52.515921,On or near CHEVEREL STREET,E01031115,Nuneaton and Bedworth 009A,Suspect charged
e7ce4435ce0a220930966e69819f6af34a8458e628176475ffbd712ced6170c9,2014-01,Warwickshire Police,Warwickshire Police,-1.466001,52.523691,On or near Further/Higher Educational Building,E01031043,Nuneaton and Bedworth 005A,Suspect charged
7275b0ecfbba806f818c736d773877f4800c08583141f04309f4c624c3aa996c,2014-01,Warwickshire Police,Warwickshire Police,-1.418852,52.476702,On or near RUGBY ROAD,E01031067,Nuneaton and Bedworth 014A,Suspect charged
bf3ae65e854b58115f2366b27f0e2d5ea10c487af6b1b0182814c15aee10b84a,2014-01,Warwickshire Police,Warwickshire Police,-1.466001,52.523691,On or near Further/Higher Educational Building,E01031043,Nuneaton and Bedworth 005A,Suspect charged
d2f0e5d016cace7372a3bfda9518c4d7476d7f1ad2ef2131826147dd5ee52394,2014-01,Warwickshire Police,Warwickshire Police,-1.466001,52.523691,On or near Further/Higher Educational Building,E01031043,Nuneaton and Bedworth 005A,Suspect charged
47b15dd512e89cc846787da03d69a970df7baad50afde9ad974371bf056053bd,2014-01,Warwickshire Police,Warwickshire Police,-1.434492,52.452199,On or near SHILTON LANE,E01031159,Rugby 001C,Suspect charged
f27c0d5d528cf5c2e7bd4b8e4e11875a415f1676d3c79639faa1e31f19c8cf84,2014-01,Warwickshire Police,Warwickshire Police,-1.256499,52.372604,On or near WILLIAM STREET,E01031132,Rugby 005C,Suspect charged
d40150bd4f6beb20f2bd93a7052f972e3a31f0aca29adb204659859d7d51e418,2014-01,Warwickshire Police,Warwickshire Police,-1.264267,52.373641,On or near Parking Area,E01031173,Rugby 003C,Suspect charged
1d9809f6f325c498c2e56722fd618422759885cd6e0b81ef1c9c88fa953bdd8f,2014-01,Warwickshire Police,Warwickshire Police,-1.486684,52.520779,On or near CLIFTON ROAD,E01031059,Nuneaton and Bedworth 006C,Suspect charged
c580bd2a2b7469ff6320281a05888a45ccab0d96f1351233853910dbd06ceedf,2014-01,Warwickshire Police,Warwickshire Police,-1.304465,52.363681,On or near WHITEFRIARS DRIVE,E01032894,Rugby 007G,Suspect charged
0d60c167bae8869b909bf3f97505a8ae04bccf4aa95fe2140b430b130aa7352c,2014-01,Warwickshire Police,Warwickshire Police,-1.304465,52.363681,On or near WHITEFRIARS DRIVE,E01032894,Rugby 007G,Suspect charged
3d607147894db08e5e29427d0df8e416a8ed8604dff7c366dbae328446fc96ec,2014-01,Warwickshire Police,Warwickshire Police,-1.511727,52.521811,On or near ST MICHAEL'S WAY,E01031091,Nuneaton and Bedworth 007B,Suspect charged
b51a39ddfa690dcac0a09db3f187472a7944bbb9278ee31163bb1266a82ec2c2,2014-01,Warwickshire Police,Warwickshire Police,-1.460360,52.518532,On or near SEYMOUR ROAD,E01031053,Nuneaton and Bedworth 010B,Suspect charged
04c1fcbfb9e088374fc8fbbc50d43ee876107f6ee40dfb96d9b29801bf0f9232,2014-01,Warwickshire Police,Warwickshire Police,-1.459112,52.476084,On or near SHAKESPEARE AVENUE,E01031095,Nuneaton and Bedworth 015A,Suspect charged
2f218655f5d73dcfde72f7ad8c99b8f174117e20e6697e5c004e3e7101f040ac,2014-01,Warwickshire Police,Warwickshire Police,-1.460360,52.518532,On or near SEYMOUR ROAD,E01031053,Nuneaton and Bedworth 010B,Suspect charged
3bec604895237eb0561df1ac01f537b749870b51d82efc5ecb349f060618cda8,2014-01,Warwickshire Police,Warwickshire Police,-1.459112,52.476084,On or near SHAKESPEARE AVENUE,E01031095,Nuneaton and Bedworth 015A,Suspect charged
ca2f24c583ce7d6f15f111bd9f33889390cdef176eab04eae371297bae33be69,2014-01,Warwickshire Police,Warwickshire Police,-1.483143,52.522364,On or near CROFT ROAD,E01031045,Nuneaton and Bedworth 005C,Suspect charged
6967867bb720ed4dfce8abc37412791ad94bd01a26a265260e6debdbd8e0f136,2014-01,Warwickshire Police,Warwickshire Police,-1.401156,52.384312,On or near KIRBY CLOSE,E01031154,Rugby 004D,Suspect charged
6967867bb720ed4dfce8abc37412791ad94bd01a26a265260e6debdbd8e0f136,2014-01,Warwickshire Police,Warwickshire Police,-1.401156,52.384312,On or near KIRBY CLOSE,E01031154,Rugby 004D,Suspect charged
abdf277ab7ae23894bd2339a84c0460d794a6baea0a8aec0f6da6b3c1e1ba41c,2014-01,Warwickshire Police,Warwickshire Police,-1.463962,52.521695,On or near VICARAGE STREET,E01031043,Nuneaton and Bedworth 005A,Suspect charged
0e560247a16206465ea9aca6c5120a649c90ec109eac9853d9a07d46aed74722,2014-01,Warwickshire Police,Warwickshire Police,-1.401156,52.384312,On or near KIRBY CLOSE,E01031154,Rugby 004D,Suspect charged
0e560247a16206465ea9aca6c5120a649c90ec109eac9853d9a07d46aed74722,2014-01,Warwickshire Police,Warwickshire Police,-1.401156,52.384312,On or near KIRBY CLOSE,E01031154,Rugby 004D,Suspect charged
167f2f049ffeaac93cdcb8ca55e4e2707cffd87023d0cd1ec012878b2f9a0517,2014-01,Warwickshire Police,Warwickshire Police,-1.500002,52.531561,On or near CEDAR ROAD,E01032890,Nuneaton and Bedworth 002F,Suspect charged
25a54e65524027ee8366b1cd19d34a2c05356e4cc730bb9b9d3e381c29394257,2014-01,Warwickshire Police,Warwickshire Police,-1.475131,52.511990,On or near Hospital,E01031049,Nuneaton and Bedworth 008B,Suspect charged
b971f260e67cb5465b3209f18ad532ad3d93a97435fca89e2ebaf9883adbef01,2014-01,Warwickshire Police,Warwickshire Police,-1.481046,52.473854,On or near RECTORY DRIVE,E01031080,Nuneaton and Bedworth 018D,Suspect charged
d91f2df710ea625fcae9fb55857d5c9d877fd65659337b8749f797039f5c38cd,2014-01,Warwickshire Police,Warwickshire Police,-1.526550,52.517979,On or near BRENDON WAY,E01031090,Nuneaton and Bedworth 007A,Suspect charged
4eb7a2507b73fbb93111380e793159fa8c5e0a17915ed71923dfbbc025375013,2014-01,Warwickshire Police,Warwickshire Police,-1.526550,52.517979,On or near BRENDON WAY,E01031090,Nuneaton and Bedworth 007A,Suspect charged
5fca21b8c685df89454c57bd70f022eb627a0aed82727a283a50cee2a7f85ca5,2014-01,Warwickshire Police,Warwickshire Police,-1.509589,52.468905,On or near MOAT FARM DRIVE,E01031086,Nuneaton and Bedworth 016A,Suspect charged
e044f1bcd48739573f08567c7f1548feae5d97aae6fd43dd7353bde8f9e9c10e,2014-01,Warwickshire Police,Warwickshire Police,-1.509589,52.468905,On or near MOAT FARM DRIVE,E01031086,Nuneaton and Bedworth 016A,Suspect charged
10e0b580354de6196a0521837ebc17ba7dc28257e9e959673bab79ccda78d5bd,2014-01,Warwickshire Police,Warwickshire Police,-1.476102,52.479855,On or near Parking Area,E01031064,Nuneaton and Bedworth 013C,Suspect charged
90ce0acf0af880d04a5eef103c77857722fd1cd4cb260cd435205461ccc27709,2014-01,Warwickshire Police,Warwickshire Police,-1.473609,52.481471,On or near Supermarket,E01031064,Nuneaton and Bedworth 013C,Suspect charged
52cfbf44c51c1ab5fbfd4d401aca5089267c03a925d5ee060d87c13a5ae957e6,2014-01,Warwickshire Police,Warwickshire Police,-1.262874,52.371700,On or near Supermarket,E01031145,Rugby 009C,Suspect charged
50bdd54862fa4ab9c7f55fecf3dfbfc350b122ad60c70491c15090d6acd9bc19,2014-01,Warwickshire Police,Warwickshire Police,-1.547162,52.471114,On or near Motorway Service Area,E01031027,North Warwickshire 007C,Suspect charged
7c36144873496b1d9c02244a0f15e21dd9206512283edbba909dd4e523e56a69,2014-01,Warwickshire Police,Warwickshire Police,-1.213050,52.357731,On or near CHAMBERLAIN ROAD,E01031162,Rugby 010B,Suspect charged
cbd77d9c2f220f20eb34a1b4af5198e587b29da79fa73f144c323189086654f3,2014-01,Warwickshire Police,Warwickshire Police,-1.470891,52.480947,On or near CADMAN CLOSE,E01031064,Nuneaton and Bedworth 013C,Suspect charged
23874c032688d281f3f147fbb014c019841b653058837a15dd3e8434e74ef820,2014-01,Warwickshire Police,Warwickshire Police,-1.464128,52.474057,On or near WALTER SCOTT ROAD,E01031097,Nuneaton and Bedworth 015C,Suspect charged
049d6ad70d56a919c612f14d4a1a9d1588706714dcb936119c9bd55ae18317c6,2014-01,Warwickshire Police,Warwickshire Police,-1.547162,52.471114,On or near Motorway Service Area,E01031027,North Warwickshire 007C,Suspect charged
c9097e2fe44ab46bcc1f257f7657d50f2ec114e0ff0d8231f2f001d4b88c83c3,2014-01,Warwickshire Police,Warwickshire Police,-1.475131,52.511990,On or near Hospital,E01031049,Nuneaton and Bedworth 008B,Suspect charged
52255dfa9e6f80587dcfbd8c5ab0b19ab47fc5582c9ff796b7e0e3023591f591,2014-01,Warwickshire Police,Warwickshire Police,-1.549866,52.576909,On or near TENTER STREET,E01031009,North Warwickshire 003A,Suspect charged
ae0d6f17d86d36112c8c5debfed84a2785e3e9bd8a5d0bdc2846deca7a7d4188,2014-01,Warwickshire Police,Warwickshire Police,-1.426920,52.346177,On or near OXFORD ROAD,E01031150,Rugby 012D,Suspect charged
874021946becb3fa35c4c668405f72df07d4ddc2ec5082313c62223435b53fcd,2014-01,Warwickshire Police,Warwickshire Police,-1.444813,52.443600,On or near Sports/Recreation Area,E01031159,Rugby 001C,Suspect charged
2b96063e7647cd6e7476e5874870107a22008fc1709ea581a150cef98f523abc,2014-01,Warwickshire Police,Warwickshire Police,-1.520550,52.538506,On or near VICTORIA ROAD,E01031030,North Warwickshire 005F,Suspect charged
96cc0b8919e5d4f52a51a1ed65ef4eb27ff64f371d83295ee21700ffedbfeada,2014-01,Warwickshire Police,Warwickshire Police,-1.330097,52.343915,On or near Shopping Area,E01031147,Rugby 012A,Suspect charged
ecaedc435b6ec4437cb0eff9a18d5d1405827967afbe30ae088898d06190e876,2014-01,Warwickshire Police,Warwickshire Police,-1.250618,52.392031,On or near BLEABERRY,E01031142,Rugby 002F,Suspect charged
f43e2765f928ae5a239956f06be6a75e7a78b5e4e02605ee96666dbf4b1f750a,2014-01,Warwickshire Police,Warwickshire Police,-1.267551,52.372214,On or near LITTLE PENNINGTON STREET,E01031173,Rugby 003C,Suspect charged
c8d0f3b6e45d18d05f6e80e37c863457a76a176a1de63208738e9d3da4f58574,2014-01,Warwickshire Police,Warwickshire Police,-1.470585,52.522399,On or near Supermarket,E01031043,Nuneaton and Bedworth 005A,Suspect charged
2dd9657cf7dd6259a6b41326f7302a9efd6adef50a8d74b033636a8b765a3b02,2014-01,Warwickshire Police,Warwickshire Police,-1.263286,52.370776,On or near LAWRENCE SHERIFF STREET,E01031145,Rugby 009C,Suspect charged
85aeedeadb6e1934492fe1b906ecc59341bc7bc4701e0bcabf301c9c00f702c6,2014-01,Warwickshire Police,Warwickshire Police,-1.465132,52.523579,On or near BOND GATE,E01031043,Nuneaton and Bedworth 005A,Suspect charged
0395dbe13f05617fa1dfaa7e9149c03f3273a03468b84881f614aef39d721dfb,2014-01,Warwickshire Police,Warwickshire Police,-1.476575,52.478455,On or near THE MEWS,E01031063,Nuneaton and Bedworth 013B,Suspect charged
64ecadd1abc922ea7b605d56b430296e5802a886ff5708c12171b66787621e02,2014-01,Warwickshire Police,Warwickshire Police,-1.464128,52.474057,On or near WALTER SCOTT ROAD,E01031097,Nuneaton and Bedworth 015C,Suspect charged
2ae5f64b28e86392df300f01fd45655d00f236d7015a0af6cba8fe9f5bf548d8,2014-01,Warwickshire Police,Warwickshire Police,-1.468932,52.521357,On or near Shopping Area,E01031046,Nuneaton and Bedworth 005D,Suspect charged
043771ca2051480b2180d9ee8f6f39150c429fee88440219ca66e6d27c1636ad,2014-01,Warwickshire Police,Warwickshire Police,-1.474928,52.483275,On or near HURST ROAD,E01031105,Nuneaton and Bedworth 012A,Suspect charged
e95fd39e86709ab25441c86f53a8fe4b00d923b63c35a5dcc73314d026a5fa2f,2014-01,Warwickshire Police,Warwickshire Police,-1.495350,52.462777,On or near A444,E01032588,Nuneaton and Bedworth 018E,Suspect charged
c220d5a27cccbe38efe8cd94e977ed8af022ab3dd4ae0302fb8042ad2e1d8bcd,2014-01,Warwickshire Police,Warwickshire Police,-1.495350,52.462777,On or near A444,E01032588,Nuneaton and Bedworth 018E,Suspect charged
cb391ba4cf8c93270fae71e28f37964680c43959a13d79cea6ecc93f809b8ed5,2014-01,Warwickshire Police,Warwickshire Police,-1.486830,52.519638,On or near NORTH STREET,E01031059,Nuneaton and Bedworth 006C,Suspect charged
cb92e458915aab5c75ad115c093ab774a4af3de6478cfb31e1498b7f6242e119,2014-01,Warwickshire Police,Warwickshire Police,-1.255999,52.371765,On or near CLIFTON ROAD,E01031144,Rugby 009B,Suspect charged
b5697c9371db6fcf28d27d4423524cfe30cf57b7645128c13bf47a7d4103bfd5,2014-01,Warwickshire Police,Warwickshire Police,-1.703718,52.495864,On or near WYNDSHIELS,E01031021,North Warwickshire 006C,Suspect charged
0db0db86352985e4aae5d87038b3fcbecd37c1d0dce21fe9ec36b6c320e93a45,2014-01,Warwickshire Police,Warwickshire Police,-1.264867,52.373789,On or near Parking Area,E01031173,Rugby 003C,Suspect charged
19855550b3ac3fd93d24fb30023d21cdde19b3489a672c916dab3326f323fd64,2014-01,Warwickshire Police,Warwickshire Police,-1.263774,52.371454,On or near DRURY LANE,E01031145,Rugby 009C,Suspect charged
5b2ce7e22c4e05e0726d01dcf36ca7d65c8d6d5b6fbed15ecfa0203187c871e7,2014-01,Warwickshire Police,Warwickshire Police,-1.471020,52.523030,On or near Supermarket,E01031043,Nuneaton and Bedworth 005A,Suspect charged
9439bbd522a387bdb4bc2f251c15e9cf0739de22235370f37062904112f90854,2014-01,Warwickshire Police,Warwickshire Police,-1.264751,52.378976,On or near NEWBOLD ROAD,E01031171,Rugby 003A,Suspect charged
c8bb3bfb9102d58b8d4941c7b3ef958b4f477225f134451a979b38f94cafb0c5,2014-01,Warwickshire Police,Warwickshire Police,-1.264751,52.378976,On or near NEWBOLD ROAD,E01031171,Rugby 003A,Suspect charged
4ea48febc97bce6c02310b55d9e11a3c34d6d6f29fc99548bcf002346066a26e,2014-01,Warwickshire Police,Warwickshire Police,-1.514944,52.518723,On or near WICLIF WAY,E01031091,Nuneaton and Bedworth 007B,Suspect charged
3c30b83299563b97f7b2eabf388c9a1b455bc6eec1043d69f74bc8d7b3574056,2014-01,Warwickshire Police,Warwickshire Police,-1.468034,52.523718,On or near Shopping Area,E01031043,Nuneaton and Bedworth 005A,Suspect charged
a55ed4ea75024b76a3d90a241e3d1e743c20590c9462c35c7e2f5bd06bb80273,2014-01,Warwickshire Police,Warwickshire Police,-1.280252,52.363491,On or near MELVILLE CLOSE,E01031177,Rugby 011F,Suspect charged
6bebf0cdd65b9923bf0b3cd43f4941a2665f300c5b2c9ce8e60fd0a26f96482b,2014-01,Warwickshire Police,Warwickshire Police,-1.280252,52.363491,On or near MELVILLE CLOSE,E01031177,Rugby 011F,Suspect charged
0166acde8b9597805016a8de88627c451e0527700a6ab6b011f37954db507fe4,2014-01,Warwickshire Police,Warwickshire Police,-1.280252,52.363491,On or near MELVILLE CLOSE,E01031177,Rugby 011F,Suspect charged
72aaec7f75d3563396108633c86ab9a719e7d1b2e3c5cd0fde352feabd8561e5,2014-01,Warwickshire Police,Warwickshire Police,-1.267551,52.372214,On or near LITTLE PENNINGTON STREET,E01031173,Rugby 003C,Suspect charged
1364410fa5ca8d27473800d4bc12671d8e68c69bb8fe2a8d07c8c544456182f3,2014-01,Warwickshire Police,Warwickshire Police,-1.466217,52.532619,On or near BROOK LANE,E01031113,Nuneaton and Bedworth 001D,Suspect charged
6d66bdcf93bad4df05a1b702c692030efa8634b2222e1482a7dfee71804620bb,2014-01,Warwickshire Police,Warwickshire Police,-1.255999,52.371765,On or near CLIFTON ROAD,E01031144,Rugby 009B,Suspect charged
6d66bdcf93bad4df05a1b702c692030efa8634b2222e1482a7dfee71804620bb,2014-01,Warwickshire Police,Warwickshire Police,-1.255999,52.371765,On or near CLIFTON ROAD,E01031144,Rugby 009B,Suspect charged
25ecf4f52034ac43ad99104ed576f63b35092a5be0d1d5ca28b569a40bf6f497,2014-01,Warwickshire Police,Warwickshire Police,-1.466320,52.519197,On or near Parking Area,E01031119,Nuneaton and Bedworth 009E,Suspect charged
1db2868872cfdb2aef2b33dbd53d6b8ca366bba208e862bb771ad20d7fa1439d,2014-01,Warwickshire Police,Warwickshire Police,-1.586084,52.596791,On or near SPON LANE,E01031017,North Warwickshire 005C,Suspect charged
97b316e17161d960c48d9d18dfdef375ec17f5e03dbf31e8a79a0d15697126c6,2014-01,Warwickshire Police,Warwickshire Police,-1.466936,52.521888,On or near Parking Area,E01031043,Nuneaton and Bedworth 005A,Suspect charged
a367733f68536a38d1c26a10825ef28108ce55d5f792f93e6437711c958e90c0,2014-01,Warwickshire Police,Warwickshire Police,-1.290020,52.339492,On or near THE HEATH,E01031148,Rugby 012B,Suspect charged
6626023a6bf771b60b1bc62f4e9125996243359505729b1a97e07b0e7a51c54c,2014-01,Warwickshire Police,Warwickshire Police,-1.261900,52.371082,On or near Nightclub,E01031144,Rugby 009B,Suspect charged
ee12ae8dc67390315ffdb22ca2052214dd7a0e110fe337278ee54533b627e73a,2014-01,Warwickshire Police,Warwickshire Police,-1.262874,52.371700,On or near Supermarket,E01031145,Rugby 009C,Suspect charged
6a70cf865582aa27d2d9d7d9f897627b4ca672bf8dfbd309e6c85e5df22628c1,2014-01,Warwickshire Police,Warwickshire Police,-1.463415,52.523041,On or near Police Station,E01031043,Nuneaton and Bedworth 005A,Suspect charged
e1d30d6866f4c0e6aa0a57821c859a6923418042d48855235437360ff5051b47,2014-01,Warwickshire Police,Warwickshire Police,-1.495247,52.525842,On or near ACACIA ROAD,E01031057,Nuneaton and Bedworth 006A,Suspect charged
4c366aff7c8d5200c341ee0ef72e0707b38b6a5b5f217e7930eb2cc9a6b2f74e,2014-01,Warwickshire Police,Warwickshire Police,-1.515047,52.529421,On or near BUCKS HILL,E01032890,Nuneaton and Bedworth 002F,Suspect charged
d85c0f645b3971e1db9a36342bb59eb2532999c64465b95776ce83b0320cc1b3,2014-01,Warwickshire Police,Warwickshire Police,-1.276578,52.373555,On or near Supermarket,E01031170,Rugby 006D,Suspect charged
c101234028029ae8bff3e942e0c58fd7da398dc7a17fb7fd233fbca8387c741d,2014-01,Warwickshire Police,Warwickshire Police,-1.469043,52.525592,On or near NEWTOWN ROAD,E01031043,Nuneaton and Bedworth 005A,Suspect charged
ce8f4c77a21ea2f37281f4260b58b733f0f6796f222b76bafc8fb5062cb772eb,2014-01,Warwickshire Police,Warwickshire Police,-1.264867,52.373789,On or near Parking Area,E01031173,Rugby 003C,Suspect charged
