Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
5de7ff2302bce1725e6e34af1445efd007fd56de84ea2e4b9bd3d8d3202cbed5,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.753703,52.478276,On or near POLICE STATION ROAD,E01030249,Waveney 004C,Investigation complete; no suspect identified
e07edbbf3ebcb53009d7b8f58afcf31a372ef86fba1056265ccb4c05c25df73f,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.201243,52.050957,On or near FOXHALL ROAD,E01029965,Ipswich 009C,Investigation complete; no suspect identified
72116fbf5d32ab97889b3a17422f70842067daedcfc4c8780e199797752dcb72,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.197999,52.056802,On or near Further/Higher Educational Building,E01029965,Ipswich 009C,Investigation complete; no suspect identified
dbc79582049cdf9eb5c4371a94cefa83840179f969e070f2442dff7a481cffc3,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.197999,52.056802,On or near Further/Higher Educational Building,E01029965,Ipswich 009C,Investigation complete; no suspect identified
9a6bb4427e11dd758e779f1443d1b8f034e012a4f852e49f713867400087bdde,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.201243,52.050957,On or near FOXHALL ROAD,E01029965,Ipswich 009C,Investigation complete; no suspect identified
2c2465083d59a13d0d10205fd87283608422b78eca5cf8f72408c30cdb21b08a,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.202999,52.056747,On or near BRISBANE ROAD,E01029965,Ipswich 009C,Investigation complete; no suspect identified
020f24eff4d0cca41dd3b8253bb4514fcf3284fb9a6d2e3b00d314e4b525ae4f,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.202105,52.057904,On or near ADELAIDE ROAD,E01029965,Ipswich 009C,Suspect charged
4984a50eaf900f4b5acd306ed6dd1d166d7bf4a0d1fff313d0bd2b1b3b1bc3f2,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.197999,52.056802,On or near Further/Higher Educational Building,E01029965,Ipswich 009C,Local resolution
f7dd81b54c72136c4d77776a6077999ee1be6e477b212f4f5009aff1338bb27f,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.197999,52.056802,On or near Further/Higher Educational Building,E01029965,Ipswich 009C,Suspect charged
b7b69aca1d1c22c5bc949ac1d1e453f205fc79afb00687a29bccc250c37adaf0,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.197999,52.056802,On or near Further/Higher Educational Building,E01029965,Ipswich 009C,Suspect charged
a8fa49c25013b40c52bc9aa377fdef22edc2b6673c85d21e959c63b0f1625583,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.197999,52.056802,On or near Further/Higher Educational Building,E01029965,Ipswich 009C,Offender given a caution
8031530e4eecbc146fba2ed98d68cc57dfd7029c63a32826caa66e4270c3865f,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.197851,52.052488,On or near WALKER CLOSE,E01029966,Ipswich 009D,Investigation complete; no suspect identified
9d02c4b99cc219bff56328e169f201a86316e78b365560f97b64fbe812fd5029,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.199895,52.053125,On or near HEATH LANE,E01029966,Ipswich 009D,Investigation complete; no suspect identified
edd6816a84aeb471b1d9bf0020d5d21b13f8a2ac10b37db6354a16d56eb4fe61,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.205179,52.045625,On or near Supermarket,E01029967,Ipswich 009E,Investigation complete; no suspect identified
c17941ce99cb2d9db29ae125d8ef2846898570cef097cf0bacfc9c75420ce964,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.205179,52.045625,On or near Supermarket,E01029967,Ipswich 009E,Suspect charged
c17941ce99cb2d9db29ae125d8ef2846898570cef097cf0bacfc9c75420ce964,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.205179,52.045625,On or near Supermarket,E01029967,Ipswich 009E,Suspect charged
716056d31346684b7ae8edfc7f8a9586f7e97d40f522351bd5ea8b22a5edb9e0,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.149999,52.048949,On or near PHILIP ROAD,E01029968,Ipswich 012A,Investigation complete; no suspect identified
2e98810853ca60f882ccd21c959ebbb9bef8562eaf995819edbb2f07dedaa13c,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.155435,52.047211,On or near WHERSTEAD ROAD,E01029968,Ipswich 012A,Investigation complete; no suspect identified
8a57878b284ad5b0640d1c879243b13f8577cc105379552fb6f72770daf8d256,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.149397,52.048056,On or near LUTHER ROAD,E01029968,Ipswich 012A,Investigation complete; no suspect identified
0be20ec1c0dea40442b44eb46a3af34ac3dbe2c22a1b31aed7452393db543612,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.154587,52.047810,On or near KENYON STREET,E01029968,Ipswich 012A,Investigation complete; no suspect identified
ec573d8e18831c1860e6c83cb72d62b3e10e35454efc0fc038ea00752bf441b3,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.153454,52.047048,On or near WEBB STREET,E01029968,Ipswich 012A,Investigation complete; no suspect identified
41e1c916706c8e034f0d3d177022c66ab22f945bf4ac5ad971eda960ed24518f,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.146762,52.048550,On or near BELSTEAD ROAD,E01029968,Ipswich 012A,Local resolution
d79decf97d7da12efbb27d832ee24b241a374c1f2ef1440fceb4e98eeac9decb,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.154222,52.047190,On or near STATION STREET,E01029968,Ipswich 012A,Investigation complete; no suspect identified
76f4c9b32c23843cbbaf17dc284dc692e880fb79906afa5a12c40f1a161827f8,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.154222,52.047190,On or near STATION STREET,E01029968,Ipswich 012A,Suspect charged
c5819e983b37b3559c145934b6b707ccee59c9853033c8c8e9606c353064d26a,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.154222,52.047190,On or near STATION STREET,E01029968,Ipswich 012A,Suspect charged
a930212b59e2b21c1f3a7586833d4f854c779c7e24b3314543cc96a7973fdb76,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.149318,52.035332,On or near BOSTOCK ROAD,E01029969,Ipswich 012B,Investigation complete; no suspect identified
ff3a18244b1affb278136a751a4fb923c202d6e81cde0e7a2670324271e7b92e,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.147906,52.040964,On or near CONWAY CLOSE,E01029969,Ipswich 012B,Investigation complete; no suspect identified
e8444be1ac117bd825106fe62b2377863be657155039d8882510fa629e6ffdb5,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.151735,52.039836,On or near WHERSTEAD ROAD,E01029969,Ipswich 012B,Investigation complete; no suspect identified
d90bf6afc75a3f9d442ae905eef0733cd6a47651c4fbec26e6eb340659ed2a68,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.149318,52.035332,On or near BOSTOCK ROAD,E01029969,Ipswich 012B,Local resolution
d36fb983e0ad4536609519aefec1303e64124d9cb9f410d413ea507f940dce61,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.153844,52.045545,On or near BROMLEY CLOSE,E01029970,Ipswich 012C,Investigation complete; no suspect identified
797c60a07f8f7dd04523efa3e8e346744556ab2438f5ff1c1b9bf1f561eb72f3,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.148304,52.044335,On or near MAIDENHALL APPROACH,E01029970,Ipswich 012C,Investigation complete; no suspect identified
00d738644785efdc45e901b365584585df58cfad4a759c977dce4703d87808ff,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.143887,52.046252,On or near ALMONDHAYES,E01029970,Ipswich 012C,Investigation complete; no suspect identified
a4960ea33980d882f08a73c58b2f0f00271a6b7bdfd43f64114ee41bafe73ca6,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.139868,52.042186,On or near BROOMHAYES,E01029970,Ipswich 012C,Investigation complete; no suspect identified
519dcfc11e6a0a755a7bd3eac019787f38b331a7e2e85610eeac4b398c34f4fd,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.150299,52.044084,On or near Sports/Recreation Area,E01029970,Ipswich 012C,Investigation complete; no suspect identified
244f4e75ec1d53b0d349388187b33008b5a71c5a7b0d6c00499d9093798d3bcb,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.142798,52.041541,On or near Supermarket,E01029970,Ipswich 012C,Investigation complete; no suspect identified
59bb9d5506e6332b91efc1f1bec8e84d4a3d39256e783f769755edcb3a29e812,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.144411,52.038755,On or near SWANSEA AVENUE,E01029971,Ipswich 012D,Investigation complete; no suspect identified
caffbc9e03825817a656660ffa323f2764e6d7052477d0509a893b7962da8571,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.145281,52.040135,On or near HALIFAX ROAD,E01029971,Ipswich 012D,Investigation complete; no suspect identified
80f8a488649b4a28c4ddaac88fb05d49aa4a1465e3848cd3947b3481d9c6a50d,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.141775,52.037764,On or near GLAMORGAN ROAD,E01029971,Ipswich 012D,Investigation complete; no suspect identified
4c73eb7257797e675b26d510b5180106981fb7fe2849e4e43c77bb5fe474d34f,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.141775,52.037764,On or near GLAMORGAN ROAD,E01029971,Ipswich 012D,Investigation complete; no suspect identified
638d60eec6beb06d51713594e5f0477852821f4a0bfecd940f16bbc14d8da953,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.145281,52.040135,On or near HALIFAX ROAD,E01029971,Ipswich 012D,Investigation complete; no suspect identified
d0304fb1ce20fd51e4c90f9bfe43e1d6faa2057ef7dfe8547c9a0a2003c66512,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.143386,52.039520,On or near CARDIFF AVENUE,E01029971,Ipswich 012D,Investigation complete; no suspect identified
7e614af05c1ed55e5efae35fd7c9a1a27c3cae1bda0ffadb8a2a7320aed22d93,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.147235,52.073531,On or near BARONSDALE CLOSE,E01029973,Ipswich 002A,Investigation complete; no suspect identified
35e6d9fd73ec4ad167821b74532f5663b6127554f0705dadf9389f8c135371da,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.144929,52.078926,On or near CONGREVE ROAD,E01029973,Ipswich 002A,Investigation complete; no suspect identified
f7dc629dcc040424edce5e3fa7bf340b9c924ffac908a6f92ef744859fee927e,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.147461,52.071142,On or near COTSWOLD AVENUE,E01029973,Ipswich 002A,Investigation complete; no suspect identified
3b2fd15a605b4402e88262642e60694325cf031815ebc9040e19a5f1bf95436f,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.147235,52.073531,On or near BARONSDALE CLOSE,E01029973,Ipswich 002A,Investigation complete; no suspect identified
35b5d61140275a4c99899a05bbb885345867bd102962a7512d19fd8f98d02675,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.147364,52.074112,On or near Supermarket,E01029973,Ipswich 002A,Local resolution
05012a1cc0acad331d6134bc23a53fd88df3fcdd7daca8ea328b7d3a03632917,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.142394,52.073184,On or near DALES ROAD,E01029974,Ipswich 002B,Investigation complete; no suspect identified
4f405684c37a6cfe971c46fdb92b4503872f38558f3df575d132e2d22937b1c0,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.135593,52.070694,On or near MORNINGTON AVENUE,E01029974,Ipswich 002B,Investigation complete; no suspect identified
12275dbcc726c720c36f33d3e19076208d53eab18642072b917601009e43d489,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.137537,52.068861,On or near KENSINGTON ROAD,E01029974,Ipswich 002B,Investigation complete; no suspect identified
6dccba62460c0b433c6095dd2186ad36fc243fba6e929d3fad48697daedd0d9c,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.135593,52.070694,On or near MORNINGTON AVENUE,E01029974,Ipswich 002B,Investigation complete; no suspect identified
53abc2d1685b20963ddb1fa661bb33168d2e40013c85f884ee06e4d19989e9b2,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.137537,52.068861,On or near KENSINGTON ROAD,E01029974,Ipswich 002B,Investigation complete; no suspect identified
79b6e161a9578f08da1f3fc2d799ee18d3840dc61af715f02cad65fcfd907fee,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.143481,52.070582,On or near PINE AVENUE,E01029974,Ipswich 002B,Investigation complete; no suspect identified
a713211c7f3b50dd72c08a934e9e94c64621a4fceb49e13058e34de691391711,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.139694,52.070890,On or near DALES VIEW ROAD,E01029974,Ipswich 002B,Local resolution
d579557ba1624d807a9ee7b2914632cad2516dc1958f4dffbebd430977a4b158,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.137932,52.078231,On or near WILLOWCROFT ROAD,E01029975,Ipswich 002C,Investigation complete; no suspect identified
546b9a226b3dc2e10cbe42be9761e7393be6c9644501f9b3f0ebfaf2fd018a07,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.138035,52.079901,On or near Supermarket,E01029975,Ipswich 002C,Investigation complete; no suspect identified
b9b1d2fd0d6611007f4f95bc7cad1293096e994711e6f9b547b14c70708e9ca6,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.134203,52.079176,On or near CEDARCROFT ROAD,E01029975,Ipswich 002C,Investigation complete; no suspect identified
95ea569b4be1b05aff275e7a91f22f6519d0bf6f5dde18b15430354c9adaff2e,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.138035,52.079901,On or near Supermarket,E01029975,Ipswich 002C,Suspect charged
95ea569b4be1b05aff275e7a91f22f6519d0bf6f5dde18b15430354c9adaff2e,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.138035,52.079901,On or near Supermarket,E01029975,Ipswich 002C,Suspect charged
5f80a16f91bb55f00781e1a6f93a00bcea674c6a3c234b511f8bcb2b5b6be17d,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.137146,52.080141,On or near GARRICK WAY,E01029975,Ipswich 002C,Investigation complete; no suspect identified
88becbe0568daacacdd1244fbaa1cee2a29e2b438bbaac4aedbeda7f463e1e25,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.127704,52.078710,On or near Supermarket,E01029976,Ipswich 002D,Investigation complete; no suspect identified
9c1fe34be379c0702f7375ae6ae0f2feed726ffcd593d16a8b1984c2df3c5137,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.126209,52.078201,On or near NORWICH ROAD,E01029976,Ipswich 002D,Investigation complete; no suspect identified
5c3aadb5456961230b2bae0fee8da801bbd037d27898dbc333e72c4d351e0e7d,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.126590,52.078434,On or near Petrol Station,E01029976,Ipswich 002D,Suspect charged
807d243fe20cff6572938c9243a6a609b717b59b42bdb7436ad0522da404729f,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.125858,52.075063,On or near SHRUBLAND AVENUE,E01029976,Ipswich 002D,Local resolution
0139aa029f94031a08797030a68b1c4db88fcdede9463ac202187372d7f51a92,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.127934,52.079073,On or near SHAKESPEARE ROAD,E01029976,Ipswich 002D,Investigation complete; no suspect identified
1189b2d400e4629cf34c5e1a94683b6e145e22730e4e9e3ddb17aed19f69b80d,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.136892,52.072773,On or near PRINCEDALE CLOSE,E01029977,Ipswich 002E,Investigation complete; no suspect identified
36b9a04a5af7a1f2c255f50cec99caa092d6eb4ef69207581cdc71beeda9dc6b,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.137267,52.074993,On or near ASHCROFT ROAD,E01029977,Ipswich 002E,Investigation complete; no suspect identified
b86bd410cae70738313791b9165543027d8a6470cd911dc332f0ebf25a2cdddb,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.137636,52.071719,On or near SILVERDALE CLOSE,E01029977,Ipswich 002E,Investigation complete; no suspect identified
38f11081b606df5d690e35f0e4115fe51a1213512171a02a6f981a1724e1f31d,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.131418,52.073170,On or near NORWICH ROAD,E01029977,Ipswich 002E,Investigation complete; no suspect identified
f772462caa17c37c4bc46a794e7502e3ef6382a6d120338858305ef276ea50e2,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.144622,52.074563,On or near QUEENSDALE CLOSE,E01029977,Ipswich 002E,Investigation complete; no suspect identified
ca02d2e31c88dadb055b5420832ed6aac826b14c7300b3a217e34dc34b51b928,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.184086,52.033722,On or near QUEENSBERRY ROAD,E01029978,Ipswich 016A,Investigation complete; no suspect identified
4a4bdeeff62c02be194c34ebd9357b171539cbb94dbd253c96f433b6f17c0832,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.186054,52.038418,On or near BERNARD CRESCENT,E01029978,Ipswich 016A,Investigation complete; no suspect identified
ac1c4df448459562125add15706256ffb97659b3f90a7d6dd1933fd139e28ee1,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.188475,52.035762,On or near SHENLEY ROAD,E01029978,Ipswich 016A,Investigation complete; no suspect identified
9a118621013046a34ea269cd71725833e32cebd6cdb9cd1dfe17581ceb10779c,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.188475,52.035762,On or near SHENLEY ROAD,E01029978,Ipswich 016A,Offender given a caution
37b9f777bd236de942ed72e920dfe22845174fc8653764ed722b7fa5ef6520dd,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.186054,52.038418,On or near BERNARD CRESCENT,E01029978,Ipswich 016A,Investigation complete; no suspect identified
9e3d9cd5df42462d27d35f95e85dc9b88693781a88e02dbb53ad0f55508557d6,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.188475,52.035762,On or near SHENLEY ROAD,E01029978,Ipswich 016A,Offender given a caution
1ae78d3fddbf200e205d1a003ad4b592d4519cc68c47fec80dcd0b2030a3e83a,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.188475,52.035762,On or near SHENLEY ROAD,E01029978,Ipswich 016A,Investigation complete; no suspect identified
1ae78d3fddbf200e205d1a003ad4b592d4519cc68c47fec80dcd0b2030a3e83a,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.188475,52.035762,On or near SHENLEY ROAD,E01029978,Ipswich 016A,Investigation complete; no suspect identified
50f96a96fe7ceedd5c73e73dc9afab4aadf2b677ab31a5d7edd29db107172daa,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.176928,52.035795,On or near RAEBURN ROAD,E01029979,Ipswich 016B,Investigation complete; no suspect identified
a76b1d345fde88c0f1324db37b0a517ca2fbb4e3111f710a288a58e3e70c3b1f,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.182613,52.035759,On or near LANDSEER CLOSE,E01029979,Ipswich 016B,Investigation complete; no suspect identified
adc5bbe4f8f408588047b35a9ea54770fc20a4da4c72eb0b7af1e7ef954e7e19,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.181523,52.033765,On or near RUBENS ROAD,E01029979,Ipswich 016B,Investigation complete; no suspect identified
2d115b554b0171225e2da53aa16a3ee7bf7ff0dd8ed4349adc417161faaa2744,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.182613,52.035759,On or near LANDSEER CLOSE,E01029979,Ipswich 016B,Investigation complete; no suspect identified
88e25ce64e52294b5c1329ac56e407eac2a083463eca6dd9a76cf24bafad9725,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.181523,52.033765,On or near RUBENS ROAD,E01029979,Ipswich 016B,Local resolution
30bb80b6ea17c36c0c93da764354b8d7013f4ece24c56d743fd3b0f35c23f40d,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.179191,52.035429,On or near REYNOLDS CLOSE,E01029979,Ipswich 016B,Local resolution
04f64f0f056e31199261b88bf7a3463342f21b510e44d88613e2832c691bc420,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.179191,52.035429,On or near REYNOLDS CLOSE,E01029979,Ipswich 016B,Suspect charged
b4df741bffc0ad872ac41d2675d100c5eab8ab28017365c79b272be08fa87ef2,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.180579,52.035049,On or near COTMAN ROAD,E01029979,Ipswich 016B,Offender given a drugs possession warning
98378598d2106dd2a233872c66a6fb076a1ccfeca002bde22dd79cb46e2f3df8,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.179191,52.035429,On or near REYNOLDS CLOSE,E01029979,Ipswich 016B,Investigation complete; no suspect identified
98378598d2106dd2a233872c66a6fb076a1ccfeca002bde22dd79cb46e2f3df8,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.179191,52.035429,On or near REYNOLDS CLOSE,E01029979,Ipswich 016B,Investigation complete; no suspect identified
04f64f0f056e31199261b88bf7a3463342f21b510e44d88613e2832c691bc420,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.179191,52.035429,On or near REYNOLDS CLOSE,E01029979,Ipswich 016B,Suspect charged
98378598d2106dd2a233872c66a6fb076a1ccfeca002bde22dd79cb46e2f3df8,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.179191,52.035429,On or near REYNOLDS CLOSE,E01029979,Ipswich 016B,Investigation complete; no suspect identified
59f2ffd349061b24920910b743c1ad17c2db35db70fbfe47e4784466620b5290,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.179191,52.035429,On or near REYNOLDS CLOSE,E01029979,Ipswich 016B,Suspect charged
e300dbb36f8dff824b86e00cbee1b86df225f8509bc8f3d7be52ae27fbf5beaa,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.170230,52.037586,On or near HOLBROOK ROAD,E01029980,Ipswich 016C,Investigation complete; no suspect identified
595891a82990f9f84699e9a98297539e3bfcd16dcb5d98efde8a8f822388ee74,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.168663,52.037295,On or near HAWKE ROAD,E01029980,Ipswich 016C,Investigation complete; no suspect identified
01f0a951f6de96d2d6236f50cc97506034acc4242c729d27c619862c7cb85e89,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.170230,52.037586,On or near HOLBROOK ROAD,E01029980,Ipswich 016C,Investigation complete; no suspect identified
68dc715fa67e60755d970bd04714864b42deaa18dcf0f421c1d193dd2f6b49df,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.168663,52.037295,On or near HAWKE ROAD,E01029980,Ipswich 016C,Investigation complete; no suspect identified
5394453bbb30f219a284734f554c504a2fb2e1bc253b9a83a40134e34feb78fc,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.169407,52.036466,On or near FROBISHER ROAD,E01029980,Ipswich 016C,Investigation complete; no suspect identified
8764ec3a21a1a6968f81c7aacc20dc2e2c159eaa39c7837fb12b4d31823b654e,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.167080,52.036771,On or near HOOD ROAD,E01029980,Ipswich 016C,Investigation complete; no suspect identified
1e91df15d6d8fb6a5e2e02cd92fb77f0a6ffee15e88afdfaf683cf2ef4a2487c,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.176394,52.037528,On or near HOGARTH ROAD,E01029980,Ipswich 016C,Investigation complete; no suspect identified
c5c41f2abec303b04abd96127bec1f6438f39944d8015eceef2fe6fdc216cfd1,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.172907,52.035652,On or near SIMPSON CLOSE,E01029980,Ipswich 016C,Offender given a caution
c5c41f2abec303b04abd96127bec1f6438f39944d8015eceef2fe6fdc216cfd1,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.172907,52.035652,On or near SIMPSON CLOSE,E01029980,Ipswich 016C,Offender given a caution
01f38637fe9e17a3b1ce896a53865ad69eede8cfc95bf26923d76e1735602b34,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.172533,52.035104,On or near CHILDERS COURT,E01029980,Ipswich 016C,Investigation complete; no suspect identified
0d82653510387ad61b4c0e09f855e38d93e176a685001b38ce8c19d20eafc0e5,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.170230,52.037586,On or near HOLBROOK ROAD,E01029980,Ipswich 016C,Investigation complete; no suspect identified
32282624d8d0197e6881e03967286226834524809995f34fafe7d956b7563b08,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.175418,52.031168,On or near MORLAND ROAD,E01029982,Ipswich 016E,Investigation complete; no suspect identified
b244702cdae98ed7124a4b73e4f609ec640e644e9c0aa535309d8775c7221933,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.175418,52.031168,On or near MORLAND ROAD,E01029982,Ipswich 016E,Investigation complete; no suspect identified
bc3c04d69a0c18253d42e8bab2998d3fa77e9ea055df02b546ccc3fda24f5e6c,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.176618,52.032872,On or near FLETCHER ROAD,E01029982,Ipswich 016E,Investigation complete; no suspect identified
051e6e4ea1da5ba9919f4b8c4cb4f901c3cc2cb1f4a27bc2934bba03d56b04a9,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.179280,52.031550,On or near SHANNON ROAD,E01029982,Ipswich 016E,Offender given a caution
730ef921fd69b9509cb0772b0f9307f3db1d4e1d61f6c46e0888c9381a5dc1ee,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.182056,52.032239,On or near HOSSACK ROAD,E01029982,Ipswich 016E,Offender given a caution
e7b35eea87d30b0d0a723f5ad5e2c5c4405d4d42c2ed8bcdb1c2bb13fffae768,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.175418,52.031168,On or near MORLAND ROAD,E01029982,Ipswich 016E,Investigation complete; no suspect identified
35747b3e4ad7e99e30faafd030bc2d3a27bebc192713769db7e1d68be07fb91b,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.180377,52.033031,On or near TURNER ROAD,E01029982,Ipswich 016E,Offender given a drugs possession warning
e7b35eea87d30b0d0a723f5ad5e2c5c4405d4d42c2ed8bcdb1c2bb13fffae768,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.175418,52.031168,On or near MORLAND ROAD,E01029982,Ipswich 016E,Investigation complete; no suspect identified
14bf314cc95f0f8ee49f19c68eaee56bd1687343fa0ceab8662e45492e66a140,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.182056,52.032239,On or near HOSSACK ROAD,E01029982,Ipswich 016E,Investigation complete; no suspect identified
d2876b9e54581d5dbf2d5d8ddfb2eb9f616c6aec6f3b16b514f0447653022eec,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.180715,52.041890,On or near POWLING ROAD,E01029983,Ipswich 016F,Investigation complete; no suspect identified
56a0d5cc0e8c50ebbe579eb9808abf7e3f4924ea78101487f7aa8c144ef06a94,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.181410,52.036286,On or near Supermarket,E01029983,Ipswich 016F,Investigation complete; no suspect identified
c51ff04bc83880ecc847eaa0f7c1dbd766f41c6343bd1f4f969465c13b8b9e3b,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.181492,52.039081,On or near AVONDALE ROAD,E01029983,Ipswich 016F,Investigation complete; no suspect identified
55e512b76fa4266dbb2f9c9f9f1e96b5ba05f1edeffda34c9ce55788de62ca21,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.184542,52.040132,On or near HENSTEAD GARDENS,E01029983,Ipswich 016F,Investigation complete; no suspect identified
7dcbc64320060ff415238527fd6cf692d4236829d519da1a3f6bbaad5aebfc9a,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.181492,52.039081,On or near AVONDALE ROAD,E01029983,Ipswich 016F,Investigation complete; no suspect identified
c51cf04f1848ea3f577d1a3a8c92244463c5ca346ee056538c47aebdbc714feb,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.181410,52.036286,On or near Supermarket,E01029983,Ipswich 016F,Investigation complete; no suspect identified
