Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
62c33abb147ef17d361de70e7be7560aa600a1458f4b46fb33ab14870184530f,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.193652,51.693683,On or near DALESIDE DRIVE,E01023577,Hertsmere 001B,Investigation complete; no suspect identified
905aa91a9f30b83251d0da38e9374968302c2cea2485582f958f4227be5035cd,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.435372,51.703292,On or near LITTLE HOW CROFT,E01023803,Three Rivers 001B,Offender given penalty notice
88ea81abfd76a53770216762bd8d094b983a4d4350f6bac60ba431963fc4d409,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.399735,51.659201,On or near Parking Area,E01023861,Watford 009C,Suspect charged
8d3f4c0c1a8eac65aa7bf15d30d18007bfad8a20d56fdd864d20148eab8233a6,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.414926,51.657231,On or near CASSIOBURY PARK AVENUE,E01023886,Watford 008A,Offender given a drugs possession warning
fd9d24a48a62992832318191a405a71dcb4e21469b825801dc989bbd57e6926b,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.231864,51.765706,On or near MIDDLEFIELD,E01023920,Welwyn Hatfield 012A,Suspect charged
24f4fef723ecf1153a91f4c88d9bf08d1fe281d363622e7c11db974102463051,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.235897,51.746254,On or near ROBINS WAY,E01023934,Welwyn Hatfield 013B,Offender given a caution
4111fae5a97f546470c08588fe8a2907894bd9abf450d5ade50394a289229317,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.037445,51.718001,On or near Supermarket,E01023305,Broxbourne 008D,Suspect charged
0212ed98bad5e40937dcc018269f284a55237108c7ca591dc4d1a550d9ddd071,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.032236,51.686234,On or near Parking Area,E01023337,Broxbourne 013B,Suspect charged
082e0e760d34145c3127f08c62ff51bde67d6f676b1cca7071c78f9ffbe082fc,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.469639,51.764268,On or near WHEATFIELD,E01023404,Dacorum 008D,Investigation complete; no suspect identified
02cf979d0dd57ea3555cf33705c46a8f9302967c200c5c5edb80fa6d20c912cc,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.028908,51.905730,On or near UPLANDS,E01023463,East Hertfordshire 003E,Investigation complete; no suspect identified
a698a646ebb06b835c11433caa0a4bf4f808a3d009538e6201e2dce4cd3a46df,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.078285,51.799229,On or near HARTHAM LANE,E01023470,East Hertfordshire 014A,Suspect charged
fb50cf7904c1e7547c0be51b2ae7dd5f882f8ef5bd94c01bdfda649dd8ccae09,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.073672,51.796527,On or near Pedestrian Subway,E01023478,East Hertfordshire 017D,Suspect charged
9d4df2efaa517741d8584a3d7cca31c44dc1c20aa4fac93ec5556df5e3bd7ce6,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.104545,51.804538,On or near Pedestrian Subway,E01023488,East Hertfordshire 015B,Suspect charged
7895831f89dcf8e4793287ff10b7c5edf0133cb85138fa0688acec97950ebc99,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.165141,51.692405,On or near CONINGSBY DRIVE,E01023574,Hertsmere 003D,Offender given a drugs possession warning
09cf6e88fc185dcfa05e176fe5dacb81ec7a0098f9a29ac3a9d72776b9e39ff8,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.356921,51.817435,On or near THE FORRESTERS,E01023701,St Albans 003C,Offender given penalty notice
fb47dfd76c4da0b8210c26dfda85af4a366f844d36ad7135c21cb559d937fee8,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.335014,51.757169,On or near CHIME SQUARE,E01023728,St Albans 012C,Suspect charged
9d0a5ac590ab265f763ffe75d5cf10420bdf95c98116e5377ca5676f8be7320c,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.203522,51.905624,On or near Parking Area,E01023775,Stevenage 006A,Suspect charged
65df97f8ab86c8e92be6d1bc75a1cc9b73b0d629c8bd9949be3659382d9f0c87,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205586,51.803425,On or near Pedestrian Subway,E01023918,Welwyn Hatfield 006C,Suspect charged
2ea500c271633395c18c3fd742cc7ea6ac60459ccd4778b3d6c3988899f474e0,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.445716,51.741825,On or near WINCHDELLS,E01023358,Dacorum 020B,Investigation complete; no suspect identified
17f03d2bd09cefb11ce1b77cd62b18c44c3b218a8ec3c5ce81c24279876856fc,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.473578,51.751029,On or near BRIDGE STREET,E01023398,Dacorum 015D,Offender given a caution
405d977411e43392527d65789ddc4d6a79b5e538610a3c368b7e52dfebe5190a,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.031745,51.811515,On or near Supermarket,E01023514,East Hertfordshire 012C,Suspect charged
1f6482a9ab40d4cc6b08f960f02a840c9f4405c0f4d0b692edf3d2494caf31db,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230723,51.977664,On or near Further/Higher Educational Building,E01023645,North Hertfordshire 008B,Offender given penalty notice
59e33b369ab10e7b2df3d5156ee1d2eaaf3a6b712d84a4364c1c7ed016df0a82,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.338894,51.748160,On or near BARDWELL ROAD,E01023727,St Albans 012B,Suspect charged
b5d82b9f8adb8781e7cb4b4612a4dd3e47ce3ff72c450e146d4df78ad96117d7,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339855,51.750808,On or near HOLYWELL HILL,E01023743,St Albans 014B,Offender given a caution
3ed012d1939dc061bbe72ef624b0df3179e8a8fa98765527eda7f770f96638cb,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.395474,51.670941,On or near YARMOUTH ROAD,E01023858,Watford 006D,Suspect charged
2d213a03ac23009113ef2004abed2d223202d0b8cd124e58eaa757366de35bd0,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.402216,51.658525,On or near HALSEY ROAD,E01023861,Watford 009C,Suspect charged
272ef9ec1e1df4ea50e7795144103c360313897179c477c28b40c746dcae50f8,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.393599,51.680222,On or near Petrol Station,E01023896,Watford 005B,Suspect charged
604ea27be7e7090c191b2a49bcc81ed7399548c884d27f2414993867f10b7fd3,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.404472,51.649051,On or near Hospital,E01023902,Watford 010D,Suspect charged
7dba174d8651bbfed5de71d4e7bd064bbfe907846f31a6387b61346c17fb3ec4,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228933,51.758010,On or near BRIARS LANE,E01023922,Welwyn Hatfield 012C,Offender given a caution
e5e3c7ab8c3217cb3abf08dcd29c0e4481df94012a2fe99dad2d3eba02c77710,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202853,51.791910,On or near MOSS GREEN,E01023940,Welwyn Hatfield 009B,Suspect charged
15b18c2ebb0b91a1fed8553a28e203b468a7a220001a5fa67e83320534092016,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.032211,51.686494,On or near Supermarket,E01023337,Broxbourne 013B,Suspect charged
71e5d1fbe73eaf37598d69a65b8464392e991887c6bee6fac5f20d344aca223c,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.022477,51.724926,On or near ROBINIA ROAD,E01023342,Broxbourne 005C,Offender given a drugs possession warning
7f448fa496af528a1884dca29ead1a005b938b5069e3690e3edc88511a663e10,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.480319,51.749579,On or near HILMAY DRIVE,E01023380,Dacorum 018D,Local resolution
025425cbc9faaca6de8096b21305c19546cb8259100e17286adf1cdc3f0732b0,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.078124,51.797212,On or near BULL PLAIN,E01023478,East Hertfordshire 017D,Suspect charged
40b1759a170746a4d518b166adce0eac0bca4001191d45de82f8a2dd922ab77b,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,0.154497,51.814464,On or near STATION ROAD,E01023502,East Hertfordshire 011D,Investigation complete; no suspect identified
995b18b1f80ae87a9ed72f45630396ca9cdd732776af4bc91b836672feba5f77,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.287350,51.957011,On or near NUTLEIGH GROVE,E01023612,North Hertfordshire 012B,Suspect charged
aadf18bbc9a9d2e21639a59f32a4b30d4860c486efefb5c0334d5c81f04569b4,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.310688,51.744682,On or near BURNSIDE,E01023681,St Albans 016A,Suspect charged
d7afe7a85c4e8a4a740834858187c732e7320b323d2674fbda84c9c5c001e652,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.170153,51.885723,On or near GREEN ACRES,E01023765,Stevenage 012C,Suspect charged
fe28a44b397760b22ef6ccff2085147e91dc632f86fe4e0082e09937c034dad3,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.188783,51.917851,On or near Pedestrian Subway,E01023772,Stevenage 003B,Suspect charged
2324aa0b74db661640cfc6aa9924c6bbde000867d09d5923a86053247f9a3628,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202041,51.896474,On or near BYRD COURT,E01023786,Stevenage 011D,Offender given penalty notice
c2194ad7a01120bdb6e8d36b8da568e4c479ed02abb67fbd2b4cbb93eb59a0a1,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.397594,51.654298,On or near EXCHANGE ROAD,E01023862,Watford 009D,Offender given penalty notice
c371ebb5d2b56768b471a63e1b2fa4c16c4e0e82b06cca3783a140aadc29ea6d,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.399433,51.689104,On or near KINGSWOOD ROAD,E01023894,Watford 002E,Offender given a caution
4ad14fa08b64fc26d585ca380c6b3d6a9e9b4f2dd8a57068c99f073c1be1a986,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.224353,51.771348,On or near HOMESTEAD ROAD,E01023929,Welwyn Hatfield 010A,Local resolution
f2672fa909aa6c56a7643709161890dbde1cbe7b399c0474bb2069a2cfbe6502,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.004608,51.768668,On or near LABURNUM ROAD,E01023331,Broxbourne 002E,Investigation complete; no suspect identified
65561b658b28929c8b2900cf997dc2c9d7ad2d35a7f412ac089574a4f198530d,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.453613,51.727299,On or near NASH MILLS LANE,E01023407,Dacorum 022B,Suspect charged
df2af2af719c4f91d55300236be697e6b3e6d69e2312b7078ef6c857ec47b1c3,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.441908,51.749373,On or near BRICKMAKERS LANE,E01023411,Dacorum 017C,Investigation complete; no suspect identified
65e6a02f3ab254fff0c97e135277b8ddb58d6dd111a53c21e691df6feb647e83,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.029905,51.808796,On or near AMWELL END,E01023511,East Hertfordshire 013B,Local resolution
581c60ecd92c004513293aa388d75bad2ea43a4874c76d985637066e53fcbf24,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.260736,51.663340,On or near HANCOCK COURT,E01023545,Hertsmere 009B,Suspect charged
b5071516636ac59cc5d5d1cadd9d8c5ee95242e6789506e86c76c4c9d8ce5106,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.370079,51.643947,On or near THE CLOVER FIELD,E01023559,Hertsmere 012B,Suspect charged
ae049cfdabba2f22811333afe75a444d486b5d5e3df293c395a3f0489068cd10,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.182464,51.988250,On or near CLOTHALL ROAD,E01023589,North Hertfordshire 004C,Suspect charged
2c6c38c93aaad9a3af905f3fb38cfa90035aa26575315803a70dc1aa3d283bcc,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.226267,51.980277,On or near STATION ROAD,E01023644,North Hertfordshire 008A,Suspect charged
1422efa64a681ab19856de293e3c43c715e3b90aed5c73486da73bf3ef0ce6db,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.330395,51.750386,On or near Supermarket,E01023727,St Albans 012B,Investigation complete; no suspect identified
5bfb664f988c406b0f880c76fa8609f28b616876ec9b4acdb9c2d6f36fcc7c43,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200675,51.901929,On or near MARKET SQUARE,E01023758,Stevenage 008D,Suspect charged
7fbe9ad7ddd18d4d40ab4e63f90b07b39c4919d95f170e51798df90dc51d22f7,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.206035,51.800888,On or near FRETHERNE ROAD,E01023918,Welwyn Hatfield 006C,Suspect charged
9043971ecfabfc397c81d9e264a37b21995548e7e9b78e095d51087529ce87b7,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228835,51.763107,On or near Supermarket,E01023920,Welwyn Hatfield 012A,Offender given a caution
04fa45fea6554b61c27de72a970ac8af945128e1abd08e0c8c5649b86f62939f,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236436,51.765892,On or near COMET WAY,E01023921,Welwyn Hatfield 012B,Offender given a caution
fd9fbbc4043b1929127c6488cccd727fb0c42ca4766f74c858be062d8e29723f,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.052899,51.714805,On or near MORETON CLOSE,E01023309,Broxbourne 006C,Investigation complete; no suspect identified
f1ff67e2ae5575ce6a706bee3e2583a23afa296f8fbb4a59b2b8a357dc0f30d0,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.070643,51.797503,On or near BAKER STREET,E01023477,East Hertfordshire 017C,Suspect charged
712ef86df51117f065b3c2fb62412c235baebcf6e9075d768f3d44fad22aee43,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.285918,51.670400,On or near MORPETH AVENUE,E01023536,Hertsmere 006C,Offender given a drugs possession warning
8d1d24768f482b2ff682ed9eb9ebfc70edd60c823fd97d564b5eb6b6ba67e59b,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.269251,51.951199,On or near WALSWORTH ROAD,E01023601,North Hertfordshire 010A,Investigation complete; no suspect identified
8e71d4b49c210f171b0b2fcffa2be6975d7b210afed99e30143525bce538020d,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.278825,51.947437,On or near Parking Area,E01023616,North Hertfordshire 012F,Offender given a caution
c1ba6f405617086f4786b67135d36b2ab2162f4671a69b28a3e845d12b8bc3f6,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.210562,51.966956,On or near CRABTREE DELL,E01023639,North Hertfordshire 009A,Suspect charged
df3c2a57d23cf3917a5d106b2657ea8830eda4980296a788819463ac70b4bdb0,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.296412,51.724883,On or near Supermarket,E01023706,St Albans 018C,Suspect charged
ee5120ee0c77a5047fb00adcd5992b19eae10ecf91a35bbde533709dd2d9388f,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.411727,51.707372,On or near SUMMERHOUSE WAY,E01023804,Three Rivers 001C,Investigation complete; no suspect identified
497d787c226078a9ba11aa804f868ab554942882a4d5b2ba8ef33c03370d8065,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.393773,51.700231,On or near BOUNDARY WAY,E01023832,Three Rivers 002C,Investigation complete; no suspect identified
f0e04272fb71ea131b34a8edf68ace36a4997fc212ae88d6ccc41bde81d50bae,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394857,51.655268,On or near Shopping Area,E01023860,Watford 009B,Offender given penalty notice
60c40a6cd4e7536fbc7c4adc56eaefa54b6a6ef4c90e314289e91f61ef6f9e58,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.180722,51.799554,On or near HALL BARNS,E01023944,Welwyn Hatfield 008B,Suspect charged
162bd263925243b3c06f422c7041c4e1fc55bdf956527123417d1141bfbbe194,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.459877,51.734719,On or near EVANS WHARF,E01033022,Dacorum 018G,Investigation complete; no suspect identified
bb2470d37fea0770e5ffb0d5ff6126863ba9868d193206b204a891c638ff6a15,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.458258,51.733358,On or near STEPHENSON WHARF,E01033022,Dacorum 018G,Investigation complete; no suspect identified
68bc6713fa0befa0174f29ff249c864ae1aac577eaf75418699e71664e1e8f17,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.463740,51.734833,On or near Shopping Area,E01033023,Dacorum 018H,Investigation complete; no suspect identified
eb634a2ff38c23ffc608da9891a3893857988e992af42bc5ce67c1760b046f0b,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.463740,51.734833,On or near Shopping Area,E01033023,Dacorum 018H,Investigation complete; no suspect identified
ca210be69aeb24742789e5b2874ca48835cbff4dd897a1e9eeac26aff9b8809d,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.463740,51.734833,On or near Shopping Area,E01033023,Dacorum 018H,Investigation complete; no suspect identified
15cfe247def95faebc19e7c49a51ae9cc43c70f7b1c6ab8112d899f1fb54279f,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.463740,51.734833,On or near Shopping Area,E01033023,Dacorum 018H,Investigation complete; no suspect identified
12d153a9cf4262815c5b1aa9bbc995b478a66e7e36c70fffe8584f2aefbbd0d7,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.472495,51.744037,On or near CORNER HALL,E01033023,Dacorum 018H,Investigation complete; no suspect identified
57872fd11a20cc21482a6c9b68ca0491feb77f079656d07e529ae35411b1261e,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.472495,51.744037,On or near CORNER HALL,E01033023,Dacorum 018H,Investigation complete; no suspect identified
3496c9ce41d8c52bd576a100939112172b00d212d7216855421cc0427cd8a22e,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.469974,51.736775,On or near WEYMOUTH STREET,E01033023,Dacorum 018H,Investigation complete; no suspect identified
602246ffa3e8f248d913fbf84247339688b6fe72e19dafbcdc0a21b5b9b2515b,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.467135,51.736343,On or near Petrol Station,E01033023,Dacorum 018H,Investigation complete; no suspect identified
75cd1156a482be882c37c045e8ef6eea740534b93ebbb4f841d2dbac95e2a925,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.471232,51.737700,On or near STOREY STREET,E01033023,Dacorum 018H,Investigation complete; no suspect identified
67c54be2a1ee042a947eff7e0261e61aa28bbe6fc729794fc5746584f514b2ef,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.471232,51.737700,On or near STOREY STREET,E01033023,Dacorum 018H,Investigation complete; no suspect identified
089f9f88a102f0092f5fc491bcbb452ec9f03d80d48349fd62fe23156f1e15f4,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.469370,51.737936,On or near WHITE LION STREET,E01033023,Dacorum 018H,Investigation complete; no suspect identified
6c4b8c8306a0028726ca206ed27b842ab216f9a8acbce4830713e264ab6817ce,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.468619,51.741280,On or near ORAM PLACE,E01033023,Dacorum 018H,Investigation complete; no suspect identified
9aa42c1a794a92c587a4fac9f57d1939dc41877423db2e6265addfefc49b607c,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.469017,51.739370,On or near DURRANTS HILL ROAD,E01033023,Dacorum 018H,Investigation complete; no suspect identified
dfff079f0057c41323c42cbcf0da503738ba8c8c7a76d372cb19a3f338f39f38,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.467624,51.738597,On or near FROGMORE ROAD,E01033023,Dacorum 018H,Investigation complete; no suspect identified
40057b4f3a300bf6f3837162420ab5663c848891d5ee6665338566fd5604bd9e,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.467135,51.736343,On or near Petrol Station,E01033023,Dacorum 018H,Investigation complete; no suspect identified
f3c99f3e12a9e5eee4c3091f4f468f7745e67f9cf4e0286caf8e8887b2ab343d,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.465873,51.736839,On or near Shopping Area,E01033023,Dacorum 018H,Suspect charged
c46a6212533205a896a888b9df06d2d56bbbddb73e1715815d9aaf1e600722a0,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.467624,51.738597,On or near FROGMORE ROAD,E01033023,Dacorum 018H,Suspect charged
4065992129bf0434a4fd05fa0902910e9c7b44b2923a462a65297ee9216bae47,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.468619,51.741280,On or near ORAM PLACE,E01033023,Dacorum 018H,Offender given penalty notice
463c779a5853e451decb38c9a77b9515ba0e7bb8fc378c0d7ad470690adaa14a,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.472495,51.744037,On or near CORNER HALL,E01033023,Dacorum 018H,Offender given a caution
f00e9415aae959558714fe4261378e7151f0d029151426d044751f487cb1d647,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.467135,51.736343,On or near Petrol Station,E01033023,Dacorum 018H,Local resolution
6c10311912cbac8dcc1a98f7cf2ef7a52bf2582aaa38a99065b6dcb11ac98317,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.467135,51.736343,On or near Petrol Station,E01033023,Dacorum 018H,Suspect charged
58c27150b94c376701b39e6b5d9285413c0b2ee07b32e4bcfa6814c9ea04a6bb,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.467624,51.738597,On or near FROGMORE ROAD,E01033023,Dacorum 018H,Offender given a drugs possession warning
73529636c4e3b6f4d7c2ad591bc7a655dff22d6ab1dbfa5b7d0902e494138eba,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.463740,51.734833,On or near Shopping Area,E01033023,Dacorum 018H,Investigation complete; no suspect identified
6c39003b2d2ea1ab0a2a2b8ad1a2877cd6611a171de00407477ad996c528f551,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.463740,51.734833,On or near Shopping Area,E01033023,Dacorum 018H,Offender given a caution
c6adf90f549837c9cbdcbe3bc95806f7fadedd9b917fb6a22bf18850807fb119,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.304796,51.726011,On or near AUBREY AVENUE,E01033028,St Albans 018F,Suspect charged
b4e421aa9d019710c2af6fe840278d80c38261a6914a749624e472258374e89b,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.305916,51.725119,On or near HARVEY ROAD,E01033028,St Albans 018F,Offender given a caution
6a642ca26cb9c3f98d4cfdaeedbf3c35844247eb94a222f9d9c4349e248cb6de,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.311382,51.722968,On or near GOLDRING WAY,E01033029,St Albans 018G,Investigation complete; no suspect identified
cc8d5349b8c4f9e8cba236bef102208ac449bee20e0b66a700ad96a4ec952cbc,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.311359,51.723983,On or near NORRIS CLOSE,E01033029,St Albans 018G,Investigation complete; no suspect identified
2cb22e89844fde990f993f01300ac03f129dea49cbacebb5e6d2e9a08196c734,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.303528,51.722765,On or near MANOR ROAD,E01033029,St Albans 018G,Investigation complete; no suspect identified
18bc7f04348458e679d60ca1a90c3fc5cad15923d1a71354d481a61261c40141,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.255481,51.643173,On or near BARNET LANE,E01000290,Barnet 007F,Investigation complete; no suspect identified
3cc5af974b7270e2b15f86ff70ac8801d56b9b0c665c194ff7688ec4e3905b73,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.039726,51.682321,On or near HOLMESDALE,E01001552,Enfield 001D,Investigation complete; no suspect identified
53f9abcb8a80c0509a5d043f764d8773080c46cfe5322d4fef368d0004cd3962,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.018999,51.703456,On or near Park/Open Space,E01021818,Epping Forest 009C,Investigation complete; no suspect identified
a36f9dc33a128a885282f657eff4500c3b80870bb984a55cd1f0c9e1bc368858,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.018999,51.703456,On or near Park/Open Space,E01021818,Epping Forest 009C,Investigation complete; no suspect identified
0d630b35f28ea65dca76e22de3fb2d961588f25101326414718f01f05fe26f29,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.418292,51.616183,On or near MORGAN CLOSE,E01002477,Hillingdon 001D,Investigation complete; no suspect identified
6fd059abae3ff70ece3eb81e844f51cc1676eecac6781f3cee7162d408a4be74,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.418292,51.616183,On or near MORGAN CLOSE,E01002477,Hillingdon 001D,Investigation complete; no suspect identified
4305d9c34f9a6e00add19fc4d7bc8381920b6fef048dfc360edd88e99b48f448,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.418292,51.616183,On or near MORGAN CLOSE,E01002477,Hillingdon 001D,Investigation complete; no suspect identified
3197b1eca848027e7dc0e6de008b7da5d98d6127d5ffffc12a15a8ee0b0c31b8,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.418292,51.616183,On or near MORGAN CLOSE,E01002477,Hillingdon 001D,Suspect charged
eb7889043f1b84f760237a21cbfd61981b05f1c72ca938aca021bd3d1d823ea4,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.037893,51.745093,On or near Park/Open Space,E01023289,Broxbourne 004A,Investigation complete; no suspect identified
3c04da549b57b3e86a50468e2718a00b8daf60027f04939bb49c7829a0c1bc2f,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.013280,51.750732,On or near ST CATHARINE'S ROAD,E01023291,Broxbourne 004C,Investigation complete; no suspect identified
dc9671ec9300f8b4ea4b7091c44b2140576964dc869bc7b11ec36448540c92f5,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.012428,51.748028,On or near MONKS CLOSE,E01023291,Broxbourne 004C,Investigation complete; no suspect identified
da5b6e191094f51ef686c7439baa58075553d69cf7c5cf41391c156a02fffbdd,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.017554,51.747423,On or near GROSVENOR ROAD,E01023291,Broxbourne 004C,Investigation complete; no suspect identified
43b0347c7390bfdb96af91ffded002315c4e99363cf2602f6a7212a1f1e27f79,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.013644,51.743760,On or near Parking Area,E01023292,Broxbourne 004D,Investigation complete; no suspect identified
c658bed61da13a0eea8b53238a9cf7008080a1d6fb6514c550c228f32e3a738d,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.023559,51.741625,On or near SAWELLS,E01023292,Broxbourne 004D,Investigation complete; no suspect identified
60e67a6371fa6e9bb3ce2f60c073ef9c0d77643a3d00e8ffa3c1311e70b5c2a0,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.018915,51.745782,On or near RICHMOND COURT,E01023292,Broxbourne 004D,Investigation complete; no suspect identified
