Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
eb4e65006e3a806e570a68458bcbf7ad70c70409403a4336ad4bcbc327094f42,2012-10,Lincolnshire Police,Lincolnshire Police,-0.753474,53.260701,On or near CHURCH YARD,E01026409,West Lindsey 007C,Suspect charged
a12471ebc5953e6b0b4d3a09be85f13534035a53b0b536dc76b8de1357a7b53e,2012-10,Lincolnshire Police,Lincolnshire Police,-0.031812,52.979963,On or near Supermarket,E01026032,Boston 002D,Suspect charged
99e070e28064d711381b9a4210c07f0be36bc2d8c412e9d5a65871067a4a2af7,2012-10,Lincolnshire Police,Lincolnshire Police,0.342089,53.141722,On or near ARCADIA ROAD,E01026093,East Lindsey 014B,Suspect charged
50c42f0ebcefc533cb928035e1afb09eaeef1583e800611d1a1b6a9a960bb0ea,2012-10,Lincolnshire Police,Lincolnshire Police,0.338506,53.165771,On or near DANIAL CLOSE,E01026115,East Lindsey 012C,Suspect charged
40873cd098fa42a9a32e080e6e75520fe629220a6ab2dc3331647788f0e53fff,2012-10,Lincolnshire Police,Lincolnshire Police,-0.543884,53.225433,On or near Shopping Area,E01026132,Lincoln 005A,Suspect charged
996628baa79c78d4570a114496e3b95970eb856da1320a54ee19b258ca311194,2012-10,Lincolnshire Police,Lincolnshire Police,-0.562757,53.210254,On or near SKELLINGTHORPE ROAD,E01026172,Lincoln 010C,Suspect charged
6f7e13f4c2e08b241aa8c4a21479e4ee80e14c4150810ba357fc94bd0593ab63,2012-10,Lincolnshire Police,Lincolnshire Police,-0.562757,53.210254,On or near SKELLINGTHORPE ROAD,E01026172,Lincoln 010C,Suspect charged
f782af961a0c8627012442ea0da766e4bb916e62ada5676c665bd7e6a659ccb5,2012-10,Lincolnshire Police,Lincolnshire Police,-0.548971,53.208765,On or near FRANK SWABY COURT,E01026174,Lincoln 008D,Suspect charged
0b18866d53585e3f490dea04617332f6c90584715a6e252cced30bd0c07d7915,2012-10,Lincolnshire Police,Lincolnshire Police,-0.410306,52.995786,On or near STATION ROAD,E01026227,North Kesteven 010A,Suspect charged
fee0826ff7f7a9284ff1b1b802ed44b0991d3e0d4e5eea5d09c3cb86af0b760e,2012-10,Lincolnshire Police,Lincolnshire Police,-0.656560,52.903161,On or near MALLARD COURT,E01026312,South Kesteven 005E,Suspect charged
b9f1ebb137d00d0d283f532ab37a80e79913bb47ffaadf8885d8434eb312d33d,2012-10,Lincolnshire Police,Lincolnshire Police,-0.641077,52.906626,On or near LAUNDER TERRACE,E01026318,South Kesteven 006B,Suspect charged
08c6e8f0a14584f5971f80c4959aaf0f4a3bd2b835a82d96c30b9e15631f66c0,2012-10,Lincolnshire Police,Lincolnshire Police,-0.645763,52.910401,On or near DYSART ROAD,E01026323,South Kesteven 004D,Suspect charged
cf8f4972f2798be30097f409b3b2acdef8858926856bd6b07c9dcd9ee371c08a,2012-10,Lincolnshire Police,Lincolnshire Police,-0.777163,53.399794,On or near LORD STREET,E01026384,West Lindsey 004F,Offender given a caution
c2cb11296bb5a2b8bb3206f1b34bb485f95b0ae25f7e74d9a1bc8f8a88c41a9c,2012-10,Lincolnshire Police,Lincolnshire Police,-0.341772,53.382325,On or near ASH TREE CLOSE,E01026390,West Lindsey 003B,Suspect charged
36cfa9a6edd2681c59b20d44ed9a0fcc4ea2d2fe511c822593025fff089b9c86,2012-10,Lincolnshire Police,Lincolnshire Police,-0.117008,53.211002,On or near Supermarket,E01026067,East Lindsey 011D,Suspect charged
fa597fc3369c86850cb543a90d0f888a3aecac0ea30b9a474d22a68d1cf58033,2012-10,Lincolnshire Police,Lincolnshire Police,0.335338,53.192564,On or near Parking Area,E01026069,East Lindsey 010D,Suspect charged
90dd6425e5340ff604b4ffa8f74e91c3352f02ca09be9e60072b54ecfa7eddb2,2012-10,Lincolnshire Police,Lincolnshire Police,-0.538215,53.230011,On or near SILVER STREET,E01026122,Lincoln 004A,Offender given a caution
90dd6425e5340ff604b4ffa8f74e91c3352f02ca09be9e60072b54ecfa7eddb2,2012-10,Lincolnshire Police,Lincolnshire Police,-0.538215,53.230011,On or near SILVER STREET,E01026122,Lincoln 004A,Offender given a caution
04d4bf28115029f5643704054cd02062fead6858110788ab591f122817d19190,2012-10,Lincolnshire Police,Lincolnshire Police,-0.538756,53.228660,On or near Shopping Area,E01026122,Lincoln 004A,Offender given a caution
a604baa56908c158ce6b01c614d4075fe3da0a76b1c025e2cc91117320b83551,2012-10,Lincolnshire Police,Lincolnshire Police,-0.539163,53.240028,On or near GOOD LANE,E01026148,Lincoln 003D,Offender given a caution
a2a30d66096bbf72f7d5eb4e587043a97e883889b74174deaf94d35c4fc04334,2012-10,Lincolnshire Police,Lincolnshire Police,-0.545499,53.252026,On or near TRELAWNEY CRESCENT,E01026150,Lincoln 001B,Suspect charged
d70248936b12dc1bd302f90c668db47492ff466f4476a73908c91f461749cba8,2012-10,Lincolnshire Police,Lincolnshire Police,-0.532289,53.222818,On or near Supermarket,E01026176,Lincoln 006B,Suspect charged
23adefa7c0e05e1ec580de459ddf2fe966277f33beb5f184f61b52df283a3c4f,2012-10,Lincolnshire Police,Lincolnshire Police,-0.544079,53.217461,On or near SHAKESPEARE STREET,E01026178,Lincoln 006D,Suspect charged
e8d8dadca1c5a89db56d1c0b2b10b3f212e1e9aa6e370ab8f0187fba1fd35c10,2012-10,Lincolnshire Police,Lincolnshire Police,-0.304678,52.979735,On or near LAMBOURNE CLOSE,E01026200,North Kesteven 012A,Suspect charged
0a8dfd085710e48eac0045c9286a189a48efb21a5a281e01dd292f5241b9d22a,2012-10,Lincolnshire Police,Lincolnshire Police,-0.316291,52.687369,On or near PEACOCK SQUARE,E01026336,South Kesteven 013C,Suspect charged
d4073c9dc6b38cdb5af6249fac8c4300f562b8958b9acc65f34952a02382a594,2012-10,Lincolnshire Police,Lincolnshire Police,-0.664864,52.936751,On or near COVILL CLOSE,E01026340,South Kesteven 002B,Suspect charged
f30d82f8e1e4222d2ad8a40e2baf5ea0eff0f713f9bf2fe2cffd58b623d8a34f,2012-10,Lincolnshire Police,Lincolnshire Police,0.338516,53.199793,On or near ANCHOR LANE,E01026069,East Lindsey 010D,Suspect charged
e2ddb645d2ca62016669b94a39f141903e506e9547b229d0dfc8314ecd7cf2be,2012-10,Lincolnshire Police,Lincolnshire Police,-0.003143,53.366127,On or near SPRING GARDENS,E01026081,East Lindsey 004A,Suspect charged
e3f6f9250819146e79212f37883d8a64342965a462147ee12817a39e3e931b51,2012-10,Lincolnshire Police,Lincolnshire Police,0.336389,53.141133,On or near Sports/Recreation Area,E01026097,East Lindsey 015D,Offender given a caution
a1c250dd9dbe1853f2f2a56b9ec17b2f1402207357325aa5bfd5ab3bc079c1fe,2012-10,Lincolnshire Police,Lincolnshire Police,-0.538756,53.228660,On or near Shopping Area,E01026122,Lincoln 004A,Suspect charged
4f1b7f9509ed4d988f4fea0f9261a75d2c81011eca4a3cb40273fa04bdcd797d,2012-10,Lincolnshire Police,Lincolnshire Police,-0.543884,53.225433,On or near Shopping Area,E01026132,Lincoln 005A,Suspect charged
9b4c2d424db79e9edec2146a4ef5f121c1353fd969b716d74afa526782948101,2012-10,Lincolnshire Police,Lincolnshire Police,-0.541565,53.228443,On or near Shopping Area,E01026132,Lincoln 005A,Suspect charged
f58fd64efdb61b91249ee46da841142624533a0be5aa1626e82edb5e206998a6,2012-10,Lincolnshire Police,Lincolnshire Police,-0.543863,53.235321,On or near Conference/Exhibition Centre,E01026145,Lincoln 005C,Suspect charged
b4e1f36a08d2dc883f88666218a013974658b629a28e4e2871bb939a3d8b4d6f,2012-10,Lincolnshire Police,Lincolnshire Police,-0.549205,53.232420,On or near ST FAITH'S STREET,E01026146,Lincoln 005D,Suspect charged
f228b14006d04e3cbf1bdef734438d2ca13f851267d5419b5a2f7ad5175a7651,2012-10,Lincolnshire Police,Lincolnshire Police,-0.160239,52.868838,On or near DAIRY CLOSE,E01026247,South Holland 001D,Offender given a caution
bc41b446467f0b8acecf036427155cf9cd89592800690e6d42057a57d9e5c2cd,2012-10,Lincolnshire Police,Lincolnshire Police,0.127655,52.791560,On or near NURSEY CLOSE,E01026256,South Holland 008C,Suspect charged
c0a4c47c599afcda4cbd013c9dbc9550851c2972ff8f17d3f04d89015ee73813,2012-10,Lincolnshire Police,Lincolnshire Police,-0.640009,52.916988,On or near PARK ROAD,E01026353,South Kesteven 003F,Suspect charged
a224f18ebaf26a70fdc1fb5f07d703ca33c0de4aaf381520f4e86ff7291a5228,2012-10,Lincolnshire Police,Lincolnshire Police,-0.020776,52.982513,On or near Parking Area,E01026036,Boston 003D,Suspect charged
8f3b1ac3a2f34988852d5c9fd1f4786b783c7f6ec46fb126c5ac8a9bd8110441,2012-10,Lincolnshire Police,Lincolnshire Police,0.340638,53.142263,On or near Supermarket,E01026097,East Lindsey 015D,Suspect charged
11ee3b7aa84e14f3e7ed996ac03df291f70778e8ebb28d46b3fe35bd6e797083,2012-10,Lincolnshire Police,Lincolnshire Police,-0.539101,53.229519,On or near Nightclub,E01026122,Lincoln 004A,Suspect charged
7dc9c9d8ff8a783a5e26cf949113d6b486081289dbdb0121723120607b26041a,2012-10,Lincolnshire Police,Lincolnshire Police,-0.612753,53.217813,On or near EPSOM CLOSE,E01026129,Lincoln 007C,Suspect charged
943a76f13394fb2f49a28a14f8dbdf3dd579419a3a65af8f94e0dc8110b11085,2012-10,Lincolnshire Police,Lincolnshire Police,-0.540816,53.229306,On or near Further/Higher Educational Building,E01026143,Lincoln 005B,Suspect charged
7d10468245c3874e2985a40d9b02f3c2fa0de06e1c1fc8065bf51a879c34a7ba,2012-10,Lincolnshire Police,Lincolnshire Police,-0.520939,53.251373,On or near Supermarket,E01026165,Lincoln 002D,Suspect charged
e34af7534ebcc9e65648ae80f50218d0a344bf3434c77a19bbf084a7095933e0,2012-10,Lincolnshire Police,Lincolnshire Police,-0.531999,53.251429,On or near Supermarket,E01026168,Lincoln 001D,Suspect charged
c77c280ac899da1b3e16d1b42219671f3a7b4db61d38b5e1098f5fd7d99c7e14,2012-10,Lincolnshire Police,Lincolnshire Police,-0.580751,53.187303,On or near LINCOLN ROAD,E01026219,North Kesteven 014D,Suspect charged
5140b2887ba1605ab8ee3520d2ebd376b072a2b5caa96cf4245f7f886c804c4c,2012-10,Lincolnshire Police,Lincolnshire Police,-0.609861,52.923966,On or near CAVENDISH WAY,E01026293,South Kesteven 007B,Offender given a caution
15907c210c2db6f5cb590025f9da7b5ad9e64cf686f6dcc816e52fa16a070ecf,2012-10,Lincolnshire Police,Lincolnshire Police,-0.640436,52.910484,On or near ST PETER'S HILL,E01026323,South Kesteven 004D,Suspect charged
34c6da18f288416f15f9a494f7803f44d533b78f356504af387be358f6af576b,2012-10,Lincolnshire Police,Lincolnshire Police,-0.474290,52.652961,On or near CORNSTALL BUILDINGS,E01026351,South Kesteven 016C,Offender given a caution
d04f138f4e5fea253800583fb70a14925ea36497ac1f99a517ec056f249cfc1c,2012-10,Lincolnshire Police,Lincolnshire Police,-0.358189,52.893425,On or near OSEBY LANE,E01026361,South Kesteven 008D,Suspect charged
5583ec4ac2bdff9390da3d7bf9eeb4a9eab4406f2f8a75826761a6d9ef45c108,2012-10,Lincolnshire Police,Lincolnshire Police,-0.650352,53.309506,On or near TILL BRIDGE LANE,E01026404,West Lindsey 007B,Suspect charged
782e2839eaf6bfc56019c67e83382ac72a7751b7c345a9786b7142ab8ee64fb7,2012-10,Lincolnshire Police,Lincolnshire Police,0.335338,53.192564,On or near Parking Area,E01026069,East Lindsey 010D,Suspect charged
a68a61f082ab6b492b892292fcda5ba3e53128fd86a69526e82176f2dc802669,2012-10,Lincolnshire Police,Lincolnshire Police,0.335620,53.143485,On or near LUMLEY SQUARE,E01026093,East Lindsey 014B,Suspect charged
b16623100ce0a720f0b57d540f2868f30474d466f49104d03e4c59e1be403fdb,2012-10,Lincolnshire Police,Lincolnshire Police,-0.511015,53.233288,On or near EAST LIBERTY,E01026123,Lincoln 004B,Suspect charged
8428a959fa0b293bce0088a6fb7255e147f4e441e94acacbf3d8f073bdff4e18,2012-10,Lincolnshire Police,Lincolnshire Police,-0.617788,53.208406,On or near LINCOLN ROAD,E01026128,Lincoln 007B,Suspect charged
43ef77914bbe63e5ef3198143cca366ae64754035ab5768ce6ceb3d4c93f9f56,2012-10,Lincolnshire Police,Lincolnshire Police,-0.544014,53.237058,On or near OCCUPATION ROAD,E01026145,Lincoln 005C,Suspect charged
1cf3510fbfa22c912c928b8ab820edadaadd3f45fab9a7cd35b1e4defb9d6163,2012-10,Lincolnshire Police,Lincolnshire Police,-0.541813,53.217155,On or near Sports/Recreation Area,E01026178,Lincoln 006D,Offender given a caution
5b2a214a24006104b26366436947b62960f99e32a6470352d4aee6d009541487,2012-10,Lincolnshire Police,Lincolnshire Police,-0.379831,53.093339,On or near ST CLEMENTS CLOSE,E01026180,North Kesteven 007A,Offender given a caution
d7666eeecaff87a15e4419c6406ff6105376db62c484e8c15613682bef9519e3,2012-10,Lincolnshire Police,Lincolnshire Police,-0.638235,53.184090,On or near MOOR LANE,E01026199,North Kesteven 003D,Suspect charged
e6cc67060833d3a288ef3835f800e0b35c316d2796cc8f47da86af39271fe65e,2012-10,Lincolnshire Police,Lincolnshire Police,-0.662428,52.903308,On or near TRENT ROAD,E01026312,South Kesteven 005E,Offender given a caution
b3300d773bd73e87f4a2a569b7505ba58ab13aeca64f538a50e9aaef0c1ede53,2012-10,Lincolnshire Police,Lincolnshire Police,-0.643122,52.911621,On or near GUILDHALL STREET,E01026323,South Kesteven 004D,Suspect charged
3b11691ed3fc21ab2cdad85b99c9c9312daed95a6db7eeca5d2439bdb6a7e70b,2012-10,Lincolnshire Police,Lincolnshire Police,-0.633219,52.901187,On or near ALBERT STREET,E01026344,South Kesteven 006E,Suspect charged
3f87b0815a4bf0321f3d75485c45e1fe1e368e6db7cb378691deedadcc8448f9,2012-10,Lincolnshire Police,Lincolnshire Police,0.118475,53.031405,On or near NUT LANE,E01026023,Boston 001D,Suspect charged
4942786cdd3e7ec71899f95e326bad133959a051586b0e26e5dd05541166ce15,2012-10,Lincolnshire Police,Lincolnshire Police,0.351556,53.192928,On or near Parking Area,E01026069,East Lindsey 010D,Suspect charged
89d6eefa05cbbb91f3d0ecef3a7aa614268590a0c898334e0a5aabfd6bd5e51f,2012-10,Lincolnshire Police,Lincolnshire Police,-0.539602,53.230639,On or near Nightclub,E01026122,Lincoln 004A,Suspect charged
74c2b291ec797321952b4890bb736ba3875ab38acd4c1debbc5f22fd90599c40,2012-10,Lincolnshire Police,Lincolnshire Police,-0.518694,53.230013,On or near SPA STREET,E01026124,Lincoln 004C,Suspect charged
3a1e63abf04bf9d4a6110ead61bdd7de1873b54ea2cbc2ebc78b36eda5371d0f,2012-10,Lincolnshire Police,Lincolnshire Police,-0.518074,53.235399,On or near Prison,E01026125,Lincoln 003A,Suspect charged
f113daf2e3e63cf6f89b6fc0780685a1e178be6e45fe465a66398b278fc6b066,2012-10,Lincolnshire Police,Lincolnshire Police,-0.525845,53.229005,On or near NAPIER STREET,E01026126,Lincoln 004D,Suspect charged
09db85a9b148989d1a7d0c77c8128d3d5b1c348c17eac9bf9410097fdb955fed,2012-10,Lincolnshire Police,Lincolnshire Police,-0.548766,53.230338,On or near BRAYFORD WAY,E01026146,Lincoln 005D,Suspect charged
5c035df83afc0029497c51f8f38c528c61daec039d0b0234adb526a8c09a709c,2012-10,Lincolnshire Police,Lincolnshire Police,-0.580771,53.204833,On or near Supermarket,E01026171,Lincoln 011H,Suspect charged
05bdb0739fc9aa137e1d499d6a9ae45fcbdfc0b2c8f41e993ff1066f11a99102,2012-10,Lincolnshire Police,Lincolnshire Police,-0.649115,53.203128,On or near DODDINGTON ROAD,E01026199,North Kesteven 003D,Offender given a drugs possession warning
55e0c989362d714589f3adc639f438c9cb84b1bbe6af2379acb85de59af99e98,2012-10,Lincolnshire Police,Lincolnshire Police,-0.577962,53.196053,On or near TRITTON ROAD,E01026215,North Kesteven 014B,Suspect charged
1a75efac463362494a12e495017adba9e8183ba09af5319b67d17fe218f27e62,2012-10,Lincolnshire Police,Lincolnshire Police,-0.424107,52.993650,On or near THRUSH CLOSE,E01026228,North Kesteven 011A,Suspect charged
cbf27fa00a663197669501537de6fcb98d65304bf62249052fdb85bad563ab58,2012-10,Lincolnshire Police,Lincolnshire Police,-0.135268,52.791776,On or near TELFORD COURT,E01026271,South Holland 007D,Suspect charged
dbcbb76c77ca2c7a80570420a993eb99aa48fd57fecd3f9bda9993e1f384223b,2012-10,Lincolnshire Police,Lincolnshire Police,-0.645763,52.910401,On or near DYSART ROAD,E01026323,South Kesteven 004D,Offender given a caution
6126aba4145beccdce3bb7c12b8069c9be3d337293770fc5784db6b732aba895,2012-10,Lincolnshire Police,Lincolnshire Police,-0.116625,53.208820,On or near MARKET PLACE,E01026067,East Lindsey 011D,Offender given a caution
02c3f97c9d754a9273dc6af956a8965a80c66b014a39503827228aed5acf4012,2012-10,Lincolnshire Police,Lincolnshire Police,0.344282,53.144376,On or near PRINCE ALFRED AVENUE,E01026093,East Lindsey 014B,Suspect charged
55f5419595f54430c684742e5675c4e13ea269fcecdd41b90d0d62085bcee338,2012-10,Lincolnshire Police,Lincolnshire Police,0.345759,53.149526,On or near Parking Area,E01026114,East Lindsey 014D,Suspect charged
d737ee30385a4b3567dc2c1602553462a27487907091fa0a73fae7fc3226f0b6,2012-10,Lincolnshire Police,Lincolnshire Police,-0.540487,53.230605,On or near CLASKETGATE,E01026143,Lincoln 005B,Suspect charged
1f0d268210a9e02955a62e6ec996a8c70f3f042f6fa82815bdb9b1452303d336,2012-10,Lincolnshire Police,Lincolnshire Police,-0.532289,53.222818,On or near Supermarket,E01026176,Lincoln 006B,Suspect charged
0bc8d9193398a5c0554c8edfbcb774a0b479cc7fdf8feb4ca3f3bab816ff92dc,2012-10,Lincolnshire Police,Lincolnshire Police,0.018564,52.802673,On or near WATERSIDE GARDENS,E01026250,South Holland 003A,Suspect charged
68aca0814d9b543fdb76d0cf7b288139fc7ce27bf4639d55c18c888d67c76b39,2012-10,Lincolnshire Police,Lincolnshire Police,-0.126570,52.799524,On or near Shopping Area,E01026270,South Holland 007C,Suspect charged
d6d8d29bb31bab33492b8cf0d682401e2e92b7b069b9b3e8b2431506b4f235da,2012-10,Lincolnshire Police,Lincolnshire Police,-0.292595,52.676187,On or near CHURCHFIELD CLOSE,E01026306,South Kesteven 014D,Offender given a caution
cf667e8ecc6534f636bb48e018030f203c1f56002528a723a0917d6016833840,2012-10,Lincolnshire Police,Lincolnshire Police,-0.663989,52.900907,On or near Police Station,E01026308,South Kesteven 005A,Suspect charged
ad5045158d2ccbeea6d98c83c479695bd645acd8b119e68b7ce61cee52b98e06,2012-10,Lincolnshire Police,Lincolnshire Police,-0.640447,52.916804,On or near Petrol Station,E01026353,South Kesteven 003F,Suspect charged
2aee3a786e4c21497e7c628c665d92843cddd7fc2a66fb1f132c05e13d0057f7,2012-10,Lincolnshire Police,Lincolnshire Police,-0.770829,53.393590,On or near DICKENSON TERRACE,E01026383,West Lindsey 004E,Suspect charged
1967142cdc64d0411da68e017d834908a0406c59c83061922e33e617f40b0892,2012-10,Lincolnshire Police,Lincolnshire Police,-0.008002,53.369265,On or near UNION STREET,E01032986,East Lindsey 004D,Investigation complete; no suspect identified
fc259e3c237290b2e01941da3d1751341138dc67ae2c43a75a78913692746adb,2012-10,Lincolnshire Police,Lincolnshire Police,-0.008723,53.367668,On or near BRIDGE STREET,E01032986,East Lindsey 004D,Investigation complete; no suspect identified
e893edf85641348adad22e542b17f730fa6d6e5d0c5e910e75014eb0e7e45366,2012-10,Lincolnshire Police,Lincolnshire Police,-0.005232,53.367421,On or near CANNON STREET,E01032986,East Lindsey 004D,Investigation complete; no suspect identified
132df1d1053d6ab691ca00a70e8af9e894c6a269faca3a6a84632065670d66e6,2012-10,Lincolnshire Police,Lincolnshire Police,-0.005232,53.367421,On or near CANNON STREET,E01032986,East Lindsey 004D,Offender given a caution
739ba4bd345fb3aa6e9e79be0107fc71425c1b7b072044295cbbfc4a2baeb8fd,2012-10,Lincolnshire Police,Lincolnshire Police,-0.006082,53.367246,On or near NICHOL HILL,E01032986,East Lindsey 004D,Investigation complete; no suspect identified
6a65ce51f94e1bfacb664a13f2474259f9b522f791bf238a1b6758733fc910cc,2012-10,Lincolnshire Police,Lincolnshire Police,-0.006082,53.367246,On or near NICHOL HILL,E01032986,East Lindsey 004D,Investigation complete; no suspect identified
739ba4bd345fb3aa6e9e79be0107fc71425c1b7b072044295cbbfc4a2baeb8fd,2012-10,Lincolnshire Police,Lincolnshire Police,-0.006082,53.367246,On or near NICHOL HILL,E01032986,East Lindsey 004D,Local resolution
f7faec9556b3fec1c64c36691ebd5268445673e97b1dd68295c162f639f06376,2012-10,Lincolnshire Police,Lincolnshire Police,-0.006187,53.367904,On or near SPOUT YARD,E01032986,East Lindsey 004D,Investigation complete; no suspect identified
264736c036608fe291b266052d429b2a74c8d9a310a85b7ecb10c7e5250bfb9a,2012-10,Lincolnshire Police,Lincolnshire Police,-0.003281,53.368323,On or near EVE STREET,E01032986,East Lindsey 004D,Investigation complete; no suspect identified
88ac95b2154e3f935819e7ddaac607facc318caee7aef8c3af0052cf67737695,2012-10,Lincolnshire Police,Lincolnshire Police,0.001775,53.368436,On or near ALEXANDRA ROAD,E01032986,East Lindsey 004D,Investigation complete; no suspect identified
213a72787d7c8ce867d23392a1bb4648bd7a43e83ca67d6db3a02a1fe19508bf,2012-10,Lincolnshire Police,Lincolnshire Police,0.002714,53.370201,On or near THE SIDINGS,E01032987,East Lindsey 004E,Investigation complete; no suspect identified
f9e300ceeb38d6f2456ff9aa7601ec63ecf29ce34c33f7331326cbaff88b4355,2012-10,Lincolnshire Police,Lincolnshire Police,-0.605296,53.179934,On or near MAGNUS COURT,E01032988,North Kesteven 013B,Investigation complete; no suspect identified
0a584eff0baddf39b02b20703e4b702970538697fdacf829df7cc52e53f397b6,2012-10,Lincolnshire Police,Lincolnshire Police,-0.590307,53.180243,On or near SHUTTLEWORTH COURT,E01032988,North Kesteven 013B,Investigation complete; no suspect identified
23a80d98483f62bfa3cbadad58138e5ec9b0b4e1075c22c9cfd65a3c4b1418a7,2012-10,Lincolnshire Police,Lincolnshire Police,-0.606052,53.183377,On or near MINERVA WAY,E01032989,North Kesteven 013C,Investigation complete; no suspect identified
0e63dd83558013a313f1fbb550daf95dc54e018c2b5becfcd13ea03acb8c1332,2012-10,Lincolnshire Police,Lincolnshire Police,-0.609633,53.180937,On or near NERO WAY,E01032989,North Kesteven 013C,Investigation complete; no suspect identified
0e63dd83558013a313f1fbb550daf95dc54e018c2b5becfcd13ea03acb8c1332,2012-10,Lincolnshire Police,Lincolnshire Police,-0.609633,53.180937,On or near NERO WAY,E01032989,North Kesteven 013C,Local resolution
8cf9d163e4ebcd9788aab5275d1058651e3a0598eb3a0518b480068d0fef829a,2012-10,Lincolnshire Police,Lincolnshire Police,-0.668673,53.149806,On or near SQUIRREL CHASE,E01032990,North Kesteven 003G,Investigation complete; no suspect identified
4c335eb7baee88941220a7cb7fbcd13dfff2eb9b6848b44069fe24f95a093d27,2012-10,Lincolnshire Police,Lincolnshire Police,-0.701449,53.137960,On or near WOOD LANE,E01032990,North Kesteven 003G,Investigation complete; no suspect identified
b74c3ee1dd1bcaee67a2b769593ae11c462928cdf6f16b628e85b72649d12ddc,2012-10,Lincolnshire Police,Lincolnshire Police,-0.683085,53.138172,On or near SWINDERBY ROAD,E01032990,North Kesteven 003G,Investigation complete; no suspect identified
0a48f7fff8fece518b4f7bc65c82ec1acde5bc578d7c39b9b0e3690fba0af4ee,2012-10,Lincolnshire Police,Lincolnshire Police,-0.620354,53.197531,On or near A46,E01032991,North Kesteven 014E,Investigation complete; no suspect identified
e45465424f192e80d222b4de0eeddc28ec93b27a06b0d08e644fef2a60684215,2012-10,Lincolnshire Police,Lincolnshire Police,-0.596010,53.201723,On or near PYKE ROAD,E01032991,North Kesteven 014E,Investigation complete; no suspect identified
ef01565c2225cb6953000a98caa072af899ca32a8f5df5460bd5aef2487fd5b0,2012-10,Lincolnshire Police,Lincolnshire Police,-0.597286,53.197963,On or near STEPHENSON ROAD,E01032991,North Kesteven 014E,Investigation complete; no suspect identified
831ec9bbf89fa4767361736e3637dffd85d6f6a055b6a200304af9cec576d56e,2012-10,Lincolnshire Police,Lincolnshire Police,-0.597286,53.197963,On or near STEPHENSON ROAD,E01032991,North Kesteven 014E,Investigation complete; no suspect identified
db44dae495da5123d15a0ad720b7922fa1657ef89c9959b8d4c6b7ff9c32df54,2012-10,Lincolnshire Police,Lincolnshire Police,-0.594561,53.189741,On or near ST AIDENS ROAD,E01032991,North Kesteven 014E,Investigation complete; no suspect identified
7cac72c5b54c750b59831753989b7a6c9b73881b44c938f625991f1734d27cfe,2012-10,Lincolnshire Police,Lincolnshire Police,-0.593804,53.198227,On or near Theatre/Concert Hall,E01032991,North Kesteven 014E,Investigation complete; no suspect identified
8bc52e45f916a34e8a19e1f033ebeb8d1f677e7b9504682cd85bf011d453b5e5,2012-10,Lincolnshire Police,Lincolnshire Police,-0.595091,53.189073,On or near LINDUM MEWS,E01032992,North Kesteven 014F,Investigation complete; no suspect identified
2dad62a86eac1641996a18223dab6de4cf62273f86ef7b2264a2fb24695beeb9,2012-10,Lincolnshire Police,Lincolnshire Police,-0.601503,53.187980,On or near Sports/Recreation Area,E01032992,North Kesteven 014F,Investigation complete; no suspect identified
f3935edc7b805b8c00d91ab73f2459b1b93e0f81df9f4f6ea780fe43930f56cc,2012-10,Lincolnshire Police,Lincolnshire Police,-0.596305,53.188099,On or near NEWARK ROAD,E01032992,North Kesteven 014F,Suspect charged
f3935edc7b805b8c00d91ab73f2459b1b93e0f81df9f4f6ea780fe43930f56cc,2012-10,Lincolnshire Police,Lincolnshire Police,-0.596305,53.188099,On or near NEWARK ROAD,E01032992,North Kesteven 014F,Suspect charged
6b99708e7ed8001cce6161fdf54ac2a9be2850d58c8d021c0ed5157620bee2d2,2012-10,Lincolnshire Police,Lincolnshire Police,-0.598799,53.181862,On or near GRASSMOOR CLOSE,E01032993,North Kesteven 013D,Investigation complete; no suspect identified
f20ff34fddf2e6432fb6bda221e599b7734880b21b7f0eadc305e05d0225a365,2012-10,Lincolnshire Police,Lincolnshire Police,-0.615198,53.180993,On or near THE DROVE,E01032994,North Kesteven 003H,Investigation complete; no suspect identified
eae3b0ab1caa20f57fd2f0581641df849fff71e1e7026731dbdffb0d9bd7b105,2012-10,Lincolnshire Police,Lincolnshire Police,-0.621080,53.177681,On or near NEWARK ROAD,E01032994,North Kesteven 003H,Investigation complete; no suspect identified
9ca22aeaf12513c666b95d669e19f8f96da2730407a43781957e51aa12847212,2012-10,Lincolnshire Police,Lincolnshire Police,-0.621080,53.177681,On or near NEWARK ROAD,E01032994,North Kesteven 003H,Investigation complete; no suspect identified
fd282306fe3960eedb6eecc35215b3c0a798ec1dac5f021c7b581e93eb04d36f,2012-10,Lincolnshire Police,Lincolnshire Police,-0.151507,52.788317,On or near NEW ROAD,E01032995,South Holland 006F,Offender given a caution
1a095dffa6fd6bdec73d556cf8f36e74a5fc6ea5d823fea0a9eb6017fe256a26,2012-10,Lincolnshire Police,Lincolnshire Police,-0.157138,52.789807,On or near JUBILEE CLOSE,E01032995,South Holland 006F,Investigation complete; no suspect identified
fd87ba0588bf23e80c803c0f1057f2e91a0ae58e651296cd6a56acb6e3944488,2012-10,Lincolnshire Police,Lincolnshire Police,-0.148732,52.789056,On or near WESTLODE STREET,E01032995,South Holland 006F,Investigation complete; no suspect identified
