Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
528db67ef9d81cdc05c54b77dda307f18ebc633351a3d3ff5d4588737ae18138,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.314426,52.629817,On or near PRIMROSE ROAD,E01026850,Norwich 015C,Suspect charged
1f4b0ec0d9db7603f75912b3affa2b21a8e73c4d534525139eb6d03eb5ee8aad,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.732130,52.417697,On or near COVENTRY WAY,E01026467,Breckland 015C,Suspect charged
c9cbd6153a74dc3fdcfc2d88d13e85a23b3e058cde6fcab9f3ca4fecd30b00f3,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.550865,52.743082,On or near SPRINGVALE,E01026665,King's Lynn and West Norfolk 012A,Offender given a caution
3a79ffc5fda87fbeaed2dc3819a9f05575126685cb744b75bb9170c5921d56c4,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.391180,52.894973,On or near MIDDLE STREET,E01026762,North Norfolk 005A,Offender given a caution
072b01363659ef87a85c024e9c3a813185e46d853bb10225a69aeeeb6dda0704,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.734309,52.603379,On or near ST JOHN'S TERRACE,E01026624,Great Yarmouth 006C,Unable to prosecute suspect
32728e53c86c9821e7cadf15e3eceaaddc5b8cf17ef2f07b176942f9804dbf08,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.701454,52.571014,On or near VIOLET CLOSE,E01026586,Great Yarmouth 013B,Unable to prosecute suspect
1f4a4d66c8910ee9c78a23c568b6a026f901fdce4570da284dd3c8cf10a1388d,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.305263,52.625909,On or near Parking Area,E01033439,Norwich 014B,Offender given penalty notice
3e55984c5bad0fde7b974d9cafe48d091360df06a84b616ec3e159134c541e02,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.295166,52.628430,On or near CASTLE MEADOW,E01026822,Norwich 007A,Suspect charged
9316d238926c744e2aec24d9a173bb4cc1545b770c074f648d3edebd35fc2728,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.294439,52.629377,On or near Shopping Area,E01026823,Norwich 007B,Suspect charged
9316d238926c744e2aec24d9a173bb4cc1545b770c074f648d3edebd35fc2728,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.294439,52.629377,On or near Shopping Area,E01026823,Norwich 007B,Suspect charged
5207d12d1d997fbc0f8122ddf0378c044d027ec1bcdd118cba55a5fb884c5307,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.273247,52.635163,On or near FINCHLEY COURT,E01026866,Norwich 006D,Offender given a drugs possession warning
b45cf1c8149c56dafc41f81d81dc12f3472ce4071bde0d7f55c6f3e50c81fba2,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.283264,52.630353,On or near PARAGON PLACE,E01026824,Norwich 007C,Unable to prosecute suspect
b45cf1c8149c56dafc41f81d81dc12f3472ce4071bde0d7f55c6f3e50c81fba2,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.283264,52.630353,On or near PARAGON PLACE,E01026824,Norwich 007C,Unable to prosecute suspect
862ba5d9f0f2ec2cd3ef225f96691b0d4501e7a3e85d3808a1c17ae40f1d0e83,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.432329,52.876153,On or near MUNHAVEN CLOSE,E01026750,North Norfolk 007B,Offender given a caution
d68929f7ba1f7d6c4709a2db6d2a89173477c4896bd781a6302fb0fc3858ce33,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.858862,52.956090,On or near NORTHFIELD WAYE,E01026763,North Norfolk 002B,Offender given a caution
e2b661c85fe782da507351c1af59ff1aeb3290fd3c07223750be26488bfe70af,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.250087,52.637600,On or near DELL CRESCENT,E01026865,Norwich 006C,Suspect charged
de4515c5c52b10ce00d18cbf637b4865f3f49b9ccf1d38c085fad1d58e61b99d,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.728182,52.608295,On or near MARKET GATES,E01026597,Great Yarmouth 005C,Unable to prosecute suspect
b293aae12ff197227e0d43968c846e4455b613161710dc5bd05828e25c7eef6c,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.205943,52.648085,On or near ROUND WELL ROAD,E01026925,South Norfolk 001F,Suspect charged
b293aae12ff197227e0d43968c846e4455b613161710dc5bd05828e25c7eef6c,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.205943,52.648085,On or near ROUND WELL ROAD,E01026925,South Norfolk 001F,Suspect charged
17366377ee938a6ed71b92f1f3fb7837523007c66e486988be74e79bf9cee479,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.957558,52.671843,On or near HURN ROAD,E01026427,Breckland 005C,Suspect charged
2a83d2e9c0acb2ea7526e2fa4563a245a1e578cba0dd49302ef7ff2142d4f970,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.694549,52.584911,On or near LORD MONTGOMERY WAY,E01026582,Great Yarmouth 008B,Unable to prosecute suspect
c94842fbe524ddb3c707f4ff4482c95dec60544fb1c14d6deabade0f086cc0a3,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.728870,52.602831,On or near NOTTINGHAM WAY,E01026625,Great Yarmouth 006D,Suspect charged
277a7fab6288b0ec49242eefe12633fa06d458ef6f332c888b96b6b2b383d878,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.296870,52.642431,On or near MAGDALEN ROAD,E01026846,Norwich 003F,Unable to prosecute suspect
d8e8eb9f38482438d4ad49a46b77836224171fb76ce32af51dfb2edf04fb5f0b,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.397056,52.750077,On or near BRIDGE STREET,E01026699,King's Lynn and West Norfolk 011B,Unable to prosecute suspect
4a51a925b4beeb798a258989375ba52f89f53663ac545cf6309bcd3c2e7edf5f,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.310432,52.658529,On or near MOUNTENEY CLOSE,E01026555,Broadland 012C,Offender given a caution
78733033d10ee858514873091e5393929f9fdc6093a07945ab5ceea329f34d94,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.446984,52.756772,On or near Hospital,E01026714,King's Lynn and West Norfolk 010D,Suspect charged
78733033d10ee858514873091e5393929f9fdc6093a07945ab5ceea329f34d94,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.446984,52.756772,On or near Hospital,E01026714,King's Lynn and West Norfolk 010D,Suspect charged
78733033d10ee858514873091e5393929f9fdc6093a07945ab5ceea329f34d94,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.446984,52.756772,On or near Hospital,E01026714,King's Lynn and West Norfolk 010D,Suspect charged
78733033d10ee858514873091e5393929f9fdc6093a07945ab5ceea329f34d94,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.446984,52.756772,On or near Hospital,E01026714,King's Lynn and West Norfolk 010D,Suspect charged
0b75d573a2645a5da3ce925b2cb0bda642da6fc76219e2783162960722f0d74e,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.302466,52.624683,On or near ABBEY LANE,E01033441,Norwich 014D,Offender given a caution
2575fde7dc9c80c81aa93e4d6312e5540cce87925503534a47c9734f3abf8b08,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.728495,52.606765,On or near Shopping Area,E01026623,Great Yarmouth 006B,Suspect charged
2575fde7dc9c80c81aa93e4d6312e5540cce87925503534a47c9734f3abf8b08,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.728495,52.606765,On or near Shopping Area,E01026623,Great Yarmouth 006B,Suspect charged
8982aec5e35173f414d9be2d47a0fe00058fb8aef95d7dd28212e4502b7d3255,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.750400,52.417984,On or near WHEATACRES,E01026469,Breckland 016B,Suspect charged
7159cbcaae706538cf03e969efefff73aa17f6a7663813683818ce41ce5d1396,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.716774,52.606360,On or near Supermarket,E01026634,Great Yarmouth 007C,Unable to prosecute suspect
7159cbcaae706538cf03e969efefff73aa17f6a7663813683818ce41ce5d1396,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.716774,52.606360,On or near Supermarket,E01026634,Great Yarmouth 007C,Unable to prosecute suspect
522cfd9bde8cc4f54a27402904a7fb330e9174d4c7aeedf274f03b58222da362,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.335277,52.660044,On or near Supermarket,E01026561,Broadland 013E,Offender given a caution
e506ecde833ef5d5f3058a38ecd6fbb1d498d40a3a1065f09035ab49bbf360ae,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.420789,52.753713,On or near PLEASANCE CLOSE,E01026666,King's Lynn and West Norfolk 009A,Offender given a caution
51244800473d3cc6cf6f4cb755dd34d21f40af1138024e5abaa718bc7b99109f,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.217538,52.687953,On or near STEEPLE CHASE,E01026518,Broadland 007A,Unable to prosecute suspect
294a916bf312c7da9d82c23d3d12d3a2e16c5d991a93dfeb0d8d7fc9c7422083,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.202350,52.714589,On or near NASH ROAD,E01026535,Broadland 004C,Suspect charged
09e75b3991cf200e8ab179e7ea5fa87194fbe8fd8fb11ebae5f4d2289eb16a2e,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.268998,52.629129,On or near Supermarket,E01026837,Norwich 009C,Suspect charged
e7cd8e7dbe1a21bfbb277107a98350ce7ff338a8c146ddcd18f0043a4a62e1eb,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.247796,52.629236,On or near Petrol Station,E01026861,Norwich 010D,Suspect charged
de98451de73e1b3629207fafde16814327a6ab6cd924e5e7ff12425af3d0e37e,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.728085,52.606112,On or near KING STREET,E01026623,Great Yarmouth 006B,Suspect charged
c7b6285a357ecae696cfa0b5e4ed543c3e6923291d95947ad83b4ad72c1e1259,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.946739,52.681879,On or near MATSELL WAY,E01026426,Breckland 005B,Suspect charged
844234f6ec34d9103713e9abe7f88cdb86adefd3261659630261e4c7c3030bf8,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.729520,52.540441,On or near ST VINCENT WALK,E01026588,Great Yarmouth 013D,Offender given a caution
02af00465e5fd8159d111de1d041dc8ea518b556fe6c75acdcbe23ad18fb0c21,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.296121,52.931745,On or near CADOGAN ROAD,E01026734,North Norfolk 003A,Unable to prosecute suspect
33b72127c0a6fade3c2e20bee4099c0382cf635d30f08317910363afc1d2eb75,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.727034,52.578441,On or near Supermarket,E01026630,Great Yarmouth 010D,Offender given a drugs possession warning
99514e80cc3899c3f9a4f21bbaeb38a8e35fa1f587f43dd4ef52d253cf5877dc,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.442081,52.755768,On or near SHEPLEY CORNER,E01026714,King's Lynn and West Norfolk 010D,Offender given a caution
bc5216ef3583ce2b256d43b4c8c828e9a7a89a8cbfc4cca7ba0413fd2ee6fac9,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.444898,52.753668,On or near BURE CLOSE,E01026664,King's Lynn and West Norfolk 010C,Offender given a caution
3498ad2f8db0a6c83e2c4fd8a405c4ac283966c82c2021c5498bfe8f1c990e4e,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.753809,52.421951,On or near BARLEY WAY,E01026472,Breckland 016E,Unable to prosecute suspect
ea91266761f9199fc38c59ebb2fdb0c26e6d59e1ffd7662f5c7d339ae0645851,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.223721,52.606382,On or near PIUS DROVE,E01026715,King's Lynn and West Norfolk 016D,Unable to prosecute suspect
fb6104595112d75684df78a26c8b5eddfc9c6f9084b691d293b9bbd2015fc828,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.718885,52.600582,On or near STAFFORD ROAD,E01026633,Great Yarmouth 007B,Suspect charged
b730463ddfc677d6796191c7e6326b4fee47ba2173bf38041614dc69ec30c12c,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.730665,52.608468,On or near THE CRANS,E01026597,Great Yarmouth 005C,Unable to prosecute suspect
2bfce9056f6bd4364571121ffaa09ffe866247deecdf33ee9ce137c7077ab9a1,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.633021,52.702801,On or near JUBILEE WALK,E01026637,Great Yarmouth 002D,Formal action is not in the public interest
689ad9f87bcebd68811b644f242f168ddc61fa09aa1f67e048399878d1b8a668,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.216979,52.633459,On or near FRESHER MEWS,E01033435,Norwich 005G,Suspect charged
cd96510d96f3a03a1f1de4608906f9e69efca4861bf7e88e3bd8626d678461ea,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.313635,52.624623,On or near CLARENCE ROAD,E01033439,Norwich 014B,Offender given a caution
e64645215ffb9bc00659d6be104acfffaded1e5dc4c27496a71a736421744799,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.727771,52.570772,On or near SPRINGFIELD ROAD,E01026610,Great Yarmouth 010A,Unable to prosecute suspect
5a939bded958372f23fc552304af70c79152e0c6089e50854f8abc456c225d9d,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.397056,52.750077,On or near BRIDGE STREET,E01026699,King's Lynn and West Norfolk 011B,Suspect charged
71ee853327298a272e24159707b7639697a0db0e8d11667fbeb7bae7b4b80730,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.305263,52.625909,On or near Parking Area,E01033439,Norwich 014B,Offender given a caution
d46cbcb49b87893df661b236b60b19909e41c70fd34deed4ac839a2aaed030ba,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.366425,52.634429,On or near NEWARK CLOSE,E01026574,Broadland 016A,Suspect charged
7e4c2a3c034181630f18f610df609d8b52fac9467c7ecfc5de6dcbc94c369ea5,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.292444,52.630754,On or near CHARING CROSS,E01026823,Norwich 007B,Suspect charged as part of another case
85ee5ccba408228b59a63e8fadad5ddb4d34ca9e0f9006b8c133e557582dfc26,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.728887,52.607724,On or near REGENT BOULEVARD,E01026597,Great Yarmouth 005C,Offender given a drugs possession warning
068baa6d0b4dee1f0646e19abb53935c1e33bb8938af0b4bc8f89535663dff3f,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.307733,52.630040,On or near RIVERSIDE ROAD,E01033438,Norwich 014A,Unable to prosecute suspect
068baa6d0b4dee1f0646e19abb53935c1e33bb8938af0b4bc8f89535663dff3f,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.307733,52.630040,On or near RIVERSIDE ROAD,E01033438,Norwich 014A,Unable to prosecute suspect
068baa6d0b4dee1f0646e19abb53935c1e33bb8938af0b4bc8f89535663dff3f,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.307733,52.630040,On or near RIVERSIDE ROAD,E01033438,Norwich 014A,Unable to prosecute suspect
7f541f8ed6fd81172929577692b21f728461d1e91ab100d5de0cf766fb511b0f,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.762695,52.420332,On or near Petrol Station,E01026470,Breckland 016C,Suspect charged
dd2d2f5a360ef37ce25758dfabb627bcc99082688e7450a0687ca14f7bebddac,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.721636,52.404450,On or near Shopping Area,E01026478,Breckland 017E,Suspect charged as part of another case
aedd5c47ca876869ae1a3cbfba0bc5b73778b7e2913bed38fa796c0e028c23c5,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.944867,52.671646,On or near EPSOM GARDENS,E01026427,Breckland 005C,Suspect charged
0ab843638823f09e8b19ac0dca3a9f5a2eb1077f9deeb6bbed1da5e26bc583cc,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.295902,52.626620,On or near Shopping Area,E01026822,Norwich 007A,Unable to prosecute suspect
ebd4869243243737f82cb9c5672fdc14b6222e7f37e774bd3c58c7e97e0dd1cd,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.347837,52.661173,On or near BURNT LANE,E01026726,King's Lynn and West Norfolk 015D,Unable to prosecute suspect
70cc78455f2155bb84cf2016f6e931c56a039feb9f849ab55dbfef14e2a84e01,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.293246,52.626082,On or near Shopping Area,E01026822,Norwich 007A,Offender given a caution
d2a467e90815f33731d006883bda0ec858d5e5b1e756aa37e20c41729ffe90e9,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.359424,52.673118,On or near PARK CRESCENT,E01026726,King's Lynn and West Norfolk 015D,Unable to prosecute suspect
c3da3897cf682bb2b5d23d9a2754366b15c59c20c997739b84bba3b2d0510ce2,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.310472,52.632257,On or near WILLIAM KETT CLOSE,E01033438,Norwich 014A,Unable to prosecute suspect
9ef74859a4c173424495d5cc733299f3e998b7f5d7d21eba3e1707ba27c1f28e,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.641568,52.483809,On or near WASH LANE,E01026943,South Norfolk 010C,Suspect charged
9ef74859a4c173424495d5cc733299f3e998b7f5d7d21eba3e1707ba27c1f28e,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.641568,52.483809,On or near WASH LANE,E01026943,South Norfolk 010C,Suspect charged
319f665c70359be5ee77bade62c850a7b9d4cb086b8634e14b984285db3e440b,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.283275,52.634049,On or near ORCHARD STREET,E01026824,Norwich 007C,Unable to prosecute suspect
19a695ff3f8d8319c1f836a7d36a0eed1476fe39366fd6d728a331793e8941c9,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.826572,52.704752,On or near TOWN HOUSE DRIFT,E01026443,Breckland 002B,Suspect charged
19a695ff3f8d8319c1f836a7d36a0eed1476fe39366fd6d728a331793e8941c9,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.826572,52.704752,On or near TOWN HOUSE DRIFT,E01026443,Breckland 002B,Suspect charged
b4f684f64f93a5f907c1d82967f77ab95bb4ed05179294d9e4748a8f957947b4,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.242190,52.630370,On or near KEABLE CLOSE,E01026861,Norwich 010D,Suspect charged
2898f49eac68ef72ceb42654a56dbdc0137ec99c0e52a85d7d44fda6c01ec45c,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.359424,52.673118,On or near PARK CRESCENT,E01026726,King's Lynn and West Norfolk 015D,Suspect charged
d048214135160292048bc5142a3d46853dba1f6a5bc061efd96ba6a3bf5a8571,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.560526,52.809765,On or near CHURCH ROAD,E01026718,King's Lynn and West Norfolk 004D,Unable to prosecute suspect
77814f9c6f03066c569e21a6590fabc3f5a71d05831d64c20846efddef1b54bd,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.286127,52.617673,On or near Further/Higher Educational Building,E01026852,Norwich 011A,Unable to prosecute suspect
7322fab0ea5b79d091bbe3fbed4e210551d21822167ceee9718069477b080b03,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.290097,52.650282,On or near OLD GROVE COURT,E01026800,Norwich 001D,Unable to prosecute suspect
15eabe4f5009443a811bc1175f8e988eb5ed270f5bdf6cd9de90f4bf80f08b20,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.714430,52.579908,On or near MAPLE WAY,E01026604,Great Yarmouth 009D,Suspect charged
920fdb336b47ccd7b505ac78db08b1c71e1ce782d029762219ba4e1156669985,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.298836,52.629857,On or near UPPER KING STREET,E01033438,Norwich 014A,Unable to prosecute suspect
f24f65e0abf1f25c11a82282d7661b2cc4193d274617c09cd61c4a26223d5384,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.712651,52.596919,On or near GAPTON HALL ROAD,E01026633,Great Yarmouth 007B,Suspect charged
9d9fe5d81818c18e79e0a81a0725bcf8657fa20f49368e8ffd6ca62e413cc49f,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.729425,52.578600,On or near Supermarket,E01026630,Great Yarmouth 010D,Investigation complete; no suspect identified
8356c205efe89f2a6e6749c92916eb102736e2b56928b5be550b90758e98b724,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.944867,52.671646,On or near EPSOM GARDENS,E01026427,Breckland 005C,Suspect charged
8356c205efe89f2a6e6749c92916eb102736e2b56928b5be550b90758e98b724,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.944867,52.671646,On or near EPSOM GARDENS,E01026427,Breckland 005C,Suspect charged
8356c205efe89f2a6e6749c92916eb102736e2b56928b5be550b90758e98b724,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.944867,52.671646,On or near EPSOM GARDENS,E01026427,Breckland 005C,Suspect charged
7a8845ffaa06c85d06873f8af6cfa0eee091b725e8caf5a61432e11174d65eb6,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.726112,52.606705,On or near REGENT STREET,E01026623,Great Yarmouth 006B,Unable to prosecute suspect
c5a818b86a4bb6d6169015bb5c9b40e9dc01e50745519c6ca3b76cfaee9dc2a4,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.211546,52.678520,On or near MANOR CHASE,E01026568,Broadland 006G,Suspect charged
b5243a86efb3e4ef6f135e0a58b57e8f139c5cd33bf4806ff710430ae79d3d01,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.292503,52.609905,On or near BARRETT ROAD,E01026818,Norwich 013C,Suspect charged
08507387b5115902d9d27cae50cfae518fb5f4a0f4808ca0f81ec2a16fdec4e2,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.721694,52.606187,On or near BRIDGE ROAD,E01026635,Great Yarmouth 007D,Local resolution
f978d4ea1a9012db2583cf459568b64fc6572f7631fee9597f1ab46e91a97c61,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.180705,52.599446,On or near QUEEN'S ROAD,E01026907,South Norfolk 003C,Suspect charged
4ce0af2c44296e8b91348892060a06332b1e170cd1fc3fd31ab20b8aa0737bf9,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.154145,52.365841,On or near DISS ROAD,E01026934,South Norfolk 014E,Suspect charged
0f3cfbf099fbaf1e0ed8c69adfd8dc71ab25f1e1020749cb01bb896106ea316d,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.293162,52.639332,On or near STARLING ROAD,E01026846,Norwich 003F,Unable to prosecute suspect
7478e1aa5fae717e22b050140fa87da8a1432d8b58e1ad8c6b635c6ba02bf7c7,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.479561,52.529973,On or near LEMAN GROVE,E01026911,South Norfolk 008C,Offender given a caution
7478e1aa5fae717e22b050140fa87da8a1432d8b58e1ad8c6b635c6ba02bf7c7,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.479561,52.529973,On or near LEMAN GROVE,E01026911,South Norfolk 008C,Offender given a caution
6f0e565f351cb86ef1b0a8a70cf71babd5c25fbfe86c30331c4012fa2391c09c,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.240534,52.638968,On or near Supermarket,E01026793,Norwich 005C,Suspect charged
8ca4efdb2bbae5e9c4762cd56ccceeb28f4209712bfd352287ee543b7d20449f,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.702954,52.585116,On or near THE BUNTINGS,E01026581,Great Yarmouth 008A,Suspect charged
af764683b0315c52d0e2cce4aa23867a9f4d0a72536bf1d49b69f91e53677198,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.299100,52.621593,On or near FINKELGATE,E01026822,Norwich 007A,Suspect charged
3d36ca03e0eb2edb0144cb5028860628ef59d6ef4161baa10245a78b01d84132,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.732625,52.607021,On or near ALBION ROAD,E01026623,Great Yarmouth 006B,Suspect charged
c3433aa4ff736e9a0f291db3031a81f989f62511115ef8bc4df99ea6c32bb59d,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.728801,52.581484,On or near THE STREET,E01026444,Breckland 012B,Suspect charged
b53264f37123a46b016a01ede47c629cd90e24215fe8c4e042db7b3ed6508592,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.400595,52.760553,On or near WALKER STREET,E01026689,King's Lynn and West Norfolk 007C,Unable to prosecute suspect
5eb18665bd933a0bcff7b7c21511fc7d45718854e6df6009566416c2e5094419,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.342048,52.626081,On or near YARMOUTH ROAD,E01026577,Broadland 016D,Offender given a caution
86d2829b70bcbb461245ad48ccbd6fa08a093e76d797a87a15da123f93d58be0,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.305884,52.627871,On or near PRINCE OF WALES ROAD,E01033438,Norwich 014A,Suspect charged
aa9bf81e894e923db68dac630896434c5eb72d5bf52130b204053cf4549579ae,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.731483,52.598809,On or near PIER PLACE,E01026625,Great Yarmouth 006D,Unable to prosecute suspect
df49172875adcbe21b8fc00615b6755127d17ecb60d5f8f31bbd7f4149bcf6c1,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.486946,52.619338,On or near HOMELEA CRESCENT,E01026512,Broadland 014E,Unable to prosecute suspect
d9f173f2b778503c070eb75a44fefd2693ff7d04f28b9e226d3a1c0274091b28,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.403100,52.765385,On or near WALPOLE ROAD,E01026687,King's Lynn and West Norfolk 007A,Suspect charged
d9f173f2b778503c070eb75a44fefd2693ff7d04f28b9e226d3a1c0274091b28,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.403100,52.765385,On or near WALPOLE ROAD,E01026687,King's Lynn and West Norfolk 007A,Suspect charged
fa71a2f11956a1f31d04b6b3f4f64816afdea9e5c093103b53b4f733d425cb0f,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.715056,52.573340,On or near WINDSOR WAY,E01026604,Great Yarmouth 009D,Formal action is not in the public interest
e3c37d5372798536ac85f55cc68ed9970d4066bcfee76f5991eb9944d2670b61,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.185007,52.599294,On or near HACONSFIELD,E01026907,South Norfolk 003C,Unable to prosecute suspect
55b9f5f8dc9bbaac005e71edb5f9c66b37954b7ce2043d7ab71eb331b9787fde,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.069510,52.677627,On or near LILY AVENUE,E01026481,Breckland 006C,Suspect charged
612ea1f8d7d3ce134da2995e6cba82c08c75d34178c71ff24b6889ae940ecd16,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.210778,52.776055,On or near Sports/Recreation Area,E01026523,Broadland 002B,Unable to prosecute suspect
04782187e79dde8944a22732e29cc686edc24d2554ea7367de97ac15600a75a9,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.726769,52.608879,On or near Parking Area,E01026597,Great Yarmouth 005C,Offender given a caution
a9d95f7574f283b85cd0316d3625aad6a067018fecd1294dacdd4e4f113b0e91,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.310808,52.651764,On or near A1042,E01026557,Broadland 013A,Suspect charged
49c1ef16ee307304cefe359666d9d0ea873e059a2309ee25600ddcb5ae3d43b2,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.335277,52.660044,On or near Supermarket,E01026561,Broadland 013E,Suspect charged as part of another case
69b051eae87b0488350e48427f814edf123d52013078bb879c73bcd9c16994f4,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.297301,52.617713,On or near HALL ROAD,E01026816,Norwich 013A,Offender given a caution
