Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
24adf5c97c159772bd07b9f29c6af64b745dccc5113ade471b30c77ec4894459,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.712669,52.608647,On or near Pedestrian Subway,E01026635,Great Yarmouth 007D,Suspect charged
ebcbcc135915756bb2a25a02e0320ac1cd5521f737a6bc652a623cc2b637f2d7,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.676001,52.580677,On or near Parking Area,E01026614,Great Yarmouth 012B,Suspect charged
702efbe432902c2e62be18a8bda4108d51784b91183b7fa85ac6b16201ae26fd,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.689551,52.646363,On or near THE PIGHTLE,E01026456,Breckland 007B,Offender given a caution
dccccae742780128d579ae88b90fe4945f409c67b002fa07a190c21d8beaa164,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.278347,52.636146,On or near OLD PALACE ROAD,E01026827,Norwich 007F,Offender given a drugs possession warning
6a6c7e0c178d4f3cffc761ce2f74e8b421721f1d77562044c48bfd2ee6904e87,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.547731,52.639450,On or near Supermarket,E01026498,Broadland 018B,Offender given a drugs possession warning
252ce0f4fd67c3e1051db13fab8c0f8c0e5d12b11eeed29c5857face3a95e0d0,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.173014,52.648054,On or near ELM HIGH ROAD,E01026660,King's Lynn and West Norfolk 016B,Suspect charged
ae8bddbeb33490e63bc7f6feb5be4f0b8a7cf8a4eda2c91f2b1fb2cec4dfbc5a,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.213342,52.648766,On or near STONE BRECK,E01026925,South Norfolk 001F,Suspect charged
39b15acc9cba277a33c47fdd6d568a57b8f2babfb5b406a6e9ed5aa0f3b4ba5b,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.213342,52.648766,On or near STONE BRECK,E01026925,South Norfolk 001F,Suspect charged
1ca5354f27142d6ec03a25e7bc21e19ff757924dffa386a14e4acde93d49e1a7,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.213342,52.648766,On or near STONE BRECK,E01026925,South Norfolk 001F,Suspect charged
94213a7145ee1717669095ee91311feb608b3e85c05d867b6f33016668a59480,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.294877,52.627539,On or near Bus/Coach Station,E01026822,Norwich 007A,Suspect charged
169627ceae66d79d50002753935dfc6e075528728fbda37d63087f0b331a6be4,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.290420,52.629983,On or near Parking Area,E01026823,Norwich 007B,Suspect charged
6becd1c9cbe38fdd7aeb4d840aee7e0094bfee922910754866655444858c9906,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.416957,52.740178,On or near SCANIA WAY,E01026704,King's Lynn and West Norfolk 011D,Offender given a caution
3b36f7788d06c9a262a16d825db6e0529cb01abf8b281e29bb540929aaa3daed,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.876456,52.899678,On or near WELLS ROAD,E01026782,North Norfolk 009B,Suspect charged
a17aacc94520d4279e182d343e231ce63b43c41dadf58820e2211764e8508dcf,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.292488,52.632912,On or near DUKE STREET,E01026823,Norwich 007B,Offender given a drugs possession warning
1186c2bfe420dee0988cca50bea4d89570f8d0dff39299b0af7488a1978c69ea,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.261352,52.651500,On or near DRAYTON ROAD,E01026864,Norwich 006B,Suspect charged
8bcdecac8646ccea4400ffff363e4992cd883110cffb284c593b4906ad0c434d,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.876051,52.895147,On or near KNIGHT STREET,E01026782,North Norfolk 009B,Suspect charged
16531f32b6c823d4c51fc78a0deaae499788bd6c31155eb0ea513a3ce212bdbc,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.876456,52.899678,On or near WELLS ROAD,E01026782,North Norfolk 009B,Suspect charged
e28eef78eca35478e0afb710dcf089b03d4f4bf44d573ee9579f647351e1b4ed,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.292195,52.647310,On or near BLYTH ROAD,E01026843,Norwich 003C,Offender given a drugs possession warning
00da535b4429d95709e8c711badef9e9a70234030d8a8e2a19ec0a154008e337,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.657979,52.579338,On or near BREYDON WATERS,E01026614,Great Yarmouth 012B,Offender given a caution
95e5ab00f97a7af370b1fb104027f6b046fda74393ce6c1d6b5ebc92d3267076,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.289771,52.625864,On or near Shopping Area,E01026822,Norwich 007A,Local resolution
807f87dcf0a2c1d26b8bb44f41ec85c9a1eab3605d0356a9040fdf0a458cdfc3,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.733230,52.599554,On or near NELSON ROAD SOUTH,E01026626,Great Yarmouth 006E,Suspect charged
85f7aff74ee41c9fb760421363ab55509122ed72f325709d08c7d160d9b9098f,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.734886,52.602003,On or near WILSHERE COURT,E01026626,Great Yarmouth 006E,Suspect charged
733a65178a8dd1ef34292624b350729bce76f8918034bf6073927789afda8f94,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.657979,52.579338,On or near BREYDON WATERS,E01026614,Great Yarmouth 012B,Offender given a caution
1b5f8b517de1bdc634c7745de10326fe47c84bc5724ccd946b05a9259a670a9d,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.729944,52.607816,On or near Supermarket,E01026597,Great Yarmouth 005C,Offender given a drugs possession warning
271b69426cb5459eb2a994f8e5307b41b487ec6ce2ee1c85f5686768c0595ffc,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.276487,52.632222,On or near GLADSTONE STREET,E01026837,Norwich 009C,Offender given a caution
c69610f52c84f392c6363698156ac7f7e023e2a8e20a308b25030efaadc5b2ee,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.752650,52.410665,On or near OLD MARKET STREET,E01026468,Breckland 016A,Suspect charged
08985462b4c97fff963d34dfb7f9bb674e409870ebf46a97bfa7fc149751394b,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.323929,52.633886,On or near LION WOOD ROAD,E01026808,Norwich 004F,Suspect charged
1fc6feba256e609a8e835445fb640818c21b35025df09a4ccc8b034ec05c8101,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.286924,52.629882,On or near COW HILL,E01026822,Norwich 007A,Unable to prosecute suspect
5861107806cf06cfe9d1cefe67693fa91eb04894c477ab07578386a6be8ea9c7,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.736674,52.418167,On or near WINCHESTER WAY,E01026465,Breckland 015A,Unable to prosecute suspect
6b2f1c0d7cbb4579420ef508de2225297f3f15dfab82a0477f0cb7d6e04a235f,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.108544,52.579501,On or near NORTHFIELD CLOSE,E01026922,South Norfolk 005D,Unable to prosecute suspect
eb266ea4ba24c0e27289d2644c46115006b5da03e999f598bdda4b60b1e785b7,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.489989,52.940629,On or near Shopping Area,E01026683,King's Lynn and West Norfolk 001D,Unable to prosecute suspect
d063128801e9fd2b77a5cbc3f5fe5d3ffd3ed87faf1c33cc808c3d89684871ca,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.823079,52.769608,On or near MILL ROAD,E01026442,Breckland 002A,Unable to prosecute suspect
cd5ccd9daaad9a35877ef90377e7f60ec3f5f0b111ea024bfe5507fb49ca0699,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.749818,52.414535,On or near ST GILES' LANE,E01026468,Breckland 016A,Unable to prosecute suspect
cc1fbbeea62619125d00c25bcd3f9f6942abf8e9fce84bedd914b2b1faa88ee3,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.213581,52.649200,On or near CHESTNUT CLOSE,E01026925,South Norfolk 001F,Unable to prosecute suspect
17f7bca0c164cc45c68027fd082b23b93406177eb80e39f80f39ce08c0937f19,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.735361,52.408126,On or near SLOANE WAY,E01026476,Breckland 017C,Unable to prosecute suspect
225296ff9795d1ec7a104d05058a57e72ef13b85f9ab4e9319a4e6ce364543d3,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.191085,52.670641,On or near SLEIGHTS DRIVE,E01026685,King's Lynn and West Norfolk 013B,Unable to prosecute suspect
85c447dcde26a6bc3e2863301fab6534726646f182f63f5032d6ac59d064cc89,2014-09,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Unable to prosecute suspect
ce33781868b881269c26a55389b469664b4271823521e50b49abb805cd0d2d97,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.692692,52.569687,On or near KINGS DRIVE,E01026587,Great Yarmouth 013C,Unable to prosecute suspect
a80a356252072520a01ed997edce9aed3a6b9026b3428fc03fdb8cd36378d2a1,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.301948,52.628790,On or near ST VEDAST STREET,E01033438,Norwich 014A,Unable to prosecute suspect
db06813a0f7893318342c5fc9265d7eb656b087be7b2cb31de38976973a1b730,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.734253,52.606187,On or near RUSSELL ROAD,E01026623,Great Yarmouth 006B,Unable to prosecute suspect
d35509be237d3fe12b90e472456cd6e17307da95e58b51c6f7d4f98757124150,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.942459,52.679836,On or near CHAPEL WALK,E01026426,Breckland 005B,Unable to prosecute suspect
28ef1b5dd663ed7d6ab48e670e3c0f450d18bd159c24595181a275b65a6327b3,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.556133,52.595413,On or near CHURCH VIEW,E01026538,Broadland 018C,Unable to prosecute suspect
adfeeb0500eb64a2d1eb820c0b848939ca93e53e12f869ada2d3e4e60187fe45,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.246457,52.635298,On or near CADGE CLOSE,E01026868,Norwich 006F,Unable to prosecute suspect
d1b2968ab339bdc125a8f268c02337aaa94335ae01b42d80d7dc74996ecec6f2,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.722017,52.610342,On or near NORTH QUAY,E01026597,Great Yarmouth 005C,Unable to prosecute suspect
4c02cfce1953e6b4df2b2010cf5f0809f79a09cbd4b120da00f0f73e07664393,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.395778,52.756236,On or near MARKET LANE,E01026698,King's Lynn and West Norfolk 011A,Unable to prosecute suspect
e1d2de8ffc33878cc3d015749100f27015cd5826ee9bc8815a92cc982b147770,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.933284,52.664812,On or near POND ROAD,E01026432,Breckland 005D,Unable to prosecute suspect
a0b28275f4b3e8b6a97cb0b0556d12c71e97a3712b60e82d57772e70a871fcea,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.729694,52.612690,On or near EAST ROAD,E01026595,Great Yarmouth 005A,Unable to prosecute suspect
bed8d1b686069b77d78bcf1b2a8de27fde7e34c51273c67614b2dba3233dda2a,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.727606,52.576660,On or near SUSSEX ROAD,E01026630,Great Yarmouth 010D,Unable to prosecute suspect
f80d9eda2da3dc73cb5da60c07a95843a8809856f9154afba5e7e658382cbce6,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.233715,52.557952,On or near LAKES AVENUE,E01026915,South Norfolk 009C,Unable to prosecute suspect
00197844e733e78862b3add89fdad673787b98a0948509f19aa6c2db5aa6febe,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.766481,52.415261,On or near POPPY CLOSE,E01026471,Breckland 016D,Unable to prosecute suspect
bfe0be3085eb35bd9de4fc119dda6f770137a6752cd766329d9e560f0ab8b806,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.858740,52.554918,On or near HMP WAYLAND,E01033040,Breckland 010F,Unable to prosecute suspect
d19e8c8303b76d1a237ea04657a4dd76756eaeff113b28335fe630f0766cd113,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.435432,52.754789,On or near GLAVEN,E01026663,King's Lynn and West Norfolk 010B,Unable to prosecute suspect
077c2d4ac8a0a350c300fa0e8eef18ec0569d626aeede7500bdec650e0880438,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.210104,52.638484,On or near RAFEMAN CLOSE,E01026794,Norwich 005D,Unable to prosecute suspect
002be58f308087ea2a2559c1f6ffb8de0faead783b22a6e3b0baf3c84449947d,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.208421,52.941315,On or near Parking Area,E01026770,North Norfolk 001A,Unable to prosecute suspect
7484ac959ad4d6fc39caff186220a3ec950f1290e8170324278b69a361a7739b,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.118101,52.520514,On or near BROOM ROAD,E01026885,South Norfolk 007B,Unable to prosecute suspect
b9f8c5b5c2a960e1c9dc25d9810d4f2bce91919638a2089adcca68faa3e8313b,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.818001,52.572586,On or near MEADOW GROVE,E01026486,Breckland 009A,Unable to prosecute suspect
2408ef7abc0e3c39d01d0ab35aa6bf2a5e4d01f5a51d3e3cb68da3c231f18207,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.818001,52.572586,On or near MEADOW GROVE,E01026486,Breckland 009A,Unable to prosecute suspect
27bedc47729171edd83395554641eac662719ae571b10fba6b74470313470cda,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.518750,52.611803,On or near CHAPEL ROAD,E01026539,Broadland 018D,Unable to prosecute suspect
7bdd3548f9fd776d3161642aa4730363ad0db9a0a67fb18d532e7dc08046af96,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.474134,52.477319,On or near A143,E01026898,South Norfolk 010A,Unable to prosecute suspect
334b901b5f5ee88afb4165761033f8846c46240f84e699fcd2f91bfe2a306e3b,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.346633,52.561457,On or near GLENN ROAD,E01026928,South Norfolk 006E,Unable to prosecute suspect
044fb388b0d4343f0e87bbae7bb2c6bbac58f99fb5492233a911b2e38863bc72,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.940219,52.681951,On or near RUTHEN PLACE,E01026426,Breckland 005B,Unable to prosecute suspect
b3e74614593a7c643bdd6dff1224d538fdaf73ad3a7fc4da8b324c323b9ed936,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.340748,52.762471,On or near CROMES PLACE,E01026768,North Norfolk 012C,Unable to prosecute suspect
f2aee0da1d0bda8f390d62fa35a5f47c6a7feb5ffdad6c0fc042e856d643799d,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.750780,52.427867,On or near ANNA SEWELL CLOSE,E01026466,Breckland 015B,Unable to prosecute suspect
34c3e92ea810d93a7e30ef7ba8a162bcc25f50c09cd053eb5fccb641fa09960a,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.298886,52.632680,On or near PIGG LANE,E01033438,Norwich 014A,Unable to prosecute suspect
9d119070c270fd7cf139a90e74b9880e6fb11a75b34bc2edb63a3269779b3579,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.724956,52.589102,On or near HIGH ROAD,E01026600,Great Yarmouth 007A,Unable to prosecute suspect
c67771a77a46aaf7bc937709c5f910b74113f979c0ba6ce4da9e4f9d77b01dd1,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.727481,52.603864,On or near SACKVILLE CLOSE,E01026625,Great Yarmouth 006D,Unable to prosecute suspect
9dd6dab6c17629c63417651aee8101a7f1be6801302a678eb250498feb964534,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.307471,52.621279,On or near Sports/Recreation Area,E01033441,Norwich 014D,Unable to prosecute suspect
7bfa60eaee4087c4baae3fec90f8a5872e15d2cb30bdd1bf400393bea338e901,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.737224,52.419441,On or near RIPON WAY,E01026465,Breckland 015A,Unable to prosecute suspect
f97256479ab0702e730c99acc300a618ce0b22352f253eef08b9c663632847f7,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.243845,52.602004,On or near INTWOOD ROAD,E01026881,South Norfolk 002A,Formal action is not in the public interest
ddd7f7a31c64c1741971b0c6d097526992ff50eff0175d319f3489bc0ced0ee1,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.298389,52.623331,On or near BER STREET,E01026822,Norwich 007A,Unable to prosecute suspect
320f5b63a726e03aec758acd54afa2021f445fc95dfadadc25c822714584984b,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.446984,52.756772,On or near Hospital,E01026714,King's Lynn and West Norfolk 010D,Unable to prosecute suspect
4d179859e8c40252677529d62253ee45b42603b5944d4995b730c63be22c6b7f,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.266812,52.634891,On or near BOND STREET,E01026863,Norwich 006A,Unable to prosecute suspect
9dee24fa7b706648f8aaddcb8f40e024c58b233a737ef9474952715d64c1c19d,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.836580,52.571153,On or near HUNTERS OAK,E01026486,Breckland 009A,Unable to prosecute suspect
248ada61bddced99d4b86ed05640df1e22136e0d96733fc118035c851517cda7,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.748832,52.414297,On or near Parking Area,E01026468,Breckland 016A,Unable to prosecute suspect
a455a895aa2d4aca2b77124cbfa8e597fe461d027ff3b8bb983748b04185b960,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.475858,52.533131,On or near DRURY LANE,E01026911,South Norfolk 008C,Unable to prosecute suspect
b058a78de148709e2ed467de09027dc4ff36dd68e57a418c37f710a6931416da,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.118101,52.520514,On or near BROOM ROAD,E01026885,South Norfolk 007B,Unable to prosecute suspect
7595647d3873e017815fab1566a1e40e4ace4e1431f2b599e3402f63dbb98860,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.836580,52.571153,On or near HUNTERS OAK,E01026486,Breckland 009A,Unable to prosecute suspect
c9593f9b11e2e538b40e1a08d62399a717acfdfa9b531f5d97ac13b8ab8c2698,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.745994,52.406971,On or near BURY ROAD,E01026475,Breckland 017B,Unable to prosecute suspect
6891d0f287907d2327f49a8adcda7c71ec8c65935ac27118fe16a8353db71e2c,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.417952,52.756010,On or near KING JOHN AVENUE,E01026668,King's Lynn and West Norfolk 009C,Formal action is not in the public interest
b817828fbd9f613dede81fe6f3d5ac2bcc53278fdf82f293cb72e58bb3e6cc7e,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.114542,52.865180,On or near PECKS LANE,E01026733,North Norfolk 006C,Unable to prosecute suspect
204b17174a8c208c28c0c8d00e8a83c8411f684c00c08ffad1d47c56caf65c21,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.557894,52.530781,On or near THE STREET,E01026944,South Norfolk 010D,Unable to prosecute suspect
0e08739e614e404d213d3ebd8435b8dc6a3ce4e4653ac59e9948a335efe7f75b,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.293246,52.626082,On or near Shopping Area,E01026822,Norwich 007A,Unable to prosecute suspect
8c2491a1196e5327a0079fd54c1ca27cd30f2cb5434eb22d6e587ae17ab726bf,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.113071,52.374449,On or near MERE MANOR COURT,E01026891,South Norfolk 015D,Unable to prosecute suspect
1859b8bf2708552143d0f16958bc137709557cec985fb9b447717eb589956877,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.476330,52.854051,On or near Parking Area,E01026752,North Norfolk 007D,Unable to prosecute suspect
c9b6bab881dbaf481baaf12d37ff57071a42d188f3817ab49da09fc8253ac0c8,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.300313,52.621991,On or near LILY TERRACE,E01026822,Norwich 007A,Unable to prosecute suspect
d68a3888d5ae89712cad4e94ecff84f3cb6d0a378fa289ddbc9abaaa931fa572,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.224951,52.638953,On or near NORTRIDGE ROAD,E01033436,Norwich 005H,Unable to prosecute suspect
48571276108fd1728dd5c72a14f9f99e06b458700766f8d164077e1ae4c096cc,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.237072,52.645199,On or near SMEETH ROAD,E01026684,King's Lynn and West Norfolk 013A,Unable to prosecute suspect
f7816ee246c36f6e9e7ea1203ff11c1819b8aa6407ce16df5178bd58a9c289bf,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.242425,52.635741,On or near MOTUM ROAD,E01026867,Norwich 006E,Unable to prosecute suspect
c5f0958523e89a89c86f8a9f1e42ea4c8a4b1135e9f040a687d7ec6845f1348f,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.243665,52.642120,On or near WHITE ROSE CLOSE,E01026864,Norwich 006B,Unable to prosecute suspect
61fb76c77bb873c737ae12932fd737aa4eedf72b5db62d0fd15f521a10be5940,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.183335,52.664370,On or near MAGPIE CLOSE,E01033538,South Norfolk 001G,Formal action is not in the public interest
d4ae1c56f9d6895e252dad52f59a80eb4950b4fa35b5a59a628b89ad0948f591,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.219540,52.637733,On or near SWAFIELD STREET,E01026792,Norwich 005B,Unable to prosecute suspect
f4f867a48a58e4cc8802f4869ae491c0d2f5f72e3b0567f70c17a2aa7b845536,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.193664,52.682870,On or near NIGHTINGALE CLOSE,E01026566,Broadland 006E,Unable to prosecute suspect
511814133582f5e15fb3e94526c0f23da9d6d8df55131df4d91dcd19a10bb0ac,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.277095,52.629489,On or near WEST PARADE,E01026837,Norwich 009C,Unable to prosecute suspect
dac4755bb558bed444774134ebcbfd1725e2983ad31f556efd1e1faaf9dadc13,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.137703,52.582005,On or near LUPIN CLOSE,E01026933,South Norfolk 007C,Unable to prosecute suspect
b4e73a16593522ad53badf92e4fdb6d94d4889e6bc8d70d403f9726790882188,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.293506,52.929650,On or near Police Station,E01026736,North Norfolk 003C,Unable to prosecute suspect
1529f6ec2f54e7d080c8e4ef08ca7efe6fd618b03c7c9456fe03b4a0a1b76afc,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.009383,52.781303,On or near STRING LANE,E01026522,Broadland 002A,Unable to prosecute suspect
00f3aeb13cac23a929edbde2dd465cb250691d899d4e57eb277299fb66846b93,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.099518,52.567705,On or near CAVICK ROAD,E01026885,South Norfolk 007B,Unable to prosecute suspect
2db32f259cc2df395ed9ee31213b8e53d31979782bcab8df19c3c2f72aebde67,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.730006,52.596382,On or near ORDNANCE ROAD,E01026622,Great Yarmouth 006A,Unable to prosecute suspect
85822a3480b43876ef46fbd9a58f9fbba21780c25ff716396df0c59d12597505,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.036391,52.679893,On or near FOX LANE,E01026479,Breckland 006A,Unable to prosecute suspect
e29ae741dec145ee751604395c6c65f1274c695496eb94171bfa6c9a7dbba418,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.736086,52.607937,On or near Nightclub,E01026623,Great Yarmouth 006B,Unable to prosecute suspect
90d1a790d1a1c71ba847507e8aa6850d2a5dbabf60a7ab4deeadc5248f23b446,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.709955,52.822577,On or near BAGTHORPE ROAD,E01026695,King's Lynn and West Norfolk 002D,Unable to prosecute suspect
89d88ea10a20167577e434ebd6c617f586da02a66c5fee6a5b0e3e905e33095c,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.347889,52.635405,On or near CYRIL ROAD,E01026570,Broadland 015B,Unable to prosecute suspect
69e10e687f6be44e22414d843c54ff112963c891f517b058d6195f953f6619b6,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.094372,52.676639,On or near SANDY LANE,E01026481,Breckland 006C,Suspect charged
363223d97710ea54940ea85eaf38041cb86b96846e524f6c190f629a83d14ba8,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.094372,52.676639,On or near SANDY LANE,E01026481,Breckland 006C,Suspect charged
66cf8125ef312cf200b906ea624d44424dcb0f9a34337edcb25efc3113daf3e1,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.156986,52.499031,On or near LONG STRATTON ROAD,E01026897,South Norfolk 011C,Suspect charged
2c73c5fe94217aa6ba351d23800fc668398a07d846c3320d99c1817a064fa929,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.213238,52.682620,On or near MELTON DRIVE,E01026562,Broadland 006A,Suspect charged
eabcad942257f0fc82b63d084964dd40e5b3aec0d077e738884fda3bda9fa0d9,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.248942,52.621560,On or near WYCLIFFE ROAD,E01026860,Norwich 010C,Suspect charged
03f25e0d9e2a02a5e4a2c0cbdd8c5f3782182b3ac97e69914cfdcbdcae64db0e,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.993283,52.869686,On or near SWANTON ROAD,E01026788,North Norfolk 008C,Suspect charged
4fd39e8c9fad1a034de84d90e580643f4ae5847d68cbbeea0650103a8b5b564d,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.095135,52.901057,On or near WILLIAMS WAY,E01026743,North Norfolk 004C,Suspect charged
0f8b19ebe9873a565212b3a980a8794e8da732326cfbc13db8b47c8c7d25cf4d,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.017159,52.516486,On or near CONNAUGHT ROAD,E01026449,Breckland 011D,Offender given a caution
f999ece2f47b8746521a1c579389cdb3244a8040066967306aefbb64c1427265,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.735870,52.603672,On or near EDINBURGH PLACE,E01026626,Great Yarmouth 006E,Offender given a caution
446d7279773c38a667a1c933c19bb2e2e887e0d59adc4e1fb79540727b472676,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.735030,52.603869,On or near KENT SQUARE,E01026624,Great Yarmouth 006C,Offender given a caution
88ff0108f64fc9760824a518677d3b0bfb7a6b4f06ba065741d717c906f72ffd,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.290984,52.628241,On or near Norwich Police Station,E01026822,Norwich 007A,Suspect charged
61b910de909d31395d9a6b110bc1fe2960a6ddcc78ae08ef89649a535d481b65,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.311106,52.924304,On or near OVERSTRAND ROAD,E01026778,North Norfolk 003E,Suspect charged
4777ecc5bfb4646826d4523869dcbbd5855c3b6d9f60d853695f31271dee5bd8,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.311106,52.924304,On or near OVERSTRAND ROAD,E01026778,North Norfolk 003E,Suspect charged
9e6936a5486f5ce575dbd92645cbc76e090fc3c67e45a3dfe289bdfd4e66a6ae,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.717267,52.576437,On or near LADY MARGARET'S AVENUE,E01026604,Great Yarmouth 009D,Offender given a caution
ef907f11410784f7291e70e7de9aa27e89017a7a69b788e25f5063d9a8ce1a9b,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.997411,52.846785,On or near Sports/Recreation Area,E01026729,North Norfolk 008A,Offender given a caution
8a3125ddcd8f84ab3d01e4dadea03e18110a73808a65c6716a12a0c93eda0987,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.735909,52.604471,On or near Nightclub,E01026626,Great Yarmouth 006E,Suspect charged
