Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
6e1c899d4ff98733d2d67686d8b8a736c27f5b8eab2185a2625786d74825149b,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.179316,51.918236,On or near Supermarket,E01023774,Stevenage 003D,Offender given a caution
e6fb10dc7f4ce4c5b0baa69f1628c1d988959ab95557955f9af9b7ae08ec757c,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.209960,51.905317,On or near KILBY ROAD,E01023776,Stevenage 002A,Offender given a caution
a04d1d945513682fe62f23bb9333558413d097b38835caf93ea7648167914a05,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.337328,51.753722,On or near ST PETER'S STREET,E01023727,St Albans 012B,Suspect charged
1eb21f42951fe53cf68954291e027689b28dc9c4577f950c74d64716b1e155a2,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.337328,51.753722,On or near ST PETER'S STREET,E01023727,St Albans 012B,Suspect charged
3dea60f02ff3415df29ad909f5534acf483a82d4c2753ed091a30bf3c4fff495,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.303082,51.705664,On or near Sports/Recreation Area,E01023720,St Albans 019C,Suspect charged
e7ba654e752f76b38cc4cfbdb6657d29474b56108a70bc9001d7a9e439a7283b,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.162644,51.903464,On or near FLINDERS CLOSE,E01023760,Stevenage 007B,Investigation complete; no suspect identified
51f84cacfce748f75402888b45187eb75312672419eec9bc6b955d574c57e057,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.162684,51.908176,On or near BEALE CLOSE,E01023759,Stevenage 007A,Investigation complete; no suspect identified
4aac1776d8c892088b82a0cca371913856690de0d303ee46061067aa4916025e,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.203173,51.815231,On or near Supermarket,E01023960,Welwyn Hatfield 003B,Investigation complete; no suspect identified
581ddeb3b4dd61735dddcd02da9e436a61b990216629af3ecdc7baa96da06b00,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.181758,51.903131,On or near Parking Area,E01023756,Stevenage 008B,Offender given a caution
6c0821d9e6b81669c679cf7fee25a5f8d93185ce4bb258bdd59c851e0cdd7ad5,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.181758,51.903131,On or near Parking Area,E01023756,Stevenage 008B,Investigation complete; no suspect identified
d94e194757580589bec3e1e90a9e203d03f2558b89514f181221d56ccd09f216,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.215321,51.922627,On or near HITCHIN ROAD,E01023800,Stevenage 002E,Investigation complete; no suspect identified
ecfe4305d79f3eb578b78bcc9c5622655b651c81946e5cbf8109d561172dde74,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.029467,51.686367,On or near KING'S ROAD,E01023336,Broxbourne 013A,Investigation complete; no suspect identified
363536eac31e6a2fba81e0b7115495443e618f33153d2469d834680808648dc9,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.470725,51.753132,On or near Supermarket,E01023398,Dacorum 015D,Suspect charged
517854ff3ba5df68daa96c28926062a18120974414a8eadc4b93cb5751f86fd7,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.028491,51.700846,On or near STEWARD CLOSE,E01023299,Broxbourne 010C,Suspect charged
d479535b056af16fb508dd013cc2409aff6a4799311cce2a7806248e0d1a1b18,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.033271,51.683059,On or near HIGH STREET,E01023337,Broxbourne 013B,Suspect charged
bf0b97a2fd68ec8b47a50037787381fc636fea123c0ed81d157191541bb5bf97,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.499036,51.759620,On or near HOLLYBUSH LANE,E01023427,Dacorum 011B,Suspect charged
e5b208d587baab655def5b14fc03bc9fa919fba471661694f5b1339976cdd790,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.209960,51.905317,On or near KILBY ROAD,E01023776,Stevenage 002A,Investigation complete; no suspect identified
ab82317673faca550d6241ba7f04d67966d020777a8f47bf0b5b77969f9c810b,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394857,51.655268,On or near Shopping Area,E01023860,Watford 009B,Suspect charged
52a75da487f61270b1dd217372141b422759e2bd79cfee91c3be10e2af038c5f,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.541887,51.721693,On or near MOLYNEAUX AVENUE,E01023373,Dacorum 021A,Suspect charged
03adcb00bc73da0027f670782f494851192121383e9410533837e4f60ddbffba,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.359823,51.819427,On or near Petrol Station,E01023699,St Albans 003A,Suspect charged as part of another case
4fa19af626168143d05a5ec8221096c518e0363f1bc1825414e4bb1fe0b77be4,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.471206,51.757329,On or near Parking Area,E01023400,Dacorum 015E,Suspect charged
907dd7e4ffa886fc668bbccb78ea82f7340398c7c9876b6fb6d060c48f0205f9,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.464774,51.761147,On or near RANDALLS RIDE,E01023401,Dacorum 008A,Investigation complete; no suspect identified
bffe9272302bdfa6c20f87b86ac39d37bc5cd30f9c2880c2f82becf8875192ca,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.036003,51.712186,On or near COLLET CLOSE,E01023303,Broxbourne 008B,Offender given a caution
bce2c496ca79cdfdcb28b0aa34063ae907d6f98b40850eb6d6a3a6946f53e40d,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.276548,51.951018,On or near BANCROFT,E01023616,North Hertfordshire 012F,Suspect charged
30fb6e22f72b166804dbe95a491916b7032ae96ee4446cb0d8886432f80d4ee6,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.276548,51.951018,On or near BANCROFT,E01023616,North Hertfordshire 012F,Suspect charged
73b7b1cccbfcc55eda5cd1986516c7a2dfe5912c20ac594d9e3c7dce38250f27,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.040578,51.702793,On or near COLLEGE ROAD,E01023297,Broxbourne 010A,Offender given a drugs possession warning
a2f141b1508cabf21eb53fea2d1d7b23e8d50c8903a55f47bbc27761b88343fa,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.263434,51.650638,On or near KIMBOLTON GREEN,E01023542,Hertsmere 011D,Investigation complete; no suspect identified
a939b4f3b9e8678eb3d1ef209178f713969e197c2f58ccc3290b4e06c4fbfc36,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.412868,51.647033,On or near HIMALAYAN WAY,E01023864,Watford 011B,Suspect charged
7bb76bd2a5049e1eac140d0c2ee86b1ccb59967f232073a1745627be2dd72973,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.423118,51.652809,On or near MAYTHORNE CLOSE,E01023886,Watford 008A,Local resolution
27090b38600f5ef1ee9d7ec08795021e384900126ffc4cd4230c4bb8556acb63,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.029726,51.707063,On or near LONG MOOR,E01023298,Broxbourne 010B,Offender given a caution
c3cffe004cf6b6a993c4d20801fafa61bc8b091df12e2e25b3671eac33b7ae0c,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.243517,51.980769,On or near BURSLAND,E01023650,North Hertfordshire 007B,Suspect charged
73138015ec7cb50c65401a56e9a46bfa73b671d89a30886c1298565f85e96a6a,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.282629,51.949560,On or near CRABBES CLOSE,E01023616,North Hertfordshire 012F,Suspect charged
6eadb83d2e89ba6ea7cc16da864248f93190ca8ace843c73c91ff8138415cc33,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.029173,51.723770,On or near ONTARIO CLOSE,E01023342,Broxbourne 005C,Suspect charged
8a4124d128742e7a11985a273bdb5690b83c6bdb947bcc0d0f7edb4768d40c70,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.252239,51.737201,On or near BENNETTS CLOSE,E01023679,St Albans 015C,Suspect charged
ec29dedecc8f7a4ad4e39b77fa73ff0d13b774123f5749652e57c60b90a58053,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.121113,51.922276,On or near CHURCH END,E01023509,East Hertfordshire 002E,Offender given a drugs possession warning
2c6ba701c4f834aaba0409e210fec741f00574e2b58225882b29dfbb300ee3e9,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201452,51.794307,On or near PEARTREE COURT,E01023956,Welwyn Hatfield 007C,Suspect charged
9835bb94493c65606fdb90a1a2a58c795a203f669c7fdc339348ab7997a52e9e,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.284236,51.722565,On or near Park/Open Space,E01023584,Hertsmere 004D,Investigation complete; no suspect identified
2e32d12d1f30f4f9f921e927ee83b5e1bb2f38ebccb926b590c06d9e805b88f7,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.276548,51.951018,On or near BANCROFT,E01023616,North Hertfordshire 012F,Suspect charged
d71732968ee8be014ebb2f630b5b1ac1c497c7f9720dea5e99a651112187c927,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.270335,51.953652,On or near NIGHTINGALE ROAD,E01023601,North Hertfordshire 010A,Suspect charged
7e1411eccd83f0e330e4250f228c19e6c0b64a9d2dc4fb97c00c765bdc3aea38,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.284236,51.722565,On or near Park/Open Space,E01023584,Hertsmere 004D,Investigation complete; no suspect identified
ed78685f6247ac37aa53df992552a3f0d6b81d534ae20623b65f108270aa12d8,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.575628,51.764269,On or near EDDY STREET,E01023370,Dacorum 012B,Offender given a caution
04b5d1e397de075f2e986bb571007524d30d21e7d7ff0ccdea4d00d5af986518,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.182719,51.908874,On or near Pedestrian Subway,E01023781,Stevenage 006D,Suspect charged
748c9894d14bb9c185ae6f2d06cebc4f221a17e1544027882ec6cc9282251784,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.210081,51.969880,On or near Parking Area,E01023640,North Hertfordshire 009B,Offender given a caution
f9c3ce240a164cb71013ec3c3b951d1fc32c6690238214b0741dce7d1eb7498f,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.396013,51.658971,On or near GARTLET ROAD,E01023859,Watford 009A,Suspect charged
45b1a6b7a1458cb0270ad61e7cb9da7cf18d237b7b1b76e61742b5d13865bb13,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339165,51.753028,On or near WADDINGTON ROAD,E01023727,St Albans 012B,Suspect charged
1de3f52a16a2b8985e3fe8de8793e384ea06380cf25396df6e7eae5333295071,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.487396,51.764093,On or near HILLDOWN ROAD,E01023390,Dacorum 010A,Suspect charged
e5c7e49c5bea681f40c75117f1cbd5976411c5c8498c0ab900928ac355227bd3,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.037445,51.718001,On or near Supermarket,E01023305,Broxbourne 008D,Offender given penalty notice
1cd20772f24bcc7e7b6d8ac5ab37bb99bd9014f484035193e1ca3c108d61de5a,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.190102,51.915435,On or near Pedestrian Subway,E01023782,Stevenage 006E,Suspect charged
e39b39e6a53815ad9e0b80de08876d482e1173fe1d80aa70bc014ec98ecbaccc,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.294391,51.721652,On or near MEADOW CLOSE,E01023708,St Albans 018E,Suspect charged
071334da46be8a28ba47075f45a7b729836853b6aeb4cad70eeb2406c9c24080,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.264074,51.955627,On or near COOKS WAY,E01023619,North Hertfordshire 011C,Suspect charged
15553e90d915f13986d6ffc7ca82b63376c2a2e8aafb9cb54657547db9226227,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.364564,51.664669,On or near HARTSWOOD CLOSE,E01023555,Hertsmere 008D,Investigation complete; no suspect identified
7ce50abf1e12385992aa3609cb293c841e1de7970b369278a18a3892365b92dc,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.219417,51.767497,On or near GROUND LANE,E01023930,Welwyn Hatfield 010B,Suspect charged
e74e0db908b9bfa085e4d2c9039c7127fd6796a33f8ae0bf31ebe083dc458de7,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.340617,51.811793,On or near HIGHFIELD AVENUE,E01023703,St Albans 003E,Suspect charged
df277220fdfb66bbb81f007e6288d9d300b60489cb815d27a0e70ba960454e6a,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.175191,51.918469,On or near Pedestrian Subway,E01023774,Stevenage 003D,Offender given a caution
2b2da0c7488a4f3c36b980d02c9edec75141591899ea0ba99c32d855679508a9,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.385024,51.620766,On or near LUNDIN WALK,E01023805,Three Rivers 010A,Offender given penalty notice
3f598703bb571edf1d7bde65c5553d0b7099feb9d5a45b64a69a8f85df09237b,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.238300,51.757090,On or near VIGORS CROFT,E01023935,Welwyn Hatfield 013C,Local resolution
33d8cf06cb4e06b30e44d698244b5cd815f38a77c2b9c172f5573a56c75365fb,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.268446,51.945288,On or near ACRE PIECE,E01023609,North Hertfordshire 013D,Investigation complete; no suspect identified
a8007df488162a20487ea635d8fbe1d895a15292e7f2ffbf1798d6b9eadf093f,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228835,51.763107,On or near Supermarket,E01023920,Welwyn Hatfield 012A,Offender given penalty notice
8806ebda84b13db56ad95873c4816258c1aac4b9ab3b22eea1cd201766a4d924,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205363,51.904294,On or near Petrol Station,E01023758,Stevenage 008D,Offender given penalty notice
224989c42b6e26a3e0ec97c842ac6983b058ad338d21ee1581b981534631d77c,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.073672,51.796527,On or near Pedestrian Subway,E01023478,East Hertfordshire 017D,Suspect charged
5b3d19277ee44f54e529a2f010eddf64cd3110dcbf8f3beecdd89a48db0c28d3,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.195521,51.814287,On or near NURSERY HILL,E01023915,Welwyn Hatfield 004D,Offender given a caution
b81e83f720e6afd62f7db6db156211544dab19df19530103560ecc5ba8b7da87,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.564127,51.760452,On or near Shopping Area,E01023361,Dacorum 009A,Suspect charged
7e1630f98bcba0db5655b82f84e80cf86c0facfedf04c812c41717ddfe4ab60f,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394857,51.655268,On or near Shopping Area,E01023860,Watford 009B,Suspect charged
86e6ed04c361604f8b619976333497b7edbc4e583e0e41b6f346c2a60f086f42,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208676,51.899579,On or near KINGS WAY,E01023758,Stevenage 008D,Suspect charged
7550423007abeb0dc8c7bb9f33429103e3db53aed23cdd78d8a9afe06c5b226f,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.055397,51.698759,On or near TEMPLE CLOSE,E01023293,Broxbourne 011A,Investigation complete; no suspect identified
63ce79cb929cb3a1a284262b9b26cd57477c4c33e999963f9bb4dae251052a3e,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.090179,51.794045,On or near MIMRAM ROAD,E01023479,East Hertfordshire 017E,Suspect charged
917164fce6a908ee4d683f744b8c6771cd2752dd241a5370a20ed17a46481428,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205500,51.912164,On or near BASILS ROAD,E01023777,Stevenage 002B,Offender given a caution
176f562d25b4ba7cb7fda29f09213160f5fac330f2a5ccb1a9041e980a013729,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.495557,51.749199,On or near UPPER SALES,E01023384,Dacorum 016B,Investigation complete; no suspect identified
318e97f7b2839eb3fa1acc463e0768cf47d6676add94b80e3792ddaab34f4ff1,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.232732,51.697047,On or near Petrol Station,E01023584,Hertsmere 004D,Suspect charged
64252dfafee35a666ff22c4f49927138943e8a557897ffbf884461b87c02dfc9,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.373857,51.712447,On or near Petrol Station,E01023732,St Albans 020D,Suspect charged
b713fb5e5d6977fe36dc66e3aebb7e9c3fdd013a04156fa7d75959b5e703821b,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.451841,51.737230,On or near SANDERS CLOSE,E01023359,Dacorum 020C,Offender given penalty notice
28c511b96a10b04c1c3f7e72f3b430d38d7fdbf53717ef945dcd90f928060098,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.070643,51.797503,On or near BAKER STREET,E01023477,East Hertfordshire 017C,Suspect charged
43f002ebb57de994654c781bceee72ac16591a35f9f546908a275c6d43493dfd,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.398682,51.654628,On or near MARKET STREET,E01023861,Watford 009C,Investigation complete; no suspect identified
bf114a178942f219bbb90d7a2232795078f88fe3339cc454d139962ad6c8e187,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.252239,51.737201,On or near BENNETTS CLOSE,E01023679,St Albans 015C,Investigation complete; no suspect identified
e03e342d6d305aff146b69d638eeaf8452f0abe93fe7f9e2ad09935b046511ee,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.454039,51.750036,On or near ST ALBANS ROAD,E01023349,Dacorum 015A,Suspect charged
00181a471e3d4ad4888aa97deb775a02cdde069de977abc03b859f9fdc245fc7,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.457768,51.767736,On or near WENSLEYDALE,E01023402,Dacorum 008B,Suspect charged
0ec7f919237c50b299309583f1e438879ea2bbd3035612d2c4c55d35216575ea,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.033271,51.683059,On or near HIGH STREET,E01023337,Broxbourne 013B,Suspect charged
79d1ada3704639e2dbf09491bf043f9227352d82235a74a94b9ad48659ab3236,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.087023,51.783626,On or near THE DELL,E01023475,East Hertfordshire 017A,Investigation complete; no suspect identified
f8a5bdca6e9bb49fd6baa797b2ede97f375d8829b02156174078597717d63394,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.232607,51.698034,On or near BROOKSIDE,E01023584,Hertsmere 004D,Suspect charged
7d54aaf98463c879bc458315ce4256778239f36186c22a92b2e48533c7612d1b,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.398649,51.698598,On or near POPLARS CLOSE,E01023904,Watford 001A,Suspect charged
66a431740e5ab8f5ab393d68971f3ec8e2bde929856ed7131eb76f660843b851,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.025880,51.802650,On or near POST WOOD ROAD,E01023510,East Hertfordshire 013A,Investigation complete; no suspect identified
371dab2e71c083599501d03454a83b220a385ec3c1368ada38d227871352aa03,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.268655,51.661586,On or near MEADOW ROAD,E01023537,Hertsmere 006D,Investigation complete; no suspect identified
b8adb3e38e9534c49756fbff24b095e0c80f459cfb81b47b81be12eef4686fd0,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.166651,51.693705,On or near ASTON WAY,E01023574,Hertsmere 003D,Investigation complete; no suspect identified
24b5abf953e672b94d61881e891220837bf620aeb281c305474c95a1b7b92d32,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.015961,51.775838,On or near PLOMER AVENUE,E01023317,Broxbourne 001B,Suspect charged
552b11e55bf17542ce514df583c3bdb326d45f9a58d905bb1542a3dd292c47b9,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200675,51.901929,On or near MARKET SQUARE,E01023758,Stevenage 008D,Suspect charged
70005b65730b0dac193800e3e0f1d29df5f99a937f2ba544743451fae131e725,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.473723,51.752721,On or near Bus/Coach Station,E01023398,Dacorum 015D,Investigation complete; no suspect identified
808abe886a716a5fe2b01a88a0a8e213d680d0e166332981383f27fc45529490,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.169333,51.902336,On or near FRY ROAD,E01023761,Stevenage 007C,Investigation complete; no suspect identified
2007914056d13b5c2c02dc69b4aee9c16a9a275a771b8f2541df92effafc448a,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.033398,51.690480,On or near Supermarket,E01023332,Broxbourne 012A,Offender given a drugs possession warning
d180818aea5182691210ea0f03aacd51d530bf5637d413a7bcff2e495eb90f13,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230565,51.761479,On or near Pedestrian Subway,E01023922,Welwyn Hatfield 012C,Offender given a caution
83af34b64f0fe5958a5f1e9689aa0527ac621c101d23803372c27ccaead79a13,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.234354,51.973088,On or near SPRING ROAD,E01023644,North Hertfordshire 008A,Investigation complete; no suspect identified
6711b1e6570f70906d8658fd6ff74b3806694893cedd42202e27639a88bd46d0,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.022343,52.054368,On or near VICTORIA CRESCENT,E01023660,North Hertfordshire 001A,Investigation complete; no suspect identified
5215c8a1db8ec9a3610d94982d8bbca272828762c3afc4a239d5c1487073253b,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202379,51.902935,On or near Shopping Area,E01023758,Stevenage 008D,Suspect charged
651824d91e7456158ad1564bcbeadeddb576c191f37fdb06db0f4661a84dc56d,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.041643,51.682803,On or near M25,E01001551,Enfield 002E,Investigation complete; no suspect identified
b4e89029f62d5510926a5d829431a6e8eab896c588b00127a7d2edb7a69e734a,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.445572,51.769239,On or near EASTMAN WAY,E01023346,Dacorum 013B,Suspect charged
71007d163780e7644a89b2c2f1b20b8d1af2b1704b5831d2f7eec09f7bfdd2b4,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.025767,52.054444,On or near MAJOR HADDOCK CLOSE,E01023660,North Hertfordshire 001A,Suspect charged
2363153a9da79b004e16f3e9755e1e970daf8b4867cf4b94be83080ef85dcf03,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.433846,51.777635,On or near CUFFLEY COURT,E01023437,Dacorum 005D,Suspect charged
3278df02ea7f9031682d05ef69db4db4a49729e79536ea69fe912486050c8615,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.029905,51.808796,On or near AMWELL END,E01023511,East Hertfordshire 013B,Suspect charged
568fe64f33ab19e99c7110ae76e5502879ff4e7771255336538116132fab6b1b,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.187813,51.977677,On or near ASHTON'S LANE,E01023593,North Hertfordshire 004G,Investigation complete; no suspect identified
3edc95a83bc16412c338b065bf97caf02dfb5fab3415934970ea5efb503dd2cd,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201081,51.795992,On or near MOATWOOD GREEN,E01023954,Welwyn Hatfield 007A,Suspect charged
0190e97e6ddf055e012d8965456657f41ab7b7ea6361d772fb4756e92226c811,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.037445,51.718001,On or near Supermarket,E01023305,Broxbourne 008D,Suspect charged
d673d121316978b11f8f1aaa372b285cb678285ead9da07ef6c9ed8c5bae8921,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.224006,51.981097,On or near NORTON WAY NORTH,E01023644,North Hertfordshire 008A,Investigation complete; no suspect identified
635f442da36e09aba1a3fd3259ba449eba58bf21d876bc7d5baba66c77f57140,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201081,51.795992,On or near MOATWOOD GREEN,E01023954,Welwyn Hatfield 007A,Suspect charged
73123fb37d3d49e488ad7903216056f6e7836c136f34a7050e82843a95eca803,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.033848,51.703787,On or near Petrol Station,E01023301,Broxbourne 010E,Suspect charged
e8404b9f65ce78a5fe5cfe2dc5c9c91e679f1990d76888d86b9211ad5dff0022,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.174435,51.905572,On or near WREN CLOSE,E01023762,Stevenage 007D,Suspect charged
ae623616b91b5597d0f09724a3a2948fb84ee1d270b9b9b904c20938de26d28c,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.229518,51.977592,On or near Parking Area,E01023645,North Hertfordshire 008B,Suspect charged
4643735191594ab005e27b3eda82782f8c277803d450cb3556416f2d33862669,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.519853,51.653790,On or near Supermarket,E01023817,Three Rivers 005C,Offender given a caution
9421efbed1388497219915b3a41880cbdbbff5f511d13ee0017eeb65ebcb1719,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.081983,51.804352,On or near Supermarket,E01023471,East Hertfordshire 014B,Suspect charged
e464771a99359c2e3e8b74ec45a28e238c094f46504f6de290844569f2e07288,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.081983,51.804352,On or near Supermarket,E01023471,East Hertfordshire 014B,Suspect charged
5c654ac70ad528835c51c4fbc01da5b40860d9a35f95a5a5ee5fbdcc1dfe1aab,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.332807,51.750978,On or near VICTORIA STREET,E01023727,St Albans 012B,Offender given a caution
cbcf0b89fd8fc4b0120d3623b5ccb4d682dc037e981256413c7a1e906a44abb4,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.494213,51.643591,On or near BERRY LANE,E01023853,Three Rivers 007E,Offender given a caution
9b33f6de038c6e8817bc77f071f88b74564f395248ba4d632f8de2eb3aed9fcc,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.176966,51.694468,On or near Supermarket,E01023572,Hertsmere 003B,Offender given a caution
babd5895ac31f5d74553c26ef31af8701ca8fa09763752335b948dacc75efda0,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.403489,51.667975,On or near CHURCH ROAD,E01023880,Watford 007C,Offender given a caution
2d4ae774b3e7fd12cd1f674ee0f008a0418e3318f514934d6ec31266210d25c5,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.270115,51.955977,On or near ALEXANDRA ROAD,E01023602,North Hertfordshire 010B,Suspect charged
2d617d58173b589a8534d8fc885cf6d5f4ef924687acdb9e454523ca3a10a852,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.433846,51.777635,On or near CUFFLEY COURT,E01023437,Dacorum 005D,Investigation complete; no suspect identified
57054040d558a016dc2a135e45a4f64a58d0b65d0671daf225cff1dc7595d5c8,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.346055,51.645635,On or near LITTLE BUSHEY LANE,E01023556,Hertsmere 013E,Investigation complete; no suspect identified
