Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
aef852d2e0241d7bc144829da37a10142ad6318d931f99e1940158ebed484c06,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.711034,52.520154,On or near THE LOKE,E01030259,Waveney 001D,Local resolution
b320ed2bbb723a663ed7ef0d9975031b84e468a212865ab49f62068189feea0e,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.452995,52.356343,On or near MANOR FARM ROAD,E01032526,Forest Heath 003I,Investigation complete; no suspect identified
d9ba0100bdb8138ff86988ca0db437192f30a8bd1997558f76bacffa510c06ce,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.157595,52.057577,On or near Supermarket,E01033129,Ipswich 007H,Suspect charged
cb68edf6cc66a5c0af34a0321cef78665c7f8e1841669b21328e4b3d288c2054,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.134230,52.032074,On or near WHITLAND CLOSE,E01030021,Ipswich 015E,Investigation complete; no suspect identified
ac4e364a0ac48ed5f89edd38c10baa8230c934deb62812f092a44120efdc5410,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.713875,52.245547,On or near HIGH BAXTER STREET,E01030091,St Edmundsbury 006A,Local resolution
cf3736cd518f20963651e3d2aa98e7dd2c5b1983062265e18d85e304a5bdda0d,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.421192,52.078488,On or near CRAMSWELL CLOSE,E01030115,St Edmundsbury 013A,Investigation complete; no suspect identified
845cf82674351344985162bbd930cdddcc9900132a1c8f44dbc4d79d1462daa6,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.697774,52.260035,On or near EVERARD CLOSE,E01030139,St Edmundsbury 003C,Suspect charged
d62a33cd093d64f477eccef903545671f45cb0131dca9794756641b420caa2e3,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.580467,52.206492,On or near Parking Area,E01030188,Suffolk Coastal 004D,Local resolution
d552ce213a304fcda0a3b32c4e488a1fa856843c6f83492e8a75776e03e5ca95,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.750541,52.481794,On or near REEVE STREET,E01030249,Waveney 004C,Offender given a caution
62ec79142c56ad7b0b4d254b58fb616d4cf360f0a740af049173e841c36dc99d,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.746195,52.476427,On or near ALMA ROAD,E01030250,Waveney 004D,Investigation complete; no suspect identified
5d62e772bab00540c55dd8011ac04c5fbd181c97c6c7fc8a1e5bb398b8683fad,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.742026,52.482154,On or near NEWSON'S MEADOW,E01030261,Waveney 002A,Offender given a caution
d2ab59da19b9e47db76dd71b2aefc9061d2008d6d0e9180dde9d2a67b26f174e,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.412644,52.242640,On or near NAT FLATMAN STREET,E01032612,Forest Heath 008F,Offender given a drugs possession warning
37ee8f22526ff1074cb8cb66c9a9d53e7c462dfc7ec39079677e051e106c8340,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.174746,52.049660,On or near SANDHURST AVENUE,E01033123,Ipswich 011E,Offender given a drugs possession warning
3e1b4664c64d0041093f296088dff8c1a5e72652d13e4e0e0104ab43c55dfb02,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.156019,52.056531,On or near Shopping Area,E01033125,Ipswich 007G,Offender given a caution
3b8d4320ee70f61a3accb1351aed1fa0cb9e930b551baedfefa3fedccf3ccf1f,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.152598,52.056641,On or near QUEEN STREET,E01033125,Ipswich 007G,Suspect charged
461678fbffb0144fd16473e91493951dfe6fca8aad0b84cc0824938a72854af2,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.219514,52.029755,On or near WENTWORTH ROAD,E01033127,Ipswich 014E,Local resolution
f5b66346bb3c143595e697b5d26f4003cd8b5ebef51c2e29a24ac80a98f2bb1a,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.153675,52.048733,On or near LITTLE'S CRESCENT,E01033130,Ipswich 012G,Investigation complete; no suspect identified
e33a3f1a677414e35ddda850f973cc99fe0cb6bf77a5f07830bf6511130b6dbd,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.732662,52.039902,On or near A131,E01029920,Babergh 007H,Suspect charged
4a2f9660d462e58fa35dc073ae3b18c27d8fee099b9239113f8a5de2e48cc626,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.180097,52.057215,On or near ST JOHN'S ROAD,E01029958,Ipswich 007A,Investigation complete; no suspect identified
8fa267da016959ecc60c6a3919a81f957dcb9205e1a3b2651493931bb83983c0,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.159845,52.068355,On or near PARK NORTH,E01030008,Ipswich 005B,Investigation complete; no suspect identified
a0217eda72f7cf505f91ce0d2943cd4ce946c8e9530436939bec596db7726dbb,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.535574,52.108635,On or near FARMERIE ROAD,E01030120,St Edmundsbury 011A,Investigation complete; no suspect identified
6611fa385de4c178dcf1bc6fc51b19684f0e1096eeced4186080a9bac60a5dae,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.338772,51.971774,On or near ALEXANDRA ROAD,E01030160,Suffolk Coastal 014A,Offender given a drugs possession warning
31895752287783101017f3a293d96239aa6ecdf6c22fc12871277755529574e4,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.754126,52.477876,On or near LONDON ROAD NORTH,E01030247,Waveney 007A,Investigation complete; no suspect identified
c810ac9068a000d001022cbbb81b890c78a0f07199f1a701ea927e9f83bd1c38,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.725034,52.469208,On or near BURNHAM WAY,E01030289,Waveney 005D,Offender given a caution
b1fe1c066b4f44a296b90b0e62c5cedd9ee791ce10d084195159966a4d4ef45c,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.152598,52.056641,On or near QUEEN STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
a607e1ede72265e3d375a121ac8b8d0165e8047961bbdd16f6fe4bb6af4521c3,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.166037,52.051307,On or near POWNALL ROAD,E01033126,Ipswich 011F,Suspect charged
5b858eafb968b3f895a470c3994bd5d97f5d838b4fd491f9401176b015d631c3,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.730613,52.038592,On or near MARKET HILL,E01029920,Babergh 007H,Local resolution
b024a038c618656b449e70c026859db4c150ce2883c8edefb0ecc5c85c87d59a,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.618494,52.444639,On or near Petrol Station,E01029929,Forest Heath 001D,Offender given a caution
6d4eb53bfa8e3aff7834775781fc28a2246b52cf04091b25dc1bc4b000a59d82,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.399228,52.254630,On or near MAT DAWSON CLOSE,E01029955,Forest Heath 006D,Investigation complete; no suspect identified
f96a456ec63db95284e09199373fcc5787d9a314e044bf00e46987aaea772e92,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.487418,52.247733,On or near ST PETERS AVENUE,E01029957,Forest Heath 005C,Offender given a drugs possession warning
5ae5546164172c1d49bec4eedcf03d8f14253625bb838551d298f64ac0fa23c1,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.183279,52.048009,On or near Supermarket,E01029995,Ipswich 014C,Suspect charged
abeb2a1777d1a1316d57d5927dbec5a0bbef4287b7640184b68aac9044b02487,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.139663,52.064218,On or near PROVIDENCE LANE,E01030022,Ipswich 006A,Investigation complete; no suspect identified
465cc49c8ee92e9c911f54c1e3e2adc26d1cff824ae3e8085447d9f0a0c0a5c9,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.703984,52.264299,On or near ANSELM AVENUE,E01030131,St Edmundsbury 003B,Suspect charged
8c894cdfa9dca9c9d04603d0de70b900d858b965d3a1cd37a974413fedbfa831,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.751268,52.476329,On or near Supermarket,E01030249,Waveney 004C,Suspect charged
cbdf6c8cf4ed43b6483ad8446df496eae30b5b1e404c37ca9212dff9e154ac91,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.741252,52.465934,On or near ST LEONARD'S ROAD,E01030256,Waveney 007C,Suspect charged
02a3107461af1035f6e433dc7e225d4c2281694b2e22a306cb11b0fca8facf40,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.716529,52.469647,On or near ROOKERY CLOSE,E01030290,Waveney 005E,Suspect charged
3994ba3846c43dc97ef4a9eb0f27ce5413ae60a11a9bd291730fefe48a642380,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.159617,52.056660,On or near UNION STREET,E01033129,Ipswich 007H,Suspect charged
a273b8fdd89af94723efff53e6648aafdccc9b04b56f310a9245b50fde9e9d3a,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.354028,51.974227,On or near Sports/Recreation Area,E01033450,Suffolk Coastal 013G,Offender given a drugs possession warning
fc7294e653c3e5dae4a08b4ffd7ff52938f054ebdf074de07f31a7e3de7e0961,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.722423,52.037487,On or near CROSS STREET,E01029919,Babergh 007G,Suspect charged
c986c5c6633ab460e879bcc2458e70c815c0f5f2a985810c183f1d5441c99b5e,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.510461,52.344911,On or near Petrol Station,E01029946,Forest Heath 004D,Suspect charged
f8dbae36a20bcd318f19a4612fe5284ba64207c0cdce3738b219470e416ea84e,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.181053,52.063484,On or near STRADBROKE ROAD,E01030000,Ipswich 004D,Suspect charged
44965cedbbea8645fcb6c46da67b42862bd51ec2099cdf8b496e71c7ba9a88c4,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.712709,52.246132,On or near Parking Area,E01030091,St Edmundsbury 006A,Offender given a caution
994dc35c70dddfa91872fe2fbf130a6b44e28af7a94dfd914a3df48d53d6db5f,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.709219,52.247282,On or near RISBYGATE STREET,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
42e4cef78786074cad8709dd9b64d85026167acdf56c4a526e44c5734ccb2989,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.426231,52.078834,On or near LEISTON ROAD,E01030114,St Edmundsbury 014F,Investigation complete; no suspect identified
c8a3870cf50e078a33d317afebd7a23f8fed893429a201e3bfeb75de4213221e,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.700652,52.240590,On or near HOSPITAL ROAD,E01030147,St Edmundsbury 009E,Suspect charged
7bd98389d2d8ff0767b8376bbbc3e3f6b064e1579b688d70b127ac62fc79d0ef,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.332770,51.968220,On or near GARDEN FIELD,E01030168,Suffolk Coastal 014C,Investigation complete; no suspect identified
947fc815ab64e1fb2144bb7d886a2bed7b777c41158f729bb2de5a744700c624,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.756430,52.478990,On or near Police Station,E01030247,Waveney 007A,Suspect charged
3165bf09f96c879c99eeeacbc0c11565cfc06654e64ffacbd9d4cd00466d6f48,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.741252,52.465934,On or near ST LEONARD'S ROAD,E01030256,Waveney 007C,Local resolution
ad753b19e596ce73e12a036c8dbd7bbe7241bc499f3b260f72a42b4543e7d1c8,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.154448,52.055773,On or near OLD CATTLE MARKET,E01033125,Ipswich 007G,Suspect charged
3d87bf04d1014856c268a5620203e107b6bf7d9d5581e21cfed423fc313e548c,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.698783,52.261199,On or near BEDFORD ROAD,E01030139,St Edmundsbury 003C,Investigation complete; no suspect identified
2d111c450408274ad2b68ab028d56856b4bc4ec9ec21598b6d43c1515f84616e,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.728135,52.039809,On or near ACTON SQUARE,E01029920,Babergh 007H,Suspect charged
099684aaefe63208aa3d4c17e0c7bc9b060d30a9d27ac254090f73a2f89f62ea,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.127293,52.034210,On or near FURNESS CLOSE,E01030021,Ipswich 015E,Investigation complete; no suspect identified
ad691e57595d45eb9bda0af2996a573d8a5c43fa725f278da8556b464cb6a23e,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.943731,52.294184,On or near CROWNLAND ROAD,E01030068,Mid Suffolk 002F,Investigation complete; no suspect identified
561b8061279c33dd2ff45c369360d025ea14addecd941d56cba7b4b1aa68eb23,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.716695,52.254781,On or near Petrol Station,E01030137,St Edmundsbury 006D,Suspect charged
d44d53cb97d4473724d4e5f4bf6134a879d61207aa956006206576aeb966bf01,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.350888,51.960258,On or near BENT HILL,E01030162,Suffolk Coastal 015A,Suspect charged
7bd98389d2d8ff0767b8376bbbc3e3f6b064e1579b688d70b127ac62fc79d0ef,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.332770,51.968220,On or near GARDEN FIELD,E01030168,Suffolk Coastal 014C,Suspect charged
30e0e710798c4cbdb909ffef760eee25abaf60f4dc7777a397eb1604476d5011,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.755555,52.483407,On or near MARINERS STREET,E01030247,Waveney 007A,Local resolution
d28672875df686ff4e08d310df8b881ad1eb524a2714f076d13f59559d7bac9e,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.741738,52.464363,On or near LONDON ROAD SOUTH,E01030256,Waveney 007C,Suspect charged
e7b2ac255264d5540b4af8cce9492f39cdfc4049e551dbbe43bbf2fcb1973194,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.744097,52.470296,On or near Further/Higher Educational Building,E01030258,Waveney 007D,Suspect charged
906c3fc097695adbfa3d5b23a54454ea4b1bde7f4b673651d272f0c0420cd261,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.713486,52.476354,On or near BRIDGE ROAD,E01030270,Waveney 005C,Offender given a caution
fe3e79b9e64dd49fbecea72cbb34f8930d843c86b8f02d699e66d12e5d4af5cc,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.485464,52.370178,On or near THE STREET,E01032525,Forest Heath 003H,Suspect charged
8167041e6e43e6b63fcb69bb0eba1b51367ce732d887a2be7225ed5ae81e97ff,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.722423,52.037487,On or near CROSS STREET,E01029919,Babergh 007G,Local resolution
1181fb1b4318b4e1d704ac5723f6a17555e81998e036e16c42ee0650d3e3cf29,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.043684,52.101642,On or near HALL LANE,E01030041,Mid Suffolk 011A,Investigation complete; no suspect identified
37adcc8e8369b0d5774cc62d4e4fde53c54798e9243e67b7bc5b0050012c1fdc,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.051110,52.156895,On or near HAWKS MILL STREET,E01030060,Mid Suffolk 010A,Investigation complete; no suspect identified
5a2d288274039302bc00d0b54360f0cb25e94c6527c38a17259294e7f3fa306d,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.799635,52.358671,On or near PARK FARM LANE,E01030094,St Edmundsbury 002A,Offender given a caution
a5d4e8978abd1bee7b09b27e4d45a6f7c5126aa85277e2690d116ea9d8719880,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.613665,52.221101,On or near NEW ROAD,E01030098,St Edmundsbury 008A,Investigation complete; no suspect identified
515f02fac34deaa6d1200d6667d9fdba33e42a882b2b0635dd8afb154c3abac8,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.332378,52.106375,On or near Parking Area,E01030194,Suffolk Coastal 005B,Investigation complete; no suspect identified
515f02fac34deaa6d1200d6667d9fdba33e42a882b2b0635dd8afb154c3abac8,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.332378,52.106375,On or near Parking Area,E01030194,Suffolk Coastal 005B,Investigation complete; no suspect identified
e4826530d2c209e391970e82a59df34d43b29d7d55806aa04197f529c9e978ef,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.492575,52.223772,On or near RONALD LANE,E01030208,Suffolk Coastal 003B,Suspect charged
6c3ec151d55b72d90a156b87f5181810fcd7e982655be06f0f92199a881be610,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.502733,52.344249,On or near Parking Area,E01030244,Waveney 015C,Offender given a drugs possession warning
1c95f945588e1ec2ebe23d00c34e7f7bea0732d5ab5139bd20f7b9b8b7303e9d,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.730075,52.468896,On or near NOTLEY ROAD,E01030255,Waveney 005A,Local resolution
b302667973d3cb9ca86680cffa0ce5dacfc47ef05687681ef5176f5aada8987e,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.739758,52.485284,On or near LARCH ROAD,E01030262,Waveney 002B,Suspect charged
92f6bdb83dd93547d963e6bba56fded44e32742ebf171a5b6a43eba3bef87913,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.164788,52.048291,On or near PATTESON ROAD,E01033126,Ipswich 011F,Offender given a caution
71c5947b9e1cc4d4354a8cefd09ba3513966b4ee471b943d1f0030c375dfb845,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.155254,52.058719,On or near TOWER STREET,E01033129,Ipswich 007H,Suspect charged
3c11fa8ea35f26091ff0bf8f92095659676c26e4649ae059e8951d803c45c565,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.153216,52.060024,On or near Pedestrian Subway,E01030025,Ipswich 006D,Suspect charged
14a7cfa13f0086794262d925689bd7554bddb0f14a0daa70c2e9a90398c9bcad,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.118475,52.079288,On or near WICKLOW ROAD,E01030031,Ipswich 003E,Suspect charged
cc5b566a15cd4e25ca34f1d8422ba670390828002f2357ccf6e290b31a43a17e,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.130274,52.082887,On or near THACKERAY ROAD,E01030035,Ipswich 001D,Investigation complete; no suspect identified
f30d4c1e55c447517a64a084ba8ddc22401748db7f37ae2d8e073bebbea883f8,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.995524,52.186606,On or near MARRIOTT'S WALK,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
7a2b36cecf36ebd694d170af4578493b74f50f77e9669fb6a16707b30902e475,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.716695,52.254781,On or near Petrol Station,E01030137,St Edmundsbury 006D,Suspect charged
1c77e30eab1093f4eaacb725d9f46da778b53c13032dab4139c18e6494c1483c,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.578394,52.205107,On or near Parking Area,E01030188,Suffolk Coastal 004D,Suspect charged
49955d1e166fae30373dc3cef1472bc657e55b449e18b340be491d313a098934,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.753313,52.476642,On or near Supermarket,E01030247,Waveney 007A,Suspect charged
205c4f439fea8c8f2522daccc46f02c623589f7eaadc0f5c99c821e071e4a0e2,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.747083,52.468691,On or near Nightclub,E01030258,Waveney 007D,Suspect charged
a9333e45255c97cb4339a9a535a3eb5f24664faf196eb1ffe0a8a1e524f397bd,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.708827,52.480512,On or near PATRICIA CLOSE,E01030269,Waveney 006D,Offender given a drugs possession warning
c98d1a1885fa9e2cc0632ee939277bf597a88d60d46aa0d5b2d61dc44dcdc51c,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.717559,52.456716,On or near ASPINALL CLOSE,E01030274,Waveney 008B,Suspect charged
6c040794c479d161dcf9cce19e9a4fcb9736440bb8e60c1056eaed59399fb58b,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.732313,52.039443,On or near Supermarket,E01029920,Babergh 007H,Offender given a caution
362f7b6332a5c331ead3634dd7fd06416f18bcdcee30012e709a477dedb6c9be,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.124699,52.039667,On or near NEWNHAM COURT,E01030017,Ipswich 015A,Suspect charged
47f6d495efe9aa1dfd8d9080afdc318cc58d5d98206471f20bf509a8d1c2ed49,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.130355,52.085097,On or near BYRON ROAD,E01030035,Ipswich 001D,Local resolution
9f5c564f1f0487a1d235b1d89c64c66d3a8b024f46851ad1b33058629916944d,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.107625,52.078387,On or near LIMES AVENUE,E01030042,Mid Suffolk 012A,Suspect charged
a6c9bfe4c086bfe075429b3c123b32a389fe154757815586663300435c32ba50,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.993632,52.173703,On or near COMBS WOOD DRIVE,E01030079,Mid Suffolk 008C,Suspect charged
871bd2bc7579df822a30e7e1e08bc469769ca2b035ba627fdce66a562e648b23,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.431530,52.086899,On or near CHESTNUT CLOSE,E01030110,St Edmundsbury 012B,Investigation complete; no suspect identified
35469364b9e7adf116d1b532c24f52a788d55bda27e607c10127124cb305b2c2,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.692773,52.241831,On or near ASHWELL ROAD,E01030123,St Edmundsbury 007B,Offender given a caution
5288c2453d28f77278d8da154bc144a202d2d2f2d1a57d3690564a37746cbd3d,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.212329,52.053785,On or near SAPLING PLACE,E01030204,Suffolk Coastal 011C,Offender given a caution
54067b907ec9927e1e7176e85b51d3d3a16f6688953d03f1178a4a36bca8b4ce,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.745461,52.469704,On or near CLEVELAND ROAD,E01030258,Waveney 007D,Offender given a caution
a013ae26245e67266146ef443a684007cea23ac431b21bbea17b85c7d3c3afeb,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.730385,52.483692,On or near NORMANHURST CLOSE,E01030263,Waveney 005B,Investigation complete; no suspect identified
3fd69f8a4abd53f97df6ecddb2310d466d51a9b9801ff873f7670bd531876ecb,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.740908,52.476271,On or near CLEMENCE STREET,E01030265,Waveney 004F,Investigation complete; no suspect identified
e94c946eab83c52abef4edd302211bf79b5aff38f1286e15c5e9f42d9494896b,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.732313,52.039443,On or near Supermarket,E01029920,Babergh 007H,Offender given a caution
27d15384e8fb358af491e7fc1f4ecdf258c60ab68625599e94e081aa9697fcf9,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.403783,52.244287,On or near NEW CUT,E01029950,Forest Heath 008C,Suspect charged
a7da4d4b2367c31da7e271fcae35d7c39f11d58d5fda0672c834b991e18b91ed,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.113298,52.045392,On or near GREENFINCH AVENUE,E01030014,Ipswich 013C,Offender given a caution
27c1d71992b5e5eafefc04ce993e60d8841f96ac5b5c9d6a022f8273abbf400a,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.151394,52.062330,On or near HENLEY ROAD,E01030025,Ipswich 006D,Suspect charged
63369d8b07564987ab113f609c5355f462109bfc8ec451c7f0e2675aefffff88,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.132321,52.084191,On or near CHAUCER ROAD,E01030035,Ipswich 001D,Investigation complete; no suspect identified
6b29964fcc8e2f8b5ac2decc5298fdada450f3a4d8329b0bfd5c3db76b1580e4,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.148151,52.323704,On or near ASH DRIVE,E01030052,Mid Suffolk 001A,Investigation complete; no suspect identified
f6ef4ad7ab8605da7056c1a61130b10bc4cf0af907e54c9d384188c3760d672a,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.993328,52.190951,On or near FAIRFIELD HILL,E01030077,Mid Suffolk 008B,Local resolution
3f658a0095a574862539a175f4e4499219d4b34af2599da808d90fb08131665d,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.695329,52.260801,On or near SUMMERS ROAD,E01030141,St Edmundsbury 003E,Investigation complete; no suspect identified
e322f2fa9a168fa5273f1ce49ee4af84ec8712c7abd3ec1a999245b543023b22,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.209933,52.036249,On or near PEARSE WAY,E01030196,Suffolk Coastal 011A,Local resolution
1326e05abef527340f73ec0b46b6b0146a63d0b402363106585e31e7848264ee,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.750276,52.477998,On or near KATWIJK WAY,E01030250,Waveney 004D,Investigation complete; no suspect identified
1ede10826370d11dec4b13e7a748df2f3b1b4c50420cb2e5c58f50abd614d25b,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.741519,52.470639,On or near HORN HILL,E01030258,Waveney 007D,Suspect charged
466f88e9cfbfa0aba3906db662b067cf5a94230ae825a0f53decfe79a171f028,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.166037,52.051307,On or near POWNALL ROAD,E01033126,Ipswich 011F,Local resolution
e73ed8b6a56185f1e446cdcd2bed3535a9867b1678f7e2e9828169d7b0d5329f,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.157595,52.057577,On or near Supermarket,E01033129,Ipswich 007H,Suspect charged
6eb7f5be1d567012c66b635f7e6f005ff616ffb174edb921ec8be3ea6a8f70bf,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.416150,52.127397,On or near PINE CLOSE,E01033445,Suffolk Coastal 007G,Suspect charged
2b88f1e4dd4ffb0081c47697f9649d98a70d58f29d540e1642b13f839d7969fc,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.748547,52.022383,On or near LOWER REEVE,E01029891,Babergh 008F,Suspect charged
07ca9fbab215d5e5cb4aa465bf6b1e1b2f6f63bde5ef09ecc5b3ad8b7cd33e97,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.523353,52.352406,On or near CONIFER CLOSE,E01029946,Forest Heath 004D,Local resolution
69167456b70af54f2a796d755f3c5d99b0a006063c3935f242f2ba7065c5d07f,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.143640,52.060586,On or near CLARKSON STREET,E01030024,Ipswich 006C,Investigation complete; no suspect identified
69167456b70af54f2a796d755f3c5d99b0a006063c3935f242f2ba7065c5d07f,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.143640,52.060586,On or near CLARKSON STREET,E01030024,Ipswich 006C,Investigation complete; no suspect identified
64ba1efedb96a10fd20a03a2ebed94a2357dda1a581fe3b6d486409bdcfe885a,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.992060,52.187323,On or near Parking Area,E01030073,Mid Suffolk 008A,Suspect charged
a578d806777bd2e4d0a0f38b0c91c0b397f3bd9c268054942038e4d090041778,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.201175,52.092413,On or near THE GRANARIES,E01030221,Suffolk Coastal 006C,Investigation complete; no suspect identified
3ae56c7940044bb6e139100c82fe06b6845ff73ea84bebbb203f542a3846ba89,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.696787,52.462378,On or near SAN FRANCISCO WALK,E01030234,Waveney 009A,Investigation complete; no suspect identified
a9c131a84acb1acc6a392fae1069e727228cdbb4914eebb75bc6f8e7d7f78820,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.387119,52.262690,On or near Pedestrian Subway,E01029953,Forest Heath 006B,Suspect charged
5afe5560f39791cd61d18ef7f37fb60873c6c6a6f75c7e8dcb71c52a2771fb80,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.404840,52.249481,On or near SASSOON CLOSE,E01029954,Forest Heath 006C,Local resolution
baf411752da33ac9e5b617c0276445533a2290866e700ce4a0a63284c19c54ca,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.630009,52.442027,On or near WILLOW CLOSE,E01029928,Forest Heath 001C,Investigation complete; no suspect identified
