Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
540f67c2e3c5e19e82251559d5e78497a84aa01f96d47acf3bd90e4769b0ed46,2013-02,Thames Valley Police,Thames Valley Police,-0.875920,51.425740,On or near DOLPHIN CLOSE,E01016703,Wokingham 009D,Investigation complete; no suspect identified
9818f97d3584b071a858e2a97f61f30f4d26ced6fcb9a79fe8962e546c5e619f,2013-02,Thames Valley Police,Thames Valley Police,-1.283972,51.810431,On or near STRATFIELD ROAD,E01028496,Cherwell 018D,Investigation complete; no suspect identified
2eb3191e258c311280a471db396c12fdd67ea2478674da3cc302e18e7569b322,2013-02,Thames Valley Police,Thames Valley Police,-0.984769,51.456424,On or near BATTLE STREET,E01016353,Reading 011B,Investigation complete; no suspect identified
0f4d8f474155fdc1ba954e0144e74b696b97f75befb0ec11ce16f7b3ca54e995,2013-02,Thames Valley Police,Thames Valley Police,-0.742782,51.392853,On or near Petrol Station,E01016217,Bracknell Forest 010B,Local resolution
eb0a69518e12bbebe0b3fa537b7eb57ede289af00ee3fce04747faf8c9a4e19b,2013-02,Thames Valley Police,Thames Valley Police,-1.194474,51.753468,On or near Shopping Area,E01028639,South Oxfordshire 002B,Offender given a caution
cdbc0d00396d28aabb99dda7e8eab81bb671b14e11fdc274ed4abe6ff30eeee9,2013-02,Thames Valley Police,Thames Valley Police,-0.807352,52.014658,On or near Prison,E01033505,Milton Keynes 019E,Suspect charged
278becbe6ec4de6603b1fcf15725b865475904e45916cef53dcafd289817d962,2013-02,Thames Valley Police,Thames Valley Police,-0.662311,51.516286,On or near LAKE END ROAD,E01017814,South Bucks 006C,Local resolution
7553285868d7057a044ad56435ac8850886a18ec929968cb3ca2d604e2906d50,2013-02,Thames Valley Police,Thames Valley Police,-1.235609,51.748779,On or near UNION STREET,E01028580,Oxford 011B,Investigation complete; no suspect identified
53765c5372d3a4c66b54a470d487cc25367bd78a2e537820b989c1e07914ad51,2013-02,Thames Valley Police,Thames Valley Police,-0.768004,51.632890,On or near OAKRIDGE ROAD,E01017904,Wycombe 013B,Investigation complete; no suspect identified
144f8be37eb51c2c6d6c0428fdc199cc75c38250d51a226165977f8ba8c0195a,2013-02,Thames Valley Police,Thames Valley Police,-1.231752,51.568575,On or near SOUTH STREET,E01028712,Vale of White Horse 015A,Investigation complete; no suspect identified
650ff1d2f4ad662e71bdd6694eb8bece1a08e4e0509e1e59287d5938ece28019,2013-02,Thames Valley Police,Thames Valley Police,-0.513474,51.593337,On or near HALINGS LANE,E01017811,South Bucks 003B,Investigation complete; no suspect identified
1f1685c9a0f96af9479fa8a3bc99ffbe1dfb2284f6707f9f12634a364608beb4,2013-02,Thames Valley Police,Thames Valley Police,-1.204485,51.719594,On or near KNIGHTS ROAD,E01028567,Oxford 017D,Suspect charged
5ebe28f89940c6bf23a21fffe7a2a350562f9541d7755cde22db95e724e3075b,2013-02,Thames Valley Police,Thames Valley Police,-1.284009,51.753094,On or near BULLSTAKE CLOSE,E01028548,Oxford 009A,Investigation complete; no suspect identified
f5742c0056d47a5962abcc10c3723d5a7300716d340d1a5e527b8ee16825f4b7,2013-02,Thames Valley Police,Thames Valley Police,-1.205607,51.746458,On or near BENSON ROAD,E01028559,Oxford 013G,Investigation complete; no suspect identified
aa295b36cd4f15d9bbed5f48f600e7765c7a50dafa74dfef31b846638b45ee19,2013-02,Thames Valley Police,Thames Valley Police,-0.590548,51.508495,On or near Supermarket,E01016512,Slough 011B,Investigation complete; no suspect identified
d1c4de45c4e710ea9ed7ea65430f2a0b553aed3892ccf528570307fc0125428e,2013-02,Thames Valley Police,Thames Valley Police,-0.781814,51.343251,On or near DALLEY COURT,E01016198,Bracknell Forest 015D,Investigation complete; no suspect identified
7c272a0b604fbbcc3c684987ace8f5dc86ed2a6c7eee9100f9b68215da0ec0dc,2013-02,Thames Valley Police,Thames Valley Police,-0.740149,51.515835,On or near WELBECK ROAD,E01016537,Windsor and Maidenhead 007B,Investigation complete; no suspect identified
e9a71301f9246114c5e0ffb66707041a65b48fc4db5cdf1977f405c5f867f132,2013-02,Thames Valley Police,Thames Valley Police,-0.810788,52.061465,On or near BUCKINGHAM STREET,E01016837,Milton Keynes 008B,Investigation complete; no suspect identified
02b42048926b08abbec8657eccaf5904182bc211985e6fb42b92902ea86d6568,2013-02,Thames Valley Police,Thames Valley Police,-0.562680,51.607348,On or near LANSDOWN ROAD,E01017755,Chiltern 011B,Investigation complete; no suspect identified
c455368fb1cf3b9be34490b1c38e14b18a92f0f51d2d9962998fca643dc1d4b1,2013-02,Thames Valley Police,Thames Valley Police,-0.971699,51.459035,On or near Bus/Coach Station,E01033415,Reading 011F,Investigation complete; no suspect identified
f481077a5208ec5c2250b3f859ff14000f6aeca77479c0d2f5aa691dc5d11a50,2013-02,Thames Valley Police,Thames Valley Police,-1.335312,52.061102,On or near PEPPER ALLEY,E01028435,Cherwell 004A,Offender given penalty notice
0b5b143c45b592d5ccc6a3ae0ec5b193b8a41e76e1ba088475f3174be745a157,2013-02,Thames Valley Police,Thames Valley Police,-0.986153,51.750750,On or near OLD UNION WAY,E01028672,South Oxfordshire 003C,Offender given a caution
726754dd05ef3e68a265c5936e5ca1fdf05cab4d91e59f3d618a9902d8155bba,2013-02,Thames Valley Police,Thames Valley Police,-0.680603,52.018270,On or near LUTYENS GROVE,E01016824,Milton Keynes 022B,Investigation complete; no suspect identified
dc9947dac31e0a78f188165bace76edad57816373b5eeee1f86c311274d0f894,2013-02,Thames Valley Police,Thames Valley Police,-0.724402,52.001112,On or near Petrol Station,E01016716,Milton Keynes 030C,Investigation complete; no suspect identified
0f783c2f8a919d6037be3a1c823bcf1fd11db666ac73f21d7f1a952db6777f28,2013-02,Thames Valley Police,Thames Valley Police,-1.161197,51.897247,On or near COLNE CLOSE,E01028468,Cherwell 015D,Suspect charged
275b2cdb3bc0038d9706f7aba722eff4703b13e7605e7e0fb6ffd5bc29495fd1,2013-02,Thames Valley Police,Thames Valley Police,-0.961951,51.459183,On or near NAPIER ROAD,E01033418,Reading 011G,Investigation complete; no suspect identified
6023de41965ae926c503b48d28fd3c37ae6c3493c08d7eb1f0e60c1537230f7f,2013-02,Thames Valley Police,Thames Valley Police,-1.256963,51.752189,On or near Nightclub,E01028521,Oxford 008A,Suspect charged
dd746156df895e8afb68467485825ee28cac8627d49fc9a6122907dab5562e83,2013-02,Thames Valley Police,Thames Valley Police,-0.634822,51.526104,On or near BANBURY AVENUE,E01016498,Slough 003F,Investigation complete; no suspect identified
5ccbf55fdc8c4397715c12975dda5a972749c5b1549ca6dbe9064950fcf47aa4,2013-02,Thames Valley Police,Thames Valley Police,-0.974115,51.741771,On or near VAN DIEMAN'S ROAD,E01028671,South Oxfordshire 003B,Investigation complete; no suspect identified
1aba1f12645f8250c68f55cf11aa84e458ad80fd6becf9534ce7329e1fc4d08a,2013-02,Thames Valley Police,Thames Valley Police,-1.259564,51.754327,On or near Supermarket,E01028521,Oxford 008A,Suspect charged
0113ce12224166c94c10424f849bd3e54964e595bf99d97d659f9c138f673e5f,2013-02,Thames Valley Police,Thames Valley Police,-1.344435,52.062637,On or near Parking Area,E01028430,Cherwell 006A,Suspect charged
be417f9fafa316ee327d50299667ae8ee3ebaeaa37873bdf37c571f326fceeed,2013-02,Thames Valley Police,Thames Valley Police,-0.610410,51.525385,On or near RUTLAND AVENUE,E01016483,Slough 002A,Suspect charged
fd26c97a5a0c1150e10b7eb740692c7b73ed2e7d9f3645cdb5ea321c18786dd6,2013-02,Thames Valley Police,Thames Valley Police,-1.013558,51.462317,On or near OXFORD ROAD,E01016397,Reading 006E,Investigation complete; no suspect identified
814461164b6eb439b06a79f85526f19f6962f8d22b91b3ebcf6784827652cc6d,2013-02,Thames Valley Police,Thames Valley Police,-0.742298,52.030480,On or near GREAT DENSON,E01016848,Milton Keynes 018E,Investigation complete; no suspect identified
5fbf4be42e9246b14a961247b2dfa167dec0787a35d91a6ffbbbcbf2eef2fd78,2013-02,Thames Valley Police,Thames Valley Police,-0.625207,51.507450,On or near TELFORD DRIVE,E01016477,Slough 008E,Investigation complete; no suspect identified
f73ca57cbe1e8a41434c2092d8f36ce09959e6ed352223b786759e9230de8b5d,2013-02,Thames Valley Police,Thames Valley Police,-0.590551,51.510734,On or near Supermarket,E01016456,Slough 007A,Investigation complete; no suspect identified
9c6ad5bc4e081ba34c163c632b8dc4a2bc5abdefa9747e5cc5637b200bb01334,2013-02,Thames Valley Police,Thames Valley Police,-1.304457,51.406523,On or near ROSEMOOR GARDENS,E01016279,West Berkshire 013A,Suspect charged
e918063db1e0cb53ad5fcaf42b78dbda94d7334fe7cdb6a62592292f8f84cd0e,2013-02,Thames Valley Police,Thames Valley Police,-0.684340,52.046859,On or near ASHOVER,E01033509,Milton Keynes 017H,Investigation complete; no suspect identified
dcea1e7ee6856fdc5cb16278df438d5b0698050f9362d4f74b91c70ca2648444,2013-02,Thames Valley Police,Thames Valley Police,-1.318687,52.035006,On or near Sports/Recreation Area,E01028475,Cherwell 008C,Investigation complete; no suspect identified
f24b25b6c8606b70305c09a08e9e0fcf2652933a93e7a662d045238b1347c896,2013-02,Thames Valley Police,Thames Valley Police,-0.775039,52.037892,On or near Sports/Recreation Area,E01033500,Milton Keynes 014F,Investigation complete; no suspect identified
6fb709683bb6727fcb5a01badbd52a8dce1dc74e03f6aee568291f45b609b0e4,2013-02,Thames Valley Police,Thames Valley Police,-0.736634,51.402633,On or near BLUE COAT WALK,E01016224,Bracknell Forest 006D,Suspect charged
91ee5fefdb4d52cdcda159bff2cffe5bdbcd8cb98fa19d59cb3d29bdad9e2d28,2013-02,Thames Valley Police,Thames Valley Police,-1.259667,51.753366,On or near ST MICHAEL'S STREET,E01028521,Oxford 008A,Investigation complete; no suspect identified
abac9160b11ce3582235a8e6cd1b92a4cc06abef49fe8e0c4c0f275d766ca652,2013-02,Thames Valley Police,Thames Valley Police,-0.754179,51.991081,On or near Supermarket,E01016713,Milton Keynes 031B,Offender given a caution
5ca3f661b972f14646231814ad9cb07636ac41ed4d5127aa975f386705ade298,2013-02,Thames Valley Police,Thames Valley Police,-0.748834,51.996851,On or near RICKLEY LANE,E01016711,Milton Keynes 031A,Investigation complete; no suspect identified
2f26b75c0855690f0fab58f452b83f89c25c60c3f164970edb4a2631b08d5318,2013-02,Thames Valley Police,Thames Valley Police,-0.611133,51.481234,On or near Shopping Area,E01016545,Windsor and Maidenhead 012A,Offender given a caution
3ea02bbce85920db98184d966ab5004f0689e1285c1e1ad17b592e5ec1feb6dd,2013-02,Thames Valley Police,Thames Valley Police,-0.809920,52.063955,On or near Supermarket,E01016840,Milton Keynes 010D,Suspect charged
30b5bced71ae1daf20d2c9bdd67f026d2f985fb92c0a71f8a579c5ee8728db4c,2013-02,Thames Valley Police,Thames Valley Police,-0.722373,51.520202,On or near KEYS PLACE,E01032734,Windsor and Maidenhead 005H,Investigation complete; no suspect identified
ef22817d085b943cd468591433344b902c48b39878383f97be92955133804913,2013-02,Thames Valley Police,Thames Valley Police,-1.241098,51.711645,On or near MEADOW VIEW ROAD,E01028735,Vale of White Horse 002C,Investigation complete; no suspect identified
5fa75e9ed17d03ccfab127a06f7ec86e8f59337be935f1a174a0c49e11ec76ce,2013-02,Thames Valley Police,Thames Valley Police,-0.624545,51.534679,On or near LOWER LEES ROAD,E01016452,Slough 001C,Investigation complete; no suspect identified
42f26c0e0ab3408cc58c80f2fcde3fd187288998037be7a94513b2a94446fdd1,2013-02,Thames Valley Police,Thames Valley Police,-0.683659,51.585136,On or near WOOBURN MANOR PARK,E01017936,Wycombe 019C,Investigation complete; no suspect identified
f9cb02966bb5b4d89a0616c3b79341919b4084f546b147e34ec4bc235f10f432,2013-02,Thames Valley Police,Thames Valley Police,-0.955942,51.460127,On or near Supermarket,E01033418,Reading 011G,Suspect charged
50c0e2c586cb89a722609ce4b721b14c37a94cf4f5ff9bfa3c7a2cc0bde768ed,2013-02,Thames Valley Police,Thames Valley Police,-1.260736,51.747339,On or near FRIARS WHARF,E01028543,Oxford 012C,Offender given a caution
303883fd635d3a6d874dc2956b581d295674f8c259d92e51695291f67b133611,2013-02,Thames Valley Police,Thames Valley Police,-0.804541,51.801068,On or near FUGGLE DRIVE,E01017687,Aylesbury Vale 019A,Investigation complete; no suspect identified
f1e0436ece36d04948b9d96d259eff2d3644ce75d6d90f0c4d6c6a42f82dee6e,2013-02,Thames Valley Police,Thames Valley Police,-0.698487,51.542023,On or near ISLET PARK DRIVE,E01016586,Windsor and Maidenhead 004C,Investigation complete; no suspect identified
c1695e26f6b9493ca45c96e1a54984f8ddb3762dcbf2d34117c3aaca41c1ab42,2013-02,Thames Valley Police,Thames Valley Police,-0.825844,51.813961,On or near BRACKEN WAY,E01017654,Aylesbury Vale 016B,Investigation complete; no suspect identified
c38b72968c3f8a7c8abababbb44bdd675725a2c1b95de17e5ac055d43a9a2449,2013-02,Thames Valley Police,Thames Valley Police,-0.791727,51.822499,On or near GRASSLANDS,E01017698,Aylesbury Vale 014B,Investigation complete; no suspect identified
a0272af62de797699650c1850e6281c0f748e81776762598e18e45691025941d,2013-02,Thames Valley Police,Thames Valley Police,-0.960098,51.422893,On or near DURHAM CLOSE,E01016438,Reading 017D,Investigation complete; no suspect identified
f402f8e6914c411d2a7ba0d010440ce782535f546289b0717611ffc3fdad0eec,2013-02,Thames Valley Police,Thames Valley Police,-0.570225,51.480589,On or near HOLMLEA WALK,E01016566,Windsor and Maidenhead 011C,Suspect charged
829242b0587208a697d19402d520a42a17ed7d61591aa1fd85894b63f8b72bd0,2013-02,Thames Valley Police,Thames Valley Police,-0.967433,51.455472,On or near ABBEY SQUARE,E01033420,Reading 011H,Investigation complete; no suspect identified
cbbb7be7d43c4e227919aa33911802b5cf5995b8611efc1cee209ddd8aadd320,2013-02,Thames Valley Police,Thames Valley Police,-0.969401,52.030554,On or near CAPEL CLOSE,E01032960,Aylesbury Vale 001F,Suspect charged
1a0091fff408f1dd8f6d709d1c93e202f9cddf239637f123fcc5881ae390fe4a,2013-02,Thames Valley Police,Thames Valley Police,-1.502074,51.787702,On or near Supermarket,E01028808,West Oxfordshire 010B,Offender given a caution
1adbb86cf57467709d20bbc5b9e2628aca4db14daf66132fcd82c5262ea04bb7,2013-02,Thames Valley Police,Thames Valley Police,-1.215246,51.719306,On or near PRIORY ROAD,E01028552,Oxford 016A,Investigation complete; no suspect identified
a5967bffa44368ff60e4a3c34a8161969a891538f9b2f2a955341fb0dec7ba4d,2013-02,Thames Valley Police,Thames Valley Police,-0.617348,51.722021,On or near HIVINGS PARK,E01017789,Chiltern 002D,Investigation complete; no suspect identified
da0c8a699caa6d6de69c0e8b2b334fb0a378ca45fea5318f5882c2a8966fb627,2013-02,Thames Valley Police,Thames Valley Police,-0.535785,51.488905,On or near Petrol Station,E01016480,Slough 014B,Investigation complete; no suspect identified
491d12befd493646f78d4a72520c1b3caebf0d19a1282cff98390e8d22c03485,2013-02,Thames Valley Police,Thames Valley Police,-0.516963,51.573095,On or near BAKERS WOOD,E01017818,South Bucks 002A,Investigation complete; no suspect identified
3ec630356bbc20504e191ddac46e605355125feae9ad2b2038f55ff0dbd8c87a,2013-02,Thames Valley Police,Thames Valley Police,-0.755787,51.421038,On or near DUKESHILL ROAD,E01016240,Bracknell Forest 004B,Investigation complete; no suspect identified
624570893e9f57d3ab371c944829028fc438aa5b1b3db669b1eb591e7db0918a,2013-02,Thames Valley Police,Thames Valley Police,-0.612672,51.528739,On or near SURREY AVENUE,E01016485,Slough 002C,Investigation complete; no suspect identified
fe918400bf736b2907ad8b268f30d0d206f5dd3f74e18823d8171a034115def7,2013-02,Thames Valley Police,Thames Valley Police,-0.791151,52.064834,On or near HIGH STREET,E01016835,Milton Keynes 006D,Suspect charged
786d18400ea513c7deabea4450825542dd2984b1cbdc2910bfd6aea8c580ff5d,2013-02,Thames Valley Police,Thames Valley Police,-0.711207,52.085665,On or near CARLTON CLOSE,E01016793,Milton Keynes 004C,Investigation complete; no suspect identified
ebe5f34e7b4aa6c0693195a364483199761cb9f0ebbeff7b938c868a44497aab,2013-02,Thames Valley Police,Thames Valley Police,-1.424019,51.599492,On or near WOLAGE DRIVE,E01028722,Vale of White Horse 011B,Investigation complete; no suspect identified
c11ca08d4df50a2371b46b759f0c467aa8525d8293c8892c00cd747261b53008,2013-02,Thames Valley Police,Thames Valley Police,-0.769580,51.632852,On or near TAVISTOCK MEWS,E01017904,Wycombe 013B,Suspect charged
9e004a5e0aeb566709e52e158ff0532b4ac0bcea09a1d33a5cd9355f31a9e2fd,2013-02,Thames Valley Police,Thames Valley Police,-0.906064,51.452407,On or near Supermarket,E01016616,Wokingham 005B,Investigation complete; no suspect identified
f624fe851a83b32b7cd01f8da44f42b7180ca749ef7d89b2c4000f94de0e693a,2013-02,Thames Valley Police,Thames Valley Police,-1.210804,51.727504,On or near LOCKHEART CRESCENT,E01028530,Oxford 015D,Investigation complete; no suspect identified
8f215ca8edf4ef1d6040ad8aa48924f92bb56025b2fa9c3ba2cdea45c24d03e4,2013-02,Thames Valley Police,Thames Valley Police,-0.744993,52.071122,On or near HARLE STONE COURT,E01016764,Milton Keynes 005B,Offender given a caution
bb5ee6237cee482208af1f35492517d0a4392211d32b83483019d69e1e5d2660,2013-02,Thames Valley Police,Thames Valley Police,-1.567028,51.940185,On or near KENNEL LANE,E01028782,West Oxfordshire 001C,Investigation complete; no suspect identified
61970b649254881a2fa11af117ff8db44c9880f363b654f6ac2420083fea3801,2013-02,Thames Valley Police,Thames Valley Police,-0.723228,52.086884,On or near Supermarket,E01016794,Milton Keynes 004D,Suspect charged
7088845b25d2bf070af91a06643fdb254ed7aecb3c520b72a633469fb04f8f1a,2013-02,Thames Valley Police,Thames Valley Police,-0.678717,51.594792,On or near HOLTSPUR AVENUE,E01017935,Wycombe 019B,Suspect charged
cd2610aef8d6db590a7f0d7245d87c9abddbc01835c359d3912087775dff0b7c,2013-02,Thames Valley Police,Thames Valley Police,-0.687618,52.036502,On or near Supermarket,E01016783,Milton Keynes 017A,Investigation complete; no suspect identified
79009333a06af8126874d5391ea65c72671be99de0cb067e60d4983f5264abe9,2013-02,Thames Valley Police,Thames Valley Police,-0.585695,51.491649,On or near CASTLE AVENUE,E01016565,Windsor and Maidenhead 011B,Investigation complete; no suspect identified
a3c4639ce9048e5474a3113667e733f6edfb47c5add5e0ef4c2ff845829e9aff,2013-02,Thames Valley Police,Thames Valley Police,-0.601978,51.525366,On or near KIRKWALL SPUR,E01016445,Slough 004B,Investigation complete; no suspect identified
9cff8c8f9ac2eff88b4d3465f90c06d7bb933774f6d4939f7313b6c17271c944,2013-02,Thames Valley Police,Thames Valley Police,-1.327146,51.693898,On or near COTHILL ROAD,E01028752,Vale of White Horse 003G,Investigation complete; no suspect identified
c63626d6aeda9d6f562d95a2aedf6d3d0c7440c74ad6a53fb948750e20c88fa2,2013-02,Thames Valley Police,Thames Valley Police,-0.963060,51.454733,On or near BEMBRIDGE PLACE,E01033418,Reading 011G,Investigation complete; no suspect identified
5b36178f93403f1c8ea8354269656d1399c60eca2612ba29cde26e3cc75b6629,2013-02,Thames Valley Police,Thames Valley Police,-1.029347,51.452872,On or near DUNSFOLD ROAD,E01016434,Reading 009C,Suspect charged as part of another case
c5a2648ae8b2d14dc0bcdb47efa47f2ed0fca9a74a00da018601509b7bc895df,2013-02,Thames Valley Police,Thames Valley Police,-1.282952,51.752143,On or near EARL STREET,E01028548,Oxford 009A,Suspect charged
6b70634971947760c4cc3ce5a859659e3b1900e6fb696f66978a2924bb91c1b2,2013-02,Thames Valley Police,Thames Valley Police,-0.715170,51.518514,On or near Bus/Coach Station,E01032734,Windsor and Maidenhead 005H,Investigation complete; no suspect identified
a7d860c350ba8ca43a656b19e0146fae78ac77421da521ca8af227160a0a54ce,2013-02,Thames Valley Police,Thames Valley Police,-0.988252,51.456445,On or near HART STREET,E01016358,Reading 007B,Investigation complete; no suspect identified
d7541cd56d092563bd8891e1b90c28d02793ca029d52fb7a942eb94cb9328801,2013-02,Thames Valley Police,Thames Valley Police,-0.559246,51.501317,On or near SHERWOOD CLOSE,E01016501,Slough 012B,Investigation complete; no suspect identified
5bfbff9d13739f8a5da391c397be8f1ad012a3ca326c18018a69f4af4f5187b6,2013-02,Thames Valley Police,Thames Valley Police,-0.562392,51.464982,On or near ENGLISH GARDENS,E01016575,Windsor and Maidenhead 016A,Investigation complete; no suspect identified
ade628b1d2db26bf8a09f08c11644fad91d6915a3aa0fb7ff4a725229e4ae835,2013-02,Thames Valley Police,Thames Valley Police,-0.791727,51.822499,On or near GRASSLANDS,E01017698,Aylesbury Vale 014B,Investigation complete; no suspect identified
c4f0e0ca2c4a5d72aa1bb0e9366387b0023327799a194f17b833112a9722ef39,2013-02,Thames Valley Police,Thames Valley Police,-0.590551,51.510734,On or near Supermarket,E01016456,Slough 007A,Investigation complete; no suspect identified
5d78515910946da6ff50de3e2a29dad2336bd644a7e6f5de1753e93ef2a7d7ab,2013-02,Thames Valley Police,Thames Valley Police,-0.747505,51.390448,On or near JEVINGTON,E01016217,Bracknell Forest 010B,Investigation complete; no suspect identified
1a68ad3ee926de0fb84b7dd23a52cb944ea40f88a90468637bbda3653533031a,2013-02,Thames Valley Police,Thames Valley Police,-0.933017,51.424736,On or near Supermarket,E01016653,Wokingham 008C,Investigation complete; no suspect identified
62dced9af0553cf6faff3bd5e923c92cb9ac18b5b9c30becf05a2f219e14c4fd,2013-02,Thames Valley Police,Thames Valley Police,-0.746557,52.039238,On or near GURNARDS AVENUE,E01016729,Milton Keynes 014B,Suspect charged
5b1555c9c2b848a3cff80560bf9085852d3b5d3ed82263737d96cabbc2916a56,2013-02,Thames Valley Police,Thames Valley Police,-0.729072,52.051198,On or near Theme/Adventure Park,E01016768,Milton Keynes 014D,Investigation complete; no suspect identified
516ebfbc618635ea4e3fd13388e15338a3115f14d61e12a7c214c7eed3bf7757,2013-02,Thames Valley Police,Thames Valley Police,-1.335312,52.061102,On or near PEPPER ALLEY,E01028435,Cherwell 004A,Suspect charged
22c720b0449657bd52ab911042a1627cfada5dc9c6cab9bfd60b2a9ae85184b7,2013-02,Thames Valley Police,Thames Valley Police,-0.948177,51.425970,On or near LACEWOOD GARDENS,E01016369,Reading 018A,Investigation complete; no suspect identified
766e392ea738e6b841b7f6ca23374c006414ffab27b1df4cff2bd771900192f6,2013-02,Thames Valley Police,Thames Valley Police,-0.614069,51.563447,On or near HOLLY CLOSE,E01017815,South Bucks 004A,Suspect charged
b3a91b4abfe9e59af30eebbee7c3d6813e6483688d10a53946a7f29f8b1b6e18,2013-02,Thames Valley Police,Thames Valley Police,-0.809335,52.060164,On or near GREEN LANE,E01016837,Milton Keynes 008B,Investigation complete; no suspect identified
78e44413b192d8823690cd9c8a00cbab0441a7b1ed6da1bbf440517e2733f06b,2013-02,Thames Valley Police,Thames Valley Police,-0.699119,51.662395,On or near GARDENER WALK,E01032609,Chiltern 013F,Investigation complete; no suspect identified
e6dd8f9a25bf6a4ef97120caf73057d6e1733784aeca1eab20ba956c471b7470,2013-02,Thames Valley Police,Thames Valley Police,-1.366391,52.061408,On or near DOVER AVENUE,E01028453,Cherwell 005E,Investigation complete; no suspect identified
22de608b74fa8baa3db122e51f263e5c696adabeb950e7ec7b2d2e8f7dc7ab6c,2013-02,Thames Valley Police,Thames Valley Police,-1.284042,51.670302,On or near THE SQUARE,E01033306,Vale of White Horse 006H,Offender given a caution
38c812dc6618c698eda5530e85452e13500a75a961d8804133aeed05115f50ad,2013-02,Thames Valley Police,Thames Valley Police,-1.234408,51.376593,On or near LAUREL AVENUE,E01016339,West Berkshire 011F,Investigation complete; no suspect identified
1178c2110c8c5b46551f0e44e3936ea03f7a2297e99b5d1a445e496b1fd500c1,2013-02,Thames Valley Police,Thames Valley Police,-0.825878,51.411222,On or near SEAFORD ROAD,E01016696,Wokingham 013E,Investigation complete; no suspect identified
ddc9c494484c4de6d2c92ea6a7bb903abcefa24b2cc5df2455cbbfc45fafa86b,2013-02,Thames Valley Police,Thames Valley Police,-0.569590,51.610337,On or near PINETREE CLOSE,E01017767,Chiltern 012C,Investigation complete; no suspect identified
9ef5da684d13b48e97b83641167e8de6572fbc79267f7f7bb1d97aadaac9cbf6,2013-02,Thames Valley Police,Thames Valley Police,-0.563019,51.611237,On or near BOUNDARY ROAD,E01017753,Chiltern 012B,Investigation complete; no suspect identified
341806d2be081a594d514eaf5aa5ad7a8544a9b78ada206355d9dceaece37376,2013-02,Thames Valley Police,Thames Valley Police,-0.754532,52.043962,On or near Shopping Area,E01033499,Milton Keynes 014E,Investigation complete; no suspect identified
5fc58aedd55a8165cd47c90c3dc93549c2df7c61f1542a8c0f2fd32441346dbe,2013-02,Thames Valley Police,Thames Valley Police,-1.273012,51.773041,On or near COMPLINS CLOSE,E01028584,Oxford 003C,Investigation complete; no suspect identified
9707c305f241ce500ae0085612e5879082004a97e2937564151912137a35a0c1,2013-02,Thames Valley Police,Thames Valley Police,-0.760893,51.394988,On or near CLAVERDON,E01016216,Bracknell Forest 011B,Suspect charged
b3277d3c868de5c08dd0ce8d5d4b1b1121751e17552df1306f10a6d63093f6f5,2013-02,Thames Valley Police,Thames Valley Police,-0.728061,51.991773,On or near ASHFIELD GROVE,E01016710,Milton Keynes 030A,Suspect charged
0d65b234601658f21d6031bc215509a30f1354f3dd6554d45745edbc0a60f13c,2013-02,Thames Valley Police,Thames Valley Police,-0.574167,51.505186,On or near LANGLEY ROAD,E01016515,Slough 011E,Suspect charged
ea8e373b19df529cd663d9cf56760a2d909ae40f93f96b9d863c4b0fd78a98cd,2013-02,Thames Valley Police,Thames Valley Police,-0.945749,51.448949,On or near EASTERN AVENUE,E01016401,Reading 012A,Investigation complete; no suspect identified
18bd8bfa84d883d5a3d36aabd63ffc76c1f1f545669cb76217d4776e0a6f9ca9,2013-02,Thames Valley Police,Thames Valley Police,-0.785953,51.593756,On or near HIGHWOODS DRIVE,E01017877,Wycombe 020D,Investigation complete; no suspect identified
e0f096db4bcc2cbf0a447c5ac11ce0f1a05aa462de98c8120b5f65a700e1af04,2013-02,Thames Valley Police,Thames Valley Police,-1.337616,52.062140,On or near PARSON'S STREET,E01028435,Cherwell 004A,Investigation complete; no suspect identified
33e62cf07bf0a47355b04ca57e13d0451a18b6ed6321d963f7c1666cb46811c8,2013-02,Thames Valley Police,Thames Valley Police,-0.991671,51.936665,On or near WEST END CLOSE,E01017714,Aylesbury Vale 004D,Offender given a caution
beb647245dce5f9bb2af05b527f6ddffbb15d41e7f4556799774a3e86b09ed44,2013-02,Thames Valley Police,Thames Valley Police,-0.953976,51.438440,On or near WEARDALE CLOSE,E01016370,Reading 016A,Offender given penalty notice
4ae073c28beabf327e9af92b498c478c75cf01ea185f028ab97fb3b6a4d249c0,2013-02,Thames Valley Police,Thames Valley Police,-1.017507,51.462763,On or near BRAMSHAW ROAD,E01016382,Reading 006B,Offender given a caution
d8b6ab7444e0cf61b35fb7f23621446246f39167c0c8738dde31d176aac4283e,2013-02,Thames Valley Police,Thames Valley Police,-1.138601,51.522881,On or near HIGH STREET,E01028645,South Oxfordshire 018D,Offender given a caution
17bfb7b6906a4db3a12fad5718607dbf731b2a312db33d3d0c4285cc50df8088,2013-02,Thames Valley Police,Thames Valley Police,-1.356340,52.065526,On or near THE LINK,E01028454,Cherwell 005F,Investigation complete; no suspect identified
42c8af2122441060c0bd0dc00aafe2971c1a401a358a00605c7922fee2abb39f,2013-02,Thames Valley Police,Thames Valley Police,-1.598003,51.765115,On or near LAUREL CLOSE,E01032953,West Oxfordshire 013H,Investigation complete; no suspect identified
