Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
4f0a195ab7d75e75fe9283e86b01b5f7d46bde1a6625d75708c02148ca63b888,2015-03,Lincolnshire Police,Lincolnshire Police,-0.017975,52.680265,On or near HIGHSTOCK LANE,E01026280,South Holland 010C,Unable to prosecute suspect
24b4eb1ed658374582adcfbb474c65c350b3ff37a667217c5b6ffd40dadfe185,2015-03,Lincolnshire Police,Lincolnshire Police,-0.178276,52.820576,On or near OLD FEN LANE,E01026259,South Holland 005C,Unable to prosecute suspect
97f984fa06d43c29e67095548a1e645aeedd1efb4798b44edbaed327532d4300,2015-03,Lincolnshire Police,Lincolnshire Police,-0.522084,53.250776,On or near SEARBY ROAD,E01026165,Lincoln 002D,Unable to prosecute suspect
39bdc666484f4c2f9ad57df30fba265e617cee77ce030b70dc0057f88c32770b,2015-03,Lincolnshire Police,Lincolnshire Police,-0.663989,52.900907,On or near Police Station,E01026308,South Kesteven 005A,Unable to prosecute suspect
b72b6758a2518cdc555058b0d3019b8e84a9fbe422fea7731d5686cd8641dff4,2015-03,Lincolnshire Police,Lincolnshire Police,-0.641077,52.906626,On or near LAUNDER TERRACE,E01026318,South Kesteven 006B,Unable to prosecute suspect
2ec914e72f64597c8e18c9a26750f84849f1f0c5b3ab6feca7df398d5c60ab3b,2015-03,Lincolnshire Police,Lincolnshire Police,-0.549742,53.215202,On or near WEBB STREET,E01026134,Lincoln 006A,Unable to prosecute suspect
3c24575088d161cef96e0ce3dafec682741d6f7e33327e08c491725d630178e8,2015-03,Lincolnshire Police,Lincolnshire Police,-0.546773,53.229459,On or near BRAYFORD WHARF NORTH,E01026143,Lincoln 005B,Unable to prosecute suspect
d84b240774311d68711b500871fb7cbee54a632ad0780340d3d2184dd362f580,2015-03,Lincolnshire Police,Lincolnshire Police,-0.641736,52.907928,On or near NORTON STREET,E01026317,South Kesteven 006A,Unable to prosecute suspect
d84b240774311d68711b500871fb7cbee54a632ad0780340d3d2184dd362f580,2015-03,Lincolnshire Police,Lincolnshire Police,-0.641736,52.907928,On or near NORTON STREET,E01026317,South Kesteven 006A,Unable to prosecute suspect
d02ebb04f655ef5b70bb34f8753a968501190268c63c43fd80bcb61108be09f8,2015-03,Lincolnshire Police,Lincolnshire Police,0.343575,53.141837,On or near B1451,E01026093,East Lindsey 014B,Unable to prosecute suspect
1ac5a58c847639ff26e52c42f18fd626f4d4f8adcb21a7dbbd959378784f30a9,2015-03,Lincolnshire Police,Lincolnshire Police,-0.344065,52.891934,On or near GENOVA COURT,E01026361,South Kesteven 008D,Unable to prosecute suspect
6c01de77e63662a4543daec3cd70e518d712a15602714d4c5be783bc23255473,2015-03,Lincolnshire Police,Lincolnshire Police,-0.543359,53.220140,On or near PENNELL STREET,E01026178,Lincoln 006D,Unable to prosecute suspect
0e3d1dfbba7e8a8051a981e5934d87b7542b44881cc85502399ad0a146667ef9,2015-03,Lincolnshire Police,Lincolnshire Police,0.133484,53.398888,On or near SADDLEBACK ROAD,E01026058,East Lindsey 002A,Unable to prosecute suspect
27992c55ca4876ac582e07d39959b68f3f04b20f7482ba863591c4762d0080c4,2015-03,Lincolnshire Police,Lincolnshire Police,0.147373,53.442584,On or near SCHOOL LANE,E01026079,East Lindsey 002C,Unable to prosecute suspect
09faa1d2676e9ce76a27b7916d4bf6cf3c7340ac0c03c7c6028eefd5de624acd,2015-03,Lincolnshire Police,Lincolnshire Police,-0.334565,53.386306,On or near OXFORD STREET,E01026389,West Lindsey 003A,Unable to prosecute suspect
409da84087a4adde88d09df95b793a2e6633835463b11f8e2e4736872b598440,2015-03,Lincolnshire Police,Lincolnshire Police,-0.632344,52.906310,On or near ST ANNE'S STREET,E01026343,South Kesteven 006D,Unable to prosecute suspect
409da84087a4adde88d09df95b793a2e6633835463b11f8e2e4736872b598440,2015-03,Lincolnshire Police,Lincolnshire Police,-0.632344,52.906310,On or near ST ANNE'S STREET,E01026343,South Kesteven 006D,Unable to prosecute suspect
222009b3ae25afde8a2fd1c8b1c1701a66405ebaa71577208968bc5f1a2c7df2,2015-03,Lincolnshire Police,Lincolnshire Police,-0.523061,53.250689,On or near THURLBY CRESCENT,E01026165,Lincoln 002D,Unable to prosecute suspect
99752f60b6d167e468bf37170a3796fab3387022d9ac476e8f4b34119b8a4ee9,2015-03,Lincolnshire Police,Lincolnshire Police,0.340390,53.150360,On or near Petrol Station,E01026114,East Lindsey 014D,Unable to prosecute suspect
fd187a3aef0b8c3393804237b2036a3cf34216ddd89e03136ee4a6aa33ddd847,2015-03,Lincolnshire Police,Lincolnshire Police,-0.523061,53.250689,On or near THURLBY CRESCENT,E01026165,Lincoln 002D,Unable to prosecute suspect
83ad7c8a0bea18af28811da4bd2d4588d4dcdeb8899b204d85a192861c3da2d5,2015-03,Lincolnshire Police,Lincolnshire Police,-0.335501,53.387362,On or near QUEEN STREET,E01026389,West Lindsey 003A,Unable to prosecute suspect
550ffc948498eca0d099bdcfa5c8a3c21171edd0cca02cbd9cbf54ed3e52cf14,2015-03,Lincolnshire Police,Lincolnshire Police,-0.645763,52.910401,On or near DYSART ROAD,E01026323,South Kesteven 004D,Unable to prosecute suspect
175e8eb7173313ac330dea42e5b2a28250cc2315b006845fc61f4886b0ffab19,2015-03,Lincolnshire Police,Lincolnshire Police,-0.745950,53.300607,On or near CHURCH LANE,E01026410,West Lindsey 007D,Unable to prosecute suspect
1066aee42a8bde5c5dec0899000ad891bb861ad881fa91fa655ae24c32ebc39b,2015-03,Lincolnshire Police,Lincolnshire Police,-0.752826,53.395740,On or near HEAPHAM ROAD,E01026374,West Lindsey 006A,Unable to prosecute suspect
962ee2a5c196bbd9f65b13af55e9901a7791bb06fe78ced11a7c60cc09d8153b,2015-03,Lincolnshire Police,Lincolnshire Police,0.010623,52.806134,On or near EAST ELLOE AVENUE,E01026252,South Holland 003C,Unable to prosecute suspect
95934272849c5f161962a60877a9f0b62b7c86dafd768680d56e9061a0ccc470,2015-03,Lincolnshire Police,Lincolnshire Police,-0.529329,53.231385,On or near ARBORETUM AVENUE,E01026122,Lincoln 004A,Unable to prosecute suspect
dec3ba06f3700464121bd449bcb01c9d53370ec1f3b6241ca76c1b11ede1802f,2015-03,Lincolnshire Police,Lincolnshire Police,0.262702,53.342214,On or near HIGH STREET,E01026073,East Lindsey 005B,Unable to prosecute suspect
349fa65058977fd675c92a13a339ae2a59923b68312af9e5dd0c17edc30868f2,2015-03,Lincolnshire Police,Lincolnshire Police,-0.640842,52.901310,On or near VICTORIA STREET,E01026318,South Kesteven 006B,Unable to prosecute suspect
27320ff2b583b6d8179c5502fb04f4b4a78c3cf81fff46ff5d3219dbaf3a4aa3,2015-03,Lincolnshire Police,Lincolnshire Police,-0.418098,52.994568,On or near RHODES AVENUE,E01026227,North Kesteven 010A,Unable to prosecute suspect
27320ff2b583b6d8179c5502fb04f4b4a78c3cf81fff46ff5d3219dbaf3a4aa3,2015-03,Lincolnshire Police,Lincolnshire Police,-0.418098,52.994568,On or near RHODES AVENUE,E01026227,North Kesteven 010A,Unable to prosecute suspect
ca5422eedca4d65e2d65a37bdfccfae7c4677ba9ca86fef8897fa8a26e7cf92e,2015-03,Lincolnshire Police,Lincolnshire Police,-0.639946,52.909517,On or near WHARF ROAD,E01026323,South Kesteven 004D,Unable to prosecute suspect
443c43678a6844a2e9ed04df7e3bfc8653d687bb949e3d45ce0e88da889a3045,2015-03,Lincolnshire Police,Lincolnshire Police,-0.703172,53.153711,On or near MEADOW VIEW,E01026193,North Kesteven 003C,Unable to prosecute suspect
7aa6524fa0a9872e524754c6ddb70ee9885728a3479c1f3411d4fc339fa38954,2015-03,Lincolnshire Police,Lincolnshire Police,-0.432237,53.236521,On or near HIGH MEADOWS,E01026373,West Lindsey 011E,Unable to prosecute suspect
b2df0a8c670d04999e484701a93ddac249b888eb1b88fe0349d1aa5e000bc6c9,2015-03,Lincolnshire Police,Lincolnshire Police,-0.317287,52.675695,On or near Shopping Area,E01026335,South Kesteven 013B,Unable to prosecute suspect
293604983b983b47a463705b68ead51db941c5b9b478678c04671f8075ed2894,2015-03,Lincolnshire Police,Lincolnshire Police,0.147598,53.157860,On or near OLD CHURCH LANE,E01026055,East Lindsey 013C,Unable to prosecute suspect
238016fbf424fb56dd90431556c802b39d8ffcda1899dff193e502cc6a42c9f7,2015-03,Lincolnshire Police,Lincolnshire Police,-0.088866,53.291115,On or near Petrol Station,E01026071,East Lindsey 007A,Unable to prosecute suspect
150c4e2c3f94932eb8589231bf5fffb8c441a7ec45d98027d750df41aaf70ad8,2015-03,Lincolnshire Police,Lincolnshire Police,-0.152602,52.800255,On or near ST HELENA DRIVE,E01032996,South Holland 006G,Unable to prosecute suspect
357edaa07bdb7e28e6178cb42b16d17a05dca4f0f8720ac3783fecd588f3af84,2015-03,Lincolnshire Police,Lincolnshire Police,-0.139435,52.794916,On or near A151,E01026271,South Holland 007D,Unable to prosecute suspect
357edaa07bdb7e28e6178cb42b16d17a05dca4f0f8720ac3783fecd588f3af84,2015-03,Lincolnshire Police,Lincolnshire Police,-0.139435,52.794916,On or near A151,E01026271,South Holland 007D,Unable to prosecute suspect
d98d6e7e3a098d82690da68631133d82b7a1d47cd473ca637bb9fdaf18603e1e,2015-03,Lincolnshire Police,Lincolnshire Police,-0.009391,52.986162,On or near MAYFAIR GARDENS,E01026022,Boston 008C,Unable to prosecute suspect
2295b93309cce6fb0fcf31017a27d92f6951cdc8f0f4663b61f2c051ff248506,2015-03,Lincolnshire Police,Lincolnshire Police,-0.539021,53.231864,On or near STRAIT,E01026143,Lincoln 005B,Unable to prosecute suspect
66e648315aca88a4d97299d46b53acef27667b71fcaeba0734ddea4c01fb7a1e,2015-03,Lincolnshire Police,Lincolnshire Police,-0.520840,53.243398,On or near MARLOWE DRIVE,E01026156,Lincoln 004G,Unable to prosecute suspect
2d103b83ae2cba4130983e9f18c37cf9e86287ca4f7367326fdc14608d39463f,2015-03,Lincolnshire Police,Lincolnshire Police,-0.543607,53.223865,On or near Further/Higher Educational Building,E01026132,Lincoln 005A,Unable to prosecute suspect
a410bf01d1c1195e4ad3004ce81e520306e75461fb861579647ee348bd609bb6,2015-03,Lincolnshire Police,Lincolnshire Police,0.326186,53.220939,On or near SKEGNESS ROAD,E01026048,East Lindsey 010A,Unable to prosecute suspect
ce72a0b52302d37836ef6d51efb49a8187f42e519ec9effc96c6fc6c60d27343,2015-03,Lincolnshire Police,Lincolnshire Police,0.181930,53.282574,On or near ROSE LANE,E01026117,East Lindsey 008E,Unable to prosecute suspect
a9bd70345b578d6d4eef17cb264c923672b096bd1d71cf1953a2ec5f9e7ef1a4,2015-03,Lincolnshire Police,Lincolnshire Police,-0.659028,52.911352,On or near SHANKLIN DRIVE,E01026309,South Kesteven 005B,Unable to prosecute suspect
9ab93764771b056623af5913d9a0008e77f63a56cc4608a3e74e7bb0dc1ac774,2015-03,Lincolnshire Police,Lincolnshire Police,-0.403116,52.758121,On or near Park/Open Space,E01026330,South Kesteven 012A,Unable to prosecute suspect
c07a20844d6b03a396250c5b898a80fe6db4dc16ecf458995f1f17e41a315b7f,2015-03,Lincolnshire Police,Lincolnshire Police,-0.041266,52.951079,On or near GRANVILLE AVENUE,E01026041,Boston 007E,Unable to prosecute suspect
987f573a2e786cd0a1b13e13bcbc093ea862af6aaf3d8bcec4cc2323534b901d,2015-03,Lincolnshire Police,Lincolnshire Police,-0.593683,53.185002,On or near BODMIN MOOR CLOSE,E01026218,North Kesteven 014C,Unable to prosecute suspect
ee86061be4d4a17ea3e57b65fafefd2ee621d0f717950b3470399e1897f59c46,2015-03,Lincolnshire Police,Lincolnshire Police,-0.642909,52.908921,On or near ELTON STREET,E01026317,South Kesteven 006A,Unable to prosecute suspect
8ec971787cc8dfff408c69320957499b7a8357f48e81003432f5c921193e92ab,2015-03,Lincolnshire Police,Lincolnshire Police,-0.755539,53.389836,On or near BREWSTER ROAD,E01026375,West Lindsey 006B,Unable to prosecute suspect
ff0d08c9f49a57195ff84effd70cc245ac839cd9a4a2d88251879b87587e0959,2015-03,Lincolnshire Police,Lincolnshire Police,0.344013,53.161671,On or near RANWORTH CLOSE,E01026116,East Lindsey 012D,Unable to prosecute suspect
ff0d08c9f49a57195ff84effd70cc245ac839cd9a4a2d88251879b87587e0959,2015-03,Lincolnshire Police,Lincolnshire Police,0.344013,53.161671,On or near RANWORTH CLOSE,E01026116,East Lindsey 012D,Unable to prosecute suspect
9521357a95ab162b776e2a3336c75c2fe52c7be4999cac194260a6e17d1010dc,2015-03,Lincolnshire Police,Lincolnshire Police,-0.540002,53.241791,On or near KENNETH STREET,E01026151,Lincoln 003E,Unable to prosecute suspect
5b798d72d91cee81ba9a08a6ecfd09ec3fb6822a1376f9c231e77d9bf1e82bbc,2015-03,Lincolnshire Police,Lincolnshire Police,0.179158,53.256103,On or near SOUTH STREET,E01026043,East Lindsey 008B,Unable to prosecute suspect
23f99299631d2a1c3f08a79c7455853865bbe8e024aafe9074958998a1bb511d,2015-03,Lincolnshire Police,Lincolnshire Police,-0.019149,52.978359,On or near RASON'S COURT,E01026025,Boston 003C,Unable to prosecute suspect
a5182239fd893b45afc60d6a78f9c36eeeb5b1762b2abe3e861abe1e5dd5ed4d,2015-03,Lincolnshire Police,Lincolnshire Police,-0.514523,53.248381,On or near SHERIDAN CLOSE,E01026157,Lincoln 002C,Unable to prosecute suspect
1a8a8425857f0ac3ab1c7c6c94989242775552b3e823aa3520a4d25aded872ed,2015-03,Lincolnshire Police,Lincolnshire Police,-0.582915,53.200660,On or near REDCOTE DRIVE,E01026171,Lincoln 011H,Unable to prosecute suspect
a4cf7f8cc46902a5522a1d3eb54d6fd17bfca481f49fcf77cd48ebfbcf039d87,2015-03,Lincolnshire Police,Lincolnshire Police,-0.514523,53.248381,On or near SHERIDAN CLOSE,E01026157,Lincoln 002C,Unable to prosecute suspect
a4cf7f8cc46902a5522a1d3eb54d6fd17bfca481f49fcf77cd48ebfbcf039d87,2015-03,Lincolnshire Police,Lincolnshire Police,-0.514523,53.248381,On or near SHERIDAN CLOSE,E01026157,Lincoln 002C,Unable to prosecute suspect
a4cf7f8cc46902a5522a1d3eb54d6fd17bfca481f49fcf77cd48ebfbcf039d87,2015-03,Lincolnshire Police,Lincolnshire Police,-0.514523,53.248381,On or near SHERIDAN CLOSE,E01026157,Lincoln 002C,Unable to prosecute suspect
9d1588f88f0130901e9c8b83e68e123a46e6ea15c50d15d8db374130b4640528,2015-03,Lincolnshire Police,Lincolnshire Police,-0.034836,52.979635,On or near HORACE STREET,E01026032,Boston 002D,Unable to prosecute suspect
9360326f70cff0a43b84b1674d76583c83b364984c90b50425918687e9dbd852,2015-03,Lincolnshire Police,Lincolnshire Police,-0.537982,53.231150,On or near GRANTHAM STREET,E01026122,Lincoln 004A,Unable to prosecute suspect
305163189a0e63ac7150552146d9480ff710b5aa9842c0bfc68971899c068970,2015-03,Lincolnshire Police,Lincolnshire Police,0.005339,53.372629,On or near VICTORIA ROAD,E01026088,East Lindsey 003D,Unable to prosecute suspect
e63cd43d74800b950b11dafb61a9ba2998244357e9df585499e7d941d46addf1,2015-03,Lincolnshire Police,Lincolnshire Police,-0.645769,52.918771,On or near MANNERS STREET,E01026353,South Kesteven 003F,Unable to prosecute suspect
4017e66a41d972d1ab252e3b3a2a5069c873740b1d0ffbe466250ce9c02b0df2,2015-03,Lincolnshire Police,Lincolnshire Police,-0.538975,53.222658,On or near WALNUT PLACE,E01026176,Lincoln 006B,Unable to prosecute suspect
4f764e5bd45258f058002f369989eeffe744755c24f6f6f0ea0f3897081353aa,2015-03,Lincolnshire Police,Lincolnshire Police,0.331357,53.140431,On or near Supermarket,E01026097,East Lindsey 015D,Unable to prosecute suspect
5e28e89fd7e99d11467c389685cbaeaed03129836b4e24d3c862dcc01b20ca55,2015-03,Lincolnshire Police,Lincolnshire Police,0.012116,52.806019,On or near BARRETT'S CLOSE,E01026252,South Holland 003C,Unable to prosecute suspect
f289ff5bed83acba93e93460fe368ef085b984c4926e9844baecde4b1725eb48,2015-03,Lincolnshire Police,Lincolnshire Police,-0.022680,52.971827,On or near SOUTH TERRACE,E01026025,Boston 003C,Unable to prosecute suspect
63065eb38f70d2bcc52341648dd205dbbb1babf7bc5adde7cd80b86e71b45bf5,2015-03,Lincolnshire Police,Lincolnshire Police,-0.480980,52.662109,On or near CHESHIRE CLOSE,E01026348,South Kesteven 015F,Unable to prosecute suspect
630fef3380542c2cfda2c650ebb2e1bb338d0c3d27162c73641d96df37b4a270,2015-03,Lincolnshire Police,Lincolnshire Police,-0.480980,52.662109,On or near CHESHIRE CLOSE,E01026348,South Kesteven 015F,Unable to prosecute suspect
21b87fe4af054fd8f03e6b3a2217d3ed81346de16f4632c064d471e7f41b8ba8,2015-03,Lincolnshire Police,Lincolnshire Police,-0.632729,52.902574,On or near HOUGHTON ROAD,E01026344,South Kesteven 006E,Unable to prosecute suspect
06a1a9543a542d5ee0f8861cae2aaad67b1e884541b7f122d8c208f10f1bb844,2015-03,Lincolnshire Police,Lincolnshire Police,0.231805,53.211047,On or near HASTHORPE ROAD,E01026113,East Lindsey 008D,Unable to prosecute suspect
f4ef8f62f0d2ebc714fbaf4b58079a4edb115b32f153f0cf51124ab7d4b1ce2e,2015-03,Lincolnshire Police,Lincolnshire Police,-0.660075,52.907768,On or near EAST AVENUE,E01026309,South Kesteven 005B,Unable to prosecute suspect
f4ef8f62f0d2ebc714fbaf4b58079a4edb115b32f153f0cf51124ab7d4b1ce2e,2015-03,Lincolnshire Police,Lincolnshire Police,-0.660075,52.907768,On or near EAST AVENUE,E01026309,South Kesteven 005B,Unable to prosecute suspect
87fc130d67e53e475b8264b99942ed3dd77ef19fb05e8d0b92b3345b6229064b,2015-03,Lincolnshire Police,Lincolnshire Police,-0.773560,53.393815,On or near PORTLAND TERRACE,E01026383,West Lindsey 004E,Unable to prosecute suspect
7ab10b15814bcf125a10cbb6c6c0712d13b5df27df3d387814e7ded94262ca96,2015-03,Lincolnshire Police,Lincolnshire Police,-0.485089,52.652335,On or near Supermarket,E01026351,South Kesteven 016C,Unable to prosecute suspect
78e533e15cfc4ee89d118fb6891366be4ff53c17ae883e65f43c4d3fc76e92e4,2015-03,Lincolnshire Police,Lincolnshire Police,0.116687,53.163178,On or near MANOR DRIVE,E01026059,East Lindsey 013D,Unable to prosecute suspect
0c0d27e6eab50ace2d2680ff38ed66ab830813301ff1e8ad230e5a242078bbad,2015-03,Lincolnshire Police,Lincolnshire Police,-0.551909,53.250414,On or near BUCHANAN STREET,E01026149,Lincoln 001A,Unable to prosecute suspect
0f74e889d4d938f372430a7948d2028884112de4f1d75be9c0336d5f9a7f259f,2015-03,Lincolnshire Police,Lincolnshire Police,-0.538092,53.230558,On or near CLASKETGATE,E01026122,Lincoln 004A,Unable to prosecute suspect
d75d707d840555cf75831437142cf05b4d56e81ead4729c674fbe584e6c79f92,2015-03,Lincolnshire Police,Lincolnshire Police,-0.542066,53.222498,On or near MONSON STREET,E01026177,Lincoln 006C,Unable to prosecute suspect
8161c401c101a8a1782a3df5c94ae308fa3c4b3a0ff73bbba2af9bec148b5e0e,2015-03,Lincolnshire Police,Lincolnshire Police,-0.137137,52.809130,On or near Shopping Area,E01026258,South Holland 005B,Unable to prosecute suspect
14910ec05a13de50417800d9dcd8edb706ef947b378044d550c7a133c57697b5,2015-03,Lincolnshire Police,Lincolnshire Police,-0.786866,53.425638,On or near LAUGHTON LANE,E01026408,West Lindsey 002F,Unable to prosecute suspect
97e5d1cf56a2bdaa40022b642077baeb1e24817ab1bb6b1df9b6653d14ca762d,2015-03,Lincolnshire Police,Lincolnshire Police,-0.485089,52.652335,On or near Supermarket,E01026351,South Kesteven 016C,Unable to prosecute suspect
2d1ee41e3de641718f278a510287fcf66366ddcaade0542cfb4d2cd075bfaa95,2015-03,Lincolnshire Police,Lincolnshire Police,-0.103981,53.203163,On or near BONNETABLE ROAD,E01026065,East Lindsey 011B,Unable to prosecute suspect
2d1ee41e3de641718f278a510287fcf66366ddcaade0542cfb4d2cd075bfaa95,2015-03,Lincolnshire Police,Lincolnshire Police,-0.103981,53.203163,On or near BONNETABLE ROAD,E01026065,East Lindsey 011B,Unable to prosecute suspect
2d1ee41e3de641718f278a510287fcf66366ddcaade0542cfb4d2cd075bfaa95,2015-03,Lincolnshire Police,Lincolnshire Police,-0.103981,53.203163,On or near BONNETABLE ROAD,E01026065,East Lindsey 011B,Unable to prosecute suspect
2998e480dff683ed2a1a404a9353b0dc0fafa73cd24ed1170261fdb41e39135d,2015-03,Lincolnshire Police,Lincolnshire Police,-0.009328,52.970697,On or near ST NICHOLAS ROAD,E01026027,Boston 004D,Unable to prosecute suspect
57e46f0edcf5ec26fcfc59c90c189c21f9b3acb9b3ab866d64fae2b33e71e6f8,2015-03,Lincolnshire Police,Lincolnshire Police,-0.625182,52.917887,On or near NEW BEACON ROAD,E01026326,South Kesteven 003B,Unable to prosecute suspect
c384a6e2094e24479a66e66321eede6cb82556a8fb6e3175aeac44b48812410a,2015-03,Lincolnshire Police,Lincolnshire Police,-0.314038,52.679002,On or near GODSEY LANE,E01026337,South Kesteven 013D,Unable to prosecute suspect
4a69bd14b302e9f1504966986a34d0082431621c8ed70260e7b04b5cd5a5ed39,2015-03,Lincolnshire Police,Lincolnshire Police,-0.524732,53.249622,On or near HAYDOR AVENUE,E01026165,Lincoln 002D,Unable to prosecute suspect
4a69bd14b302e9f1504966986a34d0082431621c8ed70260e7b04b5cd5a5ed39,2015-03,Lincolnshire Police,Lincolnshire Police,-0.524732,53.249622,On or near HAYDOR AVENUE,E01026165,Lincoln 002D,Unable to prosecute suspect
0d7744e0cc62ec44190142484f1ef1e30f05cff82507d444becfc2214a3c91e6,2015-03,Lincolnshire Police,Lincolnshire Police,-0.662575,52.936186,On or near MANOR DRIVE,E01026340,South Kesteven 002B,Unable to prosecute suspect
a09a7b9972c987d12ca5081929508b3be20f6d1d9616ac8e9315e341f138315f,2015-03,Lincolnshire Police,Lincolnshire Police,-0.530408,53.248883,On or near THORESWAY DRIVE,E01026166,Lincoln 001C,Unable to prosecute suspect
0e8283c0cef4ad8ad9fdf7592b6111a69764da7df6d134eb31a9ee847ab17958,2015-03,Lincolnshire Police,Lincolnshire Police,-0.673430,53.160413,On or near THE AVENUE,E01026193,North Kesteven 003C,Unable to prosecute suspect
a52f2ae192eb8b525e449aceab2c314fd3ecfdbba0aef550e13a9ffc239074df,2015-03,Lincolnshire Police,Lincolnshire Police,-0.526902,53.229647,On or near CLAREMONT STREET,E01026126,Lincoln 004D,Unable to prosecute suspect
212018a40fa6635c38e15f59e69f48d39188315a609c8ef2d268be91ec2591eb,2015-03,Lincolnshire Police,Lincolnshire Police,-0.317287,52.675695,On or near Shopping Area,E01026335,South Kesteven 013B,Unable to prosecute suspect
4ba96767fd319da2b2cd503300fe74c89f9963d4b6321a8f13827da8b8278396,2015-03,Lincolnshire Police,Lincolnshire Police,0.127644,52.791326,On or near BACK LANE,E01026256,South Holland 008C,Unable to prosecute suspect
156535122c62c004615c06f5ce2732e7c5faa9328c2dd379e6110e02a5025897,2015-03,Lincolnshire Police,Lincolnshire Police,0.147373,53.442584,On or near SCHOOL LANE,E01026079,East Lindsey 002C,Unable to prosecute suspect
74b5df436519a0c7424f09e429749d5d4c9004e470706e397272ca9c8510e95c,2015-03,Lincolnshire Police,Lincolnshire Police,-0.152602,52.800255,On or near ST HELENA DRIVE,E01032996,South Holland 006G,Unable to prosecute suspect
867645a4ca3e5d51d3878a2e5e84bc67dded6bf9adbad0785c8491099afb49cd,2015-03,Lincolnshire Police,Lincolnshire Police,-0.338280,53.385899,On or near Parking Area,E01026390,West Lindsey 003B,Unable to prosecute suspect
5c01a48da67f922ef4b28621c94d072a41ce46057b6e08f7e9a1fb4ae62640c0,2015-03,Lincolnshire Police,Lincolnshire Police,-0.005018,52.974059,On or near ARBELLA ROAD,E01026026,Boston 004C,Unable to prosecute suspect
6b94baf639f2c9cfeef5f208f1572327d5f17d95bc72f2a195c099354819541b,2015-03,Lincolnshire Police,Lincolnshire Police,-0.008015,52.975592,On or near LEVERETT ROAD,E01026026,Boston 004C,Unable to prosecute suspect
6b94baf639f2c9cfeef5f208f1572327d5f17d95bc72f2a195c099354819541b,2015-03,Lincolnshire Police,Lincolnshire Police,-0.008015,52.975592,On or near LEVERETT ROAD,E01026026,Boston 004C,Unable to prosecute suspect
6c9cf2f4c2f3885d695e549105321f23f951797bc57b19b1d955455a46c6ebda,2015-03,Lincolnshire Police,Lincolnshire Police,-0.206592,53.334261,On or near BLACKSMITHS LANE,E01026071,East Lindsey 007A,Investigation complete; no suspect identified
a21eb38843c00b8bcdb9c3a029fd0538071459e5c2b6cb6ea2936b6690ee567c,2015-03,Lincolnshire Police,Lincolnshire Police,-0.163390,53.357517,On or near MILL LANE,E01026071,East Lindsey 007A,Investigation complete; no suspect identified
4e35424040c1d2659a07e96a011974f946048453ab2c931c0ad6f82a3cb678c2,2015-03,Lincolnshire Police,Lincolnshire Police,-0.009577,53.366118,On or near WESTGATE,E01032986,East Lindsey 004D,Investigation complete; no suspect identified
53c6af3e8012c02d909f09fc908b8999c4b73fb3a9ca25d6205845b794dd6fa5,2015-03,Lincolnshire Police,Lincolnshire Police,-0.534816,53.233475,On or near GREESTONE PLACE,E01026167,Lincoln 003G,Investigation complete; no suspect identified
b46badf86cd591b759e805ab18711c5760c9f005715b534d73b7ac85b2ef5d49,2015-03,Lincolnshire Police,Lincolnshire Police,-0.512627,53.243826,On or near OUTER CIRCLE GREEN,E01026154,Lincoln 004F,Investigation complete; no suspect identified
b8c084363223c0a2f5e525c4ef44671628a2238bfd908aaa7493ca09a4212f46,2015-03,Lincolnshire Police,Lincolnshire Police,-0.148732,52.789056,On or near WESTLODE STREET,E01032995,South Holland 006F,Investigation complete; no suspect identified
bc6839e131653ee9e65c2147765e70f341850b341ba760b9bae4c63179330201,2015-03,Lincolnshire Police,Lincolnshire Police,-0.614212,53.215762,On or near MELROSE LANE,E01026128,Lincoln 007B,Investigation complete; no suspect identified
682281efd41e1f810bb6904282b8e4242e00b4d332d6ad291846ee4a62325bf8,2015-03,Lincolnshire Police,Lincolnshire Police,-0.564158,53.206881,On or near PRIAL CLOSE,E01026173,Lincoln 010D,Investigation complete; no suspect identified
5d93054ea49cd8bcbbd4a4c6d4bdf45c6e5da40abffbb42acf252e6238a57915,2015-03,Lincolnshire Police,Lincolnshire Police,0.116687,53.163178,On or near MANOR DRIVE,E01026059,East Lindsey 013D,Investigation complete; no suspect identified
568d6a2b957941e088900f12a7eda94937a79c93014779599ed7b485b422abf7,2015-03,Lincolnshire Police,Lincolnshire Police,-0.773510,53.394498,On or near LINDEN TERRACE,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
2bf92fcd2d266297e38b59f687c2fed88fefbc621dbdfc2ad5f8ca1ef7f0f3c5,2015-03,Lincolnshire Police,Lincolnshire Police,-0.604866,53.218989,On or near WOODFIELD AVENUE,E01026127,Lincoln 007A,Investigation complete; no suspect identified
2bf92fcd2d266297e38b59f687c2fed88fefbc621dbdfc2ad5f8ca1ef7f0f3c5,2015-03,Lincolnshire Police,Lincolnshire Police,-0.604866,53.218989,On or near WOODFIELD AVENUE,E01026127,Lincoln 007A,Investigation complete; no suspect identified
eed6294b1749f88061e3c214066f6bee1712d3bde906d74571ba313c64a3e250,2015-03,Lincolnshire Police,Lincolnshire Police,-0.699172,53.474398,On or near A159,E01026403,West Lindsey 002D,Investigation complete; no suspect identified
