Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f1240060dbf558cdda4cd9cadecb3da8105320c18657a7317a036373016e98bb,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.243019,51.754966,On or near COLLEGE LANE,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
2aeaa8d8803161cead55ce4eb18b48d6372e27fba3372bb5de6b95ed663ae1bb,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.227436,51.746657,On or near SOUTHDOWN COURT,E01023933,Welwyn Hatfield 014A,Investigation complete; no suspect identified
cdacffe9dcd184b73aca60c214c8474cafe4da392378d14d5a0cae720845ef92,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.224975,51.762887,On or near KENNELWOOD LANE,E01023920,Welwyn Hatfield 012A,Investigation complete; no suspect identified
ca7d4f2db361c90d200dee8bbbfb60c339563a6a56522edd9939a9e6d67c5b8a,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.229568,51.765123,On or near TOWN FIELDS,E01023920,Welwyn Hatfield 012A,Investigation complete; no suspect identified
2fba935f6564376a196eb1c91b27db47b0f40473072946ee1fb63964d2b72e8a,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.248042,51.765202,On or near DRAGON ROAD,E01033308,Welwyn Hatfield 010E,Investigation complete; no suspect identified
f743e09f679956f6bd56d0d37f60718b11ee2dd8d16ac6a6b40137cbde348ee5,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.238047,51.754658,On or near INDELLS,E01023935,Welwyn Hatfield 013C,Investigation complete; no suspect identified
5fbffa8c72db2d1f9f65bacc0310fa6e9ff5830bdb5e2777a08e3b38fbc27fe9,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236296,51.749407,On or near HAWTHORNES,E01023937,Welwyn Hatfield 013E,Investigation complete; no suspect identified
39cbb4fb709c4abccef92e23bcc55f053043ae04d152a1da8bb93e2096053579,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.224975,51.762887,On or near KENNELWOOD LANE,E01023920,Welwyn Hatfield 012A,Investigation complete; no suspect identified
02f508012f1f885c01351fe0bdd415bb8041dc742ce9d30673bdb22e6d6cab26,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.221971,51.761888,On or near BREAKS ROAD,E01023924,Welwyn Hatfield 011A,Investigation complete; no suspect identified
791c5eb5a3ac8ed4c9a392d30c2dfb27fe0d2fa823826a20eb8addf7b686c369,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.238357,51.746687,On or near HAZEL GROVE,E01023934,Welwyn Hatfield 013B,Investigation complete; no suspect identified
8610bf72e6af9623736e74fe5e7b5db467101dc7d0f37613b584514fd8b152b5,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.212783,51.920988,On or near WHITNEY WOOD,E01023800,Stevenage 002E,Investigation complete; no suspect identified
0ed743656ab7ba027c3455cd196cf9a580847d832f146c6d986a687c289e7ca1,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.172798,51.922262,On or near ELY CLOSE,E01023789,Stevenage 001C,Investigation complete; no suspect identified
e997bba0011f621f848f8967ab3015194fcd0a3f0a71b4800cd11732487bbf6f,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.195466,51.904961,On or near INSKIP CRESCENT,E01023758,Stevenage 008D,Investigation complete; no suspect identified
1cd67064984f1097f562ba5a6709b0e75d0e352ada457c60c79eea8e4d50e4b7,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.211379,51.906903,On or near BRICKKILN ROAD,E01023776,Stevenage 002A,Investigation complete; no suspect identified
6832e518ba0a124c0c6a70a46f12152bc8f401414c77aa19a31efa77a0cbd137,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.570403,51.767730,On or near DELAHAY RISE,E01023364,Dacorum 009D,Investigation complete; no suspect identified
2b9795442e9422d882f01afb7814cc34e7d4b02078bbd379814a0f9a342c03b9,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201562,51.900459,On or near THE QUADRANT,E01023758,Stevenage 008D,Investigation complete; no suspect identified
0ec84d749bf0ab7972adc3e216021b4172bb12ad34ee2a0ad609179c46f5c1e7,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.030653,51.685713,On or near ELEANOR CROSS ROAD,E01023337,Broxbourne 013B,Investigation complete; no suspect identified
63c9b4e52d6778c559f08caf576d1f2ba3ee72b1fe2f1b13f612b4935912c052,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.056389,51.690116,On or near LIEUTENANT ELLIS WAY,E01023293,Broxbourne 011A,Investigation complete; no suspect identified
ac0bd8f54dd7e9c0f2401dd93ef3dc0b953122105aba4acc9e11e56fd180a45d,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.018716,51.683776,On or near BERWICK CLOSE,E01023338,Broxbourne 013C,Investigation complete; no suspect identified
4faacdb4a43f4ebf364fce8b3abd5a902007db5285612cb088f9bfa14efca182,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.329641,51.764160,On or near SEYMOUR ROAD,E01023716,St Albans 010D,Investigation complete; no suspect identified
8ed5381dca6ca5c7ec95e86456de7d1b7ac912d6364726dd8ef9b86673b9d22d,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.331915,51.748061,On or near Petrol Station,E01023726,St Albans 012A,Investigation complete; no suspect identified
d159d2a457d20f01bf8fab02256ce2ac067d9e0782d87baae3d5905d095de0fe,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.335681,51.771331,On or near NEW GREENS AVENUE,E01023671,St Albans 009C,Investigation complete; no suspect identified
afdb00031a1b8287bcfbdc5446bd9d4e9674fecd3d84f57cdee679f996085b61,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.311500,51.740792,On or near BENBOW CLOSE,E01023683,St Albans 016C,Investigation complete; no suspect identified
74c3e464d6be57099d5344a5a6293ad315bf414502a12e6a2212d3272bdf9d76,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.345581,51.739604,On or near PRAETORIAN COURT,E01023737,St Albans 017A,Investigation complete; no suspect identified
32cd831155e39f8baa2174b9ff3c80b1d4d7223b26b6997317cf1c52799fbfaa,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.334952,51.740722,On or near PRIORY WALK,E01023741,St Albans 017E,Investigation complete; no suspect identified
321f024ebba4999267194e5d437da08d053d489297f8d3c670ace2fdccda18f4,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.306636,51.739553,On or near HILL END LANE,E01023678,St Albans 015B,Investigation complete; no suspect identified
577e3f871697cf11ea280184bb5e7d3d8405497f4fb23b5b83bd5e9f0245a41c,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339855,51.750808,On or near HOLYWELL HILL,E01023743,St Albans 014B,Investigation complete; no suspect identified
3b2199ba0b56d1f8e56b094c32dfa6173868c48ce0f83b50f1f3f7393c33f458,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.340704,51.771097,On or near HIGH OAKS,E01023671,St Albans 009C,Investigation complete; no suspect identified
ae94c5b45a6a6ddf8f7afe77f44d2410f7424175df440cc4a81ed77ab5d95dc6,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.309427,51.750545,On or near COACH MEWS,E01023665,St Albans 013B,Investigation complete; no suspect identified
1adad80b79452f730b03a635b0e9935a170a04ff59171eaf2b83475592a19a3e,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.031462,51.719744,On or near HALFHIDE LANE,E01023305,Broxbourne 008D,Investigation complete; no suspect identified
5ee4ac3bc017510f2f636234b12f20442e82c4afb85f62e8e034a41d0bddd395,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.001328,51.765168,On or near STORTFORD ROAD,E01023331,Broxbourne 002E,Investigation complete; no suspect identified
5dfa4a80f3b459959fe1804f4a9a9ed6ecca0fce5122ac0a2b7039bf76f914da,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.017900,51.764999,On or near WESTFIELD ROAD,E01023322,Broxbourne 003C,Investigation complete; no suspect identified
f8316b6b0168bab9dbedd885e82d438e5d951a8a869a3569d24eaf62519c42ac,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.025398,51.730334,On or near Petrol Station,E01023342,Broxbourne 005C,Investigation complete; no suspect identified
fb668f6a1edb3fa0c4aece5977281b62fad5cb79a53c604588ab9dafcc2aff5c,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,0.007035,51.768776,On or near VILLAGE CLOSE,E01023330,Broxbourne 002D,Investigation complete; no suspect identified
d1a706a4e60d0e49eaccdb415ba88b4610da7e581d2fa9e503a67b1e1ebba971,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.349919,51.658638,On or near SANDY LANE,E01023555,Hertsmere 008D,Investigation complete; no suspect identified
5dedc05ffad77b5b138663c5262cb95c8fd3c2f2b4a339210ee452546643a9fc,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.278174,51.958343,On or near BRAMPTON PARK ROAD,E01023603,North Hertfordshire 010C,Investigation complete; no suspect identified
8d704e91b1a3f916b26e50e29253cdcf9d31bd9668d6089b5c77b9b9866be10b,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.270358,51.950028,On or near HARRISON CLOSE,E01023609,North Hertfordshire 013D,Investigation complete; no suspect identified
b8227499c1dd8112dd31bea505ee95cea30247ce9552df6870926a1224be2ab5,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.223477,51.838658,On or near OLD NURSERY WAY,E01023595,North Hertfordshire 015A,Investigation complete; no suspect identified
739fa606414eea808125455d93c0c0b53fb61a0c8d01cb3430c42a7cd98594b5,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.227449,51.843960,On or near Bus/Coach Station,E01023627,North Hertfordshire 015D,Investigation complete; no suspect identified
b36bc96816454ca42be970dd626150abdde15f7c36b17e49b97856300d1fd4f5,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.227449,51.843960,On or near Bus/Coach Station,E01023627,North Hertfordshire 015D,Investigation complete; no suspect identified
ce4e543310683cfd4eaf39d2af4ff39c1be556fa1efbd9ea4c2a3cda9c1585c4,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.264341,51.953231,On or near STATION APPROACH,E01023610,North Hertfordshire 013E,Investigation complete; no suspect identified
ede27549f305e7bd0b8f3bf9cbb710e949f3a99c1890f6c372f160997beaa891,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.278773,51.946501,On or near SUN STREET,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
330bafac6df88b726f652d0a5fcecedcb2689e87a3e08286d81f3c8dc9490fa0,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.289799,51.961516,On or near MULBERRY WAY,E01023611,North Hertfordshire 012A,Investigation complete; no suspect identified
ad00aeb0a54d27fd13ce7eb1c2bb684073b2541158bfcc5392d1c507ceb5be8b,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.030048,52.060252,On or near Petrol Station,E01023656,North Hertfordshire 002C,Investigation complete; no suspect identified
81212ccfd2bb0c7a3e57bac8afe7475eefe0f9566a6db2cefae9993009850e5e,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.014007,52.050263,On or near HONEYWAY,E01023657,North Hertfordshire 002D,Investigation complete; no suspect identified
c633019433ec715339dfa56b37311da6739d53972f7ca07604f46497d2c73b33,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.012357,52.052276,On or near GARDEN CLOSE,E01023657,North Hertfordshire 002D,Investigation complete; no suspect identified
941b0bfdda7cdf4a8e7e339a8ef32b0acc70489583cad077f29461a219732174,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.023787,52.046768,On or near UPPER KING STREET,E01023660,North Hertfordshire 001A,Investigation complete; no suspect identified
5a5b3779bfc125d14e54231f38b0ceb047f9b573bdb8710ff3b9b8824420e6fb,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.012357,52.052276,On or near GARDEN CLOSE,E01023657,North Hertfordshire 002D,Investigation complete; no suspect identified
34b589b461ef59de4ce9494bc2d36f55402702a8a22662d5419ffdcd6104c68f,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.015781,52.055985,On or near MAPLE WAY,E01023657,North Hertfordshire 002D,Investigation complete; no suspect identified
1e945ec870a72c2bada9a0a681672d51aa49a679f5fb55e9960bafd69066f663,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.015781,52.055985,On or near MAPLE WAY,E01023657,North Hertfordshire 002D,Investigation complete; no suspect identified
3f5e8078a49f1d2d9710361142e54180314d0d64af387f2cc65b0b1adf143212,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.019745,52.058362,On or near HARDY DRIVE,E01023661,North Hertfordshire 001B,Investigation complete; no suspect identified
acc35e1527e6b6ca01b315eb41e1995e7386f522b915f66220e29d2df97c1ebe,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.025767,52.054444,On or near MAJOR HADDOCK CLOSE,E01023660,North Hertfordshire 001A,Investigation complete; no suspect identified
3513cb2349b38da1974ded11daf64c334d1f518c81f831d797f3c34921768fc1,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.019147,52.062327,On or near WORDSWORTH CLOSE,E01023662,North Hertfordshire 001C,Investigation complete; no suspect identified
b273b2753b09173d8dd2d6d9ccdd7e6d1e2f2d9b89ece5730cd47eef4a990b02,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.215323,52.028820,On or near Petrol Station,E01017447,Central Bedfordshire 014B,Investigation complete; no suspect identified
b3fc3cc6001cc5c44db155f1b81bc23164afe4887ed425d4b75d8eaeeb6f3703,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.019745,52.058362,On or near HARDY DRIVE,E01023661,North Hertfordshire 001B,Investigation complete; no suspect identified
ad97ae9dd1cd4cfc3d16eb6680413bb4b1d4235aa4ebd8025f7ce8c1b731f614,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.055207,52.018723,On or near THE CAUSEWAY,E01023598,North Hertfordshire 005D,Investigation complete; no suspect identified
c355e083a22b4683ecea66a93939aed512f3999e59b684875a7a325d21a6ca1c,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.192722,51.899443,On or near Pedestrian Subway,E01023755,Stevenage 008A,Investigation complete; no suspect identified
0387e621c5c3e969fd7e4a0980e12c34b8cc79d5aef4ad5e39eeeb369e8f75a9,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.055240,52.016611,On or near CHURCH LANE,E01023598,North Hertfordshire 005D,Investigation complete; no suspect identified
bf54746ba5bcb576bdbba89d1b1265e07cd8e140412457c49b6df698456c3912,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.020797,52.048417,On or near Police Station,E01023660,North Hertfordshire 001A,Investigation complete; no suspect identified
8d112d949260cbfa5ed1d6b6698c087372aa6588bec566481097ba1c4ab22c2e,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.009849,52.049644,On or near DACRE GREEN,E01023658,North Hertfordshire 002E,Investigation complete; no suspect identified
80e9412a2ad6729796a0ee704d692d34f25aebad207c9b9097ceb3482e6c972f,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.019745,52.058362,On or near HARDY DRIVE,E01023661,North Hertfordshire 001B,Investigation complete; no suspect identified
46f604715e0dacb8f4e0a88a7f8658d821673a720016bfa3882b641e246ce974,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.015799,52.060184,On or near COOMBELANDS ROAD,E01023662,North Hertfordshire 001C,Investigation complete; no suspect identified
b96a33f2ca9890cbcfb509689a2f476693c30a5641c98b2027b1c612dca72215,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.215323,52.028820,On or near Petrol Station,E01017447,Central Bedfordshire 014B,Investigation complete; no suspect identified
c2e73e93ae83178ff46d5d4130ea747cdfa02531cf01c6ec6586d37558c716d6,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.192816,51.998444,On or near NORTH ROAD,E01023585,North Hertfordshire 005A,Investigation complete; no suspect identified
0e3562c30f07d383fe5e3d6e0685c3314ecf789f0c4dab060338242074f2d81a,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.013477,52.047080,On or near PARTHIA CLOSE,E01023658,North Hertfordshire 002E,Investigation complete; no suspect identified
c11b15549d5f37e898733581bd95013f0d3444e0c8a979e76083838b15096b20,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.027484,52.058852,On or near ISHERWOOD CLOSE,E01023661,North Hertfordshire 001B,Investigation complete; no suspect identified
dcc33afdcd455f956d3484df128a7a789d994d741ee62682d2df10da3c4306e4,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.019835,52.046764,On or near PRIORY LANE,E01023660,North Hertfordshire 001A,Investigation complete; no suspect identified
f5676aed11dcf22348a477bff40cf943b3f6364d3d7abb1968b009bebf815339,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.020623,52.052694,On or near STAMFORD AVENUE,E01023660,North Hertfordshire 001A,Investigation complete; no suspect identified
abe18d879f7e08b5af3155ce25cd652f1e1a29833eda290d5ee0d1c5fa414fc1,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.193997,51.909695,On or near BARCLAY CRESCENT,E01023775,Stevenage 006A,Investigation complete; no suspect identified
c27ff5ba95ba951e25cf43891e9922bc7c451808cddb493e4035488ad0c6aa96,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.197320,51.894595,On or near JENNINGS CLOSE,E01023755,Stevenage 008A,Investigation complete; no suspect identified
96ebfb0cc3800abace76c213fffc3d2fb16e99a8eefa77d5469696197374bbcf,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.234066,51.993747,On or near WESTERN CLOSE,E01023637,North Hertfordshire 003C,Investigation complete; no suspect identified
b4c4b7d400dcae55ec6ea1a3486af5162a12fb0660e17317d3ccf8a361d49670,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.225866,51.993740,On or near SAXON CLOSE,E01023635,North Hertfordshire 003A,Investigation complete; no suspect identified
ffe061ca01c864dc339c79c9fcb5becd2ef562ae959b17056c68fe8516c7b400,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.243235,51.979048,On or near ABBOTTS ROAD,E01023650,North Hertfordshire 007B,Investigation complete; no suspect identified
05f46f6d724afcd93106cde12b1758fddb7f30bb2e1a0d9baa201ce815b2d07c,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.229428,51.979506,On or near STATION PLACE,E01023644,North Hertfordshire 008A,Investigation complete; no suspect identified
36209307abc2b64f028cbba279b7b33672e6aa2b600f0c31fd77230d209eb439,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230131,51.967935,On or near MUDDY LANE,E01023648,North Hertfordshire 008E,Investigation complete; no suspect identified
0648f2516a3ebf6c85ff7fa4f7f033ae5a3c52388b83e7c00974cedf21d0ec08,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.210614,51.976228,On or near Petrol Station,E01023643,North Hertfordshire 009E,Investigation complete; no suspect identified
1858c0155480262cd8d638531bb27d1d2fe4ffd8b4cf73358b2dbcd04a28630a,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.247898,51.978578,On or near MONKS CLOSE,E01023650,North Hertfordshire 007B,Investigation complete; no suspect identified
1a017fce62c41412acd25ef2d2d80dd209f8593bfca25a49641a021d7c897b75,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.212465,51.963020,On or near Sports/Recreation Area,E01023642,North Hertfordshire 009D,Investigation complete; no suspect identified
0a1babf0d71df15e5fd769834aedc0fabd0130b7ed77efb61cd73cee40fe4d66,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.210614,51.976228,On or near Petrol Station,E01023643,North Hertfordshire 009E,Investigation complete; no suspect identified
b046a837b35977b415c6f84f39f8847993dab3b971ae6d06997b5a8b70916874,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.233757,51.987916,On or near THE BIRCHES,E01023638,North Hertfordshire 003D,Investigation complete; no suspect identified
0baafb9de7ae3916e3b2b13728f3edd5270dd9b29634930eb69b44259b4bd008,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.231464,51.985840,On or near HAWTHORN HILL,E01023634,North Hertfordshire 006E,Investigation complete; no suspect identified
3641d38dd705907c1d81d68ecdde1ab9c2ffac9f52a506297695d0e1a3dee7bd,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.227026,51.975055,On or near MEADOW WAY,E01023644,North Hertfordshire 008A,Investigation complete; no suspect identified
cda1f9b1ea3a2c9563e8b040eb42514fb40ce3a62bf69c349fc8dc772805234d,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.227026,51.975055,On or near MEADOW WAY,E01023644,North Hertfordshire 008A,Investigation complete; no suspect identified
04d70727229abc5e3012d3e3a91644184b46129fd277924cda877934904de8a7,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.221937,51.979303,On or near RUSHBY WALK,E01023631,North Hertfordshire 006B,Investigation complete; no suspect identified
67988550a130ee62aebaa1423040ab7b820f3bc71505315bfc8eac1e7ec7d50b,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.221937,51.979303,On or near RUSHBY WALK,E01023631,North Hertfordshire 006B,Investigation complete; no suspect identified
5773317ffc7930f248dff0f3e9db25b0f3e43020ba12868865fe829e3bd942ce,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228927,51.980029,On or near Parking Area,E01023644,North Hertfordshire 008A,Investigation complete; no suspect identified
5686b005f959ff841fc9c62619698bb8166e99b41dd4ea6aa11136b9d31832fe,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228927,51.980029,On or near Parking Area,E01023644,North Hertfordshire 008A,Investigation complete; no suspect identified
a483717453d73f5b4bcda2a74e4f28e5efa32999bdcae03034019f408c1919d2,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.247898,51.978578,On or near MONKS CLOSE,E01023650,North Hertfordshire 007B,Investigation complete; no suspect identified
c193733333efd3bb0bb097d7d66ff4349ed5c6ae6c1b5a1d580126b159387d7d,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.239352,51.969270,On or near HIGHFIELD,E01023646,North Hertfordshire 008C,Investigation complete; no suspect identified
9eb2e0f6381f03b871a90a82617dbac714cb634ccbef4c5956ca1fb55df2995e,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.229302,51.978254,On or near Parking Area,E01023645,North Hertfordshire 008B,Investigation complete; no suspect identified
afe61a4b0b92e6c22e87f578eb2f595cdc5e299d14f5159dc34870a9025482a5,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220291,51.974531,On or near RUSHBY PLACE,E01023630,North Hertfordshire 006A,Investigation complete; no suspect identified
2649c8512c629196175f1f46b3c89919b1cbece4fa59769f5d663214ffbcbc5f,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.216860,51.977338,On or near DAVISON COURT,E01023631,North Hertfordshire 006B,Investigation complete; no suspect identified
171d429b0deb79925138008909de242bfc4e6be08e031d544cfcb223447d57ac,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.219861,51.992004,On or near PAYNES CLOSE,E01023636,North Hertfordshire 003B,Investigation complete; no suspect identified
c2de1ea7809533bea27ccd21a2c68ff69c8ff069d2ceeb80369a8b8d78eb1a1b,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.206032,51.896976,On or near NORTON ROAD,E01023786,Stevenage 011D,Offender given a caution
9ce1b146bcd6241c46cea17efa511a32f6953b4a8618d9852fe6b12f6cbf5a0a,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.179316,51.918236,On or near Supermarket,E01023774,Stevenage 003D,Offender given a caution
42fd4452472f16c8730396f307f74670f09a1ccbfc992671c5afb509efead525,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.487257,51.746575,On or near Parking Area,E01023379,Dacorum 018C,Suspect charged
81f49665952cf24d0f9ce643ee7bb5ba1f45c88c6384dfeb5e8bebb74005a7e5,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.344322,51.761347,On or near LAVENDER CRESCENT,E01023670,St Albans 009B,Investigation complete; no suspect identified
83349b9fa7be6a220ced155e2885e47bf131db1d0e674500fe1e9a0304e43077,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.468865,51.746022,On or near LAMSEY ROAD,E01023388,Dacorum 019C,Offender given a caution
21e9a40a0ef9705103f525ac310542efbaabbca0973b9b99ea2c3576c4719326,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.022039,51.733956,On or near BURY HOLME,E01023340,Broxbourne 005A,Investigation complete; no suspect identified
de3d8c2da71ab8cccc4aa8f2cdb389dbc4a2be5c6be9c885dcc42a98196fa745,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.224752,51.691324,On or near SWANLAND ROAD,E01023584,Hertsmere 004D,Offender given a drugs possession warning
b99c935eff980e338f2ad4784186e7f3f8f3ab28c1a9eaa44046bd939ac55a60,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.187271,51.812002,On or near SLOANSWAY,E01023914,Welwyn Hatfield 004C,Investigation complete; no suspect identified
6f0e9535b193bdc08cb562d2486e0a51db5998b074192247b61ecfab7051a7c0,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228835,51.763107,On or near Supermarket,E01023920,Welwyn Hatfield 012A,Local resolution
6b31b3d7593e2f4ce218912ddfbe04c8b060162a2f82c579778dfc74a3ea8a3f,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.030837,51.702145,On or near OUSDEN DRIVE,E01023299,Broxbourne 010C,Suspect charged
d9bde7fa52c730cd2a22e3433dccd128e2ff5c8910a0e4617ec3c76073915d38,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.334424,51.752718,On or near UPPER MARLBOROUGH ROAD,E01023727,St Albans 012B,Suspect charged
9062c8c21d4bd0e9e6979141fb5a4530a6c40015f20894366b85a7eec2662acd,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.538133,51.723175,On or near HOWARD AGNE CLOSE,E01023373,Dacorum 021A,Suspect charged
e8894d09d800e7c6cd5ad2aeed8c972bb5173f616edd540f28f6e8ddf5f4e853,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.277603,51.947428,On or near Shopping Area,E01023616,North Hertfordshire 012F,Suspect charged
cb90e5939144402fb7d763798dd3dd5fb219ea2eae638d52cc621cd0e9cd0080,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.408386,51.812397,On or near WOODLAND PLACE,E01023725,St Albans 006D,Offender given a drugs possession warning
99942bd9b725c92f76629c6df0b02f859806f418a899cb7fb5adad52ff925b21,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202297,51.796047,On or near ATHELSTAN WALK NORTH,E01023954,Welwyn Hatfield 007A,Suspect charged
