Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3ef9c4ca602c655500df72a09ec9001330c7bbe6a7d41046b5c9b80758f68de3,2013-01,Thames Valley Police,Thames Valley Police,-0.732993,51.512494,On or near HAWTHORN GARDENS,E01016593,Windsor and Maidenhead 007D,Investigation complete; no suspect identified
46c4d886b2127c731566e8580162e128464044085fe4aa1a91accf93f726484d,2013-01,Thames Valley Police,Thames Valley Police,-1.277580,51.634756,On or near TOWN CLOSE,E01028754,Vale of White Horse 010E,Local resolution
0e3184329a5b8d8cc084130124c44f1ce3fe1b047cdb37a44c3db8412e07e250,2013-01,Thames Valley Police,Thames Valley Police,-0.703737,51.576494,On or near MILLBOARD ROAD,E01017847,Wycombe 021B,Local resolution
9540b86276a5d42f9abaf47ad8f8677d1da225cc4c58bdb63cdcbc8ed09e8713,2013-01,Thames Valley Police,Thames Valley Police,-1.322643,51.405604,On or near Parking Area,E01016346,West Berkshire 019B,Investigation complete; no suspect identified
04f3265aaaffcf5bf5c8efa54476e806f748f469dae09e0c9b3c999589d544ab,2013-01,Thames Valley Police,Thames Valley Police,-0.763189,51.631391,On or near WEST END ROAD,E01017905,Wycombe 013C,Investigation complete; no suspect identified
d14843652cf32f48ebbc94899669c5d75b02d5855acd8d2c2a0ddebe6744b59e,2013-01,Thames Valley Police,Thames Valley Police,-0.755954,51.631279,On or near Parking Area,E01017837,Wycombe 015B,Offender given a caution
393d3685f98759592a91f8090f1a9fe05db0d6e8800e383ef6888be1625ee563,2013-01,Thames Valley Police,Thames Valley Police,-0.687618,52.036502,On or near Supermarket,E01016783,Milton Keynes 017A,Suspect charged
92624dbb735f1d4fe8a4cb0a6169b1bb1d32571ac63eb7b6ec4e4590bbb248f6,2013-01,Thames Valley Police,Thames Valley Police,-0.723327,51.979988,On or near CULLEN PLACE,E01016742,Milton Keynes 032A,Investigation complete; no suspect identified
493feeeb9d6e31816bbd0679a43e8d1e17d2b727e3f3d536b9b6c5d9e3473ac1,2013-01,Thames Valley Police,Thames Valley Police,-0.996072,51.459489,On or near PORTMAN WAY,E01016359,Reading 007C,Investigation complete; no suspect identified
95db15a43a16310628a191d1e1ad01e572f849a43392c72648fc8ea0f5a76bd7,2013-01,Thames Valley Police,Thames Valley Police,-0.699437,51.527431,On or near MILL LANE,E01017833,South Bucks 006D,Investigation complete; no suspect identified
a3948c56c8129db8cb2ea021b1b3a12f1e51e2ba7ddb92273b98219275acdad3,2013-01,Thames Valley Police,Thames Valley Police,-0.788456,52.051203,On or near WOLSEY GARDENS,E01016719,Milton Keynes 011A,Investigation complete; no suspect identified
ba29b921c52070a552301f9353184dc7704d5ccbb8468b0d98a13196f9bc05e3,2013-01,Thames Valley Police,Thames Valley Police,-0.971902,51.445531,On or near TIPPETT RISE,E01016374,Reading 014A,Investigation complete; no suspect identified
251bde67b1161b4d0953ef1b91c4e5364be2b430710f2c702b00de6e277d3ba7,2013-01,Thames Valley Police,Thames Valley Police,-0.816800,51.419223,On or near COMFREY CLOSE,E01016670,Wokingham 014A,Offender given a caution
262ac4dc39b3b6eedc4c58019db30824b36a1b45304a73b755f5d12bd3c20d5c,2013-01,Thames Valley Police,Thames Valley Police,-0.845118,51.411737,On or near FREDERICK PLACE,E01016626,Wokingham 013A,Investigation complete; no suspect identified
24afcb7a002c702224ada54a1e185ad84017f5e9612b8de53002249d926c7c01,2013-01,Thames Valley Police,Thames Valley Police,-0.836903,51.823907,On or near Shopping Area,E01017708,Aylesbury Vale 012D,Investigation complete; no suspect identified
098782f4754a2a56682dc57321a9970bbc9cd5ba98f793ea3c5f2d87061ec8e3,2013-01,Thames Valley Police,Thames Valley Police,-0.966584,51.742379,On or near HORTON AVENUE,E01028673,South Oxfordshire 003D,Investigation complete; no suspect identified
8bfe65fb6840a0d35f02186fc1c89dafc9c948e994806fa404474576eff8dbb0,2013-01,Thames Valley Police,Thames Valley Police,-1.256963,51.752189,On or near Nightclub,E01028521,Oxford 008A,Investigation complete; no suspect identified
d324ca70f733646fbccee4e60f7fc61f42324dce64517b3a3cb8466998c92aa9,2013-01,Thames Valley Police,Thames Valley Police,-0.789282,51.770269,On or near Petrol Station,E01017886,Wycombe 002B,Suspect charged
f11e487a8eb4e95d851037c59b7fd18f03b5c5e51e9d2e4f93cac6003f170dc3,2013-01,Thames Valley Police,Thames Valley Police,-0.616325,51.484326,On or near Parking Area,E01016547,Windsor and Maidenhead 012B,Investigation complete; no suspect identified
76ed9b8a40721279a04bf1c8413f9c4b49e851cddcc7e5237fd8bb9aee25206a,2013-01,Thames Valley Police,Thames Valley Police,-0.976224,51.431793,On or near PUFFIN WAY,E01016442,Reading 017E,Investigation complete; no suspect identified
82e7621062fa4e3eeeb3899eeef20a38a308f9e31de4e291243f3d7c743e0df9,2013-01,Thames Valley Police,Thames Valley Police,-0.608141,51.483968,On or near THAMES STREET,E01016567,Windsor and Maidenhead 010B,Investigation complete; no suspect identified
9a7c061831963cbeee4df3af1e4f9c857aa791e4a9305cae4456d7789d6319dd,2013-01,Thames Valley Police,Thames Valley Police,-1.221119,51.722088,On or near COLLEGE LANE,E01028553,Oxford 016B,Investigation complete; no suspect identified
8ea71c333dc3ed57df86b8d24a7a6039f049a91945b1061fe0c013f093d725a6,2013-01,Thames Valley Police,Thames Valley Police,-0.575126,51.504910,On or near PALMERSTON AVENUE,E01016515,Slough 011E,Investigation complete; no suspect identified
275dc32275114f9d884f2af923f4b94eeb386ef0cff770a09e9bbdef936687ad,2013-01,Thames Valley Police,Thames Valley Police,-1.353409,51.760626,On or near MEADOW CLOSE,E01028708,Vale of White Horse 001A,Investigation complete; no suspect identified
5d8892e5093a7f71d3f12a960d5a18993a5dbab4976916c28877eb649c3d3927,2013-01,Thames Valley Police,Thames Valley Police,-1.267239,51.751849,On or near HOLLYBUSH ROW,E01028521,Oxford 008A,Investigation complete; no suspect identified
3c0833ffb0583f42b4125fc2725ebf2af9f20477ca9ac84d2a556bbfc7d523d8,2013-01,Thames Valley Police,Thames Valley Police,-0.584839,51.489516,On or near ELLESMERE CLOSE,E01016565,Windsor and Maidenhead 011B,Investigation complete; no suspect identified
89cb05bea4f2f7c81c995ed4e2398cb5a2214c03fafcc1d779d646547e161865,2013-01,Thames Valley Police,Thames Valley Police,-0.766483,52.045212,On or near PLUMSTEAD AVENUE,E01016724,Milton Keynes 013D,Investigation complete; no suspect identified
8863f4401116ed306014be0aa7b231657b5fba7ca9c3e07b4eb92ed910be0c80,2013-01,Thames Valley Police,Thames Valley Police,-1.177328,51.662132,On or near SHADWELL ROAD,E01028605,South Oxfordshire 006B,Suspect charged
b583649d08af6a1f58ae8489513116f08a14b90425d307e4bae73f445423cb30,2013-01,Thames Valley Police,Thames Valley Police,-1.016010,51.456025,On or near SPEY ROAD,E01016396,Reading 006D,Investigation complete; no suspect identified
7d50e958de02bb263f0bd1fe8de71c843b87ab72f1ba0859f43cb37716c3fade,2013-01,Thames Valley Police,Thames Valley Police,-0.580849,51.509017,On or near CONNAUGHT ROAD,E01016456,Slough 007A,Investigation complete; no suspect identified
193eed93bd94fefd9550f3fbc6d50df2277ce22a7feb6dd8831d3d1cf75d065b,2013-01,Thames Valley Police,Thames Valley Police,-0.768556,52.034516,On or near Pedestrian Subway,E01033500,Milton Keynes 014F,Suspect charged
9149348f28f2dea83a3e67d02d831ca8261a92b2a10b4d9bf935cfc2bd5987a1,2013-01,Thames Valley Police,Thames Valley Police,-0.720066,51.522802,On or near HIGH STREET,E01032734,Windsor and Maidenhead 005H,Investigation complete; no suspect identified
086ba912c69464cb05c878aee5a1c2474797afd12d389dbfbd85def94349eca0,2013-01,Thames Valley Police,Thames Valley Police,-0.616905,51.511309,On or near CRANBOURNE CLOSE,E01016475,Slough 008C,Investigation complete; no suspect identified
fbfe2178dac9cb38169e44f76566debd9f41dfb623ccaf20afb9de6ab9d7f240,2013-01,Thames Valley Police,Thames Valley Police,-1.317287,51.399405,On or near KINGS ROAD,E01016348,West Berkshire 019D,Investigation complete; no suspect identified
dfcfbb2b49286212a59b9846c79e316eb9c95c8898e995949e9e668a27341937,2013-01,Thames Valley Police,Thames Valley Police,-1.264446,51.752605,On or near Nightclub,E01028521,Oxford 008A,Investigation complete; no suspect identified
b1df0152fc346065df9dd2c8cf3186a78067773bd2554c60e6df4b0b325488fa,2013-01,Thames Valley Police,Thames Valley Police,-0.778588,51.627219,On or near WHITELANDS ROAD,E01017906,Wycombe 013D,Suspect charged
7b1d804b18b236a7651544b40b632f69f2404a711abd8333b15b297df7bb94e9,2013-01,Thames Valley Police,Thames Valley Police,-1.499554,51.787494,On or near WILKINSON PLACE,E01028808,West Oxfordshire 010B,Investigation complete; no suspect identified
c464e96aac052dc4e64fb1f3710defe28a88910864c584b8b7b3b0e91236b5b7,2013-01,Thames Valley Police,Thames Valley Police,-0.976357,51.454813,On or near BROAD STREET MALL,E01033423,Reading 011J,Suspect charged
74faf79a71edfb73828b6fd1d3baab117131813c166d48484159542a77d5504d,2013-01,Thames Valley Police,Thames Valley Police,-0.966553,51.414758,On or near SWALLOWFIELD DRIVE,E01016441,Reading 018E,Investigation complete; no suspect identified
7a25b3327fce2ef4e892028334af4c21dd4075ddce5183ea6fd50121374b30a0,2013-01,Thames Valley Police,Thames Valley Police,-0.971317,51.453645,On or near Shopping Area,E01033420,Reading 011H,Investigation complete; no suspect identified
63e70bd7d03a9bb286233419948798e97fc1e598cc31c082a7978874aea84a67,2013-01,Thames Valley Police,Thames Valley Police,-0.554267,51.504771,On or near LANGLEY ROAD,E01016505,Slough 012F,Investigation complete; no suspect identified
60f3207c223c4b8fee9fca07859445b1e4fb1b03a5fe7873e8b1244810fa47d0,2013-01,Thames Valley Police,Thames Valley Police,-0.727275,51.981973,On or near CORIN CLOSE,E01016742,Milton Keynes 032A,Investigation complete; no suspect identified
1166af2dbcb4913b19b2fb95e6911cb8c91b3648ca8ed576a7c0710500f6ccfd,2013-01,Thames Valley Police,Thames Valley Police,-0.634937,51.517913,On or near MALLARD DRIVE,E01016467,Slough 006A,Offender given a caution
b02640e9bed5e002c9e1e0a3b62a658eacd1877f518e1f3ad82c2592ecb11537,2013-01,Thames Valley Police,Thames Valley Police,-0.592382,51.507915,On or near CHAPEL STREET,E01016512,Slough 011B,Investigation complete; no suspect identified
a4da95b550faea789346ce0a87c20126e0c336e85c0c478c3a808dddfb5bee61,2013-01,Thames Valley Police,Thames Valley Police,-0.634151,51.560085,On or near HALSE DRIVE,E01017803,South Bucks 006A,Local resolution
14b4eb97987fd737b070d81ffc62baa7af6ed75b0bb380d6c837fbd225a79425,2013-01,Thames Valley Police,Thames Valley Police,-1.316786,51.397307,On or near NORTHWAY,E01016348,West Berkshire 019D,Suspect charged
8813de8c0cb8cfd7fb553f63f7f62c130d8d9b778c1c303d9aa7bc510340f0b4,2013-01,Thames Valley Police,Thames Valley Police,-0.779232,51.638222,On or near MILLBROOK CLOSE,E01017912,Wycombe 012B,Investigation complete; no suspect identified
2d3ed52391ce4cb3568d917f2e2568279574062416df53a817e1fc47336a3c63,2013-01,Thames Valley Police,Thames Valley Police,-0.772588,51.403752,On or near Pedestrian Subway,E01016210,Bracknell Forest 009B,Investigation complete; no suspect identified
b0cf529fd6cb13d64eae6b5a1be204fa4ae967b66c00742a64c7090549b86464,2013-01,Thames Valley Police,Thames Valley Police,-0.718993,51.526603,On or near WINDRUSH WAY,E01016584,Windsor and Maidenhead 005E,Investigation complete; no suspect identified
b777cd912bd6937c1b489dade1726065199ad3cd0216034ff6c2f73b80b52cd1,2013-01,Thames Valley Police,Thames Valley Police,-1.267833,51.785902,On or near SOUTHDALE ROAD,E01032555,Oxford 002G,Investigation complete; no suspect identified
a1b41cfa5ca01a4ac4a021eb02b297b43be2030f44c43dd26d159dd945e436d8,2013-01,Thames Valley Police,Thames Valley Police,-0.791189,51.784064,On or near CHAPEL LANE,E01017631,Aylesbury Vale 021E,Suspect charged
cb72912a3b6064c5a0a22d4fde3534a827f23f1cd05078f263556e53257e92d7,2013-01,Thames Valley Police,Thames Valley Police,-0.981035,51.820425,On or near FORGE CLOSE,E01017720,Aylesbury Vale 008D,Investigation complete; no suspect identified
569cfff07c2e4be97dd98ce6643b96d5ad0e3f7b10d507bd0aceeec4a5741e8e,2013-01,Thames Valley Police,Thames Valley Police,-0.949076,51.453214,On or near Supermarket,E01016404,Reading 010C,Investigation complete; no suspect identified
5e15ceb1fcd66d2b86dbeaa561b22ef5bcc488230ac8c0d8a390d60b629d0b21,2013-01,Thames Valley Police,Thames Valley Police,-0.563719,51.463982,On or near THE DRIVE,E01016575,Windsor and Maidenhead 016A,Investigation complete; no suspect identified
1d02a01c190cf89fda6662a8855f6c1c74c9d736dc7a5ab57aa3dbe934ffbead,2013-01,Thames Valley Police,Thames Valley Police,-0.977138,51.455890,On or near CHEAPSIDE,E01033415,Reading 011F,Suspect charged
078ac49f324101cbcdb248ded0fa0721bec26a8c44258028cf54bb93a4b30de3,2013-01,Thames Valley Police,Thames Valley Police,-1.048170,51.443288,On or near VANLORE WAY,E01016273,West Berkshire 006E,Suspect charged
2f62a300053e36337dd83b15897ccd49582bc5904f2ea286e166cf76bd43b471,2013-01,Thames Valley Police,Thames Valley Police,-0.611342,51.666165,On or near Supermarket,E01017744,Chiltern 007C,Suspect charged as part of another case
ead42b87022e2daf1b7cda6cd19fff1644a3e2799bb9cb3479d3dc4a5b943527,2013-01,Thames Valley Police,Thames Valley Police,-0.581893,51.483735,On or near QUEEN'S ROAD,E01016565,Windsor and Maidenhead 011B,Investigation complete; no suspect identified
bdd9c0d31a09d3eda0e84a6aba5ec583c56f28be06ac096b0842fd511283a36d,2013-01,Thames Valley Police,Thames Valley Police,-0.586331,51.507428,On or near HIGH STREET,E01016511,Slough 011A,Offender given a drugs possession warning
3aa2940b58f7e6fbb8ecc009ee11240a776420178dfe691f15b6e0893a65640d,2013-01,Thames Valley Police,Thames Valley Police,-0.895349,51.655790,On or near ANDERSON CLOSE,E01017915,Wycombe 004A,Investigation complete; no suspect identified
55fb76a803cad31b47e09c38efe2b3394318fcb3eb95d102382ef87a6de4c31c,2013-01,Thames Valley Police,Thames Valley Police,-0.718993,51.526603,On or near WINDRUSH WAY,E01016584,Windsor and Maidenhead 005E,Investigation complete; no suspect identified
8ee33c56c4f09d89c0ceaa5f40cd1178a1ac31b79b38bdf33193414f97f5b195,2013-01,Thames Valley Police,Thames Valley Police,-0.720836,51.523089,On or near Shopping Area,E01032734,Windsor and Maidenhead 005H,Investigation complete; no suspect identified
193dceee3b9d92915eaec372ad0adbe3cbb9d50907d97e0645971b461e427628,2013-01,Thames Valley Police,Thames Valley Police,-0.768556,52.034516,On or near Pedestrian Subway,E01033500,Milton Keynes 014F,Suspect charged
ee4e6450f0ea29748c3de18dedc63dd4fa568c4594caa796e4ef2b5b986730c8,2013-01,Thames Valley Police,Thames Valley Police,-0.600457,51.506303,On or near CHALVEY GARDENS,E01032729,Slough 009F,Offender given a caution
0cc554be5ea64e19036a02e0fe9c5ccb4ded7aab01b2a941f76290f4d6fecf58,2013-01,Thames Valley Police,Thames Valley Police,-0.813387,52.061931,On or near CHURCH STREET,E01016837,Milton Keynes 008B,Investigation complete; no suspect identified
db6ab2ac13b7434662763952e5ba78a5d8ecb9cd0fbd1635a087cf1ad9404828,2013-01,Thames Valley Police,Thames Valley Police,-0.730142,51.983578,On or near TUMMELL WAY,E01016742,Milton Keynes 032A,Investigation complete; no suspect identified
bdf19e012f9ba3b7e3c6e7642c2dfd717193e7791a3f0612d561384f08bb746c,2013-01,Thames Valley Police,Thames Valley Police,-1.276468,51.820688,On or near ORCHARD WAY,E01028493,Cherwell 018B,Suspect charged
ed2410b05d65110a40e2db63fc031d46c5104a426adcb45c5db42badd98c217b,2013-01,Thames Valley Police,Thames Valley Police,-0.590551,51.510734,On or near Supermarket,E01016456,Slough 007A,Investigation complete; no suspect identified
53863c305fdf60ae42ddb40c3490c00d82c9fd454fcea25fdc998042024d2fcb,2013-01,Thames Valley Police,Thames Valley Police,-0.750044,51.531857,On or near DORCHESTER CLOSE,E01016570,Windsor and Maidenhead 001A,Suspect charged
03605d01da76ee36b664042d027cc73a5ef1cb547449bf107d5f9496089b78bd,2013-01,Thames Valley Police,Thames Valley Police,-0.708672,51.501106,On or near PRIORS WAY,E01016539,Windsor and Maidenhead 009A,Investigation complete; no suspect identified
ccd532b6245f9759bd8e2e751d0a665fafb235b44e576f38ffb050e558751c4d,2013-01,Thames Valley Police,Thames Valley Police,-1.207602,51.736734,On or near SUNNYSIDE,E01028558,Oxford 013F,Investigation complete; no suspect identified
1f5f2dcbcf96e146c5aa9a912c74be6ec00527fd188336428e0dd2a4cf08a46d,2013-01,Thames Valley Police,Thames Valley Police,-0.720066,51.522802,On or near HIGH STREET,E01032734,Windsor and Maidenhead 005H,Suspect charged
06727d4e0eff9edf28ecfe57fc57fa0635765b2f7daeb9b80ea63fa192251dc9,2013-01,Thames Valley Police,Thames Valley Police,-1.484605,51.766013,On or near PEEL CLOSE,E01028784,West Oxfordshire 007A,Investigation complete; no suspect identified
26d9c4be194eb927c47f9fa8260e1333551114f0a5cc75856c035f66c465ac48,2013-01,Thames Valley Police,Thames Valley Police,-1.487720,51.775035,On or near A40,E01028784,West Oxfordshire 007A,Suspect charged
8be463e68ecf8d6782447b4f5fa98fa0ed5649026ccd127960b9a474f71a7d2c,2013-01,Thames Valley Police,Thames Valley Police,-0.636164,51.536667,On or near THE CEDARS,E01016454,Slough 001E,Investigation complete; no suspect identified
df5ba45b2955fb63e30b9eb6bae8c1c4155b57c325cb65f41a3075cf2827d7c4,2013-01,Thames Valley Police,Thames Valley Police,-0.838538,51.723012,On or near STRATTON ROAD,E01017930,Wycombe 001B,Investigation complete; no suspect identified
fa61ebd47cda9152322242d0de0de5fee82ae2e9f215a36bf6b7a12be3152fc9,2013-01,Thames Valley Police,Thames Valley Police,-0.733262,51.414916,On or near Petrol Station,E01032724,Bracknell Forest 006F,Suspect charged as part of another case
9d9d8fa0ccf2e52777a9396ddd798ad8efc3e0c907bb5e26053cdedf09c80266,2013-01,Thames Valley Police,Thames Valley Police,-0.917352,51.477123,On or near Parking Area,E01028660,South Oxfordshire 019B,Investigation complete; no suspect identified
2c008b2c9778c3dad3e259463f6104be9a416d8c61df0de8ff3171e9d110ac4c,2013-01,Thames Valley Police,Thames Valley Police,-1.163454,51.891572,On or near OXFORD ROAD,E01028468,Cherwell 015D,Investigation complete; no suspect identified
6b9f1bca22bc80398a9778a040dc9dd1b8e2be329602b30e1aeab56c9049faad,2013-01,Thames Valley Police,Thames Valley Police,-0.748834,51.996851,On or near RICKLEY LANE,E01016711,Milton Keynes 031A,Investigation complete; no suspect identified
ce51919c31b48b766e884b130a08a02d70920e8d40674d7001f9e37b49fa262a,2013-01,Thames Valley Police,Thames Valley Police,-0.971878,51.454298,On or near EARLEY PLACE,E01033420,Reading 011H,Suspect charged
bf4c2c967af526b0ee6f9c6d0fd9f2b06db9e717f2c280d677da92f569ec0dc2,2013-01,Thames Valley Police,Thames Valley Police,-0.973695,51.461183,On or near Parking Area,E01033415,Reading 011F,Suspect charged
1e348721ca4fe573b5fce5edaa7aed660a6b801c7bb7b7e84ab156e33eadd73b,2013-01,Thames Valley Police,Thames Valley Police,-1.257114,51.402923,On or near Supermarket,E01016332,West Berkshire 016C,Investigation complete; no suspect identified
aa0f64d4a3142eefc005114fab794cbce5950e86edd5cd253f279c41ccb8b28b,2013-01,Thames Valley Police,Thames Valley Police,-0.750677,51.414869,On or near Supermarket,E01016249,Bracknell Forest 007D,Investigation complete; no suspect identified
b74ec6f766548c2974c0d689222caf6c099a910e7e6d108fc796ae248cb04b16,2013-01,Thames Valley Police,Thames Valley Police,-1.258756,51.752371,On or near CLARENDON SHOPPING CENTRE,E01028521,Oxford 008A,Suspect charged
389ee5c0177b16cef98ba0b3e738d88b99698b32b596479cfebc8adb3e30a858,2013-01,Thames Valley Police,Thames Valley Police,-0.748712,52.041428,On or near Nightclub,E01033499,Milton Keynes 014E,Offender given penalty notice
fbe4b5f28e742df5f129a97d21d375dbfe235592934b53fac9549590522039a8,2013-01,Thames Valley Police,Thames Valley Police,-0.766067,51.616936,On or near Petrol Station,E01017840,Wycombe 015E,Investigation complete; no suspect identified
3f1a905dda57fbc764525d933885edac62a297bfdaea67c3a177434e4a039d3f,2013-01,Thames Valley Police,Thames Valley Police,-0.666306,51.527068,On or near Petrol Station,E01017809,South Bucks 007E,Investigation complete; no suspect identified
abfb7253e9cea1f887074120c87b0933a0175af5649bd0284d8cc1ac1c45083b,2013-01,Thames Valley Police,Thames Valley Police,-0.787863,51.620733,On or near SQUIRREL LANE,E01017843,Wycombe 017A,Investigation complete; no suspect identified
3a2920177b936560a2fb98c24d19897c49e2e5f9f6beca1ef13a17a2c24e2a1f,2013-01,Thames Valley Police,Thames Valley Police,-0.700833,51.646957,On or near RUSHMOOR AVENUE,E01017882,Wycombe 024C,Investigation complete; no suspect identified
91157c762e1511021db5ddb18c011d040207e77272cf48ca9e5da33a3c0b3e19,2013-01,Thames Valley Police,Thames Valley Police,-0.756335,52.011568,On or near GRASSCROFT,E01016757,Milton Keynes 026C,Investigation complete; no suspect identified
d23300a02bfcab0d9ceba33291712b1b1984d8c744bc547a5a9e2753765eeb54,2013-01,Thames Valley Police,Thames Valley Police,-0.648822,51.834611,On or near CHEDDINGTON ROAD,E01017701,Aylesbury Vale 009E,Investigation complete; no suspect identified
3f27c9e438099d9a69faefab2f27128876accb63c829a7c6c98aeb42d5094c34,2013-01,Thames Valley Police,Thames Valley Police,-0.755753,52.040936,On or near LOWER NINTH STREET,E01033499,Milton Keynes 014E,Investigation complete; no suspect identified
48f0d98adf63925aadf59dae26d8a4968b17a57df9d5081e1894926090d17d34,2013-01,Thames Valley Police,Thames Valley Police,-1.577339,51.651780,On or near CLEMENTS WAY,E01028716,Vale of White Horse 009A,Investigation complete; no suspect identified
7798eececeffa6a4ee03b9a0f1b2787344425fdccc965919169a9341c1b60f63,2013-01,Thames Valley Police,Thames Valley Police,-0.761237,52.041947,On or near Pedestrian Subway,E01033500,Milton Keynes 014F,Investigation complete; no suspect identified
24e2078e781496d8b319f0496f871250e872f845bbab0b426d61f93a66cd9768,2013-01,Thames Valley Police,Thames Valley Police,-0.711541,51.655195,On or near HOLMER GREEN ROAD,E01017881,Wycombe 024B,Investigation complete; no suspect identified
2cd36385cb22112393d7c479b166ae6f1b5d9fbd1cb4ea02ed8f46e95a3d5044,2013-01,Thames Valley Police,Thames Valley Police,-1.260884,51.751557,On or near Pedestrian Subway,E01028521,Oxford 008A,Investigation complete; no suspect identified
14ec158db26a9dd0f9a01c706e55fe357499fb325bd828e375998b190caaab22,2013-01,Thames Valley Police,Thames Valley Police,-1.016698,51.461516,On or near EDGAR MILWARD CLOSE,E01016397,Reading 006E,Investigation complete; no suspect identified
edef6491bbf526b7d206567caad05e7c8b53fa9a2fbc47cc4e164fc6ea664086,2013-01,Thames Valley Police,Thames Valley Police,-0.641694,51.481169,On or near TUDOR WAY,E01016554,Windsor and Maidenhead 014C,Investigation complete; no suspect identified
5d3a3f8928876a7fc09a1a78d21116d8007a4e9b706341f9578d7eeb2c9c043b,2013-01,Thames Valley Police,Thames Valley Police,-0.942725,51.434715,On or near COPPERDALE CLOSE,E01016651,Wokingham 012A,Investigation complete; no suspect identified
7a14bba2b0ea4f01386c302d68c5e727335656744743a042a41ccddb50538ac5,2013-01,Thames Valley Police,Thames Valley Police,-0.645181,51.475751,On or near FUZZENS WALK,E01016557,Windsor and Maidenhead 013C,Suspect charged
7f3af830fb6c508213c2565586007d95dc60d098e2f30245410610c25ae0f25a,2013-01,Thames Valley Police,Thames Valley Police,-0.579211,51.515804,On or near BROADMARK ROAD,E01016460,Slough 007E,Investigation complete; no suspect identified
642cd4e9e1ea414df3ec0162636de588acdf2ad332541a63e02be4188e3c1516,2013-01,Thames Valley Police,Thames Valley Police,-0.642709,51.529909,On or near WHITTAKER ROAD,E01016453,Slough 001D,Investigation complete; no suspect identified
5a047c7ade3da15c76290f53d9d5967e5cc86d1309d7ac8f8ed36c5d257a2f19,2013-01,Thames Valley Police,Thames Valley Police,-0.791785,52.064589,On or near CHURCH STREET,E01016835,Milton Keynes 006D,Suspect charged
9e6815a974e14f36515d910f322f12f131647587609e29dc72c10ca8a92cb7b1,2013-01,Thames Valley Police,Thames Valley Police,-0.717050,52.017764,On or near POPLAR CLOSE,E01033498,Milton Keynes 023F,Investigation complete; no suspect identified
7a3a951ed8eb14decc623ee538c00d28b4960b4eff11a50974129e9a09bd3761,2013-01,Thames Valley Police,Thames Valley Police,-0.786337,51.627551,On or near WOODLAND CLOSE,E01017914,Wycombe 012D,Investigation complete; no suspect identified
989047834aa0deb562dd1ff4b2def15587c164db9a020a166c4465fb77e083e9,2013-01,Thames Valley Police,Thames Valley Police,-1.315970,51.410556,On or near SHERRARDMEAD,E01016324,West Berkshire 012D,Investigation complete; no suspect identified
33642979b0c035891d32740f6e3fb6037f54ff1dd7004a566748228425c0c370,2013-01,Thames Valley Police,Thames Valley Police,-0.836776,51.410719,On or near ELLISON WAY,E01016696,Wokingham 013E,Investigation complete; no suspect identified
7c4af444c2cfb0826359e856a9e51d5d34f5170453e1d9537a638a6d129249c1,2013-01,Thames Valley Police,Thames Valley Police,-1.221098,51.750257,On or near Sports/Recreation Area,E01028526,Oxford 010D,Investigation complete; no suspect identified
28d31a0dfab71375f290e95d0f55d46023607988940f0d779ddf5a92f2d6de26,2013-01,Thames Valley Police,Thames Valley Police,-1.335400,52.063000,On or near Supermarket,E01028435,Cherwell 004A,Offender given a caution
3aaf561d44b685bcb5e1318521494efcbb76d0d8928a5f2801fb175f4607d0b6,2013-01,Thames Valley Police,Thames Valley Police,-1.251532,51.734576,On or near OSWESTRY ROAD,E01028542,Oxford 012B,Investigation complete; no suspect identified
f13661beee4a87c257928c8383102d14e4a86f1d1afcd64e23a838dba50a303b,2013-01,Thames Valley Police,Thames Valley Police,-1.016886,51.882410,On or near RUMPTONS PADDOCK,E01017673,Aylesbury Vale 010C,Investigation complete; no suspect identified
c6de7ed2d555ddccef0c8a5ec620d3efcea459e1ccc63a663881bfd7b15ab688,2013-01,Thames Valley Police,Thames Valley Police,-0.758414,52.042259,On or near Shopping Area,E01033499,Milton Keynes 014E,Suspect charged as part of another case
37063dc5f12e17732d8830431f2e39721595f06653117da3bbe7989d79b36cc6,2013-01,Thames Valley Police,Thames Valley Police,-1.150290,51.896890,On or near Parking Area,E01028468,Cherwell 015D,Suspect charged
def2b5c8e363284b7027af76edf04e47536d1928b073829f48346576edf9b1c8,2013-01,Thames Valley Police,Thames Valley Police,-0.895349,51.655790,On or near ANDERSON CLOSE,E01017915,Wycombe 004A,Offender given a caution
6bf017e587a40eb8b8d092160bdd1f9ed9af4664e1b47f052161c5c0e0dbac03,2013-01,Thames Valley Police,Thames Valley Police,-0.751968,51.515269,On or near TIMBERS WALK,E01016534,Windsor and Maidenhead 006C,Investigation complete; no suspect identified
0297c95471413d41a95f903c239ea1d6eae341abba45811bf540e2199624b19a,2013-01,Thames Valley Police,Thames Valley Police,-0.647377,51.529522,On or near BLUMFIELD COURT,E01016497,Slough 003E,Investigation complete; no suspect identified
03de110cd40b95829f7f06e91d42c93510c09644c2cd275c50a49aa99fa2f119,2013-01,Thames Valley Police,Thames Valley Police,-1.264446,51.752605,On or near Nightclub,E01028521,Oxford 008A,Suspect charged
406a06e2e33bde4aa1778fc998294c8906ee766099359365416a92514bbfc835,2013-01,Thames Valley Police,Thames Valley Police,-0.641749,51.515672,On or near WARD GARDENS,E01016471,Slough 006E,Investigation complete; no suspect identified
