Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
02c307b3f874cfe70b1368203679595079090e4d65303ad17a10e650f9096d1e,2013-01,Dorset Police,Dorset Police,-1.985232,50.714022,On or near PROPSPEROUS STREET,E01032662,Poole 015I,Investigation complete; no suspect identified
253987d1edc7d62361fba12ef510b34350b22a75ccc01a92d2f2477eda5ab827,2013-01,Dorset Police,Dorset Police,-1.771876,50.752909,On or near PITTMORE ROAD,E01020344,Christchurch 001B,Investigation complete; no suspect identified
b8b22d942947257730942ee7e5292b70fb572840feda49a9f31d14b6cd9db10f,2013-01,Dorset Police,Dorset Police,-1.746045,50.764052,On or near LYNDHURST ROAD,E01020345,Christchurch 001C,Investigation complete; no suspect identified
971af703d93c1cf89bea33198f313a7afa393c685bbbf2febab1a03893d09647,2013-01,Dorset Police,Dorset Police,-1.752186,50.736862,On or near DENNISTOUN AVENUE,E01020346,Christchurch 005A,Investigation complete; no suspect identified
e962cd5e0e775a4e5ec58c6ad550a969addda659e2a0bad093b186d7a98a1718,2013-01,Dorset Police,Dorset Police,-1.756894,50.736315,On or near Supermarket,E01020346,Christchurch 005A,Investigation complete; no suspect identified
a6c7fa77b86a93153e0a0255aafa95320a4bff6371ca4871c4ef9ec833a9ef37,2013-01,Dorset Police,Dorset Police,-1.749749,50.736866,On or near LEYSIDE,E01020346,Christchurch 005A,Investigation complete; no suspect identified
3990f9e2ce88e8549caf29cec021c3c3780990109edc814d7e2c1cdaea99cb25,2013-01,Dorset Police,Dorset Police,-1.756894,50.736315,On or near Supermarket,E01020346,Christchurch 005A,Investigation complete; no suspect identified
71df13718a7675b556abe97ad2d501ce2397e7aa3fdf0ff0ceca6d0ec6d58060,2013-01,Dorset Police,Dorset Police,-1.759119,50.736283,On or near COURT CLOSE,E01020346,Christchurch 005A,Investigation complete; no suspect identified
42d040fd816fb9a15b2ad7f2764c4f66b7d592d709085879340c80e179a46c33,2013-01,Dorset Police,Dorset Police,-1.749626,50.743934,On or near DORSET ROAD,E01020347,Christchurch 005B,Investigation complete; no suspect identified
5036826e84c37d3be5ceafd1a674a88c7634d911aafbe40723edeee64d0dbcc7,2013-01,Dorset Police,Dorset Police,-1.749626,50.743934,On or near DORSET ROAD,E01020347,Christchurch 005B,Investigation complete; no suspect identified
14ace24fbe5f8835e45efb04475d3022630dd96691b1cb99a411041968dbb56b,2013-01,Dorset Police,Dorset Police,-1.746779,50.741050,On or near COLERIDGE GREEN,E01020347,Christchurch 005B,Investigation complete; no suspect identified
c5d295af3ff68a4a011ca89ab048f31bdd818103cd847ab40228fea212d29bee,2013-01,Dorset Police,Dorset Police,-1.747263,50.743299,On or near MALLORY CLOSE,E01020347,Christchurch 005B,Investigation complete; no suspect identified
6719bc22788bf46698c8e9a8ff185471297a734a0617ea1acd455e7edda7511e,2013-01,Dorset Police,Dorset Police,-1.750055,50.740590,On or near SOUTHEY ROAD,E01020347,Christchurch 005B,Investigation complete; no suspect identified
c7e4ff812104e4a64c122a3ab978238683ce59cf0c91c4da351397466b6aae2b,2013-01,Dorset Police,Dorset Police,-1.750055,50.740590,On or near SOUTHEY ROAD,E01020347,Christchurch 005B,Investigation complete; no suspect identified
04099f096a0ddc7b007f8ae2b6f82c816de1ea5267c9e87981a4a74d2b2fe4db,2013-01,Dorset Police,Dorset Police,-1.757904,50.741047,On or near BONINGTON CLOSE,E01020348,Christchurch 005C,Investigation complete; no suspect identified
a5ca1653849fdd9031d038bffcc5c0140d4435c2d6fa147c1ad13248ce719352,2013-01,Dorset Police,Dorset Police,-1.757904,50.741047,On or near BONINGTON CLOSE,E01020348,Christchurch 005C,Investigation complete; no suspect identified
84b1125c465618d0e743e7b09ad31c6c42f911b9c3c0f8668ccac1c7c765ead1,2013-01,Dorset Police,Dorset Police,-1.752220,50.741107,On or near DRUITT ROAD,E01020348,Christchurch 005C,Offender given a caution
9f20272e6169e05b5373088d7b9e25ad800953057c7f9ffba4cb2479128603e4,2013-01,Dorset Police,Dorset Police,-1.752601,50.738842,On or near MARMION GREEN,E01020348,Christchurch 005C,Investigation complete; no suspect identified
031e6423af85e2bee66783fa2f16d4a89e9a65b4fd336c7669491ac436d55a06,2013-01,Dorset Police,Dorset Police,-1.751234,50.742750,On or near HUNT ROAD,E01020348,Christchurch 005C,Investigation complete; no suspect identified
5f31a383d9288cec1dff7ae134efeeaf6344cfaade514c15114eb724b578a0c1,2013-01,Dorset Police,Dorset Police,-1.694101,50.741050,On or near JAY'S COURT,E01020349,Christchurch 003A,Investigation complete; no suspect identified
57e6d6ca8c48fff0d5d3959f80a9ca4f9323f114613c65ce4b96025e1ff29eaa,2013-01,Dorset Police,Dorset Police,-1.696347,50.740058,On or near WATERFORD PLACE,E01020349,Christchurch 003A,Investigation complete; no suspect identified
71f0c7712100bcebbc4e032207cdcf1a4fbd6a42d66fb0c9813a38aee741025e,2013-01,Dorset Police,Dorset Police,-1.693283,50.740499,On or near MARRYAT COURT,E01020349,Christchurch 003A,Investigation complete; no suspect identified
194633f1d08bf9301d25e002315565b1143ad4e5daa746625871d044a02ee695,2013-01,Dorset Police,Dorset Police,-1.699457,50.741235,On or near Supermarket,E01020349,Christchurch 003A,Investigation complete; no suspect identified
82b6284ecea94a44d70866bb45103b93aafaa61fe52471f01cf24edbc2098a0a,2013-01,Dorset Police,Dorset Police,-1.699457,50.741235,On or near Supermarket,E01020349,Christchurch 003A,Investigation complete; no suspect identified
a6d25438f2ac86bd55acd3d9795deaab6325ceab34dfed9faf501c166732db8a,2013-01,Dorset Police,Dorset Police,-1.707600,50.739934,On or near OAKLEIGH WAY,E01020350,Christchurch 003B,Investigation complete; no suspect identified
bc2dfeb79cf1a8d1683a419d6f4eed008afce01a3c6e423c1b2af312716fb62b,2013-01,Dorset Police,Dorset Police,-1.706825,50.746020,On or near DENHAM DRIVE,E01020350,Christchurch 003B,Investigation complete; no suspect identified
3934aaa352d6d32b5e33ee38b10dbfd86034fd792086a6749f2f3e238ae2a044,2013-01,Dorset Police,Dorset Police,-1.700658,50.741858,On or near BUCEHAYES CLOSE,E01020350,Christchurch 003B,Investigation complete; no suspect identified
82a32ef9825127851f03c96a9c6ee5a300b8222ae72afaa73f9bac33430042f1,2013-01,Dorset Police,Dorset Police,-1.700658,50.741858,On or near BUCEHAYES CLOSE,E01020350,Christchurch 003B,Suspect charged
dc9f41131e3eff90e91f7b71c04013c586754f2301a1b4fdba7c88963c685706,2013-01,Dorset Police,Dorset Police,-1.800925,50.745624,On or near PERTH CLOSE,E01020351,Christchurch 002A,Investigation complete; no suspect identified
317d9c845da17ad4f093f5070b2e41f68dd74561dd8f60dc0cdfd4ac2d29ab50,2013-01,Dorset Police,Dorset Police,-1.800925,50.745624,On or near PERTH CLOSE,E01020351,Christchurch 002A,Investigation complete; no suspect identified
2122a0494405fe0cb7707b6e07902295d5b0cf21ca5149a349c7728354a72ad4,2013-01,Dorset Police,Dorset Police,-1.791603,50.751067,On or near LINCOLN AVENUE,E01020351,Christchurch 002A,Suspect charged
b1629681d77b22651b28c82ae18377acde67ff5a9507432451dbc55572c39c94,2013-01,Dorset Police,Dorset Police,-1.791603,50.751067,On or near LINCOLN AVENUE,E01020351,Christchurch 002A,Suspect charged
e47ea5af152b4e279f3ece6c1fed18872a4461d3c510bab01a46224ae3cee7ce,2013-01,Dorset Police,Dorset Police,-1.800925,50.745624,On or near PERTH CLOSE,E01020351,Christchurch 002A,Suspect charged
e47ea5af152b4e279f3ece6c1fed18872a4461d3c510bab01a46224ae3cee7ce,2013-01,Dorset Police,Dorset Police,-1.800925,50.745624,On or near PERTH CLOSE,E01020351,Christchurch 002A,Suspect charged
d4484402a8aa13648b0083e7ee1b8f29e9088c043f95ff588c9ef09a2fe4f979,2013-01,Dorset Police,Dorset Police,-1.788268,50.751987,On or near HUNTINGDON GARDENS,E01020352,Christchurch 002B,Investigation complete; no suspect identified
75786605529d3b4abde48f55873c0ab8cead3c03ed9d871f330748da38a15b85,2013-01,Dorset Police,Dorset Police,-1.789220,50.751314,On or near SURREY CLOSE,E01020352,Christchurch 002B,Investigation complete; no suspect identified
fe62c113eb07ed9f4e7540066a54e2fdf18d960a0bb29ed24e02955685d9e1bc,2013-01,Dorset Police,Dorset Police,-1.790956,50.743620,On or near TASMAN CLOSE,E01020353,Christchurch 002C,Suspect charged
97804979475fe648ca44875b6bd01b500baf9123960bd83d92c158dce981120d,2013-01,Dorset Police,Dorset Police,-1.797170,50.745465,On or near Park/Open Space,E01020353,Christchurch 002C,Suspect charged
d21c19a5bb88bebe07cfd92410b0794c20eb99d834051afc31e3abe55f8d22ac,2013-01,Dorset Police,Dorset Police,-1.790956,50.743620,On or near TASMAN CLOSE,E01020353,Christchurch 002C,Suspect charged
9d5dc923d48247a4b0f973c529c18e8ce8181edc6dd53270a478ed1977cd01a1,2013-01,Dorset Police,Dorset Police,-1.742041,50.723675,On or near Ferry Terminal,E01020356,Christchurch 007C,Investigation complete; no suspect identified
683503549cc17f9aa850bd70ec16e5196f6877d385ee5adb889add951578e100,2013-01,Dorset Police,Dorset Police,-1.694107,50.750978,On or near GLENVILLE ROAD,E01020357,Christchurch 003C,Investigation complete; no suspect identified
010ee0866efcb4ed2e1b2aab35a61ab7941770075cfd0869240ba9fff5c26883,2013-01,Dorset Police,Dorset Police,-1.694107,50.750978,On or near GLENVILLE ROAD,E01020357,Christchurch 003C,Investigation complete; no suspect identified
323984f29884699707dfc11b0a50aa6f457ba58e54879dc4fd423d28c780ca65,2013-01,Dorset Police,Dorset Police,-1.695654,50.748599,On or near HEATH ROAD,E01020357,Christchurch 003C,Investigation complete; no suspect identified
bdb533c3cedd150d37cd86c53d6975b0e03233b4e92eaea29805fd0204ed6df5,2013-01,Dorset Police,Dorset Police,-1.792908,50.741186,On or near ELIZABETH AVENUE,E01020360,Christchurch 006A,Investigation complete; no suspect identified
7bcd19c58e29a3a499fc2fbce7117e86832b79f4be854f36b16a63493f1cfdb6,2013-01,Dorset Police,Dorset Police,-1.791608,50.740258,On or near BURNETT ROAD,E01020360,Christchurch 006A,Investigation complete; no suspect identified
0230c088feeee9aa69ae3bfe7071ebb16cb5d3438d7f23b7859603de5c71504c,2013-01,Dorset Police,Dorset Police,-1.794547,50.739139,On or near HUSSAR CLOSE,E01020361,Christchurch 006B,Investigation complete; no suspect identified
28af6121b7b30e837364910bd4f0096468f3702772ed45d1584133bd73fbb2db,2013-01,Dorset Police,Dorset Police,-1.758535,50.734016,On or near WEST VIEW ROAD,E01020362,Christchurch 007D,Investigation complete; no suspect identified
88eda6da34f2114e200154623fc5aba3f27936b81d5dd81bb881cae8056b2245,2013-01,Dorset Police,Dorset Police,-1.757851,50.731955,On or near Sports/Recreation Area,E01020362,Christchurch 007D,Investigation complete; no suspect identified
82998a5cf6d6b7fd0ddfa500470db7a2cf6d459112e0e7dc816dc2c589a0a7c9,2013-01,Dorset Police,Dorset Police,-1.766953,50.733772,On or near Parking Area,E01020364,Christchurch 006C,Investigation complete; no suspect identified
9f14510d5b508f7619f0fc3733fdd6fadf955abe8e2abd1cb152930c332ee7c2,2013-01,Dorset Police,Dorset Police,-1.768464,50.737786,On or near ORCHID WAY,E01020364,Christchurch 006C,Investigation complete; no suspect identified
d5911568aad00eae336922a929999df863f98424d137287c8cc5582ca05e5ba9,2013-01,Dorset Police,Dorset Police,-1.766953,50.733772,On or near Parking Area,E01020364,Christchurch 006C,Investigation complete; no suspect identified
f5d1dc15039a65e7d7e5ee4e95d8a572bf77db1e680767f2e0dbfe5bf95f5ac8,2013-01,Dorset Police,Dorset Police,-1.851861,50.782723,On or near ENTERPRISE WAY,E01020365,Christchurch 001D,Investigation complete; no suspect identified
776765e7e33d1150e8fb610b13e44748674901996fa342e10aabd4b1bbd3e14e,2013-01,Dorset Police,Dorset Police,-1.806527,50.744807,On or near BEECH AVENUE,E01020366,Christchurch 002E,Investigation complete; no suspect identified
5a3c816aa78433b546abb2b221e7020857c3df5f6f9112f825d0dcda995371f2,2013-01,Dorset Police,Dorset Police,-1.806527,50.744807,On or near BEECH AVENUE,E01020366,Christchurch 002E,Investigation complete; no suspect identified
4e772967c5b90be34172d7be49265fbc6f06a2069b28d6aa6d4a99d068542e4c,2013-01,Dorset Police,Dorset Police,-1.776140,50.732846,On or near CHURCH LANE,E01020367,Christchurch 006D,Investigation complete; no suspect identified
82172ddaa079dbc5d69b1af825bbba70d0dc78acb9acd91f04e666e67f260c2b,2013-01,Dorset Police,Dorset Police,-1.777195,50.731310,On or near QUEEN'S AVENUE,E01020367,Christchurch 006D,Investigation complete; no suspect identified
5a0024c27900a94408dccfb140007117d28676c318cebc8e46bb39a3dbeb9faf,2013-01,Dorset Police,Dorset Police,-1.774774,50.730946,On or near Ferry Terminal,E01020367,Christchurch 006D,Investigation complete; no suspect identified
740de27b2d6d0330ddc468f3c61444fda12132221ea016778071580ea970c6d4,2013-01,Dorset Police,Dorset Police,-1.782722,50.731186,On or near Parking Area,E01020367,Christchurch 006D,Investigation complete; no suspect identified
e55198b879adae08ba4769745e0cf2d232a83f66cec68ded0333ec1830b3e3e4,2013-01,Dorset Police,Dorset Police,-1.777373,50.735717,On or near Supermarket,E01020367,Christchurch 006D,Investigation complete; no suspect identified
5b29ba6e641ae78161fbd98bd0b8688bb82f24c1fd299e494a4603d5f8155fee,2013-01,Dorset Police,Dorset Police,-1.781268,50.730032,On or near Ferry Terminal,E01020367,Christchurch 006D,Suspect charged
6525e70681b8ab465eda1d866f05b2888dc1f58413cbd0091eb45e3a484757e5,2013-01,Dorset Police,Dorset Police,-1.789815,50.735740,On or near FREDA ROAD,E01020368,Christchurch 006E,Investigation complete; no suspect identified
89ed7972e5cb5494c0f049b19d49f0ec1c444c4abb81327bcf6bca15d4bf6fab,2013-01,Dorset Police,Dorset Police,-1.779269,50.736368,On or near Nightclub,E01020368,Christchurch 006E,Investigation complete; no suspect identified
a44df4154464d1c8dc817c0c4e39db73162690d1456007c1db9ff5f8d6f042d1,2013-01,Dorset Police,Dorset Police,-1.782643,50.739171,On or near FAIRMILE ROAD,E01020368,Christchurch 006E,Investigation complete; no suspect identified
6e3bcf8ea6f2e80bfa9799c18d7f0b9a40a3931519634dffdacebac1500a75ef,2013-01,Dorset Police,Dorset Police,-1.780036,50.735911,On or near Parking Area,E01020368,Christchurch 006E,Suspect charged
6e3bcf8ea6f2e80bfa9799c18d7f0b9a40a3931519634dffdacebac1500a75ef,2013-01,Dorset Police,Dorset Police,-1.780036,50.735911,On or near Parking Area,E01020368,Christchurch 006E,Suspect charged
6c56cf164d3ab56cd14f70abcbd4a62f41c8d01d40728706f17b781189490ddc,2013-01,Dorset Police,Dorset Police,-1.779269,50.736368,On or near Nightclub,E01020368,Christchurch 006E,Suspect charged
43cac6c0a55a279e7ee95bb2dd9c48a76ff11c77454d6bcdd953a4e7ab2b4968,2013-01,Dorset Police,Dorset Police,-1.724173,50.743616,On or near SAULFLAND PLACE,E01020369,Christchurch 004A,Suspect charged
8ba77fcc43ef7f0959e4bfa1dde342f9f13b9641f412861a3eb5085c2d9d0a3f,2013-01,Dorset Police,Dorset Police,-1.715007,50.740617,On or near PINE CRESCENT,E01020369,Christchurch 004A,Investigation complete; no suspect identified
986b8c55eff8ff3ef854071ad7cc28e7950546ba079900b732ac611fa752e5d9,2013-01,Dorset Police,Dorset Police,-1.735258,50.738219,On or near AIRSPEED ROAD,E01020370,Christchurch 004B,Investigation complete; no suspect identified
471ebd3a777f7788e7bcd60e89f22d2375b5759663fee0a050f8a70454d05a4d,2013-01,Dorset Police,Dorset Police,-1.739068,50.738758,On or near DELTA CLOSE,E01020370,Christchurch 004B,Investigation complete; no suspect identified
6a7f5d017d614ffc353a0a079a1e6a966a7b78112268ede9ba2c985c316832f4,2013-01,Dorset Police,Dorset Police,-1.735258,50.738219,On or near AIRSPEED ROAD,E01020370,Christchurch 004B,Investigation complete; no suspect identified
d8fd3e2791fe512d39940348e1123209b1bfdfe0c7e580815d09b696a332a196,2013-01,Dorset Police,Dorset Police,-1.735573,50.745324,On or near WESTFIELD GARDENS,E01020372,Christchurch 004D,Investigation complete; no suspect identified
c0a541ad99fddf5cd684a8caf71cd1c99bacf20bf16cbd5c872ab9db5e9336f0,2013-01,Dorset Police,Dorset Police,-1.832665,50.911020,On or near EARLSWOOD DRIVE,E01020373,East Dorset 001A,Investigation complete; no suspect identified
cf6e9756f89a30e154f71119b272c670259c939f27615ec8ab3d99ec9f81f3f5,2013-01,Dorset Police,Dorset Police,-1.840900,50.911265,On or near CHURCHILL CLOSE,E01020373,East Dorset 001A,Investigation complete; no suspect identified
185a1a2e0a73c780d2bf70518c3e128ea614c657a6da7d3c6d088cca81993820,2013-01,Dorset Police,Dorset Police,-1.826828,50.912360,On or near SOUTH HILL,E01020374,East Dorset 001B,Investigation complete; no suspect identified
905f5911667a386d2af7444b6d15552b11e938631529f151d470d9b60c817f5b,2013-01,Dorset Police,Dorset Police,-2.023504,50.772410,On or near BROOK LANE,E01020382,East Dorset 012A,Investigation complete; no suspect identified
a86156f2158129a6c166673ec6152def082bee277980d68660f1639f0551dd83,2013-01,Dorset Police,Dorset Police,-2.011974,50.773428,On or near JUBILEE ROAD,E01020384,East Dorset 012C,Investigation complete; no suspect identified
8596d2afe815923ad0d820fba93a788dbedb34c4da9c19377472b30a2fecdf48,2013-01,Dorset Police,Dorset Police,-2.041157,50.785219,On or near Sports/Recreation Area,E01020385,East Dorset 012D,Investigation complete; no suspect identified
7cce1950680d42ac6297a82f7aafa470a78b2cec1b716adb41ec37ce944466f1,2013-01,Dorset Police,Dorset Police,-2.041157,50.785219,On or near Sports/Recreation Area,E01020385,East Dorset 012D,Investigation complete; no suspect identified
5ebd07bcb910c45343a8e70e4d8560e3b40a1e3c9b11962451ee76092b5ce1d5,2013-01,Dorset Police,Dorset Police,-2.013695,50.787959,On or near CANDYS LANE,E01020386,East Dorset 012E,Investigation complete; no suspect identified
de71d40f3c1e30ee795fab2e904edb44ef1ce86feab221beaa72b2e980f92cf0,2013-01,Dorset Police,Dorset Police,-2.020955,50.781214,On or near OLD RECTORY CLOSE,E01020386,East Dorset 012E,Investigation complete; no suspect identified
4e6e1bb757b5c75a9c1cb09fd4689d8f5cb979fbe1dacc621ce117ac2e1e0df7,2013-01,Dorset Police,Dorset Police,-2.024345,50.780566,On or near SLEIGHT LANE,E01020386,East Dorset 012E,Suspect charged
4e6e1bb757b5c75a9c1cb09fd4689d8f5cb979fbe1dacc621ce117ac2e1e0df7,2013-01,Dorset Police,Dorset Police,-2.024345,50.780566,On or near SLEIGHT LANE,E01020386,East Dorset 012E,Suspect charged
9852dba06cf17251be8d65ee0c188ee6268cc944e039bbe116d32a381a1e8fbd,2013-01,Dorset Police,Dorset Police,-1.917780,50.918655,On or near FRIDAY'S HERON,E01020389,East Dorset 001C,Investigation complete; no suspect identified
5bc6201d364484f4792d52e7230e8a09b1274d208ebbdc1a48c21c20ab596b95,2013-01,Dorset Police,Dorset Police,-1.918815,50.920346,On or near Sports/Recreation Area,E01020389,East Dorset 001C,Investigation complete; no suspect identified
50c7d6c907413d395e3e972f0ce7bd9b15ca04452c13ab2cbb5d34d6b2afc104,2013-01,Dorset Police,Dorset Police,-1.943003,50.918022,On or near B3081,E01020389,East Dorset 001C,Investigation complete; no suspect identified
4e54f4345d4588db73b946cf81e8c6cc0b440422ffc5102e4c0d3e0fffa70273,2013-01,Dorset Police,Dorset Police,-1.943003,50.918022,On or near B3081,E01020389,East Dorset 001C,Investigation complete; no suspect identified
a3b7285a6a90eb5ea7d8f0837dd5a425d040c821c0e1056b8afb913313d26476,2013-01,Dorset Police,Dorset Police,-1.944196,50.884032,On or near KINGS LANE,E01020389,East Dorset 001C,Investigation complete; no suspect identified
3c6effb8769d941253d59b5d69a41bcedc0176e7ee9687dbb2b5a54568be94e2,2013-01,Dorset Police,Dorset Police,-1.944196,50.884032,On or near KINGS LANE,E01020389,East Dorset 001C,Investigation complete; no suspect identified
74fe46d6402bfc4a257b4e29f97419c8a21f296166ad9d8ab6e5378051b98b29,2013-01,Dorset Police,Dorset Police,-1.849649,50.910593,On or near Park/Open Space,E01020389,East Dorset 001C,Investigation complete; no suspect identified
b102164ac94716f9bd9e9e257b74ce4491969bc6dfb3313ed9d6696708b3e1a9,2013-01,Dorset Police,Dorset Police,-1.957095,50.909351,On or near WEST VIEW,E01020389,East Dorset 001C,Investigation complete; no suspect identified
35cd7ba7119168ba638f5e13a8282ac869ab5fbf38e88501a7ab46e15695dcd4,2013-01,Dorset Police,Dorset Police,-1.876361,50.910462,On or near HARE LANE,E01020389,East Dorset 001C,Investigation complete; no suspect identified
259cb669ac1c2c6303c2a3bb844bc22ade44218298e43f55401a8f5a3840dc6f,2013-01,Dorset Police,Dorset Police,-1.875444,50.811661,On or near Supermarket,E01020390,East Dorset 008A,Suspect charged
d19dd032561e52e0c3af20e9842928ff71c4ae2e4ad9ed7ce9f1a8070eb82b0a,2013-01,Dorset Police,Dorset Police,-1.892288,50.800716,On or near SPINNEYS LANE,E01020392,East Dorset 008C,Investigation complete; no suspect identified
49bd680a5bc89f5dfef35c426d18ce7b046eeb39c1babba797f9addd0166fe5e,2013-01,Dorset Police,Dorset Police,-1.891309,50.800751,On or near Petrol Station,E01020392,East Dorset 008C,Suspect charged
c81986b286524a25e501a270bd7febaeb226715c10dde7726a18db2605046c4e,2013-01,Dorset Police,Dorset Police,-1.895145,50.804765,On or near SOUTHWOOD CLOSE,E01020392,East Dorset 008C,Investigation complete; no suspect identified
1d4caa5aa30d771e016a616fd0d17d19d0a6bcb05327dd31452fbe1055e9dcc0,2013-01,Dorset Police,Dorset Police,-1.892563,50.804808,On or near PENROSE ROAD,E01020392,East Dorset 008C,Investigation complete; no suspect identified
d4aaa40aa4d92691ac56a06c21a27d10acd298da2ccd9f6650703f657f4c9451,2013-01,Dorset Police,Dorset Police,-1.868018,50.807400,On or near THAMES CLOSE,E01020393,East Dorset 008D,Investigation complete; no suspect identified
3019ea48ab9df64e175c8f90640ca23e0071f998229fa590725c034dd524f191,2013-01,Dorset Police,Dorset Police,-1.867396,50.806653,On or near TRENT WAY,E01020393,East Dorset 008D,Investigation complete; no suspect identified
933d22f7a404bca40b089a8def71d3fffb0b8e638173ab0b1d058bdab80881e5,2013-01,Dorset Police,Dorset Police,-1.871251,50.808752,On or near FORD LANE,E01020394,East Dorset 008E,Suspect charged
da7afccd5848999329fb9867d56b6acd2b8f7cab9387fecc39f0489c05ed19ec,2013-01,Dorset Police,Dorset Police,-2.024936,50.904716,On or near MANOR ROAD,E01020396,East Dorset 005A,Investigation complete; no suspect identified
187baf96822d15051a02a38cec6d56bc0e9ee205517cfab1bf47348b5ccf3775,2013-01,Dorset Police,Dorset Police,-2.002153,50.897570,On or near HARLEY LANE,E01020396,East Dorset 005A,Investigation complete; no suspect identified
c7ebde5203014599583dd3d2c6d82c9c75e5988409fb2d9752421971de808bdf,2013-01,Dorset Police,Dorset Police,-2.010484,50.955911,On or near Sports/Recreation Area,E01020397,East Dorset 001D,Investigation complete; no suspect identified
1e020fd4c01602bfa78498b7e433745ff976c32beaee571fc6ebc992af951c23,2013-01,Dorset Police,Dorset Police,-2.010484,50.955911,On or near Sports/Recreation Area,E01020397,East Dorset 001D,Investigation complete; no suspect identified
8d953ea985e5072c5e2c47cf5b36a0ac41f7d82b21fa6265379f2200c9414309,2013-01,Dorset Police,Dorset Police,-1.962450,50.828574,On or near GOD'S BLESSING LANE,E01020398,East Dorset 005B,Investigation complete; no suspect identified
9ac5f35d646b8d3a52792ab579ad2a2a0e801416deb176440d084ea0fcf544e6,2013-01,Dorset Police,Dorset Police,-1.962450,50.828574,On or near GOD'S BLESSING LANE,E01020398,East Dorset 005B,Investigation complete; no suspect identified
efcfd68e17e748e97c123fd70097df0092c1aeca58834d06bb4da4716bd87940,2013-01,Dorset Police,Dorset Police,-1.953239,50.853183,On or near QUEEN'S COPSE LANE,E01020398,East Dorset 005B,Investigation complete; no suspect identified
6612055f8a630045c17959551bed1549dfbc3e0c76a28ef61d3ebe103a11a092,2013-01,Dorset Police,Dorset Police,-1.910406,50.854138,On or near BURT'S LANE,E01020398,East Dorset 005B,Investigation complete; no suspect identified
999c136502c05b9c3c96a6f02298d353efe1763cd2a8b4b0bac9837f50850dd8,2013-01,Dorset Police,Dorset Police,-1.925094,50.792891,On or near HAM LANE,E01020399,East Dorset 011B,Investigation complete; no suspect identified
7a4579b9048756ccd2d4207e7cec39b38f4d5639b1576569079d924c833d1775,2013-01,Dorset Police,Dorset Police,-1.925094,50.792891,On or near HAM LANE,E01020399,East Dorset 011B,Investigation complete; no suspect identified
1e41f46d88177f6f635eb6618fe16137b0777d401cd471678416aed339cd043e,2013-01,Dorset Police,Dorset Police,-1.881275,50.790184,On or near LONE PINE DRIVE,E01020401,East Dorset 011D,Investigation complete; no suspect identified
1d517a6b45a6ed0cdf1920e982aca9a89a4db168277a46da87b4ead5159cbae8,2013-01,Dorset Police,Dorset Police,-1.837103,50.837405,On or near HILL WAY,E01020404,East Dorset 004B,Investigation complete; no suspect identified
f32100bd9f4052e82cb8e68bc459c41b4fac214775d8e2cbe2e179f26d243a87,2013-01,Dorset Police,Dorset Police,-1.844130,50.833997,On or near FERNLEA CLOSE,E01020406,East Dorset 004D,Investigation complete; no suspect identified
d47393e65a23ad693619f14b63502244195a5c3edf75b522316999fcb12328c7,2013-01,Dorset Police,Dorset Police,-1.897421,50.802438,On or near OLD SCHOOL CLOSE,E01020408,East Dorset 009E,Investigation complete; no suspect identified
de53895537b2eabb0e69a437707192f565f843b5426bfa6a412cd8bc59b1c2f5,2013-01,Dorset Police,Dorset Police,-1.914520,50.810950,On or near HAVILAND ROAD,E01020408,East Dorset 009E,Investigation complete; no suspect identified
8271b4d9003ce100984707a7d8c81028194aab598f5716874ee32df7bbe05048,2013-01,Dorset Police,Dorset Police,-2.074132,50.799627,On or near BALL'S LANE,E01020409,East Dorset 005C,Investigation complete; no suspect identified
a37a4a0d60ea5a7f136c8d9421ccb2b08ab63a5d87d6b1f5ff2c20fccb304ef7,2013-01,Dorset Police,Dorset Police,-2.001623,50.805631,On or near THE BROADS,E01020410,East Dorset 005D,Investigation complete; no suspect identified
a7c50eec1a9cc2662249bd0240d151282eb4fcf73b3efeab4ad6223d3aebd609,2013-01,Dorset Police,Dorset Police,-2.023794,50.813362,On or near BLANDFORD ROAD,E01020410,East Dorset 005D,Investigation complete; no suspect identified
c265686034748b36bea2275f5810297a9a6641f7b90baaf69090302d5092ecfb,2013-01,Dorset Police,Dorset Police,-2.075616,50.795894,On or near TATTERSHALL GARDENS,E01020410,East Dorset 005D,Investigation complete; no suspect identified
c75e33753a675cc94f899783c47022bc23703d3f8c43e8ffcc1be91b2ad9683b,2013-01,Dorset Police,Dorset Police,-1.872068,50.852340,On or near Sports/Recreation Area,E01020412,East Dorset 003B,Investigation complete; no suspect identified
1b3dba173f7ba3580e90963042c30cde3b59098f064c094361a3f2f3759a66e9,2013-01,Dorset Police,Dorset Police,-1.888653,50.879505,On or near DEWLANDS ROAD,E01020413,East Dorset 003C,Investigation complete; no suspect identified
091ed22a0c58256a4465a831037cc77f5512bff1c6530ed53520c43f3e8f9676,2013-01,Dorset Police,Dorset Police,-1.882524,50.880713,On or near HOME FARM ROAD,E01020414,East Dorset 003D,Investigation complete; no suspect identified
9e880c474d89001f5a12e11246d0f5f27b09d086d2c81324c489a0b1575e3eeb,2013-01,Dorset Police,Dorset Police,-1.880981,50.878247,On or near CHURCH HILL,E01020414,East Dorset 003D,Investigation complete; no suspect identified
