Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
92259688e41ba178864fa25510323734b2bdc544d6de21943d0dff769d83d059,2013-03,Dorset Police,Dorset Police,-2.464144,50.602387,On or near GLEBE CLOSE,E01020583,Weymouth and Portland 006A,Investigation complete; no suspect identified
483dedd3208f0454a13380445f06ec31b5870f6a23ced3cb846ff5c1c89b8c82,2013-03,Dorset Police,Dorset Police,-2.463319,50.606114,On or near PRINCE OF WALES ROAD,E01020584,Weymouth and Portland 006B,Investigation complete; no suspect identified
4776646d110acb5bef3a484d45ccaf044edca386b59a0c859fc0000625122eb5,2013-03,Dorset Police,Dorset Police,-2.464644,50.604382,On or near BEN NEVIS ROAD,E01020584,Weymouth and Portland 006B,Investigation complete; no suspect identified
a14d3e36d895d4fd4843c847edf456fc647a3729048cad473c2130019de6314f,2013-03,Dorset Police,Dorset Police,-2.468196,50.606283,On or near CHICKERELL ROAD,E01020584,Weymouth and Portland 006B,Suspect charged
471776f94e72e4bbd166e3fb0cdbc8867c6e27d3216330adbbb5542f87e213b3,2013-03,Dorset Police,Dorset Police,-2.464521,50.596127,On or near ARAGON CLOSE,E01020585,Weymouth and Portland 006C,Investigation complete; no suspect identified
4faf8d9ab47033d1dfc6438521729f85d47a7bac174a93ac6edc941ffe80b820,2013-03,Dorset Police,Dorset Police,-2.465435,50.597202,On or near ST MARTIN'S ROAD,E01020585,Weymouth and Portland 006C,Investigation complete; no suspect identified
3137f37daea55a8133501a3282051226eb5da0855c0f21519d43eaf3a449df71,2013-03,Dorset Police,Dorset Police,-2.464894,50.595298,On or near HILLCREST ROAD,E01020585,Weymouth and Portland 006C,Investigation complete; no suspect identified
5e39c9c77aaae9b70fc93f54ec26dc8f70a373156e523a9f9156ee3d602929bc,2013-03,Dorset Police,Dorset Police,-2.476644,50.590691,On or near LESSINGHAM AVENUE,E01020586,Weymouth and Portland 007A,Investigation complete; no suspect identified
b918fc8b778868cbb02a0ddef60e12d682f524c5f32f419c0e04d8f40a03b256,2013-03,Dorset Police,Dorset Police,-2.476177,50.599002,On or near CHURCH KNAP,E01020588,Weymouth and Portland 007C,Suspect charged
f6d2eef4ce9511153d7216a4d45535f7efe1178e16b92311bb1642de95d73a45,2013-03,Dorset Police,Dorset Police,-2.482674,50.598724,On or near CAMP ROAD,E01020589,Weymouth and Portland 007D,Investigation complete; no suspect identified
6a22cfb9324665c84fd663fd7272f18105b0398a23b4eeea08cc2374b5f96abe,2013-03,Dorset Police,Dorset Police,-2.479372,50.597730,On or near CHAMBERLAINE ROAD,E01020589,Weymouth and Portland 007D,Suspect charged
47385aa64901d4ef29b4e2a564c59cacf29b4f4b0c8de04ff765121898979213,2013-03,Dorset Police,Dorset Police,-2.154456,50.854276,On or near LANGTON ROAD,E01033154,North Dorset 006E,Investigation complete; no suspect identified
0df18b141686f44e877bfee9bc6af466f52cf32c40d4647ac161fcfb0e05ec7e,2013-03,Dorset Police,Dorset Police,-2.123957,50.865463,On or near DOWN WOOD ROAD,E01033154,North Dorset 006E,Investigation complete; no suspect identified
c182a0ca4b0182a778e1fb5c6c4bab0d10bd180794ffdcd0cec1364d04aa0fa4,2013-03,Dorset Police,Dorset Police,-2.133814,50.858951,On or near WIMBORNE ROAD,E01033154,North Dorset 006E,Investigation complete; no suspect identified
49d3ef84ae0b698c4c22c997276229d484e4fff95d7d138ab7e7989e6fc15ace,2013-03,Dorset Police,Dorset Police,-2.106344,50.837415,On or near ST RICHARDS CLOSE,E01033159,North Dorset 006F,Investigation complete; no suspect identified
f9b0b893b24efca2b79eda688cc1e2f11d12d5299c5541f41a97933025a93e87,2013-03,Dorset Police,Dorset Police,-2.452512,50.716822,On or near PLASSEY CLOSE,E01032643,West Dorset 009G,Investigation complete; no suspect identified
a98f52f9e93c0babe85e36713e401631587becafa86fd8662288f0ac2f0ccff1,2013-03,Dorset Police,Dorset Police,-2.447063,50.717292,On or near Shopping Area,E01032643,West Dorset 009G,Investigation complete; no suspect identified
f556d2d8fd041ccd0f8f002005e529b0718d36066db18de3cb6a0725e61f3f03,2013-03,Dorset Police,Dorset Police,-2.447063,50.717292,On or near Shopping Area,E01032643,West Dorset 009G,Investigation complete; no suspect identified
b0049fdddb478a6b6aae1db51129bbfd69c48be40cdb771c2f696e51fadb154c,2013-03,Dorset Police,Dorset Police,-2.448297,50.714563,On or near HAWTHORNE ROAD,E01032643,West Dorset 009G,Suspect charged
4b5bc2a85e27ccfe4b2822f5f2d7c0b114768abb9f096fa637b6202d2be847be,2013-03,Dorset Police,Dorset Police,-2.437849,50.713523,On or near TRINITY STREET,E01032644,West Dorset 009H,Suspect charged
0e19f86ea18d5da1be2c0c6c8fdf7bb7a1ae7c35ea3a5998196b2710e94e310c,2013-03,Dorset Police,Dorset Police,-2.436633,50.713798,On or near Shopping Area,E01032644,West Dorset 009H,Suspect charged
f0593c63a55ca72c81e9f821e02ee19ac4cc603a57786a675cba5431377297ce,2013-03,Dorset Police,Dorset Police,-2.439717,50.714856,On or near ALINGTON STREET,E01032644,West Dorset 009H,Suspect charged
64195bd0cd219724aa58d2c88524862337a4017ef9ba6a5a4bc8b2b232e978fb,2013-03,Dorset Police,Dorset Police,-2.436234,50.713503,On or near CHARLES STREET,E01032644,West Dorset 009H,Suspect charged
c4b28197da231ec36cf8926adf6804f6d72a4be402577eb2fd0c918950f55ee3,2013-03,Dorset Police,Dorset Police,-2.437560,50.714505,On or near Supermarket,E01032644,West Dorset 009H,Suspect charged
48477626de77ace12db341b1ae80ae96ca1b1593acab4afc5f0a071120f49888,2013-03,Dorset Police,Dorset Police,-2.437849,50.713523,On or near TRINITY STREET,E01032644,West Dorset 009H,Investigation complete; no suspect identified
ef095d6ca6681426a5a843ba2660b7770dcd55895669794b432c8a8df5743b72,2013-03,Dorset Police,Dorset Police,-2.436416,50.716362,On or near NORTH SQUARE,E01032644,West Dorset 009H,Offender given a caution
bda89391c54d7a93b3f3d51cfc5f3908111b163516cca7efe9741501208824a3,2013-03,Dorset Police,Dorset Police,-2.436664,50.715641,On or near THE BOW,E01032644,West Dorset 009H,Investigation complete; no suspect identified
7efcd0221fc0b9d1e7c3c3d0c6cdbab96087c3fb629b6e711e1c84e0eb507f7b,2013-03,Dorset Police,Dorset Police,-2.434143,50.715660,On or near HIGH EAST STREET,E01032644,West Dorset 009H,Investigation complete; no suspect identified
50071b5fafce75d142a78391c064c9a4db0b5f83a04da8d8f3abde2714e662c2,2013-03,Dorset Police,Dorset Police,-2.439717,50.714856,On or near ALINGTON STREET,E01032644,West Dorset 009H,Investigation complete; no suspect identified
9c665d75399e14313da7c3dbccfa510bb4ac963bef6b02fc16b607925df71638,2013-03,Dorset Police,Dorset Police,-2.438488,50.715293,On or near HIGH WEST STREET,E01032644,West Dorset 009H,Investigation complete; no suspect identified
288bb5bef359b920f3cabcf5d59b77f43bbded9e8d05b3a1cfee4b0c8d16a7a0,2013-03,Dorset Police,Dorset Police,-2.432608,50.715054,On or near SALISBURY STREET,E01032645,West Dorset 009I,Suspect charged
288bb5bef359b920f3cabcf5d59b77f43bbded9e8d05b3a1cfee4b0c8d16a7a0,2013-03,Dorset Police,Dorset Police,-2.432608,50.715054,On or near SALISBURY STREET,E01032645,West Dorset 009I,Suspect charged
88bc95e2e9cf3205c7cccbb397d732166f0a9982d02423d4e34adf46ca0981a9,2013-03,Dorset Police,Dorset Police,-2.432608,50.715054,On or near SALISBURY STREET,E01032645,West Dorset 009I,Suspect charged
88bc95e2e9cf3205c7cccbb397d732166f0a9982d02423d4e34adf46ca0981a9,2013-03,Dorset Police,Dorset Police,-2.432608,50.715054,On or near SALISBURY STREET,E01032645,West Dorset 009I,Suspect charged
a1e805d66138013ba33a97f6eea55e75df87c78c88e017978c20c8088e93bb11,2013-03,Dorset Police,Dorset Police,-2.432241,50.713706,On or near ALL SAINTS' ROAD,E01032645,West Dorset 009I,Investigation complete; no suspect identified
0899ced83870e5cea557832916b24d8f95d04713600a715443ebb3eecb37dc83,2013-03,Dorset Police,Dorset Police,-1.980060,50.717510,On or near Shopping Area,E01032659,Poole 015F,Investigation complete; no suspect identified
0203204f52ef7d1d931501856eea518f57b0f0fb14b6f8c37b22cd5fb2c16404,2013-03,Dorset Police,Dorset Police,-1.978997,50.718373,On or near Pedestrian Subway,E01032659,Poole 015F,Investigation complete; no suspect identified
44d0cd7018c16d564437232a17b4be70837717907bdc46693ed4a0e04a8c7215,2013-03,Dorset Police,Dorset Police,-1.985161,50.714265,On or near Parking Area,E01032659,Poole 015F,Investigation complete; no suspect identified
b3e7938c06898b59b02eebf8aeb3d57b5643b8f559d20fd76694ea0de85c06a6,2013-03,Dorset Police,Dorset Police,-1.981491,50.718527,On or near Shopping Area,E01032659,Poole 015F,Investigation complete; no suspect identified
63dd249888fb8491997ead3e62b292657f9f5219c547812b0500617372b32aa9,2013-03,Dorset Police,Dorset Police,-1.985840,50.714813,On or near CARTER'S LANE,E01032659,Poole 015F,Investigation complete; no suspect identified
3a5fbfe1bff5d4b66f6f41b03043a60e92c2a9fdf0f8db58488813a566f79412,2013-03,Dorset Police,Dorset Police,-1.981363,50.718572,On or near Parking Area,E01032659,Poole 015F,Offender given penalty notice
22b7bcd91c0def37038785bb71766933b58991299745174840ff8be6c23f685a,2013-03,Dorset Police,Dorset Police,-1.985840,50.714813,On or near CARTER'S LANE,E01032659,Poole 015F,Suspect charged
7856b1d26abe0735eb5921c8afc64c03f8d6888708030f0a031551e6a8e13e03,2013-03,Dorset Police,Dorset Police,-1.985161,50.714265,On or near Parking Area,E01032659,Poole 015F,Offender given a caution
d985fff2410aa19499d646ade28463f2f15b64224595692ab07d8d3653bd948b,2013-03,Dorset Police,Dorset Police,-1.980074,50.718428,On or near Shopping Area,E01032659,Poole 015F,Suspect charged
c5758916acf1b52e6fd84933fb2dda8f460a14dbab1003d3b275190333d072ac,2013-03,Dorset Police,Dorset Police,-1.981363,50.718572,On or near Parking Area,E01032659,Poole 015F,Suspect charged
c5758916acf1b52e6fd84933fb2dda8f460a14dbab1003d3b275190333d072ac,2013-03,Dorset Police,Dorset Police,-1.981363,50.718572,On or near Parking Area,E01032659,Poole 015F,Suspect charged
04308bdd5edbc57fd05354eccf0707b4d588ee826a332e6bb23a613d57057d69,2013-03,Dorset Police,Dorset Police,-1.981095,50.715694,On or near EMERSON CLOSE,E01032660,Poole 015G,Suspect charged
d5d25a7c0146a2b3069c6df0a651ff923b3e9048629ae7adfe8cbda5d1d1d779,2013-03,Dorset Police,Dorset Police,-1.973334,50.713498,On or near CATALINA DRIVE,E01032660,Poole 015G,Investigation complete; no suspect identified
574084fd57c8ea21eead1b8171bc933d295e8b9676dd6b2b3500303b308f9ff0,2013-03,Dorset Police,Dorset Police,-1.978306,50.713122,On or near VALLIS CLOSE,E01032661,Poole 015H,Investigation complete; no suspect identified
f53967d21401478fe242ad9025b27225721d3584454ad30c8f4dfe444816ae35,2013-03,Dorset Police,Dorset Police,-1.986705,50.712107,On or near THE QUAY,E01032661,Poole 015H,Investigation complete; no suspect identified
2468322f024870165e66480c3ab728ada7c0b0178f6a4d0e6a58e036517c7ad1,2013-03,Dorset Police,Dorset Police,-1.986450,50.712826,On or near STRAND STREET,E01032661,Poole 015H,Investigation complete; no suspect identified
609feb2722469ab9f6524631fb9031614661fca52fe8a5094657bae4521ed691,2013-03,Dorset Police,Dorset Police,-1.986450,50.712826,On or near STRAND STREET,E01032661,Poole 015H,Investigation complete; no suspect identified
4a4ae1dc0cde2640fce893634d1b026564fb0036009021745f6ac43c12c86547,2013-03,Dorset Police,Dorset Police,-1.986266,50.713644,On or near Supermarket,E01032662,Poole 015I,Suspect charged
4a4ae1dc0cde2640fce893634d1b026564fb0036009021745f6ac43c12c86547,2013-03,Dorset Police,Dorset Police,-1.986266,50.713644,On or near Supermarket,E01032662,Poole 015I,Suspect charged
c94e07e76abba92b30544a4ffe16d6c3fea7fa939890f6b520d75d5d7eb8bb03,2013-03,Dorset Police,Dorset Police,-2.446768,50.562563,On or near CASTLE ROAD,E01033200,Weymouth and Portland 008E,Investigation complete; no suspect identified
c2cd985c35e2e5532dfd00739f478025aa5a2f16e96ae3c698727107c089bf05,2013-03,Dorset Police,Dorset Police,-2.447177,50.559476,On or near BRANDY LANE,E01033200,Weymouth and Portland 008E,Investigation complete; no suspect identified
b5d77533a666d051b3c3c3a1b3ab5def411fadc3e617c7b0b5f552683307891a,2013-03,Dorset Police,Dorset Police,-2.442958,50.559762,On or near FORTUNESWELL,E01033200,Weymouth and Portland 008E,Offender given a caution
b5d77533a666d051b3c3c3a1b3ab5def411fadc3e617c7b0b5f552683307891a,2013-03,Dorset Police,Dorset Police,-2.442958,50.559762,On or near FORTUNESWELL,E01033200,Weymouth and Portland 008E,Offender given a caution
5c959947e90edbe6992da51d87faa2ed84ae96e87d3f18789c68211f15f03e37,2013-03,Dorset Police,Dorset Police,-2.436990,50.558670,On or near VERNE HILL ROAD,E01033200,Weymouth and Portland 008E,Suspect charged
9a675acac9b8b93b9769d931e7658ddb8e21159414d7ce61335e7a13950eed46,2013-03,Dorset Police,Dorset Police,-1.843365,50.722848,On or near OWLS ROAD,E01033241,Bournemouth 019F,Investigation complete; no suspect identified
001940246b410242bc8e173e928df8bfbf9fb05f3cb1ba93a69a62d8c82db7ad,2013-03,Dorset Police,Dorset Police,-1.885027,50.723553,On or near WESSEX WAY,E01033242,Bournemouth 017F,Investigation complete; no suspect identified
04bff92a2962d63060c88bbc00d61a373e241942bb99e9e5644f5c1db15b6100,2013-03,Dorset Police,Dorset Police,-1.881671,50.722965,On or near ST STEPHEN'S ROAD,E01033242,Bournemouth 017F,Offender given a caution
db133419a82e6501eebaf5bb611000d3ca2dd8a46e4cfaabebd06275ff15b42b,2013-03,Dorset Police,Dorset Police,-1.840972,50.722422,On or near SEA ROAD,E01033283,Bournemouth 019G,Investigation complete; no suspect identified
970ddfb8510d3e8aff7839c44908e28453230cd60b26197c140b5d1b2608b1e1,2013-03,Dorset Police,Dorset Police,-1.841100,50.722296,On or near MICHELGROVE ROAD,E01033283,Bournemouth 019G,Investigation complete; no suspect identified
f5289b989d88c0ca87f595eef0e461dddb007ed39dfd769ef8ffd7aa8f5f3c8f,2013-03,Dorset Police,Dorset Police,-1.841100,50.722296,On or near MICHELGROVE ROAD,E01033283,Bournemouth 019G,Investigation complete; no suspect identified
5488a7128b68d7d9d96624221dccf60eea7581720ccdd9b4a114dd715e388816,2013-03,Dorset Police,Dorset Police,-1.841100,50.722296,On or near MICHELGROVE ROAD,E01033283,Bournemouth 019G,Investigation complete; no suspect identified
14973fa9f070f0bc794a5a87a018f8f1c62712b5315f64b2171c28216bbe5165,2013-03,Dorset Police,Dorset Police,-1.886848,50.720515,On or near NORWICH ROAD,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
56f3f99c267aea8b7e911d8f0cfd7e7e62db40b18876c10337ae4ce68dea95ed,2013-03,Dorset Police,Dorset Police,-1.879962,50.721120,On or near Parking Area,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
4e648db616f69f44776041483fece55d4536d075b38fc0a9d3a8b5507e491953,2013-03,Dorset Police,Dorset Police,-1.879962,50.721120,On or near Parking Area,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
cb29b94412addc3889282e6a2bd6d0e82785b4cb65b85865e1c02dcc2aaea4d1,2013-03,Dorset Police,Dorset Police,-1.888236,50.720417,On or near THE MEWS,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
b4a6fd1a8f543b19f719a10a1e75447a03ba9aa7824b9c300074529d4fa386c8,2013-03,Dorset Police,Dorset Police,-1.879962,50.721120,On or near Parking Area,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
b854f0dea13eedfb6cb7c733681be873cf066937f03e7ee1e2317fa5a102c50e,2013-03,Dorset Police,Dorset Police,-1.883533,50.720557,On or near AVENUE LANE,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
2ccfe9acfcf348abeb593f74b26376ef8b7cb5fee1eb73a5006ea17a80e3c1c5,2013-03,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
bff3ec4f14044762c62d6047ee37a7188b6b1ab7a020f018e0fb6152594d3655,2013-03,Dorset Police,Dorset Police,-1.882457,50.720322,On or near Shopping Area,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
d9200bb403735f437609ba34af13579398c62b8a1f6fb31de8df7bfea45224bc,2013-03,Dorset Police,Dorset Police,-1.885532,50.719695,On or near COMMERCIAL ROAD,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
9da16d831e19e6b763dc2325f88286a3c58ab7a4956b942995a74ac01ddb67d4,2013-03,Dorset Police,Dorset Police,-1.888236,50.720417,On or near THE MEWS,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
8f06baeea948284a60835d71f1a3cca834e3ac1d1d6a98128cb05e0bc357047c,2013-03,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
fe7bc8cd227e6b58b7734ad0edc72912e6c910781034e9e44c3c03f864362817,2013-03,Dorset Police,Dorset Police,-1.887329,50.720875,On or near NORWICH AVENUE,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
096b2d0d38253079db080a8641302e968f398785fb5e0aedab191649be8596c9,2013-03,Dorset Police,Dorset Police,-1.879962,50.721120,On or near Parking Area,E01033285,Bournemouth 017G,Offender given a caution
5e6dc8a23d298782183b4f4063d888d9164d0e1e6416316082b06765904dd16f,2013-03,Dorset Police,Dorset Police,-1.882457,50.720322,On or near Shopping Area,E01033285,Bournemouth 017G,Offender given a caution
5e6dc8a23d298782183b4f4063d888d9164d0e1e6416316082b06765904dd16f,2013-03,Dorset Police,Dorset Police,-1.882457,50.720322,On or near Shopping Area,E01033285,Bournemouth 017G,Suspect charged
3767eaaeb30f31f7dec4b4f345c3710355b3cafb24ac8377f2a6f2dc1150477b,2013-03,Dorset Police,Dorset Police,-1.882457,50.720322,On or near Shopping Area,E01033285,Bournemouth 017G,Suspect charged
84ab79e00c128a7c38736772160a506b3b3bbe26cc3216fd63175e80770ec689,2013-03,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Suspect charged
06b1d6f1485e0b41c26af803fd623443227dc94dd1045a1b39e8600a1158bf9b,2013-03,Dorset Police,Dorset Police,-1.882457,50.720322,On or near Shopping Area,E01033285,Bournemouth 017G,Suspect charged
06b1d6f1485e0b41c26af803fd623443227dc94dd1045a1b39e8600a1158bf9b,2013-03,Dorset Police,Dorset Police,-1.882457,50.720322,On or near Shopping Area,E01033285,Bournemouth 017G,Offender given a caution
06b1d6f1485e0b41c26af803fd623443227dc94dd1045a1b39e8600a1158bf9b,2013-03,Dorset Police,Dorset Police,-1.882457,50.720322,On or near Shopping Area,E01033285,Bournemouth 017G,Suspect charged
cb344739b7d591e9ab6667003d47b6736b3bcc60df928e29207bf907e78fc8ed,2013-03,Dorset Police,Dorset Police,-1.882457,50.720322,On or near Shopping Area,E01033285,Bournemouth 017G,Suspect charged
426be35efa97511937ff2a94dcf85becadbd8610dee2715ba489626a3c5c3c28,2013-03,Dorset Police,Dorset Police,-1.896403,50.723689,On or near SURREY ROAD SOUTH,E01033286,Bournemouth 023C,Suspect charged
426be35efa97511937ff2a94dcf85becadbd8610dee2715ba489626a3c5c3c28,2013-03,Dorset Police,Dorset Police,-1.896403,50.723689,On or near SURREY ROAD SOUTH,E01033286,Bournemouth 023C,Suspect charged
426be35efa97511937ff2a94dcf85becadbd8610dee2715ba489626a3c5c3c28,2013-03,Dorset Police,Dorset Police,-1.896403,50.723689,On or near SURREY ROAD SOUTH,E01033286,Bournemouth 023C,Offender given a caution
20f1fd5d8ec06cd569aa5b5a3411a9d1ad9564f15457094c6108ba8584b18e7c,2013-03,Dorset Police,Dorset Police,-1.901005,50.724853,On or near PRINCE OF WALES ROAD,E01033288,Bournemouth 023D,Investigation complete; no suspect identified
d4afed9fc614ef286d20656252663da01d9eb4bfe0d8ab97fe9ecd8e56d648b9,2013-03,Dorset Police,Dorset Police,-1.901005,50.724853,On or near PRINCE OF WALES ROAD,E01033288,Bournemouth 023D,Investigation complete; no suspect identified
86fb59df88b23ebc2607a382e05653396a322916fb5f63758c8b123e8366365a,2013-03,Dorset Police,Dorset Police,-1.826617,50.723741,On or near WOODLAND AVENUE,E01015272,Bournemouth 016A,Investigation complete; no suspect identified
ce3d940412c4f02cbc0fe4e35881ef970c10445874d6ff61276ee1fddefd4473,2013-03,Dorset Police,Dorset Police,-1.820186,50.723597,On or near MONTAGUE ROAD,E01015272,Bournemouth 016A,Investigation complete; no suspect identified
539df67f8e8600b0bf05f9ed9df77253719e789300edfe88cca7530ee680c246,2013-03,Dorset Police,Dorset Police,-1.832744,50.721637,On or near BOSCOMBE OVERCLIFF DRIVE,E01015272,Bournemouth 016A,Suspect charged
36c292047b11b3e17922f736df9a9bf8119a9ffdc39a6d01ffdf7bb81f651ccb,2013-03,Dorset Police,Dorset Police,-1.827231,50.730055,On or near CHRISTCHURCH ROAD,E01015273,Bournemouth 016B,Investigation complete; no suspect identified
11cc4077dd80626726ee112507ce89d411ea8b77f5f4e29e5de4c233e0d489f4,2013-03,Dorset Police,Dorset Police,-1.821567,50.729219,On or near SEABOURNE PLACE,E01015273,Bournemouth 016B,Investigation complete; no suspect identified
c5b155aaf03f583a1ae73f41c2104f08e0634182a6d33ce76ab7f8b907ef08c6,2013-03,Dorset Police,Dorset Police,-1.824085,50.730167,On or near Parking Area,E01015273,Bournemouth 016B,Suspect charged
c5b155aaf03f583a1ae73f41c2104f08e0634182a6d33ce76ab7f8b907ef08c6,2013-03,Dorset Police,Dorset Police,-1.824085,50.730167,On or near Parking Area,E01015273,Bournemouth 016B,Suspect charged
a384f0983b2d246b144755092d0ff15d3588e4a8ca8ed570c445fcee1c6da377,2013-03,Dorset Police,Dorset Police,-1.821262,50.727366,On or near STOURFIELD ROAD,E01015273,Bournemouth 016B,Suspect charged
6e6276f40241cf4b36861a285edb98aa39718a3840cdf289a097d2f09b585830,2013-03,Dorset Police,Dorset Police,-1.818045,50.727649,On or near STEDMAN ROAD,E01015274,Bournemouth 018A,Investigation complete; no suspect identified
546591cc3a057f173848ce82b38a27cafe0e61da45ce21fd7c066637c184d0b8,2013-03,Dorset Police,Dorset Police,-1.818738,50.727992,On or near DEAN'S ROAD,E01015274,Bournemouth 018A,Investigation complete; no suspect identified
fc4db9cfdda1dcf18e37bd0523e90458a939ceab8771bc4fcd2ec40d6381b136,2013-03,Dorset Police,Dorset Police,-1.829803,50.728161,On or near ST JAMES'S SQUARE,E01015275,Bournemouth 016C,Investigation complete; no suspect identified
b2f177f0435cdded038cb1b41887f0fc621b019449808d49b0e1a7478c1670cf,2013-03,Dorset Police,Dorset Police,-1.826182,50.726438,On or near PARKWOOD ROAD,E01015275,Bournemouth 016C,Investigation complete; no suspect identified
7599b24c9b3509a7a84e320828d304e7fad050e118fcebd2e448ea73bcf137ca,2013-03,Dorset Police,Dorset Police,-1.828197,50.725641,On or near WOODLAND WALK,E01015275,Bournemouth 016C,Investigation complete; no suspect identified
fb6bc9db7984e3bb8347720407982a753955fea91ed6e080acc873f7c906a2d8,2013-03,Dorset Police,Dorset Police,-1.823431,50.727010,On or near WEST ROAD,E01015275,Bournemouth 016C,Investigation complete; no suspect identified
f1dbc1b61865e5cdbad9f2960b09ee982611bb5f4f1b6733ed7eb188c592ee6c,2013-03,Dorset Police,Dorset Police,-1.827107,50.729210,On or near QUEENSLAND ROAD,E01015275,Bournemouth 016C,Investigation complete; no suspect identified
0ef6110a75cd4cb975e35d6ca31a60a0a4bef8b3d1cac091fe0db68ecced7e6a,2013-03,Dorset Police,Dorset Police,-1.823431,50.727010,On or near WEST ROAD,E01015275,Bournemouth 016C,Suspect charged
76b25bf7733364eef78421b2e146013bd13452daae39e883cd5980b253900e6d,2013-03,Dorset Police,Dorset Police,-1.826786,50.731745,On or near WHEATON ROAD,E01015276,Bournemouth 016D,Suspect charged
76b25bf7733364eef78421b2e146013bd13452daae39e883cd5980b253900e6d,2013-03,Dorset Police,Dorset Police,-1.826786,50.731745,On or near WHEATON ROAD,E01015276,Bournemouth 016D,Suspect charged
9467d9c818c22173aa47d20fa28a7f845ce99712aefe7dfcf242c239539c0b36,2013-03,Dorset Police,Dorset Police,-1.824927,50.732534,On or near CLARENCE PARK ROAD,E01015276,Bournemouth 016D,Investigation complete; no suspect identified
9ed7238a788c301b8e640239eaf152f83029ffbb68fc7f257e8a06cc5bbdf228,2013-03,Dorset Police,Dorset Police,-1.834107,50.728797,On or near HAVILAND ROAD EAST,E01015277,Bournemouth 016E,Suspect charged
2d93223f0ee325e8f8e8403a079720cad1c332066b850126c5a4b1e443bc162a,2013-03,Dorset Police,Dorset Police,-1.836249,50.728234,On or near HAVILAND ROAD,E01015277,Bournemouth 016E,Suspect charged
e43426d9211b484ce3f6007e716f156a3c3f028f56adffec415522d1c5e50cb1,2013-03,Dorset Police,Dorset Police,-1.838952,50.729236,On or near ASHLEY ROAD,E01015277,Bournemouth 016E,Suspect charged
e43426d9211b484ce3f6007e716f156a3c3f028f56adffec415522d1c5e50cb1,2013-03,Dorset Police,Dorset Police,-1.838952,50.729236,On or near ASHLEY ROAD,E01015277,Bournemouth 016E,Suspect charged
04b283bcac99cab204bb1d6545574dec3b5868cffbbec6f6aa375ed55d03617c,2013-03,Dorset Police,Dorset Police,-1.834107,50.728797,On or near HAVILAND ROAD EAST,E01015277,Bournemouth 016E,Suspect charged
04b283bcac99cab204bb1d6545574dec3b5868cffbbec6f6aa375ed55d03617c,2013-03,Dorset Police,Dorset Police,-1.834107,50.728797,On or near HAVILAND ROAD EAST,E01015277,Bournemouth 016E,Suspect charged
5b2d40e4259c7db2fb10c7c55d3153817450d860b410c1f958a9d98d7a9b3368,2013-03,Dorset Police,Dorset Police,-1.836249,50.728234,On or near HAVILAND ROAD,E01015277,Bournemouth 016E,Suspect charged
3efc8dfb5c1d6e85415000fe08ff640733ec3007e76e8bb126777c02e0956071,2013-03,Dorset Police,Dorset Police,-1.836249,50.728234,On or near HAVILAND ROAD,E01015277,Bournemouth 016E,Suspect charged
3efc8dfb5c1d6e85415000fe08ff640733ec3007e76e8bb126777c02e0956071,2013-03,Dorset Police,Dorset Police,-1.836249,50.728234,On or near HAVILAND ROAD,E01015277,Bournemouth 016E,Suspect charged
9cc7914ad555b2ef6b4c4d75d30f1e5bdf2fadd3fcc740a90f28fb8c5f983636,2013-03,Dorset Police,Dorset Police,-1.834450,50.727988,On or near PORTMAN ROAD,E01015277,Bournemouth 016E,Suspect charged
9cc7914ad555b2ef6b4c4d75d30f1e5bdf2fadd3fcc740a90f28fb8c5f983636,2013-03,Dorset Police,Dorset Police,-1.834450,50.727988,On or near PORTMAN ROAD,E01015277,Bournemouth 016E,Suspect charged
58d88bd66e14b980bedf1cbf73413aa5fb7368fd95a5ddfb3b31fbd301790f34,2013-03,Dorset Police,Dorset Police,-1.830023,50.730032,On or near WARWICK ROAD,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
075a521507fa9f9fa1b040ee130802254c78eb88f3196a92d0971fcc96620e25,2013-03,Dorset Police,Dorset Police,-1.834160,50.729921,On or near WOLVERTON ROAD,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
45d27ec2f1b553ea2f51fe1733e0df5d4a476bfc747332a9b6f044a455304d0a,2013-03,Dorset Police,Dorset Police,-1.834107,50.728797,On or near HAVILAND ROAD EAST,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
