Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
fb7d080c596e89ddf46bdf51aea37962a57e42303e807a03c31dd375378c5f31,2013-03,South Yorkshire Police,South Yorkshire Police,-1.318798,53.483347,On or near PINFOLD CLOSE,E01007799,Rotherham 003D,Local resolution
dd043f444ea69d3c6af2c81866cf8611f13a4b876694a9e4dc3a2fdd4b730c14,2013-03,South Yorkshire Police,South Yorkshire Police,-1.399403,53.372373,On or near RICHMOND PARK GROVE,E01007910,Sheffield 037A,Local resolution
50d027439533e55c51a88947dae898b96fbceb02a3dc3baccd276814d915f657,2013-03,South Yorkshire Police,South Yorkshire Police,-1.412476,53.413040,On or near Shopping Area,E01007913,Sheffield 018C,Local resolution
50d027439533e55c51a88947dae898b96fbceb02a3dc3baccd276814d915f657,2013-03,South Yorkshire Police,South Yorkshire Police,-1.412476,53.413040,On or near Shopping Area,E01007913,Sheffield 018C,Local resolution
402d50d5f9dffbd4f544985d3347f54a5255805a54b424dd09a623bdf3746b59,2013-03,South Yorkshire Police,South Yorkshire Police,-1.494509,53.322009,On or near GREENHILL PARKWAY,E01007919,Sheffield 069C,Local resolution
a203848abfc59ea4df249e32c958ed515592e6aac19112ce25532e2bad35dd98,2013-03,South Yorkshire Police,South Yorkshire Police,-1.529809,53.340661,On or near WHIRLOW GREEN,E01007933,Sheffield 068F,Local resolution
b8a76e03da4a32f221a1522ebe9d3dc91b46790a421946c8cad198860abb874f,2013-03,South Yorkshire Police,South Yorkshire Police,-1.366395,53.362333,On or near BADGER CLOSE,E01007965,Sheffield 044A,Local resolution
750fa36194a9ba9ae20c162c16185990571b776d820f20765fcd9f73f2f8774e,2013-03,South Yorkshire Police,South Yorkshire Police,-1.371695,53.356545,On or near SKELTON LANE,E01007970,Sheffield 049D,Local resolution
a1d0449ee83e4c83dc3adcba23167b733d4d770b39cb1d0818016bd3b455a240,2013-03,South Yorkshire Police,South Yorkshire Police,-1.412705,53.353779,On or near HOLLINDALE DRIVE,E01008001,Sheffield 052B,Local resolution
922c415b1920d0bf9d624778c44b70d85df10d3f88dffe433ae6a4174c4cbc4d,2013-03,South Yorkshire Police,South Yorkshire Police,-1.471987,53.566483,On or near WAKEFIELD ROAD,E01032550,Barnsley 010G,Local resolution
87bb295515f8cff1b478a18a365ac6655950a194b84cea600e766a76b2a73ce9,2013-03,South Yorkshire Police,South Yorkshire Police,-1.463362,53.383923,On or near Shopping Area,E01033268,Sheffield 075G,Local resolution
e9be84961c863509a3f602219227589e60d115133c4e06b4427871d3f015800c,2013-03,South Yorkshire Police,South Yorkshire Police,-1.465028,53.424954,On or near OLD SCHOOL DRIVE,E01033277,Sheffield 011E,Local resolution
0ae3ce78e9582f2f436af254ef71b534eccabd9cc1774ee081205a8864663df4,2013-03,South Yorkshire Police,South Yorkshire Police,-1.443598,53.555173,On or near TUXFORD CRESCENT,E01007405,Barnsley 011D,Local resolution
38f44dfa7c89e38b17e7ca7c2b5e2ed74fbbc2468f54e639b160cfc556d294c4,2013-03,South Yorkshire Police,South Yorkshire Police,-1.138615,53.524054,On or near Shopping Area,E01007529,Doncaster 022A,Local resolution
1f341ed686b84fadc56d9d4706391d5b10d4d0810e88f09439b289a7438097f1,2013-03,South Yorkshire Police,South Yorkshire Police,-1.017745,53.584686,On or near THE CRESCENT,E01007563,Doncaster 006F,Local resolution
0fe2bc4c327ff7670cd4a4e3caf5baf78c3b9d1cb85a9cb7d5106173270254ec,2013-03,South Yorkshire Police,South Yorkshire Police,-1.019693,53.428522,On or near CHURCH STREET,E01007609,Doncaster 038B,Local resolution
a26435a0e1e06c6119f6a4f0c370e8c647615ea146536494e53f4fab507f682d,2013-03,South Yorkshire Police,South Yorkshire Police,-1.112982,53.512729,On or near Sports/Recreation Area,E01007644,Doncaster 019A,Local resolution
c0443e2d26d3e35f1c6af290979dd93de944690950dcaf3d6d1e8ec739aedda2,2013-03,South Yorkshire Police,South Yorkshire Police,-1.190982,53.417337,On or near LANSBURY AVENUE,E01007764,Rotherham 020F,Local resolution
7b5be6a6d2e0c857f5550372387162b9755bda33bddf65af5602cb6546b498cf,2013-03,South Yorkshire Police,South Yorkshire Police,-1.408574,53.386280,On or near CATCLIFFE ROAD,E01007907,Sheffield 032A,Local resolution
ad01ac75a56dc0fd32ad128b56ef6843789933a86a7616052a20b30b27adaf05,2013-03,South Yorkshire Police,South Yorkshire Police,-1.351376,53.342019,On or near Supermarket,E01008034,Sheffield 056D,Local resolution
578a5e9580da59877d42f99991b84adfcdb08b3319c936f97856754fcbdbcf9f,2013-03,South Yorkshire Police,South Yorkshire Police,-1.484688,53.353446,On or near RYDAL ROAD,E01008046,Sheffield 050C,Local resolution
0e5e15b56c8f292a25d2df506448092671d88be63474d3444b3bcd40519d8775,2013-03,South Yorkshire Police,South Yorkshire Police,-1.463362,53.383923,On or near Shopping Area,E01033268,Sheffield 075G,Local resolution
5c1bb9057fbe2ce08f8e03677a156523fe43f1cbabd9e9d7a50beaac53357c58,2013-03,South Yorkshire Police,South Yorkshire Police,-1.468978,53.389305,On or near Theatre/Concert Hall,E01033270,Sheffield 022H,Local resolution
86c3782b80cb670507547dfbb5cd3a5a36e78a0a50a9cdfb0139cf8be5e10a7e,2013-03,South Yorkshire Police,South Yorkshire Police,-0.993764,53.483821,On or near BLENHEIM ROAD,E01007602,Doncaster 026D,Local resolution
152b6cb00fc9e3bc45710212be8a66a2806a10efba3e3c8b9ab928828e94e8aa,2013-03,South Yorkshire Police,South Yorkshire Police,-1.133831,53.520451,On or near Shopping Area,E01007645,Doncaster 022E,Local resolution
97a77113fe98822646bc358a9b056fb7c97439b62edf8cb57e1037275e54c12a,2013-03,South Yorkshire Police,South Yorkshire Police,-1.447318,53.423579,On or near LAVEROCK WAY,E01007849,Sheffield 010A,Local resolution
c7b198d953cd70079e2083a852c96bd8868ad1806c9cf948af8f86a771980b6c,2013-03,South Yorkshire Police,South Yorkshire Police,-1.413965,53.395538,On or near CLIPSTONE ROAD,E01007904,Sheffield 018B,Local resolution
067c02ef544f0543f60a99a8918e17c7576a8b859a623f61d581b88bdae04d42,2013-03,South Yorkshire Police,South Yorkshire Police,-1.393656,53.375958,On or near HANDSWORTH ROAD,E01007909,Sheffield 032C,Local resolution
092bdbb17ed8a3c38d2d7edc513cb6757d6f244ce8b840d6473c3f3e67a5a284,2013-03,South Yorkshire Police,South Yorkshire Police,-1.399921,53.378282,On or near CLIFTON CRESCENT,E01007910,Sheffield 037A,Local resolution
8229ac3a525797ede9630b3ffe1ae2535d72fc5949cb0b7177cb79f2f01a3f89,2013-03,South Yorkshire Police,South Yorkshire Police,-1.508015,53.364214,On or near ECCLESALL ROAD,E01008050,Sheffield 046E,Local resolution
68762d1b23865d158b8cbfc44821199bc97475396667652b82c56e8688e898a1,2013-03,South Yorkshire Police,South Yorkshire Police,-1.482111,53.367727,On or near CROYDON STREET,E01008107,Sheffield 040C,Local resolution
8b7717e4f0b2af568849fb266d1e4459712ff4a42df8b5553dbbd056bfbd38f4,2013-03,South Yorkshire Police,South Yorkshire Police,-1.473814,53.380005,On or near CARVER STREET,E01033265,Sheffield 074C,Local resolution
6898130e0adf8fe655954b2ea5cd203d9dc3cfb328cf3b4930fadaf50ec11fa8,2013-03,South Yorkshire Police,South Yorkshire Police,-1.465077,53.373027,On or near SHEAF GARDENS,E01033273,Sheffield 042F,Local resolution
256229a16d845baa90835e79a12e6115e671cda5d52ce76b0a6f48e2ba215a15,2013-03,South Yorkshire Police,South Yorkshire Police,-1.469962,53.552092,On or near GRASMERE ROAD,E01007337,Barnsley 015D,Local resolution
e4c3729b643dfd4939125dc7fd7551667507cb99a252eb36c53de38172bc4ffc,2013-03,South Yorkshire Police,South Yorkshire Police,-1.481602,53.551856,On or near Parking Area,E01007340,Barnsley 013B,Local resolution
4385e593e1c320e56c9e99e54bc296c44fe5f7c3a49dd2070041744b9d3d3309,2013-03,South Yorkshire Police,South Yorkshire Police,-1.182320,53.582481,On or near Supermarket,E01007474,Doncaster 005F,Local resolution
092f6ea0c38de2d675a76530d5c8e4a02ae4509630e0165a6f3f5b1c2b4988f7,2013-03,South Yorkshire Police,South Yorkshire Police,-1.131172,53.525869,On or near MARKET ROAD,E01007655,Doncaster 022F,Local resolution
90910973323525768e1ef84838e28ba6bf9466d747ca90ab01ab08c368ba74cd,2013-03,South Yorkshire Police,South Yorkshire Police,-1.447318,53.423579,On or near LAVEROCK WAY,E01007849,Sheffield 010A,Local resolution
49b6132e7da47592e2fb89da136fee1642569ea8e6c515ca419cbe6a1e39bfd5,2013-03,South Yorkshire Police,South Yorkshire Police,-1.450738,53.353187,On or near BANKWOOD CLOSE,E01007977,Sheffield 051C,Local resolution
49935f0a4d57d7ebfa0b4d9987861e2627f94df1e1ca1e1734aba2aa31cbf40c,2013-03,South Yorkshire Police,South Yorkshire Police,-1.417071,53.358627,On or near PLEASANT ROAD,E01008004,Sheffield 052C,Local resolution
2eabf24228221588385afde5e31a044b187ede1fa98b5bdc4b9e3efe23508ef1,2013-03,South Yorkshire Police,South Yorkshire Police,-1.482401,53.392168,On or near Petrol Station,E01008072,Sheffield 026C,Local resolution
06a0e64637b26ab2292caa3f92fab3409e131ec2cccc360a61d52c489c12e616,2013-03,South Yorkshire Police,South Yorkshire Police,-1.472734,53.378571,On or near MOOR HEAD,E01008114,Sheffield 074A,Local resolution
dd712689b9d710d9f644e1ec8b67a9df519af9d16b89e20e4e25df6248b0286d,2013-03,South Yorkshire Police,South Yorkshire Police,-1.469228,53.572187,On or near RYE CROFT,E01032550,Barnsley 010G,Local resolution
25cc02e4698ab13b353091b5062759c69c9740abbdaef0fbfc733bf3637ea34d,2013-03,South Yorkshire Police,South Yorkshire Police,-1.391043,53.344124,On or near WEAKLAND WAY,E01033278,Sheffield 076E,Local resolution
e873a71994013a8549bf0b9570f20645320fa895329359d991e442af3a5222be,2013-03,South Yorkshire Police,South Yorkshire Police,-1.475215,53.560619,On or near Supermarket,E01007410,Barnsley 010E,Local resolution
8df2db251d62bcd7549b34c3b8299ad2e9bfacba5fe46ca4e17611f5aeef8305,2013-03,South Yorkshire Police,South Yorkshire Police,-1.462969,53.595358,On or near GRANGE ROAD,E01007435,Barnsley 001B,Local resolution
6998d8dd4fae74e04132ceec0db2f2801818e0a4c64aecbd55a997dcf1322750,2013-03,South Yorkshire Police,South Yorkshire Police,-1.051066,53.536236,On or near MILL STREET,E01007482,Doncaster 014D,Offender given a drugs possession warning
8e05521a3796f8e50b6d24c6a81d5062b6909f128c9392cd12ebe6bad43a9979,2013-03,South Yorkshire Police,South Yorkshire Police,-1.288874,53.493015,On or near Parking Area,E01007571,Doncaster 031A,Suspect charged as part of another case
b9984f5abbdd54897f0d306843468dcb22eb9820faf808e1f345b6da1275dccc,2013-03,South Yorkshire Police,South Yorkshire Police,-1.077214,53.477196,On or near RECREATION LANE,E01007592,Doncaster 037B,Suspect charged as part of another case
6aa9ec658e778e28f99ae1afefe419606ff8776c2a453e19adf24d296a56888f,2013-03,South Yorkshire Police,South Yorkshire Police,-1.112982,53.512729,On or near Sports/Recreation Area,E01007644,Doncaster 019A,Suspect charged as part of another case
d9fd520a0b93eb8056ca3a6f36828b3b6a333aebb6ebd66b3dc7cac8935e2754,2013-03,South Yorkshire Police,South Yorkshire Police,-1.131544,53.524623,On or near SUNNY BAR,E01007655,Doncaster 022F,Local resolution
51e74bcf6ed702c3b2c629696445f3a7e59747ba4f4158c1639e71afb424c170,2013-03,South Yorkshire Police,South Yorkshire Police,-1.321913,53.426871,On or near HERRINGTHORPE LANE,E01007710,Rotherham 021C,Suspect charged as part of another case
6870cecd0de1f76ae1c62a00b0e652de92eeffef97949bd317943d0a66c8ba70,2013-03,South Yorkshire Police,South Yorkshire Police,-1.378919,53.430066,On or near FERHAM ROAD,E01007715,Rotherham 016A,Suspect charged as part of another case
2034602600e87d9b6b1685e8a0888696304b7e467f99716665ef2f59c8ddbc53,2013-03,South Yorkshire Police,South Yorkshire Police,-1.340091,53.430883,On or near CLIFTON GROVE,E01007767,Rotherham 017C,Suspect charged as part of another case
b34e41c0667e22a665ecf79e7f776632432429620dceb35ab60f170fbe61b1e8,2013-03,South Yorkshire Police,South Yorkshire Police,-1.404871,53.388751,On or near CATLEY ROAD,E01007902,Sheffield 027B,Offender given a drugs possession warning
d63963eefd1578c4a5cabb05a597aab758d8c5ed7b95e560d8f1452fed9c870e,2013-03,South Yorkshire Police,South Yorkshire Police,-1.495322,53.401958,On or near Supermarket,E01008093,Sheffield 017D,Local resolution
63a422bff1fb5d86c025ced0d0ef9331325f2c5fad655c83a9c031bd12be4369,2013-03,South Yorkshire Police,South Yorkshire Police,-1.077214,53.477196,On or near RECREATION LANE,E01007592,Doncaster 037B,Suspect charged as part of another case
76d7016fe0355133656cfd5bb2f363409d2de42fabe91df5a2087e743213d82c,2013-03,South Yorkshire Police,South Yorkshire Police,-1.354080,53.431426,On or near HOWARD STREET,E01007714,Rotherham 017B,Suspect charged as part of another case
25baf95bee74e22a244fb29c123ddb8cb8878c3981e8434700f431f6e2a0b8a4,2013-03,South Yorkshire Police,South Yorkshire Police,-1.499431,53.338902,On or near DALEWOOD AVENUE,E01007825,Sheffield 066B,Suspect charged as part of another case
22e0d4aa5842d7e9548c3f466926a93f82573b7aeddee42cdbc60bcaa7fd8f8d,2013-03,South Yorkshire Police,South Yorkshire Police,-1.393656,53.375958,On or near HANDSWORTH ROAD,E01007909,Sheffield 032C,Suspect charged as part of another case
69b058a31fbf3e672e9050062d86c48a4afca8d3b10beb842fdcdeb6a616ed8b,2013-03,South Yorkshire Police,South Yorkshire Police,-1.386298,53.368100,On or near REDTHORN ROAD,E01007973,Sheffield 037D,Suspect charged as part of another case
a73c2834ae293fc19667ce8bda132847899fa9ffe2179b9d1cead17dc788d22a,2013-03,South Yorkshire Police,South Yorkshire Police,-1.439509,53.344496,On or near MORLAND BANK,E01008007,Sheffield 060A,Suspect charged as part of another case
66dc7643eb3856b485c897625952d51f1b46ceb3100baf770728e796a120f533,2013-03,South Yorkshire Police,South Yorkshire Police,-1.422878,53.380363,On or near GREENWOOD WAY,E01008016,Sheffield 032F,Suspect charged as part of another case
419e45f6cabb7971e78a804861442f4dda539e74a42b0d8de1940979c28ef969,2013-03,South Yorkshire Police,South Yorkshire Police,-1.351096,53.333747,On or near PEDLEY CLOSE,E01008022,Sheffield 065C,Suspect charged as part of another case
6445ca96ef2258cf2740ca1221b423146d4219a8927391beb58d88c45794068e,2013-03,South Yorkshire Police,South Yorkshire Police,-1.348387,53.335162,On or near SANDY ACRES DRIVE,E01008039,Sheffield 065F,Suspect charged as part of another case
e71dbd4fdcc99e459691a3e8c9c3cc9546ca225026e6fe7d83b48bc57f330b6f,2013-03,South Yorkshire Police,South Yorkshire Police,-1.447097,53.339651,On or near CONSTABLE WAY,E01008077,Sheffield 060D,Suspect charged as part of another case
ee0a60f671186ba69fac12b9510eba5ad92d2ad3ee47792a76c1c025b2fd97ef,2013-03,South Yorkshire Police,South Yorkshire Police,-1.456270,53.333985,On or near NORTON GREEN CLOSE,E01008078,Sheffield 064E,Suspect charged as part of another case
cd34f5a2ccf95253e9eadaa48087a2f5bbe932e6c049e3f077cb87b42e576de6,2013-03,South Yorkshire Police,South Yorkshire Police,-1.448004,53.358936,On or near EAST BANK PLACE,E01008100,Sheffield 048B,Suspect charged as part of another case
39cfd335868f9c21a68cbc68b6401cdaa581f25869a9003579c3852f763a9c15,2013-03,South Yorkshire Police,South Yorkshire Police,,,No location,,,Suspect charged as part of another case
31cbf79abe58ac32d2d8e8839cbc85b8c1d87ad45d8cf2eb08b6e174bf6ae95b,2013-03,South Yorkshire Police,South Yorkshire Police,-1.486448,53.331997,On or near GREENHILL AVENUE,E01007823,Sheffield 069A,Suspect charged as part of another case
b952412ea03668e43ab989cffc2ac798f93976db3ea37387ae3cc1cb4d44d44b,2013-03,South Yorkshire Police,South Yorkshire Police,-1.346809,53.442317,On or near Shopping Area,E01007784,Rotherham 008D,Suspect charged as part of another case
dfc47c79e02a37e74dd3ff2f1b5c7f3d7f8940449e004c03c9215faf4d534eea,2013-03,South Yorkshire Police,South Yorkshire Police,-1.227677,53.375944,On or near CARSON AVENUE,E01007787,Rotherham 028A,Suspect charged as part of another case
6d3fe33035ed867333b3e2d9b2891b2ccd132432705b7fe629c9659eaabc04b4,2013-03,South Yorkshire Police,South Yorkshire Police,-1.229787,53.373162,On or near PARK LANE,E01007789,Rotherham 028C,Suspect charged as part of another case
74236ff1558cef34be8392984fa682b5867f97c566ff9f800c8a2df16654fc22,2013-03,South Yorkshire Police,South Yorkshire Police,-1.199514,53.367614,On or near BYRON ROAD,E01007791,Rotherham 029F,Suspect charged as part of another case
a20fc1b868813709ee668af44187d879a6a6fb78301f920d4d48dfbf0df0ded5,2013-03,South Yorkshire Police,South Yorkshire Police,-1.199514,53.367614,On or near BYRON ROAD,E01007791,Rotherham 029F,Suspect charged as part of another case
2842fd28dac178642acbcabd3e7ecafded5b0802ac72804f2afaeeafd8307a23,2013-03,South Yorkshire Police,South Yorkshire Police,-1.463760,53.345030,On or near WOODLAND ROAD,E01007827,Sheffield 064A,Suspect charged as part of another case
54c90a2bcc6140d2f89d1f08cd177e18d7cacec8579dd925e1b565cc8b1f1066,2013-03,South Yorkshire Police,South Yorkshire Police,-1.469149,53.345351,On or near WARMINSTER GARDENS,E01007830,Sheffield 064B,Suspect charged as part of another case
81ba34e522e0181002fe4af9898ed3e4e595517ad35a61a201855faae5000726,2013-03,South Yorkshire Police,South Yorkshire Police,-1.463358,53.359105,On or near CARRFIELD LANE,E01007976,Sheffield 051B,Suspect charged as part of another case
5f4bd109661548907159365db320ee6bc41586a2eaf49e8a6cdc9adec1e93af4,2013-03,South Yorkshire Police,South Yorkshire Police,-1.449692,53.356184,On or near Supermarket,E01007977,Sheffield 051C,Suspect charged as part of another case
839675d406deff531a40248930262c5e2eda13814c9518475ac95e26b4eff9c1,2013-03,South Yorkshire Police,South Yorkshire Police,-1.472903,53.356370,On or near VALLEY ROAD,E01007978,Sheffield 053A,Suspect charged as part of another case
a6b154ffe0f14d7ba41cb1d9eadc5e279a891a9dffa315ca8eb77068cdc96a26,2013-03,South Yorkshire Police,South Yorkshire Police,-1.461337,53.370458,On or near Petrol Station,E01008096,Sheffield 043B,Suspect charged as part of another case
ca9213c736564904731c8e1d4292f95ba0fffc6c0dc2955a9fd755dd7c71b3ae,2013-03,South Yorkshire Police,South Yorkshire Police,-1.278531,53.424783,On or near SPRUCE AVENUE,E01007682,Rotherham 019A,Suspect charged as part of another case
00901628f4b9ed74aaff3b999cf2da52e8afc1350a2c2b708dd7e2ba648b80f2,2013-03,South Yorkshire Police,South Yorkshire Police,-1.357984,53.505954,On or near VICTORIA ROAD,E01007693,Rotherham 001A,Suspect charged as part of another case
4b71bac8e780fe2775123d6331b511fdb273ac240ad3ba548595ddd33feb0330,2013-03,South Yorkshire Police,South Yorkshire Police,-1.354080,53.431426,On or near HOWARD STREET,E01007714,Rotherham 017B,Suspect charged as part of another case
f2758096fb0906ef1ff2bb7aa96747ae265c9d068387e18f1c4d52dc03316c65,2013-03,South Yorkshire Police,South Yorkshire Police,-1.366306,53.432166,On or near FISHER CLOSE,E01007716,Rotherham 016B,Suspect charged as part of another case
8c8d7d4034d8368ac753904e9e6fe3a06fd3a9dd6d62d137a337db0734cbeff0,2013-03,South Yorkshire Police,South Yorkshire Police,-1.366634,53.452653,On or near CROSS STREET,E01007731,Rotherham 009D,Suspect charged as part of another case
aaeaa8ae3e0143aebacf9b1327ea23a31ef277c83864361fc116415bfbfad1d7,2013-03,South Yorkshire Police,South Yorkshire Police,-1.317347,53.435690,On or near HAWKSWORTH CLOSE,E01007737,Rotherham 013C,Suspect charged as part of another case
e2d2f54ab214f95a16d7711f7038fdbc94f9c290c2efb7137ffd9efb4054835d,2013-03,South Yorkshire Police,South Yorkshire Police,-1.345781,53.436721,On or near FITZWILLIAM ROAD,E01007769,Rotherham 017D,Suspect charged as part of another case
ed5459c96232ab92f2e15a3394fbed441d00a5d3d886b08a74e1a3fa450ad370,2013-03,South Yorkshire Police,South Yorkshire Police,-1.479892,53.461019,On or near BURNS COURT,E01007895,Sheffield 004F,Suspect charged as part of another case
3d2d4e0c22e2968212cf45156e3286361f7fcf74e3a6431c79f2efffb72a2632,2013-03,South Yorkshire Police,South Yorkshire Police,-1.363690,53.359316,On or near Police Station,E01007969,Sheffield 044B,Suspect charged as part of another case
fa9f13022c8dc2dfc93f498fd50d4baf23959553995e0c0359bc804b23047cc5,2013-03,South Yorkshire Police,South Yorkshire Police,-1.405828,53.362185,On or near RICHMOND ROAD,E01008008,Sheffield 045D,Suspect charged as part of another case
ce67364639a1e48fb761e4bb8cd80915f14df00a6a676aa19ff62bc1372b71f0,2013-03,South Yorkshire Police,South Yorkshire Police,-1.461337,53.370458,On or near Petrol Station,E01008096,Sheffield 043B,Suspect charged as part of another case
48db026c25f05299ea65ab365c3f403fc814eb7e770a59caf4373194bce3a218,2013-03,South Yorkshire Police,South Yorkshire Police,-1.479363,53.431642,On or near Supermarket,E01008117,Sheffield 009D,Suspect charged as part of another case
4161755e1ab5f784176ff6cb06a0f825fdd35c6b7be17bb155558b8dacdadb23,2013-03,South Yorkshire Police,South Yorkshire Police,-1.467157,53.368929,On or near CLOUGH BANK,E01033273,Sheffield 042F,Investigation complete; no suspect identified
d17054d6c87635e3a581072247852a6c8790450326af09fe4a6ae174d27ac6eb,2013-03,South Yorkshire Police,South Yorkshire Police,-1.081146,53.500282,On or near BROUGHTON ROAD,E01007523,Doncaster 025B,Investigation complete; no suspect identified
e6530f70b81d2c25011caba8735d05c3214edda69f4c7e91824998f52595aba8,2013-03,South Yorkshire Police,South Yorkshire Police,-1.361795,53.409724,On or near A631,E01007676,Rotherham 025A,Investigation complete; no suspect identified
c18ab9a8285ea3dd86a12abc5426e5a6f17066d7b99deb0c5e26e1326d880cdd,2013-03,South Yorkshire Police,South Yorkshire Police,-1.364006,53.398671,On or near BRIARY CLOSE,E01007707,Rotherham 025F,Investigation complete; no suspect identified
1f4b45fbf1332221d6850ec35622f0a8f79666a857799cde1ee50e54a69323a0,2013-03,South Yorkshire Police,South Yorkshire Police,-1.208834,53.373177,On or near Police Station,E01007790,Rotherham 029E,Suspect charged as part of another case
640d0e0d090a8c169306778c913453c6e16518a8bdfc72b63906f9614d4b006a,2013-03,South Yorkshire Police,South Yorkshire Police,-1.311090,53.490350,On or near PRINCE STREET,E01007797,Rotherham 003B,Investigation complete; no suspect identified
4c787db86559b3764e0a42886f5a4d7a2370dd2613565eba7bd24fc8e75cfa4c,2013-03,South Yorkshire Police,South Yorkshire Police,-1.432475,53.408157,On or near HAWKSHEAD ROAD,E01007855,Sheffield 014F,Investigation complete; no suspect identified
45620eaca8cbdf2c184175d5a364b8d7d1b8b61cb6a6754b43e127290bbba682,2013-03,South Yorkshire Police,South Yorkshire Police,-1.523827,53.372053,On or near RANMOOR CRESCENT,E01007858,Sheffield 038A,Investigation complete; no suspect identified
b944869866f25aad4c7f50469aa4f62f8d02687b9a602eb5c3324f966f422822,2013-03,South Yorkshire Police,South Yorkshire Police,-1.354613,53.365398,On or near RODMAN STREET,E01007974,Sheffield 044D,Investigation complete; no suspect identified
6691e524acf8d44e9237bd19d0ddb7c1f83e59cb5d9f1a3f491b72f04d3f895c,2013-03,South Yorkshire Police,South Yorkshire Police,-1.444847,53.350966,On or near SPOTSWOOD CLOSE,E01007979,Sheffield 051D,Investigation complete; no suspect identified
65bf1dd90e01783788b6b2a0c714b80944f0885057704ba8e42178b595215600,2013-03,South Yorkshire Police,South Yorkshire Police,-1.511656,53.400633,On or near LOXLEY NEW ROAD,E01007996,Sheffield 021E,Investigation complete; no suspect identified
3c041e253896f443edaff479860c330357c38b3e38934cdeae0fc9826fa4f5a3,2013-03,South Yorkshire Police,South Yorkshire Police,-1.427768,53.359830,On or near Supermarket,E01008098,Sheffield 048A,Investigation complete; no suspect identified
d77ba00d773a6ea0d0992896760dc6761198f7eb9f231f81069050204dca2435,2013-03,South Yorkshire Police,South Yorkshire Police,-1.548739,53.395548,On or near SPOON WAY,E01008132,Sheffield 023D,Investigation complete; no suspect identified
9b7abb69da6a371a18eb7dbf16c27ab66a84598de33e4a2c24c571a8ca0ddecd,2013-03,South Yorkshire Police,South Yorkshire Police,-1.421383,53.497208,On or near CHURCH STREET,E01007388,Barnsley 029A,Investigation complete; no suspect identified
9e44e37ec1caba95a5db9492f9cc3862bf5c0abbca74823b903f06c1aa748b21,2013-03,South Yorkshire Police,South Yorkshire Police,-1.469473,53.535668,On or near KINGWELL CROFT,E01007461,Barnsley 021D,Investigation complete; no suspect identified
e4d90b459206afa4563251319aa6baccf546089517fd77345963fa25e1d16e03,2013-03,South Yorkshire Police,South Yorkshire Police,-1.236167,53.478578,On or near PRIOR ROAD,E01007540,Doncaster 035D,Investigation complete; no suspect identified
42275474fbc1d994d0d8d05250c16ebd8383409e47fd0e428b18017720737152,2013-03,South Yorkshire Police,South Yorkshire Police,-1.305518,53.363496,On or near Petrol Station,E01007672,Rotherham 030E,Investigation complete; no suspect identified
fb9fbc3ee61c3eccf8b53f67c76cab42e7a31bd9ec4e773e8decc6a1c50df2f3,2013-03,South Yorkshire Police,South Yorkshire Police,-1.321913,53.426871,On or near HERRINGTHORPE LANE,E01007710,Rotherham 021C,Investigation complete; no suspect identified
d783e8badf8a10e2d276b4841da1fe0467f70eb74249da53853e42f88fd72949,2013-03,South Yorkshire Police,South Yorkshire Police,-1.305894,53.445772,On or near CROSS STREET,E01007721,Rotherham 010C,Investigation complete; no suspect identified
823ef1cccfb2a83ea9e7d427f8e1fe8cfc4b1e192cb97b951f018e4081d27c0b,2013-03,South Yorkshire Police,South Yorkshire Police,-1.389179,53.436708,On or near Petrol Station,E01007741,Rotherham 015A,Investigation complete; no suspect identified
e5accc1bed30ab14d2a4469d6472400b7188cf51af16c94904e4124d1880c98d,2013-03,South Yorkshire Police,South Yorkshire Police,-1.211552,53.368422,On or near Bus/Coach Station,E01007790,Rotherham 029E,Investigation complete; no suspect identified
134813e2202ca502f256b6f338ffb4a40ad399ae860b4499cf9b81acec90965e,2013-03,South Yorkshire Police,South Yorkshire Police,-1.410804,53.390354,On or near GREENLAND VIEW,E01007902,Sheffield 027B,Investigation complete; no suspect identified
4d27814e9ae5c9de369f85ca0c660c9ea2ebd3906edf15cfee6b498e17965884,2013-03,South Yorkshire Police,South Yorkshire Police,-1.390648,53.378190,On or near MIDDLEPEAK WAY,E01007909,Sheffield 032C,Investigation complete; no suspect identified
7e735f4e7d302aad968e32b2172f6a4c482d584ae53c95838bdfec96e40034bb,2013-03,South Yorkshire Police,South Yorkshire Police,-1.377182,53.369725,On or near HANDSWORTH GRANGE CRESCENT,E01007971,Sheffield 037C,Investigation complete; no suspect identified
3b71f60416b3e80cdfd390a9c761a7cee60340212f22f7dea2c69e91be5991d4,2013-03,South Yorkshire Police,South Yorkshire Police,-1.425341,53.374901,On or near HARBOROUGH CLOSE,E01008018,Sheffield 039F,Investigation complete; no suspect identified
32cc422443c6b962a60503c5d4e69e43765ab63dae49bb9e0ca6a0e9a43dd4b4,2013-03,South Yorkshire Police,South Yorkshire Police,-1.156228,53.503820,On or near Supermarket,E01007495,Doncaster 028A,Suspect charged as part of another case
cddee6565cc171a294c21ca21be11b7d25a80ead834db8a644324d01847cc91d,2013-03,South Yorkshire Police,South Yorkshire Police,-1.154848,53.529994,On or near Sports/Recreation Area,E01007584,Doncaster 021A,Investigation complete; no suspect identified
