Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
424d5d3f3915593e3b705e24035842939696cbcc2aaf136dde09bb5e8400757c,2012-06,Sussex Police,Sussex Police,0.281712,50.761165,On or near JEVINGTON GARDENS,E01020937,Eastbourne 011C,Suspect charged
13d17f8ba2b5c00ac0d5bca56a19166f42a65eebd58ee33bb141753fa8f75bec,2012-06,Sussex Police,Sussex Police,0.277768,50.759947,On or near SILVERDALE ROAD,E01020937,Eastbourne 011C,Investigation complete; no suspect identified
9723ca7eb68070b0ca1e13aaa66c45a0c5ce48e888dc03b9fd922ad9ad4ccb92,2012-06,Sussex Police,Sussex Police,0.263624,50.774801,On or near BAKEWELL ROAD,E01020939,Eastbourne 009B,Investigation complete; no suspect identified
6a5788984c0f1afc2b01e12d401043696af2e6db9452a241056591d0ef63209f,2012-06,Sussex Police,Sussex Police,0.257808,50.777441,On or near CHAMBERLAIN ROAD,E01020939,Eastbourne 009B,Investigation complete; no suspect identified
b36f5597b3cb3e3ca70833995a18c02fcda9dfad03ca0713641166abbc8aef9e,2012-06,Sussex Police,Sussex Police,0.257808,50.777441,On or near CHAMBERLAIN ROAD,E01020939,Eastbourne 009B,Investigation complete; no suspect identified
1cf35c96e72a2a4af8d155a61f267e02cb391de633536cd05319f2c236846510,2012-06,Sussex Police,Sussex Police,0.259664,50.780032,On or near ELDON ROAD,E01020940,Eastbourne 006A,Investigation complete; no suspect identified
82164e1ff58f19a64afccadd6c6d95c28e28b32070ecae00e5481062d30771c5,2012-06,Sussex Police,Sussex Police,0.256134,50.778013,On or near Supermarket,E01020940,Eastbourne 006A,Investigation complete; no suspect identified
d3217825797f675a58f9adb1f6f5f272ce0b481535d41904f589b28d63236b36,2012-06,Sussex Police,Sussex Police,0.259372,50.778688,On or near MACMILLAN DRIVE,E01020940,Eastbourne 006A,Investigation complete; no suspect identified
d1c9d9d66431a30536933ee0ea651803d1ccbae698cebf8a62b558b8adc3f908,2012-06,Sussex Police,Sussex Police,0.251578,50.780917,On or near CAVALRY CRESCENT,E01020941,Eastbourne 006B,Investigation complete; no suspect identified
0ecf3b82abbce5ae29e32ccc949e4e41984ca4f9c75f9fb9fdb69c4dc064c7d5,2012-06,Sussex Police,Sussex Police,0.251578,50.780917,On or near CAVALRY CRESCENT,E01020941,Eastbourne 006B,Investigation complete; no suspect identified
791ebd3eef0cd5dbe77381d151610e4513c22c0fd1d64a4870b9e097f1012845,2012-06,Sussex Police,Sussex Police,0.250553,50.781152,On or near ROYAL SUSSEX CRESCENT,E01020941,Eastbourne 006B,Suspect charged
90e235d81c2ea030dc34f4bbe66057fbec151efcac3a04eb085da7a5badf52a8,2012-06,Sussex Police,Sussex Police,0.250136,50.771564,On or near MANVERS ROAD,E01020942,Eastbourne 006C,Investigation complete; no suspect identified
6bc2ddf57a6576e967601e2dc7a604299b5b5579de0afc8b0e9e0b851d09548a,2012-06,Sussex Police,Sussex Police,0.252155,50.770796,On or near CHERRY GARDEN ROAD,E01020942,Eastbourne 006C,Investigation complete; no suspect identified
b7872b89e47a91ee21598db0f8886d4e2eca0b9257a0071812ae453caa562c08,2012-06,Sussex Police,Sussex Police,0.248416,50.778297,On or near ABBEY ROAD,E01020942,Eastbourne 006C,Investigation complete; no suspect identified
3eda184ae608583487054ac76caaaa4d46e0d987f9607053b77058ccf9939c23,2012-06,Sussex Police,Sussex Police,0.252155,50.770796,On or near CHERRY GARDEN ROAD,E01020942,Eastbourne 006C,Investigation complete; no suspect identified
769d8bc0dfe75e2c5027fd654f6394bf0a32f030eb164919257b102cd04f5f8a,2012-06,Sussex Police,Sussex Police,0.259825,50.773382,On or near SALEHURST ROAD,E01020943,Eastbourne 009C,Investigation complete; no suspect identified
8851c903cfb446ee36cbb5db603effc286aa0cad6364af6d98ab51287c11dca6,2012-06,Sussex Police,Sussex Police,0.262234,50.770673,On or near VICARAGE DRIVE,E01020944,Eastbourne 012E,Offender given a caution
02b2d59400f5deb5b85030b03e35432ab37c0231403440f5ac668bc3f1b0f5fc,2012-06,Sussex Police,Sussex Police,0.262365,50.768989,On or near SUMMERDOWN CLOSE,E01020944,Eastbourne 012E,Investigation complete; no suspect identified
b1c5ee01c32d57a35deabf7f22630aaa84b0d80ba14d1c9f721010dd05597d7a,2012-06,Sussex Police,Sussex Police,0.260727,50.792953,On or near WEATHERBY CLOSE,E01020945,Eastbourne 004D,Local resolution
1a78e5999ed3d3b4d8f191f4c7a96c4527edc7a6b7e46763841631985499f0d1,2012-06,Sussex Police,Sussex Police,0.272124,50.788909,On or near Further/Higher Educational Building,E01020948,Eastbourne 008A,Investigation complete; no suspect identified
a329edcf85d7100cb5b59f430a51d38c53fa20bda68ef252617d2e28aad97c44,2012-06,Sussex Police,Sussex Police,0.268802,50.802933,On or near ACACIA ROAD,E01020949,Eastbourne 002E,Investigation complete; no suspect identified
706515dc5b59b6b886285d425aca5fb05ceb6699f0820a066741f29ba351c53e,2012-06,Sussex Police,Sussex Police,0.261083,50.806222,On or near ANDERIDA ROAD,E01020949,Eastbourne 002E,Investigation complete; no suspect identified
935050287bd3f7a3cecb84c1d00a9d28d4e52ff1729d5ec14ada38ee19afe2e4,2012-06,Sussex Police,Sussex Police,0.268368,50.803949,On or near SPRUCE CLOSE,E01020949,Eastbourne 002E,Investigation complete; no suspect identified
4257ff8c51406c029d8b01a4dea1c84308fa626aca3085ba7febd978488b9656,2012-06,Sussex Police,Sussex Police,0.262920,50.806627,On or near SEVEN SISTERS ROAD,E01020949,Eastbourne 002E,Investigation complete; no suspect identified
45a023a09a985a52dbc5ed086c9feb1988b60dbc69d9d925359e6d82a64d72a8,2012-06,Sussex Police,Sussex Police,0.263578,50.798807,On or near CUCKMERE WALK,E01020950,Eastbourne 004E,Investigation complete; no suspect identified
3c1b07ee4a13a611862f3904bb174b6293b4d1ab152e37089d990b7d16ea04bf,2012-06,Sussex Police,Sussex Police,0.309127,50.790908,On or near THE CIRCUS,E01020951,Eastbourne 013B,Investigation complete; no suspect identified
479edfbda322f0d68dc4985590503625069c6313ce7974d9e7f64fe678a07954,2012-06,Sussex Police,Sussex Police,0.303395,50.786011,On or near Supermarket,E01020951,Eastbourne 013B,Investigation complete; no suspect identified
b35793820ffdd0956cc8aed9aa8c2f7b5fdc11760b4875a97d19e20c3a6d6cec,2012-06,Sussex Police,Sussex Police,0.303395,50.786011,On or near Supermarket,E01020951,Eastbourne 013B,Suspect charged
ab0fbb7ad5c364ee59248b249f34b62dddee689203d8ce8704dcdfcb83c420ce,2012-06,Sussex Police,Sussex Police,0.297680,50.790109,On or near LOTTBRIDGE DROVE,E01020951,Eastbourne 013B,Suspect charged
dc2e836df5d6664e63f7672701ff1b2bce8c4f5c45ee77c86086da7a35a0e2db,2012-06,Sussex Police,Sussex Police,0.309090,50.788705,On or near WINSTON CRESCENT,E01020951,Eastbourne 013B,Suspect charged
0cfe711cd8c439d97a9effa63a10650559e05277ecd6132ff775ac89f26c042f,2012-06,Sussex Police,Sussex Police,0.297680,50.790109,On or near LOTTBRIDGE DROVE,E01020951,Eastbourne 013B,Suspect charged
4a60ff149f1035aa9fb85619adb3be4eadca0f384378649a819836d1d70ebcaa,2012-06,Sussex Police,Sussex Police,0.303395,50.786011,On or near Supermarket,E01020951,Eastbourne 013B,Investigation complete; no suspect identified
26eb139c30dbfa3e7030248ba075a1281bb37533202a56818f93e168efe8c94f,2012-06,Sussex Police,Sussex Police,0.296262,50.783175,On or near MARLOW AVENUE,E01020952,Eastbourne 007C,Investigation complete; no suspect identified
5177bda9f2456a3001566ba9c984c183dc81635046b231657e1388cf4a0b34b6,2012-06,Sussex Police,Sussex Police,0.299619,50.784512,On or near NORTHBOURNE ROAD,E01020952,Eastbourne 007C,Investigation complete; no suspect identified
539242bf8d0ff9e7d204107c96d6a1fc1d04a77169cd036e4b03ee083dd5fd6c,2012-06,Sussex Police,Sussex Police,0.300896,50.780467,On or near WINDERMERE CRESCENT,E01020952,Eastbourne 007C,Investigation complete; no suspect identified
a965f8e0df0a084ed0ce82b38ffb77f0a185076ad5fa1e93b3ecff596bd344eb,2012-06,Sussex Police,Sussex Police,0.296262,50.783175,On or near MARLOW AVENUE,E01020952,Eastbourne 007C,Offender given a caution
774b8f18c8899d54f7f89830963f8eb0e3a9dc92595488191f55d5fc87aa9dce,2012-06,Sussex Police,Sussex Police,0.293261,50.781579,On or near HUNLOKE AVENUE,E01020952,Eastbourne 007C,Offender given a caution
5d6f69a2c42f9d127f7c5dc8e608e846b035f8ed1ab440211267e3c7f14f410d,2012-06,Sussex Police,Sussex Police,0.300294,50.780344,On or near Supermarket,E01020952,Eastbourne 007C,Suspect charged
a517a931435847772fcfb0641221c062745d2df4c0bf0c297300804a931cd3b4,2012-06,Sussex Police,Sussex Police,0.293261,50.781579,On or near HUNLOKE AVENUE,E01020952,Eastbourne 007C,Investigation complete; no suspect identified
4d5f6f8290233b9447d4bc748efdc03c361e8d2fbbe01de5057e197bb23e7a9b,2012-06,Sussex Police,Sussex Police,0.303807,50.783422,On or near Sports/Recreation Area,E01020952,Eastbourne 007C,Investigation complete; no suspect identified
e92f51f9e790116fa976546c221a52ffbc4bd65e20360df380ed1220ada635d6,2012-06,Sussex Police,Sussex Police,0.299619,50.784512,On or near NORTHBOURNE ROAD,E01020952,Eastbourne 007C,Investigation complete; no suspect identified
830a5c835bc5304292ea332c0c9fcbf688d79cf06b29a08d13c44e741c83e296,2012-06,Sussex Police,Sussex Police,0.300896,50.780467,On or near WINDERMERE CRESCENT,E01020952,Eastbourne 007C,Investigation complete; no suspect identified
2f4a67f1e409db76b7f73601b53a8911c190a823ddaf20ba305696f8d858fa85,2012-06,Sussex Police,Sussex Police,0.293261,50.781579,On or near HUNLOKE AVENUE,E01020952,Eastbourne 007C,Investigation complete; no suspect identified
e0a25f0be3fa3d5ca8e06c5e64598dbdbafe84270568779532544d76af49014b,2012-06,Sussex Police,Sussex Police,0.299619,50.784512,On or near NORTHBOURNE ROAD,E01020952,Eastbourne 007C,Investigation complete; no suspect identified
15a1d8d819b9c46f8bc6100b81fb93f015fd532e6b636f6cfd07567991a714aa,2012-06,Sussex Police,Sussex Police,0.290424,50.780430,On or near RINGWOOD CLOSE,E01020954,Eastbourne 007E,Local resolution
77a3c38b666caa66f3014ca362e579625b94cd0cbdcf7c7755e3528006c5626c,2012-06,Sussex Police,Sussex Police,0.316153,50.798989,On or near KEYMER CLOSE,E01020955,Eastbourne 003C,Investigation complete; no suspect identified
f4d6f7b3fb5c0ce9b72913e63f58327611eed0e19a1bb3c4eb39c59effa7869b,2012-06,Sussex Police,Sussex Police,0.319146,50.796663,On or near MONARCH GARDENS,E01020957,Eastbourne 003E,Investigation complete; no suspect identified
cd038bbcf33761cdd9a08244835a466a4e643a6676baada207b9522b39d2b865,2012-06,Sussex Police,Sussex Police,0.324359,50.799051,On or near TANBRIDGE ROAD,E01020957,Eastbourne 003E,Local resolution
344165074874da74b19b1322deb29e9527d83b3492740544c295a760f542c8b5,2012-06,Sussex Police,Sussex Police,0.311663,50.795427,On or near REYNOLDS ROAD,E01020957,Eastbourne 003E,Investigation complete; no suspect identified
afcc985a2d0231afe23515ddc79233ab9e902c5f93bd78c9978c2b4ae556260b,2012-06,Sussex Police,Sussex Police,0.326823,50.790088,On or near BERMUDA PLACE,E01020960,Eastbourne 014A,Investigation complete; no suspect identified
750e1ec662da51f8c4b24322840b97561f428760a0d22fad43a6bc163196dabc,2012-06,Sussex Police,Sussex Police,0.326823,50.790088,On or near BERMUDA PLACE,E01020960,Eastbourne 014A,Investigation complete; no suspect identified
b7cf287a3a7804b1e616c18fa2d4cf334b42e9197dbad7461320ea2c82696d85,2012-06,Sussex Police,Sussex Police,0.323675,50.786679,On or near SCHOFIELD WAY,E01020961,Eastbourne 013D,Investigation complete; no suspect identified
d8fdddf44b3bd1fae7e6bfad30aee7f6693fd7f1c0cf9cba26ff5e24be51a038,2012-06,Sussex Police,Sussex Police,0.317511,50.787144,On or near FRASER AVENUE,E01020961,Eastbourne 013D,Investigation complete; no suspect identified
895a39e42b1f5797c7afd737ed6a0dc6583eea44c177ec38686d2b9b30206ba3,2012-06,Sussex Police,Sussex Police,0.309721,50.784528,On or near LOTTBRIDGE DROVE,E01020961,Eastbourne 013D,Local resolution
e807055f063adad22b6599f88f42abf6e00d49826536c4f27c420d06324ad049,2012-06,Sussex Police,Sussex Police,0.315947,50.787634,On or near DRAKE AVENUE,E01020961,Eastbourne 013D,Investigation complete; no suspect identified
5aa37310159542e6c832323fa89aaf7cbde7f0e150e880782be9a05710380a51,2012-06,Sussex Police,Sussex Police,0.320458,50.784180,On or near BLAKES WAY,E01020962,Eastbourne 013E,Investigation complete; no suspect identified
4d3908a0e326a29602d872ec9fe71189ff250331b7f0cb14e64d05e4b44fe791,2012-06,Sussex Police,Sussex Police,0.315567,50.782533,On or near Parking Area,E01020962,Eastbourne 013E,Suspect charged
e9d8cfff199a6002c3d52acae5167416a82e9c4c71704bd918f1adc15bbafc8d,2012-06,Sussex Police,Sussex Police,0.267711,50.772788,On or near Supermarket,E01020964,Eastbourne 009D,Investigation complete; no suspect identified
09c1b699e7e0b60616fe55164bab24a0f3bac428d14feed3c10bf3f04824073d,2012-06,Sussex Police,Sussex Police,0.267734,50.774137,On or near PROSPECT GARDENS,E01020964,Eastbourne 009D,Investigation complete; no suspect identified
57aa3d212efe6c8f0862621dbee76e546dd3330c1afdd1402b53bbf22f9a7851,2012-06,Sussex Police,Sussex Police,0.265580,50.769772,On or near Conference/Exhibition Centre,E01020964,Eastbourne 009D,Investigation complete; no suspect identified
311c92569fbd518f6c530cae96ce05830543fc39967d02d937c06981c61c1327,2012-06,Sussex Police,Sussex Police,0.265580,50.769772,On or near Conference/Exhibition Centre,E01020964,Eastbourne 009D,Investigation complete; no suspect identified
f2b71cd8e93e23bc07501f4da9be39646c8cb08ed63e9e8ad0ef7b766384d6a8,2012-06,Sussex Police,Sussex Police,0.267711,50.772788,On or near Supermarket,E01020964,Eastbourne 009D,Investigation complete; no suspect identified
c34b02260fdaf43b075f7d9be9dfc8423541658dd9ef9f3cf62914f198925453,2012-06,Sussex Police,Sussex Police,0.270305,50.768358,On or near COMPTON PLACE ROAD,E01020964,Eastbourne 009D,Suspect charged
d2472ef93f025fefe61fef759985d3ae7ce4c7fb98414c640dadc2dc2110d5e9,2012-06,Sussex Police,Sussex Police,0.267711,50.772788,On or near Supermarket,E01020964,Eastbourne 009D,Investigation complete; no suspect identified
cb370c65ba9c992bdd1e79fb774e6cf04a3b0866f5ef4ea64f8d1d29d0a1ba0d,2012-06,Sussex Police,Sussex Police,0.270305,50.768358,On or near COMPTON PLACE ROAD,E01020964,Eastbourne 009D,Offender given a caution
1707c319e1bc26e52fbb1b2b1f87bea6fe7fc2cb5de19770388482bd26bbee60,2012-06,Sussex Police,Sussex Police,0.278590,50.776273,On or near CAREW ROAD,E01020965,Eastbourne 008C,Investigation complete; no suspect identified
90f98eeedaaee7d572419af14b6bb0b5a914f516ebb52079c254bcbd269d93f8,2012-06,Sussex Police,Sussex Police,0.278471,50.774116,On or near ENYS ROAD,E01020965,Eastbourne 008C,Investigation complete; no suspect identified
3d2c4a6e44559b2c2c6db72c49bf3f985902287332fda5f4bb33facabd1dccf7,2012-06,Sussex Police,Sussex Police,0.275272,50.772812,On or near RICHMOND PLACE,E01020965,Eastbourne 008C,Investigation complete; no suspect identified
2cf36b392c5d8570a3a873ada67b8ceb244331be3a77a433996666107398a7ec,2012-06,Sussex Police,Sussex Police,0.278471,50.774116,On or near ENYS ROAD,E01020965,Eastbourne 008C,Investigation complete; no suspect identified
21a6b524a387bedba11e972e3cc1b33f436ec6627673fe5045ed567962885353,2012-06,Sussex Police,Sussex Police,0.285179,50.775262,On or near BEDFORDWELL ROAD,E01020966,Eastbourne 008D,Investigation complete; no suspect identified
08a4ebe901c9bd28df26894baf0f26d43f25c6fb0b67d3df14ebf4455303d162,2012-06,Sussex Police,Sussex Police,0.285179,50.775262,On or near BEDFORDWELL ROAD,E01020966,Eastbourne 008D,Investigation complete; no suspect identified
db28304e608feabb89229611bbaa626fd59323c5384abee6c3f63bdef7d7e028,2012-06,Sussex Police,Sussex Police,0.276346,50.775939,On or near SOUTH LYNN DRIVE,E01020967,Eastbourne 009E,Investigation complete; no suspect identified
64d6dad17e6d43c4c2e3498f18e2bc2d5a59599330ad60a1daa6c047f7adda21,2012-06,Sussex Police,Sussex Police,0.272036,50.771877,On or near THE GOFFS,E01020967,Eastbourne 009E,Investigation complete; no suspect identified
aa8a8b7b5f83a0becee8285f2af667e753c0358cad412ad90f5a450e951094dd,2012-06,Sussex Police,Sussex Police,0.276346,50.775939,On or near SOUTH LYNN DRIVE,E01020967,Eastbourne 009E,Investigation complete; no suspect identified
b7f021cc5551ed3327006257fdf7243f1a010a311b89ace72a0c583572695027,2012-06,Sussex Police,Sussex Police,0.273565,50.769490,On or near DITTONS ROAD,E01020967,Eastbourne 009E,Suspect charged
3a4545b8a923321684115936b422b5c0b8f50778d5a4d72212fcd85e32588dae,2012-06,Sussex Police,Sussex Police,0.272036,50.771877,On or near THE GOFFS,E01020967,Eastbourne 009E,Investigation complete; no suspect identified
4cf3c6c2e5990c42d47e53e394952b136f4d541aaed7c77bdd84cfe3a2ab7053,2012-06,Sussex Police,Sussex Police,0.277412,50.771313,On or near UPPERTON LANE,E01020968,Eastbourne 011D,Suspect charged
0b4e7f207033bdab844c6bc117cc3cb9cec3dc2c36ac2e7a456911e73cf1acdd,2012-06,Sussex Police,Sussex Police,0.277967,50.768136,On or near OLD ORCHARD ROAD,E01020968,Eastbourne 011D,Investigation complete; no suspect identified
a72e35d2197350e59b3549d11acea304cafc1c11262a266d59b3a22b45e846bb,2012-06,Sussex Police,Sussex Police,0.278238,50.766998,On or near Police Station,E01020968,Eastbourne 011D,Investigation complete; no suspect identified
142099861116933f84f5ded7ce0646d7a1df7d3e490c9ff150d0bc343d761280,2012-06,Sussex Police,Sussex Police,0.279085,50.767782,On or near GROVE ROAD,E01020968,Eastbourne 011D,Investigation complete; no suspect identified
eaf647784798f2ff641f615c302d092614d9791538fbc589555368225da30f0f,2012-06,Sussex Police,Sussex Police,0.551683,50.875993,On or near BATTLE CRESCENT,E01020969,Hastings 001A,Suspect charged
0abf8fc1ebb9cc87b9a7a005f3c354a9e991c951e0cb6800f132c479fc344dba,2012-06,Sussex Police,Sussex Police,0.548682,50.879620,On or near BATTLE ROAD,E01020969,Hastings 001A,Investigation complete; no suspect identified
9cee23c5a92bcc8a07dd2f878251bb1e83eb118e315a6ae2b27cfd317e4dca02,2012-06,Sussex Police,Sussex Police,0.536717,50.891241,On or near STONEBEACH RISE,E01020970,Hastings 001B,Investigation complete; no suspect identified
6d2119c2a245d798b3a2fb88859eae982df86a4c16bc8b9983c40aee9df6e032,2012-06,Sussex Police,Sussex Police,0.536717,50.891241,On or near STONEBEACH RISE,E01020970,Hastings 001B,Investigation complete; no suspect identified
e3ef0de8333e56e3f0e4d9d65e95acdc387bc1ab03bac53495df503b6d57a234,2012-06,Sussex Police,Sussex Police,0.536717,50.891241,On or near STONEBEACH RISE,E01020970,Hastings 001B,Investigation complete; no suspect identified
beafe7213e06a8811b86b2849ae0bb93b74519f92efafa566f685e96aa5703b0,2012-06,Sussex Police,Sussex Police,0.546743,50.890725,On or near BEAUPORT GARDENS,E01020970,Hastings 001B,Suspect charged
70ae54cde57fc9b8681cf12235c06689927ac99a3284c5242274248cc673b556,2012-06,Sussex Police,Sussex Police,0.538003,50.887426,On or near VERMONT WAY,E01020970,Hastings 001B,Investigation complete; no suspect identified
c89ab99d68f7ae896d54a9adfaac77afd3c724147850e72859e4cac80a430402,2012-06,Sussex Police,Sussex Police,0.546155,50.886205,On or near BEAUHARROW ROAD,E01020970,Hastings 001B,Investigation complete; no suspect identified
1a122d06b49f8ef652a62f26d8be61fafb3da165dc893ffd20166bafeb04edc2,2012-06,Sussex Police,Sussex Police,0.537166,50.892436,On or near HIGHWATER VIEW,E01020970,Hastings 001B,Investigation complete; no suspect identified
3cb0996cbbc4346b0c15338fc4c17522a1801fd9c9b295b90ad85845c9a8511c,2012-06,Sussex Police,Sussex Police,0.550726,50.883722,On or near SEDLESCOMBE ROAD NORTH,E01020971,Hastings 001C,Investigation complete; no suspect identified
b5f0b6ad2898f86c27d285af57653b2ffed95ebe5bdfd6e2ff048fb4f369e98b,2012-06,Sussex Police,Sussex Police,0.552823,50.888263,On or near Petrol Station,E01020971,Hastings 001C,Investigation complete; no suspect identified
53f5f37715cf03ae6d1dc6e8fb33a3b8f80a6518b7d7f2304c85b44109a14f69,2012-06,Sussex Police,Sussex Police,0.549443,50.883669,On or near SEVEN ACRE CLOSE,E01020971,Hastings 001C,Investigation complete; no suspect identified
1f5b568d7f9b4f0a5559858572e8eda44b0227ace49012bf9449b08c1f2a93d5,2012-06,Sussex Police,Sussex Police,0.552823,50.888263,On or near Petrol Station,E01020971,Hastings 001C,Suspect charged
0b96afb101ffcb6b94f8dcf58ebf96849e1718ed8a11173777e60cf2656731b2,2012-06,Sussex Police,Sussex Police,0.552823,50.888263,On or near Petrol Station,E01020971,Hastings 001C,Suspect charged
92e2f4a1cfef800189c171ded3964ead8c8d3a8845b48d4dcdeccddd3e2162fc,2012-06,Sussex Police,Sussex Police,0.552823,50.888263,On or near Petrol Station,E01020971,Hastings 001C,Suspect charged
567fb3e63331a57336d8721b445c163aef7974fbc4f8af27f4de1f83158bc21f,2012-06,Sussex Police,Sussex Police,0.549759,50.885290,On or near HARLEQUIN GARDENS,E01020971,Hastings 001C,Investigation complete; no suspect identified
afaceaddbf759492de0f1cd8ebab16fad3b8722c4c69828e560b5c37c5ea2378,2012-06,Sussex Police,Sussex Police,0.599125,50.873776,On or near MENDIP GARDENS,E01020972,Hastings 005A,Investigation complete; no suspect identified
4b8fdf777be5608972068f0e550bab25adb02a6e6222b5bb15b36c8ff75271d5,2012-06,Sussex Police,Sussex Police,0.598772,50.873047,On or near QUANTOCK GARDENS,E01020972,Hastings 005A,Investigation complete; no suspect identified
f5eb424cc326cfbc393c90d6e451906a752169660006a5a186e820df04418c23,2012-06,Sussex Police,Sussex Police,0.598772,50.873047,On or near QUANTOCK GARDENS,E01020972,Hastings 005A,Investigation complete; no suspect identified
e6e0e81a743192da116c6768bf0180d292d6424c1c42a3273ac91e3ffe2683c9,2012-06,Sussex Police,Sussex Police,0.598772,50.873047,On or near QUANTOCK GARDENS,E01020972,Hastings 005A,Suspect charged
8a28ef31d790aa7e24e8fab72ac1356583d580060ab330a8d01e81c7ceb8a563,2012-06,Sussex Police,Sussex Police,0.601215,50.879387,On or near BURGESS ROAD,E01020972,Hastings 005A,Investigation complete; no suspect identified
19c7d85de41083b17f3ed1a6215a34337f5393bda61ecaf1a0de1ba6c54f22b5,2012-06,Sussex Police,Sussex Police,0.598772,50.873047,On or near QUANTOCK GARDENS,E01020972,Hastings 005A,Offender given a caution
66c66ac4fa5c34f01c6e7acd2000e84e09d47c567a658d78e45f9907869eb255,2012-06,Sussex Police,Sussex Police,0.595846,50.871295,On or near SOUTHDOWN AVENUE,E01020972,Hastings 005A,Investigation complete; no suspect identified
6592f4847f287391b03ab4197813bbbeba0182d2d6d1d1e53d2540e14e9f9872,2012-06,Sussex Police,Sussex Police,0.599125,50.873776,On or near MENDIP GARDENS,E01020972,Hastings 005A,Suspect charged
6e73aacc8afc3fab915f5b4cd90424194d869b708ce1b733c95cd5df6baa9972,2012-06,Sussex Police,Sussex Police,0.590326,50.869934,On or near PARKER ROAD,E01020973,Hastings 005B,Investigation complete; no suspect identified
aa7b377172f5eb7fa4b32945705208977caff559c854bafa3bc9cbaf66549ecc,2012-06,Sussex Police,Sussex Police,0.590209,50.868335,On or near FIRTREE ROAD,E01020973,Hastings 005B,Investigation complete; no suspect identified
3ff43583e763cffba38d951c6b28c70fb49f0e12bd23efac01760a4c28a600cb,2012-06,Sussex Police,Sussex Police,0.590326,50.869934,On or near PARKER ROAD,E01020973,Hastings 005B,Investigation complete; no suspect identified
1efa5b39cfe183655f1e812e64dcce29e9cc22ecb632b0a8d1e5207f115b3b2d,2012-06,Sussex Police,Sussex Police,0.590326,50.869934,On or near PARKER ROAD,E01020973,Hastings 005B,Investigation complete; no suspect identified
6f7f5d34a89cf77319c857cb5132e0b807fb79f62e03d6b6fbb53d73e41f3af7,2012-06,Sussex Police,Sussex Police,0.584327,50.867341,On or near BROOKLAND CLOSE,E01020973,Hastings 005B,Offender given a caution
5565d8c3ba65fdb51519d94066b738c57ee19341a859c8cf44aa8ac128dc2925,2012-06,Sussex Police,Sussex Police,0.584252,50.863673,On or near ST JAMES'S ROAD,E01020975,Hastings 008A,Investigation complete; no suspect identified
1365b99217f7219e1e0eac304c485034fce223bffefbeac4ecf0d2d6cde6b05d,2012-06,Sussex Police,Sussex Police,0.576958,50.866713,On or near ST HELEN'S PARK ROAD,E01020975,Hastings 008A,Investigation complete; no suspect identified
0656921402815974a85652bda0345f8705663d8493e8ed23cf86bec29e19f88d,2012-06,Sussex Police,Sussex Police,0.575929,50.863507,On or near ROBERT TRESSELL CLOSE,E01020975,Hastings 008A,Local resolution
bee9f5480c176f3570cf5f22720694eba9690f452ee15cf9cefb126138681022,2012-06,Sussex Police,Sussex Police,0.584252,50.863673,On or near ST JAMES'S ROAD,E01020975,Hastings 008A,Suspect charged
42845759ddd60c0cc8117084f2dd21aea5359c04102bb6b17297d331ab89280b,2012-06,Sussex Police,Sussex Police,0.568553,50.862995,On or near SELMESTON CLOSE,E01020976,Hastings 008B,Suspect charged
d2b3a304576673db4d42a858603e5889a6b94d2bb6e4a5f7ebcf99ac58318751,2012-06,Sussex Police,Sussex Police,0.578497,50.859564,On or near BRAYBROOKE ROAD,E01020976,Hastings 008B,Investigation complete; no suspect identified
547032ea1953a72346150355db148757f3cf3090acb83ab5a77f22acdaf9cb57,2012-06,Sussex Police,Sussex Police,0.580198,50.855120,On or near HAROLD PLACE,E01020978,Hastings 009A,Investigation complete; no suspect identified
abbb17de1bce9f18363c6d374ac3ef9aed02eb7b1c623d8145fef2d2f1d7217e,2012-06,Sussex Police,Sussex Police,0.580198,50.855120,On or near HAROLD PLACE,E01020978,Hastings 009A,Investigation complete; no suspect identified
40fbdbce5b66b1dbe243e377bffa132e8a650dcb5b1c61ac9d47a7c116373bf1,2012-06,Sussex Police,Sussex Police,0.577980,50.855088,On or near ROBERTSON PASSAGE,E01020978,Hastings 009A,Investigation complete; no suspect identified
ad11ee1d4f4b4e776b9be0498f373c29fde16e91b610476099655fbe741578e5,2012-06,Sussex Police,Sussex Police,0.582132,50.860042,On or near Supermarket,E01020978,Hastings 009A,Investigation complete; no suspect identified
38ec9ed19a99798b4841d38d8abe9d121eb1387bc57c81784201f577563e545a,2012-06,Sussex Police,Sussex Police,0.580198,50.855120,On or near HAROLD PLACE,E01020978,Hastings 009A,Investigation complete; no suspect identified
de9626960d038ed6e96355597b23c517b58c5d7e2195af730f32140353727a52,2012-06,Sussex Police,Sussex Police,0.582265,50.855245,On or near Pedestrian Subway,E01020978,Hastings 009A,Investigation complete; no suspect identified
f7fa8cc7a6a4bb62b0251a9f916a3372f1b179ddbe0528eb4a985ef87a34b9ad,2012-06,Sussex Police,Sussex Police,0.585886,50.858016,On or near WELLINGTON ROAD,E01020978,Hastings 009A,Investigation complete; no suspect identified
2b0101d65a86192b28a3cc9b4a6f2d0e8ce0bac91c5d59b4f2390a35da14da21,2012-06,Sussex Police,Sussex Police,0.582236,50.858573,On or near CORNWALLIS STREET,E01020978,Hastings 009A,Investigation complete; no suspect identified
