Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ce533cf2dfdccc5269a4d843d0f57dc39233ba3097611745dcc16bb910b15d14,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160500,51.871689,On or near OLD RIVER LANE,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
c5affa38de4288a4bec576764f0aedbc0351e2a3209e6b535aecc0e3ca4023fd,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.157785,51.878385,On or near LINDSEY ROAD,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
d40dae1df8fbb529d1dc4a67ddd4cc98122914ed8665de544265db75ba90f93e,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.150884,51.861057,On or near PIGGOTTS WAY,E01023443,East Hertfordshire 007A,Investigation complete; no suspect identified
3d07c22db02f157404c1cbf730b7967da9e5778ef80c9d2e94727c6a6e9ed97b,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.310570,51.751344,On or near SUTTON ROAD,E01023674,St Albans 011B,Suspect charged
a8975343dc073dc9c950112fcbc5458c6a050f55075122aff206b2c901d2c8c3,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160804,51.869238,On or near Shopping Area,E01023450,East Hertfordshire 004B,Investigation complete; no suspect identified
b988ab1c66713c4e1ef82797382d9c5c1bda307a6a293965fe73732058efc973,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.159879,51.870846,On or near Shopping Area,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
abdbdae2940f1871e49b41aaa1b208677a71c589d37e098484eb612d1a703081,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.174521,51.863302,On or near DIMSDALE CRESCENT,E01023442,East Hertfordshire 005E,Investigation complete; no suspect identified
e10e1cc053b091c0d6032f7f923acf2b413499db5b9b83e15c7a2c7dce740229,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.176285,51.872459,On or near Airport/Airfield,E01023438,East Hertfordshire 005A,Investigation complete; no suspect identified
7ba50197360afdaccba05ec409c21b2d2a5b48dcf01186d5b82fb4327a171595,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.174568,51.885656,On or near THE ASPENS,E01023450,East Hertfordshire 004B,Investigation complete; no suspect identified
13ab7939bda7d44ac0f61e9568e5218a8dcf508fc11a7a8f54f8cdd639a16cad,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.159546,51.873901,On or near Further/Higher Educational Building,E01023450,East Hertfordshire 004B,Investigation complete; no suspect identified
757c4054e3ac5093c738b200633a09bd4d06b4c595168a41cdada84a80d9b20c,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.157699,51.865968,On or near JERVIS ROAD,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
d04db56ffdfc9d2d6bb69fe39cde27bb305c5a18014692566192805948f29797,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.153721,51.871193,On or near BELLS HILL,E01023453,East Hertfordshire 003B,Investigation complete; no suspect identified
e4b61c7ea488e5c139dcfbb9c7e3f3d19bceab76cec2a8875fafe5cfcd880b26,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.158552,51.871060,On or near MARKET SQUARE,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
ea25d007218e47a9ec802a72c70be7ba232cc143e83d1a52676ab55db4149311,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.154436,51.871261,On or near REGENCY CLOSE,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
9c734afdb96d253ac1c3b8151015d82557da00841d49b704718c1916d946ba70,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.154140,51.865961,On or near FIRLANDS,E01023447,East Hertfordshire 007E,Investigation complete; no suspect identified
43f440625bc3dd2a7f5abc3ebb4507ef4d8b837a92a15dde5e2ace06cde74ed9,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160260,51.864563,On or near NURSERY ROAD,E01023444,East Hertfordshire 007B,Investigation complete; no suspect identified
8f72b0ff6f8fa818f215ee9a9d1da26f40494c9f684851ecff1a1ec83e711423,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.158544,51.872103,On or near NORTH STREET,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
947fe74d9d0fe31e620db338b1f050c53f9f070908ccff5d9425874ce3a03f11,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.138227,51.865505,On or near ORIOLE WAY,E01023452,East Hertfordshire 003A,Investigation complete; no suspect identified
148755f81a4d3b991e9c3796d577fab8f266ae32289a5b5e27579aed2c1e2791,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160073,51.880366,On or near GRANGE PARK,E01023450,East Hertfordshire 004B,Investigation complete; no suspect identified
d3251f67a5cb0477b3eb3220490b3397af3386b82f7dfc82bcb65942b17ea88e,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.162078,51.868549,On or near Parking Area,E01023450,East Hertfordshire 004B,Investigation complete; no suspect identified
df5329aca4059e9315276d8bf76105065bd3043075c4c488abbb5a24a436b9bf,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.165867,51.862158,On or near MILL STREET,E01023444,East Hertfordshire 007B,Investigation complete; no suspect identified
073eb26e30060cd9b9d4b687935c79f49362083f55dadd26b9fb8d2c0a953e04,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.164738,51.860713,On or near Petrol Station,E01023444,East Hertfordshire 007B,Investigation complete; no suspect identified
32e008bc78e7324a4f7b2f1d17a0371daca6c9fadf9f2ba559885b503b647a68,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.153143,51.865467,On or near WEST ROAD,E01023447,East Hertfordshire 007E,Investigation complete; no suspect identified
7419caa79a6d240066ae2ccda0bcae5cd256ce2ac667919cbda2e5f39331490a,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160026,51.848453,On or near LONDON ROAD,E01023460,East Hertfordshire 008E,Investigation complete; no suspect identified
1c243b9612a69df294d7cb6a510d9499a521cdb6411eb580710fc409c972fbae,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.161263,51.867916,On or near STATION ROAD,E01023450,East Hertfordshire 004B,Investigation complete; no suspect identified
b13d8f4aafd26becf1fdb94a8d443fc9a84b3452c23eb0c8c3169635ca315b38,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.174038,51.870460,On or near EDENS CLOSE,E01023441,East Hertfordshire 005D,Investigation complete; no suspect identified
3a55b65464ad127f936e2ce05fb0588441fe25700c2210f1d3aa89ce5b1a40dd,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.143662,51.858212,On or near Supermarket,E01023448,East Hertfordshire 007F,Investigation complete; no suspect identified
b145f1c55150dc0bc9093ff8c30156ac554bdf21e1b86bd7b8b6be445dfb32f7,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160339,51.870451,On or near Shopping Area,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
078fd0658948cb4ea5c87b7dbd0ab5b2b5db03537eaba6292dc842e4e20d15eb,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160994,51.869864,On or near RIVERSIDE,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
4f759b51ea1bc1a13e419c7d2ae46d85b27b1a07836f6fdfdcf6228f1b7de752,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.158945,51.866224,On or near TRINITY STREET,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
9985a0370def01e6a910c93004ccadea92f9f4f11a039c9ec686fda391088c9e,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.159521,51.870664,On or near POTTER STREET,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
762d78523890b87246a4f522b832994399d5aa782415ca8418f0cc98df11e440,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.162966,51.866455,On or near JOHN DYDE CLOSE,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
486200a1fe50104a9e483abba703f703247b9e7d425b58c6ddc4c27d622d2bfb,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.168336,51.864252,On or near PRYORS CLOSE,E01023442,East Hertfordshire 005E,Investigation complete; no suspect identified
5b4d9d60dea1895ecc07c55676e3157fa6612104c25884ab67dc1cee1bc32381,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.161039,51.870214,On or near Parking Area,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
38e491698f09bfc20f87aff2c6b66c56ab013abea79636b1bfae89457ab60d00,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.154436,51.871261,On or near REGENCY CLOSE,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
d473904a0b8d7daca2e7a009fdccd0873cc5c8cbb9e7d66fd2b72bcc6c3902b3,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.143662,51.858212,On or near Supermarket,E01023448,East Hertfordshire 007F,Investigation complete; no suspect identified
a2623099b599db67a160a1f0c5e26f84829ee44abefe980ee1cd6f5500d9e81d,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.176608,51.867732,On or near NIGHTINGLES,E01023442,East Hertfordshire 005E,Investigation complete; no suspect identified
5b0124e2f509fa0fa5eede11d22e710e6521893715385567cf6ef80bf33e8943,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.170432,51.862244,On or near HALLINGBURY ROAD,E01023442,East Hertfordshire 005E,Investigation complete; no suspect identified
dd4b341ab42b659df46cd341aaae439205ef155007ce90d023a183400fda8857,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.161263,51.867916,On or near STATION ROAD,E01023450,East Hertfordshire 004B,Investigation complete; no suspect identified
3e8c8f1cfed8b6956b3f4bfb35c4dfa7986faa3516a012f0d75bcf26bd29ebc3,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.149112,51.866538,On or near SUNNINGDALE,E01023455,East Hertfordshire 003D,Investigation complete; no suspect identified
69e23ceb1f9e8d222d5225ba388224c2c05c3b2182b523de1951f4899965f029,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.157805,51.871226,On or near HIGH STREET,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
0b05278b283652036dc9d41acb5650a4f58fa529188333988730ea401d73f201,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.177602,51.879575,On or near ALCONBURY,E01023439,East Hertfordshire 005B,Investigation complete; no suspect identified
72471c4665d29f28b4871d03eb7711944694eff4d922c22cc60e2a77e200f9f1,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.159879,51.870846,On or near Shopping Area,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
d4da85016b7d1680216b545fbf806a8d093f945a02472a0576eb93ef18b362c6,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.165645,51.869329,On or near CROWN TERRACE,E01023441,East Hertfordshire 005D,Investigation complete; no suspect identified
5a32f34656655e6cef7d0d67533ab54b936c9729ec703c2d10e499cfdb268d57,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.134443,51.874854,On or near Petrol Station,E01023454,East Hertfordshire 003C,Investigation complete; no suspect identified
db40bdac6d886189d6aa6823fbfa06d02e256b569215ea60abd35ccfa8ebcc5e,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.170931,51.865068,On or near GILBEY AVENUE,E01023442,East Hertfordshire 005E,Investigation complete; no suspect identified
9f89b168c3d1d29d150199baa826209925b46a15384ad4363f7ca256517a7066,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.177602,51.879575,On or near ALCONBURY,E01023439,East Hertfordshire 005B,Investigation complete; no suspect identified
c909a1cb7cc5dfd0bf8fce93ed81cfcaae2f59090ba526e4fa250b02b54d5761,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.157509,51.858067,On or near THORNBERA ROAD,E01023458,East Hertfordshire 008C,Investigation complete; no suspect identified
bce8cf6dca96fb45b47fdade09a7df1afb384ad53f51433530729046ca60d9e7,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.141502,51.875418,On or near PATMORE CLOSE,E01023453,East Hertfordshire 003B,Investigation complete; no suspect identified
2c596cca427b9ce1bc4cfecf2a0c39ff990835ab5264a1360dfc4b13b2a81866,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.155328,51.856785,On or near THORNBERA GARDENS,E01023457,East Hertfordshire 008B,Investigation complete; no suspect identified
af0b809ce0412c040ce0e0fd0f16c5360354b1d47b639af336475fa73fb3550a,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.158674,51.868737,On or near PORTLAND ROAD,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
73e3bc304abc2df17a275e7af27a450a745b383bbb3a5d763946267d9d6dedbd,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160038,51.876599,On or near STANE CLOSE,E01023450,East Hertfordshire 004B,Investigation complete; no suspect identified
bd830d699d109eae44ba9e81a754605dc97a777b175664ff90a0e6335ea72361,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160260,51.864563,On or near NURSERY ROAD,E01023444,East Hertfordshire 007B,Investigation complete; no suspect identified
40bf7ec14993dfa3cda66ac3040840abafc8d61f7190b212f2147206b6a236b2,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.147090,51.856099,On or near THE RIDINGS,E01023456,East Hertfordshire 008A,Investigation complete; no suspect identified
d53c7fd5b7a22393f0e2e27016bb7362f67672b8334732704a3d7ee2eec16c40,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.150974,51.858681,On or near KENT CRESCENT,E01023445,East Hertfordshire 007C,Investigation complete; no suspect identified
a9359fa90a85a26a9f4784b1cfc655c8275585cff084f7f4e88d6e43bd39fa55,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.161853,51.872024,On or near LINK ROAD,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
0569def47e238cf245b784c596857fee89a349e6271838ca9799f297a14db128,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.164259,51.881602,On or near MEADOWLANDS,E01023450,East Hertfordshire 004B,Investigation complete; no suspect identified
be6603dc7c87ba7e8130ced27afd4886d20954cad5fc1e20bb55a95a34e25539,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.169396,51.862434,On or near BOUNDARY ROAD,E01023442,East Hertfordshire 005E,Investigation complete; no suspect identified
ceefd469d08b5e3ac32191fb065a268dabc660d5a16a44c7ed725d265043f50b,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.165867,51.862158,On or near MILL STREET,E01023444,East Hertfordshire 007B,Investigation complete; no suspect identified
ceefd469d08b5e3ac32191fb065a268dabc660d5a16a44c7ed725d265043f50b,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.165867,51.862158,On or near MILL STREET,E01023444,East Hertfordshire 007B,Investigation complete; no suspect identified
e889928d711da43d721240b46541f22a7779372759f76767f7dd4fe376c13f3c,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.161853,51.872024,On or near LINK ROAD,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
0d25dac0cb33a55c0e324ec276e353007ab9ce0914213cc6b6fb4ae0ce9d6a38,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160876,51.867096,On or near Theatre/Concert Hall,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
cee7f9368fce68f9a926e1dfb1fd3024d7b07dc285f4b9082f6a21643428377b,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.161536,51.857849,On or near PARK LANE,E01023458,East Hertfordshire 008C,Investigation complete; no suspect identified
1fb15635f587221765f942071ac3c7c7eb38a67225ce0fb8988d811d9de91eac,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.134443,51.874854,On or near Petrol Station,E01023454,East Hertfordshire 003C,Investigation complete; no suspect identified
484d938b14e927234de7805f2f1958806fb59b6d70e304138ae577c4b0809a01,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.151770,51.886615,On or near A120,E01023453,East Hertfordshire 003B,Investigation complete; no suspect identified
41a5bfdb82a593ebbf2f26ffe03757ea7d7c5766b4b8408f9ac60c6af073ee23,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.150974,51.858681,On or near KENT CRESCENT,E01023445,East Hertfordshire 007C,Investigation complete; no suspect identified
363db646cfb74c42d32601a883e95b8dc44a38d0ce9ad47db174323bb65d07fa,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.141432,51.865402,On or near PEREGRINE CLOSE,E01023455,East Hertfordshire 003D,Investigation complete; no suspect identified
1ae070859f22c06d6d4996e8f899631ea04af43268b04ce1ce93444c1cead17a,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.139184,51.866378,On or near SNOWDROP CLOSE,E01023452,East Hertfordshire 003A,Investigation complete; no suspect identified
1ae070859f22c06d6d4996e8f899631ea04af43268b04ce1ce93444c1cead17a,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.139184,51.866378,On or near SNOWDROP CLOSE,E01023452,East Hertfordshire 003A,Investigation complete; no suspect identified
5f746829fc8567caf33da76bc8f2f597e201c536909794b3acf0dd46e2e1be98,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.154436,51.871261,On or near REGENCY CLOSE,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
f33c058c514cde17e341528ca35569a0eaa7f17d4adffcbd9263af3600419d22,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.161536,51.857849,On or near PARK LANE,E01023458,East Hertfordshire 008C,Investigation complete; no suspect identified
550a80aa149ea29022143b0b2c0d4d6d1dea43fac7c61ba3585f2cca816147f7,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.156148,51.873028,On or near STEEPLE VIEW,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
4fe55f51a3131d55b912475f5440de1e9dc1accdd988cc770ba98d52476328ce,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.165259,51.862493,On or near SOUTHMILL ROAD,E01023444,East Hertfordshire 007B,Investigation complete; no suspect identified
026c7ad4dbdc3f5e0cb205c64fbdad4dae36576a89ebfb6882f3efd22441789b,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.158552,51.871060,On or near MARKET SQUARE,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
b07374592b8f991aeb5b48e3b8af4f9549aefe863c5033ebd73fec226f2a11c5,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.172405,51.873637,On or near STORTFORD HALL ROAD,E01023438,East Hertfordshire 005A,Investigation complete; no suspect identified
854d1734b557b29639af5ee6f0cbdffc02a3482c816d1b161255495bc21857b5,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.153143,51.865467,On or near WEST ROAD,E01023447,East Hertfordshire 007E,Investigation complete; no suspect identified
70b83a6d801a16a994055d3a8dab75a2b602fc968159b83e0b8f11130f4dc97d,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.155328,51.856785,On or near THORNBERA GARDENS,E01023457,East Hertfordshire 008B,Investigation complete; no suspect identified
85655ab4ca9d0084db6efb18dde7312386ed078c957feb343ed47f5993d29550,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.161853,51.872024,On or near LINK ROAD,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
84093b39992572e18efba93f1f35e1b296aeb44ba20654fc1c1f1f64c212ab3c,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.159647,51.860554,On or near SALISBURY CLOSE,E01023444,East Hertfordshire 007B,Investigation complete; no suspect identified
4bbb1fb24038f1890ddb4fd95a44d490a6dc6bc051f73cf5ce793dbc0803533d,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.154436,51.871261,On or near REGENCY CLOSE,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
d75c9f30ab0ca1b04a4333a0018a5548a02b5e1ef75654e7f83748d82335cb78,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160372,51.867510,On or near ARCHER PLACE,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
f63cc60f3bafa10abeedeca172cdb2ac2a7ee615e007b4e474cdc99a09d1c4a1,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.084628,51.783029,On or near CECIL ROAD,E01023475,East Hertfordshire 017A,Investigation complete; no suspect identified
572d40f9daddff1dbf446a3f5df352fb281e51aaba1924c213c24acc83ba6387,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.080773,51.796634,On or near MILLBRIDGE MEWS,E01023470,East Hertfordshire 014A,Investigation complete; no suspect identified
c73408b45212597fa2327683e22b9fafe1bf49b9f7ac3f76c5f22d0539ee6ad9,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.025880,51.802650,On or near POST WOOD ROAD,E01023510,East Hertfordshire 013A,Investigation complete; no suspect identified
dc9d7b6c61a6957ba034f068ccd9373da8912b3479adc84007ef6f2e0b46d1eb,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.078108,51.796915,On or near Nightclub,E01023478,East Hertfordshire 017D,Investigation complete; no suspect identified
6b4d91ea2d90dea16bdad8c3d04b42a4eec349c29970302f7a06889a5929d472,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.078108,51.796915,On or near Nightclub,E01023478,East Hertfordshire 017D,Investigation complete; no suspect identified
b98e3a6e525a397ac1d6227980e64aaac7545348fdec401cb4594f25cd4dc6e3,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.021280,51.818587,On or near LADY MARGARET GARDENS,E01023518,East Hertfordshire 012D,Investigation complete; no suspect identified
338a285bfe3ef843cc6611666f020d37648fe41f0d6b8bdc349b73fdac4d0d77,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.021280,51.818587,On or near LADY MARGARET GARDENS,E01023518,East Hertfordshire 012D,Investigation complete; no suspect identified
b783f6b9b0b516c46a9835bbea0c2e729e0dd75358f5a9b2f9b84db65eade5fd,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.021280,51.818587,On or near LADY MARGARET GARDENS,E01023518,East Hertfordshire 012D,Investigation complete; no suspect identified
59cd35c95b026171252b2d6f75161e4764b1d9eeea1b766cb5e44b2fef7ac885,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.005951,51.788519,On or near SCOTT AVENUE,E01023469,East Hertfordshire 018B,Investigation complete; no suspect identified
694cb154f96b266a51a0af404976a577d6df168cee88cc16d82fc3cce47990ad,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.090122,51.806031,On or near WOODVILLE PLACE,E01023473,East Hertfordshire 014D,Investigation complete; no suspect identified
bf4a0d9ebe5013cde1403a5afc93287bb193955e87f69e4106298f6663609515,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.082242,51.807485,On or near LODGE CLOSE,E01023473,East Hertfordshire 014D,Investigation complete; no suspect identified
752cb9e38c84ffb67fffee711ea0ef91af6d9475e333538dc51e5050e3a9b6a5,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.017143,51.776381,On or near Park/Open Space,E01023504,East Hertfordshire 018E,Investigation complete; no suspect identified
0c0afb5e5b4d892591988b6a5790355bee9b14e4d2bce6d9d000e67da07a37c5,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.035740,51.812068,On or near MILL CLOSE,E01023517,East Hertfordshire 013E,Investigation complete; no suspect identified
ce755978a2ac76456c1baa1bd965bd243c299a20fbe50bd5887f594b25a0f95d,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.025880,51.802650,On or near POST WOOD ROAD,E01023510,East Hertfordshire 013A,Investigation complete; no suspect identified
6dccef47637aa634f506e3ab5a8636ab0379df719ea4326086bd2daa90a4a139,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.097717,51.799626,On or near SADLERS WAY,E01023489,East Hertfordshire 015C,Investigation complete; no suspect identified
84d6602e2ed0d1c390742640d23d616b5524aba83ada672a74eded95a1a46822,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.111697,51.790625,On or near MAYFLOWER CLOSE,E01023486,East Hertfordshire 010B,Investigation complete; no suspect identified
11c7080eb59bf0d59945455eece38091358ff1083e62232234abb627863c5d05,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.079826,51.797419,On or near NICHOLAS LANE,E01023470,East Hertfordshire 014A,Investigation complete; no suspect identified
7b247e71bbc835d0ff63b11ece0d0cfa464b788dec6fb58bdb6e3718caac496f,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.084628,51.783029,On or near CECIL ROAD,E01023475,East Hertfordshire 017A,Investigation complete; no suspect identified
041a4e5d8f2c1485f03fb5e0a101bea5c49180ed6b1539e3d33d84ff11695443,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.035740,51.812068,On or near MILL CLOSE,E01023517,East Hertfordshire 013E,Investigation complete; no suspect identified
56cb9e99d44bc12d359ef0585a41dd8af3b27e0d4f9f29c9d0242ac0f7b8dbd3,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.026096,51.809649,On or near ALBANY MEWS,E01023512,East Hertfordshire 012A,Investigation complete; no suspect identified
3b1a1eea718a2587343b69bb566b0b5aceb0d5cd4f70a58bee1b4be5d4e74bb1,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.036240,51.816239,On or near BERKELEY CLOSE,E01023517,East Hertfordshire 013E,Investigation complete; no suspect identified
1e2aae5d9cb437688fcf726f145c4e39635930f818bd8352f9ff07d6b4a8dd9c,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.067067,51.800744,On or near MEAD LANE,E01023478,East Hertfordshire 017D,Investigation complete; no suspect identified
471d6892bd25e0bb3b9846409ee222f68c3a8ea7a409e952b33dc5e501d4c66b,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.031745,51.811515,On or near Supermarket,E01023514,East Hertfordshire 012C,Investigation complete; no suspect identified
dea0cd1c2380a2777743dd443f0145db46bcf9a17134d004ffac76feff6e58de,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.032689,51.809166,On or near BROADMEADS,E01023510,East Hertfordshire 013A,Investigation complete; no suspect identified
31f196fd6e53554d62be08dcebfbea85ef81063cee0f6ed9c31be4e9cd2122f6,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.082053,51.797591,On or near DIMSDALE STREET,E01023470,East Hertfordshire 014A,Investigation complete; no suspect identified
dad16dcef85a7c0a066e792f98ac8cc9589128c02541081a82ee1be0156e9f99,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.071448,51.800726,On or near SPENCER STREET,E01023478,East Hertfordshire 017D,Investigation complete; no suspect identified
b7df53b2cb6e3397d922e2d60ce85f2176d8c43733755a329ac49b8cbad4bbbf,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.073672,51.796527,On or near Pedestrian Subway,E01023478,East Hertfordshire 017D,Investigation complete; no suspect identified
4d8275dbcb15ef215fa69d96ec789393ebb767e237a9c9b529d66315d5acb373,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.079165,51.796267,On or near THE WASH,E01023478,East Hertfordshire 017D,Investigation complete; no suspect identified
