Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
9607af0a71e4880a01b7d27dd74863b9f4e8d8aa25d350d5cca77cfa6d90a24e,2013-08,Essex Police,Essex Police,0.429335,51.513836,On or near WALKERS SQUARE,E01015992,Thurrock 005C,Investigation complete; no suspect identified
f4c13b20f2c936f77f02f72d8daf23b35bfee0f19ed4748da1f673cedcb21a6f,2013-08,Essex Police,Essex Police,0.696113,51.547145,On or near SILVERDALE AVENUE,E01015907,Southend-on-Sea 007G,Investigation complete; no suspect identified
3e631c28276dc71d3223c503bc1785f2533beb01233cf46b3fa7184bf0c714a9,2013-08,Essex Police,Essex Police,0.595090,51.838091,On or near STATION ROAD,E01021348,Braintree 018A,Investigation complete; no suspect identified
4f22c8e672c5cac6e90fa44d1e48125ec825e22c03496719738c0f49730b584c,2013-08,Essex Police,Essex Police,0.412079,51.485405,On or near PINEWOOD CLOSE,E01015948,Thurrock 013B,Investigation complete; no suspect identified
9ed9717c267c33cf79abadfc45ed62aaca67503e06985485c3a36576d3df789c,2013-08,Essex Police,Essex Police,0.708841,51.551115,On or near PRIORY AVENUE,E01015861,Southend-on-Sea 004E,Investigation complete; no suspect identified
6c725f16f34e7f6e26dba9d684cef34d46b9a3cedb201c7f058c9c8af678c56b,2013-08,Essex Police,Essex Police,0.627210,51.975700,On or near CHURCH STREET,E01021398,Braintree 002A,Investigation complete; no suspect identified
eb6dfc297dc2136b59b57df7ba46035937c74cb528709582632227ca32b9d456,2013-08,Essex Police,Essex Police,0.263270,51.482805,On or near DOLPHIN WAY,E01016012,Thurrock 015C,Investigation complete; no suspect identified
8d42995dcbea9b3fd8c4b7eed1ea51f0032918d908321f92b190d8793d547f21,2013-08,Essex Police,Essex Police,0.442320,51.533999,On or near CAMERON CLOSE,E01015997,Thurrock 001D,Investigation complete; no suspect identified
8e8e0c9c4608e5a9548254977411de82e9d49f339d0bf0131c5f94ed81d63641,2013-08,Essex Police,Essex Police,-0.005991,51.677716,On or near HOWSE ROAD,E01021817,Epping Forest 008E,Investigation complete; no suspect identified
2b1975adf294d8904b1d45deb9d63b0dbbb0667e85de79aeffdf1bc0d83846f4,2013-08,Essex Police,Essex Police,0.773853,51.530861,On or near HERBERT ROAD,E01015919,Southend-on-Sea 017F,Investigation complete; no suspect identified
03e0a6e80d7b91fbe53f50f8b9ec83dfd04cb8953f95282db5d8c88ae54cbff9,2013-08,Essex Police,Essex Police,0.460775,51.569775,On or near Parking Area,E01021318,Basildon 015C,Investigation complete; no suspect identified
eaf20a52ec1c9cda453a190912894e7002b5f2ac0abcb43d146dcf9ee835b6b5,2013-08,Essex Police,Essex Police,0.599599,51.641947,On or near TREEBEARD COPSE,E01021606,Chelmsford 020B,Investigation complete; no suspect identified
f45ea660d80fe7323c9e4db43d40d2dd724391f5ddae1c42ca1f705490ff28ee,2013-08,Essex Police,Essex Police,0.627081,51.809816,On or near BRAMBLE ROAD,E01021426,Braintree 015E,Investigation complete; no suspect identified
542c14bcf1c6e271ed18daba17457c364eafc94a3d8767b0a93f687c12e5969d,2013-08,Essex Police,Essex Police,0.069736,51.758660,On or near BYNGHAMS,E01021832,Harlow 009C,Investigation complete; no suspect identified
23b9b31af8589d8e4aacac058ea7bc77757e73f26c825b703e8efb96f228a116,2013-08,Essex Police,Essex Police,1.279162,51.853834,On or near EAST TERRACE,E01022054,Tendring 006C,Investigation complete; no suspect identified
69b3acd0feb5b2c2d5b2c04ee030525343e3e74c9160e4384d226862e57bebb3,2013-08,Essex Police,Essex Police,0.875889,51.875157,On or near BOADICEA WAY,E01021713,Colchester 015C,Investigation complete; no suspect identified
806674dadc1a3f0794efc13f055a62a66b55e03e6cac387492250f3a6675b6dd,2013-08,Essex Police,Essex Police,0.788096,51.880267,On or near THE ROOKERIES,E01021678,Colchester 010E,Investigation complete; no suspect identified
149f42fca043c5070b12d69a9892b64912fe0b1e50ca520f0d74df63783fa2e1,2013-08,Essex Police,Essex Police,0.260427,51.935277,On or near CHICKNEY ROAD,E01022062,Uttlesford 005A,Investigation complete; no suspect identified
4cd3ef03ad2a55879be78dea24a2bbede3f34de945a31003c38222f6994c5f80,2013-08,Essex Police,Essex Police,0.665540,51.597084,On or near WELBECK CLOSE,E01021933,Rochford 003A,Investigation complete; no suspect identified
7f028264d7b836c39b09123077653cbc49db5ea1ca70e9520e7ed8a792ce49b9,2013-08,Essex Police,Essex Police,0.890840,51.886249,On or near WELLESLEY ROAD,E01021651,Colchester 013A,Investigation complete; no suspect identified
cf66b5d4088b554542c37cfbe4eb242d7d0095e0dca98e9660e2ca7243a9bb04,2013-08,Essex Police,Essex Police,0.899199,51.888534,On or near TRINITY STREET,E01021649,Colchester 007D,Investigation complete; no suspect identified
ca53551bca8b6bfe5c1e88e957b6e351f20c010acaabe96e7660ad6d78f340d7,2013-08,Essex Police,Essex Police,0.499051,51.747993,On or near HAVENGORE,E01021621,Chelmsford 007B,Investigation complete; no suspect identified
9c14f32d38e4e3a0c47b6e77da9645405883d58927bdb1376450db7a8d2a8262,2013-08,Essex Police,Essex Police,0.809357,51.643895,On or near MANGAPP CHASE,E01033057,Maldon 008G,Investigation complete; no suspect identified
4af0539c7ff2d6f6192fef3d67f72aacb4307c8c08e3245cfd4d7618ea070be5,2013-08,Essex Police,Essex Police,0.442273,51.710130,On or near Parking Area,E01021634,Chelmsford 011D,Investigation complete; no suspect identified
2bf143793b230d4f2245a924e310f20851c0a3a91bbc1f16327328f035d99748,2013-08,Essex Police,Essex Police,0.903893,51.888751,On or near QUEEN STREET,E01021648,Colchester 007C,Investigation complete; no suspect identified
fab354c12727e37209e1e859f20c8a4f9bccc0b6f5466f37d63bbce489592287,2013-08,Essex Police,Essex Police,0.360924,51.880391,On or near BEAUMONT HILL,E01033055,Uttlesford 007E,Investigation complete; no suspect identified
f3d64afdd70ab4d6b8593440a78798bcb0d470dfcbba82fff04bca5de72290bb,2013-08,Essex Police,Essex Police,0.362233,51.460456,On or near SYDNEY ROAD,E01016004,Thurrock 018B,Investigation complete; no suspect identified
7adaee034c37a31ffad4cc902c6dab8583e048a75e6e97b3c5881f9cbc62ad99,2013-08,Essex Police,Essex Police,0.295316,51.600827,On or near BURNELL WALK,E01021473,Brentwood 008D,Investigation complete; no suspect identified
e63a5e07a2130c1f005e39ff997e9861c8143d3905b1e3d4da1284352e56fdef,2013-08,Essex Police,Essex Police,0.699490,51.565684,On or near NIGHTINGALE CLOSE,E01015867,Southend-on-Sea 002E,Investigation complete; no suspect identified
d5af1c5f87c36f205945727ed77d72a3a3f1f217ba6daa5c3898bc3eaad4f11e,2013-08,Essex Police,Essex Police,0.442273,51.710130,On or near Parking Area,E01021634,Chelmsford 011D,Investigation complete; no suspect identified
0479a3a0e14c4835c9ccc5cbb1325c9068d114d1cbab9490431ae6d9a48023d1,2013-08,Essex Police,Essex Police,1.137787,51.807767,On or near HORLEY CLOSE,E01021976,Tendring 013B,Investigation complete; no suspect identified
e8cb174a46597182a49b5c57e9c2e49a810ec549d5caf39597192aabdb1d2017,2013-08,Essex Police,Essex Police,0.442273,51.710130,On or near Parking Area,E01021634,Chelmsford 011D,Investigation complete; no suspect identified
0346f877f29b857572c28544d9ca652304bf48faf1fd8eca6140622b8699ca98,2013-08,Essex Police,Essex Police,0.442273,51.710130,On or near Parking Area,E01021634,Chelmsford 011D,Investigation complete; no suspect identified
8a2c7fc82e1c19814ff88ca2197efba045e95aeebdd301ac0e0aa2ab09d40a83,2013-08,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Investigation complete; no suspect identified
cdf7c78d3983ce03082f540012e8de99360c9d6189e94a05246e0bef12f2bfda,2013-08,Essex Police,Essex Police,0.169626,52.024292,On or near THOMAS WALK,E01022071,Uttlesford 003B,Investigation complete; no suspect identified
9cb15493147a5e9bd24c8c22749681213c47d7eb7b90e4f98b3ea22b50e7a988,2013-08,Essex Police,Essex Police,0.324396,52.009568,On or near MAPLE LANE,E01022097,Uttlesford 004C,Investigation complete; no suspect identified
f2f33764298fa4a4c674864baef3fb69a4cc0c3379821ce696f46561456a9d64,2013-08,Essex Police,Essex Police,0.442273,51.710130,On or near Parking Area,E01021634,Chelmsford 011D,Investigation complete; no suspect identified
6765514659208bf4ecb74fccc518bd8e338adb49b19f770bdb8a98c4c25d7ec4,2013-08,Essex Police,Essex Police,0.442273,51.710130,On or near Parking Area,E01021634,Chelmsford 011D,Investigation complete; no suspect identified
baea9888286eaf68b87f21cc4fc9f09f1ac00d21202b1979925be816d4b59725,2013-08,Essex Police,Essex Police,0.053376,51.644553,On or near Parking Area,E01021781,Epping Forest 014B,Investigation complete; no suspect identified
67fc7cff1b41549ff2a1f0ef2dcc22b7d5d068e87ec946280486079d034d9c63,2013-08,Essex Police,Essex Police,0.643129,51.799186,On or near Supermarket,E01021416,Braintree 017B,Investigation complete; no suspect identified
812d5c56c316d4c86049028d61db5e7fbe96312e9cebcd8107a8cb468b53b8b3,2013-08,Essex Police,Essex Police,0.676123,51.744479,On or near CRESCENT ROAD,E01021887,Maldon 003D,Investigation complete; no suspect identified
6dac35d0af8da5d2826c4a433a8f2d6917db13bd5abc4447140b15356d761a50,2013-08,Essex Police,Essex Police,0.641503,51.548163,On or near HAZEL CLOSE,E01015913,Southend-on-Sea 008F,Investigation complete; no suspect identified
8771c72907769249b79f7bf6fb97231d2efbe22f046cdf831eaf7a9a5fd2cf65,2013-08,Essex Police,Essex Police,0.538784,51.739839,On or near HAMMONDS ROAD,E01021568,Chelmsford 005D,Investigation complete; no suspect identified
3ef9e7486e112ff49a4b6557e9726cf620499da5b356cd17f4da599fb7d637ae,2013-08,Essex Police,Essex Police,1.144070,51.791104,On or near PARK ROAD,E01022038,Tendring 017E,Investigation complete; no suspect identified
6335361603cf908aad61ab080f0f2ec8c0bfca526551a406a892063b24d550a4,2013-08,Essex Police,Essex Police,0.481341,51.718817,On or near ASH GROVE,E01021585,Chelmsford 015D,Investigation complete; no suspect identified
765b7a16f9e7a113f12fdde1b0a761b3dbffbf551c1c2101d8bf7ebcab0f2f71,2013-08,Essex Police,Essex Police,0.326075,51.476980,On or near DARNLEY ROAD,E01015956,Thurrock 016B,Investigation complete; no suspect identified
f65234b8b03e58eaabb26bb83b8740fb2b088adbbf33b7ecc3dfaef586f0077c,2013-08,Essex Police,Essex Police,0.083217,51.768214,On or near UPPER STONYFIELD,E01021842,Harlow 004D,Investigation complete; no suspect identified
55caab09ad989d1524dc19cb44b731047b00b529ee327e6f14c2891711826728,2013-08,Essex Police,Essex Police,0.337502,51.476555,On or near Petrol Station,E01015969,Thurrock 014D,Investigation complete; no suspect identified
4eabbc2ff16e5a99691d44692d90facac00e10092f950630bc358891d6268c98,2013-08,Essex Police,Essex Police,0.265531,51.977075,On or near HIGH STREET,E01022099,Uttlesford 004D,Investigation complete; no suspect identified
74a56576b3b66fde032a23c6761d02bb5d1d248c3f54609a2c535ed232223b7e,2013-08,Essex Police,Essex Police,0.409450,51.605077,On or near Park/Open Space,E01021254,Basildon 009A,Investigation complete; no suspect identified
a578834eadb5ab9787ebea3757b8175ee2ab13c3be5b7a4daf01ab26f9a5ebe1,2013-08,Essex Police,Essex Police,0.466784,51.736256,On or near Bus/Coach Station,E01021574,Chelmsford 010A,Investigation complete; no suspect identified
cfb30294e1554b64c06771ce3d39b403cc2cc0dda20eb20b9ab7a134e0499ac8,2013-08,Essex Police,Essex Police,0.313618,51.492632,On or near BARK BURR ROAD,E01033612,Thurrock 020D,Investigation complete; no suspect identified
5273643883d945a6b51d17cf382f6c98b1b38305e0e76beecd27ccad78e4b487,2013-08,Essex Police,Essex Police,0.570229,51.878458,On or near WOODLANDS,E01021370,Braintree 011B,Investigation complete; no suspect identified
a2ddbe6acac8671c9759ca55e9c5656be4540af13af90775f3e7d16719110059,2013-08,Essex Police,Essex Police,0.635076,51.806598,On or near CHIPPING HILL,E01021417,Braintree 015B,Investigation complete; no suspect identified
1955e548eaa55fe6b044a6f457d64a1432b202e67b359d4cb136690eeaedb97c,2013-08,Essex Police,Essex Police,0.442273,51.710130,On or near Parking Area,E01021634,Chelmsford 011D,Investigation complete; no suspect identified
2299aa921674c58ef5e1bda77be0bb2217118327d5078f5f7493d25795e0377c,2013-08,Essex Police,Essex Police,0.643129,51.799186,On or near Supermarket,E01021416,Braintree 017B,Investigation complete; no suspect identified
99ccc9777244845e5ab0e6968d00455847261070fd4f068cdae353141f60ee78,2013-08,Essex Police,Essex Police,0.628756,51.940161,On or near Petrol Station,E01021392,Braintree 004D,Investigation complete; no suspect identified
26efe6b54bae5f2d4df495bb12a0a113575cb0930586dae2d3fe36b587f79cf3,2013-08,Essex Police,Essex Police,0.085261,51.775147,On or near HODINGS ROAD,E01021839,Harlow 004A,Investigation complete; no suspect identified
24160d8a1357fd3f81f1bfe5b4254121f5dca055d37a0dbea1b70882a14582a1,2013-08,Essex Police,Essex Police,0.848612,51.913459,On or near MUMFORD CLOSE,E01021729,Colchester 003C,Investigation complete; no suspect identified
193ca6ec72aea42d784f0f88bdf5d1d948dcbb6a743db2e0c411188f1b942649,2013-08,Essex Police,Essex Police,0.921001,51.894587,On or near COMPTON ROAD,E01021704,Colchester 022F,Investigation complete; no suspect identified
7466a88d4b7d33e40538a4d8a87483a0421e8d765a0b5ef96287d1f30ec17ba2,2013-08,Essex Police,Essex Police,0.701444,51.556529,On or near A127,E01015866,Southend-on-Sea 002D,Investigation complete; no suspect identified
64fe89bd03c87b99d4059ef80d9ceea9ff57bb3fd1fa68d602fff15914f8b72f,2013-08,Essex Police,Essex Police,0.283014,51.510418,On or near Supermarket,E01015976,Thurrock 007F,Investigation complete; no suspect identified
ea9cef5ae5d47496a8d0a8be149dbc52a19bcb4a831b27d2d428a7ab8c226b63,2013-08,Essex Police,Essex Police,0.030938,51.624693,On or near Petrol Station,E01021745,Epping Forest 015D,Investigation complete; no suspect identified
d779ec50b21ab5fb7d0a04ca9783c7b3b8292b5511786c826a472caf5d3a4d5e,2013-08,Essex Police,Essex Police,0.275040,51.945768,On or near CHICKNEY ROAD,E01022099,Uttlesford 004D,Investigation complete; no suspect identified
272aec6bacff90808168fc3ad8f16927067f7e3ddf62fb4eb6bad6eb9db05db2,2013-08,Essex Police,Essex Police,0.700892,51.969608,On or near THE STREET,E01021407,Braintree 002C,Investigation complete; no suspect identified
84343a46f2dae6f7fad206d2718e0bee84275569fe5c6180999416716dffa7bd,2013-08,Essex Police,Essex Police,0.709191,51.734440,On or near ST GEORGES CLOSE,E01021885,Maldon 003B,Investigation complete; no suspect identified
ca8ef93b8ff194e19b0baa5cb1d3c7d1323cd4b1bd6e2e3d634b4e99eb297cd4,2013-08,Essex Police,Essex Police,0.680115,51.553502,On or near PRITTLEWELL CHASE,E01015822,Southend-on-Sea 005C,Investigation complete; no suspect identified
510e0678bef80819d217db144510a7d2a58564064a29dad2e02af14be733a2fa,2013-08,Essex Police,Essex Police,0.280536,51.482444,On or near Parking Area,E01016011,Thurrock 015B,Investigation complete; no suspect identified
c3687df88520259d8d0438b3f88080b2b04d8bd84637dd53488fdbb176e0fd7a,2013-08,Essex Police,Essex Police,0.512262,51.583576,On or near BURNT MILLS ROAD,E01021308,Basildon 011D,Investigation complete; no suspect identified
a739e16d58013afc2f7a72458211d89dd73d5f3eaa9c33bb0872dcd917099d7b,2013-08,Essex Police,Essex Police,0.442273,51.710130,On or near Parking Area,E01021634,Chelmsford 011D,Investigation complete; no suspect identified
c4572435d542dedff56b2c441a9c17b405c889a7a126c84d6f00ab669311826c,2013-08,Essex Police,Essex Police,0.584079,51.621444,On or near BEECHES ROAD,E01021920,Rochford 006A,Investigation complete; no suspect identified
ff2ad484ed38d906fb35122b590d0490868fe909d814f208d1750e5059f80b76,2013-08,Essex Police,Essex Police,0.312226,51.485069,On or near BUTTON ROAD,E01015955,Thurrock 016A,Investigation complete; no suspect identified
29871453d3d7dfb6690ac1174f658f90f4edc359b655dcefbec2f45510f67b5c,2013-08,Essex Police,Essex Police,0.264850,51.609036,On or near Petrol Station,E01021468,Brentwood 006D,Investigation complete; no suspect identified
9327fa2f9bf314ae0af73850adac12e14d4bc2582d0b620cb8fbde50e79cb333,2013-08,Essex Police,Essex Police,0.640328,51.791722,On or near ELIZABETH AVENUE,E01021422,Braintree 017E,Investigation complete; no suspect identified
5c9ad175c6e2fef3c0659f225aa436e4fa0252724c84ae81172598ad3f18d974,2013-08,Essex Police,Essex Police,0.425778,51.584380,On or near WALNUT CLOSE,E01021263,Basildon 010C,Investigation complete; no suspect identified
0ed14355c1f761c6e30260db0b8d2d9450812f5dfdb28741a121a534167ecd26,2013-08,Essex Police,Essex Police,0.898885,51.779269,On or near Parking Area,E01021733,Colchester 021C,Investigation complete; no suspect identified
fec29dcee609a184e829eb9e5bccc59fd37a8d7ad0e53b1c15a39b2788636283,2013-08,Essex Police,Essex Police,0.095928,51.771666,On or near Pedestrian Subway,E01021872,Harlow 007E,Investigation complete; no suspect identified
b7856803af18df2698e622dfb14025579fa5199d1cab24f5a3ce73a14bb9dbf9,2013-08,Essex Police,Essex Police,0.442273,51.710130,On or near Parking Area,E01021634,Chelmsford 011D,Investigation complete; no suspect identified
a186f120eb699ee8229bd8b4e41a0a3ef2d71a6c7a4570c4bd817585f64ea170,2013-08,Essex Police,Essex Police,0.455601,51.968767,On or near VALLEY VIEW,E01021412,Braintree 005C,Investigation complete; no suspect identified
f6b9b995250c20d5623939739f0c5b2150f87e2998dcec7eaff7d6f87990bc1c,2013-08,Essex Police,Essex Police,0.107466,51.702865,On or near CORONATION HILL,E01021762,Epping Forest 005C,Investigation complete; no suspect identified
59bfbfb5eb8b5e56f67e72f39657d4b41325d360e9b489949bbee4002823e4bd,2013-08,Essex Police,Essex Police,0.307633,51.867744,On or near MILL COURT,E01022090,Uttlesford 006B,Investigation complete; no suspect identified
b136e4592404f47a0addfbad7b7b130c4014cda64a09485d7f10451df0ca4938,2013-08,Essex Police,Essex Police,1.145453,51.792632,On or near Parking Area,E01021968,Tendring 017A,Investigation complete; no suspect identified
9f4044165e801a104f21a1341f8fcb176742effe76e5790b30e7b1487fa3e298,2013-08,Essex Police,Essex Police,0.775888,51.529949,On or near TUDOR GARDENS,E01015918,Southend-on-Sea 017E,Investigation complete; no suspect identified
29e5be9668355a61b102cd53161ae9665017145ba85a1c59b0009a5842004565,2013-08,Essex Police,Essex Police,0.475214,51.731744,On or near Shopping Area,E01033140,Chelmsford 010F,Investigation complete; no suspect identified
990427bd1ab4196c60a8547b32e13af7fdc1c641320f8b811a882a0c7f772666,2013-08,Essex Police,Essex Police,0.728227,51.539270,On or near CHASE ROAD,E01015839,Southend-on-Sea 014A,Investigation complete; no suspect identified
4df394a8c1afdf2009f66d6ef3ede265de4d4e1ac19a35d1986d0da734ddf314,2013-08,Essex Police,Essex Police,0.729372,51.533820,On or near ARNOLD AVENUE,E01015842,Southend-on-Sea 014D,Investigation complete; no suspect identified
c63adea734b6feea5df4e9aacfad98351ae19a03cf55fbdb0442df2a301f8845,2013-08,Essex Police,Essex Police,0.301903,51.625708,On or near TREE TOPS,E01021431,Brentwood 004A,Investigation complete; no suspect identified
57eda4c38788daecf95ef27a060d5201ed21f9a59a58ba7d795b9cebfe841eb0,2013-08,Essex Police,Essex Police,0.695750,51.596852,On or near CRAVEN CLOSE,E01021931,Rochford 002E,Investigation complete; no suspect identified
69ac90831e7b36d87f06407b69ae79a870b991f299b5d2544b0476e14cfb8afe,2013-08,Essex Police,Essex Police,0.473597,51.729449,On or near HALL STREET,E01033140,Chelmsford 010F,Investigation complete; no suspect identified
c5b10e63255c49a7ff38a6cac18b71b6ee0be0b7ae396b7814ffd9ea1462e9ae,2013-08,Essex Police,Essex Police,0.079579,51.659658,On or near WREN TERRACE,E01021779,Epping Forest 011F,Investigation complete; no suspect identified
646a3c6a98d630a4fcc8c2b481b08cfd5f21ae7b7f0f47479b3e718e1cec0242,2013-08,Essex Police,Essex Police,0.448430,51.531785,On or near COLVILLE CLOSE,E01015998,Thurrock 002E,Investigation complete; no suspect identified
cdff8d47d105cf5448dd76cd5aa48791ea130fb2ffd22ec868b19f0f2b386769,2013-08,Essex Police,Essex Police,0.355844,51.498230,On or near A1089,E01015965,Thurrock 010C,Investigation complete; no suspect identified
e2594b531180187ebb0f5682679b4af7b794b5d41076a1f802cd61e12e270cca,2013-08,Essex Police,Essex Police,0.692923,51.536120,On or near HOLLAND ROAD,E01015851,Southend-on-Sea 015A,Investigation complete; no suspect identified
9ea94f1a71a9fdc5f8d9ae0f6e4a2a044106a71d7002b1c8f62a5affe1f16490,2013-08,Essex Police,Essex Police,0.080201,51.750211,On or near MILWARDS,E01021864,Harlow 011C,Investigation complete; no suspect identified
c2aea5a963a7321b2f90c6c98848602b7134664f4f9d14b21e5e764710c03145,2013-08,Essex Police,Essex Police,0.084945,51.647729,On or near Parking Area,E01021776,Epping Forest 011C,Investigation complete; no suspect identified
12d1ec354910853e28fefcc8693e510d1f8b56c73a6d7eb6983826b76e622357,2013-08,Essex Police,Essex Police,0.025220,51.687361,On or near SHINGLE COURT,E01021816,Epping Forest 007E,Investigation complete; no suspect identified
bbe54669a611e100e23ea79b098b21ad3eb924c40d30c906dca2f9e82fe1e09a,2013-08,Essex Police,Essex Police,1.125924,51.798208,On or near MENDLESHAM CLOSE,E01022031,Tendring 015D,Investigation complete; no suspect identified
cad3648eb8d6ef5bc611d6483273f58e4177a005d00403571b58e3cec7ef6f72,2013-08,Essex Police,Essex Police,0.703284,51.548401,On or near ROOTS HALL AVENUE,E01015861,Southend-on-Sea 004E,Investigation complete; no suspect identified
e073f9770fb82b446caa9a4f3c2e32170fee317fbff6fc19e9a60473b9466941,2013-08,Essex Police,Essex Police,0.288671,51.634950,On or near BLENHEIM ROAD,E01021464,Brentwood 004E,Investigation complete; no suspect identified
8248d94bbeaafc3e4eb7233e9dac8c5720bade8e6fd04e05bb6fe1cbc684995e,2013-08,Essex Police,Essex Police,0.691718,51.543810,On or near Theatre/Concert Hall,E01015831,Southend-on-Sea 012E,Investigation complete; no suspect identified
35de60a9d79d46bb3eb638a68fd1106fe7fb9be2cab61c4859d726f11e958228,2013-08,Essex Police,Essex Police,0.691718,51.543810,On or near Theatre/Concert Hall,E01015831,Southend-on-Sea 012E,Investigation complete; no suspect identified
aa0a566959e8dc089b69c2a8e55d90dc8021f046ef3693d8061cb97b27dbc3ee,2013-08,Essex Police,Essex Police,0.716257,51.540241,On or near SOUTHCHURCH ROAD,E01015852,Southend-on-Sea 015B,Investigation complete; no suspect identified
97aeb7eb5ed3396ebfba3a506f1b781191f078bab40c2121c85d9bb229a2b2c7,2013-08,Essex Police,Essex Police,0.701844,51.548200,On or near ROOTS HALL DRIVE,E01015862,Southend-on-Sea 004F,Investigation complete; no suspect identified
c0b7b20ff52611fa17cd79ee53042f1bc2b5805b6175a549ce853f22e0bf17df,2013-08,Essex Police,Essex Police,0.921001,51.894587,On or near COMPTON ROAD,E01021704,Colchester 022F,Investigation complete; no suspect identified
aa1154553d7ab19b049ed8acdf79fb586a5623b569714b52aad90f3105ecdcd4,2013-08,Essex Police,Essex Police,0.496003,51.567160,On or near LITTLE GARTH,E01021317,Basildon 018E,Investigation complete; no suspect identified
82fec0871b2b586653b5e7bacfb7c5e2b77070224ce24b8f4724c0fc2cacad88,2013-08,Essex Police,Essex Police,0.316734,51.476815,On or near Supermarket,E01015953,Thurrock 017C,Investigation complete; no suspect identified
d717558f077a372eee4fce32ebc18e1ba9364bfec7954e171fec413247d5e789,2013-08,Essex Police,Essex Police,0.089775,51.639918,On or near Park/Open Space,E01021750,Epping Forest 016B,Investigation complete; no suspect identified
ab1058adc8ca64df25c64692cd8f5f862daef778e4eea3a5af02a761d17c6966,2013-08,Essex Police,Essex Police,0.899168,51.910173,On or near Hospital,E01021682,Colchester 004D,Investigation complete; no suspect identified
0c6de8c1454bc5ca8785ccea920f3f4772db15ffc8211539d8b4fc231777ccec,2013-08,Essex Police,Essex Police,0.692923,51.536120,On or near HOLLAND ROAD,E01015851,Southend-on-Sea 015A,Investigation complete; no suspect identified
42a671734591e83f6f63ccb319cd0575299f91ea89d5efbd29b9c6a7ca82c0e1,2013-08,Essex Police,Essex Police,0.502081,51.573506,On or near Pedestrian Subway,E01021306,Basildon 013E,Investigation complete; no suspect identified
bd3caa225c5a37a538e662d20aebf5340e3d148d54c0caa706b9d3cd28e20870,2013-08,Essex Police,Essex Police,0.692115,51.551743,On or near SPRINGFIELD DRIVE,E01015860,Southend-on-Sea 004D,Investigation complete; no suspect identified
1d1682e0b5ad3ea6e8f150c8fa01bc306d9fb046a0e60420bc61627072b4065b,2013-08,Essex Police,Essex Police,0.801669,51.534391,On or near BLACKGATE ROAD,E01015876,Southend-on-Sea 013A,Investigation complete; no suspect identified
83907dafcc4dddef3d37e517638358488cbaf6e91e0e5e9332e38faab911c50d,2013-08,Essex Police,Essex Police,0.118150,51.754659,On or near TROTTERS ROAD,E01021837,Harlow 008E,Investigation complete; no suspect identified
7ab5b7ea98cec403219484cac5f604c7175d0db36a0dd4719ddfa4c56a479688,2013-08,Essex Police,Essex Police,0.743522,51.548501,On or near CHAINGATE AVENUE,E01015887,Southend-on-Sea 009E,Investigation complete; no suspect identified
f0a947bac3130e4082a3e499497ac64979f3e043e61a25b9c5c971fe9c6a1a26,2013-08,Essex Police,Essex Police,0.402192,51.525277,On or near STEPHENS CRESCENT,E01015980,Thurrock 004D,Investigation complete; no suspect identified
5ba49c1010a0def8d2ca2ffa16e8befa66c82eef3ceb5744dd2157719cb05442,2013-08,Essex Police,Essex Police,1.117180,51.786271,On or near VIRGINIA CLOSE,E01021989,Tendring 018B,Investigation complete; no suspect identified
3bb15f104c19fbd0297ed0cb41acbf2d1785954404c568bf7a43a8adb0f6b4fc,2013-08,Essex Police,Essex Police,0.504192,51.585656,On or near ARCHERS FIELDS,E01021307,Basildon 011C,Investigation complete; no suspect identified
99c30d930721149fa31efb6651b6592416cefc3d43420fb32a8178e27921e76e,2013-08,Essex Police,Essex Police,0.267167,51.471633,On or near COSGROVE ROAD,E01016012,Thurrock 015C,Investigation complete; no suspect identified
e2412ba68b0140393672d3fbc93762d67c0e48e4dfacea5ed08f1a84ca57b67a,2013-08,Essex Police,Essex Police,0.084945,51.647729,On or near Parking Area,E01021776,Epping Forest 011C,Investigation complete; no suspect identified
ce33bc1e0abd41f70ad227477799c4bbe255f3ad529c94668fece46821f2ed8c,2013-08,Essex Police,Essex Police,0.509816,51.570355,On or near RECTORY ROAD,E01021315,Basildon 018C,Investigation complete; no suspect identified
f66907a619815097137b56a96483b88c209c738d95be472f03785b41dee40533,2013-08,Essex Police,Essex Police,0.078545,51.767794,On or near CANONS BROOK,E01021841,Harlow 004C,Investigation complete; no suspect identified
b1a9e18dd5f2f6dbcce5a3241f9893d35bfb5b92de0a854f6ca7bf2a4bf02551,2013-08,Essex Police,Essex Police,0.110305,51.761985,On or near CHURCH LEYS,E01021820,Harlow 006B,Investigation complete; no suspect identified
b26099c67923d3de5a54cfd1b388bacfeb6adea7e6d486f777725c92dcec571f,2013-08,Essex Police,Essex Police,0.296900,51.613332,On or near VICTORIA ROAD,E01021439,Brentwood 007C,Investigation complete; no suspect identified
a0660ddeabc0c6e2db70a21ad0860037f33bd53c8cb7d90fb915aa0266a9c6da,2013-08,Essex Police,Essex Police,0.777721,51.533530,On or near ANTRIM ROAD,E01015917,Southend-on-Sea 017D,Investigation complete; no suspect identified
fd8affdab76342e55c7c94ac2ea2c89971a42191ae6a12ce0d9f59bd4713efdf,2013-08,Essex Police,Essex Police,0.439560,51.561935,On or near Sports/Recreation Area,E01021294,Basildon 020A,Investigation complete; no suspect identified
