Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
46c09b23100a853daf311903bb39e5fa068fc6c7c60196fcc40dc434d3f2da96,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.964731,52.043920,On or near EDWIN PANKS ROAD,E01029895,Babergh 004D,Investigation complete; no suspect identified
93fcc6e53ee7b90b16e4708d3cd4397b3bc42adcf3e8f06a11332ada66bff00f,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.964731,52.043920,On or near EDWIN PANKS ROAD,E01029895,Babergh 004D,Investigation complete; no suspect identified
455a35df2ae4b07164e64a6e2732c344c825ee6fc9fff1f2c012d30ec8ce55d5,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.439067,52.085106,On or near Supermarket,E01030108,St Edmundsbury 014D,Local resolution
455a35df2ae4b07164e64a6e2732c344c825ee6fc9fff1f2c012d30ec8ce55d5,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.439067,52.085106,On or near Supermarket,E01030108,St Edmundsbury 014D,Local resolution
0ffba03d584199f3c60a04de6e2bc76c819050efe3411563817d6e0e4a21b3fe,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.092109,52.353946,On or near OLD BURY ROAD,E01030064,Mid Suffolk 001C,Local resolution
2e184accf3d4c8fbc856093669d45a0b66c9e62c15739fb5ac402a7873cd6a90,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.153905,52.056759,On or near Shopping Area,E01033125,Ipswich 007G,Local resolution
1e2b6ba91c67d55ea20ad0aae6d6d87bb7acabb062564ac466bf6a9d36381056,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.150950,52.057485,On or near ARCADE STREET,E01033125,Ipswich 007G,Local resolution
ca0aa6b504ad7c3de2a6c3593922e38e4a05272797f7708d7a0d8ee703f052fa,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.000813,52.184331,On or near HOLLINGSWORTH ROAD,E01030071,Mid Suffolk 010B,Offender given a caution
71e9c839d6ca311a1f3f6d80e14465be90535ef76ecaf0375639aad81fe13c99,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.117032,52.069684,On or near HENNIKER ROAD,E01030030,Ipswich 003D,Local resolution
5fd13d4541db0f23e4c9510316d1ad68625253ca6efd5718dd7705f76017156e,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.750006,52.242516,On or near KEMPSON WAY,E01033050,St Edmundsbury 005G,Investigation complete; no suspect identified
f59e4c27f256df11d149c470f9dcfd629462616df50301c8bab6881380397d5f,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.335794,51.960318,On or near BUTLEY ROAD,E01030170,Suffolk Coastal 014E,Investigation complete; no suspect identified
9dfa563c4f57d1b23514b9ba03e28f05195d45c515669bb1495b6b64b19e3b3b,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.140834,52.062810,On or near BEAUFORT STREET,E01030024,Ipswich 006C,Offender given a caution
1a39ba8b1f45f6d7bcc5c4f2ed4cd4666451cf333a6679e12d137412dd3670db,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.152112,52.057814,On or near Nightclub,E01033125,Ipswich 007G,Offender given a caution
f26a0bcc0f731b73733e45b2517835b800cf9df8629eb4e4c3734843c03f74a5,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.707442,52.252502,On or near MARSH WAY,E01033043,St Edmundsbury 006E,Local resolution
f26a0bcc0f731b73733e45b2517835b800cf9df8629eb4e4c3734843c03f74a5,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.707442,52.252502,On or near MARSH WAY,E01033043,St Edmundsbury 006E,Local resolution
9e139e0015d90d3c29ab65a2275d9dcb6bcea534c4b5232c4c1cccee334dbc31,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.752254,52.475444,On or near Shopping Area,E01030247,Waveney 007A,Offender given penalty notice
e175c299522f38e6f25363bbc4601aea9d0553d02a7cee697956684878c4fe7d,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.729123,52.039022,On or near BURKITTS LANE,E01029920,Babergh 007H,Local resolution
aeb423ba104889373e9808347d714b496dc9c4dffa548124032cad643cbcb0ac,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.732900,52.038305,On or near KING STREET,E01029918,Babergh 007F,Local resolution
69ee79f68778621589f4cf44961530b34edf4253e565836192cafe26819287a2,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.114632,52.083203,On or near GODDARD ROAD,E01030031,Ipswich 003E,Suspect charged
2bcb498c90d3b8dbd82f2641c38f4dbea0d67b61ae5e68b3f7667522c1bc1c60,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.114632,52.083203,On or near GODDARD ROAD,E01030031,Ipswich 003E,Suspect charged
1d749f986db8552c5e379c0ef7429b12b85d0e666988c8bd1c3d089519294eeb,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.709206,52.244899,On or near PROSPECT ROW,E01030091,St Edmundsbury 006A,Offender given a caution
1d749f986db8552c5e379c0ef7429b12b85d0e666988c8bd1c3d089519294eeb,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.709206,52.244899,On or near PROSPECT ROW,E01030091,St Edmundsbury 006A,Offender given a caution
561affb6586971a682565e3658ebc53db5bb1327c17819b003f149f04e27f9ac,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.908251,52.105755,On or near NEWBERRY ROAD,E01029876,Babergh 001A,Offender given a caution
04a1205f68a63bcff09ae833a9bc1058cf36b6652f920699e7cac57a1e380cfd,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.908251,52.105755,On or near NEWBERRY ROAD,E01029876,Babergh 001A,Offender given a caution
85b081140d2e0cbb37c46afb416237d4661780d1155b7ce04ce1468178eb77a7,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.152097,52.053668,On or near GREYFRIARS ROAD,E01033124,Ipswich 007F,Offender given a caution
6f8252bd6272525984c1ccd28362f01d269a0cee4c1a5d6340bdb47a439b76ce,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.152097,52.053668,On or near GREYFRIARS ROAD,E01033124,Ipswich 007F,Offender given a caution
cf23d76812d7b65194e3aed449f0f8f8b8f18220adbf9a509f00ec009342d239,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.830839,52.216224,On or near RENSON CLOSE,E01030086,Mid Suffolk 006D,Offender given a caution
dd5465c759784382c115cfca97067f56ac9bcc46fc2971d05a133a8fe9d7cb36,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.145269,52.063420,On or near OBAN STREET,E01030025,Ipswich 006D,Investigation complete; no suspect identified
6cb22515a6633a34c36faf8627b03d0162a2e52a50d0ef5f2ee4df2c99877d24,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.742132,52.239786,On or near GREYFRIARS ROAD,E01030129,St Edmundsbury 005D,Suspect charged
6cb22515a6633a34c36faf8627b03d0162a2e52a50d0ef5f2ee4df2c99877d24,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.742132,52.239786,On or near GREYFRIARS ROAD,E01030129,St Edmundsbury 005D,Suspect charged
7ad5ce000a259504397acf095a078e042e47278a3e075d4f5d8bc5e24bbf8446,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.715456,52.491502,On or near GREEN FLEET DRIVE,E01030266,Waveney 003A,Investigation complete; no suspect identified
baaa3c163fb912e58f4224e90f24fca68daeedc4834615a3f0fd9654fa5781bf,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.389911,52.254109,On or near FEILDEN WAY,E01029952,Forest Heath 008E,Investigation complete; no suspect identified
6e82d8287eff6c39d5bc2022067d70fb7c54b2bc3da41b7888424f0da0ece1a5,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.150958,52.056145,On or near PRINCES STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
ca40d0a001db4338696b78bf31ba889b8ae633e07bc2b7fc3a02cff351899e92,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.312103,52.089219,On or near WESTHOLME CLOSE,E01030203,Suffolk Coastal 008C,Investigation complete; no suspect identified
eb873b5cb5858eb8d10a30a49149c31950df44ae7622163e6904644b7c1f155f,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.348197,52.121954,On or near Sports/Recreation Area,E01030193,Suffolk Coastal 005A,Local resolution
0c16a642072ba856b9ca3f1600e8b86381f3963dfd275e4ea4ed76fc3cfd21ae,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.102697,52.060161,On or near GIPPING WAY,E01029878,Babergh 005B,Offender given a drugs possession warning
312e5e6173205a8f71652c0646d919d99d4c5120e2745102a5a663d060d06d76,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.160799,52.054182,On or near STAR LANE,E01033129,Ipswich 007H,Investigation complete; no suspect identified
8401376e36d36654c2a888ebee9ca837a36ef68ee94415d5f7f28b1fe0c1790c,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.267396,52.061678,On or near BROOMFIELD MEWS,E01030192,Suffolk Coastal 010E,Investigation complete; no suspect identified
2a193906f46d2aeed7756cd246a4b6035d295ae0c52dffcf939496106b2db3dc,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.694217,52.298030,On or near THE DRIFT,E01030135,St Edmundsbury 008E,Offender given a caution
0ebbd34067343c90426a014d8e310cd552594287128bd57c1ce08e7e71435019,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.476192,52.376442,On or near ROOKERY DROVE,E01032524,Forest Heath 003G,Offender given a caution
13b00e486ac9b90679880ac8f738440aef689c91708ddc2ecf377fac22019d3f,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.593208,52.157029,On or near A1094,E01030153,Suffolk Coastal 004B,Local resolution
2df6eab03f349e22affcd2f1466fb7efa88d08f9dbbc29bb6b386aed53a5c1ab,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.172565,52.053056,On or near GLADSTONE ROAD,E01033123,Ipswich 011E,Offender given a drugs possession warning
6022d6d4ac5aa2c846e827a9657c95dbb6e8cb7da0d5fd337e95f9ce95919c82,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.419271,52.008012,On or near THE STREET,E01033448,Suffolk Coastal 007I,Suspect charged
1a56a9bb0cec5d0156524fa4c46d259e6c6b8e273ceeb4367dae9c5d1317da50,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.727064,52.466913,On or near Petrol Station,E01030257,Waveney 008A,Investigation complete; no suspect identified
edf8c84f5029961a6f077753ef3df5f0c626ec69245cdf3eb3469cc244274ad2,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.741252,52.465934,On or near ST LEONARD'S ROAD,E01030256,Waveney 007C,Investigation complete; no suspect identified
1a82c6b6110c683b3189e3d69b6ede7f1e7e1b2745506d267661dd44638aa128,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.387119,52.262690,On or near Pedestrian Subway,E01029953,Forest Heath 006B,Investigation complete; no suspect identified
1c558a35de796ebb340bd031a808669d85779647356edfd6e3d233f0d6ea983f,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.722423,52.037487,On or near CROSS STREET,E01029919,Babergh 007G,Offender given a caution
3beada6d406585f8e68207edc1849be24146f4d77314965b89f92f46723c5c3a,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.748533,52.209448,On or near A134,E01030119,St Edmundsbury 008C,Offender given a caution
9c25d10ab45ba0e00902aa184b5e8eca39dbba2bbffd6ff05b4f90d351f183c2,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.928712,51.982442,On or near MILL LANE,E01029906,Babergh 009D,Offender given a caution
a6f75daba24797ef11e7e8ba8038af0c3be7344d1fcaaa175b06949dffca3dec,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.616266,52.442557,On or near CORONATION PLACE,E01029929,Forest Heath 001D,Offender given a caution
5b3b9ff65593733c3e9151e3022f7d07d264e6e4261337a82ba5f660fdcdf8aa,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.732313,52.039443,On or near Supermarket,E01029920,Babergh 007H,Offender given a caution
f25df9465301268d6749633094cbdde1104f2f04f9d0053b20b52a4101b018c1,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.440432,52.081238,On or near HIGH STREET,E01030113,St Edmundsbury 014E,Offender given a caution
3263b26d1b6a42a6ac55b930a1f95c8d213d085a68296b9fecd39aa5b49b3754,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.403258,52.244054,On or near CHURCH LANE,E01029949,Forest Heath 008B,Offender given a caution
5eacf83248813d8f9060870bb77fe2f03aefa27a35b5d2791a650163986b5257,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.899592,52.317220,On or near UPTHORPE ROAD,E01030146,St Edmundsbury 001E,Local resolution
56185dba5618c4685ff56ca3d012be17ad9b1b50915ffc68a92b5438f242975c,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.114632,52.083203,On or near GODDARD ROAD,E01030031,Ipswich 003E,Local resolution
3d55cd332d42f727bf61563d66c81196f603616709d5ff17ecd2b3b0f5c532f2,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.439067,52.085106,On or near Supermarket,E01030108,St Edmundsbury 014D,Investigation complete; no suspect identified
9d2d3cb80f7226d3e6478c5b28540cab516a62c0e5b092e149fbb35dfc890de2,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.709206,52.244899,On or near PROSPECT ROW,E01030091,St Edmundsbury 006A,Offender given a caution
16a50b9ae9218a1f73bce9e22b36a7ab6ca8102b1c2382303c5cd2897d5829f3,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.227890,52.057551,On or near ST IVES CLOSE,E01030183,Suffolk Coastal 009C,Local resolution
7cf95d63f08cb55475617cd659d4c52c28368d4f5659616d1df333172dce1983,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.181728,52.048968,On or near DERBY ROAD,E01029990,Ipswich 011B,Offender given a drugs possession warning
bc8e4e379857b21f7c08224d82e2c07869e3f48046abd046dfd3c95a238f2e19,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.176057,52.049841,On or near ALSTON ROAD,E01029990,Ipswich 011B,Local resolution
dec8340e267078c8e34b7c20a99fb069c2f195a847973850bd398aa29e6c37e6,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.737006,52.485327,On or near LILAC DRIVE,E01030262,Waveney 002B,Local resolution
ef964375229caae81d8789cf5ab062a25309d733789acffdd290698e51bbb52a,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.580395,52.081278,On or near COMMON STREET,E01030101,St Edmundsbury 010B,Offender given a drugs possession warning
8fad7b4d918bc357074f0a0b6d173092f7665428605348c6cdbd65fe197c8222,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.513214,52.350305,On or near WARWICK AVENUE,E01030243,Waveney 015B,Investigation complete; no suspect identified
4ec25f3f8c856e70f6b1e0e809e5d25ff08263d0d266378c90c0297b082bc3bf,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.423163,52.409336,On or near WASH LANE,E01030285,Waveney 013D,Investigation complete; no suspect identified
d94c17d8ee34c827be55b3d4a9ad81e77c8970c3a516cca8f10e4543dbe4077f,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.146311,52.060595,On or near BARRACK LANE,E01030024,Ipswich 006C,Local resolution
f26d655948a5d52edfd146e212b16b3c170299080cd05ecf65fc2638e276ac1c,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.756430,52.478990,On or near Police Station,E01030247,Waveney 007A,Investigation complete; no suspect identified
664831ecab3a4fd22e47ac995186acc9245d263770e1eb5b1595beb91650b9bc,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.520273,52.309884,On or near HERRINGSWELL ROAD,E01033452,Forest Heath 005E,Local resolution
4ae6f3a7a7b505a93f05a3337dd95f3f3d648f50f003eb88cff712ebac661ceb,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.139663,52.064218,On or near PROVIDENCE LANE,E01030022,Ipswich 006A,Offender given a caution
80c9aacf2e49c0aae08b591b4a2a8015776e320ba92b7370d3d03b591e0fd830,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.593232,52.447480,On or near CHALK ROAD,E01029930,Forest Heath 001E,Investigation complete; no suspect identified
c49cd58d19d65a5c81084ea5179a859e59f8ee3f24a107d115bffe8f15c05883,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.198793,52.034439,On or near LESLIE ROAD,E01033128,Ipswich 014F,Investigation complete; no suspect identified
c49cd58d19d65a5c81084ea5179a859e59f8ee3f24a107d115bffe8f15c05883,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.198793,52.034439,On or near LESLIE ROAD,E01033128,Ipswich 014F,Investigation complete; no suspect identified
79a3ee745c6173a0bf75f8159137b21189b31e8c02ffee871d9ed5bbbe0d63ef,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.147997,52.074401,On or near DALE HALL LANE,E01029973,Ipswich 002A,Investigation complete; no suspect identified
931d57ae76143313acdaef0c1c1640a50487ec9997ae44b6875406b9941ecad3,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.197851,52.052488,On or near WALKER CLOSE,E01029966,Ipswich 009D,Investigation complete; no suspect identified
79a3ee745c6173a0bf75f8159137b21189b31e8c02ffee871d9ed5bbbe0d63ef,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.147997,52.074401,On or near DALE HALL LANE,E01029973,Ipswich 002A,Investigation complete; no suspect identified
423b18346e9dfd71ce9450617f50a19f28a79a987e48a69cf3e34d1a754cac36,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.005040,52.175409,On or near FELSHAM COURT,E01030078,Mid Suffolk 010E,Local resolution
f9e163384c5f7289d1ac1ab0d93eeb66927c98a416c9a8f7652cfbab421abf44,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.197856,52.038871,On or near BADER CLOSE,E01033131,Ipswich 014G,Suspect charged
091c7dc1a6f56cba097b6005412aa63133d5c4e204adf6ec48354277c8822a1c,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.999775,52.222130,On or near GREENACRES,E01030037,Mid Suffolk 005A,Offender given a caution
0c05a760f1d1deaf305920b156835f3f7042b000e829e2873eab954adb88dca4,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.186054,52.038418,On or near BERNARD CRESCENT,E01029978,Ipswich 016A,Local resolution
caf52a1e00c1213fadee61e67f06ccebfff349ee1dee7068ee7ac0a2582d0863,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.174398,52.042492,On or near MERSEY ROAD,E01029991,Ipswich 011C,Local resolution
383b3e48a2363e8ebb84d16b9589b5ed9a5a44b3b5b1f27bbb843df17bef6aae,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.439067,52.085106,On or near Supermarket,E01030108,St Edmundsbury 014D,Offender given penalty notice
b5a960fadde39ed1f97e55221415a79133aeeb1e097a6300476c9bf8442778e6,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.339917,51.958978,On or near Parking Area,E01030162,Suffolk Coastal 015A,Investigation complete; no suspect identified
0c335f29ba053e49fdc80c17d36375a163924cf39cb6c8d2b70729e9dd31be93,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.914040,52.238488,On or near STATION ROAD,E01030050,Mid Suffolk 004C,Offender given a caution
5f38df9748ee18d162f513117fcb85d531c598e8f139a4463b6259ddb604878c,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.178440,52.031626,On or near CHESAPEAKE ROAD,E01029982,Ipswich 016E,Offender given a caution
b1a2aa3c41fecd89ef03d0d3752195636f0fea33432ac8f86e2d72b3bf4593e7,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.277346,52.066033,On or near Petrol Station,E01030190,Suffolk Coastal 010C,Local resolution
87c65d16e094a387405654da4d72e67d6a02361d06572be4d3d4972dc486fee9,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.131936,52.058901,On or near Supermarket,E01029985,Ipswich 010B,Local resolution
c8ee35d78ccb5e503e2f5a139babf8479a5191157b0d1f053d0623bac8639b61,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.155437,52.055728,On or near Bus/Coach Station,E01033125,Ipswich 007G,Suspect charged
bda5f949520f614a346e4c0ec7804d1e6da91a9143859eb7aac7c7ac78028572,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.199770,52.349684,On or near LOW STREET,E01030058,Mid Suffolk 001B,Local resolution
bda96e513635efa8b7366d3222cd8f82f7dd83d976ecd7a5dd0aa138e2e6f055,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.564324,52.449943,On or near WEMBLEY AVENUE,E01030228,Waveney 010E,Investigation complete; no suspect identified
aceae3a69395724153938e048e30cea8ae7f88bda2ec2fd7b36e02fcea69540a,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.147906,52.040964,On or near CONWAY CLOSE,E01029969,Ipswich 012B,Offender given a drugs possession warning
d0e312837eebce04683994cadd5d76a20da504e4c2c8288171defdb3d0853fc6,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.150743,52.048317,On or near MARTIN ROAD,E01029968,Ipswich 012A,Investigation complete; no suspect identified
c2b4a7470933a9cf56220256c76111521e7ae9ab616036a4b6f717fd9ef21bdb,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.192132,52.037956,On or near MAY ROAD,E01029994,Ipswich 014B,Offender given a caution
43d433ce76ffa19c4cc81e4b05cac54147b1e57346d808e0a49b149af9bf670d,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.666756,52.317562,On or near FERRY ROAD,E01030282,Waveney 014A,Offender given a caution
78d83f1e25362d4a1b15e46756cb47ac824bde8d7d0be8aae8802bae5523ae3e,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.401304,52.256171,On or near WESTON WAY,E01029955,Forest Heath 006D,Offender given a caution
11e2fe1e1e034aaf32ee139a93ed3c4e5b7cbb28c081645c26e0a374e4e6b39d,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.154097,52.058660,On or near Parking Area,E01033125,Ipswich 007G,Local resolution
f6221ee1618f1072dfc9ed114ebc1084a2ceb69837b141019fad6d6c829339f7,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.707442,52.252502,On or near MARSH WAY,E01033043,St Edmundsbury 006E,Offender given a caution
98330929b70eaa03edf16cdc3eb55eb65eb50a3a1d67669029e603a907ba5f90,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.005111,52.160415,On or near BADLEY LANE,E01030060,Mid Suffolk 010A,Investigation complete; no suspect identified
18901bf939a0d724ca23745c3a51506f01ceba639767bb12b919c8816c9c19e4,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.748662,52.471672,On or near PARADE ROAD NORTH,E01030258,Waveney 007D,Investigation complete; no suspect identified
c5e2fd1336c06949c498148602967fd1e096682096ff0523cb0146b52fe55b98,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.754126,52.477876,On or near LONDON ROAD NORTH,E01030247,Waveney 007A,Offender given a caution
316631c9e37aa0aa0a10ea88bd235b936dda372f0b2f7a3aba6cf8d574ab3f7f,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.361017,51.965842,On or near BROOK LANE,E01030166,Suffolk Coastal 013F,Local resolution
316631c9e37aa0aa0a10ea88bd235b936dda372f0b2f7a3aba6cf8d574ab3f7f,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.361017,51.965842,On or near BROOK LANE,E01030166,Suffolk Coastal 013F,Local resolution
edd7e73e9f65a6a46ebd193022558323051d76265aa9d43bf3bf4d290848624b,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.720981,52.241247,On or near RAINGATE STREET,E01030093,St Edmundsbury 006B,Local resolution
f1277e4934305961d5065ed6a87a4863b5da94cfa77cfa218c6df32ee18a44ad,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.718501,52.086005,On or near WESTGATE STREET,E01029901,Babergh 003B,Investigation complete; no suspect identified
0ecd29734d9e0ff996825b548965f643ec26ca93d3998ff6d38855a8704db5fc,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.147407,52.062077,On or near GENEVA ROAD,E01030025,Ipswich 006D,Suspect charged
b0604a355911659b304599a2eb384429d24a94d2866912a734c602b7741fe995,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.155239,52.056858,On or near Shopping Area,E01033125,Ipswich 007G,Suspect charged
28148df8f2ce0d4616141aa68e64830ae388ce8bed5c0200225a993f42cbdbcc,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.017916,52.183660,On or near Petrol Station,E01033319,Mid Suffolk 010H,Investigation complete; no suspect identified
70ee6abde2228b72eefa003b5064e4ac7202c4d03004db97c864bba32de1cb9e,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.755445,52.030738,On or near CLOVER COURT,E01029889,Babergh 008D,Investigation complete; no suspect identified
e0b06f06ae079e79923e446b1a239753ab49b0afb1d27aadbd633da3bdc0d20a,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.195606,52.060680,On or near WOODBRIDGE ROAD EAST,E01029964,Ipswich 009B,Suspect charged
053dd6a0c4e0d4c7eab5d37ab642ba1ca73700dffb5b492fc718d7a5c582985d,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.201243,52.050957,On or near FOXHALL ROAD,E01029965,Ipswich 009C,Offender given a caution
5acd208c3215bd72b3c0abf97ee03780c59b72f3186488e3423d0ea5c4d1777c,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.492367,52.303058,On or near GORSE CLOSE,E01033452,Forest Heath 005E,Local resolution
c82ba84d33b9c067dec18ffa08a558f5df5f20c6320eb52dcc08aad546ade504,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.663489,52.304887,On or near ICKLINGHAM ROAD,E01030135,St Edmundsbury 008E,Offender given a drugs possession warning
9d36b161310db16d1fc9c0c938d31f68f6c8c960f8e7408ac4a04d0ebefe4eb8,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.507897,52.345263,On or near WEST DRIVE,E01029947,Forest Heath 004E,Offender given a caution
6e381b84cf7d844713aaa44c50c91e9d63ff57e25250e8b99872c937f851af41,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.507897,52.345263,On or near WEST DRIVE,E01029947,Forest Heath 004E,Investigation complete; no suspect identified
d1bbd54738c83dd550f47861ea6801747a05d8a682b046469b342ae95a08e58c,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.277346,52.066033,On or near Petrol Station,E01030190,Suffolk Coastal 010C,Local resolution
b99dd2764e0d48676d68e3da66d2bfc5be58204d245646840f7b5861108c52d0,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.715467,52.466316,On or near STANSFIELD CLOSE,E01030288,Waveney 006E,Local resolution
68702761d7446a6b8f8f89b5f2f2be512d5cc439e641b547cf049930b5c1a7ba,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.674907,52.226833,On or near HORNINGS PARK,E01030119,St Edmundsbury 008C,Local resolution
8a004246baf2b91e6b45da0dee0c5fc5531e655a04e5a223251a93605e7487df,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.145281,52.040135,On or near HALIFAX ROAD,E01029971,Ipswich 012D,Local resolution
8a004246baf2b91e6b45da0dee0c5fc5531e655a04e5a223251a93605e7487df,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.145281,52.040135,On or near HALIFAX ROAD,E01029971,Ipswich 012D,Local resolution
0659e263988ae5df63f4274e5d0d359da982444e25e03eeee2daae3b54c790b1,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.153605,52.055193,On or near SILENT STREET,E01033124,Ipswich 007F,Local resolution
0246b29b07e2d780cda78d9572d9842e535847abc440d92a53bd513f5d81e893,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.616067,52.445889,On or near Sports/Recreation Area,E01029927,Forest Heath 001B,Local resolution
