Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
8d803de4c1b2b880dac248fdc49bbb7fe14eef20a21f2098357abccb57ae3bc8,2013-08,Northamptonshire Police,Northamptonshire Police,-0.697205,52.485738,On or near CROMARTY COURT,E01026950,Corby 005B,Investigation complete; no suspect identified
1582a3b2194277a307628a93461e883137b6ed5c11e5096c77c8ddd5135a6b5b,2013-08,Northamptonshire Police,Northamptonshire Police,-0.720356,52.412106,On or near MASEFIELD ROAD,E01027080,Kettering 004B,Investigation complete; no suspect identified
8a5d508f396df34b458c3730eb234cc5dd73cf1a3fe64e1429d57fef60f2a8d5,2013-08,Northamptonshire Police,Northamptonshire Police,-0.790087,52.419736,On or near BLYTHE CLOSE,E01027125,Kettering 003C,Investigation complete; no suspect identified
f1598d4a1df38a67073524e283562f0ad4a4d4f5d6084040b1dcd5a261e5b8eb,2013-08,Northamptonshire Police,Northamptonshire Police,-0.698094,52.397208,On or near ST BERNARDS COURT,E01027097,Kettering 008B,Investigation complete; no suspect identified
f591fe9cdfcf9ee7e32c37abeca5092246ff1a85cf9c785fa9844bbd552244df,2013-08,Northamptonshire Police,Northamptonshire Police,-0.719658,52.404214,On or near BATH ROAD,E01027106,Kettering 006B,Investigation complete; no suspect identified
8590d224ee91c00ad66b30f1557cc27128715a46cf759ab840aca4c738c43196,2013-08,Northamptonshire Police,Northamptonshire Police,-0.722729,52.407834,On or near PARK AVENUE,E01027106,Kettering 006B,Investigation complete; no suspect identified
6a11a2810a73b695a2647c7961013cab1567c3b09a5e53c09f4b135e26e05d78,2013-08,Northamptonshire Police,Northamptonshire Police,-0.594046,52.293224,On or near ALBERT ROAD,E01027060,East Northamptonshire 009C,Investigation complete; no suspect identified
6bacf0d87a4112c792faf620175ec81954ee444c0f6e6a8e2640768e6ef90820,2013-08,Northamptonshire Police,Northamptonshire Police,-0.990235,52.132575,On or near PARK STREET,E01027303,South Northamptonshire 004E,Investigation complete; no suspect identified
fa94a1e9b86033b4f7eefa08f96b9ff84a8f1f5f96c4dd6d3f5e0dffda205a6d,2013-08,Northamptonshire Police,Northamptonshire Police,-0.715827,52.479424,On or near BOSTON CLOSE,E01026965,Corby 006D,Investigation complete; no suspect identified
9b0435d77e02e3d8de5a43c965d910bcbf4858e50c11d3a89b421ab8b7c2f4ee,2013-08,Northamptonshire Police,Northamptonshire Police,-0.813242,52.268038,On or near Sports/Recreation Area,E01027175,Northampton 005B,Investigation complete; no suspect identified
4baa9d61c4b7be71866be4ae3a81d408cc3507fb12af3bca1f7a9e35c40f9e94,2013-08,Northamptonshire Police,Northamptonshire Police,-0.718430,52.496282,On or near NORTON ROAD,E01026973,Corby 004B,Investigation complete; no suspect identified
f4dc810703e4e2890281302897cb2b7064072122b4b81e64ed4726d851eee74e,2013-08,Northamptonshire Police,Northamptonshire Police,-0.894152,52.244377,On or near BAILIFF STREET,E01027155,Northampton 023A,Investigation complete; no suspect identified
214471f032081e81de7403b01af144fb6ee1d6df89aeb97c08885e287744bb1a,2013-08,Northamptonshire Police,Northamptonshire Police,-0.536444,52.397817,On or near MANOR CLOSE,E01027076,East Northamptonshire 003D,Investigation complete; no suspect identified
20409cdf66bd61b5baa79876d29c2595565085bd53dced45133eba0e8a9eb5ad,2013-08,Northamptonshire Police,Northamptonshire Police,-0.896120,52.250033,On or near FREEHOLD STREET,E01027187,Northampton 015C,Investigation complete; no suspect identified
298ac980c31e7f219c6c6e0ff350373df56b492d6ab22c43370086d8367fd486,2013-08,Northamptonshire Police,Northamptonshire Police,-0.928388,52.223403,On or near HERNE HILL COURT,E01027252,Northampton 026D,Investigation complete; no suspect identified
1cdea9a73a1cbaf2af03b14050e833f0b583f2e93ece7236c4694073f696abc5,2013-08,Northamptonshire Police,Northamptonshire Police,-0.691290,52.316666,On or near NEST FARM CRESCENT,E01027334,Wellingborough 002E,Investigation complete; no suspect identified
e85494000094b5fd43fc14dda2b41f8f66b8b20c310be2dd15a4f74f967fbf4d,2013-08,Northamptonshire Police,Northamptonshire Police,-0.709048,52.399576,On or near EAST AVENUE,E01027128,Kettering 005E,Investigation complete; no suspect identified
0fa834edd0c8c321cb7f84d8b3513d5b96210abfafb7349bf74dfcfb0ffd9ae0,2013-08,Northamptonshire Police,Northamptonshire Police,-0.793628,52.420357,On or near COLUMBUS CRESCENT,E01027126,Kettering 003D,Investigation complete; no suspect identified
aa6390fa24c7429d0685589bc5df6cce6b3fe1ff2e633865452a34a29153f2e7,2013-08,Northamptonshire Police,Northamptonshire Police,-0.874109,52.243468,On or near FLORENCE ROAD,E01027133,Northampton 022B,Investigation complete; no suspect identified
b6ea92487ea2f771ed99d459c78ca5f3df6f54b9678d799b8a63d7a5d903ed20,2013-08,Northamptonshire Police,Northamptonshire Police,-0.891836,52.239132,On or near Nightclub,E01027223,Northampton 025A,Investigation complete; no suspect identified
23525f3668d09c56cce88e5cbd94bcda9ca128b40b650c6754686541c44ed012,2013-08,Northamptonshire Police,Northamptonshire Police,-0.808377,52.269112,On or near WINNINGTON CLOSE,E01027178,Northampton 005C,Investigation complete; no suspect identified
80a5d17971d08ff4b7f65290fcd8f94f910bb2b173fc7af43e434db41636dad6,2013-08,Northamptonshire Police,Northamptonshire Police,-0.922148,52.238064,On or near Sports/Recreation Area,E01027237,Northampton 024C,Investigation complete; no suspect identified
06271be16d71b16670f050a0ef1e10e272344ff12d46d718c19cce3d1e35d3d4,2013-08,Northamptonshire Police,Northamptonshire Police,-0.832115,52.274780,On or near TEESDALE,E01027247,Northampton 004C,Investigation complete; no suspect identified
abe3d4bee9cef42b3338f6cda3a680002e5868b50817e66c99f76ba651860664,2013-08,Northamptonshire Police,Northamptonshire Police,-0.943963,52.243853,On or near Supermarket,E01027217,Northampton 019D,Investigation complete; no suspect identified
b20be1175bd3b74c571b3f920234bfadf6087605882ae6ee3e50eee312288b54,2013-08,Northamptonshire Police,Northamptonshire Police,-0.891200,52.229407,On or near MALTHOUSE CLOSE,E01032981,Northampton 028F,Investigation complete; no suspect identified
c8d9cb7e40f3eb929c4e279f7888d4e9410cba11e3bd1383f50da64e9443e870,2013-08,Northamptonshire Police,Northamptonshire Police,-1.160770,52.255609,On or near Sports/Recreation Area,E01026991,Daventry 007C,Investigation complete; no suspect identified
8f212c9373aaaba406f0313611985f0defd2c11b3322aa2f6835b3281080a2d6,2013-08,Northamptonshire Police,Northamptonshire Police,-0.826451,52.251168,On or near DRYWELL COURT,E01027137,Northampton 016A,Investigation complete; no suspect identified
7ac8e9238c16968acf96ffca69f7cc27b174e3a0c2e586b67972b8d1cb031cae,2013-08,Northamptonshire Police,Northamptonshire Police,-0.837430,52.291231,On or near PARK VIEW,E01027018,Daventry 005B,Investigation complete; no suspect identified
c12f5b2e5474bb4a4f2aa3d92205e846087773c5c9fef6285a2d24b1bff64cd9,2013-08,Northamptonshire Police,Northamptonshire Police,-0.899829,52.321561,On or near HIGH SLADE,E01027001,Daventry 002B,Investigation complete; no suspect identified
603c5a7316040ba8a5d8073c88598b32ca3b5ee0614480ae003464e14d50b95b,2013-08,Northamptonshire Police,Northamptonshire Police,-0.647070,52.488277,On or near STAMFORD ROAD,E01026977,Corby 003C,Investigation complete; no suspect identified
8a3c83e6a8a4fa6f66e85164009d8cec942adf468ab72fd9dc93e2e0fe7d98ef,2013-08,Northamptonshire Police,Northamptonshire Police,-0.717623,52.406979,On or near REGENT STREET,E01027082,Kettering 005B,Investigation complete; no suspect identified
6d80e7ef8120c59c459147a709cfa78a47f2b6880475915ce8a71bcf8aa1cf56,2013-08,Northamptonshire Police,Northamptonshire Police,-0.939663,52.174703,On or near HIGH STREET,E01027263,South Northamptonshire 003A,Investigation complete; no suspect identified
4a7ac43fdc27f105e4059cd16f10ff473bf0c93b677f49a7a4a29c50c12c1daa,2013-08,Northamptonshire Police,Northamptonshire Police,-0.542999,52.378190,On or near FRONT STREET,E01027057,East Northamptonshire 004A,Investigation complete; no suspect identified
9a3f04d46df16a4320bb21f0d246a3f1295ca78b1ee263efb567308ef633ba4f,2013-08,Northamptonshire Police,Northamptonshire Police,-0.729132,52.398868,On or near Shopping Area,E01027110,Kettering 007B,Investigation complete; no suspect identified
a92cee5d6c52d4f48196f528883d183670693423e7be91e018dd21c0ce344ef9,2013-08,Northamptonshire Police,Northamptonshire Police,-0.897787,52.238351,On or near Nightclub,E01032979,Northampton 021F,Investigation complete; no suspect identified
aa59181c8eca0ac73e5249cfefab737c805f69a332d0aa0ae608b7208ee41f0c,2013-08,Northamptonshire Police,Northamptonshire Police,-0.475885,52.491276,On or near COTTERSTOCK ROAD,E01027046,East Northamptonshire 002C,Investigation complete; no suspect identified
0a30b52e600f2cf006217df9e879284fe7a8c678be85cf0e7517f07467146d4e,2013-08,Northamptonshire Police,Northamptonshire Police,-0.899954,52.246643,On or near Supermarket,E01027153,Northampton 021C,Investigation complete; no suspect identified
7857b4bed918d1884386fc147eb2078d2e47e4fb48e1e021400999527a9d2ed9,2013-08,Northamptonshire Police,Northamptonshire Police,-0.878453,52.241954,On or near Supermarket,E01027134,Northampton 022C,Investigation complete; no suspect identified
69042b649fe594e83e9d7fc63b4d778bc20921199844e4fbe61a75f79f0f9ce1,2013-08,Northamptonshire Police,Northamptonshire Police,-0.937431,52.239524,On or near Supermarket,E01027237,Northampton 024C,Investigation complete; no suspect identified
bcb5a76f76eef8bd7dd9fa833f194bcb0d37785bee4f98ba80ffd259ecc49ffe,2013-08,Northamptonshire Police,Northamptonshire Police,-0.962078,52.248338,On or near ST LUKES CLOSE,E01032975,Northampton 029E,Investigation complete; no suspect identified
9ffa9ca890d8a3a490a05853aba0af210d15bd10fe40532449d7b625a6aa177a,2013-08,Northamptonshire Police,Northamptonshire Police,-0.892228,52.237517,On or near ST GILES' STREET,E01027223,Northampton 025A,Investigation complete; no suspect identified
09f649156e50d89b405c7c6626b36e141d67e5765acf6dfed160da3669fddfdd,2013-08,Northamptonshire Police,Northamptonshire Police,-0.899056,52.236790,On or near GOLD STREET,E01032979,Northampton 021F,Investigation complete; no suspect identified
6a1aafc50a9a8463b2cdab79f5a36b10f6eb6ea7049d5844fbaf95084b627b6a,2013-08,Northamptonshire Police,Northamptonshire Police,-0.822925,52.262066,On or near LINGSWOOD PARK,E01027196,Northampton 007A,Investigation complete; no suspect identified
4349d022fc151f7a178f39b5de986678d155e9c8b2984517d24d5204739ced3f,2013-08,Northamptonshire Police,Northamptonshire Police,-0.842402,52.266439,On or near SAGE CLOSE,E01027195,Northampton 004A,Investigation complete; no suspect identified
bb23078b171117fad9cef640835fa93067e4b51a2a62a874f752730782ae2da1,2013-08,Northamptonshire Police,Northamptonshire Police,-0.896940,52.240016,On or near Pedestrian Subway,E01027153,Northampton 021C,Investigation complete; no suspect identified
36bdba08cffce88168b29784093b4a4d67e32bf2506f3aeda9a83df130e84ab7,2013-08,Northamptonshire Police,Northamptonshire Police,-0.727297,52.299599,On or near SWINBURNE ROAD,E01027341,Wellingborough 005C,Investigation complete; no suspect identified
a1164cfa45f66a329576419ef70ba77ab79e4ebcabe980c0d00a271e5d573f20,2013-08,Northamptonshire Police,Northamptonshire Police,-0.860752,52.258894,On or near ROSGILL PLACE,E01027173,Northampton 012D,Investigation complete; no suspect identified
c0877a30a0e76bf7b585b82e0567d16edf2a7980f2f3dfc2e9fc7d784380271a,2013-08,Northamptonshire Police,Northamptonshire Police,-0.722215,52.394091,On or near Hospital,E01027100,Kettering 009A,Investigation complete; no suspect identified
c0af09051f394b17358cf2c668e2ab3230407346cad981462a516c02474e4f56,2013-08,Northamptonshire Police,Northamptonshire Police,-0.708855,52.479680,On or near THOMAS CLOSE,E01026967,Corby 006F,Investigation complete; no suspect identified
d0b24b97f2ea14a7e73e23eb9ece2497ce2dcd13d9d43312d0b33efb4601b391,2013-08,Northamptonshire Police,Northamptonshire Police,-0.877757,52.236445,On or near THE AVENUE,E01027224,Northampton 025B,Investigation complete; no suspect identified
b676234574f9ba762b461549e249322caa082f076110569b83e8d746ce43d71f,2013-08,Northamptonshire Police,Northamptonshire Police,-0.805831,52.254764,On or near SHARROW PLACE,E01027177,Northampton 011D,Investigation complete; no suspect identified
e00f323d9bd5ff1c2de953162ce04120675a3f296a8fa85f2605490d2295f9de,2013-08,Northamptonshire Police,Northamptonshire Police,-0.939663,52.174703,On or near HIGH STREET,E01027263,South Northamptonshire 003A,Investigation complete; no suspect identified
91be4fc7c531a83bcbceceb03267fc7b3b3e1ef47b44a687af342fc548790d1b,2013-08,Northamptonshire Police,Northamptonshire Police,-0.713706,52.504196,On or near SHIRE ROAD,E01026983,Corby 002F,Investigation complete; no suspect identified
0d219dcf6623bd4a1045cb258d058d93077cf5e3620c3fad89c05cacf8be3878,2013-08,Northamptonshire Police,Northamptonshire Police,-0.730520,52.459066,On or near PINGLE CLOSE,E01026956,Corby 008D,Investigation complete; no suspect identified
ad2028ffcf1a579c26cc604f95d27cae3e96f177ffff00f5bedd27a6638afb49,2013-08,Northamptonshire Police,Northamptonshire Police,-0.876581,52.250541,On or near THE CRESCENT,E01027184,Northampton 015A,Investigation complete; no suspect identified
25a56a2acb938eae417c485dc4f2d01703615743b4b58af9c1b8f677a856c6a6,2013-08,Northamptonshire Police,Northamptonshire Police,-0.896942,52.235781,On or near Nightclub,E01027223,Northampton 025A,Investigation complete; no suspect identified
6c4383843af6c294cf102e4221f4ea8167778fff20ac8bba64d139c722fbeb6a,2013-08,Northamptonshire Police,Northamptonshire Police,-0.897219,52.235847,On or near BRIDGE STREET,E01032979,Northampton 021F,Investigation complete; no suspect identified
7ef717c21fb04e217e4d31c0434059f810c1cbc0c0730fa60bb9e880b28f326f,2013-08,Northamptonshire Police,Northamptonshire Police,-0.878773,52.250157,On or near ABINGTON GROVE,E01027184,Northampton 015A,Investigation complete; no suspect identified
ede40e0b0f8dec3dbf5fa4b224c166a8ebb1b663bbd0e0eeb2f63915f5a3666c,2013-08,Northamptonshire Police,Northamptonshire Police,-0.602858,52.283906,On or near HALL AVENUE,E01027067,East Northamptonshire 010B,Investigation complete; no suspect identified
dbb61b84dcd9e71f58d124d8410f9fb37afb1b0040a9d260d9cfe165420e6049,2013-08,Northamptonshire Police,Northamptonshire Police,-0.902082,52.238176,On or near PIKE LANE,E01032979,Northampton 021F,Investigation complete; no suspect identified
4e6459d65f884ed23e4bd2c22c165f756e799c5c6b560a976cb44288579a6504,2013-08,Northamptonshire Police,Northamptonshire Police,-0.893192,52.239378,On or near Parking Area,E01027155,Northampton 023A,Investigation complete; no suspect identified
852260a65172654ee83f5c3ef6d5d011d33564f32b8d64ff835255a8ee240147,2013-08,Northamptonshire Police,Northamptonshire Police,-0.697584,52.486866,On or near CONNELL COURT,E01026950,Corby 005B,Investigation complete; no suspect identified
d4999f7eeeeded1b297cf5d3ea040839b4aa9c9cd7f0509a4f2fdd4e8b0139ce,2013-08,Northamptonshire Police,Northamptonshire Police,-0.699365,52.487911,On or near ELIZABETH STREET,E01026949,Corby 005A,Investigation complete; no suspect identified
31583ec6a2187ffc1ebd7b1731ffc7c134a4cdd77f27000943412fcb1a827ba4,2013-08,Northamptonshire Police,Northamptonshire Police,-0.692605,52.395970,On or near ST CHRISTOPHER'S CLOSE,E01027122,Kettering 008E,Investigation complete; no suspect identified
1e739f367955bc140977ed03e073d6989091bd31226b2f8ce57a10bd868426f3,2013-08,Northamptonshire Police,Northamptonshire Police,-0.821395,52.281641,On or near Park/Open Space,E01027018,Daventry 005B,Investigation complete; no suspect identified
012cd56a488f1ad7ec86ed34ad20f82097814ae0affea81d61d34c0290ab29f1,2013-08,Northamptonshire Police,Northamptonshire Police,-0.720607,52.500945,On or near SKYE ROAD,E01026974,Corby 004C,Investigation complete; no suspect identified
7034e40c86136643e5e050e1c7702b27daea73f0ed2fcb5d00ee6d54bbc0c58b,2013-08,Northamptonshire Police,Northamptonshire Police,-0.896942,52.235781,On or near Nightclub,E01027223,Northampton 025A,Investigation complete; no suspect identified
f1d67facf0fc0c69392712ca59c437d0283dd37526c0cfc03bbc6303aa76b8de,2013-08,Northamptonshire Police,Northamptonshire Police,-1.143955,52.037391,On or near ELLESMERE ROAD,E01027265,South Northamptonshire 009A,Investigation complete; no suspect identified
162182efab9d752fa9f23883fda71a153c485b0f9a16816c30b277256c3c6573,2013-08,Northamptonshire Police,Northamptonshire Police,-0.883988,52.240829,On or near WILBERFORCE STREET,E01027228,Northampton 023D,Investigation complete; no suspect identified
343c0381e8507c7de7928aa37ca104ee976593f452bf749762e121e7852ca352,2013-08,Northamptonshire Police,Northamptonshire Police,-0.681552,52.364901,On or near PIONEER AVENUE,E01027092,Kettering 011B,Investigation complete; no suspect identified
11e9f6e177775130745dd1b209b3a09dc9b8d94b16dda6716bac17edeb78dbbc,2013-08,Northamptonshire Police,Northamptonshire Police,-0.880437,52.238782,On or near ALFRED STREET,E01027224,Northampton 025B,Investigation complete; no suspect identified
f485a50d9a6901a7a8dae77ac1ade393ec4be719e12031ec18dd5941ea5a4eaa,2013-08,Northamptonshire Police,Northamptonshire Police,-0.710641,52.484564,On or near DOBSON WALK,E01026960,Corby 006B,Investigation complete; no suspect identified
1616388a4f7598f63b0e8be8e7afdbace55cf351455792c420ffbdce1fe4767d,2013-08,Northamptonshire Police,Northamptonshire Police,-0.710297,52.312829,On or near WESTMINSTER ROAD,E01027343,Wellingborough 003A,Investigation complete; no suspect identified
dce5ca6b33f14a829bc89bcfebe3eec503ee9d328eb794a71b05d683a5f92cad,2013-08,Northamptonshire Police,Northamptonshire Police,-0.900636,52.226177,On or near PENRHYN ROAD,E01027158,Northampton 028B,Investigation complete; no suspect identified
9b8c1473c75bd8ca959e0ae65bba077b0b7b171a3cd3596f73a1e165aa3d9391,2013-08,Northamptonshire Police,Northamptonshire Police,-0.881566,52.246884,On or near ABINGTON AVENUE,E01027187,Northampton 015C,Investigation complete; no suspect identified
56efd43bf974b4c8ceb355e97dc5194bbf5a5dc0611266eb1701655d264fc52b,2013-08,Northamptonshire Police,Northamptonshire Police,-0.725153,52.307866,On or near SASSOON CLOSE,E01027339,Wellingborough 005A,Investigation complete; no suspect identified
8003c052cd5e1039fe5ad456d73dcb256a6acc5d1902a1b719feaec8557d51fa,2013-08,Northamptonshire Police,Northamptonshire Police,-0.901506,52.240760,On or near HERBERT STREET,E01032978,Northampton 021E,Investigation complete; no suspect identified
cb0b100b591f8bb61974c49a7f7911bc0e132acd07e0d7cdb43a946fe3221f5d,2013-08,Northamptonshire Police,Northamptonshire Police,-0.720698,52.307719,On or near ESKDALE CLOSE,E01027342,Wellingborough 005D,Investigation complete; no suspect identified
d8d8cb4562a42a4c87d0d2e4c88df639f3567201046b01a792ab2640577604dd,2013-08,Northamptonshire Police,Northamptonshire Police,-0.678029,52.496098,On or near Petrol Station,E01026958,Corby 003B,Investigation complete; no suspect identified
b377815dad6515617a3dba9ddcb5ca3e09ca9b64bdadfde0df7a3424d4ba46f8,2013-08,Northamptonshire Police,Northamptonshire Police,-0.903759,52.219419,On or near GLOUCESTER AVENUE,E01027161,Northampton 027D,Investigation complete; no suspect identified
a8e1278af0d19c5b6af3518a643b286262c4ea3f2fb07ab0280f0587f4741b52,2013-08,Northamptonshire Police,Northamptonshire Police,-0.826600,52.274402,On or near LONG MARSH SQUARE,E01027246,Northampton 005E,Investigation complete; no suspect identified
1dda6865c4a70b61bddacb5813072aec30572dcb0fcd312e7b6c25e189fd2884,2013-08,Northamptonshire Police,Northamptonshire Police,-1.002729,52.129166,On or near A43,E01027300,South Northamptonshire 004D,Investigation complete; no suspect identified
63c4aa3aa78dd9d2286a0baa43382344a5584fa18cdfc076c032087b43158ae7,2013-08,Northamptonshire Police,Northamptonshire Police,-0.696943,52.487650,On or near STUART ROAD,E01026950,Corby 005B,Investigation complete; no suspect identified
f2fcbb28f3cbf53a032905705922fdfa67e286258c875b9e321d7f8906e473a1,2013-08,Northamptonshire Police,Northamptonshire Police,-0.865356,52.252438,On or near Supermarket,E01027169,Northampton 012B,Investigation complete; no suspect identified
8fc2a9c7a3f915f4bbce5021a5f022228cd2e014f5fbdbc5add2d5ee1ca542ae,2013-08,Northamptonshire Police,Northamptonshire Police,-0.982543,52.229034,On or near MILL ROAD,E01027285,South Northamptonshire 001C,Investigation complete; no suspect identified
57f700397daefe032a57282fe46766a01c1c7b0f91c227b98e615f2974916b9e,2013-08,Northamptonshire Police,Northamptonshire Police,-0.815147,52.252071,On or near Supermarket,E01027140,Northampton 011A,Investigation complete; no suspect identified
7b696b7dda13646c18aef8263a83897d85628fd56b94037701623108eb06e844,2013-08,Northamptonshire Police,Northamptonshire Police,-0.691588,52.301061,On or near Shopping Area,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
c832877cff97bd06aae9c8f900ff332ac7f2106a4a82758692907872f4f031ed,2013-08,Northamptonshire Police,Northamptonshire Police,-0.719138,52.312997,On or near WENTWORTH AVENUE,E01027347,Wellingborough 003E,Investigation complete; no suspect identified
649224958c54e82ede5e78e6d3c4710dc065504db25fbc0adbdd3bdd01748814,2013-08,Northamptonshire Police,Northamptonshire Police,-0.896942,52.235781,On or near Nightclub,E01027223,Northampton 025A,Investigation complete; no suspect identified
0bddae4a2d23f26f9ca6854ed66ce51fd1c56a884d8cb87b9b79828a70fd2c12,2013-08,Northamptonshire Police,Northamptonshire Police,-0.812915,52.243507,On or near Theme/Adventure Park,E01027140,Northampton 011A,Investigation complete; no suspect identified
231a147897c79a881b9dd93bcecf7eb70a50ef2e02209d6c9ea3050ab988821a,2013-08,Northamptonshire Police,Northamptonshire Police,-0.902599,52.236814,On or near MARE FAIR,E01032979,Northampton 021F,Investigation complete; no suspect identified
dcd02689f8adfdb2efc59192c62df4c6075460034da7762c38198abbd1f2337e,2013-08,Northamptonshire Police,Northamptonshire Police,-0.914871,52.226579,On or near RING WAY,E01027235,Northampton 026C,Investigation complete; no suspect identified
73efb07d7163b88a606613105fe8626f0d7eb877a1690e32e3dee87bc073c1ce,2013-08,Northamptonshire Police,Northamptonshire Police,-0.783489,52.241419,On or near MILL LANE,E01027275,South Northamptonshire 002C,Investigation complete; no suspect identified
242ca5de524c770d43fd91d23a885e10ed1431fcd8ee94c9fa130a3204bbfd9a,2013-08,Northamptonshire Police,Northamptonshire Police,-0.805080,52.437887,On or near THE HAWTHORNS,E01027109,Kettering 002F,Investigation complete; no suspect identified
09fc3ec7d82a513b06ac9714bed9febea8095eeb46c92911170135aa08da5d10,2013-08,Northamptonshire Police,Northamptonshire Police,-0.427087,52.553600,On or near RUNNELL LANE,E01027050,East Northamptonshire 001C,Investigation complete; no suspect identified
c6f3611a590239f19444691aa9dea5c2b4691655d72565867ab34be61b9e8c66,2013-08,Northamptonshire Police,Northamptonshire Police,-0.726526,52.481157,On or near BRIGHTON ROAD,E01026985,Corby 004F,Investigation complete; no suspect identified
c16ab5c14c1757c43ace7325170c737022df78e41a3809c09742616160ab8359,2013-08,Northamptonshire Police,Northamptonshire Police,-0.894448,52.241872,On or near Police Station,E01027155,Northampton 023A,Investigation complete; no suspect identified
8e3ae108529821a06678fd339699350e5e7ceb9ab62d12027be7250b6f369753,2013-08,Northamptonshire Police,Northamptonshire Police,-0.900329,52.226741,On or near SOUTHAMPTON ROAD,E01027158,Northampton 028B,Investigation complete; no suspect identified
05b976d89f97fc95d5907fdf464c160866ebad1e70f52e253f73ef67a2b01e5a,2013-08,Northamptonshire Police,Northamptonshire Police,-0.900069,52.262729,On or near HARBOROUGH ROAD,E01027229,Northampton 009B,Investigation complete; no suspect identified
9e2b472e76c3047ad8e9627d0bcfe1958153f9dcf84cebad094d8a3689a1218d,2013-08,Northamptonshire Police,Northamptonshire Police,-0.898569,52.236336,On or near WOOLMONGER STREET,E01032979,Northampton 021F,Investigation complete; no suspect identified
5e59c113613415a12e529b06e9a69f79ff790484e0aab5c10ef1c299bed1abe1,2013-08,Northamptonshire Police,Northamptonshire Police,-0.908072,52.220861,On or near GLOUCESTER CRESCENT,E01027161,Northampton 027D,Investigation complete; no suspect identified
d5eb31627ed058bedff8ea9abc624db378951c3547b09e6b7394b977f9a683f7,2013-08,Northamptonshire Police,Northamptonshire Police,-1.025785,52.143087,On or near NEW ROAD,E01027289,South Northamptonshire 004C,Investigation complete; no suspect identified
cc02d8b67fa9b9f44d8cddb609790cded07d14f83b8bf81e09c6743781533684,2013-08,Northamptonshire Police,Northamptonshire Police,-0.929645,52.245397,On or near BANTS LANE,E01027216,Northampton 018C,Investigation complete; no suspect identified
f8fd9596b8b8350ae6ee789ffd5922f309f3e7a2d7089deb7e196e24f5e466e8,2013-08,Northamptonshire Police,Northamptonshire Police,-0.905740,52.222215,On or near BLENHEIM ROAD,E01027156,Northampton 027A,Investigation complete; no suspect identified
4c86e2e46b1997aae0d4916b5702a763400aaa5f46991bfb909853308a280127,2013-08,Northamptonshire Police,Northamptonshire Police,-0.914871,52.226579,On or near RING WAY,E01027235,Northampton 026C,Investigation complete; no suspect identified
032f87def0fcfea2db2186003ae565930a9529b0013c2e0ee8ecaf24d536c5f1,2013-08,Northamptonshire Police,Northamptonshire Police,-0.835303,52.247084,On or near CHILWELL COURT,E01027139,Northampton 016C,Investigation complete; no suspect identified
260efab877fda5e6c3fd5ea9b711b8f6c1bcd881b718beaa40d40a88c64492d8,2013-08,Northamptonshire Police,Northamptonshire Police,-0.711344,52.471598,On or near BLUEBELL CLOSE,E01032964,Corby 009C,Investigation complete; no suspect identified
104b901396441b86a5e2ede2cd1bb254b92d721d7fbb5422bf96b6c0258895da,2013-08,Northamptonshire Police,Northamptonshire Police,-0.776136,52.369101,On or near PODMORE WAY,E01027119,Kettering 011F,Investigation complete; no suspect identified
671bb7e4e753c153267be734a183b07f6b4fe4727c1d0b3f644319000de885d7,2013-08,Northamptonshire Police,Northamptonshire Police,-0.694545,52.301750,On or near ANGEL LANE,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
3745ddef69ae231b929eb46784e55d0a470e6a8b18fa1be1d4814bd4e41766d0,2013-08,Northamptonshire Police,Northamptonshire Police,-0.990110,52.132268,On or near BROWNS YARD,E01027303,South Northamptonshire 004E,Investigation complete; no suspect identified
9428ef4bc7572dc8ed17b148077e9d24442d4f0d84c87152e6dc3f0ed9367339,2013-08,Northamptonshire Police,Northamptonshire Police,-1.156437,52.257762,On or near STATION CLOSE,E01026991,Daventry 007C,Investigation complete; no suspect identified
c1f1988b864c002ec315b177b867acbaded72930e9ef6435ea1b84a1d848b04b,2013-08,Northamptonshire Police,Northamptonshire Police,-0.720631,52.474747,On or near REIGATE WALK,E01026968,Corby 006G,Investigation complete; no suspect identified
2f4e73a1aabe34870516f5276f6b96e36d2335b8ef18bb4565a510c326e635b6,2013-08,Northamptonshire Police,Northamptonshire Police,-0.896942,52.235781,On or near Nightclub,E01027223,Northampton 025A,Investigation complete; no suspect identified
c4fa2f47e53c84421a3e149e4b0c93328adb04909c1805a6e850a720a5930237,2013-08,Northamptonshire Police,Northamptonshire Police,-0.819798,52.272230,On or near ENTWOOD DRIVE,E01027246,Northampton 005E,Investigation complete; no suspect identified
5049eb0a45c9e3bdcfb4d8d32c28cd58b8e688ba335e7fa4862f6fadd187bd77,2013-08,Northamptonshire Police,Northamptonshire Police,-0.923694,52.255880,On or near WITHAM WALK,E01027243,Northampton 017D,Investigation complete; no suspect identified
af643d2d9afa09dba3e7a1094cecfe5fe3b2b5a9e9d46a2a4128a6fb5ba7c832,2013-08,Northamptonshire Police,Northamptonshire Police,-0.834395,52.265542,On or near WADE MEADOW COURT,E01027198,Northampton 007C,Investigation complete; no suspect identified
