Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e0933ca4421db7d9999d5f873d0d6439e16aa8d4ec49996aa227bbaa13fac4dd,2013-08,Lincolnshire Police,Lincolnshire Police,-0.426231,52.995458,On or near WREN CLOSE,E01026228,North Kesteven 011A,Investigation complete; no suspect identified
b98947731674d036d4739316ecad283169b5276202dcdf0aa9dae9bb4c818e4a,2013-08,Lincolnshire Police,Lincolnshire Police,-0.386919,53.043145,On or near HAWTHORN CLOSE,E01026222,North Kesteven 009C,Investigation complete; no suspect identified
93b5a0f44ff3e2adbe072d56ba791962ffec130613333b6c91f58b0d01b3058e,2013-08,Lincolnshire Police,Lincolnshire Police,-0.671623,52.908446,On or near OAKLEIGH ROAD,E01026310,South Kesteven 005C,Investigation complete; no suspect identified
622d1c3f32d3b104d5fcd9a888ba70f06bde1ea9d61170682af1630e444db937,2013-08,Lincolnshire Police,Lincolnshire Police,-0.057979,52.936878,On or near BOSTON ROAD,E01026018,Boston 007B,Investigation complete; no suspect identified
4a94b276241d4641b0ed4b0f6562e9c896e4260f7f4a35b32b8a0ec6cc5d6c78,2013-08,Lincolnshire Police,Lincolnshire Police,-0.537266,53.234998,On or near Shopping Area,E01026167,Lincoln 003G,Investigation complete; no suspect identified
42eac85c6d25ce445fcfa427005b971c00582092f68face50fc8384dea0b3a2f,2013-08,Lincolnshire Police,Lincolnshire Police,-0.019687,52.980274,On or near WIDE BARGATE,E01026025,Boston 003C,Investigation complete; no suspect identified
e12b72170f3b58018a02896f11d3812f6ae575011a4924d2ccc5ab974b16e595,2013-08,Lincolnshire Police,Lincolnshire Police,-0.660423,52.903717,On or near STOUR COURT,E01026312,South Kesteven 005E,Investigation complete; no suspect identified
828d6a88059b8821a4dbd6c0643cf8cfaff54fb6268fb1a820d1da30f0ee70e7,2013-08,Lincolnshire Police,Lincolnshire Police,-0.000544,52.802681,On or near NETHERFIELD,E01026251,South Holland 003B,Investigation complete; no suspect identified
e2e018443be41862368130014a5b9e3339b532074a11f8b301d2dc6d7b63d9d9,2013-08,Lincolnshire Police,Lincolnshire Police,-0.029157,52.975450,On or near GEORGE STREET,E01026006,Boston 003A,Investigation complete; no suspect identified
2a125000633db3f9f0292775d629d20f8b4f8c7c5421ee1b959538801439f201,2013-08,Lincolnshire Police,Lincolnshire Police,-0.373466,52.767598,On or near ABBEY ROAD,E01026298,South Kesteven 011D,Investigation complete; no suspect identified
979d2553fbeca320d4e16e097a16234ac3278f20924ffd11e474956cec3810df,2013-08,Lincolnshire Police,Lincolnshire Police,-0.507511,53.240985,On or near Supermarket,E01026153,Lincoln 002A,Investigation complete; no suspect identified
42c46643b2b96faaba5af43d39af27f097d27e212b840b60dc89f0677a239d75,2013-08,Lincolnshire Police,Lincolnshire Police,0.239739,53.113024,On or near LIAMS WAY,E01026056,East Lindsey 017A,Investigation complete; no suspect identified
d4f5ceb3fc5557f3b4bd7095cb819335d7ceae676e6ce770281a0ae0874a87bf,2013-08,Lincolnshire Police,Lincolnshire Police,0.239739,53.113024,On or near LIAMS WAY,E01026056,East Lindsey 017A,Investigation complete; no suspect identified
a50ca211bf059972bfbddc55ca6fdd19f17591de53253841c35cf2e593f1473e,2013-08,Lincolnshire Police,Lincolnshire Police,-0.669956,52.910450,On or near VALLEY ROAD,E01026310,South Kesteven 005C,Investigation complete; no suspect identified
4454109437f4a86799435a3e29af0663df392a71096dc1fca9bca31d8ab356e6,2013-08,Lincolnshire Police,Lincolnshire Police,0.004632,52.803295,On or near COLLEGE CLOSE,E01026251,South Holland 003B,Investigation complete; no suspect identified
7780332915c9c49ef3b7e4641641a8c56d209746555c6eb0fdc1d8401bf8b00a,2013-08,Lincolnshire Police,Lincolnshire Police,-0.371262,52.769843,On or near Sports/Recreation Area,E01026297,South Kesteven 011C,Investigation complete; no suspect identified
0a58e308d594c7f5d3f122e657cb8795e0bd9cf676ace889b81bd5163f582d8f,2013-08,Lincolnshire Police,Lincolnshire Police,0.348922,53.180608,On or near Pedestrian Subway,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
78a4ffd2b1fe1e844bc34c5fb320065839e2b5ac6d8ae6f676cf8aa573ada44a,2013-08,Lincolnshire Police,Lincolnshire Police,-0.110898,53.199425,On or near BOSTON ROAD,E01026064,East Lindsey 011A,Investigation complete; no suspect identified
f68e918616d288b08fe09469148a36b7c4f5312ce19172b1ba42304c3242eaa8,2013-08,Lincolnshire Police,Lincolnshire Police,0.006172,52.803863,On or near LANGWITH DRIVE,E01026251,South Holland 003B,Investigation complete; no suspect identified
88589c2791761671d5f580d8b670b6fe39bf31b9eb2c1c69ac4f2e4e6d5899b5,2013-08,Lincolnshire Police,Lincolnshire Police,-0.597163,53.228319,On or near ETON CLOSE,E01026130,Lincoln 009A,Investigation complete; no suspect identified
3d15783a325aadc2f9c0ab616d3b1654f9b8899a8cc6d2a01689a478394449ef,2013-08,Lincolnshire Police,Lincolnshire Police,-0.377883,52.767200,On or near Parking Area,E01026301,South Kesteven 010C,Investigation complete; no suspect identified
e1af03f679396f8ccb110306befb344d7c471659c1cf2d0a9e75601096258dbd,2013-08,Lincolnshire Police,Lincolnshire Police,-0.759155,53.395312,On or near JOHN JENKINSON CLOSE,E01026376,West Lindsey 006C,Investigation complete; no suspect identified
583200974619d4c7e8573b0e9c41e83f1245389ea5141e5fd98e175fc1b819d5,2013-08,Lincolnshire Police,Lincolnshire Police,-0.151299,52.786920,On or near MARKET PLACE,E01026266,South Holland 006B,Investigation complete; no suspect identified
9970623782b38d370e30586fb86d5525423fb249a92390408a64b5567045f9c7,2013-08,Lincolnshire Police,Lincolnshire Police,0.336022,53.144565,On or near LINCOLN ROAD,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
a53c3851774deea811c84d63e9487ad338b617db763da5a212aa707009019a54,2013-08,Lincolnshire Police,Lincolnshire Police,-0.757345,53.389288,On or near AEGIR CLOSE,E01026375,West Lindsey 006B,Investigation complete; no suspect identified
20ec16187502b79932f9268249858c967269f6bf65eabdc7103dbed0d4395c40,2013-08,Lincolnshire Police,Lincolnshire Police,0.337416,53.142974,On or near HIGH STREET,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
c59e61aa4889eaa5e25e0dedac7fdcc507a5141ea6db1faf3de4c8b79ffdf093,2013-08,Lincolnshire Police,Lincolnshire Police,-0.003629,53.365066,On or near Shopping Area,E01026081,East Lindsey 004A,Investigation complete; no suspect identified
b8b5d332423a8539e928e9c79002933e70c065765222428407b94c5afda3cda1,2013-08,Lincolnshire Police,Lincolnshire Police,-0.653974,52.899275,On or near BELVOIR AVENUE,E01026319,South Kesteven 006C,Investigation complete; no suspect identified
6fb2efae2037e1d0d7ebc93526c713d0129c4982305a05897fe4dd85a070d32f,2013-08,Lincolnshire Police,Lincolnshire Police,-0.039250,52.984779,On or near COTTON ROAD,E01026011,Boston 002B,Investigation complete; no suspect identified
fa4c6d5abdff0bbc4d3b6b82690b980be45dfaf7b5bdd3e19814780cd4df445f,2013-08,Lincolnshire Police,Lincolnshire Police,0.080651,53.159498,On or near A16,E01026059,East Lindsey 013D,Investigation complete; no suspect identified
5710ec222594ab014bca6920a9a3a1b5573d3339dabf14bdebfed04c11f2fc92,2013-08,Lincolnshire Police,Lincolnshire Police,-0.507191,53.231676,On or near ELLESMERE AVENUE,E01026123,Lincoln 004B,Investigation complete; no suspect identified
c1787d47c6a81202552b115435c7d07a21a8fc1bd465cbff03ec8c8229d5a242,2013-08,Lincolnshire Police,Lincolnshire Police,-0.541689,53.230512,On or near PARK STREET,E01026143,Lincoln 005B,Investigation complete; no suspect identified
1eef75cd1bd5ea88003f126e1a784c0153b6104617b0b3dc9aa9a470930e7d91,2013-08,Lincolnshire Police,Lincolnshire Police,-0.694405,52.948973,On or near GONERBY LANE,E01026340,South Kesteven 002B,Investigation complete; no suspect identified
c7b1a06bcdf11ca8f0df5f064eefc7cba4a83095d7359ac8ee72f5fb6878dbe4,2013-08,Lincolnshire Police,Lincolnshire Police,-0.282463,53.059097,On or near CHURCH LANE,E01026207,North Kesteven 012D,Investigation complete; no suspect identified
239fb09d7050523d442c36fb11e98f37d1ef5e08c9dfd8aa6d060a4e85532d1f,2013-08,Lincolnshire Police,Lincolnshire Police,-0.181099,53.429303,On or near GRANBY ROAD,E01026045,East Lindsey 001A,Investigation complete; no suspect identified
4ce661f8d1cfabd0ec36909857bf4070a306e6a46e209dc1d09cebf7a283ce56,2013-08,Lincolnshire Police,Lincolnshire Police,-0.583544,53.183399,On or near JUBILEE CLOSE,E01026220,North Kesteven 013A,Investigation complete; no suspect identified
b741f94412c3a2bbb8d0494e311f379dfca6b9bce0e0f01edaf0f1264d7169f4,2013-08,Lincolnshire Police,Lincolnshire Police,0.009858,53.376985,On or near LYNDON WAY,E01026088,East Lindsey 003D,Investigation complete; no suspect identified
1e5a117d2dcb24076064ec0cfb21eb23ebb0324bf67028795b2087d74d63be72,2013-08,Lincolnshire Police,Lincolnshire Police,-0.626651,53.003524,On or near GELSTON ROAD,E01026333,South Kesteven 001D,Investigation complete; no suspect identified
da3e749da24f43f5451a9380aa365a8a138b92e90363a584edfc69ec9068c780,2013-08,Lincolnshire Police,Lincolnshire Police,-0.642762,52.909819,On or near Bus/Coach Station,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
ca72d72c38aa3d7f19fee364ae6e1bbbb4c1550f345b24545f376b86a7f58211,2013-08,Lincolnshire Police,Lincolnshire Police,-0.587527,52.762635,On or near Parking Area,E01026338,South Kesteven 009C,Investigation complete; no suspect identified
f5daf91c0a36f8742ec36e41ad4c9c47596f546da2f39a2bd46389026a342e2c,2013-08,Lincolnshire Police,Lincolnshire Police,-0.642806,53.128380,On or near HALL WATH,E01026182,North Kesteven 003B,Investigation complete; no suspect identified
b908941eda5bdaa6c6ec7bb6285b68c87958ca0f90ca882ea9ff07b4f7026009,2013-08,Lincolnshire Police,Lincolnshire Police,-0.579308,53.190675,On or near LABURNUM CLOSE,E01026214,North Kesteven 014A,Investigation complete; no suspect identified
5030dd7f0dce1327fd262cb790b36ea43202f47519442c70186585033de82d3e,2013-08,Lincolnshire Police,Lincolnshire Police,0.177703,53.262567,On or near PARK LANE,E01026042,East Lindsey 008A,Investigation complete; no suspect identified
a8ab0d96973e65f1499d2417171108f7d6b4bc63130b311f8e7a7c9b326f7ae7,2013-08,Lincolnshire Police,Lincolnshire Police,-0.771379,53.401137,On or near MALPAS AVENUE,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
40a93946980208c0499f46e1c424fd38dee82ab9221887ab5796a9732cc612ec,2013-08,Lincolnshire Police,Lincolnshire Police,-0.645769,52.918771,On or near MANNERS STREET,E01026353,South Kesteven 003F,Investigation complete; no suspect identified
06a1d87efb1d8f79b4173454c6027ee228ae1db06599d9ccacbd06d2b9dab233,2013-08,Lincolnshire Police,Lincolnshire Police,-0.575518,53.204312,On or near CONSTABLE CLOSE,E01026169,Lincoln 011G,Investigation complete; no suspect identified
57de7bc9de50c81688c79bb887ad37f7e1283729cce6362f1d7828a7fae3dbc9,2013-08,Lincolnshire Police,Lincolnshire Police,-0.677709,52.943457,On or near OCCUPATION ROAD,E01026340,South Kesteven 002B,Investigation complete; no suspect identified
3594d9b18b7a8e5648cd1555e32f31fd77025f8ad3cab1854df3f19f58097567,2013-08,Lincolnshire Police,Lincolnshire Police,-0.144386,52.788376,On or near CLEY HALL GARDENS,E01026272,South Holland 007E,Investigation complete; no suspect identified
fca7a7d5a41e5402100423cb030ee2f0990f673d793f08304e96a8fc601321af,2013-08,Lincolnshire Police,Lincolnshire Police,0.348922,53.180608,On or near Pedestrian Subway,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
eaa6c5206e77cea21ba6fa8612641b07bb7dc61d8d84c2c2b215afbd95139967,2013-08,Lincolnshire Police,Lincolnshire Police,0.092026,53.171939,On or near DENNETT CLOSE,E01026101,East Lindsey 013F,Investigation complete; no suspect identified
8ffafa46b7bf688d004829b427a9d1e578d644d61332f2ca1c382a8ab7f562a7,2013-08,Lincolnshire Police,Lincolnshire Police,-0.751184,53.391192,On or near LIMBER CLOSE,E01026375,West Lindsey 006B,Investigation complete; no suspect identified
7ad7d4b885533156c468ef4de4f91469e67ef6ddb6dd9b104cff168447a66144,2013-08,Lincolnshire Police,Lincolnshire Police,-0.155458,52.788504,On or near Supermarket,E01032995,South Holland 006F,Investigation complete; no suspect identified
0661c9c77cfcd0fd5feb4227558f13436df661ee91275e1aa30953ce7fd8b307,2013-08,Lincolnshire Police,Lincolnshire Police,-0.025560,52.979544,On or near ARCHER LANE,E01026036,Boston 003D,Investigation complete; no suspect identified
cbe0770405af19c149bca26216ae99974a10daedbf975b89d3a6e2fd32aa0e04,2013-08,Lincolnshire Police,Lincolnshire Police,0.351556,53.192928,On or near Parking Area,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
ce62d583541b270262636a9c0372972d086a80e152c2711203cb6e8a79c8926c,2013-08,Lincolnshire Police,Lincolnshire Police,-0.391661,53.050015,On or near BOURNE LANE,E01026224,North Kesteven 007D,Investigation complete; no suspect identified
5a67c0d28de80de7d4b51c071a5fd201623d8b2139d668c5f125f9cde647eefc,2013-08,Lincolnshire Police,Lincolnshire Police,-0.056032,52.926202,On or near THE SQUARE,E01026019,Boston 007C,Investigation complete; no suspect identified
9410b1bc5074933ebf3b6cb5ba68652a2e011797a33ebf4847f6075902fce692,2013-08,Lincolnshire Police,Lincolnshire Police,0.005861,53.087302,On or near MAIN ROAD,E01026102,East Lindsey 018D,Investigation complete; no suspect identified
44edaf7ef19d66ac3307845d8a91a67eb7ce931273ef959ad1117bca6889e6fa,2013-08,Lincolnshire Police,Lincolnshire Police,-0.773962,53.391842,On or near TRENT STREET,E01026383,West Lindsey 004E,Investigation complete; no suspect identified
021f4bf39518c8e963bf8ab30cdc783f7eca77768d6c898b8e54c179f405f311,2013-08,Lincolnshire Police,Lincolnshire Police,-0.382298,52.768052,On or near Police Station,E01026299,South Kesteven 010A,Investigation complete; no suspect identified
13ecf955671479e5bfc487934cab90ed59923215cb3f3f60ca7800291c8a59c1,2013-08,Lincolnshire Police,Lincolnshire Police,-0.041473,52.973505,On or near HESSLE AVENUE,E01026031,Boston 009B,Investigation complete; no suspect identified
ed92364299d18e26c15f03cd6557833d7df68e8c2c90b3b812f83b99eb5a1c9b,2013-08,Lincolnshire Police,Lincolnshire Police,-0.016332,52.980676,On or near QUEEN'S ROAD,E01026028,Boston 004E,Investigation complete; no suspect identified
f60de236fe353909c866424ba627fe420da981e79064608864fa8cbf41fc3bb2,2013-08,Lincolnshire Police,Lincolnshire Police,-0.550775,53.250265,On or near ANCHOLME CLOSE,E01026149,Lincoln 001A,Investigation complete; no suspect identified
399e61d7677cffa07de5fd357d8a7b7f361a7290fc9825e71cb53b6eb3144ae1,2013-08,Lincolnshire Police,Lincolnshire Police,0.343521,53.144958,On or near Parking Area,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
9123217aa9187f621d5aa55967d2d0ba0b77d0bdf42053acaf9e091bbf826bd8,2013-08,Lincolnshire Police,Lincolnshire Police,0.328411,53.150370,On or near CHURCH ROAD NORTH,E01026083,East Lindsey 015A,Investigation complete; no suspect identified
407c78736c41d32a3bd130372600b6b8c1500c81887bde910763fd38bf5e4a30,2013-08,Lincolnshire Police,Lincolnshire Police,-0.127365,53.233479,On or near Park/Open Space,E01026105,East Lindsey 009D,Investigation complete; no suspect identified
b9b82df0e66f07b25a12f4554942b746583156bd59c2c43631962d1b5a6a9661,2013-08,Lincolnshire Police,Lincolnshire Police,-0.772249,53.393389,On or near PROSPECT TERRACE,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
4f999967f73769f67051f7d12299440ae2b56ce6453b86d9fdc50a553dd7cb0b,2013-08,Lincolnshire Police,Lincolnshire Police,-0.542347,53.246423,On or near ANZIO CLOSE,E01026151,Lincoln 003E,Investigation complete; no suspect identified
3acebcbf7e5d79fb09645fbbe643f2f829d4c48de348bd5469f7c940e17c4761,2013-08,Lincolnshire Police,Lincolnshire Police,-0.520317,53.246394,On or near THE OVAL,E01026152,Lincoln 004E,Investigation complete; no suspect identified
220268559980ec3eafaf6405b3aec9eb2364d3f05c9bce347c41e65977b8b78d,2013-08,Lincolnshire Police,Lincolnshire Police,-0.538337,53.237429,On or near NEWPORT COURT,E01026148,Lincoln 003D,Investigation complete; no suspect identified
c7ea2da28d090a7223d3daeeeb016ba8f9471bc5686a342e9fbb610904430b8c,2013-08,Lincolnshire Police,Lincolnshire Police,-0.550310,53.230770,On or near FOSS STREET,E01026146,Lincoln 005D,Investigation complete; no suspect identified
95a6f66aba6eb0aceeae5276ec167b1b4c89683e90416df54788de6e63b12cce,2013-08,Lincolnshire Police,Lincolnshire Police,-0.603187,53.407127,On or near CHURCH STREET,E01026385,West Lindsey 005A,Investigation complete; no suspect identified
5b42e110cc50d5e3f823e5659c53a4aacaffa59d6a2b278a40b4092694b8c115,2013-08,Lincolnshire Police,Lincolnshire Police,-0.478403,53.266525,On or near THE HAWTHORNS,E01026394,West Lindsey 010B,Investigation complete; no suspect identified
cf922f962fd76164b01c7f8ed496f900645599d0d1ea154299e502b7d0432ffd,2013-08,Lincolnshire Police,Lincolnshire Police,-0.715680,53.443636,On or near MARK RISE,E01026407,West Lindsey 002E,Investigation complete; no suspect identified
38435fe676cd4c6f5ca909a2f9761099dda1873b0baade8f841271bd441cb790,2013-08,Lincolnshire Police,Lincolnshire Police,-0.637460,52.909120,On or near COLLEGE STREET,E01026343,South Kesteven 006D,Investigation complete; no suspect identified
280a598a90ff63a6bc4cb8e356ac93e629ea7a020e1a207cf05638e316421e3a,2013-08,Lincolnshire Police,Lincolnshire Police,-0.335448,53.384871,On or near Petrol Station,E01026389,West Lindsey 003A,Investigation complete; no suspect identified
08c89377bb030d3f58f6be8791b80c9374c0151a085c2608ee2c5c4d56553274,2013-08,Lincolnshire Police,Lincolnshire Police,-0.608899,53.217966,On or near MARHAM CLOSE,E01026128,Lincoln 007B,Investigation complete; no suspect identified
85ef728ce58415f267215c265e8b4c6c9f3411bf46b16bd674192a3e4a2812ad,2013-08,Lincolnshire Police,Lincolnshire Police,0.176515,53.258381,On or near HAMILTON ROAD,E01026042,East Lindsey 008A,Investigation complete; no suspect identified
49c0969f34ae4707a01ebcb3bda52b06ee26a59f90f08c0b7e3398f51ad2b71d,2013-08,Lincolnshire Police,Lincolnshire Police,-0.564591,53.196603,On or near RIVERMEAD,E01026141,Lincoln 011E,Investigation complete; no suspect identified
f08430c419bb50625dcfd1bc8c9adc13ecce72baf9c53738ac3040faa18bb8a0,2013-08,Lincolnshire Police,Lincolnshire Police,-0.431577,53.235317,On or near BLACKSMITH ROAD,E01026373,West Lindsey 011E,Investigation complete; no suspect identified
58aada77d38e2cc16cd69d85a68a858f828082d45842328dc23e0726c1651a4a,2013-08,Lincolnshire Police,Lincolnshire Police,-0.205472,52.977290,On or near SIX HUNDREDS DROVE,E01026201,North Kesteven 012B,Investigation complete; no suspect identified
aceb210fa05e00d3b60ca7747c7c25022c9cafb63551eb8184536287995dfaf3,2013-08,Lincolnshire Police,Lincolnshire Police,-0.785385,53.405263,On or near GEORGE STREET,E01026378,West Lindsey 004A,Investigation complete; no suspect identified
7cfaf7920da444ef655ea1a2a3787e8252fa954e3cb87a4777050a4c97f3657d,2013-08,Lincolnshire Police,Lincolnshire Police,-0.769555,53.387707,On or near Supermarket,E01026382,West Lindsey 004D,Investigation complete; no suspect identified
2f3be9bfaa4974bbe7784e9c371516907745c4f6e1cbc4a0fffa9897b173ef8b,2013-08,Lincolnshire Police,Lincolnshire Police,-0.768114,53.406371,On or near ASH GROVE,E01026380,West Lindsey 002A,Investigation complete; no suspect identified
2f26c0e9a438db4645d164a16f50b958c83675bd7d6a9e8a34e88a5128b7bb43,2013-08,Lincolnshire Police,Lincolnshire Police,-0.522307,53.231694,On or near MILMAN ROAD,E01026124,Lincoln 004C,Investigation complete; no suspect identified
91860aa02008881da709ac38eb6402c9805c54bd381f439f2dcd59a433176dbe,2013-08,Lincolnshire Police,Lincolnshire Police,-0.586860,53.181317,On or near GRINTER CLOSE,E01032988,North Kesteven 013B,Investigation complete; no suspect identified
5119fe6488690e6a34a247a83aff84e4be7b6273bde1e9afe37fa6c162498cd4,2013-08,Lincolnshire Police,Lincolnshire Police,-0.601357,53.253135,On or near Park/Open Space,E01026397,West Lindsey 009B,Investigation complete; no suspect identified
6ad9dc7f1d163a1ae2b2cc9e46fa649515d31579beca8cc95b27e26d7b731651,2013-08,Lincolnshire Police,Lincolnshire Police,-0.032045,52.977782,On or near Petrol Station,E01026032,Boston 002D,Investigation complete; no suspect identified
2be4957005b20e2196fe86697e3cd58be1930aa4622b5346af9be1304f857a95,2013-08,Lincolnshire Police,Lincolnshire Police,-0.635052,52.891579,On or near TOLLEMACHE ROAD (NORTH),E01026319,South Kesteven 006C,Investigation complete; no suspect identified
8bfe746714c4173a662b76741e3f14c8895bc8e198eb2abe2dfe2d1fcd565aae,2013-08,Lincolnshire Police,Lincolnshire Police,-0.040094,53.217520,On or near JOLLS LANE,E01026105,East Lindsey 009D,Investigation complete; no suspect identified
c44095bba76505bb7bff4e66c6fe56edf51eac425ce785df91be178529db5b3d,2013-08,Lincolnshire Police,Lincolnshire Police,-0.032045,52.977782,On or near Petrol Station,E01026032,Boston 002D,Investigation complete; no suspect identified
a769f9cb5eab90e98c1efa8120e19cf560aabdc92fb6176ca748a1657d0cfeb0,2013-08,Lincolnshire Police,Lincolnshire Police,-0.772059,53.401036,On or near SPITAL TERRACE,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
5043775dce3ce7475b720c5199d774b977f3cd375e9b0ac7ccb0f300cf1f3b68,2013-08,Lincolnshire Police,Lincolnshire Police,-0.541689,53.230512,On or near PARK STREET,E01026143,Lincoln 005B,Investigation complete; no suspect identified
4e5d752aaf7d5d078da7f52a59dd093d07997fce349ca7d4edec077a8dc28b25,2013-08,Lincolnshire Police,Lincolnshire Police,-0.420456,52.993655,On or near GEORGE STREET,E01026228,North Kesteven 011A,Investigation complete; no suspect identified
eb50a32c7814c58d2eed547da6407d0f46197c2dddc4f8ea6066b4b7d3a4bc2a,2013-08,Lincolnshire Police,Lincolnshire Police,-0.548124,53.209465,On or near MILTON STREET,E01026174,Lincoln 008D,Investigation complete; no suspect identified
33ed20c619d95f49f3e13cc98cc91c6fe3afbfb31962d0b8b0328e1e4077b5b7,2013-08,Lincolnshire Police,Lincolnshire Police,0.337924,53.148196,On or near CAVENDISH ROAD,E01026084,East Lindsey 012A,Investigation complete; no suspect identified
35679bb528a7c23de1c1f4c79cd4d1c79691e695440bef670d718c3c9c2b7476,2013-08,Lincolnshire Police,Lincolnshire Police,0.329193,53.194644,On or near MAYFIELD DRIVE,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
3bfade488bf6cb7b9b66d7dacd683b7114a3ff60f83a31fc106d931c8ff35478,2013-08,Lincolnshire Police,Lincolnshire Police,-0.366328,52.837086,On or near EAST STREET,E01026290,South Kesteven 008A,Investigation complete; no suspect identified
44ae37e4102553da59e85c25e33d5f8032b788a11a40ba152f6a66a38e7eacc0,2013-08,Lincolnshire Police,Lincolnshire Police,-0.485167,53.304637,On or near VICARAGE LANE,E01026412,West Lindsey 008B,Investigation complete; no suspect identified
5d3955ddd651284efcc676ab9cee5c9d3e76e24d7e675709d349a59632bf79f8,2013-08,Lincolnshire Police,Lincolnshire Police,0.056691,52.985100,On or near BRAND END ROAD,E01026008,Boston 001B,Investigation complete; no suspect identified
8fe59e3ced80cd9c217c059b02c8fe2d5a651d5827dbc094462b43b268d46f2e,2013-08,Lincolnshire Police,Lincolnshire Police,0.262702,53.342214,On or near HIGH STREET,E01026073,East Lindsey 005B,Investigation complete; no suspect identified
3384cf4a0c7105a6c553f45542ece301535d3d83c7ea70e275a210c085e7e9dd,2013-08,Lincolnshire Police,Lincolnshire Police,-0.043404,52.982851,On or near SUNNINGDALE DRIVE,E01026011,Boston 002B,Investigation complete; no suspect identified
110a51db4065539ca639589a01720cee6bb63cd4d16f67418e6033b4d3d278ad,2013-08,Lincolnshire Police,Lincolnshire Police,-0.014803,53.489279,On or near CHURCH LANE,E01026106,East Lindsey 001F,Investigation complete; no suspect identified
f5346cd245faa1ae6bcd1fe89883b67c091f2bc27baf8171465fba4d0107915a,2013-08,Lincolnshire Police,Lincolnshire Police,-0.019149,52.978359,On or near RASON'S COURT,E01026025,Boston 003C,Investigation complete; no suspect identified
92c066ffff905e2184c804a4d5ce607d8dc1d4927055e27271a8c6c699191bf1,2013-08,Lincolnshire Police,Lincolnshire Police,-0.022224,52.977565,On or near Nightclub,E01026025,Boston 003C,Investigation complete; no suspect identified
f48ae20622eb02641062601195cf9eacbe70f5856d4c20faa495471ba7d6e726,2013-08,Lincolnshire Police,Lincolnshire Police,-0.612091,53.216511,On or near HALTON CLOSE,E01026129,Lincoln 007C,Investigation complete; no suspect identified
8a90ed55e67e75d029130665bfb7f2fc224449db1c83051dd5d2815ae9bf496b,2013-08,Lincolnshire Police,Lincolnshire Police,0.264679,53.252494,On or near MUMBY ROAD,E01026113,East Lindsey 008D,Investigation complete; no suspect identified
345cd5b34edada5349da80790e23a0914b76ada9157668ae13b1efc1fe3c4d6c,2013-08,Lincolnshire Police,Lincolnshire Police,-0.046681,52.986178,On or near HAVEN MEADOWS,E01026010,Boston 002A,Investigation complete; no suspect identified
b810c45b76e2c2138a6ab2403c66a9f62f58cb4f77674cdcb6bc62bae608d5a6,2013-08,Lincolnshire Police,Lincolnshire Police,-0.499955,53.242786,On or near BLACKFRIARS ROAD,E01026153,Lincoln 002A,Investigation complete; no suspect identified
e422838e714db9033794a112eabfd84938697da4b42e699414360aaeba3e83ad,2013-08,Lincolnshire Police,Lincolnshire Police,0.347323,53.166416,On or near THE DRIVE,E01026115,East Lindsey 012C,Investigation complete; no suspect identified
d794651a2b3270c323aa24f8333bbfee65d011a5d29d2ebfd48fba16d9b65f1a,2013-08,Lincolnshire Police,Lincolnshire Police,-0.057247,52.926977,On or near KINGS COURT,E01026020,Boston 007D,Investigation complete; no suspect identified
1794f3c40b313e9998989148d03d906bb345bc55904b1b4c38359a74a82d423b,2013-08,Lincolnshire Police,Lincolnshire Police,-0.652381,52.901271,On or near HARLAXTON ROAD,E01026317,South Kesteven 006A,Investigation complete; no suspect identified
8bf8d05b950b127fe62394de668fd39455b33993334d1d1ac3bd0237fcf2e798,2013-08,Lincolnshire Police,Lincolnshire Police,0.117289,53.078718,On or near LADE BANK,E01026023,Boston 001D,Investigation complete; no suspect identified
8eb985159190d111a5c10dd17123d43791a21e8892c04247a7670a56ca660f17,2013-08,Lincolnshire Police,Lincolnshire Police,-0.564158,53.206881,On or near PRIAL CLOSE,E01026173,Lincoln 010D,Investigation complete; no suspect identified
fd9b40a23e838bf4326d0b32fb2cfa69d9e9203f111e04ba950620690e648439,2013-08,Lincolnshire Police,Lincolnshire Police,-0.006096,53.141320,On or near MAIN ROAD,E01026060,East Lindsey 009A,Investigation complete; no suspect identified
c917a2b46aeb504fe4ec5f3ac9cc30b5203407b854c593bf62816a41b3523703,2013-08,Lincolnshire Police,Lincolnshire Police,-0.332694,52.701464,On or near LIME CLOSE,E01026362,South Kesteven 012C,Investigation complete; no suspect identified
5178b668153d5e6347e4bbe9df599d7c60da09bc01cce6e2d8fcdebfdc09baf2,2013-08,Lincolnshire Police,Lincolnshire Police,-0.176814,53.426388,On or near ST MARY'S LANE,E01026045,East Lindsey 001A,Investigation complete; no suspect identified
