Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
951a10b010318f031a543f8c594f32504f013b2030c35254c6a33100fc52436b,2012-11,Thames Valley Police,Thames Valley Police,-1.170421,51.408816,On or near ABBEY GARDENS,E01016255,West Berkshire 011B,Investigation complete; no suspect identified
717d46cedaeabda1f6bfbd7896bb8f0db208ddb668a3f4935e37043dd5dd759a,2012-11,Thames Valley Police,Thames Valley Police,-1.085562,51.435529,On or near SPRING GARDENS,E01016345,West Berkshire 009D,Local resolution
9d03378fba0f9332ffb41769a78aba436fa2e104265620ae21290e994b0c85ca,2012-11,Thames Valley Police,Thames Valley Police,-1.324316,51.400390,On or near Shopping Area,E01016347,West Berkshire 019C,Suspect charged
3658c3c73a441d7414b8c03f718afca289a0c225598d34c13e319cab19165a3c,2012-11,Thames Valley Police,Thames Valley Police,-0.618303,51.528455,On or near FARADAY CLOSE,E01016484,Slough 002B,Local resolution
f6d06149f8a4636a8124a95cca72d6fa8741dc4716ade442003c3e40a5da8fc8,2012-11,Thames Valley Police,Thames Valley Police,-0.740534,52.029455,On or near OSPREY CLOSE,E01016848,Milton Keynes 018E,Investigation complete; no suspect identified
1a64671797f77058e48168db90143acd0b0e7c781eb69e9015b1d44cec6573d8,2012-11,Thames Valley Police,Thames Valley Police,-0.838878,51.940023,On or near SMITHFIELD END,E01017715,Aylesbury Vale 006C,Investigation complete; no suspect identified
90e92a96628def9d8ceb9130fa171fbd12bcc5f86a279f83736d89d493c1c2fd,2012-11,Thames Valley Police,Thames Valley Police,-0.743724,51.764243,On or near THE PENNINGS,E01017726,Aylesbury Vale 024A,Investigation complete; no suspect identified
a9bce4c128cbdd94af8df55bc568ddf04647b2f638e3a95d339a160015e6ebd9,2012-11,Thames Valley Police,Thames Valley Police,-0.824384,51.733958,On or near COURTMOOR CLOSE,E01017932,Wycombe 001D,Investigation complete; no suspect identified
d35e09f1680ac285fc081be51cb93365b45792ba4e1d2f750536c6b69206a3f0,2012-11,Thames Valley Police,Thames Valley Police,-0.813312,51.816074,On or near SILVER STREET,E01032961,Aylesbury Vale 015F,Suspect charged
fb9098fe2e86e3d54b2b933cda6a2a60097c4c9af28a5bcb8b923848ae84eba8,2012-11,Thames Valley Police,Thames Valley Police,-0.732791,51.513544,On or near LARCHFIELD ROAD,E01016593,Windsor and Maidenhead 007D,Investigation complete; no suspect identified
5909145846809874c639db5b073c098346985850c4f7cfb3f645a6b1283f85bd,2012-11,Thames Valley Police,Thames Valley Police,-0.722964,51.985595,On or near GRASMERE WAY,E01016746,Milton Keynes 032D,Investigation complete; no suspect identified
f5a22fcda7fe3c436b74d6ba44f4d78542340022426d2c77db408e062661c097,2012-11,Thames Valley Police,Thames Valley Police,-1.319733,52.071695,On or near DAVENTRY ROAD,E01028439,Cherwell 004E,Investigation complete; no suspect identified
01f04fbd885f89f73eaa4e4c4aad3e6cbe66c37f447abc7d3191a687e7628f76,2012-11,Thames Valley Police,Thames Valley Police,-0.732607,51.505107,On or near SOMERSBY CRESCENT,E01016562,Windsor and Maidenhead 008D,Investigation complete; no suspect identified
bd284aa9258a4a962c2add6e464c943ff91b9e12c5d94f4a97b56979ebbc73c3,2012-11,Thames Valley Police,Thames Valley Police,-1.144317,51.899148,On or near FALLOWFIELDS,E01028467,Cherwell 013E,Investigation complete; no suspect identified
f573ec0c8f28025583d903d8dc55b43b57ee96ce81fff2b46a87c86132670966,2012-11,Thames Valley Police,Thames Valley Police,-0.720216,51.624826,On or near HENNERTON WAY,E01017899,Wycombe 014A,Investigation complete; no suspect identified
684b09946b59c9695e2ddb77ef5bb50d80482e5aee516d8fe180e871a73ecbc1,2012-11,Thames Valley Police,Thames Valley Police,-0.840761,51.818856,On or near PINE STREET,E01032957,Aylesbury Vale 016F,Investigation complete; no suspect identified
a3532ed637d81c3d045f61cbbd6534f59be221190fd8f0baa4a807910aca097b,2012-11,Thames Valley Police,Thames Valley Police,-0.644807,51.477680,On or near DEDWORTH ROAD,E01016555,Windsor and Maidenhead 014D,Investigation complete; no suspect identified
a18701d3123aae7cf2ef307573f199a17f6ef9aaf94fc8296d4699bc50f0f6eb,2012-11,Thames Valley Police,Thames Valley Police,-1.155780,51.896273,On or near CEMETERY ROAD,E01028468,Cherwell 015D,Investigation complete; no suspect identified
42c586562aec9d3b8b546dfbfb39e25a1f847c826ad5912355856a2d148a4a98,2012-11,Thames Valley Police,Thames Valley Police,-0.958763,51.431010,On or near DULVERTON GARDENS,E01016372,Reading 017B,Investigation complete; no suspect identified
e89787922ce4bc39c276dffd58673b2e987e377bfd99a57446cccdb60995ff72,2012-11,Thames Valley Police,Thames Valley Police,-0.761979,52.030383,On or near Supermarket,E01016728,Milton Keynes 021C,Investigation complete; no suspect identified
46b401fcd90594cec5b312162064619d585ae09c08ff47ec639f62ee00cf1dde,2012-11,Thames Valley Police,Thames Valley Police,-0.822148,52.062145,On or near STRATFORD ROAD,E01016840,Milton Keynes 010D,Investigation complete; no suspect identified
6d1f4559e2d6ef080098249f6dd206c316bc3c0368546d52ab87ab0d40837244,2012-11,Thames Valley Police,Thames Valley Police,-0.798254,52.035533,On or near DORTON CLOSE,E01016777,Milton Keynes 020C,Investigation complete; no suspect identified
3ab2e3486f38a8ddceb8ffd8ea6fa51ad72bc620a53454ef06360ff330c58a8b,2012-11,Thames Valley Police,Thames Valley Police,-0.574598,51.522762,On or near KNOLTON WAY,E01016521,Slough 005F,Investigation complete; no suspect identified
8b1a4212c43e2d5bf94aa81aeb0d6e2b3e2c94ed25733e51cc5ead717baebdd0,2012-11,Thames Valley Police,Thames Valley Police,-0.612482,51.509368,On or near Pedestrian Subway,E01016475,Slough 008C,Investigation complete; no suspect identified
eea4892e44e759c3f95360e3e56a992aac2e5462c08c3c168571e44caac3e98a,2012-11,Thames Valley Police,Thames Valley Police,-0.600574,51.503912,On or near KING'S ROAD,E01016462,Slough 009A,Investigation complete; no suspect identified
0c96369fda14594a57911ba586894ebb7e1454081330cdb7a866376fcea45f11,2012-11,Thames Valley Police,Thames Valley Police,-0.572842,51.510709,On or near GOODMAN PARK,E01016457,Slough 007B,Investigation complete; no suspect identified
876c3cf7fa048a5e9cba48a21b03be96a19cbffb75eb8e5d149b90dcc8163546,2012-11,Thames Valley Police,Thames Valley Police,-0.809920,52.063955,On or near Supermarket,E01016840,Milton Keynes 010D,Suspect charged
2652e2947a216b8eeb1a9f01bbeb743437c0b9a5e81f3d29de115e6655d8e1c6,2012-11,Thames Valley Police,Thames Valley Police,-1.277571,51.808872,On or near Petrol Station,E01028511,Cherwell 019C,Suspect charged
d6a3ee96d2bd5ba61d23e710b21d8986eae3cf8d752730b0a8a58c512dd3156f,2012-11,Thames Valley Police,Thames Valley Police,-1.258836,51.751023,On or near Shopping Area,E01028521,Oxford 008A,Suspect charged
1fa0ff3051a6a0563ba7da46ffa7a8586a64107f5e283431418b5dac3ddfe5a5,2012-11,Thames Valley Police,Thames Valley Police,-0.720836,51.523089,On or near Shopping Area,E01032734,Windsor and Maidenhead 005H,Suspect charged
ffec4b9160a082ffd07ac30a4b80cdb865dce611bfc64ba57976a7112983f052,2012-11,Thames Valley Police,Thames Valley Police,-0.763152,52.036482,On or near Pedestrian Subway,E01033500,Milton Keynes 014F,Offender given a caution
bbf01f84a87bbb339a7d0d9466ab04e3360606caacc2c9d7a28af156cdbe502f,2012-11,Thames Valley Police,Thames Valley Police,-1.059555,51.377191,On or near Sports/Recreation Area,E01016308,West Berkshire 022B,Investigation complete; no suspect identified
e7594ecba2a38b1ab4f8cc85d29917b25e50d125b1d7b0fe2e183d9722c010eb,2012-11,Thames Valley Police,Thames Valley Police,-0.996393,51.454717,On or near ELM PARK ROAD,E01016357,Reading 008B,Suspect charged
0229c66870f6bc6611f4f9d7e095cb8ecc5e07deca27ae6cc0440f584acddf10,2012-11,Thames Valley Police,Thames Valley Police,-0.971717,51.451185,On or near MUNDESLEY STREET,E01016378,Reading 011D,Investigation complete; no suspect identified
e77286ab26c5c4f70fc00a6bb892a88220da22562b4478543dec83c2c499f2e4,2012-11,Thames Valley Police,Thames Valley Police,-1.020102,51.438363,On or near LEA CLOSE,E01016421,Reading 015C,Investigation complete; no suspect identified
f04fe6d71012667e7d97728b70cd73af97f9d3e696118d8274cf12b4922b70a8,2012-11,Thames Valley Police,Thames Valley Police,-0.601358,51.521141,On or near MUNDESLEY SPUR,E01016447,Slough 004D,Investigation complete; no suspect identified
6afc424f2724254b0c973dd84bf52ac8fbc9a79c24db60e77152df62f827b06e,2012-11,Thames Valley Police,Thames Valley Police,-0.621581,51.532099,On or near NORTHCROFT,E01016488,Slough 002F,Investigation complete; no suspect identified
75f6f3641d1b7a5b06b39cf66ec019fdf7ed7c48154354a1087b1a284d9f4508,2012-11,Thames Valley Police,Thames Valley Police,-0.610700,51.702268,On or near FORELANDS WAY,E01017792,Chiltern 004C,Investigation complete; no suspect identified
3c6f110e4d36aa67b9853545e29f4c7ada392529c4d403c32678ea11c0be5b92,2012-11,Thames Valley Police,Thames Valley Police,-1.274622,51.678894,On or near ORCHARD CLOSE,E01028699,Vale of White Horse 005D,Investigation complete; no suspect identified
9a6d0bb27d48efce099f0162d61c8681bdcf9978dd0588ccfb147b0813e8d8a3,2012-11,Thames Valley Police,Thames Valley Police,-0.750181,52.043125,On or near LOWER TWELFTH STREET,E01033499,Milton Keynes 014E,Investigation complete; no suspect identified
fb03f5a445b4cf1ec936d29a868b4c56fbef8208537707d3524f217559f9a3eb,2012-11,Thames Valley Police,Thames Valley Police,-1.636352,51.811166,On or near HIGH STREET,E01028767,West Oxfordshire 012C,Investigation complete; no suspect identified
9172e32b10e005925b3310c57a42609afd9194dd6f7058db5a96efa3967c6d19,2012-11,Thames Valley Police,Thames Valley Police,-0.753436,51.630884,On or near OXFORD STREET,E01017837,Wycombe 015B,Investigation complete; no suspect identified
5dc5d609a3d36d2a165d322da4a3751c34835e8de608dc6e200261bca30046de,2012-11,Thames Valley Police,Thames Valley Police,-1.225894,51.604233,On or near ORIEL COURT,E01028630,South Oxfordshire 013A,Investigation complete; no suspect identified
9805695bf7033573463b2bf911655a28148366a689a07bb9a40c93798ab61666,2012-11,Thames Valley Police,Thames Valley Police,-0.771708,51.397979,On or near Pedestrian Subway,E01016215,Bracknell Forest 009F,Investigation complete; no suspect identified
2fe9465a58d5f54abe4690ee8a8572b94ad460152169c1116aee7f2c765d3dc2,2012-11,Thames Valley Police,Thames Valley Police,-0.815691,51.819964,On or near A4156,E01032961,Aylesbury Vale 015F,Suspect charged
598b2ef05efa15bc4b06e09feceed985f253ecb3015c92e1919a1890f2e5adbf,2012-11,Thames Valley Police,Thames Valley Police,-0.813409,51.818458,On or near Nightclub,E01032961,Aylesbury Vale 015F,Investigation complete; no suspect identified
903deb491cb38d18994c313f01667da22b1d4eee4d785eedfe7522a2a0bbebf0,2012-11,Thames Valley Police,Thames Valley Police,-0.714575,51.524307,On or near A4,E01032733,Windsor and Maidenhead 005G,Offender given a caution
8e196486ef207aa3862f4654d06604dc18edfae650fd885ae5b623f6397c2ab6,2012-11,Thames Valley Police,Thames Valley Police,-0.975774,51.457695,On or near GREYFRIARS ROAD,E01033415,Reading 011F,Investigation complete; no suspect identified
944cb83955df9a4af7536783d82c9b469d55a8af2d633d0071be3aa5f2c1fa9c,2012-11,Thames Valley Police,Thames Valley Police,-0.738216,51.534185,On or near WILLOW CLOSE,E01016571,Windsor and Maidenhead 003A,Investigation complete; no suspect identified
514e5842e7f7e5ce79f3c856caba55a0d1d93a3b63d31173b0ebd74dd994d7fc,2012-11,Thames Valley Police,Thames Valley Police,-1.349711,52.075999,On or near LAVENDER CLOSE,E01028441,Cherwell 002A,Investigation complete; no suspect identified
dc86866d95df48ee0a1f3aef8cd317ae16f9de2d1a28bba8bad5cf77d715b296,2012-11,Thames Valley Police,Thames Valley Police,-1.480821,51.790200,On or near BRIDGE STREET,E01032952,West Oxfordshire 008I,Investigation complete; no suspect identified
677bf042f07f419f4e72b9ccac87cac646fdd07bd5fd4657316640e96514b485,2012-11,Thames Valley Police,Thames Valley Police,-1.004701,51.455858,On or near TOFREK TERRACE,E01016400,Reading 008F,Investigation complete; no suspect identified
d48b11220580e074359522de17b20e289ea8825a2fed430e419a9c520c371dab,2012-11,Thames Valley Police,Thames Valley Police,-1.343057,51.396657,On or near BONEMILL LANE,E01016302,West Berkshire 018C,Investigation complete; no suspect identified
1f05872416e0dc8648cfdb5f9e9c8c466cb6a0a254606a18a4a23e1d08f437ce,2012-11,Thames Valley Police,Thames Valley Police,-0.602352,51.507476,On or near THE CRESCENT,E01016462,Slough 009A,Investigation complete; no suspect identified
559403180b7c02285ea4e63b758f57b2cb50b4ae16a4238425312c984534aa54,2012-11,Thames Valley Police,Thames Valley Police,-1.218952,51.731883,On or near Parking Area,E01028530,Oxford 015D,Investigation complete; no suspect identified
380c9bf188cd44100e7c7c57228a5011d156a95e8ac0ee467818e2485e67a71e,2012-11,Thames Valley Police,Thames Valley Police,-0.576600,51.669229,On or near CHILCOTE LANE,E01017776,Chiltern 008C,Local resolution
53268bc92a16982b611e5b95b3436b6425a478385c0c14dd9ee806b66c4d7b45,2012-11,Thames Valley Police,Thames Valley Police,-1.447338,51.396763,On or near ASHTON PLACE,E01016300,West Berkshire 018A,Local resolution
0237195706232db0160761fc6ac6d520a995b37423567d759753c66546870833,2012-11,Thames Valley Police,Thames Valley Police,-0.831559,51.783663,On or near BISHOPSTONE,E01017678,Aylesbury Vale 022D,Suspect charged
bbaf2b4335b53aaf2bdb3f2b690be0a0074a12f10fb525b121c9674dc3e74df0,2012-11,Thames Valley Police,Thames Valley Police,-1.326160,51.405957,On or near OXFORD STREET,E01016310,West Berkshire 012A,Offender given a caution
1afee121c71e958a6fea71857b9525e296f887c0fe6f86cc316962b12d1b7e73,2012-11,Thames Valley Police,Thames Valley Police,-0.642254,51.835839,On or near NEWELLS HEDGE,E01017701,Aylesbury Vale 009E,Investigation complete; no suspect identified
766710e55f29a64ba46416612ddb37fa7451a637e23cc2553acdef1e55b75081,2012-11,Thames Valley Police,Thames Valley Police,-0.843027,51.620786,On or near FININGS ROAD,E01017854,Wycombe 007C,Investigation complete; no suspect identified
4474966e36b3198785c7d2533df8abfc1d4df5b391cf46d57b1bade5b1c19360,2012-11,Thames Valley Police,Thames Valley Police,-1.256963,51.752189,On or near Nightclub,E01028521,Oxford 008A,Investigation complete; no suspect identified
129da49bef9d3608141d22a1cb3b285f42c765bed51107f59ee0736ce2085955,2012-11,Thames Valley Police,Thames Valley Police,-0.601466,51.512438,On or near CONEGAR COURT,E01032729,Slough 009F,Investigation complete; no suspect identified
9c4e26be32e5eb05f85a40549327c33ed7f02a23296b04dd72040257bc6b73a5,2012-11,Thames Valley Police,Thames Valley Police,-0.963849,51.455459,On or near BLAKES COTTAGES,E01033415,Reading 011F,Investigation complete; no suspect identified
744033fc265bd70559af8ecd125b67e2be2ecf78dc9c32d2e72de86b0f1962a3,2012-11,Thames Valley Police,Thames Valley Police,-0.534121,51.486888,On or near SPRINGFIELD ROAD,E01016480,Slough 014B,Investigation complete; no suspect identified
8c3d3b01a1652058fc69918b8cb21cd53557b58fdfaa1bcbc1190f9fa4fd5074,2012-11,Thames Valley Police,Thames Valley Police,-0.926223,51.456829,On or near DELAMERE ROAD,E01016614,Wokingham 006B,Investigation complete; no suspect identified
40bd4ff74674d147241410dd4a1240f29b8c1190285b27c0ea7fe477ee20f56a,2012-11,Thames Valley Police,Thames Valley Police,-0.637480,51.602188,On or near AYLESBURY END,E01017799,South Bucks 001D,Suspect charged
d0812f94df645b8097d15d0c32e38da0a37e464d1cbe4476bce369b88d2608ca,2012-11,Thames Valley Police,Thames Valley Police,-0.515794,51.482656,On or near FAWSLEY CLOSE,E01016482,Slough 014D,Investigation complete; no suspect identified
5f9c145dc76f619e77b719150408b5c656cd8f89ecf8654e7962894028c5f9bd,2012-11,Thames Valley Police,Thames Valley Police,-0.824027,51.801247,On or near TEES ROAD,E01017723,Aylesbury Vale 020C,Offender given a caution
ea390b86b9bb91753715d191c58910b80afc0531f7d6367827f968e50585fb4f,2012-11,Thames Valley Police,Thames Valley Police,-0.728463,52.045932,On or near CHISLEHAMPTON,E01016731,Milton Keynes 016A,Investigation complete; no suspect identified
4588db6e4ebc49de5bb5807871dc4f38de49e66f3887009f1e65f80d636ea129,2012-11,Thames Valley Police,Thames Valley Police,-1.256206,51.753308,On or near TURL STREET,E01028521,Oxford 008A,Investigation complete; no suspect identified
dfd69a79877cbc820e5928f995a9f1048c1396d30b51896bb5a6077d0edffe05,2012-11,Thames Valley Police,Thames Valley Police,-0.609374,51.482256,On or near Shopping Area,E01016544,Windsor and Maidenhead 010A,Suspect charged
0aeccdcf0f360170b5f416c3e4ecb5f281c35f8dda442bf3b5977c049a9f55d7,2012-11,Thames Valley Police,Thames Valley Police,-0.958645,51.451402,On or near Hospital,E01016414,Reading 014F,Investigation complete; no suspect identified
3dd5dfa268d1bf1203fd4c0aa577744b255d1f40868a89212023cdfefb705dab,2012-11,Thames Valley Police,Thames Valley Police,-1.224681,51.412353,On or near LONG GROVE,E01016265,West Berkshire 011D,Investigation complete; no suspect identified
3f8cb4ca8389340e421b93b0b29cfd465ccfd3d8f899bbcd5b0cf889abb2d574,2012-11,Thames Valley Police,Thames Valley Police,-0.758304,52.044649,On or near NORTH TENTH STREET,E01033499,Milton Keynes 014E,Investigation complete; no suspect identified
1465efd8a0e130c936f867cbf3500b938b413799e05d36a43501bfc092420fe0,2012-11,Thames Valley Police,Thames Valley Police,-1.124625,51.600015,On or near MARKET PLACE,E01028677,South Oxfordshire 012F,Investigation complete; no suspect identified
e25e14c7b3cedc841c85250a48261be540243beafb263a5d51afb34d826825d6,2012-11,Thames Valley Police,Thames Valley Police,-0.605943,51.480462,On or near SHEET STREET,E01016544,Windsor and Maidenhead 010A,Investigation complete; no suspect identified
3f0cfbdcac6e9c095fa0c0da1002bb1090ff65d096a859096791004d8fb1518b,2012-11,Thames Valley Police,Thames Valley Police,-1.317720,51.380884,On or near PRIORY PLACE,E01016293,West Berkshire 019A,Investigation complete; no suspect identified
52a805b86cceb5bec2a519d163340f28816707699f082554de01533c198063a9,2012-11,Thames Valley Police,Thames Valley Police,-0.977496,51.460497,On or near BARRY PLACE,E01016355,Reading 007A,Investigation complete; no suspect identified
b976e8a9fc830b57601f58e1c85ba7fa88052f5f0c72627be234abd80aaa08e0,2012-11,Thames Valley Police,Thames Valley Police,-0.760685,51.997552,On or near NENE DRIVE,E01016832,Milton Keynes 029C,Investigation complete; no suspect identified
23e09213eb29e8ed9f566463ba1664adfc603fd02bf524dcaed2b230bdb23f7c,2012-11,Thames Valley Police,Thames Valley Police,-0.729300,52.018994,On or near BARNFIELD DRIVE,E01016842,Milton Keynes 023B,Investigation complete; no suspect identified
53f0a2e66826fc7821f96b922bb30f97e0c1fa2dbbb64d094ff5267e7f4321ee,2012-11,Thames Valley Police,Thames Valley Police,-1.239107,51.760455,On or near FERRY ROAD,E01028563,Oxford 004D,Investigation complete; no suspect identified
7a57d900346675c3a46cc9f1e4d56292b911f2b5d7c7b6c89a88ce3423e2237c,2012-11,Thames Valley Police,Thames Valley Police,-1.225354,51.729255,On or near ROSE HILL,E01028578,Oxford 015F,Investigation complete; no suspect identified
aa5c43d30e5da31e5126e5ae67663f49652c6864babbc7143057d9ae39be4ab9,2012-11,Thames Valley Police,Thames Valley Police,-0.813570,51.817290,On or near KINGSBURY,E01032961,Aylesbury Vale 015F,Investigation complete; no suspect identified
6df9faa358613b683d8af67baff4bcef497c8cef6c915d8c7e0c6b3d6939779a,2012-11,Thames Valley Police,Thames Valley Police,-1.190717,51.723744,On or near PINE CLOSE,E01028517,Oxford 017A,Offender given penalty notice
bf5526834f0f7c15d3b8744932fb632def7072ff7225a58e206da8afad603cbe,2012-11,Thames Valley Police,Thames Valley Police,-1.259564,51.754327,On or near Supermarket,E01028521,Oxford 008A,Investigation complete; no suspect identified
7207cdb24d26667ae6a746c41ef10070154bee1b648621db43a55dbb7a9ef900,2012-11,Thames Valley Police,Thames Valley Police,-1.218424,51.726431,On or near ADDISON DRIVE,E01028555,Oxford 016D,Investigation complete; no suspect identified
71343ef88c75dde45dcd76a617be6e96dbce4bd00f2cec2ddfabd70b7cc33751,2012-11,Thames Valley Police,Thames Valley Police,-1.428189,51.812119,On or near Sports/Recreation Area,E01028799,West Oxfordshire 005D,Suspect charged
47947d07cfe63c5cccbf05efe0b6d98e8b208399f1afde9fdc812774612547f9,2012-11,Thames Valley Police,Thames Valley Police,-0.976961,51.453515,On or near Parking Area,E01033415,Reading 011F,Suspect charged
17b8568698827769fba6de61fd0c0ffccc25bd13ab40d50730286b19400a8faa,2012-11,Thames Valley Police,Thames Valley Police,-0.754958,51.407091,On or near DUNDAS CLOSE,E01016248,Bracknell Forest 007C,Investigation complete; no suspect identified
644a30e71c6f706a523215467c507e3bb85d4ba548f79ed387363e925eba2edc,2012-11,Thames Valley Police,Thames Valley Police,-1.033977,51.426483,On or near Motorway Service Area,E01016269,West Berkshire 015C,Investigation complete; no suspect identified
04ba3afc79375573fd09f417e5382f5e9117f9c04ab769b26dfefcaa2ad36b71,2012-11,Thames Valley Police,Thames Valley Police,-0.726591,51.979916,On or near FERN GROVE,E01016742,Milton Keynes 032A,Investigation complete; no suspect identified
c4aeaa3834f469871de86d28523f6f16f80f5716b66601ca420b3545922332c9,2012-11,Thames Valley Police,Thames Valley Police,-0.841499,51.830273,On or near LANDER ROAD,E01017706,Aylesbury Vale 012B,Investigation complete; no suspect identified
93c51f7dcd975153e9d454f388fd67e87899a0705c58c4fd3ea852874d405f38,2012-11,Thames Valley Police,Thames Valley Police,-0.550109,51.667835,On or near THE RETREAT,E01017777,Chiltern 008D,Investigation complete; no suspect identified
a64604cc48653e15a478cc064f15a927192a8059808ca64a0a51a2368ec80d72,2012-11,Thames Valley Police,Thames Valley Police,-0.719714,51.526593,On or near COLN CLOSE,E01016584,Windsor and Maidenhead 005E,Investigation complete; no suspect identified
f1b90c740fbe6e8a74fecadbd654de13704ce457f4575dd0c21c592b5479e8e5,2012-11,Thames Valley Police,Thames Valley Police,-0.999428,51.456757,On or near HILCOT ROAD,E01016361,Reading 007E,Offender given a caution
a1ae0415f38bd154af12379db1809b77245e557a9bf7beb4ed1bfdbb1a32e006,2012-11,Thames Valley Police,Thames Valley Police,-0.718809,51.423688,On or near MAIN DRIVE,E01032727,Bracknell Forest 001E,Investigation complete; no suspect identified
8dfe358ba0f117127c5e8e664b9fdf20e9b23d89c9282cea2c2816a3ab91f975,2012-11,Thames Valley Police,Thames Valley Police,-0.607954,51.511850,On or near HARTLAND CLOSE,E01016465,Slough 009D,Investigation complete; no suspect identified
6bb0c828177e5c0067b84537af73b4bdcd2ac93bc2d773d85928b663893d50fc,2012-11,Thames Valley Police,Thames Valley Police,-0.765969,52.008289,On or near HURLSTONE GROVE,E01016754,Milton Keynes 026A,Suspect charged
d7182693da5e935d5f901f25d5332700885d4cd6ea2d9fb5050c7d5d2b7e1531,2012-11,Thames Valley Police,Thames Valley Police,-0.736817,51.758891,On or near HALE ROAD,E01017726,Aylesbury Vale 024A,Offender given a caution
6f235c61c348ba0b550b441feaae950e1001a617d431f4be8ef73bc76beb7a97,2012-11,Thames Valley Police,Thames Valley Police,-0.698909,52.040799,On or near SIMMS CROFT,E01033512,Milton Keynes 017J,Investigation complete; no suspect identified
c13e819472d6663b374b7808499de89bc948ac1339d6549df8198a1b6f064a5b,2012-11,Thames Valley Police,Thames Valley Police,-0.904216,51.459260,On or near KEANE CLOSE,E01016624,Wokingham 003C,Suspect charged
a186d4a9ae3e0ac3046f5ccfc2ff0f54c9e5b83e43b5d2479b2de62a7c1fa429,2012-11,Thames Valley Police,Thames Valley Police,-0.813714,51.814594,On or near Pedestrian Subway,E01032955,Aylesbury Vale 015E,Investigation complete; no suspect identified
cc760989e3484195fe2e15f844e1f397c3f2353e7da94b22bdef6e6fd3daba5f,2012-11,Thames Valley Police,Thames Valley Police,-1.428422,51.854513,On or near MAPLEWELL,E01032954,West Oxfordshire 004G,Investigation complete; no suspect identified
e2cdbfc2a0726e98feacfb77ea7d626f8b323660d9c449b8427fe5877a803167,2012-11,Thames Valley Police,Thames Valley Police,-0.783406,51.617782,On or near NEW ROAD,E01017844,Wycombe 017B,Investigation complete; no suspect identified
13fa0158fd127cdcaa87c14bc51ff0959db72b399cd7e3f490dde44c7e65f18d,2012-11,Thames Valley Police,Thames Valley Police,-0.904703,51.660554,On or near Petrol Station,E01017917,Wycombe 004C,Investigation complete; no suspect identified
9b80e0e5ad7fb6af2540f680924cebea48ad8b45f64354c44f479f0001b37c9e,2012-11,Thames Valley Police,Thames Valley Police,-1.299850,51.422941,On or near LONG LANE,E01016324,West Berkshire 012D,Investigation complete; no suspect identified
2d7aeb086e525cd8bf6c967ec6b210b0e263287bc9056e3f49654a7acddae850,2012-11,Thames Valley Police,Thames Valley Police,-0.754417,52.003501,On or near HERTFORD PLACE,E01016737,Milton Keynes 027A,Investigation complete; no suspect identified
fa249aade7e02881cef7199837fc1b564e2f375bd107ef363dbfac6d5738a305,2012-11,Thames Valley Police,Thames Valley Police,-0.688952,52.034763,On or near Shopping Area,E01016783,Milton Keynes 017A,Investigation complete; no suspect identified
3358486dcb221c3994879eb82ccb734966b577e5de9f7e04bc9b7a47cc56bcf2,2012-11,Thames Valley Police,Thames Valley Police,-0.746051,52.019821,On or near CHAPTER,E01016844,Milton Keynes 023D,Investigation complete; no suspect identified
e6a71e5991016988ffec37738b677dcde25f82089173c630cd44e1df77b2ddd0,2012-11,Thames Valley Police,Thames Valley Police,-0.620704,51.528204,On or near FARADAY ROAD,E01016484,Slough 002B,Investigation complete; no suspect identified
607333c442367a615f8a00f43566d70dbfbd2d1ea6a668486014df1a54b90dc9,2012-11,Thames Valley Police,Thames Valley Police,-1.253768,51.736830,On or near SUNNINGWELL ROAD,E01028542,Oxford 012B,Investigation complete; no suspect identified
44e811fc5f302db1fd377ad560d2ce580d3cfb982c889ec6e018411a6a73931e,2012-11,Thames Valley Police,Thames Valley Police,-1.256172,51.748309,On or near Police Station,E01028522,Oxford 008B,Suspect charged
77cc75e8f687b76e3b897bc0b6b7d08a61c980d5798aca22b89d165d49b10514,2012-11,Thames Valley Police,Thames Valley Police,-0.882433,51.945884,On or near SWAN COURT,E01017738,Aylesbury Vale 005D,Suspect charged
593159b6b971d85659ac8941dfd34236e2b5bb5301b66ed12a2606a18f0bed54,2012-11,Thames Valley Police,Thames Valley Police,-0.781699,52.052455,On or near WINTERBURN,E01016720,Milton Keynes 013B,Suspect charged
794cb1c711d034bdf7cd0b4dadb147cef8d6b87430071d2ee56be2f49b12b146,2012-11,Thames Valley Police,Thames Valley Police,-1.264446,51.752605,On or near Nightclub,E01028521,Oxford 008A,Offender given a drugs possession warning
911e4300267b365c82901511b630ebc73d65a79d3af255e3a8c08fcb9ab4a115,2012-11,Thames Valley Police,Thames Valley Police,-1.263269,51.756382,On or near WALTON STREET,E01028521,Oxford 008A,Suspect charged
bd2c6326fcf08d14f343cd55597d3f367d091c7d00a1c8d57e4072bfe50adebf,2012-11,Thames Valley Police,Thames Valley Police,-1.219821,51.763871,On or near Hospital,E01028534,Oxford 006A,Investigation complete; no suspect identified
a21478bd48e75f2390e79768920caf662971af720ec20c92deaa916385dc87dc,2012-11,Thames Valley Police,Thames Valley Police,-1.238784,51.751236,On or near Theatre/Concert Hall,E01028582,Oxford 011D,Investigation complete; no suspect identified
