Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
14d536869d6185510c74366b645a64d971a671c698ae746b4d8dba0c389a370c,2012-11,Lincolnshire Police,Lincolnshire Police,-0.491574,52.658927,On or near LAMBETH WALK,E01026289,South Kesteven 015C,Offender given penalty notice
3f13b390a5e956ceebf7984763577200eb1dd2eb33dbb00f6fc2ea6729e1203d,2012-11,Lincolnshire Police,Lincolnshire Police,-0.640447,52.916804,On or near Petrol Station,E01026353,South Kesteven 003F,Offender given a caution
53eacb594707f086f26c59f0925e4050b13cf5f6664a5bf784997e2e46dbdab6,2012-11,Lincolnshire Police,Lincolnshire Police,0.348922,53.180608,On or near Pedestrian Subway,E01026069,East Lindsey 010D,Offender given a caution
6cb2b657171a81f0557c97b0282cf4c38ef0eec3aecc8a5ef176d4f13f3f757e,2012-11,Lincolnshire Police,Lincolnshire Police,0.340638,53.142263,On or near Supermarket,E01026097,East Lindsey 015D,Suspect charged
f270ba6946fd5158422eaa98f7a6d37aec399a73084d970d4d7d9e202a6bad49,2012-11,Lincolnshire Police,Lincolnshire Police,-0.538215,53.230011,On or near SILVER STREET,E01026122,Lincoln 004A,Offender given a caution
6e3263e33f43324e9698dde9239c4342c0ad4011d2085d4f55cd8842915fbfeb,2012-11,Lincolnshire Police,Lincolnshire Police,-0.533986,53.228826,On or near BROOK STREET,E01026126,Lincoln 004D,Offender given a caution
9216cf25923d4b877557ba7a99c86cfef33b31a07441882610981f426a99e89e,2012-11,Lincolnshire Police,Lincolnshire Police,-0.543884,53.225433,On or near Shopping Area,E01026132,Lincoln 005A,Suspect charged
51bdbc99e186a3260da58ff35ab3a1f8b9a9dccf44c7d6b00647a967912fe905,2012-11,Lincolnshire Police,Lincolnshire Police,-0.547089,53.212608,On or near ST CATHERINES,E01026134,Lincoln 006A,Suspect charged
d19c55bfa62123722292a984a8014b6a769aa7cbdd78f6fc8c2ae67b0261781a,2012-11,Lincolnshire Police,Lincolnshire Police,-0.536906,53.224035,On or near KESTEVEN STREET,E01026176,Lincoln 006B,Offender given a caution
c5024d8bb6cc98c73e2c65ea91262f892f5bb79cdf38292cc72188276d65a9ab,2012-11,Lincolnshire Police,Lincolnshire Police,0.002536,52.777356,On or near HURDLETREE BANK,E01026249,South Holland 010B,Offender given a drugs possession warning
6e490aff69455b77b763f4bf63eef961881dd94afaa9247b0b8124bdb32c5fa3,2012-11,Lincolnshire Police,Lincolnshire Police,0.172946,52.774177,On or near KESTREL CLOSE,E01026279,South Holland 008F,Suspect charged
fae891cba4666399cf3f06055f188a116de665e8b33f84d66b43996ee02821e9,2012-11,Lincolnshire Police,Lincolnshire Police,-0.672275,52.917290,On or near WELLS CLOSE,E01026321,South Kesteven 004B,Suspect charged
d01e69f53e9ab3398b6d2bc69752217346a58885931a72f58afd10993180b1b9,2012-11,Lincolnshire Police,Lincolnshire Police,-0.323494,53.211686,On or near Supermarket,E01026366,West Lindsey 011A,Suspect charged
11a684b0d2b77ec463dab0fc00e46bd4c582a41cabd154959d8a884711e7bb8e,2012-11,Lincolnshire Police,Lincolnshire Police,-0.331855,53.494008,On or near SYFER CLOSE,E01026368,West Lindsey 001B,Offender given a caution
0b4bc2b6b18b77a793e42459c89de3e1d3fdf51d5ac20acd154a83036c86e5a4,2012-11,Lincolnshire Police,Lincolnshire Police,-0.031812,52.979963,On or near Supermarket,E01026032,Boston 002D,Suspect charged
fc224d0db930978ed222077cf13884f68ba6b7ebed0eed9f2cf4ac9229300725,2012-11,Lincolnshire Police,Lincolnshire Police,0.328012,53.154873,On or near MANOR DRIVE,E01026084,East Lindsey 012A,Suspect charged as part of another case
3ea4136a55841341cb693756f06e90185fd46a82c767d82d4582b5a20a1bbf14,2012-11,Lincolnshire Police,Lincolnshire Police,0.340638,53.142263,On or near Supermarket,E01026097,East Lindsey 015D,Suspect charged
dda97bd9d65476122e9ac7b9bc031189f56e3a41b7883867f846aa9910738393,2012-11,Lincolnshire Police,Lincolnshire Police,0.089407,53.168227,On or near WINSTON ROAD,E01026101,East Lindsey 013F,Suspect charged
195ecb97106592e83a11290a1cd18575bb3a7f191476782fb7f42d892d9ce11c,2012-11,Lincolnshire Police,Lincolnshire Police,-0.543884,53.225433,On or near Shopping Area,E01026132,Lincoln 005A,Suspect charged
419651ffcc1f53493b9c7ce76db0b38371ec0e35768d0ca7b5fd383fa2d37507,2012-11,Lincolnshire Police,Lincolnshire Police,-0.540816,53.229306,On or near Further/Higher Educational Building,E01026143,Lincoln 005B,Suspect charged
3f969b6f5eb36432c34534318f6e5f88561fa65ecc4247dc596e318139450e20,2012-11,Lincolnshire Police,Lincolnshire Police,-0.544313,53.238851,On or near Supermarket,E01026148,Lincoln 003D,Suspect charged
edef86e32ef1397dd88d98140d00d1548c67d9f2d39e0eba3e0194ea28eccc62,2012-11,Lincolnshire Police,Lincolnshire Police,-0.539773,53.241042,On or near VERE STREET,E01026151,Lincoln 003E,Offender given a caution
df9007b15e03e921c942145b90e349d4d2f6f4445cd3c349cd986b2a08e72746,2012-11,Lincolnshire Police,Lincolnshire Police,-0.502456,53.246288,On or near CHESNEY ROAD,E01026153,Lincoln 002A,Offender given a caution
729eca843e0d8c39ca87d5167764cb732074d7f74c70bb915ea52946c1051993,2012-11,Lincolnshire Police,Lincolnshire Police,-0.400163,53.001709,On or near Shopping Area,E01026232,North Kesteven 010D,Suspect charged
4387796bd902d27610e022edaf84c1f3d712df05d0096a744bf5d9296cf599a2,2012-11,Lincolnshire Police,Lincolnshire Police,-0.671627,52.907843,On or near HEATHFIELD ROAD,E01026310,South Kesteven 005C,Suspect charged
80b6e1984c43a9c63a137cc7b287a7159c42e3eb2a95153ebe6542e69484550f,2012-11,Lincolnshire Police,Lincolnshire Police,-0.672275,52.917290,On or near WELLS CLOSE,E01026321,South Kesteven 004B,Suspect charged as part of another case
b0069d7c9bb630a9ac2e18d68209d76fa32fd43f112c9087ff2107b509cb5323,2012-11,Lincolnshire Police,Lincolnshire Police,-0.784868,53.407559,On or near BURNS STREET,E01026378,West Lindsey 004A,Suspect charged
3a554c02043039debd8e68e67149f5d31b863dcfdbb745288d370afffba581ed,2012-11,Lincolnshire Police,Lincolnshire Police,-0.026870,53.414071,On or near MAIN ROAD,E01026045,East Lindsey 001A,Suspect charged
e1a7e5675ab0f945922ea70772971923617da253249ebab889426c641076d299,2012-11,Lincolnshire Police,Lincolnshire Police,0.054312,53.338181,On or near ALFRED SMITH WAY,E01026070,East Lindsey 009C,Suspect charged
a5618e7b2630711f82e9717aa07b6da321bb5c745b829d863066f2199d71b4da,2012-11,Lincolnshire Police,Lincolnshire Police,0.262624,53.341308,On or near Bus/Coach Station,E01026073,East Lindsey 005B,Offender given penalty notice
6795ca1fb0107de79a31bccd5b1d0208d7cf0164ef53bd48c54ccec370ce57dc,2012-11,Lincolnshire Police,Lincolnshire Police,-0.533563,53.230260,On or near SPA BUILDINGS,E01026122,Lincoln 004A,Suspect charged
b05f94fb585205079f1e84b4874f9a946343efad3799e252fdbb3eac2d91b7b2,2012-11,Lincolnshire Police,Lincolnshire Police,-0.519554,53.232028,On or near Parking Area,E01026125,Lincoln 003A,Suspect charged
336ea966841346d55db67bdd84b3a4a10a98bd1515a5d169ce10f3b3351a3a4c,2012-11,Lincolnshire Police,Lincolnshire Police,-0.543884,53.225433,On or near Shopping Area,E01026132,Lincoln 005A,Suspect charged
1eb9e546274f376364eaf24ebbe09b292b01df42dfcd8caaa8185914f498538a,2012-11,Lincolnshire Police,Lincolnshire Police,-0.543884,53.225433,On or near Shopping Area,E01026132,Lincoln 005A,Offender given a caution
c9ba73c6b33169c0b235ccc2aaa97eccdd44a2ef183c228e80b86d061c1718e3,2012-11,Lincolnshire Police,Lincolnshire Police,-0.531691,53.248611,On or near ASTERBY CLOSE,E01026166,Lincoln 001C,Suspect charged
2cfa42aaac8ab445790159166e9950919c7b80ce96579c904517af813a655822,2012-11,Lincolnshire Police,Lincolnshire Police,-0.575518,53.204312,On or near CONSTABLE CLOSE,E01026169,Lincoln 011G,Suspect charged
ef5f26fae22909bdb3bf61a038ca95e6b034cffed67436fbf5bae4850a7af0cf,2012-11,Lincolnshire Police,Lincolnshire Police,-0.410306,52.995786,On or near STATION ROAD,E01026227,North Kesteven 010A,Suspect charged
e6b2ebe9893604a19de266e308eabe9fbc674bf782291a53d51ae471f3e59552,2012-11,Lincolnshire Police,Lincolnshire Police,-0.619971,52.919948,On or near Supermarket,E01026325,South Kesteven 003A,Offender given a caution
e02876edb14648afd684695e4bc425d50151a20c6d009e11e25d5e2caf20ff47,2012-11,Lincolnshire Police,Lincolnshire Police,-0.475902,52.652955,On or near Shopping Area,E01026351,South Kesteven 016C,Offender given a caution
2e70415fc701d651d241c547ffc8fa221fd9e9c51f6ac8154c435452120f55d8,2012-11,Lincolnshire Police,Lincolnshire Police,-0.044858,52.983981,On or near INGELOW AVENUE,E01026010,Boston 002A,Offender given a caution
514965f8b10376076d2c066ab65160beff18b2f615c163844e60143530ea21bf,2012-11,Lincolnshire Police,Lincolnshire Police,-0.190704,53.104999,On or near BLACKSMITHS CORNER,E01026054,East Lindsey 016D,Suspect charged
b61796731a52251a4789fc435359dcd8a4009dd0b379da701c3877cbc7758aca,2012-11,Lincolnshire Police,Lincolnshire Police,0.331357,53.140431,On or near Supermarket,E01026097,East Lindsey 015D,Suspect charged
95f319eb8375eef239798bea009ea4ac345de6b1d3d85e42e221b4716de16c47,2012-11,Lincolnshire Police,Lincolnshire Police,-0.538815,53.230872,On or near SWAN STREET,E01026122,Lincoln 004A,Suspect charged
b280fdbfd059b26450a864614fea9b2728d4bf6752d4c720b24e115607f96ee9,2012-11,Lincolnshire Police,Lincolnshire Police,-0.542535,53.229435,On or near NEWLAND,E01026143,Lincoln 005B,Suspect charged
a4e0ee177da04fb25dce7889b000281407c46be9c90e2d28485fc3ba548b34a7,2012-11,Lincolnshire Police,Lincolnshire Police,-0.546508,53.239947,On or near ALBANY STREET,E01026147,Lincoln 003C,Suspect charged
82577ab2bb24646c2c384d3f2dc25b6b8567941bbadbc7d069e0ac6371e97e02,2012-11,Lincolnshire Police,Lincolnshire Police,-0.515773,53.240845,On or near WRAGBY ROAD,E01026154,Lincoln 004F,Offender given penalty notice
e388b188ca024a9470ffde411c73039adf1318f8c76025ea7a1940b7d1515f32,2012-11,Lincolnshire Police,Lincolnshire Police,-0.568123,53.208772,On or near USHER GREEN,E01026172,Lincoln 010C,Suspect charged
6eb754c806dce6d743355c6a2a72884021f34fa0a5c362145caaa856f0c42402,2012-11,Lincolnshire Police,Lincolnshire Police,0.176938,52.773663,On or near YOUNG'S ROW,E01026279,South Holland 008F,Suspect charged
583efd30873e03d302f223e6841c32f409822289c3a9770a7406c017de681ce6,2012-11,Lincolnshire Police,Lincolnshire Police,-0.637076,52.905735,On or near Petrol Station,E01026344,South Kesteven 006E,Offender given a caution
53bb47f1dfc1b1f66fa3ec6b35ae3161cb19e3d654438ac8cf756aa82795cb68,2012-11,Lincolnshire Police,Lincolnshire Police,-0.771837,53.392539,On or near WELLINGTON STREET,E01026383,West Lindsey 004E,Suspect charged
56d4a3996edecb7b243e3dee5574e773e184c4fac2106bf2fd386cd61b354245,2012-11,Lincolnshire Police,Lincolnshire Police,-0.022224,52.977565,On or near Nightclub,E01026025,Boston 003C,Offender given a caution
15158097175ea8e98cad76b8375468e56152e420f50d7838d94cad8bfc91bb0c,2012-11,Lincolnshire Police,Lincolnshire Police,-0.016332,52.980676,On or near QUEEN'S ROAD,E01026028,Boston 004E,Suspect charged
fedb74a00b1f5dce6498e324feaebd6390b88c5f3ae822583ad58bb6c241c4bc,2012-11,Lincolnshire Police,Lincolnshire Police,0.344282,53.144376,On or near PRINCE ALFRED AVENUE,E01026093,East Lindsey 014B,Offender given a caution
4fcf8da3fd85a356e87d6c6f61b9adc49e8183a8437656c485060433e0e3aa6d,2012-11,Lincolnshire Police,Lincolnshire Police,-0.609261,53.214177,On or near LYNEHAM CLOSE,E01026129,Lincoln 007C,Suspect charged
205129724c1eadfa55422a6d853553aa49f30ab013912bdce5b1405131643af1,2012-11,Lincolnshire Police,Lincolnshire Police,-0.547980,53.225240,On or near Shopping Area,E01026132,Lincoln 005A,Suspect charged
142093106498d4aff6493fe01d29874813e03f181d026cb0f9983319fcb723b1,2012-11,Lincolnshire Police,Lincolnshire Police,-0.500453,53.243988,On or near KIRSTALL CLOSE,E01026153,Lincoln 002A,Offender given a caution
f3a1873cdd1f5a7ef5f6fac82cd575a4e292630400b3b69dd637553dfea9942c,2012-11,Lincolnshire Police,Lincolnshire Police,-0.514523,53.248381,On or near SHERIDAN CLOSE,E01026157,Lincoln 002C,Suspect charged
f1b1e1c9d30e03b5448f7fdb85f01c1f160c9c6abe1c7a3f733d60bd70825d50,2012-11,Lincolnshire Police,Lincolnshire Police,-0.551406,53.201405,On or near LAUREL CLOSE,E01026175,Lincoln 010E,Suspect charged
5aa3a07bce6d25d4df58a94808ff3f2770257872ba2511fb7fa370878528c385,2012-11,Lincolnshire Police,Lincolnshire Police,-0.541602,53.226025,On or near Supermarket,E01026176,Lincoln 006B,Suspect charged
7809ae6e0f8b2bcbacfb97f6d783b2bf197c6f48738abdc264794fdde0afcc58,2012-11,Lincolnshire Police,Lincolnshire Police,0.021330,52.817209,On or near WASHWAY ROAD,E01026248,South Holland 002B,Offender given a caution
3b0077a9bc7c7da76e3afc281794f80f46cf669f31e72808b8def7a1a0e39140,2012-11,Lincolnshire Police,Lincolnshire Police,-0.635092,52.767166,On or near TEMPLARS WAY,E01026339,South Kesteven 009D,Offender given a caution
fb8f3ea69a8396db47c297c6e917440d4dfff7e9c5f2509f34f97b0aa2724090,2012-11,Lincolnshire Police,Lincolnshire Police,-0.316304,53.495363,On or near HORSE MARKET,E01026367,West Lindsey 001A,Suspect charged
6a8ecb18b6430c23edf6925849777c32706034acfcf6faddb01cecebf3cb819a,2012-11,Lincolnshire Police,Lincolnshire Police,-0.746891,53.390401,On or near Petrol Station,E01026375,West Lindsey 006B,Suspect charged
a9ea43ba8e8f686bc3c104a642304d5b9723e4560b2308c9b5ecaff9d697ec1c,2012-11,Lincolnshire Police,Lincolnshire Police,-0.022761,52.978851,On or near Shopping Area,E01026025,Boston 003C,Offender given penalty notice
bda4e489cc47d92f54b113a3ad74345ca1daf552dba6b1044440be5f1a1b841e,2012-11,Lincolnshire Police,Lincolnshire Police,-0.115421,53.207929,On or near WHARF ROAD,E01026067,East Lindsey 011D,Offender given a caution
ac66326c4b98627c2f704ecd8db4c3a49a923e35f15bac67138bd971a57c4dab,2012-11,Lincolnshire Police,Lincolnshire Police,0.331357,53.140431,On or near Supermarket,E01026097,East Lindsey 015D,Offender given a caution
bfb9dcbfe5d5938afae412d210ada49b279aabce208173027f50bde55777d2bb,2012-11,Lincolnshire Police,Lincolnshire Police,-0.147711,53.251912,On or near CHURCH LANE,E01026105,East Lindsey 009D,Offender given a caution
6b3f2cf4aebbec9b4523bc2a685327822513eb5d1826a23e4a9efe21c952a1d9,2012-11,Lincolnshire Police,Lincolnshire Police,-0.541565,53.228443,On or near Shopping Area,E01026132,Lincoln 005A,Suspect charged
3ee4742e254f9d8fc8b0897960e0fe7d7de925cf0b31f4eed13e01271b518f65,2012-11,Lincolnshire Police,Lincolnshire Police,-0.580771,53.204833,On or near Supermarket,E01026171,Lincoln 011H,Suspect charged
50952acb4ed1fa1bb140eabf239a963ea7aae6574d7c1759ee9aac7ac74c9cc1,2012-11,Lincolnshire Police,Lincolnshire Police,-0.403646,53.142288,On or near ROSSINGTON CLOSE,E01026213,North Kesteven 005E,Suspect charged
25ed42aaacfa82110133809345fb9a525d4aa2576d350c3ba2363e99da332c11,2012-11,Lincolnshire Police,Lincolnshire Police,-0.136483,52.788342,On or near AVEBURY GARDENS,E01026269,South Holland 007B,Suspect charged
5b9230bca5e03c69a1b99f62619bd4936720a5059696ac474adf958048e6b8bd,2012-11,Lincolnshire Police,Lincolnshire Police,-0.640023,52.901373,On or near STAMFORD STREET,E01026318,South Kesteven 006B,Suspect charged
786438410836c3c0a334dc72c8e25d135a095e0b9c4504d5f2b1d20bfbbad711,2012-11,Lincolnshire Police,Lincolnshire Police,-0.643122,52.911621,On or near GUILDHALL STREET,E01026323,South Kesteven 004D,Suspect charged
699c53e670a120173e868cb20bcfc77267ff94f73c141e4a07a49e44136405f9,2012-11,Lincolnshire Police,Lincolnshire Police,-0.752826,53.395740,On or near HEAPHAM ROAD,E01026374,West Lindsey 006A,Suspect charged
75198888e986e799400bbe495f4afca3e1bf86d350499084d5b40369649ac138,2012-11,Lincolnshire Police,Lincolnshire Police,-0.778196,53.399976,On or near BRIGHT STREET,E01026384,West Lindsey 004F,Offender given a caution
ef4a2b4d38af76c7b23b6618bf9ac567e883f32361a9bebd97044badc384c93f,2012-11,Lincolnshire Police,Lincolnshire Police,-0.022761,52.978851,On or near Shopping Area,E01026025,Boston 003C,Suspect charged
c75f514c243067f4bba9b1ec76ceb0b310e6ca8045380065711f6ba04ef2c2c1,2012-11,Lincolnshire Police,Lincolnshire Police,-0.036365,52.975480,On or near REVESBY AVENUE,E01026030,Boston 002C,Suspect charged
c75f514c243067f4bba9b1ec76ceb0b310e6ca8045380065711f6ba04ef2c2c1,2012-11,Lincolnshire Police,Lincolnshire Police,-0.036365,52.975480,On or near REVESBY AVENUE,E01026030,Boston 002C,Suspect charged
4bddec9e98db978e3e44b00d5dd4e6a81c944d1f7c1332c7e80d1e472b178e95,2012-11,Lincolnshire Police,Lincolnshire Police,-0.021872,52.982018,On or near TAWNEY STREET,E01026036,Boston 003D,Offender given a caution
68ec1fa1320e877206d67c47afdf71790c82a4dfe7d240a2eef5ec0ea9698e5f,2012-11,Lincolnshire Police,Lincolnshire Police,-0.062855,52.970628,On or near WESTBRIDGE ROAD,E01026039,Boston 009D,Offender given a caution
1c9d72b0470724707d64259cfa045429846f1f71a2f3f17d4570733ea904bd83,2012-11,Lincolnshire Police,Lincolnshire Police,-0.514561,53.240785,On or near Parking Area,E01026123,Lincoln 004B,Suspect charged
c489411157cb49109bfc0d6e77831f5ac9d035828d0aad24315d997458e21ba5,2012-11,Lincolnshire Police,Lincolnshire Police,-0.540816,53.229306,On or near Further/Higher Educational Building,E01026143,Lincoln 005B,Offender given a caution
777439aa6e042d423a44239f66d3ed328d9cb144b1b4d7568c494433bbdf68cc,2012-11,Lincolnshire Police,Lincolnshire Police,-0.532289,53.222818,On or near Supermarket,E01026176,Lincoln 006B,Suspect charged
09eae3be15e7387e8aac884f747d41318b033323c3e5dec460318a7c493e9e8d,2012-11,Lincolnshire Police,Lincolnshire Police,-0.539517,53.226980,On or near Parking Area,E01026176,Lincoln 006B,Suspect charged
85ce94cfc91684ab90468eb0537c68db6dc35b4187d6ffa99be61d757130e61e,2012-11,Lincolnshire Police,Lincolnshire Police,-0.659195,52.909798,On or near Supermarket,E01026309,South Kesteven 005B,Suspect charged
7c393b6c9b52b511975458645697f60d1e8e20f12775b220cac5ece56b096685,2012-11,Lincolnshire Police,Lincolnshire Police,-0.643717,52.914468,On or near WATERGATE,E01026323,South Kesteven 004D,Suspect charged
549ac48c44bbc04c6e166c7f2ab30d9ef630366a9e3bf71ae30ae73b823a332e,2012-11,Lincolnshire Police,Lincolnshire Police,-0.759355,53.404438,On or near BLACKTHORN CLOSE,E01026377,West Lindsey 006D,Suspect charged
2f836d3ede3aad2664a2bac9f9b5f6186554bdb9f77eba438d310a7b3d753e30,2012-11,Lincolnshire Police,Lincolnshire Police,-0.027840,52.976256,On or near WEST STREET,E01026006,Boston 003A,Suspect charged
adebea65371328ea9161e806e4b5ca86933565c144399fbc58b5c6616d7d9a92,2012-11,Lincolnshire Police,Lincolnshire Police,-0.005567,53.366042,On or near MERCER ROW,E01026081,East Lindsey 004A,Suspect charged
601e8558e30e1370094e68b674937277ff72070a19696291eefd9e023ff506e7,2012-11,Lincolnshire Police,Lincolnshire Police,-0.003281,53.368323,On or near EVE STREET,E01032986,East Lindsey 004D,Investigation complete; no suspect identified
37e5ed0587df6fbdb3b82fa78242dbbb1603cb458d245de9a1f99aea742817de,2012-11,Lincolnshire Police,Lincolnshire Police,-0.006082,53.367246,On or near NICHOL HILL,E01032986,East Lindsey 004D,Investigation complete; no suspect identified
8eafccb5b9a99884172d4342c57f566ef25852362f3641de50336e0c84469d21,2012-11,Lincolnshire Police,Lincolnshire Police,0.001147,53.368842,On or near RAMSGATE,E01032987,East Lindsey 004E,Investigation complete; no suspect identified
1911db21aa52da978df2e7ba7854c43134157d608aa5888ce22f852e6443a0f8,2012-11,Lincolnshire Police,Lincolnshire Police,0.001938,53.372875,On or near MICHAEL FOALE LANE,E01032987,East Lindsey 004E,Investigation complete; no suspect identified
83dd9d14d44600da3630eb8e5a1437f20b298a539248a21d7bef8fa93c550b03,2012-11,Lincolnshire Police,Lincolnshire Police,0.005365,53.369671,On or near OLD MILL PARK,E01032987,East Lindsey 004E,Suspect charged
4b654a6f773b53b5ab544f97629239eef996b495cf8e720c43a2ec14fa93e325,2012-11,Lincolnshire Police,Lincolnshire Police,0.000668,53.369839,On or near WELLINGTON STREET,E01032987,East Lindsey 004E,Investigation complete; no suspect identified
89350869c38017a0aead518d67eae0b711211b63bd8b3015755606842cc86aae,2012-11,Lincolnshire Police,Lincolnshire Police,0.000668,53.369839,On or near WELLINGTON STREET,E01032987,East Lindsey 004E,Investigation complete; no suspect identified
4992e6def747e59bd924a141c310cb898b12de34393f9285b84bde870edfc8e4,2012-11,Lincolnshire Police,Lincolnshire Police,-0.599837,53.176642,On or near LONDINIUM WAY,E01032988,North Kesteven 013B,Investigation complete; no suspect identified
e504220a155a3bd0feb1350214b7885969cfdd527c6bb8ec0129fbbcb9b8984d,2012-11,Lincolnshire Police,Lincolnshire Police,-0.593244,53.178282,On or near COTSWOLD CLOSE,E01032988,North Kesteven 013B,Investigation complete; no suspect identified
23edc8b3ac00a2bd15c1f781be5b6bfefdeb9b0cde86114d3cbd633a49ffba0b,2012-11,Lincolnshire Police,Lincolnshire Police,-0.592027,53.177971,On or near MENDIP AVENUE,E01032988,North Kesteven 013B,Investigation complete; no suspect identified
15414fe4553dc6ed87dc4a575743ad03d423abc16c0de06047a33bb5ce255c8d,2012-11,Lincolnshire Police,Lincolnshire Police,-0.668829,53.149601,On or near DOE CLOSE,E01032990,North Kesteven 003G,Investigation complete; no suspect identified
0a2bfa36edf2b70489464fe0c7dcc8d46208fa0d38e63ee9e58038dcc5bf41d2,2012-11,Lincolnshire Police,Lincolnshire Police,-0.663391,53.147491,On or near SORREL ROAD,E01032990,North Kesteven 003G,Investigation complete; no suspect identified
a6d375a00839aafa09e41e326df77786d91397da5661c7ccfade3e701263973d,2012-11,Lincolnshire Police,Lincolnshire Police,-0.701449,53.137960,On or near WOOD LANE,E01032990,North Kesteven 003G,Investigation complete; no suspect identified
d37628a863596a88341083b63cfdc754cc28c3a74b44ded95f31563df805913f,2012-11,Lincolnshire Police,Lincolnshire Police,-0.668673,53.149806,On or near SQUIRREL CHASE,E01032990,North Kesteven 003G,Investigation complete; no suspect identified
05f5162f7cd09cefcc104c114bae8a17c51dee5f6f34ba3026942aa9c4d560e5,2012-11,Lincolnshire Police,Lincolnshire Police,-0.597286,53.197963,On or near STEPHENSON ROAD,E01032991,North Kesteven 014E,Investigation complete; no suspect identified
c9d44a052a5c2da7ef17be4895a7debcbe8b71b4b2c6d4af18e96476fc23bc43,2012-11,Lincolnshire Police,Lincolnshire Police,-0.586320,53.198633,On or near CONSTANCE AVENUE,E01032991,North Kesteven 014E,Investigation complete; no suspect identified
4bca46bed0d8737d9a00b394a9e73c5fa2a41e520d524116f30c49f773693579,2012-11,Lincolnshire Police,Lincolnshire Police,-0.595730,53.198834,On or near WESTMINSTER ROAD,E01032991,North Kesteven 014E,Investigation complete; no suspect identified
d67a4bf2ce5b9b0ef44341f7a9fcbb4e4ff23dab9ff5daad5fda3b28f46b023a,2012-11,Lincolnshire Police,Lincolnshire Police,-0.591838,53.192424,On or near ST MARKS CLOSE,E01032991,North Kesteven 014E,Investigation complete; no suspect identified
79c668602929a34761ffa4d3161d84f25b0d5d99669478e0430d710947e498df,2012-11,Lincolnshire Police,Lincolnshire Police,-0.596518,53.193953,On or near FREEMAN ROAD,E01032991,North Kesteven 014E,Investigation complete; no suspect identified
14759890c1d7d8f6052fc112bd5cb4cc8255f90946debc9a50bd47a5c2a6ad1e,2012-11,Lincolnshire Police,Lincolnshire Police,-0.589573,53.193485,On or near HEATHER GARDENS,E01032991,North Kesteven 014E,Investigation complete; no suspect identified
fc82b2f129ae72ec9a2ea81cdc4891cba329d348cf20cde9dbe4c4ad45a92a44,2012-11,Lincolnshire Police,Lincolnshire Police,-0.596518,53.193953,On or near FREEMAN ROAD,E01032991,North Kesteven 014E,Investigation complete; no suspect identified
fd40ba839e94947e7721c4e5934c8655db4b7191bccfbf98728d422063b83617,2012-11,Lincolnshire Police,Lincolnshire Police,-0.593804,53.198227,On or near Theatre/Concert Hall,E01032991,North Kesteven 014E,Investigation complete; no suspect identified
377fa6acd8300fd0976eef72570708bb437af58696a2c3b2fc1053513efb91cf,2012-11,Lincolnshire Police,Lincolnshire Police,-0.596305,53.188099,On or near NEWARK ROAD,E01032992,North Kesteven 014F,Investigation complete; no suspect identified
5b093777185974d0be032b4a0447878757e571a91cc883688549c0198c022133,2012-11,Lincolnshire Police,Lincolnshire Police,-0.603746,53.186649,On or near VICTOR DRIVE,E01032992,North Kesteven 014F,Investigation complete; no suspect identified
1b677e6644db3d6111159ef2186c39834e64468e5f07cb811cbf08789c8ee5be,2012-11,Lincolnshire Police,Lincolnshire Police,-0.615198,53.180993,On or near THE DROVE,E01032994,North Kesteven 003H,Investigation complete; no suspect identified
5031bcf5f39df6fbf059589862c978c88614dc48377cec22cdf523a412245c31,2012-11,Lincolnshire Police,Lincolnshire Police,-0.617624,53.178621,On or near Petrol Station,E01032994,North Kesteven 003H,Investigation complete; no suspect identified
fd42bdf78d7abb18f708351c7388b9f76c1bc8d6b5a4177dc2efe3b941258597,2012-11,Lincolnshire Police,Lincolnshire Police,-0.617624,53.178621,On or near Petrol Station,E01032994,North Kesteven 003H,Investigation complete; no suspect identified
d84680a337a9be23d2fcf81df17aaca2b6aedc4a6dd69923b47d4dbe465a7e33,2012-11,Lincolnshire Police,Lincolnshire Police,-0.619997,53.165290,On or near SOUTH HYKEHAM ROAD,E01032994,North Kesteven 003H,Investigation complete; no suspect identified
2f13f80100ae198a33f829e95e910268c58ed106847aee6da82316dd1d4bc13d,2012-11,Lincolnshire Police,Lincolnshire Police,-0.598478,53.169677,On or near MEADOW LANE,E01032994,North Kesteven 003H,Investigation complete; no suspect identified
51ad45524eb5f0f1b9fc62eaad91b254dd0022912268c9eb956fa66e04cbec8e,2012-11,Lincolnshire Police,Lincolnshire Police,-0.150218,52.787577,On or near BROAD STREET,E01032995,South Holland 006F,Investigation complete; no suspect identified
3d10aeec3f04b5eb5e909c6fa9531c6e24137b32d5da8de8d7e2c3956a4d312c,2012-11,Lincolnshire Police,Lincolnshire Police,-0.157514,52.787241,On or near GLENN AVENUE,E01032995,South Holland 006F,Investigation complete; no suspect identified
ce64c3d28272b74cdf7f5876f836f80c82122172d823fa2779de056daa63eafe,2012-11,Lincolnshire Police,Lincolnshire Police,-0.150063,52.788429,On or near Further/Higher Educational Building,E01032995,South Holland 006F,Investigation complete; no suspect identified
d8d6d7a32f916f6bf9174abe5369239c086f10d8b7b246a15422464ec43e1e17,2012-11,Lincolnshire Police,Lincolnshire Police,-0.152273,52.789839,On or near Sports/Recreation Area,E01032995,South Holland 006F,Investigation complete; no suspect identified
