Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
0defba55c835e5d13409292fe3df4e1a46f4e9a4cf606ddfcd595044ca898e91,2012-11,Dorset Police,Dorset Police,-1.829375,50.728916,On or near COLONNADE ROAD,E01015275,Bournemouth 016C,Investigation complete; no suspect identified
cacbecd4551d69f02f416cc1901c5e09d985c2a56f7601255ea5b824d6222415,2012-11,Dorset Police,Dorset Police,-1.780794,50.737441,On or near BARGATES,E01020368,Christchurch 006E,Investigation complete; no suspect identified
3e0f4a6db860db163acf8689d7389a2ca78ef59337fec16e24bb6113b59b1c4b,2012-11,Dorset Police,Dorset Police,-1.789349,50.732061,On or near THE MERIDIANS,E01020368,Christchurch 006E,Investigation complete; no suspect identified
b090dffad97c0e432b77dce9af5edf78496c21bee119b18e55b6db3db3d566cb,2012-11,Dorset Police,Dorset Police,-1.779269,50.736368,On or near Nightclub,E01020368,Christchurch 006E,Suspect charged
b090dffad97c0e432b77dce9af5edf78496c21bee119b18e55b6db3db3d566cb,2012-11,Dorset Police,Dorset Police,-1.779269,50.736368,On or near Nightclub,E01020368,Christchurch 006E,Suspect charged
2adca277e27d62e374fe4c76f05deba3623a051304b01f6c95d402a4ea78fac2,2012-11,Dorset Police,Dorset Police,-1.721475,50.746847,On or near PARKSIDE,E01020369,Christchurch 004A,Investigation complete; no suspect identified
25c1e16abe004f09c7fbfff67e75001ab926f2e6e86edd7171aa53e8ab128cfd,2012-11,Dorset Police,Dorset Police,-1.725922,50.740248,On or near SHELLEY CLOSE,E01020370,Christchurch 004B,Investigation complete; no suspect identified
81634dc70995977801806c426a2693f1e911e117c028dd59bfa7ca1668c20fec,2012-11,Dorset Police,Dorset Police,-1.740025,50.737393,On or near PIPERS DRIVE,E01020370,Christchurch 004B,Investigation complete; no suspect identified
2e1894799afbce117d20e88a7ee82c5562e60a724cbd8ab900605ddd1c80521a,2012-11,Dorset Police,Dorset Police,-1.732504,50.739094,On or near ANDOVER CLOSE,E01020370,Christchurch 004B,Investigation complete; no suspect identified
3e4ae1e4414e5bf9824b753e31d82b952723c6c6ee024030b3ca5a7ef2ae0c8f,2012-11,Dorset Police,Dorset Police,-1.837174,50.910873,On or near ATTWOOD CLOSE,E01020373,East Dorset 001A,Investigation complete; no suspect identified
77ebc60c438baa8ad3d3aad4cc20dbb2ee2a75f8f17613894b5f356ebd111d9b,2012-11,Dorset Police,Dorset Police,-1.907402,50.806961,On or near Petrol Station,E01020375,East Dorset 009A,Investigation complete; no suspect identified
850c2eb991321d92da39fb40d264ed9e7a6caa310e2aa4ecba310e1f99e6393f,2012-11,Dorset Police,Dorset Police,-1.903889,50.811104,On or near LARKS CLOSE,E01020375,East Dorset 009A,Investigation complete; no suspect identified
146e4e123249a6560be68cedfddc2e84616f865cf3577bb16927727518886e99,2012-11,Dorset Police,Dorset Police,-1.908108,50.809021,On or near BRACKEN ROAD,E01020375,East Dorset 009A,Investigation complete; no suspect identified
38fdc836b8cec20dd440815b718df74d8554f857d2efe56ed82879a78cb739f6,2012-11,Dorset Police,Dorset Police,-1.975509,50.807597,On or near GREENHILL CLOSE,E01020380,East Dorset 007C,Investigation complete; no suspect identified
fcec9d9e04ddbbabca0c7f857f8f30e846133f56cc9d696051e4279538f8f3de,2012-11,Dorset Police,Dorset Police,-1.972795,50.813748,On or near Sports/Recreation Area,E01020380,East Dorset 007C,Investigation complete; no suspect identified
1f8d038a004dd896580eec3a302c0cd70c30e46b615f7e5981a82f065810478e,2012-11,Dorset Police,Dorset Police,-2.025162,50.770368,On or near HAVEN ROAD,E01020382,East Dorset 012A,Investigation complete; no suspect identified
e4124293421df277103b53226e2dad0dce8bba4be8d9c6f4fa42eed16431ee25,2012-11,Dorset Police,Dorset Police,-2.019320,50.773499,On or near CENTRAL AVENUE,E01020382,East Dorset 012A,Investigation complete; no suspect identified
d8379baf527cd673a83d7e616498ae4e9761c723e93c4f943fd0d9a8b1057325,2012-11,Dorset Police,Dorset Police,-2.023504,50.772410,On or near BROOK LANE,E01020382,East Dorset 012A,Suspect charged
d8379baf527cd673a83d7e616498ae4e9761c723e93c4f943fd0d9a8b1057325,2012-11,Dorset Police,Dorset Police,-2.023504,50.772410,On or near BROOK LANE,E01020382,East Dorset 012A,Suspect charged
9ffa17b67e99eebb0c96fc86b6fade1319ec31783e3b684f3e21e04b0487d1a0,2012-11,Dorset Police,Dorset Police,-2.011095,50.773841,On or near JUBILEE CLOSE,E01020384,East Dorset 012C,Investigation complete; no suspect identified
460f6c40129ddf89396407de19c4d5daccb115a32a7e7eabff659f3dbf7b0ed9,2012-11,Dorset Police,Dorset Police,-2.014343,50.774273,On or near DIPROSE ROAD,E01020384,East Dorset 012C,Investigation complete; no suspect identified
51f562a3857a585cc3d95bd38cc6c858fc32b2052ac1b7eea2bcab07768c0521,2012-11,Dorset Police,Dorset Police,-2.009283,50.787402,On or near CANDYS CLOSE,E01020386,East Dorset 012E,Investigation complete; no suspect identified
ff3f75695f35300583f9ac56b6acaaaa6f2365f08f6d6f484668089b131aa6d4,2012-11,Dorset Police,Dorset Police,-2.020955,50.781214,On or near OLD RECTORY CLOSE,E01020386,East Dorset 012E,Investigation complete; no suspect identified
f712b5f9fb0b290ee6c00cfc3fdfcabd37c7aa152578cb676e16227000f972f7,2012-11,Dorset Police,Dorset Police,-2.007410,50.784687,On or near PINE ROAD,E01020386,East Dorset 012E,Investigation complete; no suspect identified
fed3e8c5e12f6c36f2de7c12c2448b48255e754ab0809c1f311164e0066c7a60,2012-11,Dorset Police,Dorset Police,-2.011381,50.781305,On or near HIGHER MERLEY LANE,E01020386,East Dorset 012E,Investigation complete; no suspect identified
c285d7fb604e5ae9a0065679986e3bcfcc7f62e83ff1b2e86adcdb1ed8c6689f,2012-11,Dorset Police,Dorset Police,-2.029296,50.760700,On or near COVENTRY CLOSE,E01020388,East Dorset 012G,Investigation complete; no suspect identified
0569adb7ed15597a662a5977d0af728ff8023e0651e1910d1e01653c1d7e435f,2012-11,Dorset Police,Dorset Police,-1.958653,50.900683,On or near Park/Open Space,E01020389,East Dorset 001C,Offender given penalty notice
0e6934108e36bbbde21e04eaafc6ddc912e58e53c3657e262bd02e482e280103,2012-11,Dorset Police,Dorset Police,-1.875444,50.811661,On or near Supermarket,E01020390,East Dorset 008A,Suspect charged
0e6934108e36bbbde21e04eaafc6ddc912e58e53c3657e262bd02e482e280103,2012-11,Dorset Police,Dorset Police,-1.875444,50.811661,On or near Supermarket,E01020390,East Dorset 008A,Suspect charged
cf5a51ebb36650eccab5d5837816a9266a8839ddeaa0967925be909e547b7bf7,2012-11,Dorset Police,Dorset Police,-1.896785,50.808004,On or near WIMBORNE ROAD EAST,E01020391,East Dorset 008B,Investigation complete; no suspect identified
31376dff1b69e7982a126885f76ca28797ca60865d7b7a0f790632316f09911c,2012-11,Dorset Police,Dorset Police,-1.890338,50.803385,On or near Shopping Area,E01020392,East Dorset 008C,Investigation complete; no suspect identified
07b1a5e4f017de75b829c7edb14f5fa161c1bc2b536e3814e4bffe13a5082dcd,2012-11,Dorset Police,Dorset Police,-1.868018,50.807400,On or near THAMES CLOSE,E01020393,East Dorset 008D,Investigation complete; no suspect identified
2e437d1996fa4aab1afc5ac5be910d62722c2240fc806375cd92f4706ebc6a7e,2012-11,Dorset Police,Dorset Police,-1.868738,50.803759,On or near SEVERN ROAD,E01020393,East Dorset 008D,Offender given a caution
2e437d1996fa4aab1afc5ac5be910d62722c2240fc806375cd92f4706ebc6a7e,2012-11,Dorset Police,Dorset Police,-1.868738,50.803759,On or near SEVERN ROAD,E01020393,East Dorset 008D,Offender given a caution
9116dc951891325fd6f932f658523403e8a57350a42a063be60b04bc94b050cf,2012-11,Dorset Police,Dorset Police,-1.872139,50.805525,On or near PETWYN CLOSE,E01020393,East Dorset 008D,Investigation complete; no suspect identified
17d29af4223d218a521e944efcf5ec6a549f877b3dbb184491bc429e4be4937b,2012-11,Dorset Police,Dorset Police,-1.879047,50.806998,On or near FAIRWAYS,E01020394,East Dorset 008E,Investigation complete; no suspect identified
1dded892076af6fef63e07357479d9c380651dc42f8da20ae1a654dbe6066b26,2012-11,Dorset Police,Dorset Police,-1.874696,50.810177,On or near FORD CLOSE,E01020394,East Dorset 008E,Suspect charged
b1e500300a734b240d40a828033a735284ba98229604003621ccd6c095d500d6,2012-11,Dorset Police,Dorset Police,-1.995555,50.891545,On or near CUSTARD HILL,E01020396,East Dorset 005A,Investigation complete; no suspect identified
8d5de5a19837e71796d394826b838a18481e90b79690c305815c582897431c85,2012-11,Dorset Police,Dorset Police,-1.962631,50.832971,On or near HOLT LANE,E01020398,East Dorset 005B,Investigation complete; no suspect identified
ec345eb6041852aa95a52229d7ff566076d6ca4d3e9afd79ce1ab90cd1cd29d6,2012-11,Dorset Police,Dorset Police,-1.964500,50.858699,On or near PRIORS CORNER,E01020398,East Dorset 005B,Investigation complete; no suspect identified
9c3b27880908332b846350db22e828de8bc943890a9b2fe3389e21ebbe88e97d,2012-11,Dorset Police,Dorset Police,-1.911564,50.842736,On or near HOLT ROAD,E01020398,East Dorset 005B,Investigation complete; no suspect identified
fd345704880fe11ccf1025b5d6854443eeb0d806caeeda206a36cec2e49cf1d8,2012-11,Dorset Police,Dorset Police,-1.957523,50.828752,On or near HART'S LANE,E01020398,East Dorset 005B,Investigation complete; no suspect identified
0cb3106b7d79d51324e26e9b4edcd3aea1e5b45c1391b5b838529e559f3f9bdf,2012-11,Dorset Police,Dorset Police,-1.964500,50.858699,On or near PRIORS CORNER,E01020398,East Dorset 005B,Investigation complete; no suspect identified
a0c9db5107450b1bb16792eade9f40946a194111dc5666dfdd26ebe0e73a3dba,2012-11,Dorset Police,Dorset Police,-1.867910,50.785575,On or near BARRACK ROAD,E01020400,East Dorset 011C,Investigation complete; no suspect identified
741b72622b61ad10ead703a8836019579077643bd4af5fddc0052639f8d9fc2f,2012-11,Dorset Police,Dorset Police,-1.879797,50.785632,On or near BIRCH AVENUE,E01020400,East Dorset 011C,Investigation complete; no suspect identified
caa8eca4580413583a53943914c493ff64971cfb97c8f9705e28b458c67bc1c1,2012-11,Dorset Police,Dorset Police,-1.884365,50.779738,On or near RIDGEWAY,E01020400,East Dorset 011C,Investigation complete; no suspect identified
34aad048f1a55bd74bb98a3062c364f1ee8fc6597482cfed8ffd33e7dc93991c,2012-11,Dorset Police,Dorset Police,-1.881060,50.790921,On or near DANE DRIVE,E01020401,East Dorset 011D,Investigation complete; no suspect identified
6a96eaa47af823e8db1cc268495497161b81b06877455028f6f9e1ec3bad7512,2012-11,Dorset Police,Dorset Police,-1.881275,50.790184,On or near LONE PINE DRIVE,E01020401,East Dorset 011D,Investigation complete; no suspect identified
221a54d12dbde96408ad72a5a8141f1bc1639d0902d271d4c02bbb7d682f1e34,2012-11,Dorset Police,Dorset Police,-1.892334,50.792920,On or near Supermarket,E01020402,East Dorset 011E,Investigation complete; no suspect identified
41c5444acc7ca0d7d1a2c813a79f87099de8d2efb906102aeee6ddcd96e816ef,2012-11,Dorset Police,Dorset Police,-1.810428,50.842274,On or near FOLLY FARM LANE,E01020403,East Dorset 004A,Investigation complete; no suspect identified
80d658c4d0e0ae1bf41d89069ec53c1590a7bcfd87b1bed351f174d3ece4c2d8,2012-11,Dorset Police,Dorset Police,-1.832893,50.835375,On or near PADDOCK CLOSE,E01020405,East Dorset 004C,Investigation complete; no suspect identified
913f5217b3f14ad8d6c026353a931dcd58b98efd082a7456026b52853e48d1a4,2012-11,Dorset Police,Dorset Police,-1.832893,50.835375,On or near PADDOCK CLOSE,E01020405,East Dorset 004C,Investigation complete; no suspect identified
c4fb258873514d601fcdf326628f56f2a5b6ce5650e5b941aba464cd00255a05,2012-11,Dorset Police,Dorset Police,-1.837139,50.831227,On or near KING CLOSE,E01020405,East Dorset 004C,Investigation complete; no suspect identified
ff140a7749cd9d501f4248fd150009ff1ccaad98ef1b6b38a6bbd81db0d7333c,2012-11,Dorset Police,Dorset Police,-1.860918,50.813740,On or near THE PADDOCK,E01020405,East Dorset 004C,Investigation complete; no suspect identified
dba7034974ad205eb048c878385319a7ac73f438ad7b430119eea222b1213354,2012-11,Dorset Police,Dorset Police,-1.839055,50.839880,On or near EVERGREENS,E01020406,East Dorset 004D,Investigation complete; no suspect identified
f328bcf217b5627899289b667655d3b905fde7d0a88374949ccd33f7586fc579,2012-11,Dorset Police,Dorset Police,-1.948210,50.801815,On or near FOXCROFT DRIVE,E01020407,East Dorset 009D,Investigation complete; no suspect identified
7fb0779f79a98658e8509db42c9779de3f636e1bb519d39241d4f2b669db67a0,2012-11,Dorset Police,Dorset Police,-1.935466,50.802564,On or near SYCAMORE PLACE,E01020408,East Dorset 009E,Investigation complete; no suspect identified
3eb07b4c6e90f8adf6ccba0d68a0869cca1c2c0696a3ad30a388fe7a88b1060d,2012-11,Dorset Police,Dorset Police,-1.900454,50.804356,On or near Sports/Recreation Area,E01020408,East Dorset 009E,Investigation complete; no suspect identified
26f870f7ff694ca3c7fb182b19a89ca2943a42bc52f88d66f750d33679b0eaa0,2012-11,Dorset Police,Dorset Police,-2.074132,50.799627,On or near BALL'S LANE,E01020409,East Dorset 005C,Investigation complete; no suspect identified
38c967cf35d532e7903ccdb6c9daa1a553e32ddca4155d4fc0f746aa020f1122,2012-11,Dorset Police,Dorset Police,-2.059979,50.762028,On or near WIMBORNE ROAD,E01020409,East Dorset 005C,Investigation complete; no suspect identified
b3ede5ac606b39ff403b47f96affd9a7371b574eec547a5a873b455fca283dc8,2012-11,Dorset Police,Dorset Police,-2.065018,50.826835,On or near BLANDFORD ROAD,E01020410,East Dorset 005D,Investigation complete; no suspect identified
1d6adfcac62abc3e0cb9a1c05bd438940ec6cdc61b17478a2bba9d344bf7b88d,2012-11,Dorset Police,Dorset Police,-2.001623,50.805631,On or near THE BROADS,E01020410,East Dorset 005D,Investigation complete; no suspect identified
c4528b858e579e85fbf67f70cef30e838a15ad4f32cd8b65b5156771f9d3aa80,2012-11,Dorset Police,Dorset Police,-2.015687,50.806205,On or near Parking Area,E01020410,East Dorset 005D,Investigation complete; no suspect identified
d9c53945347cbcc5b062243827f7619bcf58f5d5009f20751824bf916cc46824,2012-11,Dorset Police,Dorset Police,-1.885051,50.853055,On or near BAY CLOSE,E01020411,East Dorset 003A,Investigation complete; no suspect identified
239146688197f36a0c00d503716c7055e02739925b63ace8063c102e6ef21fa6,2012-11,Dorset Police,Dorset Police,-1.882813,50.850517,On or near EARLES ROAD,E01020412,East Dorset 003B,Investigation complete; no suspect identified
b59928355ed84b98c4fe30b8c45932882b11c7b4b38902ab8ee9ee9145d99b98,2012-11,Dorset Police,Dorset Police,-1.873960,50.846389,On or near SCHOOL LANE,E01020412,East Dorset 003B,Investigation complete; no suspect identified
fdebc01d3139bfcbd5fa5a7162d4eb8eada3d06fffe74a9f08aabb1d59db9611,2012-11,Dorset Police,Dorset Police,-1.885695,50.880114,On or near AGGIS FARM,E01020414,East Dorset 003D,Investigation complete; no suspect identified
a66c1678fed5cba031417ecce1152f7e79f572fd4b123cb9f27c2326ca2507d5,2012-11,Dorset Police,Dorset Police,-1.879062,50.872508,On or near SPRING CLOSE,E01020415,East Dorset 003E,Investigation complete; no suspect identified
e800fa957e7f0f65c28219c86dcf91af6d3f3abb1863f51ac9a186d7e89ccb2a,2012-11,Dorset Police,Dorset Police,-1.868063,50.872200,On or near CLAYLAKE DRIVE,E01020417,East Dorset 002B,Investigation complete; no suspect identified
70a5dd7c92cef178c4a360eaa219491bdf70865bf60a78b9dde40cba3c511ac6,2012-11,Dorset Police,Dorset Police,-1.872253,50.878562,On or near ACORN WAY,E01020420,East Dorset 002E,Investigation complete; no suspect identified
5eac970f07ef57fcbf071c10b9fc4e7d693931f45e1ddb76ff12d4c4bfe2cec8,2012-11,Dorset Police,Dorset Police,-1.873574,50.820823,On or near HEATHFIELD ROAD,E01020424,East Dorset 006D,Investigation complete; no suspect identified
0f37c4e42b260152a0e8eebbc5f1b66f271f1df8a8ef950a0605d08387f2e941,2012-11,Dorset Police,Dorset Police,-1.883542,50.819898,On or near WEAVERS CLOSE,E01020425,East Dorset 006E,Investigation complete; no suspect identified
63b79be0d3ced03e7ac7f11bda59c68d2042d03fa7953849711b20051c1c7639,2012-11,Dorset Police,Dorset Police,-1.985245,50.807239,On or near WALFORD CLOSE,E01020426,East Dorset 010A,Investigation complete; no suspect identified
878c839f41c698357950f0dd2fbb2b0a51c15a909acf6bc8d89d6643ba651061,2012-11,Dorset Police,Dorset Police,-1.985245,50.807239,On or near WALFORD CLOSE,E01020426,East Dorset 010A,Offender given a caution
06b28bd4ce806e75f23704ca1405b0c17ad06e2ecb75bc216eeae3dccdf83d1f,2012-11,Dorset Police,Dorset Police,-1.976323,50.797688,On or near Petrol Station,E01020427,East Dorset 010B,Investigation complete; no suspect identified
f3413a63ab09e10043b04d1ed8770f7e0e701cafacd38d614a8234a04f35cf29,2012-11,Dorset Police,Dorset Police,-1.987745,50.800100,On or near B3073,E01020428,East Dorset 010C,Investigation complete; no suspect identified
5f664eaf32e88b858504d954ef37b557464df6e543cec57d2c00a3433dacd91f,2012-11,Dorset Police,Dorset Police,-1.988695,50.802510,On or near WEST BOROUGH,E01020428,East Dorset 010C,Investigation complete; no suspect identified
93901b374889ea73957c0b90b3d185beb5acdb4cd847c9d5a962b2bdc9a45942,2012-11,Dorset Police,Dorset Police,-1.984141,50.799209,On or near Sports/Recreation Area,E01020428,East Dorset 010C,Investigation complete; no suspect identified
85b36636fa8c562fc540edf87e99f31d01e26910b97bf50b28ff64662facf7b1,2012-11,Dorset Police,Dorset Police,-1.985815,50.799812,On or near Parking Area,E01020428,East Dorset 010C,Offender given penalty notice
507da2baed325aed09e380925b2201c7a54beb3356cd733ecc833cd830ea6103,2012-11,Dorset Police,Dorset Police,-1.983517,50.797581,On or near Parking Area,E01020428,East Dorset 010C,Suspect charged
f9c0ba62973ed0b4dc799af417dfed2e6169664a0af288982a6c832870f1eb01,2012-11,Dorset Police,Dorset Police,-1.985106,50.798606,On or near Parking Area,E01020428,East Dorset 010C,Suspect charged
1a3abf9a120532f0816ca81faea3a87fe4e3f63bd0dcd56238459f9a4dd7aa3e,2012-11,Dorset Police,Dorset Police,-1.978779,50.794604,On or near EDEN GROVE,E01020429,East Dorset 010D,Investigation complete; no suspect identified
25ab48b669eebc365e700a872d87ef94219141de6fed185dec3fbed36fd67a5b,2012-11,Dorset Police,Dorset Police,-1.978779,50.794604,On or near EDEN GROVE,E01020429,East Dorset 010D,Investigation complete; no suspect identified
77e3c92b97bbeb218804ea319e362bd9360abf35af93d94cf0e6cd9658397aa1,2012-11,Dorset Police,Dorset Police,-1.978779,50.794604,On or near EDEN GROVE,E01020429,East Dorset 010D,Investigation complete; no suspect identified
217bf20e3012dba73aaf1fa6dce4bb3c6a8bff45dfc21c078cf1329b5a2c770f,2012-11,Dorset Police,Dorset Police,-2.235570,50.799898,On or near ST MARY'S CLOSE,E01020430,North Dorset 008A,Investigation complete; no suspect identified
b29760c6253f24531224d16e06c5007da3e4615af6450fe227dfe9a14472ad98,2012-11,Dorset Police,Dorset Police,-2.281338,50.781919,On or near HUNTLEY DOWN,E01020430,North Dorset 008A,Investigation complete; no suspect identified
ca2ed9fc9c4a26f19ff9e49580cd0291ecdbdc83d4ff5491dbe9b9452fc30ac6,2012-11,Dorset Police,Dorset Police,-2.236961,50.797026,On or near A354,E01020430,North Dorset 008A,Investigation complete; no suspect identified
15c738029a9353d33219acf924d5d945064a6a46ec2b941ed132dbddb6d4ef8a,2012-11,Dorset Police,Dorset Police,-2.279519,50.783785,On or near MILTON ROAD,E01020430,North Dorset 008A,Investigation complete; no suspect identified
878ee83c4ff00c24a1b065f3c9d8a814bc44a556647fe713e6c16c64a7d083e9,2012-11,Dorset Police,Dorset Police,-2.281122,50.823969,On or near KING EDWARD'S DRIVE,E01020431,North Dorset 008B,Investigation complete; no suspect identified
f329728efff686a5585af568549eb8f0aa682b2ea4e4ef0e7aa6828f6bd7e9b3,2012-11,Dorset Police,Dorset Police,-2.267378,50.816232,On or near Sports/Recreation Area,E01020431,North Dorset 008B,Investigation complete; no suspect identified
520235d012c80f3dd1c168fac0b4a9dfd327077924ea78896f991090f95fac1d,2012-11,Dorset Police,Dorset Police,-2.393589,50.892751,On or near Parking Area,E01020433,North Dorset 004A,Suspect charged
d7975f0dc7d6256c61267033c488468b04b75bf94bcc4aa1e5ae45da1b84260c,2012-11,Dorset Police,Dorset Police,-2.377921,50.955911,On or near GROSVENOR ROAD,E01020434,North Dorset 004B,Offender given a caution
ed839f310e42142990ddb5426129f0357abe5f91b73409eda2802b7ac076af3a,2012-11,Dorset Police,Dorset Police,-2.163306,50.866071,On or near ASHMORE CLOSE,E01020435,North Dorset 007A,Suspect charged
6053ba9c60aa9209bc1bd54730740ceb864830f243c4a8764e9956050743be4b,2012-11,Dorset Police,Dorset Police,-2.163306,50.866071,On or near ASHMORE CLOSE,E01020435,North Dorset 007A,Suspect charged
27c060bd0859baa92c00af51d8e7e913046d0d5ccf73e500f30959fa5eac02e4,2012-11,Dorset Police,Dorset Police,-2.157621,50.865944,On or near OLD FARM COURT,E01020436,North Dorset 007B,Investigation complete; no suspect identified
bbde19cdaf71f310b9e3ddc2f83642ee1ce3882d357ded85baae3ad730824a66,2012-11,Dorset Police,Dorset Police,-2.155115,50.868663,On or near CASTLEMAN SMITH CLOSE,E01020436,North Dorset 007B,Investigation complete; no suspect identified
3a54d7717be680be5bff7ec2929b8dc0f114de47f933a2f73bd9ff03a0e384b2,2012-11,Dorset Police,Dorset Police,-2.152418,50.865133,On or near LARKSMEAD,E01020436,North Dorset 007B,Investigation complete; no suspect identified
ec7e8fb429c173a797bb769aef9efa43c1e4c93e30b5552e56be5a855204aa7a,2012-11,Dorset Police,Dorset Police,-2.153819,50.859070,On or near HAMBLEDON CLOSE,E01020437,North Dorset 007C,Investigation complete; no suspect identified
8ad192bec549c2135133e9834128e8c280e6cbe7a50f428d809d2a47a39c0243,2012-11,Dorset Police,Dorset Police,-2.153819,50.859070,On or near HAMBLEDON CLOSE,E01020437,North Dorset 007C,Investigation complete; no suspect identified
87b476771f69985ab862671bfa03f00a5b2835d66edec14a9ae7a44eefdb7122,2012-11,Dorset Police,Dorset Police,-2.153819,50.859070,On or near HAMBLEDON CLOSE,E01020437,North Dorset 007C,Investigation complete; no suspect identified
192662cb1904f8e27eba372ba07ba63803d9513dd5cd16db8d4953c729068d5b,2012-11,Dorset Police,Dorset Police,-2.159607,50.856572,On or near Parking Area,E01020437,North Dorset 007C,Suspect charged
4d067151adf2c9a92fc8a058f5368b225862a1ba2c4fb2af742ad3d52e6250b7,2012-11,Dorset Police,Dorset Police,-2.152964,50.862884,On or near ELIZABETH ROAD,E01020437,North Dorset 007C,Investigation complete; no suspect identified
3fee19a7959660e7507ac9067b8635f6d63bf58aa896cedd1ce1810c0681e80e,2012-11,Dorset Police,Dorset Police,-2.163393,50.858653,On or near NORTH PLACE,E01020438,North Dorset 007D,Investigation complete; no suspect identified
9df1f013b1775dbb476a592263c13f53a5787ae77eb32d967254e52a574ddcad,2012-11,Dorset Police,Dorset Police,-2.166153,50.855609,On or near Nightclub,E01020438,North Dorset 007D,Investigation complete; no suspect identified
c275452f3ea8ef856753008737cbfa6592db471a20cdb18df66ede7aa441c72d,2012-11,Dorset Police,Dorset Police,-2.166153,50.855609,On or near Nightclub,E01020438,North Dorset 007D,Investigation complete; no suspect identified
b6177210177df63b0e8ea636f0d2581bbc988be1122ff3bf0869b8dffa12e9f8,2012-11,Dorset Police,Dorset Police,-2.162848,50.857008,On or near THE TABERNACLE,E01020438,North Dorset 007D,Investigation complete; no suspect identified
753076a92d79c4d9b42b080073c79643bfbef47f64f50743e0c8936a2cf68d3e,2012-11,Dorset Police,Dorset Police,-2.166153,50.855609,On or near Nightclub,E01020438,North Dorset 007D,Investigation complete; no suspect identified
0e706520fe4b8ad8db1f4754a2b185d4ba9df6511088680804214416cac59a30,2012-11,Dorset Police,Dorset Police,-2.166153,50.855609,On or near Nightclub,E01020438,North Dorset 007D,Suspect charged
9838b4367cc81eb295da45317baf42a45a5925e1022273f6a3dc04784ec033ef,2012-11,Dorset Police,Dorset Police,-2.166713,50.857236,On or near BRYANSTON STREET,E01020438,North Dorset 007D,Suspect charged
5aadc646c5e6d4a4dcbda69c325423cd9ed324b5e1c96d747d93f64a5eb310b9,2012-11,Dorset Police,Dorset Police,-2.166153,50.855609,On or near Nightclub,E01020438,North Dorset 007D,Offender given a caution
8f0bd41fb4311e3b94daa1490af7d8f35e4945bdbb69adb5334e9e507efb9dbd,2012-11,Dorset Police,Dorset Police,-2.158098,50.864028,On or near NORDON ROAD,E01020439,North Dorset 007E,Investigation complete; no suspect identified
e4cd02bfb7e683d63e62282a4acf8ea4863495a822347eb07f28c861285e812e,2012-11,Dorset Police,Dorset Police,-2.155897,50.864580,On or near SALISBURY ROAD,E01020439,North Dorset 007E,Investigation complete; no suspect identified
1a77ef460844868dd539a0900b280e1ff3e919c1f916f98b91c18269bd6ef95e,2012-11,Dorset Police,Dorset Police,-2.161657,50.861955,On or near FAIRFIELD BUNGALOWS,E01020439,North Dorset 007E,Investigation complete; no suspect identified
2b2b629d4c8b7d968f2c3268f64551792d8eb4d81bdbe36f9b9479ac81876615,2012-11,Dorset Police,Dorset Police,-2.315388,51.077393,On or near TAN LANE,E01020440,North Dorset 002A,Investigation complete; no suspect identified
39ad08af456daf2cc8a89c5d3171d0000ef2986781e32932d2a97387a8af6bcb,2012-11,Dorset Police,Dorset Police,-2.331559,51.071081,On or near CHURCH CLOSE,E01020440,North Dorset 002A,Investigation complete; no suspect identified
22aa1e5480cc2305839604440bb7687e11372b1e7195084a0c015ef2653aa5d2,2012-11,Dorset Police,Dorset Police,-2.363293,50.995245,On or near NYLAND LANE,E01020440,North Dorset 002A,Offender given penalty notice
5bbc56d68c68375348098aab71c18b48b51eeadb14b54fcdfd16c7a619db2b2b,2012-11,Dorset Police,Dorset Police,-2.274931,50.896202,On or near BACK LANE,E01020441,North Dorset 008D,Investigation complete; no suspect identified
e7125a8750edc60e7e88b6099af632d84b223ebf64c22c6e88e9cd45c96bf405,2012-11,Dorset Police,Dorset Police,-2.277372,50.895306,On or near FIPPENNY HOLLOW,E01020441,North Dorset 008D,Investigation complete; no suspect identified
7c4364e642350c725df42dcec38f8de75285732484005e1d1109ae19a318e589,2012-11,Dorset Police,Dorset Police,-2.274931,50.896202,On or near BACK LANE,E01020441,North Dorset 008D,Investigation complete; no suspect identified
34b53f5cf6ab955f5e2af7f986f7af52ed4f88b8cbfbec4d5156b44a770e3898,2012-11,Dorset Police,Dorset Police,-2.088979,50.898597,On or near SOUTH FARM CLOSE,E01020442,North Dorset 006A,Investigation complete; no suspect identified
54e80fae755f0e367e784a55477067e011b14eecdea901a641fc287107a3e35e,2012-11,Dorset Police,Dorset Police,-2.278801,51.039135,On or near CEMETERY ROAD,E01020443,North Dorset 001A,Investigation complete; no suspect identified
889066afe3c999eb6acadefcb1e5d4e34c90aa639404b1fc6c66edcd4a9a3dbe,2012-11,Dorset Police,Dorset Police,-2.276377,51.041613,On or near Supermarket,E01020443,North Dorset 001A,Investigation complete; no suspect identified
5d8f8bc8e260f8d29942c707b42a1af16499eb0fc1ac2dd689c2b5d6468eee53,2012-11,Dorset Police,Dorset Police,-2.276377,51.041613,On or near Supermarket,E01020443,North Dorset 001A,Investigation complete; no suspect identified
a623f8eb5c06efdbba24eea5af469d06aa1af196942c92c173beacf6120ec5ad,2012-11,Dorset Police,Dorset Police,-2.269054,51.033322,On or near ADDISON CLOSE,E01020443,North Dorset 001A,Investigation complete; no suspect identified
