Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e83dd3b483f3292373bb1b745df0f2a33a545132825ef1babdb2161a7e40e319,2014-02,Lincolnshire Police,Lincolnshire Police,-0.148652,52.786402,On or near BATH LANE,E01026272,South Holland 007E,Suspect charged
e83dd3b483f3292373bb1b745df0f2a33a545132825ef1babdb2161a7e40e319,2014-02,Lincolnshire Police,Lincolnshire Police,-0.148652,52.786402,On or near BATH LANE,E01026272,South Holland 007E,Offender given a caution
73689f301398ddf7999c474e26e68987c637545826835f38483b005783473da6,2014-02,Lincolnshire Police,Lincolnshire Police,-0.023129,52.976339,On or near SOUTH STREET,E01026025,Boston 003C,Suspect charged
6c9e723a7e47a586ee2602a825d3f2c14a8c286a9bb52a089eae086e2b7facb6,2014-02,Lincolnshire Police,Lincolnshire Police,-0.030564,52.975959,On or near TRAFALGAR PLACE,E01026006,Boston 003A,Suspect charged as part of another case
6c9e723a7e47a586ee2602a825d3f2c14a8c286a9bb52a089eae086e2b7facb6,2014-02,Lincolnshire Police,Lincolnshire Police,-0.030564,52.975959,On or near TRAFALGAR PLACE,E01026006,Boston 003A,Suspect charged
6c9e723a7e47a586ee2602a825d3f2c14a8c286a9bb52a089eae086e2b7facb6,2014-02,Lincolnshire Police,Lincolnshire Police,-0.030564,52.975959,On or near TRAFALGAR PLACE,E01026006,Boston 003A,Local resolution
6c9e723a7e47a586ee2602a825d3f2c14a8c286a9bb52a089eae086e2b7facb6,2014-02,Lincolnshire Police,Lincolnshire Police,-0.030564,52.975959,On or near TRAFALGAR PLACE,E01026006,Boston 003A,Offender given penalty notice
6c9e723a7e47a586ee2602a825d3f2c14a8c286a9bb52a089eae086e2b7facb6,2014-02,Lincolnshire Police,Lincolnshire Police,-0.030564,52.975959,On or near TRAFALGAR PLACE,E01026006,Boston 003A,Suspect charged
6c9e723a7e47a586ee2602a825d3f2c14a8c286a9bb52a089eae086e2b7facb6,2014-02,Lincolnshire Police,Lincolnshire Police,-0.030564,52.975959,On or near TRAFALGAR PLACE,E01026006,Boston 003A,Offender given a caution
97b280b74c414a5d64ebd301508d3b0490e7fd03d2fe96db9b5c06fef59170ce,2014-02,Lincolnshire Police,Lincolnshire Police,-0.514561,53.240785,On or near Parking Area,E01026123,Lincoln 004B,Suspect charged as part of another case
97b280b74c414a5d64ebd301508d3b0490e7fd03d2fe96db9b5c06fef59170ce,2014-02,Lincolnshire Police,Lincolnshire Police,-0.514561,53.240785,On or near Parking Area,E01026123,Lincoln 004B,Suspect charged
97b280b74c414a5d64ebd301508d3b0490e7fd03d2fe96db9b5c06fef59170ce,2014-02,Lincolnshire Police,Lincolnshire Police,-0.514561,53.240785,On or near Parking Area,E01026123,Lincoln 004B,Suspect charged
97b280b74c414a5d64ebd301508d3b0490e7fd03d2fe96db9b5c06fef59170ce,2014-02,Lincolnshire Police,Lincolnshire Police,-0.514561,53.240785,On or near Parking Area,E01026123,Lincoln 004B,Offender given a caution
b3687c64a2f93e7f76b4f7b615319ada5d1478fa702d0c386f02fed45b3c5089,2014-02,Lincolnshire Police,Lincolnshire Police,-0.777411,53.399527,On or near Shopping Area,E01026384,West Lindsey 004F,Suspect charged
b3687c64a2f93e7f76b4f7b615319ada5d1478fa702d0c386f02fed45b3c5089,2014-02,Lincolnshire Police,Lincolnshire Police,-0.777411,53.399527,On or near Shopping Area,E01026384,West Lindsey 004F,Offender given penalty notice
b3687c64a2f93e7f76b4f7b615319ada5d1478fa702d0c386f02fed45b3c5089,2014-02,Lincolnshire Police,Lincolnshire Police,-0.777411,53.399527,On or near Shopping Area,E01026384,West Lindsey 004F,Suspect charged
b3687c64a2f93e7f76b4f7b615319ada5d1478fa702d0c386f02fed45b3c5089,2014-02,Lincolnshire Police,Lincolnshire Police,-0.777411,53.399527,On or near Shopping Area,E01026384,West Lindsey 004F,Offender given a caution
15449f51456785d7978dd662db1713cc43d14fabbe2f83251e19d56324c315c6,2014-02,Lincolnshire Police,Lincolnshire Police,-0.641892,52.910051,On or near Shopping Area,E01026323,South Kesteven 004D,Suspect charged
cd2be69d4de7f46d58c10ff2411fdb0930884082a3895bc5ae83119f6dd06670,2014-02,Lincolnshire Police,Lincolnshire Police,-0.541602,53.226025,On or near Supermarket,E01026176,Lincoln 006B,Suspect charged
e0a3fcc4ae76b505cc6925f88e8d1fa9cfbf7465fa31a39d357e580396af6305,2014-02,Lincolnshire Police,Lincolnshire Police,-0.524117,53.233946,On or near ST ANNE'S ROAD,E01026122,Lincoln 004A,Suspect charged
0baa67bf2384714fbfb78ebd7b0b7d8598769045b934ee0e55430070e5c06880,2014-02,Lincolnshire Police,Lincolnshire Police,-0.537169,53.243564,On or near Further/Higher Educational Building,E01026164,Lincoln 003F,Offender given a drugs possession warning
0baa67bf2384714fbfb78ebd7b0b7d8598769045b934ee0e55430070e5c06880,2014-02,Lincolnshire Police,Lincolnshire Police,-0.537169,53.243564,On or near Further/Higher Educational Building,E01026164,Lincoln 003F,Suspect charged
5b0fde01bc6d1a9ba38af9bf19522d662c5110cfc799f434942b52448b3740ba,2014-02,Lincolnshire Police,Lincolnshire Police,-0.532289,53.222818,On or near Supermarket,E01026176,Lincoln 006B,Suspect charged
e95e3954c2a6489c83c442738c2dfbc14b00ae736232842ef85aad8d1c022355,2014-02,Lincolnshire Police,Lincolnshire Police,-0.057717,52.929115,On or near BOSTON ROAD,E01026020,Boston 007D,Suspect charged
30364fe194bb90c9eb34ca2687ba0717f62285ae00179f5a5c3db49a1afa66dd,2014-02,Lincolnshire Police,Lincolnshire Police,-0.516985,53.250857,On or near Supermarket,E01026157,Lincoln 002C,Suspect charged
30364fe194bb90c9eb34ca2687ba0717f62285ae00179f5a5c3db49a1afa66dd,2014-02,Lincolnshire Police,Lincolnshire Police,-0.516985,53.250857,On or near Supermarket,E01026157,Lincoln 002C,Suspect charged
30364fe194bb90c9eb34ca2687ba0717f62285ae00179f5a5c3db49a1afa66dd,2014-02,Lincolnshire Police,Lincolnshire Police,-0.516985,53.250857,On or near Supermarket,E01026157,Lincoln 002C,Offender given a caution
c4b76f516b8a8d465ea9d95df87f8d9f1abe5931f90db98818eb136e63b295fd,2014-02,Lincolnshire Police,Lincolnshire Police,-0.532289,53.222818,On or near Supermarket,E01026176,Lincoln 006B,Suspect charged
c4b76f516b8a8d465ea9d95df87f8d9f1abe5931f90db98818eb136e63b295fd,2014-02,Lincolnshire Police,Lincolnshire Police,-0.532289,53.222818,On or near Supermarket,E01026176,Lincoln 006B,Offender given a caution
04b0ebdd9f169e13ed2cecb2edcec3cad0aad02b730e8f5fb360476cbdc0098c,2014-02,Lincolnshire Police,Lincolnshire Police,-0.516985,53.250857,On or near Supermarket,E01026157,Lincoln 002C,Suspect charged as part of another case
04b0ebdd9f169e13ed2cecb2edcec3cad0aad02b730e8f5fb360476cbdc0098c,2014-02,Lincolnshire Police,Lincolnshire Police,-0.516985,53.250857,On or near Supermarket,E01026157,Lincoln 002C,Offender given penalty notice
04b0ebdd9f169e13ed2cecb2edcec3cad0aad02b730e8f5fb360476cbdc0098c,2014-02,Lincolnshire Police,Lincolnshire Police,-0.516985,53.250857,On or near Supermarket,E01026157,Lincoln 002C,Suspect charged
04b0ebdd9f169e13ed2cecb2edcec3cad0aad02b730e8f5fb360476cbdc0098c,2014-02,Lincolnshire Police,Lincolnshire Police,-0.516985,53.250857,On or near Supermarket,E01026157,Lincoln 002C,Offender given a caution
df9e82c37efd32e8eb3c19b9d13801cf6b97a8447862c327ec62f51f4c6a5a3e,2014-02,Lincolnshire Police,Lincolnshire Police,-0.543607,53.223865,On or near Further/Higher Educational Building,E01026132,Lincoln 005A,Offender given a drugs possession warning
df9e82c37efd32e8eb3c19b9d13801cf6b97a8447862c327ec62f51f4c6a5a3e,2014-02,Lincolnshire Police,Lincolnshire Police,-0.543607,53.223865,On or near Further/Higher Educational Building,E01026132,Lincoln 005A,Suspect charged
df9e82c37efd32e8eb3c19b9d13801cf6b97a8447862c327ec62f51f4c6a5a3e,2014-02,Lincolnshire Police,Lincolnshire Police,-0.543607,53.223865,On or near Further/Higher Educational Building,E01026132,Lincoln 005A,Offender given a caution
d676d3d04c6d591c0cc381f7011e4decd9620ae85bbf8f821bdeb8ff9a1c99d8,2014-02,Lincolnshire Police,Lincolnshire Police,-0.531086,53.228638,On or near CONNINGSBY STREET,E01026126,Lincoln 004D,Offender given a drugs possession warning
d676d3d04c6d591c0cc381f7011e4decd9620ae85bbf8f821bdeb8ff9a1c99d8,2014-02,Lincolnshire Police,Lincolnshire Police,-0.531086,53.228638,On or near CONNINGSBY STREET,E01026126,Lincoln 004D,Local resolution
d676d3d04c6d591c0cc381f7011e4decd9620ae85bbf8f821bdeb8ff9a1c99d8,2014-02,Lincolnshire Police,Lincolnshire Police,-0.531086,53.228638,On or near CONNINGSBY STREET,E01026126,Lincoln 004D,Offender given penalty notice
d676d3d04c6d591c0cc381f7011e4decd9620ae85bbf8f821bdeb8ff9a1c99d8,2014-02,Lincolnshire Police,Lincolnshire Police,-0.531086,53.228638,On or near CONNINGSBY STREET,E01026126,Lincoln 004D,Suspect charged
d676d3d04c6d591c0cc381f7011e4decd9620ae85bbf8f821bdeb8ff9a1c99d8,2014-02,Lincolnshire Police,Lincolnshire Police,-0.531086,53.228638,On or near CONNINGSBY STREET,E01026126,Lincoln 004D,Suspect charged
d676d3d04c6d591c0cc381f7011e4decd9620ae85bbf8f821bdeb8ff9a1c99d8,2014-02,Lincolnshire Police,Lincolnshire Police,-0.531086,53.228638,On or near CONNINGSBY STREET,E01026126,Lincoln 004D,Offender given a caution
d676d3d04c6d591c0cc381f7011e4decd9620ae85bbf8f821bdeb8ff9a1c99d8,2014-02,Lincolnshire Police,Lincolnshire Police,-0.531086,53.228638,On or near CONNINGSBY STREET,E01026126,Lincoln 004D,Offender given a caution
68cb36f2c876d40271043dcbb5baf435358f5278ed93969181250dcaa430152f,2014-02,Lincolnshire Police,Lincolnshire Police,-0.026946,52.976897,On or near Parking Area,E01026006,Boston 003A,Suspect charged
68cb36f2c876d40271043dcbb5baf435358f5278ed93969181250dcaa430152f,2014-02,Lincolnshire Police,Lincolnshire Police,-0.026946,52.976897,On or near Parking Area,E01026006,Boston 003A,Local resolution
68cb36f2c876d40271043dcbb5baf435358f5278ed93969181250dcaa430152f,2014-02,Lincolnshire Police,Lincolnshire Police,-0.026946,52.976897,On or near Parking Area,E01026006,Boston 003A,Offender given penalty notice
68cb36f2c876d40271043dcbb5baf435358f5278ed93969181250dcaa430152f,2014-02,Lincolnshire Police,Lincolnshire Police,-0.026946,52.976897,On or near Parking Area,E01026006,Boston 003A,Suspect charged
68cb36f2c876d40271043dcbb5baf435358f5278ed93969181250dcaa430152f,2014-02,Lincolnshire Police,Lincolnshire Police,-0.026946,52.976897,On or near Parking Area,E01026006,Boston 003A,Suspect charged
68cb36f2c876d40271043dcbb5baf435358f5278ed93969181250dcaa430152f,2014-02,Lincolnshire Police,Lincolnshire Police,-0.026946,52.976897,On or near Parking Area,E01026006,Boston 003A,Offender given a caution
7391d1d59442bb32479eafbe460a7fedf15d27a2e654e98f50f21ff5e8c1fa38,2014-02,Lincolnshire Police,Lincolnshire Police,-0.538756,53.228660,On or near Shopping Area,E01026122,Lincoln 004A,Suspect charged
7391d1d59442bb32479eafbe460a7fedf15d27a2e654e98f50f21ff5e8c1fa38,2014-02,Lincolnshire Police,Lincolnshire Police,-0.538756,53.228660,On or near Shopping Area,E01026122,Lincoln 004A,Local resolution
7391d1d59442bb32479eafbe460a7fedf15d27a2e654e98f50f21ff5e8c1fa38,2014-02,Lincolnshire Police,Lincolnshire Police,-0.538756,53.228660,On or near Shopping Area,E01026122,Lincoln 004A,Local resolution
7391d1d59442bb32479eafbe460a7fedf15d27a2e654e98f50f21ff5e8c1fa38,2014-02,Lincolnshire Police,Lincolnshire Police,-0.538756,53.228660,On or near Shopping Area,E01026122,Lincoln 004A,Suspect charged
7391d1d59442bb32479eafbe460a7fedf15d27a2e654e98f50f21ff5e8c1fa38,2014-02,Lincolnshire Police,Lincolnshire Police,-0.538756,53.228660,On or near Shopping Area,E01026122,Lincoln 004A,Suspect charged
7391d1d59442bb32479eafbe460a7fedf15d27a2e654e98f50f21ff5e8c1fa38,2014-02,Lincolnshire Police,Lincolnshire Police,-0.538756,53.228660,On or near Shopping Area,E01026122,Lincoln 004A,Offender given a caution
7391d1d59442bb32479eafbe460a7fedf15d27a2e654e98f50f21ff5e8c1fa38,2014-02,Lincolnshire Police,Lincolnshire Police,-0.538756,53.228660,On or near Shopping Area,E01026122,Lincoln 004A,Offender given a caution
e3e42c1f271197852cf689b0bbe31d15bc81b9b5f2bb5067dc14d58ac43c205c,2014-02,Lincolnshire Police,Lincolnshire Police,-0.643971,52.910632,On or near WELBY STREET,E01026323,South Kesteven 004D,Offender given a drugs possession warning
e3e42c1f271197852cf689b0bbe31d15bc81b9b5f2bb5067dc14d58ac43c205c,2014-02,Lincolnshire Police,Lincolnshire Police,-0.643971,52.910632,On or near WELBY STREET,E01026323,South Kesteven 004D,Offender given a drugs possession warning
e3e42c1f271197852cf689b0bbe31d15bc81b9b5f2bb5067dc14d58ac43c205c,2014-02,Lincolnshire Police,Lincolnshire Police,-0.643971,52.910632,On or near WELBY STREET,E01026323,South Kesteven 004D,Suspect charged as part of another case
e3e42c1f271197852cf689b0bbe31d15bc81b9b5f2bb5067dc14d58ac43c205c,2014-02,Lincolnshire Police,Lincolnshire Police,-0.643971,52.910632,On or near WELBY STREET,E01026323,South Kesteven 004D,Suspect charged as part of another case
e3e42c1f271197852cf689b0bbe31d15bc81b9b5f2bb5067dc14d58ac43c205c,2014-02,Lincolnshire Police,Lincolnshire Police,-0.643971,52.910632,On or near WELBY STREET,E01026323,South Kesteven 004D,Offender given penalty notice
e3e42c1f271197852cf689b0bbe31d15bc81b9b5f2bb5067dc14d58ac43c205c,2014-02,Lincolnshire Police,Lincolnshire Police,-0.643971,52.910632,On or near WELBY STREET,E01026323,South Kesteven 004D,Suspect charged
e3e42c1f271197852cf689b0bbe31d15bc81b9b5f2bb5067dc14d58ac43c205c,2014-02,Lincolnshire Police,Lincolnshire Police,-0.643971,52.910632,On or near WELBY STREET,E01026323,South Kesteven 004D,Suspect charged
e3e42c1f271197852cf689b0bbe31d15bc81b9b5f2bb5067dc14d58ac43c205c,2014-02,Lincolnshire Police,Lincolnshire Police,-0.643971,52.910632,On or near WELBY STREET,E01026323,South Kesteven 004D,Suspect charged
0d0b96ed30ada24eea504b5e71ea1b42aa0668fc94bbc5b8aa1a108e16023d83,2014-02,Lincolnshire Police,Lincolnshire Police,-0.005042,53.254006,On or near NORTH ROAD,E01026105,East Lindsey 009D,Local resolution
0d0b96ed30ada24eea504b5e71ea1b42aa0668fc94bbc5b8aa1a108e16023d83,2014-02,Lincolnshire Police,Lincolnshire Police,-0.005042,53.254006,On or near NORTH ROAD,E01026105,East Lindsey 009D,Suspect charged
0d0b96ed30ada24eea504b5e71ea1b42aa0668fc94bbc5b8aa1a108e16023d83,2014-02,Lincolnshire Police,Lincolnshire Police,-0.005042,53.254006,On or near NORTH ROAD,E01026105,East Lindsey 009D,Offender given a caution
4dc726f597a274a8efc3725a59ae768ac7a642678562fb17b09b0d1d15cf3913,2014-02,Lincolnshire Police,Lincolnshire Police,-0.409167,52.997173,On or near SOUTH GATE,E01026227,North Kesteven 010A,Offender given a caution
5d0000ecdd45addc3563d2e2b1d99c522703a64004f9557ea92523e41ec8c70e,2014-02,Lincolnshire Police,Lincolnshire Police,-0.024838,52.978058,On or near CHURCH LANE,E01026036,Boston 003D,Offender given a caution
de7d7c011d087ec3ad3a55db4854802ab7b69b246800d8b8a4dc622377aee06d,2014-02,Lincolnshire Police,Lincolnshire Police,-0.527820,53.229946,On or near AVONDALE STREET,E01026126,Lincoln 004D,Local resolution
de7d7c011d087ec3ad3a55db4854802ab7b69b246800d8b8a4dc622377aee06d,2014-02,Lincolnshire Police,Lincolnshire Police,-0.527820,53.229946,On or near AVONDALE STREET,E01026126,Lincoln 004D,Offender given penalty notice
de7d7c011d087ec3ad3a55db4854802ab7b69b246800d8b8a4dc622377aee06d,2014-02,Lincolnshire Police,Lincolnshire Police,-0.527820,53.229946,On or near AVONDALE STREET,E01026126,Lincoln 004D,Suspect charged
de7d7c011d087ec3ad3a55db4854802ab7b69b246800d8b8a4dc622377aee06d,2014-02,Lincolnshire Police,Lincolnshire Police,-0.527820,53.229946,On or near AVONDALE STREET,E01026126,Lincoln 004D,Offender given a caution
a4402693eed656ea6787d7e42bf2cc6aea184c7e82ac6f2a1811ca9308a24451,2014-02,Lincolnshire Police,Lincolnshire Police,-0.779021,53.400559,On or near MORLEY STREET,E01026384,West Lindsey 004F,Suspect charged
a4402693eed656ea6787d7e42bf2cc6aea184c7e82ac6f2a1811ca9308a24451,2014-02,Lincolnshire Police,Lincolnshire Police,-0.779021,53.400559,On or near MORLEY STREET,E01026384,West Lindsey 004F,Offender given penalty notice
a4402693eed656ea6787d7e42bf2cc6aea184c7e82ac6f2a1811ca9308a24451,2014-02,Lincolnshire Police,Lincolnshire Police,-0.779021,53.400559,On or near MORLEY STREET,E01026384,West Lindsey 004F,Suspect charged
a4402693eed656ea6787d7e42bf2cc6aea184c7e82ac6f2a1811ca9308a24451,2014-02,Lincolnshire Police,Lincolnshire Police,-0.779021,53.400559,On or near MORLEY STREET,E01026384,West Lindsey 004F,Offender given a caution
e0f7e89b4e19bac74d22c0eb38d52d17669e83b629dea9f60256d46bf9c74256,2014-02,Lincolnshire Police,Lincolnshire Police,-0.649098,52.907401,On or near ALEXANDRA ROAD,E01026317,South Kesteven 006A,Suspect charged as part of another case
e0f7e89b4e19bac74d22c0eb38d52d17669e83b629dea9f60256d46bf9c74256,2014-02,Lincolnshire Police,Lincolnshire Police,-0.649098,52.907401,On or near ALEXANDRA ROAD,E01026317,South Kesteven 006A,Suspect charged
e0f7e89b4e19bac74d22c0eb38d52d17669e83b629dea9f60256d46bf9c74256,2014-02,Lincolnshire Police,Lincolnshire Police,-0.649098,52.907401,On or near ALEXANDRA ROAD,E01026317,South Kesteven 006A,Offender given a caution
24a315d35e885c4245612fb57259d46346f5c2fa8997083d82eec15371e33fec,2014-02,Lincolnshire Police,Lincolnshire Police,0.322866,53.152106,On or near BARNES CLOSE,E01026083,East Lindsey 015A,Offender given a drugs possession warning
24a315d35e885c4245612fb57259d46346f5c2fa8997083d82eec15371e33fec,2014-02,Lincolnshire Police,Lincolnshire Police,0.322866,53.152106,On or near BARNES CLOSE,E01026083,East Lindsey 015A,Suspect charged
24a315d35e885c4245612fb57259d46346f5c2fa8997083d82eec15371e33fec,2014-02,Lincolnshire Police,Lincolnshire Police,0.322866,53.152106,On or near BARNES CLOSE,E01026083,East Lindsey 015A,Offender given a caution
a821ea3cb21ff3060bcc442b5a6cd7f60756454f8f9e1eef578abf8e8b9704ed,2014-02,Lincolnshire Police,Lincolnshire Police,-0.658781,52.896704,On or near ROSEMARY CRESCENT,E01026319,South Kesteven 006C,Offender given a drugs possession warning
a821ea3cb21ff3060bcc442b5a6cd7f60756454f8f9e1eef578abf8e8b9704ed,2014-02,Lincolnshire Police,Lincolnshire Police,-0.658781,52.896704,On or near ROSEMARY CRESCENT,E01026319,South Kesteven 006C,Offender given penalty notice
a821ea3cb21ff3060bcc442b5a6cd7f60756454f8f9e1eef578abf8e8b9704ed,2014-02,Lincolnshire Police,Lincolnshire Police,-0.658781,52.896704,On or near ROSEMARY CRESCENT,E01026319,South Kesteven 006C,Suspect charged
a821ea3cb21ff3060bcc442b5a6cd7f60756454f8f9e1eef578abf8e8b9704ed,2014-02,Lincolnshire Police,Lincolnshire Police,-0.658781,52.896704,On or near ROSEMARY CRESCENT,E01026319,South Kesteven 006C,Offender given a caution
a821ea3cb21ff3060bcc442b5a6cd7f60756454f8f9e1eef578abf8e8b9704ed,2014-02,Lincolnshire Police,Lincolnshire Police,-0.658781,52.896704,On or near ROSEMARY CRESCENT,E01026319,South Kesteven 006C,Offender given a caution
916ba957513c2b096faa3337cfa48473e69c93f919f860089044592b39a85600,2014-02,Lincolnshire Police,Lincolnshire Police,-0.649622,52.906337,On or near BARNWELL TERRACE,E01026317,South Kesteven 006A,Suspect charged as part of another case
916ba957513c2b096faa3337cfa48473e69c93f919f860089044592b39a85600,2014-02,Lincolnshire Police,Lincolnshire Police,-0.649622,52.906337,On or near BARNWELL TERRACE,E01026317,South Kesteven 006A,Suspect charged as part of another case
916ba957513c2b096faa3337cfa48473e69c93f919f860089044592b39a85600,2014-02,Lincolnshire Police,Lincolnshire Police,-0.649622,52.906337,On or near BARNWELL TERRACE,E01026317,South Kesteven 006A,Suspect charged
916ba957513c2b096faa3337cfa48473e69c93f919f860089044592b39a85600,2014-02,Lincolnshire Police,Lincolnshire Police,-0.649622,52.906337,On or near BARNWELL TERRACE,E01026317,South Kesteven 006A,Suspect charged
916ba957513c2b096faa3337cfa48473e69c93f919f860089044592b39a85600,2014-02,Lincolnshire Police,Lincolnshire Police,-0.649622,52.906337,On or near BARNWELL TERRACE,E01026317,South Kesteven 006A,Offender given a caution
916ba957513c2b096faa3337cfa48473e69c93f919f860089044592b39a85600,2014-02,Lincolnshire Police,Lincolnshire Police,-0.649622,52.906337,On or near BARNWELL TERRACE,E01026317,South Kesteven 006A,Offender given a caution
4cc286c553533d1deb4af4632d787b25052555d31de9c2950b59609fc0b708a9,2014-02,Lincolnshire Police,Lincolnshire Police,-0.557084,53.233819,On or near Supermarket,E01026144,Lincoln 003B,Local resolution
4cc286c553533d1deb4af4632d787b25052555d31de9c2950b59609fc0b708a9,2014-02,Lincolnshire Police,Lincolnshire Police,-0.557084,53.233819,On or near Supermarket,E01026144,Lincoln 003B,Offender given penalty notice
4cc286c553533d1deb4af4632d787b25052555d31de9c2950b59609fc0b708a9,2014-02,Lincolnshire Police,Lincolnshire Police,-0.557084,53.233819,On or near Supermarket,E01026144,Lincoln 003B,Suspect charged
26042217686843d92f14809f95519268425a110cf775e35bcea43898a3d339e9,2014-02,Lincolnshire Police,Lincolnshire Police,-0.550923,53.251642,On or near RETIEF CLOSE,E01026149,Lincoln 001A,Offender given a drugs possession warning
26042217686843d92f14809f95519268425a110cf775e35bcea43898a3d339e9,2014-02,Lincolnshire Police,Lincolnshire Police,-0.550923,53.251642,On or near RETIEF CLOSE,E01026149,Lincoln 001A,Suspect charged
26042217686843d92f14809f95519268425a110cf775e35bcea43898a3d339e9,2014-02,Lincolnshire Police,Lincolnshire Police,-0.550923,53.251642,On or near RETIEF CLOSE,E01026149,Lincoln 001A,Offender given penalty notice
26042217686843d92f14809f95519268425a110cf775e35bcea43898a3d339e9,2014-02,Lincolnshire Police,Lincolnshire Police,-0.550923,53.251642,On or near RETIEF CLOSE,E01026149,Lincoln 001A,Investigation complete; no suspect identified
26042217686843d92f14809f95519268425a110cf775e35bcea43898a3d339e9,2014-02,Lincolnshire Police,Lincolnshire Police,-0.550923,53.251642,On or near RETIEF CLOSE,E01026149,Lincoln 001A,Suspect charged
26042217686843d92f14809f95519268425a110cf775e35bcea43898a3d339e9,2014-02,Lincolnshire Police,Lincolnshire Police,-0.550923,53.251642,On or near RETIEF CLOSE,E01026149,Lincoln 001A,Offender given a caution
7dbca365ebcbbd9521da7caffa798de130b9c591fa42de34be1d481abdd10dd1,2014-02,Lincolnshire Police,Lincolnshire Police,-0.203626,52.913322,On or near HOLYROOD CLOSE,E01026243,South Holland 001B,Suspect charged
7dbca365ebcbbd9521da7caffa798de130b9c591fa42de34be1d481abdd10dd1,2014-02,Lincolnshire Police,Lincolnshire Police,-0.203626,52.913322,On or near HOLYROOD CLOSE,E01026243,South Holland 001B,Offender given a caution
9ab2c5304f91704aa07accdfcb4829a77fd9e1f430b6ae261d28b37ad6020a73,2014-02,Lincolnshire Police,Lincolnshire Police,-0.641077,52.906626,On or near LAUNDER TERRACE,E01026318,South Kesteven 006B,Suspect charged
99e3740d15b29faf780a59e1f4965a813c8e4e4411d01425689d044d71ec4a20,2014-02,Lincolnshire Police,Lincolnshire Police,-0.525635,53.228589,On or near CANNON STREET,E01026126,Lincoln 004D,Suspect charged
99e3740d15b29faf780a59e1f4965a813c8e4e4411d01425689d044d71ec4a20,2014-02,Lincolnshire Police,Lincolnshire Police,-0.525635,53.228589,On or near CANNON STREET,E01026126,Lincoln 004D,Offender given a caution
98c9a3cc0157d24d0dc908505d7040d40f44143348119bf944414c62caaf53a7,2014-02,Lincolnshire Police,Lincolnshire Police,-0.391980,53.046243,On or near THE PADDOCK,E01026223,North Kesteven 008D,Local resolution
98c9a3cc0157d24d0dc908505d7040d40f44143348119bf944414c62caaf53a7,2014-02,Lincolnshire Police,Lincolnshire Police,-0.391980,53.046243,On or near THE PADDOCK,E01026223,North Kesteven 008D,Suspect charged
98c9a3cc0157d24d0dc908505d7040d40f44143348119bf944414c62caaf53a7,2014-02,Lincolnshire Police,Lincolnshire Police,-0.391980,53.046243,On or near THE PADDOCK,E01026223,North Kesteven 008D,Offender given a caution
eb3e955c157609de6ad52accf7d72626da8adc2549a55c70f71def379279608d,2014-02,Lincolnshire Police,Lincolnshire Police,0.006237,53.061681,On or near NORTHLANDS LANE,E01026098,East Lindsey 018C,Offender given a caution
2e6d1cb6037d38d2bc769a24ce41307ff4691d3164a1790c28a8298381e71086,2014-02,Lincolnshire Police,Lincolnshire Police,-0.601357,53.253135,On or near Park/Open Space,E01026397,West Lindsey 009B,Investigation complete; no suspect identified
633cfc0081c8cc4387b3dccbf4479b67598ed900bb23f20b09740dd4370feb3b,2014-02,Lincolnshire Police,Lincolnshire Police,-0.526902,53.229647,On or near CLAREMONT STREET,E01026126,Lincoln 004D,Investigation complete; no suspect identified
0b1ff190c7c5358a2e1fb10c2faa16998df9a0bb9d0e1ef96533029d0b40f678,2014-02,Lincolnshire Police,Lincolnshire Police,-0.009527,52.993249,On or near CASTLE ROAD,E01026022,Boston 008C,Investigation complete; no suspect identified
8838127d2938c0056893dccf5e39c365b87bae0f62b97ba51c6bcf8d970646d7,2014-02,Lincolnshire Police,Lincolnshire Police,-0.483434,52.656567,On or near SUSSEX ROAD,E01026288,South Kesteven 015B,Investigation complete; no suspect identified
fbcc6b4907d5c0e73d31ea6ec497c5d740bead8d6edf6bdc81e7377e9bd68ff7,2014-02,Lincolnshire Police,Lincolnshire Police,-0.593804,53.198227,On or near Theatre/Concert Hall,E01032991,North Kesteven 014E,Investigation complete; no suspect identified
f08dbfe0edd07376dc7da726b1914d2e02dfb79b79eb0e99f4dc071697986b08,2014-02,Lincolnshire Police,Lincolnshire Police,-0.543407,53.223162,On or near KING STREET,E01026176,Lincoln 006B,Investigation complete; no suspect identified
44aae915f89dccbe0b572e505998e15e01e00b607f3c84afa262749259b333ef,2014-02,Lincolnshire Police,Lincolnshire Police,-0.541657,53.227042,On or near Pedestrian Subway,E01026132,Lincoln 005A,Investigation complete; no suspect identified
d8170c2c910ef11680753385a4809679a484800774326a9d54038c0494fd17dd,2014-02,Lincolnshire Police,Lincolnshire Police,-0.539173,53.234437,On or near CASTLE HILL,E01026148,Lincoln 003D,Investigation complete; no suspect identified
7ef6ed5bac8e37c07529016226f9c218495800fa47994f424a60302ae866d6c1,2014-02,Lincolnshire Police,Lincolnshire Police,-0.381038,52.777232,On or near STRETHAM WAY,E01026300,South Kesteven 010B,Investigation complete; no suspect identified
d19611db030d8beeb94451781c543d8e2ce25f6ffbf19a11baf52ff3975787ba,2014-02,Lincolnshire Police,Lincolnshire Police,0.333472,53.218279,On or near GATRAM ROAD,E01026048,East Lindsey 010A,Investigation complete; no suspect identified
