Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
30a71e1de0f6128962971ce20ad5c6abda97905669881467c0ab1c5f1df2876c,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.310210,54.246939,On or near A595,E01019293,Copeland 008E,Suspect charged
30a71e1de0f6128962971ce20ad5c6abda97905669881467c0ab1c5f1df2876c,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.310210,54.246939,On or near A595,E01019293,Copeland 008E,Suspect charged
30a71e1de0f6128962971ce20ad5c6abda97905669881467c0ab1c5f1df2876c,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.310210,54.246939,On or near A595,E01019293,Copeland 008E,Suspect charged
5bb59ff0db27779397b70854db5178e752aadc944cefb25f2291b9902c61d660,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.587159,54.549693,On or near SENHOUSE STREET,E01019280,Copeland 002B,Suspect charged
7db8ae65fde6616afdf4e48c4117a2dd1c9f2368537101dbdde81c55cba3f082,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.590048,54.548837,On or near NEW LOWTHER STREET,E01019280,Copeland 002B,Local resolution
23e232b9b61e0cdd821b0315f1ba2525c98b42120bfd9d5b6775a9b47d8ef65f,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.590845,54.546283,On or near JAMES STREET,E01019280,Copeland 002B,Suspect charged as part of another case
1d9d4cb7f5a54ab67e6169c100212fc3ba4fef3e94b8ffa6866c07840b498d41,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.579931,54.542291,On or near VICTORIA TERRACE,E01019282,Copeland 002D,Suspect charged
27a7a44113700c34c23b79de37296836ca6793a8dfc4aa08fbe32f4504cb7efc,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.492413,54.539988,On or near CORONATION DRIVE,E01019277,Copeland 004H,Local resolution
4cc1317c06f0890140c55680cc0787a24007509d4b8e0073b7ac9df6710dd167,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.264627,54.208265,On or near ROTTINGTON ROAD,E01019299,Copeland 008G,Suspect charged
ba6fc9aa4867344a785bf31a3be55c1a9e1a9788ea85bb27e7518ebf457d7d91,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.579931,54.542291,On or near VICTORIA TERRACE,E01019282,Copeland 002D,Suspect charged
371948865e96012cb7a5081f057661b884c671ddcbaa1037472c8d8c09357d1e,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.589599,54.544843,On or near RICHMOND TERRACE,E01019281,Copeland 002C,Suspect charged
c366091df513762912e4e4fcc15be6dadfa7674bae56e33c8fcab0c03e58ef8c,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.516397,54.517300,On or near MELBREAK AVENUE,E01019267,Copeland 004F,Suspect charged
9979f52a00378aa05a90183d2d13063f4ed6c9778f1f25dd8377b91b56ab7679,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.263949,54.211670,On or near MILLOM ROAD,E01019299,Copeland 008G,Suspect charged
a8e6f0050e038eaf02fa5b0286d8bc08e5996a24b01cef420046c3fa1cad6d20,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.594974,54.534813,On or near ENNERDALE TERRACE,E01019291,Copeland 005A,Suspect charged
3abbd37d86022de0b67535bcd7b7697c427357da67ebc699beb3363280617d93,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.589599,54.544843,On or near RICHMOND TERRACE,E01019281,Copeland 002C,Local resolution
a9202aa213058543deada0cc216e70c13dc32844b1c5d5570b9262eaf17c35c8,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.571146,54.550225,On or near FERN GROVE,E01019262,Copeland 003B,Suspect charged
b7a33f91b92f8180dc82d2540e601664823b492b81cb45c99854b3cad6e0d5e1,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.584068,54.544942,On or near Petrol Station,E01019281,Copeland 002C,Offender given penalty notice
89698fff49d11881d00d00519edc6c3ac47103e790ad6b9141cdff30ca0885c7,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.522810,54.526486,On or near Supermarket,E01019264,Copeland 004C,Offender given a caution
2f1e4298dbe42a39283c802d37a4095f32d971bbb05796bccc43db50c748e3b6,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.494859,54.540946,On or near Supermarket,E01019277,Copeland 004H,Offender given a caution
7fcb552551b275a1f55f173cc8404df61fb76d5c515c0bf18bce38f7b1590855,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.494859,54.540946,On or near Supermarket,E01019277,Copeland 004H,Offender given a caution
4ab2ef69b87b9aa2f1e70a8bf78062a9cd07269cb4d211b2257022b5f7188350,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.568434,54.536374,On or near CHURCH LANE,E01019286,Copeland 003E,Local resolution
7bf73924c2461cd6333381713e6b2d63f8197e13341e4ba07c45e2852f1e873a,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.584068,54.544942,On or near Petrol Station,E01019281,Copeland 002C,Local resolution
751d7f36e438d7221f9be16614a25491f9eab58c632f5c38bc9184e08e128ca2,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.523059,54.506197,On or near EHEN HALL GARDENS,E01019266,Copeland 004E,Offender given a drugs possession warning
64d2b8d279dc4ab79dfa04768683a2968d47b12d2f60089b46dd1e28410fda23,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.587326,54.550409,On or near GREGG'S LANE,E01019280,Copeland 002B,Offender given a caution
66059ec3a83394e58ad59cab2efaabd0db7c9b03614f41649ada5f062d092be7,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.588107,54.547838,On or near Shopping Area,E01019280,Copeland 002B,Suspect charged
1c1fc5a07b9c0ce3f8df9fe9d63219b968232455be9dba8769ae418ba542d609,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.269435,54.209042,On or near ST GEORGE'S ROAD,E01019299,Copeland 008G,Suspect charged
1c1fc5a07b9c0ce3f8df9fe9d63219b968232455be9dba8769ae418ba542d609,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.269435,54.209042,On or near ST GEORGE'S ROAD,E01019299,Copeland 008G,Suspect charged
fb65ae31e8fa55ea2509a9e1a066ae979f06866fa8736395ec42753205f0b900,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.537003,54.483093,On or near COLERIDGE DRIVE,E01019272,Copeland 006B,Suspect charged
988227be6a108fb390103fc0b2985f2c61dcd5bc916c4dd7cbf8b5ede36bdb57,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.537003,54.483093,On or near COLERIDGE DRIVE,E01019272,Copeland 006B,Suspect charged
67962d171bcc8f8861228efb004c59ebc65747fdd4de5596e1e91282b42bfd2e,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.594974,54.534813,On or near ENNERDALE TERRACE,E01019291,Copeland 005A,Suspect charged
48dbd51646f56c3f1c2c94a5e1615d67ef017e4191e03e4d5b6728b86aa603e8,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.528306,54.481675,On or near Supermarket,E01019274,Copeland 006D,Offender given a caution
809ccd284721cdf30faf80abd18f873f77e73e2e34b3d5b0ac4348d5477a2984,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.470686,54.556926,On or near MONA STREET,E01019256,Copeland 004A,Suspect charged
8b66030c5ac5501827acb700265a826a18162e6673520c58af1005002be12123,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.522810,54.526486,On or near Supermarket,E01019264,Copeland 004C,Suspect charged
752ca5ea69283ba8c4aeeeecb9ee2a12fde65c51c3e72ebf220dbf3d8b0e75de,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.580846,54.566744,On or near PARTON BROW,E01019270,Copeland 001C,Offender given a caution
5e432bee611466da702f1ac1af77b8d802b648fc8e28a22f31fd58dda00e84ac,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.585145,54.545998,On or near Supermarket,E01019281,Copeland 002C,Suspect charged
36b83fe3f2f364a2a242615cd130503b93e8d23b9d77f70a437927e6ffb619d3,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.587906,54.545836,On or near Parking Area,E01019280,Copeland 002B,Offender given a caution
e53fcdaa3320ac6deb57e39774c88e3df83ab5534901d077aaa48ebe93d8e805,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.548297,54.552758,On or near RED PIKE CLOSE,E01019261,Copeland 003A,Suspect charged
387b08d5edbfa55509377a1d1c7e510b830e5ed909761691ee393f4f190032ce,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.564788,54.530354,On or near Parking Area,E01019285,Copeland 003D,Suspect charged
e24f5fdaa06ecebd602adf03da444f61c3ba9e12b1cf01b310a11c2f0f5753ea,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.587289,54.551057,On or near BRANSTY ROW,E01019280,Copeland 002B,Offender given a caution
ed836033c8bd08346d9a87c19ae92010f94e7d74de34266dbde6f0f764f5e769,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.515213,54.520802,On or near VICTORIA STREET,E01019267,Copeland 004F,Offender given a caution
a7ec2ae7265a6828bfa91e9d2b68e931a4cd1fb1bd980243e9dbcd0c8f76a911,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.470112,54.403276,On or near CROSS LANES,E01019303,Copeland 007E,Suspect charged
18b6959b3f8614800dbfe169e34c265208b663b722b7fe10387986d795e2a028,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.564788,54.530354,On or near Parking Area,E01019285,Copeland 003D,Offender given a caution
e985993c7fb267d0c17af7c0c859e8f69e37b43d787c6983ed3e153558119013,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.737079,54.656411,On or near Park/Open Space,E01019332,Eden 003B,Suspect charged
9271e506994928ec23afb1595f4a45d31c0c4943f008bd66b0806243a632de9e,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.579303,54.527631,On or near NEWLANDS AVENUE,E01019295,Copeland 005D,Suspect charged
aba2c8691852a98aa8fd4ef7ff5fdd5a462b134837509348c8b0cde4d9d23025,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.589599,54.544843,On or near RICHMOND TERRACE,E01019281,Copeland 002C,Suspect charged
7b8f8e4fa176fc09c8d669c1b102740f2bc49402e1afc1554cb36e4fbb66d1c2,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.587903,54.552909,On or near Supermarket,E01019260,Copeland 002A,Offender given penalty notice
7ae5bc04535fb3b61f3fb5066697fc9140f7c395925014e75b4fd5a187ae6bed,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.587289,54.551057,On or near BRANSTY ROW,E01019280,Copeland 002B,Offender given a caution
1e72312571be1d817d474586ad908e20c75839e84af979101b62aa479c0839b9,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.270808,54.210330,On or near Parking Area,E01019299,Copeland 008G,Local resolution
06398d88d3908af27d9772fe617b5f5a327a6db19629d7d04712ce84dd016184,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.592887,54.546714,On or near ROSEMARY LANE,E01019280,Copeland 002B,Suspect charged
bd859d6573724c981aafe30533a7e40987d3d453900196cc1828881cfff7872d,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.587159,54.549693,On or near SENHOUSE STREET,E01019280,Copeland 002B,Suspect charged
94bc3fa27a8c720ae38b9b8eaaa38522e7e3261fe54975e4594cc657b34ca734,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.587159,54.549693,On or near SENHOUSE STREET,E01019280,Copeland 002B,Suspect charged
e66f9954cfa82c5c749783dbb57507586c0e3f80d6c3e8eab4cbc447e79a129e,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.587159,54.549693,On or near SENHOUSE STREET,E01019280,Copeland 002B,Suspect charged
98ac4c116c4924dbd4b32e62064da6c3ce71a2a7c247051fb2e120e21b459171,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.484360,54.395102,On or near SOUTH PARADE,E01019303,Copeland 007E,Suspect charged
c47003397cf4f05671149165d764adb4f5a7e8625d0e4e223443ba6215a96f7e,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.312774,54.202016,On or near Prison,E01019283,Copeland 008B,Suspect charged
bfa1db11f161a45290cdff6f6dbdc87784a5ebbdaf5ec6a5fa44e67b1466e48d,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.586654,54.549016,On or near DUKE STREET,E01019280,Copeland 002B,Local resolution
0446794cd0c463a6e5e72bc0493add34ae10aea017fa116b2fbb2196256617bd,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.266344,54.207771,On or near EGREMONT STREET,E01019298,Copeland 008F,Suspect charged
590f748267c5eff947bcfc06949d52521386f85bc29be78e5e401d2a3dcd0bc8,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.266344,54.207771,On or near EGREMONT STREET,E01019298,Copeland 008F,Suspect charged
f735042a3a602a38e2993d80a44a880034dbff0bfcb863fe485baec352921324,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.513500,54.446062,On or near MORASS ROAD,E01019258,Copeland 007B,Offender given a caution
c1dac3be2a271f69c33d61d82e4e42b062acb09529b09fd0f19299f04c93c912,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.560403,54.577436,On or near B5306,E01019297,Copeland 001D,Suspect charged
e1d9eedd238a09b753931a68786a1f60575961e6b818f7ffbb421a80fc35c334,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.579931,54.542291,On or near VICTORIA TERRACE,E01019282,Copeland 002D,Suspect charged
821c4da0b7a9fc62518eeaab1b9b812cad6e5ac3fccf789190d2ad88fcc1499d,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.444168,54.378288,On or near OLD SHORE ROAD,E01019304,Copeland 007F,Suspect charged
09e0c8b10a629dbdc2ed4cfa3abc84368f8f71f85fc0e9a04d9ae4193891ad16,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.493301,54.532975,On or near A5086,E01019278,Copeland 004I,Suspect charged
3802382e829158dfc2913b62c66be9455d781bd46928132de18e029fae075e66,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.592887,54.546714,On or near ROSEMARY LANE,E01019280,Copeland 002B,Suspect charged
16f4ce2be2287224313f9abe1af98138937a2f1d1150d1db00d71f6c56145f7e,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.593581,54.528819,On or near WINDERMERE ROAD,E01019301,Copeland 005F,Suspect charged
0760e79b9ddd269bf9334bc9858f3acedd8d82ac740d19a5f4fd3836ead24f10,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.564788,54.530354,On or near Parking Area,E01019285,Copeland 003D,Suspect charged
525f3bed18b4ca59861518a95f5a1a53bba4e603e1a6d3a48a786f9c66a28e31,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.263116,54.209512,On or near LORD STREET,E01019299,Copeland 008G,Suspect charged
974e9cfa524034703c9365f379965ff26032bbc0677c1cdabb7185859e9c2a43,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.587326,54.550409,On or near GREGG'S LANE,E01019280,Copeland 002B,Suspect charged
f2672778b65dab59cd5afd36cd4211271a22a69b8bbfd666f6353c7287875a53,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.590339,54.530497,On or near WOODHOUSE ROAD,E01019301,Copeland 005F,Suspect charged
f2ea77b1840cd01a26fc334f5712df2897c6e31701e2d47d5eb6d68c54a8cdc4,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.576624,54.525904,On or near WASDALE CLOSE,E01019295,Copeland 005D,Suspect charged
8cc7e9b191758630955dfd46b0c968094347f35fce3586d88afa99376c8f40fe,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.565891,54.532506,On or near CUMBERLAND ROAD,E01019285,Copeland 003D,Suspect charged
b5f2ebd2d39255f1926924ad0a1d263e5b534ae121bdb1785fa8bb1d2bb79b31,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.584688,54.551352,On or near WELLINGTON ROW,E01019260,Copeland 002A,Suspect charged
c355dc29e945b7c42ed50edd51c1c069d2ab6f2080b0816af36804a9771518cf,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.524484,54.482236,On or near CHURCH STREET,E01019274,Copeland 006D,Suspect charged
a0e55ea73d6c3e97d550a2b2d0ad7a2574dab0977f952ebf9b45ce89f5113a83,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.528317,54.483221,On or near MAIN STREET,E01019274,Copeland 006D,Suspect charged
f3e7b2c9383a3d9ebdfc968f6066db1f782a329391fdeede88bd4ddbe65da0ad,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.516853,54.521690,On or near HIGH STREET,E01019265,Copeland 004D,Suspect charged
a694196040f079a0e2245946de215499a7373db5f4a838cf9e38c6fba84887b2,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.584257,54.549416,On or near WINDMILL BROW,E01019280,Copeland 002B,Suspect charged
bfbbd82336e1e6ebb4c12ffe1dd579226a71c170a7e03d33395b64906b25e45d,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.494859,54.540946,On or near Supermarket,E01019277,Copeland 004H,Suspect charged
e681de29e6a012c7fa89cdac80098e48e9afbb5f03d0d234c9266c596e4f3976,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.484360,54.395102,On or near SOUTH PARADE,E01019303,Copeland 007E,Suspect charged
f1d4afde1acb33e655b44505621b4fc743a88206fe4c001c849e0a9b74d16967,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.528948,54.464967,On or near NEW ROAD,E01019257,Copeland 007A,Suspect charged
f1d4afde1acb33e655b44505621b4fc743a88206fe4c001c849e0a9b74d16967,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.528948,54.464967,On or near NEW ROAD,E01019257,Copeland 007A,Suspect charged
255b64b25b45b9defdc81862b994bd3e914b128506494b3032ecb5b3a232812a,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.528306,54.481675,On or near Supermarket,E01019274,Copeland 006D,Suspect charged
c538dccd2bc403e5ecb34dc978d27f327caca596b9c2cb4936dde3244ab687d3,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.588122,54.550192,On or near WILLIAMSON LANE,E01019280,Copeland 002B,Suspect charged
c538dccd2bc403e5ecb34dc978d27f327caca596b9c2cb4936dde3244ab687d3,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.588122,54.550192,On or near WILLIAMSON LANE,E01019280,Copeland 002B,Suspect charged
efbcccaf1f9f19bc0b261181ea59fd3cca2258e1f0c0ce185eedd0e0641155d8,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.312774,54.202016,On or near Prison,E01019283,Copeland 008B,Suspect charged
efbcccaf1f9f19bc0b261181ea59fd3cca2258e1f0c0ce185eedd0e0641155d8,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.312774,54.202016,On or near Prison,E01019283,Copeland 008B,Suspect charged
efbcccaf1f9f19bc0b261181ea59fd3cca2258e1f0c0ce185eedd0e0641155d8,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.312774,54.202016,On or near Prison,E01019283,Copeland 008B,Suspect charged
45f87bef48ae286544d6a6786f281b5f9561046dee9639dead1b1c42e76e9119,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.588122,54.550192,On or near WILLIAMSON LANE,E01019280,Copeland 002B,Local resolution
d0068d159d10742350a5e13ba0a7c230e7a4f962a693130775bf7c366a327371,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.571992,54.526396,On or near MEADOW ROAD,E01019294,Copeland 005C,Suspect charged
e79f63d709e15dbff0ed37bc9b83819eda4e1647a9063c766ebac9299cff93cb,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.571992,54.526396,On or near MEADOW ROAD,E01019294,Copeland 005C,Suspect charged
e79f63d709e15dbff0ed37bc9b83819eda4e1647a9063c766ebac9299cff93cb,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.571992,54.526396,On or near MEADOW ROAD,E01019294,Copeland 005C,Suspect charged
5856dc6ca36390ad364aa1dc92fee27415d5ce1f508b43574e9a12a3417ff51f,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.366241,54.663620,On or near MAIN STREET,E01019088,Allerdale 006D,Suspect charged
5a97a8d792f5ca058bce9cdb061cc2b7ded26f20c3bc5a2aaed0c6375f4218c6,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.366241,54.663620,On or near MAIN STREET,E01019088,Allerdale 006D,Suspect charged
4d5559881598a74b8575eb2fef9fa6a9c7ae6eb0a06002e9bbaf92deda9672ad,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.505227,54.707756,On or near Sports/Recreation Area,E01019115,Allerdale 004E,Offender given a drugs possession warning
d43074c45f958cf2456031ba343018bd303ea7ba9ccf55e62591e299867d90dd,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.543836,54.644185,On or near Shopping Area,E01019116,Allerdale 008A,Suspect charged
e78d7b84c7ed200b8c3528a22dc070940ff7b3376b4fbd7972d498eeafff5140,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.565722,54.623331,On or near SALTERBECK TERRACE,E01019111,Allerdale 009A,Suspect charged
7876eec9766cd1a9e36065ee260fe0cab9e3d3151e08ce8b44fc7e7a679ada86,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.555235,54.634251,On or near CUSACK CRESCENT,E01019113,Allerdale 009C,Offender given penalty notice
40bd199f12d470ac0e8a641afc4051eec041cc4ac66d010824eba27672eba61e,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.554177,54.648349,On or near Supermarket,E01019122,Allerdale 008C,Offender given a caution
8fd6e7ae924d30ebd5d401f234916d80036920963d94af5fc0848ae5c9f24204,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.044987,54.513262,On or near Parking Area,E01019106,Allerdale 012E,Offender given penalty notice
25c28327a3a38062dca3e6b2cc6cfa0ea204f2baabf4445eb52532a22866751c,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.564639,54.631416,On or near DERWENT ROAD,E01019113,Allerdale 009C,Suspect charged
74b1ee3f5b452b6d6fa4465ef92eb3c41bfb9654508b6b51b5c0f8babec72913,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.558310,54.631201,On or near ST MARY'S COURT,E01019113,Allerdale 009C,Suspect charged
f0dbf47d4d45c8b2190dab7695da2127fee80abc6fe904284f02f15e787a0729,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.540225,54.645408,On or near HALL BROW,E01019116,Allerdale 008A,Offender given a drugs possession warning
1dea5350b4cdf57f5d9a91eb4b560286e7c8ea04179143b1ea6e637145ddd8f5,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.545789,54.640925,On or near DEVONSHIRE STREET,E01019116,Allerdale 008A,Suspect charged
802d4664dc8375faff416c84db70ff0a9cb2d6b8ae62e78959d3b052123529a5,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.357459,54.861198,On or near Airport/Airfield,E01019127,Allerdale 001B,Suspect charged
7205406ef250f0e1c05263c22b14c7289ad25f6f9ab7e9a542f27da444ce3886,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.496859,54.719480,On or near THE PROMENADE,E01019115,Allerdale 004E,Offender given penalty notice
b1b49db6847cc3ca41efc4e052b147bce335b2c71937580e00597a87d92c3782,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.496859,54.719480,On or near THE PROMENADE,E01019115,Allerdale 004E,Offender given a drugs possession warning
4df3f888c0c48311dc13d192e10ba2848e81ec96c427e12cf6c326a94337303f,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.498108,54.712095,On or near Supermarket,E01019115,Allerdale 004E,Suspect charged
cf949809a35f6cd095489ade2bd9a7baf4afcc6bfe15960c87dbb4dcad717211,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.172818,54.823974,On or near WIZA AVENUE,E01019135,Allerdale 001E,Suspect charged
48b4816e8100c9ddeba754d5876c2b077234a8f972c014db9dfe8bfc266468c4,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.172818,54.823974,On or near WIZA AVENUE,E01019135,Allerdale 001E,Suspect charged
2782ebdabe28a1cf1d7c768f0ba052440a51df9f5d0ae6204b6d71a12e4d532a,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.370826,54.665348,On or near ST LEONARD'S CLOSE,E01019088,Allerdale 006D,Local resolution
e4cb2c678644096a710b9474746c6bc121435965c60c31319f749baf4ae6b9c3,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.355978,54.661794,On or near THIRLMERE AVENUE,E01019080,Allerdale 007C,Local resolution
a3b186d6c5f6186ae728492abc07a8a6cf635669a32558f1bf35b831a9465e64,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.546007,54.644229,On or near Pedestrian Subway,E01019116,Allerdale 008A,Suspect charged
73e89b157eaf1d6ccc53263262a06d7a8506bf9be9ec7c4d4dd0bbc03298d0e9,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.540225,54.645408,On or near HALL BROW,E01019116,Allerdale 008A,Suspect charged
ae13f44852c4ec1856705349e33eae389037b58de8f2ff4656383972019dcfd8,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.497286,54.715071,On or near WOOD STREET,E01019114,Allerdale 004D,Suspect charged
22eb72123d8c741a0ded90da99c36e5d25dadf5db67c0a414595abb242e0319d,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.368067,54.660759,On or near Parking Area,E01019088,Allerdale 006D,Suspect charged
0bcd5d6e14e17c71fcbe172fc82fd87b2133850457e16b831227c29547e56aea,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.540225,54.645408,On or near HALL BROW,E01019116,Allerdale 008A,Suspect charged
9c4e7b387932919569d5c463f8a5b493996ac9d6006f4c2f272f4f80361080e5,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.386735,54.871211,On or near WAVER COURT,E01019127,Allerdale 001B,Offender given penalty notice
bd51edea9aac98d755c34a5abcae4c65cb2b5764a0a02dcb38dfc531ed297f14,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.516539,54.665229,On or near SUNNYSIDE,E01019123,Allerdale 008D,Suspect charged
d00dbd7462ce794ba555a8f5f363f6c614ec5a8f3266d9cf03fc55e49a5ec5c1,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.555959,54.640641,On or near NAPIER STREET,E01019120,Allerdale 009D,Offender given a caution
d8372dce52c835d2fe279934313b19aeb472642d82aa60d5b24e19da839524c3,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.564398,54.640488,On or near Supermarket,E01019120,Allerdale 009D,Suspect charged
0433ea92fe5e34bb6388937bbe6fdcd417aee6d476197505d7c5cdce3ced0a51,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.542472,54.642944,On or near WILSON STREET,E01019116,Allerdale 008A,Offender given a caution
580d92ea6e8b2e9b9c457a76fd9fa71698153b7928dd6d9e0dcf7a66385c9b19,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.542472,54.642944,On or near WILSON STREET,E01019116,Allerdale 008A,Offender given a caution
9aa42e9037f8264910087494038b94c0c61efd71e445570d3c0eed300db9b1fd,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.388342,54.863554,On or near THE CROFTS,E01019126,Allerdale 001A,Local resolution
0c6112e3ea492a672ee0f408514fcc125090719b7792907b5d3bc5c78f482ec9,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.557472,54.640901,On or near BLACKBURN STREET,E01019121,Allerdale 009E,Suspect charged
