Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f0b2517bc0a5e0ef4951402de69c6a105c086b58733809345dc4617632551fcf,2014-02,Dorset Police,Dorset Police,-1.901535,50.721778,On or near HEATHERBANK ROAD,E01015371,Bournemouth 023A,Investigation complete; no suspect identified
4e976661d212e5ac92563409222b432896697eecbda40dbcee5388acc9203c03,2014-02,Dorset Police,Dorset Police,-1.887397,50.715947,On or near WEST CLIFF GARDENS,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
6e87a4a23e73a2bbb14cbfbe692cfab64fb1e684627ab54ffb089dbe9197ab24,2014-02,Dorset Police,Dorset Police,-1.949470,50.738616,On or near RINGWOOD ROAD,E01015439,Poole 008B,Investigation complete; no suspect identified
e720de99b268c01125840aa8326291c4adb101b7f377d1b0d36998971114ce9b,2014-02,Dorset Police,Dorset Police,-1.909853,50.735508,On or near SUNRIDGE CLOSE,E01015387,Poole 009B,Investigation complete; no suspect identified
9df1099597606a59258f5c3ce5c57d50f1f3a6c3369f0b30dc9b2dca191629ed,2014-02,Dorset Police,Dorset Police,-1.867244,50.729793,On or near WELLINGTON ROAD,E01015328,Bournemouth 017E,Investigation complete; no suspect identified
d409c4364e08c68d21a0b19c0af3b548299acb599ca2142a59b8bbec3a213d6f,2014-02,Dorset Police,Dorset Police,-1.916913,50.741376,On or near SLEPE CRESCENT,E01015382,Poole 007C,Investigation complete; no suspect identified
c7aa12ffdf1ac906a72eb5b180f3283c5c939ee1770b7fa786d46cbb2dfaae60,2014-02,Dorset Police,Dorset Police,-1.855712,50.729617,On or near STANLEY ROAD,E01015294,Bournemouth 015C,Investigation complete; no suspect identified
e423b2f7dcbd08ac3fbf04765bc306ea8d6fc810e865daafc146a174e3b15139,2014-02,Dorset Police,Dorset Police,-1.963730,50.752335,On or near KNOWLTON ROAD,E01015415,Poole 004D,Investigation complete; no suspect identified
231bf0ba22b4451310cf419bfbbc3ea5b9857633d38f3df413538fc96eb98658,2014-02,Dorset Police,Dorset Police,-1.855342,50.748456,On or near EAST WAY,E01015342,Bournemouth 010C,Investigation complete; no suspect identified
221735cf2dca00b69a3dbfea5b73b4a8113139116363700b2dfa95e70630b092,2014-02,Dorset Police,Dorset Police,-1.941234,50.728630,On or near RANDOLPH ROAD,E01015460,Poole 013B,Investigation complete; no suspect identified
bbfa8b477163801f1434893ffa169cb582b08ff3567f59676b78103a22bfe574,2014-02,Dorset Police,Dorset Police,-1.908991,50.756298,On or near MOORSIDE GARDENS,E01015310,Bournemouth 007A,Investigation complete; no suspect identified
18d30da47d9852190043234335f3c3b232ff7d7a0bba1eb49dc586e50a66cb15,2014-02,Dorset Police,Dorset Police,-2.013686,50.711441,On or near BRANKSEA AVENUE,E01015428,Poole 014B,Investigation complete; no suspect identified
e516a24e819fc2447e626c418c9808c4822cb0eb184523e9903be6e68d92f844,2014-02,Dorset Police,Dorset Police,-1.846167,50.723769,On or near WHARNCLIFFE ROAD,E01015279,Bournemouth 019B,Investigation complete; no suspect identified
8e07d56836ff11a7ab28eddb2e7d684af483de696a0e1b26d1ffcf8b80f8763c,2014-02,Dorset Police,Dorset Police,-1.935831,50.753177,On or near CLEEVES CLOSE,E01015379,Poole 002A,Investigation complete; no suspect identified
230bdf5b29eebe302e4b1bffbe0f773ede156de989cee027eae32dae7697ff8f,2014-02,Dorset Police,Dorset Police,-1.868694,50.723194,On or near STAFFORD ROAD,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
a2cc8e2c8cae675184f7cfe36a810b3c2afd5f4bb61a86863f33362ab213aa8e,2014-02,Dorset Police,Dorset Police,-1.897137,50.770128,On or near HORSHAM AVENUE,E01015303,Bournemouth 001B,Investigation complete; no suspect identified
5e20468a15b3497571208291efc59181967f08a3e21674f3a709acafb48b50eb,2014-02,Dorset Police,Dorset Police,-1.881475,50.716418,On or near KERLEY ROAD,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
29ed5c0798776154ec88f27d16443d33ad12a2fc258288f5fc0acadfea07d8e5,2014-02,Dorset Police,Dorset Police,-1.922434,50.702334,On or near CLIFF DRIVE,E01015404,Poole 018C,Investigation complete; no suspect identified
20757893be7b9ce367fb7217aa2a106a93c85f043303cc2b71a2c39de855546f,2014-02,Dorset Police,Dorset Police,-1.900965,50.750392,On or near PARHAM ROAD,E01015357,Bournemouth 007D,Investigation complete; no suspect identified
ae2712cdc938b78030ab132831e220bebd83b33a9ccb4326b34cb18b37d96455,2014-02,Dorset Police,Dorset Police,-1.871413,50.759887,On or near Shopping Area,E01015324,Bournemouth 006C,Investigation complete; no suspect identified
0361ccf0550f27281c1fd22a2f31e958dbd83f244fdb71930031c52f1f3d4b65,2014-02,Dorset Police,Dorset Police,-1.859024,50.744945,On or near ASHLING CRESCENT,E01015342,Bournemouth 010C,Investigation complete; no suspect identified
295a50f59f06c4876a526f12c116dff13cfc4be09465721f3eb186009464e490,2014-02,Dorset Police,Dorset Police,-1.874138,50.721824,On or near FIR VALE ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
0f5e6ed940277824805e20c564e014fe0496ef75a4ac908a16fba89911e5b205,2014-02,Dorset Police,Dorset Police,-1.876127,50.741115,On or near CARDIGAN ROAD,E01015375,Bournemouth 009D,Investigation complete; no suspect identified
24676afadb699c40e3d12cc202a21c215336925bda004e0c566952cfb19f4fe4,2014-02,Dorset Police,Dorset Police,-1.844702,50.734081,On or near GRANTS CLOSE,E01015292,Bournemouth 015A,Investigation complete; no suspect identified
27e975cb5dd89d52c8eaf41c3809bc3968e47dc1055f9e236b22853612e67396,2014-02,Dorset Police,Dorset Police,-1.857790,50.745006,On or near STROUDEN AVENUE,E01015342,Bournemouth 010C,Investigation complete; no suspect identified
9ca4b8540aacd4d0fbec0261d777d517a52c1c4e2d78bb7bf34064bbd087b041,2014-02,Dorset Police,Dorset Police,-1.878440,50.718033,On or near EXETER PARK ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
b7c227cf5e23fbe3b40351bd6d460e3c62324a51f82dc008d3a52b9fcb4c1275,2014-02,Dorset Police,Dorset Police,-1.939604,50.740635,On or near BRIXEY CLOSE,E01015444,Poole 008F,Investigation complete; no suspect identified
3b52932958f5f9e77c26f7562fd7206aff77bf2a85d53ce6143963a9920b9c98,2014-02,Dorset Police,Dorset Police,-1.911759,50.731732,On or near INGWORTH ROAD,E01015389,Poole 009D,Investigation complete; no suspect identified
f63062baf4f5b5fc54a715f22381350bc963adbdc2d8e5899b704896be2adfa1,2014-02,Dorset Police,Dorset Police,-1.876634,50.720496,On or near Shopping Area,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
9214cc2343a52d7fbd4b5352a306a71c369ed24d5b9824592a7adbf6bd6eab93,2014-02,Dorset Police,Dorset Police,-1.872862,50.722173,On or near Nightclub,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
0809a03b78564f3936e9af8179afd8333e808303ae4d5e4f3ca25ad926ba3a1a,2014-02,Dorset Police,Dorset Police,-1.902933,50.765367,On or near GLENME ADOWS DRIVE,E01015303,Bournemouth 001B,Investigation complete; no suspect identified
1e869479f47b50bba3d864e87bef6746edac1428904855416702a0e4601dd42e,2014-02,Dorset Police,Dorset Police,-1.952963,50.731100,On or near B3061,E01015457,Poole 011E,Investigation complete; no suspect identified
9b8a212965cf9d28858a54840e727ac0ea5b79c18439b52c73113f21af9898da,2014-02,Dorset Police,Dorset Police,-1.997495,50.759535,On or near BROADSTONE WAY,E01015395,Poole 003A,Investigation complete; no suspect identified
064d659ecf4b457a5d4c492951ddc14eb920e5315eaa524dd887e0d1053c9886,2014-02,Dorset Police,Dorset Police,-1.849989,50.729169,On or near CLEVELAND ROAD,E01015289,Bournemouth 021C,Investigation complete; no suspect identified
49230ad1824e0c3ca0fc0a4af98d984fb06db3a6f56d582671d36d357a86a3da,2014-02,Dorset Police,Dorset Police,,,No location,,,Investigation complete; no suspect identified
86084d7fb7539d31d433be46d119189a1be961b221cbfea916730fb66f802de4,2014-02,Dorset Police,Dorset Police,-2.010034,50.721432,On or near MANTON ROAD,E01015424,Poole 016B,Investigation complete; no suspect identified
cc046d1d4a40b3bec5eccc6531528c17018ad0c1647f743de2a6ac4877b6ba7c,2014-02,Dorset Police,Dorset Police,-1.874138,50.721824,On or near FIR VALE ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
4ef7fdb84c087d596dbffbefcbcd222aec70b8c598e3f120481241da25ffb815,2014-02,Dorset Police,Dorset Police,-1.829770,50.752927,On or near STONE GARDENS,E01015341,Bournemouth 008D,Investigation complete; no suspect identified
282c5baabcca5dc249963269e325390fa82e671b99ee2f54d8984f1908cda4b6,2014-02,Dorset Police,Dorset Police,-1.909055,50.759607,On or near HANLON CLOSE,E01015313,Bournemouth 005D,Investigation complete; no suspect identified
597c481c6f1d1338c78923e25b7567c811bd57d97d84716f71a23f37275e5124,2014-02,Dorset Police,Dorset Police,-1.927520,50.719063,On or near FRANKLAND CRESCENT,E01015464,Poole 013F,Investigation complete; no suspect identified
0ba35cbbf9c9120b7f384b7ca9e12f2f696b8f21528c859f677f3f538e872108,2014-02,Dorset Police,Dorset Police,-1.994376,50.757385,On or near BENRIDGE CLOSE,E01015395,Poole 003A,Investigation complete; no suspect identified
53bb7c17b27b4096ebedf87ea5dda1078beddfab799659195b0f1d090f2787cf,2014-02,Dorset Police,Dorset Police,-1.908417,50.766828,On or near WAKELY ROAD,E01015304,Bournemouth 002B,Investigation complete; no suspect identified
f25b63347b190c5e38d6e2767616ba33779364fd53412207ef52343483ee4664,2014-02,Dorset Police,Dorset Police,-1.993823,50.760452,On or near STORY LANE,E01015399,Poole 003E,Investigation complete; no suspect identified
6c8ab4440798f3101800a181015dbdda352700392ce21e79b02634994d05922b,2014-02,Dorset Police,Dorset Police,-1.878773,50.720786,On or near POST OFFICE ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
a68aa5dbdb780fd87f8ef5c8c792171c31c2eecf0e2e7ba801827be94e97533b,2014-02,Dorset Police,Dorset Police,-1.861913,50.750569,On or near BROCKENHURST ROAD,E01015322,Bournemouth 010A,Investigation complete; no suspect identified
fb00d9d1104d404ca51f9a195d8f139c4c00841df151f2d70032198a32b683be,2014-02,Dorset Police,Dorset Police,-2.912409,50.762277,On or near SPENCE LANE,E01020511,West Dorset 005A,Investigation complete; no suspect identified
a0090c17711da3a601aed21eb4ae01420a5d18516528f82dc3418134cb45f2f2,2014-02,Dorset Police,Dorset Police,-2.457669,50.602044,On or near LONGFIELD ROAD,E01020581,Weymouth and Portland 004E,Investigation complete; no suspect identified
b456a4bba334b8167a458714fc0b0adb78310840b2db5d3b5c009eb381a75a50,2014-02,Dorset Police,Dorset Police,-1.872388,50.808187,On or near CORBIN AVENUE,E01020394,East Dorset 008E,Investigation complete; no suspect identified
cf7c36091bbd56d3a2a36170a72821bc0a2660007d21668059c30c8d02464994,2014-02,Dorset Police,Dorset Police,-1.760874,50.770036,On or near BURLEY ROAD,E01020345,Christchurch 001C,Investigation complete; no suspect identified
b4687a4f156883ee6d88fb12d5058b50720cc59835f116d7698ff98ddf2d7150,2014-02,Dorset Police,Dorset Police,-1.953886,50.816467,On or near WOOD VIEW,E01020379,East Dorset 007B,Investigation complete; no suspect identified
d438ce70b53c69caad9e40e390cd1f6ed85ace99e6a226461142e984f0f9a546,2014-02,Dorset Police,Dorset Police,-1.948210,50.801815,On or near FOXCROFT DRIVE,E01020407,East Dorset 009D,Investigation complete; no suspect identified
64df34d1e98cacb7019783e09bf5cf20502ec6b4abf037c0aada32051275612b,2014-02,Dorset Police,Dorset Police,-2.454726,50.613351,On or near TURTON STREET,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
35493ab94bedf495296e7206b06ea1deec02000377cb7d4279471fcbce924355,2014-02,Dorset Police,Dorset Police,-1.971821,50.805465,On or near BEAUCROFT ROAD,E01020380,East Dorset 007C,Investigation complete; no suspect identified
bd86f49036864cf2a11041753b011d371ee258db14e9af36de4148ba35147d2b,2014-02,Dorset Police,Dorset Police,-2.029608,50.760223,On or near KILN CLOSE,E01020388,East Dorset 012G,Investigation complete; no suspect identified
e6921ce40d9127fded561f0b9902185ddb5f017bed40c4458ab7c1dad05f3bce,2014-02,Dorset Police,Dorset Police,-1.828013,50.915086,On or near DOWN LODGE CLOSE,E01020374,East Dorset 001B,Investigation complete; no suspect identified
bc2fed3c6af420322f4811176ddcd5ba1f33c1ff5a3711416e34c8fd24afabcd,2014-02,Dorset Police,Dorset Police,-2.504343,50.624594,On or near NORTH SQUARE,E01020513,West Dorset 012B,Investigation complete; no suspect identified
fb05fc14584d83fac5c49cfc5a1e0ed356a6e4d5461845d7d500a81402f2fa4b,2014-02,Dorset Police,Dorset Police,-1.809032,50.777013,On or near A338,E01020365,Christchurch 001D,Investigation complete; no suspect identified
0d0de79ab50861b4607e5410544f426930d576963104d15f0a0977bcb626668b,2014-02,Dorset Police,Dorset Police,-2.506958,50.952338,On or near FRANCIS WALK,E01020542,West Dorset 001A,Investigation complete; no suspect identified
2dc550fd4710640bcada93f38cf9153529ee65465861b004d866645582814d6c,2014-02,Dorset Police,Dorset Police,-1.768449,50.746581,On or near BURTON CLOSE,E01020343,Christchurch 001A,Investigation complete; no suspect identified
5ca5600ac488653fd245d59d9cd115000c69fb46dc4726074560fd4dbbec8878,2014-02,Dorset Police,Dorset Police,-1.886840,50.829892,On or near THE AVENUE,E01020421,East Dorset 006A,Investigation complete; no suspect identified
fe7ed6d02cc98b81a67fd3ee3d5d5e2b1b0e84e18f72a46b35eab7e97f3283a0,2014-02,Dorset Police,Dorset Police,-1.741786,50.744331,On or near Supermarket,E01020372,Christchurch 004D,Investigation complete; no suspect identified
0a82b464adae953abe82d6f1d68da8d0ea08799d2b3075e6518930c3beab1891,2014-02,Dorset Police,Dorset Police,-1.972332,50.804800,On or near HIGHLAND ROAD,E01020381,East Dorset 007D,Investigation complete; no suspect identified
ae46185588c1abea7e8916316129333c2e97784ab770fe797d4c7469e63e3a67,2014-02,Dorset Police,Dorset Police,-2.452767,50.615436,On or near MUSGRAVE PLACE,E01020555,Weymouth and Portland 004C,Investigation complete; no suspect identified
1723799eaf59070fd64b6933c073e195f590904d805a623c6c68223d0dbcbda2,2014-02,Dorset Police,Dorset Police,-1.958151,50.616966,On or near CLIFTON CLOSE,E01020480,Purbeck 006C,Investigation complete; no suspect identified
c17a1d1eec3a3c5d289100b934ed1a4a4d0a9ffec1d4b226beb1161d8d173898,2014-02,Dorset Police,Dorset Police,-2.455111,50.609330,On or near Supermarket,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
d750a62d285634fdd67ee6bd32fbea89916d8576e4840579e06c36ee8527a38c,2014-02,Dorset Police,Dorset Police,-2.474898,50.613657,On or near DORSET CLOSE,E01020575,Weymouth and Portland 003B,Investigation complete; no suspect identified
219f18977b7eab34317bcfb0cfd8bb011b5d7a5fe45d7fdb1fdd5016806c629f,2014-02,Dorset Police,Dorset Police,,,No location,,,Investigation complete; no suspect identified
9b1d525627448bc1660b5dfe64ae9c9ea8bbeb7d3e3be1421247057bf9228a23,2014-02,Dorset Police,Dorset Police,-2.467480,50.612446,On or near CROMWELL ROAD,E01020572,Weymouth and Portland 005A,Investigation complete; no suspect identified
c80ab784fbabe027f5e7ca9cfce2743b7c3cdfaf691949d77da42affa1493d2e,2014-02,Dorset Police,Dorset Police,-2.392239,50.899572,On or near B3143,E01020433,North Dorset 004A,Investigation complete; no suspect identified
ecbecf44974f47ed49ee25a00fa99368f76d5da77fd93771de3df4d18dd45cf6,2014-02,Dorset Police,Dorset Police,-2.021302,50.765216,On or near Supermarket,E01020383,East Dorset 012B,Investigation complete; no suspect identified
2ec3d0623f9c404443754969759cc4f43f52dc57d1807f26e2608c25ba08d606,2014-02,Dorset Police,Dorset Police,-1.890237,50.828105,On or near HESTON WAY,E01020421,East Dorset 006A,Investigation complete; no suspect identified
7039d015cfcffed3895cb8fa7144a709268cbec26dbcf3eaeeb89cba87fda2df,2014-02,Dorset Police,Dorset Police,-1.789788,50.741738,On or near ACORN CLOSE,E01020360,Christchurch 006A,Investigation complete; no suspect identified
d3e82e6262f640fc7ef0cde929d0380f67728cbfa6feed517d48501e76f5639e,2014-02,Dorset Police,Dorset Police,-1.891740,50.786265,On or near HEATHLANDS AVENUE,E01020402,East Dorset 011E,Investigation complete; no suspect identified
830aa7babad417e55b919f0859119e43b2f54f43876c98c0593c8f220d2cc4b6,2014-02,Dorset Police,Dorset Police,-2.456010,50.708049,On or near Sports/Recreation Area,E01020526,West Dorset 009C,Investigation complete; no suspect identified
3bb37fb8d8b0a641ffe41f49244f03c558ae072d33a7a52be263c267e3f8aec6,2014-02,Dorset Police,Dorset Police,-2.471137,50.602233,On or near RUSSELL AVENUE,E01020583,Weymouth and Portland 006A,Investigation complete; no suspect identified
7880e4a39d3bd281f419f1969fa477fbbec67f39adb69c8ff77519d972c351cd,2014-02,Dorset Police,Dorset Police,-2.492029,50.613757,On or near GLOUCESTER CLOSE,E01020516,West Dorset 012E,Investigation complete; no suspect identified
ce2daa4807f59fb21730d9aa9e8ce98b73c0e36857b68ff5670f83dd2ec973f0,2014-02,Dorset Police,Dorset Police,-2.258636,50.988339,On or near COLLEGE ARMS CLOSE,E01020462,North Dorset 002D,Investigation complete; no suspect identified
a86b6b71b3ed2ef80fcdbc049bf8543d8f367ee4e2b1ac28a5a5000d744ab33c,2014-02,Dorset Police,Dorset Police,-2.684525,50.758091,On or near WELL LANE,E01020531,West Dorset 007C,Investigation complete; no suspect identified
6c1134aeb19c051bdc2e8d4963761caefada49946ed8f4316ec98d92f87841a8,2014-02,Dorset Police,Dorset Police,-2.464144,50.714258,On or near KINGSTHORN ROAD,E01032641,West Dorset 009F,Investigation complete; no suspect identified
20a4d7cd7f8e39b7ef2cc26e9042580db1c8f6455656530d31292b2c042df685,2014-02,Dorset Police,Dorset Police,-2.024345,50.780566,On or near SLEIGHT LANE,E01020386,East Dorset 012E,Investigation complete; no suspect identified
0544df524afaa4fd362e886602b166e564215f07f9f21e0bcd1bce0f7a323203,2014-02,Dorset Police,Dorset Police,-1.888995,50.783061,On or near LYDLINCH CLOSE,E01020400,East Dorset 011C,Investigation complete; no suspect identified
a69549a3d9934c7bd883741920463d6cd4de6c12d1daae2e9385e4ed337cb67f,2014-02,Dorset Police,Dorset Police,,,No location,,,Investigation complete; no suspect identified
8457bd0f14dc114ff41b63fc5aaa9d22b307ba0c804c9ad4d90b08c38626d91c,2014-02,Dorset Police,Dorset Police,,,No location,,,Investigation complete; no suspect identified
f6d03d9402b420b8e9ee7604bf5cfb29997f9bc4bbab0d07c84f8ee6fc192f5a,2014-02,Dorset Police,Dorset Police,-2.222559,50.713477,On or near PUDDLETOWN ROAD,E01020493,Purbeck 004E,Investigation complete; no suspect identified
fdc41eb5a259e7e45870a098aed559ce92d5af5681ba56c77b06fdcdacda75e0,2014-02,Dorset Police,Dorset Police,-2.448896,50.542824,On or near COURT BARTON,E01020564,Weymouth and Portland 009B,Investigation complete; no suspect identified
fe09bec97b9d083eb780cf148577ddf58af372eb3025d8ec475724f4c887435f,2014-02,Dorset Police,Dorset Police,-2.131578,50.776402,On or near VERMIN LANE,E01020469,Purbeck 001B,Investigation complete; no suspect identified
94c20c21c8806bf64d6e1e4fb5ed45faefd0d51a0656849eb7c45eac598e76df,2014-02,Dorset Police,Dorset Police,-1.872139,50.805525,On or near PETWYN CLOSE,E01020393,East Dorset 008D,Investigation complete; no suspect identified
454598470e8b466310ad63a013aebe20a6aee57dc522e1ce17e51223407b78b1,2014-02,Dorset Police,Dorset Police,-2.230250,50.802957,On or near FOSTERS MEADOWS,E01020432,North Dorset 008C,Investigation complete; no suspect identified
26f6e91dbb4c1bf025013932e4cba8b80eee0a131d7fea7aec8d6aea041e972e,2014-02,Dorset Police,Dorset Police,-1.888694,50.826341,On or near MARY LANE,E01020422,East Dorset 006B,Investigation complete; no suspect identified
739720caab5b90f8d16f682eac1f2557f5310ab61e29ee3f387a89e843569d68,2014-02,Dorset Police,Dorset Police,-2.759319,50.728824,On or near CASTLE SQUARE,E01020502,West Dorset 008A,Investigation complete; no suspect identified
e9531becb630328310830da1b0304ebcd8afa7877b87403c1125c30106f045e5,2014-02,Dorset Police,Dorset Police,-1.758230,50.740994,On or near TENSING ROAD,E01020348,Christchurch 005C,Investigation complete; no suspect identified
5a0eb0e932d919c8f0132c550f9b00a4ecfe945461b9af0cf6485f43b852329c,2014-02,Dorset Police,Dorset Police,-2.131578,50.776402,On or near VERMIN LANE,E01020469,Purbeck 001B,Investigation complete; no suspect identified
bf041e7014393bf3602f5b885dc139406522f476e511c956872c737cd934391a,2014-02,Dorset Police,Dorset Police,-2.456734,50.619323,On or near CARLTON ROAD SOUTH,E01020553,Weymouth and Portland 004A,Investigation complete; no suspect identified
00ca8db1e3c1f8a8fdc6aea3933a906399c27c52ad4e5f58bdb3b7710e61c29c,2014-02,Dorset Police,Dorset Police,-1.793493,50.740216,On or near BARRACK ROAD,E01020361,Christchurch 006B,Investigation complete; no suspect identified
7870df1da16457ba5944dc7359c71162b8bf5dca046904889be454413963b026,2014-02,Dorset Police,Dorset Police,-2.022811,50.776295,On or near HAYWARDS LANE,E01020385,East Dorset 012D,Investigation complete; no suspect identified
7ac274aed8ed5ec3eddd8def0357799699bdb208705af0718c493e4388e27225,2014-02,Dorset Police,Dorset Police,-2.060759,50.805893,On or near Parking Area,E01020410,East Dorset 005D,Investigation complete; no suspect identified
d2cbdf369876c6fa685a30cbdd02c781f983f0cbad67415e01c793c38e956e54,2014-02,Dorset Police,Dorset Police,-1.699179,50.751441,On or near MARLPIT DRIVE,E01020357,Christchurch 003C,Investigation complete; no suspect identified
0674e7df866761bdf82936d7d62064a9eb5f29228395fa8facb39994ed85ac18,2014-02,Dorset Police,Dorset Police,-2.466994,50.596189,On or near ST DAVID'S ROAD,E01020585,Weymouth and Portland 006C,Investigation complete; no suspect identified
addff2bc5092f7bab57ee828d5fc5cd3396e441f62bf4dc2d50e70fb44c60f36,2014-02,Dorset Police,Dorset Police,-1.867826,50.805358,On or near DERWENT CLOSE,E01020393,East Dorset 008D,Investigation complete; no suspect identified
2fefce2222deafded8267bd904cfb48c8d0c116d37f2707da7da590dc2d42bd9,2014-02,Dorset Police,Dorset Police,-2.430800,50.706356,On or near STANDFAST WALK,E01020519,West Dorset 010B,Investigation complete; no suspect identified
7a8cd48ae4547a528045e948f9dea4c697e8ab278710dc9c3626265443067f02,2014-02,Dorset Police,Dorset Police,-2.301185,50.927782,On or near Parking Area,E01020459,North Dorset 004E,Investigation complete; no suspect identified
22d16e1ade1284ccf6c022bd92e91a9f21e704c302bd9d95ad8b2732f83955ab,2014-02,Dorset Police,Dorset Police,-2.215786,51.029575,On or near GRAYS CLOSE,E01033158,North Dorset 002F,Investigation complete; no suspect identified
e40144da8a2dba97a3a61341b6b1af2827245a57c0ba9e6cc1b7cc327466dd52,2014-02,Dorset Police,Dorset Police,-2.437560,50.714505,On or near Supermarket,E01032644,West Dorset 009H,Investigation complete; no suspect identified
7cdb727e1a61ff82576a14f74a8adf972f8d5fe66d23f4534583bf3d4564cb51,2014-02,Dorset Police,Dorset Police,-2.013695,50.787959,On or near CANDYS LANE,E01020386,East Dorset 012E,Investigation complete; no suspect identified
4cb189fcbad9dde14279743b3c7f8943172daa3270e846ca71da91227391e85a,2014-02,Dorset Police,Dorset Police,-2.470558,50.588045,On or near KINGFISHER CLOSE,E01020587,Weymouth and Portland 007B,Investigation complete; no suspect identified
a7a052e785b77a8d4f51d3d744e8158ac92a37e8505b72481f7740768d48b702,2014-02,Dorset Police,Dorset Police,-2.165039,50.850017,On or near CHETTELL WAY,E01020452,North Dorset 006B,Investigation complete; no suspect identified
f210686571c9a6c7694b7da8236ea881325d81c8ff905ef38608dc787eed4cec,2014-02,Dorset Police,Dorset Police,-1.868738,50.803759,On or near SEVERN ROAD,E01020393,East Dorset 008D,Investigation complete; no suspect identified
135eb8d96218be19e27e7b10491d123602790c52c88d420c1754f7b6f9812c3c,2014-02,Dorset Police,Dorset Police,-1.965605,50.609666,On or near COURT ROAD,E01020479,Purbeck 006B,Investigation complete; no suspect identified
1270e14e350d227e0af4cc7b1a4f0283ba6d2ec5ea4b1831655c7fbc8ada1d38,2014-02,Dorset Police,Dorset Police,-1.824026,50.836900,On or near PINEHOLT CLOSE,E01020404,East Dorset 004B,Investigation complete; no suspect identified
528ece16c5c9c072e28d3cd8a59ac0b1523d32be596a154f2c0568627ab3b604,2014-02,Dorset Police,Dorset Police,-1.743131,50.739388,On or near WILVERLEY ROAD,E01020347,Christchurch 005B,Investigation complete; no suspect identified
d99dc5992613e595156008018bf214d7041a47939880b21134ce54f95bd92588,2014-02,Dorset Police,Dorset Police,-1.966568,50.848322,On or near Park/Open Space,E01020398,East Dorset 005B,Investigation complete; no suspect identified
82234478297e58562ae9628807a51950f146b69787b4fbc5fec10a371cae1647,2014-02,Dorset Police,Dorset Police,-2.569313,50.779780,On or near Parking Area,E01020534,West Dorset 003F,Investigation complete; no suspect identified
ceb1948cb75b049a3bae7db04a5df0020a01eca1e66b6eca6db759d9180c022d,2014-02,Dorset Police,Dorset Police,-2.165843,50.856257,On or near SALISBURY STREET,E01020438,North Dorset 007D,Investigation complete; no suspect identified
cb4de64b6b5e2d56039ce87f72765e1f0abd87f08b022db889cfb5238a21f913,2014-02,Dorset Police,Dorset Police,-1.910971,50.743683,On or near LANGSIDE AVENUE,E01015383,Poole 007D,Investigation complete; no suspect identified
3b48a6930714277fda99e94a0cc56fee61b41dc6b68155604c623a289c8274a4,2014-02,Dorset Police,Dorset Police,-1.879533,50.750156,On or near VICARAGE ROAD,E01015356,Bournemouth 009B,Investigation complete; no suspect identified
8c68dac14e91b955ffd950bb6de3b859c13a28f101d7be85caf3ea252bba3520,2014-02,Dorset Police,Dorset Police,-1.851523,50.737004,On or near QUEEN'S PARK ROAD,E01015329,Bournemouth 015E,Investigation complete; no suspect identified
557267df620cf23597b433e662609634098220348fdf6107354aa73184bbd6bc,2014-02,Dorset Police,Dorset Police,-1.897709,50.741784,On or near Further/Higher Educational Building,E01015388,Poole 009C,Investigation complete; no suspect identified
05251311a0099f8d876893f3c6141bb04f4bcd6eed76f0c9abd80af8fd15e133,2014-02,Dorset Police,Dorset Police,-1.862325,50.721190,On or near WESTON DRIVE,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
5b3571cbbfcdcc1846e87eff7021c9c81a07c0d2f495762708346207098ec9a1,2014-02,Dorset Police,Dorset Police,-1.797417,50.724216,On or near WAYSIDE ROAD,E01015300,Bournemouth 020E,Investigation complete; no suspect identified
f0e449ffea41df25ef6a2c57518b824c1955db59c28f8199d35f4fd202b46595,2014-02,Dorset Police,Dorset Police,-2.012542,50.721837,On or near RIDGEMOUNT GARDENS,E01015428,Poole 014B,Investigation complete; no suspect identified
e4e63b50fa3b744c627cb06dcfd3c94777fa5af01b9367212cd3f4d7a9fd6c50,2014-02,Dorset Police,Dorset Police,-1.859428,50.733120,On or near BENNETT ROAD,E01015327,Bournemouth 015D,Investigation complete; no suspect identified
359aebee2456ad6bd7757d28a9e87182c87be2bab6468b08f5505099a54bf9e1,2014-02,Dorset Police,Dorset Police,-1.863587,50.730481,On or near OPHIR ROAD,E01015328,Bournemouth 017E,Investigation complete; no suspect identified
35be8ed0797d77ac3696c2ae2aa0109ed25b55fbd2960ac43353b56b84a6608a,2014-02,Dorset Police,Dorset Police,-1.844255,50.727822,On or near CAMPBELL ROAD,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
