Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d333e845d762a5a800199bd7f7f658007fde7539ed8fa796e478f9b9e0580628,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.885687,53.270027,On or near BARNARD DRIVE,E01018551,Cheshire West and Chester 011C,Investigation complete; no suspect identified
3378a02b6738b8211164e44fcdf8721dc3278b4cb1d2822ee5559a9f6958690e,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.460479,53.091659,On or near CLYDE GROVE,E01018496,Cheshire East 039C,Investigation complete; no suspect identified
0f2f2c972494ff2da5924a3c3c9d83c506d27dea3fffdd1441a944acbff44c9b,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.236537,53.302476,On or near Parking Area,E01018574,Cheshire East 012C,Investigation complete; no suspect identified
8251e75f91d7e901586053548d4689d9dea234539063b23edcbb5989846d33fd,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.034415,53.361060,On or near HOLLINWOOD ROAD,E01018587,Cheshire East 001C,Investigation complete; no suspect identified
e49008afcaaa44dd2381cbde5fe5354cba970d6fb019ea63863c8a0b296295c3,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.624600,53.386980,On or near CROMWELL AVENUE SOUTH,E01012501,Warrington 016F,Investigation complete; no suspect identified
b897451f503989ec61d7291bdc9fb9849443d8674b864bfdf996e50bb47ba476,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.736704,53.365163,On or near CAMERON ROAD,E01012424,Halton 007C,Investigation complete; no suspect identified
86ac541673c7075b7c0ebf2a9b385c42cb68d795f7651487abafcf5ce321a919,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.532021,53.255006,On or near WOODLEA COURT,E01018711,Cheshire West and Chester 020C,Investigation complete; no suspect identified
fe665c142deece28dc73339f42b4bfae6362f48f0791f7ec9b5b066aa12c7f2a,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.895031,53.262963,On or near JERSEY AVENUE,E01018568,Cheshire West and Chester 014D,Investigation complete; no suspect identified
5d7a31d8a604f9f4e69f1626fe8f9e79ecc85797616d71f0bb833d07a2b8c59c,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.920449,53.287004,On or near ROSSMORE ROAD EAST,E01018548,Cheshire West and Chester 005C,Investigation complete; no suspect identified
579319c1adc2db54d88f62f0d24a3ca0e5419106422c8e71a2766ce5294c3e0d,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.453653,53.090005,On or near JESMOND CRESCENT,E01018488,Cheshire East 043C,Investigation complete; no suspect identified
1d9cda544a7080a8c3fb6688ffda8f35fbc4cf495c495bb7efd88b38142375ff,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.514031,53.420739,On or near DOVE CLOSE,E01012466,Warrington 005D,Investigation complete; no suspect identified
9f8d51cc7daf8f2a8602cbb6eb5c04d11c4b1c41c44d66d52e7c3858c69a627d,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.492870,53.465807,On or near LIGHT OAKS ROAD,E01012476,Warrington 001C,Investigation complete; no suspect identified
35e7fd2302d3f88f751be96a9f4b5939f2cbc49ae8bbcec3927df574b395bc23,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.517830,53.223023,On or near MAIN ROAD,E01018681,Cheshire West and Chester 026B,Investigation complete; no suspect identified
8063856fabf0eb26277df73efbf4d845b88493ce4faa88b78b64ca8a2f0708f2,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.357176,53.141724,On or near SUMMER DRIVE,E01018435,Cheshire East 032D,Investigation complete; no suspect identified
f1b90a3ac15002b831923200c7ebd0c5f431607cbe2df60d0fddd0e039dcec82,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.871404,53.198839,On or near HEWITT STREET,E01018344,Cheshire West and Chester 036B,Investigation complete; no suspect identified
9c4556824eee2ce521ad138eb36f427295d2b5752445f68dc9c0ca9677aad24d,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.766487,53.375088,On or near GLEADMERE,E01012419,Halton 004C,Investigation complete; no suspect identified
3d77bc63dcb48b8636192ce83d03d86f91b706b96dddfa59f88760aa9d4cb7b9,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.433630,53.100480,On or near MARY STREET,E01018464,Cheshire East 039B,Investigation complete; no suspect identified
fdfb8de474a6a5e65cded1717996f06a052d34263f7546df0c0900738e1a7715,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.692982,53.330548,On or near MAIN STREET,E01012384,Halton 010C,Investigation complete; no suspect identified
dc2700813676db22681d8061482be91a985b80cf52c708fabc25817b0e672be0,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.893820,53.193369,On or near FIREMANS SQUARE,E01018326,Cheshire West and Chester 034A,Investigation complete; no suspect identified
b04d1329d559900cc3e162d3791e0fe82aaf882562606b5ca5ab8aec982680c4,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.572847,53.259176,On or near RUSSET ROAD,E01018729,Cheshire West and Chester 019D,Investigation complete; no suspect identified
067c778505372ee38485e439859f28a750c8905f4a7d0699e7931c4f7ef84e54,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.215135,53.349401,On or near WILMSLOW ROAD,E01018595,Cheshire East 004E,Investigation complete; no suspect identified
cba9824e3e85d86cf7d52203c5a02883407f24cceb755ac0009fdc122721fe7e,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.563431,53.379716,On or near GRAMMAR SCHOOL ROAD,E01012507,Warrington 020D,Investigation complete; no suspect identified
bc73cbc7e91bf5e3a68e4fa6791400ac470bd060e95fefc25ddb06df77fe420f,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.582966,53.386894,On or near HARBORD STREET,E01012480,Warrington 017B,Investigation complete; no suspect identified
6796caa7bccbf59d5e1b3e91edff1afadd660e4e4c2969de2086d891c9feb981,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.938104,53.226001,On or near KINGSWOOD AVENUE,E01018367,Cheshire West and Chester 025C,Investigation complete; no suspect identified
89a00ae3a0e3c21c7056c80c850b264e1a15e7adfffd4004877e23ad937e51a9,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.232764,53.326168,On or near Shopping Area,E01018602,Cheshire East 006C,Investigation complete; no suspect identified
7dc1064b2ac3d66215ee99e3b7c22c06c41a07a3f37cdf54d8a95864b507e79b,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.948937,53.283005,On or near HIGHFIELD ROAD,E01018531,Cheshire West and Chester 009D,Investigation complete; no suspect identified
e950d4998e1e59faac01c2b1226ffa18d3354dcb40d741d754854d2e5c4d0867,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.441158,53.099032,On or near MARKET STREET,E01018464,Cheshire East 039B,Investigation complete; no suspect identified
436091ad708b3d040008488961866cdd58ebac93bc86ca601aa0201224d3b171,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.883743,53.271740,On or near LUDLOW DRIVE,E01018550,Cheshire West and Chester 011B,Investigation complete; no suspect identified
35470f3be6b0d3fe9b6819d2e86903570098eb2ffc2695e11a36489671ad26d2,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.236721,53.335805,On or near BOOTH ROAD,E01018613,Cheshire East 005D,Investigation complete; no suspect identified
b9e7ad5c7045f1d3331ee797d2a7b220eb76750fb8578c9f20d8c6793be40638,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.885687,53.270027,On or near BARNARD DRIVE,E01018551,Cheshire West and Chester 011C,Investigation complete; no suspect identified
7882451db704f1aa8cfd5b8a72fe89520f659bc45ac050c128b8d84eeffc6378,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.576354,53.013470,On or near SHEPPENHALL GROVE,E01018450,Cheshire East 051B,Investigation complete; no suspect identified
347d2e46f7f3c21f2d5db8cd515bab36da995822745857e534fd88d48d7fb25c,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.571622,53.099681,On or near A51,E01018444,Cheshire East 049A,Investigation complete; no suspect identified
ce6948380ba317746749cd2dbee11a941604ea25af7c2def24076cb68b751b35,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.545126,53.189273,On or near PORTLAND DRIVE,E01018736,Cheshire West and Chester 037A,Investigation complete; no suspect identified
57a435fe14b27a5757e02ff6bc9cdff4b830c0a4195aa8de6d5c2a7efcdbce4b,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.510982,53.203915,On or near EVERDON CLOSE,E01018749,Cheshire West and Chester 035D,Investigation complete; no suspect identified
b40ff8261919995c86696c32fb578ae90e3f22688e279d71b64371c2b7c55e39,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.574544,53.264948,On or near WEAVER VIEW,E01018726,Cheshire West and Chester 019A,Investigation complete; no suspect identified
0686ac1a7f509f91e87b3eb0ede1e7c635fcdb5e4380a0b66047e2e89dd46be3,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.448516,53.042615,On or near BRIDGE STREET,E01018516,Cheshire East 049D,Investigation complete; no suspect identified
e0d20be02e8a2791246319adc7cdb01d32881aa8be0d32d3408f50f6d5359c91,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.214840,53.350408,On or near BROOKE DRIVE,E01018595,Cheshire East 004E,Investigation complete; no suspect identified
c720eb41524ba6908e8540ae030dbf466f4a5bfb2c1f820d13ba7c198b2811ec,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.545146,53.190855,On or near LEAF GROVE,E01018736,Cheshire West and Chester 037A,Investigation complete; no suspect identified
9982a286fffb614d61e6b7156f8d2d8c7899dec2a408baa333412486fedf2d9d,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.948276,53.280943,On or near ASKRIGG AVENUE,E01018531,Cheshire West and Chester 009D,Investigation complete; no suspect identified
9b387c4adf7a4fcc842c03d7b682b77facf0da4c2f54fbea4925625a35fe01f6,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.671411,53.321404,On or near WOOD LANE,E01012436,Halton 014C,Investigation complete; no suspect identified
e79d3b473901bdaba2b13e66f225f0b08e2563eaa75d53bd034d516bb8c0066b,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.950577,53.289339,On or near CHESTER ROAD,E01018549,Cheshire West and Chester 005D,Investigation complete; no suspect identified
09061e2a04b61bb3a51101c50675c07dd6e1368975719c3804fc6c2ff938fdfc,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.942328,53.268280,On or near WHEATFIELD CLOSE,E01018560,Cheshire West and Chester 009E,Investigation complete; no suspect identified
994c0c5a560de52942a3480b5814dff33ea50d128c0a94d9b3589352646a4996,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.697755,53.322107,On or near HALLWOOD LINK ROAD,E01012409,Halton 015C,Suspect charged as part of another case
c2c9647fb32b83b156d11e4e8dbe91abd4cde928c77a7e8fa9c8878f00142653,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.876175,53.200072,On or near STONE PLACE,E01018343,Cheshire West and Chester 033C,Investigation complete; no suspect identified
11a9c927f940e9f245ea2477909ab780e4320c7348c471870e7e7a26006eb251,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.214371,53.349915,On or near Parking Area,E01018594,Cheshire East 004D,Investigation complete; no suspect identified
3252600e9ebc388c134cd3e09757e79f5c5862344ff46e837ec429d446424e6d,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.583091,53.006812,On or near WHITCHURCH ROAD,E01018450,Cheshire East 051B,Investigation complete; no suspect identified
026a720186af02d2637a5018fc371da22ea595567ec7ca8dccfa15053514e22e,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.494366,53.262503,On or near Supermarket,E01018715,Cheshire West and Chester 018C,Investigation complete; no suspect identified
244359550c6cb293bf284340a636f8e4eb98e8cc843ffa57844e100faa41c16b,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.689554,53.322811,On or near Pedestrian Subway,E01012407,Halton 015B,Investigation complete; no suspect identified
9fd555285def8190d41a4758d0615eb62c838fc04e2e44e64502628e8a7e1425,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.136120,53.269644,On or near ABBEY ROAD,E01018617,Cheshire East 017C,Investigation complete; no suspect identified
081f56ce2276db16b01408992fdf534e8dd5e51858b2d7a02e90b13b227937c9,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.503885,53.064669,On or near ST JOSEPHS WAY,E01018456,Cheshire East 047D,Investigation complete; no suspect identified
637b449e8667bd4d2e095e8477923b8dd6b47ddde9a5af4ce5571770a079979c,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.656855,53.431130,On or near KINNOCK PARK,E01012469,Warrington 003C,Investigation complete; no suspect identified
cc46980f8cbe116bd17b87f4cde864cd6f460fc20b89da8e9cef4b084b70e9ca,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.718956,53.322296,On or near TARVIN CLOSE,E01012418,Halton 016E,Investigation complete; no suspect identified
7feb4e4633033df0e3b3822aa348e533ecd4d345b2645bfc0173596c749e5d90,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.721384,53.322056,On or near PICKERINGS CLOSE,E01012418,Halton 016E,Investigation complete; no suspect identified
e308dbc6c3cc5e62816aa99493e5571afdb7d35d07b88ac5fda7829105f8ade3,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.721516,53.322784,On or near WALPOLE ROAD,E01012418,Halton 016E,Investigation complete; no suspect identified
436252b88e8ba12cdd3ee47eee90448fe7ab378e21101d64479109b327a2deb8,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.899976,53.196424,On or near CAMBRIAN ROAD,E01018328,Cheshire West and Chester 034B,Investigation complete; no suspect identified
20a4e895ee9bf6b9f3ac0db65056b500474c0ad1ce40f8ff34b7dc0983141401,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.911990,53.280705,On or near REGENT STREET,E01018522,Cheshire West and Chester 010A,Investigation complete; no suspect identified
7a85d2c6266d26b2e542cb1ecd47cc2967d7c5b020ff40623e1889fb38677ecb,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.517279,53.235727,On or near GREEN AVENUE,E01018683,Cheshire West and Chester 026D,Investigation complete; no suspect identified
be98f98cb16487d22737bce42ad5662a5da6e26da739334fb70b699c25bde7ef,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.518117,53.452343,On or near WARRINGTON ROAD,E01012475,Warrington 002C,Investigation complete; no suspect identified
2502c56f613c97038e9246b0f2cc0c4e9c0e269e54f0ff6b0ba9223fd11be117,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.526281,53.255031,On or near CANTON PLACE,E01018712,Cheshire West and Chester 020D,Investigation complete; no suspect identified
05caf78e118b2f4c78c83a65dd98d587517be3f0e5ebfa5df00e0b641d2d7566,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.896993,53.189786,On or near STANLEY PLACE MEWS,E01018326,Cheshire West and Chester 034A,Investigation complete; no suspect identified
a5ff09a53da754c991d5b3ab09d5c6360361092b73c07c4eb5264097cc172e63,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.930035,53.199259,On or near DYSERTH ROAD,E01018317,Cheshire West and Chester 031E,Investigation complete; no suspect identified
049f2f0eb10d64613792eb760425e842fdb1b724042a84911f6ad4773bf02113,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.646149,53.423881,On or near TAN HOUSE LANE,E01012469,Warrington 003C,Investigation complete; no suspect identified
3982af3b11f2d3a6f92333d1876cdbfe7b6f894933ae24a4b51d0f036a688d69,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.876533,53.199287,On or near Supermarket,E01018343,Cheshire West and Chester 033C,Suspect charged as part of another case
86610eaeaa4b9e4827ddd21b24619e1d7c6d72219cce26a63a10f5cd8e2374c7,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.900517,53.264333,On or near WOODSIDE,E01018566,Cheshire West and Chester 014B,Investigation complete; no suspect identified
38e0cb5136da7b44a1112d8ad6a7c954c387aeac5df5dbf4912bf42cf335791e,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.440453,53.091439,On or near LORD STREET,E01018486,Cheshire East 043A,Investigation complete; no suspect identified
d200cb6b60d59ca29758a9643c2988eee12414a2f3f81168f29ffb43f6448638,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.201016,53.158189,On or near BOLLIN DRIVE,E01018405,Cheshire East 029B,Investigation complete; no suspect identified
5284e165639e7955a06b3dbd214737615ddeca1cebf04049b2d072a8dea7fbec,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.557810,53.135721,On or near Sports/Recreation Area,E01018480,Cheshire East 049B,Investigation complete; no suspect identified
8e4f82c77d407a90184f726f88f63965687e1e778b48a1ae858f69a73b30035d,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.880322,53.184751,On or near ST GEORGE'S CRESCENT,E01018340,Cheshire West and Chester 043D,Investigation complete; no suspect identified
73d6049db8665bd81ef5ca703b8abd2322c8da1eec3a565ca6aaa7e798274498,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.236537,53.302476,On or near Parking Area,E01018574,Cheshire East 012C,Investigation complete; no suspect identified
87e3d7b4d6fb47f595e2d99acfe9a83b76cf705a779acfc1ac723a917a54746f,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.752301,53.330072,On or near Sports/Recreation Area,E01012417,Halton 012B,Investigation complete; no suspect identified
02bda7fd37b6525077a385ce4586040b61e02aad1ef4a3a4c0ea1812f59215cd,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.661259,53.429803,On or near Supermarket,E01012469,Warrington 003C,Investigation complete; no suspect identified
cc33836be2be424a8071d5ce7b415c7c3781b49072ac63412509a16d15f3a9e1,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.807223,53.271752,On or near MULBERRY CLOSE,E01018338,Cheshire West and Chester 022D,Investigation complete; no suspect identified
11f72947a4fd90c338b8da64cf22e44734e5d4fb6da65097f1c7966f7f875cff,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.913521,53.155501,On or near WREXHAM ROAD,E01018335,Cheshire West and Chester 046A,Investigation complete; no suspect identified
d6edce3ed7dc01c470ff2b8ad2f03c1b7585ebfd993363b240d14525059eda20,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.572515,53.414801,On or near DOVEDALE CLOSE,E01012533,Warrington 008C,Investigation complete; no suspect identified
efc3fd6e29af74d91a6f004e27ce2e818b6eb39a0c7b61b9abe524ff370c821b,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.512642,53.064407,On or near NEWHAVEN COURT,E01018457,Cheshire East 047E,Investigation complete; no suspect identified
8d876da01b7dfae59e11361e310020ff1f518535f85fc47a36c0bce79daa1ba3,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.726612,53.293134,On or near PRINCEWAY,E01018689,Cheshire West and Chester 002E,Investigation complete; no suspect identified
d09e13fe723dd4835fc0049166f24628f9142596c5154e9834d647e3ecf7ce2c,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.884160,53.191626,On or near FOREGATE STREET,E01018326,Cheshire West and Chester 034A,Investigation complete; no suspect identified
59e9677b9e30b51635f09dd4d9e2652eafbac0e9f554ede777cfa2c48a4b9e52,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.758589,53.373017,On or near RADNOR DRIVE,E01012378,Halton 006A,Investigation complete; no suspect identified
2f4c9699c3c3d8e4230af380932bcb113f1fb24c544e38ad4dae34e3ccbd9a28,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.439400,53.103829,On or near MIDDLEWICH STREET,E01018463,Cheshire East 035A,Investigation complete; no suspect identified
fa50edcb845d82d3d394b33ee77ed61d9a4c869ba8b16d7e3179abd2e37ed671,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.698491,53.327694,On or near Shopping Area,E01012408,Halton 013F,Investigation complete; no suspect identified
30feeb6c1f61865ccd73410b42823b238aaa0e530f6c4a5afb64d04bb6565b9e,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.881172,53.264136,On or near CHESHIRE OAKS WAY,E01018551,Cheshire West and Chester 011C,Investigation complete; no suspect identified
fb66b39ac223a213ff79811de6dfa42b346b91cbd49ed9b5a7ee3f1089b03649,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.669442,53.339456,On or near Pedestrian Subway,E01012445,Halton 010E,Investigation complete; no suspect identified
debf0bd458514dcccc779ef717cb0b702df399c36da3ea9dcb59855d2acdc3ce,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.731539,53.359298,On or near CROFT STREET,E01012441,Halton 007D,Investigation complete; no suspect identified
d364eb4e6ce355a7d216cce85c269d45a7e8126f5193c5940f49556db0d4e2ae,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.899896,53.279053,On or near YORK ROAD,E01018520,Cheshire West and Chester 007B,Investigation complete; no suspect identified
5ccfb9b6204b128b98d09b8a857645ffe107506a568b1ff88213c725994a8e8d,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.725556,53.367083,On or near FARRANT STREET,E01012367,Halton 007A,Investigation complete; no suspect identified
1e8f3e1e377af7883d0af0ab68084dad91df046c528283706f3ec44498d789fa,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.566456,53.396969,On or near MANCHESTER ROAD,E01012478,Warrington 012A,Investigation complete; no suspect identified
ad935ef4862631332201a4601e2461c69521d4f849f9b5e0b9cc352568f117f1,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.594351,53.418433,On or near Supermarket,E01012537,Warrington 006D,Investigation complete; no suspect identified
cd885473cc0da2633673ad49e3912743a073909fdb3cf2c38bc864e49f18d0e9,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.523041,53.067903,On or near OAT MARKET,E01033373,Cheshire East 050F,Investigation complete; no suspect identified
2a141e705c5454effdaa8242c1fe8c38fb919bfe935a24b1d3b9d4f378d0be4e,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.573051,53.399796,On or near STEEL STREET,E01012482,Warrington 011B,Investigation complete; no suspect identified
03d9f3cb2a3438d2e350384fd7a69ad697b514d0980bd1efe69e9971c17b7bad,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.569726,53.399740,On or near Supermarket,E01012481,Warrington 011A,Investigation complete; no suspect identified
f92863cce613842e37b8380c06d750a81f4e758304fdfe4cd4843abeadacd18c,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.370257,53.140003,On or near FIRST AVENUE,E01018432,Cheshire East 032A,Investigation complete; no suspect identified
8392ade59f028d0fffda9478e8f26aa7f290a6eddcb6fa88c44a90a3cdabc45c,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.687836,53.326147,On or near RAWDON CLOSE,E01012407,Halton 015B,Investigation complete; no suspect identified
7528ea61ec03cd5490af0349a2ace5e95d2d465d33cc8c7503a9b3934215caf0,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.739810,53.350132,On or near Sports/Recreation Area,E01012441,Halton 007D,Investigation complete; no suspect identified
d395bf01d2e5a89b34fc19a99f3f3b195325d122c0ecd8a6272543df8a8870a7,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.435534,53.083402,On or near GRESTY ROAD,E01018445,Cheshire East 045A,Investigation complete; no suspect identified
90f3213ee133dbd17c6c596630c69282ef01500bb7c562a632794b121b09ce78,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.573180,53.257116,On or near ELM ROAD,E01018729,Cheshire West and Chester 019D,Investigation complete; no suspect identified
c997ccf7bfe3553ed882d607a0e12df2106f31e7ab18b222423030a6f24bc2a7,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.692754,53.335008,On or near CHESHYRE DRIVE,E01012384,Halton 010C,Investigation complete; no suspect identified
5269f94fdd31bc640aa5c669b074d1fd02038d5255c9496fddc8ea2031bc650c,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.884160,53.191626,On or near FOREGATE STREET,E01018326,Cheshire West and Chester 034A,Investigation complete; no suspect identified
a4f75611daec005e931670f3db13fb5b0cd4d74d0c7d56666a01850e7524bc56,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.135023,53.254337,On or near BREAD STREET,E01018623,Cheshire East 018B,Investigation complete; no suspect identified
e4d42ae0ec80782f82cbc065ca1b528be3ead94ff5595fa463453b6403b76f18,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.892583,53.191455,On or near Shopping Area,E01018326,Cheshire West and Chester 034A,Investigation complete; no suspect identified
76453401d6ce487898a57c5441561fd5704b108f8d8cec2836dd4191bcc2c7db,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.456958,53.114487,On or near MERLIN WAY,E01018473,Cheshire East 034B,Investigation complete; no suspect identified
71197a185c36dd019ac2239bfdefc881a6ca50fb49d8b4767122bbda19063464,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.432469,53.097823,On or near MANCHESTER BRIDGE,E01018464,Cheshire East 039B,Investigation complete; no suspect identified
b57960e0fea9ad07edb3bdd2a041d68fb1a05341a7c9d715375c44ea9b888f42,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.564135,53.409115,On or near RUISLIP COURT,E01012546,Warrington 008F,Investigation complete; no suspect identified
e7df94abc4cbf96ecac0b0a8ca8a9645f8c74e3f0b3751f22d40b2e8abafb1e6,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.884429,53.263582,On or near Shopping Area,E01018553,Cheshire West and Chester 011E,Investigation complete; no suspect identified
b92c7120da33d50d9bd126d04bd8f1ada9f79773289f4bda03da29dfdf66219b,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.912288,53.261601,On or near BIRCH GROVE,E01018526,Cheshire West and Chester 016A,Local resolution
5421f085144b630f04df8863b3e2bef53ccf07e151c4d18e383f85afec478207,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.925480,53.208113,On or near Parking Area,E01018311,Cheshire West and Chester 029C,Investigation complete; no suspect identified
3c5bd5ac1e440f3422ea2037551fe2772442f6f8f8ba490b4ca4b3046c93138d,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.885242,53.276799,On or near ROBINSON ROAD,E01018552,Cheshire West and Chester 011D,Investigation complete; no suspect identified
643beecdafbc9381d389c5d56581902927114768514116614a57cb0436e3c949,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.770529,53.375835,On or near ARLEY DRIVE,E01012422,Halton 004E,Investigation complete; no suspect identified
cb4e9d046c25a123d914350ab7526edee9926e9704ef3ba6e50665266c9c9aab,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.761981,53.366865,On or near FRANCIS CLOSE,E01012380,Halton 006C,Investigation complete; no suspect identified
d2d1c56dc7ea90c6ea584878c8cdbd9ed3f6fffa67c47af78a3ca4a7bbbc79fb,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.594600,53.407169,On or near WINWICK ROAD,E01012520,Warrington 011C,Investigation complete; no suspect identified
c28e7f69c02105074b757fff11eebdac17f5fc6183fe2c4b1488c1920307845a,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.579680,53.401768,On or near NORRIS STREET,E01012482,Warrington 011B,Investigation complete; no suspect identified
a2494f7385f137769b9b0b56cd13076a043c8423f82228a6b29c1bcce43c996d,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.525274,53.067453,On or near WYCH HOUSE BANK,E01033373,Cheshire East 050F,Investigation complete; no suspect identified
dd8c3beb8ec23b2a888a3cb3e93d03aa20573429a0404defaa28d898a22c97ab,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.572515,53.414801,On or near DOVEDALE CLOSE,E01012533,Warrington 008C,Investigation complete; no suspect identified
