Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
91b09065f167f96b2b9e359da2348c880124d74e19df9c13636c874ffe09223d,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.171417,51.909733,On or near ROSS COURT,E01023769,Stevenage 004C,Investigation complete; no suspect identified
50aec416de371dd4f504b785bca9dddd5e591040014f356e641da5890f1bd2cd,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202790,51.901746,On or near Bus/Coach Station,E01023758,Stevenage 008D,Investigation complete; no suspect identified
41c0c3186a89515b86aa4a8413da78f5c5decab14949ad7b5e1e69de44e543ff,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.169605,51.891361,On or near BREAKSPEAR,E01023793,Stevenage 010C,Investigation complete; no suspect identified
812e2da180cd0b47c6e02ab0eff861171662e724c187e2474b9761b9b6f179e0,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201129,51.904760,On or near Parking Area,E01023758,Stevenage 008D,Investigation complete; no suspect identified
4ade806dec92f38f16bbb9b6549753c605cf74acdfb38bab37ba8273377ca489,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.216840,51.910718,On or near Pedestrian Subway,E01023798,Stevenage 005D,Investigation complete; no suspect identified
79d1dffbd65bf678111da5a96dd514069ec2dc71ff93dc1a432097e0650e508d,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.199438,51.902315,On or near ST GEORGE'S WAY,E01023758,Stevenage 008D,Investigation complete; no suspect identified
a9445d6d3716c3b40c8f7a4801c5d4fefdcae09ff1b597b8a0bf15374f7a6073,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.186853,51.921733,On or near Pedestrian Subway,E01023788,Stevenage 001B,Investigation complete; no suspect identified
f5c65dba41d8986ac9077936ad7db36dfea11e64bafccd1d6cf988a95708450c,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.174600,51.925509,On or near BEVERLEY ROAD,E01023789,Stevenage 001C,Investigation complete; no suspect identified
066994af567b5283b3990a1072f5d5b9f87c24c03ac1745c00b15e35ded2367b,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.198373,51.899161,On or near Pedestrian Subway,E01023758,Stevenage 008D,Investigation complete; no suspect identified
30de5d8d8cec767f96f4c88e5da61c1bc2f7e12bde716c886bd52f78baa8fad4,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.211471,51.926183,On or near Sports/Recreation Area,E01023800,Stevenage 002E,Investigation complete; no suspect identified
2a0466081b8ed9d2b53aefee9221034d0277f083fa21bd2b37379834f04662ad,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.190663,51.863857,On or near STOCKENS DELL,E01023629,North Hertfordshire 015F,Investigation complete; no suspect identified
9ae66cc22202584ce67e7a87e43ea0ca20c5ff1bd3ab4e6cdaadd7cf29489fcc,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.267833,51.952886,On or near DACRE ROAD,E01023601,North Hertfordshire 010A,Investigation complete; no suspect identified
f7b213b23fda8d2765bafd586f216a7db87cbe8298045d07426f6daca29eae38,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.190663,51.863857,On or near STOCKENS DELL,E01023629,North Hertfordshire 015F,Investigation complete; no suspect identified
03788b4a8398b8ba5083827177860bc6ceba35dc8695e85bfed083df151fb2d2,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.269984,51.927984,On or near WATERDELL LANE,E01023622,North Hertfordshire 014B,Investigation complete; no suspect identified
8edd83632abc1f1a4327cbf525d424998366ef2bdff7ba2966c31909145b41c8,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.276929,51.954378,On or near BUNYAN ROAD,E01023602,North Hertfordshire 010B,Investigation complete; no suspect identified
13d73aebe1f163f2066b1efc58d84dc5a71b047212ecf32339f4ff2313100f2e,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.290382,51.947326,On or near HIGH VIEW,E01023615,North Hertfordshire 012E,Investigation complete; no suspect identified
7cffd24c136c056ed3b2ac63a923df428f8f72efabcd38d50734cf7f6cf3d4c8,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.284792,51.945114,On or near MEADOW WAY,E01023615,North Hertfordshire 012E,Investigation complete; no suspect identified
3515ffe199acf6186db4fdae53b065cd947a067b2f436ffef3f48235133b9753,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.343485,51.858591,On or near THE GREEN,E01023626,North Hertfordshire 015C,Investigation complete; no suspect identified
bc35e4f40d10554afc7576dab55ab6f0c0ab34c7edc63ffb1dbb2017e8d84cc3,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.285298,51.969219,On or near ST KATHARINES CLOSE,E01023594,North Hertfordshire 014A,Investigation complete; no suspect identified
e2a0989199fc85a4ca7c2fd5d6c333cebcf1552005886f4c6695795a3d6274ba,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339317,51.853461,On or near PLUMMERS LANE,E01023626,North Hertfordshire 015C,Investigation complete; no suspect identified
4a23d4035871a9453feae2176a9a6583f19ba5cee1fe674faa2441c0dc97bb27,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.343485,51.858591,On or near THE GREEN,E01023626,North Hertfordshire 015C,Investigation complete; no suspect identified
9cfe1317600e280d9416c6880a9d0ae536c356d3b1e4474259508f5fcb0d7a7e,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.380249,51.933096,On or near Parking Area,E01023624,North Hertfordshire 014D,Investigation complete; no suspect identified
4dea26d722ccc0ba9048e7915ea874d77b04fd5f7c554e7121030a257615062c,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.249840,51.952665,On or near SANFOINE CLOSE,E01023620,North Hertfordshire 011D,Investigation complete; no suspect identified
179cc1e3420f6acb9c4afd6abb5f819ccc5843bf25bd98a06110ff882329d148,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.294275,51.959773,On or near HINE WAY,E01023613,North Hertfordshire 012C,Investigation complete; no suspect identified
479ef687131fce40f953fad75a7cc92da338614e19a305f78055d48f2d8ac857,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.273852,51.954548,On or near Police Station,E01023602,North Hertfordshire 010B,Investigation complete; no suspect identified
d7e5703bc7fcfe3fd2b413511e0dbedf330037bd206e5fc53804da9ec7f727ba,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.266814,51.962313,On or near HILLFIELD AVENUE,E01023605,North Hertfordshire 010E,Investigation complete; no suspect identified
6d7bcdf0434985bcfef7e11d91d2e5a31c778365db48d6e732f5d76fa2e9b8b7,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279437,51.946636,On or near BUCKLERSBURY,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
d57195cb114caae880bbe950ae1bcf3a8056d4a11872b24cd2b99c49f3055365,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.281310,51.877076,On or near THE VALLEY,E01023623,North Hertfordshire 014C,Investigation complete; no suspect identified
400600e5c8c64f35411c8e2127cd28d315c6b0b7acb2720b3422a42c02764c19,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.273318,51.873318,On or near CODICOTE ROAD,E01023623,North Hertfordshire 014C,Investigation complete; no suspect identified
7c17ab1220b6569a468fc53b5d1bb382fc45434bb4089ab2ac9cd60b17e34670,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279212,51.946831,On or near Shopping Area,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
afa32e671dd47606007af1826f85ebc7e0b05977c42ba6809c7198d679b5e7b8,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.277322,51.949060,On or near Shopping Area,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
45946bc3dd73e089355de6e2eeac4c4c39afac05147b9a0167520f6d7bc2c563,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.290695,51.958229,On or near FREEMANS CLOSE,E01023611,North Hertfordshire 012A,Investigation complete; no suspect identified
93175ee181381232112e0a819547c24642877d1e7cfd99565f3ad1de64877eb9,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.276548,51.951018,On or near BANCROFT,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
6bc4a246cdd5f1bfc59e5d9e7a56ec4f49fd131d505281e25627c6814477cba1,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.290512,51.953856,On or near LOWER INNINGS,E01023612,North Hertfordshire 012B,Investigation complete; no suspect identified
375fef6dfa4bc5e86fba2aae877143cccefe050b72d176a266cd9bb88274a148,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.253028,51.951139,On or near CHAUCER WAY,E01023620,North Hertfordshire 011D,Investigation complete; no suspect identified
0dc690fc4f379da7a09609b40b52a70b4b7755be6554a5af22d76a65e3f709c2,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,,,No location,,,Investigation complete; no suspect identified
fd22b03e7844de702739bc9dce0746d4874c41cd120409fc12a2bc0e461c1b61,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.265167,51.953719,On or near A505,E01023602,North Hertfordshire 010B,Investigation complete; no suspect identified
e74737ba2aeb086742c8720cb0590094562f40648ef2c80ecae34353054b82ac,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.285489,51.954691,On or near Petrol Station,E01023612,North Hertfordshire 012B,Investigation complete; no suspect identified
144ffa5254472a8fa3e3c6e224a17c64d049d028bad004c8822763454c9440ac,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.262532,51.949589,On or near Hospital,E01023610,North Hertfordshire 013E,Investigation complete; no suspect identified
bbad580b50797ff4f823a582a585b31d88a5e5a729523ea94930ee6e178c7453,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.276556,51.961817,On or near THE MEAD,E01023604,North Hertfordshire 010D,Investigation complete; no suspect identified
e4d13ddaa66f838f703dca1461847681ba7484e9a17ef7f8804a43a0428c5120,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.186743,51.860928,On or near GUN ROAD GARDENS,E01023629,North Hertfordshire 015F,Investigation complete; no suspect identified
2f53f50377cc1b01aa8495eee57f2a144658e86fc0ea46a4b1aecf0a995c692b,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220881,51.865460,On or near PARK LANE,E01023627,North Hertfordshire 015D,Investigation complete; no suspect identified
b29b0f5c84155bc0ece554f55c1e7ad86a1dc0f23e9c9a2ce923f6a85942d848,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.293030,51.959989,On or near SEEBOHM CLOSE,E01023613,North Hertfordshire 012C,Investigation complete; no suspect identified
c4e63a89b5a8391154d0146ac4477a3d4f00dcff4744aa256908e9ef3d6972fb,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230543,51.847622,On or near MAYFLOWER CLOSE,E01023595,North Hertfordshire 015A,Investigation complete; no suspect identified
cff6edf2603753ae27dc0754d45e5573c6f88d9e66f769db293b28f662a9f373,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.278747,51.968467,On or near LAUREL WAY,E01023594,North Hertfordshire 014A,Investigation complete; no suspect identified
cac9cb1ea8ff93519c2759e434817a2db2cc233e6c4673cdad8796018d367245,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.289938,51.962066,On or near TRUEMANS ROAD,E01023611,North Hertfordshire 012A,Investigation complete; no suspect identified
0e0f0d13f1d8cfbb44dca7edab63832e2a5b14a98438a91657ea535aa13e6155,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.294864,51.851719,On or near CANHAM CLOSE,E01023626,North Hertfordshire 015C,Investigation complete; no suspect identified
610a5c7179d2cb4c7520186ec84820fbe945227fb9fd021e45b5e3fddd7a2210,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.291823,51.954208,On or near FRIDAY FURLONG,E01023612,North Hertfordshire 012B,Investigation complete; no suspect identified
a76c8b0b24c40825855945394be500f29b0838a7d8b2b3b59db9003de3964fda,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.291823,51.954208,On or near FRIDAY FURLONG,E01023612,North Hertfordshire 012B,Investigation complete; no suspect identified
a492dbded479424ba9a51ecfc32fa691bff4e0c5c49e4325f4c768050a9d6569,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.275657,51.954916,On or near ICKLEFORD ROAD,E01023602,North Hertfordshire 010B,Investigation complete; no suspect identified
aada0d25b29429663c0062208a2318ee5a2ca7b997d3633559d1f8aaab8288ef,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.333455,51.971970,On or near DOCKLANDS,E01023653,North Hertfordshire 014F,Investigation complete; no suspect identified
f2607f77eac197175791859b62a7a0ac190b2193538d613c9162b595141b8d9d,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.272285,51.960091,On or near BURY MEAD ROAD,E01023605,North Hertfordshire 010E,Investigation complete; no suspect identified
a3f72b81f7632ff6896a24390fcd1938fa3b0bbbf0c4f83996cabacab35174dd,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.276768,51.944520,On or near PARK GATE,E01023606,North Hertfordshire 013A,Investigation complete; no suspect identified
8f90d91b451800c57c002b506ebdd7c93a4ef3ebbd95312aa5f3134c623f7303,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.264074,51.955627,On or near COOKS WAY,E01023619,North Hertfordshire 011C,Investigation complete; no suspect identified
a652efe485b8d1379596888d43b738b4de911a252de565f916c2ec59e3ea545d,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.277400,51.947011,On or near Supermarket,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
a9cb0857676e3cdd191a848c16b75472faeb681c0e92f37bcdf1da6bb4c0a866,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.265322,51.942149,On or near WHITEHILLS CLOSE,E01023608,North Hertfordshire 013C,Investigation complete; no suspect identified
0db7de0865cc258957aefcf7e09898e0c852727974edc27beb7e11cca34db008,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.260835,51.946804,On or near GIRONS CLOSE,E01023610,North Hertfordshire 013E,Investigation complete; no suspect identified
c67c41a348ff22b8b4020fae72aa28e9d6ef85458773856c21f825a7bbc30ef1,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.275516,51.948350,On or near Parking Area,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
ea20e21574c0a27cf06c11ea8887933d3bb15eb887a9907f2e30458053d63732,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.278577,51.948206,On or near HIGH STREET,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
244f098f9ca614f1b9b44269cc5f545341fde46db4d90dac15c45b5b4d010529,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.341142,51.932515,On or near SCHOOL LANE,E01023653,North Hertfordshire 014F,Investigation complete; no suspect identified
3d813e0f923581f5d8794a2493eeb085f6cb9452f095e9db36bb0314d1c04212,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.268790,51.954105,On or near Parking Area,E01023602,North Hertfordshire 010B,Investigation complete; no suspect identified
5f0dfba219ecd6c9378198796ad401a4ddd62bece62f7659c4e19162dfab5c3a,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339317,51.853461,On or near PLUMMERS LANE,E01023626,North Hertfordshire 015C,Investigation complete; no suspect identified
e843a7ad61f687b99d41530ef1adf1c5675828ece36f4d2e7f656d1855f3d6b2,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.290695,51.958229,On or near FREEMANS CLOSE,E01023611,North Hertfordshire 012A,Investigation complete; no suspect identified
be6b35e5529f86c6122da7a3e7a157940381dd2293d8ec7ba9d0200556bdee2e,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.285172,51.717732,On or near HALSEY PARK,E01023704,St Albans 018A,Investigation complete; no suspect identified
0dd8c1ae1d30e69f5860ba1c1a9c0b8e7378a5ed133271072d3f470b595d5483,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.300786,51.719425,On or near WALSINGHAM WAY,E01023708,St Albans 018E,Investigation complete; no suspect identified
7cd285a3ec95432acf06a1e803cb6bcd45449b0b5995f820f1a1f9e02c5a86e0,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.353353,51.713061,On or near BLACK GREEN WOOD CLOSE,E01023721,St Albans 019D,Investigation complete; no suspect identified
a4e6ea3b9f6c70731c1831d42ab0952c88042d3e0fa3176950d757ca97f622e4,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.285172,51.717732,On or near HALSEY PARK,E01023704,St Albans 018A,Investigation complete; no suspect identified
8cf2e38d76e289b77f830195df27b7f5ddc50b52b43a0b9cfbd4bd9965f0cd47,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.350582,51.719577,On or near Supermarket,E01023719,St Albans 019B,Investigation complete; no suspect identified
e90dacefbcc596bebb2cb0bf9f9e431715808c38067f57ec75613a6a926d5381,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.360750,51.732668,On or near HOLLYBUSH AVENUE,E01023730,St Albans 020B,Investigation complete; no suspect identified
89f695907f39b1d0beb15b18a4d5ed1a23e6519488515237dc5e44de3ddfcc98,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.265565,51.741310,On or near RICHARDSON PLACE,E01023679,St Albans 015C,Investigation complete; no suspect identified
d4d774f17ecd5c59d60ee75575304b9a46834f80c857fad0120db9b79c72e9e5,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.294029,51.726629,On or near TOVEY CLOSE,E01023706,St Albans 018C,Investigation complete; no suspect identified
4cb8df4d8d3cea82d3cf9452791dfc2fbc7a79e76ddf3621b0bfc2a0c645c6f9,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.278236,51.751297,On or near ACREWOOD WAY,E01023678,St Albans 015B,Investigation complete; no suspect identified
2872cb5b13086f956b49180e65255152777c575fe1b173e6c6c3298f0fa9a4d8,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.342813,51.724989,On or near OLD ORCHARD,E01023718,St Albans 019A,Investigation complete; no suspect identified
8a9f91566b9f2c84cb399c6443d93a824f9330391515ec92f3120c2265f12505,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.342813,51.724989,On or near OLD ORCHARD,E01023718,St Albans 019A,Investigation complete; no suspect identified
4138ae9fb7c7a4bf7b034ef25376c1818bf6f3c8b958898eeb8c73bec022fd5b,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.326900,51.706177,On or near HANDLEY PAGE WAY,E01023720,St Albans 019C,Investigation complete; no suspect identified
7978b37af410b8b13db63492c1484ac21a294fdc17cb564af6a4185b98ba2964,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.266293,51.740835,On or near COOPERS GATE,E01023679,St Albans 015C,Investigation complete; no suspect identified
b8ad6b06ffe382e713165678e8b93ec7c9150d723a73f469b5662f2ba0aceca4,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.264362,51.740572,On or near CUTMORE DRIVE,E01023679,St Albans 015C,Investigation complete; no suspect identified
dc12e60b3a0c5b7424d86da7043ff8614e3c90ba87b7d53047766d8517326e1a,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.261155,51.747152,On or near SLEAPSHYDE LANE,E01023680,St Albans 015D,Investigation complete; no suspect identified
a264c8a800aeb94b671bcc52e2a5b688bd42da8176cff76a73d02f71515b0b59,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.367827,51.709477,On or near HYBURN CLOSE,E01023733,St Albans 020E,Investigation complete; no suspect identified
ee1624730104512858470cadea67f9d08528c07c31c86dfed3507a7e090ae068,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.359348,51.723000,On or near FOREFIELD,E01023731,St Albans 020C,Investigation complete; no suspect identified
27e640d889391fac881e5f961d3780789c83f0f2530d944c2060387d3c5bdc9e,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.360699,51.706051,On or near BLACK BOY WOOD,E01023717,St Albans 020A,Investigation complete; no suspect identified
decdf49fa8fb341d051e365d2b23ca6ea124d80ed60c496d79db8502c2e55bc7,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.285172,51.717732,On or near HALSEY PARK,E01023704,St Albans 018A,Investigation complete; no suspect identified
ccc574bd3dbc6a37f650031f00ee8f591394164dc66e822fc0bd73321f981fe1,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.342813,51.724989,On or near OLD ORCHARD,E01023718,St Albans 019A,Investigation complete; no suspect identified
fd64c7c1d1035adae3612696747ff140a25ea99e4592482171ff041cd4944134,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.297413,51.728674,On or near OLDFIELD ROAD,E01023705,St Albans 018B,Investigation complete; no suspect identified
52a22cccc5f18c9cd6ba6ac7958ea244e8480ee18b7ed1c8676f55be46848b54,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.342813,51.724989,On or near OLD ORCHARD,E01023718,St Albans 019A,Investigation complete; no suspect identified
b6ba78a0fddc79cc04c57ab80706aee36d1f3d265571b2d80dfa31dfdfceffdc,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.303082,51.705664,On or near Sports/Recreation Area,E01023720,St Albans 019C,Investigation complete; no suspect identified
db7190db2c7abab86dc8e13919ac1c6068b56603bd6085378b2062c44e322c38,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.341839,51.728653,On or near WATLING STREET,E01023718,St Albans 019A,Investigation complete; no suspect identified
e5f4879d18b1b15bf75870c35b58abd4898531cd22dd5a31f246e71fe279774d,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.342813,51.724989,On or near OLD ORCHARD,E01023718,St Albans 019A,Investigation complete; no suspect identified
921d53244d02b07efe0eb9dd2cadf6685387951c1d19c04765d765e53a0b7b00,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.286632,51.717772,On or near ALSOP CLOSE,E01023704,St Albans 018A,Investigation complete; no suspect identified
787502c7f5a8b2e18a8701580f60bcf98dece579e6b1ac9d98c9bd8d04204ed0,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.363483,51.721151,On or near Petrol Station,E01023731,St Albans 020C,Investigation complete; no suspect identified
9023dd6113d8021f3de65cbc3563b26e9ddfb3ce6d400e128e4b510100e2db87,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.305111,51.745088,On or near LIBERTY WALK,E01023678,St Albans 015B,Investigation complete; no suspect identified
7146aa589a9b0a65c8740614960317bd88a60aa51ebbfdf9f3048ce0bd51d121,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.286979,51.749968,On or near MERRYFIELDS,E01023678,St Albans 015B,Investigation complete; no suspect identified
5ee6a06c80b65a93f81945bf2cceee3691ef38f11dd498f67a0229e9a9eff1de,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.285172,51.717732,On or near HALSEY PARK,E01023704,St Albans 018A,Investigation complete; no suspect identified
78e9d2ff6da5feb6f3948bb28fcf57102da8ae281a25cb8b737d6078ed625f35,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.286979,51.749968,On or near MERRYFIELDS,E01023678,St Albans 015B,Investigation complete; no suspect identified
69f8f7442689028d5cc3066126bbbaf8a187cc01ce8272ee8baaca264a45c575,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.286979,51.749968,On or near MERRYFIELDS,E01023678,St Albans 015B,Investigation complete; no suspect identified
9f87cf5769c69aa54042a74200c07369226e8dcf0c82c760fb3c1c8b482fb668,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.289529,51.749942,On or near FIRWOOD AVENUE,E01023680,St Albans 015D,Investigation complete; no suspect identified
fe14237c9b9898a7bb9ee7cebeb1d732e7f4b663f24270788615ead5cc8bce27,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.289529,51.749942,On or near FIRWOOD AVENUE,E01023680,St Albans 015D,Investigation complete; no suspect identified
69a5e2840c0a04f9887e4da364efd6e3fa1b9068b623b48b91c6c5c814f8b3b2,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.289529,51.749942,On or near FIRWOOD AVENUE,E01023680,St Albans 015D,Investigation complete; no suspect identified
983d73d13ae5f9b439a3d8fe7bf6e49cf132212794313f44233a865ddcfa53b0,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.289529,51.749942,On or near FIRWOOD AVENUE,E01023680,St Albans 015D,Investigation complete; no suspect identified
54d761e87c1d0ecb58c05e0f532c300d8f07f1c585cdd1f03a1677fa4df35554,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.289529,51.749942,On or near FIRWOOD AVENUE,E01023680,St Albans 015D,Investigation complete; no suspect identified
a11515e060ed4de51b02334ae28821ba70a5335c554594bf2da8109153a53c4d,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.296412,51.724883,On or near Supermarket,E01023706,St Albans 018C,Investigation complete; no suspect identified
cbd051756b2055f2955478327b7e0690c8e146a2990d786f388d5e760e72c265,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.363483,51.721151,On or near Petrol Station,E01023731,St Albans 020C,Investigation complete; no suspect identified
876aafb73a4a6a3e40fe01b172bde1f200cb47e2e90cfbfbb89a82e4444c39a5,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.267931,51.755192,On or near Petrol Station,E01023680,St Albans 015D,Investigation complete; no suspect identified
d8285dda8b6ab12b67320b51f9e5db337822b5c062b8bfacac1e69e20510c22d,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,,,No location,,,Investigation complete; no suspect identified
1a70da43d913980891bb19078d1e55a83ada6d8b9d17d8037c57c3e1179378d9,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.337492,51.721632,On or near SYCAMORE DRIVE,E01023720,St Albans 019C,Investigation complete; no suspect identified
c2108e0d23530063846956dfd31803c19a8a1fc6e78eaaf629fc5ac23e52f91d,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.304473,51.741994,On or near HILL END LANE,E01023678,St Albans 015B,Investigation complete; no suspect identified
2210d2cbbf777179ef300bf3b0152fec397404bd25463e1f0c1a7035083d2c07,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.350999,51.716894,On or near WITHY PLACE,E01023719,St Albans 019B,Investigation complete; no suspect identified
8b7c26d786f8c7db534284bb0b94a72a60318a0a86792868f22bac4ee658b4e1,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.304460,51.724927,On or near NAPSBURY AVENUE,E01033028,St Albans 018F,Investigation complete; no suspect identified
81e0398c043a7b3fa2e5f10788976543631ed8ef0bbd8f06ef8bf3d9cdc20221,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.179776,51.887437,On or near Sports/Recreation Area,E01023784,Stevenage 011B,Investigation complete; no suspect identified
b3ce98714ebcb5deead0b4dbc7cb49b7734b761c90481f4a5aac48ea4db028d7,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.186853,51.921733,On or near Pedestrian Subway,E01023788,Stevenage 001B,Investigation complete; no suspect identified
