Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
49dddc8847fdc440c8dc42270390a011e58c58e2665fc9ebf67787b26bea21ec,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.186888,52.032100,On or near WINDERMERE CLOSE,E01029981,Ipswich 016D,Investigation complete; no suspect identified
a9ed64c3caab42b0c3a0c3a37f2a92c4dde1ce5c13d2918b535afe5d80f4fa2f,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.721467,52.083418,On or near B1064,E01029901,Babergh 003B,Investigation complete; no suspect identified
a22b2fd410f4450d3d76d5b98c559097f15030811af364f1fa303faacee7d91f,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.568944,52.461551,On or near GEORGE WESTWOOD WAY,E01030225,Waveney 010C,Investigation complete; no suspect identified
55c8f5d1009f22d1670f562594f83da2f57d9944e7ca7f5d384ed1235c1ecfde,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.733968,52.041949,On or near UPPER EAST STREET,E01029912,Babergh 007A,Investigation complete; no suspect identified
361ded77b3d8c9dfe6fb4d945b01d70e27913b38b0473221f0fd30d5e0cea408,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.706448,52.241239,On or near WINDMILL RISE,E01030092,St Edmundsbury 007A,Investigation complete; no suspect identified
d68463e1c83cd00819d472ec7e5bba8ba421ac0eb61dab531c436ca55464f163,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.685156,52.330724,On or near Theme/Adventure Park,E01030282,Waveney 014A,Investigation complete; no suspect identified
1809a38bfb4ce85d260938bcb2afae1e4737e45e628f8a5b943579d0a8a09aa1,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.195942,52.035146,On or near HALTON CRESCENT,E01033131,Ipswich 014G,Investigation complete; no suspect identified
225f51ecd326a30f3e2f6cd9893b5f8c3f40bd5521c3ff2038ae2c301646dc6e,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.156363,52.058717,On or near NORTHGATE STREET,E01033129,Ipswich 007H,Investigation complete; no suspect identified
a7c9aada2aa9369fc9028debd62e1bed75954fca747a7bc8a8721c445cd9c691,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.148281,52.064131,On or near IVRY STREET,E01030009,Ipswich 005C,Investigation complete; no suspect identified
54d32ec3ac582bd65eb3f05eb1b25fd2fc204f4c909abf653dff6e78ae2d0cd9,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.721055,52.078077,On or near CORDELL PLACE,E01029900,Babergh 003A,Investigation complete; no suspect identified
3f4fc49686b3c9ad71bbc2801c65dfcf9020fd6d45db11eb98e7a31ad101d7f2,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.717768,52.471065,On or near VICTORIA ROAD,E01030290,Waveney 005E,Investigation complete; no suspect identified
0ee4aa5b2316a2ae2dbbeea6acb5c414cfb73d5483b325db2f65f7683e1c9296,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.143444,52.062570,On or near CUMBERLAND STREET,E01030025,Ipswich 006D,Investigation complete; no suspect identified
55517dfcdef7314b0a1cc4c48e0ac356926651aca5822f714e1b656f348507ba,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.149864,52.058423,On or near WESTGATE STREET,E01033125,Ipswich 007G,Offender given a caution
e0d22b0460461c6b74f5822b0be93b7d2ac7d83890fae5b09361a7c57c3394d7,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.152112,52.057814,On or near Nightclub,E01033125,Ipswich 007G,Offender given a caution
e0d22b0460461c6b74f5822b0be93b7d2ac7d83890fae5b09361a7c57c3394d7,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.152112,52.057814,On or near Nightclub,E01033125,Ipswich 007G,Offender given a caution
59d7067d9ae54e9ab34c1663b2a01264913783a829c809df34366f847b08aefd,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.573569,52.206467,On or near Sports/Recreation Area,E01030188,Suffolk Coastal 004D,Suspect charged
2c5cb87d020256f218a037c48365e31353b51bec98207917b635afbe21665cbd,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.520748,52.352561,On or near SELWYN CLOSE,E01029940,Forest Heath 004C,Suspect charged
e2ebcf051056a0ffc0821eb2580d66b6104e5e6556a179a55be25273514cd13e,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.141424,52.021117,On or near VICARAGE LANE,E01029879,Babergh 005C,Investigation complete; no suspect identified
bd9171cd409843cac86203aab87b6cdeb51a7c8418038d464e25b81c2b8dac24,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.183094,52.038228,On or near FAIRFIELD ROAD,E01029983,Ipswich 016F,Offender given a caution
5ae1dc62a13cae8bdcbb3471cbf191f7462fa2c3bab389b1e5cec07f27b17815,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.400801,52.252827,On or near GREVILLE STARKEY AVENUE,E01029955,Forest Heath 006D,Suspect charged
fe581c3a04f14765f864b17b3f2514cf0236229883846f5318b33e821636aa5c,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.397543,52.260060,On or near Supermarket,E01029953,Forest Heath 006B,Investigation complete; no suspect identified
425b5e0f552225e84a7175d5c70a7c9e489d53dc44de8f0352092aebc392706c,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.854789,52.109293,On or near NOVA SCOTIA LANE,E01029907,Babergh 001C,Suspect charged
21fe6b11c2bf3bdba5c2f44532f5c411bf6dd2d2f20dc1ce632957bc19e96132,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.192574,52.147167,On or near B1077,E01030057,Mid Suffolk 007B,Suspect charged
003501bb40d7059b090e3cf3a8b52d827ea964c2c9fa19f85da5c8ba98bb3bfe,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.456515,52.077217,On or near WEDDELL ROAD,E01030106,St Edmundsbury 014B,Offender given a caution
b19cc148c18e8892dee9e0c89b942a02090598d2a5bf3ca1027c3d68b13e987f,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.178018,52.054240,On or near DARWIN ROAD,E01029961,Ipswich 007D,Investigation complete; no suspect identified
085c5728bc07af1857cec8f1f91d7188302c4b7a8a92365048071d8ba5021a1d,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.179276,52.047712,On or near OSBORNE ROAD,E01029992,Ipswich 011D,Suspect charged
4569d9ce4f38d191cb3f28abab62b7f38d097107cc156fcde8a86c3a518d0ce1,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.179276,52.047712,On or near OSBORNE ROAD,E01029992,Ipswich 011D,Suspect charged
b8d3860dc0c969622e897dabda79bab8f192669c602c225bb17323f74c3c5484,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.119173,52.068575,On or near BRAMFORD ROAD,E01030030,Ipswich 003D,Suspect charged
4e67332e547cb5986f3fa7af3adba5a210b66d3537d1a06f584c1f8eebf20792,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.184668,52.056461,On or near Supermarket,E01030003,Ipswich 008B,Suspect charged
af0d27e4fac2293c80bac745d662eaa857a3012db41850fbc7571eb4c4893cb8,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.119173,52.068575,On or near BRAMFORD ROAD,E01030030,Ipswich 003D,Suspect charged
b07cbae7ff45aa415ec26984060af562ae7132a85fd446911fec3471db7391bd,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.275744,52.057911,On or near COOPERS ROAD,E01030192,Suffolk Coastal 010E,Investigation complete; no suspect identified
117dce6dfda5ce1cf22de89ee23d2460d32da1b5026f872a038626983b8768d4,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.135008,52.060681,On or near YARMOUTH ROAD,E01030023,Ipswich 006B,Suspect charged as part of another case
45e227a060c0cb4fd67a25520222262a06ec98f403c73f6c38ae39442af76884,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.437252,52.083948,On or near QUEEN STREET,E01030112,St Edmundsbury 012D,Investigation complete; no suspect identified
9e558c2f417b9e2689a0a6e3a6b3409c12156fc039da9d69708ef22c17410d0a,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.439067,52.085106,On or near Supermarket,E01030108,St Edmundsbury 014D,Offender given a caution
afb7306710c070faf0dc4dd3c669d19906268e97a81df134fb40d463bd0df076,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.722316,52.450449,On or near MARSDEN CLOSE,E01030273,Waveney 012F,Investigation complete; no suspect identified
f51cd55f1ea84adf7c00107aed68b61e00b01ca92fe54fb9f1c00e0612a4c490,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.184477,52.028342,On or near PLATTERS CLOSE,E01029981,Ipswich 016D,Investigation complete; no suspect identified
18cf511d00564d344e7b95ce355990eaac51fd51e337174e841badb0271b2b44,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.144510,52.056560,On or near ALDERMAN ROAD,E01029988,Ipswich 010E,Investigation complete; no suspect identified
d5631570873d87f10a68c8868d34a6999d8e7c2250e589955d35b84cca0795e8,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.148072,52.037308,On or near Sports/Recreation Area,E01029969,Ipswich 012B,Investigation complete; no suspect identified
d5631570873d87f10a68c8868d34a6999d8e7c2250e589955d35b84cca0795e8,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.148072,52.037308,On or near Sports/Recreation Area,E01029969,Ipswich 012B,Investigation complete; no suspect identified
69038769edb7fa8968cd7af55539a0192a4be3e60c7fb330b43f6699e0a855d1,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.142409,52.050132,On or near GIPPESWYK ROAD,E01029985,Ipswich 010B,Investigation complete; no suspect identified
5b04feee7604b5c2e8226cba44c579d4e04e102c546c495a069c4a7a1db381ed,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.142409,52.050132,On or near GIPPESWYK ROAD,E01029985,Ipswich 010B,Suspect charged
f257e4412e8718c5224b6c41442258a8538627387b420a943bb954896ede47e9,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.335191,51.965723,On or near CHESTNUT CLOSE,E01030168,Suffolk Coastal 014C,Suspect charged
58d30e632546cc33a1285cad1aa33568b0018682efcec9df89edbfce589ef5ed,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.509692,52.343264,On or near HIGH STREET,E01029947,Forest Heath 004E,Investigation complete; no suspect identified
d07920fcb125347e97e07eeea5e31678c7ff60fd06d24b92bfa0921df2c69956,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.269397,52.067091,On or near Police Station,E01030191,Suffolk Coastal 010D,Investigation complete; no suspect identified
dc22d73c0b0ac7b4a27cc1951552a4c36f1022245be69ee707b3362090155597,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.665472,52.386432,On or near B1106,E01029928,Forest Heath 001C,Investigation complete; no suspect identified
dc22d73c0b0ac7b4a27cc1951552a4c36f1022245be69ee707b3362090155597,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.665472,52.386432,On or near B1106,E01029928,Forest Heath 001C,Investigation complete; no suspect identified
dc22d73c0b0ac7b4a27cc1951552a4c36f1022245be69ee707b3362090155597,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.665472,52.386432,On or near B1106,E01029928,Forest Heath 001C,Investigation complete; no suspect identified
dc22d73c0b0ac7b4a27cc1951552a4c36f1022245be69ee707b3362090155597,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.665472,52.386432,On or near B1106,E01029928,Forest Heath 001C,Investigation complete; no suspect identified
dd371276b580880247fcfb237621f22bde77fd91081fb4378979d013f2f1ee3c,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.741519,52.470639,On or near HORN HILL,E01030258,Waveney 007D,Offender given a caution
f0d9d7bf65f2e576149507fb42ac57f251e3314a3ac1f4503dac70e45259e142,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.478891,52.388678,On or near HOLYWELL DROVE,E01032524,Forest Heath 003G,Suspect charged
8b2dacedf26ad75863faaefdad2da9cde281ab7e123f3741a50ef5be836a67db,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.150120,52.025372,On or near Parking Area,E01029879,Babergh 005C,Suspect charged
2362f7fa505694a8d83d38bdc3a72ebe66833c4155e449ef12d87f00b3feda22,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.182098,52.068124,On or near SIDEGATE LANE,E01030001,Ipswich 004E,Offender given a drugs possession warning
f534b4a6a1f4af02469c794ca5ddff8031e4c0756804ebf8730e0d7b07df6dd7,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.155483,52.055961,On or near DOGS HEAD STREET,E01033125,Ipswich 007G,Suspect charged
94cbc899be6d1557c0d3f1c86a6a9f6c6787a2715414ca0556a0e0a188d1bded,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.155483,52.055961,On or near DOGS HEAD STREET,E01033125,Ipswich 007G,Suspect charged
f5a52b7d1df89196e1bc61327ffc4d5dfd82df3757d84cd0eccbfd8d7636bba2,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.155483,52.055961,On or near DOGS HEAD STREET,E01033125,Ipswich 007G,Suspect charged
1de4f4ddf3fb096fa763afefb36f0c1e19bf2b5ad124a6bd8c0095487dfcd42f,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.716808,52.033147,On or near Shopping Area,E01029919,Babergh 007G,Investigation complete; no suspect identified
5344e18ea6c0f361973735e5511fd96836a35b18f7b8f09251d81d519e90dae8,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.108121,52.037632,On or near SYCAMORE CLOSE,E01029909,Babergh 005E,Investigation complete; no suspect identified
425b5e0f552225e84a7175d5c70a7c9e489d53dc44de8f0352092aebc392706c,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.854789,52.109293,On or near NOVA SCOTIA LANE,E01029907,Babergh 001C,Investigation complete; no suspect identified
21fe6b11c2bf3bdba5c2f44532f5c411bf6dd2d2f20dc1ce632957bc19e96132,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.192574,52.147167,On or near B1077,E01030057,Mid Suffolk 007B,Suspect charged
8526536c8e31f1ec645fd09ca32283af65b8b47c95b80a1fe815820efef550d2,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.355939,51.963757,On or near Hospital,E01030167,Suffolk Coastal 015D,Offender given a caution
13a5603bc2fb52480bf229ec0e3fe09d1027eb841889c548beffdbcc84b8a456,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.454798,52.058010,On or near Sports/Recreation Area,E01033446,Suffolk Coastal 007H,Suspect charged
13a5603bc2fb52480bf229ec0e3fe09d1027eb841889c548beffdbcc84b8a456,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.454798,52.058010,On or near Sports/Recreation Area,E01033446,Suffolk Coastal 007H,Suspect charged
06d7a29dfda18edf2206c0287fbba3882d43582598766c36225c557f4e9c70de,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.164003,52.052045,On or near COPROLITE STREET,E01033126,Ipswich 011F,Investigation complete; no suspect identified
bae8278cef256235d1679ec0837ea53fe709005c0a2fbfbb0f193c417270d5e6,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.154448,52.055773,On or near OLD CATTLE MARKET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
4dfe59051bada7dc50e1deb6d31dee7a7c682cc5a7c3c69ca1eab4d29eb30397,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.996637,52.189230,On or near Supermarket,E01033317,Mid Suffolk 010G,Local resolution
4af2422460b92e632e4410c48be1961e7d46b2b7370fb9a33f7018ccd032a722,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.175981,52.062119,On or near KHARTOUM ROAD,E01030000,Ipswich 004D,Suspect charged
4af2422460b92e632e4410c48be1961e7d46b2b7370fb9a33f7018ccd032a722,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.175981,52.062119,On or near KHARTOUM ROAD,E01030000,Ipswich 004D,Suspect charged
9a815e5ed35d12d18f95e159bb9f041453692060ade48ca58586e274da35cc42,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.149453,52.050717,On or near BURRELL ROAD,E01033130,Ipswich 012G,Suspect charged
26288625daf1ac2cd0de861b1087e72ac4560cee1dc6542603e4fa7387064e83,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.172973,52.051812,On or near CAVENDISH STREET,E01033123,Ipswich 011E,Investigation complete; no suspect identified
af1ae3bffd4f0788070dd59d70cb01dc70007707c78ad434e392e8b7052d6980,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.160449,52.054802,On or near WATERWORKS STREET,E01033129,Ipswich 007H,Investigation complete; no suspect identified
fcb58a7589bac05f97973f0486a90552f7d3fec008cd5f72df9fc25a91f4ba87,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.486046,52.368763,On or near TITHE AVENUE,E01032525,Forest Heath 003H,Investigation complete; no suspect identified
67c85b6f4eca4502854e199bd4868e7870c3b04c552959e65cad033139126b1c,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.160908,52.058199,On or near TUDOR PLACE,E01030010,Ipswich 005D,Investigation complete; no suspect identified
f1aa049c9e52ea50c68124d7212435e8c5b403f877e395152720ca709a4721de,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.908251,52.105755,On or near NEWBERRY ROAD,E01029876,Babergh 001A,Investigation complete; no suspect identified
c57f25a0026e38eebfd98b7f324a8d58cee41982bf1240b1250f74d59dae9760,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.152330,52.053041,On or near GREYFRIARS ROAD,E01033124,Ipswich 007F,Investigation complete; no suspect identified
a9c39f91ac80836296a7da4f229947bd375feb368cc00804a6537fb08e387d16,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.725886,52.465169,On or near DELIUS CLOSE,E01030291,Waveney 008E,Investigation complete; no suspect identified
54be677a3674478e7ff746b3655b39b12317d7e414dd4b14aefff31dadd74932,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.733813,52.036782,On or near Parking Area,E01029918,Babergh 007F,Suspect charged
447a52ed7bf16ba2114ff1f4baddf9bec76a2c27861cca15e3af19b0c6f128b0,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.729689,52.042094,On or near Supermarket,E01029920,Babergh 007H,Local resolution
eeda235779cd48d773eb07239cc0e6c8a4368374f32acd8c964516dd9cb7d2e4,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.176352,52.030765,On or near LELY ROAD,E01029982,Ipswich 016E,Investigation complete; no suspect identified
d5dca6708e0f65d41f650498c5577cd3e94a5dab7d1d77a5b5cab62c422ca4b1,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.521350,52.343016,On or near ROBIN CLOSE,E01029946,Forest Heath 004D,Investigation complete; no suspect identified
bf9ec0cad4930102ab63351bde61723391b5c86dfb5f8e12a4e5c11d6f313b3a,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.742715,52.491478,On or near MINOS ROAD,E01030277,Waveney 002C,Suspect charged
75ac95bf92ac3d8af3d7dd955b6f20e693e912cb985b431d92a848717b6a5a33,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.751573,52.480421,On or near Parking Area,E01030249,Waveney 004C,Suspect charged
5945593e1797e494600c064eb46c6ff24ee31aca0be503c444a21dad093bd46d,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.437188,52.084930,On or near STATION ROAD,E01030108,St Edmundsbury 014D,Suspect charged
4c0c94437ff0488dc5f8ce649edd0e2b97f6a92cb4a8ad472cb40fdd860bfa5b,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.437188,52.084930,On or near STATION ROAD,E01030108,St Edmundsbury 014D,Suspect charged
43fdd1e846a8e273cf4e405020eec115a79fb768c0da6ac80e28218675d08fdc,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.974054,52.191790,On or near UNION ROAD,E01030072,Mid Suffolk 009C,Investigation complete; no suspect identified
517286ed78158425b010e8a1e086d7a030044c369eb08ecf730095e935c6d504,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.738847,52.465524,On or near LOVEWELL ROAD,E01030254,Waveney 007B,Investigation complete; no suspect identified
e13b25d61f81ea7740a5ca1e7186195d75346f32487f1fa20166d1e583239163,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.718750,52.480775,On or near MARLBOROUGH ROAD,E01030270,Waveney 005C,Investigation complete; no suspect identified
70141dae6dfe159b9b34b44b800736158b65704720d377e0bc9d17e52c823a17,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.155995,52.058268,On or near Nightclub,E01033129,Ipswich 007H,Investigation complete; no suspect identified
d3bb8e8796698f64b649c8db97457c2e21b2c696b6b5b3f97d56ec1deea2aca1,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.166640,52.044158,On or near Sports/Recreation Area,E01029991,Ipswich 011C,Investigation complete; no suspect identified
914dc82004d9a98e6149cb9823c8236293f9789b1ba0770df490a20c6d81b59c,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.892696,52.353658,On or near MILLFIELD ROAD,E01030096,St Edmundsbury 001B,Investigation complete; no suspect identified
0975434cd9eeae7ca5246cc7bf951607fe8f79ac795f3c955739ee27de039219,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.729052,52.234792,On or near BYFIELD WAY,E01030144,St Edmundsbury 009D,Investigation complete; no suspect identified
b7fa09218f591e40f598e98a52b64b55cc3bd5cc985d9d4661c0adb0245a2013,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.045024,52.158141,On or near LUDBROOK CLOSE,E01030060,Mid Suffolk 010A,Investigation complete; no suspect identified
42af1ef1b0a4b62a1cafbc5e4a18a271cda7bf5c27300443182fc28a4a100ccb,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.739115,52.458104,On or near PAKEFIELD ROAD,E01030276,Waveney 007E,Investigation complete; no suspect identified
1d9bf655d5adf9d42be72e478567646fbada9ecddf5830d5357b9a53163f6d2e,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.663489,52.304887,On or near ICKLINGHAM ROAD,E01030135,St Edmundsbury 008E,Suspect charged
141c01a2fb7e70fa21312849c640bd34db0bcfe92228a8b248da8ac628eca405,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.144214,52.054014,On or near Parking Area,E01029988,Ipswich 010E,Suspect charged
24c8c3b7eefd623e8ec7158ab018e9c0eb3d526fc3d9f36416ba5db8959037f8,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.752003,52.477170,On or near Bus/Coach Station,E01030249,Waveney 004C,Investigation complete; no suspect identified
7657bb06c60431b48d06a7d4dfba641aa5f060fa92251653a539e5e599e5ba4f,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.731959,52.470276,On or near WAVENEY CRESCENT,E01030255,Waveney 005A,Investigation complete; no suspect identified
876475c37e341c20e62011756d2f38e857e95c0df305fc1f6e1db34ec3343472,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.661901,52.331808,On or near Park/Open Space,E01030284,Waveney 014C,Offender given a caution
1ac89e9b1acc29a76e0770759bf9cac88b64c0778f6cbf876f8b4f5517a62e18,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.197999,52.056802,On or near Further/Higher Educational Building,E01029965,Ipswich 009C,Local resolution
363c3ffdaddd03e581fb12e6793911bcfab5b2218821ee30130283e911c587b2,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.745380,52.477937,On or near HAWARD STREET,E01030250,Waveney 004D,Investigation complete; no suspect identified
a8021b04fa6506d0a6ff3d9cfa1c26af900123d46d20c8eac7fdf40dad2675a4,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.710780,52.244773,On or near Nightclub,E01030091,St Edmundsbury 006A,Offender given a caution
5ae1dc62a13cae8bdcbb3471cbf191f7462fa2c3bab389b1e5cec07f27b17815,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.400801,52.252827,On or near GREVILLE STARKEY AVENUE,E01029955,Forest Heath 006D,Investigation complete; no suspect identified
f1c96b45079908b3d4a035e0b9f498c7dfe14a4b6e44e25d9f40082ab6fc0bbf,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.712139,52.245425,On or near Shopping Area,E01030091,St Edmundsbury 006A,Offender given penalty notice
5b3a6c97586f1eb2a323a2fb0527c559efe6a8782758c9c2bc3cc01430a766d3,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.505502,52.351986,On or near FOLLY ROAD,E01029939,Forest Heath 004B,Offender given a drugs possession warning
3e5469d7ca74e14a59e473571c6ba589617956acbe0ce18a818254ac452cbf6e,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.752254,52.475444,On or near Shopping Area,E01030247,Waveney 007A,Offender given a caution
5f55cc6080560648d1a5bd0e962cdda98fed03581656c5545846d3dc6862ae03,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.420852,52.354560,On or near Park/Open Space,E01032526,Forest Heath 003I,Investigation complete; no suspect identified
bd9af4ab917a8575f195bb92765e5596ebfb21e7b89b56b82b2ec480cb2d713d,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.722270,52.443273,On or near Petrol Station,E01030253,Waveney 012D,Suspect charged
8077d78c9d30173b8593ee4212e483e6c0d3d16f5967e40f7023a8588905cac7,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.722270,52.443273,On or near Petrol Station,E01030253,Waveney 012D,Suspect charged
7aac78291a4246139a4f422514b50180e03c4f0f80ff0eefdce60ae4c1d8190d,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.755927,52.484664,On or near Petrol Station,E01030247,Waveney 007A,Suspect charged
11d9c11e9981a2d65533cfe6ef84322cbbebc24e5e10942820cd72ae4b00e99e,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.755927,52.484664,On or near Petrol Station,E01030247,Waveney 007A,Suspect charged
8400cab9a6bc956ad6a962c36d0151a0399094228a3422f566f096f5ec80b3f6,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.755927,52.484664,On or near Petrol Station,E01030247,Waveney 007A,Suspect charged
1263af1e89a4e5b58ef5ec55fbd498e85f0de7aacef020280b657f92141a5d4e,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.430790,52.079459,On or near CLEMENTS CLOSE,E01030113,St Edmundsbury 014E,Investigation complete; no suspect identified
c76c135d43c3b702e8b17d7a4cda66c19892e8c670201409f7d6fadb289fe8e3,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.148304,52.044335,On or near MAIDENHALL APPROACH,E01029970,Ipswich 012C,Suspect charged
619889a8d7f041d6ee72ab19164c072e44eb5c0d3413d12af9c6d2049ba7884a,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.152797,52.045177,On or near BRUFF ROAD,E01033122,Ipswich 012F,Investigation complete; no suspect identified
655c507011841786ca67ad0628fab786df65c0b261009728c30e9eebceb0c172,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.636999,52.447456,On or near ST DOMONIC'S DRIVE,E01029926,Forest Heath 001A,Offender given a caution
b0db4b59ee5487d52323aed8991e8f10fed750806e316bfa2e96af8f91e6075c,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.155437,52.055728,On or near Bus/Coach Station,E01033125,Ipswich 007G,Local resolution
c491a8d352865de1ad8ca619f8ca1fd1d74dfbe3cffe659be63f649f8cb07010,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.453213,52.449996,On or near Theatre/Concert Hall,E01030231,Waveney 013B,Investigation complete; no suspect identified
85c554f9db4b8c0d02c1fb1448e12b618a6d157068a68d4b0d6c50ed0f15431f,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.453213,52.449996,On or near Theatre/Concert Hall,E01030231,Waveney 013B,Investigation complete; no suspect identified
d6c110f84db12ddec354b941cbb97bc4db72e7f6c5529df5b476717835c0b7cd,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.453213,52.449996,On or near Theatre/Concert Hall,E01030231,Waveney 013B,Investigation complete; no suspect identified
