Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f4e5b4f352d6e5bf3c373658c955806f2c7892b3f7cad0b162a9bd395e3e1c10,2013-07,Greater Manchester Police,Greater Manchester Police,-2.255087,53.473886,On or near Parking Area,E01033683,Manchester 060D,Investigation complete; no suspect identified
289e42f34b0642951c220cbd8b653cb385fce6185e89085e87021b655ce94658,2013-07,Greater Manchester Police,Greater Manchester Police,-2.234630,53.479896,On or near CIRCUS STREET,E01033653,Manchester 055B,Investigation complete; no suspect identified
20df71739744dc5dc934db6a984b615b1eeb3b288dc7de90a633e9c6a81ab9e1,2013-07,Greater Manchester Police,Greater Manchester Police,-2.243406,53.480912,On or near KING STREET,E01033658,Manchester 054C,Investigation complete; no suspect identified
9cf76087a15ef1c699f45ef7a7ca15b99f6f6b0421ac2f8771dec8a025755ec2,2013-07,Greater Manchester Police,Greater Manchester Police,-2.245535,53.479002,On or near LLOYD STREET,E01033677,Manchester 060A,Investigation complete; no suspect identified
0db0d5024017ef729945838dc194014807eea2126d3abd950e9b1793d0c55a00,2013-07,Greater Manchester Police,Greater Manchester Police,-2.250416,53.476377,On or near Parking Area,E01033677,Manchester 060A,Investigation complete; no suspect identified
e5c20ce3ae19f502c175f257bfafbcc41dbd9fce4993c2ed34e5a5d25d47d4df,2013-07,Greater Manchester Police,Greater Manchester Police,-2.218361,53.509957,On or near CYPRESS STREET,E01005203,Manchester 009B,Investigation complete; no suspect identified
80fab9138d95cf96b5cf23d718e6140d88c40961ecdff200ec623d1881adb8f0,2013-07,Greater Manchester Police,Greater Manchester Police,-2.234187,53.516894,On or near WESTBURY ROAD,E01005166,Manchester 008E,Investigation complete; no suspect identified
984e668bee9c7a37719c84f470b85dec2b3832cb1f2358f43306da2b0da38d06,2013-07,Greater Manchester Police,Greater Manchester Police,-2.245216,53.483839,On or near Shopping Area,E01033658,Manchester 054C,Investigation complete; no suspect identified
568d572d44b840ddeed0f5b177ed38b7991a039a8e448b3ccdb6c15c0a694082,2013-07,Greater Manchester Police,Greater Manchester Police,-2.195011,53.481864,On or near ASHTON NEW ROAD,E01033669,Manchester 015G,Investigation complete; no suspect identified
c933eb988379c77b9ef511316034699342686a23303a3dab20b128397efa3cbe,2013-07,Greater Manchester Police,Greater Manchester Police,-2.157993,53.455160,On or near BROOK GREEN LANE,E01005193,Manchester 021E,Investigation complete; no suspect identified
2a266c55d6899f74fc2bada989dd2624e2e36e980f21cf3a9e77097c5fd315a5,2013-07,Greater Manchester Police,Greater Manchester Police,-2.234819,53.481316,On or near BACK PICCADILLY,E01033653,Manchester 055B,Investigation complete; no suspect identified
a2a06ccfc3df03e9a70aab1a9db7b39572121b879c46c23e0bc07ca2ca0dfded,2013-07,Greater Manchester Police,Greater Manchester Police,-2.213285,53.526065,On or near MILO STREET,E01005136,Manchester 002C,Investigation complete; no suspect identified
7d82fe33b20ec545f376170a72304402552fae274e3d16158dca0c6615fd0823,2013-07,Greater Manchester Police,Greater Manchester Police,-2.236884,53.484161,On or near THOMAS STREET,E01033667,Manchester 054E,Investigation complete; no suspect identified
e4da0b83bc362098b652c04f797b6d93b54c1b90b59d1263f14eced1d718b0f1,2013-07,Greater Manchester Police,Greater Manchester Police,-2.233333,53.517920,On or near WAREHAM STREET,E01005164,Manchester 006A,Investigation complete; no suspect identified
cd998863e4b3232711955bfbc7c2320959fc83c783b6624694108a9c1a420b4f,2013-07,Greater Manchester Police,Greater Manchester Police,-2.199556,53.500040,On or near BALTIMORE STREET,E01005257,Manchester 011B,Investigation complete; no suspect identified
3435c3ff9e1ff2e24ba328b70d108a3a80c8611041ec53d5d3885011f8be8f0a,2013-07,Greater Manchester Police,Greater Manchester Police,-2.240176,53.482627,On or near Shopping Area,E01033658,Manchester 054C,Investigation complete; no suspect identified
81835bb0060dd2f3d35185edd0f0eafbbb709cb5073bc66874cd2c698d16358d,2013-07,Greater Manchester Police,Greater Manchester Police,-2.217212,53.491668,On or near FARNBOROUGH ROAD,E01005129,Manchester 013B,Investigation complete; no suspect identified
8a36bf909d7888a367639013ebe1c012d5cd8073ce48bab69c854b44332015c5,2013-07,Greater Manchester Police,Greater Manchester Police,-2.181680,53.507853,On or near CALVERTON DRIVE,E01005249,Manchester 005C,Investigation complete; no suspect identified
e6ffba5aaffca458e6fc4831f13991d219a159c98b408276e88275898280dcc9,2013-07,Greater Manchester Police,Greater Manchester Police,-2.182443,53.488715,On or near GLAMIS AVENUE,E01005097,Manchester 012C,Investigation complete; no suspect identified
7af4b3f67255b6d3157f5bffb2c3376398777de1dcafe12b127a7ee12314955d,2013-07,Greater Manchester Police,Greater Manchester Police,-2.154887,53.516025,On or near Sports/Recreation Area,E01005347,Oldham 028E,Investigation complete; no suspect identified
c4012e712bc50ff7e15602800a6bb30dbc2b9be56aa61280772015bf3c03ae46,2013-07,Greater Manchester Police,Greater Manchester Police,-2.238126,53.479835,On or near Parking Area,E01033653,Manchester 055B,Investigation complete; no suspect identified
244fbe636917e960d9dd11903a6319fa5f276dd35d1cdd42bccae9d073b80433,2013-07,Greater Manchester Police,Greater Manchester Police,-2.165123,53.472372,On or near STANLEY STREET,E01033666,Manchester 017F,Investigation complete; no suspect identified
211be59a345d1aec5af55f740a0cdd40088e083dcfaa210b6b4fd74ec6832830,2013-07,Greater Manchester Police,Greater Manchester Police,-2.198506,53.523699,On or near CHARLESTOWN ROAD,E01005138,Manchester 002D,Investigation complete; no suspect identified
56712d6c1852d986f0e732b1e68413b2d486c65ae4dd61bb5aeb9f82108b4d78,2013-07,Greater Manchester Police,Greater Manchester Police,-2.174582,53.461096,On or near TAPLIN DRIVE,E01005197,Manchester 023C,Investigation complete; no suspect identified
10e4b944e5603ba72a0011acf86f5ecc0156c7e57374226a0e2849d252525ee5,2013-07,Greater Manchester Police,Greater Manchester Police,-2.244594,53.477944,On or near Theatre/Concert Hall,E01033677,Manchester 060A,Investigation complete; no suspect identified
c8a5a4ad952cf872786f11ba3636e9b8660d318f8eb9954a90231eb2b384205a,2013-07,Greater Manchester Police,Greater Manchester Police,-2.179649,53.483794,On or near CLAYTON HALL ROAD,E01005092,Manchester 015A,Investigation complete; no suspect identified
455a369e1b26bc25bab741942502afa709e09715c88e23c3609f822b97057099,2013-07,Greater Manchester Police,Greater Manchester Police,-2.183154,53.471879,On or near Further/Higher Educational Building,E01005106,Manchester 015D,Investigation complete; no suspect identified
abd5060c138eafc0f49fffb973012370abe4649e1ab23d89f5b1ba30b5d03a23,2013-07,Greater Manchester Police,Greater Manchester Police,-2.243782,53.475608,On or near CHEPSTOW STREET,E01033677,Manchester 060A,Investigation complete; no suspect identified
3786f43caa4ed19efba512ff57bba3268a9949c6daa31d7635070201e0ba7456,2013-07,Greater Manchester Police,Greater Manchester Police,-2.198651,53.512742,On or near WARD STREET,E01005224,Manchester 007B,Investigation complete; no suspect identified
141271e1855a32d3663d71d82c969863f0d666dc2b97f1602b53bf8b33f6331b,2013-07,Greater Manchester Police,Greater Manchester Police,-2.234187,53.516894,On or near WESTBURY ROAD,E01005166,Manchester 008E,Investigation complete; no suspect identified
b3c60f4e528282e6df87f2374f3650f7cf24a7d66917fee34fac425e019b766b,2013-07,Greater Manchester Police,Greater Manchester Police,-2.242000,53.474767,On or near Supermarket,E01033662,Manchester 057C,Investigation complete; no suspect identified
84cc1e502824540a5a974b88cffe9f9e7c0a6a33f3c6c7d5ceddfe0847345915,2013-07,Greater Manchester Police,Greater Manchester Police,-2.227219,53.508494,On or near AMWELL STREET,E01005146,Manchester 008B,Investigation complete; no suspect identified
548ed74b6d23658da8e3a9b820e8c219bb4b291b75e3c7127e37e4a4273194d2,2013-07,Greater Manchester Police,Greater Manchester Police,-2.243775,53.505846,On or near MORROWFIELD AVENUE,E01005147,Manchester 058B,Investigation complete; no suspect identified
7fc02d53e7f923bcf4ad8f990eaf3286ed71eec0e33291fa5e06c72fc57b0d64,2013-07,Greater Manchester Police,Greater Manchester Police,-2.240549,53.481916,On or near SICKLE STREET,E01033658,Manchester 054C,Investigation complete; no suspect identified
a1bbba60d0cda67eed6095bbd0684082a9c3e21b85a781cc98ad1b17553719f9,2013-07,Greater Manchester Police,Greater Manchester Police,-2.247977,53.474162,On or near ALBION STREET,E01033677,Manchester 060A,Investigation complete; no suspect identified
ae385c463e83bcf5e958e1bc0ea46df214fd83bc9b166a9e010550193d165054,2013-07,Greater Manchester Police,Greater Manchester Police,-2.236247,53.478023,On or near Parking Area,E01033653,Manchester 055B,Investigation complete; no suspect identified
89bb6e0a9eae1950aabbb0f7d70aa389387775f8e32a8dae6dedabb6a5780553,2013-07,Greater Manchester Police,Greater Manchester Police,-2.167440,53.452487,On or near FYLDE LANE,E01005196,Manchester 023B,Investigation complete; no suspect identified
159e5cabbd4c81093bf8f1098d37bc5c44ce9e7e92218108e0a4231bdc282c52,2013-07,Greater Manchester Police,Greater Manchester Police,-2.255938,53.472554,On or near CHESTER ROAD,E01033682,Manchester 060C,Investigation complete; no suspect identified
9b52f9f633c434611879f2dc9753613187a8dc3ba258d48fa9b61d27f2379f92,2013-07,Greater Manchester Police,Greater Manchester Police,-2.172037,53.498348,On or near DEAL CLOSE,E01005258,Manchester 011C,Investigation complete; no suspect identified
27f340520130a868104eddde1bc37f8006707bedd8c40f31f5fa8bb95ea500d1,2013-07,Greater Manchester Police,Greater Manchester Police,-2.247534,53.480850,On or near Nightclub,E01033658,Manchester 054C,Investigation complete; no suspect identified
4f4c9b2a94e5255eaeff40e4f5593b2a27de9cf89b1434b52f5a5d7093ca2748,2013-07,Greater Manchester Police,Greater Manchester Police,-2.242404,53.516589,On or near RECTORY AVENUE,E01005165,Manchester 008D,Investigation complete; no suspect identified
f172742d5957c8dba6049882e6499464a71ff8668c905ceac3614248b8fddaf3,2013-07,Greater Manchester Police,Greater Manchester Police,-2.214372,53.484420,On or near Theatre/Concert Hall,E01033663,Manchester 013E,Investigation complete; no suspect identified
c5a19717ae189d410a47d396e7fb30a0e04242a12e3b0770c9a9e5b832258687,2013-07,Greater Manchester Police,Greater Manchester Police,-2.188140,53.485372,On or near MIDLOTHIAN STREET,E01005092,Manchester 015A,Investigation complete; no suspect identified
2dcf5503831356b311f450257af7d12199bfc89119ff5920b5486308ae62d289,2013-07,Greater Manchester Police,Greater Manchester Police,-2.190761,53.465143,On or near COALBURN STREET,E01005067,Manchester 020A,Investigation complete; no suspect identified
6a66e20ac4b5715bde340b66b2c77cfbbe080d69ba57f2aadf56dc055f204e4d,2013-07,Greater Manchester Police,Greater Manchester Police,-2.217212,53.491668,On or near FARNBOROUGH ROAD,E01005129,Manchester 013B,Investigation complete; no suspect identified
cc01f333db3e7b1afd7b4e009c73b26d109e5b31eb971c1d688963e0f183244e,2013-07,Greater Manchester Police,Greater Manchester Police,-2.171463,53.497981,On or near WOODGARTH AVENUE,E01005258,Manchester 011C,Investigation complete; no suspect identified
7f5b7ef34dfef5110765d23c90cc0e65ae3b55582b2f4bc75835f2fb6c4b5ead,2013-07,Greater Manchester Police,Greater Manchester Police,-2.210957,53.500830,On or near RUISLIP AVENUE,E01033678,Manchester 009F,Investigation complete; no suspect identified
d54321d6713d7c707ac84bc26cc6072ccbb63478722f464404744c711ba5cc2c,2013-07,Greater Manchester Police,Greater Manchester Police,-2.231546,53.483444,On or near HOULDSWORTH STREET,E01033659,Manchester 055D,Investigation complete; no suspect identified
2c47645a42a943b5a2e1c711118a580d5bbb91bd3771d95d7a16d93265d49015,2013-07,Greater Manchester Police,Greater Manchester Police,-2.195384,53.484434,On or near Petrol Station,E01033669,Manchester 015G,Investigation complete; no suspect identified
5f80ac5824d8b824375989304c516b8441958d014034a27db6a48b00c3a696b1,2013-07,Greater Manchester Police,Greater Manchester Police,-2.243339,53.482450,On or near Shopping Area,E01033658,Manchester 054C,Investigation complete; no suspect identified
25ad122891696e0fad8efbef301ca275ec5f42b1e124aa5e82ca29d42f509bde,2013-07,Greater Manchester Police,Greater Manchester Police,-2.246642,53.514019,On or near BURY OLD ROAD,E01005646,Salford 010A,Investigation complete; no suspect identified
f78ade48a1f45b3055eb59b81f381f36ced14c8c3c02ca4003586e3fb404232c,2013-07,Greater Manchester Police,Greater Manchester Police,-2.237527,53.475073,On or near Nightclub,E01033653,Manchester 055B,Investigation complete; no suspect identified
a213d3b67f4083ce74bab137b6332ea0c9b38734d53b32bcb96bad50f1201fee,2013-07,Greater Manchester Police,Greater Manchester Police,-2.190869,53.465701,On or near MILNE CLOSE,E01005067,Manchester 020A,Investigation complete; no suspect identified
12bc1fb367db75108895cfe5c3867262aeaa740f0c3289c5fa1eeb07bb52a106,2013-07,Greater Manchester Police,Greater Manchester Police,-2.179599,53.500440,On or near Supermarket,E01005259,Manchester 011D,Investigation complete; no suspect identified
5781476749e309968bb25e30f4512777fe02d125b129181ca375b9c8007dc171,2013-07,Greater Manchester Police,Greater Manchester Police,-2.190127,53.528684,On or near MOORWAY DRIVE,E01033687,Manchester 003G,Investigation complete; no suspect identified
eb6902656bdde0af51f7da4774f95437586c3bda7c189dfdd3cff996a8309954,2013-07,Greater Manchester Police,Greater Manchester Police,-2.232762,53.482686,On or near FARADAY STREET,E01033653,Manchester 055B,Investigation complete; no suspect identified
2b6257f7038c67ed00db328f4b253efc86a81b3e2c85b8bd28f6cc25b2aee8ce,2013-07,Greater Manchester Police,Greater Manchester Police,-2.219712,53.517478,On or near SLACK ROAD,E01005206,Manchester 006C,Investigation complete; no suspect identified
e45987e7b3a957e6a10b1680dd01553a4243c962431f01502e215cd03f62422e,2013-07,Greater Manchester Police,Greater Manchester Police,-2.226937,53.481080,On or near LOMAX STREET,E01033659,Manchester 055D,Investigation complete; no suspect identified
28fc751cec4aea1eecfe31f84ae969a7175121c8fe70eee7d84d03a7e9040024,2013-07,Greater Manchester Police,Greater Manchester Police,-2.255251,53.476169,On or near RICE STREET,E01033682,Manchester 060C,Investigation complete; no suspect identified
a7404e750a16004f24457e2b220039bc791e46977a72b0f1f718f6984acec8f1,2013-07,Greater Manchester Police,Greater Manchester Police,-2.209284,53.510064,On or near WEMBURY STREET,E01005202,Manchester 009A,Investigation complete; no suspect identified
8445bd2bf3fdd83b6fccc526893980efaa7f71c765bfcd97c343fbe982f08d50,2013-07,Greater Manchester Police,Greater Manchester Police,-2.221183,53.521934,On or near OLD SCHOOL DRIVE,E01005140,Manchester 002E,Investigation complete; no suspect identified
7b5e3f9ff223d98604fae9fee096bacaf83a0891b4a47ae918161398fd0a44b1,2013-07,Greater Manchester Police,Greater Manchester Police,-2.238637,53.482225,On or near Shopping Area,E01033658,Manchester 054C,Investigation complete; no suspect identified
0464eaacdfcb23a09405a1cf804a986c1e7b9fb17f0309606776f0f1f063090d,2013-07,Greater Manchester Police,Greater Manchester Police,-2.238637,53.482225,On or near Shopping Area,E01033658,Manchester 054C,Investigation complete; no suspect identified
8778056ea60ec239df94373119253f9684870037c46b094f4ee8d7f8c330725c,2013-07,Greater Manchester Police,Greater Manchester Police,-2.184787,53.473386,On or near REDBY STREET,E01005106,Manchester 015D,Investigation complete; no suspect identified
6cc966f1411770a7642bdd7d10863c5f570549627540199e0376348426a62b99,2013-07,Greater Manchester Police,Greater Manchester Police,-2.241402,53.475586,On or near Nightclub,E01033662,Manchester 057C,Investigation complete; no suspect identified
a4a310d8b6b62a3f5c6df70e4699f13f687e7703c51abc90c823aae7f0ad300d,2013-07,Greater Manchester Police,Greater Manchester Police,-2.237643,53.503988,On or near BIGNOR STREET,E01005143,Manchester 056A,Investigation complete; no suspect identified
2e8a7a002f9439f8e58ca715b710761f0b59cfbb2430e2372055544c17a16241,2013-07,Greater Manchester Police,Greater Manchester Police,-2.226168,53.531848,On or near WILMA AVENUE,E01005100,Manchester 001C,Investigation complete; no suspect identified
5279d0a4158bb34a80bdd2a68819cbc5fea27c690b71ebbd223f663fb984a121,2013-07,Greater Manchester Police,Greater Manchester Police,-2.215287,53.489667,On or near LOWER VICKERS STREET,E01005129,Manchester 013B,Investigation complete; no suspect identified
29236c58733a0aad3dadd392e913ce1be639b0130aaac78021605795892e09a2,2013-07,Greater Manchester Police,Greater Manchester Police,-2.238727,53.471538,On or near MANCUNIAN WAY (ELEVATED ROAD),E01033656,Manchester 057B,Investigation complete; no suspect identified
0710c025ff271de94233d0e91df51236309ad45cd18a9626279ccca2838c5215,2013-07,Greater Manchester Police,Greater Manchester Police,-2.243339,53.482450,On or near Shopping Area,E01033658,Manchester 054C,Investigation complete; no suspect identified
07700f63deb9782acfd1ac29fe97ff912986d369a362df19679f4f0a998792f5,2013-07,Greater Manchester Police,Greater Manchester Police,-2.237362,53.483271,On or near RED LION STREET,E01033667,Manchester 054E,Investigation complete; no suspect identified
4710451021d763814bd635f4bf95893b4a438fe368b7d13e4159a6fcf5553e1a,2013-07,Greater Manchester Police,Greater Manchester Police,-2.223282,53.513957,On or near ETHERSTONE STREET,E01005164,Manchester 006A,Investigation complete; no suspect identified
1ccbf7ee14ef97738927b87721bbda963c7cc8651ec0a0757808e07867960a0a,2013-07,Greater Manchester Police,Greater Manchester Police,-2.243249,53.485065,On or near Shopping Area,E01033658,Manchester 054C,Investigation complete; no suspect identified
c9cb16ba4e033d5ed2347222fa05526c263ba937b6adcd95709349cd654ff320,2013-07,Greater Manchester Police,Greater Manchester Police,-2.209356,53.500113,On or near LODGE STREET,E01033678,Manchester 009F,Investigation complete; no suspect identified
81532f8909018cbfd0e35c5ca9dbd2bbe504bd3950823475f244ac8b37b9a780,2013-07,Greater Manchester Police,Greater Manchester Police,-2.237148,53.493680,On or near STANLEY STREET,E01033665,Manchester 056C,Investigation complete; no suspect identified
d21efe5148389b691ac51938b03d7b8720b94d299017843c2e4ce361b1116a6b,2013-07,Greater Manchester Police,Greater Manchester Police,-2.190152,53.446745,On or near BALLERATT STREET,E01005199,Manchester 027B,Investigation complete; no suspect identified
642abff066262e9820ed3cfa91d1b437b0c751ff574c3cba104865973bec1441,2013-07,Greater Manchester Police,Greater Manchester Police,-2.236341,53.481250,On or near PICCADILLY,E01033653,Manchester 055B,Investigation complete; no suspect identified
e1aa682b5e79d19a4e6581f8490056d011d2b53e060fb03f18ddde79caf0f307,2013-07,Greater Manchester Police,Greater Manchester Police,-2.247338,53.478199,On or near MARRON PLACE,E01033677,Manchester 060A,Investigation complete; no suspect identified
f65456d9aa2e248cfb38e43112125e25b46e1d18e18d5efcb66e35f3221e1bb8,2013-07,Greater Manchester Police,Greater Manchester Police,-2.218621,53.507863,On or near KINGSBRIDGE ROAD,E01005203,Manchester 009B,Investigation complete; no suspect identified
bd48959a4d1ff39af943b00efc8c15ab3b1b19c49bae796d0a9da5c23112505d,2013-07,Greater Manchester Police,Greater Manchester Police,-2.233560,53.488024,On or near BAPTIST STREET,E01033651,Manchester 054B,Investigation complete; no suspect identified
5ba02aaae8693d9f2e3caf096cca336a2055f5242c9583fb2c7533095c8e9c09,2013-07,Greater Manchester Police,Greater Manchester Police,-2.196922,53.474958,On or near WHITEHURST DRIVE,E01005106,Manchester 015D,Investigation complete; no suspect identified
069172153befd196e9ac1d4f709fd7413f437121eb910603f0f86892f6d9bc3b,2013-07,Greater Manchester Police,Greater Manchester Police,-2.240748,53.485169,On or near Nightclub,E01033664,Manchester 054D,Investigation complete; no suspect identified
17022b187d53b3c3c11978e1c9f9454bbce3ce86cfe40a98fdade67d0f02c457,2013-07,Greater Manchester Police,Greater Manchester Police,-2.169213,53.451567,On or near SHILLINGFORD ROAD,E01005196,Manchester 023B,Investigation complete; no suspect identified
3da605ba3c1a191d749698c52eaf9ed7c32b7c1e7a7b5ef4df24b0b0c6bb838d,2013-07,Greater Manchester Police,Greater Manchester Police,-2.199558,53.506826,On or near HONISTER ROAD,E01005228,Manchester 009E,Investigation complete; no suspect identified
cc17e874e65eab281ef7a2ff652dccaeefcc94237d89ff6f2c03f8a1340ebbf5,2013-07,Greater Manchester Police,Greater Manchester Police,-2.188416,53.452455,On or near NORTON AVENUE,E01005194,Manchester 027A,Investigation complete; no suspect identified
5afc8ffe424e22155c63befe96de2489fb0dd898f22fd2da77039c2efd220cab,2013-07,Greater Manchester Police,Greater Manchester Police,-2.253628,53.474365,On or near CASTLE STREET,E01033682,Manchester 060C,Investigation complete; no suspect identified
f965f59aadd434d2e69dd251367b3b261e84c8aaf63484aea600bc47e87a0936,2013-07,Greater Manchester Police,Greater Manchester Police,-2.240549,53.481916,On or near SICKLE STREET,E01033658,Manchester 054C,Investigation complete; no suspect identified
449dc6eba7a4b43d7eed00d1ee1bcfeb7c9c008b4a7cdc05418a852ff5d260f1,2013-07,Greater Manchester Police,Greater Manchester Police,-2.214243,53.512769,On or near WESTBOURNE GROVE,E01005205,Manchester 006B,Investigation complete; no suspect identified
6e3653f7a5e332de492fcd25954c08c175f1d4b8aa13cd866a2d8e9c5691a4a2,2013-07,Greater Manchester Police,Greater Manchester Police,-2.236952,53.477330,On or near RICHMOND STREET,E01033653,Manchester 055B,Investigation complete; no suspect identified
653c97ddbe0c6e0be80d2b2b7ef5566e4e4a13a508da794cc3723fbee2188320,2013-07,Greater Manchester Police,Greater Manchester Police,-2.214499,53.485849,On or near LAYTON STREET,E01005132,Manchester 013C,Investigation complete; no suspect identified
b20aeef18891e3564a119bf0cbc1b61f21060e3206d15612ad30d6b3818607cb,2013-07,Greater Manchester Police,Greater Manchester Police,-2.246684,53.528985,On or near SHEEPFOOT LANE,E01005160,Manchester 004B,Investigation complete; no suspect identified
4164eafaa7ade34927ed184a1e4d128ffb764821075aa5f51c960f38d3ba9cca,2013-07,Greater Manchester Police,Greater Manchester Police,-2.235481,53.475697,On or near SACKVILLE STREET,E01005128,Manchester 055A,Investigation complete; no suspect identified
1993c47bab6844889697c1192ee7cdd5359b351406c1157243027650ae79624f,2013-07,Greater Manchester Police,Greater Manchester Police,-2.221650,53.518931,On or near WALLBROOK DRIVE,E01005140,Manchester 002E,Investigation complete; no suspect identified
6137d6ee2c708ab097145099cc7b238e73e24b76932bb21eb872f895194635b3,2013-07,Greater Manchester Police,Greater Manchester Police,-2.187214,53.449743,On or near PRESTAGE STREET,E01005199,Manchester 027B,Investigation complete; no suspect identified
2c51da68933636a50e0d3c4283dc38df5f0c0c89dca9bc3e54ae78d5913ca59c,2013-07,Greater Manchester Police,Greater Manchester Police,-2.243782,53.475608,On or near CHEPSTOW STREET,E01033677,Manchester 060A,Investigation complete; no suspect identified
65de517a7691fb71697cf2794767606609bc3903340de67ff0064d18ae76d7b8,2013-07,Greater Manchester Police,Greater Manchester Police,-2.166741,53.462483,On or near HOBART STREET,E01005191,Manchester 021C,Investigation complete; no suspect identified
072563cfa92895f22470899189b881b9c0b63704f57bbf16f40c9c400a6ff131,2013-07,Greater Manchester Police,Greater Manchester Police,-2.226934,53.483399,On or near REDHILL STREET,E01033661,Manchester 055E,Investigation complete; no suspect identified
65655fe5855c63068d37308307feeede40f1be20db2e50f99e2034b372cb577b,2013-07,Greater Manchester Police,Greater Manchester Police,-2.176328,53.460662,On or near BECKETT STREET,E01005201,Manchester 023E,Investigation complete; no suspect identified
72673fe84675842142216247b9a90aeaa4e3421dff4d8b1c31a074c0ce3d5798,2013-07,Greater Manchester Police,Greater Manchester Police,-2.190352,53.457881,On or near GOREBROOK COURT,E01005235,Manchester 020D,Investigation complete; no suspect identified
bf096681f0ce8548c8adc07c5b427b6cbc0581bf748c07d2369c9812353099e8,2013-07,Greater Manchester Police,Greater Manchester Police,-2.252946,53.481189,On or near LEFT BANK,E01033681,Manchester 060B,Investigation complete; no suspect identified
c6e5e08a35f4d8bdde47868f51db225dd108f1cfddb9a4f270ac7cff4a8dbeba,2013-07,Greater Manchester Police,Greater Manchester Police,-2.236375,53.495542,On or near NORTH STREET,E01033665,Manchester 056C,Investigation complete; no suspect identified
03dfb6f77dc15687e3b6bba0d20359bd275b2127de1b774b303360b833e10107,2013-07,Greater Manchester Police,Greater Manchester Police,-2.245386,53.510696,On or near GRANGEFORTH ROAD,E01005142,Manchester 058A,Investigation complete; no suspect identified
454c53c74bba820ed370fdbbe522490f20d30670515bf694c8514b0d6d637827,2013-07,Greater Manchester Police,Greater Manchester Police,-2.281792,53.470608,On or near ARCHIE STREET,E01032686,Salford 028F,Investigation complete; no suspect identified
d5b72f3e65cb712faca7462921ae06434245c5f5bf69c9aba82255a8aec9c8e3,2013-07,Greater Manchester Police,Greater Manchester Police,-2.440799,53.429687,On or near NEW MOSS ROAD,E01005617,Salford 030B,Investigation complete; no suspect identified
27d468e61a9569bc516faf338be4d8851d78852ebdf53ee500e788a7ddf114c9,2013-07,Greater Manchester Police,Greater Manchester Police,-2.251924,53.504462,On or near WORCESTER STREET,E01005613,Salford 016D,Investigation complete; no suspect identified
e59a5619bb45a67788ebfa7003da40ca8d7deabc55f59c1425de7ee4804dc304,2013-07,Greater Manchester Police,Greater Manchester Police,-2.269420,53.477171,On or near WEST BANK STREET,E01032917,Salford 028J,Investigation complete; no suspect identified
5ea6ffbca83b796539a4ec0d2135076b388f2b04cd9e8b3dc168d2c1d5971502,2013-07,Greater Manchester Police,Greater Manchester Police,-2.419344,53.537312,On or near BOURNBROOK AVENUE,E01005660,Salford 001B,Investigation complete; no suspect identified
6fa585dac3838cf915d7aa9e4610e271df1f064726e75a47fd7da3e4a68a25b0,2013-07,Greater Manchester Police,Greater Manchester Police,-2.322388,53.511816,On or near CHURCH STREET,E01005673,Salford 008A,Investigation complete; no suspect identified
d2ed56f08c5dee332db07ccdf13fff12badf484506732b24d2d749f531c78df9,2013-07,Greater Manchester Police,Greater Manchester Police,-2.261838,53.483858,On or near GREAT GEORGE STREET,E01032906,Salford 022G,Investigation complete; no suspect identified
5c0e816c596d031a1fc313bd77921f96f659665ab167dccfd423f72f84d3169c,2013-07,Greater Manchester Police,Greater Manchester Police,-2.236341,53.481250,On or near PICCADILLY,E01033653,Manchester 055B,Investigation complete; no suspect identified
6859efc13d7cff57bdb8e96ac70fda5ad0ad77e234892a6998c4e19ca05196da,2013-07,Greater Manchester Police,Greater Manchester Police,-2.351382,53.489497,On or near LANSDOWNE ROAD,E01005637,Salford 020G,Investigation complete; no suspect identified
51f6a0b656bc15d1c6eb34e033c6f58108af6f012eab8b5eaabff73e4487c1a2,2013-07,Greater Manchester Police,Greater Manchester Police,-2.322350,53.500940,On or near PINHIGH PLACE,E01005625,Salford 015A,Investigation complete; no suspect identified
65ede41457f7ef15d747ecf014f360c47706d105784dedc912c077e642e3e762,2013-07,Greater Manchester Police,Greater Manchester Police,-2.291786,53.491276,On or near MITCHESON GARDENS,E01005680,Salford 017B,Investigation complete; no suspect identified
a0c7a5a3eccca17e92e162222e5f6c8535550cc55001b7b811349e77b0de8571,2013-07,Greater Manchester Police,Greater Manchester Police,-2.427617,53.504790,On or near CROSSLANDS ROAD,E01005736,Salford 013E,Investigation complete; no suspect identified
187f993ed7e6711bf84159d0b39e569f318b2422ac3eeaab362e3f9c16fc4e1f,2013-07,Greater Manchester Police,Greater Manchester Police,-2.261647,53.494464,On or near CLARENCE STREET,E01005609,Salford 016A,Investigation complete; no suspect identified
5a6727c9b314ebf339dc2ea44e292b8379eb17bde4bb7513842c9e18588fbae9,2013-07,Greater Manchester Police,Greater Manchester Police,-2.333048,53.513630,On or near PENDLEBURY ROAD,E01005671,Salford 012A,Investigation complete; no suspect identified
22f2a349e0c37f8651858840574cd56ee5f76fd2fd2b82d82ee33fdb5011a6dd,2013-07,Greater Manchester Police,Greater Manchester Police,-2.286094,53.474139,On or near ANCHORAGE QUAY,E01032686,Salford 028F,Investigation complete; no suspect identified
