Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
5872a033607ce5f904b338f4bd945184153d358f51a2283541764b997d4f229e,2014-11,Dorset Police,Dorset Police,-1.868694,50.723194,On or near STAFFORD ROAD,E01015285,Bournemouth 021A,Local resolution
027f75def140257c0c92058df0d118fa66e1e4aa13d21ddac2b6a4a967446b32,2014-11,Dorset Police,Dorset Police,-1.841100,50.722296,On or near MICHELGROVE ROAD,E01033283,Bournemouth 019G,Unable to prosecute suspect
8be506552d845c9e37f259430e6b3691738bf0886cc9ab4f67baf70d105245b3,2014-11,Dorset Police,Dorset Police,-1.905103,50.722941,On or near Shopping Area,E01015371,Bournemouth 023A,Suspect charged
f5eebd26b643d046a461d17cc20eb9d2deeb3b8e73ff380d14b8590d52c8c109,2014-11,Dorset Police,Dorset Police,-1.835620,50.758160,On or near THROOP ROAD,E01015341,Bournemouth 008D,Unable to prosecute suspect
8945d67afce709cbf75d8ac602897d30d8f440dbc1dafc100927dd9dc1e46c9e,2014-11,Dorset Police,Dorset Police,-1.866300,50.723164,On or near LANSDOWNE MEWS,E01015285,Bournemouth 021A,Offender given a caution
a6a4d9dd7c2c6049cb3f86cf4b720cbc3469386b0798888ecc395f29e955a5d8,2014-11,Dorset Police,Dorset Police,-1.986406,50.717862,On or near Supermarket,E01032659,Poole 015F,Unable to prosecute suspect
f1ae268e1109e6d02656ac3d3b69e23ad8145a4176303aa1617446fa7182e549,2014-11,Dorset Police,Dorset Police,-1.878440,50.718033,On or near EXETER PARK ROAD,E01015283,Bournemouth 017A,Local resolution
f27950359bbddbefd9230a209708305271afe7193f36805e6969bdcb26b95095,2014-11,Dorset Police,Dorset Police,-1.860479,50.732276,On or near BENNETT ROAD,E01015327,Bournemouth 015D,Unable to prosecute suspect
9a43ce06c85728bc7f774bb8a53be3c039fb018110de3ffd1d7c90eec157f477,2014-11,Dorset Police,Dorset Police,-1.986812,50.734579,On or near FLEETS LANE,E01015450,Poole 012D,Suspect charged
49ed52d395e23c863c84055bda357d1cb6f1e7a236c62658f788443d1dbf7fb2,2014-11,Dorset Police,Dorset Police,-1.890928,50.720438,On or near POOLE ROAD,E01015368,Bournemouth 024B,Unable to prosecute suspect
2cdef1f5ebd845fbda7b4eb0fb9720470a5c9d6aea92a00f892a93e075027155,2014-11,Dorset Police,Dorset Police,-1.909216,50.757341,On or near CUNNINGHAM CRESCENT,E01015309,Bournemouth 005B,Suspect charged
773c3891cd2667c7c01e5d6c7ab50c360e307d40e2f9b10df7bdde550d97f665,2014-11,Dorset Police,Dorset Police,-2.011210,50.721522,On or near BLANDFORD ROAD,E01015424,Poole 016B,Local resolution
d35793a7ec38fccd7859589e7cebaf0a544292362e4e2d635a59845c53684386,2014-11,Dorset Police,Dorset Police,-1.921259,50.736262,On or near MORRISON AVENUE,E01015385,Poole 007F,Unable to prosecute suspect
06b1ff075fe3757cf9f45f9c8da2dfc8071a506244394ca96953f2402ca90de2,2014-11,Dorset Police,Dorset Police,-1.986406,50.717862,On or near Supermarket,E01032659,Poole 015F,Suspect charged
7942b7041e79ce6489db516c770fc727dc8eea727df9c320df32ad7c13850e03,2014-11,Dorset Police,Dorset Police,-1.868694,50.723194,On or near STAFFORD ROAD,E01015285,Bournemouth 021A,Suspect charged
c231b6bfce9c192c8276cbe7b10a21d41a1ec61cb454bdd76cfb513d6099097d,2014-11,Dorset Police,Dorset Police,-1.949486,50.750225,On or near YARROW CLOSE,E01015443,Poole 008E,Offender given a caution
11253673035d88f6062caa23e7917d0a12399a697eb54dbd2b118fcbeff0c76f,2014-11,Dorset Police,Dorset Police,-1.911902,50.753764,On or near LYDFORD GARDENS,E01015307,Bournemouth 005A,Offender given a caution
d3cf9268a9508b73a0c02faa6d13a7c5e9d7bc8d696ad8737fa693d5146096e8,2014-11,Dorset Police,Dorset Police,-1.843188,50.724880,On or near ADELINE ROAD,E01015279,Bournemouth 019B,Formal action is not in the public interest
d32329de16536b58433c0ed52bc4d28027cbe14462ce2a26a6c07005228cfed8,2014-11,Dorset Police,Dorset Police,-1.942169,50.729476,On or near CONSORT CLOSE,E01015441,Poole 008C,Suspect charged
54a0f94a63f47d7c041e441c9e53e1eeaf21a5907646ec68e517dbf1703d8f31,2014-11,Dorset Police,Dorset Police,-1.827231,50.730055,On or near CHRISTCHURCH ROAD,E01015273,Bournemouth 016B,Formal action is not in the public interest
b5bb96ec2b8d91ad3d16505f6a292cbb3219bbf84c71e580e841fb4ad2180b87,2014-11,Dorset Police,Dorset Police,-1.935940,50.735480,On or near BROWNING ROAD,E01015393,Poole 010D,Unable to prosecute suspect
c9c2611df5be3f6091f8a770a38c748f036ac5297635ca21476c6730631bdf9d,2014-11,Dorset Police,Dorset Police,-1.865338,50.722659,On or near Supermarket,E01015285,Bournemouth 021A,Suspect charged
2346f6c7121dfc6a80602f405b3ee3c2ec347d0270808a0234731b838dfbe15c,2014-11,Dorset Police,Dorset Police,-1.971884,50.722239,On or near PARISH ROAD,E01015466,Poole 015B,Suspect charged
7d0f5970f0fe5b6a6073346b24798951c28124aa38d37f183bea6e190255671d,2014-11,Dorset Police,Dorset Police,-1.879752,50.719977,On or near GERVIS PLACE,E01015283,Bournemouth 017A,Offender given a caution
a61bd6c42cf4b41d21df8777e31e4faba527fb2c34892a08610b010c292cf78a,2014-11,Dorset Police,Dorset Police,-1.930114,50.727815,On or near LOCH ROAD,E01015462,Poole 013D,Suspect charged
94f2f4312fef11514269f1db77d6ac94e96c6412567b5f1f1276f9751e8dcf86,2014-11,Dorset Police,Dorset Police,-1.853786,50.729318,On or near SPRING ROAD,E01015294,Bournemouth 015C,Unable to prosecute suspect
4e3189be9888676bf26b637afad8c9e2587bf887d1b83a77d2f54d4f745d0353,2014-11,Dorset Police,Dorset Police,-1.983899,50.716432,On or near Supermarket,E01032659,Poole 015F,Suspect charged
93dc10ab2d1a3289284988b5702ea01184b41e68c19703c8bbb57beef44fa1e3,2014-11,Dorset Police,Dorset Police,-1.973117,50.721978,On or near Hospital,E01015468,Poole 015D,Formal action is not in the public interest
561f328cd427ada6d62da0f6ab63b3c0dc77996dd8c0ea0deb1d4a122050e26d,2014-11,Dorset Police,Dorset Police,-1.925945,50.757083,On or near Shopping Area,E01015308,Bournemouth 002C,Suspect charged
f9e326273558f222ead0f4108e5f6c4b60b4f86d9410aaf62886f2e25aa49b3f,2014-11,Dorset Police,Dorset Police,-1.873669,50.722309,On or near Nightclub,E01015283,Bournemouth 017A,Local resolution
d969bf753eadb85dad22315d1f826a04d2906c8f5f7af82f974e1c594c3ab0ed,2014-11,Dorset Police,Dorset Police,-1.927920,50.698614,On or near Hospital,E01015406,Poole 018E,Suspect charged
f3aa3d78cb8615f204bea4b80a6990157b514b9514cbeaccde0d119add33d3ed,2014-11,Dorset Police,Dorset Police,-1.947034,50.736672,On or near PADDOCK CLOSE,E01015443,Poole 008E,Unable to prosecute suspect
7b98bdcddd4693a6b95c3d7b94567cff212db02c4366ca11543be4e39743ef68,2014-11,Dorset Police,Dorset Police,-1.914564,50.716123,On or near CHESTER ROAD,E01015405,Poole 018D,Local resolution
6f057c9d44854202f3e7f64fa07840b9af8f3967704eb86b27690330b9965fb1,2014-11,Dorset Police,Dorset Police,-1.943206,50.727040,On or near BLAIR AVENUE,E01015454,Poole 017C,Unable to prosecute suspect
63f006d33645bed89cac82f86f28a23e67e22df06a6b46192dfa4e806eb271c5,2014-11,Dorset Police,Dorset Police,-1.837430,50.726706,On or near Supermarket,E01015280,Bournemouth 019C,Suspect charged
19ff1c77cf462628766ed7211ec605f6687e625fc0b7e6d277c96c927cfa3808,2014-11,Dorset Police,Dorset Police,-1.837430,50.726706,On or near Supermarket,E01015280,Bournemouth 019C,Suspect charged
e496dfce051573d93d632675a67ede78c1c7f7d6ba3a504962a0eee5804bc850,2014-11,Dorset Police,Dorset Police,-1.977357,50.742303,On or near KENNINGTON ROAD,E01015416,Poole 004E,Unable to prosecute suspect
ef0906f75f68469412b8b4bff666b0552da58bdc121538b53189720586bd3be9,2014-11,Dorset Police,Dorset Police,-1.832715,50.729892,On or near GLOUCESTER ROAD,E01015277,Bournemouth 016E,Unable to prosecute suspect
418b57eec79800aa4ccb647cb2701d3209bbff8c3244582cb26894eefd3b9fd9,2014-11,Dorset Police,Dorset Police,-1.876087,50.740135,On or near PARKER ROAD,E01015375,Bournemouth 009D,Unable to prosecute suspect
a2a5606eb79b89ff7dda779d56bb247be041deb1acb3082db58735bf33d62a9b,2014-11,Dorset Police,Dorset Police,-1.817055,50.723457,On or near SEAWARD AVENUE,E01015366,Bournemouth 018E,Offender given a caution
1b93f06ad891cd6718288d7009ab6c8e6f700f8a5da00cf75bb358e5c150fc6d,2014-11,Dorset Police,Dorset Police,-1.817055,50.723457,On or near SEAWARD AVENUE,E01015366,Bournemouth 018E,Offender given a caution
ab51cb6cc416b384d06caaeec6b6080ef70f804acebfcb7d9e6ee33229d8af41,2014-11,Dorset Police,Dorset Police,-1.900712,50.755905,On or near Hospital,E01015336,Bournemouth 007B,Offender given a caution
8fa3819797a71f053cff40392f11ba1ee3f2c49a77f527bc9d0aaeb6e351b2ac,2014-11,Dorset Police,Dorset Police,-1.838747,50.727005,On or near Shopping Area,E01015280,Bournemouth 019C,Suspect charged
84966f06d7513d182ae4c9014f11e5f83c719346a398b314d3dea965d25cddfe,2014-11,Dorset Police,Dorset Police,-2.014608,50.717412,On or near ELIJAH CLOSE,E01015428,Poole 014B,Offender given a caution
e2200a237fe15732d224f1fd2eb97bb0adc50ee83e2edd1f3cd5cebcf4833902,2014-11,Dorset Police,Dorset Police,-1.811564,50.725723,On or near CARBERY LANE,E01015365,Bournemouth 018D,Suspect charged
1cfe4c8090e6f15491deb10a01cf0bbd0e1e16411581b022a17f64195f315280,2014-11,Dorset Police,Dorset Police,-1.819741,50.728749,On or near SOUTHVILLE ROAD,E01015273,Bournemouth 016B,Formal action is not in the public interest
6c66124841a86944a74816c6ba319eabf1e41cc50d01fb03193ba99a235407e2,2014-11,Dorset Police,Dorset Police,-1.935888,50.732117,On or near BEACONSFIELD ROAD,E01015393,Poole 010D,Formal action is not in the public interest
45323baebf1906907fd1b5a459b0c659535436bc8bf1cd2d9cc3859881bdd517,2014-11,Dorset Police,Dorset Police,-1.964887,50.720987,On or near Parking Area,E01015452,Poole 017A,Suspect charged
f634b6d4278a5af4d4a13071c91488a5b61e16e41998ceb3721a79740a103018,2014-11,Dorset Police,Dorset Police,-1.874399,50.751176,On or near QUEEN MARY AVENUE,E01015320,Bournemouth 006A,Offender given a caution
6ebe5df12bb409e6450677c7543d91e2ca2b51f133a6f0341efcfbd9f8b27281,2014-11,Dorset Police,Dorset Police,-1.901278,50.723010,On or near LANDSEER ROAD,E01015371,Bournemouth 023A,Formal action is not in the public interest
f0e4b569c90a7d6feac5c67115b12f46e921a88aa9fda6b64f8c5cbadfb3e59d,2014-11,Dorset Police,Dorset Police,-1.868694,50.723194,On or near STAFFORD ROAD,E01015285,Bournemouth 021A,Suspect charged
ac44b1b74b7ea7e20ab04faa32decc2a99cf7b4548ec7f486e0baef3402dba5b,2014-11,Dorset Police,Dorset Police,-1.878773,50.720786,On or near POST OFFICE ROAD,E01015283,Bournemouth 017A,Formal action is not in the public interest
edae68a0b400a72276544776b6632039c72ff23e1948c283c314f6d0af961d48,2014-11,Dorset Police,Dorset Police,-1.941615,50.753567,On or near FARWELL ROAD,E01015379,Poole 002A,Unable to prosecute suspect
f8b08a0850efd968bd11b9f5206869c4facd36df74d97bb0937629ab00b7224f,2014-11,Dorset Police,Dorset Police,-1.820520,50.747482,On or near Hospital,E01015319,Bournemouth 011D,Unable to prosecute suspect
c3d6cf3d58daa8f63dd42c269c725e4394308e96991b2f608e4a69b6e8ed39c0,2014-11,Dorset Police,Dorset Police,-1.922259,50.756874,On or near ELLIOTT ROAD,E01015307,Bournemouth 005A,Suspect charged
7c9636935a6178bfb9dd13aa0eaf58fdbf1a6d70834a4a424ac7c9c2337a3dc2,2014-11,Dorset Police,Dorset Police,-1.909369,50.744086,On or near JULYAN AVENUE,E01015383,Poole 007D,Unable to prosecute suspect
24593314f7e364c010582910e6eee7a42599fd8ac282ddfcf444d4f4f93862b2,2014-11,Dorset Police,Dorset Police,-1.883537,50.719001,On or near TREGONWELL CLOSE,E01015367,Bournemouth 024A,Unable to prosecute suspect
e936f79d46c1c61f01620b51d9da59e3b642263f2812525e50406884cf777ec1,2014-11,Dorset Police,Dorset Police,-1.829770,50.752927,On or near STONE GARDENS,E01015341,Bournemouth 008D,Local resolution
4ac5bef6b1652668c924a178cbcb5ac6d0b12ca5ac6056cd7c24df686d0c6107,2014-11,Dorset Police,Dorset Police,-1.940819,50.743666,On or near TRINIDAD CRESCENT,E01015442,Poole 008D,Local resolution
f7eb9ef393c595e1bb9d861a6aa716017a67942871e5fa7d66d24a9ea99b40f8,2014-11,Dorset Police,Dorset Police,-1.845308,50.726537,On or near DONOUGHMORE ROAD,E01015282,Bournemouth 019E,Unable to prosecute suspect
9d3306281a2eef056fa180544375d9b7561506c4fcc823b1412daf680b53755e,2014-11,Dorset Police,Dorset Police,-1.905504,50.763085,On or near Park/Open Space,E01015303,Bournemouth 001B,Formal action is not in the public interest
474f8897e8a6674282a9cb2a1abe77daaca31ba1df36b30b3216afc6b47a48fc,2014-11,Dorset Police,Dorset Police,-1.868362,50.740675,On or near MAXWELL ROAD,E01015373,Bournemouth 010D,Offender given penalty notice
bd86156583c1e02f36a9d555e46c9d5772a24deb46a7127093d03306fb757ced,2014-11,Dorset Police,Dorset Police,-1.917001,50.756169,On or near BATCHELOR CRESCENT,E01015307,Bournemouth 005A,Unable to prosecute suspect
5419d35269442cbe227836926643f7e2ed11478300a213cb06ff24197db62031,2014-11,Dorset Police,Dorset Police,-1.967006,50.749962,On or near Pedestrian Subway,E01015407,Poole 005A,Unable to prosecute suspect
3db93b75f8b14ea0c61d46424939c2bc2cfbacc505a07633a7b8d10f590f78fa,2014-11,Dorset Police,Dorset Police,-1.863857,50.740103,On or near Supermarket,E01015373,Bournemouth 010D,Formal action is not in the public interest
a80c23bf4d7906805e82cfc003ffe2f424b012fe5f79300b4a9c5d8d80921942,2014-11,Dorset Police,Dorset Police,-1.983731,50.712385,On or near FISHERMANS ROAD,E01032662,Poole 015I,Suspect charged as part of another case
923930e861debe0e742e2d0d4910713edb5cb903a5d16151205b9b098635c9b9,2014-11,Dorset Police,Dorset Police,-1.933849,50.721504,On or near DELHI CLOSE,E01015464,Poole 013F,Formal action is not in the public interest
2cb0ddf1ab736041e79938ff3702a74366471a812b964ba75116411236fcc6f4,2014-11,Dorset Police,Dorset Police,-1.850460,50.732569,On or near Supermarket,E01015294,Bournemouth 015C,Formal action is not in the public interest
9744588aacc9646aebdbd01b43b4ee1879315d38ca2b7d15af9a9784c76c849b,2014-11,Dorset Police,Dorset Police,-1.855749,50.726713,On or near SOUTHCOTE ROAD,E01015289,Bournemouth 021C,Local resolution
f493018bf9974caa91ded7e5c0108d38fb8c0a1ecfb44ce297779d18ad636f62,2014-11,Dorset Police,Dorset Police,-1.981319,50.721548,On or near Parking Area,E01015468,Poole 015D,Formal action is not in the public interest
b2b976fae972bf54c0c79cb857195caf520a192c7bd710e0f682b7b6caa5f407,2014-11,Dorset Police,Dorset Police,-1.986406,50.717862,On or near Supermarket,E01032659,Poole 015F,Formal action is not in the public interest
0732e457aee9c26c441844a98aba5c8b54c4b9bb206b27a8d4db80fae8a045de,2014-11,Dorset Police,Dorset Police,-1.913656,50.724845,On or near Supermarket,E01015402,Poole 018A,Suspect charged
1c1f32b3dc8a265917084fec40d52305e82c88a66694755dfefbdec8ced4e710,2014-11,Dorset Police,Dorset Police,-1.849060,50.749330,On or near MALLARD ROAD,E01015339,Bournemouth 008B,Suspect charged
938564bfb63b136a66e27c8fc84a7b65e02fdacc6bc807a79e4977234c8ff10c,2014-11,Dorset Police,Dorset Police,-1.978331,50.719821,On or near HIGH STREET NORTH,E01015468,Poole 015D,Offender given a caution
239721eb9aa874ae77ffb52d3672a2af857f0823c560c5aca7fae0872187ba37,2014-11,Dorset Police,Dorset Police,-1.832167,50.752481,On or near MOUNTBATTEN ROAD,E01015338,Bournemouth 008A,Unable to prosecute suspect
f9fa00972fabda04f77459fa7044805da2d9ab625123d26305c100713a226b23,2014-11,Dorset Police,Dorset Police,-1.979609,50.712259,On or near BALLARD ROAD,E01032661,Poole 015H,Unable to prosecute suspect
c664f8b4306f9709825173ac2e7d261d51fbfe6049344874b4285bbb2ff1e564,2014-11,Dorset Police,Dorset Police,-1.989288,50.750847,On or near GOUGH CRESCENT,E01015420,Poole 006D,Unable to prosecute suspect
9b45be654e0719aac1b1cf9ef0ab84e4873fe8fc84dfb9f7f2c70c0eaafdd685,2014-11,Dorset Police,Dorset Police,-1.858558,50.725394,On or near FRANCES ROAD,E01015290,Bournemouth 021D,Suspect charged
266e570f41c34b97131e36010b774c4544337f5e024b08492be18644b611d04e,2014-11,Dorset Police,Dorset Police,-1.993554,50.759669,On or near Supermarket,E01015395,Poole 003A,Offender given a caution
2bc536740e3c548a6a0e671b345b645f0fc1afed126f8f52af2451800ea38824,2014-11,Dorset Police,Dorset Police,-1.981363,50.718572,On or near Parking Area,E01032659,Poole 015F,Offender given a caution
a5fa2932d63ec540f83365c57362a5914089e6244a7861171e5197ae2e0d9b68,2014-11,Dorset Police,Dorset Police,-1.890631,50.714206,On or near Parking Area,E01015368,Bournemouth 024B,Suspect charged
5d7cee4874584b517d177b150c8e4dd4a120970114b361de9090d486a11ea8e0,2014-11,Dorset Police,Dorset Police,-1.844770,50.752094,On or near Supermarket,E01015339,Bournemouth 008B,Unable to prosecute suspect
3fee9009f53a0e218914115df5d1944774bb957f5c9efea4fc9f23e463c8380e,2014-11,Dorset Police,Dorset Police,-1.841660,50.724275,On or near HORACE ROAD,E01015282,Bournemouth 019E,Unable to prosecute suspect
688c1901876447f8f4911a30fe2e8cac4d56bf4193290ef79897903aba1b146c,2014-11,Dorset Police,Dorset Police,-1.958628,50.750724,On or near MAPPERTON CLOSE,E01015409,Poole 005C,Unable to prosecute suspect
ace6116af49fbb841f742cbe928f0bb3b8f482b673f354355091bed67e3f69d6,2014-11,Dorset Police,Dorset Police,-1.907965,50.715174,On or near TOWER ROAD,E01015403,Poole 018B,Unable to prosecute suspect
be821d3c5ee0e714fa57bf4dc3711bd2d397c7c68a1262a587e78b287fac8bff,2014-11,Dorset Police,Dorset Police,-1.829770,50.752927,On or near STONE GARDENS,E01015341,Bournemouth 008D,Unable to prosecute suspect
3b61bdbec1577820ff3fef5d089756f884036d3ae898fa57aa8cedc630f0f693,2014-11,Dorset Police,Dorset Police,-1.884611,50.720072,On or near Bus/Coach Station,E01033285,Bournemouth 017G,Suspect charged
3c46447ba7a21d504ae90edba4b134f4611f717cce9c9c9187836125a84bc538,2014-11,Dorset Police,Dorset Police,-1.884611,50.720072,On or near Bus/Coach Station,E01033285,Bournemouth 017G,Suspect charged
6bcc17911a6126b6e59cbeac0c0e1e931154c2964c078dbe3360a58ccbb82935,2014-11,Dorset Police,Dorset Police,-1.981037,50.718320,On or near Shopping Area,E01032659,Poole 015F,Unable to prosecute suspect
e64929a3a9cfc7c9a8984def6fe705b3d4f3081bb6609d146ddf843e394b2615,2014-11,Dorset Police,Dorset Police,-1.842240,50.720472,On or near Parking Area,E01033283,Bournemouth 019G,Suspect charged
477e962abfc0e73857dd6a246223a6fc9da7896083eff8b8213652039cd43178,2014-11,Dorset Police,Dorset Police,-1.842240,50.720472,On or near Parking Area,E01033283,Bournemouth 019G,Suspect charged
d7410154224c4bc99c8e518aa1ded51bb1c4ff7883ae9367338a67fda19c80c7,2014-11,Dorset Police,Dorset Police,-1.905361,50.721287,On or near WESTERHAM ROAD,E01015371,Bournemouth 023A,Unable to prosecute suspect
ef7f5f295154f52a12c7cbb2d9af0fcb50f9dc5bcd3b11fe9a3c8a1914ade9da,2014-11,Dorset Police,Dorset Police,-1.952066,50.722277,On or near CURZON ROAD,E01015453,Poole 017B,Formal action is not in the public interest
3c5d564a15179adc494c3711daa711752684c9791fddd7bae733eb1113662d6e,2014-11,Dorset Police,Dorset Police,-1.993823,50.760452,On or near STORY LANE,E01015399,Poole 003E,Offender given a caution
72767b76d95ffb128ddf9b191f4ab29753d34dc894c44249d0dc0cc3ccd4b442,2014-11,Dorset Police,Dorset Police,-1.939324,50.726750,On or near RICHMOND ROAD,E01015460,Poole 013B,Formal action is not in the public interest
cb5bbfed28fbe16c52cd2bab502f5bb3f763f3b7bd67c0145b4589f67549cd4e,2014-11,Dorset Police,Dorset Police,-1.944797,50.735799,On or near LAWSON ROAD,E01015443,Poole 008E,Unable to prosecute suspect
9358036ef6aa26d1578c0d64eb104c4a802a541ea4283becde0316b546d1a21c,2014-11,Dorset Police,Dorset Police,-1.932646,50.740118,On or near Supermarket,E01015385,Poole 007F,Formal action is not in the public interest
9ad45d2b53a6643b7fe66f6cd6b9a0262d8832055a472e6c50d7db8cb389ed7b,2014-11,Dorset Police,Dorset Police,-1.920460,50.739193,On or near ASPEN ROAD,E01015384,Poole 007E,Suspect charged
bc1c9db35650ea5984ba4cb9912dd0b3f2d68d10c11e4ff11fae73a24c3880de,2014-11,Dorset Police,Dorset Police,-1.797489,50.720646,On or near Parking Area,E01015296,Bournemouth 020B,Suspect charged
b794dd0f83d0e1c35dcdbcb299bf3a7a700cadea470abcf53b4be94af9d92115,2014-11,Dorset Police,Dorset Police,-1.879752,50.719977,On or near GERVIS PLACE,E01015283,Bournemouth 017A,Formal action is not in the public interest
8471bd4888e48c841e63de6aa74e9cca44855b14075b75ffcfca6deaec1bb6da,2014-11,Dorset Police,Dorset Police,-1.916913,50.741376,On or near SLEPE CRESCENT,E01015382,Poole 007C,Local resolution
7222d7a18f9a97e8b399914222ecb2e8ff5416a5d84ef70fa64e73078828f098,2014-11,Dorset Police,Dorset Police,-1.965276,50.750933,On or near CANFORD HEATH ROAD,E01015415,Poole 004D,Formal action is not in the public interest
cf4d8d0f5cb12ca12968dc7b910e9ba67aa82f7f335575eabbea6fa6e8730c02,2014-11,Dorset Police,Dorset Police,-1.939604,50.740635,On or near BRIXEY CLOSE,E01015444,Poole 008F,Unable to prosecute suspect
32fb1995596aee7a94c56925aeee376595457e3639e4d1c7a50fb78c80d1a1a3,2014-11,Dorset Police,Dorset Police,-1.943547,50.737534,On or near NATASHA GARDENS,E01015443,Poole 008E,Unable to prosecute suspect
c948841e853fcf6ca07813a476f406680f08e3aa567b2ea65db0cf78adac1f9f,2014-11,Dorset Police,Dorset Police,-1.957890,50.608000,On or near MOUNT PLEASANT LANE,E01020481,Purbeck 006D,Suspect charged
c948841e853fcf6ca07813a476f406680f08e3aa567b2ea65db0cf78adac1f9f,2014-11,Dorset Police,Dorset Police,-1.957890,50.608000,On or near MOUNT PLEASANT LANE,E01020481,Purbeck 006D,Suspect charged
06450ff46c6b306fc0cdcc87be5ac14ca60b9b5827297fd737dc5be92e8a7ece,2014-11,Dorset Police,Dorset Police,-1.989107,50.799479,On or near WEST ROW,E01020428,East Dorset 010C,Suspect charged
75ac957d1e881c86cb9efe9410dc6935eb3b3c12d6e189ab3dd4c3dc5641a2c4,2014-11,Dorset Police,Dorset Police,-1.989107,50.799479,On or near WEST ROW,E01020428,East Dorset 010C,Suspect charged
eb9d3240458b4b81c69c833c4435ab5d60259f2be31291cd7ed8a8e6bbd3d049,2014-11,Dorset Police,Dorset Police,-2.433424,50.639215,On or near EADON CLOSE,E01020557,Weymouth and Portland 002A,Offender given a caution
42d11a9ce2adb5c7a2b23e65302b156e97a4d038fe731cf072c6a589850a1c8f,2014-11,Dorset Police,Dorset Police,-1.884964,50.853720,On or near CAMELLIA CLOSE,E01020411,East Dorset 003A,Suspect charged
7902a045401efa344311e3a457e123c796819621c77927b5d2ac1d6175a4fc48,2014-11,Dorset Police,Dorset Police,-2.003565,50.952324,On or near SHEASBY CLOSE,E01020397,East Dorset 001D,Suspect charged
4454a6a189c191f2808b27f2149bc62331548486dc83d63fea3d5781f91a3110,2014-11,Dorset Police,Dorset Police,-2.734621,50.745007,On or near FORSTERS LANE,E01020498,West Dorset 006A,Suspect charged
4454a6a189c191f2808b27f2149bc62331548486dc83d63fea3d5781f91a3110,2014-11,Dorset Police,Dorset Police,-2.734621,50.745007,On or near FORSTERS LANE,E01020498,West Dorset 006A,Suspect charged
4454a6a189c191f2808b27f2149bc62331548486dc83d63fea3d5781f91a3110,2014-11,Dorset Police,Dorset Police,-2.734621,50.745007,On or near FORSTERS LANE,E01020498,West Dorset 006A,Suspect charged
4454a6a189c191f2808b27f2149bc62331548486dc83d63fea3d5781f91a3110,2014-11,Dorset Police,Dorset Police,-2.734621,50.745007,On or near FORSTERS LANE,E01020498,West Dorset 006A,Suspect charged
d916bb573d23d58f2ae931de0fa25e5a55a083fb3ffb7c4beba4abe4bb4674eb,2014-11,Dorset Police,Dorset Police,-2.364497,50.755781,On or near B3142,E01020540,West Dorset 004E,Offender given a caution
3dfa1bb9f99b0a40ed4128fab306f520dc56098d630c6178569bd8fc03da4fa8,2014-11,Dorset Police,Dorset Police,-2.461636,50.607388,On or near Supermarket,E01020573,Weymouth and Portland 005B,Suspect charged
155251ba4ace45f2ebfd1a2b9e72bca5b20c734b9b75831191fa9c3242826941,2014-11,Dorset Police,Dorset Police,-1.890338,50.803385,On or near Shopping Area,E01020392,East Dorset 008C,Suspect charged
94f8d8264ef391bd6749601f86265fa2a71f308bef82bddf8c0b4802c70ed392,2014-11,Dorset Police,Dorset Police,-1.737927,50.745122,On or near LYNDHURST ROAD,E01020372,Christchurch 004D,Suspect charged
94f8d8264ef391bd6749601f86265fa2a71f308bef82bddf8c0b4802c70ed392,2014-11,Dorset Police,Dorset Police,-1.737927,50.745122,On or near LYNDHURST ROAD,E01020372,Christchurch 004D,Suspect charged
adf6bbd2fa36530a61cf3501b2fcee01c91bbf94f144860315936c280a152b46,2014-11,Dorset Police,Dorset Police,-1.737927,50.745122,On or near LYNDHURST ROAD,E01020372,Christchurch 004D,Suspect charged
adf6bbd2fa36530a61cf3501b2fcee01c91bbf94f144860315936c280a152b46,2014-11,Dorset Police,Dorset Police,-1.737927,50.745122,On or near LYNDHURST ROAD,E01020372,Christchurch 004D,Suspect charged
b9d132d2d7d54379d99ad4b673710ffa694e35b32ef61de0a5ecb7984b0cfde1,2014-11,Dorset Police,Dorset Police,-2.452314,50.618324,On or near MELCOMBE PLACE,E01020553,Weymouth and Portland 004A,Suspect charged
b9d132d2d7d54379d99ad4b673710ffa694e35b32ef61de0a5ecb7984b0cfde1,2014-11,Dorset Police,Dorset Police,-2.452314,50.618324,On or near MELCOMBE PLACE,E01020553,Weymouth and Portland 004A,Suspect charged
6a8b377906c5ad6dc5565cb3f0602fea1e8406e96eb31e866d5076b48eff1ff9,2014-11,Dorset Police,Dorset Police,-2.453203,50.618114,On or near LENNOX STREET,E01020555,Weymouth and Portland 004C,Suspect charged
6a8b377906c5ad6dc5565cb3f0602fea1e8406e96eb31e866d5076b48eff1ff9,2014-11,Dorset Police,Dorset Police,-2.453203,50.618114,On or near LENNOX STREET,E01020555,Weymouth and Portland 004C,Suspect charged
22b7fe07fa19c57723306e39ff11191a4c81c3754e8867eed5f26080fb626fe3,2014-11,Dorset Police,Dorset Police,-2.115664,50.684289,On or near Police Station,E01020486,Purbeck 003D,Suspect charged
70e741a02038a80e41a5f622d31ab52c993c6fc2d6bc64ae5b3ab7e2552e8820,2014-11,Dorset Police,Dorset Police,-2.759528,50.732141,On or near GUNDRY LANE,E01020503,West Dorset 008B,Suspect charged
