Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c70f479ec4530544bf0037a852eca271916fcae68912369beb8e192cdfe1f588,2014-05,Dorset Police,Dorset Police,-1.986406,50.717862,On or near Supermarket,E01032659,Poole 015F,Local resolution
5dafe7df3feeee21e7239d689da5acfc990824a1a09873c97e99dc3638aeb8eb,2014-05,Dorset Police,Dorset Police,-1.981363,50.718572,On or near Parking Area,E01032659,Poole 015F,Local resolution
13bd3410ece0a0b1076e1bad1f7846d347cd208c04adb362812d3cd295a178bf,2014-05,Dorset Police,Dorset Police,-1.959692,50.749429,On or near BOVINGTON CLOSE,E01015411,Poole 005E,Offender given a drugs possession warning
b16a40a58fc8b1c1decb0a02d6d8d00631ec70fede9d24242c9d62249da4731d,2014-05,Dorset Police,Dorset Police,-1.822801,50.728906,On or near NORWOOD PLACE,E01015273,Bournemouth 016B,Local resolution
4f4c1143978349c3249787eb3109a50bfd63807655fadd62ae482586d0952e80,2014-05,Dorset Police,Dorset Police,-1.793799,50.728751,On or near Supermarket,E01015299,Bournemouth 020D,Unable to prosecute suspect
5bfd73a39820cd4214c4b5fe8c8f7b464f8d2c8acc1eff1a7d0462e121443ccc,2014-05,Dorset Police,Dorset Police,-1.916175,50.718282,On or near PINE DRIVE,E01015402,Poole 018A,Unable to prosecute suspect
038bfda456b4b2656db5ca0c7c0a00620a51e54795c82d85fe7fa695dc5c68e9,2014-05,Dorset Police,Dorset Police,-1.949486,50.750225,On or near YARROW CLOSE,E01015443,Poole 008E,Local resolution
e7ff06000119b6b0039ad4c13982425ec39edc2c88c19edf44d9aa02f6a16947,2014-05,Dorset Police,Dorset Police,-1.849936,50.754807,On or near CHESILDENE AVENUE,E01015354,Bournemouth 004F,Unable to prosecute suspect
e932647815aaf102d740abd286ce7934990f989be9ec40d08c44e18663041935,2014-05,Dorset Police,Dorset Police,-1.846167,50.723769,On or near WHARNCLIFFE ROAD,E01015279,Bournemouth 019B,Formal action is not in the public interest
a046acdcc27bc871d69b2f0e462bca7f64bb3ac4be8a7df9d301cd55e9dd947f,2014-05,Dorset Police,Dorset Police,-1.907169,50.723995,On or near WESSEX WAY,E01015386,Poole 009A,Offender given a drugs possession warning
e6d097abe4e4e6381c0cd5556af3c1101678746fb9cb429ef0e1b555d96e83a2,2014-05,Dorset Police,Dorset Police,-1.874251,50.753622,On or near BLOOMFIELD AVENUE,E01015320,Bournemouth 006A,Unable to prosecute suspect
909909a11121c4cdf12ff05be53f24ebb62d2a66922e076c4bf54b230d1b76e8,2014-05,Dorset Police,Dorset Police,-1.929519,50.755611,On or near HIGH HOWE LANE,E01015308,Bournemouth 002C,Offender given penalty notice
587d01e637e5ab54c0b59475a710d1baf7100543f514a9a03ca1eee1b44e1a92,2014-05,Dorset Police,Dorset Police,-1.949486,50.750225,On or near YARROW CLOSE,E01015443,Poole 008E,Offender given penalty notice
29f7cdc79729d9e7680e9ff4932f97a1f439dc29e39f70fe7accd87c9ea8aa3f,2014-05,Dorset Police,Dorset Police,-1.816719,50.744292,On or near Petrol Station,E01015319,Bournemouth 011D,Local resolution
644d3466342aa71ced2450713ab0c891e2281c67b6c7f65985768cb63590526c,2014-05,Dorset Police,Dorset Police,-1.946120,50.743237,On or near Petrol Station,E01015443,Poole 008E,Suspect charged
55a78142ea03f4939f47e0cf01665167d4b240e0b1f60f325613c478cf7e64b7,2014-05,Dorset Police,Dorset Police,-1.989532,50.740542,On or near Supermarket,E01015421,Poole 006E,Offender given penalty notice
7a819d3ddd12a5caea8584884830f0f019cebf477c268e766f5685d30cf5c327,2014-05,Dorset Police,Dorset Police,-1.897239,50.769040,On or near RODWELL CLOSE,E01015306,Bournemouth 001D,Unable to prosecute suspect
5f3e595fadf1678051f60c58dff6f8461248367a7da3ec83153e73cfff49fe1f,2014-05,Dorset Police,Dorset Police,-1.879752,50.719977,On or near GERVIS PLACE,E01015283,Bournemouth 017A,Local resolution
cb30f2050cc8cc8803ed8481cde826f7b1f586e91f2168c0d8c2de4aa6775564,2014-05,Dorset Police,Dorset Police,-2.018692,50.727160,On or near GOATHORN CLOSE,E01015429,Poole 014C,Suspect charged
5847586c9323d5290b977a60f43ae9f1e21bad140b90de05234370f332718e8c,2014-05,Dorset Police,Dorset Police,-1.910114,50.769149,On or near WIMBORNE ROAD,E01015302,Bournemouth 002A,Suspect charged
1ea4427332ce4b0f4bc69916afd15382aecee1524fb047b0894fc559244f89e2,2014-05,Dorset Police,Dorset Police,-1.939150,50.730113,On or near CHUBB MEWS,E01015441,Poole 008C,Unable to prosecute suspect
c0e3b63ad8c2b3c0361543dbf17951ae5530d463086107efc6c7fb5b4306350b,2014-05,Dorset Police,Dorset Police,-1.986406,50.717862,On or near Supermarket,E01032659,Poole 015F,Suspect charged
799a6b2fafbd5f2f817f8ae18337ed03cbeb3a8a63d0bb5ca92d9197bca3fbdc,2014-05,Dorset Police,Dorset Police,-1.976781,50.731853,On or near Sports/Recreation Area,E01015445,Poole 012A,Suspect charged as part of another case
8aa903165826f08830cdc7c1526546416b9b1092c9075e53fb9b957a8c5249fb,2014-05,Dorset Police,Dorset Police,-1.861997,50.755667,On or near CASTLE LANE WEST,E01015349,Bournemouth 004B,Formal action is not in the public interest
00e36565bac240160e28a1195cbd9ac29f0467a5789139ecf027035ffc1962ef,2014-05,Dorset Police,Dorset Police,-1.906727,50.768463,On or near SUMMERS AVENUE,E01015304,Bournemouth 002B,Unable to prosecute suspect
b137cb9ef33dd84181ddbba2dc0157a1ea5f226b23d1ad5ab073c72fa179346c,2014-05,Dorset Police,Dorset Police,-1.861080,50.725190,On or near ST SWITHUN'S ROAD,E01015290,Bournemouth 021D,Suspect charged
7cec840e27d94a55bacd5ec461a0bb2478f98beda3c73b826e96ec67af919365,2014-05,Dorset Police,Dorset Police,-1.810576,50.731693,On or near FENTON ROAD,E01015363,Bournemouth 014E,Offender given a drugs possession warning
c9ad6803707e84ce71166da74d1a309c33b9b5729a6b36c7c59d604b26f942c2,2014-05,Dorset Police,Dorset Police,-1.868694,50.723194,On or near STAFFORD ROAD,E01015285,Bournemouth 021A,Offender given a caution
5dae6995c3d027bb7def6139770108444a2cc4ff77e968825b78f9475e0bd34c,2014-05,Dorset Police,Dorset Police,-1.983731,50.712385,On or near FISHERMANS ROAD,E01032662,Poole 015I,Local resolution
b8bcf5ed96dc2395f2d0f160074de1185390adc3f417841e0d91bc76364d5dca,2014-05,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Local resolution
d9cb139387a01eddaf1cb52e55d96e70e7876c07223000e4a74a35f58e588fae,2014-05,Dorset Police,Dorset Police,-1.971703,50.740341,On or near NETTLETON CLOSE,E01015407,Poole 005A,Formal action is not in the public interest
e6a9e3250c7919e6568dae19d23a4f29fe9972fac74101f8a99099cf18f038d1,2014-05,Dorset Police,Dorset Police,-1.870865,50.721766,On or near WOOTTON GARDENS,E01015283,Bournemouth 017A,Unable to prosecute suspect
4c67c49e09ed048e4ba9a4a4a965f73519d7945417b7bc652b9fc2e122dbc216,2014-05,Dorset Police,Dorset Police,-1.871700,50.722082,On or near OLD CHRISTCHURCH ROAD,E01015285,Bournemouth 021A,Unable to prosecute suspect
a766c490f68361205e70896e0d04cbff89953782661e8c0e3e405ccc23ed99d3,2014-05,Dorset Police,Dorset Police,-1.857764,50.753828,On or near CHARMINSTER ROAD,E01015343,Bournemouth 004A,Unable to prosecute suspect
b44d436772b84a3d9e6afa914fa637c43c63a2c8a634d1a3c0466ad15de50f89,2014-05,Dorset Police,Dorset Police,-1.869242,50.750271,On or near NASEBY ROAD,E01015320,Bournemouth 006A,Unable to prosecute suspect
7e3d5f658307e31fd45e75001be08089da980f2becb137e7c728d7bfcfaaf33d,2014-05,Dorset Police,Dorset Police,-1.879752,50.719977,On or near GERVIS PLACE,E01015283,Bournemouth 017A,Local resolution
16088a9c3a8ba2debbd827f4b2c637a6f5126b3f46a145c4fb7f09b121baa729,2014-05,Dorset Police,Dorset Police,-1.870367,50.722584,On or near CUMNOR ROAD,E01015285,Bournemouth 021A,Unable to prosecute suspect
4018682cc0b7cc18d7a90c4e6efc0a81cb76bdc84bb0ebfd34193275c6890f35,2014-05,Dorset Police,Dorset Police,-1.949486,50.750225,On or near YARROW CLOSE,E01015443,Poole 008E,Local resolution
c8f400bee2a8b13e5fc502dbc65021795db93ca8f3c0d211728a8b6f4218a145,2014-05,Dorset Police,Dorset Police,-1.860905,50.726980,On or near Nightclub,E01015288,Bournemouth 021B,Offender given a caution
5cdc81b5081bb8dcc8fb06181cb62abe962815cfebeb5e007bcb401464435f7a,2014-05,Dorset Police,Dorset Police,-1.860905,50.726980,On or near Nightclub,E01015288,Bournemouth 021B,Offender given a caution
a940931ef71ba0c74b7421678406a8fdbe12fa273a0c652a84bd1e97dcb7f49e,2014-05,Dorset Police,Dorset Police,-1.896221,50.754534,On or near STANTON ROAD,E01015336,Bournemouth 007B,Suspect charged
489e2578ce04fb4b247a604e8fe5a65a0c8119c07b42bc23bce73bc97962e75d,2014-05,Dorset Police,Dorset Police,-1.946120,50.743237,On or near Petrol Station,E01015443,Poole 008E,Unable to prosecute suspect
8dd81a63864b2a89e2b7b8c8290a01617a1e22ab33e680bf080b072e2856bd11,2014-05,Dorset Police,Dorset Police,-1.916913,50.741376,On or near SLEPE CRESCENT,E01015382,Poole 007C,Unable to prosecute suspect
cc1c4776418f23ef37325cc0cceb1feaf590480a3878daf2db898899e362753c,2014-05,Dorset Police,Dorset Police,-1.830970,50.750384,On or near HOGARTH WAY,E01015338,Bournemouth 008A,Unable to prosecute suspect
a0cbdd9a453778d0def65069ff46934c7c23f1d34cbaaa1144ae1f0eee62a6b3,2014-05,Dorset Police,Dorset Police,-1.999197,50.738906,On or near MILLFIELD,E01015417,Poole 006A,Unable to prosecute suspect
439973a325b1c28164739e9524c001e16991ea661442153eae3c70063c5f7c42,2014-05,Dorset Police,Dorset Police,-1.879752,50.719977,On or near GERVIS PLACE,E01015283,Bournemouth 017A,Formal action is not in the public interest
f9135b21e222732bfe106fa437fc7b56a368067001a8c13bba02ab59af4abaac,2014-05,Dorset Police,Dorset Police,-1.838747,50.727005,On or near Shopping Area,E01015280,Bournemouth 019C,Unable to prosecute suspect
ca5b941cc44ac4c8f89acf0b7cfcf643318e5d1de35c980dcf9367e15d72511d,2014-05,Dorset Police,Dorset Police,-1.927920,50.698614,On or near Hospital,E01015406,Poole 018E,Offender given a drugs possession warning
f073f28705be69c940f502a1df5712382e59ee317b80dbebc6f23e64ab4e35ea,2014-05,Dorset Police,Dorset Police,-1.908247,50.730318,On or near COY POND ROAD,E01015389,Poole 009D,Unable to prosecute suspect
3eb08306e90b0a933f7813a80271ab1234e696db93576e1784e29e8165463b7c,2014-05,Dorset Police,Dorset Police,-1.839827,50.726062,On or near Parking Area,E01015282,Bournemouth 019E,Offender given penalty notice
ab9728f01ca1cf8cbd2b23f4dae9afa66fea2099175dfbbdd2f5f109db08c01f,2014-05,Dorset Police,Dorset Police,-1.838170,50.729810,On or near SHELLEY ROAD EAST,E01015277,Bournemouth 016E,Unable to prosecute suspect
54ba8d83de31bed60ee18359c9165649ed02cc214480fbb15be7cb901d72d08a,2014-05,Dorset Police,Dorset Police,-1.935940,50.735480,On or near BROWNING ROAD,E01015393,Poole 010D,Local resolution
d1c63ef297e7afdb30734f873e7623f288379fbaf1a02f3d86ddb327d516087a,2014-05,Dorset Police,Dorset Police,-1.969422,50.783802,On or near MERLEY LANE,E01015432,Poole 001B,Local resolution
b4a170da8f19dfc2f59291be6cc2e341152b443cdc41ef5cdb88a0fd6c23909e,2014-05,Dorset Police,Dorset Police,-1.865040,50.722911,On or near Nightclub,E01015285,Bournemouth 021A,Local resolution
96e0a1c24c5d3cf32b02e93de65fb1ecfc2f717c10f79e66a7e76d902aa177bc,2014-05,Dorset Police,Dorset Police,-1.882457,50.720322,On or near Shopping Area,E01033285,Bournemouth 017G,Unable to prosecute suspect
3821493d6f88da15f72dec0389faa8474325e2c3232ce7b21c55aeae72f3f2af,2014-05,Dorset Police,Dorset Police,-1.885039,50.718553,On or near PURBECK ROAD,E01015367,Bournemouth 024A,Formal action is not in the public interest
0025dbb72deff4c9ad1615959bd4d5ae247847e9d038db84d247e5fc09dde16d,2014-05,Dorset Police,Dorset Police,-1.975115,50.721619,On or near Petrol Station,E01015468,Poole 015D,Offender given a drugs possession warning
fa38f1676394799ddfb5682bfee1eaf64baf5f16f8379f16241a69cf48d6d183,2014-05,Dorset Police,Dorset Police,-1.953020,50.731136,On or near B3061,E01015439,Poole 008B,Unable to prosecute suspect
f60e8b09525f1f08a3be7aa3d207dfeaed0cc73d9959623a5bb41a0d932b270b,2014-05,Dorset Police,Dorset Police,-1.959692,50.749429,On or near BOVINGTON CLOSE,E01015411,Poole 005E,Unable to prosecute suspect
df25a7511e32dbb7fa8b245035ee13c5536852c81e33c9e4848856ce2b33ae29,2014-05,Dorset Police,Dorset Police,-1.870865,50.721766,On or near WOOTTON GARDENS,E01015283,Bournemouth 017A,Unable to prosecute suspect
202e68893f1b3185cb61cc21c46f89212217f2683c90c0661d5105958eea1166,2014-05,Dorset Police,Dorset Police,-1.911050,50.754519,On or near Sports/Recreation Area,E01015309,Bournemouth 005B,Local resolution
6e1fe2fa3ee592f6459b3434b2af227185eace47c4e1f0192749eca5472141a5,2014-05,Dorset Police,Dorset Police,-2.011166,50.716693,On or near HAMILTON CRESCENT,E01015426,Poole 016D,Local resolution
17f7ea985aab89420bb996780bccbd0ec56684e14f572c5877a06f250b80f859,2014-05,Dorset Police,Dorset Police,-1.986406,50.717862,On or near Supermarket,E01032659,Poole 015F,Local resolution
6d7ec393ba85b3fb77b85d340a52dd91db11b4abd10d7ad6430635757b30ddf6,2014-05,Dorset Police,Dorset Police,-1.883533,50.720557,On or near AVENUE LANE,E01033285,Bournemouth 017G,Suspect charged
325d817a8f98606c976904caeb8fa8770289f424235ab929e321bfaf6510c6fa,2014-05,Dorset Police,Dorset Police,-1.881072,50.741363,On or near WOODEND ROAD,E01015374,Bournemouth 009C,Offender given a caution
362c49fadc140358659281906f88a6e0b51c533d19d07f63946dedffcb5a14ff,2014-05,Dorset Police,Dorset Police,-1.828633,50.730246,On or near WICKHAM ROAD,E01015276,Bournemouth 016D,Unable to prosecute suspect
8fba099639d85041179f6856afd281ba8c6b4a34a83a320877fa74d7a7648fab,2014-05,Dorset Police,Dorset Police,-1.955169,50.750552,On or near SOUTHBROOK CLOSE,E01015410,Poole 005D,Unable to prosecute suspect
c85417b5922e269b142738ff039342cd4378e69e1c3fd1c2dee924e2c38aa410,2014-05,Dorset Police,Dorset Police,-2.002896,50.740659,On or near NORTHMEAD DRIVE,E01015418,Poole 006B,Suspect charged
3f917cbf679630a3a9f64116b82f56349f63c497a2a816fa617cd53d08499234,2014-05,Dorset Police,Dorset Police,-1.982539,50.718095,On or near Parking Area,E01032659,Poole 015F,Local resolution
e695d2ff2491605e65a739ec253ce0e359e9d63a07ce053d9c39f21c4aa2d5d5,2014-05,Dorset Police,Dorset Police,-1.932795,50.725289,On or near HARDY ROAD,E01015461,Poole 013C,Formal action is not in the public interest
45715e4264d974053250fa873d6d08ef5e4a70a5df0ac48d5cce19eb062cb608,2014-05,Dorset Police,Dorset Police,-1.981145,50.733248,On or near OAKFIELD ROAD,E01015450,Poole 012D,Formal action is not in the public interest
cc0c91a2ab7f8abefe9dfc687ae156284b833fa599b0921f31cae130358e5207,2014-05,Dorset Police,Dorset Police,-1.981491,50.718527,On or near Shopping Area,E01032659,Poole 015F,Formal action is not in the public interest
4c7dee948207c863320b55bbd9118a175e80387cba5a74b02bb6cb2469393c21,2014-05,Dorset Police,Dorset Police,-1.851577,50.737651,On or near CROMER ROAD,E01015329,Bournemouth 015E,Unable to prosecute suspect
79b0b4be0fb8ff887019d8fc1a55aff05881444b636e9e6c915f1eeaac60b115,2014-05,Dorset Police,Dorset Police,-1.879752,50.719977,On or near GERVIS PLACE,E01015283,Bournemouth 017A,Offender given penalty notice
3d56212f4206f172c09c1f6cb74c28806b245bc127c172d1946162b7c9ce0e0d,2014-05,Dorset Police,Dorset Police,-1.844813,50.726294,On or near RANDOLPH ROAD,E01015282,Bournemouth 019E,Unable to prosecute suspect
0bf4e5657bf1265f394e74a6d0bd5b4b70e17b8ce282c38cb39a861562b50516,2014-05,Dorset Police,Dorset Police,-1.949486,50.750225,On or near YARROW CLOSE,E01015443,Poole 008E,Offender given a caution
d2f4274eadda9e771b3626984129802aea95cfb9e9d69348fadcf92bb67ff819,2014-05,Dorset Police,Dorset Police,-1.955550,50.753267,On or near UPLYME CLOSE,E01015409,Poole 005C,Unable to prosecute suspect
a28843703f5c0e9303115916595926cb5f2165293966f7db0662c596e4079fc7,2014-05,Dorset Police,Dorset Police,-1.989288,50.750847,On or near GOUGH CRESCENT,E01015420,Poole 006D,Unable to prosecute suspect
1ce05bc0716d024c968bca2f5087a7f8a17933a3c3fde33f02f3a12a46ac2166,2014-05,Dorset Police,Dorset Police,-1.826182,50.726438,On or near PARKWOOD ROAD,E01015275,Bournemouth 016C,Offender given a caution
5ca59b8cf4585f3e0a459107034e46c2479ff3b8ec81f1d13842268848d2cd22,2014-05,Dorset Police,Dorset Police,-1.949486,50.750225,On or near YARROW CLOSE,E01015443,Poole 008E,Unable to prosecute suspect
d74c031f49dfbb520fba5d2f79c41049537359c8513ca1a689c734cae37ddd4c,2014-05,Dorset Police,Dorset Police,-1.942169,50.729476,On or near CONSORT CLOSE,E01015441,Poole 008C,Formal action is not in the public interest
209b9e9acead510c6f7ecc95cdab17b0c825f10d24b62a5adefb1fc02199839f,2014-05,Dorset Police,Dorset Police,-1.844770,50.752094,On or near Supermarket,E01015339,Bournemouth 008B,Suspect charged
1aadce91cd86497dd1398c63a6e52ff39ed996076589110ec7c113a7e42d83c5,2014-05,Dorset Police,Dorset Police,-1.933701,50.735856,On or near SUNNYSIDE ROAD,E01015392,Poole 010C,Suspect charged
6e3bcbb2dc923b4700f0b24848598949385ba942e9e63ec875ab8946d733381b,2014-05,Dorset Police,Dorset Police,,,No location,,,Suspect charged
349dc4fce05b1b5aae54a0196ea5b93c080afd2ed878383bffe41e415334b3df,2014-05,Dorset Police,Dorset Police,-1.934178,50.729121,On or near SHELLEY ROAD,E01015390,Poole 010A,Unable to prosecute suspect
664638110782a684feb8ad1e23881f3261a112d3a687d404653ceefa31117e40,2014-05,Dorset Police,Dorset Police,-1.875208,50.718669,On or near WESTOVER ROAD,E01015283,Bournemouth 017A,Local resolution
4f5b1b7d6ab505b3d723cada5bbdfb26ee8e8a96d017f51588da72d9173677ba,2014-05,Dorset Police,Dorset Police,-1.865580,50.722228,On or near Further/Higher Educational Building,E01015285,Bournemouth 021A,Unable to prosecute suspect
9a8017ce9c4a65c317b116f62be9c4002d5b59291b6281f7beab1f46efb1c48b,2014-05,Dorset Police,Dorset Police,-1.867244,50.729793,On or near WELLINGTON ROAD,E01015328,Bournemouth 017E,Suspect charged
0aa3a47c515efabde7ed6add3ce237a092c6bddeee551e67c60968901cc28cdf,2014-05,Dorset Police,Dorset Police,-1.943897,50.729504,On or near WESLEY ROAD,E01015441,Poole 008C,Unable to prosecute suspect
aa4754c0659891133c55f09458eaf5c2b7cbaff45829c5903623c00e8fcf4ccd,2014-05,Dorset Police,Dorset Police,-1.985161,50.714265,On or near Parking Area,E01032659,Poole 015F,Suspect charged
a9d9ebb770fc12e2c856c97e671d5930ea8d37fc3af0aab2c02cb8c35e15e86f,2014-05,Dorset Police,Dorset Police,-1.956290,50.749617,On or near SEATOWN CLOSE,E01015410,Poole 005D,Unable to prosecute suspect
07ce3f064600eccb33beb3109fd6f3a34281dc1625924ec3a49ab89e34940565,2014-05,Dorset Police,Dorset Police,-1.858627,50.735412,On or near ORCHESTON ROAD,E01015331,Bournemouth 013B,Suspect charged
d2e0975b176591909bbaf2d97feaa307faf6d12c0c4aae73a4b05bfd5705fc7d,2014-05,Dorset Police,Dorset Police,-1.909216,50.757341,On or near CUNNINGHAM CRESCENT,E01015309,Bournemouth 005B,Local resolution
852e8f69d07f3cc8e21c13807fdad73e4ccbbce523b34f295732f7d1ac66a731,2014-05,Dorset Police,Dorset Police,-2.023932,50.724092,On or near FITZWORTH AVENUE,E01015427,Poole 014A,Formal action is not in the public interest
48414db1ebd7690fa430ccc33ed40841843fe3a54861857adeae4f94b251bacb,2014-05,Dorset Police,Dorset Police,-1.845040,50.725997,On or near AYLESBURY ROAD,E01015282,Bournemouth 019E,Unable to prosecute suspect
39eebf6f43eb903d4d84f18a2b813b468f708443ef45420f82b06393745c57cf,2014-05,Dorset Police,Dorset Police,-1.847959,50.726073,On or near DRUMMOND ROAD,E01015279,Bournemouth 019B,Unable to prosecute suspect
2eff285d23a3233d080a93b681ca76f305fc3974c6535ccd47abc5c9c98caba5,2014-05,Dorset Police,Dorset Police,-2.023932,50.724092,On or near FITZWORTH AVENUE,E01015427,Poole 014A,Unable to prosecute suspect
a55f08f4c679b8a0ec0d8c40f58a62abdb4359080fdf632776d8637b8a111c9e,2014-05,Dorset Police,Dorset Police,-1.935282,50.729769,On or near Parking Area,E01015390,Poole 010A,Suspect charged
6d95466b5b2f5b7b6c97a2c4b57879b336f26c880cde6677f579bf3ff502660b,2014-05,Dorset Police,Dorset Police,-1.943127,50.722300,On or near BALMORAL ROAD,E01015454,Poole 017C,Suspect charged
62673520456935ff10ad467f3875fa7bdb4f7398b3d81a0227e7c2dc5a4ebbbd,2014-05,Dorset Police,Dorset Police,-1.983516,50.718257,On or near VANGUARD ROAD,E01032659,Poole 015F,Unable to prosecute suspect
a1665a47dc28d748e3a70ba5d1f2b449fd97cffedcd7740c575e0012aa3cf9a3,2014-05,Dorset Police,Dorset Police,-1.994576,50.744975,On or near TECHNOLOGY ROAD,E01015421,Poole 006E,Unable to prosecute suspect
da690a15bb47142fc97f61aa6cd460ee967b38fedf40b8a19dc5df55855b3179,2014-05,Dorset Police,Dorset Police,-1.842680,50.728656,On or near PALMERSTON ROAD,E01015282,Bournemouth 019E,Unable to prosecute suspect
dba7cd1ec01117e7d684853e6e6846d5c92c4e43f0f8a092b159089e0fb93db2,2014-05,Dorset Police,Dorset Police,-1.966948,50.751922,On or near Supermarket,E01015415,Poole 004D,Local resolution
bad1ac6204c1cf7f0232398c8e4608c831cc2f2049e7e0e5541aa9787bc3161c,2014-05,Dorset Police,Dorset Police,-1.981037,50.718320,On or near Shopping Area,E01032659,Poole 015F,Offender given a caution
8c1a5c3cc6dab72cbdac6a5aa46654c00c8ef1325348ec2146beba7fca286cea,2014-05,Dorset Police,Dorset Police,-1.874138,50.721824,On or near FIR VALE ROAD,E01015283,Bournemouth 017A,Suspect charged
12382e95f4c709abbc932c0b1090c09641f9f820cc0fae408affa0fb964582e0,2014-05,Dorset Police,Dorset Police,-1.859060,50.723407,On or near ANNERLEY ROAD,E01015290,Bournemouth 021D,Unable to prosecute suspect
48649e386d262fd89c3bdea1c0ac2e404972cf393b219613a8fa986d3d1ba0f2,2014-05,Dorset Police,Dorset Police,-1.997441,50.711865,On or near SHAPWICK ROAD,E01015423,Poole 016A,Suspect charged
32ddfe011a16b6b995fe110235a43c316b563a5dd7c0f33d6d91bed272ffe67b,2014-05,Dorset Police,Dorset Police,-1.971328,50.751744,On or near CHEDINGTON CLOSE,E01015415,Poole 004D,Local resolution
3714bee5c13399bcdefdeecd39c82f303c5f19e41253ceab98471ee3f67fd79d,2014-05,Dorset Police,Dorset Police,-1.861283,50.747843,On or near COURT ROAD,E01015322,Bournemouth 010A,Unable to prosecute suspect
320263a49a986dcb178d9d60d50b675679682cdb1cd035197c9f62361d2842b5,2014-05,Dorset Police,Dorset Police,-1.918644,50.740217,On or near ASPEN WAY,E01015382,Poole 007C,Unable to prosecute suspect
71dc1d7af7a94c0d94d657a94fa1c7a73a495ef4ed95c12ff8deb0f76f18144d,2014-05,Dorset Police,Dorset Police,-1.878604,50.742161,On or near Supermarket,E01015375,Bournemouth 009D,Suspect charged
d39a76bd0ff96efdef9bff3260ed72a5fd1d07b2ffd5ff47d13baf9905717526,2014-05,Dorset Police,Dorset Police,-1.947374,50.724380,On or near ARDMORE ROAD,E01015453,Poole 017B,Unable to prosecute suspect
ab0147f2dde227fd5118fe57ad5cff36a479623372513dc154ff194181dcf571,2014-05,Dorset Police,Dorset Police,-1.903747,50.720791,On or near R L STEVENSON AVENUE,E01015371,Bournemouth 023A,Formal action is not in the public interest
9c8868ac498e74404532510512042d8800344bef54b5706b7d8ab0ab6c122bdf,2014-05,Dorset Police,Dorset Police,-1.952083,50.733194,On or near SEA VIEW ROAD,E01015440,Poole 011A,Unable to prosecute suspect
46f2bfdd72aa7286e0848d3b14133e2924da27d8b7a8bec4ed9f71363d04cfea,2014-05,Dorset Police,Dorset Police,-1.881513,50.718261,On or near CRANBORNE ROAD,E01015367,Bournemouth 024A,Local resolution
bfc4ffa637d59a2253217f9974b7db97ca22f092ff74cf611e7ffed3716e82e9,2014-05,Dorset Police,Dorset Police,-1.922807,50.768808,On or near CONISTON AVENUE,E01015311,Bournemouth 002D,Local resolution
0ddf4710b69df813e97d66b06ded380f3b28b755412e5dab6979923574e2a294,2014-05,Dorset Police,Dorset Police,-1.939616,50.753125,On or near BEDFORD ROAD NORTH,E01015379,Poole 002A,Offender given a caution
35ad330587628fdefc78df6407e564be882ec94a921ff72727936af51e3bf9bd,2014-05,Dorset Police,Dorset Police,-1.888510,50.742522,On or near WOODS VIEW ROAD,E01015360,Bournemouth 012D,Suspect charged
3f92d73dfa81971b5e36b1276136ff39560171cb9281642bb15767d54a1aee16,2014-05,Dorset Police,Dorset Police,-1.840466,50.729804,On or near SHELLEY CLOSE,E01015281,Bournemouth 019D,Suspect charged
61663bc59e361ed0874383289696b2577945878b87f587df86831e84026514f1,2014-05,Dorset Police,Dorset Police,-1.913575,50.761005,On or near DRAPER ROAD,E01015312,Bournemouth 005C,Unable to prosecute suspect
78424ac9c4fcf0a0ee5aa36331c3ba96cd42053e146dd7752fa3815df6a7c433,2014-05,Dorset Police,Dorset Police,-1.986266,50.713644,On or near Supermarket,E01032662,Poole 015I,Suspect charged
014a89ee07287a23a7c89053e56c19fc5f7970288c6e6eb0eca02ad0725e4595,2014-05,Dorset Police,Dorset Police,-1.870367,50.722584,On or near CUMNOR ROAD,E01015285,Bournemouth 021A,Offender given a caution
138d79dfa98c26f28e6d79dcbfd8bfd5b83d8ffad027eb6a94daafeec8ea57dc,2014-05,Dorset Police,Dorset Police,-1.820520,50.747482,On or near Hospital,E01015319,Bournemouth 011D,Formal action is not in the public interest
84253e24ccc5b8511606bb82ae362f6701f5eadbeab491865ba13c0f8d92a829,2014-05,Dorset Police,Dorset Police,-1.980883,50.713707,On or near WHATLEIGH CLOSE,E01032662,Poole 015I,Formal action is not in the public interest
30ae66b9e13fac3731a704f01b0af09c40a40d5702ac52caa0b4c26ca62368d9,2014-05,Dorset Police,Dorset Police,-1.839827,50.726062,On or near Parking Area,E01015282,Bournemouth 019E,Unable to prosecute suspect
f4bd6a4c23e54b25ce56f968df06a3acf5071b52ed259d5266677bb2e2bf415a,2014-05,Dorset Police,Dorset Police,-1.846517,50.733742,On or near MADISON AVENUE,E01015292,Bournemouth 015A,Formal action is not in the public interest
1052d6f192309f38ed40b2d422b1afd0dc65c8842ed65887bdabe1824d082f0a,2014-05,Dorset Police,Dorset Police,-1.939883,50.722101,On or near WOODSIDE ROAD,E01015463,Poole 013E,Suspect charged
