Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
71d42c50015e36af6c8a50e292e328fb728d1301993b1362962613a798b380c1,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.356615,51.651790,On or near LITTLE GROVE,E01023560,Hertsmere 012C,Investigation complete; no suspect identified
36e1cfa7c391d879b5b5e7a0615b5f3106e3e84e4705a9f1f798671930b8b304,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.282339,51.667164,On or near LEEMING ROAD,E01023536,Hertsmere 006C,Investigation complete; no suspect identified
15a43f56bf116090466903c80001d1896856b9aba20df1a540d4fb87082881bc,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.282339,51.667164,On or near LEEMING ROAD,E01023536,Hertsmere 006C,Investigation complete; no suspect identified
fd32a8913a241af417d2513a5d7f9a59de3e145445fa1b5a174df1d0c7e93b03,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.316332,51.682467,On or near Supermarket,E01023525,Hertsmere 005C,Investigation complete; no suspect identified
ebf746a86bd150d0263cdf29d96636395a6f357cc75218cab17c5cb01c9f41de,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.262180,51.655475,On or near KENILWORTH CLOSE,E01023541,Hertsmere 011C,Investigation complete; no suspect identified
fea5a597f03fa02a634332d65bc12eaf1e123aa3d9c72e2e375c53d7ef0bebe6,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.254782,51.652712,On or near BALMORAL DRIVE,E01023546,Hertsmere 009C,Investigation complete; no suspect identified
1d0d84981918a16dd59b41812518df959e642274547f5e8fc5e6128ffeaed1e2,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.276557,51.655669,On or near KEYSTONE PASSAGE,E01023530,Hertsmere 007B,Investigation complete; no suspect identified
8db4b04821d7f3ae7d9392b08c98afeb67f67421de169a8d74ee585bb732c1c0,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.304488,51.637057,On or near A41,E01023564,Hertsmere 010B,Investigation complete; no suspect identified
db25a5221858dc08759ef5eb2109fc240381b94a2c82a82de2a55159e3e2d055,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.269874,51.666019,On or near BRACKEN CLOSE,E01023537,Hertsmere 006D,Investigation complete; no suspect identified
47c2ca9ba25ac1e9a85a12709b474aeac8c944cfcf021f763c28bdf4ce36b97d,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.282697,51.668024,On or near Supermarket,E01023536,Hertsmere 006C,Investigation complete; no suspect identified
97705c62296332c440ff4310c5e1d88c8e31c014a2736d518cdf2ba26b5f2a4d,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.280573,51.654217,On or near Parking Area,E01023532,Hertsmere 007D,Investigation complete; no suspect identified
4364227b42c5bbd2191034af321d8910518a9691ac2eabec1de15d39424ce1cd,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.277239,51.657873,On or near MALDEN ROAD,E01023532,Hertsmere 007D,Investigation complete; no suspect identified
83b56a9e8e7a7396c3540da4436992f368d2c2010e627df7994230a6e1d8ba0e,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.289695,51.663819,On or near STEVENAGE CRESCENT,E01023529,Hertsmere 007A,Investigation complete; no suspect identified
675e1b4a331dfc8ea4fbc1c684175e7741db168ecb4f50b959ddd6852827b98f,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.284216,51.665313,On or near EATON WAY,E01023531,Hertsmere 007C,Investigation complete; no suspect identified
96674559b71f74332a0570e3903bc539baf7fcf24c98f05dce9753528f572926,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.260982,51.655025,On or near MANOR WAY,E01023541,Hertsmere 011C,Investigation complete; no suspect identified
387779f835f1a0c42f7f8616daf16ead0a9cb96a5c2102b3f3000b8d71007235,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.284691,51.660392,On or near THEOBOLD STREET,E01023531,Hertsmere 007C,Investigation complete; no suspect identified
215d177392975f9a76a22bc47cfd45b3a0563dace7a1d35a2d4c5b039ae5acdb,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.289695,51.663819,On or near STEVENAGE CRESCENT,E01023529,Hertsmere 007A,Investigation complete; no suspect identified
184ae9096f6247d95315e5632693e3947a8fefe6fd828e5ce05b1b3630432661,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279476,51.654929,On or near GLENHAVEN AVENUE,E01023532,Hertsmere 007D,Investigation complete; no suspect identified
a79851a22da911509bfdab4fefec1c0cb187aedf8ecb890edcc236e7686ad519,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.219547,51.679421,On or near Park/Open Space,E01023584,Hertsmere 004D,Investigation complete; no suspect identified
6886b7dfa73ceb649adde71d5d878a338e0e2b8c0fb6cfb58bd070c374a2bc97,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.280496,51.657777,On or near CHATSWORTH CLOSE,E01023532,Hertsmere 007D,Investigation complete; no suspect identified
a01f8489e1ecc28f26178330564e9596a6b372b708eac7faea67653eaeb29d04,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.302333,51.639436,On or near ELSTREE HILL SOUTH,E01023564,Hertsmere 010B,Investigation complete; no suspect identified
fcd6d5a30a1737071fb8da4bd9f7633e2eb6cd8d217e75ad1986c38524d29434,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.258885,51.654671,On or near KENILWORTH DRIVE,E01023546,Hertsmere 009C,Investigation complete; no suspect identified
eb0a4d1910f4d30d27af32ddd5fd18782f71bc8af9c6169a548cd14e7d484220,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.308078,51.639617,On or near CENTENNIAL AVENUE,E01023564,Hertsmere 010B,Investigation complete; no suspect identified
83544f0e54fb0a534d3537d1d7f836ccb01241d907f22012a27709d6b8395924,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.336576,51.666884,On or near THE GREEN,E01023528,Hertsmere 010A,Investigation complete; no suspect identified
d2b77f706aad633ffa3fd1b696ccddd377a8008682d1bbcc8f8c9e7b29dcdfe0,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.276713,51.651553,On or near SHELLEY CLOSE,E01023539,Hertsmere 011A,Investigation complete; no suspect identified
f3aeb2c450ab72a83311ae500147fa1117ff005b26ea63377b2d3db9d8a32749,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.262256,51.653093,On or near THORNBURY GARDENS,E01023541,Hertsmere 011C,Investigation complete; no suspect identified
8a9b7b36f1de496bd14c91824da34ef759e2ee794be86d1482d4704d64018842,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.308078,51.639617,On or near CENTENNIAL AVENUE,E01023564,Hertsmere 010B,Investigation complete; no suspect identified
fbedae02d7b7865eee4ec9ee701b02550e0915f493e90c728ed3158b042fecfa,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.317877,51.650522,On or near DAGGER LANE,E01023528,Hertsmere 010A,Investigation complete; no suspect identified
3df2dc3b95f83e62cc131da6ac50390511a4ea70340c78d0c7a178288cd02f4d,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.254910,51.647517,On or near HACKNEY CLOSE,E01023543,Hertsmere 011E,Investigation complete; no suspect identified
69da4783b4475988c8b07d0db2d157fca8b833de47e9dd938ddede3151851e06,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.263947,51.651598,On or near MONKSMEAD,E01023541,Hertsmere 011C,Investigation complete; no suspect identified
779336c422f2c7b2ff6e59bb4edd8335377a62f1a810a89e58eb6f90edef24ff,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.274204,51.648332,On or near BYRON AVENUE,E01023539,Hertsmere 011A,Investigation complete; no suspect identified
9404db18bab6f9f0645215b0679e1fc80ec780e85cd047eb2809db4b357d50e5,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.282907,51.668576,On or near AYCLIFFE ROAD,E01023536,Hertsmere 006C,Investigation complete; no suspect identified
4c6a9e06a24dbedb00aadc72d2fda779652e91fac5a65d52a0f92d1ee3f26c16,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.300650,51.642307,On or near BEEHIVE CLOSE,E01023564,Hertsmere 010B,Investigation complete; no suspect identified
0da759f95521eee0f2c1fd28b733f6403316f6579e6553e6d99f9a3b46d805fc,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.262256,51.653093,On or near THORNBURY GARDENS,E01023541,Hertsmere 011C,Investigation complete; no suspect identified
5eea0cf63decd41f3c298c1e9c766b020540191d43411263bfbe475dfd4f5ca9,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.275532,51.649530,On or near AUDEN DRIVE,E01023539,Hertsmere 011A,Investigation complete; no suspect identified
858ea65a4dab3a742347414ea08cd589ce700523cd1d136b158a97121d5f7f57,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.319274,51.684667,On or near ALDENHAM ROAD,E01023525,Hertsmere 005C,Investigation complete; no suspect identified
157d627620264a62d59a1b30e1f3ba0fd7a3e02921dccc209e8862d8d9d0cd81,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279664,51.656829,On or near Shopping Area,E01023532,Hertsmere 007D,Investigation complete; no suspect identified
495139b6b821bd2a7fef50416c8ed4636a04c440149e81504a91ea7fa0b34449,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.255373,51.644107,On or near Shopping Area,E01023543,Hertsmere 011E,Investigation complete; no suspect identified
20d3b2f9ab64bc8b333948ba1fd1598411edb297967c971a4cdff01ee9122aff,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.329800,51.674971,On or near NEW ROAD,E01023524,Hertsmere 005B,Investigation complete; no suspect identified
57e0cb6078d6ebc2eae2a934a5be018d77834bfcc5fa41f4ffb92bd426f19961,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.271293,51.697099,On or near RECTORY LANE,E01023583,Hertsmere 004C,Investigation complete; no suspect identified
f8865a19bfbea6045882d1668b5c4303a2e05450b729c04484a731f8879a392e,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.325243,51.688727,On or near NEWLANDS AVENUE,E01023526,Hertsmere 005D,Investigation complete; no suspect identified
4d962269f85ddd7de36bbf33bf30656ef47420b879b4bd1f125df3433eacd3cd,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.280573,51.654217,On or near Parking Area,E01023532,Hertsmere 007D,Investigation complete; no suspect identified
6e047035b61641c05a65b2af4b9de3365664fcd6feac0dd6f8639e5f14f6637e,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.273348,51.657924,On or near GROSVENOR ROAD,E01023530,Hertsmere 007B,Investigation complete; no suspect identified
e962cf875b9790060331a549816d338e586865a3de2620a213470024fba3093f,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.256123,51.652436,On or near BUCKINGHAM ROAD,E01023546,Hertsmere 009C,Investigation complete; no suspect identified
2d8bef11b925a4b97405bdf492f8ad8cdca9efcddf8ee83d679fb6d5941c0685,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.272939,51.674022,On or near CHAMPIONS CLOSE,E01023534,Hertsmere 006A,Investigation complete; no suspect identified
cfb555b17f0808f299416b62fee99cee5ec3b6ff772c010339c03233443a9e74,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.314043,51.684907,On or near Sports/Recreation Area,E01023523,Hertsmere 005A,Investigation complete; no suspect identified
16cad60976beed794d6e72fbfc7732a3b0acdc06f4d89c60430435421368f8c6,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.319262,51.683435,On or near THE CROSSPATH,E01023524,Hertsmere 005B,Investigation complete; no suspect identified
77f09d552cc239f7b6775166fef8bb7654318689f180031205badf6a55114b26,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.259340,51.666196,On or near OBERON CLOSE,E01023544,Hertsmere 009A,Investigation complete; no suspect identified
7c73b2de2ef1d5d12a9bd7ac6d6da1ad847ed73848fb7aa81e8f05d0d026ac95,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.283750,51.663480,On or near BEECH DRIVE,E01023531,Hertsmere 007C,Investigation complete; no suspect identified
1d6016655db23649106b3a250e8869f33578361be269f19f6ec75ca88556028c,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.255373,51.644107,On or near Shopping Area,E01023543,Hertsmere 011E,Investigation complete; no suspect identified
15c550bc6c490cd5afba40b945bc3682e945ad9ddbb03e636763d7b8108847c9,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.304488,51.637057,On or near A41,E01023564,Hertsmere 010B,Investigation complete; no suspect identified
04bfccda11cfcb4a65ff2243b45ebb24840a14e076f06d0be2babf943e40989b,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.288330,51.697348,On or near DE HAVILLAND COURT,E01023582,Hertsmere 004B,Investigation complete; no suspect identified
cf6b3c629ee779637feff4c70e31ce545b1e936b255b9e654a489e5228f2507e,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.271229,51.657380,On or near Petrol Station,E01023539,Hertsmere 011A,Investigation complete; no suspect identified
918e642ec88a379e59927b695b708edc7b79816568503b19d64a563c6fbd6879,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.022691,51.729309,On or near MACER'S LANE,E01023343,Broxbourne 005D,Investigation complete; no suspect identified
2e036af721d46b1fbb39fc6f3edd77b6ab3e0cd33e1d5bd029971a65bf368ec4,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.027492,51.722807,On or near THE CANADAS,E01023342,Broxbourne 005C,Investigation complete; no suspect identified
d9f12b0f18a5566b327ce8caed2e189ad050a02be753491ae26ac3a2d7e60422,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.267704,51.664135,On or near EDULF ROAD,E01023537,Hertsmere 006D,Investigation complete; no suspect identified
ede01e077daac2132427ad8cd8cab406f0f5c05c1e606b7fe3df8963bfc3067d,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.280006,51.671482,On or near ST NEOTS CLOSE,E01023535,Hertsmere 006B,Investigation complete; no suspect identified
861a186f6e785e965d7fb45512142a4bab560bb5e2ae668edcc71c15f7751dd5,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.257452,51.668282,On or near KENT CLOSE,E01023544,Hertsmere 009A,Investigation complete; no suspect identified
ee6d0145d206b6ec0b33c9c7052a2a503b77d4946ea5af2c3aafc616ec1ca976,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.319262,51.683435,On or near THE CROSSPATH,E01023524,Hertsmere 005B,Investigation complete; no suspect identified
7de00fc51a05acbb841d8ad97a724c3ea939a3da01b934b8f042d5f94b555e45,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.268828,51.650205,On or near FURZEHILL ROAD,E01023540,Hertsmere 011B,Investigation complete; no suspect identified
f15392f77cff7f27ba2e6cb6c41a96f57bf7e90cdffb5a601a48df6a34a2bdc0,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.316332,51.682467,On or near Supermarket,E01023525,Hertsmere 005C,Investigation complete; no suspect identified
d78b1e29b8e0730556f36aaab96db5f694a89614172b72c4a2ae903248d82d47,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.263245,51.655967,On or near BULLHEAD ROAD,E01023541,Hertsmere 011C,Investigation complete; no suspect identified
f33524991cda7c2be21986e1f2e32ab1220c718a958efb743ef568bf27569974,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.252639,51.649434,On or near LINCOLN COURT,E01023547,Hertsmere 009D,Investigation complete; no suspect identified
222900b34a75341ad20e36823f179b5cd3634840e462dab6f9183f4a2975e1b5,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.252639,51.649434,On or near LINCOLN COURT,E01023547,Hertsmere 009D,Investigation complete; no suspect identified
f926a8d169fca71ead187a03dc74b87383964b510a0c580ff625962dfeb24e6a,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.327270,51.692622,On or near OAKRIDGE AVENUE,E01023526,Hertsmere 005D,Investigation complete; no suspect identified
1cdf59a86d3a5beb4119cda730210cabe9772981881fc0d872fadda127dcffb5,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.327008,51.683249,On or near THE CHASE,E01023527,Hertsmere 005E,Investigation complete; no suspect identified
80365a9663e77b4463badedc50531d05030fa8cecc6b10fe1470878a22f36a5b,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.276557,51.655669,On or near KEYSTONE PASSAGE,E01023530,Hertsmere 007B,Investigation complete; no suspect identified
b5c06f23aee1c9016c0d7196ac844b4e20ba44477d7ac09563555f4c65d3b030,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279476,51.654929,On or near GLENHAVEN AVENUE,E01023532,Hertsmere 007D,Investigation complete; no suspect identified
b9b0a6ca29eb9603c63fde193a398ad60e0677c4dc595e06b8aa33e8293ccd1a,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.264364,51.649770,On or near GRAVELEY AVENUE,E01023542,Hertsmere 011D,Investigation complete; no suspect identified
819fffa0cdb1bdf6e151cd97ba7501c645d762bc811560ab39f50d1c969e67ea,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.278190,51.655675,On or near Supermarket,E01023530,Hertsmere 007B,Investigation complete; no suspect identified
b087859985ea0cc6a01fa6a875d17bb26ea5ead4ee518244033cd7fadd1e0df2,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.285756,51.659391,On or near HOLME PARK,E01023532,Hertsmere 007D,Investigation complete; no suspect identified
4b393c1d388e6e39034754265b728fc0adb08fe44d5c899464847a3017cea188,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.283615,51.667453,On or near BALDOCK WAY,E01023536,Hertsmere 006C,Investigation complete; no suspect identified
643593a5e4cda1971c3c020cd6c3c2990d5940dc47df7fb779c1f3bc7edd079b,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.265540,51.653025,On or near Sports/Recreation Area,E01023541,Hertsmere 011C,Investigation complete; no suspect identified
e5898a2c034fd473e72d6e71cac149457fcd8757b7b89d3edfd215c6dd1cfb73,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.319262,51.683435,On or near THE CROSSPATH,E01023524,Hertsmere 005B,Investigation complete; no suspect identified
0fec444dd30908a9ef813802c1926934e84d8e97b9b86cc42294f81c8751950c,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.323204,51.691062,On or near LINKS DRIVE,E01023526,Hertsmere 005D,Investigation complete; no suspect identified
d1d5bf20ac337656fb1fb0d8fd825bbf2d989dd3d6079744b674752cdb262ff1,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279071,51.664869,On or near FAIRBURN CLOSE,E01023538,Hertsmere 006E,Investigation complete; no suspect identified
de288684ce24fe0b8b40c726c24ee1ec6efbd53ed3d34bcfdbfd332212bca07f,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.239339,51.671851,On or near BARNET BY-PASS,E01023584,Hertsmere 004D,Investigation complete; no suspect identified
c777cbe2b4461adab378eefe9f3065b163bce92d732cfc590c342e6d16ccbb90,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.291562,51.665680,On or near Supermarket,E01023529,Hertsmere 007A,Investigation complete; no suspect identified
339e7f295421345e50b98a972f6846866632453375f8c91a040d5ba408517f76,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.267704,51.664135,On or near EDULF ROAD,E01023537,Hertsmere 006D,Investigation complete; no suspect identified
ef8f3fcb9f421209e1c1097caa6385f47875e88bbff0c49bd2759f29499188b6,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.280216,51.668608,On or near WENTBRIDGE PATH,E01023536,Hertsmere 006C,Investigation complete; no suspect identified
e12eb0177ca3183243fb1eae8d7ce34dcfab76f98d94b1347b75fb1be29b1245,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.291562,51.665680,On or near Supermarket,E01023529,Hertsmere 007A,Investigation complete; no suspect identified
549bff07f4590cd7989384f90518fa5525bba5a5a40e24003d01ece99a1685fb,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.259850,51.648345,On or near GRANTHAM GREEN,E01023542,Hertsmere 011D,Investigation complete; no suspect identified
beb9e516d9fa3840f7ca74c6ca5bce191740982abeede549c3b6633c24c808b0,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.323343,51.688861,On or near PENNE CLOSE,E01023526,Hertsmere 005D,Investigation complete; no suspect identified
2b69aed6f6fc7cc19a3077b8e4b9399d06ba0f94cc711246d1bb59d16e5dc182,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.269026,51.667005,On or near ODYSSEY ROAD,E01023537,Hertsmere 006D,Investigation complete; no suspect identified
c7fe1e28a575055b4776fbd39b017df7f59c6f1502832ca2073344e71ccaf692,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.271229,51.657380,On or near Petrol Station,E01023539,Hertsmere 011A,Investigation complete; no suspect identified
f619a373ba31d241ef121779f369ad88c8b7c9b3a1ba9268ba21344b5107df54,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279476,51.654929,On or near GLENHAVEN AVENUE,E01023532,Hertsmere 007D,Investigation complete; no suspect identified
86636388cd5da5e83878e519b08138e91977be0ff1a0505961323ebae807fe59,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.280872,51.661208,On or near Sports/Recreation Area,E01023531,Hertsmere 007C,Investigation complete; no suspect identified
c8f4fefb28a646caa4bc2e2a2f70a70c843e9924ab15c87ab82c2394b1e31e60,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.263245,51.655967,On or near BULLHEAD ROAD,E01023541,Hertsmere 011C,Investigation complete; no suspect identified
14a7b43a199aa850d39436737e56ee2211a59524d68d4118988d51de7d9edbe0,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.256990,51.664120,On or near SHEPPERTON CLOSE,E01023544,Hertsmere 009A,Investigation complete; no suspect identified
407a5e97a26b45488f64a86706eb619aa80914a7e46263e6f3c457e761f1dc9c,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.310936,51.682875,On or near NEWBERRIES AVENUE,E01023524,Hertsmere 005B,Investigation complete; no suspect identified
1fc06ad8a054b1b3bbfb8d3556d85a6419b20150c3b38163180ac2959adacb6c,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.275915,51.663806,On or near SPRING CLOSE,E01023538,Hertsmere 006E,Investigation complete; no suspect identified
b101a22d75b9e0423529ecee6e33248c152e837ef563b94ef885c58fea8405d5,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.284981,51.664973,On or near ALCONBURY CLOSE,E01023529,Hertsmere 007A,Investigation complete; no suspect identified
6879c3b867d2b30e6d1d148baa32cae3d778ce91b932f7e74e29a8b0bc0a8208,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.268241,51.647408,On or near LULLINGTON GARTH,E01023542,Hertsmere 011D,Investigation complete; no suspect identified
50f15070141e368836cd7eda8a09e4cb697f9379a198cc0e5607e0938697c177,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.292872,51.693917,On or near PIPPIN CLOSE,E01023582,Hertsmere 004B,Investigation complete; no suspect identified
33abe12b915a51fef83f05b0df6bec725667f6beb81d6c7a4e9784af0f03ec0e,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.317877,51.650522,On or near DAGGER LANE,E01023528,Hertsmere 010A,Investigation complete; no suspect identified
1bc4fd1191a2f9232441c96a2c1d1c52e53a8d0bb0afcea2075d61944d16307e,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.261189,51.651135,On or near ARUNDEL DRIVE,E01023542,Hertsmere 011D,Investigation complete; no suspect identified
17234cd6072f38d050d0090488ecdd207305a4eaa30bd3bfcc03bb56b6694f23,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.257452,51.668282,On or near KENT CLOSE,E01023544,Hertsmere 009A,Investigation complete; no suspect identified
2747e0d031fd418de13bc8d008aedd244628f274c6aa0b55028d334bef96012f,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.281408,51.718100,On or near ESKDALE,E01023704,St Albans 018A,Investigation complete; no suspect identified
ad479be729a33015bbf23432cd1bad268a7dfad1127c4515b310e70148e66185,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.274017,51.672285,On or near STANBOROUGH CLOSE,E01023534,Hertsmere 006A,Investigation complete; no suspect identified
0a09dca4b1f71bc465477637dc38101acd3f3b530e688d5be9d5df499e7e6ab7,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.294554,51.667270,On or near TALLIS WAY,E01023533,Hertsmere 007E,Investigation complete; no suspect identified
ee60cb1d397c87743c592d85bb824c8ccda1bfc7209e83234c16def5024e8d2d,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.294554,51.667270,On or near TALLIS WAY,E01023533,Hertsmere 007E,Investigation complete; no suspect identified
5ffd6dcfed147fbd823e086bdb965f7806fd817896850d8a6aad9fc95c63304c,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.294554,51.667270,On or near TALLIS WAY,E01023533,Hertsmere 007E,Investigation complete; no suspect identified
e9d336f1b8d50e9d6f5623934d10c438e960e309c2631a1fa934d1cbd1811199,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.320332,51.688917,On or near WOODLANDS,E01023526,Hertsmere 005D,Investigation complete; no suspect identified
cfb51eda783cf612a38ac9174394b205d2b5c0f7dad0ba4d947c8913e6172a4b,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.263434,51.650638,On or near KIMBOLTON GREEN,E01023542,Hertsmere 011D,Investigation complete; no suspect identified
91a2d4684f2344f2aabdb648922bafc0ba53b944790cfdbe40a2c9fcc3d8b3a8,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.019100,52.041941,On or near NASH ROAD,E01023654,North Hertfordshire 002A,Investigation complete; no suspect identified
11a28481f25eca13f257983b6a09e1e2b3c5df9d622fedb731db4b56434f5d92,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.010568,52.045259,On or near PRIMROSE VIEW,E01023659,North Hertfordshire 002F,Investigation complete; no suspect identified
cf5b34bd006eb7bbf6e09888cc00575019d6d021f095718085c40a7d4cfa5c53,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.159687,52.036497,On or near PARTRIDGE HILL,E01023586,North Hertfordshire 005B,Investigation complete; no suspect identified
653e9a48ce4c201cfa3a2a8067c6f2da20392fcff5b600572f16c26345ee5976,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.199003,52.046087,On or near NEW INN ROAD,E01023585,North Hertfordshire 005A,Investigation complete; no suspect identified
ceb9f82dcebff95a09a22e15c7870843988fc163b71774c802be300b29e8458b,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.025097,52.047824,On or near Supermarket,E01023656,North Hertfordshire 002C,Investigation complete; no suspect identified
