Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
9d0871ad49a911829da3f96acd7fda2cc934125ea25c9628c946a07b0ae08919,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.944895,52.686142,On or near CEMETERY ROAD,E01026431,Breckland 003D,Investigation complete; no suspect identified
86e6523de876986b6de9e6fad70e18f808e5b016672092495276234e77d426a9,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.308174,52.754239,On or near DRAKES LOKE,E01026514,Broadland 003A,Investigation complete; no suspect identified
d5f33bc2d6454b1631a1d7a6acaad3eb93bbd5da4dd733a5feb34ef926b4fbea,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.665456,52.568448,On or near Supermarket,E01026615,Great Yarmouth 012C,Investigation complete; no suspect identified
1177b46d64b2950355580cbe52a5d77eeaa3cbef3401153caaa443da2d75f918,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.631664,52.738667,On or near Park/Open Space,E01026786,North Norfolk 013D,Investigation complete; no suspect identified
b73058be9da2212b19d5c2b818aea332c9af89e3f560afea259b660195d35ccc,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.306175,52.641713,On or near ROMANY ROAD,E01026844,Norwich 003D,Investigation complete; no suspect identified
6b07722ce9a5ea73a8587237930dbda7b817480eeb5c696a0c3d6283ba67a074,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.728319,52.646032,On or near GREEN LANE,E01026594,Great Yarmouth 003F,Investigation complete; no suspect identified
243262b4baa65d3571eb53c3aa45472bb3df28a73eb77d8d15ada00546eda012,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.268874,52.656194,On or near CORONATION ROAD,E01026531,Broadland 011B,Investigation complete; no suspect identified
456e61fad186b12117e4da84d23c39c4073275c99f3b69024e383d17bd1544d3,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.015519,52.512553,On or near HALFORD ROAD,E01026423,Breckland 011B,Investigation complete; no suspect identified
54eeb993a5507fe90dc20617655e81931114716808c4b5a775ca4eabbc04bbe0,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.280238,52.658038,On or near LILIAN CLOSE,E01026530,Broadland 011A,Investigation complete; no suspect identified
8ead00347f91ef1ac4e411fcdcba1465f4d92129e227fb09f6857b81fd058308,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.940116,52.662808,On or near SHIPDHAM ROAD,E01026434,Breckland 005F,Investigation complete; no suspect identified
ded5511acbc487cc7adcde9f1f14192a3d1571889554eedb6ce4ae01f4d28128,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.422575,52.753587,On or near DE GREY ROAD,E01026666,King's Lynn and West Norfolk 009A,Investigation complete; no suspect identified
99665807700110e7776606cfe356f7e56965a1df0785aefaf58c179ec455a4f9,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.105373,52.376999,On or near BEEHIVE YARD,E01026891,South Norfolk 015D,Investigation complete; no suspect identified
9d3c57e3940c4c609076f89127e9dc578681772feebfb7727485b422ed41283a,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.734886,52.602003,On or near WILSHERE COURT,E01026626,Great Yarmouth 006E,Investigation complete; no suspect identified
c035542f26714c2c3516c00d5e95611ff407fb9bbd910a141484141310caf88b,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.251104,52.795569,On or near Supermarket,E01026499,Broadland 001A,Investigation complete; no suspect identified
dfbec7a83db87cf6c588105d78f69d8531cee94b667a0895bba5c585f65ebe16,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.292642,52.629265,On or near Supermarket,E01026823,Norwich 007B,Investigation complete; no suspect identified
6a3b6c046ff2ca815a221691897c400f7b9c06faaa4bbab95832dfce5d8a33db,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.101331,52.378248,On or near ROYDON ROAD,E01026889,South Norfolk 015B,Investigation complete; no suspect identified
41794792bbafd7dac5b6516829a4a9e667bf47d42020e2085623811ee13acb20,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.225972,52.674080,On or near FAIRVIEW CLOSE,E01026521,Broadland 007D,Investigation complete; no suspect identified
4167ec8bd6999db683c96e5a3d453d74e7b36ffebd6408e398098386771a8665,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.090152,52.907941,On or near HALES COURT,E01026743,North Norfolk 004C,Investigation complete; no suspect identified
68f0ef262b28da21964aa087f44a65c986537c1e8dc10da3241fbfb6644c53be,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.270471,52.648460,On or near BOWERS CLOSE,E01026833,Norwich 002F,Investigation complete; no suspect identified
4882bb35fff5b4873eb7aa48ef9279854f5078cb7e3d5a221e891c12458e5944,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.063012,52.902979,On or near RIVERSIDE ROAD,E01026743,North Norfolk 004C,Investigation complete; no suspect identified
0f568aca754e13d0477221d17a1155c32edd8c64aa31f7fec35bbee444c9fedc,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.729096,52.944530,On or near Sports/Recreation Area,E01026646,King's Lynn and West Norfolk 002B,Investigation complete; no suspect identified
9c518074785b782c985ff8120e4a652bc9021206ba0883bf3f7175607646d469,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.212849,52.944217,On or near WESTON ROAD,E01026770,North Norfolk 001A,Investigation complete; no suspect identified
cb82ff0e18c144a60e84c57342435ec8861244d9227f53563d0fc7b37b80cbac,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.394592,52.742179,On or near WISBECH ROAD,E01026704,King's Lynn and West Norfolk 011D,Investigation complete; no suspect identified
07d3b77ccf8eac395403b6ca0aa0306a1c4fecf062e845b561c5b10d263f441b,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.651375,52.513759,On or near THE LAMMAS,E01026424,Breckland 012A,Investigation complete; no suspect identified
6c52bad4655de714c5753407eda1c00026b115a253f079adf7cde0bfda8d3b53,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.424416,52.628736,On or near FOSTER CLOSE,E01026509,Broadland 017B,Investigation complete; no suspect identified
85098fff654398ef7e46a5b6b509e78a1f76c9a7b0d747d9fe6e3c255de4de75,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.280650,52.632557,On or near DOURO PLACE,E01026824,Norwich 007C,Investigation complete; no suspect identified
32aaa230d009d26d24a7b74fff1ab14c383b97d3c9c7a2beda273dae2a96c1f9,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.873944,52.894991,On or near BRIDEWELL STREET,E01026782,North Norfolk 009B,Investigation complete; no suspect identified
3304ad549000a4b823a0e36f809d4cb870b2eefd3774c44079a5ecbb9c175eac,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.728182,52.608295,On or near MARKET GATES,E01026597,Great Yarmouth 005C,Investigation complete; no suspect identified
d9c9dbb4b1a0cd21d50909a0acf58f7bd56d44b894218ba394f94684d4659484,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.260929,52.617426,On or near BUCKINGHAM ROAD,E01026814,Norwich 012E,Investigation complete; no suspect identified
8230d235d36a057cb054eb2b8ef0b544b7bcb5e77479a10d81d745ed35bfb8a4,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.381828,52.742840,On or near Petrol Station,E01026705,King's Lynn and West Norfolk 011E,Investigation complete; no suspect identified
6023358aaa3c4a4a3bd074f76ead72e01070d0c305dfb124fdbe552465029da4,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.406977,52.766070,On or near COULTON CLOSE,E01026687,King's Lynn and West Norfolk 007A,Investigation complete; no suspect identified
49a34cd59e1f5c961234e81a9812a8d22ae6e0764d7cd92b12f53979ae802ef7,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.866632,52.749202,On or near CHURCH LANE,E01026442,Breckland 002A,Investigation complete; no suspect identified
4dc96ca30ad5abaa1891ae7269e20f399ba9bee92ff71aaec10a03462d562ee0,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.754061,52.414895,On or near MAGDALEN STREET,E01026468,Breckland 016A,Investigation complete; no suspect identified
136a87e5d444e6f2d5affb9cd3ad9d2b71c5f1cb8da8034b3c3d14c3579acaae,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.305389,52.623073,On or near WHERRY ROAD,E01033441,Norwich 014D,Investigation complete; no suspect identified
c4f50968f89e80b130eb4f5e6b9f67b695f5e6ad4a595095569a2ce296625b0b,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.729652,52.606116,On or near ALEXANDRA ROAD,E01026623,Great Yarmouth 006B,Investigation complete; no suspect identified
42c27aa80148d23fc1bc6a0946e4eb5e195983fd3769f267ef0c8744eb6e1bfa,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.295876,52.627061,On or near Parking Area,E01026822,Norwich 007A,Investigation complete; no suspect identified
fc7cce641f1b70da75d21689712cc56cd2999707fa77c85abdafecc418005faa,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.302246,52.646670,On or near PEARCEFIELD,E01026842,Norwich 003B,Investigation complete; no suspect identified
e09c6f24dfd00fb2838b2f35ab6cf40b9beaa72919c7b1d4ed7f0e42b82bc56a,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.292417,52.627050,On or near WILLIAM BOOTH STREET,E01026822,Norwich 007A,Investigation complete; no suspect identified
39baacedf0211a6a73bcfa366a09e11335aac8df2b410ef7fd28df32843124e9,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.297304,52.629936,On or near REDWELL STREET,E01026822,Norwich 007A,Investigation complete; no suspect identified
481420a4b9846d6062076a27ecde7f599887792c8eca09ddd9606a21f45b3711,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.400850,52.749560,On or near PROVIDENCE STREET,E01026700,King's Lynn and West Norfolk 011C,Investigation complete; no suspect identified
1634210330ccee85c6d82f1fcc22855dd5d415548d6406a2754cb54b3c34bfd9,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.022667,52.517911,On or near PADDOCK GARDENS,E01026449,Breckland 011D,Investigation complete; no suspect identified
3069e4894dfc11d0d73717c484e3a149c481272dae252426fd55b0bb46b01514,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.195421,52.663973,On or near WEST END AVENUE,E01033540,South Norfolk 001H,Investigation complete; no suspect identified
d6572d329b00947d20f9c0a8e2b6d98c70c94f393afa00854f910972bbb2f524,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.285012,52.645971,On or near VICARAGE ROAD,E01026829,Norwich 002B,Investigation complete; no suspect identified
c84750a2f1ba012dfed8102aec6c528fcb93e8595dd92b3e9991de01ce006f37,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.307471,52.621279,On or near Sports/Recreation Area,E01033441,Norwich 014D,Investigation complete; no suspect identified
2cfbb674e0d378a55a3cc8da6c45cb97cb92d6a501dea6d7e4394c653097bb5e,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.745175,52.415093,On or near MINSTERGATE,E01026468,Breckland 016A,Investigation complete; no suspect identified
ca88554f6bfcb398303d76ba7ddfc70408f80ef38f0050754bd0ccb0c6fd8953,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.731604,52.571065,On or near BEACH ROAD,E01026611,Great Yarmouth 010B,Investigation complete; no suspect identified
1e3fd2aa949d9a6b4bdefa30236b95652505a4b574ce479455a813c6350f2e4a,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.411207,52.753567,On or near PRINCES WAY,E01026668,King's Lynn and West Norfolk 009C,Investigation complete; no suspect identified
a7be179eaed7b1a30bb448cce6a3621e4a662a9fe08f676836d299c2c70709af,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.432418,52.589732,On or near NEW INN HILL,E01026930,South Norfolk 008F,Investigation complete; no suspect identified
8f008ff49c4af7355cb5d07f68ec97f3ed1917319d5ceaf6363cbfdb2684d1f6,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.727824,52.607208,On or near THEATRE PLAIN,E01026597,Great Yarmouth 005C,Investigation complete; no suspect identified
6a153d5b386771279da54087fd59458ac6dff3835a7eed50971e9fe396ba21dd,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.299011,52.606855,On or near OLD LAKENHAM HALL DRIVE,E01026817,Norwich 013B,Investigation complete; no suspect identified
adfd44b0f756cd06afa7408afad05fdb348e48cb035d59ffbadecac583add0e9,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.307471,52.621279,On or near Sports/Recreation Area,E01033441,Norwich 014D,Investigation complete; no suspect identified
9281dedef6d5e70be475af2430fe6ec6c899b281a7a5289b9ba34796fdf56be6,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.437915,52.753084,On or near MULBERRY ROAD,E01026663,King's Lynn and West Norfolk 010B,Investigation complete; no suspect identified
d946e0753a98968e1bf3c324c49ec72902e827a0938ea323bce8b785a3ff217d,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.747903,52.413779,On or near Nightclub,E01026468,Breckland 016A,Investigation complete; no suspect identified
be292b9126ff9031ed40f378d64d8da9fc737b75acf4f933e2c81c701487ca7a,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.297292,52.635071,On or near ST SAVIORS LANE,E01026823,Norwich 007B,Investigation complete; no suspect identified
84a48e82efe300e4185c87010d573e63f15717a941aafbf575c2584ce31c394e,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.300761,52.620882,On or near QUEENS ROAD,E01026816,Norwich 013A,Investigation complete; no suspect identified
2d7dc38ce3d2b213a1e1f8318c73cd72ba12c1ec5e864584c41bd77f5e908f32,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.284956,52.631817,On or near GRAPES HILL,E01026822,Norwich 007A,Investigation complete; no suspect identified
c458fe001a86cb6ca1069524422890c6e3c2b46dc7eb25c969cefd500c4feb12,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.280664,52.630560,On or near EARLHAM ROAD,E01026824,Norwich 007C,Investigation complete; no suspect identified
ddc11e16c4e5a343c3175e17e85b1f541f1db6e8ef740c6ea8e7c4355e831d41,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.012790,52.515537,On or near HIGH STREET,E01026449,Breckland 011D,Investigation complete; no suspect identified
f8ddeedaf185f0b5e133e3884a20c1db9c4f31a7945221164643c270fa604dfa,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.295902,52.626620,On or near Shopping Area,E01026822,Norwich 007A,Investigation complete; no suspect identified
66e046e71352b36b0a7369b15bc367655764cb6641fbd78a0da7121d912f6d3c,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.405976,52.747379,On or near GOODWINS ROAD,E01026667,King's Lynn and West Norfolk 009B,Investigation complete; no suspect identified
532b6d7013c63f419c5c0d6bda738bf14ff59278fc8161f0762fa6186a1fbf41,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.277278,52.639638,On or near DOLPHIN GROVE,E01026825,Norwich 007D,Investigation complete; no suspect identified
a52158d47464df0e8e3017742874a902a7cf10869b1e463133687c1d60d3ac8d,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.276380,52.605883,On or near DANBY CLOSE,E01026811,Norwich 012B,Investigation complete; no suspect identified
60c105bfa8d7b9b0de762f917126cb7f4f3ca391788aa4f4ff70eccb22ee1c8a,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.719749,52.583429,On or near COLOMB ROAD,E01026632,Great Yarmouth 009E,Investigation complete; no suspect identified
bc1f56d169df20229433783e42fdd5125db8af59b45d9cbdd14289e249291096,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.305337,52.632571,On or near BISHOPGATE,E01033438,Norwich 014A,Investigation complete; no suspect identified
8b66b5e827b382d87daf1ee3e3d927caf4d2bf3fe201770ce37fcce9efaa674a,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.235743,52.566647,On or near ST OMER CLOSE,E01026915,South Norfolk 009C,Investigation complete; no suspect identified
9f0678b1e5f0f4a9f80e55a0a86c2ee18ce15485a002e93582fc7f13429c53d3,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.421039,52.769974,On or near WHISSON CLOSE,E01026670,King's Lynn and West Norfolk 006B,Investigation complete; no suspect identified
1e7597850eb282b94d57ce81b5a678c57c94ece7b711f1b706531eb5e7bdecfc,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.406322,52.749089,On or near ABERDEEN STREET,E01026667,King's Lynn and West Norfolk 009B,Investigation complete; no suspect identified
aee4ba6ed9f854063f2c2aaf0eb24ad19aa66aeb83dcd458a156d1798648fc30,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.948142,52.809531,On or near GUIST BOTTOM ROAD,E01026787,North Norfolk 009C,Investigation complete; no suspect identified
35a38784defa3dce1465f0f80f9a72afdf85c646578252145f97838081a03bd0,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.732661,52.602586,On or near ST PETER'S ROAD,E01026624,Great Yarmouth 006C,Investigation complete; no suspect identified
11a20469be486e6ec27bd8c6c4fadc18dfa884844777d7f3a30031e7bdf00767,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.310169,52.662673,On or near LOWRY COLE ROAD,E01026541,Broadland 009B,Investigation complete; no suspect identified
19ef05c18ee1a9ed7f49f36549743a5c2bed683d8e012269da2e5a6d9ceba8aa,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.309770,52.920834,On or near HARBORD ROAD,E01026779,North Norfolk 003F,Investigation complete; no suspect identified
0136853a306bb8242cc911b20821d29c6cbd95404d280f94ce19e8b8fc9f4a9c,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.111830,52.570448,On or near MARKET STREET,E01026870,South Norfolk 005A,Investigation complete; no suspect identified
9715f5fc1bbd925f9ab94780b2b2a39b78f7ca8f18503a391e905b76076a3287,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.341940,52.759641,On or near FILBY ROAD,E01026514,Broadland 003A,Investigation complete; no suspect identified
6f1df4a79075ee706c7e88f2254b28bf3584002de5e8eb9380c808dd69dcbfb4,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.994722,52.434104,On or near CROWN MEADOW,E01026494,Breckland 014D,Investigation complete; no suspect identified
4eb6f4deb9db267622e8f5453be62661023a49ec7ccc3dc5e255e321bd91d4bc,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.907614,52.807987,On or near WENSUM COURT,E01026787,North Norfolk 009C,Investigation complete; no suspect identified
eb124b769a0d9c411dd0cb80af9a3c113754e504a1de65268f1605e8430d4e33,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.995970,52.434720,On or near CROWN COURTYARD,E01026494,Breckland 014D,Investigation complete; no suspect identified
36d906564d9d26e1aff64d635855a668f2e555952ae87ba86883157d6316c8a6,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.994722,52.434104,On or near CROWN MEADOW,E01026494,Breckland 014D,Investigation complete; no suspect identified
eda9ac0376e61fbe7f558f4ce6f226fbf36296f64cf3dd0b34b5c0bbb692dfc5,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.994722,52.434104,On or near CROWN MEADOW,E01026494,Breckland 014D,Investigation complete; no suspect identified
d8e8483960926dc09af7e2c31ac3aeb2a183d935381175c44d94d1b067fd4079,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.480499,52.792168,On or near CHAPEL ROAD,E01026786,North Norfolk 013D,Investigation complete; no suspect identified
070c3ec7782ed3301a27e59f40c243613c5612111acf9d4cdf97622e77e5ffd1,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.188735,52.653217,On or near ERNEST GAGE AVENUE,E01033538,South Norfolk 001G,Investigation complete; no suspect identified
2eb87164153e72fed25f4821eace10dd8961fa940d8989f2597555c5a6addbcd,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.400420,52.750621,On or near MILLFLEET,E01026699,King's Lynn and West Norfolk 011B,Investigation complete; no suspect identified
7504e9127b29e26cac25d1bc74502b443c8f8fc68361ee7f3b9af7e3e8467f4f,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.271012,52.650757,On or near LEFROY ROAD,E01026833,Norwich 002F,Investigation complete; no suspect identified
9e1cf222810cf2234cbd5467e0140eb920394812aa249935012b87a082544372,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.723748,52.647930,On or near SAXON GARDENS,E01026593,Great Yarmouth 003E,Investigation complete; no suspect identified
31c5570bcdffac1e8f7ebcf45e63f832c92f3e7abbad511ef2a8c6905913e925,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.220233,52.486713,On or near SALAMANCA ROAD,E01026939,South Norfolk 011E,Investigation complete; no suspect identified
f16d667eceb3b45cfce67ace3ff51a4247114f4ededfd4e01d13276d3ede3539,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.302828,52.629485,On or near CATHEDRAL STREET,E01033438,Norwich 014A,Investigation complete; no suspect identified
6950e9c22f959a903fe62462826d84765f0937f729db5625a93f88072c68cb8e,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.292417,52.627050,On or near WILLIAM BOOTH STREET,E01026822,Norwich 007A,Investigation complete; no suspect identified
91279536047d54a81b49316a7fe08c0d5ab6022f45b65f1ea0de3a55c2604d7e,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.212849,52.944217,On or near WESTON ROAD,E01026770,North Norfolk 001A,Investigation complete; no suspect identified
3d01a706df1bac81453ed2862ffcec9c88c897249ca49e2807fdca9209791ce9,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.803269,52.583430,On or near PARKERS CLOSE,E01026437,Breckland 008A,Investigation complete; no suspect identified
a34c96baf273213c8075b7589f7f8a7dfa006e316aac5200a60b4bc21ec43ff7,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.437915,52.753084,On or near MULBERRY ROAD,E01026663,King's Lynn and West Norfolk 010B,Investigation complete; no suspect identified
4bb9153a701a88ff9ca8f6ccd4cbf6a9946bb41ddc349617f6f571a2b09e0bee,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.416383,52.757652,On or near Petrol Station,E01026666,King's Lynn and West Norfolk 009A,Investigation complete; no suspect identified
57db51080a6d50ccd145ba03b6fc20c944a881eebca221876603c0d57a874576,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.277798,52.654103,On or near LOSINGA CRESCENT,E01026832,Norwich 002E,Investigation complete; no suspect identified
401b85cd06be929e39a5fb46dc1056e90365ffc84cebae072db2c85c2bd83fd3,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.583862,52.543273,On or near ST ANDREW'S CLOSE,E01026651,King's Lynn and West Norfolk 019D,Investigation complete; no suspect identified
344c25e57e6832043bca518d2439dd46445d4850252c37ea7539583215ccdf35,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.302749,52.656477,On or near GRANGE CLOSE,E01026543,Broadland 009D,Investigation complete; no suspect identified
14d0dc0106a9083d7215cb4af06d4b793c908e191830b07cfd48bdf08bfa3cd3,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.948106,52.680424,On or near RAMILLIES CLOSE,E01026429,Breckland 003B,Investigation complete; no suspect identified
fdafab697a52c8d6abd88e4ab3ff9bc68734b0f22682f3f5e33759d9c9f1ef24,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.407757,52.767313,On or near JARVIS ROAD,E01026688,King's Lynn and West Norfolk 007B,Investigation complete; no suspect identified
51610011f0f8730f25d569a30ff3681f558772ee08c9f8711d2d52d678611531,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.718801,52.607438,On or near LADY HAVEN ROAD,E01026635,Great Yarmouth 007D,Investigation complete; no suspect identified
2c090b6b2409f3f7ad36f978a1d88ee5c4b4c09df03d70dc443dee8141803192,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.727718,52.572933,On or near LOWER CLIFF ROAD,E01026610,Great Yarmouth 010A,Investigation complete; no suspect identified
7687e089561664978972b3923aaf45e112bb8a21296e18041b5a8d2a5b97c06b,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.331736,52.647328,On or near SALHOUSE ROAD,E01026805,Norwich 004C,Investigation complete; no suspect identified
238f829308ab9247b246f0052aeb334e42940123bf19fbc7b6aa608dadd92219,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.294851,52.632495,On or near CORNCUTTERS CLOSE,E01026823,Norwich 007B,Investigation complete; no suspect identified
e54d1954cfe9391a986778eb9003fa4cd9b29ba907306b1fd9abbd870620129c,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.250087,52.637600,On or near DELL CRESCENT,E01026865,Norwich 006C,Investigation complete; no suspect identified
8c86577ef2a0de51f24f271e222eaaa2082f94ec776019c0930ccf8e2cdb2695,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.276744,52.643376,On or near HEMMING WAY,E01026829,Norwich 002B,Investigation complete; no suspect identified
87f42c295d85b0df6da4579fe8f2474bcd03a3b4b5b9b0bb980b60e581daee54,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.939964,52.675087,On or near GILPIN'S RIDE,E01026425,Breckland 005A,Investigation complete; no suspect identified
9dbb9a164de1c2de120ed446abc2028e3cafbf415b7683b46f5b8ab24f3d7d5d,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.320852,52.414505,On or near CHURCH LANE,E01026901,South Norfolk 013C,Investigation complete; no suspect identified
1378060d50a1d7ace8e02fd717eed38ea728b20d77b5336ca1d8a196389de006,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.279598,52.627181,On or near GROSVENOR ROAD,E01026835,Norwich 009A,Investigation complete; no suspect identified
09cc325613e8bc9bd3a8945a833787524e840a9532126d9653a6213b75db4735,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.730930,52.603953,On or near ST PETERS' PLAIN,E01026624,Great Yarmouth 006C,Investigation complete; no suspect identified
03be6c48e666a4554ab99daa90e161485fbdf58ebd0de98ee8eba0eab6df387c,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.257110,52.637416,On or near DEREHAM ROAD,E01026863,Norwich 006A,Investigation complete; no suspect identified
9646b7308d6765f2e95f6e8e2f26c7c5b94f06d90feea4e9ab138363f8c43855,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.291218,52.624268,On or near Supermarket,E01026822,Norwich 007A,Investigation complete; no suspect identified
6358bbb87e93083a7fc662ebcd1918b311578a604de27378cb7ff50cf4f19479,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.436739,52.556643,On or near VALE ROAD,E01026880,South Norfolk 008B,Investigation complete; no suspect identified
0b832bed4fb151f73b9db1d0c304f626dd80f1a382989b6a381a9d822816c1fd,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.641574,52.748562,On or near Sports/Recreation Area,E01026786,North Norfolk 013D,Investigation complete; no suspect identified
283ee9e5e0ffa0adbe7b87b1903ff9b2fc31dbb237d69030844a9b7ab7324b2c,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.338902,52.810180,On or near CHURCH ROAD,E01026789,North Norfolk 012D,Investigation complete; no suspect identified
8fa93d7c1e7f9997d5d098df7535720697a247c403346c3988beb05b2afe94b0,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.109419,52.653942,On or near Park/Open Space,E01026524,Broadland 002C,Investigation complete; no suspect identified
f92e52bd827c3fc493235ba17cccb16641c5672607e4365aceb48b22dd42d61e,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.290514,52.632814,On or near INDIGO YARD,E01026823,Norwich 007B,Investigation complete; no suspect identified
3072b8387e041812b6f5b9e4cec21f1d6ae2dabf0f80052f12f8010ebec66f47,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.518913,52.826382,On or near B1440,E01026718,King's Lynn and West Norfolk 004D,Investigation complete; no suspect identified
