Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d1009d20fdd57628dd7b38aabf4c4abb511f6f48dca7fdfde24d9b2f83bd4667,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.731971,52.038614,On or near KING STREET,E01029920,Babergh 007H,Investigation complete; no suspect identified
4638048bb53053107edf388a27bb6ec3ed4d549a075d53d6c6b2ad0a45e013e0,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.136408,52.036306,On or near OAKLEE,E01030019,Ipswich 015C,Suspect charged
1443aa893de9dd5299403319a9f2bf392a6d2d5e7cd835342f30767cdd38b630,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.341263,51.956529,On or near RUSSELL ROAD,E01030163,Suffolk Coastal 015B,Investigation complete; no suspect identified
fdcc7e7844756b4def541241c676f3c7c85e8be9f575986ede9fb9951785a1cd,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.698288,52.459740,On or near CELANDINE CLOSE,E01030234,Waveney 009A,Investigation complete; no suspect identified
3677d77561fcf1ebed4993477172167893063ab53e0b11bc3cf24dbe23c3227e,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.716037,52.472028,On or near STANLEY ROAD,E01030289,Waveney 005D,Suspect charged
ef098f7ceb44e7a0b2567ce9684453765759c15cf5cfb6583ae54c1691b6d958,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.128724,52.041331,On or near MAGDALENE CLOSE,E01030018,Ipswich 015B,Investigation complete; no suspect identified
d2b177d62ee5922765712077512548b4c7001db7b0cc72fc0cb4e63f505378ae,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.924733,52.371305,On or near BURY ROAD,E01030097,St Edmundsbury 001C,Investigation complete; no suspect identified
e1e27aa43272625d906860c257ec3e200383c9598e8168e9a9891e6e7b477e0a,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.694812,52.461135,On or near HAREBELL WAY,E01030234,Waveney 009A,Suspect charged
51db4d2504956b5e775689b8644ceae759fc11b59ed0e8cd5c8ac9613c79184b,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.156285,52.057621,On or near NORTHGATE STREET,E01033129,Ipswich 007H,Suspect charged
9057304ec257da774a1ba5d16b0b715472e3eded4de3f9ae55acd315cacc324d,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.153216,52.060024,On or near Pedestrian Subway,E01030025,Ipswich 006D,Suspect charged
cc14fd714e74961d339d66ca013e60b3d6dbde1a2337152f9346c43cfa1b1f05,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.152397,52.057717,On or near Theatre/Concert Hall,E01033125,Ipswich 007G,Suspect charged
a5772cee83b6914790f2b7187c0625bb66a18c16f10432c4821e52df961ef4d3,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.317905,52.006857,On or near OAKDENE,E01030217,Suffolk Coastal 012E,Local resolution
e8ddbb7126f194fc2f0449716dec0a166c80425ccae5cbd2b490615fccb70507,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.142409,52.050132,On or near GIPPESWYK ROAD,E01029985,Ipswich 010B,Investigation complete; no suspect identified
ffb0e85a7d0c6fe9dd4a1a5063149c633bae230253f772e65cb931051b8deee2,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.584814,52.210291,On or near VALLEY ROAD,E01030189,Suffolk Coastal 004E,Suspect charged
d9d0900e18b3d516a101a02c6c8e10ebc6e7975b140979895a42758ef54c33b0,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.714724,52.242182,On or near COLLEGE STREET,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
7f7add83e1260b838a48af5d9d1f3fd05294e94215537ab8889ed9b06ef00425,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.392604,52.154260,On or near ASH ROAD,E01033449,Suffolk Coastal 007J,Suspect charged
f731ddedb3a0954beae2897dc50a6f7d6b10778d9b156180dcf75b178a57ade0,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.026493,52.202012,On or near TRINITY WALK,E01030081,Mid Suffolk 005D,Suspect charged
75e00bdd60c67fe6c1d726e967e40bb0857c7876c306383b3dd0c481a4669a4a,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.269397,52.067091,On or near Police Station,E01030191,Suffolk Coastal 010D,Suspect charged
25b5b926bb52b1b864ffeda90050134985e38e58d3c42e030fee062f5047a96c,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.155288,52.049688,On or near VERNON STREET,E01033122,Ipswich 012F,Suspect charged
0948a88e8d93474fce76f913cc6ca0e686c1c48620cca522fe1d2e9f5feca3ea,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.574457,52.202762,On or near FRIDAY'S ORCHARD,E01030186,Suffolk Coastal 003A,Offender given a caution
6e3ffff7b9a3545606bb8cf19347544ed19e994113e48532946e58ba4656aac7,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.154817,52.044035,On or near HARLAND STREET,E01033122,Ipswich 012F,Investigation complete; no suspect identified
ceaf44a39ea0fcb0114be0b5127030303f0c4f28d3d5291efbb775a1592a1e6c,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.177250,52.037253,On or near HOGARTH SQUARE,E01029979,Ipswich 016B,Investigation complete; no suspect identified
ceaf44a39ea0fcb0114be0b5127030303f0c4f28d3d5291efbb775a1592a1e6c,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.177250,52.037253,On or near HOGARTH SQUARE,E01029979,Ipswich 016B,Investigation complete; no suspect identified
13ec135be9a01399c7645aa922c1ef817416b6ee9688f9a36d5190294ad0c3fa,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.732313,52.039443,On or near Supermarket,E01029920,Babergh 007H,Investigation complete; no suspect identified
7bc478c9520a03eed4698387f5374df2eeb1fbd19856ce4efa7d53febe4f2543,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.500075,52.337015,On or near BRAMFIELD ROAD,E01030245,Waveney 015D,Investigation complete; no suspect identified
8ad5420bbdc6cd538107fd76928c4fc882d53d5d7f3f403ef3ed2311a11456f6,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.131186,52.050674,On or near SPEEDWELL ROAD,E01029987,Ipswich 010D,Investigation complete; no suspect identified
7d1871d0b17a82267f5547b46935a0f2b6602f17729f64b0875be85b89bb2a75,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.571758,52.463750,On or near Supermarket,E01030225,Waveney 010C,Investigation complete; no suspect identified
1729d0f1b04383f317031c87115ae0f651b65be9bdf9875676d115cf8501d056,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.713285,52.475200,On or near Pedestrian Subway,E01030270,Waveney 005C,Investigation complete; no suspect identified
dacd6ef09a0c7a0b61430a7bc1b44e89a87caf75bd002d7e88b6ea591e9934d4,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.324152,51.963139,On or near BRANDON ROAD,E01030171,Suffolk Coastal 012A,Investigation complete; no suspect identified
8a17d268b02a8f460ae3308fe7566a4b99d844a1c12a7d480be0015afb74f1a2,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.732091,52.456356,On or near ACTON ROAD,E01030275,Waveney 008C,Investigation complete; no suspect identified
76ac951ab93ca2a8066a54adefda6da2fbc786f3811400ef9d819b3672166c55,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.001406,52.179441,On or near WYNTON RISE,E01030078,Mid Suffolk 010E,Investigation complete; no suspect identified
45ad5d6dec88106672fddab107646496019a123a3b122f603553b88afd2e4660,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.177854,52.053363,On or near FARADAY ROAD,E01029961,Ipswich 007D,Investigation complete; no suspect identified
b5c0660420f16eac23142883785eb8ac9d2239014d535e4be589793deb653ab3,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.920124,52.235217,On or near ROWAN GREEN,E01030050,Mid Suffolk 004C,Investigation complete; no suspect identified
174141b9c0e9f3e9391b52e1e0fe1407a94051799393bac833b4bf856eca73e6,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.157212,52.055870,On or near TACKET STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
28d3b1ba3770405cc108c993e21066100891da192cfe126c3f2a39b138c8aba0,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.984246,52.189059,On or near ELM ROAD,E01030073,Mid Suffolk 008A,Investigation complete; no suspect identified
ff91aaf31fe2ffdbe59e2017f26006d9fb2800c5794c067d7ec52e7f5f9b49fd,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.692932,52.256549,On or near PARKINGTON WALK,E01030139,St Edmundsbury 003C,Investigation complete; no suspect identified
d567634f551499f5981be643787ec11181e6748e4c215c54517f5b6a0e1cc056,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.715398,52.240989,On or near WESTGATE STREET,E01030093,St Edmundsbury 006B,Investigation complete; no suspect identified
e0eacf41eed27f6c754bee76ff734d61c33f08cff912a9aeb732b1ab64ee2199,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.255757,52.066569,On or near WARDS VIEW,E01030181,Suffolk Coastal 010A,Investigation complete; no suspect identified
c31c89230589a87a7e4f9f97bdb50112109c3f2fe54d8fffd902969483ece67d,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.520748,52.352561,On or near SELWYN CLOSE,E01029940,Forest Heath 004C,Investigation complete; no suspect identified
ba22561e319c3099395d3f562f6513ab08dbede29ccdeea8b3581a3cdfe2b148,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.084613,52.037009,On or near CHARLOTTE'S,E01029879,Babergh 005C,Investigation complete; no suspect identified
6fef569632cd5487b2543009240af493784c231624f3a06bdc0a51fb683a3118,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.716722,52.446965,On or near Sports/Recreation Area,E01030253,Waveney 012D,Investigation complete; no suspect identified
5bae05600a22f69b01c17a49d0234f1d10a4d6623589631b97e00721686d9a72,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.499712,52.314700,On or near NEWMARKET ROAD,E01029945,Forest Heath 003E,Investigation complete; no suspect identified
ff8190f84358b30ca9e9c88d7a994e75f14e22d6d6d73a741f5331800de33bd9,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.155995,52.058268,On or near Nightclub,E01033129,Ipswich 007H,Investigation complete; no suspect identified
e8b775a748f670d242d7a8ebfb9a34ffb678afaa8ce5f6786721d18eb153c298,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.154448,52.055773,On or near OLD CATTLE MARKET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
53fd0d95021985c9076e279b1a0898d043688b87a29055fdc7f1381606bf0ca1,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.732091,52.456356,On or near ACTON ROAD,E01030275,Waveney 008C,Investigation complete; no suspect identified
e8cfa722f27ed9055170a7bdbc27e8f618b964aabae07b913d6ce3a93ebbcef7,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.949646,52.367016,On or near HOPTON ROAD,E01030096,St Edmundsbury 001B,Investigation complete; no suspect identified
15e5968fec80bb2dac43415862a1f4aed1302d3b8a3987c5e9b0acef9a4cd3cf,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.221817,52.142765,On or near B1079,E01030200,Suffolk Coastal 006B,Investigation complete; no suspect identified
9fae7f1e89c7b76b55abdb7d98184bd6426fd7b28d81642b75af48f08e249842,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.407645,52.091724,On or near BARSEY CLOSE,E01030151,St Edmundsbury 011C,Investigation complete; no suspect identified
a25be3b9c7ed956da2b53ddfe3fc62074418870f50659ab4c0a3edc8cb6e0304,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.709206,52.244899,On or near PROSPECT ROW,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
ca27ff1e4aa10e4d343e1b508297dd7cf22cff1c3cad221050c53aa2da8a91a2,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.992060,52.187323,On or near Parking Area,E01030073,Mid Suffolk 008A,Investigation complete; no suspect identified
8b2c4906099eb24111773d8cb60a3b950508ecfe17d2f60782e79144304621b4,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.745640,52.467657,On or near WATERLOO ROAD,E01030258,Waveney 007D,Investigation complete; no suspect identified
8ae3bd1e00354e39c0f1fb0b515a51ccb9e4d8dbd8c98b8bf03b2a9deff139b4,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.714443,52.034289,On or near BULMER ROAD,E01029919,Babergh 007G,Investigation complete; no suspect identified
8cdb77d15231d0e429373b4e67c43040202f5dc48ecbdbee210198dd578048e2,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.830383,52.302217,On or near REEVE CLOSE,E01030121,St Edmundsbury 002B,Investigation complete; no suspect identified
370f763a00c2c5dd7af8edcd16020451e80825d11e4d79bafd1cacea6c9e35e0,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.458244,52.454652,On or near BECCLES ROAD,E01030231,Waveney 013B,Investigation complete; no suspect identified
fadfabc0d94b84a3d67ec9fdada2ad6bc25cdf1e530b73d7b8c4cf206b54fead,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.145281,52.040135,On or near HALIFAX ROAD,E01029971,Ipswich 012D,Investigation complete; no suspect identified
671cedfaa6e5453996c2dbe6881126926b4e3eea32fd57916df807c171399d20,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.343476,51.967871,On or near CHESTER ROAD,E01030159,Suffolk Coastal 013D,Investigation complete; no suspect identified
674840b405663ad6faa12248c28bc06c82a92ace5738f975366c153d6fd12086,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.500075,52.337015,On or near BRAMFIELD ROAD,E01030245,Waveney 015D,Investigation complete; no suspect identified
58544889591f5c936434d92545888f5d53b8136f3d4bef92e71743fa62015e40,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.149318,52.035332,On or near BOSTOCK ROAD,E01029969,Ipswich 012B,Investigation complete; no suspect identified
0ba452727a0dc9dd2f5686ca448d56643a72fc1fb17fbbcc08e5642bf50c03b6,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.149864,52.058423,On or near WESTGATE STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
13efcc2b8fe6ca4313159ceb469f4f5f6ee0bfc214bc4b20861100bd3c7ecd1c,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.989079,52.123257,On or near LOWER FARM ROAD,E01030070,Mid Suffolk 011E,Investigation complete; no suspect identified
d3b6a56e330529014c233b42c63b3794e7c97aca8d20c7a8c7cc4e473dd9bc61,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.728519,52.048983,On or near TUDOR CLOSE,E01029917,Babergh 003C,Investigation complete; no suspect identified
869e408aaa4e286f14404d82982d43e87962d0c76ead224a56025ec1e819cc7c,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.155435,52.047211,On or near WHERSTEAD ROAD,E01029968,Ipswich 012A,Investigation complete; no suspect identified
45ed2d066005f20f97318942cdb60b0d509f71975f6e35d30ff858640ab1ae7b,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.125706,52.055766,On or near KELLY ROAD,E01029984,Ipswich 010A,Investigation complete; no suspect identified
9a5ee3064f8d771ed436d6560dc70a5f5d97b5e2c456e0a48058285ce227748c,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.154515,52.055897,On or near OLD CATTLE MARKET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
f8a4bca549c6204a92b4dc85ba5df5260f15df4d08175b764c1ab4eb476434dc,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.100796,52.039894,On or near A1214,E01029908,Babergh 005D,Investigation complete; no suspect identified
feb9a4f2198f1506487ab6c57916e4df304177d02a8e85690125aabd0c0aa380,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.143887,52.046252,On or near ALMONDHAYES,E01029970,Ipswich 012C,Investigation complete; no suspect identified
93ac812535d579451be9f9e1ce0c243a124e3b1c10177513fbde77c30c83b225,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.198937,52.031152,On or near WITNEY CLOSE,E01033127,Ipswich 014E,Investigation complete; no suspect identified
82c0e4ac8ed55194f537dbbdec4a4b903ae6a7a40c1976d7cb25e3b20dacedc4,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.177521,52.048677,On or near FELIXSTOWE ROAD,E01029992,Ipswich 011D,Investigation complete; no suspect identified
0bf3214749a99da1663d0d85ed2e26ba3334e3ec008a2a9723c87901df3f1452,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.127888,52.050033,On or near CROCUS CLOSE,E01029986,Ipswich 010C,Investigation complete; no suspect identified
10254b94c8ed42dc5a261dccbb4eabb8df1a7ead40b01a6e91ab06b773f6f91a,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.752842,52.474570,On or near BEACH MEWS,E01030250,Waveney 004D,Investigation complete; no suspect identified
84ab314b7926d137235ec1974f995a0716a76a275e9c6c3a729cc65d5802613c,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.738847,52.465524,On or near LOVEWELL ROAD,E01030254,Waveney 007B,Investigation complete; no suspect identified
6b07ab1328989ce99a8f6f98e63eb216f249a988bdf5f6d5d18b8124497ceaa9,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.745940,52.048587,On or near TRAFALGAR ROAD,E01029914,Babergh 007C,Investigation complete; no suspect identified
a6b617342c88aee7e0340765beb5b70229830f0162bdff9f67131138109a8b87,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.736592,52.036681,On or near CORNARD ROAD,E01029918,Babergh 007F,Investigation complete; no suspect identified
4a7b29ab6fc8d40dd455d42cca8b822c021824a54797d29cbf818a0c9ec6f6ea,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.248101,52.064235,On or near WRIGHT LANE,E01030179,Suffolk Coastal 009A,Investigation complete; no suspect identified
22f0da50f2ab96ed540707fd445c5905cba5f1ed80feb1730da05acb522b1c12,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.805222,52.233015,On or near NEW ROAD,E01030138,St Edmundsbury 004C,Investigation complete; no suspect identified
e7b16e49aa65b72a280ecce82b9e850aeb68f12ab9c585d9b48a674125040a73,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.764696,52.270024,On or near THE PARK,E01030104,St Edmundsbury 004B,Investigation complete; no suspect identified
1ca9e7f3162758927fba274ca6ea37a64b5b92bee8b62f10d35d399f79555b3b,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.388342,52.260372,On or near VICTORIA WAY,E01029956,Forest Heath 006E,Investigation complete; no suspect identified
3a914db1aa1fca9e0d180ed3d45bacdd3737cbb1b03d678e482dbade6dfcbfd2,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.116084,52.044761,On or near WOODPECKER ROAD,E01030014,Ipswich 013C,Investigation complete; no suspect identified
5f307b37f8e36d0ffb28b4757f128dea89b3a4b3348c074c050f1dcdbca2df7a,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.143932,52.082388,On or near KEMPTON CLOSE,E01030033,Ipswich 001B,Investigation complete; no suspect identified
c74e124a47ed3d6630c04dbf7c8dda377c793114171f7140626513424e04069f,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.157679,52.050488,On or near STOKE QUAY,E01033122,Ipswich 012F,Investigation complete; no suspect identified
cb83e4a746b95487ccee6d62abf75d9275d038cce32a43929bebd987837fe81e,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.520392,52.347856,On or near DOWNING CLOSE,E01029938,Forest Heath 004A,Investigation complete; no suspect identified
33a441e888ff04654f60ddf7d93780bee50818d64a71479ed59985f55d90b2ab,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.124488,52.034762,On or near BROOKVIEW,E01030017,Ipswich 015A,Investigation complete; no suspect identified
d39383f30c490d76e7aa292101c4ff87c5ec0eb744dc3d62e884e2e81cb600e0,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.177848,52.068275,On or near KINGSGATE DRIVE,E01029997,Ipswich 004A,Investigation complete; no suspect identified
2cbc330b351d91c8855f92ed123ba3bc2cbf825723d4f0fe7367cdf52807874f,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.995524,52.186606,On or near MARRIOTT'S WALK,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
1cc57cc80113319402b03e9b61624c3a282fa9c20851f4587344f183ffc4e373,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.730007,52.047554,On or near MANOR ROAD,E01029916,Babergh 007E,Investigation complete; no suspect identified
d5613f45a4aaa376b8726c58fd455a8b4497ea8e7d153d6260ba1fe92e32748f,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.318302,52.093263,On or near Supermarket,E01030211,Suffolk Coastal 008D,Investigation complete; no suspect identified
8e27d32bcae0d490c6f6410ee766eb49332c23417cda1390e57c5742a9677c69,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.721833,52.467231,On or near HAWTHORN AVENUE,E01030291,Waveney 008E,Investigation complete; no suspect identified
39ba31a0a30208e4cfd54e44737c80645e74e0d6ef7615cfa6705c803786547c,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.804875,52.072451,On or near THE STREET,E01029922,Babergh 006C,Investigation complete; no suspect identified
3e91cdb98d44ad08e4b688d5a9631649d41e9c135785e1c3493074674f4355b8,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.645256,52.446835,On or near NEW ROAD,E01030293,Waveney 011D,Investigation complete; no suspect identified
030812cf10d72711570062a84023818bbbbf032f5b1f9097f961079a825ea9bb,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.124149,52.055402,On or near LAVENHAM ROAD,E01029984,Ipswich 010A,Investigation complete; no suspect identified
31db23b3ceb081466f93a32995289fff71b59099612233f165727989c6a781b7,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.731807,52.497346,On or near BLYFORD ROAD,E01030281,Waveney 002E,Investigation complete; no suspect identified
e214cd2e24fc5eb2e26709677d6787c7957ca09375de5dd49c090f3a9c166c8d,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.198664,52.061613,On or near Supermarket,E01029963,Ipswich 009A,Investigation complete; no suspect identified
53075bf79a9113654559ba2451acfbe2277a191d11092bbb7dc8fc46aa64f889,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.198793,52.034439,On or near LESLIE ROAD,E01033128,Ipswich 014F,Investigation complete; no suspect identified
4e32833085cdfaf36ce484ac12352cff50849bdc00f48ef01e26feb6bbd9a426,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.747976,52.038979,On or near BETTY COCKER GROVE,E01029888,Babergh 008C,Investigation complete; no suspect identified
4ce9b20acf3105df2093af380d800cbf5ce3d9dbe5387ec101ee024eb1876e3a,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.715398,52.240989,On or near WESTGATE STREET,E01030093,St Edmundsbury 006B,Investigation complete; no suspect identified
ae6732fd36d67cec0a186716cfb1a5828a318584dc3e911ed4528b962e9047ca,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.748666,52.240038,On or near BOLDERO ROAD,E01033050,St Edmundsbury 005G,Investigation complete; no suspect identified
7629d2b3154127b62ba55106fa1abe0d2e17658f2b916d7da69c5a7312614deb,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.155317,52.050713,On or near GOWER STREET,E01033122,Ipswich 012F,Investigation complete; no suspect identified
363f290bff385796b2d0e96eac6960d21e9b448355c21c6c8a6e2aad8940bfcb,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.729103,52.501614,On or near HOWLEY GARDENS,E01030281,Waveney 002E,Investigation complete; no suspect identified
1b14e9d4baaf29383a126db60a6ea222907e34066de7153ae19a07b748a41762,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.188703,52.051864,On or near FOXHALL ROAD,E01030006,Ipswich 008E,Investigation complete; no suspect identified
701a7cbfdf0be96b80a6673434778c14cce7d7b1378302d5b8ffd8b1a3e4c2f7,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.189963,52.072192,On or near ANGUS CLOSE,E01030001,Ipswich 004E,Investigation complete; no suspect identified
7ed651fe2df1e0c0a6a5c72df6d18576d2c910fca45f555053b5b02bc302037d,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.751950,52.251680,On or near RICHARD WALKER CLOSE,E01033044,St Edmundsbury 005E,Investigation complete; no suspect identified
8d921992c9af027ed71b9ca13ad697ed383add3a255c37df75740a6fda4c3605,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.716415,52.456941,On or near ALDWYCK WAY,E01030274,Waveney 008B,Investigation complete; no suspect identified
cecef304b6b840427b5cd8786aac395cff39bc5faabc931a5a28c7fcab145680,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.412644,52.242640,On or near NAT FLATMAN STREET,E01032612,Forest Heath 008F,Investigation complete; no suspect identified
33d5a08e0f15b0e3594ef1bbd908c34887cbbc078cd3d8850dffc503e0ed48bb,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.057036,51.956425,On or near Park/Open Space,E01029870,Babergh 010A,Investigation complete; no suspect identified
2539885528ec2097069aa2404c638248fb27bf74fcd4d4d977cb8b63a77f34ce,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.119549,52.032527,On or near CLEARWING CLOSE,E01029908,Babergh 005D,Investigation complete; no suspect identified
6e53b68f8bb512a54f7da8025531caac98c5975c8c486c586dbe6b7126713cc6,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.136284,52.039538,On or near WALTHAM CLOSE,E01030019,Ipswich 015C,Investigation complete; no suspect identified
d7e77480c0d0552c236749f0701efdf3be50b4e2813c9330131097f050501d38,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.397480,52.250467,On or near NORTH DRIVE,E01029950,Forest Heath 008C,Investigation complete; no suspect identified
65f8eb9adedbc90520aa36a6104c61846002442012034604ffffb43d2a9981a9,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.714239,52.244082,On or near HATTER STREET,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
baf12c77ef8a2a3cb34fed212aced02b309d1eb88d9268f95aacd56ddd989183,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.435673,52.079880,On or near MILL HILL,E01030113,St Edmundsbury 014E,Investigation complete; no suspect identified
1427fd1bb106fcacdc1606bca7607b92049579338fa087b3c9b8915c38f5bd22,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.747772,52.040657,On or near MEEKINGS ROAD,E01029913,Babergh 007B,Investigation complete; no suspect identified
f8013ab548d4d4995536da00629cd32d65080ff53619d9b38f0e4ed4f638a413,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.715574,52.250580,On or near CADNEY LANE,E01033049,St Edmundsbury 009G,Investigation complete; no suspect identified
841fea55cb390df9867af3f8ff48a5be60553497364c479b815b9051d47418a0,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.752818,52.128617,On or near OLD BURY ROAD,E01029900,Babergh 003A,Investigation complete; no suspect identified
72edbe75b15ff96eea217a58c3677d516a4ccc36f3c425d915aa49043785409d,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.816404,52.002190,On or near Sports/Recreation Area,E01029899,Babergh 009B,Investigation complete; no suspect identified
af3513f8e6a690a3ca90e2b511985f3f20e0c56370b8f1ecf2c6e3f158a88bf8,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.753238,52.479217,On or near Hospital,E01030249,Waveney 004C,Investigation complete; no suspect identified
f7497916924aea4573838535a2344113501854189b1ce6d9c62fde340fd47258,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.315857,52.090229,On or near Parking Area,E01030203,Suffolk Coastal 008C,Investigation complete; no suspect identified
