Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
9ee497daac833404e1332ebd040c9ae472abf860edc0a83d94f75a6d7bec8d1f,2014-03,Dorset Police,Dorset Police,-1.855712,50.729617,On or near STANLEY ROAD,E01015294,Bournemouth 015C,Investigation complete; no suspect identified
e59b3fee43b75c71c9cf7ab9e04b841a6374912b39d13b2736849f7b916d2aa8,2014-03,Dorset Police,Dorset Police,-1.898049,50.715831,On or near MCKINLEY ROAD,E01015370,Bournemouth 024D,Investigation complete; no suspect identified
c0b6533181b750ca8be3b49c5b7e633ed54b23016512b00b83150794302f22e9,2014-03,Dorset Police,Dorset Police,-1.989184,50.712530,On or near SARUM STREET,E01032661,Poole 015H,Investigation complete; no suspect identified
b4d57abdeafa15f5cbd292698127f0e738a524e702553be8b558d5305be3dff9,2014-03,Dorset Police,Dorset Police,-1.863696,50.722145,On or near CHRISTCHURCH ROAD,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
83d55b7db2d0381fd8729a872aad0ff5cc9e60babb277302074d4a6bca3e78a9,2014-03,Dorset Police,Dorset Police,-1.857764,50.753828,On or near CHARMINSTER ROAD,E01015343,Bournemouth 004A,Investigation complete; no suspect identified
511ba7b27059703e0ac5edd31283e33926a22bbade455893ec390e44341ec05d,2014-03,Dorset Police,Dorset Police,-1.884304,50.758461,On or near ROMNEY CLOSE,E01015335,Bournemouth 003D,Investigation complete; no suspect identified
cf2c6281631cfa068b78f3e35ba50cbd5dd1284746204a255f0bdfe9a3f028da,2014-03,Dorset Police,Dorset Police,-1.879546,50.745219,On or near HAWTHORN ROAD,E01015374,Bournemouth 009C,Investigation complete; no suspect identified
ae48744aba416776f8be481d06a4ca2b1d0cbd921c5062e8770786e3c6c336d3,2014-03,Dorset Police,Dorset Police,-1.937806,50.750148,On or near DOLBERY ROAD SOUTH,E01015379,Poole 002A,Investigation complete; no suspect identified
c0b1dbbcf38f7a01fe6e366702568c5f10a0f034720a23a0b7efecbcd83c0462,2014-03,Dorset Police,Dorset Police,-1.860905,50.726980,On or near Nightclub,E01015288,Bournemouth 021B,Investigation complete; no suspect identified
d58ecfe235cdab22d63296087207bc901fcee66eaf2217d22f03bd57105501eb,2014-03,Dorset Police,Dorset Police,-1.904741,50.740432,On or near VALLEY VIEW,E01015388,Poole 009C,Investigation complete; no suspect identified
37e578c3a555211dd7fec6d75600740c1a498f9699b1dc46a3e3139699bcf41f,2014-03,Dorset Police,Dorset Police,-1.936719,50.725193,On or near WARREN ROAD,E01015460,Poole 013B,Investigation complete; no suspect identified
c4d89143e3efdb537121af7b2427a9041c19d808abc8fb7afeb341ad2e573439,2014-03,Dorset Police,Dorset Police,-1.847443,50.727889,On or near HAMILTON CLOSE,E01015281,Bournemouth 019D,Investigation complete; no suspect identified
f32415beb62741c24418f6630e895c725b13c9cccd033bd20f562e4754282e59,2014-03,Dorset Police,Dorset Police,-1.957631,50.739680,On or near OLD WAREHAM ROAD,E01015440,Poole 011A,Investigation complete; no suspect identified
2e47a2d8276ad234662a2b5f4c75e3df6eabfa8dcdbfe2439f4f1acfbd31e33f,2014-03,Dorset Police,Dorset Police,-1.886695,50.754633,On or near COOMBE AVENUE,E01015337,Bournemouth 003E,Investigation complete; no suspect identified
61dfb861b1bd61bdfabd5d36ce21462b3b690300033f92be8f45a207e6a3584e,2014-03,Dorset Police,Dorset Police,-1.888833,50.767494,On or near WIMBORNE ROAD,E01015301,Bournemouth 001A,Investigation complete; no suspect identified
3df9c5e92054a1cb88060b0cb1449964709b3e9ab9816b8bb6d95fa812a56964,2014-03,Dorset Police,Dorset Police,-1.847443,50.727889,On or near HAMILTON CLOSE,E01015281,Bournemouth 019D,Investigation complete; no suspect identified
779899fdec459e3cf1228784fc629a60dfbb798320d4a6eb2f86513e1a2efae1,2014-03,Dorset Police,Dorset Police,-1.936870,50.728961,On or near Supermarket,E01015390,Poole 010A,Investigation complete; no suspect identified
56527a76bef6e7bd5c93b2f8819d10b342bfea50b013e53aebe288aa792dc942,2014-03,Dorset Police,Dorset Police,-1.994248,50.761495,On or near MACAULAY ROAD,E01015399,Poole 003E,Investigation complete; no suspect identified
a773029c591729d2b75f2bd2570e63f368b78c70160a9f00d1bf02510a0e74b8,2014-03,Dorset Police,Dorset Police,-1.902988,50.731743,On or near CHILTERN CLOSE,E01015389,Poole 009D,Investigation complete; no suspect identified
7bd63c4f87b9d09ac9da0c61e62ed73d79cd71487e22705394a87ab8fcf1eb57,2014-03,Dorset Police,Dorset Police,-1.865392,50.763108,On or near Park/Open Space,E01015350,Bournemouth 006E,Investigation complete; no suspect identified
c96664d3fc3b0d2b1bbfecd714f713caf73c25a31bf8ec6ee71bf8ac3923341e,2014-03,Dorset Police,Dorset Police,-1.864972,50.726912,On or near Bus/Coach Station,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
2336e26cb999130dd6bb1902806ef4a881943a8d6b2bb8e93fbd50333cb692f2,2014-03,Dorset Police,Dorset Police,-1.994248,50.761495,On or near MACAULAY ROAD,E01015399,Poole 003E,Investigation complete; no suspect identified
f913b4875fea58b303a55192818234062c4ce6bd89f3f5b128ab28427f3fb9e7,2014-03,Dorset Police,Dorset Police,-1.989555,50.765460,On or near UPPER GOLF LINKS ROAD,E01015399,Poole 003E,Investigation complete; no suspect identified
e5d035af691c78abf03aac4ea0f4953818b719ef0948981b436bf0595e064315,2014-03,Dorset Police,Dorset Police,-1.941234,50.728630,On or near RANDOLPH ROAD,E01015460,Poole 013B,Investigation complete; no suspect identified
8ae2690fa66959671cdc4c2c1d16bbec89a051c3f56759c2857cc555e0b0f3d4,2014-03,Dorset Police,Dorset Police,-1.993439,50.766899,On or near WENTWORTH DRIVE,E01015399,Poole 003E,Investigation complete; no suspect identified
553e9dd85337688e7390db6367449152ff2cbf0f781fa22aad3689a3b4b61212,2014-03,Dorset Police,Dorset Police,-1.878651,50.746010,On or near SMITHFIELD PLACE,E01015374,Bournemouth 009C,Investigation complete; no suspect identified
200327e4c2527e8884c84807390941a2e650afbf27dbad92534d5c7f689d0daf,2014-03,Dorset Police,Dorset Police,-1.902625,50.756509,On or near NORCLIFFE CLOSE,E01015310,Bournemouth 007A,Investigation complete; no suspect identified
3f5a3fd19e77da9902d2ca4f050aa571d5904fb5756371fd42f17d1534fa671e,2014-03,Dorset Police,Dorset Police,-1.904720,50.758156,On or near TEDDER GARDENS,E01015310,Bournemouth 007A,Investigation complete; no suspect identified
3f5e4e72d86ca2b1e93624e63b706c98f5cfda34dc0abd26a9e56bcecb308c82,2014-03,Dorset Police,Dorset Police,-1.875668,50.716097,On or near Theatre/Concert Hall,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
38b403b6f26bb810409e95a81b483a4158035bedbe79a66c0461987d5001cb1f,2014-03,Dorset Police,Dorset Police,-1.871439,50.719240,On or near BATH ROAD,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
d599d14819702304536f0592bb2f22167f9511a9491c3a821e2a2c7d077188e0,2014-03,Dorset Police,Dorset Police,-1.897210,50.749921,On or near FORSYTH GARDENS,E01015357,Bournemouth 007D,Investigation complete; no suspect identified
be7ebb9671281f0b919bcc07b9a1958ac2fb6f6f29e28cf71865b65648a5e0da,2014-03,Dorset Police,Dorset Police,-1.886779,50.719867,On or near Parking Area,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
a062ad0aed4948c0fff184914c67721fe9c106c82af4150c98181a81f407d4b4,2014-03,Dorset Police,Dorset Police,-1.851025,50.728487,On or near ST CLEMENT'S ROAD,E01015289,Bournemouth 021C,Investigation complete; no suspect identified
998e67e17efb5e8809722582a586f81895da7bf638398a2e26d7ae297506f335,2014-03,Dorset Police,Dorset Police,-1.860905,50.726980,On or near Nightclub,E01015288,Bournemouth 021B,Investigation complete; no suspect identified
1f9aef526111f069759df22cbda9229e4d9648bdda6fddae38344d96ad8c6d8b,2014-03,Dorset Police,Dorset Police,-1.864972,50.726912,On or near Bus/Coach Station,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
89d73bdc49523827b1596814949dd883f33e7f0195551f2e67f406110d2e8b18,2014-03,Dorset Police,Dorset Police,-1.860479,50.732276,On or near BENNETT ROAD,E01015327,Bournemouth 015D,Investigation complete; no suspect identified
f67c45ae0b0067aae299262ddce1fae30b9008d022fe19751190f9854999ebb6,2014-03,Dorset Police,Dorset Police,-1.838747,50.727005,On or near Shopping Area,E01015280,Bournemouth 019C,Investigation complete; no suspect identified
3e2b4e58db37d134f5ba71db343bf35bffd131cf1c781be7f03258d71692f7ae,2014-03,Dorset Police,Dorset Police,-1.845217,50.736807,On or near Sports/Recreation Area,E01015329,Bournemouth 015E,Investigation complete; no suspect identified
3b2e2449d4cc6f92d37ab6d3316413afdd18151348a2a5c2d72c10d6bbc6c8bb,2014-03,Dorset Police,Dorset Police,-1.932018,50.763085,On or near CRUSADER ROAD,E01015437,Poole 002D,Investigation complete; no suspect identified
3614662add4a281b844114b50c242dab1098c672d32aa68a350bbfc8d06001ec,2014-03,Dorset Police,Dorset Police,-1.876367,50.757545,On or near THE GROVE,E01015323,Bournemouth 006B,Investigation complete; no suspect identified
6d2c86a07c81b5320f0dc372fa6b84c44d3d242623526732ef8da948260375b0,2014-03,Dorset Police,Dorset Police,-1.932816,50.770136,On or near KING JOHN AVENUE,E01015436,Poole 002C,Investigation complete; no suspect identified
6e7609ebf70dadd38bae2cfb4ca120912b32dff385e654cf18088b44e4ed946f,2014-03,Dorset Police,Dorset Police,-1.873082,50.761426,On or near WIMBORNE ROAD,E01015324,Bournemouth 006C,Investigation complete; no suspect identified
5ca4037e06d659a9a9da00388c50a2926806861d2eec056fdc29a03fd88e4b94,2014-03,Dorset Police,Dorset Police,-1.940819,50.743666,On or near TRINIDAD CRESCENT,E01015442,Poole 008D,Investigation complete; no suspect identified
ff0511178d77cfc98f7a7561f587dabf8f16a8c56fba381e3a9264af6f5be3cd,2014-03,Dorset Police,Dorset Police,-1.964408,50.736193,On or near DALE CLOSE,E01015449,Poole 011C,Investigation complete; no suspect identified
7e0d99fa2233524d2cb061da7a0ff36ed7d8a8e2770322a02d7e40f1ebf5e443,2014-03,Dorset Police,Dorset Police,-1.866151,50.720637,On or near MEYRICK ROAD,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
78833f402d3a6f7f91095c1eb0817509dda6bac5619095e9faef406733ab509b,2014-03,Dorset Police,Dorset Police,-1.873669,50.722309,On or near Nightclub,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
25671e90fcedb39a8e0c7d08316415b53d9a7c3c90ffa7347fc54850e8b96e85,2014-03,Dorset Police,Dorset Police,-1.981363,50.718572,On or near Parking Area,E01032659,Poole 015F,Investigation complete; no suspect identified
02cb498958c4fca38c2dd441f4dec1badf3dc04d8c334583a9a1972baea9b914,2014-03,Dorset Police,Dorset Police,-1.941410,50.724575,On or near PARKSIDE ROAD,E01015463,Poole 013E,Investigation complete; no suspect identified
54773d7b7e2347918db390ec2edcb3dc6aee8c52f9cb7d8413a91d755938a402,2014-03,Dorset Police,Dorset Police,-1.999636,50.743699,On or near CREEKMOOR LANE,E01015417,Poole 006A,Investigation complete; no suspect identified
365f36542ed25caa67ea703700ee3eb0a0cce2be8cf7095885a5553531dacf6e,2014-03,Dorset Police,Dorset Police,-1.879962,50.721120,On or near Parking Area,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
1fa572d30474d0e889c03c370648058c8cb8137ecc13665b4e5bb13d719fd090,2014-03,Dorset Police,Dorset Police,-1.955630,50.712576,On or near PEARCE AVENUE,E01015452,Poole 017A,Investigation complete; no suspect identified
618ccb63398d7661d85b3be79bf1f798250dd7dacb58ed031921956165e7cbbd,2014-03,Dorset Police,Dorset Police,-1.951443,50.735200,On or near RINGWOOD ROAD,E01015440,Poole 011A,Investigation complete; no suspect identified
fd79ee513c7e970f63faa3a7578d6774974d085c23b6733a278fca2c0ba07a2b,2014-03,Dorset Police,Dorset Police,-1.931798,50.728805,On or near CARNEGIE CLOSE,E01015390,Poole 010A,Investigation complete; no suspect identified
5a16aef4452fbafe67f8df3402b9459d380b03173b028e6a2e4384e4b78a15b7,2014-03,Dorset Police,Dorset Police,-1.848556,50.725337,On or near GORDON ROAD,E01015279,Bournemouth 019B,Investigation complete; no suspect identified
59b09357f7d1a71bbdf85e517dceaf6f64259d0d8522df8bad86281c2aab217c,2014-03,Dorset Police,Dorset Police,-1.909216,50.757341,On or near CUNNINGHAM CRESCENT,E01015309,Bournemouth 005B,Investigation complete; no suspect identified
fbd72f32b294da1c53bda111397eea8522480c2763633cd1ea82726d9ff07f3a,2014-03,Dorset Police,Dorset Police,-1.855856,50.733286,On or near SHELBOURNE ROAD,E01015327,Bournemouth 015D,Investigation complete; no suspect identified
7e909ee718e700a6d0f05ec8c7935b77797719b682e3a51e6788e3e6859a132b,2014-03,Dorset Police,Dorset Police,-1.852373,50.732374,On or near SHELBOURNE CLOSE,E01015294,Bournemouth 015C,Investigation complete; no suspect identified
f1fbcaf2862707a0eb5bd6d44890d7f08b7b86726b0266008e453bdf7b838593,2014-03,Dorset Police,Dorset Police,-2.455177,50.608781,On or near Supermarket,E01020554,Weymouth and Portland 004B,Suspect charged
6263a771825c844711654e664cecd5a44026f3280c0825f272ff0a2b5bc852b5,2014-03,Dorset Police,Dorset Police,-2.455177,50.608781,On or near Supermarket,E01020554,Weymouth and Portland 004B,Suspect charged
6263a771825c844711654e664cecd5a44026f3280c0825f272ff0a2b5bc852b5,2014-03,Dorset Police,Dorset Police,-2.455177,50.608781,On or near Supermarket,E01020554,Weymouth and Portland 004B,Suspect charged
425e2661cf913fe3d0440350c883ef4ea053c0af30507383de0a9cedc704394d,2014-03,Dorset Police,Dorset Police,-1.779269,50.736368,On or near Nightclub,E01020368,Christchurch 006E,Suspect charged
425e2661cf913fe3d0440350c883ef4ea053c0af30507383de0a9cedc704394d,2014-03,Dorset Police,Dorset Police,-1.779269,50.736368,On or near Nightclub,E01020368,Christchurch 006E,Suspect charged
fa7973b38c8029f99196232778ebb95a53e05a754cf24ab97a6c1a8c2d767b1a,2014-03,Dorset Police,Dorset Police,-2.454726,50.614835,On or near KING STREET,E01020554,Weymouth and Portland 004B,Suspect charged
360b1eeb2339dd9ac5e6583614e54e4155e853cdcd7ea36d5c8bbca8dc28543f,2014-03,Dorset Police,Dorset Police,-1.777373,50.735717,On or near Supermarket,E01020367,Christchurch 006D,Suspect charged
360b1eeb2339dd9ac5e6583614e54e4155e853cdcd7ea36d5c8bbca8dc28543f,2014-03,Dorset Police,Dorset Police,-1.777373,50.735717,On or near Supermarket,E01020367,Christchurch 006D,Suspect charged
3b738846a8fde6cedcb3b82afeeb62818f0ecdde9f82d985980666ef19dc9dcd,2014-03,Dorset Police,Dorset Police,-2.447986,50.626929,On or near Parking Area,E01020560,Weymouth and Portland 002D,Offender given a caution
2bb8b939d6c37b53558f9201e18cda9d6a2d6d90cf9835bf7d0dc00a5ff487fc,2014-03,Dorset Police,Dorset Police,-2.436725,50.543670,On or near PARK ROAD,E01020562,Weymouth and Portland 009A,Suspect charged
2bb8b939d6c37b53558f9201e18cda9d6a2d6d90cf9835bf7d0dc00a5ff487fc,2014-03,Dorset Police,Dorset Police,-2.436725,50.543670,On or near PARK ROAD,E01020562,Weymouth and Portland 009A,Suspect charged
6003be8977aef25ab8d13930b6b1a30e66465cd08e70dedc2c6c6315b5a831cd,2014-03,Dorset Police,Dorset Police,-2.455317,50.618978,On or near CASSIOBURY ROAD,E01020555,Weymouth and Portland 004C,Suspect charged
68fa44a51ad4471817b810e0d889903dc2d19754664668dc1d35be3d252894e4,2014-03,Dorset Police,Dorset Police,-1.887621,50.823939,On or near Supermarket,E01020422,East Dorset 006B,Suspect charged
0d0ba2c31a5d516a4516d3a935f17207219bf241d310dd59593c9d2c65fcc26e,2014-03,Dorset Police,Dorset Police,-2.280167,50.899004,On or near LOWER STREET,E01020441,North Dorset 008D,Suspect charged
4d2cc3546d7b784df3c3505b92949cf08d29146055c2485272b561b0ea190d5f,2014-03,Dorset Police,Dorset Police,-2.760544,50.733645,On or near Supermarket,E01020503,West Dorset 008B,Suspect charged
bbb6235640c795b270a4d719d363c438a388efe0245e1f515abb90cd769bd10f,2014-03,Dorset Police,Dorset Police,-2.455317,50.618978,On or near CASSIOBURY ROAD,E01020555,Weymouth and Portland 004C,Suspect charged
8457e1502424dd9c25bb5f9b63f44ab5a70851b9b4f978ff27aef6d996ba6c48,2014-03,Dorset Police,Dorset Police,-2.187077,51.010758,On or near LINDLAR CLOSE,E01020456,North Dorset 003C,Suspect charged
dc4702c4926b5bbff1710593d806fa60b77fafccd87c8565e54e4a5b15999e68,2014-03,Dorset Police,Dorset Police,-1.777373,50.735717,On or near Supermarket,E01020367,Christchurch 006D,Suspect charged
91610e1e528440697cba7434d84454f0f20489ac5d1eb0c7706c75ac3777dcb6,2014-03,Dorset Police,Dorset Police,-2.454463,50.613963,On or near CLIFTON PLACE,E01020554,Weymouth and Portland 004B,Suspect charged
91610e1e528440697cba7434d84454f0f20489ac5d1eb0c7706c75ac3777dcb6,2014-03,Dorset Police,Dorset Police,-2.454463,50.613963,On or near CLIFTON PLACE,E01020554,Weymouth and Portland 004B,Suspect charged
3266db611c913b52599dbf6862242e3fba05eddef53f513d0974020aabc04e9f,2014-03,Dorset Police,Dorset Police,-2.756837,50.731349,On or near Parking Area,E01020502,West Dorset 008A,Suspect charged
261a13e8005cef6d038214f9471e0277342cc2035364ae1c3a131ddd614f6b3a,2014-03,Dorset Police,Dorset Police,-2.443983,50.701675,On or near Supermarket,E01020524,West Dorset 010E,Suspect charged
261a13e8005cef6d038214f9471e0277342cc2035364ae1c3a131ddd614f6b3a,2014-03,Dorset Police,Dorset Police,-2.443983,50.701675,On or near Supermarket,E01020524,West Dorset 010E,Suspect charged
2db79f4be51836c927aba2aa03d6d800ba9cc00adc80ecd330e3164643e6d3b0,2014-03,Dorset Police,Dorset Police,-2.757431,50.733890,On or near DOWNES STREET,E01020500,West Dorset 006C,Suspect charged
5326057557055797357e9313afe1424aa1ecc73ec13f1c0087a34b9eec8652bc,2014-03,Dorset Police,Dorset Police,-2.455421,50.623834,On or near Supermarket,E01020561,Weymouth and Portland 002E,Offender given a caution
5a633d02958f356c79b51f2918c21389797f9e131d8a4460b5f6be5a1e9ea03b,2014-03,Dorset Police,Dorset Police,-2.452826,50.627387,On or near SUNDEW CLOSE,E01020560,Weymouth and Portland 002D,Suspect charged
0f2e149781b4b47040f4cde994a83d033afbea21d0438cbe1e665b23aa363829,2014-03,Dorset Police,Dorset Police,,,No location,,,Suspect charged
712303dd7e0e5eedc4350c0c29f83ab17411a9efac25b892ff5fbc206a12e74e,2014-03,Dorset Police,Dorset Police,-2.469918,50.615970,On or near LINKS ROAD,E01020574,Weymouth and Portland 003A,Suspect charged
bf8c69d4bf09a4f52f0eb56fa5f3bb0f93caf443bc73e70ef5cb06827f84127f,2014-03,Dorset Police,Dorset Police,-2.904503,50.737536,On or near GARDENSIDE,E01020511,West Dorset 005A,Offender given a caution
21186b02485d3225ba208ac85d95a3f651dd45db141ba6dae0d189979efe3d1e,2014-03,Dorset Police,Dorset Police,-2.443653,50.710201,On or near ALEXANDRA ROAD,E01020527,West Dorset 009D,Offender given a caution
0b7d5832377f2f6285bb7256fedd8b59a6ce6a1cad1ccf25a1da64bd65cd8c79,2014-03,Dorset Police,Dorset Police,-1.759460,50.741563,On or near TROAK CLOSE,E01020363,Christchurch 005D,Offender given a caution
320db864df642bec2f88ec78ecb3c827cb9e28f4db5081948676ab85f9c9bd95,2014-03,Dorset Police,Dorset Police,-2.529709,50.942462,On or near SOUTH COURT,E01020547,West Dorset 001F,Suspect charged
08c199742923f72a49588b10bd2589fe8ebace7748f1e0d54408b502dba46d0e,2014-03,Dorset Police,Dorset Police,-2.454754,50.611894,On or near GREAT GEORGE STREET,E01020554,Weymouth and Portland 004B,Suspect charged
08c199742923f72a49588b10bd2589fe8ebace7748f1e0d54408b502dba46d0e,2014-03,Dorset Police,Dorset Police,-2.454754,50.611894,On or near GREAT GEORGE STREET,E01020554,Weymouth and Portland 004B,Suspect charged
202718a9477dc90a45577eb7b672bb9735d09e3fd6a7ef8498cd875c2529db9c,2014-03,Dorset Police,Dorset Police,-2.834723,50.791680,On or near BATTS LANE,E01020506,West Dorset 003D,Suspect charged
202718a9477dc90a45577eb7b672bb9735d09e3fd6a7ef8498cd875c2529db9c,2014-03,Dorset Police,Dorset Police,-2.834723,50.791680,On or near BATTS LANE,E01020506,West Dorset 003D,Suspect charged
b8e46046769603f13a949dd1807e9681d81272cd16afa0daf1c08ef0e1223489,2014-03,Dorset Police,Dorset Police,-2.164070,50.857033,On or near THE PLOCKS,E01020438,North Dorset 007D,Suspect charged
f1aa39ab8b7d2edf8c9c134135c4ae432ccd584c0fee70fd98fe159482aa933a,2014-03,Dorset Police,Dorset Police,-1.868738,50.803759,On or near SEVERN ROAD,E01020393,East Dorset 008D,Suspect charged
97cb21737d118a2fff61cbeb98544bfc924102caa1509f09c83b9b35e984c770,2014-03,Dorset Police,Dorset Police,-1.988951,50.801458,On or near Theatre/Concert Hall,E01020428,East Dorset 010C,Offender given a caution
97cb21737d118a2fff61cbeb98544bfc924102caa1509f09c83b9b35e984c770,2014-03,Dorset Police,Dorset Police,-1.988951,50.801458,On or near Theatre/Concert Hall,E01020428,East Dorset 010C,Offender given a caution
a42fffefe2946bcab4967214b2ab16b0d57985151845673dafdccc96b5426cf5,2014-03,Dorset Police,Dorset Police,-2.435705,50.716094,On or near FRIARY LANE,E01032644,West Dorset 009H,Suspect charged
60a55e4de300233aa04a36851af296fa62a5a1b188a3cfe438c9954407e7659c,2014-03,Dorset Police,Dorset Police,-2.834723,50.791680,On or near BATTS LANE,E01020506,West Dorset 003D,Suspect charged
60a55e4de300233aa04a36851af296fa62a5a1b188a3cfe438c9954407e7659c,2014-03,Dorset Police,Dorset Police,-2.834723,50.791680,On or near BATTS LANE,E01020506,West Dorset 003D,Suspect charged
3ba435a05072d7940e31a5bda500be769934fe5b434b5e0b788fdf43d954443c,2014-03,Dorset Police,Dorset Police,-2.456580,50.610655,On or near Parking Area,E01020554,Weymouth and Portland 004B,Suspect charged
26fdb20f9506b79275cb3a1751d6c29880ecdcd64a032e45d4e880871ab60b6d,2014-03,Dorset Police,Dorset Police,-1.907402,50.806961,On or near Petrol Station,E01020375,East Dorset 009A,Offender given a caution
c32c1bd4cfeda48a67ccc1f44d54a76823a3e051a652e658e8330a99522027f3,2014-03,Dorset Police,Dorset Police,-2.757216,50.733730,On or near Shopping Area,E01020500,West Dorset 006C,Suspect charged
6274a73362a4563286c906216055938d7f4dc99b956361b5b33c32a629f8f060,2014-03,Dorset Police,Dorset Police,-2.457475,50.752297,On or near CHESTNUT ROAD,E01020510,West Dorset 004B,Suspect charged
d4e3aaec15a4119f9639d46001a9e46a6f3c8dc36b154f23465acb44c6cd7f9b,2014-03,Dorset Police,Dorset Police,-2.462928,50.603768,On or near LANSDOWNE SQUARE,E01020584,Weymouth and Portland 006B,Suspect charged
15f84062063ac7cb00c3bdc2c8ffe2b927d8b5cff874ff6f39932b00825348ed,2014-03,Dorset Police,Dorset Police,-2.463095,50.627895,On or near CORONATION ROAD,E01020580,Weymouth and Portland 003E,Suspect charged
4133de70393bb545f266bb05967659da1336aeaf52c052227b24572720bdae19,2014-03,Dorset Police,Dorset Police,-2.436633,50.713798,On or near Shopping Area,E01032644,West Dorset 009H,Suspect charged
ff866f6431576ab61feb44ba5f540e9a67a950f6025da852dc5fb746ef11231e,2014-03,Dorset Police,Dorset Police,-2.760544,50.733645,On or near Supermarket,E01020503,West Dorset 008B,Suspect charged
becd0a53ad5b724319e1f0c60e29a0d7698c751a7a7552ba10dec47b7c84d9cf,2014-03,Dorset Police,Dorset Police,-2.760544,50.733645,On or near Supermarket,E01020503,West Dorset 008B,Suspect charged
d41a311308fc5ae005e06716ec8eb3b801f2631e78a059ea4f92a02d907f8571,2014-03,Dorset Police,Dorset Police,-2.164421,50.855971,On or near MARKET PLACE,E01020438,North Dorset 007D,Offender given a caution
a8274b5bdc23a69770789a7dc208c9e5cc4fa4a7d46663baedb9fd08f78850c2,2014-03,Dorset Police,Dorset Police,-2.455228,50.713547,On or near LISCOMBE CLOSE,E01020528,West Dorset 009E,Offender given a caution
c7d4f56a608dc7df05adfd92bd20f6ff58d3b91946563dbc8bba884ea338c034,2014-03,Dorset Police,Dorset Police,-2.396003,50.711155,On or near BOCKHAMPTON LANE,E01020505,West Dorset 011A,Suspect charged
c7d4f56a608dc7df05adfd92bd20f6ff58d3b91946563dbc8bba884ea338c034,2014-03,Dorset Police,Dorset Police,-2.396003,50.711155,On or near BOCKHAMPTON LANE,E01020505,West Dorset 011A,Suspect charged
488152431dd08531fa472c98e5dd1abb4a58a4f4bb5e21da3a74d912f56962fc,2014-03,Dorset Police,Dorset Police,-2.396003,50.711155,On or near BOCKHAMPTON LANE,E01020505,West Dorset 011A,Suspect charged
488152431dd08531fa472c98e5dd1abb4a58a4f4bb5e21da3a74d912f56962fc,2014-03,Dorset Police,Dorset Police,-2.396003,50.711155,On or near BOCKHAMPTON LANE,E01020505,West Dorset 011A,Suspect charged
ea0607cc01982f11425cb182cec4a6bc24c2869bdb0c7a28378d8a80f36f7ca7,2014-03,Dorset Police,Dorset Police,-2.242726,50.702061,On or near GOUZEAUCOURT ROAD,E01020493,Purbeck 004E,Suspect charged
51f89f19bd59a6440f8e272c8f97a471c10a17fb2f85312b1642c0d16f7c324a,2014-03,Dorset Police,Dorset Police,-1.756708,50.742025,On or near HILLARY ROAD,E01020348,Christchurch 005C,Suspect charged
03b01034fac2f35904917b832efe27635d8522d1117bddea3cdc826eddcac45f,2014-03,Dorset Police,Dorset Police,-2.027241,50.760781,On or near HILLSIDE GARDENS,E01020388,East Dorset 012G,Suspect charged
8138ea017b7253722c87b8ba314798ba1199c1cb512be59fab3e144821762f68,2014-03,Dorset Police,Dorset Police,-2.485181,50.619919,On or near Sports/Recreation Area,E01020514,West Dorset 012C,Suspect charged
8138ea017b7253722c87b8ba314798ba1199c1cb512be59fab3e144821762f68,2014-03,Dorset Police,Dorset Police,-2.485181,50.619919,On or near Sports/Recreation Area,E01020514,West Dorset 012C,Suspect charged
4c4d7cb9604d560adaaa7e095daec86a87502186a9904a6acc2264574dcd91ac,2014-03,Dorset Police,Dorset Police,-1.779269,50.736368,On or near Nightclub,E01020368,Christchurch 006E,Suspect charged
4c4d7cb9604d560adaaa7e095daec86a87502186a9904a6acc2264574dcd91ac,2014-03,Dorset Police,Dorset Police,-1.779269,50.736368,On or near Nightclub,E01020368,Christchurch 006E,Suspect charged
3d029ccc6a5d69e48426fd71c26744fd5835c751ce0a3cad51bfb5a3052f6f0f,2014-03,Dorset Police,Dorset Police,-2.027241,50.760781,On or near HILLSIDE GARDENS,E01020388,East Dorset 012G,Suspect charged
4372442cc678234d2f9c1d0f0938ae9c4cedcb084d1ca6adb3d955840dbe7ec3,2014-03,Dorset Police,Dorset Police,-2.185736,51.014151,On or near HAWTHORN CLOSE,E01020456,North Dorset 003C,Suspect charged
71c6e53483d825f6ed469b67ae1c89c8b51daed0f3541dfcb8b888f17402f577,2014-03,Dorset Police,Dorset Police,-2.455111,50.609330,On or near Supermarket,E01020554,Weymouth and Portland 004B,Offender given a caution
a8e905f19838ef44041cb2135ea1b28708be466dbbaaa0ec8bf6ecab87d11ee7,2014-03,Dorset Police,Dorset Police,-2.437866,50.712345,On or near Supermarket,E01032644,West Dorset 009H,Local resolution
