Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
6a575adfcdb5f1c838f3639cec59a31e8138fe0a971a697251dad908d54ddcec,2014-03,Lincolnshire Police,Lincolnshire Police,-0.160839,52.776953,On or near BIRKDALE CLOSE,E01026267,South Holland 009E,Investigation complete; no suspect identified
2fba438a98fa8b1cb8b6a80a0c734162cf7e841364dcca21085bc53aacb79e16,2014-03,Lincolnshire Police,Lincolnshire Police,-0.160839,52.776953,On or near BIRKDALE CLOSE,E01026267,South Holland 009E,Investigation complete; no suspect identified
8e96fa418b0e32755b6f4175190f54f60f3a036e4b52d8a5814e8f2d4f5b44f2,2014-03,Lincolnshire Police,Lincolnshire Police,-0.019687,52.980274,On or near WIDE BARGATE,E01026025,Boston 003C,Investigation complete; no suspect identified
ff7f9c70e4fa9717667b39f937e13a5e82bb25e15e842140d1ad319109371350,2014-03,Lincolnshire Police,Lincolnshire Police,-0.540606,53.227982,On or near Shopping Area,E01026176,Lincoln 006B,Investigation complete; no suspect identified
4dc9734accf2ffb24705717d48cbc80132fc5fb8e40ceb77a27d52e72b4d5f4d,2014-03,Lincolnshire Police,Lincolnshire Police,-0.045614,52.988354,On or near FENSIDE ROAD,E01026010,Boston 002A,Investigation complete; no suspect identified
cd27eccf4dc6c7724975ded1c0dbbee66cfabe3d1f498b37ee8c599b469c9ea9,2014-03,Lincolnshire Police,Lincolnshire Police,-0.036365,52.975480,On or near REVESBY AVENUE,E01026030,Boston 002C,Investigation complete; no suspect identified
8639999df29342bcdfb616f6d2e955e3e08a7dc4532da4cdfa161bfcc364ed23,2014-03,Lincolnshire Police,Lincolnshire Police,-0.773962,53.391842,On or near TRENT STREET,E01026383,West Lindsey 004E,Investigation complete; no suspect identified
57876e0215c826c0ff5dde32a865fe2829daaa0aa7de59f46e2a907dba04ab07,2014-03,Lincolnshire Police,Lincolnshire Police,-0.556423,53.222277,On or near Shopping Area,E01026133,Lincoln 008A,Investigation complete; no suspect identified
d31100f9ddaa7535272001392a2d31537c95da28b654b5b16f0b69329f3fb1ee,2014-03,Lincolnshire Police,Lincolnshire Police,-0.020281,52.978045,On or near MAIN RIDGE WEST,E01026025,Boston 003C,Investigation complete; no suspect identified
c8ad0794e23dd6aefcb760575de5567de7600cb3e5490af0526370ca99a8d5f8,2014-03,Lincolnshire Police,Lincolnshire Police,-0.643278,52.912342,On or near Further/Higher Educational Building,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
646412be9bbf7ca722e44cac1f108343b682924e2067b268eaf12ae1e2e1c3fe,2014-03,Lincolnshire Police,Lincolnshire Police,-0.643278,52.912342,On or near Further/Higher Educational Building,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
bca808ba44ed05acaa5ac5941799ba0a5a2352ea6f8f5f8dc818f731b6542749,2014-03,Lincolnshire Police,Lincolnshire Police,-0.643278,52.912342,On or near Further/Higher Educational Building,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
2e283e01e08554b3f295b719b198fe7858f702289ce3ae8de83e8923f5d290a5,2014-03,Lincolnshire Police,Lincolnshire Police,-0.408296,52.997763,On or near Shopping Area,E01026227,North Kesteven 010A,Investigation complete; no suspect identified
3da7fcbd86330ae5637bc1bb78a6e4d682ce9123d644324a091ad2239856e968,2014-03,Lincolnshire Police,Lincolnshire Police,-0.759525,53.405329,On or near OAKTREE AVENUE,E01026380,West Lindsey 002A,Investigation complete; no suspect identified
517a78b1e8b0ecf4227f879c72f7a596617323ba893341c811dcb6186302c3d1,2014-03,Lincolnshire Police,Lincolnshire Police,-0.180372,52.927353,On or near DARK LANE,E01026016,Boston 006A,Investigation complete; no suspect identified
a0825009ea1e2970f853328b122fb34b57c5de3204881a98bf43af9ce0c8ab49,2014-03,Lincolnshire Police,Lincolnshire Police,0.331977,53.142766,On or near Supermarket,E01026092,East Lindsey 014A,Investigation complete; no suspect identified
e75d7753046097171399590a1d0e432042415ff59243fa7b71ce05ce9a22640b,2014-03,Lincolnshire Police,Lincolnshire Police,-0.755912,52.992280,On or near THE PEACOCKS,E01026355,South Kesteven 002C,Investigation complete; no suspect identified
f1fe3e8e5fdf530ab9789a7afa57f132aff8a2eac269d6365612710ae9567747,2014-03,Lincolnshire Police,Lincolnshire Police,0.278821,53.309532,On or near CAMELOT GARDENS,E01026103,East Lindsey 006A,Investigation complete; no suspect identified
e20293a0d4d16f3e212f43480051519f63b5e08f8ded9d4ddff888406751bdba,2014-03,Lincolnshire Police,Lincolnshire Police,-0.410306,52.995786,On or near STATION ROAD,E01026227,North Kesteven 010A,Investigation complete; no suspect identified
f783be69fda96c9b106024d33ec8cb58699f2202c81f0fa967c098244179dd36,2014-03,Lincolnshire Police,Lincolnshire Police,-0.461436,52.655681,On or near UFFINGTON ROAD,E01026350,South Kesteven 016B,Investigation complete; no suspect identified
0b8efb60b5d80ac334c5542d5e34572731926728d10b34bcd3132046272a30db,2014-03,Lincolnshire Police,Lincolnshire Police,-0.004810,53.368735,On or near Parking Area,E01032986,East Lindsey 004D,Investigation complete; no suspect identified
c191c9bdf0cde9009f927fb3daf5e7acad78d9a06dd7831423c61b61e5b59ea9,2014-03,Lincolnshire Police,Lincolnshire Police,-0.585179,53.201460,On or near ASHWORTH CLOSE,E01026171,Lincoln 011H,Investigation complete; no suspect identified
48950a98178ca0a11a3aeb9959ae76654e9e6874c04e659f2e189286ad48a252,2014-03,Lincolnshire Police,Lincolnshire Police,-0.552119,53.207770,On or near FAIRFAX STREET,E01026175,Lincoln 010E,Investigation complete; no suspect identified
e431f3c7c6bf0b916650d6f0f94ca13e77121228e35e9c2590757ea27691b32c,2014-03,Lincolnshire Police,Lincolnshire Police,-0.585179,53.201460,On or near ASHWORTH CLOSE,E01026171,Lincoln 011H,Investigation complete; no suspect identified
d70bcb01fc04447f315fbc5d26a3f750bb40c3c5c5d9bd2e16293bbf2697428c,2014-03,Lincolnshire Police,Lincolnshire Police,-0.585179,53.201460,On or near ASHWORTH CLOSE,E01026171,Lincoln 011H,Investigation complete; no suspect identified
f6476dffdcc01d70c3e460763b05f96b1cd0de149996fa35036ac80e78ae74ba,2014-03,Lincolnshire Police,Lincolnshire Police,-0.545862,53.223201,On or near WITHAM MEWS,E01026132,Lincoln 005A,Investigation complete; no suspect identified
d01bc5e3c3aceb8257a5ca792802b25c11c76a5fa7ebc91c55aef90107d428c6,2014-03,Lincolnshire Police,Lincolnshire Police,-0.596518,53.193953,On or near FREEMAN ROAD,E01032991,North Kesteven 014E,Investigation complete; no suspect identified
6ae3da7df339fded5cab26e979a160d4f2eb605bd6b232d69e70f5574a0afbb0,2014-03,Lincolnshire Police,Lincolnshire Police,-0.044917,52.986967,On or near HOLLYDENE CLOSE,E01026010,Boston 002A,Investigation complete; no suspect identified
ed9aa88214c337452703aa2cc8e327a79652948e809fecc6f87e2e9211a12eb2,2014-03,Lincolnshire Police,Lincolnshire Police,-0.515773,53.240845,On or near WRAGBY ROAD,E01026154,Lincoln 004F,Investigation complete; no suspect identified
9ea9a72e006bc1e6d5c65d57ded5fdb722509f82e609f143eca433c91f5ef742,2014-03,Lincolnshire Police,Lincolnshire Police,0.004606,52.816270,On or near BOSTON ROAD,E01026248,South Holland 002B,Investigation complete; no suspect identified
889378556fccc107116250df6b09b445f6b96adc41899989bf9058293a70224e,2014-03,Lincolnshire Police,Lincolnshire Police,-0.542066,53.222498,On or near MONSON STREET,E01026177,Lincoln 006C,Investigation complete; no suspect identified
9da8a8b9f6d73d8c5e7b0f7f779cf437d064540c6108b1a03741c2d88b04240a,2014-03,Lincolnshire Police,Lincolnshire Police,-0.763732,53.394604,On or near RAVENDALE ROAD,E01026376,West Lindsey 006C,Investigation complete; no suspect identified
effb6a5df79c8105254f498ea4b5dc49b9cb39ef0a506fc88cd0be4af43ebf21,2014-03,Lincolnshire Police,Lincolnshire Police,0.329227,53.141956,On or near ALBERT ROAD,E01026092,East Lindsey 014A,Investigation complete; no suspect identified
bdf6d3afefdce3adc7024a5d186ab10ac71d29c927869279a35310f98ae95ae4,2014-03,Lincolnshire Police,Lincolnshire Police,-0.576830,53.200876,On or near SUDBURY CLOSE,E01026169,Lincoln 011G,Investigation complete; no suspect identified
cf052526fa45a8ab52e62e05522860247f36754afdb7724a0f3cc2650cff579b,2014-03,Lincolnshire Police,Lincolnshire Police,-0.645593,52.914409,On or near UNION STREET,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
abca36d0ae3fabbc0bae911a36b40ca9ad44b07428316419c05098e7796d72d7,2014-03,Lincolnshire Police,Lincolnshire Police,-0.648736,52.909950,On or near Shopping Area,E01026317,South Kesteven 006A,Investigation complete; no suspect identified
bd12cb2793faea177275be9853b2578393a56cb17cbd1d5b7ebeddb34825e81f,2014-03,Lincolnshire Police,Lincolnshire Police,-0.560736,53.187449,On or near ORCHID ROAD,E01026138,Lincoln 011B,Investigation complete; no suspect identified
9e796b26b0a8bd304a64b3d0f48adfb96c74e1fb141465269144165234749b69,2014-03,Lincolnshire Police,Lincolnshire Police,-0.570105,53.206800,On or near MOORLAND AVENUE,E01026173,Lincoln 010D,Investigation complete; no suspect identified
e4dfc643707ecf664ad31aef38997385d836f80c90c64b89af3fb9cd7402e454,2014-03,Lincolnshire Police,Lincolnshire Police,-0.659195,52.909798,On or near Supermarket,E01026309,South Kesteven 005B,Investigation complete; no suspect identified
acf6091ad60e5f80e074e3aae009635cddb8d52074280cccc3bdd734b9447cab,2014-03,Lincolnshire Police,Lincolnshire Police,-0.609261,53.214177,On or near LYNEHAM CLOSE,E01026129,Lincoln 007C,Investigation complete; no suspect identified
558d8714096206dfde082b9138122c139821571c3229df1f9a24f5dd10414abd,2014-03,Lincolnshire Police,Lincolnshire Police,-0.534981,53.228650,On or near Parking Area,E01026126,Lincoln 004D,Investigation complete; no suspect identified
e9d32bcb7089b7b5c53eab9b35e6c84da9b36d2e59e5ac1ea1281f86d3683983,2014-03,Lincolnshire Police,Lincolnshire Police,-0.764634,53.398245,On or near PINGLE CLOSE,E01026376,West Lindsey 006C,Investigation complete; no suspect identified
d287473eb30f7ff97683113c52e870adbcb9e5fba9fe9569d2e15ba0202bb3b0,2014-03,Lincolnshire Police,Lincolnshire Police,-0.767688,53.387292,On or near FOXBY HILL,E01026382,West Lindsey 004D,Investigation complete; no suspect identified
69411f83e2d634a94f96f56a0187fa57bb8f7982176ced1edd636ce29282d8d1,2014-03,Lincolnshire Police,Lincolnshire Police,-0.773194,53.402864,On or near CHARLES STREET,E01026379,West Lindsey 004B,Investigation complete; no suspect identified
dd9e88368e92d0f04a4b58ab2051b578392d1d8c923eda012a37c4ccda0c532b,2014-03,Lincolnshire Police,Lincolnshire Police,0.317733,53.150929,On or near ORCHID WAY,E01026094,East Lindsey 015B,Investigation complete; no suspect identified
1d6bbabfd8c668bc61445eba9db015a9dbf72d4a24a65b89adbd8fc6d37d8f61,2014-03,Lincolnshire Police,Lincolnshire Police,-0.335605,53.384307,On or near Police Station,E01026389,West Lindsey 003A,Investigation complete; no suspect identified
0ae1ea48d4ed24d5f0b8d431600f8ccf3ea881acd291bca9d69f212e663f6316,2014-03,Lincolnshire Police,Lincolnshire Police,-0.773023,53.405685,On or near Pedestrian Subway,E01026379,West Lindsey 004B,Investigation complete; no suspect identified
e1cd1954bf0abe0ec2dbf8d525236c50060db52e9b4f0287ad697fb7095e5286,2014-03,Lincolnshire Police,Lincolnshire Police,-0.775994,53.407001,On or near GAINAS AVENUE,E01026379,West Lindsey 004B,Investigation complete; no suspect identified
aacac41ec567158554320464af708b037d83161bbee7d27cb624300e17a6cf8e,2014-03,Lincolnshire Police,Lincolnshire Police,0.098226,53.177881,On or near WILLOUGHBY DRIVE,E01026100,East Lindsey 013E,Investigation complete; no suspect identified
47f55046ae2ec212835e862f34190c9cfbf2b2d896c287f5747603a543708b07,2014-03,Lincolnshire Police,Lincolnshire Police,-0.616395,53.183317,On or near BRACKEN COURT,E01032994,North Kesteven 003H,Investigation complete; no suspect identified
47a570d287b1c0a34e4322f06783496f2c3b1059c766a4a948baf2035c576aac,2014-03,Lincolnshire Police,Lincolnshire Police,-0.616395,53.183317,On or near BRACKEN COURT,E01032994,North Kesteven 003H,Investigation complete; no suspect identified
5608cf8728e4c72d0790f6065b444d2d9ad5d856c57fbc2393decf52c1470dd6,2014-03,Lincolnshire Police,Lincolnshire Police,-0.760555,53.389034,On or near CLAREMONT ROAD,E01026375,West Lindsey 006B,Investigation complete; no suspect identified
3f368d541e15fc1fb7fc0dce7aa9a135933bffad7f858b3368e4e80ae82a35ef,2014-03,Lincolnshire Police,Lincolnshire Police,-0.764077,53.407094,On or near PENDEEN CLOSE,E01026380,West Lindsey 002A,Investigation complete; no suspect identified
ac69dd1d68966722d7a7d89d9540ccec7271373e862872cffc795b0cd72b9b89,2014-03,Lincolnshire Police,Lincolnshire Police,-0.384586,53.041711,On or near SLEAFORD ROAD,E01026222,North Kesteven 009C,Investigation complete; no suspect identified
848f144f31bf45c399586a9d092ab499dbb4bace4f29bcf8c0cc8bff51b04677,2014-03,Lincolnshire Police,Lincolnshire Police,-0.604333,53.024588,On or near CHAPEL LANE,E01026329,South Kesteven 001C,Investigation complete; no suspect identified
ffc67c5abe8fe93c3590f3c80269cce7c38872ba96074246a1af1cfada5d4f91,2014-03,Lincolnshire Police,Lincolnshire Police,-0.776006,53.401868,On or near CHURCH STREET,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
4d0e2f8e87c45a02277680d58fb742c57644a627c8d5e45568aee92fed767d40,2014-03,Lincolnshire Police,Lincolnshire Police,0.191227,52.767996,On or near Supermarket,E01026277,South Holland 008D,Investigation complete; no suspect identified
180aabddc4df116348754dc57106701cc7679382957561dced3aeae9b7c4abb8,2014-03,Lincolnshire Police,Lincolnshire Police,-0.543884,53.225433,On or near Shopping Area,E01026132,Lincoln 005A,Investigation complete; no suspect identified
4db24c654fa603b788bf3048a9db827fc110072c4e65f634d583a8c79dbac4af,2014-03,Lincolnshire Police,Lincolnshire Police,-0.754542,53.402869,On or near DOVE CLOSE,E01026377,West Lindsey 006D,Investigation complete; no suspect identified
10073f872df8ab62c9110d0241c821e01e6a5b5b9fb061219f57298ef98e33ad,2014-03,Lincolnshire Police,Lincolnshire Police,-0.766684,53.410051,On or near HOYLAKE CLOSE,E01026380,West Lindsey 002A,Investigation complete; no suspect identified
8e65d981ad3cf1b41b6c59e36d0c810e5513de32744389643470337140d2f552,2014-03,Lincolnshire Police,Lincolnshire Police,-0.774439,53.398813,On or near Shopping Area,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
1a62d7d5c991a996066af39b344af60e3572263036967f623ce403895f1bdebd,2014-03,Lincolnshire Police,Lincolnshire Police,-0.760555,53.389034,On or near CLAREMONT ROAD,E01026375,West Lindsey 006B,Investigation complete; no suspect identified
a6019de7cd607657c7aa8cb4419f6c69447141cffd874cfc4f53aae0abd4972e,2014-03,Lincolnshire Police,Lincolnshire Police,-0.770596,53.391780,On or near BURTON STREET,E01026383,West Lindsey 004E,Investigation complete; no suspect identified
9a45bd27134115af4a3d73bf5a80c20fef5f8e732d8d55d73e1cf640a17c6644,2014-03,Lincolnshire Police,Lincolnshire Police,-0.637827,52.928237,On or near ROSEDALE DRIVE,E01026352,South Kesteven 003E,Investigation complete; no suspect identified
f7539ec343f80c4a9532a871e8642994f31ecef7271ce21b9474834ce02d6e9f,2014-03,Lincolnshire Police,Lincolnshire Police,-0.059495,52.924613,On or near EDINBURGH DRIVE,E01026019,Boston 007C,Investigation complete; no suspect identified
5143cdc540179a7cd07bb43d7dd8cb1a8b79d23f3bbdb55805278ead83f322d6,2014-03,Lincolnshire Police,Lincolnshire Police,-0.587777,53.183458,On or near Parking Area,E01026218,North Kesteven 014C,Investigation complete; no suspect identified
46ac6d529bcd6d4dba4f0601ded37037fdcdad51b6aeb386023183307d7863ce,2014-03,Lincolnshire Police,Lincolnshire Police,-0.545499,53.252026,On or near TRELAWNEY CRESCENT,E01026150,Lincoln 001B,Investigation complete; no suspect identified
bb259d134df62b4db5a37056d9d81c1971a2d95c3fc1c4a7b6301f8d40b49faa,2014-03,Lincolnshire Police,Lincolnshire Police,-0.666401,53.493615,On or near WESTCLIFFE ROAD,E01026402,West Lindsey 002C,Investigation complete; no suspect identified
9f44869e469367916945a6608d46d218e2e84c00735e44c7472ff1c754a7eb91,2014-03,Lincolnshire Police,Lincolnshire Police,-0.554432,53.220923,On or near ST MATHEWS CLOSE,E01026133,Lincoln 008A,Investigation complete; no suspect identified
55509efeb92b053f3aef0e6fddd3325618b9f0ad7186443bca824c09ace42b1c,2014-03,Lincolnshire Police,Lincolnshire Police,-0.671619,52.909066,On or near BEECHCROFT ROAD,E01026310,South Kesteven 005C,Investigation complete; no suspect identified
753893f8b84db942d813e5f256da31cb0a8598ea45edf1b2d74fa3b9346bcdd9,2014-03,Lincolnshire Police,Lincolnshire Police,-0.771050,53.394293,On or near HIGH STREET,E01026383,West Lindsey 004E,Investigation complete; no suspect identified
a9abb997ccd02b8dc63b83952dc9b6b859bea2ec0438435edbe7afc1c70b32b9,2014-03,Lincolnshire Police,Lincolnshire Police,-0.761849,53.399358,On or near SPRINGFIELD CLOSE,E01026377,West Lindsey 006D,Investigation complete; no suspect identified
b0728635dd1308d2c187388daa160ff7d0e9e178f1b6479fc0e6f2f29e2803e3,2014-03,Lincolnshire Police,Lincolnshire Police,-0.640447,52.916804,On or near Petrol Station,E01026353,South Kesteven 003F,Investigation complete; no suspect identified
737f7f500b364ee6bb600f46dd70310ddb1aa21593a95f392b520db8a9984429,2014-03,Lincolnshire Police,Lincolnshire Police,-0.547614,53.232068,On or near WHITEHALL GROVE,E01026143,Lincoln 005B,Investigation complete; no suspect identified
2fb193b25e6275db2047038d97ab70d39c4060672a0e29a43e4388f3eb8184f6,2014-03,Lincolnshire Police,Lincolnshire Police,-0.038378,52.980692,On or near GRANVILLE STREET,E01026032,Boston 002D,Investigation complete; no suspect identified
32303c5efb3a23b48148b18f52e5532ab1667115bc03653a8554dfc848cbad59,2014-03,Lincolnshire Police,Lincolnshire Police,0.001114,53.367162,On or near ALBION PLACE,E01026081,East Lindsey 004A,Investigation complete; no suspect identified
3709c8f1bdc7bb769033d7e892068a299767b2ca24d95e7ffe833666fc255e84,2014-03,Lincolnshire Police,Lincolnshire Police,-0.063293,52.968163,On or near WORTLEY'S LANE,E01026039,Boston 009D,Investigation complete; no suspect identified
c59a6ef22fb9039a45809c40c547d3f5adabb51462c2c82a8a54d62df93b1cc0,2014-03,Lincolnshire Police,Lincolnshire Police,-0.556870,53.203629,On or near GRAINSBY CLOSE,E01026170,Lincoln 010B,Investigation complete; no suspect identified
ca1b6f7c575d7838ad1c45c7a4f503346c2d1c20d2551958568d0660ce8579b0,2014-03,Lincolnshire Police,Lincolnshire Police,-0.605325,53.220082,On or near DELLFIELD COURT,E01026127,Lincoln 007A,Investigation complete; no suspect identified
1576ddcf9e3eafa7c2b3cbd976f2fc60e6ea60f044ac75834026065239b1a941,2014-03,Lincolnshire Police,Lincolnshire Police,-0.771461,53.397758,On or near Supermarket,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
cd3014d5bd099d3c19f20a3ab6a96dfb600c8a4af2057a1151b069641497e32a,2014-03,Lincolnshire Police,Lincolnshire Police,-0.316304,53.495363,On or near HORSE MARKET,E01026367,West Lindsey 001A,Investigation complete; no suspect identified
46d51b20fd1e47b4141041a19cb8f8b9604eedb6601c1c62ce806b30dbbaf061,2014-03,Lincolnshire Police,Lincolnshire Police,-0.518074,53.235399,On or near Prison,E01026125,Lincoln 003A,Investigation complete; no suspect identified
dfaa50cc4a3b6a4adac20ac0a3d5771f5c1c2e54a8d16c7df0d50936a40cc40a,2014-03,Lincolnshire Police,Lincolnshire Police,-0.653633,52.867572,On or near STROXTON LANE,E01026315,South Kesteven 009A,Investigation complete; no suspect identified
19f2aa31eb44177ab330af4b9fd1d14f3f80cfbd2421eb6fcaf96f56afb55a0d,2014-03,Lincolnshire Police,Lincolnshire Police,-0.024577,52.965817,On or near WYBERTON LOW ROAD,E01026006,Boston 003A,Investigation complete; no suspect identified
6134aa62fe2a35a5bf1a52a1b06a272f0f1725ce72fe9b7b43a231b45f521ed2,2014-03,Lincolnshire Police,Lincolnshire Police,-0.596518,53.193953,On or near FREEMAN ROAD,E01032991,North Kesteven 014E,Investigation complete; no suspect identified
0646cfb4f730890185df33355d33a4bd9b78e9629712b21c07c1dda7ce938d79,2014-03,Lincolnshire Police,Lincolnshire Police,-0.627498,52.854022,On or near Parking Area,E01026315,South Kesteven 009A,Investigation complete; no suspect identified
bbd8f005377fb500cb33bc5e141dd94ad0b1acbcefb0ac2dcfde36fbc827014e,2014-03,Lincolnshire Police,Lincolnshire Police,-0.694405,52.948973,On or near GONERBY LANE,E01026340,South Kesteven 002B,Investigation complete; no suspect identified
507689ab8996ffff03f21a655ec754f21c59968e204ce8926dc84992c833789e,2014-03,Lincolnshire Police,Lincolnshire Police,-0.663989,52.900907,On or near Police Station,E01026308,South Kesteven 005A,Investigation complete; no suspect identified
fa818c5960ddcc90885fdfdbbb392e22d43cbd49e96f5344ff89dd502a299b51,2014-03,Lincolnshire Police,Lincolnshire Police,-0.546088,52.979957,On or near Petrol Station,E01026313,South Kesteven 001A,Investigation complete; no suspect identified
69f4d409847faef88a79dd0c041e5cf031f508aa9d40e06623d3dca56a90d251,2014-03,Lincolnshire Police,Lincolnshire Police,-0.645593,52.914409,On or near UNION STREET,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
dacd3e6dc4e66d0d1987c17727e9784d4bc32171e6171b21777d42ba103a6d1d,2014-03,Lincolnshire Police,Lincolnshire Police,-0.642606,52.904333,On or near BURROWS CLOSE,E01026318,South Kesteven 006B,Investigation complete; no suspect identified
b05d8a76b838d2f9118e67add74ed89109db5c7edd9806009e8548156125198b,2014-03,Lincolnshire Police,Lincolnshire Police,-0.649700,52.899038,On or near BOLSOVER ROAD,E01026319,South Kesteven 006C,Investigation complete; no suspect identified
675adbd2d87338d4cc8e192c9465f4c81632ec8d90c1ea0501621e7cf9369815,2014-03,Lincolnshire Police,Lincolnshire Police,-0.779021,53.400559,On or near MORLEY STREET,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
7a9ba5676afd22cdb767e752ba3d6a96771a03a2fb7a90d67903cbd9b8969bea,2014-03,Lincolnshire Police,Lincolnshire Police,0.036937,52.862148,On or near STRAWBERRY FIELDS DRIVE,E01026248,South Holland 002B,Investigation complete; no suspect identified
6e703561c20fb1411d0edb84a6995e1491be92375f599780dee33ce6d7467317,2014-03,Lincolnshire Police,Lincolnshire Police,-0.771461,53.397758,On or near Supermarket,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
b14c3d5c90462feaae260bba4969566e9dfa0f0e43d59105ef78d9d136987e73,2014-03,Lincolnshire Police,Lincolnshire Police,-0.753110,52.906398,On or near SEDGEBROOK ROAD,E01026315,South Kesteven 009A,Investigation complete; no suspect identified
0492df858f5d7485694f7ce4e6b6dcf8b28a599b8556511055b2de32fb5a81a4,2014-03,Lincolnshire Police,Lincolnshire Police,-0.753110,52.906398,On or near SEDGEBROOK ROAD,E01026315,South Kesteven 009A,Investigation complete; no suspect identified
191f7e29fd906ae08cd0cf51a8ca047ea57653419d5e272067e80cbf4ae2b8d4,2014-03,Lincolnshire Police,Lincolnshire Police,-0.512627,53.243826,On or near OUTER CIRCLE GREEN,E01026154,Lincoln 004F,Investigation complete; no suspect identified
2f590b791d4b8b9f58b6cab95d6984c745265d08a479b97afd1730c8b758e799,2014-03,Lincolnshire Police,Lincolnshire Police,-0.624547,52.925737,On or near ST ANDREWS,E01026294,South Kesteven 007C,Investigation complete; no suspect identified
0c799f9df3d192ec7aea3630b9851bd78add3bb4a544019fd0cf05cc32411342,2014-03,Lincolnshire Police,Lincolnshire Police,-0.693030,52.883439,On or near RECTORY LANE,E01026315,South Kesteven 009A,Investigation complete; no suspect identified
0b52f532caabe1832595079b0c8d12422932586db92563b6e4b2d765f1312ad3,2014-03,Lincolnshire Police,Lincolnshire Police,-0.693030,52.883439,On or near RECTORY LANE,E01026315,South Kesteven 009A,Investigation complete; no suspect identified
42ddfc4986d75e8f87c89465e1c026f31d0f8e500d878d28a68691a606ebd922,2014-03,Lincolnshire Police,Lincolnshire Police,-0.753110,52.906398,On or near SEDGEBROOK ROAD,E01026315,South Kesteven 009A,Investigation complete; no suspect identified
5b4443bf8196a80a77f6e8bb3276fa86709dd3a58b7871391f8ae825c40d86ab,2014-03,Lincolnshire Police,Lincolnshire Police,-0.769030,52.933830,On or near MAIN STREET,E01025885,Melton 001A,Investigation complete; no suspect identified
d8795d3d306d83d32597a9d3d6762aa65be91bd0022343fc959198b24ce92d63,2014-03,Lincolnshire Police,Lincolnshire Police,0.329227,53.141956,On or near ALBERT ROAD,E01026092,East Lindsey 014A,Investigation complete; no suspect identified
9251a76797e0a2c599924a87fddbac83dd6c3f0bd982f43d9a6f233736b1bcba,2014-03,Lincolnshire Police,Lincolnshire Police,0.178194,52.772687,On or near WITHINGTON STREET,E01026279,South Holland 008F,Investigation complete; no suspect identified
84564b2f2c13fb88ea5c23c2b2b34ecea815eaa4b51da21140190289ae7fe1de,2014-03,Lincolnshire Police,Lincolnshire Police,-0.110902,53.203776,On or near THE CRESCENT,E01026064,East Lindsey 011A,Investigation complete; no suspect identified
2fe0e1cbf7e2497a2cdda771dea03297115b14f5746df8cbbd0df4a7a22fd8bd,2014-03,Lincolnshire Police,Lincolnshire Police,-0.769555,53.387707,On or near Supermarket,E01026382,West Lindsey 004D,Investigation complete; no suspect identified
a69e027a8465499cb37fb20d11b46dd681dd54d9542e36d7e7c58b76015fc65c,2014-03,Lincolnshire Police,Lincolnshire Police,-0.693678,52.883132,On or near WEST END,E01026315,South Kesteven 009A,Investigation complete; no suspect identified
ec1534968a25199bd480cb3996aa1dbbbbdc00ab7ef31f8532f1d3d90919c980,2014-03,Lincolnshire Police,Lincolnshire Police,-0.693678,52.883132,On or near WEST END,E01026315,South Kesteven 009A,Investigation complete; no suspect identified
79d2221930aa59c1a41d804907847f8877fb5a55f835bbcd5c8fd289db4ebae3,2014-03,Lincolnshire Police,Lincolnshire Police,-0.693030,52.883439,On or near RECTORY LANE,E01026315,South Kesteven 009A,Investigation complete; no suspect identified
d7f17faaf76b988e2e71b49c02e1596aa770e47cbd71fc8060663f89acf29c56,2014-03,Lincolnshire Police,Lincolnshire Police,-0.539829,53.236755,On or near CHAPEL LANE,E01026148,Lincoln 003D,Investigation complete; no suspect identified
b46c9798bccd876e4a47984c53aadb4d3abea83e2f21b983988ecb25f17edac3,2014-03,Lincolnshire Police,Lincolnshire Police,-0.774647,53.392622,On or near Petrol Station,E01026383,West Lindsey 004E,Investigation complete; no suspect identified
7fd46cf251d2c21669ea270c3d6100ba0e123ffb7cf17337d4602969518c4ceb,2014-03,Lincolnshire Police,Lincolnshire Police,-0.671860,52.823358,On or near PARK LANE,E01026331,South Kesteven 009B,Investigation complete; no suspect identified
a2533f3563ea92ea0ca3c12d3bed5b294ef82a09c862b4606c4a8bdb0245896f,2014-03,Lincolnshire Police,Lincolnshire Police,-0.746891,53.390401,On or near Petrol Station,E01026375,West Lindsey 006B,Investigation complete; no suspect identified
74b4a3c6d5207f899997d6f8dc3f30ad45a06a4883cb228c5d96a75c25a67154,2014-03,Lincolnshire Police,Lincolnshire Police,-0.526358,53.228022,On or near LYTTON STREET,E01026126,Lincoln 004D,Investigation complete; no suspect identified
