Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
7505d03abf9a0caf8f8393cff6efc9c32ec3c37e92670c6388e1bb15ddfec49a,2014-03,Northamptonshire Police,Northamptonshire Police,-0.883513,52.257430,On or near GREENVIEW DRIVE,E01027189,Northampton 015D,Investigation complete; no suspect identified
43b8254604a46ec23b04ef8006522b016ff7d4d0b6b85acfa9fa78ff1e5c952e,2014-03,Northamptonshire Police,Northamptonshire Police,-0.894302,52.237725,On or near DYCHURCH LANE,E01027223,Northampton 025A,Investigation complete; no suspect identified
c64610836409321cdfee31417bd809a62fba4bd912f9241036ee24f101db3245,2014-03,Northamptonshire Police,Northamptonshire Police,-1.024252,52.324722,On or near DAIRY FIELD,E01027021,Daventry 004D,Investigation complete; no suspect identified
a215625f7a84aa6e1aa617da09e14b97cd082987f6196d1581e22eb19c89cd06,2014-03,Northamptonshire Police,Northamptonshire Police,-0.884300,52.233621,On or near BROWN'S WAY,E01027224,Northampton 025B,Investigation complete; no suspect identified
b22556ba70ce2bd3214146ff7b2f2f56f951501970aad06bac1264efa421c6b7,2014-03,Northamptonshire Police,Northamptonshire Police,-0.656039,52.337372,On or near LAWS LANE,E01027326,Wellingborough 001A,Investigation complete; no suspect identified
ce5b573aad32a70c99459103b6da40f7bb5ffa93886be9942903b4c78eca08b1,2014-03,Northamptonshire Police,Northamptonshire Police,-0.793628,52.420357,On or near COLUMBUS CRESCENT,E01027126,Kettering 003D,Investigation complete; no suspect identified
49a1cae259595021ff2c710e9f8e6bd8e6e67869f0d5ba4fc3333e76788d3940,2014-03,Northamptonshire Police,Northamptonshire Police,-0.737964,52.403035,On or near POPPY FIELDS,E01027117,Kettering 007F,Investigation complete; no suspect identified
7a73615af46258280562c878af95019903ae8033aebe856a878397e950a9272d,2014-03,Northamptonshire Police,Northamptonshire Police,-0.901066,52.229499,On or near WEST COTTON CLOSE,E01032980,Northampton 028E,Investigation complete; no suspect identified
3f8f83c3785952ce9d5e0cdfcf8f37ee6f182f3aea2ff6b87102d8a7ee2c169c,2014-03,Northamptonshire Police,Northamptonshire Police,-0.997800,52.129457,On or near KEATS DRIVE,E01027300,South Northamptonshire 004D,Investigation complete; no suspect identified
af5a129d32b706608ed6634452437a46e2f26c8c211e2d72379e4ea0b826981e,2014-03,Northamptonshire Police,Northamptonshire Police,-0.822269,52.272452,On or near TREETOPS,E01027246,Northampton 005E,Investigation complete; no suspect identified
011ce8f9e22c890364aacc3df8f2ce5100824129c181aee05a4467c7dadae14d,2014-03,Northamptonshire Police,Northamptonshire Police,-1.146762,52.255742,On or near JELLICOE CLOSE,E01027013,Daventry 008D,Investigation complete; no suspect identified
befd56a5042d309a6760d2c40225fdaa544d69a80738b05a88be82943b7d3bdd,2014-03,Northamptonshire Police,Northamptonshire Police,-0.682760,52.492582,On or near LLOYDS ROAD,E01026957,Corby 003A,Investigation complete; no suspect identified
cae738bea22e6bc74910d08fbe4c1999c55fc1078392b434de02f1132b8d8f5d,2014-03,Northamptonshire Police,Northamptonshire Police,-0.990535,52.132874,On or near THE RUINS,E01027303,South Northamptonshire 004E,Investigation complete; no suspect identified
5af99389bd8ed9eedfda5fbd5726c2b933a76bdeca8159fb812f846cd800ee2b,2014-03,Northamptonshire Police,Northamptonshire Police,-0.895435,52.228655,On or near Supermarket,E01032981,Northampton 028F,Investigation complete; no suspect identified
e0f143ef8aa31b8934e0142ded4147b3f2844be4c00bc23144cd7ffc362d158e,2014-03,Northamptonshire Police,Northamptonshire Police,-0.902814,52.276204,On or near ANCHOR DRIVE,E01027146,Northampton 003C,Investigation complete; no suspect identified
f90e0a1870b45dfa76da33bbe31c60e9dd9cc68f6cc6c31ee81dcc5703472c81,2014-03,Northamptonshire Police,Northamptonshire Police,-0.877952,52.239172,On or near LOWER THRIFT STREET,E01027224,Northampton 025B,Investigation complete; no suspect identified
7c195de7e580e12b00e9a21c32c7ffdb71d1dc1ba208666922b7fcfa658da41b,2014-03,Northamptonshire Police,Northamptonshire Police,-0.725296,52.400382,On or near TORDOFF PLACE,E01027110,Kettering 007B,Investigation complete; no suspect identified
99df4d786015b06e621b0606880682cd7ef19885285fda1b80b244bf8d773c02,2014-03,Northamptonshire Police,Northamptonshire Police,-0.888330,52.254608,On or near MURRAY AVENUE,E01027185,Northampton 015B,Investigation complete; no suspect identified
a3702eba112754301361bb2ce5e443440aef053191743cef75d354f17505d1d5,2014-03,Northamptonshire Police,Northamptonshire Police,-0.695175,52.305767,On or near GEORGE STREET,E01027352,Wellingborough 006D,Investigation complete; no suspect identified
f801114f78809eb0da7a004d436d9a5ece6eb1fe82605627606aca671133d3d1,2014-03,Northamptonshire Police,Northamptonshire Police,-0.725296,52.400382,On or near TORDOFF PLACE,E01027110,Kettering 007B,Investigation complete; no suspect identified
7b1653fd53aff7b8a5484f43404e2dd7b341ca391ea3cf87fbefd0275294743c,2014-03,Northamptonshire Police,Northamptonshire Police,-0.743740,52.388568,On or near GRANT CLOSE,E01027116,Kettering 007E,Investigation complete; no suspect identified
14d269efc29a99a04d178f41eb5f34fd490ccf7e71b9d292024afe98b1bce173,2014-03,Northamptonshire Police,Northamptonshire Police,-0.899056,52.236790,On or near GOLD STREET,E01032979,Northampton 021F,Investigation complete; no suspect identified
aac89411423a353c9a851c4292fa89f8f0c1c8bf0d8f426531b5947624c8b24c,2014-03,Northamptonshire Police,Northamptonshire Police,-0.896942,52.235781,On or near Nightclub,E01027223,Northampton 025A,Investigation complete; no suspect identified
d4be9e06c2a6cdc8de5b62716a31bb8f2357dce1738a6ccbe85d7200787bd9c5,2014-03,Northamptonshire Police,Northamptonshire Police,-0.921967,52.224954,On or near FRENCHAM CLOSE,E01027234,Northampton 026B,Investigation complete; no suspect identified
09b4f6581118e205e8f2b1510cbc748a4ab62e7fec54f4b78753c0fe30e8b72e,2014-03,Northamptonshire Police,Northamptonshire Police,-0.997800,52.129457,On or near KEATS DRIVE,E01027300,South Northamptonshire 004D,Investigation complete; no suspect identified
72010a868628ef3e294510d4da4a88601413c875c1e9a209a72e552fa6ffbdf9,2014-03,Northamptonshire Police,Northamptonshire Police,-0.715999,52.415314,On or near MILTON COURT,E01027088,Kettering 004D,Investigation complete; no suspect identified
786ea00548092ec785a9011b8633ab2bbe2af40658252fec7cb65802e4a4bd5b,2014-03,Northamptonshire Police,Northamptonshire Police,-0.898228,52.283201,On or near GREVILLE CLOSE,E01026997,Daventry 005A,Investigation complete; no suspect identified
a6cb91295b6134501affb16063c9b9abad939a71f031111a7da7d1071049185c,2014-03,Northamptonshire Police,Northamptonshire Police,-0.857407,52.144346,On or near PARK LANE,E01027294,South Northamptonshire 003E,Investigation complete; no suspect identified
5d3d46aca1520699233a5b0eb6b103fff0682c2a10cce5b5fe0efc60ee4bd1f0,2014-03,Northamptonshire Police,Northamptonshire Police,-1.147108,52.260599,On or near FROBISHER CLOSE,E01027012,Daventry 006D,Investigation complete; no suspect identified
c49f26382307b65395d4538d2f8c0fb0ae0788a53d22e3c69c62deac4083205a,2014-03,Northamptonshire Police,Northamptonshire Police,-0.597041,52.365924,On or near RUSHWELL CLOSE,E01027078,East Northamptonshire 004C,Investigation complete; no suspect identified
bb920d780f727b6b5f93d976ead25e8148369116d2f1b9ba33ace7a00720f0b7,2014-03,Northamptonshire Police,Northamptonshire Police,-0.853082,52.261985,On or near GRANGE ROAD,E01027168,Northampton 012A,Investigation complete; no suspect identified
f620055b01c6ab4d27dab5a0ee223af15f9e7049fe7a48bbdd70afe4aa98029d,2014-03,Northamptonshire Police,Northamptonshire Police,-0.895738,52.243592,On or near DEAL STREET,E01027153,Northampton 021C,Investigation complete; no suspect identified
c157dc5b8aaaa6f6e780bdca2609053a107ef442546083763142b32636e7448c,2014-03,Northamptonshire Police,Northamptonshire Police,-0.713401,52.305949,On or near MINERVA WAY,E01027310,Wellingborough 007B,Investigation complete; no suspect identified
4424e6992564e9f1f9c2152d755d515ee6d4d9bd8d29296cedf1f50f49946b5a,2014-03,Northamptonshire Police,Northamptonshire Police,-0.702046,52.501408,On or near BROOKES GROVE,E01026970,Corby 002B,Investigation complete; no suspect identified
40a58fe05fdf794a451fee07aa1e0758f124dcefc5d25fb0b86a5628f191963a,2014-03,Northamptonshire Police,Northamptonshire Police,-0.901066,52.229499,On or near WEST COTTON CLOSE,E01032980,Northampton 028E,Investigation complete; no suspect identified
77eb98973a123fdac140845b24fd696dcd68751cc00a6d3fe2bda3c173c91fcc,2014-03,Northamptonshire Police,Northamptonshire Police,-0.719736,52.480212,On or near GRIMSBY CLOSE,E01026966,Corby 006E,Investigation complete; no suspect identified
ebc89a320931228e15a54b77bc77b0a1dc751dc3ca038bfa786777924d5a7b03,2014-03,Northamptonshire Police,Northamptonshire Police,-0.705417,52.502479,On or near CHESTNUT AVENUE,E01026982,Corby 001D,Investigation complete; no suspect identified
2c2ecda018d26830047da2094bc93551befc0ab1ab452161131fb2e3d0d28ede,2014-03,Northamptonshire Police,Northamptonshire Police,-0.964213,52.103641,On or near SCRIVENERS LANE,E01027297,South Northamptonshire 005A,Investigation complete; no suspect identified
e29b4fe0c26f4f348adce1a3853124aa51baffe7cb4a21ed1df000a0e42f5ff1,2014-03,Northamptonshire Police,Northamptonshire Police,-0.816099,52.441693,On or near Petrol Station,E01027107,Kettering 002D,Investigation complete; no suspect identified
8e1656802406ead1265c6315c960bcef6bb449166be5badefe59e50f4463a108,2014-03,Northamptonshire Police,Northamptonshire Police,-1.038908,52.221819,On or near WEEDON ROAD,E01027287,South Northamptonshire 001E,Investigation complete; no suspect identified
890b9d2201156ad52ba82ba0e4f628407b45720f32a5f3e5ad0342a9d4bb6cb2,2014-03,Northamptonshire Police,Northamptonshire Police,-0.719838,52.399028,On or near EDGELL STREET,E01027111,Kettering 006C,Investigation complete; no suspect identified
40f34cbdc6603fe5e2363df1c7fbafabdc43f2b5171b6a9716094ef9a753ab2e,2014-03,Northamptonshire Police,Northamptonshire Police,-0.916905,52.239275,On or near ABBEY STREET,E01027238,Northampton 024D,Investigation complete; no suspect identified
0c1f7bbb8f1f5e353032e918aca396d57a7f4bd2fb5119f9d8c962853aba1653,2014-03,Northamptonshire Police,Northamptonshire Police,-0.715518,52.417214,On or near DONNE CLOSE,E01027088,Kettering 004D,Investigation complete; no suspect identified
585b7321af18e869cae567abb292ea1dc0d35bc36036da2299ddb11f45d0038f,2014-03,Northamptonshire Police,Northamptonshire Police,-0.848639,52.251935,On or near WELLINGBOROUGH ROAD,E01027260,Northampton 020D,Investigation complete; no suspect identified
10c57308717680053bf6e8d79a402f08b62a61be12f1e6adecf8169d4016b914,2014-03,Northamptonshire Police,Northamptonshire Police,-0.605196,52.289742,On or near PURVIS ROAD,E01027073,East Northamptonshire 008F,Investigation complete; no suspect identified
7bc48d88b7e07ff4d96cd23a960b1d76c3e01271f5a8537d0b6cf68c2cd5ec20,2014-03,Northamptonshire Police,Northamptonshire Police,-0.815147,52.252071,On or near Supermarket,E01027140,Northampton 011A,Investigation complete; no suspect identified
a1806f684819e5a80b2b5f606e4c8813be5515cceb49d4a3a6cd606b1c89691b,2014-03,Northamptonshire Police,Northamptonshire Police,-0.684649,52.485536,On or near ST LUKE'S ROAD,E01026957,Corby 003A,Investigation complete; no suspect identified
6014e4ab5a33b9894810794f41e6fec16b6cc21d7ed4216473bd8c9795e9d83a,2014-03,Northamptonshire Police,Northamptonshire Police,-0.914038,52.267326,On or near REDLAND DRIVE,E01027194,Northampton 008D,Investigation complete; no suspect identified
bc724e8ca3312760172e4985a6f44a73ba682eb233c6b26f0797df98025aee4e,2014-03,Northamptonshire Police,Northamptonshire Police,-0.855845,52.255403,On or near THE HEADLANDS,E01027179,Northampton 010A,Investigation complete; no suspect identified
92fb5fc87a2f06b135d430c8fbd862a38ec80f03c09af7fd0a5300e180414d0c,2014-03,Northamptonshire Police,Northamptonshire Police,-0.835483,52.257030,On or near Shopping Area,E01027198,Northampton 007C,Investigation complete; no suspect identified
9e8db0f65e4cbf6d11a5f1c8a4e15f3a1b3d8ac59836b780b1c68a0d7122bf46,2014-03,Northamptonshire Police,Northamptonshire Police,-0.534220,52.347369,On or near CHESTNUT COURT,E01027053,East Northamptonshire 005C,Investigation complete; no suspect identified
f063e66ede159f67ee430c667d72d0625e536dca4c6bdd371de1602972a6fbe4,2014-03,Northamptonshire Police,Northamptonshire Police,-0.896115,52.269147,On or near HELMDON ROAD,E01027147,Northampton 003D,Investigation complete; no suspect identified
cf11b163071a7ce686799403258e6f61823a0e0a2dd82c5c553b642c8e68919a,2014-03,Northamptonshire Police,Northamptonshire Police,-1.166144,52.250252,On or near ST HILDA'S CLOSE,E01027008,Daventry 008B,Investigation complete; no suspect identified
d1df4e0939dcce695b9a24aa83c1097acf668dca9159fa066faf61bdbf3a3439,2014-03,Northamptonshire Police,Northamptonshire Police,-0.923377,52.209664,On or near STUART CLOSE,E01027250,Northampton 029A,Investigation complete; no suspect identified
4cd62107a2165b635fede06840efc74d91ea6c7be6d750a0980e919854db134c,2014-03,Northamptonshire Police,Northamptonshire Police,-0.880694,52.201167,On or near CURTLEE HILL,E01027205,Northampton 031C,Investigation complete; no suspect identified
a9d639a897f049734221b14a534a5b435bed66a13b841b27ce8b87dc6f40595f,2014-03,Northamptonshire Police,Northamptonshire Police,-0.926219,52.256874,On or near CONWAY CLOSE,E01027240,Northampton 018D,Investigation complete; no suspect identified
204bc43b469ef0e3ba609fb7289dedaa8eed0a07a4db594d18d81025d6e91bb3,2014-03,Northamptonshire Police,Northamptonshire Police,-0.919418,52.209340,On or near WOODPECKER WAY,E01027250,Northampton 029A,Investigation complete; no suspect identified
b9193dfb9d2ce13d1e1cdcdc96db2f04002f9f91389d655740689d7283643ce1,2014-03,Northamptonshire Police,Northamptonshire Police,-0.705414,52.407232,On or near CHURCH MEWS,E01027128,Kettering 005E,Investigation complete; no suspect identified
4aaa9b129ace9a677d4d99fbf91c1dbcea022d74469db443a04b2649315a6ab3,2014-03,Northamptonshire Police,Northamptonshire Police,-0.937431,52.239524,On or near Supermarket,E01027237,Northampton 024C,Investigation complete; no suspect identified
b3c641a9e996f2343d9a514f8f9eca380019ce1da56eda68d3282327b3996fb3,2014-03,Northamptonshire Police,Northamptonshire Police,-0.689714,52.300969,On or near CASTLE WAY,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
4497f5af076f9179ef301cef78dbad2285caaabb073e3cc65fa3db895c58d4a7,2014-03,Northamptonshire Police,Northamptonshire Police,-0.816099,52.441693,On or near Petrol Station,E01027107,Kettering 002D,Investigation complete; no suspect identified
f5c5da2724a955d99aaa133b5f0e2e9e2a8be065baceefc56ff17f69bd354007,2014-03,Northamptonshire Police,Northamptonshire Police,-0.936840,52.254470,On or near MORDAUNT LANE,E01027214,Northampton 018B,Investigation complete; no suspect identified
5c759791d7701de647bb20db95abb844671ababed8bcf612cc2d2b811e9cc50e,2014-03,Northamptonshire Police,Northamptonshire Police,-0.885632,52.240107,On or near ST EDMUND'S ROAD,E01027223,Northampton 025A,Investigation complete; no suspect identified
8dd3d455cc8d8b55032b1f256b954555aee80f6fdc194afe4416d9dd166a22cf,2014-03,Northamptonshire Police,Northamptonshire Police,-0.809164,52.270910,On or near COLLYWESTON ROAD,E01027175,Northampton 005B,Investigation complete; no suspect identified
c325a595a1e46eefd9d24d6e1ab95e3c5d3da4ea00b656b44d45de439dc85750,2014-03,Northamptonshire Police,Northamptonshire Police,-0.615169,52.324906,On or near HIGH STREET,E01027041,East Northamptonshire 006D,Investigation complete; no suspect identified
c199956528fe83ca5613a20e022a81ad73b94018c8c1a6e00769ae1da4d1bd70,2014-03,Northamptonshire Police,Northamptonshire Police,-0.682531,52.503683,On or near RUTHERFORD COURT,E01026982,Corby 001D,Investigation complete; no suspect identified
23d8729f8fb976dfce47aa4133c5dc922350175836d0be2a7fde550b351a95df,2014-03,Northamptonshire Police,Northamptonshire Police,-0.716069,52.504492,On or near CAM CLOSE,E01026981,Corby 002E,Investigation complete; no suspect identified
8744a455f05377a97aaa255d286033161c5156986d803db4605899f7351998f5,2014-03,Northamptonshire Police,Northamptonshire Police,-0.724514,52.488112,On or near BEANFIELD AVENUE,E01026962,Corby 004A,Investigation complete; no suspect identified
220eaa5f60da564d17d8629aeae7ed62e27871b098bd7144c14cc05d3da8dda9,2014-03,Northamptonshire Police,Northamptonshire Police,-0.897094,52.234982,On or near BRIDGE STREET,E01027223,Northampton 025A,Investigation complete; no suspect identified
96b1669adfdc43083cf65c44a58e62a30eec98d5a1ab4923a3e26cde5a1be147,2014-03,Northamptonshire Police,Northamptonshire Police,-0.730794,52.489448,On or near BRIDGWATER COURT,E01026984,Corby 004E,Investigation complete; no suspect identified
018960c988d9a398a021ab345f69359840c3e635c8f0506f57cd72fcebc25aab,2014-03,Northamptonshire Police,Northamptonshire Police,-0.686417,52.504787,On or near MACADAM ROAD,E01026982,Corby 001D,Investigation complete; no suspect identified
71f81a863a3e2ca070d62ef54c58c19726f8b11868d16683a585dff67870dfd2,2014-03,Northamptonshire Police,Northamptonshire Police,-0.733874,52.299868,On or near WALLIS CLOSE,E01027339,Wellingborough 005A,Investigation complete; no suspect identified
b395b14c33d25a65827e8795515856a73154451f19c215db7cc2719700e3aac5,2014-03,Northamptonshire Police,Northamptonshire Police,-0.925908,52.407301,On or near Park/Open Space,E01027005,Daventry 001A,Investigation complete; no suspect identified
dfa197fef48c2dd99e722792e765a738ddc0e64b4a35c6d610cc5cf7f7ecca36,2014-03,Northamptonshire Police,Northamptonshire Police,-0.837453,52.289245,On or near OVERSTONE ROAD,E01027018,Daventry 005B,Investigation complete; no suspect identified
27fea9d8a9075299107717432bff9f2ce4f5de0cff9e182969d078db1e1aa2eb,2014-03,Northamptonshire Police,Northamptonshire Police,-0.899520,52.258273,On or near OSBORNE ROAD,E01027191,Northampton 008B,Investigation complete; no suspect identified
4537494bbe25fd52d9e6851feaa21485193fa48705c8aeeb509d773516a7dd5a,2014-03,Northamptonshire Police,Northamptonshire Police,-0.922640,52.223162,On or near PLANTAGENET SQUARE,E01027252,Northampton 026D,Investigation complete; no suspect identified
d441d89ab032aa4f0efca5ee74b063e30588d705aca69de08dbae59dd92f2097,2014-03,Northamptonshire Police,Northamptonshire Police,-0.925908,52.407301,On or near Park/Open Space,E01027005,Daventry 001A,Investigation complete; no suspect identified
165d7e0cd95274c4f4853232119f5f060fc211ced384ce593f1fa4974cb16abb,2014-03,Northamptonshire Police,Northamptonshire Police,-0.612760,52.294030,On or near WELLINGBOROUGH ROAD,E01027063,East Northamptonshire 008C,Investigation complete; no suspect identified
51f2085c273bcd34789a519db44f200a8eb33dc9c3af69d71334aa735d3d22a2,2014-03,Northamptonshire Police,Northamptonshire Police,-0.886687,52.237132,On or near Hospital,E01027223,Northampton 025A,Investigation complete; no suspect identified
05a2f8deefb343f327351cdca50ba8ea0f0fa9ef74fc787a8d58bfa904c12a7f,2014-03,Northamptonshire Police,Northamptonshire Police,-0.711541,52.274012,On or near GLEBE FARM COURT,E01027329,Wellingborough 009E,Investigation complete; no suspect identified
330ad9c6fed3f6fcf06e6a9b3dbf15014f2c83fb9abfb2899fbe8513efcda861,2014-03,Northamptonshire Police,Northamptonshire Police,-0.704779,52.485093,On or near TURNER ROAD,E01026960,Corby 006B,Investigation complete; no suspect identified
5d87768a39e818a80ee1f06f58384d2018c91cbf859e985cd52e6ca5e6583a7f,2014-03,Northamptonshire Police,Northamptonshire Police,-0.702129,52.487554,On or near Parking Area,E01026949,Corby 005A,Investigation complete; no suspect identified
d4afff8c44e47d14aba9abe02b2fb17054ed63266a2978805dd50762e292bed0,2014-03,Northamptonshire Police,Northamptonshire Police,-0.684441,52.290849,On or near Supermarket,E01027320,Wellingborough 008D,Investigation complete; no suspect identified
7c1cd6045c191edb3307f90a08fb93f2a1f712b1dc35f142e8ac3bab1dcc7e49,2014-03,Northamptonshire Police,Northamptonshire Police,-0.720508,52.401283,On or near ALFRED STREET,E01027110,Kettering 007B,Investigation complete; no suspect identified
cc8747d314cdef532a9288997ba6cc46ad8fa628565399a9c9a3d7e3531f4df7,2014-03,Northamptonshire Police,Northamptonshire Police,-0.853389,52.256351,On or near JAMES LEWIS COURT,E01027180,Northampton 010B,Investigation complete; no suspect identified
7dacfe5aea3eb795c2b624b35c3fc54e3caf0fef2cb3688eb2b577f9078a3a90,2014-03,Northamptonshire Police,Northamptonshire Police,-0.839974,52.269616,On or near NICHOLLS COURT,E01027249,Northampton 004E,Investigation complete; no suspect identified
ae87d057245b6f6d9c6ba88b9fa6a561c76683d215ac54ff5dd1001908aaf59b,2014-03,Northamptonshire Police,Northamptonshire Police,-0.539305,52.341435,On or near Shopping Area,E01027051,East Northamptonshire 005A,Investigation complete; no suspect identified
b228d5cdbbfa9b4301469ca348cb65abf766fdf5f1dca83b77c8aab46659ac1d,2014-03,Northamptonshire Police,Northamptonshire Police,-1.247410,52.221867,On or near CATESBY LANE,E01026993,Daventry 010A,Investigation complete; no suspect identified
af1071fc5fe1de1ff3b812b1cb8eecfc5f8b6fdb5e86f09c8a3b6442c11a6d99,2014-03,Northamptonshire Police,Northamptonshire Police,-0.532851,52.342623,On or near PARK STREET,E01027051,East Northamptonshire 005A,Investigation complete; no suspect identified
5716424c60822f680540cb30787f93c6d8bec9385c6ef6d3b985d9d0f817662b,2014-03,Northamptonshire Police,Northamptonshire Police,-0.720164,52.399949,On or near ALBERT STREET,E01027110,Kettering 007B,Investigation complete; no suspect identified
f48573fe51e7fee6d958ae7f3e58a992471436f92e63ee6eaab1881390ce9619,2014-03,Northamptonshire Police,Northamptonshire Police,-0.677474,52.313060,On or near Petrol Station,E01027330,Wellingborough 002A,Investigation complete; no suspect identified
50829ce42e8c65d34323c750093fcd283dc7cbc0f88d820a06448f02da40dfd2,2014-03,Northamptonshire Police,Northamptonshire Police,-0.816035,52.440794,On or near Sports/Recreation Area,E01027107,Kettering 002D,Investigation complete; no suspect identified
021563bc7412727ea7e5e5d8304888b759e414e2c48c46881d956184332cc7ff,2014-03,Northamptonshire Police,Northamptonshire Police,-0.887738,52.241952,On or near ALCOMBE TERRACE,E01027228,Northampton 023D,Investigation complete; no suspect identified
04fbe132815574d7fd9549e4c4a719175d2e68cda42a8529383c6afa4ea099b5,2014-03,Northamptonshire Police,Northamptonshire Police,-1.173414,52.264994,On or near BETJEMAN CLOSE,E01026988,Daventry 007B,Investigation complete; no suspect identified
46576dc37e091cc9689b8a0c9e3d5e1799d07d7260bef60f4fb674329e391745,2014-03,Northamptonshire Police,Northamptonshire Police,-1.160689,52.257577,On or near WEST COURT,E01026992,Daventry 007D,Investigation complete; no suspect identified
6fd9918de2e584d7c12b2468a742164265c30241004e887721580428b8df201b,2014-03,Northamptonshire Police,Northamptonshire Police,-0.813482,52.266736,On or near GREATMEADOW,E01027175,Northampton 005B,Investigation complete; no suspect identified
575cb0ddf91652605ab41a38afed6f8f4da564eb4aac950c4a984c21069e860a,2014-03,Northamptonshire Police,Northamptonshire Police,-0.722215,52.394091,On or near Hospital,E01027100,Kettering 009A,Investigation complete; no suspect identified
8c2c920eccb87ad409bded6e4c102b8913f179a55f281092a55cd024438eafa3,2014-03,Northamptonshire Police,Northamptonshire Police,-0.814597,52.442317,On or near UNION STREET,E01032971,Kettering 002I,Investigation complete; no suspect identified
95148044cb18bfa0afd121283fc274c9bc0fa35509e0c062c177990da12e1dd6,2014-03,Northamptonshire Police,Northamptonshire Police,-0.616753,52.330121,On or near GARROW CLOSE,E01027040,East Northamptonshire 006C,Investigation complete; no suspect identified
3949bcaf3b99f1e72a1d082d9e08377f5da7a2ab6d0220ad70182901588ea946,2014-03,Northamptonshire Police,Northamptonshire Police,-0.629213,52.294474,On or near SHIPTON WAY,E01027064,East Northamptonshire 008D,Investigation complete; no suspect identified
7b050bd2a37f4f980aa818c84b8f145678aa7d0fcdf5515b47d9b9a740ed1ba7,2014-03,Northamptonshire Police,Northamptonshire Police,-0.713455,52.402699,On or near ACRE STREET,E01027112,Kettering 006D,Investigation complete; no suspect identified
2181f9425ef95ec839f5e4df0ffdbe5e48384f899dca1686ecf553ce2a11658b,2014-03,Northamptonshire Police,Northamptonshire Police,-0.686216,52.362634,On or near PARK ROAD,E01027092,Kettering 011B,Investigation complete; no suspect identified
342a7a81de012e45b5b5da0dafb8012ca0098bfee5a1a244e3b1992e91b02867,2014-03,Northamptonshire Police,Northamptonshire Police,-0.849040,52.263600,On or near Further/Higher Educational Building,E01027182,Northampton 006C,Investigation complete; no suspect identified
7cf9ded128f65608e617d61864e6b8e13809785cbe687eb87f49bab5ba026050,2014-03,Northamptonshire Police,Northamptonshire Police,-0.698711,52.494089,On or near STREATHER DRIVE,E01026952,Corby 005D,Investigation complete; no suspect identified
9db8bfe44eb30bf3afbfeeb0e1096e5c4acb5a193c05d1311d7484a937d95990,2014-03,Northamptonshire Police,Northamptonshire Police,-0.874242,52.274650,On or near NORTH ROAD,E01027218,Northampton 002A,Investigation complete; no suspect identified
d027cf301791daba0e90c7f25e8aacdc050bc6e6fbd40b2150be35694056632a,2014-03,Northamptonshire Police,Northamptonshire Police,-0.893486,52.238761,On or near Shopping Area,E01027155,Northampton 023A,Investigation complete; no suspect identified
7a000fb9603372d6473fc151718b533560b6dc2604d9165705414a03578bb9ee,2014-03,Northamptonshire Police,Northamptonshire Police,-0.849040,52.263600,On or near Further/Higher Educational Building,E01027182,Northampton 006C,Investigation complete; no suspect identified
7f4851b81532a79cfef33d8d07a7bcc8b00b14b10dacbe03fb02c7b8bb9de733,2014-03,Northamptonshire Police,Northamptonshire Police,-0.824611,52.443603,On or near OAK TREE CLOSE,E01032970,Kettering 002H,Investigation complete; no suspect identified
2550adc1d5055f71c8411cad42257bd9127eb81155c71b773fa8ab84248621f4,2014-03,Northamptonshire Police,Northamptonshire Police,-0.715688,52.476122,On or near BALMORAL,E01026968,Corby 006G,Investigation complete; no suspect identified
52b30357e1092a225fb93ba18ac423b395a75dc4c7b59289de490c98487301ba,2014-03,Northamptonshire Police,Northamptonshire Police,-0.739877,52.394703,On or near NORTHAMPTON ROAD,E01027115,Kettering 007D,Investigation complete; no suspect identified
725d47c84c66646d67fa8ecc222971af60e1217222a99db2ed770c141d623b07,2014-03,Northamptonshire Police,Northamptonshire Police,-0.800937,52.423578,On or near CASTLE HILL,E01027124,Kettering 003B,Investigation complete; no suspect identified
34c5419c14baa4c7d3d96f94509c008a506f993517c35d748cecc74bc4ee4532,2014-03,Northamptonshire Police,Northamptonshire Police,-1.059127,52.235540,On or near SPRING LANE,E01027011,Daventry 009A,Investigation complete; no suspect identified
19ca5ba0d047c646e93738413010ddde88a094d8995204d4c82e929a47e2f25d,2014-03,Northamptonshire Police,Northamptonshire Police,-0.965422,52.100613,On or near KINGS LANE,E01027297,South Northamptonshire 005A,Investigation complete; no suspect identified
92380d0511fa186f483054f2dd537656ecf0cbebe245ecd7d0a1f687724f169c,2014-03,Northamptonshire Police,Northamptonshire Police,-1.149226,52.027018,On or near MARKET PLACE,E01027264,South Northamptonshire 010A,Investigation complete; no suspect identified
fd1679568e4a8e4bc0212716246ce5cc55f200013e8d8b13bd00ccee018e0f02,2014-03,Northamptonshire Police,Northamptonshire Police,-0.558423,52.330872,On or near THE AVENUE,E01027074,East Northamptonshire 004B,Investigation complete; no suspect identified
68743af878d213bc96237a820ede3afae733f25ed8992889102afefd72a6a39c,2014-03,Northamptonshire Police,Northamptonshire Police,-0.952916,52.259846,On or near Parking Area,E01027208,Northampton 014A,Investigation complete; no suspect identified
1cbfb1c54d81ace2b0ec2700796fa8692b59718eb721d905322f28dba5198436,2014-03,Northamptonshire Police,Northamptonshire Police,-1.063749,52.413804,On or near WEST END,E01027026,Daventry 001B,Investigation complete; no suspect identified
