Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
8bc15ba537b71a182a9dc6f9e58993caba2c35b8e8b84ddf74f2562e3cf4d8c5,2014-03,Warwickshire Police,Warwickshire Police,-1.515836,52.276181,On or near Supermarket,E01031334,Warwick 010D,Investigation complete; no suspect identified
af8056cbff6b53aa87d056879e2c603f929e958f48201d2733cd88d4b5654093,2014-03,Warwickshire Police,Warwickshire Police,-1.709076,52.187558,On or near COLLEGE STREET,E01031235,Stratford-on-Avon 011D,Investigation complete; no suspect identified
a7b2c511dcfbbab832f93d3b875c2a2f6ddd63cdb43ea8ebc09d71bc6b0dcc16,2014-03,Warwickshire Police,Warwickshire Police,-1.565323,52.281516,On or near ASHLEY CRESCENT,E01031315,Warwick 012A,Investigation complete; no suspect identified
31b446f9db426a50efa6e0f2bdbee4ba5fb465330c1acb10ca5e72e470f0fb9b,2014-03,Warwickshire Police,Warwickshire Police,-1.531180,52.279138,On or near ST JOHN'S ROAD,E01031261,Warwick 013A,Investigation complete; no suspect identified
afb06ba0fcf00b6c221b990e9fb0a38fe70ff7a4dadcfc8a109a10b58fa2c502,2014-03,Warwickshire Police,Warwickshire Police,-1.716373,52.199389,On or near PARK COURT,E01031231,Stratford-on-Avon 009D,Investigation complete; no suspect identified
18d25392fbff1405c9e1793022f2c710b31ad7ff384ef4ff8b182b5ee3be6d8c,2014-03,Warwickshire Police,Warwickshire Police,-1.522282,52.275110,On or near HENLEY ROAD,E01031264,Warwick 013D,Investigation complete; no suspect identified
7383be8a8ce1b936ff3e59123533a6fed18e24a0ff55cd0419014a894e02eae1,2014-03,Warwickshire Police,Warwickshire Police,-1.525071,52.295296,On or near SHEEPCOTE CLOSE,E01031272,Warwick 007B,Investigation complete; no suspect identified
66d5d9a039856b1b416e99728c0b0bb72d5ab4c6caf4d4a03ded7900928ee9c1,2014-03,Warwickshire Police,Warwickshire Police,-1.723661,52.184959,On or near HAYDOCK CLOSE,E01031232,Stratford-on-Avon 011A,Investigation complete; no suspect identified
294db9940de30d283af9aad8ad31f0b3a57e22ca09c4e706965e5fbcb30500e0,2014-03,Warwickshire Police,Warwickshire Police,-1.719502,52.202022,On or near AVENUE FARM,E01031231,Stratford-on-Avon 009D,Investigation complete; no suspect identified
6986b4eb042efb5f20790b9e36e5b7b14c93ba846088ec07da8ae798a51165d1,2014-03,Warwickshire Police,Warwickshire Police,-1.742600,52.121826,On or near THE ORCHARD,E01031212,Stratford-on-Avon 014B,Investigation complete; no suspect identified
c9e9660d9053a933b193c7ae72c5a2ebdfd50bfd90000d97eb085a2150415380,2014-03,Warwickshire Police,Warwickshire Police,-1.285745,52.215731,On or near SHUCKBURGH ROAD,E01031197,Stratford-on-Avon 005A,Investigation complete; no suspect identified
4324b5147ec245a725b24b95fd352c75c692ded71109e9dca1b71c00f6af8131,2014-03,Warwickshire Police,Warwickshire Police,-1.544725,52.320420,On or near Sports/Recreation Area,E01031278,Warwick 005B,Investigation complete; no suspect identified
cabad867137649db308a0602bebacf3736ba85691835399f38907ba1db09296a,2014-03,Warwickshire Police,Warwickshire Police,-1.625004,52.068349,On or near MAYO ROAD,E01031215,Stratford-on-Avon 015D,Investigation complete; no suspect identified
c83eac9583878571a08e4e23ec35c0e06696190ac8728c497e84cfac74d86c78,2014-03,Warwickshire Police,Warwickshire Police,-1.533249,52.263512,On or near ASHFORD ROAD,E01031329,Warwick 015C,Investigation complete; no suspect identified
8a9d7a254e48e5d7bf0762141963d0893ea561a2536326a65ca73c92b9a158d2,2014-03,Warwickshire Police,Warwickshire Police,-1.536129,52.266984,On or near SIR TOBY BELCH DRIVE,E01031329,Warwick 015C,Investigation complete; no suspect identified
66df77c5c9283754631572412d0f81d08beacfd11aede2bcd87cb4ac7af99515,2014-03,Warwickshire Police,Warwickshire Police,-1.509384,52.281737,On or near SPRINGWELL ROAD,E01031333,Warwick 010C,Investigation complete; no suspect identified
55c561e2a3309717ca58896263c3235295df7272cd4120f85172e0e72d804c11,2014-03,Warwickshire Police,Warwickshire Police,-1.526116,52.260534,On or near BOLYFANT CRESCENT,E01031331,Warwick 015E,Investigation complete; no suspect identified
6ed1af0d465e0d00ceb35fac8cd1fdcc31cc66a8e79f0a23eb0389ac4b447906,2014-03,Warwickshire Police,Warwickshire Police,-1.530211,52.258492,On or near HARBURY LANE,E01031260,Warwick 014B,Investigation complete; no suspect identified
ee1a7cc88f70bc0fe8a87c7c0e6cf231f0384c46deebc5d86a7ac5876f985a32,2014-03,Warwickshire Police,Warwickshire Police,-1.382115,52.249368,On or near HODNELL DRIVE,E01031219,Stratford-on-Avon 004A,Investigation complete; no suspect identified
81502251059d74fd1147508b2f5377b9eae9a00920f445b64d396bc26684c35d,2014-03,Warwickshire Police,Warwickshire Police,-1.575308,52.348781,On or near HYDE ROAD,E01031257,Warwick 001D,Investigation complete; no suspect identified
92de06ea75a438f2a477deb95e26d1ea00c867f75b33a59935d474c2c85c5cd1,2014-03,Warwickshire Police,Warwickshire Police,-1.600930,52.291117,On or near HARRIS ROAD,E01031312,Warwick 008D,Investigation complete; no suspect identified
486987b4f3496043823f0a1fc58d06eaa0bf499474203793d8a96c6d04d320fc,2014-03,Warwickshire Police,Warwickshire Police,-1.915569,52.187778,On or near EVESHAM ROAD,E01031189,Stratford-on-Avon 012A,Investigation complete; no suspect identified
f92b9e40576514e782ce964d02f2f6852cb8196508a5eec25de1cfe8ecd61d8a,2014-03,Warwickshire Police,Warwickshire Police,-1.783587,52.178647,On or near EVESHAM ROAD,E01031188,Stratford-on-Avon 007B,Investigation complete; no suspect identified
cfd7480f3bf5300381e9c9cddc54ab7b86cb0043f155e17e0888951e4d28d344,2014-03,Warwickshire Police,Warwickshire Police,-1.450820,52.238155,On or near HALL LANE,E01031201,Stratford-on-Avon 005E,Investigation complete; no suspect identified
de3d55522fe79ec0d292036da95576a3b87630f5208876ba53d33f5290e8d0fb,2014-03,Warwickshire Police,Warwickshire Police,-1.833982,52.308630,On or near ULLENHALL LANE,E01031244,Stratford-on-Avon 001C,Investigation complete; no suspect identified
ea49b4aefc2ab3fbae2f48b31ee7dee92499a02ca6dd22ee5ab7d8a59cb570d1,2014-03,Warwickshire Police,Warwickshire Police,-1.772649,52.290403,On or near CASTLE ROAD,E01031203,Stratford-on-Avon 002C,Investigation complete; no suspect identified
fd86f22beafe0eeb33b165358cf9a12cdc064630ec1907d4a56cd74d7447c628,2014-03,Warwickshire Police,Warwickshire Police,-1.805312,52.176779,On or near Parking Area,E01031188,Stratford-on-Avon 007B,Investigation complete; no suspect identified
e313f9d0bac1805ee49f90f847e9fe792a68e8026cded5b3174568b359bd7827,2014-03,Warwickshire Police,Warwickshire Police,-1.550721,52.291908,On or near FAIRLAWN CLOSE,E01031292,Warwick 009C,Investigation complete; no suspect identified
73dda2800da9b0e78c21deef70454a4241bb614dc21a86569108d14c45c28ac8,2014-03,Warwickshire Police,Warwickshire Police,-1.514685,52.283647,On or near COWDRAY CLOSE,E01031333,Warwick 010C,Investigation complete; no suspect identified
b1ceecc185b48359537b9e84a03387d58c39e3c9b28a559b159eadd79d7d3869,2014-03,Warwickshire Police,Warwickshire Police,-1.778037,52.288903,On or near PRINCE HARRY ROAD,E01031203,Stratford-on-Avon 002C,Investigation complete; no suspect identified
e6e7e0e7f200bd993692e8c16fb90890c887feeb7b0fcd3107870f9cedac17e0,2014-03,Warwickshire Police,Warwickshire Police,-1.593457,52.293897,On or near HARMAR CLOSE,E01031312,Warwick 008D,Investigation complete; no suspect identified
99acc6cd6d9d95aca4afa4cd05e6c7566403fd1411793c82926d0a6341022d3b,2014-03,Warwickshire Police,Warwickshire Police,-1.543180,52.292418,On or near ALBANY TERRACE,E01031294,Warwick 009E,Investigation complete; no suspect identified
9319f1cea561416f35f9a872ffac741f230abc3cd80c4e06deaa7627a41b9093,2014-03,Warwickshire Police,Warwickshire Police,-1.603352,52.193867,On or near BAKER DRIVE,E01031249,Stratford-on-Avon 008C,Investigation complete; no suspect identified
e98a9db8ac247e5358506469eb320f87f6fab711683b9d59ab35d1a79b56ab10,2014-03,Warwickshire Police,Warwickshire Police,-1.595745,52.279286,On or near Race Track,E01031324,Warwick 011D,Investigation complete; no suspect identified
1b6501f2bb3ed728a5466e46cfaf3c89b22211fd9bce2226cd3416fca1dae840,2014-03,Warwickshire Police,Warwickshire Police,-1.860260,52.207667,On or near A46,E01031208,Stratford-on-Avon 007C,Investigation complete; no suspect identified
6c3e1edad1e9442b650884bd38a57c97aebe68cbe051c36ff9781f0941f23469,2014-03,Warwickshire Police,Warwickshire Police,-1.710955,52.197785,On or near BARDSWELL COURT,E01031231,Stratford-on-Avon 009D,Investigation complete; no suspect identified
9d8e6577b982d05e19209a2d6e6aa3249740b65f1503add1b7c5328b2407814a,2014-03,Warwickshire Police,Warwickshire Police,-1.555539,52.197131,On or near Further/Higher Educational Building,E01031252,Stratford-on-Avon 008F,Investigation complete; no suspect identified
17e7127196ddd87efd3968bb2b7f19f0c106ac8e6d790cfcd074c225a2f5395d,2014-03,Warwickshire Police,Warwickshire Police,-1.853678,52.340283,On or near WOODCOCK CLOSE,E01031243,Stratford-on-Avon 001B,Investigation complete; no suspect identified
49ff9f08537fd74117d32c75a25b10a2346da981970da137e5506fac62e2670f,2014-03,Warwickshire Police,Warwickshire Police,-1.531436,52.289549,On or near NEWBOLD STREET,E01033253,Warwick 007H,Investigation complete; no suspect identified
e9c7c2e6645bb605adf6dcd1edc1205e1314689e1747a491c30881b292de8e72,2014-03,Warwickshire Police,Warwickshire Police,-1.510276,52.287279,On or near Parking Area,E01031271,Warwick 010A,Investigation complete; no suspect identified
a24bb7d74e56cb80cdf9e183a4ba18bdb04bdc7082ac7bcffb091ef7b6cf4a75,2014-03,Warwickshire Police,Warwickshire Police,-1.520970,52.278485,On or near HIGHDOWN ROAD,E01031332,Warwick 010B,Investigation complete; no suspect identified
1129132982ef22cad422fc9bdc56246015d4fc2d51bba014ffbf2d116f5ba8d7,2014-03,Warwickshire Police,Warwickshire Police,-1.872625,52.223279,On or near PLOVER CLOSE,E01031185,Stratford-on-Avon 006C,Investigation complete; no suspect identified
b5fe9af12d858f1efcae4c793ad02d89a21a2faadc4e35e5d10a99cd838d8a94,2014-03,Warwickshire Police,Warwickshire Police,-1.532550,52.279808,On or near CLAREMONT ROAD,E01031266,Warwick 013F,Investigation complete; no suspect identified
aedab48ecf6bfb31af1ccf57a51a5528b105a972f6bff17a4ac1f2d16c801252,2014-03,Warwickshire Police,Warwickshire Police,-1.720078,52.203498,On or near CHILDS CLOSE,E01031231,Stratford-on-Avon 009D,Investigation complete; no suspect identified
4281624a90d1dc5d8793a24457c8edc836cacf8427e4ac4d09e63dbb6578a7db,2014-03,Warwickshire Police,Warwickshire Police,-1.540870,52.288876,On or near Parking Area,E01031291,Warwick 009B,Investigation complete; no suspect identified
1573f02a5a486b54f3a58b5bdb39f6adee96818a7df6afa78d3421d22306c594,2014-03,Warwickshire Police,Warwickshire Police,-1.627873,52.212854,On or near HITHERSAND CLOSE,E01031218,Stratford-on-Avon 008B,Investigation complete; no suspect identified
9d85726dda4f0d6d2a710f6d03f8a3fa3f3f398e71ccdd8df2a14183d0f82c0e,2014-03,Warwickshire Police,Warwickshire Police,-1.511866,52.276003,On or near BLENHEIM CRESCENT,E01031334,Warwick 010D,Investigation complete; no suspect identified
602b512b416cda7d7210cd746ecb49602d3704c290d89e6a4ab499839f364d50,2014-03,Warwickshire Police,Warwickshire Police,-1.536853,52.293131,On or near Nightclub,E01033253,Warwick 007H,Investigation complete; no suspect identified
2757e1fa5888798c38dfe276efda8a494af727921c580a06b0716d5727ea1078,2014-03,Warwickshire Police,Warwickshire Police,-1.589073,52.281178,On or near SWAN STREET,E01031324,Warwick 011D,Investigation complete; no suspect identified
db5b3458bf323e48098ad37019139e106e5f0b665d5ab18f39e94403b5b18c8a,2014-03,Warwickshire Police,Warwickshire Police,-1.707123,52.193127,On or near HENLEY STREET,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
d3dc6c970d725f222e28ce458d682e317f847180a0cebe08c490cea5ccce5522,2014-03,Warwickshire Police,Warwickshire Police,-1.453905,52.234995,On or near SOUTH PARADE,E01031201,Stratford-on-Avon 005E,Investigation complete; no suspect identified
c706c13dc7e049b050251409aa60fc541e1e41284affe873928a7bd3796c3694,2014-03,Warwickshire Police,Warwickshire Police,-1.532561,52.291370,On or near KENILWORTH STREET,E01033253,Warwick 007H,Investigation complete; no suspect identified
5c19f4734b840aeda6aacaf88dffe91614fa477a3727f6f25967d1e1eb5b8203,2014-03,Warwickshire Police,Warwickshire Police,-1.526808,52.273960,On or near MASTERS ROAD,E01031264,Warwick 013D,Investigation complete; no suspect identified
8488c7fd2044c61bd6f7df7d69642369f09f758e9fffdc2b0d8fef46f60702db,2014-03,Warwickshire Police,Warwickshire Police,-1.454257,52.237299,On or near CHURCH TERRACE,E01031201,Stratford-on-Avon 005E,Investigation complete; no suspect identified
73857eb8fe57314828fa6711d7a37692f6f65930b5a74572e50aabf9640afc06,2014-03,Warwickshire Police,Warwickshire Police,-1.454257,52.237299,On or near CHURCH TERRACE,E01031201,Stratford-on-Avon 005E,Investigation complete; no suspect identified
838c32347baf5a4944d2c57c41fede868e8ffea2eebf5012db6863530eb803d3,2014-03,Warwickshire Police,Warwickshire Police,-1.454257,52.237299,On or near CHURCH TERRACE,E01031201,Stratford-on-Avon 005E,Investigation complete; no suspect identified
ae817e8def59d60635704a214d89b3e866650f59333850db9ba6deae7c4a18d2,2014-03,Warwickshire Police,Warwickshire Police,-1.451945,52.237207,On or near CROWN STREET,E01031201,Stratford-on-Avon 005E,Investigation complete; no suspect identified
9f7aa4c8a0e6ee26e4d841b9705ee3fd8c7c8cc90d2315264a9c54dff55c0282,2014-03,Warwickshire Police,Warwickshire Police,-1.536712,52.292609,On or near Supermarket,E01033253,Warwick 007H,Investigation complete; no suspect identified
9837ac5355e6ef334898fca93664dd40f0668810fd134d111b0dd62fb25de70b,2014-03,Warwickshire Police,Warwickshire Police,-1.860000,52.164503,On or near HIGH STREET,E01031192,Stratford-on-Avon 012D,Investigation complete; no suspect identified
7f6363797ef4e26564aa57d391df2d1367b44a74c6b3b69b295450fd7548f2be,2014-03,Warwickshire Police,Warwickshire Police,-1.360963,52.269826,On or near SCHOOL STREET,E01031223,Stratford-on-Avon 004E,Investigation complete; no suspect identified
09b5192893850670617e04eeb433041b3a0d667de543aa818f4b349985fa865d,2014-03,Warwickshire Police,Warwickshire Police,-1.461142,52.235901,On or near MANOR ORCHARD,E01031201,Stratford-on-Avon 005E,Investigation complete; no suspect identified
e0019a7632d10e10e0552ccf85270c1479fb1e20cabf929a089be1fdc8247465,2014-03,Warwickshire Police,Warwickshire Police,-1.578887,52.335156,On or near MORTIMER ROAD,E01031303,Warwick 003A,Investigation complete; no suspect identified
2b386430fe173623a103c69303b569aed009ec568bffd4145c0908245ff9f2d4,2014-03,Warwickshire Police,Warwickshire Police,-1.774745,52.290488,On or near MOUNT ROAD,E01031203,Stratford-on-Avon 002C,Investigation complete; no suspect identified
6fee30e85d5f8f864f071079c7e33630a8b2cf88e1f33523ef88fa2cdf8df02a,2014-03,Warwickshire Police,Warwickshire Police,-1.733610,52.201569,On or near PHEASANT CLOSE,E01031236,Stratford-on-Avon 009E,Investigation complete; no suspect identified
e269db1a36d99392311b022603829ee7ea39b76497830abb5eeebfc3ddae3988,2014-03,Warwickshire Police,Warwickshire Police,-1.574277,52.318525,On or near TIDMARSH ROAD,E01031284,Warwick 004D,Investigation complete; no suspect identified
52aab62bbe0604ae45eb17358e135150134c44acb639d537a60f431755ef9637,2014-03,Warwickshire Police,Warwickshire Police,-1.515836,52.276181,On or near Supermarket,E01031334,Warwick 010D,Investigation complete; no suspect identified
410d55d852acc377c7e85c246e7103a835b3ac5ad878b3f2841589ca744b9178,2014-03,Warwickshire Police,Warwickshire Police,-1.690833,52.109762,On or near STRATFORD ROAD,E01031246,Stratford-on-Avon 014D,Investigation complete; no suspect identified
b8e63e9e28d45ab999031d5ae25bc5618aa2514f1683053dcf19cda11fea5eb9,2014-03,Warwickshire Police,Warwickshire Police,-1.541786,52.292458,On or near STUART COURT,E01031291,Warwick 009B,Investigation complete; no suspect identified
7efa339299ff2ceb031b90c899e981d52ae16982c983713eb946c5febdfae642,2014-03,Warwickshire Police,Warwickshire Police,-1.530571,52.282632,On or near TOWER STREET,E01031266,Warwick 013F,Investigation complete; no suspect identified
581a02e648bd95cc6f964ed783f4f30933ea036823109d5061e0be5d47a0b269,2014-03,Warwickshire Police,Warwickshire Police,-1.513923,52.309033,On or near Sports/Recreation Area,E01031287,Warwick 007E,Investigation complete; no suspect identified
ca171d50054a976c3bd707e2680a324d09e4686699e539b1fa4429ee7ace8e48,2014-03,Warwickshire Police,Warwickshire Police,-1.588491,52.340818,On or near Sports/Recreation Area,E01031256,Warwick 001C,Investigation complete; no suspect identified
726ac981e7422e051f448903b7ee5e73c1537edb1ab30ec1576efb9f37444b09,2014-03,Warwickshire Police,Warwickshire Police,-1.709025,52.193114,On or near MEER STREET,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
05cbf24e78fd68d2289ad26807718f61120ab141639f0389dab3bd0ffb5c4736,2014-03,Warwickshire Police,Warwickshire Police,-1.797390,52.240462,On or near SUNNYSIDE,E01031187,Stratford-on-Avon 007A,Investigation complete; no suspect identified
dadd572c5f19255b747e685e16bc5632bfa24c4677f7eddfbf69482c70eb2a2d,2014-03,Warwickshire Police,Warwickshire Police,-1.548725,52.289176,On or near COPPS ROAD,E01031293,Warwick 009D,Investigation complete; no suspect identified
25e791816656474c442253d45677c9fa3fe9c63af9c5a1ca37df3438c1af0508,2014-03,Warwickshire Police,Warwickshire Police,-1.533573,52.291293,On or near PARK STREET,E01033253,Warwick 007H,Investigation complete; no suspect identified
5f61b9e50e54e5ee2644510c6230386c8613d80adff3602bc225230edd0bc512,2014-03,Warwickshire Police,Warwickshire Police,-1.501358,52.278539,On or near KINGSHURST,E01031301,Warwick 005E,Investigation complete; no suspect identified
1254d0804d8b7cfa5adcb54ca0dae0005bd62104089b23626bc4b64ef0e959ef,2014-03,Warwickshire Police,Warwickshire Police,-1.535832,52.289819,On or near Shopping Area,E01033253,Warwick 007H,Investigation complete; no suspect identified
8b40473de63149c3e1363ff86b38149344bdbc02e2313f819d764202c7879e35,2014-03,Warwickshire Police,Warwickshire Police,-1.592069,52.294953,On or near CORBISON CLOSE,E01031312,Warwick 008D,Investigation complete; no suspect identified
462d7ad2fac440165d982d62ad2bc2dfe9005880f131326ac26d6924cd4e6bca,2014-03,Warwickshire Police,Warwickshire Police,-1.676857,52.200978,On or near RIVERMEAD DRIVE,E01031227,Stratford-on-Avon 010C,Investigation complete; no suspect identified
1dfa117b80be0ae115215a695a82b4603159ee0d9a7089308198a5ea4becf11b,2014-03,Warwickshire Police,Warwickshire Police,-1.583054,52.339944,On or near SIDDELEY AVENUE,E01031304,Warwick 003B,Investigation complete; no suspect identified
b5ef8c32ff4d1c003541dc421b178c36c6d21020d3e2ee3d37a4403f35f86bab,2014-03,Warwickshire Police,Warwickshire Police,-1.629205,52.068399,On or near BEECHAM ROAD,E01031215,Stratford-on-Avon 015D,Investigation complete; no suspect identified
a1aba01433fc0e8a4caf1fbcecddefaa2379bc784657c63f2ade73ca6b748a67,2014-03,Warwickshire Police,Warwickshire Police,-1.696973,52.257302,On or near WOLVERTON ROAD,E01031217,Stratford-on-Avon 008A,Investigation complete; no suspect identified
c1813d709d8b813532adcd971be5ec327b46fd225b03b28f5a92c094cb32a9bc,2014-03,Warwickshire Police,Warwickshire Police,-1.663914,52.310660,On or near Parking Area,E01031283,Warwick 004C,Investigation complete; no suspect identified
38e249a61abbf90b34ebdff7768bd12dd3513c7d85b4b846dbb91308c37b6e17,2014-03,Warwickshire Police,Warwickshire Police,-1.626427,52.065693,On or near HUSBANDMANS CLOSE,E01031215,Stratford-on-Avon 015D,Investigation complete; no suspect identified
1e73be29e1fdec2e38831bc192b609073f395ad07b961aba06c70a724b0af5ad,2014-03,Warwickshire Police,Warwickshire Police,-1.550027,52.050223,On or near BLAKES CLOSE,E01031193,Stratford-on-Avon 015A,Investigation complete; no suspect identified
95125f51aa6f7792eae5d7e707c7eb4af9f8a21c8426e87edaee42b4d4ca1035,2014-03,Warwickshire Police,Warwickshire Police,-1.842707,52.342346,On or near BROAD LANE,E01031243,Stratford-on-Avon 001B,Investigation complete; no suspect identified
7c171d6a19620ea19bb405d1257a74bba2c8e562b9a073b0dae12c613eead11a,2014-03,Warwickshire Police,Warwickshire Police,-1.548807,52.282623,On or near THE MOORINGS,E01031320,Warwick 012F,Investigation complete; no suspect identified
153192e424536b1cb5123bf82de8dd19e982d7a8496bfa9fbe61fe28ad2d9458,2014-03,Warwickshire Police,Warwickshire Police,-1.532552,52.283863,On or near CROWN TERRACE,E01031266,Warwick 013F,Investigation complete; no suspect identified
66eed830011481dedbddf0e35afa067fafea6be2176d31444cb856e5c6c0e639,2014-03,Warwickshire Police,Warwickshire Police,-1.688899,52.238725,On or near HALES CLOSE,E01031217,Stratford-on-Avon 008A,Investigation complete; no suspect identified
38ce63dd4a78acb5edb7f3b42c4caebca3ddcc67125231fe55f4a68fbffcbaad,2014-03,Warwickshire Police,Warwickshire Police,-1.742620,52.197076,On or near THE RIDGWAY,E01031237,Stratford-on-Avon 011E,Investigation complete; no suspect identified
c5840be573cfbb10d4149425c6bdf2610709dba9a1456bb07ba419b8eb4618d9,2014-03,Warwickshire Police,Warwickshire Police,-1.536712,52.292609,On or near Supermarket,E01033253,Warwick 007H,Investigation complete; no suspect identified
619bd0bf2ab0ac083f15bd8a63fb170692afbd3f1bb836ea1a4fba2c73f44787,2014-03,Warwickshire Police,Warwickshire Police,-1.894466,52.266769,On or near TOMS TOWN LANE,E01031242,Stratford-on-Avon 003D,Investigation complete; no suspect identified
e22b9748333b7aa69b118a00a31d9dbb630d94b8d9d9a5585383bd683da06681,2014-03,Warwickshire Police,Warwickshire Police,-1.657697,52.230431,On or near HATTON BANK LANE,E01031218,Stratford-on-Avon 008B,Investigation complete; no suspect identified
d39ca75fc80b3695eb89f9b32b70d3b75529e3385cce3cd7e397e8d8d7c90c13,2014-03,Warwickshire Police,Warwickshire Police,-1.571704,52.349496,On or near HERBERT'S LANE,E01031257,Warwick 001D,Investigation complete; no suspect identified
e52c33169c849f60e763d1a543114f02838038bd0cd7726dd012616ee49c0690,2014-03,Warwickshire Police,Warwickshire Police,-1.532469,52.280545,On or near CHARLOTTE STREET,E01031266,Warwick 013F,Investigation complete; no suspect identified
b3ce88057e269e5c1dd3d7c2a249ccda5cf2dc03160d435d9c15b4811b5e149e,2014-03,Warwickshire Police,Warwickshire Police,-1.541057,52.290648,On or near GROVE STREET,E01031291,Warwick 009B,Investigation complete; no suspect identified
cf0e753757173efdb4727a2700d8396e051559e287e38ec5966a94f469425467,2014-03,Warwickshire Police,Warwickshire Police,-1.847950,52.169802,On or near HILL VIEW ROAD,E01031190,Stratford-on-Avon 012B,Investigation complete; no suspect identified
3641e203b9eaa313694ed181728653f7f4646449da4aed979cd7933213d4c613,2014-03,Warwickshire Police,Warwickshire Police,-1.891449,52.145414,On or near Park/Open Space,E01031189,Stratford-on-Avon 012A,Investigation complete; no suspect identified
b490dcd8c25e10f25d6a6346dc90100823e8203b68e282a2459a7bf656107c35,2014-03,Warwickshire Police,Warwickshire Police,-1.706876,52.195096,On or near GREAT WILLIAM STREET,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
606a258766f339cba1bd217e9c71a2515a4d94fbb6f798c9f20386da9bb76875,2014-03,Warwickshire Police,Warwickshire Police,-1.530211,52.258492,On or near HARBURY LANE,E01031260,Warwick 014B,Investigation complete; no suspect identified
0ac97bb91319d6a36157d1367e2d6126f09c0a0f30267c80d7c38d1647f31dd3,2014-03,Warwickshire Police,Warwickshire Police,-1.384332,52.281790,On or near Sports/Recreation Area,E01031211,Stratford-on-Avon 005G,Investigation complete; no suspect identified
1060d1397e1ca4ea62af0038761ee49ddc8d075b50f2abcb4bce5b51563a1c76,2014-03,Warwickshire Police,Warwickshire Police,-1.528230,52.268454,On or near LAMMAS CROFT,E01031327,Warwick 015A,Investigation complete; no suspect identified
908c96f59eec3ba861776c5d49be6ad340a3b265301a093b42fb8e7001a5a394,2014-03,Warwickshire Police,Warwickshire Police,-1.911319,52.169929,On or near B4088,E01031189,Stratford-on-Avon 012A,Investigation complete; no suspect identified
37493ad02166aec0a89570ee4a1284c640935e47d38cb26609e7d7c3ea4232d5,2014-03,Warwickshire Police,Warwickshire Police,-1.573503,52.348640,On or near ALBION STREET,E01031257,Warwick 001D,Investigation complete; no suspect identified
3c5a465c4f17df938267454184acda0c32fdc37c983b18e8789838b7e88bd9ef,2014-03,Warwickshire Police,Warwickshire Police,-1.590283,52.281848,On or near Supermarket,E01031324,Warwick 011D,Investigation complete; no suspect identified
14f8f148aa60b12f83936d4deec72426f2302989d4c397b0fb91a10daa9c0d1b,2014-03,Warwickshire Police,Warwickshire Police,-1.833982,52.308630,On or near ULLENHALL LANE,E01031244,Stratford-on-Avon 001C,Investigation complete; no suspect identified
75378c575e84606cc87d7b0a1f6fe1d32b77e8c5b8fcec1e59678b2ae7683f03,2014-03,Warwickshire Police,Warwickshire Police,-1.493540,52.309963,On or near THE GRANGE,E01031279,Warwick 005C,Investigation complete; no suspect identified
5c026d6781a5217026046f21dfcc722ab53798a9e1bd6a7302954a2318984e74,2014-03,Warwickshire Police,Warwickshire Police,-1.517342,52.279208,On or near RYLAND CLOSE,E01031332,Warwick 010B,Investigation complete; no suspect identified
a231e611f68e35ec2e09f61bf348925be0cf0162efc45e9029dafc824e73c901,2014-03,Warwickshire Police,Warwickshire Police,-1.517342,52.279208,On or near RYLAND CLOSE,E01031332,Warwick 010B,Investigation complete; no suspect identified
e701c920fb9d175d3720736d5fbe5269fb6230b259af330410b76cc269728589,2014-03,Warwickshire Police,Warwickshire Police,-1.516281,52.297292,On or near BUCKLEY ROAD,E01031276,Warwick 006D,Investigation complete; no suspect identified
3d4f787967074caa56c86a5b68cf2e470497e9544e3e705d164ce36a4b698a92,2014-03,Warwickshire Police,Warwickshire Police,-1.525444,52.291899,On or near UPPER HOLLY WALK,E01031271,Warwick 010A,Investigation complete; no suspect identified
4f17292f358ca5133ace179602a1b27f06202c346c5db3d732a3b1f96b15d676,2014-03,Warwickshire Police,Warwickshire Police,-1.589770,52.281900,On or near NEW STREET,E01031324,Warwick 011D,Investigation complete; no suspect identified
69237b767680ad7e88cd2c28b528e14acbce7a575ad3013dd438c2cf9fe8e075,2014-03,Warwickshire Police,Warwickshire Police,-1.530784,52.290230,On or near WOOD STREET,E01031271,Warwick 010A,Investigation complete; no suspect identified
87b7032180eb809175bdb474bf8f6cabade2e67c78ba733134ffaaa7bf7a1a71,2014-03,Warwickshire Police,Warwickshire Police,-1.707458,52.195529,On or near MULBERRY STREET,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
2fa0878267698438a499f41901a014c9d88f148539b999584cba89b951267331,2014-03,Warwickshire Police,Warwickshire Police,-1.708855,52.189949,On or near CHURCH STREET,E01031234,Stratford-on-Avon 011C,Investigation complete; no suspect identified
766c07d13da23c12ef405b9e6b61037fa5c2152af55b15028661aa2c393d2f02,2014-03,Warwickshire Police,Warwickshire Police,-1.592154,52.285594,On or near ALBERT STREET,E01031324,Warwick 011D,Investigation complete; no suspect identified
