Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
6feebf9843bf41b7e74f657eec0579caa6b5620342f3206a05b2541878d0a0ce,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.942319,52.680613,On or near Shopping Area,E01026426,Breckland 005B,Suspect charged
ae36bf581524bd55fc534553e5f0df001fd0ca1c46dd4a7808c576294e2a7304,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.203532,52.682226,On or near BALDRIC ROAD,E01026567,Broadland 006F,Offender given a caution
fe40daaa65869b649dd0da40dc330de48cb31a7f5ac94d738d86d2ca0592ac14,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.289771,52.625864,On or near Shopping Area,E01026822,Norwich 007A,Suspect charged
62fe28a10621dfd80bf3dc49bf22b7b9e311978826f904662098382315825e0f,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.429085,52.755792,On or near REGENTS PARK,E01026663,King's Lynn and West Norfolk 010B,Offender given a drugs possession warning
dcc0e2500f7536d7ea3d00ab4e11a72d2ef3bcee5b2b64db5c06a8ec82d4d5ac,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.213238,52.682620,On or near MELTON DRIVE,E01026562,Broadland 006A,Offender given a caution
40c080ce6af57176963fb96a9ef99eb46c68593f7c1cf26c85630bb05a12ec41,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.293358,52.622068,On or near Supermarket,E01026853,Norwich 011B,Suspect charged
4b4cd19507e52d068407f6ec1bcf8626ba1c98a9b5a341608893fd93c04598f5,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.722017,52.610342,On or near NORTH QUAY,E01026597,Great Yarmouth 005C,Offender given a caution
1296c037d7c5c71f2aa4bfc24333bf0919b6be41c643952bfa692bda7f6da695,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.177832,52.664158,On or near FAIRWAY,E01033538,South Norfolk 001G,Offender given a caution
2e01eab74f2f6240e8a086b35aceebca51fde06fad4f4e85f62b80dacb9ccd52,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.489654,52.479101,On or near MILL CLOSE,E01026898,South Norfolk 010A,Suspect charged
8ee51d44d1d0196cbebb1322300cb8f1cf935c0e05d3e7866a689d2d96895353,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.393756,52.738545,On or near BAKER CLOSE,E01026704,King's Lynn and West Norfolk 011D,Suspect charged
9e85091512426267af261022784b09ffaf9a7799f45bb15ca3e5dfdd4cb9c68a,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.304146,52.637758,On or near HARCOURT CLOSE,E01026848,Norwich 015A,Suspect charged
cc5e96a83dd76a38540ba6fd11fdbf0c6877a72749983622f3f962728bd22bd5,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.731741,52.593683,On or near COPPERFIELD AVENUE,E01026622,Great Yarmouth 006A,Suspect charged
ee3587c10b07bb9e1fddda11de6eb96aa47c28b5bf444159eff7bed37b906f13,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.183178,52.664851,On or near SISKIN CLOSE,E01033538,South Norfolk 001G,Suspect charged
37f200b338ecdd780342250f033deed3858385345049933f28894e1a370adad8,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.180976,52.715947,On or near Park/Open Space,E01026525,Broadland 002D,Offender given a caution
df7326b723d1ddb5179b2892f5f29d0356f6d37990c77a1e58417dfe3141b70b,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.722027,52.600879,On or near FRAMLINGHAM CLOSE,E01026633,Great Yarmouth 007B,Offender given a caution
52fd2daafa09f933605f32bb3ef7ebb057b2d5aea4ed08d8e80a3ca1fde6488a,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.251166,52.607919,On or near Shopping Area,E01026810,Norwich 012A,Offender given penalty notice
34c60dc22d9a47bc156fb53e3919fb02e38787ea0e25c9e751ab47e106dfe988,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.949031,52.683827,On or near ALBERT MYHILL CLOSE,E01026429,Breckland 003B,Suspect charged
500e9dc871e00362ae988e49b2e60dd47ad5ea2ecf512a2f1d825f3e9cead3c4,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.729874,52.615149,On or near BELVIDERE ROAD,E01026595,Great Yarmouth 005A,Suspect charged
cd42654d972d5c73d7bdbfb79e7215db35e54a098884ebf850d953cf4227a4ef,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.912334,52.703188,On or near Park/Open Space,E01026428,Breckland 003A,Local resolution
603a5aa935cc0e53ff9c86f6debe456077bd2a22b9c770a24d033a4050b0912b,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.733412,52.409889,On or near ST MARTIN'S WAY,E01026476,Breckland 017C,Local resolution
fcea626fa91eebd2e8733cabc2b2835a1766ba1ce8acf49e7b3a306895a4a62d,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.301805,52.629441,On or near Nightclub,E01033438,Norwich 014A,Suspect charged
32e675fe78903f24b86618752b986789d64e35d13ee4f4b88d0266e8cccf3a71,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.929254,52.688364,On or near MASEFIELD MEWS,E01026428,Breckland 003A,Suspect charged
5acaff5d042f820e2499577757705eaffe4d9d117ccb93adcd1b9e9a6c735e44,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.446984,52.756772,On or near Hospital,E01026714,King's Lynn and West Norfolk 010D,Suspect charged
26ea87888df59bff73e9669855da15368e36e5ebd14f590eb6b7c175371bcbdd,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.335277,52.660044,On or near Supermarket,E01026561,Broadland 013E,Suspect charged
650660128cdda0edc236b9eada9ec513f17ad9e0d790409195dbb06279583013,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.335277,52.660044,On or near Supermarket,E01026561,Broadland 013E,Suspect charged
457d00a1a5cca9d4a6d7ab350185c4370563c33edb370c38583b54c69c947409,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.335277,52.660044,On or near Supermarket,E01026561,Broadland 013E,Suspect charged
692da596e382bed26edde09f6dd8392172da28b9791b15ffa86110703e363349,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.335277,52.660044,On or near Supermarket,E01026561,Broadland 013E,Suspect charged
b3ec705d87e70020d14b5a196f7ff3cb94b6b35a85783897f01ce813a0c9865b,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.335277,52.660044,On or near Supermarket,E01026561,Broadland 013E,Suspect charged
7bb8877fa19b742fd8b7e5f6089c0e1c3520e7c0e8655a67a8753ed4ac467ef1,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.731436,52.609370,On or near OLIVER MEWS,E01026597,Great Yarmouth 005C,Suspect charged
e39e7fcc24aec83868813bf22129e75b5aab596a53451bc638ea60f7f7e43b4e,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.335277,52.660044,On or near Supermarket,E01026561,Broadland 013E,Suspect charged
6c501ef79cf32e793f618cd69530f867bc376849763df7a6d0087b687e2610dd,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.428412,52.682998,On or near SALHOUSE ROAD,E01026579,Broadland 008D,Offender given a drugs possession warning
cb352c3ac8d74caee5f5f879c618ca88271b2a7f1f25bbb225a33aba36d94f79,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.732528,52.611270,On or near TOTTENHAM STREET,E01026598,Great Yarmouth 005D,Suspect charged
d1e571f5350478b994069489910cab3a154484edc7eb43ba972c6fd557272760,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.417952,52.756010,On or near KING JOHN AVENUE,E01026668,King's Lynn and West Norfolk 009C,Suspect charged
4bfe36699cb3731cece86209c7cee0b4edda7e4298499e4a4a0db0bcbdda6f6c,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.287181,52.630937,On or near TEN BELL LANE,E01026822,Norwich 007A,Suspect charged
0e97caf4aa40c3ca334d1bc86c811354070d3ae05af6c46ea40f5753cdad7b65,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.231411,52.487460,On or near FRANCIS ROAD,E01026940,South Norfolk 011F,Offender given penalty notice
9e699f711c0f5724714661e30affce4e919b9cf04a4f24a26358fc4f7eefde53,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.417605,52.758031,On or near Supermarket,E01026693,King's Lynn and West Norfolk 009D,Suspect charged
ff7f762e61e130c24c5b8d0b3a7a4cc147586febe411b04810956620c6d5af0d,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.280903,52.623691,On or near CAMBRIDGE STREET,E01026856,Norwich 011E,Suspect charged
cd3bb66ec6a5dcf782ba16656e7bf1bf0498b3cbb9ba6b94533f55ba30bd52ed,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.422969,52.752140,On or near OAK CIRCLE,E01026666,King's Lynn and West Norfolk 009A,Suspect charged
e77ee66726204333bc3ed633c6171b3e8052d2b60a67d759e1dab07399b41fe4,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.730330,52.610610,On or near Supermarket,E01026597,Great Yarmouth 005C,Suspect charged
50aa2dadc3c4ad55094e092959b86607cb17936fe5d7cdba7b80c9a94df9d405,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.421049,52.756801,On or near Supermarket,E01026666,King's Lynn and West Norfolk 009A,Suspect charged
da4bde987ad2e99b1572eda446d2fc6b88d6e2810f222cad3013675d6cd46958,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.729944,52.607816,On or near Supermarket,E01026597,Great Yarmouth 005C,Suspect charged
1b840640217af198bc401ac8a31ff1a0e7aaeeed74cb5dcbf20b49b4b1133a37,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.183178,52.664851,On or near SISKIN CLOSE,E01033538,South Norfolk 001G,Suspect charged
1f14e7abf6e34ce37026add90687469a9c3fa6b0155559a308df37bc30232287,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.183178,52.664851,On or near SISKIN CLOSE,E01033538,South Norfolk 001G,Suspect charged
3485ddae599a983c8a847f490754fbbe83fe3bedc7ac5ee80cb988c96ee4d4b4,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.335277,52.660044,On or near Supermarket,E01026561,Broadland 013E,Suspect charged
8ee9fc6ae2acca1f342bad7833f3b6d8a7c0bee2df3e6ff7504c51bad2623a8d,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.722017,52.610342,On or near NORTH QUAY,E01026597,Great Yarmouth 005C,Suspect charged
a8f0c808269dc88d2520f3a8e52290ed7b0c8e217bf1189c97529f7d3f75320b,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.398120,52.751917,On or near TOWER STREET,E01026699,King's Lynn and West Norfolk 011B,Suspect charged
c2ff1b81c3a9bec0a1e926f749f684d1493a57cfe43a485e2357d2f3bbe2620f,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.399437,52.751891,On or near REGENT PLACE,E01026699,King's Lynn and West Norfolk 011B,Suspect charged
0a9289175a08dc5b9d4deefbc75622f398ae519f2ce3c30bd806a3eccedacfa0,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.301283,52.629186,On or near Nightclub,E01033438,Norwich 014A,Suspect charged
430bebaac8f78b13cce1ccc2aec2be8d545c18cb9ddc3ea645eed6741680c8cb,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.749818,52.414535,On or near ST GILES' LANE,E01026468,Breckland 016A,Suspect charged
decdc339730f074d4214b13b03f1b1aab4b44da14f709084af6f68a3eef30531,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.749818,52.414535,On or near ST GILES' LANE,E01026468,Breckland 016A,Suspect charged
00be289762f56eb5579f6bf031fa6f519a1186c888507a55742437fb7b8b51b4,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.294439,52.629377,On or near Shopping Area,E01026823,Norwich 007B,Suspect charged
b414da36a2a25d9e002fc9e527a29798caae306a6d35544669d54e39d3010a8a,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.734102,52.402031,On or near ELM ROAD,E01026478,Breckland 017E,Suspect charged
a97c47c7c0ea78a2495bec20ae327bde3eb43c1b3fa59e34e3021d8e834cc1fa,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.368918,52.541443,On or near Petrol Station,E01026875,South Norfolk 006A,Suspect charged
55e47cdd627ab943ae4e04bcb2066b31945bfa5343324f90d96837d5180778e2,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.251578,52.627612,On or near SALTER AVENUE,E01026858,Norwich 010A,Offender given a drugs possession warning
e0b18284199c4054d78e5ae9500630f485cca623eb0e8287b3311eb71e69902a,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.390492,52.607889,On or near LANCASTER CRESCENT,E01033037,King's Lynn and West Norfolk 017F,Suspect charged
fd3cf57ddf8a1644b323398cbfadd6b82178f0098f97525e56ba61137b30662a,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.393241,52.740228,On or near BURNEY ROAD,E01026704,King's Lynn and West Norfolk 011D,Suspect charged
503af22ec808db4a3a39d4a54bdfb09297538726906193a5152e143dc4e6a535,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.239015,52.787635,On or near Park/Open Space,E01026502,Broadland 001D,Offender given a caution
0bf7870af171148c3d1292392413a4983583dc1c5f0f763bcbcd01db8c9b9f4f,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.305884,52.627871,On or near PRINCE OF WALES ROAD,E01033438,Norwich 014A,Suspect charged
4942a0b2b33213164701ae38159cdcec0b2e153273bb29b3f82780d8a66c2304,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.262395,52.622035,On or near COLMAN ROAD,E01026814,Norwich 012E,Suspect charged
3fbf1057cbc8f679883a8468ab2ccc550c864c75b6cdc69bdc151792601fad34,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.535575,52.737526,On or near ST CATHERINE'S AVENUE,E01026784,North Norfolk 014D,Suspect charged
06c06786e95203d2f38bd47821078751610db1be4e3d9ff234bcfd1da781a190,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.444803,52.860628,On or near VICARAGE ROAD,E01026752,North Norfolk 007D,Suspect charged
b30e7a31af719bb3d3c28d9f203b58c665b01f3ac978435bea679f5676d51452,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.125584,52.497374,On or near GREENWAYS,E01026878,South Norfolk 011B,Offender given a caution
60fb04fe02d385f84772f2aa31181e557b4693e4d15e0a74bd2b47ba4f3348c1,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.424040,52.765282,On or near BEVIS WAY,E01026669,King's Lynn and West Norfolk 006A,Suspect charged
0ed47cd8fe329564aac075b8ff1f843a8d1944c9126c7f42bd11009abdb8e6b1,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.014789,52.517401,On or near Petrol Station,E01026449,Breckland 011D,Local resolution
550045b8607a07e0e089495888bd1703f45450f836e64bccc0c6d192d601936b,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.272239,52.645614,On or near WHEELER ROAD,E01026828,Norwich 002A,Suspect charged
726d29fe1f2821aa9912a152ae2186d8310e7f832ac844fe13704b183b426827,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.749413,52.416298,On or near Supermarket,E01026469,Breckland 016B,Suspect charged
b0f5c800bb6f169a43d20f2418e44d243ae0902d9ef44b121dd4af848b61a24f,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.754061,52.414895,On or near MAGDALEN STREET,E01026468,Breckland 016A,Suspect charged
7cd73166a491a7c8a82a238474c74fcd2700fdb9d9a74a630c6d1a71ac04e925,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.310169,52.662673,On or near LOWRY COLE ROAD,E01026541,Broadland 009B,Offender given a drugs possession warning
23cd5aa6b6396065012d1be47eaefedd1f22479e96760071eeecd9761013af73,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.268632,52.930769,On or near THE SPRINGLES,E01026781,North Norfolk 005C,Local resolution
7731c818c74ccd6d8065c0aa3ea704bbc55b7b4dd21ba308be70bbd6e23d489a,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.383010,52.536447,On or near Park/Open Space,E01026652,King's Lynn and West Norfolk 019E,Offender given a drugs possession warning
e527fa842ad18f2c64e3cfe6f3a4a2546e064eea4dab40cc76d2e38d7546ba29,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.243665,52.642120,On or near WHITE ROSE CLOSE,E01026864,Norwich 006B,Suspect charged
feeb676b506383574b93b52832029ebe8aaca443d5058586a55a85ac4e86e333,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.298342,52.931405,On or near HAMILTON ROAD,E01026734,North Norfolk 003A,Suspect charged
4549fc4bfc69cac972408d9d750050e0c1bbb83a317a01371be4d414e907617a,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.125584,52.497374,On or near GREENWAYS,E01026878,South Norfolk 011B,Offender given a caution
d544206026eca46419f2415ee417d4c97cf3fd0137e1167b48d80b023162e8a1,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.397056,52.750077,On or near BRIDGE STREET,E01026699,King's Lynn and West Norfolk 011B,Offender given a caution
a8a01d5bf9ae2fe763a31fd51327801ea1e586365033070e925a7957e7e0675c,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.145154,52.583578,On or near NORWICH COMMON,E01026933,South Norfolk 007C,Offender given a caution
01810c1b715d8a7242dec08245de15734eac0eaf2393ae58b94081ef387ba866,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.298389,52.623331,On or near BER STREET,E01026822,Norwich 007A,Suspect charged
e0674f0d97d247c54555240fb99caa6adeb77a3d543ba45174a3c50607c2db03,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.397982,52.754258,On or near Supermarket,E01026698,King's Lynn and West Norfolk 011A,Suspect charged
47c56fc707cf61e4f01bcae21e5a3c63c9f1ebd81ed33def057bf7b3887bcde9,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.724344,52.607642,On or near Parking Area,E01026597,Great Yarmouth 005C,Offender given a caution
c5824fdd0ed43d3172e9842df0f3a07d878d107c3f43c10dacbf735e0f2f49de,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.740033,52.406156,On or near FULMERSTON ROAD,E01026477,Breckland 017D,Suspect charged
b6f73361d88a10ad4d953a1755fa26e01cf7b4fc925f2f6389fb1b38e6e94036,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.302641,52.628968,On or near PRINCE OF WALES ROAD,E01033438,Norwich 014A,Suspect charged
318a3cf065f9b7cb36ca11c62996688f0c64f65da60f9530736fa0e69a128bc5,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.735481,52.607767,On or near Shopping Area,E01026623,Great Yarmouth 006B,Offender given a caution
acb9dd357f0887661d15c6410632bf2af79c0e61ba3e07c0ef80041a10c9cec3,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.301557,52.629493,On or near Nightclub,E01033438,Norwich 014A,Suspect charged
b273b1aef52a10a32eace6f7875e880abe17d0060897dda3dfa01ca8a041c912,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.297058,52.636283,On or near Shopping Area,E01026823,Norwich 007B,Suspect charged
e46bccea46f59d36aec102ae4ce2b61be61963380437c7a7847e8c53c4917281,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.300628,52.931710,On or near Supermarket,E01026734,North Norfolk 003A,Suspect charged
1e3afc1a44fd44d68b99340c997a462b272247719fea1eb9ecb2369e10f78a88,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.293650,52.642278,On or near TRAVERSE STREET,E01026846,Norwich 003F,Suspect charged
1bfa4465fa8c77a027b304fc300e5f800751e0bf78310a1c01685b8ad68798ae,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.376317,52.601143,On or near Further/Higher Educational Building,E01033039,King's Lynn and West Norfolk 017H,Offender given a caution
51a37bb2393cbcb42e1650991463aa1b7a764c9e817ed3e3e220f01c6b76f1e8,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.294877,52.627539,On or near Bus/Coach Station,E01026822,Norwich 007A,Local resolution
62b8d38c5d438d93215720b1e7d526f1711add1936c180becb1a03e2ecb20243,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.719282,52.603529,On or near STATION ROAD,E01026634,Great Yarmouth 007C,Suspect charged
b37b34a232c1b622a822a3d3d2807a8d604b4eaeaab3212a7fef5d584980ab3b,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.294316,52.642880,On or near LONG ROW,E01026843,Norwich 003C,Suspect charged
3c52f11fdcd13503a9eb46ec828cc606f79c4c48ef327eb9f1f3b5ccea472360,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.653528,52.567728,On or near SHARMANS LOKE,E01026616,Great Yarmouth 012D,Offender given a caution
f221a8d937f65af9778e06ac43cf1649047cae3542b9635452f0038730cdb096,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.442866,52.756552,On or near BARTON COURT,E01026714,King's Lynn and West Norfolk 010D,Offender given a drugs possession warning
def142c418fa65a79701375906cbe7a1dc009490472392b69db013a7fe2eded7,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.337662,52.638742,On or near GORSE ROAD,E01026571,Broadland 015C,Offender given a caution
bfb1c772005b3f9ec851fd362706954135f26bb85a107260b317f7ff77ab61ab,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.432993,52.874407,On or near THE AVENUE,E01026750,North Norfolk 007B,Local resolution
937869cf3977c7c99279dee106b3fecf7e1073b98c46232a9982d2f1bdbef087,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.108505,52.374093,On or near Supermarket,E01026891,South Norfolk 015D,Offender given a drugs possession warning
9bb7d57c4ae6d8e49cae913d0d5793d05cff6ea39ede770c78be30d1d2a3069d,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.101094,52.373389,On or near BALDRY'S YARD,E01026891,South Norfolk 015D,Offender given a caution
d00ffc5f48215279de91d642e018c60dfae2462d284611d0451bc1fe377665e2,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.301229,52.621399,On or near FOULGERS OPENING,E01026822,Norwich 007A,Suspect charged
868641d1dabe97c83688f09ee4d2d38d3aa5d7aa57b6067f732779d0e4963297,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.281669,52.612212,On or near IPSWICH ROAD,E01026811,Norwich 012B,Offender given a drugs possession warning
6ff09986a63e7029f61639a9925954c239c7ec4061e986e0df883be6377629b4,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.737626,52.406230,On or near ULFKELL ROAD,E01026477,Breckland 017D,Offender given a caution
be02366c145d91061e801bbe1352549626e22f201d9f99b068dff805679ccd6a,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.335277,52.660044,On or near Supermarket,E01026561,Broadland 013E,Suspect charged
7d491aae916f357eceb894a3ef422c4294a83efb43bb47ea198e1ae6788fabfa,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.335277,52.660044,On or near Supermarket,E01026561,Broadland 013E,Suspect charged
fe40d60e3157689b213c598634f68792cd1619f599fad1ae8f489813927fc159,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.691333,52.646718,On or near CAMPING LAND,E01026456,Breckland 007B,Suspect charged
4a7ec910a57e693360bc66ff6fee36c6cb4afc117dd1898071f4b7fc0add9a94,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.303625,52.638294,On or near MORLEY STREET,E01026848,Norwich 015A,Suspect charged
e54d18757979bd64a4f745d6c3c3d54626902933eda2eade12c89606be576043,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.387537,52.674623,On or near BABINGLEY CLOSE,E01026722,King's Lynn and West Norfolk 015C,Suspect charged
9252b40ce28f00c4ad797ab39c1d755236f6d9012ee5d27dad60c44a0c37ed61,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.733789,52.601084,On or near MELROSE TERRACE,E01026626,Great Yarmouth 006E,Suspect charged
b9be3826a284c8ca8a6745d3ed210c3279b4fef00fb23ba1bb9fe8ef074c6852,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.433966,52.746052,On or near MELLISHAM WALK,E01026662,King's Lynn and West Norfolk 010A,Suspect charged
6f293d469519c18d533d73fb466bc8b1149f5f2ff014e0ab7eef8da24d597917,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.293790,52.626634,On or near Shopping Area,E01026822,Norwich 007A,Offender given penalty notice
5143a5c9729ca8e61b58dd7502e981cf9cfc6e72f444e140ceec260169b79117,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.112645,52.379047,On or near UPLANDS WAY,E01026888,South Norfolk 015A,Offender given a caution
d0f03b0740e540d95163ebcddaa621c3eb0636eed487d2bf67ae4152060a7da9,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.294877,52.627539,On or near Bus/Coach Station,E01026822,Norwich 007A,Suspect charged
dc9010b78738a93e24266389cc29710c3f25bf26df0f2aea1cdd7a3a46cca62c,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.343439,52.642375,On or near TRACEY ROAD,E01026569,Broadland 015A,Offender given a caution
83d1cde45d095abe471661d8bcb686a5e588324a13144dea9b4c3e5c074ab8a3,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.698343,52.581572,On or near JASMINE GARDENS,E01026584,Great Yarmouth 008D,Suspect charged
1e826396d27beca350237fcea279bd0adf0779a1dd65163e5dd56383e4ea8033,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.698343,52.581572,On or near JASMINE GARDENS,E01026584,Great Yarmouth 008D,Suspect charged
5e9ae3bf0ecb110b72ec0157a1c2eefafad29e8abbfc3412ef864102b9d2e3d7,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.395985,52.753255,On or near Shopping Area,E01026699,King's Lynn and West Norfolk 011B,Suspect charged
0133d0f1e7bd4781ce35fbd38671f4c93d06c458dc1a3794ff0263dc4d6a0412,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.297058,52.636283,On or near Shopping Area,E01026823,Norwich 007B,Suspect charged
e7f0fd4a8b8d48483135b2b27d418a8a3378631be662f235edbb81bb3cd4d311,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.721506,52.613893,On or near SCHOOL ROAD,E01026596,Great Yarmouth 005B,Suspect charged
ac835db023ce353d6022b6d95c22f4b3c280317bec149e0d95d6b4d278f093ce,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.263540,52.762329,On or near MILL ROAD,E01026501,Broadland 001C,Suspect charged
f6cffcb281dd4d4760aa0619a8f567cd7d9eecdc51375da17b23b8ae579e497c,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.298836,52.629857,On or near UPPER KING STREET,E01033438,Norwich 014A,Suspect charged
9284f1e05e95a1ef97568c8c7fcff7ba597b05f01cf0a6bd92d9e538af8bb9a5,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.734604,52.599205,On or near SHADINGFIELD CLOSE,E01026626,Great Yarmouth 006E,Offender given a caution
4718d28fb17dd98a8f583349b963dfa7dda795b46c56f304805dc616b067918f,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.292432,52.931182,On or near CENTRAL ROAD,E01026736,North Norfolk 003C,Offender given a drugs possession warning
f7e1f19819ca182280dd1d31d8a0b1454b380cb311736460e8c3ff6c109117ff,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.752882,52.414392,On or near Parking Area,E01026468,Breckland 016A,Offender given a drugs possession warning
890da72d648317d40fc25d6e458ae51673fc179bcf24e02708c72a2825cdf06d,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.235877,52.637953,On or near STEVENSON ROAD,E01026793,Norwich 005C,Suspect charged
8efd33dcb8442733fcf7d01d2504d444b4caddfadb85453e9822f8633d821686,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.432720,52.623783,On or near CEDAR WAY,E01026508,Broadland 017A,Suspect charged
