Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
bfc0d1105fb2fcbe1cd916bab61950c8d2b805637432d5e8b8a3346d843a21c8,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.125646,52.048428,On or near SHAMROCK AVENUE,E01029987,Ipswich 010D,Suspect charged
dc782275d7e5413938a7f507c1fa11acc91bb688d11b794f872641b5dbb19619,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.163808,52.057123,On or near WELLS CLOSE,E01033129,Ipswich 007H,Investigation complete; no suspect identified
afaed9bedddfd72fea8aea5e2f155ec72f4be7548dd2cca50468b6bfbf8c315f,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.728502,52.270462,On or near THE DRIFT,E01030103,St Edmundsbury 004A,Suspect charged
cb2079cc85ec0484bd89a6e3c9928bb46d21110d49278ab4605e85a3544279e6,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.758726,52.068846,On or near BROWNS CLOSE,E01029923,Babergh 006D,Investigation complete; no suspect identified
bb558fa1f1be6b7fc6bc5c9489ca5429376dbc5cb979af45fab111fc93504fc8,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.742542,52.027406,On or near DOVE HOUSE MEADOW,E01029887,Babergh 008B,Investigation complete; no suspect identified
97fe89fbea10cb117b5be70224334ae1630764998c3e9885ecf532b40af64b0b,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.100796,52.039894,On or near A1214,E01029908,Babergh 005D,Offender given penalty notice
9ed6e84d9582a02f29a0bac6452c83523bf6e6b164fda460c10925483472d1f1,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.948294,52.193048,On or near Park/Open Space,E01030063,Mid Suffolk 009A,Suspect charged
02812495d0c5fe671edd66aa68c53520a2f135fc1e04a70fb9dbd77697ce4b07,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.948294,52.193048,On or near Park/Open Space,E01030063,Mid Suffolk 009A,Suspect charged
5e97e06987ce54b36dec84831629e2a9fa3a07a33908edf23c4f45e4dd9dad7d,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.738088,52.037294,On or near LUCAS ROAD,E01029918,Babergh 007F,Investigation complete; no suspect identified
5a09150315225ad6df77194a07b324220daf9c6721ebcd381b40b6286a2f70d6,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.996746,52.191719,On or near BOND STREET,E01030076,Mid Suffolk 010D,Investigation complete; no suspect identified
d41206a2716ffeeff43149a5cf84bf6730e03a8f75a800b9dee9244fc72af836,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.721442,52.459112,On or near LONG ROAD,E01030274,Waveney 008B,Investigation complete; no suspect identified
3853c3eeae4ff8a960d431c2f93c3a89a02e222c8b61e938b200b35088eaf346,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.832530,52.297705,On or near SADDLERS YARD,E01030121,St Edmundsbury 002B,Offender given a caution
d507ca02c898de1a7ff56ef61d7664fcbf93ea7cc4d8d261307c31358eac81dc,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.744965,52.481369,On or near YEOVIL ROAD,E01030261,Waveney 002A,Local resolution
ef6f7add7598d761ad653c9fa0704a563578d7b4a8b6f1947823ff50400a1ad0,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.123101,52.075091,On or near Sports/Recreation Area,E01030029,Ipswich 003C,Offender given a caution
46638e86917c7dcb9103d15d913e14956714600fee4ff91619f824468764c8a1,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.409195,52.253321,On or near MALCOLM WAY,E01029954,Forest Heath 006C,Investigation complete; no suspect identified
d6c99fdcb1241e3483f8f21f15b18673cc642962018cf558eda88e25b7b8da05,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.979758,51.971628,On or near VEYSES END,E01029905,Babergh 010G,Investigation complete; no suspect identified
335a63b950ac72ec71c88d09e852451f96ad87718e08f1d8accfe2b55a7a6262,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.271265,52.314294,On or near WILBY ROAD,E01030082,Mid Suffolk 003B,Investigation complete; no suspect identified
af44484495c4515a8f891d4dd323920f6061b924004e971531a18e92d416dd07,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.180097,52.057215,On or near ST JOHN'S ROAD,E01029958,Ipswich 007A,Investigation complete; no suspect identified
70af2a290b5ede69c9f003518b77f14a8e02009e673a6243c89506b917e9ad97,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.723477,52.227952,On or near REDWING ROAD,E01030144,St Edmundsbury 009D,Suspect charged
ea6fdd1e61c5eb7f004a7ba33c6aeb5e69abbf42fdf84f4752c55158f90dedb6,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.723477,52.227952,On or near REDWING ROAD,E01030144,St Edmundsbury 009D,Suspect charged
5dd3d0c6d88e974c52970719cf169e053be6bcc6568762fe0cade264767f2439,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.187734,52.054849,On or near WESTMINSTER CLOSE,E01030006,Ipswich 008E,Investigation complete; no suspect identified
f1f151630d341a59b0d874bcb095480959c9ee56fda3d98d33c769cf94fe7433,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.180197,52.053902,On or near FUCHSIA LANE,E01029961,Ipswich 007D,Investigation complete; no suspect identified
f7fdfd15b3b7d431891b3c63aacab5aca1df2c95b95fe16fa30c05b727c81b59,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.397681,52.247945,On or near MILLBANK,E01029950,Forest Heath 008C,Investigation complete; no suspect identified
af44484495c4515a8f891d4dd323920f6061b924004e971531a18e92d416dd07,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.180097,52.057215,On or near ST JOHN'S ROAD,E01029958,Ipswich 007A,Investigation complete; no suspect identified
af44484495c4515a8f891d4dd323920f6061b924004e971531a18e92d416dd07,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.180097,52.057215,On or near ST JOHN'S ROAD,E01029958,Ipswich 007A,Investigation complete; no suspect identified
af44484495c4515a8f891d4dd323920f6061b924004e971531a18e92d416dd07,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.180097,52.057215,On or near ST JOHN'S ROAD,E01029958,Ipswich 007A,Investigation complete; no suspect identified
029817a99717ddacc18863f327cb1053737dd099b3435f652e0df02005014c1d,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.728455,52.460546,On or near WALMER CLOSE,E01030275,Waveney 008C,Suspect charged
f7fdfd15b3b7d431891b3c63aacab5aca1df2c95b95fe16fa30c05b727c81b59,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.397681,52.247945,On or near MILLBANK,E01029950,Forest Heath 008C,Investigation complete; no suspect identified
f7fdfd15b3b7d431891b3c63aacab5aca1df2c95b95fe16fa30c05b727c81b59,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.397681,52.247945,On or near MILLBANK,E01029950,Forest Heath 008C,Investigation complete; no suspect identified
f61ce01ea165d1fbef244eb4037d8f121edeb0d0ab7ab89079786d255c074854,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.750964,52.478291,On or near Parking Area,E01030249,Waveney 004C,Local resolution
ead44392d06d9df655d8afb697919d817431c7670b408d3beb2617eae97c6378,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.740040,52.476640,On or near STEVENS STREET,E01030265,Waveney 004F,Investigation complete; no suspect identified
ead44392d06d9df655d8afb697919d817431c7670b408d3beb2617eae97c6378,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.740040,52.476640,On or near STEVENS STREET,E01030265,Waveney 004F,Suspect charged
10465c118180014a0f5ca21a91fc3915f23fcae2f9c17758200fd7e6590ddccf,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.731729,52.050914,On or near HOXTER WAY,E01029916,Babergh 007E,Local resolution
f40460e676770374ec657f3bb334842accce66a7377b5334620267238a1de3c0,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.576885,52.208921,On or near KITCHENER ROAD,E01030189,Suffolk Coastal 004E,Investigation complete; no suspect identified
65884052ad5a1fe246d11204da70557a21f52a60f9b009f4c3229edd3cb970d7,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.576885,52.208921,On or near KITCHENER ROAD,E01030189,Suffolk Coastal 004E,Investigation complete; no suspect identified
af44484495c4515a8f891d4dd323920f6061b924004e971531a18e92d416dd07,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.180097,52.057215,On or near ST JOHN'S ROAD,E01029958,Ipswich 007A,Investigation complete; no suspect identified
7c74f18bde5038c3be2643e6ede9a47312f38fdabe25ec0dde67c1d19286e269,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.454765,52.077775,On or near PIPERS CLOSE,E01030106,St Edmundsbury 014B,Investigation complete; no suspect identified
b996e2163d4d67140001884ef1b0db9f2ef2a67be22971c14ba05d7cb64f8c66,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.583034,52.452103,On or near PARK DRIVE,E01030223,Waveney 010A,Local resolution
52ce5a1e129b8ed399de7bd3f76e4156d135ab67d29bac623688014090854a71,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.700195,52.255987,On or near BEETONS WAY,E01030139,St Edmundsbury 003C,Investigation complete; no suspect identified
df1757072d668822869bdce87b7c32352d758fb7ce0bacde612fac58ee83588b,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.700195,52.255987,On or near BEETONS WAY,E01030139,St Edmundsbury 003C,Investigation complete; no suspect identified
92be1571dec472aae71961e2f9350e58ed1bc46c010723dcebced2cd6066d807,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.092109,52.353946,On or near OLD BURY ROAD,E01030064,Mid Suffolk 001C,Investigation complete; no suspect identified
b4646589a2c1b9ae3c19db069fad654c9389de35f039849a6e9042aea869afaf,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.092109,52.353946,On or near OLD BURY ROAD,E01030064,Mid Suffolk 001C,Local resolution
5d250a35bcb4b0c320444eb34a03544a35d40a5cc64f652cfe5c8673a2c8386a,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.729425,52.501235,On or near WAINWRIGHT CLOSE,E01030281,Waveney 002E,Investigation complete; no suspect identified
58d6e3cdd9cfd64ce71e32fce3dbc73662f234524e4331385f2a0f08b678cf62,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.728582,52.041166,On or near PRINCE STREET,E01029920,Babergh 007H,Investigation complete; no suspect identified
e2c07f0f9d0d71a8e32b82883ce3aa3928e62ee6342637b8a542da6efb8bfe2a,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.700652,52.240590,On or near HOSPITAL ROAD,E01030147,St Edmundsbury 009E,Offender given a caution
c37380357b04051f176a35a636cf5981ac754924f2d1d1efebd49edbc46db767,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.832530,52.297705,On or near SADDLERS YARD,E01030121,St Edmundsbury 002B,Investigation complete; no suspect identified
3327faa468f12698d738b1740959628c9d934ed6f558ade972290a9ebdcab6fb,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.150779,52.058983,On or near HIGH STREET,E01033125,Ipswich 007G,Offender given a caution
c820d7d1f95c63e2aadd8bc3b96ef319540340e8efe97eea54bf949c469257db,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.382277,52.248652,On or near Race Track,E01029951,Forest Heath 008D,Offender given a caution
0d68f7e979d86c3e263d2a0482ae879b2f6ba546fe5d592ae00f4cca2574c669,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.667816,52.096759,On or near WEAVERS DRIVE,E01029885,Babergh 002C,Investigation complete; no suspect identified
9c81b752c57c08b38909e92bb10ccd8c833bdeb85818346b1a68e8125d9c5d7c,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.728488,52.233474,On or near GOVERNORS MEWS,E01030144,St Edmundsbury 009D,Offender given a caution
79f514e6b3f146d88547984707683e67ca6fd5dccadb6d3061507d2dd6d073de,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.845322,51.983265,On or near RADLEYS LANE,E01029899,Babergh 009B,Suspect charged
2eb558b6b507b5cad4af754520b15186d8d8fe8eb6c7d7b270f81f8e94bf66f7,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.845322,51.983265,On or near RADLEYS LANE,E01029899,Babergh 009B,Suspect charged
7627472fa7262ae44d3373d4babcc1000a1b621dcec3818d555d6614408b5b79,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.012183,51.979598,On or near COLLINGWOOD FIELDS,E01029882,Babergh 010C,Investigation complete; no suspect identified
9ac5e885e7cc93beaa8959018a859f8f9411b3610c433a6c9296137576bc32ac,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.534689,52.102548,On or near MARE HILL,E01030120,St Edmundsbury 011A,Suspect charged
c12916cb743e99c35a853a2526dece02ffe6d46c35654d7de878bcc3fde55a21,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.126007,52.213608,On or near ST ANDREWS MEAD,E01030087,Mid Suffolk 007D,Investigation complete; no suspect identified
59d9c376e6f4bfbedc2f68f6a954a68ea451e156967654fae74a0e99070eabad,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.738087,52.502742,On or near Petrol Station,E01030242,Waveney 001C,Suspect charged
59d9c376e6f4bfbedc2f68f6a954a68ea451e156967654fae74a0e99070eabad,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.738087,52.502742,On or near Petrol Station,E01030242,Waveney 001C,Suspect charged
9b097227da963b6d5deff74b7b4b43639ec7d88c9552dd690a4840972b28d279,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.119463,52.063945,On or near Petrol Station,E01030027,Ipswich 003A,Suspect charged
9b097227da963b6d5deff74b7b4b43639ec7d88c9552dd690a4840972b28d279,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.119463,52.063945,On or near Petrol Station,E01030027,Ipswich 003A,Suspect charged
9e19dfdf291ea46e77b84121209228928a2c9ce29a8fa34202f01928eaaca164,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.363319,52.248917,On or near Petrol Station,E01029951,Forest Heath 008D,Suspect charged
4aa6d22658d55267f210c2b7f799590fa2f566f158f76d30a154c9855e3c4806,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.716695,52.254781,On or near Petrol Station,E01030137,St Edmundsbury 006D,Suspect charged
70f341be38377f7ce8471e38101a910c93a27d3a4a60f07227e44454ce007f76,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.740665,52.462481,On or near RECTORY ROAD,E01030256,Waveney 007C,Suspect charged
5f7e7b6a02fc4f6a2a131920ef92129730c36fcfe2261b6350d50da02dd6ec6a,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.119463,52.063945,On or near Petrol Station,E01030027,Ipswich 003A,Suspect charged
62e745b717e2547cbfc1fa0b4fffefd40415153820d5d405fc2d8cd47ddb559f,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.057877,52.150676,On or near CODDENHAM ROAD,E01030062,Mid Suffolk 011D,Investigation complete; no suspect identified
97bfadcb58f16cf08a8b217c6a2d803bdafc9ff2d031ae706024a9b694c03a60,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.058626,52.151358,On or near Park/Open Space,E01030062,Mid Suffolk 011D,Investigation complete; no suspect identified
2456d7e8faede57ce7f1437a1e0dacc9037a0a63eeaff9a17033431100fe7218,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.037373,52.050037,On or near WILDERNESS HILL,E01029877,Babergh 005A,Suspect charged
77c57c8a7a92ed83170efeaf519c1b359277dca2586f04d3ac2b31c9a107ea7c,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.308115,52.286959,On or near THE STREET,E01030090,Mid Suffolk 003C,Suspect charged
5ff9eaa68e491a619d15eb5ca5959b4b746f14dc90f5dcfb2d47001b5a19655c,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.150779,52.058983,On or near HIGH STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
4e4862bad69e1432c8138866aa131f2ca40584dafb34bd1b1361e8c0af73d72b,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.574457,52.202762,On or near FRIDAY'S ORCHARD,E01030186,Suffolk Coastal 003A,Investigation complete; no suspect identified
3584560cdbeac9b72225ead0b6e8960743f6f29b512a544248a402e5ad6fef09,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.731457,52.451123,On or near GRAND AVENUE,E01030272,Waveney 012E,Offender given a caution
db4787c78c7c7f8aee6525aae42fa38dd5f0e2941bcd27aefbab61d9ad782375,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.742299,52.492130,On or near MYLODON ROAD,E01030277,Waveney 002C,Offender given a caution
15129def5969f014b2df8d6f977072d65a44fc31c9ec55eba4581900d6f3a9be,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.712297,52.251618,On or near Nightclub,E01030137,St Edmundsbury 006D,Local resolution
6c5d4035caffa7fb7cb834761f82bec11721d9e333270a624bf7ae770c9dd953,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.768762,52.041433,On or near A134,E01029880,Babergh 006A,Investigation complete; no suspect identified
92be1571dec472aae71961e2f9350e58ed1bc46c010723dcebced2cd6066d807,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.092109,52.353946,On or near OLD BURY ROAD,E01030064,Mid Suffolk 001C,Investigation complete; no suspect identified
e1039d12ef058a0b021c58577ad27ddcceeb4e5155a89ca863338a42da0cd02c,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.452731,52.448175,On or near MEADOW ROAD,E01030231,Waveney 013B,Local resolution
aa95eff687778c7287f37612a0bf4e29b027212bd6f3810e849ee98783da317f,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.691992,52.255797,On or near ANDERSON WALK,E01030140,St Edmundsbury 003D,Investigation complete; no suspect identified
b3c16219e1486c67ff5f974c7ce0b406f32c061bcd09836a8097e0b9291c2fb6,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.152494,52.055367,On or near ST NICHOLAS STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
f3816c859e34806546332bb539b1a7afda1059a083bc8b72fcb3df7d352a718f,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.741519,52.470639,On or near HORN HILL,E01030258,Waveney 007D,Suspect charged
2350245a2464d23c43402f9b153d27a4ba6099a33bb01d4f10efc04bc58c3db3,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.193182,52.074965,On or near Sports/Recreation Area,E01030207,Suffolk Coastal 009E,Local resolution
599c560e396874a3e5a394f77df5bb5b210cdcdea83d28250e77b0b4d094d047,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.597665,52.244980,On or near STONEY LANE,E01030098,St Edmundsbury 008A,Suspect charged
e3b212fb5b4dfced5a919f97619502c12b935fc97ed6e5f6db7f5348196526f2,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.588618,52.077851,On or near HIGHFIELD,E01030101,St Edmundsbury 010B,Investigation complete; no suspect identified
e3b212fb5b4dfced5a919f97619502c12b935fc97ed6e5f6db7f5348196526f2,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.588618,52.077851,On or near HIGHFIELD,E01030101,St Edmundsbury 010B,Investigation complete; no suspect identified
12848aa004a713994026511b792ecb87a1e8ab30b71880d22cd698e1f12a92bf,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.153908,52.051012,On or near BELL LANE,E01033130,Ipswich 012G,Investigation complete; no suspect identified
b34072d808c4cfe734f40551733f095bb4a27c02bb67455c4c435bbaecbdf7fb,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.437612,52.455893,On or near CROSS STREET,E01030230,Waveney 013A,Local resolution
54452f2d7e655279619dafa6cda2913dd2d21e40fcacc2967cf817ae8cbc8c92,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.711864,52.255090,On or near THINGOE HILL,E01030137,St Edmundsbury 006D,Suspect charged
b240b9ea12c6867c1c0d4d8e00396b8b804a48df6c0d9dbcbb09e097812642bd,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.134140,52.085141,On or near Supermarket,E01030035,Ipswich 001D,Local resolution
0a6475d4e0d75092c0a8ff3c79087cd5f8b539e0e9544aa29d5a235dfc45a0e9,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.150779,52.058983,On or near HIGH STREET,E01033125,Ipswich 007G,Local resolution
3a1f4cd097e20ac02ce3401900875125439f8f27be1eea1d2b4c3538c129ddef,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.205651,52.036528,On or near Petrol Station,E01030196,Suffolk Coastal 011A,Suspect charged
344a8aa8764ae77f8203ff44793351ff48c0e8f173f14d59fac780e6fe73398c,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.150844,52.049556,On or near SELWYN CLOSE,E01029968,Ipswich 012A,Investigation complete; no suspect identified
5b39daebb1edc6e87a226ee7537daf8985d8ee8df160ee51b5b6307090cf627d,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.903132,52.130137,On or near SEWELLS,E01029876,Babergh 001A,Suspect charged
c067c9f0eb38ce6724c8b8f42f206e64642a88fb572b649dfcbb1874f6d8f636,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.903132,52.130137,On or near SEWELLS,E01029876,Babergh 001A,Suspect charged
79e9c533c34a96df634a1f97b7272ddb6a6937542723c9d559ce4a19c0b389a1,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.903132,52.130137,On or near SEWELLS,E01029876,Babergh 001A,Suspect charged
ad04e17dab3910505b8cc2ebc3fb0dd1816e3d967e51bd901d699b3be0c08dd8,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.732660,52.053491,On or near Supermarket,E01029901,Babergh 003B,Offender given penalty notice
6eb7961292ba9393bb19475c8d79de69b07d785aa48ead7f199978ef9b4a2729,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.335767,51.970537,On or near MAIDSTONE ROAD,E01030161,Suffolk Coastal 014B,Local resolution
cdcfb131db794415b16dea7681a7e1ab86d9f2f21783657fc26ae946d0a3da00,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.337938,51.950966,On or near Parking Area,E01030163,Suffolk Coastal 015B,Investigation complete; no suspect identified
a40855bbcca124a0aca24152157b9179dedcc67ee6f3d7e965c52ab59a23022d,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.144214,52.054014,On or near Parking Area,E01029988,Ipswich 010E,Offender given penalty notice
d6b0d425065ecd355e30961a58d8c3e3a19bdff35d9bef2e1a72f95b2a334845,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.167775,52.057520,On or near LANCASTER ROAD,E01029962,Ipswich 007E,Investigation complete; no suspect identified
d193f455bded562315c27f5c7840e8eab0660bee871f709fb7e5705d17f3a22e,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.182727,52.058708,On or near Supermarket,E01029958,Ipswich 007A,Investigation complete; no suspect identified
d193f455bded562315c27f5c7840e8eab0660bee871f709fb7e5705d17f3a22e,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.182727,52.058708,On or near Supermarket,E01029958,Ipswich 007A,Investigation complete; no suspect identified
d53a94525631b5491f3c35b94deb3db0f583747b7dd7d64900f2e86a590332bc,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.268006,51.955295,On or near QUEEN VICTORIA DRIVE,E01029874,Babergh 011C,Offender given a caution
a0f8287386903743e669559f10a1f3e247c7609dbd096c1f1ab445a7acc9ac46,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.759824,52.029394,On or near DE GREYS CLOSE,E01029890,Babergh 008E,Suspect charged
c094dfeda94a7fa6522ff97677c1d43602063d7644e38bfe4375fbf0c07d0b7f,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.712368,52.484763,On or near BRENDON CLOSE,E01030267,Waveney 003B,Investigation complete; no suspect identified
b6a0d1dd5231e4fb419d589ddeb19d6f94736dea91095003f77c346b04f5fdc7,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.208668,52.036706,On or near Supermarket,E01030196,Suffolk Coastal 011A,Suspect charged
32ec3d51e1a4d10c1c0b03689ffa86c7512657d857f33e480e540b79295e5553,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.186888,52.032100,On or near WINDERMERE CLOSE,E01029981,Ipswich 016D,Investigation complete; no suspect identified
18eaa4613e869c3a60528aefaefd183ed24f82c7c02e6fc1665e3ae1cfb34bf9,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.520748,52.352561,On or near SELWYN CLOSE,E01029940,Forest Heath 004C,Offender given a caution
136cf234a1550f90c49ce1da16d7cbca7047a68dfb208b6c7a4e6d96e2a9c421,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.109455,52.041095,On or near MATLOCK CLOSE,E01029909,Babergh 005E,Investigation complete; no suspect identified
da15da8682fcfa4b25ad72ed0ed5777ba39569f5f43424d39ea311804d84810d,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.109455,52.041095,On or near MATLOCK CLOSE,E01029909,Babergh 005E,Investigation complete; no suspect identified
da15da8682fcfa4b25ad72ed0ed5777ba39569f5f43424d39ea311804d84810d,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.109455,52.041095,On or near MATLOCK CLOSE,E01029909,Babergh 005E,Investigation complete; no suspect identified
da15da8682fcfa4b25ad72ed0ed5777ba39569f5f43424d39ea311804d84810d,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.109455,52.041095,On or near MATLOCK CLOSE,E01029909,Babergh 005E,Investigation complete; no suspect identified
da15da8682fcfa4b25ad72ed0ed5777ba39569f5f43424d39ea311804d84810d,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.109455,52.041095,On or near MATLOCK CLOSE,E01029909,Babergh 005E,Investigation complete; no suspect identified
da15da8682fcfa4b25ad72ed0ed5777ba39569f5f43424d39ea311804d84810d,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.109455,52.041095,On or near MATLOCK CLOSE,E01029909,Babergh 005E,Investigation complete; no suspect identified
da15da8682fcfa4b25ad72ed0ed5777ba39569f5f43424d39ea311804d84810d,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.109455,52.041095,On or near MATLOCK CLOSE,E01029909,Babergh 005E,Investigation complete; no suspect identified
da15da8682fcfa4b25ad72ed0ed5777ba39569f5f43424d39ea311804d84810d,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.109455,52.041095,On or near MATLOCK CLOSE,E01029909,Babergh 005E,Investigation complete; no suspect identified
da15da8682fcfa4b25ad72ed0ed5777ba39569f5f43424d39ea311804d84810d,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.109455,52.041095,On or near MATLOCK CLOSE,E01029909,Babergh 005E,Investigation complete; no suspect identified
da15da8682fcfa4b25ad72ed0ed5777ba39569f5f43424d39ea311804d84810d,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.109455,52.041095,On or near MATLOCK CLOSE,E01029909,Babergh 005E,Investigation complete; no suspect identified
a001ca23e330fb7fc0c249f8a11f28bf49997aec9f34d46b820ea61e26b9585e,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.157669,52.049112,On or near FELAW STREET,E01033122,Ipswich 012F,Suspect charged
a001ca23e330fb7fc0c249f8a11f28bf49997aec9f34d46b820ea61e26b9585e,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.157669,52.049112,On or near FELAW STREET,E01033122,Ipswich 012F,Suspect charged
bae3a523b1604aa24d5acec43752daca2ec39a79e12a99d93c0177f5fc04a71a,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.157669,52.049112,On or near FELAW STREET,E01033122,Ipswich 012F,Suspect charged
bae3a523b1604aa24d5acec43752daca2ec39a79e12a99d93c0177f5fc04a71a,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.157669,52.049112,On or near FELAW STREET,E01033122,Ipswich 012F,Suspect charged
