Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
1fba31c3af735b83cad2bfa2dc9460b085c1e51371b786201d873c0a84d9c7b1,2014-04,Dorset Police,Dorset Police,-2.739326,50.808835,On or near Supermarket,E01020496,West Dorset 003C,Local resolution
cc7cd57c2b071cf98bc6076fa362783dc3495e73b62d4a670b7afeb07abe093a,2014-04,Dorset Police,Dorset Police,-2.168138,50.850553,On or near FAIR MILE ROAD,E01020452,North Dorset 006B,Local resolution
225c3fd6159e78bbc09a0d1db24f6dceca64ab3be0d873996c014caa8441e474,2014-04,Dorset Police,Dorset Police,-2.455861,50.618203,On or near CHARLES STREET,E01020555,Weymouth and Portland 004C,Offender given a drugs possession warning
04bfb48bcc2d818f5839affc7007e24955444b8f494ad26012762262ae7dec70,2014-04,Dorset Police,Dorset Police,-2.579778,50.735961,On or near TOUT HILL LANE,E01020534,West Dorset 003F,Unable to prosecute suspect
b17abcc262e06e5bb70cb7450d4d5857283b5c0c78e1ff2e792171e7db218a3f,2014-04,Dorset Police,Dorset Police,-2.453699,50.610936,On or near Shopping Area,E01020554,Weymouth and Portland 004B,Formal action is not in the public interest
95dacec90e60b0967689a772eee2d61fd798600af16232488e45a1d084fbee14,2014-04,Dorset Police,Dorset Police,-1.895145,50.804765,On or near SOUTHWOOD CLOSE,E01020392,East Dorset 008C,Offender given a drugs possession warning
dde9a70078aef6a474cf247dec6520dad959f13e6e32c0fbc265825b32ca1f30,2014-04,Dorset Police,Dorset Police,-2.534809,50.951521,On or near TRENT PATH LANE,E01032642,West Dorset 001H,Local resolution
5ec38b0d0607c8138d16e6e1ba8bca709599e36af45f63e96f9ac3e8c89acf63,2014-04,Dorset Police,Dorset Police,-2.286835,50.748399,On or near THE CORNFIELDS,E01020540,West Dorset 004E,Formal action is not in the public interest
1b7686abe818a729f882e2d512d3974ffd3127fce4ff4aa1985e3f02a4cd0191,2014-04,Dorset Police,Dorset Police,-1.868738,50.803759,On or near SEVERN ROAD,E01020393,East Dorset 008D,Suspect charged
3308854936f89a3b5cb314023b38d47cc0f99d7c0e09aaee3f014436e627c129,2014-04,Dorset Police,Dorset Police,-2.159408,50.860699,On or near VICTORIA ROAD,E01020439,North Dorset 007E,Unable to prosecute suspect
1789919c93a3647dd3f1041d00e9462ec349c9ea9a6997b74388bc0b92a050c9,2014-04,Dorset Police,Dorset Police,-2.404671,50.931101,On or near BRIMBLE COTTAGES,E01020433,North Dorset 004A,Unable to prosecute suspect
b2f42a7810bc88c7ce43aad71555533651175ba7ccd3ced5f066345b1c1e680e,2014-04,Dorset Police,Dorset Police,-1.878051,50.878865,On or near MONTROSE DRIVE,E01020414,East Dorset 003D,Offender given a drugs possession warning
32b609ee14e991b10e8393a2c9dc1b15128f7b091e17f17fc164835172a36c5e,2014-04,Dorset Police,Dorset Police,-2.466822,50.645947,On or near COPPICE COURT,E01020571,Weymouth and Portland 001D,Unable to prosecute suspect
5145ad2e504bff17b86afd799e5a21598a95391401227e1d107728d337f7cd4b,2014-04,Dorset Police,Dorset Police,-2.220479,50.753193,On or near OLD BARN ROAD,E01020465,Purbeck 001A,Local resolution
d1a05cd1971a2468bf5d8e84ab3d2dd3e5574a14c34d23fde60e43c1ab71ac53,2014-04,Dorset Police,Dorset Police,-2.432608,50.715054,On or near SALISBURY STREET,E01032645,West Dorset 009I,Unable to prosecute suspect
3941260cf82776c098d11bf9ad0209b97a08aae6d6cbf051b127e2bcbc1486fa,2014-04,Dorset Police,Dorset Police,-2.432241,50.713706,On or near ALL SAINTS' ROAD,E01032645,West Dorset 009I,Unable to prosecute suspect
7b234552e0d1855c80c12f8ed68cb8927e28c350063b8c09e6941c34bf728bba,2014-04,Dorset Police,Dorset Police,-1.887428,50.803652,On or near MANOR CLOSE,E01020392,East Dorset 008C,Offender given a caution
8630c5a05008d17da4cf17b92436a157c5036ce2163fe7f874baf79713ab2300,2014-04,Dorset Police,Dorset Police,-1.741786,50.744331,On or near Supermarket,E01020372,Christchurch 004D,Offender given penalty notice
df183b85b19e4620672938966ddbedfbfb773eaf3af00f15d0568da2eb47fe18,2014-04,Dorset Police,Dorset Police,-1.837158,50.911467,On or near Supermarket,E01020373,East Dorset 001A,Offender given a caution
f10d3d1463e81c5b2a648c6b29d91213e97dd1fe01a55092c036a8875942e064,2014-04,Dorset Police,Dorset Police,-2.427409,50.704048,On or near HOLBAEK CLOSE,E01020519,West Dorset 010B,Formal action is not in the public interest
e3685001a7aac1e048c546841be56d76483bd2bee71ba8da38addb54f0682553,2014-04,Dorset Police,Dorset Police,-2.320639,50.965453,On or near FELLOWSMEAD,E01020449,North Dorset 004C,Unable to prosecute suspect
5cef6ad19a5e43e45557a5c133e8550dd9d73876c023f0caa2a20531ee98edba,2014-04,Dorset Police,Dorset Police,-2.329103,50.693810,On or near HOPE CLOSE,E01020538,West Dorset 011C,Formal action is not in the public interest
d9fd677438d89601b5c1e9d8414fd884c08f1342d38904221853902afd913f27,2014-04,Dorset Police,Dorset Police,-1.776496,50.735473,On or near Parking Area,E01020367,Christchurch 006D,Offender given a drugs possession warning
e44f56e0e2a6ad15d9206906093eb14eb5a1bbc3e8aa87fa3ad2f060951c953b,2014-04,Dorset Police,Dorset Police,-2.763424,50.737313,On or near FULBROOKS LANE,E01020500,West Dorset 006C,Unable to prosecute suspect
cd00310a05815218370afa91e0c21d1a88cd087b2c77be60192c4d545bd6090c,2014-04,Dorset Police,Dorset Police,-1.987745,50.800100,On or near B3073,E01020428,East Dorset 010C,Suspect charged
0575d31e7f03326ef63b6ec53dc7382ada602e4b4f6af8e564a5284e60edd94c,2014-04,Dorset Police,Dorset Police,-1.956744,50.609384,On or near Theatre/Concert Hall,E01020479,Purbeck 006B,Unable to prosecute suspect
8fb4eb9c2c51da6a3c17ddd22855df6b71163b13cc25fee18f6f53c65b02e438,2014-04,Dorset Police,Dorset Police,-2.760677,50.740074,On or near ARMSTRONG ROAD,E01020499,West Dorset 006B,Unable to prosecute suspect
5d3b251a3d1add5a28ba053c46a8e7a840536220298ff06f04b675b865b0d885,2014-04,Dorset Police,Dorset Police,-2.461636,50.607388,On or near Supermarket,E01020573,Weymouth and Portland 005B,Local resolution
82b56b6d9ef1a96f9d5ec6d2e4b1f499ec19613b4597a9c3edc8e84a3b6ec404,2014-04,Dorset Police,Dorset Police,-2.478094,50.613833,On or near BEDFORD ROAD,E01020575,Weymouth and Portland 003B,Formal action is not in the public interest
fa55c2a00ae75856a77f73d7bb859618679e923451c3e2f9fcd440efa6e86bfe,2014-04,Dorset Police,Dorset Police,-2.710834,50.720398,On or near HOME FARM WAY,E01020507,West Dorset 007A,Suspect charged
06b21a7d92967ddcfee3268ede784b37549a4c1857eeb58ffc7b4caebf76a96b,2014-04,Dorset Police,Dorset Police,-2.899018,50.739764,On or near BARNEY'S CLOSE,E01020511,West Dorset 005A,Local resolution
c8ed31f6c50944dd35db7b169711bb3e145bf2a01f9f19006853fc4de83e6e74,2014-04,Dorset Police,Dorset Police,-2.158809,50.855763,On or near MEADOW VIEW,E01020437,North Dorset 007C,Local resolution
08f13f63a69ba9b51dd16e53fd374538ebd18919062981fadfc0cbf38155781d,2014-04,Dorset Police,Dorset Police,-2.457317,50.631254,On or near ST ANDREWS AVENUE,E01020560,Weymouth and Portland 002D,Formal action is not in the public interest
5efa4a659078543ea55d7b56e3f4c6e67457f7b3d13f35ff5afa110188820c20,2014-04,Dorset Police,Dorset Police,-2.462173,50.607458,On or near MARSH ROAD,E01020573,Weymouth and Portland 005B,Local resolution
f58c8296728e3d717acc6bad8e018907c9fec1ea8677677bf849eebe3357528b,2014-04,Dorset Police,Dorset Police,-1.945214,50.803172,On or near DALES DRIVE,E01020378,East Dorset 009C,Formal action is not in the public interest
3a3b10a84ade39c2c89bdee1b548142355def5b8cdeaaf55e32c24b80c8c79f2,2014-04,Dorset Police,Dorset Police,-2.434588,50.714777,On or near DURNGATE STREET,E01032645,West Dorset 009I,Suspect charged
aa49fe0749efdcac810f1d1ff2c43e4674296318fea0a4722362cbfa6c3b1109,2014-04,Dorset Police,Dorset Police,-1.776348,50.733755,On or near Shopping Area,E01020367,Christchurch 006D,Formal action is not in the public interest
7a443e5f31df72137c8ac547d49f29a00254a4ff9f9a16d9f79e83d8fa705772,2014-04,Dorset Police,Dorset Police,-1.774774,50.730946,On or near Ferry Terminal,E01020367,Christchurch 006D,Formal action is not in the public interest
ba7643ae1b2bf6a7be1f6e1c653eaccd47bbc90bfe09a383a140c49e4bc73104,2014-04,Dorset Police,Dorset Police,-1.777506,50.734656,On or near HIGH STREET,E01020367,Christchurch 006D,Formal action is not in the public interest
4848273d3aedbffcd2af2b5e1c41f03a6c65f2adee85ba1453fe5560fdc3a65d,2014-04,Dorset Police,Dorset Police,-2.442407,50.556698,On or near NEW ROAD,E01020564,Weymouth and Portland 009B,Unable to prosecute suspect
82852108c5d216d2d3d0b64617c5bbe5983a8fccb4e3fb076020e40f862fe9b2,2014-04,Dorset Police,Dorset Police,-2.455421,50.623834,On or near Supermarket,E01020561,Weymouth and Portland 002E,Formal action is not in the public interest
cafb0f341dad0f628b1352449ff964d183742f4ae1fd4551d6aa007b418e0667,2014-04,Dorset Police,Dorset Police,-2.088979,50.898597,On or near SOUTH FARM CLOSE,E01020442,North Dorset 006A,Formal action is not in the public interest
987d1db55cd1662aed9862c0016804a5272b9a06ac19dd4f80277e34fa44d802,2014-04,Dorset Police,Dorset Police,-2.437488,50.708309,On or near CROMWELL ROAD,E01020523,West Dorset 010D,Suspect charged
9d59eebd2565cc08b868ae012a604f640d1924a569cc72ccd89c41ec95787bb3,2014-04,Dorset Police,Dorset Police,-1.746779,50.741050,On or near COLERIDGE GREEN,E01020347,Christchurch 005B,Suspect charged
93b71a211da485b183c65190a6ca52e0c28d1a237d11e6ac6c7b2164673d2263,2014-04,Dorset Police,Dorset Police,-1.984141,50.799209,On or near Sports/Recreation Area,E01020428,East Dorset 010C,Suspect charged
e2e18f18388cc84267ac6bcb1fe72ff3877ed14371e24f7f6da1a8ce2911e3d3,2014-04,Dorset Police,Dorset Police,-2.305075,50.926441,On or near MARKET PLACE,E01020459,North Dorset 004E,Suspect charged as part of another case
03e8e73059592c26630ce95ac989513c7284d7c9ee4b248c0a19f40e9697ea19,2014-04,Dorset Police,Dorset Police,-2.443425,50.559913,On or near Supermarket,E01020569,Weymouth and Portland 008D,Suspect charged
4729ae2582b479195aac03421c023a1265c0def43d91cc64007815579f128097,2014-04,Dorset Police,Dorset Police,-2.443425,50.559913,On or near Supermarket,E01020569,Weymouth and Portland 008D,Suspect charged
03e844a19bbb5ad0eff7d96a12b5047c0a713c26c91b87001976b2c29597cab8,2014-04,Dorset Police,Dorset Police,-1.987490,50.799173,On or near HIGH STREET,E01020428,East Dorset 010C,Suspect charged
b141d3808e7a8987225b7a254b7a361faa6f5ce53dbab2298c006418ab2d73cc,2014-04,Dorset Police,Dorset Police,-2.443425,50.559913,On or near Supermarket,E01020569,Weymouth and Portland 008D,Suspect charged
8c931043347c51b7ef5978799b781a66e51aa65e7faa032057a93c7aee45e35d,2014-04,Dorset Police,Dorset Police,-1.848008,50.723924,On or near KNOLE ROAD,E01015279,Bournemouth 019B,Suspect charged
b13ffd0b1bffc80466c738c23e06766159ea873a9ecd2edeacca5c6bcd58cf93,2014-04,Dorset Police,Dorset Police,-1.985161,50.714265,On or near Parking Area,E01032659,Poole 015F,Suspect charged
63e29922b6dc791ecd35ec10f1e0ee6e1b81e72e1360d279edd248053ccf7235,2014-04,Dorset Police,Dorset Police,-1.903317,50.723461,On or near Supermarket,E01015371,Bournemouth 023A,Suspect charged
9ef85e6b3f9e35b382c4b2de4d85b521cd09396624ca88ee78cd43425f5ae77e,2014-04,Dorset Police,Dorset Police,-1.946120,50.743237,On or near Petrol Station,E01015443,Poole 008E,Offender given a caution
9fec083738d869845f76b543850afbb6d1582f2117d639cda9bdc3a8925a44ed,2014-04,Dorset Police,Dorset Police,-1.879752,50.719977,On or near GERVIS PLACE,E01015283,Bournemouth 017A,Suspect charged
a73b1d00c66cc73e24693cfc5dd044c738a93eb1f862e5a34fd9f1f91fa8720b,2014-04,Dorset Police,Dorset Police,-1.831837,50.729846,On or near WILTON ROAD,E01015277,Bournemouth 016E,Suspect charged
948faac8eefafbcb44a2491c1240ca272f907cf589404276e6204ca5e8611d3f,2014-04,Dorset Police,Dorset Police,-1.879546,50.745219,On or near HAWTHORN ROAD,E01015374,Bournemouth 009C,Formal action is not in the public interest
16d7d6c0de6e733d89d7de71c384f68597077bd1805d61b662db93f76717b359,2014-04,Dorset Police,Dorset Police,-1.832744,50.721637,On or near BOSCOMBE OVERCLIFF DRIVE,E01015272,Bournemouth 016A,Offender given a caution
630b8d8b182e6a9cfd15e4ee957440858c747c0b79109bfbacf905596f4a85fc,2014-04,Dorset Police,Dorset Police,-1.983731,50.712385,On or near FISHERMANS ROAD,E01032662,Poole 015I,Suspect charged as part of another case
c15e2bc077ca8cd19ee61d395f89c12a6f955318d122ebcd5b7865adcfe28d92,2014-04,Dorset Police,Dorset Police,-1.929122,50.737409,On or near Sports/Recreation Area,E01015385,Poole 007F,Suspect charged
e636d6b7a05cea60752e71fb5c992e6856876bacbf0ea79324f311f328068844,2014-04,Dorset Police,Dorset Police,-1.980019,50.715208,On or near EMERSON ROAD,E01032660,Poole 015G,Suspect charged as part of another case
9a125a98946b5ae44ba4a80d9f6346a5c3bd5f9eba0a8b07abd4ba2d4fd37dfb,2014-04,Dorset Police,Dorset Police,-1.858292,50.729072,On or near HOLDENHURST ROAD,E01015288,Bournemouth 021B,Suspect charged
3e1376f725c286242d3e9cd5a095d22b86ddfc97f5ec40bc3cd70abb4b1605a6,2014-04,Dorset Police,Dorset Police,-1.857764,50.753828,On or near CHARMINSTER ROAD,E01015343,Bournemouth 004A,Suspect charged as part of another case
ff63683364409937383516bb0eb6ff96f99fe782a08c26365e270a64f8704734,2014-04,Dorset Police,Dorset Police,-1.891459,50.717255,On or near CHINE CRESCENT ROAD,E01015368,Bournemouth 024B,Formal action is not in the public interest
f2b32df664f1c2f5d377307557fbd2f2af8dc2a51be660b335970e1cfbe59bc1,2014-04,Dorset Police,Dorset Police,-1.922206,50.728808,On or near REDLANDS,E01015394,Poole 010E,Formal action is not in the public interest
9375da09ddbdf7ab5d919220e2d9b4a7c01155a4464f3acecb3c634e76309ff0,2014-04,Dorset Police,Dorset Police,-1.910574,50.714034,On or near CERNE ABBAS,E01015405,Poole 018D,Formal action is not in the public interest
4931a7fe8b47933e30a0679845556accbb888ce1577b5b456176cadff69af81d,2014-04,Dorset Police,Dorset Police,-1.810317,50.739696,On or near BEDFORD CRESCENT,E01015316,Bournemouth 014A,Suspect charged
7f64ac5b2b01e8816a976f70272fc3dcc777b5bdd4184581e25dbe29812b4f9c,2014-04,Dorset Police,Dorset Police,-1.900712,50.755905,On or near Hospital,E01015336,Bournemouth 007B,Local resolution
e87d63e0b403075b0dcf582512e10db0797fcd354c0e1742920d96babf2d78e3,2014-04,Dorset Police,Dorset Police,-1.908409,50.712890,On or near HAYDON ROAD,E01015405,Poole 018D,Formal action is not in the public interest
6e8fc0602e5f4fb1ce559f7e4042d0e90f2cabd6fdec5b82bc2e58d07943c739,2014-04,Dorset Police,Dorset Police,-1.980060,50.717510,On or near Shopping Area,E01032659,Poole 015F,Local resolution
d31d39c0c2132f01b8f05618ba2187625725d1b93c89e1216c7b580dae8d3f59,2014-04,Dorset Police,Dorset Police,-1.887148,50.719544,On or near POOLE HILL,E01015367,Bournemouth 024A,Offender given a caution
6bc18b22611396cff885152f9bbc398f9122af51010cc59c419a05a660eb5518,2014-04,Dorset Police,Dorset Police,-1.964843,50.741778,On or near Supermarket,E01015407,Poole 005A,Suspect charged as part of another case
66e673f49a7cde1bc51337648fb8b5edd7e3c66d5f3e2a8b7c15b96a233ce2d9,2014-04,Dorset Police,Dorset Police,-1.983899,50.716432,On or near Supermarket,E01032659,Poole 015F,Suspect charged
4619f6ce7c0c5b9b8b33d2ced819cc484979a9349f5e622f472559c2480a1949,2014-04,Dorset Police,Dorset Police,-1.878440,50.718033,On or near EXETER PARK ROAD,E01015283,Bournemouth 017A,Formal action is not in the public interest
820746d602d795b02800f2a37a1863bc1927041bae1a4cd51d8ec503f9f95823,2014-04,Dorset Police,Dorset Police,-1.961881,50.724700,On or near Further/Higher Educational Building,E01015456,Poole 011D,Local resolution
6e36cef5c221d186a3a6a2417300b65c2c34b9898279d8790ae6fd91946697b1,2014-04,Dorset Police,Dorset Police,-1.874390,50.754782,On or near OLD ST JOHN'S MEWS,E01015324,Bournemouth 006C,Formal action is not in the public interest
46094e1c6f5e913e77187d73e60050597cfbef7285ff6b78d22251db02a6854f,2014-04,Dorset Police,Dorset Police,-1.935831,50.753177,On or near CLEEVES CLOSE,E01015379,Poole 002A,Offender given a caution
4051db8c11de7d6be51b52a76b9cebb2d8221038be81ab3d9ca45898291e860c,2014-04,Dorset Police,Dorset Police,-1.906186,50.747996,On or near HOOD CLOSE,E01015355,Bournemouth 007C,Unable to prosecute suspect
270b3674354ff5106e56ee25e99be9daf28baea78528dea2ab6b48753b3b2552,2014-04,Dorset Police,Dorset Police,-1.895038,50.725693,On or near THE CEDARS,E01033286,Bournemouth 023C,Formal action is not in the public interest
ef4d84dc23a98fcac4868287d8712e2fc0d4213e27768bfe9d7c2629a54f6033,2014-04,Dorset Police,Dorset Police,-1.897020,50.758914,On or near MARCHWOOD ROAD,E01015334,Bournemouth 003C,Suspect charged
385587bf8f3248af9b99a4728864c2017cecde367dfb239e91144c6acd43142a,2014-04,Dorset Police,Dorset Police,-2.002271,50.713384,On or near MOORINGS CLOSE,E01015423,Poole 016A,Unable to prosecute suspect
88c498ce34d0dbab8d2e2ff4f063aa313d08e54ffbca51cae5fce2d5b6f2ed7d,2014-04,Dorset Police,Dorset Police,-1.895808,50.768544,On or near KINSON GROVE,E01015306,Bournemouth 001D,Formal action is not in the public interest
04678bb1d19145a327d91160bebb884cf763581c0a75e5ad47d2742c701c9229,2014-04,Dorset Police,Dorset Police,-1.780036,50.735911,On or near Parking Area,E01020368,Christchurch 006E,Suspect charged
65636fe72f829d48604adb1ae7fd72a698b503b625d11e51c4ceacf77d7d9898,2014-04,Dorset Police,Dorset Police,-1.896182,50.740253,On or near MANSEL CLOSE,E01015388,Poole 009C,Investigation complete; no suspect identified
0b48f4dd4bcdb5e9aa4820ded7e44cada85f92cd3a7d50ed4f208b9b8f4f7d42,2014-04,Dorset Police,Dorset Police,-1.872087,50.725706,On or near DEAN PARK ROAD,E01015287,Bournemouth 017D,Suspect charged
48e776a839f3c88d7756534cc2710d3283666759793f067d02068d8ca0311b61,2014-04,Dorset Police,Dorset Police,-1.884867,50.742770,On or near FREDERICA ROAD,E01015360,Bournemouth 012D,Offender given a caution
48e776a839f3c88d7756534cc2710d3283666759793f067d02068d8ca0311b61,2014-04,Dorset Police,Dorset Police,-1.884867,50.742770,On or near FREDERICA ROAD,E01015360,Bournemouth 012D,Offender given a caution
8b8167eef531e9cb98e85f8364c705981d18cada4d19f5dbaf2eb4ff7a75f16a,2014-04,Dorset Police,Dorset Police,-1.899033,50.772378,On or near Sports/Recreation Area,E01015303,Bournemouth 001B,Offender given a caution
0b883df2bc8831f3661068e25260a4c82aacd6e27411fefba5265d8411502088,2014-04,Dorset Police,Dorset Police,-2.508146,50.950291,On or near KNOTTS PADDOCK,E01020542,West Dorset 001A,Suspect charged
0b883df2bc8831f3661068e25260a4c82aacd6e27411fefba5265d8411502088,2014-04,Dorset Police,Dorset Police,-2.508146,50.950291,On or near KNOTTS PADDOCK,E01020542,West Dorset 001A,Suspect charged
edac48f91efb9a02cc5208a6dcd831dfed0b28334eed97efb4cf5867118324d4,2014-04,Dorset Police,Dorset Police,-2.508146,50.950291,On or near KNOTTS PADDOCK,E01020542,West Dorset 001A,Suspect charged
edac48f91efb9a02cc5208a6dcd831dfed0b28334eed97efb4cf5867118324d4,2014-04,Dorset Police,Dorset Police,-2.508146,50.950291,On or near KNOTTS PADDOCK,E01020542,West Dorset 001A,Suspect charged
2a0fa2ae9b11ee56a3be6d8f661ced85c7aae150cdb3f8b353ee18a2efd9d9e2,2014-04,Dorset Police,Dorset Police,-2.455078,50.611776,On or near WESTHAM ROAD,E01020554,Weymouth and Portland 004B,Suspect charged
2a0fa2ae9b11ee56a3be6d8f661ced85c7aae150cdb3f8b353ee18a2efd9d9e2,2014-04,Dorset Police,Dorset Police,-2.455078,50.611776,On or near WESTHAM ROAD,E01020554,Weymouth and Portland 004B,Suspect charged
e3ff274c17bed2a8b1d79e73feb4e4f2c847ad4055b523e207258a02480480e5,2014-04,Dorset Police,Dorset Police,-2.461636,50.607388,On or near Supermarket,E01020573,Weymouth and Portland 005B,Suspect charged
3ba043b8004d199eaa2cd85c38ca171a73fc6461460a34c0b21c58bb5d6ed7e3,2014-04,Dorset Police,Dorset Police,-1.805112,50.747673,On or near CROSS WAY,E01020366,Christchurch 002E,Suspect charged
3ba043b8004d199eaa2cd85c38ca171a73fc6461460a34c0b21c58bb5d6ed7e3,2014-04,Dorset Police,Dorset Police,-1.805112,50.747673,On or near CROSS WAY,E01020366,Christchurch 002E,Offender given a caution
3ba043b8004d199eaa2cd85c38ca171a73fc6461460a34c0b21c58bb5d6ed7e3,2014-04,Dorset Police,Dorset Police,-1.805112,50.747673,On or near CROSS WAY,E01020366,Christchurch 002E,Suspect charged
5815ed9e79e25bd9450f00430dfe8afb9baecf1ea9e117b5ebe9d3229d2035c7,2014-04,Dorset Police,Dorset Police,-2.477293,50.612946,On or near WILTSHIRE AVENUE,E01020575,Weymouth and Portland 003B,Suspect charged
45b3d8722e67ffa1b707762e6a547743d3a4d07308c8e41f9fa03dce019ac046,2014-04,Dorset Police,Dorset Police,-2.455358,50.611442,On or near CAROLINE PLACE,E01020554,Weymouth and Portland 004B,Offender given a caution
49d9ed7d0ee116fa90a965d9aa56a5441faeeeb61809e2289b483ca4c0e757c8,2014-04,Dorset Police,Dorset Police,-1.760311,50.741349,On or near VICKERY WAY,E01020363,Christchurch 005D,Offender given a caution
70d6e1de1985a6cc6cbfd38ac1bc8cb73b2ed2e32f8d91b6a478f29bd2026f36,2014-04,Dorset Police,Dorset Police,-2.454573,50.607713,On or near ST MARY STREET,E01020554,Weymouth and Portland 004B,Suspect charged
47e8257534895c9ee80217cc7ab89fa3873b6e9284481c95d47069d318db559f,2014-04,Dorset Police,Dorset Police,-2.187230,51.013528,On or near MAPLE CLOSE,E01020456,North Dorset 003C,Suspect charged
5dbb1658aca6fe345f2b02900e8e8d162d1c673ff63943a0c547f7e7352a09f5,2014-04,Dorset Police,Dorset Police,-2.445889,50.624905,On or near Parking Area,E01020560,Weymouth and Portland 002D,Suspect charged
79e76bd3e35141849b02a9fc84e5d6edcff4ac09278b6539ee1b6f0575377d5a,2014-04,Dorset Police,Dorset Police,-2.166153,50.855609,On or near Nightclub,E01020438,North Dorset 007D,Offender given a caution
35e661d5ee0ca39feddf6ac52de0b724de2a1434a21cd980b9f93fc86dcad461,2014-04,Dorset Police,Dorset Police,-2.457317,50.631254,On or near ST ANDREWS AVENUE,E01020560,Weymouth and Portland 002D,Suspect charged
3cca5f70ee4d1767a0ed4e8f0832fc8d463fe7111b5a5560643b8d776c7d9ff9,2014-04,Dorset Police,Dorset Police,-2.455177,50.608781,On or near Supermarket,E01020554,Weymouth and Portland 004B,Suspect charged
40ff63520e7acb52b039cac3d70f5e8e9e9ace27074ca8addd9f97788c784aae,2014-04,Dorset Police,Dorset Police,-2.565352,50.774755,On or near NEILS VIEW,E01020534,West Dorset 003F,Offender given a caution
07a2ff4d83c2c153af201311fc8b60bb9e4f2f03563a690a3e85a02f72490c99,2014-04,Dorset Police,Dorset Police,-1.779269,50.736368,On or near Nightclub,E01020368,Christchurch 006E,Suspect charged
07a2ff4d83c2c153af201311fc8b60bb9e4f2f03563a690a3e85a02f72490c99,2014-04,Dorset Police,Dorset Police,-1.779269,50.736368,On or near Nightclub,E01020368,Christchurch 006E,Suspect charged
9e0196636678494493dbc68ce25562c141cf2ca5890165f16faad20bc972b9fe,2014-04,Dorset Police,Dorset Police,-2.027100,50.737931,On or near Supermarket,E01020473,Purbeck 002C,Suspect charged
ddafc988fb091b49abe0decd323cca3d3c2edc59233261f4f6badbf17a92b77c,2014-04,Dorset Police,Dorset Police,-2.569313,50.779780,On or near Parking Area,E01020534,West Dorset 003F,Offender given a caution
32b7e1874fcdef3555006867769944e9e38c7618bcb0b8dea9c8cd188086a1f4,2014-04,Dorset Police,Dorset Police,-2.455381,50.616811,On or near RANELAGH ROAD,E01020555,Weymouth and Portland 004C,Suspect charged
3737407aacc11f01ceb8321da52eb313045aa9e85bceb53f18b861ea040f440b,2014-04,Dorset Police,Dorset Police,-1.984141,50.799209,On or near Sports/Recreation Area,E01020428,East Dorset 010C,Suspect charged
08ad6afd3ea45e85c41ae6237724b1d6622934c7e3e49dc244386d9d28e6e049,2014-04,Dorset Police,Dorset Police,-2.455177,50.608781,On or near Supermarket,E01020554,Weymouth and Portland 004B,Suspect charged
3a83f1b6a008684713724e1fe592d47ead577ec6978703253088d76fd3225557,2014-04,Dorset Police,Dorset Police,-1.948210,50.801815,On or near FOXCROFT DRIVE,E01020407,East Dorset 009D,Suspect charged
3a83f1b6a008684713724e1fe592d47ead577ec6978703253088d76fd3225557,2014-04,Dorset Police,Dorset Police,-1.948210,50.801815,On or near FOXCROFT DRIVE,E01020407,East Dorset 009D,Suspect charged
1f12290d7bf18bb1e30b6565d6389832ac6bb2b78cd29d66c7d37592ca0064c5,2014-04,Dorset Police,Dorset Police,-2.007575,50.840072,On or near Park/Open Space,E01020398,East Dorset 005B,Suspect charged
b4d76a2d82a792eb6f39921a6a6fa10a983f17d4a95f1b464090ff6e66560f54,2014-04,Dorset Police,Dorset Police,-2.436234,50.713503,On or near CHARLES STREET,E01032644,West Dorset 009H,Suspect charged
6020549ae626af0e19bc8dc72878092008f6889db0eb514462c3f4abd856449c,2014-04,Dorset Police,Dorset Police,-2.456580,50.610655,On or near Parking Area,E01020554,Weymouth and Portland 004B,Suspect charged
d140f55552d524c8697d111af34a8a6da636e5939923b7f5c04ddcfb23c8609c,2014-04,Dorset Police,Dorset Police,-2.380510,50.959194,On or near GROVE LANE CLOSE,E01020434,North Dorset 004B,Suspect charged
7a6afea72512b68d54136c15f98b450f041c21b1b136097faa0c0eadf5a06573,2014-04,Dorset Police,Dorset Police,-2.444837,50.565870,On or near Hospital,E01020569,Weymouth and Portland 008D,Offender given a caution
36712f77b02bb59b4dd1c422853d710a588b2ab911c0784105d17c71a5505bd0,2014-04,Dorset Police,Dorset Police,-2.456580,50.610655,On or near Parking Area,E01020554,Weymouth and Portland 004B,Suspect charged
b054278cf42039883ce0d2d057886322753a10094dcf687b12bea46c6b5691cf,2014-04,Dorset Police,Dorset Police,-2.452953,50.615642,On or near CRESCENT STREET,E01020555,Weymouth and Portland 004C,Suspect charged
82ea5ed8c309a4c688ec66b0f3e277064a0487217a9faa05820d4e5688519cdf,2014-04,Dorset Police,Dorset Police,-2.235693,50.677615,On or near THE POPPIES,E01020491,Purbeck 004C,Offender given a caution
82ea5ed8c309a4c688ec66b0f3e277064a0487217a9faa05820d4e5688519cdf,2014-04,Dorset Police,Dorset Police,-2.235693,50.677615,On or near THE POPPIES,E01020491,Purbeck 004C,Offender given a caution
71d6ac3dade91d6a3d4a7345e97e731fc98c6ebc5a0363af0ac8ec8a6dab5c88,2014-04,Dorset Police,Dorset Police,-1.901258,50.806731,On or near STANFIELD ROAD,E01020408,East Dorset 009E,Suspect charged
