Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
876a13d924df554a32b0e7d6d927a1b756172d65b57757fd8e5d1573b2033cb7,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.321128,52.624629,On or near SALISBURY ROAD,E01026849,Norwich 015B,Suspect charged
ad3135f285b68c33307f4845e05101b45c5422756a5c2ade5d3ca50d4ee9566c,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.321128,52.624629,On or near SALISBURY ROAD,E01026849,Norwich 015B,Suspect charged
b2f009528034a3a889fcc32f4d5faea91eff48274578fd310466915fb2f2d153,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.715056,52.573340,On or near WINDSOR WAY,E01026604,Great Yarmouth 009D,Suspect charged
4a647ff118780c9bd6baf04204b11907f343b0805328e225118ce6d140ecca98,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.745509,52.765153,On or near MASSINGHAM ROAD,E01026442,Breckland 002A,Offender given a drugs possession warning
88ac4b77ead4cdc544b906b26d9fb781905390f254092f048606c781e966cc71,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.303625,52.638294,On or near MORLEY STREET,E01026848,Norwich 015A,Suspect charged
19e0ddf14f9f9a9369c1cdfd9135fb6c039d4b5b04cf7a0cada5d257726a03e3,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.241132,52.630453,On or near EDGEWORTH ROAD,E01026861,Norwich 010D,Offender given a caution
c455a833141962975c8eed8abfc20a0c4872c8f376b3b43e112fee719b54b1a3,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.730449,52.412637,On or near MACKENZIE ROAD,E01026474,Breckland 017A,Suspect charged
7cccdc3cc697b27afddda171c7380667fe98e6d8a57d62626f5446a26027d248,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.407757,52.767313,On or near JARVIS ROAD,E01026688,King's Lynn and West Norfolk 007B,Offender given a caution
4936491b25a1cc3a332cae27ab8a369e4ddb8251ce1be5d54fe701c9dc266e14,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.301805,52.629441,On or near Nightclub,E01033438,Norwich 014A,Offender given a caution
8bf2d80910136e2d951f56dc08f328b272afa39edf4b33394483eb5f368b5424,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.721506,52.613893,On or near SCHOOL ROAD,E01026596,Great Yarmouth 005B,Suspect charged
5dedb1275ee19e75b1b5370ce44012f8675171515fc3e0cfbfe4e4db109e1364,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.946630,52.678932,On or near Petrol Station,E01026426,Breckland 005B,Suspect charged
e52d66e44e58ee79aa711f74e036baf58ca42ad40bfc0166cc2e4f522e4bbebd,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.446984,52.756772,On or near Hospital,E01026714,King's Lynn and West Norfolk 010D,Offender given a caution
867054fe41ab2309a5c53a6a73689e9a5ccfe1fd1c461e28cf714ca943746bec,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.159827,52.651618,On or near WHEELER CRESCENT,E01026895,South Norfolk 002D,Offender given a caution
aa63a999dd32547502bbe1ff027b3579df3d0676b222c9d497dca565441953b1,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.213275,52.944943,On or near LIFEBOAT PLAIN,E01026770,North Norfolk 001A,Suspect charged
6bb1f8e3f0f9778c6bf173172e3aec4309320bc830c927d043a5e2b08b0ccd76,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.222337,52.640589,On or near HARRY BARBER CLOSE,E01026792,Norwich 005B,Suspect charged
076ff179a14ce67f77c67b27b3dcd26cc0f660aecc77c5ebc0b5c860a2326a9d,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.087227,52.381450,On or near CRICK'S WALK,E01026931,South Norfolk 015E,Suspect charged
3b0b026e2014d0bd348f4bb1b8c7b4b9aaa665920b840adf22b5ca2c234969ab,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.393997,52.756451,On or near TUESDAY MARKET PLACE,E01026698,King's Lynn and West Norfolk 011A,Offender given a caution
d9752674e530ef34012674ded7af766fe0bcae59f75cd03f27c5739efbbb543e,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.717979,52.561663,On or near Hospital,E01026617,Great Yarmouth 011A,Suspect charged
8dc9283ab58c1270a51c708ac35d10d834dff3e69b07b3eae5dcdb0f259ff585,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.359511,52.601964,On or near BRIDGE ROAD,E01026717,King's Lynn and West Norfolk 016F,Suspect charged
1c8c59579efeedfeb212640623b7190b235107153c6cd9617bbaee381ade67cc,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.726112,52.606705,On or near REGENT STREET,E01026623,Great Yarmouth 006B,Offender given a caution
6754f02c9c380bfddac2f26587c0a430237559b60edab363a1f483e47945a477,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.724344,52.607642,On or near Parking Area,E01026597,Great Yarmouth 005C,Suspect charged
759c0dc721cbfb0b5d8934c35126006d963296e2d4563dfa2fec68c2a50067d0,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.841801,52.826641,On or near BACK STREET,E01026780,North Norfolk 009A,Suspect charged
453a2037a98130b584ec522037049c44730e2afbd98d3858d74c861f5a3d6fe2,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.724344,52.607642,On or near Parking Area,E01026597,Great Yarmouth 005C,Suspect charged
40b3b4e2ddde80053f6ec67a73cebf3981ea7d07ae4306af05c751ea1bd006cd,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.729944,52.607816,On or near Supermarket,E01026597,Great Yarmouth 005C,Suspect charged
e69428cc707a6e2cf111fd4158b76ff4385af59d4d004c7e3cde1df2b45c8e2f,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.403786,52.748251,On or near WINDSOR ROAD,E01026700,King's Lynn and West Norfolk 011C,Offender given a caution
2efc0ee649a32d898b48c4db9d63f9d183b963e14abc38148f02d15da70a866e,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.503131,52.952231,On or near SEA LANE,E01026681,King's Lynn and West Norfolk 001B,Offender given a drugs possession warning
cf2566515a944d3c942df1d1b3faf478501ba7d907b605fdbb85fe058043487d,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.730276,52.575937,On or near BELL'S MARSH ROAD,E01026631,Great Yarmouth 010E,Suspect charged
454ca7597b09d4af2930b7eb3a549c324fc9bf4207cff300f7c3eb8b39309445,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.281070,52.605978,On or near Sports/Recreation Area,E01026820,Norwich 013E,Offender given a caution
1389856fe9ee106a340aecfa0828b6a25ae0e79e364c49bf3205f0839e08edb3,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.212973,52.689075,On or near CASTLE RISE,E01026519,Broadland 007B,Offender given a caution
023456aa0cd10269b846515c1dad559e16547819ec9a6f2108e8031ce729036b,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.846157,52.831275,On or near OAK STREET,E01026746,North Norfolk 011B,Offender given a drugs possession warning
34a922e1c030cbbc6cbe6c64fb86f462a388ae94018f8bd8452bceb1317cb3f3,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.346205,52.563970,On or near BAYNES CLOSE,E01026928,South Norfolk 006E,Suspect charged
05ad2762a1a32edf6282917d0fd10257a276fb0e0a96642a033f9a906195835e,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.261352,52.651500,On or near DRAYTON ROAD,E01026864,Norwich 006B,Suspect charged
e6201b5e8d23267d57080b749415ac200b4c9ef8327e6666ccbe0889470fe75e,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.747903,52.413779,On or near Nightclub,E01026468,Breckland 016A,Local resolution
f155ddc199c920cd53e0fcfa4e6c8e9447c3f705b8c0ea08a07a19657df0a975,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.728182,52.608295,On or near MARKET GATES,E01026597,Great Yarmouth 005C,Suspect charged
5b1ec5ba31d3a1c75524a6012cd03b8254a5015e9d49a43663cbe5861c477ad2,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.109522,52.372681,On or near Supermarket,E01026891,South Norfolk 015D,Suspect charged
f97616037b810bc60a99c536cb0404b7d91dfb24f46aa51405052585a0038c7b,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.733223,52.605374,On or near TRAFALGAR ROAD,E01026623,Great Yarmouth 006B,Suspect charged
60584444364e099461351a986a56c1fbc0a9d21b674b1c0a20316650e8baecff,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.649725,52.661866,On or near CHURCH LANE,E01026608,Great Yarmouth 002A,Suspect charged
b0e55e55b5dda5f2b45ff44430e121091ab470f20c68dcf78b0a45c7ea8b8df9,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.726090,52.607668,On or near Shopping Area,E01026597,Great Yarmouth 005C,Suspect charged
5b81246e1b21438435b529ee857df366cb8035a9a3e663f043666d568e6c91c7,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.410925,52.710071,On or near WALPOLE WAY,E01026724,King's Lynn and West Norfolk 014E,Offender given a caution
ed8a77e9a406cf693ff0c604ec94b3b2d787aba626e3fb9fddeb97b0560c98c7,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.309435,52.661183,On or near ADDEY CLOSE,E01026541,Broadland 009B,Offender given a caution
9532124fad6543b06e3f7ea4bb0b83adb4f88c98314c453b8879ffb476c9c59f,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.015071,52.513761,On or near HALFORD CLOSE,E01026423,Breckland 011B,Suspect charged
b29b18fbb03397fba463813b66db506cf460d44cdd92188b807183cf136de0f7,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.395044,52.755549,On or near HIGH STREET,E01026698,King's Lynn and West Norfolk 011A,Suspect charged
66a3260ad813e7effc557aab4872eb4193a64794ba7307a13d2b68786fad1cea,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.302641,52.628968,On or near PRINCE OF WALES ROAD,E01033438,Norwich 014A,Suspect charged
8abc9a4418b258436f1691ed940fbec759b4e28fcf3ce5838e0e5dedbacff64b,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.735909,52.604471,On or near Nightclub,E01026626,Great Yarmouth 006E,Suspect charged
6ca16276b9efe58345a04aed3a1e29f3d68bdda04f05da34b3f130717efe2521,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.301805,52.629441,On or near Nightclub,E01033438,Norwich 014A,Suspect charged
872f95609d57448978677adf25fee4c7e4a0df085fe9bb6147a3e4792a552091,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.287517,52.632069,On or near ST SWITHINS ROAD,E01026822,Norwich 007A,Suspect charged
42d35fff34221e6338651adacb8cf7f606e6ded29ba7678e9a2d62a034572d5a,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.285155,52.651624,On or near BRICKFIELD CLOSE,E01026800,Norwich 001D,Suspect charged
a237856f6c00f3e4e86b4ecbf1e2a3eaa8f5a51ba82880926f418a4c6b3b2e6b,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.738448,52.419017,On or near ST ALBANS WAY,E01026465,Breckland 015A,Suspect charged
e8d5427733fdeebdcdb4fa8bcc9c043060e56e445f742f53263d3235f410970e,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.252033,52.787350,On or near WADE CLOSE,E01026499,Broadland 001A,Suspect charged
c6219f9c6216861ef12966a7612daec458a2b27db1deb1e27190023aa5b36615,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.736086,52.607937,On or near Nightclub,E01026623,Great Yarmouth 006B,Offender given a caution
fa49f84b8e0defff144cb4d9e802ed2193a99a641515e1c963afdcf70817951b,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.749948,52.413318,On or near WELL STREET,E01026468,Breckland 016A,Suspect charged
5811b69fff533bac5072c485b4c1fbc6cdab077957b436eb67212f7a489fa126,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.734259,52.601060,On or near VICTORIA GARDENS,E01026624,Great Yarmouth 006C,Suspect charged
48e2880156e7de3a715350fefeb89da6652e0e3484bd15e2170dc9fc53ad9082,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.735028,52.601063,On or near WELLINGTON ROAD,E01026626,Great Yarmouth 006E,Suspect charged
5537428a30fdc96ed442c829776010872695561600d7cf8067859316cbdec951,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.727499,52.582879,On or near BULL'S LANE,E01026632,Great Yarmouth 009E,Local resolution
22a1c0282f7504d7505aa11822df6d9d9468efc9473476e336c1285b791242fc,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.292182,52.637894,On or near ST AUGUSTINES STREET,E01026826,Norwich 007E,Suspect charged
4b43dd4eb83bafa9dc729946296d6f3a0248cab74ec5df7dbed69b2529216bca,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.393113,52.822078,On or near GROVE ROAD,E01026753,North Norfolk 010A,Offender given a caution
bb7d8d5d720a94f25fea6785fd3fa6a0d74e191284c9a39fbb080841554ebfb0,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.390022,52.822607,On or near GLAVEN CLOSE,E01026756,North Norfolk 010D,Offender given a caution
ef342a0a7f5d5b3d84a15c50dda68abf7a5bb7e6123c555e9ef5b353e396d94a,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.943919,52.681301,On or near COWPER ROAD,E01026426,Breckland 005B,Offender given a caution
7da5a5689702368e2ebcc86b0a85ed6f954148167040e71f889cfff26d33e747,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.712526,52.571360,On or near NUFFIELD CLOSE,E01026620,Great Yarmouth 011D,Suspect charged
8e0df210898cb06b9fc78fda0ed7feb4a525e8092df20e4eaf7c0eed94c689a2,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.252919,52.637720,On or near DEREHAM ROAD,E01026864,Norwich 006B,Offender given a caution
7040cbeebde528209c217c7df49002aef91e9c24dad25b4e2b3a104ff22c8ef8,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.328966,52.634041,On or near GORDON AVENUE,E01026804,Norwich 004B,Suspect charged
f47ad5bc37bb81287588a0bce800be6a73c203c7745d91089823e431937f68cd,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.425253,52.751365,On or near THURLIN ROAD,E01026666,King's Lynn and West Norfolk 009A,Suspect charged
df85232ccb24e710a6b6b8aaf23443deed5317aac9fba1116a44ed7a4d52e3c7,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.400826,52.754506,On or near RAILWAY ROAD,E01026699,King's Lynn and West Norfolk 011B,Suspect charged
4023e0b2178d9d542cf22ed3cda4be3b72d86a58ae11ee2e5c0c1f69bbf7f184,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.743852,52.416985,On or near ABBEYGATE,E01026465,Breckland 015A,Offender given a drugs possession warning
96a3253eb1e1bd1eea30f67f0863583bbe8154cb8dbdec47c94ebe3f7712a4ef,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.393091,52.760741,On or near CROSS BANK ROAD,E01026688,King's Lynn and West Norfolk 007B,Offender given a caution
518414051b0c529efea39636e6d0a68614eb9abe344ce463033a5ac9e288ea8f,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.421049,52.756801,On or near Supermarket,E01026666,King's Lynn and West Norfolk 009A,Suspect charged
8a9cb7423914d43ecf99d34b2b8eb86e4263bdc9d8e1630014f174d66941fc8a,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.417605,52.758031,On or near Supermarket,E01026693,King's Lynn and West Norfolk 009D,Local resolution
fb7c824680ed4b840a5537321945cc7cc332b512fffef1760febd2d0895d0560,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.729652,52.606116,On or near ALEXANDRA ROAD,E01026623,Great Yarmouth 006B,Suspect charged
9c738893a6c65592d959a45751a0e8964a8cd1af99394dca4810a9c5d1ede49a,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.717288,52.581392,On or near CHERRY ROAD,E01026602,Great Yarmouth 009B,Suspect charged
5f5ed48e5390bb2db6efb95350dbd5487b635f849c368cbf054d0623e67008dc,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.298566,52.629613,On or near Nightclub,E01033438,Norwich 014A,Suspect charged
c6e374591138c677a5272c5b2a0caa25865f12c48bcdb02c443116e2bef3db29,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.307380,52.619294,On or near KING STREET,E01033441,Norwich 014D,Suspect charged
10d33c62e7d1be125ca04e1545ac407876d2b3e3958e6770824ef4ef3b79fe02,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.264382,52.646533,On or near NAYLOR ROAD,E01026828,Norwich 002A,Investigation complete; no suspect identified
42bc70ead7a694b2f878ff2f0bdb54687a213f1a52897f4b7ac6f7fd00f01bba,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.393323,52.738491,On or near BELOE CRESCENT,E01026704,King's Lynn and West Norfolk 011D,Investigation complete; no suspect identified
d948167a8bcdbdaddbf0ab95b9128779e316284d712eefe3e56a20c0b405d8a4,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.225029,52.638402,On or near KERVILLE STREET,E01033436,Norwich 005H,Investigation complete; no suspect identified
01b483fefd0b0ac01b4e78a463441dfbd6021b6969d5eeefd579c3b873fc9359,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.280476,52.632786,On or near Parking Area,E01026824,Norwich 007C,Investigation complete; no suspect identified
bd883e54a8451bd9e2cb8db38a610d300dbcf08ba88d8e7345161b6da060c570,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,On or near Sports/Recreation Area,E01026529,Broadland 010D,Investigation complete; no suspect identified
593c8d569a0a4973f85fe11138bf5019be6ab6bdc14d7d985e558bb5ed0a5ced,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.310265,52.919921,On or near REEVE PLACE,E01026778,North Norfolk 003E,Investigation complete; no suspect identified
cb6ea65a5935e6fc1dc0b48ac82d338ce4ee7a4290cf1033d4c470d8eede450c,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.732069,52.607785,On or near SUFFOLK PLACE,E01026598,Great Yarmouth 005D,Investigation complete; no suspect identified
697a096eddac4f5c979b481b52824faef7e0d1237dafa9bd3fc1a2095e9e8ff4,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.270812,52.638378,On or near ARMES CRESCENT,E01026866,Norwich 006D,Investigation complete; no suspect identified
a888d6d2a648324a35ba7f44a34e746bab9a9fe0185570b1dd31bf5d12690e7f,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.750167,52.420858,On or near Parking Area,E01026466,Breckland 015B,Investigation complete; no suspect identified
3f35786004d4501d22373ebbdafb782b876c791f3bc9a61ad1ab8364dd912af3,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.430861,52.754416,On or near NAPIER CLOSE,E01026663,King's Lynn and West Norfolk 010B,Investigation complete; no suspect identified
aab68c94a9adcba7e75c01bab4259864dcef886c8eb5d458b5409eab4a4b0a3b,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.737125,52.412626,On or near PRIOR STEPHEN WAY,E01026474,Breckland 017A,Investigation complete; no suspect identified
b52c01e27a37808f632dab041f49cfbeca04198e13178afa483719f3f0e296d2,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.397297,52.744498,On or near WINFARTHING AVENUE,E01026706,King's Lynn and West Norfolk 011F,Investigation complete; no suspect identified
aa05be396efcdfd1251df3d6f7f1d24d94dc473ee50b014e5e354ca016cdd5fd,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.307471,52.621279,On or near Sports/Recreation Area,E01033441,Norwich 014D,Investigation complete; no suspect identified
1d367da95f5c2e9b03356db8a5c594f5f26c3883a44c0d83d94d3f38fcba51d1,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.374234,52.675345,On or near BASEY ROAD,E01026578,Broadland 008C,Investigation complete; no suspect identified
bfc74085892115543436c4323f5854859cb783d989e46ff8cc3a60864126121f,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.253591,52.767081,On or near CROFT LANE,E01026501,Broadland 001C,Investigation complete; no suspect identified
f613fa42e954cc6db451eacb3ee75f055eda7877f807bf92a3301a62ed070f14,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.310364,52.636505,On or near HEATHGATE,E01026848,Norwich 015A,Investigation complete; no suspect identified
d3c9f5cfe4b594545bbfa2f06f4c6fa9daaea71f3001533caccebad56bcb9db2,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.295913,52.630892,On or near Parking Area,E01033438,Norwich 014A,Investigation complete; no suspect identified
2a87d8b22243a412444f613849805827c1c456e6ef363da08d89a4ef7fc3bc15,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.250454,52.795011,On or near PENFOLD STREET,E01026499,Broadland 001A,Investigation complete; no suspect identified
e8d739404a164951de8e8066e92762db87c5736e70d19131bef768862e451f2a,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.410560,52.756341,On or near Further/Higher Educational Building,E01026668,King's Lynn and West Norfolk 009C,Investigation complete; no suspect identified
1fb900fda2add794e31103d9901ea39165345048057c74eb7c83d32e620aa650,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.728392,52.623093,On or near BARNARD CRESCENT,E01026640,Great Yarmouth 004C,Investigation complete; no suspect identified
a07b63196d833102acd253f5f65d532f282d775431c66ff4e0c0c2169a045484,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.115161,52.572672,On or near ORCHARD WAY,E01026946,South Norfolk 007E,Investigation complete; no suspect identified
61aab87b0eed2e065b6a0d55c40876644d10c47a7fa12fb7a25eb41726bf04ca,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.409048,52.711951,On or near NORWICH ROAD,E01026744,North Norfolk 014A,Investigation complete; no suspect identified
7b5530cee06b62ecb1d0dd4781d8a866e99d55f665f32e0d63c52491deab6dfb,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.494205,52.909646,On or near NEW ROW,E01026676,King's Lynn and West Norfolk 003A,Investigation complete; no suspect identified
fbfe14ea6d9d066182888cad8808594beb5fde7f896afbe6415eba2a3fef0d17,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.401773,52.754208,On or near PORTLAND STREET,E01026698,King's Lynn and West Norfolk 011A,Investigation complete; no suspect identified
f681964f6f7be8dc9f5baeb53bffd27cbd664ef04e1d16a3c63ab90123e2a198,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.283264,52.630353,On or near PARAGON PLACE,E01026824,Norwich 007C,Investigation complete; no suspect identified
9378e792f43c7c2993e9e746ac8511776d962c534181cbe74ef9cffcdd1a6266,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.790140,52.633991,On or near ST ANDREW'S CLOSE,E01026495,Breckland 008D,Investigation complete; no suspect identified
e114a7c079f4fa11a1fe4e44cb4851d18a13d7bb38d4086d91f613ce88931a79,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.399814,52.753079,On or near Parking Area,E01026699,King's Lynn and West Norfolk 011B,Investigation complete; no suspect identified
8468551f3dc7af8b173190376ceb3ac21be4e078a8bd0425b3b9f0f3f95f858b,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.305337,52.632571,On or near BISHOPGATE,E01033438,Norwich 014A,Investigation complete; no suspect identified
cc3cc48db46778986bb44f1775f533d1159dbf1e1b855276cdba88132e099231,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.295996,52.616661,On or near HATTON ROAD,E01026853,Norwich 011B,Investigation complete; no suspect identified
8fce3d2ac32c0a9717966b787d978d3546a9f1125842605bf184acc94643b15c,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.658785,52.570417,On or near BERRY CLOSE,E01026614,Great Yarmouth 012B,Investigation complete; no suspect identified
7d3329246a0f08fe6db08e553bff6e990311e55a1162cf9352cd14f81d831bb3,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.854994,52.880872,On or near GRAY'S LANE,E01026782,North Norfolk 009B,Investigation complete; no suspect identified
b4f6592c270124ce235d13b1edcd61064ffc6f8f78b6ea40e9f17c1f029283bb,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.743727,52.404083,On or near BRACKEN ROAD,E01026478,Breckland 017E,Investigation complete; no suspect identified
8a145c3e3fb68c1fe4464a04ba32c92a87761d088657857f7fbac49899b88107,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.727258,52.602810,On or near NOTTINGHAM WAY,E01026625,Great Yarmouth 006D,Investigation complete; no suspect identified
7540c81cf6ca02af1e8c86fa0a02c2dc1f2d1b3f5e6f237e969148ce88cae4e5,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.728221,52.571037,On or near BELLS ROAD,E01026610,Great Yarmouth 010A,Investigation complete; no suspect identified
d5470be4caf2c6f1cb616f3ce99a88e348d4607b998c2b9b05897a2015079c1a,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.941318,52.681357,On or near Supermarket,E01026426,Breckland 005B,Investigation complete; no suspect identified
aafe1fc7436c95742202eecd9771394256357133262e40c5605f39abeb917ceb,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.729637,52.647268,On or near SOLENT CLOSE,E01026594,Great Yarmouth 003F,Investigation complete; no suspect identified
617921844993a19dcb9c31869cee536abe6a1393471f4f3343d145b05a62f4e2,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.296323,52.643606,On or near CLARE CLOSE,E01026843,Norwich 003C,Investigation complete; no suspect identified
95b35d96163ba2a8db16e3aa5a41c484d124f06e24202a0dfdb85940a609b54f,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.295989,52.760107,On or near CHURCH BANK,E01026712,King's Lynn and West Norfolk 008C,Investigation complete; no suspect identified
98452df3abaffd85f15e88a95020f0263556d7cd3bfefcde4f73cdef52fc3fac,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.042708,52.854562,On or near BURSTON CLOSE,E01026730,North Norfolk 008B,Investigation complete; no suspect identified
8a9cb4711319d2816a76f3cf725cf810fd0bff11671578baae24c2a682fb4a0f,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.294903,52.618643,On or near MILL CLOSE,E01026853,Norwich 011B,Investigation complete; no suspect identified
12614e14aa759fc6b8d6e440a3adb20bfe1aa044eb1895565f19b09c1664bedb,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.307471,52.621279,On or near Sports/Recreation Area,E01033441,Norwich 014D,Investigation complete; no suspect identified
cb76df70eef4eb0064f739e97d195f24213fa2e6003697355daef54f44dcb9a3,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.703363,52.695747,On or near Parking Area,E01026607,Great Yarmouth 001C,Investigation complete; no suspect identified
e1cc8d887baa27d319ae2f25a4f5daa2432387a16833c546c48eb2e7f2c19002,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.399646,52.759188,On or near LANSDOWNE STREET,E01026689,King's Lynn and West Norfolk 007C,Investigation complete; no suspect identified
f55adf5fe31aaafae50c774f5898c8d0225c0b7039bab92e2bd771dea8e48658,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.280238,52.658038,On or near LILIAN CLOSE,E01026530,Broadland 011A,Investigation complete; no suspect identified
38bb550a4707b23191b9425eba98cf45f9a661f79da0f7a002517609a5a1166d,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.412923,52.767451,On or near ADA COXON CLOSE,E01026688,King's Lynn and West Norfolk 007B,Investigation complete; no suspect identified
d37093236875311e016c6d8b0002d1e67eff9e11d32f8b94c8cf41b664a5b6c1,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.283125,52.653353,On or near HARRY WATSON COURT,E01026797,Norwich 001A,Investigation complete; no suspect identified
