Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
1025614d79024f9ba3d57020988c68b158cc7a050f3bcf549fecbe6bc68bd2ac,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.245536,51.980530,On or near MONKLANDS,E01023650,North Hertfordshire 007B,Offender given a caution
75a0e7c4d589c23a657ecfe4d4bd2ebf8b8e7980d508f32d90846483a432e6b3,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.176917,51.914989,On or near FAIRLANDS WAY,E01023769,Stevenage 004C,Offender given a caution
d4c6180078ff7f65b16054f510a7e5f290a854fc56f9339c47246ba7e86e29b2,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.223145,51.916721,On or near Pedestrian Subway,E01023797,Stevenage 005C,Investigation complete; no suspect identified
e7c98e0e67a087de66dec165e0fcfbbe067206e34aad76d7fc3dd5a7e5839534,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.215711,51.908012,On or near ANGOTTS MEAD,E01023798,Stevenage 005D,Suspect charged
99b808d5f0741a6d4b08b61978d81b61f5f4618ffc9e21d96c0240684d61f17a,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.448348,51.771542,On or near ST AGNELLS COURT,E01023395,Dacorum 007C,Suspect charged
9a9b1b2a6cc4d34be235bf0871ea5ac91acd6c24bda3e80d13da13dc58cb6097,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.231129,51.788949,On or near BROCKET ROAD,E01033313,Welwyn Hatfield 002F,Offender given a drugs possession warning
9176af38f830d6541beb258603de4edb0e2560006b60b3a79eceaf974ce89c69,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.396323,51.637897,On or near BROOKDENE AVENUE,E01023846,Three Rivers 008D,Investigation complete; no suspect identified
c4b4c7a7cd13dd4eca81c49bb583b25a73bc70ae5c1c80606f53d43698dc5e66,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201368,51.898028,On or near Supermarket,E01023786,Stevenage 011D,Suspect charged
870af39a526c339b8e8d4e2d7b7de1911d066d489681875653eb4ddb5d9633f4,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201368,51.898028,On or near Supermarket,E01023786,Stevenage 011D,Suspect charged
cf7817bd55159054b301757c90083e3d1aa507ce38b30905c0c2907d979dbc2d,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279437,51.946636,On or near BUCKLERSBURY,E01023616,North Hertfordshire 012F,Offender given penalty notice
2da2dfbf57f573515e8004a59167f6b1dcb981037c8eef67c99fab0f760baf74,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.012574,51.760890,On or near TAVERNERS WAY,E01023320,Broxbourne 003A,Local resolution
e1f9bbe7e92ff4bef37a5f47cbf2c11aa9caf5f44ef8e9c5cf336353bea7b215,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.399926,51.657468,On or near Nightclub,E01023861,Watford 009C,Offender given a caution
9943d906feda65ff8e7b8c1f87e6d93ab67baf4a834ea4d07c3bca19ee2c699a,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.260182,51.657055,On or near DURHAM ROAD,E01023546,Hertsmere 009C,Offender given a caution
986b96135e18822f9476043636e3bc618f66543b32b6cc0ff32e85517e0ebe9b,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.199995,51.721620,On or near THE CLOSE,E01023909,Welwyn Hatfield 015B,Investigation complete; no suspect identified
1433f05b9b4619bcc9c4899c059aaac4451ce847e31d1b1d646246bf3acd7210,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.450747,51.745506,On or near BENNETTS END ROAD,E01023358,Dacorum 020B,Offender given a drugs possession warning
2d174d6b4443f3c8d45eb4ccea19e81d79cf0459fa9d98eb2d8d6584418e1649,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.234631,51.989745,On or near SWIFT CLOSE,E01023638,North Hertfordshire 003D,Suspect charged
0be2c5918e6028d9208fa07637fc3f404ad41803c79b6f1c45ba653c9e24743c,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.234631,51.989745,On or near SWIFT CLOSE,E01023638,North Hertfordshire 003D,Suspect charged
67054ca6a7e56042eb56adb0782be6f3759f204acbfb696793d3db44904bb0d4,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.179167,51.789540,On or near AUTUMN GROVE,E01023945,Welwyn Hatfield 008C,Investigation complete; no suspect identified
971f9a69fe9782d05ce15f1bdbe2607e234779d142d0a06a5c69190653ef75c6,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.037445,51.718001,On or near Supermarket,E01023305,Broxbourne 008D,Offender given penalty notice
b4ac38bc1e21a1217aecdfeb3512a8d7f2cc183bec38c3136ee830d4e1a26c29,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.025100,51.817186,On or near QUAKER ROAD,E01023520,East Hertfordshire 012F,Suspect charged
88b36a50a90d7e0df33e6b8c5136fc09a67f1c217b5d49a638d8642e508bd5f8,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.468815,51.746624,On or near SIMMONDS RISE,E01023388,Dacorum 019C,Suspect charged
4f8a7440bb0a1887c93621417eeadb541e7cb086c474f97a155e40df1d95395f,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.343341,51.752521,On or near QUEEN STREET,E01023745,St Albans 014D,Offender given a caution
d1b1a92c790df3b56d034aa04a67e6634dfa3edbcf295d100741ab17b3882ff2,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.383143,51.628149,On or near Supermarket,E01023809,Three Rivers 010B,Suspect charged
b4172ce15ae177fceca6b86860bb37d7d352807f5d4a08ebe72f51fba099dbd0,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.207970,51.819018,On or near Sports/Recreation Area,E01023962,Welwyn Hatfield 003D,Offender given a drugs possession warning
3e188f8bab29dde79784813c1154a787cdc0d484bad08259414e928e050c9162,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.456151,51.749282,On or near Petrol Station,E01023387,Dacorum 019B,Suspect charged
9350a95037eef606f6b222340f414c87237f86c43cb8ec7ff6109d2f640e0ab1,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.276191,51.973240,On or near RIVER COURT,E01023594,North Hertfordshire 014A,Suspect charged
2988bec178871e1b31abc4d1fec907ed377c5f47960e34606e95e18b43b4d834,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.078124,51.797212,On or near BULL PLAIN,E01023478,East Hertfordshire 017D,Suspect charged
a13c2942a6079bb46298f0ab7f7e7a865314da90a60f758dcd86a97ba5217868,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.245358,51.983224,On or near ELDEFIELD,E01023652,North Hertfordshire 007D,Offender given a caution
710ef466ec6ede68b1645d1e3c0648b6ffd0271f1ac852621eae413e3fb8b29c,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.199079,51.984306,On or near LETCHWORTH ROAD,E01023641,North Hertfordshire 009C,Local resolution
0a9431056906ea7ab364c7b2f504bd246e13fe3cbbbc4a7243bb3e4f13be4cde,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.195564,51.898884,On or near WALDEN END,E01023755,Stevenage 008A,Offender given penalty notice
9b67fce200d472336c4cb629cad14c0084c8b3ef52bbea9e17fe351813ddfd83,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394657,51.653970,On or near ST. MARYS VIEW,E01023862,Watford 009D,Suspect charged
f90d226536b216892a194e073e8b24d16a011b3160034974df171b25b45af0d2,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230475,51.764525,On or near STOCKBREACH CLOSE,E01023920,Welwyn Hatfield 012A,Suspect charged
8596d660aaae5b241e0ce79b26afe8ed7e2843c51faf8ff3e3d2359bcd988fd6,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.389256,51.663194,On or near MONICA CLOSE,E01023860,Watford 009B,Investigation complete; no suspect identified
74464cfca473893bf2b9417b164637606246f0f666bc392f8b626e12b07c50c5,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.395831,51.656747,On or near Parking Area,E01023859,Watford 009A,Offender given a caution
d79dbc9b732b9a0e6bf1bf79d0226397277a423e850f670bb04840ea0be6c57f,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.207890,51.908379,On or near GAMES YARD,E01023775,Stevenage 006A,Offender given a caution
e8e743fcb935d4144f6180db4059719028d9ac1db877b319b5fc7c1fa432bc20,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.211461,51.973983,On or near BAYWORTH,E01023643,North Hertfordshire 009E,Offender given a caution
e12baea9076ea58180b63220a4729d272039a8d676989a428cfc6a765e5f4f0f,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.410725,51.654594,On or near MILDRED AVENUE,E01023888,Watford 008C,Suspect charged
71eefd80bbe8cd39cb15aa40a2c31487eab424ff7e7a090e58514a5c0c0cf5a5,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.058213,51.798548,On or near FOXHOLES AVENUE,E01023483,East Hertfordshire 016B,Offender given a drugs possession warning
7ee51524059e79ddb6e3602bfca9242050596f149d488d1f8714b7336ac41758,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.056389,51.690116,On or near LIEUTENANT ELLIS WAY,E01023293,Broxbourne 011A,Investigation complete; no suspect identified
e27ffaf8687a5470eedc9cd0e2e6e81d33cd27ce8428206eb90b0d60e41986e4,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,0.000113,51.760072,On or near BINGLEY ROAD,E01023320,Broxbourne 003A,Suspect charged
5e6786dba2f9edd28356328922fbe164c110a2b029fd7e830f83e1f37d0ed4da,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.240151,51.980467,On or near ARCHERS WAY,E01023650,North Hertfordshire 007B,Suspect charged
cc6b35110faead8e789d5d64867bf30a870b27b96821bc05076af705e08bdcd5,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.241376,51.979290,On or near Sports/Recreation Area,E01023650,North Hertfordshire 007B,Suspect charged
f79183f828f7cf1ac3c5b3eb6a19d4ab590047212945fce641253e375a3c5767,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.170469,51.695554,On or near WULSTAN PARK,E01023572,Hertsmere 003B,Suspect charged
950aa5ca2052285a10e5ba952cea15ce2a08ba3cc03ab7391b94b4d4f26b540f,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.192911,51.907772,On or near BROX DELL,E01023779,Stevenage 006B,Local resolution
c818ead8a2dacf6d55c47a3b9ebee7b184773bfd16e46ce11d88d7d2886bf19d,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.459751,51.750363,On or near THE CHASE,E01023350,Dacorum 015B,Investigation complete; no suspect identified
de2ee0d40025d6f392af3d0ff7199897393671ae47744e26dcf51d9b5f4a1789,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.472072,51.738538,On or near MANOR AVENUE,E01023354,Dacorum 018B,Investigation complete; no suspect identified
1c2f414a57801925422a1e260f13039008807fd207d431b39d0992713943abc5,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.433269,51.693796,On or near Pedestrian Subway,E01023831,Three Rivers 003C,Suspect charged
586f4490cc1758d3a3ade96a5bd04503b609822931f36913191acbe4444997ca,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.336097,51.754882,On or near ST PETER'S STREET,E01023676,St Albans 011D,Suspect charged
9d622fcdca86629fd9bcbc9c0e1de2f391d680e6016fb48ba50571c60bec904d,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.276929,51.954378,On or near BUNYAN ROAD,E01023602,North Hertfordshire 010B,Suspect charged
d75f9deea2df2146ae54eedc35988e19500077bdd5cdc24f98089ea084f82e5d,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.035993,51.710063,On or near WOOLPACK COURT,E01023303,Broxbourne 008B,Suspect charged
7d9383ed0135d058a86a752a47306b352a54c4b8b77983d2f4135bccf4b5014f,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.035993,51.710063,On or near WOOLPACK COURT,E01023303,Broxbourne 008B,Suspect charged
bcd68b9b6b3bde3fcabdd9faa382db7fa6014426d1811d187928a4317c3ee29d,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339060,51.771667,On or near BLUNDELL CLOSE,E01023671,St Albans 009C,Offender given a caution
c4e653c0424dd3911eff1d8df8c92d86d1382bd2cf4c0e6b83c941f4b8f59b04,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160073,51.880366,On or near GRANGE PARK,E01023450,East Hertfordshire 004B,Suspect charged
33566133ad93f68e9cca818b1cee0dd838f50ff689c44f0f4f511a9d15e21c33,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.245630,51.953888,On or near KINGSWOOD AVENUE,E01023617,North Hertfordshire 011A,Offender given a drugs possession warning
933c16dea69af72e233a0939d0ccbfdd906d8380e5b540dcdd95b70dbeda60fb,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.442232,51.712996,On or near HEMSLEY ROAD,E01023808,Three Rivers 001E,Suspect charged
ae32242e6f155edc8d3538b4692b0adca1cb8e0f278fadcee8744824bf4a1be8,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.289566,51.956144,On or near NORTH PLACE,E01023613,North Hertfordshire 012C,Investigation complete; no suspect identified
5b59d06dfae3998625719ecaa356a63b52f4fd81b529184f49b6b8fcbe34a404,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.023098,52.047502,On or near Parking Area,E01023660,North Hertfordshire 001A,Suspect charged
df58047d3ed413b8b968e831dd80c96eb06876c1c328de756f284c33d33ef6f1,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.446684,51.711490,On or near CHURCH LANE,E01023406,Dacorum 022A,Investigation complete; no suspect identified
ea9067216840ee862b86c2ecbaa2ccbc579f80e57209690a602949faab8696eb,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.446684,51.711490,On or near CHURCH LANE,E01023406,Dacorum 022A,Investigation complete; no suspect identified
6c1a91c9884beef04bba5e2d51f874417b71ae5e3e5a5c57caa5d5cf6fdbf294,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.446684,51.711490,On or near CHURCH LANE,E01023406,Dacorum 022A,Investigation complete; no suspect identified
5da7bd3ee34455e3cc74d456832e8e92ddce26a37e46f6e9946da4add1bbe3ef,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205255,51.982099,On or near THIRD AVENUE,E01023633,North Hertfordshire 006D,Suspect charged
42c10adadd80bef37ca5b3534730b4a1837282e5f8ae0635c3023f1e1c2e099d,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.198305,51.899402,On or near Pedestrian Subway,E01023758,Stevenage 008D,Suspect charged
35359a050560a3d98fcab5719f0e62ba90a1cc8328f1b05666168b49a4c0daa9,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.009170,51.759196,On or near CHARLTON WAY,E01023321,Broxbourne 003B,Investigation complete; no suspect identified
1b429b6013f684620809a3ae8ea1d5682a8ce4cc3a197e829298f11e7be079a8,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,0.170055,51.869202,On or near CLAYPONDS,E01023441,East Hertfordshire 005D,Suspect charged
29c9ad17f80b60ef07fae526c8d2b735f310e45b3cc94fecded1c08288ba3c76,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.684454,51.840077,On or near CHEDDINGTON LANE,E01017651,Aylesbury Vale 009A,Suspect charged
a0dc504ec674e3c985328e5a3e7bf7819148a765d0663f65d08017c50218c007,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.240396,51.983123,On or near BEDFORD ROAD,E01023652,North Hertfordshire 007D,Suspect charged
0481e04284005de7d671c6781a3f541b21ed8d85ce428aad760397653890e0e0,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.199176,51.901250,On or near Pedestrian Subway,E01023758,Stevenage 008D,Investigation complete; no suspect identified
4ecc9dd2845825fee3eb2e173d907ec8cf025dc32a903512f61ee2bb4ec55e30,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.262817,51.953900,On or near ST MICHAEL'S MOUNT,E01023619,North Hertfordshire 011C,Suspect charged
454658b104cdfc99ba7dd7ed2a0f08586dd8b6ccca93048bdba3bbfc60e64f85,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.336758,51.752293,On or near Police Station,E01023727,St Albans 012B,Investigation complete; no suspect identified
2305babd8751fdf9b7331361cc34dc95c955baffaa29b10a33e307c4c3eb49d0,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.400430,51.655470,On or near MARLBOROUGH ROAD,E01023861,Watford 009C,Offender given a caution
e51b0d8b499e3a4ffa1a351144446003f76ca3e7dbd8d6736df2242cd9b44885,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205363,51.904294,On or near Petrol Station,E01023758,Stevenage 008D,Offender given penalty notice
042b7e82ee80f4baf5500dee5553e4fcc72e9f97ed3d75b2037b606b810f0634,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.111697,51.790625,On or near MAYFLOWER CLOSE,E01023486,East Hertfordshire 010B,Offender given a drugs possession warning
382fa311f1ba14564f312b09eab68f6fc8c3479d888866c766181b964ab7a062,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.386876,51.627607,On or near PRESTWICK ROAD,E01023805,Three Rivers 010A,Suspect charged
6abd2fa19bfc7dea7b9b0b946ea54a42f0b961add82e0a1d07cfea1d7070c8ae,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.333068,51.757672,On or near Parking Area,E01023676,St Albans 011D,Suspect charged
1d07cb0356e2777a25b6576e0e9eb6061ffabe0aa8f6ac5e2d7f791c6a40691a,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.194823,51.792551,On or near BURGUNDY CROFT,E01023957,Welwyn Hatfield 007D,Suspect charged
06f0342d3333e5cc75fabeab38f188455888e75c31f3b4891742d838b5e26a5d,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.457634,51.770828,On or near Pedestrian Subway,E01023396,Dacorum 007D,Investigation complete; no suspect identified
2b5dfa2f96db8d16abd678d0f7936c1bad5e647f4612b503b93784cffda61e61,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.427348,51.755644,On or near Petrol Station,E01023409,Dacorum 017A,Suspect charged
0ed743656ab7ba027c3455cd196cf9a580847d832f146c6d986a687c289e7ca1,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.172798,51.922262,On or near ELY CLOSE,E01023789,Stevenage 001C,Investigation complete; no suspect identified
eaf8f39cc804dc86f6bea838b33560ef6f4766e35f114b65a50cb5bcb5b1dede,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.168726,51.905456,On or near WARWICK ROAD,E01023759,Stevenage 007A,Suspect charged
ff1edb53a1b6adc87d34ab744a2ae47dd6d65cec273413621db995c78c90d1d3,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.168726,51.905456,On or near WARWICK ROAD,E01023759,Stevenage 007A,Suspect charged
9b2b6980b752b0cd35260b90bdac6db8302cb6fc4a92a0669a475124b06d0b97,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.284981,51.664973,On or near ALCONBURY CLOSE,E01023529,Hertsmere 007A,Offender given penalty notice
4304586bad297a255ccb1e87d455f70ee670cae7a9e0cdc14e1d5a1618cf00a5,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.353543,51.650389,On or near FARRINGTON AVENUE,E01023560,Hertsmere 012C,Investigation complete; no suspect identified
b51eb3a77c4dbfbba5f43b4660ffb808d8e26d11d97ae52c656100f7a4310a95,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.489481,51.634223,On or near Petrol Station,E01023836,Three Rivers 009B,Suspect charged
7707d074008d01577cf1b8b5f15f9bd561767240d5667c107c58ee01e1c75d7d,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.212275,51.739180,On or near MARSHMOOR CRESCENT,E01023964,Welwyn Hatfield 014C,Offender given a caution
0b6a941ae6bd05e5d6ffb7fdae572a487ad6a6597106d1a6c5941f21ea9b748b,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.472026,51.639779,On or near STATION ROAD,E01023851,Three Rivers 004D,Offender given penalty notice
b6994588e7d604c2565f5716f23c635313708926918f7328469612e3d8efa4fa,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.519853,51.653790,On or near Supermarket,E01023817,Three Rivers 005C,Suspect charged
bd04fe491d7988da67c4e3fe65db7432212c3d27b2b18b7440f2c54695fd8c88,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.318322,51.755600,On or near PARK AVENUE,E01023675,St Albans 011C,Investigation complete; no suspect identified
33886b4eafc086ced9c4012f497dd9199f0cc53b3877beaf3c2c8047f3585994,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.406748,51.693781,On or near LINDEN LEA,E01023907,Watford 001D,Offender given a caution
d155a6073d0fd9a528a27994fb1e70ec987de933f26e355eb06bb8fa60d1ac09,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.395073,51.627045,On or near MATLOCK CRESCENT,E01023844,Three Rivers 012D,Suspect charged
acc95c5f03dc158413d4fb9bbbdfc41ed13c18b62ca38cbbb961fa878ab80897,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.037445,51.718001,On or near Supermarket,E01023305,Broxbourne 008D,Offender given penalty notice
5dd16f5413bf5527083e23af12ca739ab8bf95342e5e9cbca87459a11134e786,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.097831,51.926362,On or near Sports/Recreation Area,E01023508,East Hertfordshire 002D,Suspect charged
d0439b800caa1a5bbe5c0ab6f5d46624d46c4469ed272e77f446a9536e230b21,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.171417,51.909733,On or near ROSS COURT,E01023769,Stevenage 004C,Suspect charged
306c4d7052fa33ee908b8ac465d5b86d85f144cc4152599c15d7114a6c9c4bd6,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.380257,51.680785,On or near YORK WAY,E01023876,Watford 003D,Investigation complete; no suspect identified
43578049ec25870d1c37368ae11213464f5a2aa92b55e4184add2ccec60fbbac,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.170908,51.908655,On or near CHELLS WAY,E01023762,Stevenage 007D,Suspect charged
b489c8eee5cf4d7f954c607ea58676a9b58e41fe1b5438ba2be6288332c7cf58,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.383143,51.628149,On or near Supermarket,E01023809,Three Rivers 010B,Local resolution
9bdad68ef0f4848bf31daa4be0b062506350275657b39edb3b798555fc021644,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.250782,51.765917,On or near WALKER GROVE,E01033314,Welwyn Hatfield 010G,Investigation complete; no suspect identified
3b497ee74c582a565362e0590dc97b6c52df714d728e8f967d26d0eea7dc0918,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.250782,51.765917,On or near WALKER GROVE,E01033314,Welwyn Hatfield 010G,Suspect charged
0351a7341ba3649b551d50d37f26f4c825552aa2f8dc262cc26386218beff0de,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.282629,51.949560,On or near CRABBES CLOSE,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
d98de5da8f6b86c34f6306cc7e89fddc55b1e1715889e77aac24630641ee2fd6,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202230,51.909569,On or near PIKE END,E01023775,Stevenage 006A,Investigation complete; no suspect identified
4f0b88896f07569ad5f6b6e8b3b3c86eaa71c0983b710167924bb2c01a106919,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.283615,51.667453,On or near BALDOCK WAY,E01023536,Hertsmere 006C,Offender given a caution
291587468f4f5060d4611ccdda2e868e67e96a7b28986de73bd4367ad34950bf,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339165,51.753028,On or near WADDINGTON ROAD,E01023727,St Albans 012B,Suspect charged
e5ff4b48b81bc1e459fad1e0907186272478d56989d83518fb087a4b360a6023,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.219751,51.987066,On or near DAISY COURT,E01023633,North Hertfordshire 006D,Offender given a drugs possession warning
c349972941a85ca28cad32c0a7ab56452ce0277e97375f99af527a0e40b7bacb,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.194823,51.792551,On or near BURGUNDY CROFT,E01023957,Welwyn Hatfield 007D,Investigation complete; no suspect identified
91375a21078d1eefa768e975df4b929572b2624e20bea0ba23d7453fdd9c9cfd,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.247828,51.981508,On or near MULLWAY,E01023651,North Hertfordshire 007C,Investigation complete; no suspect identified
99be37ebc1f12df8913a6152a849f8dd307731dc76b6eddf5fddc1886c5a842d,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.395831,51.656747,On or near Parking Area,E01023859,Watford 009A,Suspect charged
bbdd80608b3673ba246318c7c78eef5e857ec67ddba3b3ee2eb2c74f3276a350,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.564127,51.760452,On or near Shopping Area,E01023361,Dacorum 009A,Suspect charged
48ca8a5e163f1d451cc5b7e1acbc0140c82ac0282126dbf2c5f911ece2cf5cd8,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201368,51.898028,On or near Supermarket,E01023786,Stevenage 011D,Offender given penalty notice
f14b5661f3624d94ea211063871c8fa1afcbc69a78f0dd9744850f4da1fede45,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.234696,51.774822,On or near ASTWICK AVENUE,E01033310,Welwyn Hatfield 002E,Suspect charged
30695487ca7619101d07799fc0ac62fb264973430330b059951e60df5fe1efe4,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.204608,51.899535,On or near Police Station,E01023758,Stevenage 008D,Offender given penalty notice
f9965c025cbad88173c9435296d1fb69fbe2cff88c73de11d3d9afdc27f265ab,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.259850,51.648345,On or near GRANTHAM GREEN,E01023542,Hertsmere 011D,Investigation complete; no suspect identified
1480c9ccffa39f9cc95654a712d722d8d3ce99673a9706d7fe947657aef8b881,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,0.005918,51.788362,On or near HIGH STREET,E01023505,East Hertfordshire 018F,Suspect charged
48ce2b6f42ee48af12a59d01b7a61025b12902b57769cdd697675414b501b163,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.213955,51.869086,On or near MANOR FARM STABLES,E01023627,North Hertfordshire 015D,Investigation complete; no suspect identified
145c555c07a1e97b3bed76d5b650a9150fbd9f0f45d5e7ab8234589137bee977,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.254782,51.652712,On or near BALMORAL DRIVE,E01023546,Hertsmere 009C,Suspect charged
