Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
71d9cf32fdd13e2f4b5306f2e3932dbb6b5a03f59e0bf7e19364cbdb9719506f,2013-09,Northamptonshire Police,Northamptonshire Police,-0.868453,52.239539,On or near BILLING ROAD,E01027135,Northampton 022D,Offender given a caution
aa7563b07e8105e48f39b731026c61f83f3f6522a0a5b7ce10683c629577e85b,2013-09,Northamptonshire Police,Northamptonshire Police,-0.699880,52.490937,On or near COTTINGHAM ROAD,E01026949,Corby 005A,Offender given a caution
d459aa00e4cde4773a0f359ee7405cb3ce88e2226c96ad05d3c57b3d4eb7dbe0,2013-09,Northamptonshire Police,Northamptonshire Police,-0.687266,52.499528,On or near FARADAY GROVE,E01026958,Corby 003B,Suspect charged
de8a57c443d982a6c3088567cfbe87ae9b2d8590bbc352ffece59d70779015e3,2013-09,Northamptonshire Police,Northamptonshire Police,-0.835483,52.257021,On or near Supermarket,E01027198,Northampton 007C,Suspect charged
593108e4a523de183f84dcf0d64dc8579c1f0d00ef9565d55561c1de28e2c7a8,2013-09,Northamptonshire Police,Northamptonshire Police,-0.698280,52.301414,On or near WEST STREET,E01027349,Wellingborough 006A,Suspect charged
ffb14101fac5feadcc182224db3811d6f88a974076cfb0a7637bbbdbd9682962,2013-09,Northamptonshire Police,Northamptonshire Police,-0.872354,52.251427,On or near CEDAR ROAD,E01027186,Northampton 013B,Offender given penalty notice
e39c92c03a1c3cdae7aceafef3be8df7d8d2830c655554bcc95c6c548b0bbbfe,2013-09,Northamptonshire Police,Northamptonshire Police,-0.894572,52.239265,On or near Supermarket,E01027155,Northampton 023A,Offender given a caution
82dc7a5d463d2626b165ad3df2963a73b16a4523d97ac96927bf7e2675367547,2013-09,Northamptonshire Police,Northamptonshire Police,-0.900760,52.260254,On or near Supermarket,E01027191,Northampton 008B,Offender given a drugs possession warning
0ea203ca0cc745b85b07e3833f8a4e97891e968d8800523f34b3f440a19e9218,2013-09,Northamptonshire Police,Northamptonshire Police,-0.700567,52.483608,On or near Supermarket,E01026967,Corby 006F,Suspect charged
ff18ff8bda9c6493ab402f32cc4bd20c8f5b677662d4cd3b5267d83b32d45379,2013-09,Northamptonshire Police,Northamptonshire Police,-0.831910,52.256940,On or near Sports/Recreation Area,E01027198,Northampton 007C,Suspect charged
f96c07b242101e36a4d530c10eff6e02c2cd6c6d182ef08e681ee2bc19558140,2013-09,Northamptonshire Police,Northamptonshire Police,-0.927803,52.228855,On or near CRICKLEY CRESCENT,E01027233,Northampton 026A,Suspect charged
c128ee865be41796740fe399f749018be2c58391dbb5f3ac25d3913161ba1f09,2013-09,Northamptonshire Police,Northamptonshire Police,-0.893486,52.238761,On or near Shopping Area,E01027155,Northampton 023A,Offender given a caution
064fdc6a56bc179c65e9f8f323517942aa4d36c477fd7df5d75c748d2f37149a,2013-09,Northamptonshire Police,Northamptonshire Police,-0.896942,52.235781,On or near Nightclub,E01027223,Northampton 025A,Suspect charged
699ab790f5cad2e17747daa2fccd9cfe1eca60bb66f88c7221bd1875c4411ce8,2013-09,Northamptonshire Police,Northamptonshire Police,-0.821479,52.251415,On or near VALLEY CRESCENT,E01027138,Northampton 016B,Suspect charged
59bbbc791b0a2b719e1eb7c1d94a1561171155edd53f73d7a48258d4037a4e23,2013-09,Northamptonshire Police,Northamptonshire Police,-0.699725,52.498164,On or near CHAPMAN GROVE,E01026971,Corby 001A,Suspect charged
7acaa9557589c1784839f608ec00ca3f82fec91d88ca4b7902971169e3499fc3,2013-09,Northamptonshire Police,Northamptonshire Police,-0.893192,52.239378,On or near Parking Area,E01027155,Northampton 023A,Suspect charged
22d775d9469d35c8e898953898932d61883d50caac85bbf245a18bf94b1bcae9,2013-09,Northamptonshire Police,Northamptonshire Police,-0.835483,52.257021,On or near Supermarket,E01027198,Northampton 007C,Suspect charged
004bbb462614b89a600a203f2a363f734c108e01d1636a45fcdc0b0e287cd591,2013-09,Northamptonshire Police,Northamptonshire Police,-0.691588,52.301061,On or near Shopping Area,E01027349,Wellingborough 006A,Local resolution
264f0171f857f4a13cb839a0762f39f70de031183b8e88198e307863f28e116e,2013-09,Northamptonshire Police,Northamptonshire Police,-0.651740,52.495937,On or near CORBY ROAD,E01026958,Corby 003B,Local resolution
e8165f17f323c467f707382a304fcb8dcd98a595f5d8dd8237b7d9c604a7fa7e,2013-09,Northamptonshire Police,Northamptonshire Police,-0.689714,52.300969,On or near CASTLE WAY,E01027349,Wellingborough 006A,Local resolution
edbf3241c42ad7932db26ebd927c86bc37943bc2b58db0a0d44eef2e6667c929,2013-09,Northamptonshire Police,Northamptonshire Police,-0.695916,52.301010,On or near Supermarket,E01027349,Wellingborough 006A,Local resolution
617bf8ab804c60b1c848957b1e81e21668ddc0c892dd42ad3c0800cfb7cee1ce,2013-09,Northamptonshire Police,Northamptonshire Police,-0.722547,52.404973,On or near KING STREET,E01027106,Kettering 006B,Suspect charged
b32351fa971d3a69349c5b5fa9380e9babce2277e426ee9078b9f0bdf43b9d80,2013-09,Northamptonshire Police,Northamptonshire Police,-0.691675,52.301602,On or near Supermarket,E01027349,Wellingborough 006A,Local resolution
997b0155e7695473c8c9358b614794d8b335f5e12f73eeded68527c275c0ace1,2013-09,Northamptonshire Police,Northamptonshire Police,-0.858358,52.269390,On or near LORRAINE CRESCENT,E01027219,Northampton 002B,Local resolution
632d7de186e1d18392c53d629b21f2d7e222702a5097f8fef18a487c472e7cd5,2013-09,Northamptonshire Police,Northamptonshire Police,-0.719838,52.399028,On or near EDGELL STREET,E01027111,Kettering 006C,Suspect charged
f552a87fd109dc955ab33a5e4cde402ab14a59099315eb96a6f0231d956a25ac,2013-09,Northamptonshire Police,Northamptonshire Police,-0.731242,52.400608,On or near Supermarket,E01027110,Kettering 007B,Suspect charged
d10de07d98b26a90f719a22454146292b62e2d101eac6d0d1a00de4dbd4e8c3e,2013-09,Northamptonshire Police,Northamptonshire Police,-0.897825,52.237974,On or near Shopping Area,E01032979,Northampton 021F,Suspect charged
6ede455fb44ac78fd9e0a2bd4f89209de2230fe2ecbc7c15d610698716fe73c2,2013-09,Northamptonshire Police,Northamptonshire Police,-0.827034,52.254608,On or near LITTLE BILLING WAY,E01027259,Northampton 016E,Offender given a caution
71bb3dd3052e5d8969b592071f1143cdc4de0e5d2f81d97d6a803fb25e3eaeb2,2013-09,Northamptonshire Police,Northamptonshire Police,-0.895355,52.238383,On or near Shopping Area,E01032979,Northampton 021F,Offender given a caution
d5fc5bf767f96e08e58aa958a16bde28a061dc5001827e3c66eecc8b78b35c07,2013-09,Northamptonshire Police,Northamptonshire Police,-0.937431,52.239524,On or near Supermarket,E01027237,Northampton 024C,Offender given penalty notice
6f4dc3d1143c620c17520e1c01832873e9652e3e74b6a764244323e179eae049,2013-09,Northamptonshire Police,Northamptonshire Police,-0.737964,52.403035,On or near POPPY FIELDS,E01027117,Kettering 007F,Suspect charged
8ac54d698bb409edad0ad0d7948f97dcb3e5a0abc16ef4b856a1fbc5594c91b2,2013-09,Northamptonshire Police,Northamptonshire Police,-0.902296,52.261536,On or near GARFIELD CLOSE,E01027190,Northampton 008A,Suspect charged
0c941e0b8029d603cc37918b0927b5ac18a8ce3eeb05aeb1075d5f10a428b9db,2013-09,Northamptonshire Police,Northamptonshire Police,-0.722042,52.379713,On or near PYTCHLEY LODGE ROAD,E01027131,Kettering 009D,Suspect charged
fb98fd0e7585715f34410d2f52d41d1ddfc8455dd42a949d977e3c94d5bac61d,2013-09,Northamptonshire Police,Northamptonshire Police,-0.650946,52.339292,On or near ROSE HILL,E01027327,Wellingborough 001B,Local resolution
6d7f4bc1884d966cb4651ef6d66dbca473f4c6bdb5724822a99b7456b0ce714a,2013-09,Northamptonshire Police,Northamptonshire Police,-0.894302,52.237725,On or near DYCHURCH LANE,E01027223,Northampton 025A,Offender given a caution
c0b68a0aacbf7df84774bbf639afba332e024dfac395a427197cd7d5ab6cb1d9,2013-09,Northamptonshire Police,Northamptonshire Police,-0.894302,52.237725,On or near DYCHURCH LANE,E01027223,Northampton 025A,Offender given a drugs possession warning
6af229fb1666b11e3db65edf14a8d4dd010a938764799643e8c02958208cea39,2013-09,Northamptonshire Police,Northamptonshire Police,-0.729132,52.398868,On or near Shopping Area,E01027110,Kettering 007B,Suspect charged as part of another case
b057c34933e305593dc53b9e11b871805abc3311832ce7756d9d0443fcb47279,2013-09,Northamptonshire Police,Northamptonshire Police,-0.913965,52.236721,On or near SPENCER STREET,E01027238,Northampton 024D,Suspect charged
e60e5ab0319ced023ce33990ef408dc5234bc5ff5e9b7d0bd8b9d05235d5e203,2013-09,Northamptonshire Police,Northamptonshire Police,-0.684441,52.290849,On or near Supermarket,E01027320,Wellingborough 008D,Local resolution
b80a89cea7e1fc12bebdfe4f1ef5375208577ea2280b9e2563c874e0de1e22f8,2013-09,Northamptonshire Police,Northamptonshire Police,-0.896534,52.266436,On or near RUSKIN ROAD,E01027232,Northampton 001D,Suspect charged
b4da4e9d24b497d997856b94b61e3235e061a3fade5410324678200ef29a70bd,2013-09,Northamptonshire Police,Northamptonshire Police,-0.879568,52.238962,On or near VERNON TERRACE,E01027224,Northampton 025B,Local resolution
7579d4d38ddea2e609890432518850ae8b0929d14b1000d1eebd6542a0489ee7,2013-09,Northamptonshire Police,Northamptonshire Police,-0.678225,52.361735,On or near Supermarket,E01027101,Kettering 011C,Suspect charged
e8a45566b9b169cacd85bd02ea829771eab1a1c3dd8305578327bc723a16418c,2013-09,Northamptonshire Police,Northamptonshire Police,-0.892069,52.262735,On or near MORRIS ROAD,E01027230,Northampton 009C,Suspect charged
2b732c4debcd1139c0845be40d8d1a104ec839bacd653df27e75e2bdf3e52d06,2013-09,Northamptonshire Police,Northamptonshire Police,-0.873046,52.258832,On or near Supermarket,E01027188,Northampton 013C,Suspect charged
6a98956c406ea1a26b4c22a030e83bff24c3c467b0991f04f331fd02c96e0591,2013-09,Northamptonshire Police,Northamptonshire Police,-0.730559,52.484294,On or near STEYNING CLOSE,E01026985,Corby 004F,Suspect charged
1c2e959df84a38d202dd90026f6c5cdeb0126ae26b96fe603e7367f1ca69771d,2013-09,Northamptonshire Police,Northamptonshire Police,-0.730559,52.484294,On or near STEYNING CLOSE,E01026985,Corby 004F,Suspect charged
642448946e2d2f56c39840a4b91dfc4a8a1823abc1f0fa8eaf2a868625ba52b0,2013-09,Northamptonshire Police,Northamptonshire Police,-0.525619,52.396289,On or near KIMBOLTON COURT,E01027075,East Northamptonshire 003C,Suspect charged
440ce2c3f3298dd803032e96c0749ce0f78d6c48f6e18fe97e9fd9ef85692a0f,2013-09,Northamptonshire Police,Northamptonshire Police,-0.688657,52.302009,On or near VICTORIA ROAD,E01027349,Wellingborough 006A,Offender given a caution
4f995655e474c5370dadb2761188d5dfe0489f0806679e40660bcb84c7363187,2013-09,Northamptonshire Police,Northamptonshire Police,-0.854287,52.269818,On or near CHARTWELL AVENUE,E01027171,Northampton 006A,Suspect charged
8d0c15f38efcb897542d38b39283b00bd8ea2f2cd048bf833c7efab9407e4e82,2013-09,Northamptonshire Police,Northamptonshire Police,-0.614149,52.326099,On or near BOARD STREET,E01027039,East Northamptonshire 006B,Offender given a caution
3310d3d3edb7a9997ff2196f745a2066bea71adaba4d602aec5c3510be0cf074,2013-09,Northamptonshire Police,Northamptonshire Police,-0.837302,52.258603,On or near PYRAMID CLOSE,E01027195,Northampton 004A,Suspect charged
08a41df4db5b8176ae5a935e7d845665bf774d5b8be48a8130a3bbef9ae93b9b,2013-09,Northamptonshire Police,Northamptonshire Police,-0.862569,52.266311,On or near MANDEVILLE CLOSE,E01027171,Northampton 006A,Suspect charged
336f7f5371a1a7cf1282dcc6dfce3332bae059f1336553e08aa4f89d9741b2fb,2013-09,Northamptonshire Police,Northamptonshire Police,-0.693737,52.300797,On or near BURYSTEAD PLACE,E01027349,Wellingborough 006A,Suspect charged
72323a404e085c15aa4785ef0ac69d49836952d4d308ae612f04b89ecd4d918e,2013-09,Northamptonshire Police,Northamptonshire Police,-0.731242,52.400608,On or near Supermarket,E01027110,Kettering 007B,Suspect charged as part of another case
3d5955247533329b0c0a69083313deb8a85f74bb9ca3b89115dd39a41f013475,2013-09,Northamptonshire Police,Northamptonshire Police,-0.879113,52.218666,On or near Park/Open Space,E01027202,Northampton 028D,Suspect charged
222361dda8b8814469a761975c909ecc9e161cbbf0552d1c7ba3443b95d3c896,2013-09,Northamptonshire Police,Northamptonshire Police,-0.945566,52.249747,On or near CASTLE CLOSE,E01027215,Northampton 019C,Suspect charged
aeed9adb167d3de7adbc6b1f1cc1a736885a204d937175e75731b8dba4dc93e2,2013-09,Northamptonshire Police,Northamptonshire Police,-0.592119,52.281837,On or near DAISY CROFT,E01027068,East Northamptonshire 010C,Offender given a drugs possession warning
800b4e99b734bdfc461969dfd071a037a9b69e72a312ab2e99e56a967e5e9b8b,2013-09,Northamptonshire Police,Northamptonshire Police,-0.903142,52.234985,On or near TANNER STREET,E01032979,Northampton 021F,Suspect charged
ad76d6a31464c15c679a9ccf218d539a8e6a6a4dad9aa2e055243e9fd4813c41,2013-09,Northamptonshire Police,Northamptonshire Police,-0.952884,52.254964,On or near WOODLEY CHASE,E01027207,Northampton 019A,Local resolution
6222a83f0f1032c5364fbead11d23f0b9919f78fa19c6376798139015eb66a1a,2013-09,Northamptonshire Police,Northamptonshire Police,-0.899189,52.234355,On or near Parking Area,E01032979,Northampton 021F,Suspect charged
9cc05cbea1cde56af1ed20adec2f1a42a0493326907f21b716e0abc08f06463f,2013-09,Northamptonshire Police,Northamptonshire Police,-0.894302,52.237725,On or near DYCHURCH LANE,E01027223,Northampton 025A,Suspect charged
4c6da0c9a5a285364dae5b100d7f661222e30c23288a8be7a2f6cfe837b50f19,2013-09,Northamptonshire Police,Northamptonshire Police,-0.678784,52.301108,On or near COLWELL ROAD,E01027315,Wellingborough 004C,Offender given a drugs possession warning
c9df457b1633867ad05113202f6a5e3be7719c512e13785647d89c930c2cb935,2013-09,Northamptonshire Police,Northamptonshire Police,-0.678784,52.301108,On or near COLWELL ROAD,E01027315,Wellingborough 004C,Offender given a drugs possession warning
bf6b979eb5a4e4ef81bf89238f6f6c79d7b5b34861479bc11021a7374d66e977,2013-09,Northamptonshire Police,Northamptonshire Police,-1.177811,52.251467,On or near THE STOUR,E01027007,Daventry 008A,Suspect charged
a2a95b6a164c4181bc33033f941fc0c0edc35614d008b4664a4ef1d10aeab68c,2013-09,Northamptonshire Police,Northamptonshire Police,-0.774438,52.371026,On or near WELLINGBOROUGH ROAD,E01027119,Kettering 011F,Suspect charged
132c85b56aca26674fc02d6f473191c5a62334094d43210f82f832c04cdae764,2013-09,Northamptonshire Police,Northamptonshire Police,-1.167842,52.250309,On or near ST JOHNS CLOSE,E01027008,Daventry 008B,Suspect charged
b45d947fc4b2bc2a57ac70ec21c957c426d60ec70165123a680371c7a26f0aa2,2013-09,Northamptonshire Police,Northamptonshire Police,-0.690825,52.300594,On or near COMMERCIAL WAY,E01027349,Wellingborough 006A,Suspect charged
1685bf9d109b344fccc4e2dae91a78ab8c454801233e3d204c2036f8524e08c5,2013-09,Northamptonshire Police,Northamptonshire Police,-0.678784,52.301108,On or near COLWELL ROAD,E01027315,Wellingborough 004C,Offender given a drugs possession warning
a3de4ad98408272269a5e391960e0656ab668193c7342fcd131a13d77e20976e,2013-09,Northamptonshire Police,Northamptonshire Police,-0.902422,52.240417,On or near CRISPIN STREET,E01032978,Northampton 021E,Offender given a drugs possession warning
c487b7f738c6bca5a460c57ab6764d18e24e81c5c4512352da087a4284243c4b,2013-09,Northamptonshire Police,Northamptonshire Police,-0.690825,52.300594,On or near COMMERCIAL WAY,E01027349,Wellingborough 006A,Offender given a caution
d6b21c003197ac802f1a761e5892995180a9bc70cf33a627d0a15637f6bcaef3,2013-09,Northamptonshire Police,Northamptonshire Police,-1.163230,52.257208,On or near FOUNDRY COURT,E01026992,Daventry 007D,Offender given a caution
42ea3a02fd1522a4377fd8255a957c8c7e263568184c8be15f925b80c6f0211b,2013-09,Northamptonshire Police,Northamptonshire Police,-0.719500,52.482241,On or near SEDBERGH ROAD,E01026961,Corby 006C,Offender given a caution
3a8fe6dd6f65f4874588020dad5b57ff7130ce0274f0fb41f94764195e06308f,2013-09,Northamptonshire Police,Northamptonshire Police,-0.913362,52.235016,On or near ST JAMES' MILL ROAD,E01027238,Northampton 024D,Offender given penalty notice
f86da95c8855dd0423871c818d1afebe68ea45d937aa0676c4ef3662b0051bfb,2013-09,Northamptonshire Police,Northamptonshire Police,-0.797867,52.419123,On or near HALBERDIER WAY,E01027125,Kettering 003C,Offender given a caution
8db836161a07cfb3e3c19a0a67b9542918347b86f7b6ec25c83e3d10ae87ce9c,2013-09,Northamptonshire Police,Northamptonshire Police,-0.719181,52.292688,On or near Petrol Station,E01027309,Wellingborough 007A,Suspect charged as part of another case
8c02fd133160ce4400b60745bdb9af833228569818ad165cc49dfffacf416470,2013-09,Northamptonshire Police,Northamptonshire Police,-0.893486,52.238761,On or near Shopping Area,E01027155,Northampton 023A,Suspect charged
7a5a653409d0b19876179b8deee07a288dcb863ea86261d6051bfe0c5fe5dccb,2013-09,Northamptonshire Police,Northamptonshire Police,-0.927494,52.227674,On or near IRONDALE CLOSE,E01027233,Northampton 026A,Offender given a drugs possession warning
9b4eb5646ef6fa20e7b845cfc7b79e9d4044df04c3471e3d227435e558f2ee7c,2013-09,Northamptonshire Police,Northamptonshire Police,-0.910382,52.323790,On or near SHELLEYCOTES ROAD,E01027000,Daventry 002A,Offender given a caution
60f78ba7b4a2f07ba92062c5d696ff43fe52960d4d2907deeca0b7c920cc8b5c,2013-09,Northamptonshire Police,Northamptonshire Police,-0.693811,52.304260,On or near MOFFATT TERRACE,E01027349,Wellingborough 006A,Offender given a caution
738f5fdf4addd4fce112bbbe273ebfdbbb24ff08b26c38c087227462cb73f1e6,2013-09,Northamptonshire Police,Northamptonshire Police,-0.923942,52.258930,On or near HUMBER CLOSE,E01027243,Northampton 017D,Local resolution
92afd8c5d511f2a68ad6a28d5c93fc6d02c68f9088fa93481715edda54296034,2013-09,Northamptonshire Police,Northamptonshire Police,-0.862569,52.266311,On or near MANDEVILLE CLOSE,E01027171,Northampton 006A,Suspect charged
086775e191ee638af5be009f18fb295ea6e82d11061d098d1d80b03d123ee855,2013-09,Northamptonshire Police,Northamptonshire Police,-0.722186,52.405779,On or near REGENT STREET,E01027106,Kettering 006B,Offender given a drugs possession warning
0de7a133ee8d6956336ddb385cf0969d42cc771a35d3c34a9dabaeaa4506d119,2013-09,Northamptonshire Police,Northamptonshire Police,-0.687439,52.303011,On or near Parking Area,E01027314,Wellingborough 004B,Local resolution
7507bd2d713a07bbce17e83cf47e4d861be8096954b3e45924b13ed67f4eecf5,2013-09,Northamptonshire Police,Northamptonshire Police,-0.859229,52.260561,On or near BROUGHTON PLACE,E01027168,Northampton 012A,Local resolution
9afb3f047f3d566859e4cf357ed2833410779d9264103771564e4250c6c902ab,2013-09,Northamptonshire Police,Northamptonshire Police,-0.898320,52.236918,On or near Nightclub,E01032979,Northampton 021F,Suspect charged
ba847b8ef0eb6376e63d520f2643cb327d32c9553fb05c0e2e538630c7c9609d,2013-09,Northamptonshire Police,Northamptonshire Police,-0.692075,52.302460,On or near MARKET STREET,E01027349,Wellingborough 006A,Offender given penalty notice
a4a50a54de2b0dd6e77177da6101b142c0642a2f4cfb724ca21bb18009b98f63,2013-09,Northamptonshire Police,Northamptonshire Police,-0.702925,52.487545,On or near Parking Area,E01026949,Corby 005A,Offender given a caution
1491f2bdd3e550ffa2956e8f437bf549a25cfb7d1552d2160c807c2c3ac791ff,2013-09,Northamptonshire Police,Northamptonshire Police,-0.692075,52.302460,On or near MARKET STREET,E01027349,Wellingborough 006A,Suspect charged
f9021aebd260d517856ab6592bab24239fd2feececff51b7d72c1ca142cf2dde,2013-09,Northamptonshire Police,Northamptonshire Police,-0.893486,52.238761,On or near Shopping Area,E01027155,Northampton 023A,Suspect charged
32808eab4a95b755351fb12aaf0c4087be07d9e5ebf4d0ccfe840aba0f005beb,2013-09,Northamptonshire Police,Northamptonshire Police,-0.905092,52.275920,On or near SANDHILLS ROAD,E01027146,Northampton 003C,Local resolution
c823a5a2741a1bf47348d2049192f11eec8b7c79e9a2b8265910205d1c238bda,2013-09,Northamptonshire Police,Northamptonshire Police,-0.835483,52.257021,On or near Supermarket,E01027198,Northampton 007C,Offender given a caution
992aad8287a40835c615c6651b7a4f12488ee3c68b69bb3b710ca712784b0e7b,2013-09,Northamptonshire Police,Northamptonshire Police,-0.910181,52.235778,On or near Petrol Station,E01032979,Northampton 021F,Local resolution
57c6e014cbfaf8f036704cd6f7069fc65130e578c82eda618e4bb26473079657,2013-09,Northamptonshire Police,Northamptonshire Police,-0.731242,52.400608,On or near Supermarket,E01027110,Kettering 007B,Suspect charged
90d99b2574870049706a97098c356640a9021b4c2fe87af3570d88d6a11393b1,2013-09,Northamptonshire Police,Northamptonshire Police,-1.163951,52.257852,On or near Supermarket,E01026992,Daventry 007D,Suspect charged
6f68f9adc5560158c176de867d418bb63cc65fbe69eb420a9447517cd0ea169d,2013-09,Northamptonshire Police,Northamptonshire Police,-0.890154,52.238469,On or near ST GILES' TERRACE,E01027223,Northampton 025A,Offender given a drugs possession warning
e31f18ae41ed0f16534e36349aa13cc5ee43e905a3b8c758387c478e26d0d1f8,2013-09,Northamptonshire Police,Northamptonshire Police,-0.706604,52.471061,On or near MELFORD CLOSE,E01032963,Corby 009B,Suspect charged
c5d3a338882bdf2455c5bdca2b9df9be66ac3d78e3e1e965ab7e1e1f8b6fba22,2013-09,Northamptonshire Police,Northamptonshire Police,-1.152906,52.250032,On or near SOUTH MARCH,E01027013,Daventry 008D,Offender given a caution
fd90238402dc0416e769ca789d1466d5d9fa59830a5085e619b1e55c3931c86d,2013-09,Northamptonshire Police,Northamptonshire Police,-0.813482,52.266736,On or near GREATMEADOW,E01027175,Northampton 005B,Offender given a caution
791a94b6eb3f1a7a1bebebfe796bbec46e8ebedfab9c16d7878afb570226afcf,2013-09,Northamptonshire Police,Northamptonshire Police,-0.686825,52.440131,On or near CHASE HILL,E01027103,Kettering 001B,Suspect charged
1bdc6dc3d7d7a8802893a99db1dd4fabf1c211ee7971cef1990a0a6d9357e3aa,2013-09,Northamptonshire Police,Northamptonshire Police,-1.159699,52.273492,On or near WIMBORNE PLACE,E01026989,Daventry 006B,Offender given a caution
42bcd7f47c400f38f5dc7b534969f51fa67860f97055f2c7de56810cd0622b4a,2013-09,Northamptonshire Police,Northamptonshire Police,-0.855633,52.145722,On or near ROBINS CLOSE,E01027294,South Northamptonshire 003E,Offender given a caution
f258e840efc463d11c70584715dcd55eda68e8fe8c57f2bdda4d9ce2c45dd0f0,2013-09,Northamptonshire Police,Northamptonshire Police,-0.718873,52.297279,On or near SHELLEY ROAD,E01027309,Wellingborough 007A,Suspect charged
e1779c986c4a8f74c01caeadc9a22bd869ac0664b80738bb01124fe57187604e,2013-09,Northamptonshire Police,Northamptonshire Police,-0.718873,52.297279,On or near SHELLEY ROAD,E01027309,Wellingborough 007A,Suspect charged
cd777f5e88c9b76940dada9a7eb790e3b39a7e0a60e744ab93f90aa3a61a7a5a,2013-09,Northamptonshire Police,Northamptonshire Police,-0.898287,52.237655,On or near COLLEGE STREET,E01032979,Northampton 021F,Offender given a caution
a3620620fe30155a0d6e06bb44304221fff39d190764f703f4e92ee81d9e73c8,2013-09,Northamptonshire Police,Northamptonshire Police,-0.890154,52.238469,On or near ST GILES' TERRACE,E01027223,Northampton 025A,Suspect charged
1a3c23f0245c53d589c82376cbb19f3952f2a07486678b6401e2dc9c1e4fc9f3,2013-09,Northamptonshire Police,Northamptonshire Police,-0.893419,52.235541,On or near Parking Area,E01027223,Northampton 025A,Offender given a caution
fb5d8af5f54349ecf504667f4b2a34e7b27316fd050cbab2a7daed0dcc27ca99,2013-09,Northamptonshire Police,Northamptonshire Police,-1.160689,52.257577,On or near WEST COURT,E01026992,Daventry 007D,Suspect charged
76a54f71526e4b6467ef838809c0d91d1436c6adb9f974d3de850bd4db749609,2013-09,Northamptonshire Police,Northamptonshire Police,-0.937431,52.239524,On or near Supermarket,E01027237,Northampton 024C,Local resolution
0d5e91ddcbf649777410fa825ca72a36a22835a80872c5ea4dc90adaa4ef1ce1,2013-09,Northamptonshire Police,Northamptonshire Police,-0.717213,52.305478,On or near Supermarket,E01027342,Wellingborough 005D,Suspect charged as part of another case
4f75f65b92952ab78f36c9f903848ca14d448d11eaf54acaa0ef2817351651d7,2013-09,Northamptonshire Police,Northamptonshire Police,-1.161741,52.256964,On or near Parking Area,E01026992,Daventry 007D,Local resolution
adda214de3fd5cfd784601065e527c6a487ec864fb3a4cc2c0c8d702be3412db,2013-09,Northamptonshire Police,Northamptonshire Police,-0.714612,52.295012,On or near NORTHAMPTON ROAD,E01027309,Wellingborough 007A,Suspect charged
3b26d412fcd22b7563dec59658995e24ab7993dc32e916ea16cae7e62a17c3ad,2013-09,Northamptonshire Police,Northamptonshire Police,-0.695301,52.301984,On or near CHURCH WAY,E01027349,Wellingborough 006A,Suspect charged
19f80a10c80aa3245799ac2028bf73c8ab3dc208b2edb6bd64dadf2df650c718,2013-09,Northamptonshire Police,Northamptonshire Police,-0.712625,52.373138,On or near BOUGHTON,E01027131,Kettering 009D,Suspect charged
bf576c4634ddc897c5b172b280e2d1d35b0e3d9271b8ab989fb18e512a394b13,2013-09,Northamptonshire Police,Northamptonshire Police,-0.835483,52.257021,On or near Supermarket,E01027198,Northampton 007C,Suspect charged
cbcb95e644877fdd2f5fb7d69229bca929d2ec32761ea3338035e4ca765652ea,2013-09,Northamptonshire Police,Northamptonshire Police,-0.900563,52.240976,On or near ST ANDREW'S STREET,E01032978,Northampton 021E,Suspect charged
e6cf908bef4b768414bf998fe2882d89bd0633316b6df4a8b3e6a3f7ee3a75bb,2013-09,Northamptonshire Police,Northamptonshire Police,-1.270294,52.023901,On or near Supermarket,E01027288,South Northamptonshire 011A,Suspect charged as part of another case
d219216a41df4a2a5599642943877cbe1315ba3cbbc77752f5e3901abf242720,2013-09,Northamptonshire Police,Northamptonshire Police,-0.907636,52.264255,On or near BISHOPS DRIVE,E01027190,Northampton 008A,Suspect charged
b093d45d9a4c706929201cc04526159ba1ecefd9d3d2254d8c84f1eea0200f09,2013-09,Northamptonshire Police,Northamptonshire Police,-0.719542,52.417375,On or near Supermarket,E01027087,Kettering 004C,Suspect charged as part of another case
112db2a79b437358ab303dfe27ab7b81978b823f91bee326e1747f9dbac1135f,2013-09,Northamptonshire Police,Northamptonshire Police,-0.725296,52.400382,On or near TORDOFF PLACE,E01027110,Kettering 007B,Suspect charged
ab20da472e7d0aeaedcc8d35c83a9f7f69054ce2a12d04e8f2fdc264b0b879ad,2013-09,Northamptonshire Police,Northamptonshire Police,-1.161741,52.256964,On or near Parking Area,E01026992,Daventry 007D,Suspect charged
a85ed693d28bb776524a72936a5015e7c52ccf1c727da379fd9617241e28f50c,2013-09,Northamptonshire Police,Northamptonshire Police,-0.884300,52.233621,On or near BROWN'S WAY,E01027224,Northampton 025B,Offender given a drugs possession warning
bda85c5dea5806dcdaa973c0cb9358498d102c4b3d55f8df6b4b500d4b1dd3bf,2013-09,Northamptonshire Police,Northamptonshire Police,-0.701059,52.505883,On or near WHITE POST COURT,E01026982,Corby 001D,Offender given a caution
20fe0f040a9d7ef01b28772cbc5fd34d727d03b8f56a341524b768f53279674b,2013-09,Northamptonshire Police,Northamptonshire Police,-0.603516,52.402297,On or near CHURCH LANE,E01027032,East Northamptonshire 003A,Suspect charged
