Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
59f5e15d46ebcbbcec5ed14e3600c66309ea4eda2dc18845d3f59372925b63e7,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.301440,52.927712,On or near ST MARY'S ROAD,E01026735,North Norfolk 003B,Investigation complete; no suspect identified
be3e6db20c5647fb6333f70b387639e1ebed74547274c049bb03ad23228ecd1c,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.413054,52.738441,On or near Supermarket,E01026704,King's Lynn and West Norfolk 011D,Investigation complete; no suspect identified
50a75ec3cb73c9ebb316cbfb90dd8f923f45d34258c1052d96dfdd9ad11664ec,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.398300,52.751149,On or near TOWER PLACE,E01026699,King's Lynn and West Norfolk 011B,Offender given a caution
5dd7f8d6d409b56a3009730f303e5cf7862a4c54bfbaf05602012e405041f6c3,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.744374,52.411658,On or near ST MARY'S COURT,E01026474,Breckland 017A,Investigation complete; no suspect identified
77a2d56a46dc2dac89b984ed74c5ecc2ae2374813435318b92efe8e6a57a996f,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.281593,52.634482,On or near HASLIPS CLOSE,E01026824,Norwich 007C,Investigation complete; no suspect identified
57a5438c0304856110a5c1a30c46aa79fdb4746b74e10ebf5a0cf83b9feb1d4e,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.249157,52.794138,On or near Parking Area,E01026500,Broadland 001B,Investigation complete; no suspect identified
b40ac98a1e8fc9a7d322b76c4352132d28867be04f93eedf78f0d738864d08cf,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.274712,52.593428,On or near IPSWICH ROAD,E01026881,South Norfolk 002A,Investigation complete; no suspect identified
bf402aed9c4355a2fe44d1bb149c18f5460097d8190b9f20739dbf2effedea72,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.736285,52.611133,On or near ALBEMARLE ROAD,E01026598,Great Yarmouth 005D,Investigation complete; no suspect identified
d9c2cab531de7cf6ba915732bc1e63ec61f26590df6eebcbb3def8a751891623,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.324882,52.633391,On or near NEWBEGIN CLOSE,E01026808,Norwich 004F,Investigation complete; no suspect identified
e47d67dd1d63af660d08ba8adef474fc3b265841f1ebdded373b497220aa42b0,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.291218,52.624268,On or near Supermarket,E01026822,Norwich 007A,Investigation complete; no suspect identified
ebb47e5b58a733142736f4e23a4bf0aca96be5e60884b824c68d7ea01d5ea885,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.510569,52.951094,On or near A149,E01026681,King's Lynn and West Norfolk 001B,Investigation complete; no suspect identified
28eed7ca12942aa2660fc5a32e65a57c3f55cc725afaadae46e8f08bc3ec0c0b,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.743123,52.412361,On or near Parking Area,E01026474,Breckland 017A,Investigation complete; no suspect identified
94cb835b6dc8e6af287e3251cb0dbae0b3091dc92357f2ae84028cc1a123b49b,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.941221,52.691134,On or near BOTON DRIVE,E01026431,Breckland 003D,Investigation complete; no suspect identified
f72fe6b104144207d6a75b46c8c4de7d77890f7b0989dedd30c4ea8a4bd099c4,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.259376,52.635492,On or near WHEATLEY ROAD,E01026865,Norwich 006C,Investigation complete; no suspect identified
ae29d51025ff3fe7041e9d776e9b6a019fe2068cec631245120da537b97219eb,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.490646,52.480466,On or near MILL ROAD,E01026899,South Norfolk 010B,Investigation complete; no suspect identified
a8a43cf2b50d34b26724186a1e6d007a4059f13d9767da08b86f4d1de3e017a1,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.688555,52.648669,On or near A1065,E01026455,Breckland 007A,Investigation complete; no suspect identified
0562352457778b8f64c54bf25b2968b59b600bb0520b32e639e2687809d24195,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.734756,52.536264,On or near BEACH ROAD,E01026588,Great Yarmouth 013D,Investigation complete; no suspect identified
9fe1ec2afe66bb7b54bfdd7b77e5985af3b545e8b9eee5adb4bf9ac956571028,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.994281,52.432595,On or near SCHOOL CLOSE,E01026494,Breckland 014D,Investigation complete; no suspect identified
fd9e600aa7de6faff9f7fb17dd39cf4206086319277399190c3ed18975abf73c,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.929472,52.666866,On or near LISBON ROAD,E01026433,Breckland 005E,Investigation complete; no suspect identified
849122ca57029822ff6827b168692b99e57c42791fc2a01c2ee9cc45d48e5ac2,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.261352,52.651500,On or near DRAYTON ROAD,E01026864,Norwich 006B,Investigation complete; no suspect identified
a7ff83768571c67b4ee1f52ea9732bf0cc2af930803ce4be4ddee7c5ed0acbf6,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.402634,52.742115,On or near HORSLEYS FIELD,E01026706,King's Lynn and West Norfolk 011F,Investigation complete; no suspect identified
d33ff6186740e2c68efe20b5353fad1884721bb1b6ee5746d8386367ee983a4b,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.728870,52.602831,On or near NOTTINGHAM WAY,E01026625,Great Yarmouth 006D,Investigation complete; no suspect identified
a0b821d1246b3e358b438029604c5898cded6ddadf7ec506dc85dcd3e7f2f67a,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.478601,52.544869,On or near BEAUCHAMP CLOSE,E01026880,South Norfolk 008B,Investigation complete; no suspect identified
03f1ff47b0fdb14f3ce2f0d56f98bb01621b54704a8ebd6059d8f9c4549e0729,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.400850,52.749560,On or near PROVIDENCE STREET,E01026700,King's Lynn and West Norfolk 011C,Investigation complete; no suspect identified
4546fa6316796ceb1b281a964ab41a297f33917155fef77ac96250bccd08ff4c,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.288546,52.631007,On or near THREE KING LANE,E01026823,Norwich 007B,Investigation complete; no suspect identified
aa331e997313846b4174fc18afd0b4555397dbd94eb623956ba68a606a280069,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.832309,52.818577,On or near GREEN LANE,E01026780,North Norfolk 009A,Investigation complete; no suspect identified
d47bce8dcc81ffc4d021b0f533130b71d0f6772f7cf93ed3d99069585a50e816,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.396439,52.819420,On or near ST NICHOLAS ROAD,E01026753,North Norfolk 010A,Investigation complete; no suspect identified
2fb44630525bd9706ab055c1bc4d4552bab128529f3f68d922b06d607e37a38a,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.261352,52.651500,On or near DRAYTON ROAD,E01026864,Norwich 006B,Suspect charged
c8ade44aa65c5e16f9d36a3b48275e0b9a054e8e6b9d33f4c93e8879d8e57a3f,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.102208,52.424469,On or near MILL ROAD,E01026874,South Norfolk 014B,Suspect charged
1fe88ffc2df31122d5b9b3dfb14dfe09651c5146710927a1e16ea21d3d318c3f,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.293246,52.626082,On or near Shopping Area,E01026822,Norwich 007A,Suspect charged
0fcf133d4da83218a891d7a6983379592d16bcbc6385f0fbe65997305d7515f4,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.161135,52.914687,On or near SAYER COURT,E01026733,North Norfolk 006C,Offender given a caution
cab18dd764b1e19edd26435880e75cd124b93abd156e0eb8ce60d197fe34c5b2,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.290145,52.647969,On or near ELM GROVE LANE,E01026800,Norwich 001D,Suspect charged
a1172ba38d2185d289f91890dc0cc64eec8d9a3fc907f973cbf9383ad44d6245,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.224120,52.604063,On or near TOWN STREET,E01026715,King's Lynn and West Norfolk 016D,Suspect charged
289624a88fdfb0f4a42bba56690a1c7ab56a4adb139c7de143263bcd04fb8eec,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.209201,52.641550,On or near GAULTREE SQUARE,E01026660,King's Lynn and West Norfolk 016B,Suspect charged
4ccd48f831147bd041c3205036365c63f512a488cca90b54eb8e9df6ac360682,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.295167,52.636309,On or near Supermarket,E01026826,Norwich 007E,Suspect charged
2057dccb44f463241918b547aa677735cf4f99c858f16be0e3b495ea7ed94297,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.762695,52.420332,On or near Petrol Station,E01026470,Breckland 016C,Suspect charged
46a6b147d5dd5f524d7f1e40f06011b2ce23800cab9f23775c62135ee1c7d8ed,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.446400,52.753485,On or near BARRETT CLOSE,E01026664,King's Lynn and West Norfolk 010C,Suspect charged
63b6368e9e9a9d95aeeec75a7f3247d77ef9de65c5b2ffb0ac5c3cd8145214e0,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.454624,52.724478,On or near HILL SIDE CLOSE,E01026725,King's Lynn and West Norfolk 014F,Suspect charged
a2fb27af103059c9584247b142e19d607c1cee1d6b8c3c94ec8cee7b52285c36,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.743852,52.416985,On or near ABBEYGATE,E01026465,Breckland 015A,Suspect charged
c3a699a9bd4e840c07d5d0effefb1bc80521c77ee325ad82c0cab1d37042680c,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.743852,52.416985,On or near ABBEYGATE,E01026465,Breckland 015A,Suspect charged
6f183a3feb34b090179141e086bbee04c067e6b2ff3bdd4465a9ddeebaba7a46,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.424592,52.718122,On or near CHAMBERLAIN COURT,E01026744,North Norfolk 014A,Suspect charged
a985ef3a623b97013dbe96f58e20e245b9afff7909cd68486d6a528ae6bfadf0,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.743852,52.416985,On or near ABBEYGATE,E01026465,Breckland 015A,Suspect charged
510bc23a7e518419e78d27d11da5745c0f4f41c2ba2325e51ae60420c3428aca,2014-06,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Suspect charged
3df2c77df926d7b03dc7bc28acce4d9feb8ebd2ce222759428485857046a339b,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.421039,52.769974,On or near WHISSON CLOSE,E01026670,King's Lynn and West Norfolk 006B,Suspect charged
183638645a3a02ced8159809f0295fb44bd7285f49ef39d4f602ae3aa5f8b4e7,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.299752,52.639275,On or near MARLBOROUGH ROAD,E01026841,Norwich 003A,Offender given a drugs possession warning
b80b3f33c41e805360d031e913f1c4dfed6707df95289bd16b550e4e7b5eb93a,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.753763,52.416493,On or near NORWICH ROAD,E01026469,Breckland 016B,Suspect charged
e06e7e5dc3c7ba7c97233a9884b040a9eb5386247abf067217c1d947db27c1ab,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.735870,52.603672,On or near EDINBURGH PLACE,E01026626,Great Yarmouth 006E,Suspect charged
ddcff175b1a4b26d71b2dca1f97e6b8114b7c4afdf0d666c0816793965ae5289,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.329880,52.631479,On or near ROCKLAND DRIVE,E01026572,Broadland 015D,Suspect charged
af4e251a05e666a976e778f5236690031f0343b6c1c700974e4a5f5f1c16a56a,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.329880,52.631479,On or near ROCKLAND DRIVE,E01026572,Broadland 015D,Suspect charged
8e7ebaf1b2e5b34fa179343f8a51164d3bbbd46d646fa147e6166c40425e7450,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.405523,52.756371,On or near DODMANS CLOSE,E01026698,King's Lynn and West Norfolk 011A,Offender given a drugs possession warning
96cba9372c4472cdf53daa2716e3fb54fb656f6a0bedb18e9a95c70f988dc54a,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.827258,52.571475,On or near GABLE COURT,E01026488,Breckland 009C,Suspect charged
fb7906c8142cda66bef4f1f85e0c8cae0acf9f4ca73249efaa8e8b916e0ac96c,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.939768,52.681845,On or near Nightclub,E01026426,Breckland 005B,Suspect charged
f9cb7dbdf06c54191761e970e7ab9d52e1f7578df06e94721ebaae0e41d59911,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.719687,52.618231,On or near PATTINSON'S ROAD,E01026596,Great Yarmouth 005B,Suspect charged
7ac0f7e5f4685bd513c4f62c3c0df735b6a16a0c852b59baedcc4d674bf5da78,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.724621,52.565142,On or near DEBORAH ROAD,E01026618,Great Yarmouth 011B,Suspect charged
51cda77d3d0b77157e49c8632b98c0ab22a56530e142b3942c37bed38001648c,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.695773,52.638874,On or near PARTRIDGE GROVE,E01026458,Breckland 007D,Offender given a caution
090b693820e5c79414508a9a0d41d34dfd21c596da40456a43f181dced462cb2,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.221052,52.618086,On or near Hospital,E01026883,South Norfolk 002C,Suspect charged
7e4731c641207fe8f88377f1ff1e8e5699996e5ce2e59f703acfdb1816afc7ea,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.212879,52.647501,On or near RICHMOND ROAD,E01026925,South Norfolk 001F,Suspect charged
83f737e80164a9e66babb5b50efeabcf1bcae52d0eb0aa5bc108e460cb6b8aee,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.398564,52.755154,On or near OLDSUNWAY,E01026698,King's Lynn and West Norfolk 011A,Suspect charged
e852a255ed27f71dbdb063ac3509c50b99a1f9c35b8fd8124ade929e628b01a9,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.300319,52.629726,On or near Nightclub,E01033438,Norwich 014A,Offender given a caution
6b1a921ae0b5f80d5aa2052897fda0fbf325bb9d473fac7ebec5d59a4782dc89,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.407031,52.745559,On or near SIDNEY STREET,E01026706,King's Lynn and West Norfolk 011F,Offender given a caution
dbd68e0982cc389fc6f92479e2f8d822d71c7328c3fe5e2e09e485d4fda285c2,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.275714,52.652731,On or near RYE AVENUE,E01026832,Norwich 002E,Suspect charged
b5070c61a4ed2ae6f539ccaf2ca9371310b09c1086e45da1d6d80ffa591855d9,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.279478,52.656386,On or near CURTIS ROAD,E01026797,Norwich 001A,Suspect charged
aee4a1737407322de9281fa0b2e04dc4e29f9be46a077f586e667dc28b17d1fa,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.397982,52.754258,On or near Supermarket,E01026698,King's Lynn and West Norfolk 011A,Suspect charged
d16955a4d8a459c9a290ac3b30896676d3459ef49d296eda97eea016360a4bdb,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.861096,52.949561,On or near WARHAM ROAD,E01026764,North Norfolk 002C,Offender given a caution
f1e7fe720ed6bb7ac463a4ff1cf6097f73a5295310a2a8b84bc0120a72055d69,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.404740,52.751576,On or near Sports/Recreation Area,E01026699,King's Lynn and West Norfolk 011B,Offender given a caution
845273204cd881ef1fe1d5cdfd34ac45fc48e9306a0d0eb93ed1449a313c9bdb,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.397510,52.753224,On or near Nightclub,E01026699,King's Lynn and West Norfolk 011B,Suspect charged
d63adaa1c1c97cc18d84358a95243d69f489e433e2bf0018639f617688c9d3e9,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.703228,52.587311,On or near BEWICK CLOSE,E01026581,Great Yarmouth 008A,Suspect charged
c3a8272b4d9151730722e0234078b5656fbbac42931264cebd514a121c90d950,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.538694,52.579360,On or near FREETHORPE ROAD,E01026511,Broadland 017D,Suspect charged
39315a1286854d15f0f23ee0b956a622d09e2c2676a4af0f401b56b2a0585da2,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.700570,52.583814,On or near KINGFISHER CLOSE,E01026583,Great Yarmouth 008C,Suspect charged
a8ee410e98d47eda7613cdea33cef8062f934f5b0b883f22741faf31e41b50fd,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.296870,52.642431,On or near MAGDALEN ROAD,E01026846,Norwich 003F,Suspect charged
f4099e67a099a1097afccba1219bdd8d6219052d9dda7387db90e26ec571618d,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.279478,52.656386,On or near CURTIS ROAD,E01026797,Norwich 001A,Suspect charged
db89fb239690259bf50a23221944efcec0c530c40283b4942863c30220bd7ded,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.279478,52.656386,On or near CURTIS ROAD,E01026797,Norwich 001A,Suspect charged
0ad7d2111932c3502841899abdf4c3953f2108590cc39182a494ccac5cfa6471,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.300319,52.629726,On or near Nightclub,E01033438,Norwich 014A,Offender given a caution
d951ec8dfa638d72941650467e11ae5f02ababa1faf40791b74d98ded9334d65,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.749413,52.416298,On or near Supermarket,E01026469,Breckland 016B,Suspect charged
a0c01d7b3290583ee0b481b3bbfc316a230d2d463f2d46fd3d7a81861d1c66d3,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.301283,52.629186,On or near Nightclub,E01033438,Norwich 014A,Suspect charged
597373b68cc78573d0ea5831e607fa8d7a3abf90163f27445353b2c3de24ec79,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.114997,52.374677,On or near SKELTON ROAD,E01026888,South Norfolk 015A,Offender given a caution
cd63aebf52e616134b2671d47876091f8e9a81e7b9aacf288e6bce814c1314cf,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.424041,52.750356,On or near DAWBER CLOSE,E01026666,King's Lynn and West Norfolk 009A,Suspect charged
0d1af1af63098ec8a3fd547abdc7fc4973f68e832d9e196221a9e61f0720c959,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.400367,52.755855,On or near RAILWAY ROAD,E01026698,King's Lynn and West Norfolk 011A,Suspect charged
852c11ded8d512c05a084571c4f63f789960499e09d2b9e5aac6709320670652,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.421085,52.854380,On or near SCHOOL CLOSE,E01026738,North Norfolk 007A,Suspect charged
3e494e970eaaef98dce57fc08b68ce81df581868fc1a6e33a204138a155d711b,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.736086,52.607937,On or near Nightclub,E01026623,Great Yarmouth 006B,Suspect charged
24aee60ce3368a2c1b33d0f4f3ed478d69d09b600aa823ea227ad473eefca6b3,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.632743,52.699274,On or near ALMOND CLOSE,E01026637,Great Yarmouth 002D,Offender given a caution
f810f8a12f81f06972b7cdaeb818a726fe440e452b6107e41ed988592a1f62ab,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.292206,52.625221,On or near ST STEPHENS STREET,E01026822,Norwich 007A,Suspect charged
3eb0f6cdf0e4f0232912a6f4e51389a111c7531b66aa5ad4c559422b4dca943d,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.710861,52.573139,On or near CHARTER CLOSE,E01026620,Great Yarmouth 011D,Offender given a caution
46b942b1a511a0981e0dd2b236b3178b1d73b8fb91e9ae602aa48e04ad95e601,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.045290,52.883354,On or near THE STREET,E01026739,North Norfolk 002A,Suspect charged
e6b204888bf1530aa918babeb1d47846bdbdb4d0f61d939da08460a1aeac148e,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.297304,52.629936,On or near REDWELL STREET,E01026822,Norwich 007A,Offender given a caution
d522b3f9935aaf6bd7d21c5416c9edc4a1cd422be499d4d5878ad3fefb96cf65,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.484883,52.905031,On or near HADLEY CRESCENT,E01026678,King's Lynn and West Norfolk 003C,Suspect charged
5312b8c30ee11614760cb4fab8d6be1626d5880fd7ffcddb8c08fa5a59044218,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.229827,52.618729,On or near Petrol Station,E01026661,King's Lynn and West Norfolk 016C,Offender given a caution
ce6fe1fdaaf841adcbc8a5773d613928a2da9a154613cd238655b4d866b6c4ae,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.732799,52.570875,On or near PIER GARDENS,E01026631,Great Yarmouth 010E,Offender given a caution
d563a12b4a99e3ba29dc96555ae75c873e5b1ae79eba1d5bf1f12f936be15d1d,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.108041,52.377118,On or near MARKET HILL,E01026891,South Norfolk 015D,Suspect charged
1815b98a710703e62f2f3fc33906a56f68586fe569804eacc2f90e8fdf6aa02d,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.395434,52.743753,On or near HOCKHAM STREET,E01026706,King's Lynn and West Norfolk 011F,Suspect charged
97ae2554992b1a511dac60873aa86ee84ed6a3ee19e65cdd1bbc7e30d04c1bad,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.440850,52.775880,On or near ELM CLOSE,E01026709,King's Lynn and West Norfolk 005D,Suspect charged
c3057c08de991114ffb9006b906d5e91097e697c8b077758880069f8bc1b1582,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.278909,52.645241,On or near BERNERS CLOSE,E01026829,Norwich 002B,Offender given a caution
e436f7dc3525c08926643489699f2d7664de78878afe6cb2a51eb29288d147b0,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.045290,52.883354,On or near THE STREET,E01026739,North Norfolk 002A,Suspect charged
e0aa6129bbf438c24792c6cecf8c5256255ceed9050daf8ba4a59f35b57bb361,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.014258,52.520400,On or near QUEEN'S ROAD,E01026449,Breckland 011D,Suspect charged
09c644fbbd067f0159137fa8663f4cab81fd6230d5ee2360423533707581bbfb,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.728518,52.604074,On or near TOWNSHEND CLOSE,E01026625,Great Yarmouth 006D,Suspect charged
039feff244d1fae0ab1cc3a3ccb2f47116f67a3540bd64a649b371b2168863bf,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.752358,52.422497,On or near CROXTON ROAD,E01026466,Breckland 015B,Local resolution
efd6a7f81e5a13a38f8c9bc7f1be080267ffa7abb7ae9d4122c4996a06ab4334,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.735303,52.418595,On or near YORK WAY,E01026467,Breckland 015C,Suspect charged
3da5be6ab4118528b41e911cba8820857c134c63c310923de6bed6eb0ee80333,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.015519,52.512553,On or near HALFORD ROAD,E01026423,Breckland 011B,Offender given a drugs possession warning
82ff2ae79f4327a056b8e92b2812ad6e926bbc62d857302048626a67cdb2adef,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.726337,52.608137,On or near Shopping Area,E01026597,Great Yarmouth 005C,Suspect charged
cdd8a982b1aced98e88d121b739d9fb25648a4e583978c316534cfad9d6b9cf4,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.292743,52.621555,On or near BRAZEN GATE,E01026853,Norwich 011B,Local resolution
7bc370b0843c3f35e17073f5b481a29f4f2819d4164973214b19429d663f0ed3,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.720804,52.404074,On or near Petrol Station,E01026478,Breckland 017E,Local resolution
8f3d7fe9cd92bc2154d2ad4f606ba56bf02ec80ed82010a8b3a4a48fce93c35f,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.434015,52.750646,On or near BIRCHGROVE ROAD,E01026662,King's Lynn and West Norfolk 010A,Offender given a caution
5c68c0b174148145bc1b0198ee17a1f69be57e52ea470bfa210c5693f7e92864,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.419180,52.754636,On or near QUEEN MARY ROAD,E01026668,King's Lynn and West Norfolk 009C,Suspect charged
444f3aa94434fb1de10aa6ad06eef7a5ef92df5e3a2e1d8a2499089c4c0fd0c1,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.753809,52.421951,On or near BARLEY WAY,E01026472,Breckland 016E,Suspect charged
b16f8fbd41200cf46b36016d868d13ae9531cd82dd96f85cf7bdc05eedace90c,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.288771,52.648772,On or near BOSTON STREET,E01026830,Norwich 002C,Suspect charged
6dabb9439c310dcfdce44dcea8c4d0b0f55ddaaf5c98077841b5c00f3a866d46,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.848657,52.955328,On or near GALES COURT,E01026764,North Norfolk 002C,Suspect charged
ebb71eed668c7c3687a89bb6a3af9cd819cd199afe271210a4f0fbd8625464b8,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.398564,52.755154,On or near OLDSUNWAY,E01026698,King's Lynn and West Norfolk 011A,Suspect charged
95167510d1f95989c4729661723c771138c2f559833ee5cfc346d36a48842843,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.728182,52.608295,On or near MARKET GATES,E01026597,Great Yarmouth 005C,Suspect charged
e4e03024d255dee1cf4fb36c6a1fdccecdb8637acc63fa51c249dfb7e1962fe6,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.268329,52.626296,On or near THE AVENUES,E01026836,Norwich 009B,Offender given a caution
1eb9c2ca54d4308925183bdad12ce5511020f3e641e10b5e1fc99917d3539d22,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.957558,52.671843,On or near HURN ROAD,E01026427,Breckland 005C,Suspect charged
2188a8c8edfc7579cde99afdddf9a858ba1210dc8ef5ada9930b977610dffb59,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.220663,52.640347,On or near BRAITHWAIT CLOSE,E01026792,Norwich 005B,Offender given a caution
831c335f5f4d0a806157947265cf5f4c634bb1fa23768fd6fde9f165a20d7d36,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.301488,52.633677,On or near ST MARTIN-AT-PALACE PLAIN,E01033438,Norwich 014A,Offender given penalty notice
431e8b5392e4fceb8b49d2ab16dd6c8b69e8bf96f03db383b497146f05d9dc58,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.722370,52.576897,On or near BALIOL ROAD,E01026630,Great Yarmouth 010D,Suspect charged
37e1aa6539bd171eddbc0f763d99dc4fbbd194ec27f54e6863bdc1d0a05ac1fb,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.399681,52.755779,On or near NORFOLK STREET,E01026698,King's Lynn and West Norfolk 011A,Offender given penalty notice
77699a1b325dedfb81677f8b5301b52e5dc2bfd80aed1c528e825f9fdc0fac34,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.767752,52.423801,On or near BENBOW ROAD,E01026473,Breckland 016F,Suspect charged
f84d711cc089d8fc99a3c0b57580a00bcf82ec8000c140df7f65b7755fd707c9,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.396193,52.754339,On or near Shopping Area,E01026699,King's Lynn and West Norfolk 011B,Offender given a caution
9d13c24b0bcfd12d33019333c50f02156b38450992e0e15b1b46401634319be2,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.847591,52.830054,On or near MARKET PLACE,E01026747,North Norfolk 011C,Offender given penalty notice
2e589808a26f10cd185789f5865661fc0f33016cda6def839cb545a90c7e2cf4,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.296515,52.636145,On or near MAGDALEN STREET,E01026826,Norwich 007E,Offender given a drugs possession warning
