Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
b159bce9be477f511b5bed5e64feb0fe5e172ff075b3529a7add0995bef22f7a,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.371408,52.303589,On or near STATION ROAD,E01018034,East Cambridgeshire 007A,Offender given a drugs possession warning
6f50b370e28fc93fe3cfe239905be3f0b0be33e06a6d1afe4b98a04ee8e01a96,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.249010,52.521636,On or near MAPLE COURT,E01018215,Huntingdonshire 001D,Offender given a drugs possession warning
b2b4572e341f71cd0dbea19ceb57def583671b24228d51804ce4599bbba73899,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.328776,52.337573,On or near SPENCER DROVE,E01018049,East Cambridgeshire 006C,Offender given a drugs possession warning
2475c927d78f484ca3a0a9142af2632d0d5c272709d3b354bdafbd3ac36b320d,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.146530,52.655146,On or near COX CLOSE,E01033111,Fenland 003H,Offender given a drugs possession warning
20d438411efd43837458ae16b49e3d11067d102bdede5dbbd243b584687c81f4,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.185137,52.609667,On or near ST BENET'S GARDENS,E01015619,Peterborough 005C,Offender given a drugs possession warning
dc9af7df9be5193dd8584ff37084c344aa08df59080bda9c7913b184ebb7b2e2,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.189167,52.336434,On or near CHERRY TREE CLOSE,E01018150,Huntingdonshire 012D,Offender given a drugs possession warning
b4c3b69f1dc02e08f313f7b3eb3a7530679ac1507b2ca5cecd52927fd2308b78,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.249810,52.581941,On or near HANKEY STREET,E01015600,Peterborough 014B,Offender given a drugs possession warning
9604df0cf998bc5b0d20f2ace963bb684d318fca9b8b3458b0df87e87f3359e4,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.130487,52.557361,On or near BROAD STREET,E01018101,Fenland 006H,Offender given a drugs possession warning
417bb67fadfa2beafc21f113fa882b599d7eabac5c1a22eb1def2faab49f99c2,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.273162,52.605184,On or near MARHOLM ROAD,E01015676,Peterborough 006C,Offender given a drugs possession warning
274b858bc51e961ba3655befbba87b36e171a88ee0ab951fd28ca42939f0dd43,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.118839,52.205632,On or near PETTY CURY,E01032797,Cambridge 007G,Offender given a drugs possession warning
c0603f400c76345c9ecd5a2e9b427fa831e27d56b100519a102f5f7a3a525049,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.253364,52.584259,On or near Pedestrian Subway,E01015604,Peterborough 010B,Offender given a drugs possession warning
86bbf1915cd7e7cdc36e55651d1b5c4d2fc42d481e6f30e1f787e8e8221f7b30,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.252238,52.583631,On or near Pedestrian Subway,E01015604,Peterborough 010B,Offender given a drugs possession warning
14e2513b4aa143b44baf70fd61ed848e72aea071c2eecb555d6631efbb653a87,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.178644,52.327839,On or near B1044,E01018138,Huntingdonshire 012A,Offender given a drugs possession warning
c1e0ff57dc52e2460b669c8451f9444b1b310baf971de9a2090bd07b2a2e0cd3,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.296002,52.220454,On or near VICEROY CLOSE,E01018179,Huntingdonshire 022C,Offender given a drugs possession warning
11022b6464f1e24833a2871f9b35f65913708bbd729ac303483f7524cc146caf,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.232787,52.578766,On or near WHITSED STREET,E01015612,Peterborough 014D,Offender given a drugs possession warning
d77368781bfc5aa7227748abb9351204a3133fe553c69b0febd2ed5f8ed7825d,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.245615,52.587193,On or near Parking Area,E01015654,Peterborough 012E,Offender given a drugs possession warning
604a334bf9d5a4f8e25bf0eb3c9e3053967c79467287684032ae9c39a570364c,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.180115,52.338840,On or near Pedestrian Subway,E01018143,Huntingdonshire 008A,Offender given a drugs possession warning
a91c738ca5ab31fe06ba30f94d146ecfad4624c13896b3fd21c2790a77e26b55,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.126325,52.203025,On or near PARK TERRACE,E01032797,Cambridge 007G,Offender given a drugs possession warning
746db3b640fb7891af0778241dbf4ae8b1bc8ae5cc5837f23a62e75683cc5a6f,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.294285,52.313889,On or near THE CRESCENT,E01018049,East Cambridgeshire 006C,Offender given a drugs possession warning
0b3f56ff802626086a45c9965101f711c444f64910f18c5bf955f07df2abd8c7,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.240951,52.566175,On or near CRIPPLE SIDINGS LANE,E01015621,Peterborough 017A,Offender given a drugs possession warning
109006be6d96f0d53a506a7d86289c13134944b32784462cd4aca2c4937381a9,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.236984,52.595174,On or near BIRCHTREE AVENUE,E01015608,Peterborough 008B,Offender given a drugs possession warning
b5fa2ee6885c302fe221abdf33db242ecf264ebc3f10442f353f926956f9457d,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.260803,52.618192,On or near THORNMEAD,E01015684,Peterborough 003D,Offender given a drugs possession warning
69b025df444b08e03dbe8b0b449159387bb3b07220215ed03922b7d180d763ed,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278942,52.582440,On or near CAVELL CLOSE,E01015691,Peterborough 015E,Offender given a drugs possession warning
654e91469d582facca878abd5a3c908674ce8a6524c9fb40617fc76129c15da5,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.238603,52.575418,On or near Nightclub,E01015599,Peterborough 014A,Offender given penalty notice
83739340eafa2d473ac6ac9ed7eb79b53c8fb36079dc1069adcc568d814e8084,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.154462,52.670934,On or near THE LAWNS,E01018093,Fenland 003E,Offender given penalty notice
26f87afb3b91668de340a89a476e6dee2fae2acee7bee10196a76887158c784b,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.154462,52.670934,On or near THE LAWNS,E01018093,Fenland 003E,Offender given penalty notice
48af9cd2fe162745d15293e819622353d863734e23fd619e22785417cf19bcb6,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.245615,52.587193,On or near Parking Area,E01015654,Peterborough 012E,Offender given penalty notice
2611aa2e042e9584b766b6bad722adbfc5ee5782f37dab3d65b9fda9b0286023,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.129157,52.196751,On or near Supermarket,E01018005,Cambridge 012D,Offender given penalty notice
56fd7df893f0b5cfd0793658cf1a584c690b9663c4c3e303c274f8ca3559dc09,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.105760,52.448094,On or near CROWN MEWS,E01018158,Huntingdonshire 003C,Offender given penalty notice
3142f3241c2d70e07b6cbbf2f73d06496b05c707b3282abd63e65236cd0af84b,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241286,52.574020,On or near MIDGATE,E01015599,Peterborough 014A,Offender given penalty notice
67834ea27663c11d1078fa27a0e5e88273a703e933e82a8e0d7e30ab63bf6858,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.243921,52.568655,On or near VIERSEN PLATZ,E01015599,Peterborough 014A,Offender given penalty notice
d7c1263be6c2cf7aa227955666b2b78c6d54460451410e3a1acc6d996d243f6c,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.243921,52.568655,On or near VIERSEN PLATZ,E01015599,Peterborough 014A,Offender given penalty notice
8197d81cefbe09d892748cc89673efc74f707f766ccb2fcb987d7e0da1d53c98,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.141405,52.651633,On or near SOUTH BRINK,E01033111,Fenland 003H,Offender given penalty notice
387af590fc3af31f1157f1ed6c27e6856d35c3dc0f166727fc57a0e8ec3be98f,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.290978,52.543172,On or near BIFIELD,E01015642,Peterborough 021E,Offender given penalty notice
5c38452a4563cbf44637fa40993731cf40fe4f09f039509dd1a0f435e8a041a4,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.263624,52.228182,On or near Supermarket,E01018188,Huntingdonshire 019B,Offender given penalty notice
5701a0671ad4472c3c4e63f7644de9887f03ae83895a2f735ae8792e158af25d,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.271947,52.228043,On or near THE PRIORY,E01018187,Huntingdonshire 019A,Offender given penalty notice
93cc3a8b88ab452e741b69ded5cea8fe0f2dd5ae0cf9d924426d52ba357fafc2,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.129157,52.196751,On or near Supermarket,E01018005,Cambridge 012D,Offender given penalty notice
4fa29fcf0281219da676696b15972e817f006cf54fe1f57bfc2f74a7b62ac337,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.183361,52.329476,On or near Parking Area,E01018151,Huntingdonshire 012E,Offender given penalty notice
1675f8b7768fb878655408ab25e44ff8cfc0a6e08aa142f49f80e881e876d3f5,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.141405,52.651633,On or near SOUTH BRINK,E01033111,Fenland 003H,Offender given penalty notice
853b25bb8bfe8c6afe7c1050cda846c0c0274dfbe3af29125ae43267a22bb9b7,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.125708,52.202973,On or near CAMDEN COURT,E01032797,Cambridge 007G,Offender given penalty notice
aab9b7b4838c8c425287c6a33eaa2c23afe1ff1c08ad911d87cc5ef1e9e42491,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.232088,52.605297,On or near ULVERSTON CLOSE,E01015657,Peterborough 007D,Offender given penalty notice
f49aa96b286636a761aa0ae5f5e421b786554b13f5cab4de47ae2ae319fc3f2b,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.157045,52.667821,On or near SANDYLAND,E01018093,Fenland 003E,Offender given penalty notice
9fbcce48c96d958a5ad8ca699c801237285ba99e1da575d392488804f8661268,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.180055,52.352793,On or near Supermarket,E01018146,Huntingdonshire 008D,Offender given penalty notice
ed71e17375014790255bfbadd8351b3da766da5a0c88f84ddd7339d8db5e6677,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.133154,52.206570,On or near Shopping Area,E01017983,Cambridge 007C,Offender given penalty notice
4261ea9f9047c750df1b7d2dc66a1f48b47c508d420fef22128e9a3afc1ab207,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.145632,52.206146,On or near Supermarket,E01017990,Cambridge 008D,Offender given penalty notice
36d054a8581ab85f0ab77b8e69ab01f69a2d16415ddea66113a71df0e90de9f9,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.260005,52.559695,On or near ALBANY WALK,E01033173,Peterborough 016F,Offender given penalty notice
cd0851e247b9db7672acf270e8bbb1208c647d90ef3c72a7393c45d29ac7ff7d,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.266630,52.572011,On or near Park/Open Space,E01015690,Peterborough 015D,Suspect charged as part of another case
252b192272c213901af8aeb70811bd920957afd94b10ed75cedddef3bd56f02e,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.223958,52.575919,On or near FRANK PERKINS PARKWAY,E01015611,Peterborough 013B,Suspect charged as part of another case
95788ad6d6cd986d94d320e5656856b4fb496ab91b14d44011c7424326b5bfb3,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.284870,52.615100,On or near WERRINGTON PARKWAY,E01015686,Peterborough 006E,Suspect charged as part of another case
3cf86325755fb948524d636725c733a0ac9ac1a80fff578988dd9b1da2e67814,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.284870,52.615100,On or near WERRINGTON PARKWAY,E01015686,Peterborough 006E,Suspect charged as part of another case
e19b5f797b88fe575a8562b14f2b0a5028f554b4aa5b97d7bed769a5ae537c67,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.284870,52.615100,On or near WERRINGTON PARKWAY,E01015686,Peterborough 006E,Suspect charged as part of another case
21f8a7afb099310770dcc1b98829b549495b9bc1caaa250bde7f135627441ba0,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.260441,52.595638,On or near Pedestrian Subway,E01015632,Peterborough 010C,Suspect charged as part of another case
edc5f465ffe6b3250b20aab1b61074a7845111e2c8b401d050e2898104b48881,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.211118,52.588619,On or near Supermarket,E01015614,Peterborough 013D,Suspect charged as part of another case
80e7c1f581af58a1e8f60d9e90fbabf2ebd3345ac696356bc61f3ff335134fc2,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.224061,52.599306,On or near SCALFORD DRIVE,E01015607,Peterborough 007A,Suspect charged as part of another case
331675e2c7f0bc7981b4c14806512d0c51f515068476bce297722392d13965c8,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.243552,52.606304,On or near PASTON RIDINGS,E01015658,Peterborough 007E,Suspect charged as part of another case
b39a079c7130a7879aba9f196f7acf05fa8cd0f69eb085e88dd2fa2a00d4d401,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.232813,52.571871,On or near Sports/Recreation Area,E01015611,Peterborough 013B,Suspect charged as part of another case
3d22e4787a68d301ac0bc4216c774e0cdf09b98a399783bf717c5aee47bd1dea,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.232813,52.571871,On or near Sports/Recreation Area,E01015611,Peterborough 013B,Suspect charged as part of another case
8fc9d3e350bf6696a04958627d28807d032729243f462ebb5f7abd43528e4b03,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.232813,52.571871,On or near Sports/Recreation Area,E01015611,Peterborough 013B,Suspect charged as part of another case
416d9afada8434c57ea834fd26f84ca712f44a4083808421eb23fbf081650f26,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.126319,52.557196,On or near Supermarket,E01018100,Fenland 006G,Suspect charged as part of another case
5c9a45e930925ad0ff528a857c726cd2173b8c4fd19d7ba3349a90bafa53a9ce,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.279223,52.625007,On or near DAVID'S LANE,E01015678,Peterborough 002A,Suspect charged as part of another case
bd81bc360d0069c967a0ad7c88ece28619e47d3db939f9c925a49f5673c3f9c4,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.262506,52.619215,On or near GILDALE,E01015684,Peterborough 003D,Suspect charged as part of another case
a976a3c966b117ca34f7d9967e29b60f2586e12655a54777de2da3801edec5e0,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.284270,52.622868,On or near PARTRIDGE GROVE,E01015679,Peterborough 001D,Suspect charged as part of another case
28dfb3a9408c15ab728166bb2ca848869ffb77151a6fde644e500e9c0a732452,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.281569,52.617920,On or near RUSHTON AVENUE,E01015686,Peterborough 006E,Suspect charged as part of another case
4199fd38d8b4d00154c988bfde398bc6639f0042ab54f047ccf38d1a535d362d,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.291771,52.634377,On or near ASHBURN CLOSE,E01015629,Peterborough 001A,Suspect charged as part of another case
e845a1a89ff0ee98f8294af5a5f64fdd1a5806b2a002fea339ea70e8dcb486bc,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.348167,52.575766,On or near BENAMS CLOSE,E01015627,Peterborough 018A,Suspect charged as part of another case
53c80dc9b10bab08c0f34feecab7d7489dd2a66372ed7303c90e4f78c53eb7ee,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.336610,52.658013,On or near PERKINS LANE,E01015636,Peterborough 001C,Suspect charged as part of another case
8c60a562ccf3eec21a90be298b01cfc8a30d0824d191f6c909994cffc0570f0c,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.410209,52.634470,On or near LINDEN CLOSE,E01015590,Peterborough 004B,Suspect charged as part of another case
2278b95e782c04ee136565bd82874370a14660c0d9248896d97b1452028114d9,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.291771,52.634377,On or near ASHBURN CLOSE,E01015629,Peterborough 001A,Suspect charged as part of another case
e50e6aceac3c52200dff19ce44b818cdae189807b2c294afcb456de25016e63e,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.277445,52.628892,On or near ASH PARK,E01015681,Peterborough 002C,Suspect charged as part of another case
bbf18314bfc49389102c5ef9cd90987a8d9addf60a73d3b94809abdb3059d4ae,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.062726,52.606787,On or near FEN ROAD,E01018068,Fenland 004C,Suspect charged as part of another case
002f1ea294c3781ddf939474458d8fe9714a41d483d6f8f896543eb535dbda49,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.235141,52.581148,On or near OAKLANDS,E01015655,Peterborough 014E,Suspect charged as part of another case
9cd6250f6d8dd0146857ebe51226f2fc72dddf41b5accc358a9fc1405b77c570,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.238603,52.575418,On or near Nightclub,E01015599,Peterborough 014A,Offender given a caution
01ef0fc4f7bac9008c2cceedd303dec4b94150487b5f4f211fdc0f454f31a6ef,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.159179,52.208138,On or near WHITEHILL CLOSE,E01017947,Cambridge 006E,Offender given a caution
c40d00b0170e1689b1cfba90a7b24818e61e32293ed65ab485b56610b885c2fb,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241137,52.574809,On or near Supermarket,E01015599,Peterborough 014A,Offender given a caution
b967dbbab1550e94df4ef347a3c17a8c5f0dd6e5e711918ce2f05677e88badd2,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.263037,52.540823,On or near Shopping Area,E01033181,Peterborough 022E,Offender given a caution
26fa319a293d287656e8f4d6c0131af2620a33ac91eca85a9baf3d446d938cf3,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.289842,52.439921,On or near COPPINS CLOSE,E01018194,Huntingdonshire 004D,Offender given a caution
ca45782c861cded1feb560989e27e68780d1a0d8f0c5c66def9f585e9984583a,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.247619,52.589506,On or near STONE LANE,E01015652,Peterborough 012C,Offender given a caution
83d6a41e15bcc500b8c2f6fde5410fd1fa507c877e8a9f8e175141c6041323d0,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.110416,52.214128,On or near CASTLE STREET,E01017957,Cambridge 005C,Offender given a caution
c23833fcd0816d894eb05fe9c1f42ca6cb628e769f68cfd6b18e0ed2c45027a0,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.158514,52.666716,On or near NORTH STREET,E01018093,Fenland 003E,Offender given a caution
2fcf7e7d4c56d487394bb8f1de453a6e0eccf2e339b947af9d4a1b5dbfcb3edf,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.271947,52.228043,On or near THE PRIORY,E01018187,Huntingdonshire 019A,Offender given a caution
171bb7bc3d79613960d019f54d8cf73da51f74de367ad220df17e45c50edaa51,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.174701,52.192090,On or near ORCHARD ESTATE,E01017962,Cambridge 011D,Offender given a caution
d937e734b1eb9e13a99037751d5306df454450b51f3c0c795d20a70f412a2edf,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.001429,52.520816,On or near Park/Open Space,E01018060,Fenland 008C,Offender given a caution
194157af650cf6062db969327eaf81b6f07491e9ab51aaf9a8283200cbe36c9c,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.001429,52.520816,On or near Park/Open Space,E01018060,Fenland 008C,Offender given a caution
8618c635371a3eac8c3ea38bcb70f94b8a8d8aee92070b83b4b3d494328acb32,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.301772,52.456607,On or near LIMES CLOSE,E01018046,East Cambridgeshire 001E,Offender given a caution
b5cb882ccac4bc4cabd9b1c01b98eea89ea04188f0b88a892800b998c47e0f4d,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.264539,52.234768,On or near QUEENSWAY,E01018190,Huntingdonshire 019D,Offender given a caution
04fee656e8464efadbcbb90c39c53851754a42a9e832c8453bcc8b387409ba34,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.300317,52.543054,On or near Parking Area,E01015647,Peterborough 021F,Offender given a caution
5120ca04359eaae2e29cd486456b2363922e715ea72830358cfe12cc57512629,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.286857,52.582726,On or near Parking Area,E01015595,Peterborough 011D,Offender given a caution
69a795af49228248f1d8483b8d379e488bbf0418c873c3c02ec1f89138ea55a4,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.091884,52.334624,On or near AUDLEY CLOSE,E01018171,Huntingdonshire 011G,Offender given a caution
3bfe8092c0dcfc97cf32d46895903263e73cb29130f26299052ef784fb714f9c,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.271947,52.228043,On or near THE PRIORY,E01018187,Huntingdonshire 019A,Offender given a caution
11be58cb840b3255dd65f62fde2af681f4ff1132bdc3c66757086c004627740a,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.289842,52.439921,On or near COPPINS CLOSE,E01018194,Huntingdonshire 004D,Offender given a caution
0f5babe78079c1d30d62e20d953c37a3cb1e536ba19f86d96994377a6b234f4e,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.191448,52.541831,On or near SCOTT'S ROAD,E01018068,Fenland 004C,Offender given a caution
e74bdd991781302c7937758c094e690ec7fffd3c5fab5c5655875a2d303774d3,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.167787,52.653275,On or near KESTREL DRIVE,E01018069,Fenland 003A,Offender given a caution
e7ae248901ae95fc4886ecac1f0ae87d55e6d6f17c60360816ac5b0fd4cd97e2,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.247749,52.588474,On or near Bus/Coach Station,E01015652,Peterborough 012C,Offender given a caution
406cf556e8517e1f013afe10ebc510bf65e8593970d078a66d4782d1afd01da1,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.244992,52.575828,On or near Parking Area,E01015599,Peterborough 014A,Offender given a caution
406cf556e8517e1f013afe10ebc510bf65e8593970d078a66d4782d1afd01da1,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.244992,52.575828,On or near Parking Area,E01015599,Peterborough 014A,Offender given a caution
bf02e464ecc793466e971fb629d8f4f974dbd3b0e31c00d0d79d63c4bd94cbac,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.182713,52.328800,On or near Parking Area,E01018151,Huntingdonshire 012E,Offender given a caution
00c1c7e4a42dabfb6cf5e562904379730559184f70bd8d4a0a867f473513d032,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.182713,52.328800,On or near Parking Area,E01018151,Huntingdonshire 012E,Offender given a caution
f9d98a5c047913b3bd16c01bcaf127d5830291aaeaeaec216a33dec711ad9d81,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.183361,52.329476,On or near Parking Area,E01018151,Huntingdonshire 012E,Offender given a caution
f9d98a5c047913b3bd16c01bcaf127d5830291aaeaeaec216a33dec711ad9d81,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.183361,52.329476,On or near Parking Area,E01018151,Huntingdonshire 012E,Offender given a caution
2b52dddfc27813bb26e39b5abd464ece81eee12a32477d67805bfd5bf7701760,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.133154,52.206570,On or near Shopping Area,E01017983,Cambridge 007C,Offender given a caution
fe8b4b66aea2e673916247a8978966dd13436809a1bff04567cde05683d20016,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.133154,52.206570,On or near Shopping Area,E01017983,Cambridge 007C,Offender given a caution
b5e0ce60c47f8846ae0bef277a9cc8d24ea2df491f06afadef189cf73b3c033b,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.120216,52.206273,On or near Nightclub,E01032797,Cambridge 007G,Offender given a caution
b51e7951d023816e1618f47b5d2dd45faee7b26236720124361914f5f86d78c0,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123160,52.202956,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Offender given a caution
b64ec881c0c01a12d359258499cc9f234f8bceef779675b10500ea964df9e2af,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.144980,52.219943,On or near DALTON SQUARE,E01017974,Cambridge 003E,Offender given a caution
825f7175b0796f3a747680517349e8e21685cc85b22f6ca6d14bb147b9d65cfa,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.120216,52.206273,On or near Nightclub,E01032797,Cambridge 007G,Offender given a caution
45293f04201a02fd125378f022e883b0b031b7731bcac686d24cab7ea04f703d,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.182678,52.331093,On or near Shopping Area,E01018151,Huntingdonshire 012E,Offender given a caution
741b42726e303fca27f23ec1b619c478495ada6240d505fe2b59cd3b37562cc9,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.182678,52.331093,On or near Shopping Area,E01018151,Huntingdonshire 012E,Offender given a caution
c40f368008a50f760a214d566087cf52b7c433a62ea95b17b4fb18b064d11a08,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.183361,52.329476,On or near Parking Area,E01018151,Huntingdonshire 012E,Offender given a caution
5943440c57b16311ccd8b13ac9117d47d5ca967ffa3f6d1704c21d890379bd19,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.263037,52.540823,On or near Shopping Area,E01033181,Peterborough 022E,Offender given a caution
5d32b9f17cdf4d94263347785c12327b79ca645cc91e64a07e46c3b200a76bbd,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.159119,52.315973,On or near CHESTER WAY,E01018132,Huntingdonshire 014B,Offender given a caution
8e7a0785fcace8dae439ea4869127fa5f3d65f862c4a4ba0ef8c4e20fcb7928a,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.180537,52.331761,On or near Petrol Station,E01018151,Huntingdonshire 012E,Offender given a caution
0980af161574bb04e24e9ea87448905baee08391d5585c25b507065a940cb0f0,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.260441,52.595638,On or near Pedestrian Subway,E01015632,Peterborough 010C,Offender given a caution
c79a65f9296ef226825ded93214b63b824971a0a20950d0b5f5da9885857e096,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.247023,52.577809,On or near RUSSELL STREET,E01015600,Peterborough 014B,Offender given a caution
