Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
1cde7a4f5eb086fcff92fefa7ec54387d808ffb27476c8b70344c1b049474c89,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.346394,52.638676,On or near ACACIA ROAD,E01026570,Broadland 015B,Offender given a caution
0fc55b80092e71e791c1f38171596505fe9f145ed2b927b70aa337cef9dc0446,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.295910,52.640281,On or near Supermarket,E01026846,Norwich 003F,Unable to prosecute suspect
3ed1b09f8eaaae6949cc6007d98f4cef5bb4b9086f3832ea2a996e8f2a6f7b0b,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.277579,52.643461,On or near BOBBIN ROAD,E01026829,Norwich 002B,Suspect charged
82c06fa04cb23818f39d8dbf8a0ef2f944927aa9d928313ffa69bfc83825c717,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.752893,52.426127,On or near SYBIL WHEELER CLOSE,E01026466,Breckland 015B,Suspect charged
3359c25e9cc5271830b56cbe3532b7debaf6f5013f2689d1c9c8b6b81d2010ee,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.399681,52.755779,On or near NORFOLK STREET,E01026698,King's Lynn and West Norfolk 011A,Suspect charged
08ebb35fc8319f48ef72e95bc605e2af9b92ce09c094959fd7fde7a4fcc161b3,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.419180,52.754636,On or near QUEEN MARY ROAD,E01026668,King's Lynn and West Norfolk 009C,Suspect charged
6cb7d2c531a1c10b4e7cd2b3ca933ca5e878032a967cf9bd1ec3258c587d4843,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.708618,52.584336,On or near LAPWING CLOSE,E01026581,Great Yarmouth 008A,Suspect charged
721f7bc80d6d3b242f55f5ad2c1f25822280f02b70e035a2d0feb64a0a222099,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.722017,52.610342,On or near NORTH QUAY,E01026597,Great Yarmouth 005C,Offender given a caution
e266a4166a0df30cbb4c05e85ce47bc2a278a6d12833ccf36ea92d4c18408a28,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.300319,52.629726,On or near Nightclub,E01033438,Norwich 014A,Offender given a caution
fe0f9d636c5918e30db53e8862d199ce4b01a3eab4a28d9a1b131f7937791523,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.143955,52.576119,On or near SPINKS LANE,E01026945,South Norfolk 007D,Suspect charged
a3af946fee1d3ebae10596933d4e47872a1d62c4fcd1b839db80b2fd05bad6d5,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.940219,52.681951,On or near RUTHEN PLACE,E01026426,Breckland 005B,Local resolution
e1ee2c2c0864447984461a15189afdb60825c45ca69899c7b5260f8cf44d2ca7,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.214423,52.690079,On or near RIVERDENE MEWS,E01026518,Broadland 007A,Unable to prosecute suspect
da12d3eae94c6233c0fd7d027cd845bb88edcdeccdc5e00eec15dd71fd1baa8f,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.272239,52.645614,On or near WHEELER ROAD,E01026828,Norwich 002A,Offender given a caution
c104941c30bd69d1303b284a1680484ac427e632432788768038ecd7fc40d17a,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.493272,52.625465,On or near LARCHWOOD CLOSE,E01026513,Broadland 014F,Suspect charged
b9e470bbcfc082e3ef49addd6ccf1658fb424ebc6d74ebc6983478338395c965,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.316129,52.660321,On or near ADAMS ROAD,E01026555,Broadland 012C,Suspect charged
fe06eda10845d2fe0abc3451f8e9a0ea35f6fd04fae4b840b559049888a026c1,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.368516,52.605732,On or near WINNOLD STREET,E01033038,King's Lynn and West Norfolk 017G,Suspect charged
481c8c776793fedacc0723b807be9824c06979a770b4f66b03a64956bc3157df,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.398564,52.755154,On or near OLDSUNWAY,E01026698,King's Lynn and West Norfolk 011A,Suspect charged
8618461d60a813d8e79cbb788498b2e77be931fa7f1904798f92d3afdffb6169,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.297848,52.632250,On or near WENSUM STREET,E01033438,Norwich 014A,Offender given a caution
89f0b13d333bf848a0bf367d8cbe4a917930e8c0e16eba1e7732d2ada351fc1d,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.495647,52.492065,On or near LODDON ROAD,E01026899,South Norfolk 010B,Suspect charged
604b7d09851cd5628575562e1ae90a2e46e14087a8c54bc6c064ce182d4e6de0,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.126002,52.579607,On or near Parking Area,E01026933,South Norfolk 007C,Suspect charged
11f19784d0bca3daec0a90fe996f686335b2c679997e7da719e4cb46570af6b9,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.287382,52.650168,On or near GEORGE POPE ROAD,E01026800,Norwich 001D,Unable to prosecute suspect
99a7a0255d83a2ad5bc4a6d2cad1bb60e570dd94808a72f45d7442ff6a4416e2,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.493272,52.625465,On or near LARCHWOOD CLOSE,E01026513,Broadland 014F,Suspect charged
fcddbc8a6cf2f8cac05eb9cb439a52ee48487d6350f5910bfb58a01dba1c5d54,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.292206,52.625221,On or near ST STEPHENS STREET,E01026822,Norwich 007A,Suspect charged
77cce427a80d7af620382b5cb170f6e31041639225fe83b26a82025dd8615651,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.941318,52.681357,On or near Supermarket,E01026426,Breckland 005B,Local resolution
91e27ff0303dde7a21db6ffc3c5f42666d8eefa548c564f2bb7073373e815194,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.126002,52.579607,On or near Parking Area,E01026933,South Norfolk 007C,Suspect charged
79adbdfdbe411ac8b6c2e6d133b498b1c5dc89a8c243367eded6f1481c7d967a,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.277822,52.649282,On or near WOODWARD ROAD,E01026834,Norwich 002G,Suspect charged
3f2aba2ed7afeab6b9447209735428cefae7a5e8f189787919a6438e9f716c06,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.722017,52.610342,On or near NORTH QUAY,E01026597,Great Yarmouth 005C,Offender given a caution
291520d3950afddd2d2112f228f9cc6507b3327256d0af016d55de8649eca661,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.303216,52.628943,On or near Nightclub,E01033438,Norwich 014A,Offender given a caution
59c68e42a2e073735ec642f8c1e3a189e42ede73d4441a9c78e6f8ff16d48acb,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.528300,52.660399,On or near WALNUT WALK,E01026642,King's Lynn and West Norfolk 014A,Offender given a caution
fd356417174be43dcbed0e5745083b18d6bc4387f6e1eb422a69962a3f78dd1a,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.307897,52.628687,On or near CHALK HILL ROAD,E01033439,Norwich 014B,Formal action is not in the public interest
8ad0131d8900ad2350a5127f31740d62d93f7d1dac163bec395b3e169e91c4fb,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.735909,52.604471,On or near Nightclub,E01026626,Great Yarmouth 006E,Suspect charged
03d5c4e3f89f129ac46f88fe4d707067bc903c9a1154823294f96ae9692f4059,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.747301,52.405988,On or near ST BARNABAS CLOSE,E01026477,Breckland 017D,Offender given a caution
c365cd50b338b61a573748d48e3882eb9cb53a9c0339ff11b02ff6847cba19d8,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.691653,52.694700,On or near MEDESWELL,E01026607,Great Yarmouth 001C,Suspect charged
cb6d1e30d3c3c7584956cca4da6b5a288b0b3568610eae97d22ccc479f0929c6,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.401946,52.747659,On or near JOHN STREET,E01026700,King's Lynn and West Norfolk 011C,Suspect charged
5cbce99dad3276dfd18d87f8107469a3ddf4c9aca677b81d43495b1df93177d8,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.268778,52.803923,On or near Aylsham Police Station,E01026503,Broadland 001E,Suspect charged
5b86915ad489528421eb11a7217a638a4ca9795f7ba5d59da1e401d587ef2f38,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.411554,52.712562,On or near Hoveton Police Station,E01026744,North Norfolk 014A,Suspect charged
1cc3e52f315986867b829544d8584a4b18ef024c53250991dc75bff2178252db,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.302458,52.627319,On or near MOUNTERGATE,E01033440,Norwich 014C,Unable to prosecute suspect
634cfce4d94a841f673d91de5c34e050e348d9c7b0ea2efbe2328df22101fe60,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.422053,52.751386,On or near THORESBY AVENUE,E01026666,King's Lynn and West Norfolk 009A,Offender given a caution
b98c5c9edadf4ab34f27dc7f3e4c987454e60205ab000c490acd0b2d70b567d6,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.661973,52.652840,On or near LYNN ROAD,E01026455,Breckland 007A,Suspect charged
2ef10a4273a32911b0724d1c7f7bd4eb78a3931761046532e6d2b4bfd581573d,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.105069,52.722907,On or near HUBBARDS LOKE,E01026524,Broadland 002C,Suspect charged
3633ca0e343ff0af22c0f32ccbf5aee9b4672ffd6c9a8cf62d211492f91dbb3a,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.295913,52.630892,On or near Parking Area,E01033438,Norwich 014A,Suspect charged
510af0c88aabdf657ca37db8d6d1976cfe313bdcbbbd02a72bc18543a0eddcbc,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.286478,52.626100,On or near COACH AND HORSES ROW,E01033437,Norwich 011H,Unable to prosecute suspect
edaa71240c72831eacd9ca84004871c2918863189452d90ffb0db4141ec7ac90,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.734753,52.608942,On or near WELLESLEY ROAD,E01026598,Great Yarmouth 005D,Suspect charged
894a33661f6512fc7ff66363eb0d13fde3b87651ba7d5a25ed63a4625d66e8cf,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.276902,52.647257,On or near HANSARD ROAD,E01026834,Norwich 002G,Unable to prosecute suspect
d4791b6e65060e9fe15dd1758da088c68aea8e4c535b876edf49bc340a43e9cd,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.729652,52.606116,On or near ALEXANDRA ROAD,E01026623,Great Yarmouth 006B,Offender given a caution
c0bae80434ec56e2d13cd8dffa2e4c5aa95db852ccd8e3edff91ecfc54b69757,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.613901,52.670511,On or near CHURCH VIEW,E01026609,Great Yarmouth 002B,Offender given a caution
7283f238601a54acb2be62f2fc0cdcd0fc04b42594209c58b78f1029a0038e22,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.613901,52.670511,On or near CHURCH VIEW,E01026609,Great Yarmouth 002B,Offender given a caution
2c7fcc31a6a84f5aec1f8bb82bf0c752419d25956b4eaf856af62a3cf1814ae5,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.411554,52.712562,On or near Hoveton Police Station,E01026744,North Norfolk 014A,Suspect charged
ad0f59c9866d619658f8852bec3b5594194680b6791d1ed6bf5b797eb467381e,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.362113,52.544095,On or near ENGINE ROAD,E01026679,King's Lynn and West Norfolk 018A,Investigation complete; no suspect identified
c2a249067c345de4af73dae91302f3969a1ba13aab39be490a3cbdf95c139fd7,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.128328,52.916500,On or near AVENUE ROAD,E01026741,North Norfolk 004A,Investigation complete; no suspect identified
94a363b4ab76ab6398cf1fa6504ef7b8eb59c75892d3ab635e8984ffcec2266f,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.846363,52.569533,On or near LOVELL GARDENS,E01026487,Breckland 009B,Investigation complete; no suspect identified
7eec591e86cd55fb2eaa26910f53e4367812c66cef711aaba709eb7b577bcb44,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.290097,52.650282,On or near OLD GROVE COURT,E01026800,Norwich 001D,Investigation complete; no suspect identified
43b9db80fe0426132e8d123976eb963dc58c85c40e2d997ea2a862062cc54d56,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.292722,52.648032,On or near RECTORY COURT,E01026843,Norwich 003C,Investigation complete; no suspect identified
34f2cb8113a105c03ced4616f1f7677809c1db23e5f99012357862336a2c0d90,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.305667,52.611472,On or near MARTINEAU LANE,E01026817,Norwich 013B,Investigation complete; no suspect identified
aad6b74ea7ef08bbdede0720cad863cf461cbf384520a67fb06a4bff6a1fbbec,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.637610,52.964859,On or near BUTCHER'S LANE,E01026645,King's Lynn and West Norfolk 002A,Investigation complete; no suspect identified
9289b69cff5ffae6bebbda6d5d908c26ae4a83e4dea2173976bbea8dd4cc4ade,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.099322,52.908457,On or near BURRELL CLOSE,E01026742,North Norfolk 004B,Investigation complete; no suspect identified
8529674832f2af15f0a59486f3dd48abfa342aa5d995a5329b1e740419d30c2b,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.729363,52.596465,On or near NEWCASTLE ROAD,E01026626,Great Yarmouth 006E,Investigation complete; no suspect identified
0619202eafed26bd2361138285ded29c8cacf99b06d608de8a6456a388328a72,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.717760,52.653866,On or near ASHWOOD CLOSE,E01026590,Great Yarmouth 003B,Investigation complete; no suspect identified
fb4eddc6947737b36326e9a3e2595e30a7d52f8d3f92d131cdfcf3151043c447,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.529504,52.762675,On or near NEVILLE ROAD,E01026774,North Norfolk 013A,Investigation complete; no suspect identified
c467d2c5af68b8d6fafd705d74e6f9d3affc1196882f384ecff8f76e46c7e3ee,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.290657,52.622512,On or near VICTORIA STREET,E01026855,Norwich 011D,Investigation complete; no suspect identified
cdaf6fd22f0c8049813ecc61188455c7cf34ea7aef21d703f2f2719e4e3a3cb2,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.447306,52.766057,On or near UNION ROAD,E01026767,North Norfolk 012B,Investigation complete; no suspect identified
bf388a444c7418e0ba22e9ca4b872f37fba0d896fe92142935c9b24163d92516,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.096864,52.374885,On or near DENMARK LANE,E01026891,South Norfolk 015D,Investigation complete; no suspect identified
219b52588efcc158658e4447bcae366252bc536663f70e499bbf3d0668f23109,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.257509,52.623303,On or near DE HAGUE ROAD,E01026859,Norwich 010B,Investigation complete; no suspect identified
77b5befde53d5388328c4c4f025b3c2297b381baae6d11cf53e8cdbe5c1dba6f,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.733093,52.604542,On or near RODNEY ROAD,E01026624,Great Yarmouth 006C,Investigation complete; no suspect identified
8a4bc8ba09a0071f3ac5ed47e9e94ea54b7a9e30ea6009cf8cb49f99f6c3603b,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.411815,52.711177,On or near MOUGHTON COURT,E01026724,King's Lynn and West Norfolk 014E,Investigation complete; no suspect identified
b05b95dd8034c9acb8a0c46b65c2306a6809e0e00021ea8093d0ca363699f758,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.730930,52.603953,On or near ST PETERS' PLAIN,E01026624,Great Yarmouth 006C,Investigation complete; no suspect identified
609b5ee0601b1ae2079e6beb1ede6119a5ba35ef01336117c76aa6fc81bd642e,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.105332,52.378089,On or near CHERRY TREE COURT,E01026891,South Norfolk 015D,Investigation complete; no suspect identified
284f18d24025f5a4957d9cfa42de54a4b4384784b374cd8630edec65cb4211f9,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.113698,52.375224,On or near Sports/Recreation Area,E01026888,South Norfolk 015A,Investigation complete; no suspect identified
2a729bb082268d986d2ee1a49edf60de0822ce69f837f760fd0ccbcfd27dfbbf,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.246200,52.639613,On or near JEX LANE,E01026867,Norwich 006E,Investigation complete; no suspect identified
901abde6fb120822613f5fd071ef0288bed63d7d0c3eee79357c7f206b2a905c,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.278347,52.636146,On or near OLD PALACE ROAD,E01026827,Norwich 007F,Investigation complete; no suspect identified
b23f55b0c35a1a322868bb3cc00bdd2c80e38d08653f59bf1b4d6960c06f6ac6,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.195739,52.940929,On or near Sports/Recreation Area,E01026770,North Norfolk 001A,Investigation complete; no suspect identified
a92d050bae4efd294f5f2f1cbb636b627b8c290adfb19f8853d21d75927543e8,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.849240,52.830752,On or near Parking Area,E01026747,North Norfolk 011C,Investigation complete; no suspect identified
feb91816e2fd2228e031285801de9ffe53276671cf8f5368005bc5c59c221d19,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.302991,52.649491,On or near WALL ROAD,E01026801,Norwich 001E,Investigation complete; no suspect identified
397e88bec83afc61ba1fe83bb186cccd4e41f2e3035062fcf53b2684bff8bac2,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.721506,52.613893,On or near SCHOOL ROAD,E01026596,Great Yarmouth 005B,Investigation complete; no suspect identified
90033daec913e67c69f6fc17805c8c55e36282096e303ac972f00783f50cbddc,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.237072,52.645199,On or near SMEETH ROAD,E01026684,King's Lynn and West Norfolk 013A,Investigation complete; no suspect identified
d6fd20579b196c9239242432aca8f450fbb6a45591ca80b5f4d37876287474e0,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.125300,52.372840,On or near NELSON ROAD,E01033539,South Norfolk 015G,Investigation complete; no suspect identified
48d0501a8bdd6295e1fd08f849d7681c737aaeba2275731f599138fb0a45a745,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.728182,52.608295,On or near MARKET GATES,E01026597,Great Yarmouth 005C,Investigation complete; no suspect identified
a41d93a2333d531b2c8b42778e9d3530304a6b6c9d8b376f35db7d8dfb0a2b0f,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.925869,52.675813,On or near DRAYTONHALL LANE,E01026452,Breckland 004B,Investigation complete; no suspect identified
37d2430b9408daa02e988122cfcb744108812f4909a112c00b07bcdb3485899d,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.298222,52.612076,On or near SPRINGBANK,E01026819,Norwich 013D,Investigation complete; no suspect identified
1fa6b021ac9d1bcacb31c7237bff7b7a6c824167341a9a89eddae1668595cc72,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.304739,52.692258,On or near MAGDALEN ROAD,E01026696,King's Lynn and West Norfolk 015A,Investigation complete; no suspect identified
e237944d9b97d765d63dcd5cdc31a37c28ee0fa60e70ee95d18b5fd6a04c0b70,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.377677,52.497806,On or near THE STREET,E01026904,South Norfolk 012E,Investigation complete; no suspect identified
07816abab4ee0cf1f1fe2e4c2bb18bc9c4a47c11d55b6bae16db96b19114a01f,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.308888,52.624000,On or near Supermarket,E01033441,Norwich 014D,Investigation complete; no suspect identified
d18fe36bba830ef11de7359ebd8972e58f22264a2d9f3fefcd8afe687c4395b4,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.068659,52.389839,On or near COMMON ROAD,E01026873,South Norfolk 014A,Investigation complete; no suspect identified
741ef91b61506a17abd0d661632ac163987782206aef3a81a2ff05b9e6905b01,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.096864,52.374885,On or near DENMARK LANE,E01026891,South Norfolk 015D,Investigation complete; no suspect identified
c7519a2b2b5810a0b6e2ca4b214b0bf185dcc5a691b736487272c9171fa4d68b,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.305389,52.623073,On or near WHERRY ROAD,E01033441,Norwich 014D,Investigation complete; no suspect identified
4e9fa040f5a3e78de37b66a9029e0c216908fa96d8b8f3235dbe05e0e437917e,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.342886,52.631454,On or near LODGE PLACE,E01026577,Broadland 016D,Investigation complete; no suspect identified
17b17838cab339e0d6efcc5bdfe5f97b61f2166d34e8a7065013ac7701e20bb7,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.297025,52.633100,On or near FYE BRIDGE STREET,E01026823,Norwich 007B,Investigation complete; no suspect identified
30c13a3e344e6f5855a3792d43ee2460d0c696b8bcb571ebe1ca9f071b8b7773,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.375077,52.604153,On or near PARADISE ROAD,E01033038,King's Lynn and West Norfolk 017G,Investigation complete; no suspect identified
30de36323b88b3177a24d1b4220c7d0788e6fccb7ea9c089ad41351496e0d1cf,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.209524,52.944748,On or near VICTORIA STREET,E01026770,North Norfolk 001A,Investigation complete; no suspect identified
0818ad742977492010cbf2429d5ad438c6d07af152a5558be49a9a9491e7da0c,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.976098,52.581341,On or near THE DELL,E01026909,South Norfolk 004A,Investigation complete; no suspect identified
fb85cad13837f24dedb9f266dd46d074324702803688c3dd6e949c48bcbd9332,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.936790,52.661298,On or near CHRISTIE CLOSE,E01026433,Breckland 005E,Investigation complete; no suspect identified
a31ca8814172e525929d83b9e085a382b98bb750e4db414fe78287a76769fb08,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.420794,52.766895,On or near CALAMINT ROAD,E01026670,King's Lynn and West Norfolk 006B,Investigation complete; no suspect identified
3e7fb65b776cef9209f5a976e38c5e0b7616edb07eec0b4b8d2ea3f6a9c4e5e0,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.957558,52.671843,On or near HURN ROAD,E01026427,Breckland 005C,Investigation complete; no suspect identified
66a263d9308b16027b057bb2f0430d28fe1bf3051860d0fdc3ba12d8bbefce7c,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.915583,52.533720,On or near B1077,E01026491,Breckland 010E,Investigation complete; no suspect identified
e4da9a4b8b9ef77986e85d52525f275e268dd530161036ad5080499bdf22c49d,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.264309,52.647326,On or near ZOBEL CLOSE,E01026828,Norwich 002A,Investigation complete; no suspect identified
5171f63403af32abfdb6cf30ce39faab36f7581c69c5544f544a55561684788e,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.276744,52.643376,On or near HEMMING WAY,E01026829,Norwich 002B,Investigation complete; no suspect identified
491c3aaec5ec883caa05b28896e198ab19068f27c1abc20d157884b511307475,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.733343,52.611811,On or near NELSON ROAD NORTH,E01026598,Great Yarmouth 005D,Investigation complete; no suspect identified
413b1118a2d9c108c60cea9c5666ea5dc66d00b9cc5059640a60f0264d2f052a,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.276744,52.643376,On or near HEMMING WAY,E01026829,Norwich 002B,Investigation complete; no suspect identified
f9b71da730c73dd2ab3e4d95e6f577a8916571d85e2a0bd48970fe471ad3fab8,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.240252,52.604755,On or near HILL FARM CLOSE,E01026882,South Norfolk 002B,Investigation complete; no suspect identified
a89091acd86f4867c7455faa98de93e54541178d3b0de862b0246e69817b33ec,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.377847,52.602398,On or near HIGH STREET,E01033038,King's Lynn and West Norfolk 017G,Investigation complete; no suspect identified
f9f8455a1a67896ab8064e802973015c7aeae6e814e5435b18aae81c19de4c9a,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.288289,52.628172,On or near Theatre/Concert Hall,E01026822,Norwich 007A,Investigation complete; no suspect identified
deed777311b48badedfdd09d38ee834b4d896c151f888ee28904d44532997519,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.401792,52.753740,On or near WATERLOO STREET,E01026698,King's Lynn and West Norfolk 011A,Investigation complete; no suspect identified
ac6f4bdc6062f71e50e294ad779ce163c9d558c4d0c8abcafa9dbfce177845a3,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.298024,52.499543,On or near ROW'S MEADOW,E01026904,South Norfolk 012E,Investigation complete; no suspect identified
b6deabd6c072ff9e41d9703c9b5bbf6336b3916cd378e23d097f4da187f19ce7,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.006709,52.514351,On or near WOODS END,E01026450,Breckland 011E,Investigation complete; no suspect identified
bcd4e0032fd9600923a079defefd4daadfe7d520b2210abec163a55786f67fa5,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.210723,52.942044,On or near MELBOURNE ROAD,E01026770,North Norfolk 001A,Investigation complete; no suspect identified
3f8cf729abcefe143006bb8deecc3ed007cb7a3a9177b66905ba2d903f5462e5,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.018107,52.801908,On or near HINDOLVESTON ROAD,E01026729,North Norfolk 008A,Investigation complete; no suspect identified
29386727f633e6727934a736f9adb8864a826f0aa41eb84ddf6b3746fe59fd25,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.314070,52.638389,On or near Sports/Recreation Area,E01026806,Norwich 004D,Investigation complete; no suspect identified
c8e8648d34fcc6113546aaca8635407218b56c1e86cb984b5806947c9284589a,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.963098,52.380331,On or near THE STREET,E01026494,Breckland 014D,Investigation complete; no suspect identified
d0241a10c3c9f91b79ad5e492cf84f1b5dc007d31836047e067265bc0f9a5911,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.316619,52.676154,On or near BEESTON LANE,E01026550,Broadland 005B,Investigation complete; no suspect identified
5015847d38d29b6f056bf3c3b3dc21bce4a1044fc391bdf142623ce06881debd,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.289771,52.625864,On or near Shopping Area,E01026822,Norwich 007A,Investigation complete; no suspect identified
1a493be6e173d1e1ee91be11f3ba9654f62799f3cf7bb3aa08aea55fb3977db9,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.291049,52.627726,On or near Parking Area,E01026822,Norwich 007A,Investigation complete; no suspect identified
6a5b98c8b5ac55ffbf56952f4af4bb5c42853c21ed8edb00b00a5f6626d74618,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.705324,52.581534,On or near WIDGEON CLOSE,E01026583,Great Yarmouth 008C,Investigation complete; no suspect identified
6f8d104c0e4260c369c8414008d9ab6bbb9625cac9757d58fd63195078f37b47,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.253653,52.623121,On or near NORTHFIELDS,E01026858,Norwich 010A,Investigation complete; no suspect identified
c38842f61b3eed72211e0917340cbcaca3d19d79477ecbbf12a9e05f8d06ed00,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.290087,52.630469,On or near ST LAWRENCE LANE,E01026822,Norwich 007A,Investigation complete; no suspect identified
a73f0884efa1d718f3fe3e31a0109f25ff29f6c19d95ede6f9030023324f5253,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.768470,52.820462,On or near TATTERFORD DRIVE,E01026780,North Norfolk 009A,Investigation complete; no suspect identified
a03de6f9ae6c5cd8b6b14eeaa8ee2e607afb138f2b787f2fb8e865ceabd1bf3c,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.268249,52.665456,On or near MEADOW WAY,E01026532,Broadland 011C,Investigation complete; no suspect identified
